ID;BalansstandenEnTransacties;VorderingenEnSchulden;Sectoren;Perioden;Totaal_1;MonetairGoudEnBijzTrekkingsrechten_2;TotaalChartaalGeldEnDepositoS_3;ChartaalGeld_4;GiraleDepositoS_5;TotaalSpaartegoedenEnOvgDepositoS_6;Spaartegoeden_7;OverigeDepositoS_8;TotaalEffectenMUVAandelen_9;KortlopendeWaardepapieren_10;Obligaties_11;FinancieleDerivaten_12;TotaalLeningen_13;KortlopendeLeningen_14;LanglopendeLeningen_15;AandelenEnOverigeDeelnemingen_16;TotaalVerzekeringstechVoorzieningen_17;VoorzieningPensioenEnLevensverz_18;OverigeVerzekeringstechVoorzieningen_19;HandelskredEnTransitPosten_20
4522;Overige mutaties;Schulden;Totale economie NL;2009 3e kwartaal;153527.0;0.0;-10105.0;0.0;-2260.0;-7845.0;0.0;-7845.0;-13466.0;-229.0;-13237.0;;12297.0;-939.0;13236.0;118277.0;47795.0;47613.0;182.0;-1271.0
4523;Overige mutaties;Schulden;Totale economie NL;2009 4e kwartaal;96850.0;0.0;4406.0;0.0;1061.0;3345.0;0.0;3345.0;3712.0;358.0;3354.0;;-1384.0;-459.0;-925.0;72271.0;17689.0;18018.0;-329.0;156.0
4524;Overige mutaties;Schulden;Totale economie NL;2009;285831.0;0.0;-4284.0;0.0;-674.0;-3610.0;0.0;-3610.0;-14245.0;-244.0;-14001.0;;5492.0;-2602.0;8094.0;209359.0;89122.0;88709.0;413.0;387.0
4525;Overige mutaties;Schulden;Totale economie NL;2010 1e kwartaal;161596.0;0.0;13901.0;0.0;3422.0;10479.0;0.0;10479.0;16505.0;1314.0;15191.0;;9445.0;-273.0;9718.0;76295.0;43596.0;43423.0;173.0;1854.0
4526;Overige mutaties;Schulden;Totale economie NL;2010 2e kwartaal;67858.0;0.0;24573.0;0.0;6363.0;18210.0;0.0;18210.0;26816.0;2266.0;24550.0;;13828.0;3945.0;9883.0;973.0;-163.0;-530.0;367.0;1831.0
4527;Overige mutaties;Schulden;Totale economie NL;2010 3e kwartaal;66423.0;0.0;-24193.0;0.0;-5772.0;-18421.0;0.0;-18421.0;-9627.0;-2028.0;-7599.0;;2251.0;-706.0;2957.0;50879.0;46962.0;46602.0;360.0;151.0
4528;Overige mutaties;Schulden;Totale economie NL;2010 4e kwartaal;93402.0;0.0;5288.0;0.0;1286.0;4002.0;0.0;4002.0;17486.0;833.0;16653.0;;1171.0;-6111.0;7282.0;77305.0;3633.0;3411.0;222.0;-11481.0
4529;Overige mutaties;Schulden;Totale economie NL;2010;389279.0;0.0;19569.0;0.0;5299.0;14270.0;0.0;14270.0;51180.0;2385.0;48795.0;;26695.0;-3145.0;29840.0;205452.0;94028.0;92906.0;1122.0;-7645.0
4530;Overige mutaties;Schulden;Totale economie NL;2011 1e kwartaal;-48043.0;0.0;-15111.0;1.0;-3729.0;-11383.0;0.0;-11383.0;-9989.0;-1922.0;-8067.0;;12774.0;5261.0;7513.0;-21232.0;-14919.0;-15082.0;163.0;434.0
4531;Overige mutaties;Schulden;Totale economie NL;2011 2e kwartaal;-16177.0;0.0;-3875.0;0.0;-1043.0;-2832.0;0.0;-2832.0;6024.0;-137.0;6161.0;;-1368.0;-1139.0;-229.0;-19169.0;1871.0;1776.0;95.0;340.0
4532;Overige mutaties;Schulden;Totale economie NL;2011 3e kwartaal;-6751.0;0.0;16318.0;0.0;4215.0;12103.0;0.0;12103.0;26952.0;2543.0;24409.0;;3866.0;3223.0;643.0;-77930.0;22478.0;22408.0;70.0;1565.0
4533;Overige mutaties;Schulden;Totale economie NL;2011 4e kwartaal;162973.0;0.0;11335.0;0.0;3273.0;8062.0;0.0;8062.0;19900.0;617.0;19283.0;;1636.0;-3799.0;5435.0;83931.0;44285.0;44097.0;188.0;1886.0
4534;Overige mutaties;Schulden;Totale economie NL;2011;92002.0;0.0;8667.0;1.0;2716.0;5950.0;0.0;5950.0;42887.0;1101.0;41786.0;;16908.0;3546.0;13362.0;-34400.0;53715.0;53199.0;516.0;4225.0
4535;Overige mutaties;Schulden;Totale economie NL;2012 1e kwartaal;59659.0;0.0;-6900.0;0.0;-2004.0;-4896.0;0.0;-4896.0;-4375.0;-1151.0;-3224.0;;-6615.0;-6175.0;-440.0;40804.0;36770.0;36566.0;204.0;-25.0
4536;Overige mutaties;Schulden;Niet-financiële vennootschappen;2001 1e kwartaal;;;;;;;;;;;;;;;;;;;;
4537;Overige mutaties;Schulden;Niet-financiële vennootschappen;2001 2e kwartaal;;;;;;;;;;;;;;;;;;;;
4538;Overige mutaties;Schulden;Niet-financiële vennootschappen;2001 3e kwartaal;;;;;;;;;;;;;;;;;;;;
4539;Overige mutaties;Schulden;Niet-financiële vennootschappen;2001 4e kwartaal;;;;;;;;;;;;;;;;;;;;
4540;Overige mutaties;Schulden;Niet-financiële vennootschappen;2001;;;;;;;;;;;;;;;;;;;;
4541;Overige mutaties;Schulden;Niet-financiële vennootschappen;2002 1e kwartaal;;;;;;;;;;;;;;;;;;;;
4542;Overige mutaties;Schulden;Niet-financiële vennootschappen;2002 2e kwartaal;;;;;;;;;;;;;;;;;;;;
4543;Overige mutaties;Schulden;Niet-financiële vennootschappen;2002 3e kwartaal;;;;;;;;;;;;;;;;;;;;
4544;Overige mutaties;Schulden;Niet-financiële vennootschappen;2002 4e kwartaal;;;;;;;;;;;;;;;;;;;;
4545;Overige mutaties;Schulden;Niet-financiële vennootschappen;2002;;;;;;;;;;;;;;;;;;;;
4546;Overige mutaties;Schulden;Niet-financiële vennootschappen;2003 1e kwartaal;;;;;;;;;;;;;;;;;;;;
4547;Overige mutaties;Schulden;Niet-financiële vennootschappen;2003 2e kwartaal;;;;;;;;;;;;;;;;;;;;
4548;Overige mutaties;Schulden;Niet-financiële vennootschappen;2003 3e kwartaal;;;;;;;;;;;;;;;;;;;;
4549;Overige mutaties;Schulden;Niet-financiële vennootschappen;2003 4e kwartaal;;;;;;;;;;;;;;;;;;;;
4550;Overige mutaties;Schulden;Niet-financiële vennootschappen;2003;;;;;;;;;;;;;;;;;;;;
4551;Overige mutaties;Schulden;Niet-financiële vennootschappen;2004 1e kwartaal;;;;;;;;;;;;;;;;;;;;
4552;Overige mutaties;Schulden;Niet-financiële vennootschappen;2004 2e kwartaal;;;;;;;;;;;;;;;;;;;;
4553;Overige mutaties;Schulden;Niet-financiële vennootschappen;2004 3e kwartaal;;;;;;;;;;;;;;;;;;;;
4554;Overige mutaties;Schulden;Niet-financiële vennootschappen;2004 4e kwartaal;;;;;;;;;;;;;;;;;;;;
4555;Overige mutaties;Schulden;Niet-financiële vennootschappen;2004;;;;;;;;;;;;;;;;;;;;
4556;Overige mutaties;Schulden;Niet-financiële vennootschappen;2005 1e kwartaal;27586.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1301.0;0.0;1301.0;;-5813.0;-2925.0;-2888.0;27524.0;0.0;0.0;0.0;4574.0
4557;Overige mutaties;Schulden;Niet-financiële vennootschappen;2005 2e kwartaal;29686.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2642.0;0.0;2642.0;;1628.0;1636.0;-8.0;21272.0;0.0;0.0;0.0;4144.0
4558;Overige mutaties;Schulden;Niet-financiële vennootschappen;2005 3e kwartaal;23317.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;904.0;0.0;904.0;;-322.0;-373.0;51.0;22911.0;0.0;0.0;0.0;-176.0
4559;Overige mutaties;Schulden;Niet-financiële vennootschappen;2005 4e kwartaal;12744.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;432.0;0.0;432.0;;-1140.0;-256.0;-884.0;10683.0;0.0;0.0;0.0;2769.0
4560;Overige mutaties;Schulden;Niet-financiële vennootschappen;2005;93333.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5279.0;0.0;5279.0;;-5647.0;-1918.0;-3729.0;82390.0;0.0;0.0;0.0;11311.0
4561;Overige mutaties;Schulden;Niet-financiële vennootschappen;2006 1e kwartaal;25189.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-338.0;0.0;-338.0;;-3059.0;-1028.0;-2031.0;27261.0;0.0;0.0;0.0;1325.0
4562;Overige mutaties;Schulden;Niet-financiële vennootschappen;2006 2e kwartaal;-9373.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-244.0;0.0;-244.0;;-786.0;662.0;-1448.0;-6251.0;0.0;0.0;0.0;-2092.0
4563;Overige mutaties;Schulden;Niet-financiële vennootschappen;2006 3e kwartaal;14556.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-78.0;0.0;-78.0;;301.0;-156.0;457.0;12603.0;0.0;0.0;0.0;1730.0
4564;Overige mutaties;Schulden;Niet-financiële vennootschappen;2006 4e kwartaal;19443.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-133.0;0.0;-133.0;;-491.0;610.0;-1101.0;21952.0;0.0;0.0;0.0;-1885.0
4565;Overige mutaties;Schulden;Niet-financiële vennootschappen;2006;49815.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-793.0;0.0;-793.0;;-4035.0;88.0;-4123.0;55565.0;0.0;0.0;0.0;-922.0
4566;Overige mutaties;Schulden;Niet-financiële vennootschappen;2007 1e kwartaal;-16747.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;-2.0;53.0;;4064.0;2622.0;1442.0;-20825.0;0.0;0.0;0.0;-37.0
4567;Overige mutaties;Schulden;Niet-financiële vennootschappen;2007 2e kwartaal;56329.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;152.0;0.0;152.0;;-1252.0;-5197.0;3945.0;57451.0;0.0;0.0;0.0;-22.0
4568;Overige mutaties;Schulden;Niet-financiële vennootschappen;2007 3e kwartaal;-4690.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.0;0.0;57.0;;-669.0;612.0;-1281.0;-4088.0;0.0;0.0;0.0;10.0
4569;Overige mutaties;Schulden;Niet-financiële vennootschappen;2007 4e kwartaal;23740.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-32.0;0.0;-32.0;;-1339.0;-963.0;-376.0;25053.0;0.0;0.0;0.0;58.0
4570;Overige mutaties;Schulden;Niet-financiële vennootschappen;2007;58632.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;228.0;-2.0;230.0;;804.0;-2926.0;3730.0;57591.0;0.0;0.0;0.0;9.0
4571;Overige mutaties;Schulden;Niet-financiële vennootschappen;2008 1e kwartaal;-76628.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-838.0;0.0;-838.0;;1249.0;1161.0;88.0;-77158.0;0.0;0.0;0.0;119.0
4572;Overige mutaties;Schulden;Niet-financiële vennootschappen;2008 2e kwartaal;-1374.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-130.0;0.0;-130.0;;-2515.0;-2311.0;-204.0;1173.0;0.0;0.0;0.0;98.0
4573;Overige mutaties;Schulden;Niet-financiële vennootschappen;2008 3e kwartaal;-58212.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;0.0;29.0;;-1882.0;-2632.0;750.0;-56448.0;0.0;0.0;0.0;89.0
4574;Overige mutaties;Schulden;Niet-financiële vennootschappen;2008 4e kwartaal;-43025.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-239.0;0.0;-239.0;;4674.0;1509.0;3165.0;-46721.0;0.0;0.0;0.0;-739.0
4575;Overige mutaties;Schulden;Niet-financiële vennootschappen;2008;-179239.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1178.0;0.0;-1178.0;;1526.0;-2273.0;3799.0;-179154.0;0.0;0.0;0.0;-433.0
4576;Overige mutaties;Schulden;Niet-financiële vennootschappen;2009 1e kwartaal;-24644.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1263.0;1.0;-1264.0;;-1191.0;196.0;-1387.0;-22225.0;0.0;0.0;0.0;35.0
4577;Overige mutaties;Schulden;Niet-financiële vennootschappen;2009 2e kwartaal;26636.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.0;6.0;60.0;;643.0;-124.0;767.0;26053.0;0.0;0.0;0.0;-126.0
4578;Overige mutaties;Schulden;Niet-financiële vennootschappen;2009 3e kwartaal;68536.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1707.0;25.0;1682.0;;-968.0;-15.0;-953.0;67846.0;0.0;0.0;0.0;-49.0
4579;Overige mutaties;Schulden;Niet-financiële vennootschappen;2009 4e kwartaal;40853.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-510.0;-31.0;-479.0;;-305.0;592.0;-897.0;41709.0;0.0;0.0;0.0;-41.0
4580;Overige mutaties;Schulden;Niet-financiële vennootschappen;2009;111381.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;-1.0;;-1821.0;649.0;-2470.0;113383.0;0.0;0.0;0.0;-181.0
4581;Overige mutaties;Schulden;Niet-financiële vennootschappen;2010 1e kwartaal;15476.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;901.0;2.0;899.0;;2592.0;1187.0;1405.0;12241.0;0.0;0.0;0.0;-258.0
4582;Overige mutaties;Schulden;Niet-financiële vennootschappen;2010 2e kwartaal;-9406.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1151.0;0.0;1151.0;;2205.0;1569.0;636.0;-12446.0;0.0;0.0;0.0;-316.0
4583;Overige mutaties;Schulden;Niet-financiële vennootschappen;2010 3e kwartaal;11404.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1586.0;-2.0;-1584.0;;-3828.0;-1835.0;-1993.0;17136.0;0.0;0.0;0.0;-318.0
4584;Overige mutaties;Schulden;Niet-financiële vennootschappen;2010 4e kwartaal;29284.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;135.0;-3.0;138.0;;-456.0;75.0;-531.0;30167.0;0.0;0.0;0.0;-562.0
4585;Overige mutaties;Schulden;Niet-financiële vennootschappen;2010;46758.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;601.0;-3.0;604.0;;513.0;996.0;-483.0;47098.0;0.0;0.0;0.0;-1454.0
4586;Overige mutaties;Schulden;Niet-financiële vennootschappen;2011 1e kwartaal;14781.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-70.0;1.0;-71.0;;7529.0;1773.0;5756.0;6548.0;0.0;0.0;0.0;774.0
4587;Overige mutaties;Schulden;Niet-financiële vennootschappen;2011 2e kwartaal;-22546.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1214.0;0.0;1214.0;;-405.0;-395.0;-10.0;-23716.0;0.0;0.0;0.0;361.0
4588;Overige mutaties;Schulden;Niet-financiële vennootschappen;2011 3e kwartaal;-32485.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1032.0;0.0;1032.0;;1871.0;1424.0;447.0;-35589.0;0.0;0.0;0.0;201.0
4589;Overige mutaties;Schulden;Niet-financiële vennootschappen;2011 4e kwartaal;65389.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;-3.0;;2610.0;630.0;1980.0;61278.0;0.0;0.0;0.0;1501.0
4590;Overige mutaties;Schulden;Niet-financiële vennootschappen;2011;25139.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2176.0;4.0;2172.0;;11605.0;3432.0;8173.0;8521.0;0.0;0.0;0.0;2837.0
4591;Overige mutaties;Schulden;Niet-financiële vennootschappen;2012 1e kwartaal;-646.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1906.0;0.0;1906.0;;-2442.0;-2578.0;136.0;-111.0;0.0;0.0;0.0;1.0
4592;Overige mutaties;Schulden;Financiële instellingen;2001 1e kwartaal;;;;;;;;;;;;;;;;;;;;
4593;Overige mutaties;Schulden;Financiële instellingen;2001 2e kwartaal;;;;;;;;;;;;;;;;;;;;
4594;Overige mutaties;Schulden;Financiële instellingen;2001 3e kwartaal;;;;;;;;;;;;;;;;;;;;
4595;Overige mutaties;Schulden;Financiële instellingen;2001 4e kwartaal;;;;;;;;;;;;;;;;;;;;
4596;Overige mutaties;Schulden;Financiële instellingen;2001;;;;;;;;;;;;;;;;;;;;
4597;Overige mutaties;Schulden;Financiële instellingen;2002 1e kwartaal;;;;;;;;;;;;;;;;;;;;
4598;Overige mutaties;Schulden;Financiële instellingen;2002 2e kwartaal;;;;;;;;;;;;;;;;;;;;
4599;Overige mutaties;Schulden;Financiële instellingen;2002 3e kwartaal;;;;;;;;;;;;;;;;;;;;
4600;Overige mutaties;Schulden;Financiële instellingen;2002 4e kwartaal;;;;;;;;;;;;;;;;;;;;
4601;Overige mutaties;Schulden;Financiële instellingen;2002;;;;;;;;;;;;;;;;;;;;
4602;Overige mutaties;Schulden;Financiële instellingen;2003 1e kwartaal;;;;;;;;;;;;;;;;;;;;
4603;Overige mutaties;Schulden;Financiële instellingen;2003 2e kwartaal;;;;;;;;;;;;;;;;;;;;
4604;Overige mutaties;Schulden;Financiële instellingen;2003 3e kwartaal;;;;;;;;;;;;;;;;;;;;
4605;Overige mutaties;Schulden;Financiële instellingen;2003 4e kwartaal;;;;;;;;;;;;;;;;;;;;
4606;Overige mutaties;Schulden;Financiële instellingen;2003;;;;;;;;;;;;;;;;;;;;
4607;Overige mutaties;Schulden;Financiële instellingen;2004 1e kwartaal;;;;;;;;;;;;;;;;;;;;
4608;Overige mutaties;Schulden;Financiële instellingen;2004 2e kwartaal;;;;;;;;;;;;;;;;;;;;
4609;Overige mutaties;Schulden;Financiële instellingen;2004 3e kwartaal;;;;;;;;;;;;;;;;;;;;
4610;Overige mutaties;Schulden;Financiële instellingen;2004 4e kwartaal;;;;;;;;;;;;;;;;;;;;
4611;Overige mutaties;Schulden;Financiële instellingen;2004;;;;;;;;;;;;;;;;;;;;
4612;Overige mutaties;Schulden;Financiële instellingen;2005 1e kwartaal;50650.0;0.0;-6815.0;0.0;-1591.0;-5224.0;0.0;-5224.0;474.0;0.0;474.0;;6391.0;5348.0;1043.0;30808.0;19828.0;19695.0;133.0;-36.0
4613;Overige mutaties;Schulden;Financiële instellingen;2005 2e kwartaal;63080.0;0.0;17565.0;0.0;3101.0;14464.0;0.0;14464.0;5378.0;0.0;5378.0;;2599.0;83.0;2516.0;28683.0;8997.0;9057.0;-60.0;-142.0
4614;Overige mutaties;Schulden;Financiële instellingen;2005 3e kwartaal;62036.0;0.0;3028.0;0.0;561.0;2467.0;0.0;2467.0;1891.0;0.0;1891.0;;3837.0;918.0;2919.0;25857.0;27536.0;27454.0;82.0;-113.0
4615;Overige mutaties;Schulden;Financiële instellingen;2005 4e kwartaal;75441.0;0.0;7768.0;0.0;847.0;6921.0;0.0;6921.0;-2842.0;0.0;-2842.0;;4285.0;2877.0;1408.0;47014.0;19496.0;19599.0;-103.0;-280.0
4616;Overige mutaties;Schulden;Financiële instellingen;2005;251207.0;0.0;21546.0;0.0;2918.0;18628.0;0.0;18628.0;4901.0;0.0;4901.0;;17112.0;9226.0;7886.0;132362.0;75857.0;75805.0;52.0;-571.0
4617;Overige mutaties;Schulden;Financiële instellingen;2006 1e kwartaal;15920.0;0.0;76.0;0.0;-993.0;1069.0;0.0;1069.0;-18803.0;726.0;-19529.0;;-1956.0;-963.0;-993.0;9848.0;25093.0;25850.0;-757.0;1662.0
4618;Overige mutaties;Schulden;Financiële instellingen;2006 2e kwartaal;-76510.0;0.0;-13378.0;0.0;-2051.0;-11327.0;0.0;-11327.0;-8411.0;-1.0;-8410.0;;-2510.0;-1315.0;-1195.0;-23279.0;-29944.0;-30438.0;494.0;1012.0
4619;Overige mutaties;Schulden;Financiële instellingen;2006 3e kwartaal;70158.0;0.0;3612.0;0.0;295.0;3317.0;0.0;3317.0;5598.0;0.0;5598.0;;-2667.0;-1500.0;-1167.0;33235.0;28824.0;25849.0;2975.0;1556.0
4620;Overige mutaties;Schulden;Financiële instellingen;2006 4e kwartaal;-13196.0;0.0;-11962.0;0.0;-1266.0;-10696.0;0.0;-10696.0;6175.0;2.0;6173.0;;-5768.0;-3253.0;-2515.0;-11420.0;9845.0;8084.0;1761.0;-66.0
4621;Overige mutaties;Schulden;Financiële instellingen;2006;-3628.0;0.0;-21652.0;0.0;-4015.0;-17637.0;0.0;-17637.0;-15441.0;727.0;-16168.0;;-12901.0;-7031.0;-5870.0;8384.0;33818.0;29345.0;4473.0;4164.0
4622;Overige mutaties;Schulden;Financiële instellingen;2007 1e kwartaal;1765.0;0.0;-8919.0;0.0;-1547.0;-7372.0;-274.0;-7098.0;-3770.0;-343.0;-3427.0;;-5494.0;-555.0;-4939.0;7044.0;14725.0;14746.0;-21.0;-1821.0
4623;Overige mutaties;Schulden;Financiële instellingen;2007 2e kwartaal;-19125.0;0.0;-3303.0;0.0;-310.0;-2993.0;0.0;-2993.0;-7972.0;-344.0;-7628.0;;-4294.0;-324.0;-3970.0;-2620.0;2717.0;2731.0;-14.0;-3653.0
4624;Overige mutaties;Schulden;Financiële instellingen;2007 3e kwartaal;-20882.0;0.0;-15231.0;0.0;-3547.0;-11684.0;0.0;-11684.0;-5499.0;-344.0;-5155.0;;-1644.0;1958.0;-3602.0;-14599.0;18000.0;17984.0;16.0;-1909.0
4625;Overige mutaties;Schulden;Financiële instellingen;2007 4e kwartaal;-17079.0;0.0;-13805.0;0.0;-2938.0;-10867.0;0.0;-10867.0;-6308.0;-344.0;-5964.0;;-2610.0;935.0;-3545.0;18684.0;-12995.0;-13066.0;71.0;-45.0
4626;Overige mutaties;Schulden;Financiële instellingen;2007;-55321.0;0.0;-41258.0;0.0;-8342.0;-32916.0;-274.0;-32642.0;-23549.0;-1375.0;-22174.0;;-14042.0;2014.0;-16056.0;8509.0;22447.0;22395.0;52.0;-7428.0
4627;Overige mutaties;Schulden;Financiële instellingen;2008 1e kwartaal;-89494.0;0.0;-20085.0;0.0;-4275.0;-15810.0;0.0;-15810.0;-5457.0;-179.0;-5278.0;;-2733.0;-2078.0;-655.0;-17645.0;-41919.0;-40740.0;-1179.0;-1655.0
4628;Overige mutaties;Schulden;Financiële instellingen;2008 2e kwartaal;-33474.0;0.0;2110.0;0.0;346.0;1764.0;0.0;1764.0;1759.0;22.0;1737.0;;-1407.0;-750.0;-657.0;-12935.0;-23052.0;-23924.0;872.0;51.0
4629;Overige mutaties;Schulden;Financiële instellingen;2008 3e kwartaal;-65995.0;0.0;26208.0;0.0;5382.0;20826.0;0.0;20826.0;-14167.0;21.0;-14188.0;;-3236.0;-2388.0;-848.0;-45066.0;-30382.0;-30297.0;-85.0;648.0
4630;Overige mutaties;Schulden;Financiële instellingen;2008 4e kwartaal;-135706.0;0.0;4854.0;1.0;1157.0;3696.0;0.0;3696.0;6658.0;-98.0;6756.0;;-5213.0;-4072.0;-1141.0;-86810.0;-53171.0;-53892.0;721.0;-2024.0
4631;Overige mutaties;Schulden;Financiële instellingen;2008;-324669.0;0.0;13087.0;1.0;2610.0;10476.0;0.0;10476.0;-11207.0;-234.0;-10973.0;;-12589.0;-9288.0;-3301.0;-162456.0;-148524.0;-148853.0;329.0;-2980.0
4632;Overige mutaties;Schulden;Financiële instellingen;2009 1e kwartaal;-18180.0;0.0;9336.0;0.0;2314.0;7022.0;0.0;7022.0;1632.0;344.0;1288.0;;-1938.0;-646.0;-1292.0;-16136.0;-14970.0;-15284.0;314.0;3896.0
4633;Overige mutaties;Schulden;Financiële instellingen;2009 2e kwartaal;55217.0;0.0;-7921.0;0.0;-1789.0;-6132.0;0.0;-6132.0;-2616.0;-724.0;-1892.0;;-1603.0;-629.0;-974.0;31119.0;38608.0;38362.0;246.0;-2370.0
4634;Overige mutaties;Schulden;Financiële instellingen;2009 3e kwartaal;82780.0;0.0;-10105.0;0.0;-2260.0;-7845.0;0.0;-7845.0;-17935.0;-254.0;-17681.0;;13816.0;-925.0;14741.0;50431.0;47795.0;47613.0;182.0;-1222.0
4635;Overige mutaties;Schulden;Financiële instellingen;2009 4e kwartaal;56798.0;0.0;4406.0;0.0;1061.0;3345.0;0.0;3345.0;4616.0;389.0;4227.0;;-672.0;-1043.0;371.0;30562.0;17689.0;18018.0;-329.0;197.0
4636;Overige mutaties;Schulden;Financiële instellingen;2009;176615.0;0.0;-4284.0;0.0;-674.0;-3610.0;0.0;-3610.0;-14303.0;-245.0;-14058.0;;9603.0;-3243.0;12846.0;95976.0;89122.0;88709.0;413.0;501.0
4637;Overige mutaties;Schulden;Financiële instellingen;2010 1e kwartaal;143358.0;0.0;13901.0;0.0;3422.0;10479.0;0.0;10479.0;12868.0;1312.0;11556.0;;6724.0;-1415.0;8139.0;64054.0;43596.0;43423.0;173.0;2215.0
4638;Overige mutaties;Schulden;Financiële instellingen;2010 2e kwartaal;66916.0;0.0;24573.0;0.0;6363.0;18210.0;0.0;18210.0;18100.0;2266.0;15834.0;;8997.0;2373.0;6624.0;13419.0;-163.0;-530.0;367.0;1990.0
4639;Overige mutaties;Schulden;Financiële instellingen;2010 3e kwartaal;54747.0;0.0;-24193.0;0.0;-5772.0;-18421.0;0.0;-18421.0;-10238.0;-2026.0;-8212.0;;7963.0;1256.0;6707.0;33743.0;46962.0;46602.0;360.0;510.0
4640;Overige mutaties;Schulden;Financiële instellingen;2010 4e kwartaal;71835.0;0.0;5288.0;0.0;1286.0;4002.0;0.0;4002.0;25198.0;836.0;24362.0;;1544.0;-6146.0;7690.0;47138.0;3633.0;3411.0;222.0;-10966.0
4641;Overige mutaties;Schulden;Financiële instellingen;2010;336856.0;0.0;19569.0;0.0;5299.0;14270.0;0.0;14270.0;45928.0;2388.0;43540.0;;25228.0;-3932.0;29160.0;158354.0;94028.0;92906.0;1122.0;-6251.0
4642;Overige mutaties;Schulden;Financiële instellingen;2011 1e kwartaal;-53729.0;0.0;-15111.0;1.0;-3729.0;-11383.0;0.0;-11383.0;-1689.0;-1923.0;234.0;;6110.0;3610.0;2500.0;-27780.0;-14919.0;-15082.0;163.0;-340.0
4643;Overige mutaties;Schulden;Financiële instellingen;2011 2e kwartaal;4022.0;0.0;-3875.0;0.0;-1043.0;-2832.0;0.0;-2832.0;2141.0;-137.0;2278.0;;-641.0;-620.0;-21.0;4547.0;1871.0;1776.0;95.0;-21.0
4644;Overige mutaties;Schulden;Financiële instellingen;2011 3e kwartaal;8186.0;0.0;16318.0;0.0;4215.0;12103.0;0.0;12103.0;8797.0;2543.0;6254.0;;1570.0;1860.0;-290.0;-42341.0;22478.0;22408.0;70.0;1364.0
4645;Overige mutaties;Schulden;Financiële instellingen;2011 4e kwartaal;94934.0;0.0;11335.0;0.0;3273.0;8062.0;0.0;8062.0;17480.0;614.0;16866.0;;-1262.0;-4358.0;3096.0;22653.0;44285.0;44097.0;188.0;443.0
4646;Overige mutaties;Schulden;Financiële instellingen;2011;53413.0;0.0;8667.0;1.0;2716.0;5950.0;0.0;5950.0;26729.0;1097.0;25632.0;;5777.0;492.0;5285.0;-42921.0;53715.0;53199.0;516.0;1446.0
4647;Overige mutaties;Schulden;Financiële instellingen;2012 1e kwartaal;64488.0;0.0;-6900.0;0.0;-2004.0;-4896.0;0.0;-4896.0;-2580.0;-1151.0;-1429.0;;-3691.0;-3511.0;-180.0;40915.0;36770.0;36566.0;204.0;-26.0
4648;Overige mutaties;Schulden;Monetaire financiële instellingen;2001 1e kwartaal;;;;;;;;;;;;;;;;;;;;
4649;Overige mutaties;Schulden;Monetaire financiële instellingen;2001 2e kwartaal;;;;;;;;;;;;;;;;;;;;
4650;Overige mutaties;Schulden;Monetaire financiële instellingen;2001 3e kwartaal;;;;;;;;;;;;;;;;;;;;
4651;Overige mutaties;Schulden;Monetaire financiële instellingen;2001 4e kwartaal;;;;;;;;;;;;;;;;;;;;
4652;Overige mutaties;Schulden;Monetaire financiële instellingen;2001;;;;;;;;;;;;;;;;;;;;
