ID;Leeftijd;Perioden;Mannen_1;Vrouwen_2;Mannen_3;Vrouwen_4
212;3,5 jaar;2038;77.5292;80.33122;8e-05;7e-05
213;3,5 jaar;2039;77.58865;80.38172;8e-05;7e-05
214;3,5 jaar;2040;77.64728;80.43182;8e-05;7e-05
215;3,5 jaar;2041;77.70518;80.48152;8e-05;7e-05
216;3,5 jaar;2042;77.76244;80.53087;8e-05;7e-05
217;3,5 jaar;2043;77.81918;80.57987;8e-05;7e-05
218;3,5 jaar;2044;77.87549;80.62857;8e-05;6e-05
219;3,5 jaar;2045;77.93147;80.67699;7e-05;6e-05
220;3,5 jaar;2046;77.98726;80.72519;7e-05;6e-05
221;3,5 jaar;2047;78.04295;80.77319;7e-05;6e-05
222;3,5 jaar;2048;78.09866;80.82104;7e-05;6e-05
223;3,5 jaar;2049;78.15453;80.8688;7e-05;6e-05
224;3,5 jaar;2050;78.21067;80.91652;7e-05;6e-05
225;4,5 jaar;2006;73.59413;77.63085;0.00014;0.00011
226;4,5 jaar;2007;73.76207;77.68577;0.00013;0.00011
227;4,5 jaar;2008;73.9026;77.73575;0.00013;0.00011
228;4,5 jaar;2009;74.04398;77.78555;0.00013;0.0001
229;4,5 jaar;2010;74.18468;77.83051;0.00012;0.0001
230;4,5 jaar;2011;74.32323;77.8754;0.00012;0.0001
231;4,5 jaar;2012;74.45821;77.92967;0.00012;0.0001
232;4,5 jaar;2013;74.58825;77.98392;0.00012;9e-05
233;4,5 jaar;2014;74.71206;78.03819;0.00011;9e-05
234;4,5 jaar;2015;74.82836;78.09251;0.00011;9e-05
235;4,5 jaar;2016;74.93593;78.14692;0.00011;9e-05
236;4,5 jaar;2017;75.06247;78.20145;0.00011;9e-05
237;4,5 jaar;2018;75.17777;78.25614;0.0001;8e-05
238;4,5 jaar;2019;75.28239;78.31103;0.0001;8e-05
239;4,5 jaar;2020;75.37833;78.36613;0.0001;8e-05
240;4,5 jaar;2021;75.46652;78.42139;0.0001;8e-05
241;4,5 jaar;2022;75.54787;78.47675;0.0001;8e-05
242;4,5 jaar;2023;75.62322;78.53217;9e-05;8e-05
243;4,5 jaar;2024;75.69342;78.58759;9e-05;7e-05
244;4,5 jaar;2025;75.75928;78.64297;9e-05;7e-05
245;4,5 jaar;2026;75.82162;78.69825;9e-05;7e-05
246;4,5 jaar;2027;75.88123;78.75339;9e-05;7e-05
247;4,5 jaar;2028;75.93892;78.80833;8e-05;7e-05
248;4,5 jaar;2029;75.99546;78.86303;8e-05;7e-05
249;4,5 jaar;2030;76.05165;78.91743;8e-05;7e-05
250;4,5 jaar;2031;76.10827;78.97148;8e-05;7e-05
251;4,5 jaar;2032;76.1661;79.02513;8e-05;7e-05
252;4,5 jaar;2033;76.2259;79.07832;8e-05;6e-05
253;4,5 jaar;2034;76.28841;79.13099;8e-05;6e-05
254;4,5 jaar;2035;76.35192;79.18316;7e-05;6e-05
255;4,5 jaar;2036;76.41425;79.23486;7e-05;6e-05
256;4,5 jaar;2037;76.47549;79.28612;7e-05;6e-05
257;4,5 jaar;2038;76.53573;79.33695;7e-05;6e-05
258;4,5 jaar;2039;76.59506;79.38736;7e-05;6e-05
259;4,5 jaar;2040;76.65357;79.43736;7e-05;6e-05
260;4,5 jaar;2041;76.71135;79.48697;7e-05;6e-05
261;4,5 jaar;2042;76.7685;79.53622;6e-05;6e-05
262;4,5 jaar;2043;76.82512;79.58514;6e-05;5e-05
263;4,5 jaar;2044;76.88131;79.63375;6e-05;5e-05
264;4,5 jaar;2045;76.93719;79.68209;6e-05;5e-05
265;4,5 jaar;2046;76.99287;79.7302;6e-05;5e-05
266;4,5 jaar;2047;77.04846;79.77812;6e-05;5e-05
267;4,5 jaar;2048;77.10407;79.8259;6e-05;5e-05
268;4,5 jaar;2049;77.15984;79.87358;6e-05;5e-05
269;4,5 jaar;2050;77.21588;79.92122;6e-05;5e-05
270;5,5 jaar;2006;72.60411;76.63959;0.00012;9e-05
271;5,5 jaar;2007;72.77182;76.6943;0.00011;9e-05
272;5,5 jaar;2008;72.91216;76.74406;0.00011;9e-05
273;5,5 jaar;2009;73.05335;76.79366;0.00011;8e-05
274;5,5 jaar;2010;73.19387;76.83842;0.00011;8e-05
275;5,5 jaar;2011;73.33223;76.88311;0.00011;8e-05
276;5,5 jaar;2012;73.46703;76.93719;0.0001;8e-05
277;5,5 jaar;2013;73.5969;76.99126;0.0001;8e-05
278;5,5 jaar;2014;73.72054;77.04535;0.0001;8e-05
279;5,5 jaar;2015;73.83668;77.0995;0.0001;7e-05
280;5,5 jaar;2016;73.94409;77.15375;0.0001;7e-05
281;5,5 jaar;2017;74.07046;77.20814;9e-05;7e-05
282;5,5 jaar;2018;74.18559;77.26268;9e-05;7e-05
283;5,5 jaar;2019;74.29004;77.31745;9e-05;7e-05
284;5,5 jaar;2020;74.38583;77.37242;9e-05;7e-05
285;5,5 jaar;2021;74.47387;77.42756;9e-05;6e-05
286;5,5 jaar;2022;74.55507;77.48281;8e-05;6e-05
287;5,5 jaar;2023;74.63028;77.53812;8e-05;6e-05
288;5,5 jaar;2024;74.70034;77.59343;8e-05;6e-05
289;5,5 jaar;2025;74.76607;77.64871;8e-05;6e-05
290;5,5 jaar;2026;74.82828;77.7039;8e-05;6e-05
291;5,5 jaar;2027;74.88777;77.75894;8e-05;6e-05
292;5,5 jaar;2028;74.94533;77.8138;7e-05;6e-05
293;5,5 jaar;2029;75.00175;77.8684;7e-05;6e-05
294;5,5 jaar;2030;75.05782;77.92272;7e-05;6e-05
295;5,5 jaar;2031;75.11433;77.97669;7e-05;5e-05
296;5,5 jaar;2032;75.17204;78.03025;7e-05;5e-05
297;5,5 jaar;2033;75.23173;78.08336;7e-05;5e-05
298;5,5 jaar;2034;75.29413;78.13595;7e-05;5e-05
299;5,5 jaar;2035;75.35753;78.18803;7e-05;5e-05
300;5,5 jaar;2036;75.41976;78.23966;6e-05;5e-05
301;5,5 jaar;2037;75.4809;78.29084;6e-05;5e-05
302;5,5 jaar;2038;75.54104;78.34159;6e-05;5e-05
303;5,5 jaar;2039;75.60027;78.39192;6e-05;5e-05
304;5,5 jaar;2040;75.65868;78.44185;6e-05;5e-05
305;5,5 jaar;2041;75.71637;78.49139;6e-05;5e-05
306;5,5 jaar;2042;75.77343;78.54058;6e-05;5e-05
307;5,5 jaar;2043;75.82996;78.58942;6e-05;4e-05
308;5,5 jaar;2044;75.88607;78.63797;6e-05;4e-05
309;5,5 jaar;2045;75.94186;78.68624;5e-05;4e-05
310;5,5 jaar;2046;75.99745;78.73429;5e-05;4e-05
311;5,5 jaar;2047;76.05296;78.78215;5e-05;4e-05
312;5,5 jaar;2048;76.10849;78.82986;5e-05;4e-05
313;5,5 jaar;2049;76.16418;78.87749;5e-05;4e-05
314;5,5 jaar;2050;76.22015;78.92507;5e-05;4e-05
315;6,5 jaar;2006;71.61257;75.64655;0.0001;7e-05
316;6,5 jaar;2007;71.7801;75.70109;9e-05;7e-05
317;6,5 jaar;2008;71.92028;75.75069;9e-05;7e-05
318;6,5 jaar;2009;72.06133;75.80013;9e-05;7e-05
319;6,5 jaar;2010;72.20169;75.84474;9e-05;7e-05
320;6,5 jaar;2011;72.33991;75.88929;9e-05;6e-05
321;6,5 jaar;2012;72.47457;75.94322;9e-05;6e-05
322;6,5 jaar;2013;72.6043;75.99715;8e-05;6e-05
323;6,5 jaar;2014;72.72781;76.05111;8e-05;6e-05
324;6,5 jaar;2015;72.84381;76.10513;8e-05;6e-05
325;6,5 jaar;2016;72.95109;76.15926;8e-05;6e-05
326;6,5 jaar;2017;73.07732;76.21353;8e-05;6e-05
327;6,5 jaar;2018;73.19231;76.26797;8e-05;6e-05
328;6,5 jaar;2019;73.29664;76.32263;7e-05;5e-05
329;6,5 jaar;2020;73.39229;76.37751;7e-05;5e-05
330;6,5 jaar;2021;73.48021;76.43255;7e-05;5e-05
331;6,5 jaar;2022;73.56128;76.48771;7e-05;5e-05
332;6,5 jaar;2023;73.63637;76.54293;7e-05;5e-05
333;6,5 jaar;2024;73.70632;76.59817;7e-05;5e-05
334;6,5 jaar;2025;73.77194;76.65337;7e-05;5e-05
335;6,5 jaar;2026;73.83404;76.70848;6e-05;5e-05
336;6,5 jaar;2027;73.89342;76.76345;6e-05;5e-05
337;6,5 jaar;2028;73.95087;76.81823;6e-05;5e-05
338;6,5 jaar;2029;74.00719;76.87277;6e-05;5e-05
339;6,5 jaar;2030;74.06316;76.92701;6e-05;4e-05
340;6,5 jaar;2031;74.11957;76.98091;6e-05;4e-05
341;6,5 jaar;2032;74.17719;77.03441;6e-05;4e-05
342;6,5 jaar;2033;74.23678;77.08745;6e-05;4e-05
343;6,5 jaar;2034;74.29909;77.13998;6e-05;4e-05
344;6,5 jaar;2035;74.3624;77.192;5e-05;4e-05
345;6,5 jaar;2036;74.42454;77.24356;5e-05;4e-05
346;6,5 jaar;2037;74.4856;77.29468;5e-05;4e-05
347;6,5 jaar;2038;74.54566;77.34537;5e-05;4e-05
348;6,5 jaar;2039;74.6048;77.39565;5e-05;4e-05
349;6,5 jaar;2040;74.66314;77.44552;5e-05;4e-05
350;6,5 jaar;2041;74.72074;77.495;5e-05;4e-05
351;6,5 jaar;2042;74.77773;77.54413;5e-05;4e-05
352;6,5 jaar;2043;74.83418;77.59293;5e-05;4e-05
353;6,5 jaar;2044;74.89022;77.64142;5e-05;4e-05
354;6,5 jaar;2045;74.94594;77.68964;5e-05;4e-05
355;6,5 jaar;2046;75.00146;77.73764;4e-05;3e-05
356;6,5 jaar;2047;75.0569;77.78545;4e-05;3e-05
357;6,5 jaar;2048;75.11237;77.83311;4e-05;3e-05
358;6,5 jaar;2049;75.16799;77.88069;4e-05;3e-05
359;6,5 jaar;2050;75.22389;77.92823;4e-05;3e-05
360;7,5 jaar;2006;70.6194;74.65204;9e-05;6e-05
361;7,5 jaar;2007;70.7868;74.70644;9e-05;6e-05
362;7,5 jaar;2008;70.92687;74.75592;9e-05;6e-05
363;7,5 jaar;2009;71.06779;74.80525;9e-05;6e-05
364;7,5 jaar;2010;71.20805;74.84975;9e-05;6e-05
365;7,5 jaar;2011;71.34615;74.89419;9e-05;6e-05
366;7,5 jaar;2012;71.4807;74.94801;8e-05;6e-05
367;7,5 jaar;2013;71.61033;75.00183;8e-05;6e-05
368;7,5 jaar;2014;71.73373;75.05568;8e-05;5e-05
369;7,5 jaar;2015;71.84964;75.10961;8e-05;5e-05
370;7,5 jaar;2016;71.95682;75.16365;8e-05;5e-05
371;7,5 jaar;2017;72.08294;75.21783;8e-05;5e-05
372;7,5 jaar;2018;72.19782;75.27218;8e-05;5e-05
373;7,5 jaar;2019;72.30204;75.32676;7e-05;5e-05
374;7,5 jaar;2020;72.39759;75.38156;7e-05;5e-05
375;7,5 jaar;2021;72.48541;75.43653;7e-05;5e-05
376;7,5 jaar;2022;72.56638;75.49162;7e-05;5e-05
377;7,5 jaar;2023;72.64138;75.54678;7e-05;5e-05
378;7,5 jaar;2024;72.71123;75.60195;7e-05;4e-05
379;7,5 jaar;2025;72.77676;75.65709;7e-05;4e-05
380;7,5 jaar;2026;72.83877;75.71214;6e-05;4e-05
381;7,5 jaar;2027;72.89806;75.76705;6e-05;4e-05
382;7,5 jaar;2028;72.95543;75.82177;6e-05;4e-05
383;7,5 jaar;2029;73.01167;75.87626;6e-05;4e-05
384;7,5 jaar;2030;73.06756;75.93045;6e-05;4e-05
385;7,5 jaar;2031;73.12389;75.98429;6e-05;4e-05
386;7,5 jaar;2032;73.18143;76.03774;6e-05;4e-05
387;7,5 jaar;2033;73.24095;76.09073;6e-05;4e-05
388;7,5 jaar;2034;73.30319;76.14321;6e-05;4e-05
389;7,5 jaar;2035;73.36642;76.19517;5e-05;4e-05
390;7,5 jaar;2036;73.42849;76.24669;5e-05;4e-05
391;7,5 jaar;2037;73.48948;76.29776;5e-05;4e-05
392;7,5 jaar;2038;73.54947;76.34841;5e-05;4e-05
393;7,5 jaar;2039;73.60855;76.39863;5e-05;3e-05
394;7,5 jaar;2040;73.66682;76.44846;5e-05;3e-05
395;7,5 jaar;2041;73.72436;76.4979;5e-05;3e-05
396;7,5 jaar;2042;73.78128;76.54699;5e-05;3e-05
397;7,5 jaar;2043;73.83768;76.59574;5e-05;3e-05
398;7,5 jaar;2044;73.89366;76.64419;5e-05;3e-05
399;7,5 jaar;2045;73.94932;76.69238;5e-05;3e-05
400;7,5 jaar;2046;74.00479;76.74033;4e-05;3e-05
401;7,5 jaar;2047;74.06017;76.7881;4e-05;3e-05
402;7,5 jaar;2048;74.11558;76.83573;4e-05;3e-05
403;7,5 jaar;2049;74.17115;76.88327;4e-05;3e-05
404;7,5 jaar;2050;74.227;76.93077;4e-05;3e-05
405;8,5 jaar;2006;69.62604;73.65683;9e-05;8e-05
406;8,5 jaar;2007;69.79331;73.71114;9e-05;7e-05
407;8,5 jaar;2008;69.93327;73.76051;9e-05;7e-05
408;8,5 jaar;2009;70.07409;73.80974;8e-05;7e-05
409;8,5 jaar;2010;70.21424;73.85414;8e-05;7e-05
410;8,5 jaar;2011;70.35224;73.89848;8e-05;7e-05
411;8,5 jaar;2012;70.48669;73.95221;8e-05;7e-05
412;8,5 jaar;2013;70.61622;74.00594;8e-05;6e-05
413;8,5 jaar;2014;70.73953;74.05971;8e-05;6e-05
414;8,5 jaar;2015;70.85534;74.11356;8e-05;6e-05
415;8,5 jaar;2016;70.96243;74.16751;7e-05;6e-05
416;8,5 jaar;2017;71.08844;74.22162;7e-05;6e-05
417;8,5 jaar;2018;71.20322;74.2759;7e-05;6e-05
418;8,5 jaar;2019;71.30734;74.33041;7e-05;6e-05
419;8,5 jaar;2020;71.4028;74.38515;7e-05;6e-05
420;8,5 jaar;2021;71.49052;74.44006;7e-05;6e-05
421;8,5 jaar;2022;71.5714;74.49509;7e-05;5e-05
422;8,5 jaar;2023;71.6463;74.55019;6e-05;5e-05
423;8,5 jaar;2024;71.71607;74.6053;6e-05;5e-05
