ID;GoederenVanWoninginboedels;Perioden;Wegingscoefficienten_1;Prijsindexcijfers_2
791;3;Oktober   1997;2630;111.2
792;30;Januari   1991;710;101.0
793;30;Februari  1991;710;101.3
794;30;Maart     1991;710;101.9
795;30;April     1991;710;102.7
796;30;Mei       1991;710;102.9
797;30;Juni      1991;710;102.8
798;30;Juli      1991;710;102.8
799;30;Augustus  1991;710;103.5
800;30;September 1991;710;104.0
801;30;Oktober   1991;710;104.6
802;30;November  1991;710;104.9
803;30;December  1991;710;105.2
804;30;Jaar  1991;0;103.1
805;30;Januari   1992;710;105.7
806;30;Februari  1992;710;106.0
807;30;Maart     1992;710;106.5
808;30;April     1992;710;106.8
809;30;Mei       1992;710;106.7
810;30;Juni      1992;710;106.4
811;30;Juli      1992;710;106.3
812;30;Augustus  1992;710;106.4
813;30;September 1992;710;106.0
814;30;Oktober   1992;710;106.1
815;30;November  1992;710;105.9
816;30;December  1992;710;106.0
817;30;Jaar  1992;0;106.2
818;30;Januari   1993;710;106.1
819;30;Februari  1993;710;106.5
820;30;Maart     1993;710;106.6
821;30;April     1993;710;106.8
822;30;Mei       1993;710;106.7
823;30;Juni      1993;710;106.4
824;30;Juli      1993;710;106.0
825;30;Augustus  1993;710;106.2
826;30;September 1993;710;106.8
827;30;Oktober   1993;710;107.1
828;30;November  1993;710;107.0
829;30;December  1993;710;106.9
830;30;Jaar  1993;0;106.6
831;30;Januari   1994;710;106.9
832;30;Februari  1994;710;106.7
833;30;Maart     1994;710;107.2
834;30;April     1994;710;107.8
835;30;Mei       1994;710;107.9
836;30;Juni      1994;710;108.0
837;30;Juli      1994;710;108.6
838;30;Augustus  1994;710;108.5
839;30;September 1994;710;108.5
840;30;Oktober   1994;710;108.8
841;30;November  1994;710;109.0
842;30;December  1994;710;108.5
843;30;Jaar  1994;0;108.0
844;30;Januari   1995;710;108.3
845;30;Februari  1995;710;108.6
846;30;Maart     1995;710;108.9
847;30;April     1995;710;109.2
848;30;Mei       1995;710;109.1
849;30;Juni      1995;710;109.0
850;30;Juli      1995;710;109.2
851;30;Augustus  1995;710;108.4
852;30;September 1995;710;107.8
853;30;Oktober   1995;710;107.8
854;30;November  1995;710;107.6
855;30;December  1995;710;107.9
856;30;Jaar  1995;0;108.5
857;30;Januari   1996;710;107.9
858;30;Februari  1996;710;108.6
859;30;Maart     1996;710;108.6
860;30;April     1996;710;109.8
861;30;Mei       1996;710;109.7
862;30;Juni      1996;710;108.8
863;30;Juli      1996;710;108.3
864;30;Augustus  1996;710;108.5
865;30;September 1996;710;107.2
866;30;Oktober   1996;710;107.4
867;30;November  1996;710;108.0
868;30;December  1996;710;108.2
869;30;Jaar  1996;0;108.4
870;30;Januari   1997;710;108.8
871;30;Februari  1997;710;110.2
872;30;Maart     1997;710;109.3
873;30;April     1997;710;109.1
874;30;Mei       1997;710;109.1
875;30;Juni      1997;710;109.8
876;30;Juli      1997;710;110.0
877;30;Augustus  1997;710;110.1
878;30;September 1997;710;109.7
879;30;Oktober   1997;710;109.9
880;32;Januari   1991;840;102.2
881;32;Februari  1991;840;102.6
882;32;Maart     1991;840;102.6
883;32;April     1991;840;102.6
884;32;Mei       1991;840;103.3
885;32;Juni      1991;840;104.0
886;32;Juli      1991;840;104.0
887;32;Augustus  1991;840;104.6
888;32;September 1991;840;104.8
889;32;Oktober   1991;840;104.8
890;32;November  1991;840;105.0
891;32;December  1991;840;105.3
892;32;Jaar  1991;0;103.8
893;32;Januari   1992;840;107.2
894;32;Februari  1992;840;107.5
895;32;Maart     1992;840;107.4
896;32;April     1992;840;107.4
897;32;Mei       1992;840;107.7
898;32;Juni      1992;840;107.7
899;32;Juli      1992;840;107.7
900;32;Augustus  1992;840;107.7
901;32;September 1992;840;107.7
902;32;Oktober   1992;840;107.8
903;32;November  1992;840;107.7
904;32;December  1992;840;107.7
905;32;Jaar  1992;0;107.6
906;32;Januari   1993;840;107.8
907;32;Februari  1993;840;108.0
908;32;Maart     1993;840;108.0
909;32;April     1993;840;108.0
910;32;Mei       1993;840;108.3
911;32;Juni      1993;840;108.3
912;32;Juli      1993;840;108.3
913;32;Augustus  1993;840;108.5
914;32;September 1993;840;108.5
915;32;Oktober   1993;840;108.5
916;32;November  1993;840;108.3
917;32;December  1993;840;108.0
918;32;Jaar  1993;0;108.2
919;32;Januari   1994;840;107.6
920;32;Februari  1994;840;107.8
921;32;Maart     1994;840;107.3
922;32;April     1994;840;107.3
923;32;Mei       1994;840;107.3
924;32;Juni      1994;840;107.1
925;32;Juli      1994;840;107.1
926;32;Augustus  1994;840;106.4
927;32;September 1994;840;106.4
928;32;Oktober   1994;840;106.4
929;32;November  1994;840;106.8
930;32;December  1994;840;106.3
931;32;Jaar  1994;0;107.0
932;32;Januari   1995;840;106.2
933;32;Februari  1995;840;106.4
934;32;Maart     1995;840;106.2
935;32;April     1995;840;106.2
936;32;Mei       1995;840;105.6
937;32;Juni      1995;840;105.6
938;32;Juli      1995;840;105.6
939;32;Augustus  1995;840;105.5
940;32;September 1995;840;105.5
941;32;Oktober   1995;840;105.5
942;32;November  1995;840;105.1
943;32;December  1995;840;105.1
944;32;Jaar  1995;0;105.7
945;32;Januari   1996;840;105.4
946;32;Februari  1996;840;105.6
947;32;Maart     1996;840;104.9
948;32;April     1996;840;104.9
949;32;Mei       1996;840;104.8
950;32;Juni      1996;840;103.5
951;32;Juli      1996;840;103.5
952;32;Augustus  1996;840;103.3
953;32;September 1996;840;103.3
954;32;Oktober   1996;840;103.3
955;32;November  1996;840;102.9
956;32;December  1996;840;102.9
957;32;Jaar  1996;0;104.0
958;32;Januari   1997;840;103.1
959;32;Februari  1997;840;103.7
960;32;Maart     1997;840;104.0
961;32;April     1997;840;104.0
962;32;Mei       1997;840;103.7
963;32;Juni      1997;840;103.2
964;32;Juli      1997;840;103.2
965;32;Augustus  1997;840;103.4
966;32;September 1997;840;103.7
967;32;Oktober   1997;840;103.7
968;34;Januari   1991;1080;101.5
969;34;Februari  1991;1080;102.1
970;34;Maart     1991;1080;102.1
971;34;April     1991;1080;102.9
972;34;Mei       1991;1080;102.9
973;34;Juni      1991;1080;103.0
974;34;Juli      1991;1080;103.4
975;34;Augustus  1991;1080;103.5
976;34;September 1991;1080;103.5
977;34;Oktober   1991;1080;104.0
978;34;November  1991;1080;104.0
979;34;December  1991;1080;104.1
980;34;Jaar  1991;0;103.1
981;34;Januari   1992;1080;105.9
982;34;Februari  1992;1080;106.0
983;34;Maart     1992;1080;106.2
984;34;April     1992;1080;110.1
985;34;Mei       1992;1080;110.1
986;34;Juni      1992;1080;110.1
987;34;Juli      1992;1080;110.9
988;34;Augustus  1992;1080;111.0
989;34;September 1992;1080;111.2
990;34;Oktober   1992;1080;111.2
991;34;November  1992;1080;111.3
992;34;December  1992;1080;111.3
993;34;Jaar  1992;0;109.6
994;34;Januari   1993;1080;112.5
995;34;Februari  1993;1080;112.7
996;34;Maart     1993;1080;112.6
997;34;April     1993;1080;113.6
998;34;Mei       1993;1080;113.6
999;34;Juni      1993;1080;113.5
1000;34;Juli      1993;1080;114.0
1001;34;Augustus  1993;1080;114.0
1002;34;September 1993;1080;114.0
1003;34;Oktober   1993;1080;114.1
1004;34;November  1993;1080;114.1
1005;34;December  1993;1080;114.1
1006;34;Jaar  1993;0;113.6
1007;34;Januari   1994;1080;114.3
1008;34;Februari  1994;1080;114.3
1009;34;Maart     1994;1080;114.3
1010;34;April     1994;1080;114.1
1011;34;Mei       1994;1080;114.3
1012;34;Juni      1994;1080;114.3
1013;34;Juli      1994;1080;114.5
1014;34;Augustus  1994;1080;114.5
1015;34;September 1994;1080;114.5
1016;34;Oktober   1994;1080;115.0
1017;34;November  1994;1080;115.0
1018;34;December  1994;1080;115.0
1019;34;Jaar  1994;0;114.5
1020;34;Januari   1995;1080;114.6
1021;34;Februari  1995;1080;114.7
1022;34;Maart     1995;1080;114.7
1023;34;April     1995;1080;115.6
1024;34;Mei       1995;1080;115.6
1025;34;Juni      1995;1080;115.6
1026;34;Juli      1995;1080;115.8
1027;34;Augustus  1995;1080;115.8
1028;34;September 1995;1080;115.8
1029;34;Oktober   1995;1080;116.0
1030;34;November  1995;1080;116.0
1031;34;December  1995;1080;116.0
1032;34;Jaar  1995;0;115.5
1033;34;Januari   1996;1080;115.2
1034;34;Februari  1996;1080;115.2
1035;34;Maart     1996;1080;115.2
1036;34;April     1996;1080;115.6
1037;34;Mei       1996;1080;115.7
1038;34;Juni      1996;1080;115.8
1039;34;Juli      1996;1080;115.7
1040;34;Augustus  1996;1080;115.7
1041;34;September 1996;1080;115.7
1042;34;Oktober   1996;1080;116.4
1043;34;November  1996;1080;116.4
1044;34;December  1996;1080;116.3
1045;34;Jaar  1996;0;115.7
1046;34;Januari   1997;1080;116.7
1047;34;Februari  1997;1080;116.8
1048;34;Maart     1997;1080;116.8
1049;34;April     1997;1080;117.3
1050;34;Mei       1997;1080;117.3
1051;34;Juni      1997;1080;117.7
1052;34;Juli      1997;1080;117.8
1053;34;Augustus  1997;1080;117.8
1054;34;September 1997;1080;117.8
1055;34;Oktober   1997;1080;117.8
1056;4;Januari   1991;18420;90.3
1057;4;Februari  1991;18420;92.8
1058;4;Maart     1991;18420;99.1
1059;4;April     1991;18420;100.1
1060;4;Mei       1991;18420;99.7
1061;4;Juni      1991;18420;98.0
1062;4;Juli      1991;18420;88.5
1063;4;Augustus  1991;18420;90.8
1064;4;September 1991;18420;100.5
1065;4;Oktober   1991;18420;100.9
1066;4;November  1991;18420;100.7
1067;4;December  1991;18420;98.3
1068;4;Jaar  1991;0;96.6
1069;4;Januari   1992;18420;87.3
1070;4;Februari  1992;18420;92.8
1071;4;Maart     1992;18420;100.8
1072;4;April     1992;18420;102.1
1073;4;Mei       1992;18420;101.0
1074;4;Juni      1992;18420;96.7
1075;4;Juli      1992;18420;87.0
1076;4;Augustus  1992;18420;90.8
1077;4;September 1992;18420;101.4
1078;4;Oktober   1992;18420;102.2
1079;4;November  1992;18420;101.4
1080;4;December  1992;18420;96.4
1081;4;Jaar  1992;0;96.7
1082;4;Januari   1993;18420;87.5
1083;4;Februari  1993;18420;93.5
1084;4;Maart     1993;18420;100.8
1085;4;April     1993;18420;102.2
1086;4;Mei       1993;18420;100.9
1087;4;Juni      1993;18420;96.9
1088;4;Juli      1993;18420;87.3
1089;4;Augustus  1993;18420;94.4
1090;4;September 1993;18420;104.3
1091;4;Oktober   1993;18420;105.3
1092;4;November  1993;18420;103.5
1093;4;December  1993;18420;98.4
1094;4;Jaar  1993;0;97.9
1095;4;Januari   1994;18420;89.4
1096;4;Februari  1994;18420;94.5
1097;4;Maart     1994;18420;101.4
1098;4;April     1994;18420;101.5
1099;4;Mei       1994;18420;100.1
1100;4;Juni      1994;18420;95.0
1101;4;Juli      1994;18420;84.9
1102;4;Augustus  1994;18420;90.1
1103;4;September 1994;18420;101.2
1104;4;Oktober   1994;18420;101.9
1105;4;November  1994;18420;100.0
1106;4;December  1994;18420;94.2
1107;4;Jaar  1994;0;96.2
1108;4;Januari   1995;18420;84.7
1109;4;Februari  1995;18420;89.6
1110;4;Maart     1995;18420;97.7
1111;4;April     1995;18420;98.4
1112;4;Mei       1995;18420;96.3
1113;4;Juni      1995;18420;92.9
1114;4;Juli      1995;18420;82.3
1115;4;Augustus  1995;18420;87.3
1116;4;September 1995;18420;99.3
1117;4;Oktober   1995;18420;98.6
1118;4;November  1995;18420;98.7
1119;4;December  1995;18420;93.3
1120;4;Jaar  1995;0;93.2
1121;4;Januari   1996;18420;83.9
1122;4;Februari  1996;18420;87.6
1123;4;Maart     1996;18420;97.1
1124;4;April     1996;18420;97.5
1125;4;Mei       1996;18420;96.7
1126;4;Juni      1996;18420;93.9
1127;4;Juli      1996;18420;82.1
1128;4;Augustus  1996;18420;85.1
1129;4;September 1996;18420;98.3
1130;4;Oktober   1996;18420;100.1
1131;4;November  1996;18420;99.0
1132;4;December  1996;18420;94.7
1133;4;Jaar  1996;0;93.0
1134;4;Januari   1997;18420;83.2
1135;4;Februari  1997;18420;86.6
1136;4;Maart     1997;18420;98.4
1137;4;April     1997;18420;98.4
1138;4;Mei       1997;18420;97.5
1139;4;Juni      1997;18420;91.3
1140;4;Juli      1997;18420;82.2
1141;4;Augustus  1997;18420;85.3
1142;4;September 1997;18420;98.9
1143;4;Oktober   1997;18420;100.1
1144;40;Januari   1991;16050;90.5
1145;40;Februari  1991;16050;92.9
1146;40;Maart     1991;16050;99.3
1147;40;April     1991;16050;100.0
1148;40;Mei       1991;16050;99.7
1149;40;Juni      1991;16050;97.7
1150;40;Juli      1991;16050;88.6
1151;40;Augustus  1991;16050;90.2
1152;40;September 1991;16050;100.1
1153;40;Oktober   1991;16050;100.4
1154;40;November  1991;16050;100.2
1155;40;December  1991;16050;98.0
1156;40;Jaar  1991;0;96.5
1157;40;Januari   1992;16050;87.6
1158;40;Februari  1992;16050;92.3
1159;40;Maart     1992;16050;100.7
1160;40;April     1992;16050;101.8
1161;40;Mei       1992;16050;100.6
1162;40;Juni      1992;16050;96.1
1163;40;Juli      1992;16050;87.1
1164;40;Augustus  1992;16050;90.4
1165;40;September 1992;16050;100.9
1166;40;Oktober   1992;16050;101.7
1167;40;November  1992;16050;100.8
1168;40;December  1992;16050;95.7
1169;40;Jaar  1992;0;96.3
1170;40;Januari   1993;16050;87.8
1171;40;Februari  1993;16050;93.5
1172;40;Maart     1993;16050;100.6
1173;40;April     1993;16050;101.7
1174;40;Mei       1993;16050;100.5
1175;40;Juni      1993;16050;96.1
1176;40;Juli      1993;16050;87.0
1177;40;Augustus  1993;16050;93.5
1178;40;September 1993;16050;103.8
1179;40;Oktober   1993;16050;104.9
1180;40;November  1993;16050;103.1
1181;40;December  1993;16050;97.6
1182;40;Jaar  1993;0;97.5
1183;40;Januari   1994;16050;89.5
1184;40;Februari  1994;16050;94.1
1185;40;Maart     1994;16050;101.0
1186;40;April     1994;16050;100.8
1187;40;Mei       1994;16050;99.4
1188;40;Juni      1994;16050;93.9
1189;40;Juli      1994;16050;84.5
1190;40;Augustus  1994;16050;89.7
1191;40;September 1994;16050;100.6
1192;40;Oktober   1994;16050;101.3
1193;40;November  1994;16050;99.1
1194;40;December  1994;16050;93.2
1195;40;Jaar  1994;0;95.6
1196;40;Januari   1995;16050;84.3
1197;40;Februari  1995;16050;88.7
1198;40;Maart     1995;16050;96.8
1199;40;April     1995;16050;97.3
1200;40;Mei       1995;16050;95.2
1201;40;Juni      1995;16050;91.5
1202;40;Juli      1995;16050;81.8
1203;40;Augustus  1995;16050;86.5
1204;40;September 1995;16050;98.6
1205;40;Oktober   1995;16050;97.7
1206;40;November  1995;16050;98.0
1207;40;December  1995;16050;92.5
1208;40;Jaar  1995;0;92.4
1209;40;Januari   1996;16050;83.3
1210;40;Februari  1996;16050;86.8
1211;40;Maart     1996;16050;96.8
1212;40;April     1996;16050;96.7
1213;40;Mei       1996;16050;96.0
1214;40;Juni      1996;16050;92.9
1215;40;Juli      1996;16050;81.1
1216;40;Augustus  1996;16050;83.7
1217;40;September 1996;16050;97.2
1218;40;Oktober   1996;16050;99.1
1219;40;November  1996;16050;97.9
1220;40;December  1996;16050;93.4
1221;40;Jaar  1996;0;92.1
1222;40;Januari   1997;16050;82.0
1223;40;Februari  1997;16050;85.7
1224;40;Maart     1997;16050;98.0
1225;40;April     1997;16050;97.4
1226;40;Mei       1997;16050;96.5
1227;40;Juni      1997;16050;90.0
1228;40;Juli      1997;16050;81.1
1229;40;Augustus  1997;16050;84.2
1230;40;September 1997;16050;97.7
1231;40;Oktober   1997;16050;98.8
1232;46;Januari   1991;2370;88.7
1233;46;Februari  1991;2370;92.0
1234;46;Maart     1991;2370;97.8
1235;46;April     1991;2370;100.9
1236;46;Mei       1991;2370;100.2
1237;46;Juni      1991;2370;99.9
1238;46;Juli      1991;2370;87.6
1239;46;Augustus  1991;2370;94.7
1240;46;September 1991;2370;103.4
1241;46;Oktober   1991;2370;104.1
1242;46;November  1991;2370;104.1
1243;46;December  1991;2370;100.5
1244;46;Jaar  1991;0;97.8
1245;46;Januari   1992;2370;85.6
1246;46;Februari  1992;2370;95.6
1247;46;Maart     1992;2370;101.3
1248;46;April     1992;2370;104.4
1249;46;Mei       1992;2370;103.5
1250;46;Juni      1992;2370;100.9
1251;46;Juli      1992;2370;86.8
1252;46;Augustus  1992;2370;93.2
1253;46;September 1992;2370;104.8
1254;46;Oktober   1992;2370;105.5
1255;46;November  1992;2370;105.2
1256;46;December  1992;2370;101.7
1257;46;Jaar  1992;0;99.0
1258;46;Januari   1993;2370;85.8
1259;46;Februari  1993;2370;93.8
1260;46;Maart     1993;2370;102.5
1261;46;April     1993;2370;105.1
1262;46;Mei       1993;2370;104.0
1263;46;Juni      1993;2370;102.4
1264;46;Juli      1993;2370;89.6
1265;46;Augustus  1993;2370;100.4
1266;46;September 1993;2370;107.5
1267;46;Oktober   1993;2370;107.7
1268;46;November  1993;2370;106.0
1269;46;December  1993;2370;103.4
1270;46;Jaar  1993;0;100.7
1271;46;Januari   1994;2370;88.5
1272;46;Februari  1994;2370;97.6
1273;46;Maart     1994;2370;104.4
1274;46;April     1994;2370;106.0
1275;46;Mei       1994;2370;104.8
1276;46;Juni      1994;2370;102.6
1277;46;Juli      1994;2370;88.0
1278;46;Augustus  1994;2370;92.6
1279;46;September 1994;2370;105.2
1280;46;Oktober   1994;2370;106.0
1281;46;November  1994;2370;105.6
1282;46;December  1994;2370;101.2
1283;46;Jaar  1994;0;100.2
1284;46;Januari   1995;2370;87.6
1285;46;Februari  1995;2370;95.4
1286;46;Maart     1995;2370;103.7
1287;46;April     1995;2370;105.4
1288;46;Mei       1995;2370;103.8
1289;46;Juni      1995;2370;102.0
1290;46;Juli      1995;2370;86.1
1291;46;Augustus  1995;2370;92.9
1292;46;September 1995;2370;103.6
1293;46;Oktober   1995;2370;104.9
1294;46;November  1995;2370;103.7
1295;46;December  1995;2370;98.2
1296;46;Jaar  1995;0;98.9
1297;46;Januari   1996;2370;87.9
1298;46;Februari  1996;2370;92.8
1299;46;Maart     1996;2370;99.1
1300;46;April     1996;2370;102.9
1301;46;Mei       1996;2370;101.4
1302;46;Juni      1996;2370;100.3
1303;46;Juli      1996;2370;89.2
1304;46;Augustus  1996;2370;94.7
1305;46;September 1996;2370;106.0
1306;46;Oktober   1996;2370;107.1
1307;46;November  1996;2370;106.8
1308;46;December  1996;2370;103.8
1309;46;Jaar  1996;0;99.3
1310;46;Januari   1997;2370;92.0
1311;46;Februari  1997;2370;93.2
1312;46;Maart     1997;2370;101.8
1313;46;April     1997;2370;104.7
1314;46;Mei       1997;2370;104.4
1315;46;Juni      1997;2370;100.1
1316;46;Juli      1997;2370;90.2
1317;46;Augustus  1997;2370;92.6
1318;46;September 1997;2370;107.3
1319;46;Oktober   1997;2370;109.2
1320;5;Januari   1991;29630;99.3
1321;5;Februari  1991;29630;99.3
1322;5;Maart     1991;29630;99.2
1323;5;April     1991;29630;99.1
1324;5;Mei       1991;29630;99.0
1325;5;Juni      1991;29630;99.1
1326;5;Juli      1991;29630;99.2
1327;5;Augustus  1991;29630;99.1
1328;5;September 1991;29630;99.2
1329;5;Oktober   1991;29630;99.0
1330;5;November  1991;29630;99.2
1331;5;December  1991;29630;99.0
1332;5;Jaar  1991;0;99.1
1333;5;Januari   1992;29630;98.9
1334;5;Februari  1992;29630;98.9
1335;5;Maart     1992;29630;99.2
1336;5;April     1992;29630;99.2
1337;5;Mei       1992;29630;99.1
1338;5;Juni      1992;29630;98.9
1339;5;Juli      1992;29630;98.5
1340;5;Augustus  1992;29630;98.6
1341;5;September 1992;29630;98.4
1342;5;Oktober   1992;29630;98.3
1343;5;November  1992;29630;98.2
1344;5;December  1992;29630;98.1
1345;5;Jaar  1992;0;98.7
1346;5;Januari   1993;29630;98.2
1347;5;Februari  1993;29630;98.2
1348;5;Maart     1993;29630;98.5
1349;5;April     1993;29630;98.6
1350;5;Mei       1993;29630;98.7
1351;5;Juni      1993;29630;98.5
1352;5;Juli      1993;29630;98.6
1353;5;Augustus  1993;29630;98.7
1354;5;September 1993;29630;98.9
1355;5;Oktober   1993;29630;98.9
1356;5;November  1993;29630;98.9
1357;5;December  1993;29630;98.7
1358;5;Jaar  1993;0;98.6
1359;5;Januari   1994;29630;98.7
1360;5;Februari  1994;29630;98.7
1361;5;Maart     1994;29630;98.9
1362;5;April     1994;29630;99.0
1363;5;Mei       1994;29630;99.0
1364;5;Juni      1994;29630;98.9
1365;5;Juli      1994;29630;98.9
1366;5;Augustus  1994;29630;98.8
1367;5;September 1994;29630;98.7
1368;5;Oktober   1994;29630;98.6
1369;5;November  1994;29630;98.5
1370;5;December  1994;29630;97.8
1371;5;Jaar  1994;0;98.7
1372;5;Januari   1995;29630;97.4
1373;5;Februari  1995;29630;97.2
1374;5;Maart     1995;29630;97.3
1375;5;April     1995;29630;97.2
1376;5;Mei       1995;29630;96.8
1377;5;Juni      1995;29630;96.5
1378;5;Juli      1995;29630;96.6
1379;5;Augustus  1995;29630;96.5
1380;5;September 1995;29630;96.3
1381;5;Oktober   1995;29630;96.2
1382;5;November  1995;29630;96.1
1383;5;December  1995;29630;95.5
1384;5;Jaar  1995;0;96.6
1385;5;Januari   1996;29630;95.2
1386;5;Februari  1996;29630;95.2
1387;5;Maart     1996;29630;95.1
1388;5;April     1996;29630;95.0
1389;5;Mei       1996;29630;95.1
1390;5;Juni      1996;29630;94.9
1391;5;Juli      1996;29630;94.5
1392;5;Augustus  1996;29630;94.4
1393;5;September 1996;29630;94.4
1394;5;Oktober   1996;29630;94.6
1395;5;November  1996;29630;94.6
1396;5;December  1996;29630;94.3
1397;5;Jaar  1996;0;94.8
1398;5;Januari   1997;29630;94.2
1399;5;Februari  1997;29630;94.2
1400;5;Maart     1997;29630;94.3
1401;5;April     1997;29630;94.5
1402;5;Mei       1997;29630;94.6
1403;5;Juni      1997;29630;94.2
1404;5;Juli      1997;29630;94.2
1405;5;Augustus  1997;29630;94.2
1406;5;September 1997;29630;94.3
1407;5;Oktober   1997;29630;94.4
1408;50;Januari   1991;7790;97.8
1409;50;Februari  1991;7790;97.8
1410;50;Maart     1991;7790;97.4
1411;50;April     1991;7790;97.3
1412;50;Mei       1991;7790;96.6
1413;50;Juni      1991;7790;96.9
1414;50;Juli      1991;7790;97.0
1415;50;Augustus  1991;7790;96.6
1416;50;September 1991;7790;96.0
1417;50;Oktober   1991;7790;95.5
1418;50;November  1991;7790;95.5
1419;50;December  1991;7790;95.0
1420;50;Jaar  1991;0;96.6
1421;50;Januari   1992;7790;93.5
1422;50;Februari  1992;7790;93.6
1423;50;Maart     1992;7790;93.6
1424;50;April     1992;7790;93.4
1425;50;Mei       1992;7790;93.4
1426;50;Juni      1992;7790;93.4
1427;50;Juli      1992;7790;92.9
1428;50;Augustus  1992;7790;92.4
1429;50;September 1992;7790;92.0
1430;50;Oktober   1992;7790;91.8
1431;50;November  1992;7790;91.7
1432;50;December  1992;7790;91.3
1433;50;Jaar  1992;0;92.8
1434;50;Januari   1993;7790;91.3
1435;50;Februari  1993;7790;91.4
1436;50;Maart     1993;7790;91.4
1437;50;April     1993;7790;91.5
1438;50;Mei       1993;7790;91.2
1439;50;Juni      1993;7790;90.4
1440;50;Juli      1993;7790;90.5
1441;50;Augustus  1993;7790;90.3
1442;50;September 1993;7790;89.9
1443;50;Oktober   1993;7790;89.9
1444;50;November  1993;7790;89.7
1445;50;December  1993;7790;89.0
1446;50;Jaar  1993;0;90.5
1447;50;Januari   1994;7790;88.4
1448;50;Februari  1994;7790;88.8
1449;50;Maart     1994;7790;88.4
1450;50;April     1994;7790;88.6
1451;50;Mei       1994;7790;88.6
1452;50;Juni      1994;7790;88.4
1453;50;Juli      1994;7790;88.2
1454;50;Augustus  1994;7790;88.0
1455;50;September 1994;7790;87.5
1456;50;Oktober   1994;7790;87.3
1457;50;November  1994;7790;87.3
1458;50;December  1994;7790;86.1
1459;50;Jaar  1994;0;88.0
1460;50;Januari   1995;7790;85.6
1461;50;Februari  1995;7790;84.7
1462;50;Maart     1995;7790;84.4
1463;50;April     1995;7790;84.0
1464;50;Mei       1995;7790;83.2
1465;50;Juni      1995;7790;82.2
1466;50;Juli      1995;7790;82.5
1467;50;Augustus  1995;7790;82.1
1468;50;September 1995;7790;81.3
1469;50;Oktober   1995;7790;81.4
1470;50;November  1995;7790;80.8
1471;50;December  1995;7790;79.1
1472;50;Jaar  1995;0;82.6
1473;50;Januari   1996;7790;79.1
1474;50;Februari  1996;7790;79.2
1475;50;Maart     1996;7790;78.7
1476;50;April     1996;7790;78.5
1477;50;Mei       1996;7790;77.7
1478;50;Juni      1996;7790;77.3
1479;50;Juli      1996;7790;77.0
1480;50;Augustus  1996;7790;76.7
1481;50;September 1996;7790;76.9
1482;50;Oktober   1996;7790;76.8
1483;50;November  1996;7790;76.6
1484;50;December  1996;7790;76.1
1485;50;Jaar  1996;0;77.6
1486;50;Januari   1997;7790;75.6
1487;50;Februari  1997;7790;75.5
1488;50;Maart     1997;7790;74.8
1489;50;April     1997;7790;75.3
1490;50;Mei       1997;7790;75.2
1491;50;Juni      1997;7790;74.6
1492;50;Juli      1997;7790;74.5
1493;50;Augustus  1997;7790;74.5
1494;50;September 1997;7790;74.1
1495;50;Oktober   1997;7790;74.4
1496;52;Januari   1991;3890;100.9
1497;52;Februari  1991;3890;100.9
1498;52;Maart     1991;3890;100.8
1499;52;April     1991;3890;100.8
1500;52;Mei       1991;3890;100.9
1501;52;Juni      1991;3890;100.6
1502;52;Juli      1991;3890;100.5
1503;52;Augustus  1991;3890;100.5
1504;52;September 1991;3890;101.4
1505;52;Oktober   1991;3890;101.6
1506;52;November  1991;3890;102.4
1507;52;December  1991;3890;102.0
1508;52;Jaar  1991;0;101.1
1509;52;Januari   1992;3890;102.7
1510;52;Februari  1992;3890;102.8
1511;52;Maart     1992;3890;103.4
1512;52;April     1992;3890;103.4
1513;52;Mei       1992;3890;103.3
1514;52;Juni      1992;3890;102.9
1515;52;Juli      1992;3890;103.1
1516;52;Augustus  1992;3890;103.1
1517;52;September 1992;3890;103.5
1518;52;Oktober   1992;3890;104.5
1519;52;November  1992;3890;104.7
1520;52;December  1992;3890;104.7
1521;52;Jaar  1992;0;103.5
1522;52;Januari   1993;3890;104.8
1523;52;Februari  1993;3890;104.8
1524;52;Maart     1993;3890;105.4
1525;52;April     1993;3890;105.5
1526;52;Mei       1993;3890;105.5
1527;52;Juni      1993;3890;105.5
1528;52;Juli      1993;3890;105.3
1529;52;Augustus  1993;3890;105.5
1530;52;September 1993;3890;106.9
1531;52;Oktober   1993;3890;106.9
1532;52;November  1993;3890;107.2
1533;52;December  1993;3890;107.3
1534;52;Jaar  1993;0;105.9
1535;52;Januari   1994;3890;108.2
1536;52;Februari  1994;3890;108.2
1537;52;Maart     1994;3890;107.7
1538;52;April     1994;3890;107.7
1539;52;Mei       1994;3890;107.6
1540;52;Juni      1994;3890;107.7
1541;52;Juli      1994;3890;107.6
1542;52;Augustus  1994;3890;107.5
1543;52;September 1994;3890;107.4
1544;52;Oktober   1994;3890;107.4
1545;52;November  1994;3890;107.6
1546;52;December  1994;3890;107.2
1547;52;Jaar  1994;0;107.6
1548;52;Januari   1995;3890;107.3
1549;52;Februari  1995;3890;107.4
1550;52;Maart     1995;3890;107.1
1551;52;April     1995;3890;107.1
1552;52;Mei       1995;3890;107.0
1553;52;Juni      1995;3890;106.4
1554;52;Juli      1995;3890;106.2
1555;52;Augustus  1995;3890;106.1
1556;52;September 1995;3890;106.1
1557;52;Oktober   1995;3890;106.1
1558;52;November  1995;3890;106.5
1559;52;December  1995;3890;105.8
1560;52;Jaar  1995;0;106.6
1561;52;Januari   1996;3890;105.5
