ID;Geslacht;Leeftijd;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;PeriodeLevensverwachting_4
1654;Totaal mannen en vrouwen;36 jaar;2050;0.00029;99570;29;52.03
1655;Totaal mannen en vrouwen;36 jaar;2051;0.00029;99581;29;52.17
1656;Totaal mannen en vrouwen;36 jaar;2052;0.00028;99591;28;52.3
1657;Totaal mannen en vrouwen;36 jaar;2053;0.00028;99601;28;52.43
1658;Totaal mannen en vrouwen;36 jaar;2054;0.00027;99611;27;52.56
1659;Totaal mannen en vrouwen;36 jaar;2055;0.00027;99621;27;52.69
1660;Totaal mannen en vrouwen;36 jaar;2056;0.00026;99630;26;52.81
1661;Totaal mannen en vrouwen;36 jaar;2057;0.00026;99640;26;52.94
1662;Totaal mannen en vrouwen;36 jaar;2058;0.00025;99648;25;53.06
1663;Totaal mannen en vrouwen;36 jaar;2059;0.00025;99657;25;53.19
1664;Totaal mannen en vrouwen;36 jaar;2060;0.00025;99665;24;53.31
1665;Totaal mannen en vrouwen;37 jaar;2016;0.00059;98837;58;45.85
1666;Totaal mannen en vrouwen;37 jaar;2017;0.00058;98873;57;46.05
1667;Totaal mannen en vrouwen;37 jaar;2018;0.00057;98908;56;46.24
1668;Totaal mannen en vrouwen;37 jaar;2019;0.00056;98942;55;46.42
1669;Totaal mannen en vrouwen;37 jaar;2020;0.00054;98975;54;46.6
1670;Totaal mannen en vrouwen;37 jaar;2021;0.00053;99007;53;46.78
1671;Totaal mannen en vrouwen;37 jaar;2022;0.00052;99037;52;46.96
1672;Totaal mannen en vrouwen;37 jaar;2023;0.00051;99064;51;47.1
1673;Totaal mannen en vrouwen;37 jaar;2024;0.0005;99089;50;47.25
1674;Totaal mannen en vrouwen;37 jaar;2025;0.00049;99114;49;47.4
1675;Totaal mannen en vrouwen;37 jaar;2026;0.00049;99138;48;47.55
1676;Totaal mannen en vrouwen;37 jaar;2027;0.00048;99162;47;47.7
1677;Totaal mannen en vrouwen;37 jaar;2028;0.00047;99184;47;47.85
1678;Totaal mannen en vrouwen;37 jaar;2029;0.00046;99206;46;48.0
1679;Totaal mannen en vrouwen;37 jaar;2030;0.00045;99228;45;48.15
1680;Totaal mannen en vrouwen;37 jaar;2031;0.00044;99248;44;48.3
1681;Totaal mannen en vrouwen;37 jaar;2032;0.00043;99268;43;48.45
1682;Totaal mannen en vrouwen;37 jaar;2033;0.00043;99287;42;48.61
1683;Totaal mannen en vrouwen;37 jaar;2034;0.00042;99306;42;48.76
1684;Totaal mannen en vrouwen;37 jaar;2035;0.00041;99324;41;48.91
1685;Totaal mannen en vrouwen;37 jaar;2036;0.00041;99342;40;49.06
1686;Totaal mannen en vrouwen;37 jaar;2037;0.0004;99359;40;49.21
1687;Totaal mannen en vrouwen;37 jaar;2038;0.00039;99375;39;49.36
1688;Totaal mannen en vrouwen;37 jaar;2039;0.00038;99392;38;49.51
1689;Totaal mannen en vrouwen;37 jaar;2040;0.00038;99407;37;49.66
1690;Totaal mannen en vrouwen;37 jaar;2041;0.00037;99422;37;49.8
1691;Totaal mannen en vrouwen;37 jaar;2042;0.00036;99437;36;49.94
1692;Totaal mannen en vrouwen;37 jaar;2043;0.00036;99451;36;50.09
1693;Totaal mannen en vrouwen;37 jaar;2044;0.00035;99465;35;50.23
1694;Totaal mannen en vrouwen;37 jaar;2045;0.00034;99479;34;50.37
1695;Totaal mannen en vrouwen;37 jaar;2046;0.00034;99492;34;50.51
1696;Totaal mannen en vrouwen;37 jaar;2047;0.00033;99505;33;50.64
1697;Totaal mannen en vrouwen;37 jaar;2048;0.00033;99517;32;50.78
1698;Totaal mannen en vrouwen;37 jaar;2049;0.00032;99529;32;50.91
1699;Totaal mannen en vrouwen;37 jaar;2050;0.00032;99541;31;51.05
1700;Totaal mannen en vrouwen;37 jaar;2051;0.00031;99552;31;51.18
1701;Totaal mannen en vrouwen;37 jaar;2052;0.0003;99563;30;51.31
1702;Totaal mannen en vrouwen;37 jaar;2053;0.0003;99574;30;51.44
1703;Totaal mannen en vrouwen;37 jaar;2054;0.00029;99584;29;51.57
1704;Totaal mannen en vrouwen;37 jaar;2055;0.00029;99594;29;51.7
1705;Totaal mannen en vrouwen;37 jaar;2056;0.00028;99604;28;51.83
1706;Totaal mannen en vrouwen;37 jaar;2057;0.00028;99614;28;51.95
1707;Totaal mannen en vrouwen;37 jaar;2058;0.00027;99623;27;52.08
1708;Totaal mannen en vrouwen;37 jaar;2059;0.00027;99632;27;52.2
1709;Totaal mannen en vrouwen;37 jaar;2060;0.00026;99641;26;52.32
1710;Totaal mannen en vrouwen;38 jaar;2016;0.00064;98779;63;44.87
1711;Totaal mannen en vrouwen;38 jaar;2017;0.00063;98816;62;45.07
1712;Totaal mannen en vrouwen;38 jaar;2018;0.00061;98852;61;45.26
1713;Totaal mannen en vrouwen;38 jaar;2019;0.0006;98887;59;45.45
1714;Totaal mannen en vrouwen;38 jaar;2020;0.00059;98921;58;45.63
1715;Totaal mannen en vrouwen;38 jaar;2021;0.00058;98954;57;45.8
1716;Totaal mannen en vrouwen;38 jaar;2022;0.00056;98986;56;45.98
1717;Totaal mannen en vrouwen;38 jaar;2023;0.00055;99013;55;46.13
1718;Totaal mannen en vrouwen;38 jaar;2024;0.00054;99039;54;46.27
1719;Totaal mannen en vrouwen;38 jaar;2025;0.00053;99065;53;46.42
1720;Totaal mannen en vrouwen;38 jaar;2026;0.00052;99090;52;46.57
1721;Totaal mannen en vrouwen;38 jaar;2027;0.00052;99114;51;46.72
1722;Totaal mannen en vrouwen;38 jaar;2028;0.00051;99138;50;46.87
1723;Totaal mannen en vrouwen;38 jaar;2029;0.0005;99160;49;47.02
1724;Totaal mannen en vrouwen;38 jaar;2030;0.00049;99183;49;47.17
1725;Totaal mannen en vrouwen;38 jaar;2031;0.00048;99204;48;47.32
1726;Totaal mannen en vrouwen;38 jaar;2032;0.00047;99225;47;47.48
1727;Totaal mannen en vrouwen;38 jaar;2033;0.00046;99245;46;47.63
1728;Totaal mannen en vrouwen;38 jaar;2034;0.00045;99264;45;47.78
1729;Totaal mannen en vrouwen;38 jaar;2035;0.00045;99283;44;47.93
1730;Totaal mannen en vrouwen;38 jaar;2036;0.00044;99301;44;48.08
1731;Totaal mannen en vrouwen;38 jaar;2037;0.00043;99319;43;48.23
1732;Totaal mannen en vrouwen;38 jaar;2038;0.00042;99337;42;48.38
1733;Totaal mannen en vrouwen;38 jaar;2039;0.00042;99353;41;48.53
1734;Totaal mannen en vrouwen;38 jaar;2040;0.00041;99370;41;48.67
1735;Totaal mannen en vrouwen;38 jaar;2041;0.0004;99386;40;48.82
1736;Totaal mannen en vrouwen;38 jaar;2042;0.00039;99401;39;48.96
1737;Totaal mannen en vrouwen;38 jaar;2043;0.00039;99416;38;49.1
1738;Totaal mannen en vrouwen;38 jaar;2044;0.00038;99430;38;49.24
1739;Totaal mannen en vrouwen;38 jaar;2045;0.00037;99445;37;49.38
1740;Totaal mannen en vrouwen;38 jaar;2046;0.00037;99458;36;49.52
1741;Totaal mannen en vrouwen;38 jaar;2047;0.00036;99472;36;49.66
1742;Totaal mannen en vrouwen;38 jaar;2048;0.00035;99485;35;49.8
1743;Totaal mannen en vrouwen;38 jaar;2049;0.00035;99497;35;49.93
1744;Totaal mannen en vrouwen;38 jaar;2050;0.00034;99509;34;50.06
1745;Totaal mannen en vrouwen;38 jaar;2051;0.00034;99521;33;50.2
1746;Totaal mannen en vrouwen;38 jaar;2052;0.00033;99533;33;50.33
1747;Totaal mannen en vrouwen;38 jaar;2053;0.00032;99544;32;50.46
1748;Totaal mannen en vrouwen;38 jaar;2054;0.00032;99555;32;50.59
1749;Totaal mannen en vrouwen;38 jaar;2055;0.00031;99566;31;50.71
1750;Totaal mannen en vrouwen;38 jaar;2056;0.00031;99576;31;50.84
1751;Totaal mannen en vrouwen;38 jaar;2057;0.0003;99586;30;50.97
1752;Totaal mannen en vrouwen;38 jaar;2058;0.0003;99596;29;51.09
1753;Totaal mannen en vrouwen;38 jaar;2059;0.00029;99605;29;51.21
1754;Totaal mannen en vrouwen;38 jaar;2060;0.00029;99615;28;51.34
1755;Totaal mannen en vrouwen;39 jaar;2016;0.00069;98716;69;43.9
1756;Totaal mannen en vrouwen;39 jaar;2017;0.00068;98754;67;44.1
1757;Totaal mannen en vrouwen;39 jaar;2018;0.00067;98791;66;44.29
1758;Totaal mannen en vrouwen;39 jaar;2019;0.00065;98827;64;44.47
1759;Totaal mannen en vrouwen;39 jaar;2020;0.00064;98863;63;44.65
1760;Totaal mannen en vrouwen;39 jaar;2021;0.00063;98897;62;44.83
1761;Totaal mannen en vrouwen;39 jaar;2022;0.00061;98930;61;45.01
1762;Totaal mannen en vrouwen;39 jaar;2023;0.0006;98958;60;45.15
1763;Totaal mannen en vrouwen;39 jaar;2024;0.00059;98986;59;45.3
1764;Totaal mannen en vrouwen;39 jaar;2025;0.00058;99012;58;45.45
1765;Totaal mannen en vrouwen;39 jaar;2026;0.00057;99038;57;45.6
1766;Totaal mannen en vrouwen;39 jaar;2027;0.00056;99063;56;45.75
1767;Totaal mannen en vrouwen;39 jaar;2028;0.00055;99087;55;45.9
1768;Totaal mannen en vrouwen;39 jaar;2029;0.00054;99111;54;46.05
1769;Totaal mannen en vrouwen;39 jaar;2030;0.00053;99134;53;46.2
1770;Totaal mannen en vrouwen;39 jaar;2031;0.00052;99156;52;46.35
1771;Totaal mannen en vrouwen;39 jaar;2032;0.00051;99178;51;46.5
1772;Totaal mannen en vrouwen;39 jaar;2033;0.0005;99199;50;46.65
1773;Totaal mannen en vrouwen;39 jaar;2034;0.00049;99219;49;46.8
1774;Totaal mannen en vrouwen;39 jaar;2035;0.00049;99239;48;46.95
1775;Totaal mannen en vrouwen;39 jaar;2036;0.00048;99258;47;47.1
1776;Totaal mannen en vrouwen;39 jaar;2037;0.00047;99276;47;47.25
1777;Totaal mannen en vrouwen;39 jaar;2038;0.00046;99295;46;47.4
1778;Totaal mannen en vrouwen;39 jaar;2039;0.00045;99312;45;47.55
1779;Totaal mannen en vrouwen;39 jaar;2040;0.00045;99329;44;47.69
1780;Totaal mannen en vrouwen;39 jaar;2041;0.00044;99346;44;47.84
1781;Totaal mannen en vrouwen;39 jaar;2042;0.00043;99362;43;47.98
1782;Totaal mannen en vrouwen;39 jaar;2043;0.00042;99377;42;48.12
1783;Totaal mannen en vrouwen;39 jaar;2044;0.00042;99393;41;48.26
1784;Totaal mannen en vrouwen;39 jaar;2045;0.00041;99407;41;48.4
1785;Totaal mannen en vrouwen;39 jaar;2046;0.0004;99422;40;48.54
1786;Totaal mannen en vrouwen;39 jaar;2047;0.00039;99436;39;48.68
1787;Totaal mannen en vrouwen;39 jaar;2048;0.00039;99449;38;48.81
1788;Totaal mannen en vrouwen;39 jaar;2049;0.00038;99463;38;48.95
1789;Totaal mannen en vrouwen;39 jaar;2050;0.00037;99475;37;49.08
1790;Totaal mannen en vrouwen;39 jaar;2051;0.00037;99488;37;49.21
1791;Totaal mannen en vrouwen;39 jaar;2052;0.00036;99500;36;49.34
1792;Totaal mannen en vrouwen;39 jaar;2053;0.00035;99512;35;49.47
1793;Totaal mannen en vrouwen;39 jaar;2054;0.00035;99523;35;49.6
1794;Totaal mannen en vrouwen;39 jaar;2055;0.00034;99535;34;49.73
1795;Totaal mannen en vrouwen;39 jaar;2056;0.00034;99546;33;49.86
1796;Totaal mannen en vrouwen;39 jaar;2057;0.00033;99556;33;49.98
1797;Totaal mannen en vrouwen;39 jaar;2058;0.00032;99566;32;50.11
1798;Totaal mannen en vrouwen;39 jaar;2059;0.00032;99577;32;50.23
1799;Totaal mannen en vrouwen;39 jaar;2060;0.00031;99586;31;50.35
1800;Totaal mannen en vrouwen;40 jaar;2016;0.00076;98647;75;42.93
1801;Totaal mannen en vrouwen;40 jaar;2017;0.00074;98687;73;43.13
1802;Totaal mannen en vrouwen;40 jaar;2018;0.00073;98725;72;43.32
1803;Totaal mannen en vrouwen;40 jaar;2019;0.00071;98763;70;43.5
1804;Totaal mannen en vrouwen;40 jaar;2020;0.0007;98800;69;43.68
1805;Totaal mannen en vrouwen;40 jaar;2021;0.00068;98835;68;43.86
1806;Totaal mannen en vrouwen;40 jaar;2022;0.00067;98869;66;44.03
1807;Totaal mannen en vrouwen;40 jaar;2023;0.00066;98899;65;44.18
1808;Totaal mannen en vrouwen;40 jaar;2024;0.00065;98927;64;44.32
1809;Totaal mannen en vrouwen;40 jaar;2025;0.00064;98955;63;44.47
1810;Totaal mannen en vrouwen;40 jaar;2026;0.00063;98981;62;44.62
1811;Totaal mannen en vrouwen;40 jaar;2027;0.00062;99007;61;44.77
1812;Totaal mannen en vrouwen;40 jaar;2028;0.0006;99033;60;44.92
1813;Totaal mannen en vrouwen;40 jaar;2029;0.00059;99057;59;45.07
1814;Totaal mannen en vrouwen;40 jaar;2030;0.00058;99081;58;45.22
1815;Totaal mannen en vrouwen;40 jaar;2031;0.00057;99104;57;45.37
1816;Totaal mannen en vrouwen;40 jaar;2032;0.00057;99127;56;45.52
1817;Totaal mannen en vrouwen;40 jaar;2033;0.00055;99149;55;45.67
1818;Totaal mannen en vrouwen;40 jaar;2034;0.00054;99170;54;45.82
1819;Totaal mannen en vrouwen;40 jaar;2035;0.00053;99191;53;45.98
1820;Totaal mannen en vrouwen;40 jaar;2036;0.00053;99211;52;46.13
1821;Totaal mannen en vrouwen;40 jaar;2037;0.00052;99230;51;46.28
1822;Totaal mannen en vrouwen;40 jaar;2038;0.00051;99249;50;46.42
1823;Totaal mannen en vrouwen;40 jaar;2039;0.0005;99267;50;46.57
1824;Totaal mannen en vrouwen;40 jaar;2040;0.00049;99285;49;46.71
1825;Totaal mannen en vrouwen;40 jaar;2041;0.00048;99302;48;46.86
1826;Totaal mannen en vrouwen;40 jaar;2042;0.00047;99319;47;47.0
1827;Totaal mannen en vrouwen;40 jaar;2043;0.00047;99335;46;47.14
1828;Totaal mannen en vrouwen;40 jaar;2044;0.00046;99351;45;47.28
1829;Totaal mannen en vrouwen;40 jaar;2045;0.00045;99367;45;47.42
1830;Totaal mannen en vrouwen;40 jaar;2046;0.00044;99382;44;47.56
1831;Totaal mannen en vrouwen;40 jaar;2047;0.00043;99397;43;47.7
1832;Totaal mannen en vrouwen;40 jaar;2048;0.00043;99411;42;47.83
1833;Totaal mannen en vrouwen;40 jaar;2049;0.00042;99425;42;47.97
1834;Totaal mannen en vrouwen;40 jaar;2050;0.00041;99438;41;48.1
1835;Totaal mannen en vrouwen;40 jaar;2051;0.0004;99451;40;48.23
1836;Totaal mannen en vrouwen;40 jaar;2052;0.0004;99464;40;48.36
1837;Totaal mannen en vrouwen;40 jaar;2053;0.00039;99477;39;48.49
1838;Totaal mannen en vrouwen;40 jaar;2054;0.00038;99489;38;48.62
1839;Totaal mannen en vrouwen;40 jaar;2055;0.00038;99501;38;48.75
1840;Totaal mannen en vrouwen;40 jaar;2056;0.00037;99512;37;48.87
1841;Totaal mannen en vrouwen;40 jaar;2057;0.00036;99523;36;49.0
1842;Totaal mannen en vrouwen;40 jaar;2058;0.00036;99534;36;49.12
1843;Totaal mannen en vrouwen;40 jaar;2059;0.00035;99545;35;49.24
1844;Totaal mannen en vrouwen;40 jaar;2060;0.00035;99555;34;49.37
1845;Totaal mannen en vrouwen;41 jaar;2016;0.00084;98572;83;41.96
1846;Totaal mannen en vrouwen;41 jaar;2017;0.00082;98614;81;42.16
1847;Totaal mannen en vrouwen;41 jaar;2018;0.0008;98654;79;42.35
1848;Totaal mannen en vrouwen;41 jaar;2019;0.00078;98693;77;42.53
1849;Totaal mannen en vrouwen;41 jaar;2020;0.00077;98731;76;42.71
1850;Totaal mannen en vrouwen;41 jaar;2021;0.00075;98767;74;42.89
1851;Totaal mannen en vrouwen;41 jaar;2022;0.00074;98803;73;43.06
1852;Totaal mannen en vrouwen;41 jaar;2023;0.00073;98834;72;43.21
1853;Totaal mannen en vrouwen;41 jaar;2024;0.00071;98863;71;43.35
1854;Totaal mannen en vrouwen;41 jaar;2025;0.0007;98892;69;43.5
1855;Totaal mannen en vrouwen;41 jaar;2026;0.00069;98919;68;43.65
1856;Totaal mannen en vrouwen;41 jaar;2027;0.00068;98947;67;43.8
1857;Totaal mannen en vrouwen;41 jaar;2028;0.00067;98973;66;43.95
1858;Totaal mannen en vrouwen;41 jaar;2029;0.00066;98998;65;44.1
1859;Totaal mannen en vrouwen;41 jaar;2030;0.00064;99023;64;44.25
1860;Totaal mannen en vrouwen;41 jaar;2031;0.00063;99047;63;44.4
1861;Totaal mannen en vrouwen;41 jaar;2032;0.00062;99071;62;44.55
1862;Totaal mannen en vrouwen;41 jaar;2033;0.00061;99094;61;44.7
1863;Totaal mannen en vrouwen;41 jaar;2034;0.0006;99116;60;44.85
1864;Totaal mannen en vrouwen;41 jaar;2035;0.00059;99138;59;45.0
1865;Totaal mannen en vrouwen;41 jaar;2036;0.00058;99158;58;45.15
1866;Totaal mannen en vrouwen;41 jaar;2037;0.00057;99179;57;45.3
1867;Totaal mannen en vrouwen;41 jaar;2038;0.00056;99198;56;45.45
1868;Totaal mannen en vrouwen;41 jaar;2039;0.00055;99218;55;45.59
1869;Totaal mannen en vrouwen;41 jaar;2040;0.00054;99236;54;45.74
1870;Totaal mannen en vrouwen;41 jaar;2041;0.00053;99254;53;45.88
1871;Totaal mannen en vrouwen;41 jaar;2042;0.00052;99272;52;46.02
1872;Totaal mannen en vrouwen;41 jaar;2043;0.00052;99289;51;46.16
1873;Totaal mannen en vrouwen;41 jaar;2044;0.00051;99306;50;46.3
1874;Totaal mannen en vrouwen;41 jaar;2045;0.0005;99322;49;46.44
1875;Totaal mannen en vrouwen;41 jaar;2046;0.00049;99338;49;46.58
1876;Totaal mannen en vrouwen;41 jaar;2047;0.00048;99354;48;46.72
1877;Totaal mannen en vrouwen;41 jaar;2048;0.00047;99368;47;46.85
1878;Totaal mannen en vrouwen;41 jaar;2049;0.00046;99383;46;46.99
1879;Totaal mannen en vrouwen;41 jaar;2050;0.00046;99397;45;47.12
1880;Totaal mannen en vrouwen;41 jaar;2051;0.00045;99411;45;47.25
1881;Totaal mannen en vrouwen;41 jaar;2052;0.00044;99425;44;47.38
1882;Totaal mannen en vrouwen;41 jaar;2053;0.00043;99438;43;47.51
1883;Totaal mannen en vrouwen;41 jaar;2054;0.00043;99451;42;47.64
1884;Totaal mannen en vrouwen;41 jaar;2055;0.00042;99463;42;47.76
1885;Totaal mannen en vrouwen;41 jaar;2056;0.00041;99475;41;47.89
1886;Totaal mannen en vrouwen;41 jaar;2057;0.0004;99487;40;48.02
1887;Totaal mannen en vrouwen;41 jaar;2058;0.0004;99499;40;48.14
1888;Totaal mannen en vrouwen;41 jaar;2059;0.00039;99510;39;48.26
1889;Totaal mannen en vrouwen;41 jaar;2060;0.00038;99521;38;48.38
1890;Totaal mannen en vrouwen;42 jaar;2016;0.00093;98489;91;41.0
1891;Totaal mannen en vrouwen;42 jaar;2017;0.0009;98533;89;41.2
1892;Totaal mannen en vrouwen;42 jaar;2018;0.00088;98575;87;41.38
1893;Totaal mannen en vrouwen;42 jaar;2019;0.00087;98615;85;41.57
1894;Totaal mannen en vrouwen;42 jaar;2020;0.00085;98655;84;41.74
1895;Totaal mannen en vrouwen;42 jaar;2021;0.00083;98693;82;41.92
1896;Totaal mannen en vrouwen;42 jaar;2022;0.00082;98730;81;42.09
1897;Totaal mannen en vrouwen;42 jaar;2023;0.0008;98762;79;42.24
1898;Totaal mannen en vrouwen;42 jaar;2024;0.00079;98792;78;42.38
1899;Totaal mannen en vrouwen;42 jaar;2025;0.00078;98822;77;42.53
1900;Totaal mannen en vrouwen;42 jaar;2026;0.00076;98851;76;42.68
1901;Totaal mannen en vrouwen;42 jaar;2027;0.00075;98879;74;42.83
1902;Totaal mannen en vrouwen;42 jaar;2028;0.00074;98907;73;42.98
1903;Totaal mannen en vrouwen;42 jaar;2029;0.00073;98933;72;43.13
1904;Totaal mannen en vrouwen;42 jaar;2030;0.00071;98959;71;43.27
1905;Totaal mannen en vrouwen;42 jaar;2031;0.0007;98985;70;43.42
1906;Totaal mannen en vrouwen;42 jaar;2032;0.00069;99009;68;43.57
1907;Totaal mannen en vrouwen;42 jaar;2033;0.00068;99033;67;43.72
1908;Totaal mannen en vrouwen;42 jaar;2034;0.00067;99056;66;43.88
1909;Totaal mannen en vrouwen;42 jaar;2035;0.00066;99079;65;44.03
1910;Totaal mannen en vrouwen;42 jaar;2036;0.00064;99101;64;44.18
1911;Totaal mannen en vrouwen;42 jaar;2037;0.00063;99122;63;44.32
1912;Totaal mannen en vrouwen;42 jaar;2038;0.00062;99143;62;44.47
1913;Totaal mannen en vrouwen;42 jaar;2039;0.00061;99163;61;44.62
1914;Totaal mannen en vrouwen;42 jaar;2040;0.0006;99182;60;44.76
1915;Totaal mannen en vrouwen;42 jaar;2041;0.00059;99201;59;44.9
1916;Totaal mannen en vrouwen;42 jaar;2042;0.00058;99220;58;45.05
1917;Totaal mannen en vrouwen;42 jaar;2043;0.00057;99238;57;45.19
1918;Totaal mannen en vrouwen;42 jaar;2044;0.00056;99256;56;45.33
1919;Totaal mannen en vrouwen;42 jaar;2045;0.00055;99273;55;45.47
1920;Totaal mannen en vrouwen;42 jaar;2046;0.00054;99289;54;45.6
1921;Totaal mannen en vrouwen;42 jaar;2047;0.00054;99306;53;45.74
1922;Totaal mannen en vrouwen;42 jaar;2048;0.00053;99322;52;45.87
1923;Totaal mannen en vrouwen;42 jaar;2049;0.00052;99337;51;46.01
1924;Totaal mannen en vrouwen;42 jaar;2050;0.00051;99352;51;46.14
1925;Totaal mannen en vrouwen;42 jaar;2051;0.0005;99367;50;46.27
1926;Totaal mannen en vrouwen;42 jaar;2052;0.00049;99381;49;46.4
1927;Totaal mannen en vrouwen;42 jaar;2053;0.00048;99395;48;46.53
1928;Totaal mannen en vrouwen;42 jaar;2054;0.00048;99408;47;46.66
1929;Totaal mannen en vrouwen;42 jaar;2055;0.00047;99421;47;46.78
1930;Totaal mannen en vrouwen;42 jaar;2056;0.00046;99434;46;46.91
1931;Totaal mannen en vrouwen;42 jaar;2057;0.00045;99447;45;47.03
1932;Totaal mannen en vrouwen;42 jaar;2058;0.00044;99459;44;47.16
1933;Totaal mannen en vrouwen;42 jaar;2059;0.00044;99471;43;47.28
1934;Totaal mannen en vrouwen;42 jaar;2060;0.00043;99482;43;47.4
1935;Totaal mannen en vrouwen;43 jaar;2016;0.00103;98398;101;40.04
1936;Totaal mannen en vrouwen;43 jaar;2017;0.001;98444;99;40.23
1937;Totaal mannen en vrouwen;43 jaar;2018;0.00098;98488;96;40.42
1938;Totaal mannen en vrouwen;43 jaar;2019;0.00096;98530;94;40.6
1939;Totaal mannen en vrouwen;43 jaar;2020;0.00094;98571;92;40.78
1940;Totaal mannen en vrouwen;43 jaar;2021;0.00092;98611;91;40.95
1941;Totaal mannen en vrouwen;43 jaar;2022;0.0009;98650;89;41.13
1942;Totaal mannen en vrouwen;43 jaar;2023;0.00089;98682;88;41.27
1943;Totaal mannen en vrouwen;43 jaar;2024;0.00087;98714;86;41.42
1944;Totaal mannen en vrouwen;43 jaar;2025;0.00086;98745;85;41.56
1945;Totaal mannen en vrouwen;43 jaar;2026;0.00084;98776;83;41.71
1946;Totaal mannen en vrouwen;43 jaar;2027;0.00083;98805;82;41.86
1947;Totaal mannen en vrouwen;43 jaar;2028;0.00081;98834;80;42.01
1948;Totaal mannen en vrouwen;43 jaar;2029;0.0008;98862;79;42.16
1949;Totaal mannen en vrouwen;43 jaar;2030;0.00079;98889;78;42.31
1950;Totaal mannen en vrouwen;43 jaar;2031;0.00077;98915;77;42.45
1951;Totaal mannen en vrouwen;43 jaar;2032;0.00076;98941;75;42.6
1952;Totaal mannen en vrouwen;43 jaar;2033;0.00075;98966;74;42.75
1953;Totaal mannen en vrouwen;43 jaar;2034;0.00074;98990;73;42.9
1954;Totaal mannen en vrouwen;43 jaar;2035;0.00072;99014;72;43.05
1955;Totaal mannen en vrouwen;43 jaar;2036;0.00071;99037;70;43.2
1956;Totaal mannen en vrouwen;43 jaar;2037;0.0007;99059;69;43.35
1957;Totaal mannen en vrouwen;43 jaar;2038;0.00069;99081;68;43.5
1958;Totaal mannen en vrouwen;43 jaar;2039;0.00067;99102;67;43.64
1959;Totaal mannen en vrouwen;43 jaar;2040;0.00066;99123;66;43.79
1960;Totaal mannen en vrouwen;43 jaar;2041;0.00065;99143;65;43.93
1961;Totaal mannen en vrouwen;43 jaar;2042;0.00064;99162;63;44.07
1962;Totaal mannen en vrouwen;43 jaar;2043;0.00063;99181;62;44.21
1963;Totaal mannen en vrouwen;43 jaar;2044;0.00062;99200;61;44.35
1964;Totaal mannen en vrouwen;43 jaar;2045;0.00061;99218;60;44.49
1965;Totaal mannen en vrouwen;43 jaar;2046;0.0006;99235;59;44.63
1966;Totaal mannen en vrouwen;43 jaar;2047;0.00059;99253;58;44.76
1967;Totaal mannen en vrouwen;43 jaar;2048;0.00058;99269;57;44.9
1968;Totaal mannen en vrouwen;43 jaar;2049;0.00057;99286;56;45.03
1969;Totaal mannen en vrouwen;43 jaar;2050;0.00056;99301;55;45.16
1970;Totaal mannen en vrouwen;43 jaar;2051;0.00055;99317;54;45.29
1971;Totaal mannen en vrouwen;43 jaar;2052;0.00054;99332;54;45.42
1972;Totaal mannen en vrouwen;43 jaar;2053;0.00053;99347;53;45.55
1973;Totaal mannen en vrouwen;43 jaar;2054;0.00052;99361;52;45.68
1974;Totaal mannen en vrouwen;43 jaar;2055;0.00051;99375;51;45.81
1975;Totaal mannen en vrouwen;43 jaar;2056;0.0005;99388;50;45.93
1976;Totaal mannen en vrouwen;43 jaar;2057;0.00049;99402;49;46.06
1977;Totaal mannen en vrouwen;43 jaar;2058;0.00049;99415;48;46.18
1978;Totaal mannen en vrouwen;43 jaar;2059;0.00048;99427;48;46.3
1979;Totaal mannen en vrouwen;43 jaar;2060;0.00047;99440;47;46.42
1980;Totaal mannen en vrouwen;44 jaar;2016;0.00113;98297;112;39.08
1981;Totaal mannen en vrouwen;44 jaar;2017;0.00111;98345;109;39.27
1982;Totaal mannen en vrouwen;44 jaar;2018;0.00108;98391;106;39.46
1983;Totaal mannen en vrouwen;44 jaar;2019;0.00106;98436;104;39.64
1984;Totaal mannen en vrouwen;44 jaar;2020;0.00103;98479;102;39.82
1985;Totaal mannen en vrouwen;44 jaar;2021;0.00101;98520;100;39.99
1986;Totaal mannen en vrouwen;44 jaar;2022;0.00099;98561;98;40.16
1987;Totaal mannen en vrouwen;44 jaar;2023;0.00098;98595;96;40.31
1988;Totaal mannen en vrouwen;44 jaar;2024;0.00096;98628;95;40.45
1989;Totaal mannen en vrouwen;44 jaar;2025;0.00094;98661;93;40.6
1990;Totaal mannen en vrouwen;44 jaar;2026;0.00092;98692;91;40.75
1991;Totaal mannen en vrouwen;44 jaar;2027;0.00091;98723;90;40.89
1992;Totaal mannen en vrouwen;44 jaar;2028;0.00089;98753;88;41.04
1993;Totaal mannen en vrouwen;44 jaar;2029;0.00088;98782;87;41.19
1994;Totaal mannen en vrouwen;44 jaar;2030;0.00086;98811;85;41.34
1995;Totaal mannen en vrouwen;44 jaar;2031;0.00085;98838;84;41.49
1996;Totaal mannen en vrouwen;44 jaar;2032;0.00083;98865;82;41.64
1997;Totaal mannen en vrouwen;44 jaar;2033;0.00082;98892;81;41.79
1998;Totaal mannen en vrouwen;44 jaar;2034;0.0008;98917;79;41.94
1999;Totaal mannen en vrouwen;44 jaar;2035;0.00079;98942;78;42.09
2000;Totaal mannen en vrouwen;44 jaar;2036;0.00078;98967;77;42.23
2001;Totaal mannen en vrouwen;44 jaar;2037;0.00076;98990;75;42.38
