ID;Bedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;IndexcijfersOmzet_1;OmzetontwikkelingTOVEenJaarEerder_2
317;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2023 3e kwartaal;107.8;6.1
318;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2023 oktober;128.7;8.3
319;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2023 november;130.3;1.2
320;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2023 december;140.2;-0.2
321;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2023 4e kwartaal;133.1;2.9
322;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2023;116.2;6.5
323;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2024 januari;82.2;1.9
324;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2024 februari;105.7;3.2
325;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2024 maart;121.1;-4.2
326;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2024 1e kwartaal;103.0;-0.2
327;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2024 april;123.6;14.3
328;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2024 mei;124.0;2.5
329;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2024 juni;124.8;-5.9
330;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2024 2e kwartaal;124.2;3.0
331;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2024 juli;130.7;4.5
332;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2024 augustus;85.3;5.8
333;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2024 september;122.8;4.4
334;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2024 3e kwartaal;112.9;4.8
335;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2024 oktober;139.8;8.7
336;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2024 november;138.6;6.4
337;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2024 december;144.8;3.3
338;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2024 4e kwartaal;141.1;6.0
339;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2024;120.3;3.6
340;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2025 januari;95.3;15.9
341;Totaal 1 of meer werkzame personen;F Bouwnijverheid;2025 februari;110.4;4.5
342;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2005 januari;44.9;-2.9
343;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2005 februari;52.4;-4.3
344;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2005 maart;63.6;-5.7
345;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2005 1e kwartaal;53.6;-4.5
346;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2005 april;68.7;3.4
347;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2005 mei;64.7;7.2
348;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2005 juni;78.4;8.3
349;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2005 2e kwartaal;70.6;6.4
350;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2005 juli;63.6;0.7
351;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2005 augustus;41.1;8.2
352;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2005 september;72.9;6.3
353;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2005 3e kwartaal;59.2;4.7
354;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2005 oktober;71.9;2.6
355;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2005 november;74.0;2.1
356;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2005 december;86.7;8.2
357;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2005 4e kwartaal;77.5;4.5
358;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2005;65.3;3.0
359;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2006 januari;46.5;3.6
360;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2006 februari;57.7;10.0
361;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2006 maart;74.7;17.5
362;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2006 1e kwartaal;59.6;11.2
363;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2006 april;68.8;0.1
364;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2006 mei;75.1;16.1
365;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2006 juni;81.8;4.3
366;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2006 2e kwartaal;75.2;6.5
367;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2006 juli;64.3;1.0
368;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2006 augustus;43.9;6.7
369;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2006 september;78.5;7.5
370;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2006 3e kwartaal;62.2;5.0
371;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2006 oktober;77.7;8.1
372;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2006 november;82.0;10.7
373;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2006 december;92.4;6.6
374;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2006 4e kwartaal;84.0;8.4
375;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2006;70.3;7.7
376;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2007 januari;52.7;13.4
377;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2007 februari;66.3;15.0
378;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2007 maart;84.9;13.7
379;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2007 1e kwartaal;68.0;14.0
380;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2007 april;77.9;13.2
381;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2007 mei;79.8;6.3
382;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2007 juni;92.1;12.6
383;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2007 2e kwartaal;83.3;10.7
384;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2007 juli;74.2;15.5
385;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2007 augustus;51.6;17.5
386;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2007 september;83.5;6.4
387;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2007 3e kwartaal;69.8;12.2
388;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2007 oktober;88.5;13.8
389;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2007 november;90.7;10.7
390;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2007 december;97.2;5.1
391;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2007 4e kwartaal;92.1;9.6
392;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2007;78.3;11.4
393;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2008 januari;63.7;20.9
394;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2008 februari;80.8;21.8
395;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2008 maart;91.2;7.4
396;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2008 1e kwartaal;78.6;15.6
397;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2008 april;93.2;19.7
398;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2008 mei;88.1;10.3
399;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2008 juni;100.2;8.8
400;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2008 2e kwartaal;93.8;12.7
401;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2008 juli;81.8;10.1
402;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2008 augustus;58.0;12.5
403;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2008 september;95.9;14.8
404;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2008 3e kwartaal;78.6;12.6
405;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2008 oktober;101.4;14.6
406;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2008 november;93.2;2.8
407;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2008 december;105.4;8.5
408;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2008 4e kwartaal;100.0;8.6
409;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2008;87.8;12.1
410;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2009 januari;58.9;-7.6
411;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2009 februari;75.2;-7.0
412;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2009 maart;87.0;-4.6
413;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2009 1e kwartaal;73.7;-6.2
414;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2009 april;85.5;-8.3
415;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2009 mei;80.5;-8.6
416;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2009 juni;88.5;-11.7
417;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2009 2e kwartaal;84.8;-9.6
418;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2009 juli;80.9;-1.0
419;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2009 augustus;47.0;-19.0
420;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2009 september;84.7;-11.7
421;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2009 3e kwartaal;70.9;-9.8
422;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2009 oktober;85.4;-15.8
423;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2009 november;79.4;-14.8
424;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2009 december;90.9;-13.8
425;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2009 4e kwartaal;85.2;-14.8
426;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2009;78.7;-10.4
427;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 januari;44.7;-24.1
428;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 februari;52.9;-29.7
429;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 maart;73.9;-15.0
430;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 1e kwartaal;57.2;-22.4
431;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 april;72.2;-15.6
432;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 mei;67.8;-15.8
433;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 juni;80.4;-9.2
434;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 2e kwartaal;73.4;-13.4
435;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 juli;73.6;-9.0
436;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 augustus;42.6;-9.5
437;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 september;73.0;-13.8
438;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 3e kwartaal;63.1;-11.0
439;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 oktober;76.6;-10.3
440;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 november;79.0;-0.6
441;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 december;76.9;-15.3
442;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 4e kwartaal;77.5;-9.0
443;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010;67.8;-13.8
444;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 januari;49.5;10.7
445;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 februari;64.1;21.2
446;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 maart;75.3;1.9
447;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 1e kwartaal;63.0;10.1
448;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 april;71.8;-0.5
449;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 mei;76.8;13.4
450;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 juni;73.1;-9.0
451;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 2e kwartaal;73.9;0.7
452;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 juli;68.2;-7.4
453;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 augustus;43.8;3.0
454;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 september;78.5;7.5
455;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 3e kwartaal;63.5;0.7
456;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 oktober;72.0;-6.1
457;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 november;74.8;-5.3
458;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 december;84.6;9.9
459;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 4e kwartaal;77.1;-0.5
460;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011;69.4;2.3
461;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 januari;43.4;-12.3
462;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 februari;52.4;-18.2
463;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 maart;67.8;-10.0
464;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 1e kwartaal;54.6;-13.4
465;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 april;64.6;-10.0
466;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 mei;66.1;-14.0
467;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 juni;69.6;-4.8
468;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 2e kwartaal;66.8;-9.7
469;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 juli;60.6;-11.2
470;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 augustus;45.2;3.0
471;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 september;74.5;-5.1
472;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 3e kwartaal;60.1;-5.4
473;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 oktober;62.1;-13.7
474;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 november;66.5;-11.1
475;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 december;69.0;-18.5
476;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 4e kwartaal;65.8;-14.6
477;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012;61.8;-10.9
478;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 januari;38.2;-12.2
479;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 februari;45.7;-12.8
480;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 maart;58.2;-14.1
481;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 1e kwartaal;47.4;-13.2
482;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 april;57.6;-10.9
483;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 mei;59.9;-9.3
484;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 juni;61.6;-11.5
485;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 2e kwartaal;59.7;-10.6
486;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 juli;55.9;-7.6
487;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 augustus;42.0;-7.0
488;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 september;61.5;-17.4
489;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 3e kwartaal;53.2;-11.5
490;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 oktober;65.7;5.8
491;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 november;63.5;-4.4
492;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 december;72.4;4.9
493;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 4e kwartaal;67.2;2.0
494;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013;56.8;-8.0
495;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 januari;41.5;8.7
496;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 februari;49.3;7.8
497;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 maart;53.2;-8.5
498;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 1e kwartaal;48.0;1.3
499;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 april;57.6;0.0
500;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 mei;56.7;-5.4
501;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 juni;58.6;-4.9
502;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 2e kwartaal;57.6;-3.5
503;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 juli;57.5;2.7
504;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 augustus;37.4;-11.1
505;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 september;58.9;-4.2
506;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 3e kwartaal;51.2;-3.6
507;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 oktober;70.2;6.9
508;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 november;68.9;8.6
509;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 december;78.7;8.8
510;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 4e kwartaal;72.6;8.1
511;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014;57.4;0.9
512;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 januari;44.0;6.0
513;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 februari;51.6;4.6
514;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 maart;61.9;16.2
515;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 1e kwartaal;52.5;9.3
516;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 april;60.9;5.8
517;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 mei;60.4;6.5
518;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 juni;76.9;31.4
519;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 2e kwartaal;66.1;14.7
520;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 juli;64.6;12.3
521;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 augustus;40.0;7.1
522;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 september;68.4;16.1
523;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 3e kwartaal;57.6;12.5
524;Totaal 1 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 oktober;68.0;-3.1
