ID;LandVanNationaliteit;Asielverzoeken;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3;AlleLeeftijden_4;JongerDan15Jaar_5;k_15Tot18Jaar_6;k_18JaarOfOuder_7
2414;Libië;Totaal asielverzoeken;2009;110;90;20;110;20;0;90
2415;Libië;Totaal asielverzoeken;2010 1e kwartaal;50;40;0;50;0;0;50
2416;Libië;Totaal asielverzoeken;2010 2e kwartaal;60;50;10;60;10;0;50
2417;Libië;Totaal asielverzoeken;2010 3e kwartaal;40;40;0;40;0;0;40
2418;Libië;Totaal asielverzoeken;2010 4e kwartaal;30;30;0;30;0;0;30
2419;Libië;Totaal asielverzoeken;2010;180;160;20;180;10;0;160
2420;Libië;Totaal asielverzoeken;2011 1e kwartaal;60;50;10;60;10;0;50
2421;Libië;Totaal asielverzoeken;2011 2e kwartaal;50;40;0;50;0;0;40
2422;Libië;Totaal asielverzoeken;2011 3e kwartaal;30;30;10;30;0;0;30
2423;Libië;Totaal asielverzoeken;2011 4e kwartaal;20;10;0;20;0;0;10
2424;Libië;Totaal asielverzoeken;2011;150;130;20;150;20;10;130
2425;Libië;Eerste asielverzoeken;2007 1e kwartaal;10;0;0;10;0;0;10
2426;Libië;Eerste asielverzoeken;2007 2e kwartaal;10;10;0;10;0;0;10
2427;Libië;Eerste asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
2428;Libië;Eerste asielverzoeken;2007 4e kwartaal;10;10;0;10;0;0;10
2429;Libië;Eerste asielverzoeken;2007;20;20;10;20;0;0;20
2430;Libië;Eerste asielverzoeken;2008 1e kwartaal;10;10;0;10;0;0;10
2431;Libië;Eerste asielverzoeken;2008 2e kwartaal;10;10;0;10;0;0;10
2432;Libië;Eerste asielverzoeken;2008 3e kwartaal;20;10;0;20;0;0;10
2433;Libië;Eerste asielverzoeken;2008 4e kwartaal;30;30;0;30;0;0;30
2434;Libië;Eerste asielverzoeken;2008;60;50;10;60;10;0;60
2435;Libië;Eerste asielverzoeken;2009 1e kwartaal;10;10;0;10;0;0;10
2436;Libië;Eerste asielverzoeken;2009 2e kwartaal;20;20;10;20;0;0;20
2437;Libië;Eerste asielverzoeken;2009 3e kwartaal;30;20;0;30;10;0;20
2438;Libië;Eerste asielverzoeken;2009 4e kwartaal;40;40;10;40;10;0;30
2439;Libië;Eerste asielverzoeken;2009;100;90;20;100;10;0;90
2440;Libië;Eerste asielverzoeken;2010 1e kwartaal;50;40;0;50;0;0;40
2441;Libië;Eerste asielverzoeken;2010 2e kwartaal;60;50;10;60;10;0;50
2442;Libië;Eerste asielverzoeken;2010 3e kwartaal;30;30;0;30;0;0;30
2443;Libië;Eerste asielverzoeken;2010 4e kwartaal;30;20;0;30;0;0;30
2444;Libië;Eerste asielverzoeken;2010;170;150;20;170;10;0;150
2445;Libië;Eerste asielverzoeken;2011 1e kwartaal;60;50;10;60;10;0;50
2446;Libië;Eerste asielverzoeken;2011 2e kwartaal;40;40;0;40;0;0;40
2447;Libië;Eerste asielverzoeken;2011 3e kwartaal;30;20;0;30;0;0;20
2448;Libië;Eerste asielverzoeken;2011 4e kwartaal;20;10;0;20;0;0;10
2449;Libië;Eerste asielverzoeken;2011;140;120;20;140;20;10;120
2450;Libië;Volgende asielverzoeken;2007 1e kwartaal;10;10;0;10;0;0;10
2451;Libië;Volgende asielverzoeken;2007 2e kwartaal;10;10;0;10;0;0;10
2452;Libië;Volgende asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
2453;Libië;Volgende asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
2454;Libië;Volgende asielverzoeken;2007;20;20;0;20;0;0;20
2455;Libië;Volgende asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
2456;Libië;Volgende asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
2457;Libië;Volgende asielverzoeken;2008 3e kwartaal;10;10;0;10;0;0;10
2458;Libië;Volgende asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
2459;Libië;Volgende asielverzoeken;2008;20;10;0;20;0;0;20
2460;Libië;Volgende asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
2461;Libië;Volgende asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
2462;Libië;Volgende asielverzoeken;2009 3e kwartaal;10;0;10;10;10;0;0
2463;Libië;Volgende asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
2464;Libië;Volgende asielverzoeken;2009;10;10;10;10;10;0;10
2465;Libië;Volgende asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
2466;Libië;Volgende asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
2467;Libië;Volgende asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
2468;Libië;Volgende asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
2469;Libië;Volgende asielverzoeken;2010;10;10;0;10;0;0;10
2470;Libië;Volgende asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
2471;Libië;Volgende asielverzoeken;2011 2e kwartaal;10;10;0;10;0;0;10
2472;Libië;Volgende asielverzoeken;2011 3e kwartaal;10;0;0;10;0;0;0
2473;Libië;Volgende asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
2474;Libië;Volgende asielverzoeken;2011;20;10;0;20;0;0;10
2475;27;Totaal asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
2476;27;Totaal asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
2477;27;Totaal asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
2478;27;Totaal asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
2479;27;Totaal asielverzoeken;2007;0;0;0;0;0;0;0
2480;27;Totaal asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
2481;27;Totaal asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
2482;27;Totaal asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
2483;27;Totaal asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
2484;27;Totaal asielverzoeken;2008;0;0;0;0;0;0;0
2485;27;Totaal asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
2486;27;Totaal asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
2487;27;Totaal asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
2488;27;Totaal asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
2489;27;Totaal asielverzoeken;2009;0;0;0;0;0;0;0
2490;27;Totaal asielverzoeken;2010 1e kwartaal;40;30;20;40;10;0;30
2491;27;Totaal asielverzoeken;2010 2e kwartaal;40;20;20;40;20;0;20
2492;27;Totaal asielverzoeken;2010 3e kwartaal;210;110;100;210;70;10;130
2493;27;Totaal asielverzoeken;2010 4e kwartaal;100;50;50;100;30;10;60
2494;27;Totaal asielverzoeken;2010;390;200;190;390;130;20;240
2495;27;Totaal asielverzoeken;2011 1e kwartaal;20;10;10;20;10;0;10
2496;27;Totaal asielverzoeken;2011 2e kwartaal;220;110;110;220;90;10;120
2497;27;Totaal asielverzoeken;2011 3e kwartaal;20;10;10;20;10;0;10
2498;27;Totaal asielverzoeken;2011 4e kwartaal;10;10;10;10;10;0;10
2499;27;Totaal asielverzoeken;2011;270;140;130;270;110;10;150
2500;27;Eerste asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
2501;27;Eerste asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
2502;27;Eerste asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
2503;27;Eerste asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
2504;27;Eerste asielverzoeken;2007;0;0;0;0;0;0;0
2505;27;Eerste asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
2506;27;Eerste asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
2507;27;Eerste asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
2508;27;Eerste asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
2509;27;Eerste asielverzoeken;2008;0;0;0;0;0;0;0
2510;27;Eerste asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
2511;27;Eerste asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
2512;27;Eerste asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
2513;27;Eerste asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
2514;27;Eerste asielverzoeken;2009;0;0;0;0;0;0;0
2515;27;Eerste asielverzoeken;2010 1e kwartaal;40;30;20;40;10;0;30
2516;27;Eerste asielverzoeken;2010 2e kwartaal;40;20;20;40;20;0;20
2517;27;Eerste asielverzoeken;2010 3e kwartaal;210;110;100;210;70;10;130
2518;27;Eerste asielverzoeken;2010 4e kwartaal;100;50;50;100;30;10;60
2519;27;Eerste asielverzoeken;2010;390;200;190;390;130;20;240
2520;27;Eerste asielverzoeken;2011 1e kwartaal;20;10;10;20;10;0;10
2521;27;Eerste asielverzoeken;2011 2e kwartaal;220;110;110;220;90;10;120
2522;27;Eerste asielverzoeken;2011 3e kwartaal;20;10;10;20;10;0;10
2523;27;Eerste asielverzoeken;2011 4e kwartaal;10;10;10;10;10;0;10
2524;27;Eerste asielverzoeken;2011;270;140;130;270;110;10;150
2525;27;Volgende asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
2526;27;Volgende asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
2527;27;Volgende asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
2528;27;Volgende asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
2529;27;Volgende asielverzoeken;2007;0;0;0;0;0;0;0
2530;27;Volgende asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
2531;27;Volgende asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
2532;27;Volgende asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
2533;27;Volgende asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
2534;27;Volgende asielverzoeken;2008;0;0;0;0;0;0;0
2535;27;Volgende asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
2536;27;Volgende asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
2537;27;Volgende asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
2538;27;Volgende asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
2539;27;Volgende asielverzoeken;2009;0;0;0;0;0;0;0
2540;27;Volgende asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
2541;27;Volgende asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
2542;27;Volgende asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
2543;27;Volgende asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
2544;27;Volgende asielverzoeken;2010;0;0;0;0;0;0;0
2545;27;Volgende asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
2546;27;Volgende asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
2547;27;Volgende asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
2548;27;Volgende asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
2549;27;Volgende asielverzoeken;2011;0;0;0;0;0;0;0
2550;Mongolië;Totaal asielverzoeken;2007 1e kwartaal;20;10;10;20;0;0;20
2551;Mongolië;Totaal asielverzoeken;2007 2e kwartaal;30;20;10;30;0;0;30
2552;Mongolië;Totaal asielverzoeken;2007 3e kwartaal;40;20;20;40;0;0;30
2553;Mongolië;Totaal asielverzoeken;2007 4e kwartaal;20;10;0;20;0;0;10
2554;Mongolië;Totaal asielverzoeken;2007;110;60;40;110;0;10;90
2555;Mongolië;Totaal asielverzoeken;2008 1e kwartaal;20;10;10;20;0;0;20
2556;Mongolië;Totaal asielverzoeken;2008 2e kwartaal;20;10;10;20;0;0;20
2557;Mongolië;Totaal asielverzoeken;2008 3e kwartaal;40;20;20;40;0;0;30
2558;Mongolië;Totaal asielverzoeken;2008 4e kwartaal;40;20;20;40;0;0;40
2559;Mongolië;Totaal asielverzoeken;2008;120;60;60;120;10;10;100
2560;Mongolië;Totaal asielverzoeken;2009 1e kwartaal;60;30;30;60;0;0;60
2561;Mongolië;Totaal asielverzoeken;2009 2e kwartaal;80;40;40;80;0;10;60
2562;Mongolië;Totaal asielverzoeken;2009 3e kwartaal;30;20;20;30;0;0;30
2563;Mongolië;Totaal asielverzoeken;2009 4e kwartaal;70;40;30;70;10;0;70
2564;Mongolië;Totaal asielverzoeken;2009;250;130;120;250;20;10;220
2565;Mongolië;Totaal asielverzoeken;2010 1e kwartaal;70;30;40;70;10;10;50
2566;Mongolië;Totaal asielverzoeken;2010 2e kwartaal;50;30;20;50;10;0;40
2567;Mongolië;Totaal asielverzoeken;2010 3e kwartaal;70;30;40;70;20;0;50
2568;Mongolië;Totaal asielverzoeken;2010 4e kwartaal;50;30;20;50;10;0;40
2569;Mongolië;Totaal asielverzoeken;2010;240;120;120;240;50;10;180
2570;Mongolië;Totaal asielverzoeken;2011 1e kwartaal;30;10;10;30;0;0;20
2571;Mongolië;Totaal asielverzoeken;2011 2e kwartaal;40;20;20;40;10;0;30
2572;Mongolië;Totaal asielverzoeken;2011 3e kwartaal;60;30;30;60;10;0;50
2573;Mongolië;Totaal asielverzoeken;2011 4e kwartaal;30;20;10;30;10;0;20
2574;Mongolië;Totaal asielverzoeken;2011;150;80;70;150;30;0;120
2575;Mongolië;Eerste asielverzoeken;2007 1e kwartaal;20;10;10;20;0;0;20
2576;Mongolië;Eerste asielverzoeken;2007 2e kwartaal;30;20;10;30;0;0;30
2577;Mongolië;Eerste asielverzoeken;2007 3e kwartaal;30;20;20;30;0;0;30
2578;Mongolië;Eerste asielverzoeken;2007 4e kwartaal;20;10;0;20;0;0;10
2579;Mongolië;Eerste asielverzoeken;2007;100;60;40;100;0;10;80
2580;Mongolië;Eerste asielverzoeken;2008 1e kwartaal;10;10;10;10;0;0;10
2581;Mongolië;Eerste asielverzoeken;2008 2e kwartaal;20;10;10;20;0;0;20
2582;Mongolië;Eerste asielverzoeken;2008 3e kwartaal;30;20;20;30;0;0;30
2583;Mongolië;Eerste asielverzoeken;2008 4e kwartaal;40;20;20;40;0;0;30
2584;Mongolië;Eerste asielverzoeken;2008;100;50;50;100;10;10;90
2585;Mongolië;Eerste asielverzoeken;2009 1e kwartaal;60;30;30;60;0;0;60
2586;Mongolië;Eerste asielverzoeken;2009 2e kwartaal;70;40;40;70;0;10;60
2587;Mongolië;Eerste asielverzoeken;2009 3e kwartaal;30;20;20;30;0;0;30
2588;Mongolië;Eerste asielverzoeken;2009 4e kwartaal;70;40;30;70;10;0;60
2589;Mongolië;Eerste asielverzoeken;2009;240;130;110;240;20;10;210
2590;Mongolië;Eerste asielverzoeken;2010 1e kwartaal;70;30;40;70;10;10;50
2591;Mongolië;Eerste asielverzoeken;2010 2e kwartaal;50;30;20;50;10;0;40
2592;Mongolië;Eerste asielverzoeken;2010 3e kwartaal;60;30;40;60;20;0;40
2593;Mongolië;Eerste asielverzoeken;2010 4e kwartaal;50;30;20;50;10;0;40
2594;Mongolië;Eerste asielverzoeken;2010;230;110;110;230;50;10;160
2595;Mongolië;Eerste asielverzoeken;2011 1e kwartaal;20;10;10;20;0;0;10
2596;Mongolië;Eerste asielverzoeken;2011 2e kwartaal;40;20;20;40;10;0;20
2597;Mongolië;Eerste asielverzoeken;2011 3e kwartaal;50;30;20;50;10;0;40
2598;Mongolië;Eerste asielverzoeken;2011 4e kwartaal;30;10;10;30;10;0;20
2599;Mongolië;Eerste asielverzoeken;2011;130;70;60;130;30;0;100
2600;Mongolië;Volgende asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
2601;Mongolië;Volgende asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
2602;Mongolië;Volgende asielverzoeken;2007 3e kwartaal;10;0;0;10;0;0;10
2603;Mongolië;Volgende asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
2604;Mongolië;Volgende asielverzoeken;2007;10;0;10;10;0;0;10
2605;Mongolië;Volgende asielverzoeken;2008 1e kwartaal;10;0;0;10;0;0;10
2606;Mongolië;Volgende asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
2607;Mongolië;Volgende asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
2608;Mongolië;Volgende asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
2609;Mongolië;Volgende asielverzoeken;2008;10;10;10;10;0;0;10
2610;Mongolië;Volgende asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
2611;Mongolië;Volgende asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
2612;Mongolië;Volgende asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
2613;Mongolië;Volgende asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
2614;Mongolië;Volgende asielverzoeken;2009;10;0;10;10;0;0;10
2615;Mongolië;Volgende asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
2616;Mongolië;Volgende asielverzoeken;2010 2e kwartaal;10;0;0;10;0;0;10
2617;Mongolië;Volgende asielverzoeken;2010 3e kwartaal;10;0;0;10;0;0;10
2618;Mongolië;Volgende asielverzoeken;2010 4e kwartaal;10;0;0;10;0;0;0
2619;Mongolië;Volgende asielverzoeken;2010;20;10;10;20;0;0;20
2620;Mongolië;Volgende asielverzoeken;2011 1e kwartaal;10;10;0;10;0;0;10
2621;Mongolië;Volgende asielverzoeken;2011 2e kwartaal;10;0;0;10;0;0;10
2622;Mongolië;Volgende asielverzoeken;2011 3e kwartaal;10;10;0;10;0;0;10
2623;Mongolië;Volgende asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
2624;Mongolië;Volgende asielverzoeken;2011;20;20;10;20;0;0;20
2625;Myanmar;Totaal asielverzoeken;2007 1e kwartaal;10;0;10;10;0;0;10
2626;Myanmar;Totaal asielverzoeken;2007 2e kwartaal;10;0;0;10;0;0;0
2627;Myanmar;Totaal asielverzoeken;2007 3e kwartaal;10;10;0;10;0;0;10
2628;Myanmar;Totaal asielverzoeken;2007 4e kwartaal;10;10;0;10;0;0;10
2629;Myanmar;Totaal asielverzoeken;2007;40;20;10;40;0;0;30
2630;Myanmar;Totaal asielverzoeken;2008 1e kwartaal;10;10;0;10;0;0;10
2631;Myanmar;Totaal asielverzoeken;2008 2e kwartaal;20;10;0;20;0;0;20
2632;Myanmar;Totaal asielverzoeken;2008 3e kwartaal;40;40;10;40;0;0;40
2633;Myanmar;Totaal asielverzoeken;2008 4e kwartaal;20;10;10;20;0;0;20
2634;Myanmar;Totaal asielverzoeken;2008;80;70;20;80;10;0;80
2635;Myanmar;Totaal asielverzoeken;2009 1e kwartaal;10;10;0;10;0;0;10
2636;Myanmar;Totaal asielverzoeken;2009 2e kwartaal;20;10;0;20;0;0;20
2637;Myanmar;Totaal asielverzoeken;2009 3e kwartaal;20;10;0;20;0;0;20
2638;Myanmar;Totaal asielverzoeken;2009 4e kwartaal;30;20;10;30;10;0;30
2639;Myanmar;Totaal asielverzoeken;2009;80;60;20;80;10;0;70
2640;Myanmar;Totaal asielverzoeken;2010 1e kwartaal;40;20;20;40;10;0;30
2641;Myanmar;Totaal asielverzoeken;2010 2e kwartaal;30;10;20;30;0;0;20
2642;Myanmar;Totaal asielverzoeken;2010 3e kwartaal;30;20;10;30;10;0;20
2643;Myanmar;Totaal asielverzoeken;2010 4e kwartaal;20;10;10;20;10;0;20
2644;Myanmar;Totaal asielverzoeken;2010;110;50;60;110;30;10;80
2645;Myanmar;Totaal asielverzoeken;2011 1e kwartaal;20;10;0;20;0;0;10
2646;Myanmar;Totaal asielverzoeken;2011 2e kwartaal;20;10;10;20;10;0;10
2647;Myanmar;Totaal asielverzoeken;2011 3e kwartaal;10;10;0;10;0;0;10
2648;Myanmar;Totaal asielverzoeken;2011 4e kwartaal;10;10;10;10;0;0;10
2649;Myanmar;Totaal asielverzoeken;2011;60;50;20;60;10;0;50
2650;Myanmar;Eerste asielverzoeken;2007 1e kwartaal;10;0;10;10;0;0;10
2651;Myanmar;Eerste asielverzoeken;2007 2e kwartaal;10;0;0;10;0;0;0
2652;Myanmar;Eerste asielverzoeken;2007 3e kwartaal;10;10;0;10;0;0;10
2653;Myanmar;Eerste asielverzoeken;2007 4e kwartaal;10;10;0;10;0;0;10
2654;Myanmar;Eerste asielverzoeken;2007;30;20;10;30;0;0;30
2655;Myanmar;Eerste asielverzoeken;2008 1e kwartaal;10;10;0;10;0;0;10
2656;Myanmar;Eerste asielverzoeken;2008 2e kwartaal;20;10;0;20;0;0;20
2657;Myanmar;Eerste asielverzoeken;2008 3e kwartaal;40;30;10;40;0;0;40
2658;Myanmar;Eerste asielverzoeken;2008 4e kwartaal;20;10;10;20;0;0;20
2659;Myanmar;Eerste asielverzoeken;2008;80;70;20;80;10;0;80
2660;Myanmar;Eerste asielverzoeken;2009 1e kwartaal;10;10;0;10;0;0;10
2661;Myanmar;Eerste asielverzoeken;2009 2e kwartaal;20;10;0;20;0;0;10
2662;Myanmar;Eerste asielverzoeken;2009 3e kwartaal;20;10;0;20;0;0;20
2663;Myanmar;Eerste asielverzoeken;2009 4e kwartaal;30;20;10;30;10;0;30
2664;Myanmar;Eerste asielverzoeken;2009;80;60;20;80;10;0;70
2665;Myanmar;Eerste asielverzoeken;2010 1e kwartaal;40;20;20;40;10;0;20
2666;Myanmar;Eerste asielverzoeken;2010 2e kwartaal;30;10;20;30;0;0;20
2667;Myanmar;Eerste asielverzoeken;2010 3e kwartaal;30;10;10;30;10;0;10
2668;Myanmar;Eerste asielverzoeken;2010 4e kwartaal;20;10;10;20;10;0;10
2669;Myanmar;Eerste asielverzoeken;2010;110;50;60;110;30;10;70
2670;Myanmar;Eerste asielverzoeken;2011 1e kwartaal;10;10;0;10;0;0;10
2671;Myanmar;Eerste asielverzoeken;2011 2e kwartaal;20;10;10;20;10;0;10
2672;Myanmar;Eerste asielverzoeken;2011 3e kwartaal;10;10;0;10;0;0;10
2673;Myanmar;Eerste asielverzoeken;2011 4e kwartaal;10;10;10;10;0;0;10
2674;Myanmar;Eerste asielverzoeken;2011;60;40;20;60;10;0;40
2675;Myanmar;Volgende asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
2676;Myanmar;Volgende asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
2677;Myanmar;Volgende asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
2678;Myanmar;Volgende asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
2679;Myanmar;Volgende asielverzoeken;2007;0;0;0;0;0;0;0
2680;Myanmar;Volgende asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
2681;Myanmar;Volgende asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
2682;Myanmar;Volgende asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
2683;Myanmar;Volgende asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
2684;Myanmar;Volgende asielverzoeken;2008;0;0;0;0;0;0;0
2685;Myanmar;Volgende asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
2686;Myanmar;Volgende asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
2687;Myanmar;Volgende asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
2688;Myanmar;Volgende asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
2689;Myanmar;Volgende asielverzoeken;2009;0;0;0;0;0;0;0
2690;Myanmar;Volgende asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
2691;Myanmar;Volgende asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
2692;Myanmar;Volgende asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
2693;Myanmar;Volgende asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
2694;Myanmar;Volgende asielverzoeken;2010;10;10;0;10;0;0;10
2695;Myanmar;Volgende asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
2696;Myanmar;Volgende asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
2697;Myanmar;Volgende asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
2698;Myanmar;Volgende asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
2699;Myanmar;Volgende asielverzoeken;2011;10;10;0;10;0;0;10
2700;Nepal;Totaal asielverzoeken;2007 1e kwartaal;30;20;10;30;10;0;20
2701;Nepal;Totaal asielverzoeken;2007 2e kwartaal;20;10;10;20;10;0;20
2702;Nepal;Totaal asielverzoeken;2007 3e kwartaal;10;10;0;10;0;0;10
2703;Nepal;Totaal asielverzoeken;2007 4e kwartaal;10;10;0;10;0;0;10
2704;Nepal;Totaal asielverzoeken;2007;70;40;20;70;10;0;50
2705;Nepal;Totaal asielverzoeken;2008 1e kwartaal;20;20;0;20;10;0;10
2706;Nepal;Totaal asielverzoeken;2008 2e kwartaal;10;10;0;10;0;0;10
2707;Nepal;Totaal asielverzoeken;2008 3e kwartaal;60;30;20;60;20;10;30
2708;Nepal;Totaal asielverzoeken;2008 4e kwartaal;30;30;10;30;0;0;30
2709;Nepal;Totaal asielverzoeken;2008;120;80;40;120;30;10;90
2710;Nepal;Totaal asielverzoeken;2009 1e kwartaal;30;20;10;30;0;0;20
2711;Nepal;Totaal asielverzoeken;2009 2e kwartaal;20;20;0;20;0;0;20
2712;Nepal;Totaal asielverzoeken;2009 3e kwartaal;20;10;10;20;10;0;10
2713;Nepal;Totaal asielverzoeken;2009 4e kwartaal;20;20;0;20;0;0;20
2714;Nepal;Totaal asielverzoeken;2009;90;60;20;90;20;0;70
2715;Nepal;Totaal asielverzoeken;2010 1e kwartaal;20;20;10;20;0;0;20
2716;Nepal;Totaal asielverzoeken;2010 2e kwartaal;20;20;0;20;0;0;20
2717;Nepal;Totaal asielverzoeken;2010 3e kwartaal;20;20;0;20;0;0;20
2718;Nepal;Totaal asielverzoeken;2010 4e kwartaal;30;30;10;30;0;0;30
2719;Nepal;Totaal asielverzoeken;2010;100;80;20;100;10;0;90
2720;Nepal;Totaal asielverzoeken;2011 1e kwartaal;40;30;10;40;0;0;40
2721;Nepal;Totaal asielverzoeken;2011 2e kwartaal;30;20;10;30;0;0;30
2722;Nepal;Totaal asielverzoeken;2011 3e kwartaal;30;20;10;30;10;0;20
2723;Nepal;Totaal asielverzoeken;2011 4e kwartaal;40;30;10;40;0;0;30
2724;Nepal;Totaal asielverzoeken;2011;140;100;50;140;20;0;120
2725;Nepal;Eerste asielverzoeken;2007 1e kwartaal;10;10;10;10;10;0;10
2726;Nepal;Eerste asielverzoeken;2007 2e kwartaal;20;10;10;20;10;0;10
2727;Nepal;Eerste asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
2728;Nepal;Eerste asielverzoeken;2007 4e kwartaal;10;0;0;10;0;0;10
2729;Nepal;Eerste asielverzoeken;2007;40;20;20;40;10;0;30
2730;Nepal;Eerste asielverzoeken;2008 1e kwartaal;20;10;0;20;10;0;10
2731;Nepal;Eerste asielverzoeken;2008 2e kwartaal;10;10;0;10;0;0;10
2732;Nepal;Eerste asielverzoeken;2008 3e kwartaal;50;20;20;50;20;10;20
2733;Nepal;Eerste asielverzoeken;2008 4e kwartaal;30;20;10;30;0;0;30
2734;Nepal;Eerste asielverzoeken;2008;100;60;40;100;30;10;70
2735;Nepal;Eerste asielverzoeken;2009 1e kwartaal;20;20;10;20;0;0;20
2736;Nepal;Eerste asielverzoeken;2009 2e kwartaal;20;10;0;20;0;0;10
