ID;Leeftijd;Perioden;TotaalAantalHuishoudens_1;Eenpersoonshuishouden_2;TotaalMeerpersoonshuishoudens_3;k_2Personen_4;k_3Personen_5;k_4Personen_6;k_5OfMeerPersonen_7
472;2;2019;351675;258477;93198;69843;16882;4515;1958
473;2;2020;352200;259204;92996;69549;16911;4554;1982
474;2;2021;356248;262349;93899;70172;17085;4623;2019
475;2;2022;360202;265269;94933;70908;17275;4693;2057
476;2;2023;363701;267521;96180;71873;17442;4767;2098
477;2;2024;364356;267867;96489;72066;17484;4812;2127
478;2;2025;362756;266520;96236;71816;17436;4837;2147
479;2;2026;357410;262536;94874;70674;17220;4828;2152
480;2;2027;352072;258590;93482;69520;16991;4815;2156
481;2;2028;346017;254243;91774;68099;16728;4793;2154
482;2;2029;340614;250690;89924;66519;16483;4770;2152
483;2;2030;336876;248183;88693;65462;16309;4764;2158
484;2;2031;334781;246703;88078;64925;16208;4774;2171
485;2;2032;333296;245634;87662;64552;16133;4789;2188
486;2;2033;333083;245274;87809;64675;16107;4817;2210
487;2;2034;330806;243691;87115;64063;16007;4823;2222
488;2;2035;329881;243022;86859;63821;15959;4840;2239
489;2;2036;330078;243095;86983;63895;15961;4867;2260
490;2;2037;330694;243453;87241;64076;15985;4897;2283
491;2;2038;331676;244061;87615;64350;16029;4930;2306
492;2;2039;332847;244813;88034;64657;16082;4965;2330
493;2;2040;334464;245863;88601;65090;16155;5002;2354
494;2;2041;336268;247039;89229;65569;16240;5041;2379
495;2;2042;338179;248281;89898;66082;16331;5081;2404
496;2;2043;340093;249533;90560;66590;16422;5120;2428
497;2;2044;341959;250739;91220;67097;16512;5159;2452
498;2;2045;343723;251863;91860;67590;16597;5198;2475
499;2;2046;345292;252848;92444;68041;16672;5234;2497
500;2;2047;346646;253684;92962;68441;16737;5267;2517
501;2;2048;347813;254391;93422;68795;16795;5297;2535
502;2;2049;348782;254966;93816;69100;16842;5323;2551
503;2;2050;349592;255427;94165;69368;16884;5347;2566
504;3;2009;508296;257743;250553;169825;50526;22888;7314
505;3;2010;513126;260676;252450;170576;51168;23291;7415
506;3;2011;513896;262324;251572;169131;51431;23515;7495
507;3;2012;518332;266076;252256;168958;51919;23780;7599
508;3;2013;526085;271414;254671;170105;52697;24152;7717
509;3;2014;534644;276720;257924;171982;53567;24541;7834
510;3;2015;541486;280990;260496;173274;54411;24882;7929
511;3;2016;550975;286387;264588;175984;55280;25277;8047
512;3;2017;558001;290342;267659;177910;55980;25613;8156
513;3;2018;562980;293041;269939;179297;56498;25892;8252
514;3;2019;567456;295178;272278;180908;56894;26131;8345
515;3;2020;571094;296835;274259;182365;57149;26317;8428
516;3;2021;567773;295085;272688;180759;57076;26375;8478
517;3;2022;564272;293243;271029;179138;56977;26395;8519
518;3;2023;562193;292384;269809;177820;56964;26451;8574
519;3;2024;563837;293641;270196;177854;57113;26574;8655
520;3;2025;565906;295196;270710;177929;57308;26723;8750
521;3;2026;572767;299185;273582;180050;57721;26946;8865
522;3;2027;578371;302286;276085;181884;58069;27156;8976
523;3;2028;582900;304494;278406;183753;58243;27328;9082
524;3;2029;583320;304759;278561;183913;58123;27374;9151
525;3;2030;579719;302808;276911;182667;57736;27320;9188
526;3;2031;571021;298183;272838;179475;57019;27150;9194
527;3;2032;562534;293708;268826;176416;56264;26956;9190
528;3;2033;553163;288904;264259;172854;55487;26740;9178
529;3;2034;546223;285726;260497;169967;54827;26535;9168
530;3;2035;541298;283232;258066;168185;54334;26378;9169
531;3;2036;538297;281508;256789;167329;54026;26260;9174
532;3;2037;536119;280166;255953;166795;53808;26166;9184
533;3;2038;535685;279535;256150;167143;53703;26103;9201
534;3;2039;532870;277955;254915;166174;53524;26011;9206
535;3;2040;531899;277223;254676;166016;53477;25962;9221
536;3;2041;532462;277226;255236;166492;53540;25957;9247
537;3;2042;533667;277542;256125;167195;53668;25981;9281
538;3;2043;535401;278132;257269;168077;53843;26028;9321
539;3;2044;537454;278896;258558;169050;54057;26088;9363
540;3;2045;540093;279943;260150;170253;54309;26175;9413
541;3;2046;542981;281115;261866;171542;54575;26279;9470
542;3;2047;545993;282358;263635;172870;54843;26393;9529
543;3;2048;548977;283585;265392;174181;55107;26515;9589
544;3;2049;551841;284761;267080;175435;55355;26640;9650
545;3;2050;554467;285824;268643;176597;55576;26761;9709
546;4;2009;563949;202776;361173;148211;98832;84836;29294
547;4;2010;558220;201904;356316;147331;96573;83783;28629
548;4;2011;560728;203255;357473;149227;96047;83773;28426
549;4;2012;562416;203815;358601;150077;96149;83979;28396
550;4;2013;563398;203872;359526;150230;96440;84427;28429
551;4;2014;562064;203046;359018;148905;96804;84832;28477
552;4;2015;564138;203819;360319;148669;97537;85518;28595
553;4;2016;564145;204396;359749;146719;98207;86112;28711
554;4;2017;568684;206708;361976;146833;99273;86944;28926
555;4;2018;576952;210273;366679;148707;100563;88145;29264
556;4;2019;585717;213852;371865;150895;101853;89456;29661
557;4;2020;592882;216790;376092;152373;103021;90660;30038
558;4;2021;603257;220802;382455;156033;104117;91864;30441
559;4;2022;610713;223611;387102;158550;104929;92833;30790
560;4;2023;615676;225388;390288;160190;105429;93584;31085
561;4;2024;619992;226848;393144;161880;105737;94178;31349
562;4;2025;623600;228121;395479;163424;105883;94601;31571
563;4;2026;619891;226811;393080;161021;105747;94653;31659
564;4;2027;616391;225598;390793;158687;105667;94696;31743
565;4;2028;614293;225123;389170;156641;105743;94895;31891
566;4;2029;616600;226403;390197;156732;106062;95288;32115
567;4;2030;619389;227827;391562;157089;106370;95737;32366
568;4;2031;626950;231013;395937;160135;106753;96360;32689
569;4;2032;632789;233342;399447;162777;106848;96848;32974
570;4;2033;637419;234983;402436;165564;106590;97092;33190
571;4;2034;637865;235123;402742;166653;105951;96885;33253
572;4;2035;633719;233444;400275;165787;104940;96347;33201
573;4;2036;624431;229747;394684;162578;103632;95456;33018
574;4;2037;615522;226216;389306;159576;102383;94531;32816
575;4;2038;605654;222397;383257;155831;101242;93590;32594
576;4;2039;599013;219981;379032;153472;100361;92792;32407
577;4;2040;594070;217954;376116;151962;99747;92153;32254
578;4;2041;590854;216453;374401;151213;99383;91669;32136
579;4;2042;588511;215283;373228;150738;99165;91281;32044
580;4;2043;587980;214690;373290;151154;99115;91031;31990
581;4;2044;585157;213397;371760;150068;99004;90758;31930
582;4;2045;584157;212728;371429;149793;99080;90638;31918
583;4;2046;584707;212602;372105;150185;99311;90659;31950
584;4;2047;585904;212716;373188;150776;99615;90778;32019
585;4;2048;587652;213047;374605;151538;99967;90986;32114
586;4;2049;589734;213507;376227;152387;100356;91255;32229
587;4;2050;592398;214189;378209;153475;100763;91598;32373
588;5;2009;701216;183440;517776;121512;120928;193322;82014
589;5;2010;668208;177569;490639;115345;113977;183883;77434
590;5;2011;634589;171225;463364;108727;107361;174436;72840
591;5;2012;606517;166301;440216;103059;101639;166535;68983
592;5;2013;584697;162103;422594;98197;97355;161020;66022
593;5;2014;574813;160900;413913;96419;94832;158191;64471
594;5;2015;568645;160165;408480;95290;93215;156688;63287
595;5;2016;570901;161511;409390;97022;92899;156634;62835
596;5;2017;572168;162153;410015;97442;93003;156933;62637
597;5;2018;572559;162260;410299;96887;93151;157620;62641
598;5;2019;570674;161488;409186;94745;93304;158410;62727
599;5;2020;572094;161747;410347;93850;93753;159723;63021
600;5;2021;571703;161649;410054;91505;94162;161040;63347
601;5;2022;575824;162941;412883;91342;94902;162746;63893
602;5;2023;583871;165428;418443;93043;95811;164919;64670
603;5;2024;592425;168058;424367;94999;96701;167154;65513
604;5;2025;599454;170245;429209;96325;97466;169137;66281
605;5;2026;609613;173380;436233;99955;98203;171032;67043
606;5;2027;616874;175599;441275;102429;98708;172486;67652
607;5;2028;621704;177114;444590;103939;99049;173501;68101
608;5;2029;625946;178469;447477;105413;99368;174246;68450
609;5;2030;629537;179655;449882;106750;99604;174801;68727
610;5;2031;626008;178624;447384;104169;99510;174897;68808
611;5;2032;622706;177579;445127;101719;99354;175115;68939
612;5;2033;620738;177012;443726;99693;99289;175559;69185
613;5;2034;623117;177792;445325;100083;99429;176264;69549
614;5;2035;625968;178708;447260;100955;99460;176921;69924
615;5;2036;633442;181133;452309;104659;99629;177659;70362
616;5;2037;639262;183020;456242;108015;99616;177969;70642
617;5;2038;643923;184477;459446;111524;99402;177797;70723
618;5;2039;644431;184669;459762;113383;98916;176956;70507
619;5;2040;640417;183424;456993;113114;98162;175634;70083
620;5;2041;631345;180509;450836;110368;97107;173898;69463
621;5;2042;622636;177684;444952;107733;96145;172227;68847
622;5;2043;612930;174562;438368;104245;95242;170635;68246
623;5;2044;606406;172463;433943;102253;94528;169381;67781
624;5;2045;601533;170783;430750;100879;94037;168420;67414
625;5;2046;598352;169595;428757;100099;93769;167741;67148
626;5;2047;596036;168671;427365;99527;93621;167256;66961
627;5;2048;595474;168232;427242;99731;93612;167027;66872
628;5;2049;592634;167118;425516;98471;93516;166760;66769
629;5;2050;591568;166531;425037;97930;93570;166761;66776
630;6;2009;753112;168490;584622;118832;117784;232444;115562
631;6;2010;752605;169674;582931;118715;117580;232022;114614
632;6;2011;750589;170999;579590;118542;116812;230943;113293
633;6;2012;745920;171768;574152;118272;115480;228962;111438
634;6;2013;734936;171522;563414;116874;113049;224888;108603
635;6;2014;713194;168954;544240;112979;108951;218050;104260
636;6;2015;680694;163788;516906;106293;103109;208672;98832
637;6;2016;647507;158092;489415;98972;97557;199398;93488
638;6;2017;619819;153542;466277;92690;92777;191719;89091
639;6;2018;597998;149563;448435;87195;89119;186298;85823
640;6;2019;587930;148272;439658;84924;87066;183588;84080
641;6;2020;581551;147443;434108;83302;85676;182196;82934
642;6;2021;583428;148507;434921;84539;85369;182376;82637
643;6;2022;584323;148919;435404;84578;85285;182923;82618
644;6;2023;584370;148860;435510;83710;85111;183839;82850
645;6;2024;582205;147988;434217;81405;84872;184805;83135
646;6;2025;583336;148019;435317;80376;84963;186329;83649
647;6;2026;582789;147623;435166;78073;84941;187934;84218
648;6;2027;586787;148607;438180;77888;85346;189941;85005
649;6;2028;594852;150818;444034;79547;86129;192375;85983
650;6;2029;603452;153215;450237;81469;87051;194764;86953
651;6;2030;610546;155217;455329;82813;87875;196839;87802
652;6;2031;620659;158109;462550;86293;88773;198840;88644
653;6;2032;627889;160102;467787;88680;89435;200376;89296
654;6;2033;632731;161475;471256;90158;89930;201442;89726
655;6;2034;637034;162691;474343;91648;90364;202272;90059
656;6;2035;640677;163743;476934;93020;90654;202920;90340
657;6;2036;637263;162681;474582;90747;90412;203018;90405
658;6;2037;634024;161575;472449;88623;90112;203187;90527
659;6;2038;632113;160889;471224;86986;90008;203503;90727
660;6;2039;634499;161473;473026;87674;90200;204101;91051
661;6;2040;637351;162220;475131;88819;90369;204598;91345
662;6;2041;644821;164449;480372;92638;90864;205198;91672
663;6;2042;650719;166283;484436;96086;91230;205351;91769
664;6;2043;655420;167770;487650;99575;91384;205049;91642
665;6;2044;655978;168063;487915;101436;91163;204097;91219
666;6;2045;652035;167029;485006;101212;90621;202621;90552
667;6;2046;643030;164411;478619;98570;89647;200707;89695
668;6;2047;634345;161836;472509;95997;88737;198897;88878
669;6;2048;624666;158958;465708;92601;87826;197171;88110
670;6;2049;618093;156958;461135;90618;87135;195850;87532
671;6;2050;613182;155414;457768;89174;86611;194879;87104
672;7;2009;749988;167247;582741;136148;125522;214768;106303
673;7;2010;760583;170046;590537;138484;127497;217785;106771
674;7;2011;766945;171913;595032;139900;128825;219650;106657
675;7;2012;766651;172280;594371;139551;128981;219966;105873
676;7;2013;764046;172518;591528;138655;128590;219361;104922
677;7;2014;759318;171825;587493;136941;127894;218911;103747
678;7;2015;759429;172943;586486;136459;127647;219253;103127
679;7;2016;758166;174297;583869;135928;127082;218864;101995
680;7;2017;754017;175205;578812;135168;125954;217433;100257
681;7;2018;743403;174986;568417;133125;123774;213938;97580
682;7;2019;721918;172396;549522;128379;119794;207628;93721
683;7;2020;689596;166942;522654;120529;113927;199020;89178
684;7;2021;656508;160931;495577;112084;108090;190500;84903
685;7;2022;628879;156015;472864;104816;102982;183516;81550
686;7;2023;607061;151729;455332;98564;98902;178617;79249
687;7;2024;596963;150160;446803;95791;96543;176253;78216
688;7;2025;590578;149130;441448;93829;94813;175126;77680
689;7;2026;592405;150051;442354;94756;94200;175593;77805
690;7;2027;593224;150366;442858;94663;93905;176297;77993
691;7;2028;593164;150297;442867;93798;93666;177166;78237
692;7;2029;590909;149422;441487;91608;93470;177969;78440
693;7;2030;591942;149384;442558;90692;93721;179294;78851
694;7;2031;591382;148839;442543;88594;93849;180729;79371
695;7;2032;595412;149697;445715;88554;94455;182600;80106
696;7;2033;603544;151842;451702;90350;95541;184848;80963
697;7;2034;612206;154218;457988;92438;96738;187022;81790
698;7;2035;619394;156154;463240;93993;97790;188926;82531
699;7;2036;629541;158962;470579;97495;98965;190833;83286
700;7;2037;636810;160881;475929;99936;99867;192272;83854
701;7;2038;641690;162193;479497;101532;100574;193196;84195
702;7;2039;646019;163385;482634;103145;101179;193865;84445
703;7;2040;649700;164405;485295;104653;101635;194361;84646
704;7;2041;646335;163291;483044;102680;101412;194295;84657
705;7;2042;643100;162136;480964;100806;101136;194317;84705
706;7;2043;641239;161417;479822;99424;101102;194495;84801
707;7;2044;643655;161971;481684;100204;101404;195032;85044
708;7;2045;646549;162696;483853;101382;101727;195500;85244
709;7;2046;654074;164941;489133;105095;102476;196102;85460
710;7;2047;660019;166839;493180;108431;103072;196235;85442
711;7;2048;664723;168396;496327;111732;103416;195937;85242
712;7;2049;665271;168738;496533;113402;103283;195037;84811
713;7;2050;661318;167757;493561;113065;102736;193603;84157
714;8;2009;686195;166242;519953;184116;142539;138051;55247
715;8;2010;698357;170777;527580;184971;145150;141519;55940
716;8;2011;711000;175526;535474;186633;147729;144594;56518
717;8;2012;723227;180087;543140;188477;150244;147408;57011
718;8;2013;735049;183955;551094;190386;152749;150306;57653
719;8;2014;747025;187928;559097;191860;155452;153376;58409
720;8;2015;757490;190879;566611;192904;157889;156546;59272
721;8;2016;764027;192802;571225;192813;159749;158968;59695
722;8;2017;763994;192975;571019;190677;160590;160231;59521
723;8;2018;761702;192837;568865;187912;161142;160712;59099
724;8;2019;757260;191825;565435;184225;161823;160954;58433
725;8;2020;757650;192552;565098;182060;163489;161470;58079
726;8;2021;756652;193640;563012;180081;164377;161034;57520
727;8;2022;752710;194433;558277;178007;163810;159616;56844
728;8;2023;742376;194046;548330;174642;161267;156703;55718
729;8;2024;721267;191127;530140;168116;155763;152025;54236
730;8;2025;689453;184866;504587;157692;147990;146466;52439
731;8;2026;656842;177997;478845;146765;140131;141220;50729
732;8;2027;629642;172256;457386;137433;133614;137028;49311
733;8;2028;608121;167275;440846;129631;128670;134180;48365
734;8;2029;598212;165317;432895;125903;126105;132961;47926
735;8;2030;591953;164037;427916;123334;124525;132377;47680
736;8;2031;593818;164906;428912;123976;124328;132823;47785
737;8;2032;594680;165214;429466;123852;124322;133348;47944
738;8;2033;594584;165133;429451;123051;124379;133910;48111
739;8;2034;592330;164201;428129;121027;124373;134441;48288
740;8;2035;593325;164161;429164;120269;124812;135435;48648
741;8;2036;592787;163538;429249;118417;125198;136548;49086
742;8;2037;596848;164351;432497;118636;126224;138009;49628
743;8;2038;604991;166589;438402;120770;127831;139619;50182
744;8;2039;613664;169121;444543;123242;129515;141102;50684
745;8;2040;620895;171179;449716;125190;131037;142369;51120
746;8;2041;631033;174113;456920;128961;132747;143654;51558
747;8;2042;638293;176111;462182;131662;134073;144575;51872
748;8;2043;643165;177505;465660;133479;135005;145120;52056
749;8;2044;647497;178787;468710;135315;135677;145512;52206
750;8;2045;651172;179881;471291;137002;136167;145797;52325
751;8;2046;647842;178713;469129;135208;135854;145723;52344
752;8;2047;644601;177469;467132;133475;135591;145703;52363
753;8;2048;642771;176724;466047;132248;135649;145761;52389
754;8;2049;645200;177295;467905;133124;136162;146110;52509
755;8;2050;648078;178033;470045;134331;136760;146375;52579
756;9;2009;646024;175942;470082;286563;111599;54450;17470
757;9;2010;647121;178253;468868;279960;114258;56690;17960
758;9;2011;651682;181337;470345;275887;117308;58745;18405
759;9;2012;660811;186102;474709;274015;120922;60908;18864
760;9;2013;667810;190425;477385;271642;123878;62658;19207
761;9;2014;678362;195646;482716;271551;127122;64465;19578
762;9;2015;690547;201490;489057;272456;130381;66259;19961
763;9;2016;702895;207259;495636;273703;133562;68036;20335
764;9;2017;715054;212871;502183;274655;136945;69904;20679
765;9;2018;726640;217721;508919;275387;140595;71858;21079
766;9;2019;738360;222541;515819;275807;144655;73879;21478
767;9;2020;748573;226358;522215;275740;148921;75700;21854
768;9;2021;755025;229083;525942;274392;152565;76914;22071
769;9;2022;755044;229757;525287;270300;155200;77566;22221
770;9;2023;752925;230191;522734;265548;157081;77833;22272
771;9;2024;748766;229802;518964;259845;158751;78006;22362
772;9;2025;749467;231304;518163;255659;160960;78872;22672
773;9;2026;748857;233101;515756;251465;162029;79389;22873
774;9;2027;745309;234452;510857;246996;161543;79402;22916
775;9;2028;735488;234215;501273;240800;159048;78666;22759
776;9;2029;714995;230810;484185;230675;154074;77063;22373
777;9;2030;683947;223175;460772;216228;147820;74912;21812
778;9;2031;652056;214876;437180;201556;141522;72817;21285
779;9;2032;625464;207797;417667;189185;136434;71166;20882
780;9;2033;604392;201637;402755;179231;132840;70062;20622
781;9;2034;594771;199201;395570;174285;131104;69633;20548
782;9;2035;588744;197657;391087;170862;130086;69556;20583
783;9;2036;590732;198621;392111;171202;130244;69921;20744
784;9;2037;591712;199043;392669;170936;130501;70321;20911
785;9;2038;591694;199060;392634;170197;130734;70658;21045
786;9;2039;589501;198063;391438;168322;130969;70977;21170
787;9;2040;590513;198090;392423;167883;131699;71489;21352
788;9;2041;590029;197420;392609;166461;132508;72080;21560
789;9;2042;594124;198379;395745;167250;133883;72812;21800
790;9;2043;602282;201020;401262;169977;135643;73597;22045
791;9;2044;610988;204065;406923;173031;137321;74303;22268
792;9;2045;618234;206576;411658;175511;138797;74893;22457
793;9;2046;628365;209961;418404;179827;140436;75493;22648
794;9;2047;635604;212276;423328;182997;141664;75893;22774
795;9;2048;640478;213950;426528;185140;142440;76103;22845
796;9;2049;644810;215502;429308;187236;142933;76239;22900
797;9;2050;648480;216776;431704;189146;143304;76322;22932
798;10;2009;632100;185791;446309;363073;60130;17453;5653
799;10;2010;649586;193453;456133;369763;62073;18411;5886
800;10;2011;670019;203067;466952;377656;63986;19246;6064
801;10;2012;649568;199628;449940;360447;63882;19543;6068
802;10;2013;638267;198797;439470;348536;64778;20027;6129
803;10;2014;633722;200458;433264;339982;66395;20669;6218
804;10;2015;635170;203724;431446;335507;68328;21305;6306
805;10;2016;639893;207992;431901;333317;70297;21883;6404
806;10;2017;648865;213783;435082;333370;72603;22595;6514
807;10;2018;655701;219032;436669;332243;74612;23206;6608
808;10;2019;665874;225383;440491;333222;76729;23831;6709
809;10;2020;677688;232399;445289;334932;79076;24460;6821
810;10;2021;689512;239136;450376;336813;81566;25072;6925
811;10;2022;701417;245758;455659;338047;84654;25845;7113
812;10;2023;712729;251767;460962;339289;87733;26634;7306
813;10;2024;724226;257827;466399;340582;90922;27392;7503
814;10;2025;734222;263129;471093;341322;93862;28186;7723
815;10;2026;740624;267328;473296;340341;96267;28805;7883
816;10;2027;740716;269389;471327;336065;98009;29258;7995
817;10;2028;738809;271089;467720;330464;99471;29686;8099
818;10;2029;734944;271932;463012;323654;100987;30148;8223
819;10;2030;735923;274928;460995;318651;103114;30831;8399
820;10;2031;735662;278077;457585;313327;104381;31322;8555
821;10;2032;732509;280432;452077;307265;104587;31563;8662
822;10;2033;723270;280781;442489;298918;103476;31426;8669
823;10;2034;703491;277110;426381;286039;100829;30921;8592
824;10;2035;673354;268399;404955;268725;97491;30268;8471
825;10;2036;642369;258774;383595;251427;94184;29628;8356
826;10;2037;616525;250468;366057;236927;91665;29182;8283
827;10;2038;596037;243298;352739;225672;89935;28894;8238
828;10;2039;586822;240487;346335;219995;89243;28846;8251
829;10;2040;581119;238794;342325;216243;88912;28885;8285
830;10;2041;583294;240037;343257;216615;89204;29077;8361
831;10;2042;584466;240730;343736;216609;89469;29234;8424
832;10;2043;584591;240875;343716;216208;89683;29350;8475
833;10;2044;582523;239844;342679;214786;89907;29463;8523
834;10;2045;583618;240027;343591;214876;90467;29658;8590
835;10;2046;583263;239490;343773;214104;91130;29879;8660
836;10;2047;587432;240860;346572;215575;92109;30150;8738
837;10;2048;595633;244128;351505;218982;93259;30442;8822
838;10;2049;604362;247863;356499;222604;94294;30701;8900
839;10;2050;611689;250990;360699;225627;95193;30917;8962
840;11;2009;470741;158177;312564;279113;26108;5368;1975
841;11;2010;487508;162952;324556;290175;26730;5614;2037
842;11;2011;495491;164880;330611;295674;27056;5804;2077
843;11;2012;546127;181640;364487;326357;29495;6388;2247
844;11;2013;587528;196712;390816;350387;31237;6826;2366
845;11;2014;614410;207407;407003;364819;32563;7180;2441
846;11;2015;632120;215998;416122;372649;33550;7440;2483
847;11;2016;652506;226583;425923;381443;34364;7612;2504
848;11;2017;633172;222660;410512;365869;34482;7689;2472
849;11;2018;622544;221553;400991;355907;34851;7780;2453
850;11;2019;618340;223180;395160;349407;35426;7887;2440
851;11;2020;619849;226613;393236;346592;36200;8002;2442
852;11;2021;624552;231211;393341;345671;37094;8127;2449
853;11;2022;633304;237349;395955;346894;38259;8314;2488
854;11;2023;640008;242861;397147;346702;39396;8520;2529
855;11;2024;649979;249505;400474;348358;40772;8761;2583
856;11;2025;661593;257057;404536;350863;42019;9010;2644
857;11;2026;673064;264270;408794;353539;43301;9257;2697
858;11;2027;684766;271736;413030;356108;44661;9508;2753
859;11;2028;695825;278660;417165;358542;46035;9775;2813
860;11;2029;707055;285684;421371;361000;47465;10033;2873
861;11;2030;716830;291963;424867;362759;48880;10297;2931
862;11;2031;723128;297106;426022;362611;49940;10489;2982
863;11;2032;723288;299757;423531;358831;50965;10693;3042
864;11;2033;721527;302168;419359;353698;51737;10840;3084
865;11;2034;717969;303730;414239;347533;52543;11016;3147
866;11;2035;719196;307803;411393;343383;53528;11255;3227
867;11;2036;719264;311908;407356;338502;54105;11444;3305
868;11;2037;716452;314990;401462;332385;54159;11556;3362
869;11;2038;707697;315667;392030;323467;53639;11546;3378
870;11;2039;688593;311556;377037;309785;52470;11424;3358
871;11;2040;659368;301908;357460;291880;51018;11246;3316
872;11;2041;629290;291190;338100;274158;49597;11072;3273
873;11;2042;604246;282017;322229;259510;48532;10946;3241
874;11;2043;584408;274143;310265;248382;47800;10860;3223
875;11;2044;575612;271141;304471;242879;47519;10847;3226
876;11;2045;570272;269385;300887;239394;47395;10862;3236
877;11;2046;572654;270909;301745;240017;47553;10920;3255
878;11;2047;574069;271841;302228;240307;47690;10963;3268
879;11;2048;574369;272062;302307;240224;47809;10996;3278
880;11;2049;572494;271012;301482;239222;47940;11031;3289
881;11;2050;573737;271356;302381;239739;48247;11091;3304
882;12;2009;399055;162367;236688;219188;14484;2187;829
883;12;2010;407906;164871;243035;225260;14678;2248;849
884;12;2011;419346;168377;250969;232668;15066;2351;884
885;12;2012;426692;170416;256276;237729;15275;2384;888
886;12;2013;438266;174192;264074;244999;15687;2473;915
887;12;2014;451888;178464;273424;253743;16155;2581;945
888;12;2015;468778;184158;284620;264294;16660;2691;975
889;12;2016;477185;186869;290316;269621;16957;2749;989
890;12;2017;526670;205741;320929;298780;18092;2999;1058
891;12;2018;567150;222583;344567;321426;18918;3134;1089
892;12;2019;593385;234382;359003;335203;19492;3201;1107
893;12;2020;610615;243553;367062;342778;19922;3242;1120
894;12;2021;630118;254545;375573;350811;20332;3298;1132
895;12;2022;611712;249377;362335;337584;20325;3304;1122
896;12;2023;601674;247259;354415;329431;20506;3355;1123
897;12;2024;597825;248126;349699;324211;20936;3422;1130
898;12;2025;599398;251112;348286;322302;21347;3494;1143
899;12;2026;604066;255544;348522;321971;21819;3575;1157
900;12;2027;612496;261569;350927;323706;22382;3664;1175
901;12;2028;619008;266923;352085;324199;22934;3757;1195
902;12;2029;628579;273636;354943;326345;23539;3847;1212
903;12;2030;639812;281267;358545;329176;24188;3949;1232
904;12;2031;650693;288526;362167;332185;24715;4018;1249
905;12;2032;662029;296149;365880;335082;25398;4122;1278
906;12;2033;672627;303274;369353;337910;25948;4198;1297
907;12;2034;683426;310511;372915;340784;26534;4278;1319
908;12;2035;692797;316984;375813;343008;27102;4362;1341
909;12;2036;698884;322162;376722;343331;27591;4434;1366
910;12;2037;698980;324744;374236;340379;27968;4498;1391
911;12;2038;697330;326928;370402;336123;28307;4561;1411
912;12;2039;694046;328370;365676;331002;28596;4640;1438
913;12;2040;695507;332477;363030;327875;28950;4738;1467
914;12;2041;695849;336604;359245;323810;29130;4812;1493
915;12;2042;693227;339467;353760;318307;29098;4848;1507
916;12;2043;684822;339708;345114;309951;28826;4831;1506
917;12;2044;666302;334677;331625;297091;28279;4765;1490
918;12;2045;638157;323891;314266;280525;27588;4686;1467
919;12;2046;609184;312033;297151;264189;26921;4602;1439
920;12;2047;585186;301968;283218;250840;26414;4546;1418
921;12;2048;566205;293416;272789;240826;26050;4509;1404
922;12;2049;557956;290116;267840;236027;25908;4503;1402
923;12;2050;553080;288218;264862;233099;25862;4502;1399
924;13;2009;345321;175924;169397;159266;8735;1119;277
925;13;2010;348606;175858;172748;162389;8919;1155;285
926;13;2011;350363;175063;175300;164900;8934;1177;289
927;13;2012;354560;175427;179133;168549;9083;1205;296
928;13;2013;357147;175085;182062;171430;9099;1232;301
929;13;2014;365934;177875;188059;177137;9322;1286;314
930;13;2015;374946;181101;193845;182685;9505;1331;324
931;13;2016;386188;185351;200837;189353;9772;1378;334
932;13;2017;393361;187770;205591;193861;9936;1448;346
933;13;2018;404169;191922;212247;200167;10235;1495;350
934;13;2019;417200;196841;220359;207928;10537;1530;364
935;13;2020;433223;203269;229954;217144;10863;1571;376
936;13;2021;441352;206426;234926;221824;11095;1624;383
937;13;2022;488048;227291;260757;246927;11696;1720;414
938;13;2023;525948;245487;280461;266056;12153;1818;434
939;13;2024;550177;257816;292361;277504;12520;1895;442
940;13;2025;565711;266890;298821;283643;12764;1966;448
941;13;2026;582683;277498;305185;289702;13014;2014;455
942;13;2027;565878;270881;294997;279460;13045;2037;455
943;13;2028;556895;267708;289187;273495;13156;2072;464
944;13;2029;553504;267733;285771;269854;13330;2117;470
945;13;2030;555036;270082;284954;268744;13560;2175;475
946;13;2031;559405;274040;285365;268872;13792;2218;483
947;13;2032;567118;279585;287533;270663;14105;2271;494
948;13;2033;573171;284453;288718;271530;14374;2312;502
949;13;2034;581968;290716;291252;273722;14664;2355;511
950;13;2035;592373;297962;294411;276520;14970;2403;518
951;13;2036;602235;304673;297562;279324;15262;2449;527
952;13;2037;612748;311941;300807;282209;15566;2493;539
953;13;2038;622496;318617;303879;284939;15861;2532;547
954;13;2039;632442;325396;307046;287765;16142;2580;559
955;13;2040;641117;331438;309679;290073;16411;2627;568
956;13;2041;646692;336098;310594;290721;16629;2666;578
957;13;2042;646721;338045;308676;288608;16788;2699;581
958;13;2043;645227;339560;305667;285438;16928;2714;587
959;13;2044;642434;340443;301991;281633;17034;2731;593
960;13;2045;644263;344048;300215;279694;17156;2760;605
961;13;2046;644895;347553;297342;276749;17197;2784;612
962;13;2047;642487;349585;292902;272361;17132;2795;614
963;13;2048;634598;348887;285711;265365;16952;2782;612
964;13;2049;617193;342699;274494;254505;16640;2745;604
965;13;2050;591230;330933;260297;240748;16271;2691;587
966;14;2009;254242;158767;95475;90206;4606;533;130
967;14;2010;257545;159213;98332;92761;4869;566;136
968;14;2011;264026;161765;102261;96372;5137;608;144
969;14;2012;269267;163854;105413;99357;5274;634;148
