ID;Geslacht;Leeftijd;Herkomstgroepering;Cijfersoort;Perioden;TotaalOpnamen_1;TotaalOpnamenPer1000Inwoners_2;Dagopnamen_3;DagopnamenPer1000Inwoners_4;KlinischeOpnamen_5;KlinOpnamenPer1000Inwoners_6;VerpleegdagenVanKlinischeOpnamen_7;VerpleegdagenPer1000Inwoners_8;GemiddeldeVerpleegduurPerKlinOpname_9
5084;Mannen;55 tot 60 jaar;Suriname;Aantallen;2007;2183.0;296.6;995.0;135.2;1188.0;161.4;7862.0;1068.5;6.6
5085;Mannen;55 tot 60 jaar;Suriname;Aantallen;2008;2336.0;292.8;1120.0;140.3;1216.0;152.4;8577.0;1075.0;7.1
5086;Mannen;55 tot 60 jaar;Suriname;Aantallen;2009;2688.0;311.4;1446.0;167.5;1242.0;143.9;8171.0;946.5;6.6
5087;Mannen;55 tot 60 jaar;Suriname;Aantallen;2010;2875.0;311.7;1452.0;157.5;1423.0;154.3;8877.0;962.6;6.2
5088;Mannen;55 tot 60 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1995;113.0;176.6;19.0;30.1;94.0;146.5;1007.0;1570.5;10.7
5089;Mannen;55 tot 60 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1996;152.0;214.2;47.0;66.7;105.0;147.5;1060.0;1491.1;10.1
5090;Mannen;55 tot 60 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1997;153.0;187.4;40.0;49.1;113.0;138.3;1230.0;1504.8;10.9
5091;Mannen;55 tot 60 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1998;167.0;170.9;54.0;54.8;114.0;116.1;962.0;982.6;8.5
5092;Mannen;55 tot 60 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1999;242.0;207.6;70.0;60.0;172.0;147.5;1847.0;1585.0;10.7
5093;Mannen;55 tot 60 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2000;260.0;189.0;90.0;65.7;170.0;123.3;1908.0;1386.9;11.3
5094;Mannen;55 tot 60 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2001;352.0;218.4;146.0;90.6;206.0;127.8;1682.0;1044.4;8.2
5095;Mannen;55 tot 60 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2002;530.0;290.7;210.0;115.4;319.0;175.3;2586.0;1419.6;8.1
5096;Mannen;55 tot 60 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2003;399.0;203.7;181.0;92.5;218.0;111.2;1965.0;1004.0;9.0
5097;Mannen;55 tot 60 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2004;559.0;274.2;250.0;122.3;310.0;151.9;2094.0;1026.7;6.8
5098;Mannen;55 tot 60 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2005;559.0;263.9;236.0;111.4;323.0;152.5;1744.0;823.5;5.4
5099;Mannen;55 tot 60 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2006;564.0;255.2;228.0;103.1;336.0;152.1;1652.0;747.6;4.9
5100;Mannen;55 tot 60 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2007;626.0;269.6;307.0;132.2;319.0;137.4;2004.0;862.6;6.3
5101;Mannen;55 tot 60 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2008;657.0;263.9;322.0;129.2;335.0;134.6;2243.0;901.0;6.7
5102;Mannen;55 tot 60 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2009;680.0;255.2;349.0;131.0;331.0;124.3;1872.0;702.9;5.7
5103;Mannen;55 tot 60 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2010;789.0;283.6;401.0;144.2;388.0;139.4;2232.0;801.8;5.8
5104;Mannen;55 tot 60 jaar;Overig niet-westers;Aantallen;1995;401.0;152.4;79.0;30.1;322.0;122.2;3283.0;1246.3;10.2
5105;Mannen;55 tot 60 jaar;Overig niet-westers;Aantallen;1996;463.0;164.7;143.0;50.9;320.0;113.7;2956.0;1051.2;9.2
5106;Mannen;55 tot 60 jaar;Overig niet-westers;Aantallen;1997;531.0;175.7;146.0;48.3;385.0;127.4;3858.0;1276.3;10.0
5107;Mannen;55 tot 60 jaar;Overig niet-westers;Aantallen;1998;488.0;148.3;154.0;46.8;334.0;101.5;3302.0;1002.5;9.9
5108;Mannen;55 tot 60 jaar;Overig niet-westers;Aantallen;1999;612.0;170.8;173.0;48.2;439.0;122.6;4041.0;1127.8;9.2
5109;Mannen;55 tot 60 jaar;Overig niet-westers;Aantallen;2000;599.0;150.9;226.0;56.9;373.0;94.0;3400.0;856.1;9.1
5110;Mannen;55 tot 60 jaar;Overig niet-westers;Aantallen;2001;689.0;150.1;234.0;51.0;455.0;99.1;4194.0;913.0;9.2
5111;Mannen;55 tot 60 jaar;Overig niet-westers;Aantallen;2002;964.0;181.6;385.0;72.6;579.0;109.1;4335.0;817.0;7.5
5112;Mannen;55 tot 60 jaar;Overig niet-westers;Aantallen;2003;1228.0;204.6;592.0;98.6;636.0;106.0;4816.0;802.1;7.6
5113;Mannen;55 tot 60 jaar;Overig niet-westers;Aantallen;2004;1419.0;212.6;613.0;91.8;806.0;120.8;5681.0;850.9;7.0
5114;Mannen;55 tot 60 jaar;Overig niet-westers;Aantallen;2005;1715.0;231.7;745.0;100.7;970.0;131.0;7143.0;964.9;7.4
5115;Mannen;55 tot 60 jaar;Overig niet-westers;Aantallen;2006;1937.0;237.5;894.0;109.6;1044.0;128.0;7032.0;862.1;6.7
5116;Mannen;55 tot 60 jaar;Overig niet-westers;Aantallen;2007;2245.0;251.6;1085.0;121.5;1161.0;130.1;7756.0;869.1;6.7
5117;Mannen;55 tot 60 jaar;Overig niet-westers;Aantallen;2008;2381.0;243.1;1187.0;121.2;1194.0;121.9;7862.0;802.9;6.6
5118;Mannen;55 tot 60 jaar;Overig niet-westers;Aantallen;2009;2644.0;245.3;1404.0;130.3;1240.0;115.0;7726.0;716.6;6.2
5119;Mannen;55 tot 60 jaar;Overig niet-westers;Aantallen;2010;2934.0;249.9;1571.0;133.8;1362.0;116.0;7690.0;655.0;5.6
5120;Mannen;60 tot 65 jaar;Bevolking totaal;Aantallen;1995;77201.0;228.4;16884.0;50.0;60317.0;178.5;586695.0;1735.9;9.7
5121;Mannen;60 tot 65 jaar;Bevolking totaal;Aantallen;1996;78347.0;230.9;19023.0;56.1;59324.0;174.8;575836.0;1696.7;9.7
5122;Mannen;60 tot 65 jaar;Bevolking totaal;Aantallen;1997;79047.0;231.4;21325.0;62.4;57722.0;168.9;538695.0;1576.7;9.3
5123;Mannen;60 tot 65 jaar;Bevolking totaal;Aantallen;1998;80619.0;232.7;24282.0;70.1;56337.0;162.6;521878.0;1506.3;9.3
5124;Mannen;60 tot 65 jaar;Bevolking totaal;Aantallen;1999;82336.0;232.4;27003.0;76.2;55332.0;156.2;490054.0;1383.5;8.9
5125;Mannen;60 tot 65 jaar;Bevolking totaal;Aantallen;2000;82585.0;227.3;29616.0;81.5;52969.0;145.8;456839.0;1257.2;8.6
5126;Mannen;60 tot 65 jaar;Bevolking totaal;Aantallen;2001;86960.0;233.6;34016.0;91.4;52944.0;142.2;444591.0;1194.4;8.4
5127;Mannen;60 tot 65 jaar;Bevolking totaal;Aantallen;2002;95202.0;249.9;39451.0;103.6;55751.0;146.3;448137.0;1176.3;8.0
5128;Mannen;60 tot 65 jaar;Bevolking totaal;Aantallen;2003;100534.0;256.3;42027.0;107.1;58507.0;149.1;448820.0;1144.2;7.7
5129;Mannen;60 tot 65 jaar;Bevolking totaal;Aantallen;2004;113533.0;279.7;48896.0;120.5;64637.0;159.2;471489.0;1161.6;7.3
5130;Mannen;60 tot 65 jaar;Bevolking totaal;Aantallen;2005;122827.0;294.5;55327.0;132.7;67500.0;161.9;471217.0;1129.9;7.0
5131;Mannen;60 tot 65 jaar;Bevolking totaal;Aantallen;2006;135317.0;305.8;63343.0;143.2;71975.0;162.7;487261.0;1101.2;6.8
5132;Mannen;60 tot 65 jaar;Bevolking totaal;Aantallen;2007;152023.0;315.5;73618.0;152.8;78405.0;162.7;504899.0;1047.9;6.4
5133;Mannen;60 tot 65 jaar;Bevolking totaal;Aantallen;2008;168830.0;330.5;84462.0;165.4;84369.0;165.2;524495.0;1026.9;6.2
5134;Mannen;60 tot 65 jaar;Bevolking totaal;Aantallen;2009;180743.0;341.3;92117.0;174.0;88626.0;167.4;533021.0;1006.5;6.0
5135;Mannen;60 tot 65 jaar;Bevolking totaal;Aantallen;2010;189575.0;347.7;98921.0;181.4;90653.0;166.3;527834.0;968.2;5.8
5136;Mannen;60 tot 65 jaar;Autochtoon;Aantallen;1995;68389.0;230.5;14977.0;50.5;53413.0;180.0;519205.0;1749.9;9.7
5137;Mannen;60 tot 65 jaar;Autochtoon;Aantallen;1996;68725.0;232.7;16687.0;56.5;52037.0;176.2;503413.0;1704.2;9.7
5138;Mannen;60 tot 65 jaar;Autochtoon;Aantallen;1997;68679.0;233.0;18338.0;62.2;50341.0;170.8;468886.0;1591.1;9.3
5139;Mannen;60 tot 65 jaar;Autochtoon;Aantallen;1998;69866.0;235.7;21138.0;71.3;48729.0;164.4;448268.0;1512.4;9.2
5140;Mannen;60 tot 65 jaar;Autochtoon;Aantallen;1999;70738.0;235.1;23362.0;77.6;47376.0;157.4;418586.0;1391.0;8.8
5141;Mannen;60 tot 65 jaar;Autochtoon;Aantallen;2000;70234.0;229.2;25315.0;82.6;44918.0;146.6;383639.0;1251.8;8.5
5142;Mannen;60 tot 65 jaar;Autochtoon;Aantallen;2001;73271.0;234.6;28737.0;92.0;44534.0;142.6;368836.0;1180.9;8.3
5143;Mannen;60 tot 65 jaar;Autochtoon;Aantallen;2002;80343.0;251.6;33600.0;105.2;46743.0;146.4;372970.0;1168.2;8.0
5144;Mannen;60 tot 65 jaar;Autochtoon;Aantallen;2003;84392.0;256.0;35307.0;107.1;49085.0;148.9;373528.0;1133.1;7.6
5145;Mannen;60 tot 65 jaar;Autochtoon;Aantallen;2004;95648.0;278.6;41053.0;119.6;54595.0;159.0;393425.0;1146.1;7.2
5146;Mannen;60 tot 65 jaar;Autochtoon;Aantallen;2005;103956.0;292.8;46610.0;131.3;57346.0;161.5;397165.0;1118.7;6.9
5147;Mannen;60 tot 65 jaar;Autochtoon;Aantallen;2006;115543.0;304.4;54123.0;142.6;61420.0;161.8;412284.0;1086.0;6.7
5148;Mannen;60 tot 65 jaar;Autochtoon;Aantallen;2007;130973.0;315.1;63596.0;153.0;67377.0;162.1;431279.0;1037.4;6.4
5149;Mannen;60 tot 65 jaar;Autochtoon;Aantallen;2008;144589.0;328.0;72312.0;164.1;72278.0;164.0;446017.0;1011.9;6.2
5150;Mannen;60 tot 65 jaar;Autochtoon;Aantallen;2009;153979.0;337.9;77936.0;171.0;76043.0;166.9;455343.0;999.3;6.0
5151;Mannen;60 tot 65 jaar;Autochtoon;Aantallen;2010;161363.0;345.0;83706.0;178.9;77657.0;166.0;450044.0;962.1;5.8
5152;Mannen;60 tot 65 jaar;Allochtoon totaal;Aantallen;1995;8812.0;213.5;1908.0;46.2;6905.0;167.3;67490.0;1635.1;9.8
5153;Mannen;60 tot 65 jaar;Allochtoon totaal;Aantallen;1996;9622.0;218.7;2335.0;53.1;7287.0;165.7;72422.0;1646.4;9.9
5154;Mannen;60 tot 65 jaar;Allochtoon totaal;Aantallen;1997;10368.0;220.8;2987.0;63.6;7381.0;157.2;69809.0;1486.5;9.5
5155;Mannen;60 tot 65 jaar;Allochtoon totaal;Aantallen;1998;10753.0;214.8;3144.0;62.8;7608.0;152.0;73610.0;1470.3;9.7
5156;Mannen;60 tot 65 jaar;Allochtoon totaal;Aantallen;1999;11598.0;217.6;3642.0;68.3;7956.0;149.3;71468.0;1341.1;9.0
5157;Mannen;60 tot 65 jaar;Allochtoon totaal;Aantallen;2000;12351.0;217.0;4301.0;75.6;8050.0;141.5;73201.0;1286.3;9.1
5158;Mannen;60 tot 65 jaar;Allochtoon totaal;Aantallen;2001;13689.0;228.5;5279.0;88.1;8410.0;140.4;75755.0;1264.8;9.0
5159;Mannen;60 tot 65 jaar;Allochtoon totaal;Aantallen;2002;14859.0;240.8;5851.0;94.8;9008.0;146.0;75167.0;1218.3;8.3
5160;Mannen;60 tot 65 jaar;Allochtoon totaal;Aantallen;2003;16142.0;257.8;6720.0;107.3;9422.0;150.4;75292.0;1202.3;8.0
5161;Mannen;60 tot 65 jaar;Allochtoon totaal;Aantallen;2004;17884.0;285.6;7843.0;125.2;10042.0;160.3;78063.0;1246.5;7.8
5162;Mannen;60 tot 65 jaar;Allochtoon totaal;Aantallen;2005;18870.0;304.3;8717.0;140.6;10154.0;163.7;74052.0;1194.1;7.3
5163;Mannen;60 tot 65 jaar;Allochtoon totaal;Aantallen;2006;19774.0;314.6;9220.0;146.7;10554.0;167.9;74976.0;1192.8;7.1
5164;Mannen;60 tot 65 jaar;Allochtoon totaal;Aantallen;2007;21049.0;318.5;10021.0;151.6;11028.0;166.9;73621.0;1113.9;6.7
5165;Mannen;60 tot 65 jaar;Allochtoon totaal;Aantallen;2008;24241.0;346.3;12150.0;173.6;12091.0;172.7;78478.0;1121.0;6.5
5166;Mannen;60 tot 65 jaar;Allochtoon totaal;Aantallen;2009;26764.0;362.2;14181.0;191.9;12583.0;170.3;77678.0;1051.2;6.2
5167;Mannen;60 tot 65 jaar;Allochtoon totaal;Aantallen;2010;28212.0;364.4;15216.0;196.6;12997.0;167.9;77790.0;1004.9;6.0
5168;Mannen;60 tot 65 jaar;Westers totaal (exclusief autochtonen);Aantallen;1995;7323.0;226.4;1681.0;52.0;5642.0;174.4;54684.0;1690.4;9.7
5169;Mannen;60 tot 65 jaar;Westers totaal (exclusief autochtonen);Aantallen;1996;7766.0;229.2;1977.0;58.3;5789.0;170.9;57077.0;1684.5;9.9
5170;Mannen;60 tot 65 jaar;Westers totaal (exclusief autochtonen);Aantallen;1997;8198.0;231.2;2442.0;68.9;5756.0;162.3;53779.0;1516.7;9.3
5171;Mannen;60 tot 65 jaar;Westers totaal (exclusief autochtonen);Aantallen;1998;8028.0;216.1;2428.0;65.4;5599.0;150.8;52044.0;1401.2;9.3
5172;Mannen;60 tot 65 jaar;Westers totaal (exclusief autochtonen);Aantallen;1999;8615.0;221.4;2883.0;74.1;5733.0;147.3;51071.0;1312.4;8.9
5173;Mannen;60 tot 65 jaar;Westers totaal (exclusief autochtonen);Aantallen;2000;8931.0;219.6;3198.0;78.6;5733.0;141.0;51180.0;1258.3;8.9
5174;Mannen;60 tot 65 jaar;Westers totaal (exclusief autochtonen);Aantallen;2001;9599.0;228.1;3844.0;91.3;5755.0;136.8;49925.0;1186.3;8.7
5175;Mannen;60 tot 65 jaar;Westers totaal (exclusief autochtonen);Aantallen;2002;10105.0;235.4;4160.0;96.9;5945.0;138.5;48989.0;1141.4;8.2
5176;Mannen;60 tot 65 jaar;Westers totaal (exclusief autochtonen);Aantallen;2003;10664.0;247.2;4547.0;105.4;6117.0;141.8;47611.0;1103.8;7.8
5177;Mannen;60 tot 65 jaar;Westers totaal (exclusief autochtonen);Aantallen;2004;11909.0;278.6;5196.0;121.6;6713.0;157.1;50125.0;1172.7;7.5
5178;Mannen;60 tot 65 jaar;Westers totaal (exclusief autochtonen);Aantallen;2005;12275.0;291.9;5714.0;135.9;6561.0;156.0;46918.0;1115.7;7.2
5179;Mannen;60 tot 65 jaar;Westers totaal (exclusief autochtonen);Aantallen;2006;13010.0;305.2;6187.0;145.1;6823.0;160.1;45588.0;1069.5;6.7
5180;Mannen;60 tot 65 jaar;Westers totaal (exclusief autochtonen);Aantallen;2007;13707.0;303.0;6549.0;144.8;7158.0;158.2;47105.0;1041.4;6.6
5181;Mannen;60 tot 65 jaar;Westers totaal (exclusief autochtonen);Aantallen;2008;15916.0;329.2;7849.0;162.3;8067.0;166.8;51512.0;1065.4;6.4
5182;Mannen;60 tot 65 jaar;Westers totaal (exclusief autochtonen);Aantallen;2009;18266.0;356.6;9816.0;191.6;8451.0;165.0;51804.0;1011.3;6.1
5183;Mannen;60 tot 65 jaar;Westers totaal (exclusief autochtonen);Aantallen;2010;19353.0;361.1;10552.0;196.9;8801.0;164.2;51611.0;963.1;5.9
5184;Mannen;60 tot 65 jaar;Niet-westers totaal;Aantallen;1995;1489.0;166.9;227.0;25.5;1262.0;141.4;12806.0;1434.8;10.1
5185;Mannen;60 tot 65 jaar;Niet-westers totaal;Aantallen;1996;1856.0;183.7;359.0;35.5;1498.0;148.2;15346.0;1518.5;10.2
5186;Mannen;60 tot 65 jaar;Niet-westers totaal;Aantallen;1997;2171.0;188.7;545.0;47.4;1625.0;141.3;16030.0;1393.5;9.9
5187;Mannen;60 tot 65 jaar;Niet-westers totaal;Aantallen;1998;2725.0;210.9;716.0;55.4;2009.0;155.5;21566.0;1669.0;10.7
5188;Mannen;60 tot 65 jaar;Niet-westers totaal;Aantallen;1999;2983.0;207.5;759.0;52.8;2224.0;154.7;20397.0;1418.7;9.2
5189;Mannen;60 tot 65 jaar;Niet-westers totaal;Aantallen;2000;3420.0;210.6;1103.0;67.9;2317.0;142.7;22021.0;1356.4;9.5
5190;Mannen;60 tot 65 jaar;Niet-westers totaal;Aantallen;2001;4090.0;229.6;1435.0;80.6;2655.0;149.1;25830.0;1450.4;9.7
5191;Mannen;60 tot 65 jaar;Niet-westers totaal;Aantallen;2002;4754.0;253.2;1692.0;90.1;3063.0;163.1;26179.0;1394.3;8.5
5192;Mannen;60 tot 65 jaar;Niet-westers totaal;Aantallen;2003;5478.0;281.0;2173.0;111.5;3305.0;169.5;27681.0;1420.1;8.4
5193;Mannen;60 tot 65 jaar;Niet-westers totaal;Aantallen;2004;5975.0;300.5;2646.0;133.1;3329.0;167.4;27938.0;1405.2;8.4
5194;Mannen;60 tot 65 jaar;Niet-westers totaal;Aantallen;2005;6596.0;330.4;3003.0;150.4;3593.0;180.0;27133.0;1359.2;7.6
5195;Mannen;60 tot 65 jaar;Niet-westers totaal;Aantallen;2006;6764.0;334.3;3033.0;149.9;3731.0;184.4;29388.0;1452.7;7.9
5196;Mannen;60 tot 65 jaar;Niet-westers totaal;Aantallen;2007;7342.0;352.0;3472.0;166.4;3870.0;185.5;26516.0;1271.1;6.9
5197;Mannen;60 tot 65 jaar;Niet-westers totaal;Aantallen;2008;8325.0;384.4;4301.0;198.6;4024.0;185.8;26966.0;1245.2;6.7
5198;Mannen;60 tot 65 jaar;Niet-westers totaal;Aantallen;2009;8498.0;374.8;4365.0;192.5;4133.0;182.3;25875.0;1141.4;6.3
5199;Mannen;60 tot 65 jaar;Niet-westers totaal;Aantallen;2010;8859.0;371.9;4663.0;195.7;4196.0;176.1;26179.0;1098.9;6.2
5200;Mannen;60 tot 65 jaar;Marokko;Aantallen;1995;223.0;94.9;29.0;12.5;194.0;82.5;1815.0;772.8;9.4
5201;Mannen;60 tot 65 jaar;Marokko;Aantallen;1996;292.0;103.4;109.0;38.5;183.0;64.8;1788.0;633.5;9.8
5202;Mannen;60 tot 65 jaar;Marokko;Aantallen;1997;302.0;89.6;42.0;12.3;260.0;77.3;2278.0;676.2;8.7
5203;Mannen;60 tot 65 jaar;Marokko;Aantallen;1998;484.0;124.6;105.0;26.9;380.0;97.7;4877.0;1254.9;12.8
5204;Mannen;60 tot 65 jaar;Marokko;Aantallen;1999;655.0;151.5;135.0;31.2;520.0;120.3;3891.0;900.3;7.5
5205;Mannen;60 tot 65 jaar;Marokko;Aantallen;2000;671.0;138.7;172.0;35.5;499.0;103.2;4660.0;963.6;9.3
5206;Mannen;60 tot 65 jaar;Marokko;Aantallen;2001;794.0;152.6;223.0;42.9;571.0;109.7;5788.0;1112.7;10.1
5207;Mannen;60 tot 65 jaar;Marokko;Aantallen;2002;1036.0;193.1;319.0;59.4;717.0;133.7;6275.0;1170.3;8.8
5208;Mannen;60 tot 65 jaar;Marokko;Aantallen;2003;1453.0;262.4;634.0;114.5;819.0;147.9;6817.0;1230.6;8.3
5209;Mannen;60 tot 65 jaar;Marokko;Aantallen;2004;1431.0;254.4;730.0;129.9;700.0;124.5;6751.0;1200.4;9.6
5210;Mannen;60 tot 65 jaar;Marokko;Aantallen;2005;1474.0;272.8;661.0;122.3;813.0;150.5;6282.0;1163.0;7.7
5211;Mannen;60 tot 65 jaar;Marokko;Aantallen;2006;1492.0;293.3;589.0;115.9;902.0;177.5;7146.0;1405.1;7.9
5212;Mannen;60 tot 65 jaar;Marokko;Aantallen;2007;1537.0;311.9;666.0;135.2;871.0;176.7;5250.0;1065.3;6.0
5213;Mannen;60 tot 65 jaar;Marokko;Aantallen;2008;1531.0;319.2;789.0;164.5;742.0;154.7;5708.0;1189.9;7.7
5214;Mannen;60 tot 65 jaar;Marokko;Aantallen;2009;1127.0;239.8;555.0;118.2;571.0;121.6;3417.0;727.4;6.0
5215;Mannen;60 tot 65 jaar;Marokko;Aantallen;2010;1196.0;260.3;703.0;153.1;493.0;107.2;3248.0;706.7;6.6
5216;Mannen;60 tot 65 jaar;Turkije;Aantallen;1995;433.0;185.8;75.0;32.1;359.0;153.7;3501.0;1501.1;9.8
5217;Mannen;60 tot 65 jaar;Turkije;Aantallen;1996;608.0;223.2;73.0;26.9;535.0;196.3;5189.0;1904.9;9.7
5218;Mannen;60 tot 65 jaar;Turkije;Aantallen;1997;668.0;208.1;93.0;29.1;575.0;179.1;5657.0;1763.0;9.8
5219;Mannen;60 tot 65 jaar;Turkije;Aantallen;1998;905.0;245.8;208.0;56.4;698.0;189.4;6947.0;1885.7;10.0
5220;Mannen;60 tot 65 jaar;Turkije;Aantallen;1999;963.0;230.7;225.0;54.0;738.0;176.8;6829.0;1635.6;9.3
5221;Mannen;60 tot 65 jaar;Turkije;Aantallen;2000;1189.0;242.8;333.0;67.9;857.0;174.9;7202.0;1470.3;8.4
5222;Mannen;60 tot 65 jaar;Turkije;Aantallen;2001;1436.0;259.7;433.0;78.3;1003.0;181.4;8724.0;1578.0;8.7
5223;Mannen;60 tot 65 jaar;Turkije;Aantallen;2002;1677.0;289.3;564.0;97.4;1113.0;191.9;9130.0;1574.8;8.2
5224;Mannen;60 tot 65 jaar;Turkije;Aantallen;2003;1666.0;289.2;540.0;93.7;1126.0;195.5;8805.0;1528.4;7.8
5225;Mannen;60 tot 65 jaar;Turkije;Aantallen;2004;1746.0;317.6;642.0;116.8;1104.0;200.8;8812.0;1603.4;8.0
5226;Mannen;60 tot 65 jaar;Turkije;Aantallen;2005;1777.0;345.9;723.0;140.8;1053.0;205.1;7567.0;1473.4;7.2
5227;Mannen;60 tot 65 jaar;Turkije;Aantallen;2006;1757.0;368.3;722.0;151.4;1035.0;216.9;7060.0;1479.9;6.8
5228;Mannen;60 tot 65 jaar;Turkije;Aantallen;2007;1663.0;372.5;719.0;161.0;944.0;211.5;5564.0;1246.4;5.9
5229;Mannen;60 tot 65 jaar;Turkije;Aantallen;2008;1746.0;407.9;773.0;180.6;973.0;227.4;6259.0;1462.4;6.4
5230;Mannen;60 tot 65 jaar;Turkije;Aantallen;2009;1829.0;430.9;820.0;193.3;1009.0;237.7;6097.0;1436.5;6.0
5231;Mannen;60 tot 65 jaar;Turkije;Aantallen;2010;1837.0;432.4;881.0;207.3;956.0;225.1;5371.0;1264.2;5.6
5232;Mannen;60 tot 65 jaar;Suriname;Aantallen;1995;503.0;221.8;69.0;30.6;433.0;191.2;5032.0;2221.3;11.6
5233;Mannen;60 tot 65 jaar;Suriname;Aantallen;1996;584.0;241.0;115.0;47.6;468.0;193.4;5233.0;2160.5;11.2
5234;Mannen;60 tot 65 jaar;Suriname;Aantallen;1997;694.0;269.4;212.0;82.2;482.0;187.2;5219.0;2025.0;10.8
5235;Mannen;60 tot 65 jaar;Suriname;Aantallen;1998;809.0;295.3;236.0;86.3;573.0;209.1;6043.0;2205.4;10.5
5236;Mannen;60 tot 65 jaar;Suriname;Aantallen;1999;781.0;267.1;215.0;73.6;566.0;193.5;6004.0;2051.8;10.6
5237;Mannen;60 tot 65 jaar;Suriname;Aantallen;2000;781.0;248.5;258.0;82.3;522.0;166.2;5583.0;1777.0;10.7
5238;Mannen;60 tot 65 jaar;Suriname;Aantallen;2001;1020.0;303.3;426.0;126.5;594.0;176.7;6480.0;1926.9;10.9
5239;Mannen;60 tot 65 jaar;Suriname;Aantallen;2002;1091.0;305.3;433.0;121.1;658.0;184.2;6054.0;1694.4;9.2
5240;Mannen;60 tot 65 jaar;Suriname;Aantallen;2003;1306.0;345.6;548.0;145.1;758.0;200.5;6532.0;1728.1;8.6
5241;Mannen;60 tot 65 jaar;Suriname;Aantallen;2004;1515.0;379.4;710.0;177.7;805.0;201.6;6577.0;1647.3;8.2
5242;Mannen;60 tot 65 jaar;Suriname;Aantallen;2005;1828.0;430.2;955.0;224.8;873.0;205.4;6532.0;1536.9;7.5
5243;Mannen;60 tot 65 jaar;Suriname;Aantallen;2006;1834.0;398.2;891.0;193.4;943.0;204.8;8163.0;1772.6;8.7
5244;Mannen;60 tot 65 jaar;Suriname;Aantallen;2007;1914.0;386.1;943.0;190.2;971.0;195.9;8156.0;1645.3;8.4
5245;Mannen;60 tot 65 jaar;Suriname;Aantallen;2008;2628.0;494.8;1556.0;292.9;1072.0;201.8;7232.0;1361.6;6.7
5246;Mannen;60 tot 65 jaar;Suriname;Aantallen;2009;2928.0;512.3;1722.0;301.3;1206.0;211.0;7682.0;1343.8;6.4
5247;Mannen;60 tot 65 jaar;Suriname;Aantallen;2010;2781.0;456.6;1524.0;250.2;1257.0;206.4;8198.0;1346.1;6.5
5248;Mannen;60 tot 65 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1995;67.0;166.5;20.0;49.8;47.0;116.6;365.0;909.9;7.8
5249;Mannen;60 tot 65 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1996;76.0;182.3;8.0;19.1;68.0;163.2;641.0;1544.6;9.5
5250;Mannen;60 tot 65 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1997;194.0;438.2;126.0;283.8;68.0;154.4;679.0;1531.5;9.9
5251;Mannen;60 tot 65 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1998;149.0;302.2;52.0;106.3;97.0;195.9;988.0;2003.3;10.2
5252;Mannen;60 tot 65 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1999;114.0;204.8;29.0;52.7;85.0;152.1;800.0;1432.0;9.4
5253;Mannen;60 tot 65 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2000;243.0;365.3;144.0;216.2;99.0;149.1;1239.0;1866.1;12.5
5254;Mannen;60 tot 65 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2001;251.0;323.5;138.0;178.2;113.0;145.2;1354.0;1747.6;12.0
5255;Mannen;60 tot 65 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2002;220.0;248.9;95.0;107.2;125.0;141.7;1288.0;1455.1;10.3
5256;Mannen;60 tot 65 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2003;269.0;263.0;107.0;104.4;162.0;158.6;1373.0;1341.2;8.5
5257;Mannen;60 tot 65 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2004;335.0;283.4;151.0;127.6;184.0;155.8;1504.0;1272.4;8.2
5258;Mannen;60 tot 65 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2005;383.0;286.8;150.0;112.8;232.0;174.0;1936.0;1451.6;8.3
5259;Mannen;60 tot 65 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2006;526.0;354.7;284.0;191.5;242.0;163.2;2040.0;1374.7;8.4
