ID;Slachtdieren;Perioden;AantalSlachtingen_1;GeslachtGewicht_2
3763;Varkens (totaal);1998 december;1757.5;154660.0
3764;Varkens (totaal);1998;19277.4;1715208.0
3765;Varkens (totaal);1999 januari;1578.6;139545.0
3766;Varkens (totaal);1999 februari;1506.4;132413.0
3767;Varkens (totaal);1999 maart;1781.0;156548.0
3768;Varkens (totaal);1999 april;1583.7;139047.0
3769;Varkens (totaal);1999 mei;1506.0;131925.0
3770;Varkens (totaal);1999 juni;1626.7;142014.0
3771;Varkens (totaal);1999 juli;1623.8;140950.0
3772;Varkens (totaal);1999 augustus;1613.2;140030.0
3773;Varkens (totaal);1999 september;1681.7;146477.0
3774;Varkens (totaal);1999 oktober;1624.3;141964.0
3775;Varkens (totaal);1999 november;1712.5;149840.0
3776;Varkens (totaal);1999 december;1716.1;149990.0
3777;Varkens (totaal);1999;19554.0;1710743.0
3778;Varkens (totaal);2000 januari;1576.7;138275.0
3779;Varkens (totaal);2000 februari;1579.3;138818.0
3780;Varkens (totaal);2000 maart;1651.2;145142.0
3781;Varkens (totaal);2000 april;1402.9;123037.0
3782;Varkens (totaal);2000 mei;1647.8;144019.0
3783;Varkens (totaal);2000 juni;1458.8;126621.0
3784;Varkens (totaal);2000 juli;1460.3;126751.0
3785;Varkens (totaal);2000 augustus;1618.3;140795.0
3786;Varkens (totaal);2000 september;1514.8;132094.0
3787;Varkens (totaal);2000 oktober;1601.9;140008.0
3788;Varkens (totaal);2000 november;1644.1;144026.0
3789;Varkens (totaal);2000 december;1407.7;123175.0
3790;Varkens (totaal);2000;18563.8;1622761.0
3791;Varkens (totaal);2001 januari;1620.4;143572.0
3792;Varkens (totaal);2001 februari;1366.1;120898.0
3793;Varkens (totaal);2001 maart;852.9;75823.0
3794;Varkens (totaal);2001 april;561.6;55987.0
3795;Varkens (totaal);2001 mei;1419.9;145684.0
3796;Varkens (totaal);2001 juni;1480.9;144385.0
3797;Varkens (totaal);2001 juli;1430.5;130033.0
3798;Varkens (totaal);2001 augustus;1484.1;130897.0
3799;Varkens (totaal);2001 september;1287.0;113132.0
3800;Varkens (totaal);2001 oktober;1536.0;135940.0
3801;Varkens (totaal);2001 november;1412.7;125876.0
3802;Varkens (totaal);2001 december;1248.5;110243.0
3803;Varkens (totaal);2001;15700.6;1432470.0
3804;Varkens (totaal);2002 januari;1472.5;132082.0
3805;Varkens (totaal);2002 februari;1227.9;109772.0
3806;Varkens (totaal);2002 maart;1336.2;119459.0
3807;Varkens (totaal);2002 april;1272.0;113848.0
3808;Varkens (totaal);2002 mei;1370.5;122932.0
3809;Varkens (totaal);2002 juni;1166.4;103577.0
3810;Varkens (totaal);2002 juli;1233.9;109693.0
3811;Varkens (totaal);2002 augustus;1240.3;110885.0
3812;Varkens (totaal);2002 september;1312.2;116784.0
3813;Varkens (totaal);2002 oktober;1362.5;121943.0
3814;Varkens (totaal);2002 november;1236.4;111276.0
3815;Varkens (totaal);2002 december;1170.4;104870.0
3816;Varkens (totaal);2002;15401.2;1377121.0
3817;Varkens (totaal);2003 januari;1318.2;120091.0
3818;Varkens (totaal);2003 februari;1121.5;102056.0
3819;Varkens (totaal);2003 maart;1165.1;106255.0
3820;Varkens (totaal);2003 april;1055.7;95858.0
3821;Varkens (totaal);2003 mei;1170.8;106310.0
3822;Varkens (totaal);2003 juni;1082.1;97064.0
3823;Varkens (totaal);2003 juli;1168.8;103910.0
3824;Varkens (totaal);2003 augustus;1015.8;89902.0
3825;Varkens (totaal);2003 september;1183.0;105401.0
3826;Varkens (totaal);2003 oktober;1266.6;114119.0
3827;Varkens (totaal);2003 november;1148.0;104124.0
3828;Varkens (totaal);2003 december;1193.8;107797.0
3829;Varkens (totaal);2003;13889.4;1252887.0
3830;Varkens (totaal);2004 januari;1239.6;114047.0
3831;Varkens (totaal);2004 februari;1113.9;101583.0
3832;Varkens (totaal);2004 maart;1306.7;118652.0
3833;Varkens (totaal);2004 april;1149.2;103544.0
3834;Varkens (totaal);2004 mei;1074.0;96442.0
3835;Varkens (totaal);2004 juni;1245.0;111053.0
3836;Varkens (totaal);2004 juli;1154.5;102053.0
3837;Varkens (totaal);2004 augustus;1106.0;97324.0
3838;Varkens (totaal);2004 september;1220.9;108298.0
3839;Varkens (totaal);2004 oktober;1182.9;105399.0
3840;Varkens (totaal);2004 november;1238.5;111098.0
3841;Varkens (totaal);2004 december;1309.8;117749.0
3842;Varkens (totaal);2004;14341.0;1287242.0
3843;Varkens (totaal);2005 januari;1209.5;109341.0
3844;Varkens (totaal);2005 februari;1135.4;102980.0
3845;Varkens (totaal);2005 maart;1263.2;114317.0
3846;Varkens (totaal);2005 april;1184.0;107150.0
3847;Varkens (totaal);2005 mei;1187.9;107507.0
3848;Varkens (totaal);2005 juni;1185.3;106444.0
3849;Varkens (totaal);2005 juli;1073.6;95662.0
3850;Varkens (totaal);2005 augustus;1239.0;111261.0
3851;Varkens (totaal);2005 september;1220.5;109720.0
3852;Varkens (totaal);2005 oktober;1208.6;109258.0
3853;Varkens (totaal);2005 november;1271.7;115214.0
3854;Varkens (totaal);2005 december;1210.1;109513.0
3855;Varkens (totaal);2005;14388.8;1298367.0
3856;Varkens (totaal);2006 januari;1222.7;111390.0
3857;Varkens (totaal);2006 februari;1058.0;96279.0
3858;Varkens (totaal);2006 maart;1272.9;115707.0
3859;Varkens (totaal);2006 april;1108.4;100532.0
3860;Varkens (totaal);2006 mei;1436.5;129574.0
3861;Varkens (totaal);2006 juni;1170.9;105261.0
3862;Varkens (totaal);2006 juli;1010.6;89543.0
3863;Varkens (totaal);2006 augustus;1097.5;97349.0
3864;Varkens (totaal);2006 september;1140.9;102107.0
3865;Varkens (totaal);2006 oktober;1232.8;111200.0
3866;Varkens (totaal);2006 november;1226.2;110969.0
3867;Varkens (totaal);2006 december;1049.6;94984.0
3868;Varkens (totaal);2006;14027.0;1264895.0
3869;Varkens (totaal);2007 januari;1242.2;114035.0
3870;Varkens (totaal);2007 februari;1218.0;111568.0
3871;Varkens (totaal);2007 maart;1214.5;111124.0
3872;Varkens (totaal);2007 april;1040.4;94986.0
3873;Varkens (totaal);2007 mei;1152.3;104860.0
3874;Varkens (totaal);2007 juni;1110.7;100403.0
3875;Varkens (totaal);2007 juli;1130.2;101946.0
3876;Varkens (totaal);2007 augustus;1224.6;110823.0
3877;Varkens (totaal);2007 september;1139.6;103360.0
3878;Varkens (totaal);2007 oktober;1334.8;121063.0
3879;Varkens (totaal);2007 november;1295.9;117665.0
3880;Varkens (totaal);2007 december;1084.0;98102.0
3881;Varkens (totaal);2007;14187.2;1289935.0
3882;Varkens (totaal);2008 januari;1326.1;122134.0
3883;Varkens (totaal);2008 februari;1244.5;113869.0
3884;Varkens (totaal);2008 maart;1176.6;107655.0
3885;Varkens (totaal);2008 april;1271.2;115807.0
3886;Varkens (totaal);2008 mei;1180.1;107150.0
3887;Varkens (totaal);2008 juni;1227.9;110387.0
3888;Varkens (totaal);2008 juli;1159.3;104102.0
3889;Varkens (totaal);2008 augustus;1092.8;98463.0
3890;Varkens (totaal);2008 september;1211.3;109505.0
3891;Varkens (totaal);2008 oktober;1287.8;116932.0
3892;Varkens (totaal);2008 november;1100.6;100374.0
3893;Varkens (totaal);2008 december;1152.1;104496.0
3894;Varkens (totaal);2008;14430.3;1310874.0
3895;Varkens (totaal);2009 januari;1161.5;107318.0
3896;Varkens (totaal);2009 februari;1055.3;97406.0
3897;Varkens (totaal);2009 maart;1166.4;108009.0
3898;Varkens (totaal);2009 april;1094.7;101256.0
3899;Varkens (totaal);2009 mei;1063.6;98381.0
3900;Varkens (totaal);2009 juni;1083.0;99749.0
3901;Varkens (totaal);2009 juli;1210.3;110866.0
3902;Varkens (totaal);2009 augustus;1093.9;100421.0
3903;Varkens (totaal);2009 september;1190.1;109606.0
3904;Varkens (totaal);2009 oktober;1254.9;115956.0
3905;Varkens (totaal);2009 november;1238.7;114954.0
3906;Varkens (totaal);2009 december;1203.2;111058.0
3907;Varkens (totaal);2009;13815.6;1274980.0
3908;Varkens (totaal);2010 januari;1190.4;111541.0
3909;Varkens (totaal);2010 februari;1079.0;100674.0
3910;Varkens (totaal);2010 maart;1298.5;121021.0
3911;Varkens (totaal);2010 april;1152.2;107037.0
3912;Varkens (totaal);2010 mei;1051.2;97442.0
3913;Varkens (totaal);2010 juni;1143.0;105251.0
3914;Varkens (totaal);2010 juli;1030.0;93448.0
3915;Varkens (totaal);2010 augustus;1174.6;107251.0
3916;Varkens (totaal);2010 september;1205.9;110642.0
3917;Varkens (totaal);2010 oktober;1156.6;106684.0
3918;Varkens (totaal);2010 november;1247.0;115385.0
3919;Varkens (totaal);2010 december;1215.2;111898.0
3920;Varkens (totaal);2010;13943.6;1288274.0
3921;Varkens (totaal);2011 januari;1244.8;115754.0
3922;Varkens (totaal);2011 februari;1206.4;112248.0
3923;Varkens (totaal);2011 maart;1309.9;121564.0
3924;Varkens (totaal);2011 april;1165.0;107781.0
3925;Varkens (totaal);2011 mei;1192.1;109852.0
3926;Varkens (totaal);2011 juni;1193.8;109527.0
3927;Varkens (totaal);2011 juli;1070.3;98017.0
3928;Varkens (totaal);2011 augustus;1263.9;116506.0
3929;Varkens (totaal);2011 september;1257.3;115766.0
3930;Varkens (totaal);2011 oktober;1250.1;115010.0
3931;Varkens (totaal);2011 november;1266.5;117024.0
3932;Varkens (totaal);2011 december;1173.5;108116.0
3933;Varkens (totaal);2011;14593.7;1347166.0
3934;Varkens (totaal);2012 januari;1244.6;115839.0
3935;Varkens (totaal);2012 februari;1211.7;113120.0
3936;Varkens (totaal);2012 maart;1283.6;120111.0
3937;Varkens (totaal);2012 april;1066.9;99304.0
3938;Varkens (totaal);2012 mei;1299.6;120807.0
3939;Varkens (totaal);2012 juni;1128.7;105391.0
3940;Varkens (totaal);2012 juli;1125.6;104604.0
3941;Varkens (totaal);2012 augustus;1202.9;112109.0
3942;Varkens (totaal);2012 september;1088.0;100728.0
3943;Varkens (totaal);2012 oktober;1284.6;118994.0
3944;Varkens (totaal);2012 november;1324.1;123013.0
3945;Varkens (totaal);2012 december;1057.4;97711.0
3946;Varkens (totaal);2012;14317.7;1331731.0
3947;Varkens (totaal);2013 januari;1290.9;121821.0
3948;Varkens (totaal);2013 februari;1080.8;101677.0
3949;Varkens (totaal);2013 maart;1176.0;110256.0
3950;Varkens (totaal);2013 april;1332.4;124570.0
3951;Varkens (totaal);2013 mei;1201.4;112396.0
3952;Varkens (totaal);2013 juni;1048.5;97504.0
3953;Varkens (totaal);2013 juli;1059.7;97874.0
3954;Varkens (totaal);2013 augustus;1093.8;100834.0
3955;Varkens (totaal);2013 september;1154.9;106849.0
3956;Varkens (totaal);2013 oktober;1283.1;119580.0
3957;Varkens (totaal);2013 november;1175.0;109682.0
3958;Varkens (totaal);2013 december;1117.2;103910.0
3959;Varkens (totaal);2013;14013.6;1306954.0
3960;Varkens (totaal);2014 januari;1272.4;121315.0
3961;Varkens (totaal);2014 februari;1169.6;110657.0
3962;Varkens (totaal);2014 maart;1154.3;109077.0
3963;Varkens (totaal);2014 april;1124.3;106003.0
3964;Varkens (totaal);2014 mei;1153.7;108366.0
3965;Varkens (totaal);2014 juni;1203.4;112623.0
3966;Varkens (totaal);2014 juli;1291.5;120135.0
3967;Varkens (totaal);2014 augustus;1199.6;111835.0
3968;Varkens (totaal);2014 september;1242.6;116358.0
3969;Varkens (totaal);2014 oktober;1323.3;124412.0
3970;Varkens (totaal);2014 november;1304.2;122517.0
3971;Varkens (totaal);2014 december;1157.1;107595.0
3972;Varkens (totaal);2014;14595.9;1370893.0
3973;Varkens (totaal);2015 januari;1230.6;117206.0
3974;Varkens (totaal);2015 februari;1337.2;126677.0
3975;Varkens (totaal);2015 maart;1307.2;123648.0
3976;Varkens (totaal);2015 april;1210.7;114255.0
3977;Varkens (totaal);2015 mei;1339.2;126538.0
3978;Varkens (totaal);2015 juni;1227.4;115128.0
3979;Varkens (totaal);2015 juli;1207.0;111989.0
3980;Varkens (totaal);2015 augustus;1136.6;105683.0
3981;Varkens (totaal);2015 september;1385.1;129448.0
3982;Varkens (totaal);2015 oktober;1373.7;129434.0
3983;Varkens (totaal);2015 november;1478.6;139162.0
3984;Varkens (totaal);2015 december;1251.7;117047.0
3985;Varkens (totaal);2015;15485.1;1456215.0
3986;Varkens (totaal);2016 januari;1209.3;115259.0
3987;Varkens (totaal);2016 februari;1200.9;114266.0
3988;Varkens (totaal);2016 maart;1422.5;135068.0
3989;Varkens (totaal);2016 april;1248.0;118450.0
3990;Varkens (totaal);2016 mei;1249.1;118141.0
3991;Varkens (totaal);2016 juni;1474.5;138368.0
3992;Varkens (totaal);2016 juli;1205.1;112764.0
3993;Varkens (totaal);2016 augustus;1304.5;122218.0
3994;Varkens (totaal);2016 september;1264.7;118706.0
3995;Varkens (totaal);2016 oktober;1176.1;110706.0
3996;Varkens (totaal);2016 november;1305.6;123984.0
3997;Varkens (totaal);2016 december;1313.4;124907.0
3998;Varkens (totaal);2016;15373.9;1452838.0
3999;Varkens (totaal);2017 januari;1349.2;128312.0
4000;Varkens (totaal);2017 februari;1167.1;112065.0
4001;Varkens (totaal);2017 maart;1365.0;131179.0
4002;Varkens (totaal);2017 april;1046.5;100910.0
4003;Varkens (totaal);2017 mei;1388.3;133833.0
4004;Varkens (totaal);2017 juni;1266.6;121083.0
4005;Varkens (totaal);2017 juli;1154.9;109828.0
4006;Varkens (totaal);2017 augustus;1330.9;127237.0
4007;Varkens (totaal);2017 september;1260.7;121280.0
4008;Varkens (totaal);2017 oktober;1215.7;116832.0
4009;Varkens (totaal);2017 november;1385.4;133828.0
4010;Varkens (totaal);2017 december;1238.7;119289.0
4011;Varkens (totaal);2017;15169.0;1455677.0
4012;Varkens (totaal);2018 januari;1431.6;140444.0
4013;Varkens (totaal);2018 februari;1218.6;119425.0
4014;Varkens (totaal);2018 maart;1476.1;143920.0
4015;Varkens (totaal);2018 april;1141.7;111088.0
4016;Varkens (totaal);2018 mei;1384.4;133732.0
4017;Varkens (totaal);2018 juni;1229.7;116820.0
4018;Varkens (totaal);2018 juli;1311.2;124692.0
4019;Varkens (totaal);2018 augustus;1299.0;123011.0
4020;Varkens (totaal);2018 september;1329.2;126740.0
4021;Varkens (totaal);2018 oktober;1525.5;147213.0
4022;Varkens (totaal);2018 november;1349.3;131017.0
4023;Varkens (totaal);2018 december;1210.7;117078.0
4024;Varkens (totaal);2018;15907.0;1535180.0
4025;Varkens (totaal);2019 januari;1384.0;137565.0
4026;Varkens (totaal);2019 februari;1337.3;133194.0
4027;Varkens (totaal);2019 maart;1294.2;127608.0
4028;Varkens (totaal);2019 april;1305.9;128789.0
4029;Varkens (totaal);2019 mei;1676.9;164789.0
4030;Varkens (totaal);2019 juni;1142.2;111251.0
4031;Varkens (totaal);2019 juli;1343.1;129076.0
4032;Varkens (totaal);2019 augustus;1322.5;127684.0
4033;Varkens (totaal);2019 september;1390.5;135116.0
4034;Varkens (totaal);2019 oktober;1502.6;148071.0
4035;Varkens (totaal);2019 november;1470.0;145527.0
4036;Varkens (totaal);2019 december;1414.6;139622.0
4037;Varkens (totaal);2019;16583.8;1628293.0
4038;Varkens (totaal);2020 januari;1499.8;151778.0
4039;Varkens (totaal);2020 februari;1304.8;130876.0
4040;Varkens (totaal);2020 maart;1389.5;138673.0
4041;Varkens (totaal);2020 april;1311.8;130789.0
4042;Varkens (totaal);2020 mei;1221.6;120694.0
4043;Varkens (totaal);2020 juni;1198.4;118883.0
4044;Varkens (totaal);2020 juli;1440.3;143026.0
4045;Varkens (totaal);2020 augustus;1313.3;130014.0
4046;Varkens (totaal);2020 september;1421.6;140881.0
4047;Varkens (totaal);2020 oktober;1509.8;150825.0
4048;Varkens (totaal);2020 november;1520.1;152010.0
4049;Varkens (totaal);2020 december;1535.0;153197.0
4050;Varkens (totaal);2020;16666.1;1661645.0
4051;Varkens (totaal);2021 januari;1438.4;147149.0
4052;Varkens (totaal);2021 februari;1399.0;142277.0
4053;Varkens (totaal);2021 maart;1613.2;162123.0
4054;Varkens (totaal);2021 april;1391.2;138981.0
4055;Varkens (totaal);2021 mei;1326.6;133584.0
4056;Varkens (totaal);2021 juni;1451.2;143958.0
4057;Varkens (totaal);2021 juli;1364.3;132607.0
4058;Varkens (totaal);2021 augustus;1403.3;137661.0
4059;Varkens (totaal);2021 september;1455.1;143471.0
4060;Varkens (totaal);2021 oktober;1392.3;138119.0
4061;Varkens (totaal);2021 november;1509.2;150618.0
4062;Varkens (totaal);2021 december;1493.2;148871.0
4063;Varkens (totaal);2021;17236.8;1719419.0
4064;Varkens (totaal);2022 januari;1465.8;147312.0
4065;Varkens (totaal);2022 februari;1372.3;139421.0
4066;Varkens (totaal);2022 maart;1530.1;155000.0
4067;Varkens (totaal);2022 april;1283.3;129352.0
4068;Varkens (totaal);2022 mei;1421.6;142443.0
4069;Varkens (totaal);2022 juni;1426.2;140907.0
4070;Varkens (totaal);2022 juli;1345.4;131913.0
4071;Varkens (totaal);2022 augustus;1463.4;143087.0
4072;Varkens (totaal);2022 september;1445.0;141029.0
4073;Varkens (totaal);2022 oktober;1439.7;142677.0
4074;Varkens (totaal);2022 november;1439.4;142398.0
4075;Varkens (totaal);2022 december;1299.9;128037.0
4076;Varkens (totaal);2022;16931.8;1683576.0
4077;Varkens (totaal);2023 januari;1372.9;137424.0
4078;Varkens (totaal);2023 februari;1183.1;118603.0
4079;Varkens (totaal);2023 maart;1381.9;138794.0
4080;Varkens (totaal);2023 april;1067.1;106392.0
4081;Varkens (totaal);2023 mei;1176.0;117949.0
4082;Varkens (totaal);2023 juni;1161.3;115081.0
4083;Varkens (totaal);2023 juli;1099.6;107758.0
4084;Varkens (totaal);2023 augustus;1291.7;127234.0
4085;Varkens (totaal);2023 september;1221.5;120441.0
4086;Varkens (totaal);2023 oktober;1300.4;128738.0
4087;Varkens (totaal);2023 november;1326.5;132251.0
4088;Varkens (totaal);2023 december;1131.2;112781.0
4089;Varkens (totaal);2023;14749.5;1467063.0
4090;Varkens (totaal);2024 januari;1331.3;136725.0
4091;Varkens (totaal);2024 februari;1218.5;124898.0
4092;Varkens (totaal);2024 maart;1264.6;127977.0
4093;Varkens (totaal);2024 april;1256.3;126511.0
4094;Varkens (totaal);2024 mei;1238.5;123480.0
4095;Varkens (totaal);2024 juni;1051.1;104163.0
4096;Varkens (totaal);2024 juli;1075.3;105704.0
4097;Varkens (totaal);2024 augustus;1002.7;97863.0
4098;Varkens (totaal);2024 september;973.1;95851.0
4099;Varkens (totaal);2024 oktober;1225.1;121901.0
4100;Varkens (totaal);2024 november;1112.6;111487.0
4101;Varkens (totaal);2024 december;1111.1;110226.0
4102;Varkens (totaal);2024;13860.4;1386784.0
4103;Varkens (totaal);2025 januari;1182.2;122598.0
4104;Schapen incl. lammeren;1990 januari;42.1;1158.0
4105;Schapen incl. lammeren;1990 februari;38.9;1096.0
4106;Schapen incl. lammeren;1990 maart;49.6;1346.0
4107;Schapen incl. lammeren;1990 april;49.5;1287.0
4108;Schapen incl. lammeren;1990 mei;53.3;1359.0
4109;Schapen incl. lammeren;1990 juni;50.0;1114.0
4110;Schapen incl. lammeren;1990 juli;64.6;1492.0
4111;Schapen incl. lammeren;1990 augustus;55.1;1314.0
4112;Schapen incl. lammeren;1990 september;54.3;1350.0
4113;Schapen incl. lammeren;1990 oktober;63.1;1620.0
4114;Schapen incl. lammeren;1990 november;56.9;1499.0
4115;Schapen incl. lammeren;1990 december;56.2;1541.0
4116;Schapen incl. lammeren;1990;633.6;16176.0
4117;Schapen incl. lammeren;1991 januari;56.2;1540.0
4118;Schapen incl. lammeren;1991 februari;47.7;1343.0
4119;Schapen incl. lammeren;1991 maart;44.2;1201.0
4120;Schapen incl. lammeren;1991 april;48.8;1269.0
4121;Schapen incl. lammeren;1991 mei;59.2;1511.0
4122;Schapen incl. lammeren;1991 juni;72.1;1608.0
4123;Schapen incl. lammeren;1991 juli;49.0;1098.0
4124;Schapen incl. lammeren;1991 augustus;53.6;1207.0
4125;Schapen incl. lammeren;1991 september;60.1;1347.0
4126;Schapen incl. lammeren;1991 oktober;60.1;1475.0
4127;Schapen incl. lammeren;1991 november;52.5;1287.0
4128;Schapen incl. lammeren;1991 december;59.8;1468.0
4129;Schapen incl. lammeren;1991;663.3;16354.0
4130;Schapen incl. lammeren;1992 januari;53.2;1372.0
4131;Schapen incl. lammeren;1992 februari;50.8;1347.0
4132;Schapen incl. lammeren;1992 maart;57.9;1550.0
4133;Schapen incl. lammeren;1992 april;59.3;1415.0
4134;Schapen incl. lammeren;1992 mei;55.3;1198.0
4135;Schapen incl. lammeren;1992 juni;89.0;1948.0
4136;Schapen incl. lammeren;1992 juli;47.1;1050.0
4137;Schapen incl. lammeren;1992 augustus;49.4;1159.0
4138;Schapen incl. lammeren;1992 september;58.6;1422.0
4139;Schapen incl. lammeren;1992 oktober;56.6;1406.0
4140;Schapen incl. lammeren;1992 november;54.1;1351.0
4141;Schapen incl. lammeren;1992 december;62.4;1580.0
4142;Schapen incl. lammeren;1992;693.7;16798.0
4143;Schapen incl. lammeren;1993 januari;49.2;1238.0
4144;Schapen incl. lammeren;1993 februari;55.2;1410.0
4145;Schapen incl. lammeren;1993 maart;70.1;1786.0
4146;Schapen incl. lammeren;1993 april;67.6;1607.0
4147;Schapen incl. lammeren;1993 mei;79.5;1750.0
4148;Schapen incl. lammeren;1993 juni;73.1;1543.0
4149;Schapen incl. lammeren;1993 juli;57.8;1257.0
4150;Schapen incl. lammeren;1993 augustus;61.6;1366.0
4151;Schapen incl. lammeren;1993 september;63.9;1449.0
4152;Schapen incl. lammeren;1993 oktober;57.3;1363.0
4153;Schapen incl. lammeren;1993 november;64.1;1564.0
4154;Schapen incl. lammeren;1993 december;62.4;1579.0
4155;Schapen incl. lammeren;1993;761.8;17912.0
4156;Schapen incl. lammeren;1994 januari;54.5;1357.0
4157;Schapen incl. lammeren;1994 februari;54.0;1377.0
4158;Schapen incl. lammeren;1994 maart;59.9;1508.0
4159;Schapen incl. lammeren;1994 april;49.3;1230.0
4160;Schapen incl. lammeren;1994 mei;94.2;2229.0
4161;Schapen incl. lammeren;1994 juni;51.5;1116.0
4162;Schapen incl. lammeren;1994 juli;45.3;1026.0
4163;Schapen incl. lammeren;1994 augustus;58.9;1396.0
4164;Schapen incl. lammeren;1994 september;56.6;1364.0
4165;Schapen incl. lammeren;1994 oktober;52.9;1337.0
4166;Schapen incl. lammeren;1994 november;52.7;1368.0
4167;Schapen incl. lammeren;1994 december;54.5;1414.0
4168;Schapen incl. lammeren;1994;684.3;16722.0
4169;Schapen incl. lammeren;1995 januari;51.7;1374.0
4170;Schapen incl. lammeren;1995 februari;46.6;1247.0
4171;Schapen incl. lammeren;1995 maart;47.3;1299.0
4172;Schapen incl. lammeren;1995 april;47.0;1204.0
4173;Schapen incl. lammeren;1995 mei;88.1;2206.0
4174;Schapen incl. lammeren;1995 juni;46.8;1043.0
4175;Schapen incl. lammeren;1995 juli;44.3;976.0
4176;Schapen incl. lammeren;1995 augustus;54.2;1234.0
4177;Schapen incl. lammeren;1995 september;49.1;1118.0
4178;Schapen incl. lammeren;1995 oktober;52.9;1300.0
4179;Schapen incl. lammeren;1995 november;49.3;1243.0
4180;Schapen incl. lammeren;1995 december;48.5;1243.0
4181;Schapen incl. lammeren;1995;625.8;15487.0
4182;Schapen incl. lammeren;1996 januari;55.0;1449.0
4183;Schapen incl. lammeren;1996 februari;46.8;1251.0
4184;Schapen incl. lammeren;1996 maart;48.9;1242.0
4185;Schapen incl. lammeren;1996 april;98.6;2387.0
4186;Schapen incl. lammeren;1996 mei;60.0;1465.0
4187;Schapen incl. lammeren;1996 juni;57.1;1345.0
4188;Schapen incl. lammeren;1996 juli;58.1;1431.0
4189;Schapen incl. lammeren;1996 augustus;59.0;1478.0
4190;Schapen incl. lammeren;1996 september;60.1;1536.0
4191;Schapen incl. lammeren;1996 oktober;60.5;1573.0
4192;Schapen incl. lammeren;1996 november;48.4;1283.0
4193;Schapen incl. lammeren;1996 december;53.9;1419.0
4194;Schapen incl. lammeren;1996;706.4;17859.0
4195;Schapen incl. lammeren;1997 januari;54.8;1479.0
4196;Schapen incl. lammeren;1997 februari;42.5;1162.0
4197;Schapen incl. lammeren;1997 maart;39.4;1021.0
4198;Schapen incl. lammeren;1997 april;63.1;1658.0
4199;Schapen incl. lammeren;1997 mei;48.7;1114.0
4200;Schapen incl. lammeren;1997 juni;49.9;1110.0
4201;Schapen incl. lammeren;1997 juli;48.6;1148.0
4202;Schapen incl. lammeren;1997 augustus;46.6;1138.0
4203;Schapen incl. lammeren;1997 september;51.6;1270.0
4204;Schapen incl. lammeren;1997 oktober;48.8;1228.0
4205;Schapen incl. lammeren;1997 november;43.6;1113.0
4206;Schapen incl. lammeren;1997 december;58.8;1515.0
4207;Schapen incl. lammeren;1997;596.4;14956.0
4208;Schapen incl. lammeren;1998 januari;48.8;1301.0
4209;Schapen incl. lammeren;1998 februari;42.1;1108.0
4210;Schapen incl. lammeren;1998 maart;47.3;1227.0
4211;Schapen incl. lammeren;1998 april;89.5;2251.0
4212;Schapen incl. lammeren;1998 mei;48.8;1163.0
4213;Schapen incl. lammeren;1998 juni;54.4;1235.0
4214;Schapen incl. lammeren;1998 juli;47.0;1098.0
4215;Schapen incl. lammeren;1998 augustus;50.0;1239.0
4216;Schapen incl. lammeren;1998 september;49.2;1206.0
4217;Schapen incl. lammeren;1998 oktober;51.0;1269.0
4218;Schapen incl. lammeren;1998 november;48.1;1221.0
4219;Schapen incl. lammeren;1998 december;58.8;1498.0
4220;Schapen incl. lammeren;1998;635.0;15816.0
4221;Schapen incl. lammeren;1999 januari;43.4;1111.0
4222;Schapen incl. lammeren;1999 februari;40.8;1058.0
4223;Schapen incl. lammeren;1999 maart;97.7;2394.0
4224;Schapen incl. lammeren;1999 april;46.3;1203.0
4225;Schapen incl. lammeren;1999 mei;50.4;1252.0
4226;Schapen incl. lammeren;1999 juni;54.9;1318.0
4227;Schapen incl. lammeren;1999 juli;49.1;1199.0
4228;Schapen incl. lammeren;1999 augustus;49.7;1222.0
4229;Schapen incl. lammeren;1999 september;56.6;1388.0
4230;Schapen incl. lammeren;1999 oktober;50.1;1263.0
4231;Schapen incl. lammeren;1999 november;54.1;1356.0
4232;Schapen incl. lammeren;1999 december;66.2;1641.0
4233;Schapen incl. lammeren;1999;659.3;16405.0
4234;Schapen incl. lammeren;2000 januari;54.9;1405.0
4235;Schapen incl. lammeren;2000 februari;54.2;1371.0
4236;Schapen incl. lammeren;2000 maart;106.2;2692.0
4237;Schapen incl. lammeren;2000 april;59.2;1405.0
4238;Schapen incl. lammeren;2000 mei;65.9;1574.0
4239;Schapen incl. lammeren;2000 juni;59.9;1392.0
4240;Schapen incl. lammeren;2000 juli;46.4;1120.0
4241;Schapen incl. lammeren;2000 augustus;54.4;1356.0
4242;Schapen incl. lammeren;2000 september;52.6;1332.0
4243;Schapen incl. lammeren;2000 oktober;58.5;1470.0
4244;Schapen incl. lammeren;2000 november;64.2;1620.0
4245;Schapen incl. lammeren;2000 december;59.5;1494.0
4246;Schapen incl. lammeren;2000;735.9;18231.0
4247;Schapen incl. lammeren;2001 januari;55.8;1405.0
4248;Schapen incl. lammeren;2001 februari;45.8;1139.0
4249;Schapen incl. lammeren;2001 maart;29.5;673.0
4250;Schapen incl. lammeren;2001 april;22.0;502.0
4251;Schapen incl. lammeren;2001 mei;76.4;1741.0
4252;Schapen incl. lammeren;2001 juni;79.4;1802.0
4253;Schapen incl. lammeren;2001 juli;83.5;1915.0
4254;Schapen incl. lammeren;2001 augustus;89.5;2077.0
4255;Schapen incl. lammeren;2001 september;87.1;2009.0
