ID;ArbeidsmarktpositieSchoolverlaters;Onderwijssoorten;Herkomstgroepering;Geslacht;Leeftijd;Perioden;SchoolverlatersOnderzoekspopulatie_1;VoortijdigSchoolverlaters_2;SchoolverlatersMetStartkwalificatie_3;PercentageVoortijdigSchoolverlaters_4
2408;0;Bol;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;18 tot 23 jaar;2005, vrijdag 30 september;45880.0;21790.0;24090.0;47.5
2409;0;Bol;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;18 tot 23 jaar;2006, vrijdag 29 september;51630.0;21750.0;29890.0;42.1
2410;0;Bol;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;18 tot 23 jaar;2007, vrijdag 28 september;55050.0;22230.0;32820.0;40.4
2411;0;Bol;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;18 tot 23 jaar;2008, vrijdag 26 september;55860.0;21120.0;34740.0;37.8
2412;0;Bol;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;<= 22 jaar;2005, vrijdag 30 september;50410.0;25880.0;24530.0;51.3
2413;0;Bol;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;<= 22 jaar;2006, vrijdag 29 september;56480.0;26010.0;30470.0;46.1
2414;0;Bol;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;<= 22 jaar;2007, vrijdag 28 september;59510.0;26080.0;33430.0;43.8
2415;0;Bol;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;<= 22 jaar;2008, vrijdag 26 september;59020.0;23660.0;35360.0;40.1
2416;0;Bol;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;>= 23 jaar;2005, vrijdag 30 september;12100.0;6830.0;5270.0;56.4
2417;0;Bol;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;>= 23 jaar;2006, vrijdag 29 september;14470.0;7100.0;7360.0;49.1
2418;0;Bol;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;>= 23 jaar;2007, vrijdag 28 september;14850.0;6490.0;8350.0;43.7
2419;0;Bol;Totaal herkomstgroeperingen;Totaal mannen en vrouwen;>= 23 jaar;2008, vrijdag 26 september;14860.0;5510.0;9350.0;37.1
2420;0;Bol;Totaal herkomstgroeperingen;Mannen;Totaal leeftijd;2005, vrijdag 30 september;30330.0;18180.0;12150.0;59.9
2421;0;Bol;Totaal herkomstgroeperingen;Mannen;Totaal leeftijd;2006, vrijdag 29 september;33860.0;18310.0;15560.0;54.1
2422;0;Bol;Totaal herkomstgroeperingen;Mannen;Totaal leeftijd;2007, vrijdag 28 september;35040.0;17740.0;17300.0;50.6
2423;0;Bol;Totaal herkomstgroeperingen;Mannen;Totaal leeftijd;2008, vrijdag 26 september;33870.0;15750.0;18120.0;46.5
2424;0;Bol;Totaal herkomstgroeperingen;Mannen;<= 17 jaar;2005, vrijdag 30 september;2530.0;2200.0;320.0;87.2
2425;0;Bol;Totaal herkomstgroeperingen;Mannen;<= 17 jaar;2006, vrijdag 29 september;2750.0;2310.0;440.0;83.9
2426;0;Bol;Totaal herkomstgroeperingen;Mannen;<= 17 jaar;2007, vrijdag 28 september;2540.0;2070.0;470.0;81.6
2427;0;Bol;Totaal herkomstgroeperingen;Mannen;<= 17 jaar;2008, vrijdag 26 september;1900.0;1410.0;490.0;74.3
2428;0;Bol;Totaal herkomstgroeperingen;Mannen;18 tot 23 jaar;2005, vrijdag 30 september;22140.0;12480.0;9660.0;56.4
2429;0;Bol;Totaal herkomstgroeperingen;Mannen;18 tot 23 jaar;2006, vrijdag 29 september;24770.0;12590.0;12180.0;50.8
2430;0;Bol;Totaal herkomstgroeperingen;Mannen;18 tot 23 jaar;2007, vrijdag 28 september;25990.0;12600.0;13390.0;48.5
2431;0;Bol;Totaal herkomstgroeperingen;Mannen;18 tot 23 jaar;2008, vrijdag 26 september;25730.0;11760.0;13970.0;45.7
2432;0;Bol;Totaal herkomstgroeperingen;Mannen;<= 22 jaar;2005, vrijdag 30 september;24670.0;14680.0;9990.0;59.5
2433;0;Bol;Totaal herkomstgroeperingen;Mannen;<= 22 jaar;2006, vrijdag 29 september;27520.0;14900.0;12620.0;54.1
2434;0;Bol;Totaal herkomstgroeperingen;Mannen;<= 22 jaar;2007, vrijdag 28 september;28530.0;14680.0;13860.0;51.4
2435;0;Bol;Totaal herkomstgroeperingen;Mannen;<= 22 jaar;2008, vrijdag 26 september;27630.0;13170.0;14460.0;47.7
2436;0;Bol;Totaal herkomstgroeperingen;Mannen;>= 23 jaar;2005, vrijdag 30 september;5660.0;3500.0;2160.0;61.8
2437;0;Bol;Totaal herkomstgroeperingen;Mannen;>= 23 jaar;2006, vrijdag 29 september;6350.0;3410.0;2930.0;53.8
2438;0;Bol;Totaal herkomstgroeperingen;Mannen;>= 23 jaar;2007, vrijdag 28 september;6510.0;3060.0;3450.0;47.0
2439;0;Bol;Totaal herkomstgroeperingen;Mannen;>= 23 jaar;2008, vrijdag 26 september;6240.0;2570.0;3660.0;41.3
2440;0;Bol;Totaal herkomstgroeperingen;Vrouwen;Totaal leeftijd;2005, vrijdag 30 september;32180.0;14530.0;17650.0;45.1
2441;0;Bol;Totaal herkomstgroeperingen;Vrouwen;Totaal leeftijd;2006, vrijdag 29 september;37080.0;14810.0;22270.0;39.9
2442;0;Bol;Totaal herkomstgroeperingen;Vrouwen;Totaal leeftijd;2007, vrijdag 28 september;39320.0;14840.0;24480.0;37.7
2443;0;Bol;Totaal herkomstgroeperingen;Vrouwen;Totaal leeftijd;2008, vrijdag 26 september;40010.0;13420.0;26590.0;33.5
2444;0;Bol;Totaal herkomstgroeperingen;Vrouwen;<= 17 jaar;2005, vrijdag 30 september;2000.0;1890.0;110.0;94.3
2445;0;Bol;Totaal herkomstgroeperingen;Vrouwen;<= 17 jaar;2006, vrijdag 29 september;2090.0;1960.0;130.0;93.6
2446;0;Bol;Totaal herkomstgroeperingen;Vrouwen;<= 17 jaar;2007, vrijdag 28 september;1930.0;1780.0;140.0;92.5
2447;0;Bol;Totaal herkomstgroeperingen;Vrouwen;<= 17 jaar;2008, vrijdag 26 september;1260.0;1130.0;130.0;89.9
2448;0;Bol;Totaal herkomstgroeperingen;Vrouwen;18 tot 23 jaar;2005, vrijdag 30 september;23740.0;9310.0;14430.0;39.2
2449;0;Bol;Totaal herkomstgroeperingen;Vrouwen;18 tot 23 jaar;2006, vrijdag 29 september;26870.0;9160.0;17710.0;34.1
2450;0;Bol;Totaal herkomstgroeperingen;Vrouwen;18 tot 23 jaar;2007, vrijdag 28 september;29050.0;9620.0;19430.0;33.1
2451;0;Bol;Totaal herkomstgroeperingen;Vrouwen;18 tot 23 jaar;2008, vrijdag 26 september;30130.0;9360.0;20770.0;31.1
2452;0;Bol;Totaal herkomstgroeperingen;Vrouwen;<= 22 jaar;2005, vrijdag 30 september;25740.0;11200.0;14540.0;43.5
2453;0;Bol;Totaal herkomstgroeperingen;Vrouwen;<= 22 jaar;2006, vrijdag 29 september;28960.0;11120.0;17840.0;38.4
2454;0;Bol;Totaal herkomstgroeperingen;Vrouwen;<= 22 jaar;2007, vrijdag 28 september;30980.0;11410.0;19570.0;36.8
2455;0;Bol;Totaal herkomstgroeperingen;Vrouwen;<= 22 jaar;2008, vrijdag 26 september;31390.0;10490.0;20900.0;33.4
2456;0;Bol;Totaal herkomstgroeperingen;Vrouwen;>= 23 jaar;2005, vrijdag 30 september;6440.0;3330.0;3110.0;51.7
2457;0;Bol;Totaal herkomstgroeperingen;Vrouwen;>= 23 jaar;2006, vrijdag 29 september;8120.0;3690.0;4430.0;45.5
2458;0;Bol;Totaal herkomstgroeperingen;Vrouwen;>= 23 jaar;2007, vrijdag 28 september;8340.0;3430.0;4910.0;41.2
2459;0;Bol;Totaal herkomstgroeperingen;Vrouwen;>= 23 jaar;2008, vrijdag 26 september;8620.0;2930.0;5690.0;34.0
2460;0;Bol;Autochtonen;Totaal mannen en vrouwen;Totaal leeftijd;2005, vrijdag 30 september;42380.0;18190.0;24190.0;42.9
2461;0;Bol;Autochtonen;Totaal mannen en vrouwen;Totaal leeftijd;2006, vrijdag 29 september;48350.0;18420.0;29930.0;38.1
2462;0;Bol;Autochtonen;Totaal mannen en vrouwen;Totaal leeftijd;2007, vrijdag 28 september;50700.0;18170.0;32530.0;35.8
2463;0;Bol;Autochtonen;Totaal mannen en vrouwen;Totaal leeftijd;2008, vrijdag 26 september;49940.0;15840.0;34100.0;31.7
2464;0;Bol;Autochtonen;Totaal mannen en vrouwen;<= 17 jaar;2005, vrijdag 30 september;3340.0;2940.0;400.0;88.0
2465;0;Bol;Autochtonen;Totaal mannen en vrouwen;<= 17 jaar;2006, vrijdag 29 september;3590.0;3060.0;530.0;85.3
2466;0;Bol;Autochtonen;Totaal mannen en vrouwen;<= 17 jaar;2007, vrijdag 28 september;3340.0;2780.0;560.0;83.2
2467;0;Bol;Autochtonen;Totaal mannen en vrouwen;<= 17 jaar;2008, vrijdag 26 september;2270.0;1730.0;540.0;76.1
2468;0;Bol;Autochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;2005, vrijdag 30 september;32450.0;12220.0;20220.0;37.7
2469;0;Bol;Autochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;2006, vrijdag 29 september;36800.0;12150.0;24650.0;33.0
2470;0;Bol;Autochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;2007, vrijdag 28 september;39430.0;12680.0;26740.0;32.2
2471;0;Bol;Autochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;2008, vrijdag 26 september;40010.0;11990.0;28010.0;30.0
2472;0;Bol;Autochtonen;Totaal mannen en vrouwen;<= 22 jaar;2005, vrijdag 30 september;35790.0;15160.0;20630.0;42.4
2473;0;Bol;Autochtonen;Totaal mannen en vrouwen;<= 22 jaar;2006, vrijdag 29 september;40380.0;15210.0;25170.0;37.7
2474;0;Bol;Autochtonen;Totaal mannen en vrouwen;<= 22 jaar;2007, vrijdag 28 september;42760.0;15460.0;27300.0;36.2
2475;0;Bol;Autochtonen;Totaal mannen en vrouwen;<= 22 jaar;2008, vrijdag 26 september;42280.0;13720.0;28560.0;32.5
2476;0;Bol;Autochtonen;Totaal mannen en vrouwen;>= 23 jaar;2005, vrijdag 30 september;6590.0;3030.0;3560.0;45.9
2477;0;Bol;Autochtonen;Totaal mannen en vrouwen;>= 23 jaar;2006, vrijdag 29 september;7970.0;3220.0;4750.0;40.3
2478;0;Bol;Autochtonen;Totaal mannen en vrouwen;>= 23 jaar;2007, vrijdag 28 september;7940.0;2710.0;5230.0;34.1
2479;0;Bol;Autochtonen;Totaal mannen en vrouwen;>= 23 jaar;2008, vrijdag 26 september;7660.0;2110.0;5550.0;27.6
2480;0;Bol;Autochtonen;Mannen;Totaal leeftijd;2005, vrijdag 30 september;19710.0;9760.0;9950.0;49.5
2481;0;Bol;Autochtonen;Mannen;Totaal leeftijd;2006, vrijdag 29 september;22130.0;9710.0;12420.0;43.9
2482;0;Bol;Autochtonen;Mannen;Totaal leeftijd;2007, vrijdag 28 september;23050.0;9530.0;13520.0;41.3
2483;0;Bol;Autochtonen;Mannen;Totaal leeftijd;2008, vrijdag 26 september;22270.0;8240.0;14030.0;37.0
2484;0;Bol;Autochtonen;Mannen;<= 17 jaar;2005, vrijdag 30 september;1840.0;1540.0;300.0;83.7
2485;0;Bol;Autochtonen;Mannen;<= 17 jaar;2006, vrijdag 29 september;2000.0;1590.0;410.0;79.5
2486;0;Bol;Autochtonen;Mannen;<= 17 jaar;2007, vrijdag 28 september;1860.0;1420.0;440.0;76.4
2487;0;Bol;Autochtonen;Mannen;<= 17 jaar;2008, vrijdag 26 september;1340.0;900.0;440.0;67.5
2488;0;Bol;Autochtonen;Mannen;18 tot 23 jaar;2005, vrijdag 30 september;14780.0;6650.0;8130.0;45.0
2489;0;Bol;Autochtonen;Mannen;18 tot 23 jaar;2006, vrijdag 29 september;16660.0;6620.0;10040.0;39.8
2490;0;Bol;Autochtonen;Mannen;18 tot 23 jaar;2007, vrijdag 28 september;17680.0;6810.0;10860.0;38.5
2491;0;Bol;Autochtonen;Mannen;18 tot 23 jaar;2008, vrijdag 26 september;17540.0;6270.0;11260.0;35.8
2492;0;Bol;Autochtonen;Mannen;<= 22 jaar;2005, vrijdag 30 september;16610.0;8190.0;8430.0;49.3
2493;0;Bol;Autochtonen;Mannen;<= 22 jaar;2006, vrijdag 29 september;18660.0;8210.0;10450.0;44.0
2494;0;Bol;Autochtonen;Mannen;<= 22 jaar;2007, vrijdag 28 september;19530.0;8230.0;11300.0;42.1
2495;0;Bol;Autochtonen;Mannen;<= 22 jaar;2008, vrijdag 26 september;18880.0;7180.0;11700.0;38.0
2496;0;Bol;Autochtonen;Mannen;>= 23 jaar;2005, vrijdag 30 september;3090.0;1570.0;1520.0;50.8
2497;0;Bol;Autochtonen;Mannen;>= 23 jaar;2006, vrijdag 29 september;3470.0;1500.0;1970.0;43.2
2498;0;Bol;Autochtonen;Mannen;>= 23 jaar;2007, vrijdag 28 september;3520.0;1300.0;2220.0;36.9
2499;0;Bol;Autochtonen;Mannen;>= 23 jaar;2008, vrijdag 26 september;3390.0;1060.0;2330.0;31.2
2500;0;Bol;Autochtonen;Vrouwen;Totaal leeftijd;2005, vrijdag 30 september;22670.0;8430.0;14240.0;37.2
2501;0;Bol;Autochtonen;Vrouwen;Totaal leeftijd;2006, vrijdag 29 september;26220.0;8710.0;17510.0;33.2
2502;0;Bol;Autochtonen;Vrouwen;Totaal leeftijd;2007, vrijdag 28 september;27640.0;8640.0;19010.0;31.2
2503;0;Bol;Autochtonen;Vrouwen;Totaal leeftijd;2008, vrijdag 26 september;27670.0;7600.0;20070.0;27.5
2504;0;Bol;Autochtonen;Vrouwen;<= 17 jaar;2005, vrijdag 30 september;1500.0;1400.0;100.0;93.2
2505;0;Bol;Autochtonen;Vrouwen;<= 17 jaar;2006, vrijdag 29 september;1590.0;1470.0;120.0;92.6
2506;0;Bol;Autochtonen;Vrouwen;<= 17 jaar;2007, vrijdag 28 september;1480.0;1360.0;120.0;91.8
2507;0;Bol;Autochtonen;Vrouwen;<= 17 jaar;2008, vrijdag 26 september;930.0;830.0;110.0;88.5
2508;0;Bol;Autochtonen;Vrouwen;18 tot 23 jaar;2005, vrijdag 30 september;17670.0;5580.0;12100.0;31.6
2509;0;Bol;Autochtonen;Vrouwen;18 tot 23 jaar;2006, vrijdag 29 september;20130.0;5530.0;14610.0;27.4
2510;0;Bol;Autochtonen;Vrouwen;18 tot 23 jaar;2007, vrijdag 28 september;21750.0;5870.0;15880.0;27.0
2511;0;Bol;Autochtonen;Vrouwen;18 tot 23 jaar;2008, vrijdag 26 september;22470.0;5720.0;16750.0;25.5
2512;0;Bol;Autochtonen;Vrouwen;<= 22 jaar;2005, vrijdag 30 september;19170.0;6980.0;12200.0;36.4
2513;0;Bol;Autochtonen;Vrouwen;<= 22 jaar;2006, vrijdag 29 september;21720.0;7000.0;14730.0;32.2
2514;0;Bol;Autochtonen;Vrouwen;<= 22 jaar;2007, vrijdag 28 september;23230.0;7230.0;16000.0;31.1
2515;0;Bol;Autochtonen;Vrouwen;<= 22 jaar;2008, vrijdag 26 september;23400.0;6550.0;16860.0;28.0
2516;0;Bol;Autochtonen;Vrouwen;>= 23 jaar;2005, vrijdag 30 september;3500.0;1460.0;2040.0;41.7
2517;0;Bol;Autochtonen;Vrouwen;>= 23 jaar;2006, vrijdag 29 september;4500.0;1720.0;2780.0;38.2
2518;0;Bol;Autochtonen;Vrouwen;>= 23 jaar;2007, vrijdag 28 september;4410.0;1410.0;3010.0;31.9
2519;0;Bol;Autochtonen;Vrouwen;>= 23 jaar;2008, vrijdag 26 september;4270.0;1050.0;3210.0;24.7
2520;0;Bol;Allochtonen;Totaal mannen en vrouwen;Totaal leeftijd;2005, vrijdag 30 september;20140.0;14520.0;5620.0;72.1
2521;0;Bol;Allochtonen;Totaal mannen en vrouwen;Totaal leeftijd;2006, vrijdag 29 september;22590.0;14690.0;7900.0;65.0
2522;0;Bol;Allochtonen;Totaal mannen en vrouwen;Totaal leeftijd;2007, vrijdag 28 september;23660.0;14410.0;9260.0;60.9
2523;0;Bol;Allochtonen;Totaal mannen en vrouwen;Totaal leeftijd;2008, vrijdag 26 september;23940.0;13330.0;10610.0;55.7
2524;0;Bol;Allochtonen;Totaal mannen en vrouwen;<= 17 jaar;2005, vrijdag 30 september;1190.0;1150.0;40.0;97.0
2525;0;Bol;Allochtonen;Totaal mannen en vrouwen;<= 17 jaar;2006, vrijdag 29 september;1260.0;1210.0;50.0;95.9
2526;0;Bol;Allochtonen;Totaal mannen en vrouwen;<= 17 jaar;2007, vrijdag 28 september;1130.0;1080.0;50.0;95.4
2527;0;Bol;Allochtonen;Totaal mannen en vrouwen;<= 17 jaar;2008, vrijdag 26 september;880.0;810.0;70.0;91.7
2528;0;Bol;Allochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;2005, vrijdag 30 september;13440.0;9570.0;3870.0;71.2
2529;0;Bol;Allochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;2006, vrijdag 29 september;14840.0;9600.0;5240.0;64.7
2530;0;Bol;Allochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;2007, vrijdag 28 september;15620.0;9550.0;6080.0;61.1
2531;0;Bol;Allochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;2008, vrijdag 26 september;15860.0;9130.0;6730.0;57.5
2532;0;Bol;Allochtonen;Totaal mannen en vrouwen;<= 22 jaar;2005, vrijdag 30 september;14620.0;10720.0;3910.0;73.3
2533;0;Bol;Allochtonen;Totaal mannen en vrouwen;<= 22 jaar;2006, vrijdag 29 september;16090.0;10800.0;5290.0;67.1
2534;0;Bol;Allochtonen;Totaal mannen en vrouwen;<= 22 jaar;2007, vrijdag 28 september;16750.0;10630.0;6130.0;63.4
2535;0;Bol;Allochtonen;Totaal mannen en vrouwen;<= 22 jaar;2008, vrijdag 26 september;16740.0;9940.0;6800.0;59.4
2536;0;Bol;Allochtonen;Totaal mannen en vrouwen;>= 23 jaar;2005, vrijdag 30 september;5510.0;3800.0;1710.0;69.0
2537;0;Bol;Allochtonen;Totaal mannen en vrouwen;>= 23 jaar;2006, vrijdag 29 september;6500.0;3890.0;2610.0;59.8
2538;0;Bol;Allochtonen;Totaal mannen en vrouwen;>= 23 jaar;2007, vrijdag 28 september;6910.0;3780.0;3130.0;54.8
2539;0;Bol;Allochtonen;Totaal mannen en vrouwen;>= 23 jaar;2008, vrijdag 26 september;7200.0;3390.0;3800.0;47.2
2540;0;Bol;Allochtonen;Mannen;Totaal leeftijd;2005, vrijdag 30 september;10630.0;8430.0;2200.0;79.3
2541;0;Bol;Allochtonen;Mannen;Totaal leeftijd;2006, vrijdag 29 september;11730.0;8590.0;3140.0;73.3
2542;0;Bol;Allochtonen;Mannen;Totaal leeftijd;2007, vrijdag 28 september;11990.0;8210.0;3780.0;68.5
2543;0;Bol;Allochtonen;Mannen;Totaal leeftijd;2008, vrijdag 26 september;11600.0;7510.0;4090.0;64.7
2544;0;Bol;Allochtonen;Mannen;<= 17 jaar;2005, vrijdag 30 september;690.0;670.0;30.0;96.4
2545;0;Bol;Allochtonen;Mannen;<= 17 jaar;2006, vrijdag 29 september;750.0;720.0;40.0;95.3
2546;0;Bol;Allochtonen;Mannen;<= 17 jaar;2007, vrijdag 28 september;690.0;660.0;30.0;95.6
2547;0;Bol;Allochtonen;Mannen;<= 17 jaar;2008, vrijdag 26 september;560.0;510.0;50.0;90.6
2548;0;Bol;Allochtonen;Mannen;18 tot 23 jaar;2005, vrijdag 30 september;7360.0;5830.0;1540.0;79.2
2549;0;Bol;Allochtonen;Mannen;18 tot 23 jaar;2006, vrijdag 29 september;8100.0;5960.0;2140.0;73.6
2550;0;Bol;Allochtonen;Mannen;18 tot 23 jaar;2007, vrijdag 28 september;8320.0;5790.0;2530.0;69.6
2551;0;Bol;Allochtonen;Mannen;18 tot 23 jaar;2008, vrijdag 26 september;8190.0;5490.0;2710.0;67.0
2552;0;Bol;Allochtonen;Mannen;<= 22 jaar;2005, vrijdag 30 september;8060.0;6500.0;1560.0;80.6
2553;0;Bol;Allochtonen;Mannen;<= 22 jaar;2006, vrijdag 29 september;8860.0;6680.0;2180.0;75.4
2554;0;Bol;Allochtonen;Mannen;<= 22 jaar;2007, vrijdag 28 september;9000.0;6450.0;2560.0;71.6
2555;0;Bol;Allochtonen;Mannen;<= 22 jaar;2008, vrijdag 26 september;8760.0;6000.0;2760.0;68.5
2556;0;Bol;Allochtonen;Mannen;>= 23 jaar;2005, vrijdag 30 september;2570.0;1930.0;640.0;75.2
2557;0;Bol;Allochtonen;Mannen;>= 23 jaar;2006, vrijdag 29 september;2880.0;1910.0;960.0;66.5
2558;0;Bol;Allochtonen;Mannen;>= 23 jaar;2007, vrijdag 28 september;2980.0;1760.0;1220.0;59.0
2559;0;Bol;Allochtonen;Mannen;>= 23 jaar;2008, vrijdag 26 september;2840.0;1520.0;1330.0;53.3
2560;0;Bol;Allochtonen;Vrouwen;Totaal leeftijd;2005, vrijdag 30 september;9510.0;6090.0;3420.0;64.1
2561;0;Bol;Allochtonen;Vrouwen;Totaal leeftijd;2006, vrijdag 29 september;10860.0;6100.0;4760.0;56.1
2562;0;Bol;Allochtonen;Vrouwen;Totaal leeftijd;2007, vrijdag 28 september;11680.0;6200.0;5480.0;53.1
2563;0;Bol;Allochtonen;Vrouwen;Totaal leeftijd;2008, vrijdag 26 september;12340.0;5820.0;6520.0;47.2
2564;0;Bol;Allochtonen;Vrouwen;<= 17 jaar;2005, vrijdag 30 september;500.0;480.0;10.0;97.8
2565;0;Bol;Allochtonen;Vrouwen;<= 17 jaar;2006, vrijdag 29 september;510.0;490.0;20.0;96.8
2566;0;Bol;Allochtonen;Vrouwen;<= 17 jaar;2007, vrijdag 28 september;450.0;420.0;20.0;95.1
2567;0;Bol;Allochtonen;Vrouwen;<= 17 jaar;2008, vrijdag 26 september;320.0;300.0;20.0;93.8
2568;0;Bol;Allochtonen;Vrouwen;18 tot 23 jaar;2005, vrijdag 30 september;6070.0;3740.0;2330.0;61.6
2569;0;Bol;Allochtonen;Vrouwen;18 tot 23 jaar;2006, vrijdag 29 september;6730.0;3630.0;3100.0;53.9
2570;0;Bol;Allochtonen;Vrouwen;18 tot 23 jaar;2007, vrijdag 28 september;7300.0;3750.0;3550.0;51.4
2571;0;Bol;Allochtonen;Vrouwen;18 tot 23 jaar;2008, vrijdag 26 september;7660.0;3640.0;4020.0;47.5
2572;0;Bol;Allochtonen;Vrouwen;<= 22 jaar;2005, vrijdag 30 september;6570.0;4220.0;2350.0;64.3
2573;0;Bol;Allochtonen;Vrouwen;<= 22 jaar;2006, vrijdag 29 september;7240.0;4120.0;3120.0;56.9
2574;0;Bol;Allochtonen;Vrouwen;<= 22 jaar;2007, vrijdag 28 september;7750.0;4180.0;3570.0;53.9
2575;0;Bol;Allochtonen;Vrouwen;<= 22 jaar;2008, vrijdag 26 september;7980.0;3940.0;4040.0;49.3
2576;0;Bol;Allochtonen;Vrouwen;>= 23 jaar;2005, vrijdag 30 september;2940.0;1870.0;1070.0;63.6
2577;0;Bol;Allochtonen;Vrouwen;>= 23 jaar;2006, vrijdag 29 september;3620.0;1980.0;1650.0;54.5
2578;0;Bol;Allochtonen;Vrouwen;>= 23 jaar;2007, vrijdag 28 september;3930.0;2020.0;1900.0;51.5
2579;0;Bol;Allochtonen;Vrouwen;>= 23 jaar;2008, vrijdag 26 september;4350.0;1880.0;2480.0;43.2
2580;0;Bol;Westerse allochtonen;Totaal mannen en vrouwen;Totaal leeftijd;2005, vrijdag 30 september;4590.0;2810.0;1780.0;61.2
2581;0;Bol;Westerse allochtonen;Totaal mannen en vrouwen;Totaal leeftijd;2006, vrijdag 29 september;5170.0;2820.0;2360.0;54.4
2582;0;Bol;Westerse allochtonen;Totaal mannen en vrouwen;Totaal leeftijd;2007, vrijdag 28 september;5080.0;2610.0;2470.0;51.3
2583;0;Bol;Westerse allochtonen;Totaal mannen en vrouwen;Totaal leeftijd;2008, vrijdag 26 september;4990.0;2260.0;2730.0;45.4
2584;0;Bol;Westerse allochtonen;Totaal mannen en vrouwen;<= 17 jaar;2005, vrijdag 30 september;360.0;340.0;10.0;96.1
2585;0;Bol;Westerse allochtonen;Totaal mannen en vrouwen;<= 17 jaar;2006, vrijdag 29 september;340.0;310.0;20.0;93.2
2586;0;Bol;Westerse allochtonen;Totaal mannen en vrouwen;<= 17 jaar;2007, vrijdag 28 september;300.0;280.0;20.0;94.0
2587;0;Bol;Westerse allochtonen;Totaal mannen en vrouwen;<= 17 jaar;2008, vrijdag 26 september;220.0;180.0;40.0;82.4
2588;0;Bol;Westerse allochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;2005, vrijdag 30 september;3090.0;1790.0;1300.0;57.9
2589;0;Bol;Westerse allochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;2006, vrijdag 29 september;3380.0;1760.0;1620.0;52.0
2590;0;Bol;Westerse allochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;2007, vrijdag 28 september;3410.0;1660.0;1750.0;48.7
2591;0;Bol;Westerse allochtonen;Totaal mannen en vrouwen;18 tot 23 jaar;2008, vrijdag 26 september;3480.0;1560.0;1920.0;44.8
2592;0;Bol;Westerse allochtonen;Totaal mannen en vrouwen;<= 22 jaar;2005, vrijdag 30 september;3450.0;2130.0;1320.0;61.8
2593;0;Bol;Westerse allochtonen;Totaal mannen en vrouwen;<= 22 jaar;2006, vrijdag 29 september;3720.0;2070.0;1650.0;55.7
2594;0;Bol;Westerse allochtonen;Totaal mannen en vrouwen;<= 22 jaar;2007, vrijdag 28 september;3710.0;1940.0;1760.0;52.4
2595;0;Bol;Westerse allochtonen;Totaal mannen en vrouwen;<= 22 jaar;2008, vrijdag 26 september;3700.0;1740.0;1960.0;47.1
2596;0;Bol;Westerse allochtonen;Totaal mannen en vrouwen;>= 23 jaar;2005, vrijdag 30 september;1140.0;680.0;460.0;59.5
2597;0;Bol;Westerse allochtonen;Totaal mannen en vrouwen;>= 23 jaar;2006, vrijdag 29 september;1460.0;750.0;710.0;51.2
2598;0;Bol;Westerse allochtonen;Totaal mannen en vrouwen;>= 23 jaar;2007, vrijdag 28 september;1370.0;660.0;710.0;48.4
2599;0;Bol;Westerse allochtonen;Totaal mannen en vrouwen;>= 23 jaar;2008, vrijdag 26 september;1290.0;520.0;770.0;40.5
2600;0;Bol;Westerse allochtonen;Mannen;Totaal leeftijd;2005, vrijdag 30 september;2300.0;1590.0;710.0;69.1
2601;0;Bol;Westerse allochtonen;Mannen;Totaal leeftijd;2006, vrijdag 29 september;2480.0;1520.0;960.0;61.2
2602;0;Bol;Westerse allochtonen;Mannen;Totaal leeftijd;2007, vrijdag 28 september;2390.0;1360.0;1020.0;57.2
2603;0;Bol;Westerse allochtonen;Mannen;Totaal leeftijd;2008, vrijdag 26 september;2300.0;1180.0;1120.0;51.4
2604;0;Bol;Westerse allochtonen;Mannen;<= 17 jaar;2005, vrijdag 30 september;190.0;180.0;10.0;94.2
2605;0;Bol;Westerse allochtonen;Mannen;<= 17 jaar;2006, vrijdag 29 september;190.0;180.0;20.0;90.7
2606;0;Bol;Westerse allochtonen;Mannen;<= 17 jaar;2007, vrijdag 28 september;160.0;150.0;10.0;92.1
2607;0;Bol;Westerse allochtonen;Mannen;<= 17 jaar;2008, vrijdag 26 september;140.0;100.0;30.0;77.0
2608;0;Bol;Westerse allochtonen;Mannen;18 tot 23 jaar;2005, vrijdag 30 september;1610.0;1090.0;530.0;67.4
2609;0;Bol;Westerse allochtonen;Mannen;18 tot 23 jaar;2006, vrijdag 29 september;1710.0;1030.0;680.0;60.4
