ID;Marges;BedrijfstakkenBranchesSBI2008;Perioden;OmzetAfgelopen3Mnd_1;OmzetKomende3Mnd_2;OmzetVolgendJaar_3;BuitenlandseOmzetAfgelopen3Mnd_4;BuitenlandseOmzetKomende3Mnd_5;BuitenlandseOmzetVolgendJaar_6;VerkoopprijzenTarievenKomende3Mnd_7;OrderontvangstAfgelopen3Mnd_8;OrderontvangstKomende3Mnd_9;BuitenlOrderontvKomende3Mnd_10;InkoopordersKomende3Mnd_11;OordeelOrderpositie_12;OordeelVoorradenEindproduct_13;PersoneelssterkteVolgendJaar_14;PersoneelssterkteKomende3Mnd_15;PersoneelssterkteAfgelopen3Mnd_16;InvesteringenVerslagjaar_17;InvesteringenVolgendJaar_18;ConcurrentiepositieNLAfg3Mnd_19;ConcurrentiepositieInEUAfg3Mnd_20;ConcurrentiepositieBuitenEUAfg3Mnd_21;EconomischKlimaatAfgelopen3Mnd_22;EconomischKlimaatKomende3Mnd_23;WinstgevendheidAfgelopen3Mnd_24
5611;Bovengrens 95%-interval;55 Logiesverstrekking;2016 2e kwartaal;26.4;62.9;;;;;46.0;19.6;57.5;;55.2;10.0;;;49.3;4.4;27.3;;25.1;;;30.5;32.7;29.9
5612;Bovengrens 95%-interval;55 Logiesverstrekking;2016 3e kwartaal;57.5;35.6;;;;;26.5;39.0;29.4;;31.3;4.6;;;23.3;42.1;15.2;;13.5;;;19.7;17.4;24.6
5613;Bovengrens 95%-interval;55 Logiesverstrekking;2016 4e kwartaal;41.4;12.1;43.7;;;;4.7;41.2;2.8;;5.7;5.0;;20.0;-2.8;30.1;29.9;31.3;15.4;;;30.4;19.7;26.0
5614;Bovengrens 95%-interval;55 Logiesverstrekking;2017 1e kwartaal;22.7;10.8;;;;;16.5;13.1;12.6;;12.4;5.1;;;7.5;-10.7;19.7;;10.2;;;29.8;21.9;21.9
5615;Bovengrens 95%-interval;55 Logiesverstrekking;2017 2e kwartaal;4.3;80.2;;;;;56.9;20.6;61.0;;57.0;9.2;;;50.7;1.4;34.8;;14.6;;;19.4;32.8;3.5
5616;Bovengrens 95%-interval;55 Logiesverstrekking;2017 3e kwartaal;62.7;38.7;;;;;32.4;55.2;40.2;;40.5;27.3;;;30.7;44.7;30.4;;20.5;;;25.3;14.0;37.8
5617;Bovengrens 95%-interval;55 Logiesverstrekking;2017 4e kwartaal;37.6;10.9;47.5;;;;11.9;34.5;8.5;;7.5;9.9;;23.7;-5.0;23.3;26.1;19.5;12.1;;;30.5;13.6;36.1
5618;Bovengrens 95%-interval;55 Logiesverstrekking;2018 1e kwartaal;28.5;5.5;;;;;12.4;21.7;17.0;;16.2;13.4;;;14.1;0.5;23.2;;11.2;;;27.6;16.8;28.0
5619;Bovengrens 95%-interval;55 Logiesverstrekking;2018 2e kwartaal;6.2;75.4;;;;;51.8;11.6;47.3;;37.0;13.5;;;55.7;15.2;23.2;;28.3;;;17.5;35.5;25.0
5620;Bovengrens 95%-interval;55 Logiesverstrekking;2018 3e kwartaal;75.6;44.0;;;;;25.3;45.8;39.9;;32.1;16.4;;;35.5;32.5;21.8;;20.1;;;38.4;23.1;50.6
5621;Bovengrens 95%-interval;55 Logiesverstrekking;2018 4e kwartaal;43.5;28.6;39.9;;;;33.1;33.4;21.4;;25.0;14.2;;17.9;23.5;23.5;16.6;25.6;13.8;;;20.4;9.0;26.0
5622;Bovengrens 95%-interval;55 Logiesverstrekking;2019 1e kwartaal;34.6;-14.4;;;;;28.8;28.2;8.7;;2.9;7.0;;;-3.9;1.5;30.7;;13.8;;;15.0;-4.1;15.1
5623;Bovengrens 95%-interval;55 Logiesverstrekking;2019 2e kwartaal;0.5;71.1;;;;;55.7;30.7;47.9;;53.6;10.1;;;51.5;3.0;32.2;;17.3;;;3.8;20.1;2.0
5624;Bovengrens 95%-interval;55 Logiesverstrekking;2019 3e kwartaal;53.1;24.1;;;;;22.3;39.8;20.3;;22.1;11.0;;;26.1;23.9;21.5;;16.1;;;17.1;5.5;37.1
5625;Bovengrens 95%-interval;55 Logiesverstrekking;2019 4e kwartaal;42.5;-7.4;40.6;;;;6.7;24.4;-2.6;;-1.9;7.6;;1.4;-6.2;22.4;27.7;18.4;15.2;;;15.2;2.9;32.0
5626;Bovengrens 95%-interval;55 Logiesverstrekking;2020 1e kwartaal;13.0;-11.8;;;;;13.9;7.8;-8.1;;-4.9;-6.7;;;-5.1;-1.4;23.3;;5.1;;;9.6;1.7;32.2
5627;Bovengrens 95%-interval;55 Logiesverstrekking;2020 2e kwartaal;-70.9;-76.0;;;;;-42.2;-62.1;-65.5;;-68.1;-73.6;;;-53.9;-37.1;-54.6;;-2.9;;;-71.0;-77.7;-71.8
5628;Bovengrens 95%-interval;55 Logiesverstrekking;2020 3e kwartaal;-43.2;70.6;;;;;36.0;-27.8;54.6;;49.2;-38.8;;;15.4;-30.2;-50.8;;-4.7;;;-49.5;32.7;-61.2
5629;Bovengrens 95%-interval;55 Logiesverstrekking;2020 4e kwartaal;43.2;-73.0;27.7;;;;-26.2;19.9;-63.9;;-49.7;-44.5;;-1.7;-49.4;-2.8;-41.9;-11.7;3.2;;;-0.7;-57.1;2.6
5630;Bovengrens 95%-interval;55 Logiesverstrekking;2021 1e kwartaal;-76.9;-34.0;;;;;-8.0;-60.6;-29.7;;-36.4;-64.4;;;-24.3;-55.5;-41.2;;2.2;;;-65.8;-17.4;-71.0
5631;Bovengrens 95%-interval;55 Logiesverstrekking;2021 2e kwartaal;-30.5;51.3;;;;;31.7;-11.0;40.1;;39.4;-42.6;;;37.3;-18.5;-28.0;;-6.4;;;-34.6;31.2;-41.9
5632;Bovengrens 95%-interval;55 Logiesverstrekking;2021 3e kwartaal;72.7;77.4;;;;;34.5;62.9;61.3;;62.8;-19.1;;;55.2;42.7;13.1;;15.3;;;49.0;47.8;50.1
5633;Bovengrens 95%-interval;55 Logiesverstrekking;2021 4e kwartaal;74.8;-11.9;70.7;;;;18.5;53.3;-1.3;;1.1;-9.9;;39.2;10.6;26.8;14.8;34.4;23.1;;;60.8;21.7;55.1
5634;Bovengrens 95%-interval;55 Logiesverstrekking;2022 1e kwartaal;-47.6;-25.8;;;;;11.9;-33.3;-12.0;;-15.2;-37.5;;;11.8;-19.9;1.7;;7.6;;;-31.1;-6.6;-56.3
5635;Bovengrens 95%-interval;55 Logiesverstrekking;2022 2e kwartaal;40.5;91.9;;;;;61.8;56.1;74.0;;74.7;-0.4;;;61.6;4.9;24.6;;22.2;;;38.6;69.8;36.8
5636;Bovengrens 95%-interval;55 Logiesverstrekking;2022 3e kwartaal;90.0;30.7;;;;;33.8;71.4;18.8;;31.2;14.2;;;44.1;49.8;27.8;;24.3;;;58.0;12.0;56.0
5637;Bovengrens 95%-interval;55 Logiesverstrekking;2022 4e kwartaal;66.8;-37.3;47.8;;;;20.5;37.2;-28.6;;-13.8;4.5;;55.1;-14.0;55.0;32.9;38.8;21.1;;;27.0;-20.8;31.4
5638;Bovengrens 95%-interval;55 Logiesverstrekking;2023 1e kwartaal;0.3;-20.6;;;;;32.4;5.5;1.8;;3.0;1.4;;;20.2;9.1;38.7;;22.8;;;10.5;1.0;1.1
5639;Bovengrens 95%-interval;55 Logiesverstrekking;2023 2e kwartaal;-6.5;82.0;;;;;60.6;33.0;65.5;;61.1;7.7;;;56.9;27.1;46.4;;26.9;;;15.9;31.6;-1.9
5640;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2016 1e kwartaal;11.9;0.6;;;;;20.3;4.1;-3.9;;-3.4;0.9;;;2.0;-8.5;7.2;;7.6;;;12.5;5.2;13.9
5641;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2016 2e kwartaal;13.9;34.1;;;;;11.9;7.5;25.2;;24.3;-0.8;;;24.6;2.3;8.3;;13.1;;;15.4;19.7;8.3
5642;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2016 3e kwartaal;32.5;21.9;;;;;6.9;17.6;8.8;;12.6;-0.2;;;11.2;12.0;7.4;;4.1;;;10.4;11.8;13.0
5643;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2016 4e kwartaal;33.7;0.0;19.4;;;;14.8;18.0;0.8;;3.8;0.6;;12.3;-2.2;9.1;21.3;5.9;12.5;;;24.1;12.5;24.6
5644;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2017 1e kwartaal;17.3;1.2;;;;;24.3;10.8;3.2;;0.9;4.8;;;13.7;7.0;11.6;;12.0;;;22.2;19.6;20.7
5645;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2017 2e kwartaal;26.7;44.2;;;;;17.1;21.6;33.2;;33.3;2.2;;;33.2;14.8;11.7;;11.4;;;23.0;25.2;12.9
5646;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2017 3e kwartaal;50.4;22.4;;;;;9.1;30.7;16.6;;17.4;4.7;;;27.2;28.7;9.9;;14.0;;;25.8;17.5;24.2
5647;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2017 4e kwartaal;19.1;19.7;40.9;;;;18.8;17.0;15.0;;15.6;3.9;;26.2;11.8;18.3;6.2;18.3;10.8;;;21.2;14.6;17.5
5648;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2018 1e kwartaal;28.3;3.5;;;;;28.4;16.7;8.6;;5.4;-0.5;;;19.7;10.7;3.0;;10.4;;;18.9;16.0;19.7
5649;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2018 2e kwartaal;18.1;32.2;;;;;13.7;15.9;27.6;;35.1;1.1;;;32.9;17.1;19.6;;9.7;;;16.2;22.8;10.6
5650;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2018 3e kwartaal;28.1;19.4;;;;;10.4;16.1;12.4;;16.5;5.6;;;19.1;20.2;15.6;;8.3;;;18.7;17.0;15.0
5651;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2018 4e kwartaal;22.0;3.3;19.8;;;;24.1;15.5;1.9;;1.4;1.9;;14.3;-0.4;9.6;11.9;9.7;6.2;;;13.5;10.5;9.7
5652;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2019 1e kwartaal;14.7;3.8;;;;;47.9;15.7;-0.6;;5.0;-3.2;;;11.4;-1.7;11.4;;11.1;;;14.5;5.8;8.5
5653;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2019 2e kwartaal;11.8;45.5;;;;;15.6;20.3;29.7;;25.4;3.6;;;34.5;12.1;12.0;;3.5;;;1.0;13.8;13.9
5654;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2019 3e kwartaal;36.1;21.2;;;;;9.8;26.1;20.4;;20.8;1.7;;;9.7;28.4;10.8;;9.4;;;7.1;2.0;15.0
5655;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2019 4e kwartaal;18.9;-0.4;23.3;;;;14.3;11.3;0.4;;0.7;0.8;;23.7;2.8;5.8;13.9;16.2;0.1;;;2.0;-2.9;5.0
5656;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2020 1e kwartaal;6.3;-5.8;;;;;36.8;6.8;1.3;;3.4;0.9;;;0.8;-3.9;12.5;;4.2;;;1.6;0.7;-5.0
5657;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2020 2e kwartaal;-63.4;-83.8;;;;;-1.5;-49.4;-62.0;;-67.1;-52.8;;;-44.2;-23.1;-61.4;;-12.7;;;-72.1;-80.2;-69.6
5658;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2020 3e kwartaal;-70.3;13.7;;;;;7.8;-44.7;3.1;;8.6;-49.2;;;-7.9;-33.9;-62.4;;-10.6;;;-73.5;1.0;-74.5
5659;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2020 4e kwartaal;20.4;-66.4;26.9;;;;11.5;2.6;-51.6;;-50.6;-48.9;;12.4;-46.9;-25.7;-56.8;-1.1;-5.6;;;-17.8;-68.4;-20.5
5660;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2021 1e kwartaal;-66.8;-35.1;;;;;14.8;-48.1;-24.6;;-31.0;-47.7;;;-29.2;-50.5;-50.0;;-10.7;;;-64.1;-32.8;-72.2
5661;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2021 2e kwartaal;-44.2;20.9;;;;;17.3;-25.1;14.7;;18.2;-49.3;;;10.8;-30.4;-37.6;;-8.8;;;-49.0;7.5;-55.2
5662;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2021 3e kwartaal;56.2;70.1;;;;;24.1;37.2;43.8;;52.4;-23.3;;;48.4;19.2;3.2;;12.9;;;38.8;53.6;27.3
5663;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2021 4e kwartaal;64.5;14.8;66.9;;;;39.3;40.1;14.5;;18.0;-14.6;;52.5;29.5;24.2;10.1;35.6;13.1;;;49.3;20.4;44.0
5664;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2022 1e kwartaal;-44.8;-26.3;;;;;46.1;-25.0;-13.7;;-16.4;-34.5;;;13.3;-3.0;-0.1;;-7.0;;;-45.4;-6.6;-44.6
5665;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2022 2e kwartaal;50.1;59.3;;;;;65.6;39.1;43.0;;50.0;-6.1;;;40.7;18.8;25.9;;13.8;;;30.5;27.7;14.5
5666;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2022 3e kwartaal;63.9;16.6;;;;;47.2;39.7;21.0;;29.2;9.3;;;30.0;33.6;28.0;;11.7;;;21.2;2.3;21.9
5667;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2022 4e kwartaal;25.5;-6.7;16.2;;;;63.3;21.4;7.7;;6.0;-0.1;;15.2;3.2;16.9;12.5;11.6;4.2;;;-15.0;-28.7;-4.3
5668;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2023 1e kwartaal;15.5;-20.0;;;;;61.7;9.4;-10.3;;-2.0;-7.0;;;17.3;9.2;2.4;;10.8;;;-15.4;-23.9;-19.6
5669;Bovengrens 95%-interval;56 Eet- en drinkgelegenheden;2023 2e kwartaal;20.4;46.2;;;;;42.6;18.6;35.1;;48.6;-1.6;;;41.0;20.0;12.8;;7.0;;;-6.3;0.7;-13.6
5670;Bovengrens 95%-interval;J Informatie en communicatie;2016 1e kwartaal;34.9;24.8;;;;;23.4;29.4;25.3;;7.6;0.5;;;14.7;3.1;8.9;;15.2;;;16.2;15.1;24.1
5671;Bovengrens 95%-interval;J Informatie en communicatie;2016 2e kwartaal;9.1;27.9;;;;;8.6;18.8;21.9;;14.2;-2.3;;;11.9;-0.1;3.5;;10.3;;;6.8;11.7;8.8
5672;Bovengrens 95%-interval;J Informatie en communicatie;2016 3e kwartaal;18.6;11.9;;;;;3.6;18.6;5.7;;0.7;-9.7;;;2.8;-0.9;7.9;;11.3;;;6.5;5.7;9.8
5673;Bovengrens 95%-interval;J Informatie en communicatie;2016 4e kwartaal;9.9;41.2;40.2;;;;12.0;15.7;22.9;;13.2;-4.1;;22.4;13.9;0.6;8.4;10.9;10.4;;;9.3;16.3;11.8
5674;Bovengrens 95%-interval;J Informatie en communicatie;2017 1e kwartaal;39.6;17.8;;;;;20.3;23.3;22.5;;4.0;0.5;;;13.6;4.6;13.1;;14.1;;;21.0;13.9;25.0
5675;Bovengrens 95%-interval;J Informatie en communicatie;2017 2e kwartaal;20.2;38.1;;;;;7.8;16.9;27.2;;15.5;7.0;;;19.4;6.8;7.6;;11.1;;;11.3;18.2;8.4
5676;Bovengrens 95%-interval;J Informatie en communicatie;2017 3e kwartaal;20.1;10.6;;;;;4.3;14.5;15.7;;5.2;-1.0;;;11.8;13.7;8.2;;11.5;;;12.3;9.4;14.9
5677;Bovengrens 95%-interval;J Informatie en communicatie;2017 4e kwartaal;8.2;46.7;41.9;;;;13.1;16.8;37.9;;20.2;3.3;;32.5;21.1;6.8;12.7;9.3;12.8;;;7.5;19.2;10.2
5678;Bovengrens 95%-interval;J Informatie en communicatie;2018 1e kwartaal;47.2;22.3;;;;;27.0;36.2;20.8;;12.4;13.0;;;20.6;19.6;14.4;;14.9;;;29.0;16.3;34.7
5679;Bovengrens 95%-interval;J Informatie en communicatie;2018 2e kwartaal;14.2;37.9;;;;;8.2;22.4;24.8;;16.3;6.8;;;19.6;14.7;9.0;;14.2;;;10.6;16.1;13.0
5680;Bovengrens 95%-interval;J Informatie en communicatie;2018 3e kwartaal;22.1;22.2;;;;;5.5;20.5;18.8;;6.5;7.4;;;24.0;15.1;12.5;;15.9;;;18.9;14.8;15.8
5681;Bovengrens 95%-interval;J Informatie en communicatie;2018 4e kwartaal;16.2;46.1;47.1;;;;12.8;14.0;33.7;;20.5;5.5;;38.3;29.7;19.7;16.6;12.2;15.9;;;9.2;18.4;8.8
5682;Bovengrens 95%-interval;J Informatie en communicatie;2019 1e kwartaal;41.8;16.9;;;;;22.7;33.2;18.8;;10.5;9.7;;;25.4;16.6;15.7;;18.1;;;19.3;11.7;31.2
5683;Bovengrens 95%-interval;J Informatie en communicatie;2019 2e kwartaal;21.3;30.7;;;;;13.2;17.1;19.8;;14.6;8.1;;;21.9;19.3;11.8;;18.5;;;12.6;13.1;13.5
5684;Bovengrens 95%-interval;J Informatie en communicatie;2019 3e kwartaal;32.3;23.1;;;;;7.5;20.8;23.2;;10.3;5.5;;;25.4;17.6;15.3;;14.5;;;9.3;6.2;22.0
5685;Bovengrens 95%-interval;J Informatie en communicatie;2019 4e kwartaal;8.6;37.1;36.6;;;;10.8;9.3;22.2;;21.7;1.5;;31.1;23.4;12.0;12.8;12.4;12.3;;;4.1;17.0;8.0
5686;Bovengrens 95%-interval;J Informatie en communicatie;2020 1e kwartaal;34.6;22.6;;;;;31.3;23.1;19.2;;7.1;7.7;;;26.4;7.4;11.5;;10.3;;;14.6;11.7;20.8
5687;Bovengrens 95%-interval;J Informatie en communicatie;2020 2e kwartaal;2.0;-33.7;;;;;-1.8;4.3;-40.0;;-29.4;-18.6;;;-10.0;5.8;-21.7;;7.5;;;-16.4;-44.3;-4.5
5688;Bovengrens 95%-interval;J Informatie en communicatie;2020 3e kwartaal;-18.7;2.1;;;;;1.0;-19.2;0.2;;-3.2;-27.0;;;1.3;-10.3;-10.0;;6.4;;;-35.1;-5.5;-14.8
5689;Bovengrens 95%-interval;J Informatie en communicatie;2020 4e kwartaal;3.2;19.3;31.5;;;;4.2;2.1;13.1;;2.0;-18.6;;20.0;6.0;-4.8;-7.2;3.0;6.5;;;-15.8;-2.8;-3.8
5690;Bovengrens 95%-interval;J Informatie en communicatie;2021 1e kwartaal;36.7;9.5;;;;;18.1;18.6;7.9;;2.3;-6.3;;;16.0;6.5;3.5;;13.9;;;2.7;-5.0;20.6
5691;Bovengrens 95%-interval;J Informatie en communicatie;2021 2e kwartaal;10.0;17.6;;;;;3.8;14.4;14.7;;8.8;-5.1;;;25.0;13.1;4.8;;14.8;;;3.7;5.2;13.6
5692;Bovengrens 95%-interval;J Informatie en communicatie;2021 3e kwartaal;22.7;17.2;;;;;10.9;15.4;20.7;;6.5;-2.2;;;19.7;15.5;13.6;;11.0;;;13.8;12.9;25.3
5693;Bovengrens 95%-interval;J Informatie en communicatie;2021 4e kwartaal;16.5;43.0;46.7;;;;17.0;17.1;32.8;;17.9;6.5;;45.6;33.6;12.7;15.1;16.3;13.3;;;22.6;26.4;21.0
5694;Bovengrens 95%-interval;J Informatie en communicatie;2022 1e kwartaal;37.1;10.0;;;;;27.2;25.1;18.8;;7.3;4.6;;;31.1;17.5;8.0;;16.6;;;10.7;11.7;23.6
5695;Bovengrens 95%-interval;J Informatie en communicatie;2022 2e kwartaal;20.3;34.1;;;;;18.3;19.4;20.6;;14.5;8.5;;;32.1;21.6;18.6;;15.8;;;8.7;7.9;12.6
5696;Bovengrens 95%-interval;J Informatie en communicatie;2022 3e kwartaal;30.4;22.9;;;;;21.1;15.4;21.4;;3.8;2.9;;;31.1;21.4;10.8;;11.2;;;-2.4;-0.3;22.5
5697;Bovengrens 95%-interval;J Informatie en communicatie;2022 4e kwartaal;14.3;33.7;39.4;;;;32.9;5.9;22.9;;14.3;-1.5;;41.5;25.3;11.7;16.8;8.9;9.3;;;-8.4;2.6;5.9
5698;Bovengrens 95%-interval;J Informatie en communicatie;2023 1e kwartaal;43.2;19.0;;;;;45.3;30.2;21.3;;11.6;10.6;;;26.5;25.3;16.9;;13.7;;;6.4;-1.3;14.8
5699;Bovengrens 95%-interval;J Informatie en communicatie;2023 2e kwartaal;16.5;35.0;;;;;13.4;7.8;18.0;;11.6;0.8;;;23.2;16.1;15.8;;9.1;;;2.1;9.0;5.8
5700;Bovengrens 95%-interval;58 Uitgeverijen;2016 1e kwartaal;31.2;9.3;;10.1;6.1;;60.5;-2.8;5.5;4.2;7.4;-5.0;;;-15.4;0.6;9.4;;36.8;11.7;7.7;34.6;39.9;25.7
5701;Bovengrens 95%-interval;58 Uitgeverijen;2016 2e kwartaal;-13.2;46.1;;0.1;40.8;;10.6;3.5;45.6;37.5;22.9;-0.9;;;-8.8;-18.0;-7.6;;18.1;5.9;5.9;16.1;16.3;43.0
5702;Bovengrens 95%-interval;58 Uitgeverijen;2016 3e kwartaal;20.0;-5.5;;12.5;24.1;;9.8;12.7;-3.2;22.9;1.1;-4.9;;;-30.8;-17.5;-6.3;;14.7;8.2;5.5;11.9;20.4;31.5
5703;Bovengrens 95%-interval;58 Uitgeverijen;2016 4e kwartaal;11.1;57.5;23.5;22.0;27.2;23.2;13.6;39.0;31.3;24.2;33.0;-5.3;;25.8;-7.1;-24.0;-4.8;9.9;28.5;17.5;18.5;13.2;13.2;22.9
5704;Bovengrens 95%-interval;58 Uitgeverijen;2017 1e kwartaal;38.7;-5.2;;16.0;1.4;;49.4;40.4;4.0;4.6;4.4;-3.4;;;9.9;-21.5;26.7;;8.7;5.7;5.8;12.0;18.4;6.2
5705;Bovengrens 95%-interval;58 Uitgeverijen;2017 2e kwartaal;6.8;50.8;;-3.3;4.1;;9.5;9.4;42.4;-3.8;2.2;-3.7;;;26.0;-8.5;-19.5;;8.3;-5.4;4.9;17.8;21.3;1.9
5706;Bovengrens 95%-interval;58 Uitgeverijen;2017 3e kwartaal;35.6;10.6;;29.8;32.2;;10.2;35.2;0.4;26.9;-0.9;2.1;;;24.6;18.9;-0.6;;24.7;5.1;1.5;19.8;11.7;16.4
5707;Bovengrens 95%-interval;58 Uitgeverijen;2017 4e kwartaal;-4.7;61.9;37.8;17.3;1.1;9.3;15.7;-4.0;60.5;0.4;30.0;-11.1;;15.5;-7.7;-29.3;-24.2;-19.8;25.6;6.7;6.7;-16.2;26.4;22.1
5708;Bovengrens 95%-interval;58 Uitgeverijen;2018 1e kwartaal;68.3;-14.4;;17.2;0.8;;30.5;48.3;-12.5;1.0;3.4;6.5;;;-20.7;-15.0;-14.6;;15.8;6.6;6.0;41.5;9.9;49.1
5709;Bovengrens 95%-interval;58 Uitgeverijen;2018 2e kwartaal;-11.4;38.3;;4.6;-3.5;;34.7;-5.8;44.1;-7.7;17.8;-4.9;;;-14.7;-10.3;13.9;;16.8;17.6;0.0;-10.3;31.2;3.9
5710;Bovengrens 95%-interval;58 Uitgeverijen;2018 3e kwartaal;22.6;18.6;;15.1;9.2;;8.1;18.3;22.8;8.5;3.9;-5.2;;;9.0;-15.5;23.4;;12.1;1.5;5.4;2.0;-9.2;0.9
5711;Bovengrens 95%-interval;58 Uitgeverijen;2018 4e kwartaal;13.0;72.4;57.6;24.2;7.1;17.1;34.7;14.4;58.0;11.6;47.5;1.5;;0.8;1.4;-27.7;40.2;-9.2;16.7;0.0;-0.1;-10.0;42.9;3.1
5712;Bovengrens 95%-interval;58 Uitgeverijen;2019 1e kwartaal;74.2;-13.6;;11.2;1.1;;62.0;50.5;-12.7;-5.6;-2.6;0.5;;;9.2;-27.2;33.5;;14.7;0.2;0.2;26.6;-20.1;56.6
5713;Bovengrens 95%-interval;58 Uitgeverijen;2019 2e kwartaal;-9.1;39.1;;6.5;6.7;;33.5;-26.9;41.1;-2.2;27.4;2.7;;;2.3;5.8;-14.0;;12.5;0.2;0.2;0.1;9.1;-10.0
5714;Bovengrens 95%-interval;58 Uitgeverijen;2019 3e kwartaal;28.7;11.4;;19.0;16.1;;0.3;25.6;3.3;14.4;1.5;-0.2;;;18.6;14.7;-5.5;;-0.5;0.2;0.2;-6.5;7.0;20.3
5715;Bovengrens 95%-interval;58 Uitgeverijen;2019 4e kwartaal;-19.0;38.8;-1.7;-0.9;-2.9;-5.8;13.4;-27.9;36.1;-0.3;39.5;1.2;;-16.9;7.2;4.7;-5.2;13.1;10.9;1.9;0.1;-20.5;33.9;-16.1
5716;Bovengrens 95%-interval;58 Uitgeverijen;2020 1e kwartaal;49.6;-23.0;;2.4;1.2;;57.0;48.0;-15.6;-1.8;-22.7;3.3;;;-0.9;3.3;-4.7;;12.7;6.3;9.0;34.0;-10.5;15.1
5717;Bovengrens 95%-interval;58 Uitgeverijen;2020 2e kwartaal;-34.7;-47.5;;-1.6;-3.9;;1.2;-34.3;-45.7;-10.4;-43.5;-42.7;;;-36.4;0.6;-7.0;;4.8;4.0;8.6;-45.0;-56.7;-40.4
5718;Bovengrens 95%-interval;58 Uitgeverijen;2020 3e kwartaal;-17.3;-13.2;;-5.7;-1.9;;3.7;-24.5;-11.5;-5.8;-30.4;-35.2;;;-23.9;-3.9;-6.3;;-14.5;2.3;3.3;-44.7;-22.2;-31.5
5719;Bovengrens 95%-interval;58 Uitgeverijen;2020 4e kwartaal;13.9;14.0;36.5;-1.5;0.6;2.3;13.9;17.2;16.4;0.3;-4.9;-21.5;;-36.4;-22.1;2.5;-34.7;0.0;6.2;2.0;0.1;-0.2;-15.3;-11.2
5720;Bovengrens 95%-interval;58 Uitgeverijen;2021 1e kwartaal;53.6;-19.1;;7.6;1.2;;50.3;44.2;-19.9;0.9;-13.7;-19.5;;;-12.4;-30.3;29.4;;37.2;3.4;5.2;-16.4;-9.4;27.0
5721;Bovengrens 95%-interval;58 Uitgeverijen;2021 2e kwartaal;-4.3;17.7;;0.4;9.0;;14.9;-11.2;20.7;9.2;12.9;-25.6;;;-14.1;-14.6;22.2;;13.3;7.0;8.3;5.3;7.5;9.7
5722;Bovengrens 95%-interval;58 Uitgeverijen;2021 3e kwartaal;46.3;4.8;;8.5;9.9;;0.2;25.9;12.0;10.5;1.2;-10.5;;;4.5;-4.6;31.4;;19.7;5.7;4.5;14.4;25.3;54.5
5723;Bovengrens 95%-interval;58 Uitgeverijen;2021 4e kwartaal;25.0;36.9;52.4;-0.9;3.4;10.1;18.3;29.6;33.7;2.0;40.1;-17.1;;21.4;8.9;-19.5;32.5;51.9;9.3;9.2;5.3;20.6;21.8;29.4
5724;Bovengrens 95%-interval;58 Uitgeverijen;2022 1e kwartaal;54.8;-26.6;;10.0;4.0;;45.0;44.3;-27.0;5.6;13.7;4.1;;;27.2;10.6;39.7;;8.5;3.5;3.5;-4.4;18.8;58.9
5725;Bovengrens 95%-interval;58 Uitgeverijen;2022 2e kwartaal;-13.8;39.6;;5.2;7.4;;22.5;-1.8;42.8;4.4;9.7;9.3;;;35.2;11.8;45.5;;12.2;6.9;7.3;8.4;10.6;-2.7
5726;Bovengrens 95%-interval;58 Uitgeverijen;2022 3e kwartaal;41.4;10.5;;-1.6;10.1;;22.1;32.7;3.0;4.7;12.4;1.2;;;40.2;16.1;42.7;;5.9;5.5;4.9;3.7;2.6;43.3
5727;Bovengrens 95%-interval;58 Uitgeverijen;2022 4e kwartaal;-4.0;54.7;43.5;8.9;6.0;22.5;30.6;-12.2;48.3;5.2;8.8;-4.4;;41.8;42.8;13.3;46.7;51.9;6.9;6.4;4.1;-29.8;-23.0;-4.2
