ID;InkomstenUitBaan;Baankenmerken;Onderwijssoorten;Leeftijd;Perioden;SchoolverlatersOnderzoekspopulatie_1;VoortijdigSchoolverlaters_2;SchoolverlatersMetStartkwalificatie_3;PercentageVoortijdigSchoolverlaters_4
1162;Totaal schoolverlaters;6;Mbo (inclusief extraneï);Totaal leeftijd;2007, vrijdag 28 september;102530.0;35120.0;67410.0;34.3
1163;Totaal schoolverlaters;6;Mbo (inclusief extraneï);Totaal leeftijd;2008, vrijdag 26 september;111300.0;36220.0;75080.0;32.5
1164;Totaal schoolverlaters;6;Mbo (inclusief extraneï);<= 17 jaar;2005, vrijdag 30 september;2450.0;2120.0;340.0;86.3
1165;Totaal schoolverlaters;6;Mbo (inclusief extraneï);<= 17 jaar;2006, vrijdag 29 september;2920.0;2420.0;500.0;82.8
1166;Totaal schoolverlaters;6;Mbo (inclusief extraneï);<= 17 jaar;2007, vrijdag 28 september;2740.0;2260.0;480.0;82.4
1167;Totaal schoolverlaters;6;Mbo (inclusief extraneï);<= 17 jaar;2008, vrijdag 26 september;1890.0;1370.0;520.0;72.6
1168;Totaal schoolverlaters;6;Mbo (inclusief extraneï);18 tot 23 jaar;2005, vrijdag 30 september;45310.0;17000.0;28300.0;37.5
1169;Totaal schoolverlaters;6;Mbo (inclusief extraneï);18 tot 23 jaar;2006, vrijdag 29 september;53750.0;17230.0;36520.0;32.1
1170;Totaal schoolverlaters;6;Mbo (inclusief extraneï);18 tot 23 jaar;2007, vrijdag 28 september;57810.0;17650.0;40170.0;30.5
1171;Totaal schoolverlaters;6;Mbo (inclusief extraneï);18 tot 23 jaar;2008, vrijdag 26 september;59970.0;17220.0;42750.0;28.7
1172;Totaal schoolverlaters;6;Mbo (inclusief extraneï);<= 22 jaar;2005, vrijdag 30 september;47760.0;19120.0;28640.0;40.0
1173;Totaal schoolverlaters;6;Mbo (inclusief extraneï);<= 22 jaar;2006, vrijdag 29 september;56670.0;19650.0;37020.0;34.7
1174;Totaal schoolverlaters;6;Mbo (inclusief extraneï);<= 22 jaar;2007, vrijdag 28 september;60560.0;19910.0;40650.0;32.9
1175;Totaal schoolverlaters;6;Mbo (inclusief extraneï);<= 22 jaar;2008, vrijdag 26 september;61860.0;18590.0;43270.0;30.1
1176;Totaal schoolverlaters;6;Mbo (inclusief extraneï);>= 23 jaar;2005, vrijdag 30 september;35910.0;15260.0;20650.0;42.5
1177;Totaal schoolverlaters;6;Mbo (inclusief extraneï);>= 23 jaar;2006, vrijdag 29 september;39780.0;14720.0;25060.0;37.0
1178;Totaal schoolverlaters;6;Mbo (inclusief extraneï);>= 23 jaar;2007, vrijdag 28 september;41970.0;15210.0;26760.0;36.2
1179;Totaal schoolverlaters;6;Mbo (inclusief extraneï);>= 23 jaar;2008, vrijdag 26 september;49450.0;17630.0;31820.0;35.7
1180;Totaal schoolverlaters;6;Mbo (exclusief extraneï);Totaal leeftijd;2005, vrijdag 30 september;80100.0;32930.0;47180.0;41.1
1181;Totaal schoolverlaters;6;Mbo (exclusief extraneï);Totaal leeftijd;2006, vrijdag 29 september;91940.0;32940.0;59000.0;35.8
1182;Totaal schoolverlaters;6;Mbo (exclusief extraneï);Totaal leeftijd;2007, vrijdag 28 september;97570.0;33750.0;63820.0;34.6
1183;Totaal schoolverlaters;6;Mbo (exclusief extraneï);Totaal leeftijd;2008, vrijdag 26 september;104850.0;34220.0;70620.0;32.6
1184;Totaal schoolverlaters;6;Mbo (exclusief extraneï);<= 17 jaar;2005, vrijdag 30 september;2450.0;2110.0;340.0;86.3
1185;Totaal schoolverlaters;6;Mbo (exclusief extraneï);<= 17 jaar;2006, vrijdag 29 september;2920.0;2410.0;500.0;82.8
1186;Totaal schoolverlaters;6;Mbo (exclusief extraneï);<= 17 jaar;2007, vrijdag 28 september;2740.0;2250.0;480.0;82.4
1187;Totaal schoolverlaters;6;Mbo (exclusief extraneï);<= 17 jaar;2008, vrijdag 26 september;1890.0;1370.0;520.0;72.6
1188;Totaal schoolverlaters;6;Mbo (exclusief extraneï);18 tot 23 jaar;2005, vrijdag 30 september;43510.0;16290.0;27220.0;37.4
1189;Totaal schoolverlaters;6;Mbo (exclusief extraneï);18 tot 23 jaar;2006, vrijdag 29 september;51280.0;16550.0;34730.0;32.3
1190;Totaal schoolverlaters;6;Mbo (exclusief extraneï);18 tot 23 jaar;2007, vrijdag 28 september;55250.0;17080.0;38170.0;30.9
1191;Totaal schoolverlaters;6;Mbo (exclusief extraneï);18 tot 23 jaar;2008, vrijdag 26 september;56780.0;16420.0;40360.0;28.9
1192;Totaal schoolverlaters;6;Mbo (exclusief extraneï);<= 22 jaar;2005, vrijdag 30 september;45960.0;18400.0;27560.0;40.0
1193;Totaal schoolverlaters;6;Mbo (exclusief extraneï);<= 22 jaar;2006, vrijdag 29 september;54200.0;18970.0;35230.0;35.0
1194;Totaal schoolverlaters;6;Mbo (exclusief extraneï);<= 22 jaar;2007, vrijdag 28 september;57980.0;19330.0;38650.0;33.3
1195;Totaal schoolverlaters;6;Mbo (exclusief extraneï);<= 22 jaar;2008, vrijdag 26 september;58670.0;17790.0;40880.0;30.3
1196;Totaal schoolverlaters;6;Mbo (exclusief extraneï);>= 23 jaar;2005, vrijdag 30 september;34150.0;14530.0;19620.0;42.5
1197;Totaal schoolverlaters;6;Mbo (exclusief extraneï);>= 23 jaar;2006, vrijdag 29 september;37740.0;13970.0;23760.0;37.0
1198;Totaal schoolverlaters;6;Mbo (exclusief extraneï);>= 23 jaar;2007, vrijdag 28 september;39590.0;14420.0;25170.0;36.4
1199;Totaal schoolverlaters;6;Mbo (exclusief extraneï);>= 23 jaar;2008, vrijdag 26 september;46180.0;16430.0;29750.0;35.6
1200;Totaal schoolverlaters;6;Bol;Totaal leeftijd;2005, vrijdag 30 september;34300.0;14100.0;20210.0;41.1
1201;Totaal schoolverlaters;6;Bol;Totaal leeftijd;2006, vrijdag 29 september;43150.0;15740.0;27410.0;36.5
1202;Totaal schoolverlaters;6;Bol;Totaal leeftijd;2007, vrijdag 28 september;47690.0;16210.0;31490.0;34.0
1203;Totaal schoolverlaters;6;Bol;Totaal leeftijd;2008, vrijdag 26 september;47130.0;13960.0;33170.0;29.6
1204;Totaal schoolverlaters;6;Bol;<= 17 jaar;2005, vrijdag 30 september;1670.0;1420.0;250.0;84.9
1205;Totaal schoolverlaters;6;Bol;<= 17 jaar;2006, vrijdag 29 september;2150.0;1750.0;400.0;81.2
1206;Totaal schoolverlaters;6;Bol;<= 17 jaar;2007, vrijdag 28 september;2050.0;1630.0;410.0;79.8
1207;Totaal schoolverlaters;6;Bol;<= 17 jaar;2008, vrijdag 26 september;1350.0;930.0;410.0;69.3
1208;Totaal schoolverlaters;6;Bol;18 tot 23 jaar;2005, vrijdag 30 september;25720.0;9280.0;16440.0;36.1
1209;Totaal schoolverlaters;6;Bol;18 tot 23 jaar;2006, vrijdag 29 september;32190.0;10380.0;21810.0;32.2
1210;Totaal schoolverlaters;6;Bol;18 tot 23 jaar;2007, vrijdag 28 september;35970.0;11100.0;24880.0;30.8
1211;Totaal schoolverlaters;6;Bol;18 tot 23 jaar;2008, vrijdag 26 september;36130.0;10170.0;25960.0;28.1
1212;Totaal schoolverlaters;6;Bol;<= 22 jaar;2005, vrijdag 30 september;27390.0;10700.0;16690.0;39.1
1213;Totaal schoolverlaters;6;Bol;<= 22 jaar;2006, vrijdag 29 september;34350.0;12130.0;22220.0;35.3
1214;Totaal schoolverlaters;6;Bol;<= 22 jaar;2007, vrijdag 28 september;38020.0;12730.0;25290.0;33.5
1215;Totaal schoolverlaters;6;Bol;<= 22 jaar;2008, vrijdag 26 september;37480.0;11100.0;26380.0;29.6
1216;Totaal schoolverlaters;6;Bol;>= 23 jaar;2005, vrijdag 30 september;6910.0;3390.0;3520.0;49.1
1217;Totaal schoolverlaters;6;Bol;>= 23 jaar;2006, vrijdag 29 september;8810.0;3610.0;5190.0;41.0
1218;Totaal schoolverlaters;6;Bol;>= 23 jaar;2007, vrijdag 28 september;9670.0;3480.0;6200.0;35.9
1219;Totaal schoolverlaters;6;Bol;>= 23 jaar;2008, vrijdag 26 september;9650.0;2860.0;6800.0;29.6
1220;Totaal schoolverlaters;6;Bbl;Totaal leeftijd;2005, vrijdag 30 september;45800.0;18830.0;26970.0;41.1
1221;Totaal schoolverlaters;6;Bbl;Totaal leeftijd;2006, vrijdag 29 september;48780.0;17200.0;31590.0;35.2
1222;Totaal schoolverlaters;6;Bbl;Totaal leeftijd;2007, vrijdag 28 september;49880.0;17540.0;32340.0;35.2
1223;Totaal schoolverlaters;6;Bbl;Totaal leeftijd;2008, vrijdag 26 september;57720.0;20270.0;37450.0;35.1
1224;Totaal schoolverlaters;6;Bbl;<= 17 jaar;2005, vrijdag 30 september;770.0;690.0;80.0;89.3
1225;Totaal schoolverlaters;6;Bbl;<= 17 jaar;2006, vrijdag 29 september;760.0;660.0;100.0;87.0
1226;Totaal schoolverlaters;6;Bbl;<= 17 jaar;2007, vrijdag 28 september;690.0;620.0;70.0;89.9
1227;Totaal schoolverlaters;6;Bbl;<= 17 jaar;2008, vrijdag 26 september;540.0;440.0;110.0;80.7
1228;Totaal schoolverlaters;6;Bbl;18 tot 23 jaar;2005, vrijdag 30 september;17790.0;7010.0;10780.0;39.4
1229;Totaal schoolverlaters;6;Bbl;18 tot 23 jaar;2006, vrijdag 29 september;19090.0;6170.0;12920.0;32.3
1230;Totaal schoolverlaters;6;Bbl;18 tot 23 jaar;2007, vrijdag 28 september;19270.0;5980.0;13290.0;31.0
1231;Totaal schoolverlaters;6;Bbl;18 tot 23 jaar;2008, vrijdag 26 september;20650.0;6250.0;14400.0;30.3
1232;Totaal schoolverlaters;6;Bbl;<= 22 jaar;2005, vrijdag 30 september;18560.0;7700.0;10860.0;41.5
1233;Totaal schoolverlaters;6;Bbl;<= 22 jaar;2006, vrijdag 29 september;19850.0;6830.0;13020.0;34.4
1234;Totaal schoolverlaters;6;Bbl;<= 22 jaar;2007, vrijdag 28 september;19970.0;6600.0;13360.0;33.1
1235;Totaal schoolverlaters;6;Bbl;<= 22 jaar;2008, vrijdag 26 september;21190.0;6690.0;14500.0;31.6
1236;Totaal schoolverlaters;6;Bbl;>= 23 jaar;2005, vrijdag 30 september;27240.0;11130.0;16110.0;40.9
1237;Totaal schoolverlaters;6;Bbl;>= 23 jaar;2006, vrijdag 29 september;28930.0;10360.0;18570.0;35.8
1238;Totaal schoolverlaters;6;Bbl;>= 23 jaar;2007, vrijdag 28 september;29920.0;10940.0;18980.0;36.6
1239;Totaal schoolverlaters;6;Bbl;>= 23 jaar;2008, vrijdag 26 september;36520.0;13570.0;22950.0;37.2
1240;Totaal schoolverlaters;6;Mbo extraneï;Totaal leeftijd;2005, vrijdag 30 september;3560.0;1450.0;2110.0;40.8
1241;Totaal schoolverlaters;6;Mbo extraneï;Totaal leeftijd;2006, vrijdag 29 september;4520.0;1430.0;3090.0;31.6
1242;Totaal schoolverlaters;6;Mbo extraneï;Totaal leeftijd;2007, vrijdag 28 september;4960.0;1370.0;3590.0;27.6
1243;Totaal schoolverlaters;6;Mbo extraneï;Totaal leeftijd;2008, vrijdag 26 september;6460.0;2000.0;4460.0;30.9
1244;Totaal schoolverlaters;6;Mbo extraneï;<= 17 jaar;2005, vrijdag 30 september;;;0.0;
1245;Totaal schoolverlaters;6;Mbo extraneï;<= 17 jaar;2006, vrijdag 29 september;;;0.0;
1246;Totaal schoolverlaters;6;Mbo extraneï;<= 17 jaar;2007, vrijdag 28 september;;;;
1247;Totaal schoolverlaters;6;Mbo extraneï;<= 17 jaar;2008, vrijdag 26 september;;;0.0;
1248;Totaal schoolverlaters;6;Mbo extraneï;18 tot 23 jaar;2005, vrijdag 30 september;1800.0;720.0;1080.0;39.8
1249;Totaal schoolverlaters;6;Mbo extraneï;18 tot 23 jaar;2006, vrijdag 29 september;2470.0;680.0;1790.0;27.4
1250;Totaal schoolverlaters;6;Mbo extraneï;18 tot 23 jaar;2007, vrijdag 28 september;2570.0;570.0;2000.0;22.1
1251;Totaal schoolverlaters;6;Mbo extraneï;18 tot 23 jaar;2008, vrijdag 26 september;3180.0;800.0;2390.0;25.0
1252;Totaal schoolverlaters;6;Mbo extraneï;<= 22 jaar;2005, vrijdag 30 september;1800.0;720.0;1080.0;39.9
1253;Totaal schoolverlaters;6;Mbo extraneï;<= 22 jaar;2006, vrijdag 29 september;2470.0;680.0;1790.0;27.6
1254;Totaal schoolverlaters;6;Mbo extraneï;<= 22 jaar;2007, vrijdag 28 september;2570.0;570.0;2000.0;22.3
1255;Totaal schoolverlaters;6;Mbo extraneï;<= 22 jaar;2008, vrijdag 26 september;3190.0;800.0;2390.0;25.0
1256;Totaal schoolverlaters;6;Mbo extraneï;>= 23 jaar;2005, vrijdag 30 september;1760.0;730.0;1030.0;41.7
1257;Totaal schoolverlaters;6;Mbo extraneï;>= 23 jaar;2006, vrijdag 29 september;2050.0;750.0;1300.0;36.4
1258;Totaal schoolverlaters;6;Mbo extraneï;>= 23 jaar;2007, vrijdag 28 september;2380.0;800.0;1590.0;33.3
1259;Totaal schoolverlaters;6;Mbo extraneï;>= 23 jaar;2008, vrijdag 26 september;3270.0;1200.0;2070.0;36.7
1260;Totaal schoolverlaters;6;Vavo;Totaal leeftijd;2005, vrijdag 30 september;;;;
1261;Totaal schoolverlaters;6;Vavo;Totaal leeftijd;2006, vrijdag 29 september;1580.0;1160.0;420.0;73.6
1262;Totaal schoolverlaters;6;Vavo;Totaal leeftijd;2007, vrijdag 28 september;1960.0;1360.0;600.0;69.4
1263;Totaal schoolverlaters;6;Vavo;Totaal leeftijd;2008, vrijdag 26 september;2140.0;1430.0;720.0;66.5
1264;Totaal schoolverlaters;6;Vavo;<= 17 jaar;2005, vrijdag 30 september;;;;
1265;Totaal schoolverlaters;6;Vavo;<= 17 jaar;2006, vrijdag 29 september;30.0;30.0;;97.0
1266;Totaal schoolverlaters;6;Vavo;<= 17 jaar;2007, vrijdag 28 september;50.0;40.0;;93.3
1267;Totaal schoolverlaters;6;Vavo;<= 17 jaar;2008, vrijdag 26 september;30.0;30.0;;93.9
1268;Totaal schoolverlaters;6;Vavo;18 tot 23 jaar;2005, vrijdag 30 september;;;;
1269;Totaal schoolverlaters;6;Vavo;18 tot 23 jaar;2006, vrijdag 29 september;1120.0;780.0;340.0;69.7
1270;Totaal schoolverlaters;6;Vavo;18 tot 23 jaar;2007, vrijdag 28 september;1410.0;930.0;480.0;66.1
1271;Totaal schoolverlaters;6;Vavo;18 tot 23 jaar;2008, vrijdag 26 september;1610.0;1060.0;560.0;65.4
1272;Totaal schoolverlaters;6;Vavo;<= 22 jaar;2005, vrijdag 30 september;;;;
1273;Totaal schoolverlaters;6;Vavo;<= 22 jaar;2006, vrijdag 29 september;1150.0;810.0;340.0;70.5
1274;Totaal schoolverlaters;6;Vavo;<= 22 jaar;2007, vrijdag 28 september;1460.0;970.0;480.0;66.9
1275;Totaal schoolverlaters;6;Vavo;<= 22 jaar;2008, vrijdag 26 september;1650.0;1090.0;560.0;65.9
1276;Totaal schoolverlaters;6;Vavo;>= 23 jaar;2005, vrijdag 30 september;;;;
1277;Totaal schoolverlaters;6;Vavo;>= 23 jaar;2006, vrijdag 29 september;430.0;350.0;80.0;81.7
1278;Totaal schoolverlaters;6;Vavo;>= 23 jaar;2007, vrijdag 28 september;510.0;390.0;120.0;76.6
1279;Totaal schoolverlaters;6;Vavo;>= 23 jaar;2008, vrijdag 26 september;500.0;340.0;160.0;68.4
1280;Totaal schoolverlaters;7;Totaal populatie;Totaal leeftijd;2005, vrijdag 30 september;96390.0;42880.0;53510.0;44.5
1281;Totaal schoolverlaters;7;Totaal populatie;Totaal leeftijd;2006, vrijdag 29 september;105490.0;41490.0;63990.0;39.3
1282;Totaal schoolverlaters;7;Totaal populatie;Totaal leeftijd;2007, vrijdag 28 september;111660.0;42080.0;69580.0;37.7
1283;Totaal schoolverlaters;7;Totaal populatie;Totaal leeftijd;2008, vrijdag 26 september;120930.0;42540.0;78390.0;35.2
1284;Totaal schoolverlaters;7;Totaal populatie;<= 17 jaar;2005, vrijdag 30 september;8640.0;7120.0;1530.0;82.4
1285;Totaal schoolverlaters;7;Totaal populatie;<= 17 jaar;2006, vrijdag 29 september;8380.0;6720.0;1660.0;80.2
1286;Totaal schoolverlaters;7;Totaal populatie;<= 17 jaar;2007, vrijdag 28 september;8200.0;6320.0;1880.0;77.1
1287;Totaal schoolverlaters;7;Totaal populatie;<= 17 jaar;2008, vrijdag 26 september;6350.0;4290.0;2060.0;67.6
1288;Totaal schoolverlaters;7;Totaal populatie;18 tot 23 jaar;2005, vrijdag 30 september;52600.0;20710.0;31900.0;39.4
1289;Totaal schoolverlaters;7;Totaal populatie;18 tot 23 jaar;2006, vrijdag 29 september;58780.0;20170.0;38600.0;34.3
1290;Totaal schoolverlaters;7;Totaal populatie;18 tot 23 jaar;2007, vrijdag 28 september;63130.0;20690.0;42440.0;32.8
1291;Totaal schoolverlaters;7;Totaal populatie;18 tot 23 jaar;2008, vrijdag 26 september;66990.0;20880.0;46100.0;31.2
1292;Totaal schoolverlaters;7;Totaal populatie;<= 22 jaar;2005, vrijdag 30 september;61250.0;27820.0;33420.0;45.4
1293;Totaal schoolverlaters;7;Totaal populatie;<= 22 jaar;2006, vrijdag 29 september;67160.0;26900.0;40260.0;40.0
1294;Totaal schoolverlaters;7;Totaal populatie;<= 22 jaar;2007, vrijdag 28 september;71330.0;27010.0;44320.0;37.9
1295;Totaal schoolverlaters;7;Totaal populatie;<= 22 jaar;2008, vrijdag 26 september;73330.0;25170.0;48160.0;34.3
1296;Totaal schoolverlaters;7;Totaal populatie;>= 23 jaar;2005, vrijdag 30 september;35150.0;15060.0;20090.0;42.8
1297;Totaal schoolverlaters;7;Totaal populatie;>= 23 jaar;2006, vrijdag 29 september;38330.0;14600.0;23730.0;38.1
1298;Totaal schoolverlaters;7;Totaal populatie;>= 23 jaar;2007, vrijdag 28 september;40330.0;15070.0;25260.0;37.4
1299;Totaal schoolverlaters;7;Totaal populatie;>= 23 jaar;2008, vrijdag 26 september;47590.0;17370.0;30230.0;36.5
1300;Totaal schoolverlaters;7;Voortgezet onderwijs;Totaal leeftijd;2005, vrijdag 30 september;10180.0;5680.0;4490.0;55.8
1301;Totaal schoolverlaters;7;Voortgezet onderwijs;Totaal leeftijd;2006, vrijdag 29 september;9790.0;5050.0;4740.0;51.6
1302;Totaal schoolverlaters;7;Voortgezet onderwijs;Totaal leeftijd;2007, vrijdag 28 september;10200.0;4880.0;5320.0;47.9
1303;Totaal schoolverlaters;7;Voortgezet onderwijs;Totaal leeftijd;2008, vrijdag 26 september;10170.0;3910.0;6260.0;38.4
1304;Totaal schoolverlaters;7;Voortgezet onderwijs;<= 17 jaar;2005, vrijdag 30 september;5440.0;4300.0;1140.0;79.0
1305;Totaal schoolverlaters;7;Voortgezet onderwijs;<= 17 jaar;2006, vrijdag 29 september;5030.0;3880.0;1150.0;77.2
1306;Totaal schoolverlaters;7;Voortgezet onderwijs;<= 17 jaar;2007, vrijdag 28 september;5070.0;3700.0;1360.0;73.1
1307;Totaal schoolverlaters;7;Voortgezet onderwijs;<= 17 jaar;2008, vrijdag 26 september;4150.0;2630.0;1520.0;63.3
1308;Totaal schoolverlaters;7;Voortgezet onderwijs;18 tot 23 jaar;2005, vrijdag 30 september;4730.0;1380.0;3350.0;29.2
1309;Totaal schoolverlaters;7;Voortgezet onderwijs;18 tot 23 jaar;2006, vrijdag 29 september;4750.0;1160.0;3590.0;24.5
1310;Totaal schoolverlaters;7;Voortgezet onderwijs;18 tot 23 jaar;2007, vrijdag 28 september;5120.0;1170.0;3950.0;22.8
1311;Totaal schoolverlaters;7;Voortgezet onderwijs;18 tot 23 jaar;2008, vrijdag 26 september;6010.0;1270.0;4740.0;21.1
1312;Totaal schoolverlaters;7;Voortgezet onderwijs;<= 22 jaar;2005, vrijdag 30 september;10170.0;5680.0;4490.0;55.8
1313;Totaal schoolverlaters;7;Voortgezet onderwijs;<= 22 jaar;2006, vrijdag 29 september;9780.0;5050.0;4740.0;51.6
1314;Totaal schoolverlaters;7;Voortgezet onderwijs;<= 22 jaar;2007, vrijdag 28 september;10190.0;4870.0;5310.0;47.8
1315;Totaal schoolverlaters;7;Voortgezet onderwijs;<= 22 jaar;2008, vrijdag 26 september;10160.0;3900.0;6260.0;38.4
1316;Totaal schoolverlaters;7;Voortgezet onderwijs;>= 23 jaar;2005, vrijdag 30 september;;;0.0;
1317;Totaal schoolverlaters;7;Voortgezet onderwijs;>= 23 jaar;2006, vrijdag 29 september;;;;
1318;Totaal schoolverlaters;7;Voortgezet onderwijs;>= 23 jaar;2007, vrijdag 28 september;10.0;;;
1319;Totaal schoolverlaters;7;Voortgezet onderwijs;>= 23 jaar;2008, vrijdag 26 september;;;;
1320;Totaal schoolverlaters;7;Mbo (inclusief extraneï);Totaal leeftijd;2005, vrijdag 30 september;86210.0;37200.0;49020.0;43.1
1321;Totaal schoolverlaters;7;Mbo (inclusief extraneï);Totaal leeftijd;2006, vrijdag 29 september;93960.0;35150.0;58810.0;37.4
1322;Totaal schoolverlaters;7;Mbo (inclusief extraneï);Totaal leeftijd;2007, vrijdag 28 september;99380.0;35730.0;63660.0;35.9
1323;Totaal schoolverlaters;7;Mbo (inclusief extraneï);Totaal leeftijd;2008, vrijdag 26 september;108450.0;37050.0;71390.0;34.2
1324;Totaal schoolverlaters;7;Mbo (inclusief extraneï);<= 17 jaar;2005, vrijdag 30 september;3200.0;2820.0;380.0;88.0
1325;Totaal schoolverlaters;7;Mbo (inclusief extraneï);<= 17 jaar;2006, vrijdag 29 september;3300.0;2790.0;510.0;84.6
1326;Totaal schoolverlaters;7;Mbo (inclusief extraneï);<= 17 jaar;2007, vrijdag 28 september;3080.0;2570.0;510.0;83.4
1327;Totaal schoolverlaters;7;Mbo (inclusief extraneï);<= 17 jaar;2008, vrijdag 26 september;2150.0;1620.0;530.0;75.3
1328;Totaal schoolverlaters;7;Mbo (inclusief extraneï);18 tot 23 jaar;2005, vrijdag 30 september;47870.0;19330.0;28540.0;40.4
1329;Totaal schoolverlaters;7;Mbo (inclusief extraneï);18 tot 23 jaar;2006, vrijdag 29 september;52750.0;18120.0;34630.0;34.3
1330;Totaal schoolverlaters;7;Mbo (inclusief extraneï);18 tot 23 jaar;2007, vrijdag 28 september;56500.0;18510.0;37990.0;32.8
1331;Totaal schoolverlaters;7;Mbo (inclusief extraneï);18 tot 23 jaar;2008, vrijdag 26 september;59200.0;18410.0;40790.0;31.1
1332;Totaal schoolverlaters;7;Mbo (inclusief extraneï);<= 22 jaar;2005, vrijdag 30 september;51070.0;22150.0;28930.0;43.4
1333;Totaal schoolverlaters;7;Mbo (inclusief extraneï);<= 22 jaar;2006, vrijdag 29 september;56050.0;20910.0;35140.0;37.3
1334;Totaal schoolverlaters;7;Mbo (inclusief extraneï);<= 22 jaar;2007, vrijdag 28 september;59580.0;21070.0;38500.0;35.4
1335;Totaal schoolverlaters;7;Mbo (inclusief extraneï);<= 22 jaar;2008, vrijdag 26 september;61350.0;20030.0;41320.0;32.6
1336;Totaal schoolverlaters;7;Mbo (inclusief extraneï);>= 23 jaar;2005, vrijdag 30 september;35140.0;15050.0;20090.0;42.8
1337;Totaal schoolverlaters;7;Mbo (inclusief extraneï);>= 23 jaar;2006, vrijdag 29 september;37910.0;14250.0;23660.0;37.6
1338;Totaal schoolverlaters;7;Mbo (inclusief extraneï);>= 23 jaar;2007, vrijdag 28 september;39810.0;14650.0;25150.0;36.8
1339;Totaal schoolverlaters;7;Mbo (inclusief extraneï);>= 23 jaar;2008, vrijdag 26 september;47100.0;17030.0;30070.0;36.1
1340;Totaal schoolverlaters;7;Mbo (exclusief extraneï);Totaal leeftijd;2005, vrijdag 30 september;82690.0;35760.0;46930.0;43.2
1341;Totaal schoolverlaters;7;Mbo (exclusief extraneï);Totaal leeftijd;2006, vrijdag 29 september;89650.0;33780.0;55870.0;37.7
1342;Totaal schoolverlaters;7;Mbo (exclusief extraneï);Totaal leeftijd;2007, vrijdag 28 september;94680.0;34410.0;60280.0;36.3
1343;Totaal schoolverlaters;7;Mbo (exclusief extraneï);Totaal leeftijd;2008, vrijdag 26 september;102360.0;35170.0;67190.0;34.4
1344;Totaal schoolverlaters;7;Mbo (exclusief extraneï);<= 17 jaar;2005, vrijdag 30 september;3190.0;2810.0;380.0;88.0
1345;Totaal schoolverlaters;7;Mbo (exclusief extraneï);<= 17 jaar;2006, vrijdag 29 september;3300.0;2790.0;510.0;84.5
1346;Totaal schoolverlaters;7;Mbo (exclusief extraneï);<= 17 jaar;2007, vrijdag 28 september;3070.0;2560.0;510.0;83.4
1347;Totaal schoolverlaters;7;Mbo (exclusief extraneï);<= 17 jaar;2008, vrijdag 26 september;2150.0;1610.0;530.0;75.2
1348;Totaal schoolverlaters;7;Mbo (exclusief extraneï);18 tot 23 jaar;2005, vrijdag 30 september;46070.0;18620.0;27450.0;40.4
1349;Totaal schoolverlaters;7;Mbo (exclusief extraneï);18 tot 23 jaar;2006, vrijdag 29 september;50400.0;17460.0;32940.0;34.6
1350;Totaal schoolverlaters;7;Mbo (exclusief extraneï);18 tot 23 jaar;2007, vrijdag 28 september;54060.0;17950.0;36120.0;33.2
1351;Totaal schoolverlaters;7;Mbo (exclusief extraneï);18 tot 23 jaar;2008, vrijdag 26 september;56150.0;17640.0;38520.0;31.4
1352;Totaal schoolverlaters;7;Mbo (exclusief extraneï);<= 22 jaar;2005, vrijdag 30 september;49260.0;21430.0;27840.0;43.5
1353;Totaal schoolverlaters;7;Mbo (exclusief extraneï);<= 22 jaar;2006, vrijdag 29 september;53700.0;20250.0;33450.0;37.7
1354;Totaal schoolverlaters;7;Mbo (exclusief extraneï);<= 22 jaar;2007, vrijdag 28 september;57130.0;20510.0;36630.0;35.9
1355;Totaal schoolverlaters;7;Mbo (exclusief extraneï);<= 22 jaar;2008, vrijdag 26 september;58300.0;19250.0;39050.0;33.0
1356;Totaal schoolverlaters;7;Mbo (exclusief extraneï);>= 23 jaar;2005, vrijdag 30 september;33430.0;14340.0;19090.0;42.9
1357;Totaal schoolverlaters;7;Mbo (exclusief extraneï);>= 23 jaar;2006, vrijdag 29 september;35950.0;13530.0;22430.0;37.6
1358;Totaal schoolverlaters;7;Mbo (exclusief extraneï);>= 23 jaar;2007, vrijdag 28 september;37550.0;13900.0;23650.0;37.0
1359;Totaal schoolverlaters;7;Mbo (exclusief extraneï);>= 23 jaar;2008, vrijdag 26 september;44060.0;15930.0;28140.0;36.1
1360;Totaal schoolverlaters;7;Bol;Totaal leeftijd;2005, vrijdag 30 september;37490.0;16870.0;20620.0;45.0
1361;Totaal schoolverlaters;7;Bol;Totaal leeftijd;2006, vrijdag 29 september;43180.0;17190.0;25990.0;39.8
1362;Totaal schoolverlaters;7;Bol;Totaal leeftijd;2007, vrijdag 28 september;47250.0;17540.0;29700.0;37.1
1363;Totaal schoolverlaters;7;Bol;Totaal leeftijd;2008, vrijdag 26 september;47080.0;15470.0;31610.0;32.9
1364;Totaal schoolverlaters;7;Bol;<= 17 jaar;2005, vrijdag 30 september;2290.0;2000.0;290.0;87.4
1365;Totaal schoolverlaters;7;Bol;<= 17 jaar;2006, vrijdag 29 september;2530.0;2120.0;410.0;83.6
1366;Totaal schoolverlaters;7;Bol;<= 17 jaar;2007, vrijdag 28 september;2370.0;1930.0;440.0;81.4
1367;Totaal schoolverlaters;7;Bol;<= 17 jaar;2008, vrijdag 26 september;1600.0;1170.0;430.0;73.1
1368;Totaal schoolverlaters;7;Bol;18 tot 23 jaar;2005, vrijdag 30 september;28150.0;11350.0;16800.0;40.3
