ID;JeugdPGB;JeugdhulpInNatura;Jeugdbescherming;Jeugdreclassering;RegioS;Perioden;TotaalJongerenMetJeugdzorg_1
7432;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overbetuwe;2021;25.0
7433;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overbetuwe;1e halfjaar 2022;10.0
7434;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overbetuwe;2e halfjaar 2022;10.0
7435;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overbetuwe;2022;10.0
7436;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overbetuwe;1e halfjaar 2023;10.0
7437;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overbetuwe;2e halfjaar 2023;10.0
7438;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overbetuwe;2023;15.0
7439;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overbetuwe;1e half jaar 2024;15.0
7440;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Papendrecht;1e halfjaar 2021;10.0
7441;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Papendrecht;2e halfjaar 2021;
7442;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Papendrecht;2021;10.0
7443;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Papendrecht;1e halfjaar 2022;10.0
7444;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Papendrecht;2e halfjaar 2022;10.0
7445;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Papendrecht;2022;10.0
7446;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Papendrecht;1e halfjaar 2023;10.0
7447;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Papendrecht;2e halfjaar 2023;10.0
7448;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Papendrecht;2023;10.0
7449;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Papendrecht;1e half jaar 2024;15.0
7450;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Peel en Maas;1e halfjaar 2021;10.0
7451;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Peel en Maas;2e halfjaar 2021;10.0
7452;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Peel en Maas;2021;15.0
7453;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Peel en Maas;1e halfjaar 2022;10.0
7454;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Peel en Maas;2e halfjaar 2022;10.0
7455;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Peel en Maas;2022;15.0
7456;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Peel en Maas;1e halfjaar 2023;15.0
7457;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Peel en Maas;2e halfjaar 2023;10.0
7458;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Peel en Maas;2023;15.0
7459;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Peel en Maas;1e half jaar 2024;
7460;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Pekela;1e halfjaar 2021;
7461;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Pekela;2e halfjaar 2021;
7462;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Pekela;2021;
7463;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Pekela;1e halfjaar 2022;
7464;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Pekela;2e halfjaar 2022;
7465;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Pekela;2022;
7466;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Pekela;1e halfjaar 2023;
7467;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Pekela;2e halfjaar 2023;
7468;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Pekela;2023;
7469;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Pekela;1e half jaar 2024;
7470;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Pijnacker-Nootdorp;1e halfjaar 2021;10.0
7471;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Pijnacker-Nootdorp;2e halfjaar 2021;10.0
7472;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Pijnacker-Nootdorp;2021;10.0
7473;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Pijnacker-Nootdorp;1e halfjaar 2022;10.0
7474;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Pijnacker-Nootdorp;2e halfjaar 2022;10.0
7475;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Pijnacker-Nootdorp;2022;10.0
7476;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Pijnacker-Nootdorp;1e halfjaar 2023;10.0
7477;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Pijnacker-Nootdorp;2e halfjaar 2023;10.0
7478;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Pijnacker-Nootdorp;2023;10.0
7479;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Pijnacker-Nootdorp;1e half jaar 2024;10.0
7480;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Purmerend;1e halfjaar 2021;20.0
7481;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Purmerend;2e halfjaar 2021;15.0
7482;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Purmerend;2021;25.0
7483;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Purmerend;1e halfjaar 2022;20.0
7484;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Purmerend;2e halfjaar 2022;25.0
7485;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Purmerend;2022;30.0
7486;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Purmerend;1e halfjaar 2023;25.0
7487;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Purmerend;2e halfjaar 2023;20.0
7488;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Purmerend;2023;30.0
7489;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Purmerend;1e half jaar 2024;25.0
7490;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Putten;1e halfjaar 2021;
7491;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Putten;2e halfjaar 2021;
7492;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Putten;2021;
7493;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Putten;1e halfjaar 2022;
7494;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Putten;2e halfjaar 2022;
7495;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Putten;2022;
7496;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Putten;1e halfjaar 2023;
7497;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Putten;2e halfjaar 2023;
7498;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Putten;2023;
7499;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Putten;1e half jaar 2024;
7500;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Raalte;1e halfjaar 2021;10.0
7501;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Raalte;2e halfjaar 2021;
7502;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Raalte;2021;
7503;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Raalte;1e halfjaar 2022;
7504;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Raalte;2e halfjaar 2022;
7505;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Raalte;2022;
7506;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Raalte;1e halfjaar 2023;
7507;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Raalte;2e halfjaar 2023;
7508;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Raalte;2023;
7509;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Raalte;1e half jaar 2024;
7510;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Reimerswaal;1e halfjaar 2021;
7511;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Reimerswaal;2e halfjaar 2021;10.0
7512;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Reimerswaal;2021;10.0
7513;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Reimerswaal;1e halfjaar 2022;10.0
7514;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Reimerswaal;2e halfjaar 2022;
7515;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Reimerswaal;2022;10.0
7516;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Reimerswaal;1e halfjaar 2023;
7517;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Reimerswaal;2e halfjaar 2023;
7518;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Reimerswaal;2023;
7519;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Reimerswaal;1e half jaar 2024;
7520;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Renkum;1e halfjaar 2021;10.0
7521;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Renkum;2e halfjaar 2021;10.0
7522;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Renkum;2021;15.0
7523;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Renkum;1e halfjaar 2022;10.0
7524;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Renkum;2e halfjaar 2022;15.0
7525;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Renkum;2022;15.0
7526;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Renkum;1e halfjaar 2023;15.0
7527;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Renkum;2e halfjaar 2023;15.0
7528;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Renkum;2023;15.0
7529;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Renkum;1e half jaar 2024;10.0
7530;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Renswoude;1e halfjaar 2021;
7531;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Renswoude;2e halfjaar 2021;
7532;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Renswoude;2021;
7533;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Renswoude;1e halfjaar 2022;
7534;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Renswoude;2e halfjaar 2022;
7535;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Renswoude;2022;
7536;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Renswoude;1e halfjaar 2023;
7537;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Renswoude;2e halfjaar 2023;
7538;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Renswoude;2023;
7539;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Renswoude;1e half jaar 2024;
7540;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Reusel-De Mierden;1e halfjaar 2021;
7541;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Reusel-De Mierden;2e halfjaar 2021;
7542;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Reusel-De Mierden;2021;
7543;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Reusel-De Mierden;1e halfjaar 2022;
7544;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Reusel-De Mierden;2e halfjaar 2022;
7545;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Reusel-De Mierden;2022;
7546;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Reusel-De Mierden;1e halfjaar 2023;
7547;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Reusel-De Mierden;2e halfjaar 2023;
7548;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Reusel-De Mierden;2023;
7549;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Reusel-De Mierden;1e half jaar 2024;
7550;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rheden;1e halfjaar 2021;15.0
7551;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rheden;2e halfjaar 2021;15.0
7552;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rheden;2021;15.0
7553;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rheden;1e halfjaar 2022;10.0
7554;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rheden;2e halfjaar 2022;15.0
7555;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rheden;2022;15.0
7556;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rheden;1e halfjaar 2023;15.0
7557;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rheden;2e halfjaar 2023;15.0
7558;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rheden;2023;20.0
7559;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rheden;1e half jaar 2024;15.0
7560;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rhenen;1e halfjaar 2021;
7561;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rhenen;2e halfjaar 2021;
7562;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rhenen;2021;
7563;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rhenen;1e halfjaar 2022;
7564;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rhenen;2e halfjaar 2022;
7565;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rhenen;2022;
7566;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rhenen;1e halfjaar 2023;
7567;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rhenen;2e halfjaar 2023;
7568;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rhenen;2023;
7569;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rhenen;1e half jaar 2024;
7570;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Ridderkerk;1e halfjaar 2021;25.0
7571;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Ridderkerk;2e halfjaar 2021;25.0
7572;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Ridderkerk;2021;30.0
7573;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Ridderkerk;1e halfjaar 2022;25.0
7574;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Ridderkerk;2e halfjaar 2022;25.0
7575;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Ridderkerk;2022;30.0
7576;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Ridderkerk;1e halfjaar 2023;25.0
7577;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Ridderkerk;2e halfjaar 2023;25.0
7578;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Ridderkerk;2023;30.0
7579;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Ridderkerk;1e half jaar 2024;25.0
7580;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rijssen-Holten;1e halfjaar 2021;10.0
7581;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rijssen-Holten;2e halfjaar 2021;10.0
7582;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rijssen-Holten;2021;10.0
7583;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rijssen-Holten;1e halfjaar 2022;
7584;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rijssen-Holten;2e halfjaar 2022;
7585;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rijssen-Holten;2022;
7586;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rijssen-Holten;1e halfjaar 2023;
7587;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rijssen-Holten;2e halfjaar 2023;
7588;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rijssen-Holten;2023;
7589;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rijssen-Holten;1e half jaar 2024;
7590;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rijswijk (ZH.);1e halfjaar 2021;15.0
7591;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rijswijk (ZH.);2e halfjaar 2021;15.0
7592;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rijswijk (ZH.);2021;15.0
7593;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rijswijk (ZH.);1e halfjaar 2022;25.0
7594;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rijswijk (ZH.);2e halfjaar 2022;25.0
7595;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rijswijk (ZH.);2022;30.0
7596;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rijswijk (ZH.);1e halfjaar 2023;20.0
7597;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rijswijk (ZH.);2e halfjaar 2023;25.0
7598;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rijswijk (ZH.);2023;30.0
7599;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Rijswijk (ZH.);1e half jaar 2024;15.0
