ID;MobiliteitsniveauRichting;Persoonskenmerken;Perioden;PersonenDieTweeJaarEenBaanHebben_1;Elementair_2;Lager_3;Middelbaar_4;Hoger_5;Wetenschappelijk_6
725;2;Reden scholing: niet werkgerelateerd;2008/'09;6.0;;;2.0;3.0;
726;2;Reden scholing: niet werkgerelateerd;2009/'10;7.0;;;3.0;;2.0
727;2;Reden scholing: niet werkgerelateerd;2010/'11;7.0;;;2.0;2.0;2.0
728;2;Reden scholing: niet werkgerelateerd;2011/'12;5.0;;;;2.0;2.0
729;2;Reden scholing: bijblijven;2003/'04;9.0;;;3.0;4.0;2.0
730;2;Reden scholing: bijblijven;2004/'05;7.0;;;;3.0;2.0
731;2;Reden scholing: bijblijven;2005/'06;9.0;;2.0;4.0;3.0;
732;2;Reden scholing: bijblijven;2006/'07;8.0;;;2.0;3.0;3.0
733;2;Reden scholing: bijblijven;2007/'08;11.0;;;2.0;5.0;3.0
734;2;Reden scholing: bijblijven;2008/'09;6.0;;;;2.0;2.0
735;2;Reden scholing: bijblijven;2009/'10;8.0;;;;4.0;3.0
736;2;Reden scholing: bijblijven;2010/'11;12.0;;;5.0;4.0;3.0
737;2;Reden scholing: bijblijven;2011/'12;11.0;;;4.0;3.0;4.0
738;2;Reden scholing: verplicht;2003/'04;7.0;;2.0;3.0;;
739;2;Reden scholing: verplicht;2004/'05;4.0;;;;;
740;2;Reden scholing: verplicht;2005/'06;4.0;;;;;
741;2;Reden scholing: verplicht;2006/'07;5.0;;;2.0;2.0;
742;2;Reden scholing: verplicht;2007/'08;8.0;;;2.0;4.0;2.0
743;2;Reden scholing: verplicht;2008/'09;5.0;;;;2.0;
744;2;Reden scholing: verplicht;2009/'10;5.0;;2.0;3.0;;
745;2;Reden scholing: verplicht;2010/'11;8.0;;;5.0;2.0;
746;2;Reden scholing: verplicht;2011/'12;7.0;;;3.0;2.0;
747;2;Reden scholing: promotie;2003/'04;6.0;;;2.0;2.0;
748;2;Reden scholing: promotie;2004/'05;5.0;;;;3.0;
749;2;Reden scholing: promotie;2005/'06;8.0;;;2.0;4.0;
750;2;Reden scholing: promotie;2006/'07;7.0;;;2.0;3.0;
751;2;Reden scholing: promotie;2007/'08;6.0;;;3.0;;
752;2;Reden scholing: promotie;2008/'09;7.0;;;2.0;3.0;
753;2;Reden scholing: promotie;2009/'10;6.0;;;2.0;3.0;2.0
754;2;Reden scholing: promotie;2010/'11;8.0;;;2.0;3.0;3.0
755;2;Reden scholing: promotie;2011/'12;4.0;;;2.0;;
756;2;Reden scholing: ander werk;2003/'04;9.0;;;3.0;4.0;
757;2;Reden scholing: ander werk;2004/'05;15.0;;2.0;3.0;9.0;2.0
758;2;Reden scholing: ander werk;2005/'06;12.0;;5.0;3.0;2.0;
759;2;Reden scholing: ander werk;2006/'07;12.0;;2.0;2.0;4.0;4.0
760;2;Reden scholing: ander werk;2007/'08;13.0;;2.0;5.0;4.0;2.0
761;2;Reden scholing: ander werk;2008/'09;15.0;;;5.0;4.0;5.0
762;2;Reden scholing: ander werk;2009/'10;14.0;;;5.0;4.0;3.0
763;2;Reden scholing: ander werk;2010/'11;15.0;;;4.0;7.0;2.0
764;2;Reden scholing: ander werk;2011/'12;22.0;;3.0;7.0;8.0;4.0
765;2;Reden scholing: onbekend/nvt;2003/'04;153.0;;21.0;51.0;55.0;27.0
766;2;Reden scholing: onbekend/nvt;2004/'05;134.0;;21.0;41.0;49.0;23.0
767;2;Reden scholing: onbekend/nvt;2005/'06;144.0;;49.0;44.0;29.0;21.0
768;2;Reden scholing: onbekend/nvt;2006/'07;159.0;;27.0;55.0;47.0;29.0
769;2;Reden scholing: onbekend/nvt;2007/'08;180.0;;27.0;59.0;55.0;38.0
770;2;Reden scholing: onbekend/nvt;2008/'09;173.0;;29.0;54.0;55.0;35.0
771;2;Reden scholing: onbekend/nvt;2009/'10;142.0;;21.0;49.0;44.0;29.0
772;2;Reden scholing: onbekend/nvt;2010/'11;163.0;;25.0;56.0;48.0;34.0
773;2;Reden scholing: onbekend/nvt;2011/'12;165.0;;19.0;59.0;56.0;32.0
774;3;3;2003/'04;332.0;11.0;48.0;129.0;110.0;35.0
775;3;3;2004/'05;286.0;9.0;49.0;115.0;84.0;28.0
776;3;3;2005/'06;307.0;11.0;51.0;120.0;93.0;33.0
777;3;3;2006/'07;374.0;13.0;61.0;148.0;105.0;46.0
778;3;3;2007/'08;404.0;18.0;69.0;159.0;120.0;38.0
779;3;3;2008/'09;385.0;13.0;58.0;141.0;120.0;54.0
780;3;3;2009/'10;342.0;12.0;48.0;120.0;116.0;46.0
781;3;3;2010/'11;341.0;11.0;48.0;117.0;115.0;49.0
782;3;3;2011/'12;349.0;11.0;45.0;123.0;117.0;54.0
783;3;1;2003/'04;205.0;8.0;25.0;77.0;70.0;25.0
784;3;1;2004/'05;177.0;6.0;27.0;72.0;55.0;18.0
785;3;1;2005/'06;185.0;6.0;26.0;71.0;61.0;21.0
786;3;1;2006/'07;216.0;9.0;30.0;85.0;66.0;25.0
787;3;1;2007/'08;234.0;11.0;32.0;90.0;77.0;22.0
788;3;1;2008/'09;220.0;8.0;25.0;78.0;75.0;34.0
789;3;1;2009/'10;190.0;7.0;21.0;64.0;68.0;30.0
790;3;1;2010/'11;198.0;8.0;26.0;65.0;72.0;29.0
791;3;1;2011/'12;205.0;8.0;19.0;74.0;72.0;32.0
792;3;2;2003/'04;127.0;3.0;23.0;52.0;40.0;10.0
793;3;2;2004/'05;109.0;3.0;22.0;44.0;29.0;10.0
794;3;2;2005/'06;122.0;5.0;25.0;50.0;32.0;12.0
795;3;2;2006/'07;158.0;4.0;31.0;63.0;39.0;21.0
796;3;2;2007/'08;170.0;6.0;37.0;68.0;43.0;16.0
797;3;2;2008/'09;166.0;5.0;32.0;63.0;45.0;20.0
798;3;2;2009/'10;152.0;5.0;27.0;56.0;48.0;15.0
799;3;2;2010/'11;142.0;4.0;22.0;53.0;44.0;20.0
800;3;2;2011/'12;144.0;3.0;25.0;50.0;45.0;22.0
801;3;4;2003/'04;48.0;5.0;19.0;19.0;4.0;
802;3;4;2004/'05;50.0;3.0;21.0;20.0;6.0;
803;3;4;2005/'06;45.0;4.0;19.0;20.0;3.0;
804;3;4;2006/'07;61.0;4.0;25.0;26.0;5.0;
805;3;4;2007/'08;68.0;7.0;27.0;25.0;9.0;
806;3;4;2008/'09;56.0;5.0;22.0;20.0;7.0;
807;3;4;2009/'10;46.0;5.0;17.0;18.0;5.0;
808;3;4;2010/'11;47.0;5.0;18.0;18.0;5.0;
809;3;4;2011/'12;45.0;4.0;17.0;18.0;4.0;3.0
810;3;5;2003/'04;198.0;5.0;21.0;79.0;71.0;21.0
811;3;5;2004/'05;170.0;4.0;18.0;74.0;55.0;18.0
812;3;5;2005/'06;187.0;5.0;23.0;78.0;59.0;22.0
813;3;5;2006/'07;226.0;7.0;26.0;96.0;67.0;29.0
814;3;5;2007/'08;237.0;7.0;28.0;101.0;78.0;24.0
815;3;5;2008/'09;228.0;6.0;25.0;90.0;74.0;34.0
816;3;5;2009/'10;192.0;5.0;17.0;70.0;72.0;27.0
817;3;5;2010/'11;187.0;5.0;19.0;69.0;67.0;28.0
818;3;5;2011/'12;185.0;5.0;14.0;71.0;68.0;27.0
819;3;6;2003/'04;86.0;;8.0;30.0;34.0;13.0
820;3;6;2004/'05;66.0;2.0;10.0;21.0;23.0;10.0
821;3;6;2005/'06;74.0;2.0;9.0;23.0;31.0;10.0
822;3;6;2006/'07;87.0;2.0;11.0;26.0;33.0;16.0
823;3;6;2007/'08;99.0;3.0;14.0;33.0;34.0;15.0
824;3;6;2008/'09;101.0;2.0;11.0;31.0;39.0;19.0
825;3;6;2009/'10;104.0;2.0;13.0;31.0;39.0;18.0
826;3;6;2010/'11;106.0;2.0;11.0;30.0;44.0;19.0
827;3;6;2011/'12;120.0;3.0;14.0;34.0;45.0;24.0
828;3;7;2003/'04;276.0;5.0;41.0;110.0;91.0;29.0
829;3;7;2004/'05;227.0;7.0;39.0;89.0;71.0;20.0
830;3;7;2005/'06;254.0;7.0;41.0;100.0;78.0;28.0
831;3;7;2006/'07;299.0;10.0;47.0;117.0;86.0;39.0
832;3;7;2007/'08;330.0;9.0;56.0;134.0;100.0;32.0
833;3;7;2008/'09;312.0;7.0;43.0;114.0;104.0;44.0
834;3;7;2009/'10;270.0;8.0;36.0;95.0;95.0;34.0
835;3;7;2010/'11;278.0;8.0;38.0;98.0;97.0;36.0
836;3;7;2011/'12;268.0;6.0;33.0;97.0;92.0;39.0
837;3;8;2003/'04;33.0;2.0;3.0;9.0;14.0;5.0
838;3;8;2004/'05;31.0;;4.0;13.0;9.0;5.0
839;3;8;2005/'06;29.0;;4.0;13.0;8.0;3.0
840;3;8;2006/'07;40.0;;7.0;17.0;11.0;5.0
841;3;8;2007/'08;34.0;2.0;4.0;14.0;10.0;4.0
842;3;8;2008/'09;34.0;2.0;6.0;11.0;10.0;6.0
843;3;8;2009/'10;38.0;;5.0;10.0;13.0;9.0
844;3;8;2010/'11;31.0;;5.0;8.0;9.0;8.0
845;3;8;2011/'12;41.0;;5.0;14.0;13.0;8.0
846;3;9;2003/'04;23.0;4.0;3.0;9.0;6.0;
847;3;9;2004/'05;28.0;2.0;6.0;14.0;4.0;2.0
848;3;9;2005/'06;24.0;3.0;6.0;8.0;6.0;
849;3;9;2006/'07;35.0;2.0;8.0;14.0;9.0;2.0
850;3;9;2007/'08;40.0;6.0;10.0;11.0;11.0;2.0
851;3;9;2008/'09;39.0;4.0;9.0;16.0;6.0;4.0
852;3;9;2009/'10;34.0;3.0;6.0;14.0;8.0;2.0
853;3;9;2010/'11;32.0;2.0;5.0;11.0;9.0;4.0
854;3;9;2011/'12;41.0;3.0;6.0;13.0;12.0;6.0
855;3;Opleidingsniveau: Lager onderwijs;2003/'04;61.0;7.0;33.0;18.0;3.0;
856;3;Opleidingsniveau: Lager onderwijs;2004/'05;55.0;6.0;34.0;14.0;;
857;3;Opleidingsniveau: Lager onderwijs;2005/'06;54.0;6.0;32.0;15.0;;
858;3;Opleidingsniveau: Lager onderwijs;2006/'07;58.0;7.0;40.0;10.0;;
859;3;Opleidingsniveau: Lager onderwijs;2007/'08;71.0;11.0;43.0;17.0;;
860;3;Opleidingsniveau: Lager onderwijs;2008/'09;59.0;9.0;37.0;12.0;;
861;3;Opleidingsniveau: Lager onderwijs;2009/'10;49.0;7.0;30.0;12.0;;
862;3;Opleidingsniveau: Lager onderwijs;2010/'11;52.0;6.0;32.0;12.0;2.0;
863;3;Opleidingsniveau: Lager onderwijs;2011/'12;48.0;7.0;26.0;13.0;2.0;
864;3;Opleidingsniveau: Middelbaar onderwijs;2003/'04;134.0;4.0;13.0;97.0;18.0;
865;3;Opleidingsniveau: Middelbaar onderwijs;2004/'05;115.0;3.0;14.0;85.0;13.0;
866;3;Opleidingsniveau: Middelbaar onderwijs;2005/'06;123.0;4.0;16.0;91.0;12.0;
867;3;Opleidingsniveau: Middelbaar onderwijs;2006/'07;159.0;4.0;18.0;121.0;14.0;
868;3;Opleidingsniveau: Middelbaar onderwijs;2007/'08;170.0;6.0;24.0;123.0;16.0;
869;3;Opleidingsniveau: Middelbaar onderwijs;2008/'09;153.0;4.0;19.0;116.0;13.0;
870;3;Opleidingsniveau: Middelbaar onderwijs;2009/'10;126.0;4.0;17.0;91.0;14.0;
871;3;Opleidingsniveau: Middelbaar onderwijs;2010/'11;125.0;5.0;13.0;93.0;14.0;
872;3;Opleidingsniveau: Middelbaar onderwijs;2011/'12;121.0;;14.0;96.0;8.0;
873;3;Opleidingsniveau: Hoger onderwijs;2003/'04;137.0;;2.0;13.0;88.0;33.0
874;3;Opleidingsniveau: Hoger onderwijs;2004/'05;116.0;;;17.0;70.0;28.0
875;3;Opleidingsniveau: Hoger onderwijs;2005/'06;129.0;;2.0;15.0;80.0;32.0
876;3;Opleidingsniveau: Hoger onderwijs;2006/'07;154.0;;2.0;17.0;90.0;45.0
877;3;Opleidingsniveau: Hoger onderwijs;2007/'08;161.0;;2.0;18.0;103.0;38.0
878;3;Opleidingsniveau: Hoger onderwijs;2008/'09;173.0;;2.0;13.0;105.0;52.0
879;3;Opleidingsniveau: Hoger onderwijs;2009/'10;167.0;;;17.0;102.0;45.0
880;3;Opleidingsniveau: Hoger onderwijs;2010/'11;163.0;;3.0;12.0;99.0;48.0
881;3;Opleidingsniveau: Hoger onderwijs;2011/'12;179.0;;4.0;14.0;107.0;53.0
882;3;Opleidingsniveau: Onbekend;2003/'04;;;;;;
883;3;Opleidingsniveau: Onbekend;2004/'05;;;;;;
884;3;Opleidingsniveau: Onbekend;2005/'06;;;;;;
885;3;Opleidingsniveau: Onbekend;2006/'07;2.0;;;;;
886;3;Opleidingsniveau: Onbekend;2007/'08;2.0;;;;;
887;3;Opleidingsniveau: Onbekend;2008/'09;;;;;;
888;3;Opleidingsniveau: Onbekend;2009/'10;;;;;;
889;3;Opleidingsniveau: Onbekend;2010/'11;;;;;;
890;3;Opleidingsniveau: Onbekend;2011/'12;;;;;;
891;3;Werkkring: werkn. vaste arbeidsrelatie;2003/'04;222.0;3.0;31.0;84.0;81.0;23.0
892;3;Werkkring: werkn. vaste arbeidsrelatie;2004/'05;210.0;5.0;27.0;85.0;70.0;23.0
893;3;Werkkring: werkn. vaste arbeidsrelatie;2005/'06;221.0;5.0;26.0;88.0;75.0;27.0
894;3;Werkkring: werkn. vaste arbeidsrelatie;2006/'07;266.0;5.0;32.0;106.0;87.0;36.0
895;3;Werkkring: werkn. vaste arbeidsrelatie;2007/'08;282.0;6.0;40.0;112.0;94.0;30.0
896;3;Werkkring: werkn. vaste arbeidsrelatie;2008/'09;271.0;4.0;31.0;102.0;92.0;42.0
897;3;Werkkring: werkn. vaste arbeidsrelatie;2009/'10;234.0;5.0;23.0;85.0;87.0;33.0
898;3;Werkkring: werkn. vaste arbeidsrelatie;2010/'11;242.0;4.0;23.0;88.0;90.0;38.0
899;3;Werkkring: werkn. vaste arbeidsrelatie;2011/'12;232.0;3.0;24.0;81.0;85.0;38.0
900;3;Werkkring: werkn. flexibele arbeidsrel.;2003/'04;58.0;8.0;16.0;20.0;10.0;4.0
901;3;Werkkring: werkn. flexibele arbeidsrel.;2004/'05;61.0;5.0;20.0;23.0;8.0;4.0
902;3;Werkkring: werkn. flexibele arbeidsrel.;2005/'06;71.0;6.0;22.0;27.0;12.0;5.0
903;3;Werkkring: werkn. flexibele arbeidsrel.;2006/'07;88.0;8.0;29.0;35.0;11.0;7.0
904;3;Werkkring: werkn. flexibele arbeidsrel.;2007/'08;99.0;11.0;28.0;36.0;17.0;6.0
905;3;Werkkring: werkn. flexibele arbeidsrel.;2008/'09;85.0;8.0;26.0;30.0;13.0;8.0
906;3;Werkkring: werkn. flexibele arbeidsrel.;2009/'10;77.0;6.0;20.0;28.0;14.0;8.0
907;3;Werkkring: werkn. flexibele arbeidsrel.;2010/'11;75.0;7.0;23.0;23.0;15.0;7.0
908;3;Werkkring: werkn. flexibele arbeidsrel.;2011/'12;86.0;8.0;18.0;32.0;17.0;11.0
909;3;Werkkring: zelfstandige;2003/'04;52.0;;;24.0;19.0;8.0
910;3;Werkkring: zelfstandige;2004/'05;15.0;;;7.0;6.0;
911;3;Werkkring: zelfstandige;2005/'06;15.0;;2.0;5.0;6.0;2.0
912;3;Werkkring: zelfstandige;2006/'07;19.0;;;7.0;8.0;3.0
913;3;Werkkring: zelfstandige;2007/'08;23.0;;;10.0;9.0;2.0
914;3;Werkkring: zelfstandige;2008/'09;30.0;;;9.0;15.0;4.0
915;3;Werkkring: zelfstandige;2009/'10;31.0;;5.0;7.0;15.0;4.0
916;3;Werkkring: zelfstandige;2010/'11;23.0;;2.0;7.0;11.0;4.0
917;3;Werkkring: zelfstandige;2011/'12;31.0;;2.0;9.0;14.0;4.0
918;3;Werkkring: Zelfst. zonder personeel;2003/'04;10.0;;;4.0;4.0;
919;3;Werkkring: Zelfst. zonder personeel;2004/'05;12.0;;;5.0;5.0;
920;3;Werkkring: Zelfst. zonder personeel;2005/'06;10.0;;;2.0;4.0;2.0
921;3;Werkkring: Zelfst. zonder personeel;2006/'07;15.0;;;6.0;7.0;2.0
922;3;Werkkring: Zelfst. zonder personeel;2007/'08;16.0;;;6.0;7.0;
923;3;Werkkring: Zelfst. zonder personeel;2008/'09;23.0;;;6.0;13.0;3.0
924;3;Werkkring: Zelfst. zonder personeel;2009/'10;24.0;;4.0;4.0;11.0;4.0
925;3;Werkkring: Zelfst. zonder personeel;2010/'11;19.0;;2.0;4.0;10.0;3.0
926;3;Werkkring: Zelfst. zonder personeel;2011/'12;24.0;;;6.0;13.0;4.0
927;3;Arbeidsduur: 12 tot 32 uur per week;2003/'04;81.0;5.0;20.0;30.0;22.0;5.0
928;3;Arbeidsduur: 12 tot 32 uur per week;2004/'05;64.0;2.0;16.0;23.0;18.0;6.0
929;3;Arbeidsduur: 12 tot 32 uur per week;2005/'06;79.0;4.0;21.0;26.0;22.0;7.0
930;3;Arbeidsduur: 12 tot 32 uur per week;2006/'07;100.0;4.0;26.0;36.0;23.0;11.0
931;3;Arbeidsduur: 12 tot 32 uur per week;2007/'08;115.0;7.0;32.0;40.0;26.0;11.0
932;3;Arbeidsduur: 12 tot 32 uur per week;2008/'09;111.0;5.0;29.0;39.0;26.0;12.0
933;3;Arbeidsduur: 12 tot 32 uur per week;2009/'10;106.0;6.0;25.0;35.0;29.0;12.0
934;3;Arbeidsduur: 12 tot 32 uur per week;2010/'11;98.0;4.0;23.0;31.0;28.0;12.0
935;3;Arbeidsduur: 12 tot 32 uur per week;2011/'12;107.0;4.0;24.0;36.0;33.0;11.0
936;3;Arbeidsduur: 32 uur of meer per week;2003/'04;251.0;6.0;28.0;98.0;88.0;30.0
937;3;Arbeidsduur: 32 uur of meer per week;2004/'05;222.0;8.0;33.0;92.0;67.0;22.0
938;3;Arbeidsduur: 32 uur of meer per week;2005/'06;228.0;7.0;30.0;94.0;71.0;26.0
939;3;Arbeidsduur: 32 uur of meer per week;2006/'07;274.0;8.0;36.0;112.0;83.0;35.0
940;3;Arbeidsduur: 32 uur of meer per week;2007/'08;289.0;11.0;38.0;118.0;94.0;28.0
941;3;Arbeidsduur: 32 uur of meer per week;2008/'09;274.0;8.0;29.0;102.0;94.0;42.0
942;3;Arbeidsduur: 32 uur of meer per week;2009/'10;235.0;6.0;23.0;85.0;88.0;34.0
943;3;Arbeidsduur: 32 uur of meer per week;2010/'11;243.0;7.0;26.0;87.0;87.0;37.0
944;3;Arbeidsduur: 32 uur of meer per week;2011/'12;242.0;7.0;21.0;87.0;84.0;43.0
945;3;Duur baan: 0 tot 6 maanden;2003/'04;31.0;2.0;10.0;11.0;6.0;2.0
946;3;Duur baan: 0 tot 6 maanden;2004/'05;37.0;3.0;10.0;15.0;6.0;3.0
947;3;Duur baan: 0 tot 6 maanden;2005/'06;44.0;3.0;13.0;19.0;7.0;2.0
948;3;Duur baan: 0 tot 6 maanden;2006/'07;54.0;5.0;16.0;22.0;8.0;3.0
949;3;Duur baan: 0 tot 6 maanden;2007/'08;60.0;8.0;16.0;23.0;11.0;2.0
950;3;Duur baan: 0 tot 6 maanden;2008/'09;57.0;5.0;16.0;20.0;11.0;5.0
951;3;Duur baan: 0 tot 6 maanden;2009/'10;37.0;4.0;9.0;14.0;7.0;3.0
952;3;Duur baan: 0 tot 6 maanden;2010/'11;40.0;5.0;10.0;14.0;8.0;3.0
953;3;Duur baan: 0 tot 6 maanden;2011/'12;42.0;4.0;11.0;13.0;9.0;5.0
954;3;Duur baan: 6 tot 12 maanden;2003/'04;29.0;3.0;7.0;10.0;7.0;2.0
955;3;Duur baan: 6 tot 12 maanden;2004/'05;26.0;;9.0;9.0;6.0;
956;3;Duur baan: 6 tot 12 maanden;2005/'06;25.0;;7.0;9.0;7.0;2.0
957;3;Duur baan: 6 tot 12 maanden;2006/'07;35.0;2.0;7.0;15.0;8.0;3.0
958;3;Duur baan: 6 tot 12 maanden;2007/'08;42.0;2.0;11.0;18.0;9.0;3.0
959;3;Duur baan: 6 tot 12 maanden;2008/'09;39.0;2.0;7.0;17.0;7.0;6.0
960;3;Duur baan: 6 tot 12 maanden;2009/'10;29.0;2.0;7.0;11.0;8.0;2.0
961;3;Duur baan: 6 tot 12 maanden;2010/'11;24.0;2.0;5.0;6.0;8.0;3.0
962;3;Duur baan: 6 tot 12 maanden;2011/'12;22.0;2.0;2.0;8.0;8.0;2.0
963;3;Duur baan: 12 tot 24 maanden;2003/'04;37.0;3.0;7.0;15.0;8.0;3.0
964;3;Duur baan: 12 tot 24 maanden;2004/'05;28.0;;9.0;11.0;6.0;2.0
965;3;Duur baan: 12 tot 24 maanden;2005/'06;28.0;;6.0;12.0;7.0;3.0
966;3;Duur baan: 12 tot 24 maanden;2006/'07;38.0;;8.0;13.0;11.0;5.0
967;3;Duur baan: 12 tot 24 maanden;2007/'08;45.0;4.0;8.0;16.0;13.0;4.0
968;3;Duur baan: 12 tot 24 maanden;2008/'09;49.0;2.0;10.0;14.0;17.0;6.0
969;3;Duur baan: 12 tot 24 maanden;2009/'10;45.0;2.0;8.0;16.0;14.0;5.0
970;3;Duur baan: 12 tot 24 maanden;2010/'11;44.0;2.0;9.0;16.0;11.0;5.0
971;3;Duur baan: 12 tot 24 maanden;2011/'12;36.0;;7.0;14.0;10.0;4.0
972;3;Duur baan: 24 maanden of meer;2003/'04;235.0;3.0;24.0;92.0;88.0;28.0
973;3;Duur baan: 24 maanden of meer;2004/'05;194.0;5.0;21.0;80.0;66.0;23.0
974;3;Duur baan: 24 maanden of meer;2005/'06;209.0;5.0;26.0;80.0;72.0;26.0
975;3;Duur baan: 24 maanden of meer;2006/'07;246.0;4.0;30.0;98.0;78.0;36.0
976;3;Duur baan: 24 maanden of meer;2007/'08;256.0;4.0;35.0;102.0;87.0;29.0
977;3;Duur baan: 24 maanden of meer;2008/'09;240.0;4.0;25.0;89.0;85.0;36.0
978;3;Duur baan: 24 maanden of meer;2009/'10;230.0;5.0;23.0;79.0;87.0;36.0
979;3;Duur baan: 24 maanden of meer;2010/'11;234.0;3.0;24.0;81.0;89.0;37.0
980;3;Duur baan: 24 maanden of meer;2011/'12;248.0;4.0;24.0;87.0;90.0;43.0
981;3;Duur baan: Onbekend;2003/'04;;;;;;
982;3;Duur baan: Onbekend;2004/'05;;;;;;
983;3;Duur baan: Onbekend;2005/'06;;;;;;
984;3;Duur baan: Onbekend;2006/'07;;;;;;
985;3;Duur baan: Onbekend;2007/'08;;;;;;
986;3;Duur baan: Onbekend;2008/'09;;;;;;
987;3;Duur baan: Onbekend;2009/'10;;;;;;
988;3;Duur baan: Onbekend;2010/'11;;;;;;
989;3;Duur baan: Onbekend;2011/'12;;;;;;
990;3;Werkkring: Zelfde werkkring;2003/'04;197.0;;12.0;75.0;83.0;26.0
991;3;Werkkring: Zelfde werkkring;2004/'05;150.0;3.0;13.0;54.0;58.0;21.0
992;3;Werkkring: Zelfde werkkring;2005/'06;153.0;3.0;13.0;54.0;60.0;22.0
993;3;Werkkring: Zelfde werkkring;2006/'07;183.0;2.0;16.0;65.0;70.0;30.0
994;3;Werkkring: Zelfde werkkring;2007/'08;178.0;3.0;15.0;67.0;67.0;25.0
995;3;Werkkring: Zelfde werkkring;2008/'09;195.0;3.0;15.0;65.0;76.0;36.0
996;3;Werkkring: Zelfde werkkring;2009/'10;200.0;3.0;16.0;63.0;85.0;32.0
997;3;Werkkring: Zelfde werkkring;2010/'11;195.0;3.0;12.0;61.0;83.0;36.0
998;3;Werkkring: Zelfde werkkring;2011/'12;198.0;2.0;13.0;63.0;84.0;36.0
999;3;Werkkring: Andere werkkring;2003/'04;135.0;9.0;36.0;54.0;27.0;9.0
1000;3;Werkkring: Andere werkkring;2004/'05;136.0;6.0;36.0;61.0;26.0;6.0
1001;3;Werkkring: Andere werkkring;2005/'06;153.0;7.0;37.0;65.0;32.0;11.0
1002;3;Werkkring: Andere werkkring;2006/'07;189.0;10.0;44.0;84.0;35.0;16.0
1003;3;Werkkring: Andere werkkring;2007/'08;225.0;14.0;54.0;91.0;53.0;13.0
1004;3;Werkkring: Andere werkkring;2008/'09;190.0;10.0;43.0;75.0;44.0;18.0
1005;3;Werkkring: Andere werkkring;2009/'10;140.0;8.0;31.0;56.0;31.0;14.0
1006;3;Werkkring: Andere werkkring;2010/'11;146.0;8.0;37.0;57.0;32.0;12.0
1007;3;Werkkring: Andere werkkring;2011/'12;149.0;8.0;31.0;60.0;32.0;18.0
1008;3;Werkkring: Onbekend;2003/'04;;;;;;
1009;3;Werkkring: Onbekend;2004/'05;;;;;;
1010;3;Werkkring: Onbekend;2005/'06;;;;;;
1011;3;Werkkring: Onbekend;2006/'07;2.0;;;;;
1012;3;Werkkring: Onbekend;2007/'08;;;;;;
1013;3;Werkkring: Onbekend;2008/'09;;;;;;
1014;3;Werkkring: Onbekend;2009/'10;2.0;;;;;
1015;3;Werkkring: Onbekend;2010/'11;;;;;;
1016;3;Werkkring: Onbekend;2011/'12;;;;;;
1017;3;Type scholing: geen scholing;2003/'04;247.0;5.0;34.0;98.0;83.0;27.0
1018;3;Type scholing: geen scholing;2004/'05;207.0;6.0;34.0;85.0;61.0;21.0
1019;3;Type scholing: geen scholing;2005/'06;228.0;9.0;35.0;89.0;70.0;25.0
1020;3;Type scholing: geen scholing;2006/'07;272.0;10.0;40.0;109.0;78.0;35.0
1021;3;Type scholing: geen scholing;2007/'08;280.0;12.0;47.0;107.0;86.0;29.0
1022;3;Type scholing: geen scholing;2008/'09;270.0;9.0;39.0;106.0;80.0;37.0
1023;3;Type scholing: geen scholing;2009/'10;241.0;8.0;34.0;85.0;80.0;35.0
1024;3;Type scholing: geen scholing;2010/'11;253.0;10.0;33.0;85.0;86.0;39.0
1025;3;Type scholing: geen scholing;2011/'12;242.0;8.0;28.0;83.0;85.0;38.0
1026;3;Type scholing: initieel;2003/'04;2.0;;;;;
1027;3;Type scholing: initieel;2004/'05;2.0;;;;;
1028;3;Type scholing: initieel;2005/'06;4.0;;;;2.0;
1029;3;Type scholing: initieel;2006/'07;2.0;;;;;
1030;3;Type scholing: initieel;2007/'08;3.0;;;;;
1031;3;Type scholing: initieel;2008/'09;2.0;;;;;
1032;3;Type scholing: initieel;2009/'10;;;;;;
1033;3;Type scholing: initieel;2010/'11;3.0;;;;;
1034;3;Type scholing: initieel;2011/'12;;;;;;
1035;3;Type scholing: post-initieel (kort);2003/'04;29.0;;4.0;10.0;10.0;4.0
1036;3;Type scholing: post-initieel (kort);2004/'05;21.0;;2.0;9.0;7.0;3.0
1037;3;Type scholing: post-initieel (kort);2005/'06;27.0;;3.0;11.0;10.0;4.0
1038;3;Type scholing: post-initieel (kort);2006/'07;31.0;;3.0;11.0;12.0;4.0
1039;3;Type scholing: post-initieel (kort);2007/'08;32.0;;4.0;15.0;9.0;3.0
1040;3;Type scholing: post-initieel (kort);2008/'09;38.0;;3.0;13.0;15.0;6.0
1041;3;Type scholing: post-initieel (kort);2009/'10;30.0;;;12.0;15.0;2.0
1042;3;Type scholing: post-initieel (kort);2010/'11;31.0;;2.0;13.0;12.0;4.0
1043;3;Type scholing: post-initieel (kort);2011/'12;40.0;;4.0;15.0;13.0;8.0
1044;3;Type scholing: post-initieel (lang);2003/'04;39.0;3.0;4.0;15.0;14.0;3.0
1045;3;Type scholing: post-initieel (lang);2004/'05;32.0;;3.0;14.0;12.0;3.0
1046;3;Type scholing: post-initieel (lang);2005/'06;28.0;;2.0;12.0;10.0;3.0
1047;3;Type scholing: post-initieel (lang);2006/'07;37.0;;3.0;17.0;11.0;5.0
1048;3;Type scholing: post-initieel (lang);2007/'08;43.0;;4.0;18.0;15.0;5.0
