ID;Vakantiekenmerken;Perioden;TotaalAantalVakantiesBuitenland_1;GemiddeldeVakantieduurBuitenland_2;TotaalUitgavenVakantiesBuitenland_3;GemiddeldeUitgavenBuitenland_4;GemiddeldeUitgavenMetEigenVervoer_5;GemiddeldeUitgavenMetOverigVervoer_6
668;88;2010;421.0;3.2;122.0;289.0;180.0;452.0
669;88;2011;338.0;;;;;
670;88;2012;328.0;;;;;
671;88;2013;;;;;;
672;88;2014;;;;;;
673;88;2015;;;;;;
674;88;2016;;;;;;
675;62;2002;634.0;;;;172.0;
676;62;2003;623.0;3.3;122.0;195.0;196.0;
677;62;2004;629.0;3.2;117.0;185.0;186.0;
678;62;2005;618.0;3.2;109.0;177.0;176.0;
679;62;2006;704.0;3.1;125.0;178.0;176.0;
680;62;2007;768.0;3.3;142.0;185.0;183.0;
681;62;2008;638.0;3.2;126.0;198.0;198.0;
682;62;2009;740.0;3.2;142.0;191.0;193.0;135.0
683;62;2010;649.0;3.3;127.0;196.0;193.0;135.0
684;62;2011;416.0;3.4;78.0;187.0;187.0;191.0
685;62;2012;448.0;3.3;85.0;189.0;188.0;
686;62;2013;407.0;3.2;86.0;210.0;211.0;
687;62;2014;343.0;3.3;76.0;221.0;;
688;62;2015;;;;;;
689;62;2016;;;;;;
690;63;2002;928.0;;;;111.0;
691;63;2003;686.0;3.1;82.0;120.0;119.0;
692;63;2004;722.0;3.1;79.0;109.0;111.0;
693;63;2005;592.0;3.1;59.0;100.0;102.0;
694;63;2006;515.0;3.1;60.0;116.0;111.0;
695;63;2007;566.0;3.1;63.0;112.0;113.0;
696;63;2008;491.0;3.1;64.0;131.0;137.0;
697;63;2009;504.0;3.1;49.0;97.0;99.0;80.0
698;63;2010;454.0;3.1;53.0;117.0;99.0;80.0
699;63;2011;364.0;3.2;34.0;94.0;93.0;115.0
700;63;2012;441.0;3.1;36.0;82.0;81.0;
701;63;2013;;;;;;
702;63;2014;406.0;3.2;49.0;121.0;124.0;
703;63;2015;456.0;3.0;45.0;99.0;;
704;63;2016;369.0;3.3;46.0;123.0;119.0;
705;64;2002;194.0;;;;;
706;64;2003;230.0;;;;;
707;64;2004;223.0;;;;;
708;64;2005;159.0;3.3;9.0;55.0;;
709;64;2006;173.0;;;;;
710;64;2007;240.0;;;;;
711;64;2008;248.0;;;;;
712;64;2009;282.0;;;;;
713;64;2010;247.0;;;;;
714;64;2011;279.0;;;;;
715;64;2012;149.0;;;;;
716;64;2013;;;;;;
717;64;2014;;;;;;0.0
718;64;2015;;;;;;
719;64;2016;;;;;;
720;65;2002;7.0;;;;;
721;65;2003;12.0;;;;;
722;65;2004;2.0;;;;;
723;65;2005;2.0;;;;;
724;65;2006;5.0;;;;;
725;65;2007;2.0;;;;;
726;65;2008;4.0;;;;;
727;65;2009;2.0;;;;;
728;65;2010;3.0;;;;;
729;65;2011;0.0;;;;;
730;65;2012;2.0;;;;;
731;65;2013;;;;;;
732;65;2014;;;;;;
733;65;2015;;;;;;
734;65;2016;;;;;;
735;66;2002;2482.0;3.3;416.0;168.0;;
736;66;2003;2399.0;3.3;389.0;162.0;161.0;
737;66;2004;2445.0;3.2;387.0;158.0;158.0;
738;66;2005;2266.0;3.2;359.0;159.0;158.0;
739;66;2006;2155.0;3.3;346.0;161.0;160.0;
740;66;2007;2463.0;3.2;401.0;163.0;158.0;
741;66;2008;2335.0;3.3;419.0;180.0;178.0;
742;66;2009;2598.0;3.2;424.0;163.0;161.0;317.0
743;66;2010;2473.0;3.2;419.0;169.0;161.0;317.0
744;66;2011;2457.0;3.3;380.0;155.0;153.0;366.0
745;66;2012;2444.0;3.3;410.0;168.0;165.0;
746;66;2013;2349.0;3.2;416.0;177.0;177.0;
747;66;2014;2296.0;3.3;397.0;173.0;173.0;
748;66;2015;2363.0;3.2;425.0;180.0;177.0;
749;66;2016;2295.0;3.2;407.0;177.0;173.0;
750;67;2002;282.0;;110.0;;;
751;67;2003;260.0;;;;;
752;67;2004;305.0;;;;;
753;67;2005;265.0;;;;;
754;67;2006;290.0;;;;;
755;67;2007;335.0;;;;;
756;67;2008;314.0;;;;;
757;67;2009;337.0;;;;;
758;67;2010;304.0;;;;;
759;67;2011;317.0;;;;;
760;67;2012;317.0;;;;;
761;67;2013;;;;;;
762;67;2014;;;;;;
763;67;2015;;;;;;
764;67;2016;;;;;;
765;68;2002;191.0;;59.0;;;
766;68;2003;244.0;;;;;
767;68;2004;203.0;;;;;
768;68;2005;255.0;;;;;
769;68;2006;208.0;;;;;
770;68;2007;203.0;;;;;
771;68;2008;146.0;;;;;
772;68;2009;201.0;;;;;
773;68;2010;152.0;;;;;
774;68;2011;184.0;;;;;
775;68;2012;180.0;;;;;
776;68;2013;;;;;;
777;68;2014;;;;;;
778;68;2015;;;;;;
779;68;2016;;;;;;
780;69;2002;360.0;3.5;207.0;576.0;;
781;69;2003;348.0;3.4;172.0;493.0;;493.0
782;69;2004;452.0;3.4;199.0;441.0;;441.0
783;69;2005;374.0;3.5;172.0;460.0;;171.0
784;69;2006;456.0;3.6;189.0;414.0;;414.0
785;69;2007;497.0;3.5;215.0;433.0;;433.0
786;69;2008;456.0;3.6;209.0;460.0;;460.0
787;69;2009;545.0;3.6;298.0;547.0;;547.0
788;69;2010;579.0;3.6;285.0;493.0;;547.0
789;69;2011;599.0;3.6;257.0;430.0;;430.0
790;69;2012;718.0;3.6;328.0;456.0;;456.0
791;69;2013;743.0;3.6;359.0;483.0;;483.0
792;69;2014;677.0;3.7;309.0;457.0;;457.0
793;69;2015;730.0;3.7;314.0;430.0;;430.0
794;69;2016;806.0;3.7;353.0;438.0;;438.0
795;70;2002;46.0;;;;;
796;70;2003;48.0;;;;;
797;70;2004;33.0;;;;;
798;70;2005;18.0;;;;;
799;70;2006;30.0;;;;;
800;70;2007;22.0;;;;;
801;70;2008;17.0;;;;;
802;70;2009;14.0;;;;;
803;70;2010;13.0;;;;;
804;70;2011;47.0;;;;;
805;70;2012;21.0;;;;;
806;70;2013;;;;;;
807;70;2014;;;;;;
808;70;2015;;;;;;
809;70;2016;;;;;;
810;71;2002;96.0;;;;;
811;71;2003;77.0;;;;;
812;71;2004;39.0;;;;;
813;71;2005;44.0;;;;;
814;71;2006;27.0;;;;;
815;71;2007;51.0;;;;;
816;71;2008;39.0;;;;;
817;71;2009;34.0;;;;;
818;71;2010;31.0;;;;;
819;71;2011;45.0;;;;;
820;71;2012;49.0;;;;;
821;71;2013;;;;;;
822;71;2014;;;;;;
823;71;2015;;;;;;
824;71;2016;;;;;;
825;72;2002;121.0;;;;;
826;72;2003;68.0;;;;197.0;
827;72;2004;85.0;;;;;
828;72;2005;67.0;;;;;
829;72;2006;59.0;;;;;
830;72;2007;88.0;;;;;
831;72;2008;52.0;;;;;
832;72;2009;83.0;;;;;
833;72;2010;69.0;;;;;
834;72;2011;54.0;;;;;
835;72;2012;53.0;;;;;
836;72;2013;;;;;;
837;72;2014;;;;;;
838;72;2015;;;;;;
839;72;2016;;;;;;
840;87;2002;662.0;;;;;
841;87;2003;550.0;;135.0;245.0;;
842;87;2004;592.0;3.4;134.0;228.0;163.0;
843;87;2005;596.0;3.2;119.0;199.0;145.0;
844;87;2006;527.0;3.3;104.0;198.0;151.0;
845;87;2007;606.0;3.2;121.0;199.0;158.0;
846;87;2008;605.0;3.3;140.0;237.0;187.0;
847;87;2009;787.0;3.4;196.0;249.0;159.0;400.0
848;87;2010;743.0;3.3;170.0;229.0;159.0;400.0
849;87;2011;693.0;3.3;160.0;232.0;164.0;330.0
850;87;2012;695.0;3.3;185.0;266.0;175.0;
851;87;2013;626.0;3.4;183.0;292.0;190.0;
852;87;2014;595.0;3.4;149.0;251.0;180.0;
853;87;2015;541.0;3.3;141.0;261.0;;
854;87;2016;650.0;3.4;159.0;244.0;175.0;
855;81;2002;466.0;;;;;
856;81;2003;506.0;;111.0;129.0;;
857;81;2004;453.0;3.1;98.0;216.0;;
858;81;2005;482.0;3.2;107.0;222.0;;
859;81;2006;482.0;3.2;113.0;234.0;;
860;81;2007;540.0;3.3;126.0;233.0;;
861;81;2008;499.0;3.2;108.0;221.0;;
862;81;2009;555.0;3.2;146.0;264.0;175.0;422.0
863;81;2010;559.0;3.2;129.0;231.0;175.0;422.0
864;81;2011;502.0;3.2;106.0;212.0;172.0;278.0
865;81;2012;576.0;3.1;127.0;220.0;;
866;81;2013;596.0;3.1;128.0;215.0;165.0;
867;81;2014;588.0;3.2;127.0;217.0;187.0;
868;81;2015;599.0;3.1;128.0;214.0;164.0;
869;81;2016;540.0;3.1;122.0;227.0;;
870;82;2002;512.0;;;;;
871;82;2003;446.0;;87.0;195.0;;
872;82;2004;492.0;3.2;91.0;185.0;156.0;
873;82;2005;493.0;3.3;105.0;213.0;154.0;
874;82;2006;478.0;3.3;98.0;206.0;;
875;82;2007;468.0;3.2;93.0;198.0;;
876;82;2008;487.0;3.4;109.0;228.0;;
877;82;2009;593.0;3.2;120.0;202.0;154.0;302.0
878;82;2010;502.0;3.3;151.0;301.0;154.0;302.0
879;82;2011;545.0;3.5;119.0;219.0;153.0;343.0
880;82;2012;497.0;3.4;112.0;225.0;;
881;82;2013;440.0;3.4;111.0;252.0;;
882;82;2014;421.0;3.3;96.0;227.0;;
883;82;2015;447.0;3.3;104.0;233.0;;
884;82;2016;492.0;3.4;126.0;257.0;;
885;83;2002;428.0;;;;;
886;83;2003;349.0;;75.0;215.0;;
887;83;2004;426.0;3.2;92.0;217.0;151.0;
888;83;2005;351.0;3.3;72.0;205.0;;
889;83;2006;336.0;;;;;
890;83;2007;414.0;3.4;91.0;220.0;;
891;83;2008;352.0;3.4;74.0;214.0;;
892;83;2009;465.0;3.4;96.0;205.0;141.0;363.0
893;83;2010;346.0;3.3;75.0;215.0;141.0;363.0
894;83;2011;362.0;3.4;70.0;192.0;130.0;298.0
895;83;2012;408.0;3.5;109.0;267.0;;
896;83;2013;473.0;3.4;121.0;256.0;;
897;83;2014;384.0;3.4;101.0;264.0;;
898;83;2015;496.0;3.5;119.0;240.0;;
899;83;2016;432.0;3.4;110.0;254.0;;
900;84;2002;782.0;;;;;
901;84;2003;849.0;;165.0;194.0;;
902;84;2004;908.0;3.3;177.0;195.0;150.0;
903;84;2005;813.0;3.4;155.0;190.0;151.0;
904;84;2006;779.0;3.3;167.0;214.0;168.0;
905;84;2007;837.0;3.3;184.0;220.0;166.0;
906;84;2008;790.0;3.4;190.0;245.0;183.0;
907;84;2009;774.0;3.3;184.0;238.0;159.0;431.0
908;84;2010;818.0;3.4;168.0;205.0;159.0;431.0
909;84;2011;934.0;3.4;190.0;204.0;144.0;366.0
910;84;2012;796.0;3.4;172.0;216.0;159.0;
911;84;2013;778.0;3.4;193.0;248.0;178.0;
912;84;2014;817.0;3.5;207.0;253.0;171.0;
913;84;2015;815.0;3.4;202.0;248.0;182.0;
914;84;2016;765.0;3.3;195.0;254.0;184.0;
915;85;2002;409.0;;;;;
916;85;2003;462.0;;97.0;210.0;;
917;85;2004;395.0;3.1;85.0;217.0;;
918;85;2005;275.0;3.3;66.0;240.0;;
919;85;2006;346.0;3.4;71.0;205.0;;
920;85;2007;382.0;3.3;84.0;220.0;;
921;85;2008;310.0;;;;;
922;85;2009;354.0;3.2;87.0;245.0;157.0;523.0
923;85;2010;436.0;3.3;99.0;226.0;157.0;523.0
924;85;2011;409.0;3.3;81.0;199.0;160.0;301.0
925;85;2012;493.0;3.3;132.0;269.0;177.0;
926;85;2013;460.0;3.4;104.0;226.0;186.0;
927;85;2014;421.0;3.2;88.0;209.0;;
928;85;2015;456.0;3.3;111.0;244.0;;
929;85;2016;452.0;3.4;103.0;228.0;176.0;
930;86;2002;325.0;;;;;
931;86;2003;294.0;;;;;
932;86;2004;297.0;;;;;
933;86;2005;281.0;3.2;61.0;216.0;;
934;86;2006;281.0;;;;;
935;86;2007;415.0;3.3;90.0;216.0;;
936;86;2008;320.0;;;;;
937;86;2009;287.0;;;;;
938;86;2010;220.0;;;;;
939;86;2011;257.0;;;;;
940;86;2012;319.0;;;;;
941;86;2013;;;;;;
942;86;2014;;;;;;
943;86;2015;;;;;;
944;86;2016;;;;;;
