ID;SelectieEersteJaar;SelectieTweedeJaar;Perioden;Koopkrachtverandering_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageVanCategorieInEersteJaar_8;PercentageAchteruit_9
325;502;502;1979-1981;-1.4;-13;-5.8;-1.4;2.9;9;22;61.0;58
326;502;502;1981-1983;-2.5;-14;-7.1;-2.5;2.7;11;22;62.0;63
327;502;502;1983-1985;-0.6;-11;-4.3;-0.6;4.7;13;22;61.0;54
328;502;502;1984-1985;1.5;-15;-4.4;1.5;8.7;21;25;71.0;43
329;502;502;1985-1986;4.9;-13;-0.9;4.9;11.1;22;30;76.0;27
330;502;502;1985-1987;4.2;-7;0.6;4.2;9.3;17;26;68.0;22
331;502;502;1986-1987;4.0;-12;-1.3;4.0;11.9;24;32;80.0;29
332;502;502;1987-1988;1.4;-14;-3.1;1.4;8.4;20;34;79.0;40
333;502;502;1987-1989;2.0;-7;-1.1;2.0;6.8;14;30;69.0;32
334;502;502;1988-1989;2.5;-11;-1.7;2.5;9.5;21;35;80.0;32
335;502;502;1989-1990;4.0;-11;-1.5;4.0;11.2;23;35;80.0;30
336;502;502;1989-1991;2.4;-8;-1.3;2.4;7.4;14;31;72.0;32
337;502;502;1990-1991;0.8;-14;-3.8;0.8;7.2;17;36;82.0;45
338;502;502;1991-1992;0.5;-14;-4.3;0.5;6.4;16;38;84.0;45
339;502;502;1991-1993;0.7;-10;-3.0;0.7;4.9;11;34;75.0;41
340;502;502;1992-1993;1.0;-14;-3.8;1.0;6.7;16;38;83.0;40
341;502;502;1993-1994;0.1;-15;-4.7;0.1;6.3;16;38;83.0;50
342;502;502;1993-1995;0.4;-10;-3.1;0.4;4.6;11;35;75.0;45
343;502;502;1994-1995;1.1;-13;-3.8;1.1;7.1;17;39;83.0;41
344;502;502;1995-1996;1.1;-13;-3.9;1.1;6.8;17;40;84.0;41
345;502;502;1995-1997;1.0;-9;-2.9;1.0;5.1;11;37;78.0;40
346;502;502;1996-1997;1.2;-13;-4.2;1.2;7.6;18;41;86.0;42
347;502;502;1997-1998;2.5;-13;-3.2;2.5;8.2;19;42;86.0;36
348;502;502;1997-1999;1.5;-9;-2.4;1.5;5.7;12;38;78.0;37
349;502;502;1998-1999;0.9;-14;-4.3;0.9;7.7;19;42;85.0;41
350;502;502;1999-2000;1.6;-13;-3.5;1.6;9.2;21;43;86.0;38
351;502;503;1977-1979;12.1;-3;5.0;12.1;21.3;35;5;16.0;14
352;502;503;1979-1981;4.6;-8;-0.8;4.6;15.2;21;4;12.0;29
353;502;503;1981-1983;2.7;-10;-4.0;2.7;11.6;24;5;13.0;41
354;502;503;1983-1985;2.2;-10;-2.7;2.2;11.7;22;5;14.0;38
355;502;503;1984-1985;7.1;-9;0.3;7.1;18.4;37;4;13.0;23
356;502;503;1985-1986;12.6;-4;2.4;12.6;24.7;49;4;11.0;18
357;502;503;1985-1987;8.6;-4;3.5;8.6;14.7;25;5;14.0;14
358;502;503;1986-1987;11.1;-9;1.5;11.1;23.6;64;4;9.0;23
359;502;503;1987-1988;7.7;-9;-0.3;7.7;20.3;37;4;9.0;26
360;502;503;1987-1989;7.5;-3;2.1;7.5;14.4;24;6;13.0;17
361;502;503;1988-1989;8.7;-10;0.5;8.7;21.8;48;4;9.0;24
362;502;503;1989-1990;10.4;-8;1.1;10.4;23.4;43;3;8.0;22
363;502;503;1989-1991;7.1;-4;1.3;7.1;14.7;25;5;12.0;20
364;502;503;1990-1991;6.5;-10;-2.1;6.5;20.1;43;3;8.0;31
365;502;503;1991-1992;5.1;-11;-2.5;5.1;16.9;40;3;7.0;34
366;502;503;1991-1993;4.7;-6;-0.5;4.7;11.5;21;5;11.0;27
367;502;503;1992-1993;5.3;-12;-3.2;5.3;17.9;39;3;7.0;34
368;502;503;1993-1994;4.6;-13;-3.9;4.6;18.7;51;3;7.0;36
369;502;503;1993-1995;4.8;-5;-0.1;4.8;11.7;22;4;10.0;26
370;502;503;1994-1995;6.3;-10;-1.7;6.3;21.4;49;3;7.0;30
371;502;503;1995-1996;5.5;-13;-3.3;5.5;18.6;40;3;7.0;35
372;502;503;1995-1997;5.6;-5;0.4;5.6;12.6;23;4;9.0;23
373;502;503;1996-1997;5.7;-11;-2.6;5.7;18.6;41;3;6.0;32
374;502;503;1997-1998;8.5;-9;0.3;8.5;21.2;42;3;6.0;24
375;502;503;1997-1999;7.1;-3;1.3;7.1;14.2;25;4;9.0;20
376;502;503;1998-1999;7.1;-10;-2.0;7.1;21.7;50;3;6.0;30
377;502;503;1999-2000;9.8;-10;-0.4;9.8;24.7;47;3;6.0;26
378;502;504;1977-1979;3.9;-8;-0.9;3.9;11.0;20;27;79.0;28
379;502;504;1979-1981;-0.6;-12;-5.3;-0.6;4.3;12;26;74.0;54
380;502;504;1981-1983;-2.1;-13;-6.6;-2.1;3.8;13;27;75.0;59
381;502;504;1983-1985;-0.1;-11;-4.2;-0.1;5.4;16;28;75.0;51
382;502;504;1984-1985;2.3;-14;-3.7;2.3;10.4;24;29;84.0;40
383;502;504;1985-1986;5.4;-12;-0.4;5.4;12.5;25;34;87.0;26
384;502;504;1985-1987;4.8;-6;0.9;4.8;10.3;18;32;83.0;21
385;502;504;1986-1987;4.4;-12;-1.2;4.4;13.0;26;35;88.0;28
386;502;504;1987-1988;1.9;-13;-2.8;1.9;9.4;22;38;88.0;39
387;502;504;1987-1989;2.7;-7;-0.7;2.7;8.2;16;35;82.0;29
388;502;504;1988-1989;2.9;-11;-1.5;2.9;10.5;23;38;89.0;31
389;502;504;1989-1990;4.3;-10;-1.3;4.3;12.1;25;38;87.0;29
390;502;504;1989-1991;2.8;-7;-1.0;2.8;8.3;16;36;84.0;31
391;502;504;1990-1991;1.1;-14;-3.7;1.1;8.0;20;39;90.0;44
392;502;504;1991-1992;0.6;-14;-4.1;0.6;7.0;18;41;91.0;44
393;502;504;1991-1993;1.0;-10;-2.7;1.0;5.6;12;39;85.0;40
394;502;504;1992-1993;1.2;-14;-3.8;1.2;7.3;17;41;90.0;39
395;502;504;1993-1994;0.3;-15;-4.7;0.3;6.9;18;41;90.0;49
396;502;504;1993-1995;0.7;-9;-2.8;0.7;5.4;12;39;85.0;43
397;502;504;1994-1995;1.3;-13;-3.7;1.3;7.8;19;42;90.0;40
398;502;504;1995-1996;1.2;-13;-3.9;1.2;7.4;18;43;91.0;40
399;502;504;1995-1997;1.2;-9;-2.6;1.2;5.8;13;41;87.0;38
400;502;504;1996-1997;1.3;-13;-4.1;1.3;8.2;19;44;91.0;41
401;502;504;1997-1998;2.7;-13;-3.0;2.7;8.9;20;45;91.0;35
402;502;504;1997-1999;1.8;-9;-2.1;1.8;6.6;14;43;87.0;35
403;502;504;1998-1999;1.1;-14;-4.1;1.1;8.5;21;45;91.0;40
404;502;504;1999-2000;1.9;-13;-3.3;1.9;10.0;23;45;92.0;38
405;503;505;1977-1979;1.5;-17;-6.0;1.5;9.3;19;16;;44
406;503;505;1979-1981;-4.2;-26;-13.1;-4.2;1.9;9;17;100.0;68
407;503;505;1981-1983;-3.7;-23;-11.7;-3.7;2.2;12;16;100.0;64
408;503;505;1983-1985;-3.8;-21;-11.8;-3.8;2.9;12;16;100.0;68
409;503;505;1984-1985;0.4;-30;-10.3;0.4;10.2;23;16;;48
410;503;505;1985-1986;4.3;-26;-6.9;4.3;13.0;26;17;;40
411;503;505;1985-1987;3.9;-15;-3.3;3.9;10.5;17;17;;35
412;503;505;1986-1987;4.1;-24;-7.4;4.1;14.0;26;19;;38
413;503;505;1987-1988;1.9;-26;-8.8;1.9;11.5;23;19;100.0;44
414;503;505;1987-1989;2.4;-16;-5.0;2.4;9.3;17;19;100.0;40
415;503;505;1988-1989;3.5;-23;-6.9;3.5;13.6;28;20;100.0;39
416;503;505;1989-1990;5.3;-24;-6.0;5.3;15.0;27;20;100.0;36
417;503;505;1989-1991;3.1;-17;-5.7;3.1;10.4;18;19;100.0;39
418;503;505;1990-1991;1.6;-27;-8.5;1.6;10.9;22;18;100.0;45
419;503;505;1991-1992;2.7;-24;-6.7;2.7;11.4;23;17;100.0;40
420;503;505;1991-1993;1.5;-19;-7.0;1.5;7.9;15;17;100.0;44
421;503;505;1992-1993;1.9;-27;-9.1;1.9;10.4;21;18;100.0;43
422;503;505;1993-1994;1.6;-27;-9.3;1.6;10.5;22;17;100.0;45
423;503;505;1993-1995;1.1;-19;-7.1;1.1;7.9;15;18;100.0;45
424;503;505;1994-1995;2.7;-26;-7.7;2.7;12.3;25;17;100.0;41
425;503;505;1995-1996;2.6;-28;-7.9;2.6;11.8;24;17;100.0;42
426;503;505;1995-1997;2.4;-18;-6.4;2.4;9.2;17;17;100.0;41
427;503;505;1996-1997;4.1;-24;-6.5;4.1;13.8;26;16;100.0;38
428;503;505;1997-1998;4.3;-25;-6.3;4.3;14.6;26;16;100.0;37
429;503;505;1997-1999;2.9;-18;-6.0;2.9;10.1;17;16;100.0;39
430;503;505;1998-1999;3.7;-26;-7.3;3.7;13.3;25;16;100.0;39
431;503;505;1999-2000;4.7;-25;-5.5;4.7;14.1;26;16;100.0;36
432;503;501;1977-1979;-24.0;-40;-28.9;-24.0;-11.4;3;1;;88
433;503;501;1979-1981;-25.8;-41;-33.7;-25.8;-14.6;-6;2;14.0;95
434;503;501;1981-1983;-22.1;-41;-31.7;-22.1;-11.8;1;2;13.0;89
435;503;501;1983-1985;-19.5;-36;-25.3;-19.5;-11.7;-2;2;14.0;93
436;503;501;1984-1985;-41.3;-64;-53.6;-41.3;-29.3;-16;1;;95
437;503;501;1985-1986;-27.6;-56;-43.1;-27.6;-6.0;4;1;;87
438;503;501;1985-1987;-17.8;-36;-27.2;-17.8;-2.9;2;2;;84
439;503;501;1986-1987;-33.3;-64;-47.4;-33.3;-14.8;1;1;;87
440;503;501;1987-1988;-39.3;-67;-52.3;-39.3;-22.2;-6;1;5.0;92
441;503;501;1987-1989;-16.0;-38;-26.6;-16.0;-5.0;3;2;9.0;85
442;503;501;1988-1989;-33.4;-62;-49.7;-33.4;-12.4;2;1;6.0;88
443;503;501;1989-1990;-33.0;-62;-48.7;-33.0;-14.2;6;1;7.0;87
444;503;501;1989-1991;-18.1;-38;-28.7;-18.1;-7.9;2;2;11.0;88
445;503;501;1990-1991;-39.4;-65;-53.7;-39.4;-21.8;-4;1;6.0;91
446;503;501;1991-1992;-38.4;-65;-52.5;-38.4;-19.5;1;1;5.0;89
447;503;501;1991-1993;-20.7;-41;-31.4;-20.7;-9.8;0;2;10.0;89
448;503;501;1992-1993;-40.9;-67;-56.4;-40.9;-25.1;-7;1;6.0;93
449;503;501;1993-1994;-39.5;-67;-53.6;-39.5;-23.1;-5;1;6.0;92
450;503;501;1993-1995;-20.7;-40;-29.8;-20.7;-10.3;2;2;11.0;88
451;503;501;1994-1995;-39.5;-64;-53.1;-39.5;-23.7;-4;1;7.0;92
452;503;501;1995-1996;-39.5;-65;-53.7;-39.5;-25.1;-6;1;6.0;93
453;503;501;1995-1997;-19.6;-39;-30.3;-19.6;-10.1;1;2;11.0;89
454;503;501;1996-1997;-37.3;-64;-52.5;-37.3;-19.2;4;1;6.0;88
455;503;501;1997-1998;-36.0;-66;-53.0;-36.0;-18.8;2;1;6.0;88
456;503;501;1997-1999;-19.3;-41;-30.8;-19.3;-8.8;3;2;12.0;87
457;503;501;1998-1999;-42.2;-67;-56.1;-42.2;-26.1;-6;1;6.0;92
458;503;501;1999-2000;-40.5;-66;-55.0;-40.5;-21.5;-5;1;6.0;92
459;503;502;1977-1979;-3.8;-20;-9.8;-3.8;2.3;15;4;;67
460;503;502;1979-1981;-8.7;-28;-16.5;-8.7;-2.0;6;5;32.0;79
461;503;502;1981-1983;-6.7;-26;-16.2;-6.7;1.4;13;4;26.0;65
462;503;502;1983-1985;-6.0;-22;-14.1;-6.0;-0.8;6;5;30.0;78
463;503;502;1984-1985;-4.9;-31;-17.8;-4.9;8.6;21;3;;63
464;503;502;1985-1986;-8.0;-41;-27.1;-8.0;4.2;13;3;;66
465;503;502;1985-1987;-1.1;-18;-7.6;-1.1;6.4;14;4;;54
466;503;502;1986-1987;-9.6;-40;-23.4;-9.6;7.3;19;3;;66
467;503;502;1987-1988;-10.1;-39;-25.1;-10.1;4.1;18;3;17.0;69
468;503;502;1987-1989;-2.9;-20;-11.4;-2.9;5.6;15;5;26.0;60
469;503;502;1988-1989;-7.6;-39;-22.3;-7.6;6.0;22;3;17.0;65
470;503;502;1989-1990;-6.2;-36;-20.4;-6.2;8.7;23;4;17.0;61
471;503;502;1989-1991;-2.5;-20;-11.7;-2.5;6.1;15;5;28.0;58
472;503;502;1990-1991;-9.5;-40;-25.4;-9.5;4.2;18;3;18.0;68
473;503;502;1991-1992;-10.3;-41;-25.3;-10.3;3.2;17;3;15.0;69
474;503;502;1991-1993;-4.6;-23;-13.4;-4.6;3.7;12;4;25.0;64
475;503;502;1992-1993;-11.3;-40;-25.3;-11.3;3.9;18;3;17.0;69
476;503;502;1993-1994;-11.8;-39;-25.4;-11.8;4.0;18;3;19.0;70
477;503;502;1993-1995;-4.3;-22;-12.9;-4.3;3.9;12;5;29.0;63
478;503;502;1994-1995;-8.3;-38;-23.2;-8.3;5.7;23;3;19.0;65
479;503;502;1995-1996;-9.3;-40;-25.5;-9.3;6.3;21;3;18.0;66
480;503;502;1995-1997;-3.6;-21;-12.7;-3.6;5.0;13;5;27.0;61
481;503;502;1996-1997;-8.6;-38;-23.3;-8.6;7.1;21;3;18.0;65
482;503;502;1997-1998;-8.7;-37;-23.3;-8.7;6.7;21;3;18.0;66
483;503;502;1997-1999;-3.1;-20;-11.7;-3.1;5.7;13;4;27.0;58
484;503;502;1998-1999;-9.6;-38;-23.5;-9.6;5.8;21;3;18.0;67
485;503;502;1999-2000;-9.6;-41;-25.0;-9.6;6.5;21;2;16.0;66
486;503;503;1977-1979;4.4;-7;-1.4;4.4;11.9;21;10;;30
487;503;503;1979-1981;-1.1;-13;-5.9;-1.1;4.8;10;9;55.0;57
488;503;503;1981-1983;-1.6;-13;-7.0;-1.6;4.1;13;10;61.0;58
489;503;503;1983-1985;-1.2;-13;-6.0;-1.2;5.4;16;9;56.0;58
490;503;503;1984-1985;2.5;-15;-4.2;2.5;11.9;24;12;;40
491;503;503;1985-1986;6.5;-13;-2.9;6.5;14.8;27;13;;32
492;503;503;1985-1987;6.5;-6;0.9;6.5;12.1;19;11;;22
493;503;503;1986-1987;6.4;-12;-1.3;6.4;15.1;28;15;;29
494;503;503;1987-1988;3.9;-14;-3.8;3.9;12.7;24;15;77.0;37
495;503;503;1987-1989;4.7;-6;-0.6;4.7;10.8;18;12;65.0;27
496;503;503;1988-1989;5.5;-12;-2.0;5.5;15.3;29;15;78.0;30
497;503;503;1989-1990;7.6;-11;-0.5;7.6;16.6;28;15;75.0;26
498;503;503;1989-1991;6.1;-6;0.6;6.1;12.5;20;12;61.0;23
499;503;503;1990-1991;3.5;-14;-3.6;3.5;12.4;24;13;77.0;37
500;503;503;1991-1992;4.3;-12;-2.4;4.3;12.7;24;14;81.0;33
501;503;503;1991-1993;3.9;-8;-1.3;3.9;9.6;16;11;65.0;31
502;503;503;1992-1993;3.9;-14;-3.2;3.9;11.7;22;14;77.0;34
503;503;503;1993-1994;3.5;-14;-3.5;3.5;12.0;23;13;76.0;36
504;503;503;1993-1995;3.8;-7;-1.3;3.8;9.7;17;11;61.0;31
505;503;503;1994-1995;4.8;-11;-2.2;4.8;13.8;26;13;74.0;32
506;503;503;1995-1996;4.4;-12;-2.6;4.4;13.1;25;13;76.0;33
507;503;503;1995-1997;4.9;-7;-0.2;4.9;11.1;18;10;62.0;26
508;503;503;1996-1997;6.1;-11;-1.2;6.1;15.3;27;13;76.0;29
509;503;503;1997-1998;6.8;-10;-0.7;6.8;16.2;28;12;75.0;27
510;503;503;1997-1999;6.0;-6;0.4;6.0;12.1;19;10;62.0;24
511;503;503;1998-1999;5.7;-11;-1.7;5.7;14.9;26;12;76.0;30
512;503;503;1999-2000;6.8;-10;-0.6;6.8;15.6;28;13;79.0;27
513;503;504;1977-1979;2.2;-11;-4.6;2.2;10.1;19;14;;41
514;503;504;1979-1981;-3.1;-21;-9.8;-3.1;2.7;9;14;86.0;65
515;503;504;1981-1983;-2.5;-17;-9.2;-2.5;3.5;13;14;87.0;60
516;503;504;1983-1985;-2.6;-18;-8.6;-2.6;3.5;14;14;86.0;65
517;503;504;1984-1985;1.4;-20;-6.5;1.4;11.1;24;14;;44
518;503;504;1985-1986;4.8;-22;-5.9;4.8;13.5;26;16;;37
519;503;504;1985-1987;4.8;-9;-1.5;4.8;11.1;17;16;;31
520;503;504;1986-1987;4.9;-18;-5.4;4.9;14.4;27;17;;35
521;503;504;1987-1988;2.6;-21;-7.2;2.6;11.9;23;18;95.0;42
522;503;504;1987-1989;3.1;-12;-3.3;3.1;9.9;17;17;91.0;36
523;503;504;1988-1989;4.0;-18;-5.3;4.0;14.1;28;19;94.0;36
524;503;504;1989-1990;6.1;-18;-4.0;6.1;15.6;28;19;93.0;33
525;503;504;1989-1991;4.1;-13;-3.2;4.1;11.1;19;17;89.0;34
526;503;504;1990-1991;2.1;-22;-6.7;2.1;11.3;23;17;94.0;43
527;503;504;1991-1992;3.1;-19;-5.3;3.1;11.8;23;16;95.0;38
528;503;504;1991-1993;2.3;-14;-4.7;2.3;8.4;15;16;90.0;40
529;503;504;1992-1993;2.5;-22;-6.9;2.5;10.9;21;17;94.0;41
530;503;504;1993-1994;2.1;-22;-7.3;2.1;11.0;23;16;94.0;43
531;503;504;1993-1995;1.9;-14;-4.9;1.9;8.4;16;16;89.0;41
532;503;504;1994-1995;3.3;-20;-5.7;3.3;12.9;25;16;93.0;39
533;503;504;1995-1996;3.2;-21;-5.8;3.2;12.3;24;15;94.0;39
534;503;504;1995-1997;3.2;-13;-3.9;3.2;9.8;17;15;89.0;37
535;503;504;1996-1997;4.7;-19;-4.6;4.7;14.2;26;15;94.0;36
536;503;504;1997-1998;5.1;-19;-4.3;5.1;15.1;27;15;94.0;34
537;503;504;1997-1999;4.0;-12;-3.2;4.0;10.8;18;15;88.0;34
538;503;504;1998-1999;4.4;-20;-5.1;4.4;13.8;25;15;94.0;37
539;503;504;1999-2000;5.4;-19;-3.6;5.4;14.7;27;15;94.0;34
540;504;505;1977-1979;2.1;-17;-5.1;2.1;9.3;18;50;100.0;40
541;504;505;1979-1981;-2.9;-22;-10.9;-2.9;2.7;10;52;100.0;64
542;504;505;1981-1983;-3.5;-21;-10.5;-3.5;2.5;12;52;100.0;65
543;504;505;1983-1985;-1.8;-19;-8.6;-1.8;4.3;14;53;100.0;60
544;504;505;1984-1985;1.0;-24;-7.6;1.0;9.8;23;51;100.0;45
545;504;505;1985-1986;4.3;-22;-4.0;4.3;12.1;25;56;100.0;34
546;504;505;1985-1987;4.0;-13;-2.0;4.0;9.9;17;56;100.0;30
547;504;505;1986-1987;3.9;-19;-4.2;3.9;12.9;26;59;100.0;34
548;504;505;1987-1988;1.4;-21;-6.1;1.4;9.8;22;62;100.0;43
549;504;505;1987-1989;2.0;-13;-3.3;2.0;8.1;16;62;100.0;37
550;504;505;1988-1989;2.6;-18;-4.3;2.6;11.1;25;63;100.0;36
551;504;505;1989-1990;4.0;-19;-4.4;4.0;12.6;25;64;100.0;35
552;504;505;1989-1991;2.3;-14;-3.6;2.3;8.5;17;62;100.0;37
553;504;505;1990-1991;0.8;-22;-6.2;0.8;8.5;20;61;100.0;46
554;504;505;1991-1992;0.7;-20;-5.9;0.7;8.1;19;62;100.0;45
555;504;505;1991-1993;0.7;-15;-5.0;0.7;6.0;13;63;100.0;44
556;504;505;1992-1993;1.0;-21;-6.4;1.0;7.9;18;63;100.0;43
557;504;505;1993-1994;0.1;-22;-7.0;0.1;7.6;19;63;100.0;49
558;504;505;1993-1995;0.4;-15;-5.1;0.4;5.8;13;64;100.0;47
559;504;505;1994-1995;1.2;-19;-5.8;1.2;8.7;21;64;100.0;43
560;504;505;1995-1996;1.1;-20;-5.9;1.1;8.3;20;64;100.0;43
561;504;505;1995-1997;1.1;-14;-4.4;1.1;6.4;14;64;100.0;42
562;504;505;1996-1997;1.4;-19;-5.6;1.4;9.4;22;65;100.0;42
563;504;505;1997-1998;2.6;-18;-4.7;2.6;10.0;22;65;100.0;38
564;504;505;1997-1999;1.7;-13;-3.9;1.7;7.2;15;65;100.0;39
565;504;505;1998-1999;1.2;-20;-5.8;1.2;9.5;22;65;100.0;42
566;504;505;1999-2000;2.1;-19;-4.8;2.1;10.9;24;65;100.0;39
567;504;501;1977-1979;-11.9;-27;-20.9;-11.9;-2.3;7;9;17.0;80
568;504;501;1979-1981;-15.8;-34;-24.8;-15.8;-6.5;2;12;22.0;88
569;504;501;1981-1983;-13.6;-32;-23.8;-13.6;-6.1;1;11;21.0;87
570;504;501;1983-1985;-11.0;-27;-20.8;-11.0;-2.9;6;11;22.0;80
571;504;501;1984-1985;-21.0;-54;-39.1;-21.0;-1.3;18;7;14.0;76
572;504;501;1985-1986;-17.7;-51;-35.7;-17.7;-0.5;12;6;11.0;76
573;504;501;1985-1987;-7.4;-28;-18.9;-7.4;2.4;10;8;15.0;70
574;504;501;1986-1987;-16.8;-49;-36.2;-16.8;-0.2;14;6;10.0;75
575;504;501;1987-1988;-14.7;-47;-31.9;-14.7;0.0;14;6;10.0;75
576;504;501;1987-1989;-7.5;-28;-17.8;-7.5;0.8;9;9;15.0;72
577;504;501;1988-1989;-14.6;-49;-32.2;-14.6;0.5;15;6;10.0;74
578;504;501;1989-1990;-15.9;-50;-33.8;-15.9;-0.2;15;7;11.0;75
579;504;501;1989-1991;-8.7;-29;-19.5;-8.7;0.6;10;9;15.0;74
580;504;501;1990-1991;-18.4;-53;-37.0;-18.4;-2.1;14;5;9.0;78
581;504;501;1991-1992;-17.1;-51;-34.9;-17.1;-2.5;13;5;8.0;79
582;504;501;1991-1993;-9.9;-31;-20.4;-9.9;-0.6;7;8;13.0;77
583;504;501;1992-1993;-19.3;-54;-37.1;-19.3;-2.8;11;6;9.0;79
584;504;501;1993-1994;-19.5;-53;-37.2;-19.5;-2.7;13;6;9.0;78
585;504;501;1993-1995;-9.7;-30;-20.6;-9.7;0.0;9;9;14.0;75
586;504;501;1994-1995;-16.9;-52;-36.6;-16.9;-0.2;18;6;9.0;75
587;504;501;1995-1996;-18.7;-51;-36.0;-18.7;-1.8;14;5;8.0;78
588;504;501;1995-1997;-9.1;-30;-19.2;-9.1;0.5;8;8;13.0;73
589;504;501;1996-1997;-16.3;-51;-34.9;-16.3;-0.8;15;5;8.0;76
590;504;501;1997-1998;-16.9;-51;-34.7;-16.9;0.6;17;5;8.0;74
591;504;501;1997-1999;-8.7;-32;-20.1;-8.7;1.3;11;8;13.0;72
592;504;501;1998-1999;-18.9;-55;-38.2;-18.9;-0.7;19;5;8.0;76
593;504;501;1999-2000;-18.7;-55;-38.5;-18.7;-0.9;19;5;8.0;76
594;504;502;1977-1979;2.0;-12;-3.1;2.0;7.8;16;26;52.0;38
595;504;502;1979-1981;-2.3;-17;-8.1;-2.3;2.5;9;27;52.0;62
596;504;502;1981-1983;-2.8;-16;-8.0;-2.8;2.5;11;26;51.0;63
597;504;502;1983-1985;-1.3;-14;-5.9;-1.3;4.3;12;27;51.0;58
598;504;502;1984-1985;1.1;-17;-5.3;1.1;8.7;21;28;55.0;45
599;504;502;1985-1986;4.2;-17;-2.0;4.2;10.8;22;32;58.0;30
600;504;502;1985-1987;3.9;-8;-0.6;3.9;8.9;17;31;55.0;27
601;504;502;1986-1987;3.8;-15;-2.7;3.8;11.6;24;35;59.0;32
602;504;502;1987-1988;1.0;-17;-4.6;1.0;8.2;20;37;60.0;43
603;504;502;1987-1989;1.7;-10;-2.4;1.7;6.7;14;35;56.0;36
604;504;502;1988-1989;2.2;-15;-3.0;2.2;9.3;21;38;60.0;35
605;504;502;1989-1990;3.5;-14;-2.9;3.5;11.0;23;38;60.0;33
606;504;502;1989-1991;2.0;-11;-2.4;2.0;7.2;15;37;59.0;36
607;504;502;1990-1991;0.5;-18;-5.0;0.5;7.1;17;39;63.0;47
608;504;502;1991-1992;0.3;-17;-5.1;0.3;6.3;16;40;65.0;46
609;504;502;1991-1993;0.5;-12;-4.1;0.5;4.8;11;38;61.0;44
610;504;502;1992-1993;0.9;-17;-5.1;0.9;6.6;16;41;65.0;42
611;504;502;1993-1994;-0.2;-18;-5.9;-0.2;6.2;16;42;66.0;51
612;504;502;1993-1995;0.2;-12;-4.2;0.2;4.5;11;40;62.0;47
613;504;502;1994-1995;0.9;-16;-4.8;0.9;7.0;18;42;66.0;43
614;504;502;1995-1996;0.9;-16;-4.8;0.9;6.8;17;43;67.0;42
615;504;502;1995-1997;0.8;-11;-3.7;0.8;5.1;11;41;64.0;43
616;504;502;1996-1997;1.0;-16;-5.0;1.0;7.6;18;44;68.0;43
617;504;502;1997-1998;2.3;-15;-4.1;2.3;8.2;19;45;69.0;38
618;504;502;1997-1999;1.4;-11;-3.3;1.4;5.7;12;42;65.0;39
619;504;502;1998-1999;0.8;-16;-5.1;0.8;7.6;19;45;69.0;43
620;504;502;1999-2000;1.4;-16;-4.3;1.4;9.1;21;45;69.0;40
621;504;503;1977-1979;6.7;-6;0.3;6.7;15.3;25;15;31.0;24
622;504;503;1979-1981;0.3;-10;-5.0;0.3;7.2;17;13;26.0;48
623;504;503;1981-1983;-0.6;-12;-5.9;-0.6;6.2;17;15;28.0;53
624;504;503;1983-1985;-0.1;-12;-4.9;-0.1;7.4;19;14;27.0;50
625;504;503;1984-1985;3.5;-13;-3.0;3.5;13.9;28;16;31.0;35
626;504;503;1985-1986;7.3;-11;-1.4;7.3;17.6;31;18;32.0;28
627;504;503;1985-1987;7.4;-5;1.6;7.4;12.9;21;17;30.0;19
628;504;503;1986-1987;7.1;-12;-1.1;7.1;16.0;33;18;31.0;28
629;504;503;1987-1988;4.6;-13;-3.3;4.6;13.8;27;19;30.0;34
630;504;503;1987-1989;5.6;-6;0.3;5.6;12.0;20;18;29.0;24
631;504;503;1988-1989;6.0;-11;-1.5;6.0;16.5;32;19;30.0;29
632;504;503;1989-1990;8.0;-11;-0.2;8.0;17.6;31;19;29.0;26
633;504;503;1989-1991;6.4;-5;0.8;6.4;13.2;22;17;27.0;22
634;504;503;1990-1991;4.0;-13;-3.3;4.0;13.7;27;17;28.0;36
635;504;503;1991-1992;4.4;-12;-2.4;4.4;13.3;26;17;28.0;33
636;504;503;1991-1993;4.1;-7;-1.1;4.1;10.1;17;16;26.0;30
637;504;503;1992-1993;4.1;-13;-3.2;4.1;12.5;24;17;26.0;34
638;504;503;1993-1994;3.7;-13;-3.6;3.7;12.7;26;16;25.0;36
639;504;503;1993-1995;4.1;-6;-0.9;4.1;10.3;18;15;24.0;29
640;504;503;1994-1995;5.1;-11;-2.1;5.1;14.8;29;16;25.0;32
641;504;503;1995-1996;4.5;-12;-2.8;4.5;13.9;27;16;25.0;33
642;504;503;1995-1997;5.1;-6;0.0;5.1;11.5;19;15;23.0;25
643;504;503;1996-1997;6.0;-11;-1.5;6.0;15.7;30;15;24.0;29
644;504;503;1997-1998;7.0;-10;-0.5;7.0;17.0;31;15;23.0;26
645;504;503;1997-1999;6.3;-5;0.6;6.3;12.7;21;15;22.0;22
646;504;503;1998-1999;5.9;-11;-1.8;5.9;15.9;29;15;23.0;30
647;504;503;1999-2000;7.2;-10;-0.6;7.2;16.8;31;15;24.0;27
648;504;504;1977-1979;3.3;-9;-2.0;3.3;10.7;20;41;83.0;33
649;504;504;1979-1981;-1.4;-15;-6.8;-1.4;3.9;11;41;78.0;58
