ID;Persoonskenmerken;Geslacht;Perioden;WerkzameBeroepsbevolking_1;RegelmatigeWerktijden_2;TotaalOnregelmatigeWerktijden_3;Avondwerk_4;Nachtwerk_5;Zaterdag_6;Zondag_7;WerktijdenOnbekend_8
290;18700;Mannen;2004;1081.0;458.0;623.0;453.0;225.0;518.0;267.0;
291;18700;Mannen;2005;1046.0;459.0;587.0;442.0;224.0;477.0;265.0;
292;18700;Mannen;2006;1060.0;464.0;596.0;444.0;233.0;489.0;279.0;
293;18700;Mannen;2007;1026.0;431.0;594.0;435.0;224.0;478.0;260.0;
294;18700;Mannen;2008;1113.0;478.0;635.0;463.0;234.0;518.0;281.0;
295;18700;Mannen;2009;1073.0;455.0;618.0;463.0;237.0;500.0;287.0;
296;18700;Mannen;2010;990.0;392.0;596.0;440.0;226.0;490.0;272.0;2.0
297;18700;Mannen;2011;998.0;370.0;627.0;461.0;222.0;521.0;290.0;
298;18700;Mannen;2012;955.0;363.0;590.0;428.0;211.0;489.0;269.0;2.0
299;18700;Mannen;2013;816.0;309.0;506.0;355.0;174.0;421.0;226.0;
300;18700;Vrouwen;2000;700.0;331.0;368.0;253.0;54.0;302.0;167.0;
301;18700;Vrouwen;2001 voor revisie;728.0;358.0;369.0;260.0;60.0;305.0;165.0;
302;18700;Vrouwen;2001 na revisie;733.0;355.0;378.0;265.0;59.0;314.0;171.0;
303;18700;Vrouwen;2002;717.0;336.0;381.0;268.0;58.0;314.0;176.0;
304;18700;Vrouwen;2003;692.0;316.0;377.0;264.0;52.0;308.0;172.0;
305;18700;Vrouwen;2004;652.0;302.0;349.0;243.0;50.0;292.0;168.0;
306;18700;Vrouwen;2005;633.0;308.0;326.0;226.0;44.0;267.0;149.0;
307;18700;Vrouwen;2006;628.0;299.0;329.0;236.0;48.0;274.0;154.0;
308;18700;Vrouwen;2007;645.0;296.0;349.0;242.0;47.0;293.0;170.0;
309;18700;Vrouwen;2008;702.0;326.0;376.0;259.0;50.0;314.0;182.0;
310;18700;Vrouwen;2009;666.0;304.0;362.0;258.0;52.0;299.0;183.0;
311;18700;Vrouwen;2010;648.0;293.0;355.0;236.0;45.0;293.0;181.0;
312;18700;Vrouwen;2011;652.0;282.0;370.0;249.0;44.0;308.0;191.0;
313;18700;Vrouwen;2012;613.0;281.0;331.0;221.0;40.0;277.0;173.0;
314;18700;Vrouwen;2013;539.0;235.0;304.0;198.0;37.0;261.0;166.0;
315;18740;Mannen en vrouwen;2000;3074.0;1273.0;1800.0;1385.0;559.0;1532.0;959.0;2.0
316;18740;Mannen en vrouwen;2001 voor revisie;3141.0;1356.0;1783.0;1385.0;577.0;1507.0;965.0;2.0
317;18740;Mannen en vrouwen;2001 na revisie;3122.0;1337.0;1784.0;1383.0;573.0;1509.0;953.0;
318;18740;Mannen en vrouwen;2002;3155.0;1366.0;1788.0;1415.0;563.0;1511.0;980.0;
319;18740;Mannen en vrouwen;2003;3119.0;1325.0;1793.0;1429.0;589.0;1515.0;975.0;
320;18740;Mannen en vrouwen;2004;2999.0;1258.0;1741.0;1369.0;557.0;1469.0;953.0;
321;18740;Mannen en vrouwen;2005;3101.0;1329.0;1772.0;1415.0;591.0;1473.0;987.0;
322;18740;Mannen en vrouwen;2006;3176.0;1353.0;1822.0;1451.0;605.0;1543.0;1025.0;
323;18740;Mannen en vrouwen;2007;3250.0;1354.0;1895.0;1515.0;604.0;1588.0;1066.0;
324;18740;Mannen en vrouwen;2008;3223.0;1335.0;1888.0;1518.0;594.0;1580.0;1050.0;
325;18740;Mannen en vrouwen;2009;3211.0;1329.0;1882.0;1517.0;603.0;1578.0;1074.0;
326;18740;Mannen en vrouwen;2010;3133.0;1204.0;1928.0;1541.0;586.0;1585.0;1086.0;
327;18740;Mannen en vrouwen;2011;3137.0;1141.0;1993.0;1583.0;573.0;1650.0;1120.0;3.0
328;18740;Mannen en vrouwen;2012;3164.0;1147.0;2015.0;1579.0;567.0;1682.0;1124.0;2.0
329;18740;Mannen en vrouwen;2013;3177.0;1121.0;2054.0;1612.0;617.0;1744.0;1183.0;2.0
330;18740;Mannen;2000;1791.0;696.0;1094.0;839.0;375.0;929.0;546.0;
331;18740;Mannen;2001 voor revisie;1820.0;751.0;1068.0;822.0;382.0;899.0;538.0;
332;18740;Mannen;2001 na revisie;1831.0;746.0;1085.0;835.0;384.0;915.0;541.0;
333;18740;Mannen;2002;1832.0;732.0;1099.0;876.0;382.0;929.0;566.0;
334;18740;Mannen;2003;1801.0;715.0;1086.0;869.0;406.0;918.0;561.0;
335;18740;Mannen;2004;1727.0;682.0;1044.0;821.0;388.0;880.0;541.0;
336;18740;Mannen;2005;1774.0;716.0;1057.0;848.0;412.0;884.0;569.0;
337;18740;Mannen;2006;1794.0;729.0;1064.0;854.0;418.0;897.0;563.0;
338;18740;Mannen;2007;1819.0;720.0;1099.0;882.0;413.0;924.0;583.0;
339;18740;Mannen;2008;1789.0;700.0;1088.0;878.0;404.0;910.0;578.0;
340;18740;Mannen;2009;1753.0;682.0;1071.0;865.0;404.0;887.0;573.0;
341;18740;Mannen;2010;1701.0;588.0;1112.0;898.0;401.0;917.0;595.0;
342;18740;Mannen;2011;1702.0;557.0;1143.0;926.0;384.0;943.0;605.0;2.0
343;18740;Mannen;2012;1708.0;566.0;1141.0;902.0;386.0;947.0;587.0;2.0
344;18740;Mannen;2013;1735.0;546.0;1187.0;935.0;426.0;1011.0;647.0;
345;18740;Vrouwen;2000;1283.0;577.0;706.0;546.0;184.0;603.0;413.0;
346;18740;Vrouwen;2001 voor revisie;1321.0;605.0;715.0;563.0;196.0;608.0;427.0;
347;18740;Vrouwen;2001 na revisie;1290.0;590.0;699.0;549.0;189.0;594.0;412.0;
348;18740;Vrouwen;2002;1323.0;634.0;689.0;539.0;181.0;582.0;414.0;
349;18740;Vrouwen;2003;1318.0;610.0;708.0;560.0;183.0;597.0;413.0;
350;18740;Vrouwen;2004;1272.0;576.0;696.0;548.0;169.0;589.0;413.0;
351;18740;Vrouwen;2005;1327.0;612.0;715.0;567.0;179.0;589.0;419.0;
352;18740;Vrouwen;2006;1383.0;624.0;758.0;597.0;188.0;646.0;462.0;
353;18740;Vrouwen;2007;1431.0;634.0;796.0;633.0;191.0;664.0;483.0;
354;18740;Vrouwen;2008;1435.0;635.0;799.0;640.0;190.0;671.0;473.0;
355;18740;Vrouwen;2009;1458.0;647.0;811.0;652.0;199.0;691.0;501.0;
356;18740;Vrouwen;2010;1431.0;615.0;816.0;643.0;184.0;668.0;491.0;
357;18740;Vrouwen;2011;1435.0;584.0;850.0;657.0;189.0;707.0;515.0;
358;18740;Vrouwen;2012;1456.0;581.0;875.0;677.0;181.0;734.0;537.0;
359;18740;Vrouwen;2013;1442.0;575.0;867.0;677.0;191.0;733.0;536.0;
360;18790;Mannen en vrouwen;2000;1890.0;855.0;1034.0;884.0;253.0;693.0;525.0;
361;18790;Mannen en vrouwen;2001 voor revisie;1874.0;871.0;1003.0;854.0;229.0;686.0;520.0;
362;18790;Mannen en vrouwen;2001 na revisie;1784.0;827.0;957.0;818.0;224.0;660.0;501.0;
363;18790;Mannen en vrouwen;2002;1906.0;902.0;1004.0;874.0;237.0;670.0;530.0;
364;18790;Mannen en vrouwen;2003;1993.0;907.0;1085.0;946.0;249.0;727.0;581.0;
365;18790;Mannen en vrouwen;2004;2168.0;946.0;1221.0;1061.0;300.0;843.0;670.0;
366;18790;Mannen en vrouwen;2005;2159.0;1022.0;1137.0;999.0;278.0;763.0;606.0;
367;18790;Mannen en vrouwen;2006;2195.0;1024.0;1170.0;1028.0;286.0;785.0;626.0;
368;18790;Mannen en vrouwen;2007;2349.0;1049.0;1300.0;1141.0;320.0;870.0;712.0;
369;18790;Mannen en vrouwen;2008;2444.0;1052.0;1392.0;1235.0;323.0;933.0;753.0;
370;18790;Mannen en vrouwen;2009;2494.0;1087.0;1407.0;1255.0;336.0;930.0;771.0;
371;18790;Mannen en vrouwen;2010;2582.0;980.0;1602.0;1420.0;356.0;1058.0;874.0;
372;18790;Mannen en vrouwen;2011;2548.0;883.0;1664.0;1481.0;345.0;1100.0;893.0;
373;18790;Mannen en vrouwen;2012;2604.0;898.0;1706.0;1511.0;354.0;1149.0;961.0;
374;18790;Mannen en vrouwen;2013;2655.0;920.0;1735.0;1529.0;372.0;1195.0;980.0;
375;18790;Mannen;2000;1127.0;493.0;634.0;539.0;163.0;437.0;323.0;
376;18790;Mannen;2001 voor revisie;1098.0;488.0;610.0;519.0;150.0;430.0;321.0;
377;18790;Mannen;2001 na revisie;1059.0;471.0;588.0;504.0;148.0;416.0;311.0;
378;18790;Mannen;2002;1121.0;521.0;599.0;520.0;148.0;407.0;316.0;
379;18790;Mannen;2003;1154.0;504.0;650.0;566.0;160.0;450.0;349.0;
380;18790;Mannen;2004;1232.0;518.0;713.0;618.0;189.0;506.0;393.0;
381;18790;Mannen;2005;1226.0;569.0;657.0;574.0;177.0;455.0;355.0;
382;18790;Mannen;2006;1219.0;560.0;659.0;576.0;177.0;458.0;358.0;
383;18790;Mannen;2007;1313.0;572.0;742.0;653.0;200.0;516.0;414.0;
384;18790;Mannen;2008;1351.0;559.0;792.0;702.0;205.0;551.0;436.0;
385;18790;Mannen;2009;1359.0;568.0;791.0;707.0;209.0;544.0;443.0;
386;18790;Mannen;2010;1404.0;495.0;909.0;806.0;220.0;623.0;504.0;
387;18790;Mannen;2011;1362.0;428.0;933.0;835.0;221.0;639.0;503.0;
388;18790;Mannen;2012;1378.0;447.0;931.0;827.0;216.0;646.0;528.0;
389;18790;Mannen;2013;1392.0;435.0;957.0;846.0;226.0;679.0;545.0;
390;18790;Vrouwen;2000;763.0;362.0;400.0;345.0;90.0;256.0;201.0;
391;18790;Vrouwen;2001 voor revisie;776.0;383.0;393.0;335.0;79.0;256.0;199.0;
392;18790;Vrouwen;2001 na revisie;726.0;356.0;369.0;314.0;76.0;244.0;190.0;
393;18790;Vrouwen;2002;785.0;381.0;405.0;354.0;89.0;263.0;215.0;
394;18790;Vrouwen;2003;838.0;403.0;436.0;380.0;89.0;277.0;233.0;
395;18790;Vrouwen;2004;935.0;427.0;507.0;442.0;111.0;337.0;277.0;
396;18790;Vrouwen;2005;933.0;453.0;480.0;425.0;101.0;308.0;252.0;
397;18790;Vrouwen;2006;975.0;465.0;511.0;451.0;109.0;327.0;268.0;
398;18790;Vrouwen;2007;1035.0;477.0;558.0;488.0;120.0;354.0;298.0;
399;18790;Vrouwen;2008;1093.0;493.0;600.0;533.0;118.0;382.0;317.0;
400;18790;Vrouwen;2009;1135.0;519.0;616.0;549.0;126.0;386.0;328.0;
401;18790;Vrouwen;2010;1178.0;484.0;693.0;614.0;136.0;436.0;370.0;
402;18790;Vrouwen;2011;1186.0;456.0;731.0;645.0;124.0;461.0;390.0;
403;18790;Vrouwen;2012;1227.0;451.0;776.0;684.0;138.0;503.0;433.0;
404;18790;Vrouwen;2013;1263.0;485.0;778.0;683.0;146.0;516.0;435.0;
405;18820;Mannen en vrouwen;2000;32.0;15.0;16.0;12.0;6.0;13.0;8.0;
406;18820;Mannen en vrouwen;2001 voor revisie;37.0;19.0;17.0;13.0;6.0;13.0;8.0;
407;18820;Mannen en vrouwen;2001 na revisie;33.0;17.0;16.0;12.0;5.0;12.0;7.0;
408;18820;Mannen en vrouwen;2002;25.0;11.0;13.0;10.0;5.0;11.0;6.0;
409;18820;Mannen en vrouwen;2003;26.0;13.0;13.0;10.0;4.0;10.0;7.0;
410;18820;Mannen en vrouwen;2004;41.0;18.0;23.0;16.0;6.0;18.0;10.0;
411;18820;Mannen en vrouwen;2005;34.0;15.0;19.0;13.0;7.0;15.0;12.0;
412;18820;Mannen en vrouwen;2006;39.0;15.0;24.0;18.0;9.0;18.0;11.0;
413;18820;Mannen en vrouwen;2007;39.0;17.0;22.0;16.0;5.0;17.0;11.0;
414;18820;Mannen en vrouwen;2008;18.0;9.0;8.0;6.0;2.0;7.0;4.0;
415;18820;Mannen en vrouwen;2009;25.0;10.0;14.0;9.0;5.0;12.0;7.0;
416;18820;Mannen en vrouwen;2010;39.0;14.0;24.0;18.0;5.0;19.0;11.0;
417;18820;Mannen en vrouwen;2011;56.0;22.0;34.0;28.0;10.0;26.0;20.0;
418;18820;Mannen en vrouwen;2012;50.0;19.0;30.0;23.0;9.0;24.0;16.0;
419;18820;Mannen en vrouwen;2013;96.0;36.0;60.0;46.0;16.0;49.0;32.0;
420;18820;Mannen;2000;23.0;10.0;12.0;9.0;5.0;9.0;5.0;
421;18820;Mannen;2001 voor revisie;25.0;13.0;12.0;9.0;5.0;10.0;5.0;
422;18820;Mannen;2001 na revisie;23.0;12.0;11.0;8.0;4.0;9.0;5.0;
423;18820;Mannen;2002;16.0;7.0;9.0;7.0;4.0;7.0;4.0;
424;18820;Mannen;2003;18.0;9.0;9.0;7.0;3.0;7.0;4.0;
425;18820;Mannen;2004;28.0;11.0;16.0;12.0;5.0;12.0;7.0;
426;18820;Mannen;2005;23.0;10.0;13.0;9.0;7.0;11.0;8.0;
427;18820;Mannen;2006;28.0;10.0;18.0;14.0;7.0;14.0;8.0;
428;18820;Mannen;2007;28.0;12.0;16.0;12.0;4.0;11.0;7.0;
429;18820;Mannen;2008;13.0;;;;;;;
430;18820;Mannen;2009;15.0;6.0;9.0;6.0;4.0;8.0;4.0;
431;18820;Mannen;2010;24.0;8.0;15.0;11.0;4.0;12.0;6.0;
432;18820;Mannen;2011;33.0;12.0;20.0;17.0;7.0;15.0;10.0;
433;18820;Mannen;2012;28.0;10.0;18.0;14.0;6.0;14.0;9.0;
434;18820;Mannen;2013;56.0;20.0;36.0;29.0;11.0;27.0;17.0;
435;18820;Vrouwen;2000;9.0;;;;;;;
436;18820;Vrouwen;2001 voor revisie;11.0;;;;;;;
437;18820;Vrouwen;2001 na revisie;10.0;;;;;;;
438;18820;Vrouwen;2002;8.0;;;;;;;
439;18820;Vrouwen;2003;8.0;;;;;;;
440;18820;Vrouwen;2004;14.0;;;;;;;
441;18820;Vrouwen;2005;10.0;;;;;;;
442;18820;Vrouwen;2006;11.0;;;;;;;
443;18820;Vrouwen;2007;12.0;;;;;;;
444;18820;Vrouwen;2008;5.0;;;;;;;
445;18820;Vrouwen;2009;9.0;;;;;;;
446;18820;Vrouwen;2010;15.0;6.0;9.0;7.0;;7.0;5.0;
447;18820;Vrouwen;2011;24.0;10.0;14.0;12.0;3.0;11.0;9.0;
448;18820;Vrouwen;2012;22.0;9.0;12.0;9.0;3.0;10.0;8.0;
449;18820;Vrouwen;2013;39.0;15.0;24.0;17.0;5.0;22.0;15.0;
450;12600;Mannen en vrouwen;2000;5843.0;2509.0;3330.0;2597.0;942.0;2655.0;1646.0;4.0
451;12600;Mannen en vrouwen;2001 voor revisie;5892.0;2622.0;3268.0;2550.0;941.0;2619.0;1637.0;2.0
452;12600;Mannen en vrouwen;2001 na revisie;5821.0;2567.0;3252.0;2534.0;937.0;2619.0;1619.0;2.0
453;12600;Mannen en vrouwen;2002;5861.0;2625.0;3234.0;2565.0;920.0;2577.0;1650.0;2.0
454;12600;Mannen en vrouwen;2003;5817.0;2521.0;3295.0;2637.0;951.0;2608.0;1694.0;
455;12600;Mannen en vrouwen;2004;5788.0;2484.0;3302.0;2627.0;943.0;2622.0;1714.0;2.0
456;12600;Mannen en vrouwen;2005;5793.0;2615.0;3177.0;2562.0;935.0;2485.0;1651.0;
457;12600;Mannen en vrouwen;2006;5899.0;2636.0;3262.0;2648.0;967.0;2573.0;1719.0;
458;12600;Mannen en vrouwen;2007;6027.0;2588.0;3437.0;2780.0;995.0;2687.0;1827.0;2.0
459;12600;Mannen en vrouwen;2008;6134.0;2617.0;3515.0;2861.0;969.0;2742.0;1836.0;
460;12600;Mannen en vrouwen;2009;6124.0;2600.0;3523.0;2891.0;994.0;2725.0;1888.0;
461;12600;Mannen en vrouwen;2010;6045.0;2353.0;3689.0;3007.0;979.0;2816.0;1952.0;3.0
462;12600;Mannen en vrouwen;2011;6017.0;2177.0;3836.0;3139.0;961.0;2940.0;2025.0;4.0
463;12600;Mannen en vrouwen;2012;5975.0;2171.0;3801.0;3075.0;938.0;2932.0;2026.0;4.0
464;12600;Mannen en vrouwen;2013;5909.0;2119.0;3788.0;3064.0;987.0;2966.0;2078.0;2.0
465;12600;Mannen;2000;3511.0;1444.0;2064.0;1605.0;655.0;1654.0;977.0;3.0
466;12600;Mannen;2001 voor revisie;3521.0;1514.0;2007.0;1558.0;654.0;1614.0;960.0;
467;12600;Mannen;2001 na revisie;3515.0;1498.0;2016.0;1564.0;658.0;1628.0;957.0;
468;12600;Mannen;2002;3488.0;1501.0;1986.0;1578.0;646.0;1590.0;966.0;
469;12600;Mannen;2003;3436.0;1427.0;2008.0;1613.0;675.0;1606.0;1000.0;
470;12600;Mannen;2004;3397.0;1408.0;1988.0;1584.0;660.0;1591.0;990.0;
471;12600;Mannen;2005;3392.0;1487.0;1905.0;1540.0;662.0;1506.0;964.0;
472;12600;Mannen;2006;3415.0;1498.0;1917.0;1559.0;672.0;1523.0;978.0;
473;12600;Mannen;2007;3457.0;1445.0;2011.0;1636.0;688.0;1583.0;1026.0;
474;12600;Mannen;2008;3501.0;1449.0;2051.0;1673.0;676.0;1613.0;1043.0;
475;12600;Mannen;2009;3452.0;1418.0;2033.0;1673.0;683.0;1578.0;1051.0;
476;12600;Mannen;2010;3378.0;1226.0;2149.0;1763.0;668.0;1659.0;1093.0;3.0
477;12600;Mannen;2011;3337.0;1117.0;2217.0;1839.0;665.0;1712.0;1120.0;2.0
478;12600;Mannen;2012;3306.0;1129.0;2175.0;1773.0;648.0;1690.0;1098.0;3.0
479;12600;Mannen;2013;3254.0;1075.0;2178.0;1765.0;670.0;1724.0;1148.0;
480;12600;Vrouwen;2000;2332.0;1065.0;1266.0;992.0;287.0;1001.0;668.0;2.0
481;12600;Vrouwen;2001 voor revisie;2370.0;1108.0;1261.0;992.0;286.0;1005.0;676.0;
482;12600;Vrouwen;2001 na revisie;2306.0;1069.0;1236.0;970.0;279.0;992.0;662.0;
483;12600;Vrouwen;2002;2372.0;1124.0;1248.0;987.0;275.0;988.0;684.0;
484;12600;Vrouwen;2003;2380.0;1093.0;1287.0;1024.0;275.0;1003.0;695.0;
485;12600;Vrouwen;2004;2391.0;1076.0;1315.0;1043.0;283.0;1032.0;724.0;
486;12600;Vrouwen;2005;2401.0;1128.0;1272.0;1022.0;274.0;980.0;687.0;
487;12600;Vrouwen;2006;2484.0;1138.0;1345.0;1089.0;294.0;1050.0;741.0;
488;12600;Vrouwen;2007;2570.0;1143.0;1426.0;1144.0;308.0;1104.0;801.0;
489;12600;Vrouwen;2008;2633.0;1168.0;1464.0;1188.0;293.0;1129.0;793.0;
490;12600;Vrouwen;2009;2672.0;1182.0;1490.0;1217.0;311.0;1147.0;837.0;
491;12600;Vrouwen;2010;2667.0;1126.0;1540.0;1244.0;311.0;1157.0;859.0;
492;12600;Vrouwen;2011;2680.0;1060.0;1619.0;1300.0;296.0;1228.0;904.0;
493;12600;Vrouwen;2012;2670.0;1042.0;1627.0;1302.0;290.0;1242.0;928.0;
494;12600;Vrouwen;2013;2656.0;1044.0;1611.0;1298.0;317.0;1243.0;930.0;
495;12601;Mannen en vrouwen;2000;1074.0;473.0;600.0;459.0;192.0;471.0;318.0;
496;12601;Mannen en vrouwen;2001 voor revisie;1129.0;518.0;610.0;479.0;190.0;473.0;316.0;
497;12601;Mannen en vrouwen;2001 na revisie;1114.0;511.0;603.0;471.0;187.0;470.0;315.0;
498;12601;Mannen en vrouwen;2002;1149.0;514.0;635.0;504.0;189.0;494.0;341.0;
499;12601;Mannen en vrouwen;2003;1151.0;517.0;634.0;501.0;198.0;497.0;341.0;
500;12601;Mannen en vrouwen;2004;1153.0;499.0;654.0;516.0;196.0;517.0;355.0;
501;12601;Mannen en vrouwen;2005;1180.0;518.0;662.0;533.0;209.0;509.0;369.0;
502;12601;Mannen en vrouwen;2006;1199.0;519.0;679.0;529.0;215.0;535.0;376.0;
503;12601;Mannen en vrouwen;2007;1282.0;559.0;723.0;568.0;204.0;559.0;391.0;
504;12601;Mannen en vrouwen;2008;1367.0;583.0;783.0;621.0;234.0;612.0;434.0;
505;12601;Mannen en vrouwen;2009;1345.0;585.0;759.0;612.0;237.0;594.0;434.0;
506;12601;Mannen en vrouwen;2010;1341.0;528.0;812.0;644.0;238.0;627.0;470.0;
507;12601;Mannen en vrouwen;2011;1368.0;518.0;848.0;660.0;231.0;663.0;488.0;
508;12601;Mannen en vrouwen;2012;1404.0;537.0;866.0;681.0;240.0;684.0;514.0;2.0
509;12601;Mannen en vrouwen;2013;1365.0;499.0;866.0;673.0;229.0;701.0;507.0;
510;12601;Mannen;2000;650.0;263.0;387.0;303.0;149.0;308.0;203.0;
511;12601;Mannen;2001 voor revisie;663.0;273.0;389.0;310.0;141.0;305.0;200.0;
512;12601;Mannen;2001 na revisie;661.0;272.0;389.0;310.0;141.0;307.0;202.0;
513;12601;Mannen;2002;688.0;283.0;404.0;326.0;134.0;319.0;218.0;
514;12601;Mannen;2003;675.0;277.0;397.0;317.0;148.0;315.0;216.0;
515;12601;Mannen;2004;671.0;262.0;409.0;322.0;148.0;325.0;218.0;
516;12601;Mannen;2005;677.0;267.0;409.0;333.0;158.0;321.0;233.0;
517;12601;Mannen;2006;685.0;265.0;420.0;329.0;163.0;335.0;230.0;
518;12601;Mannen;2007;728.0;289.0;439.0;346.0;153.0;346.0;238.0;
519;12601;Mannen;2008;765.0;295.0;469.0;375.0;168.0;371.0;254.0;
520;12601;Mannen;2009;749.0;293.0;456.0;368.0;172.0;361.0;256.0;
521;12601;Mannen;2010;739.0;257.0;482.0;390.0;182.0;381.0;283.0;
522;12601;Mannen;2011;753.0;247.0;504.0;398.0;167.0;404.0;287.0;
523;12601;Mannen;2012;759.0;257.0;501.0;394.0;170.0;404.0;293.0;
524;12601;Mannen;2013;741.0;233.0;506.0;398.0;167.0;414.0;288.0;
525;12601;Vrouwen;2000;423.0;211.0;212.0;155.0;43.0;163.0;115.0;
526;12601;Vrouwen;2001 voor revisie;466.0;244.0;221.0;169.0;49.0;168.0;116.0;
527;12601;Vrouwen;2001 na revisie;453.0;239.0;214.0;162.0;46.0;163.0;112.0;
528;12601;Vrouwen;2002;462.0;231.0;231.0;178.0;54.0;175.0;123.0;
529;12601;Vrouwen;2003;476.0;240.0;237.0;183.0;50.0;182.0;125.0;
530;12601;Vrouwen;2004;482.0;237.0;245.0;194.0;48.0;192.0;137.0;
531;12601;Vrouwen;2005;503.0;250.0;253.0;200.0;51.0;188.0;136.0;
532;12601;Vrouwen;2006;513.0;254.0;259.0;200.0;52.0;200.0;146.0;
533;12601;Vrouwen;2007;554.0;269.0;284.0;222.0;51.0;213.0;153.0;
534;12601;Vrouwen;2008;602.0;288.0;314.0;246.0;66.0;241.0;180.0;
535;12601;Vrouwen;2009;596.0;293.0;304.0;244.0;66.0;234.0;179.0;
536;12601;Vrouwen;2010;602.0;271.0;331.0;254.0;56.0;245.0;188.0;
537;12601;Vrouwen;2011;615.0;271.0;344.0;262.0;63.0;259.0;201.0;
538;12601;Vrouwen;2012;645.0;280.0;364.0;286.0;70.0;280.0;221.0;
539;12601;Vrouwen;2013;625.0;265.0;359.0;275.0;62.0;287.0;219.0;
540;12650;Mannen en vrouwen;2000;625.0;276.0;349.0;275.0;106.0;274.0;188.0;
541;12650;Mannen en vrouwen;2001 voor revisie;635.0;291.0;344.0;273.0;102.0;268.0;183.0;
542;12650;Mannen en vrouwen;2001 na revisie;622.0;287.0;334.0;264.0;96.0;261.0;180.0;
543;12650;Mannen en vrouwen;2002;633.0;285.0;348.0;278.0;100.0;273.0;193.0;
544;12650;Mannen en vrouwen;2003;634.0;282.0;352.0;280.0;105.0;273.0;190.0;
545;12650;Mannen en vrouwen;2004;626.0;274.0;351.0;282.0;100.0;277.0;194.0;
546;12650;Mannen en vrouwen;2005;628.0;279.0;350.0;284.0;108.0;269.0;198.0;
547;12650;Mannen en vrouwen;2006;641.0;285.0;356.0;284.0;110.0;275.0;199.0;
548;12650;Mannen en vrouwen;2007;659.0;290.0;369.0;298.0;104.0;287.0;210.0;
549;12650;Mannen en vrouwen;2008;687.0;293.0;393.0;318.0;119.0;311.0;230.0;
550;12650;Mannen en vrouwen;2009;677.0;306.0;371.0;308.0;120.0;287.0;220.0;
551;12650;Mannen en vrouwen;2010;678.0;263.0;415.0;336.0;115.0;322.0;246.0;
552;12650;Mannen en vrouwen;2011;673.0;245.0;427.0;342.0;110.0;325.0;244.0;
553;12650;Mannen en vrouwen;2012;702.0;257.0;445.0;359.0;117.0;348.0;263.0;
554;12650;Mannen en vrouwen;2013;695.0;250.0;445.0;350.0;107.0;357.0;263.0;
555;12650;Mannen;2000;365.0;149.0;216.0;174.0;79.0;172.0;116.0;
556;12650;Mannen;2001 voor revisie;361.0;151.0;210.0;170.0;74.0;165.0;111.0;
557;12650;Mannen;2001 na revisie;360.0;153.0;206.0;167.0;70.0;164.0;111.0;
558;12650;Mannen;2002;370.0;157.0;213.0;171.0;69.0;168.0;116.0;
559;12650;Mannen;2003;362.0;148.0;214.0;173.0;76.0;168.0;116.0;
560;12650;Mannen;2004;353.0;142.0;211.0;169.0;73.0;167.0;115.0;
561;12650;Mannen;2005;340.0;137.0;203.0;167.0;77.0;159.0;119.0;
562;12650;Mannen;2006;349.0;142.0;207.0;168.0;79.0;160.0;115.0;
563;12650;Mannen;2007;360.0;145.0;215.0;174.0;74.0;173.0;124.0;
564;12650;Mannen;2008;366.0;146.0;220.0;182.0;81.0;175.0;128.0;
565;12650;Mannen;2009;362.0;152.0;210.0;174.0;81.0;163.0;123.0;
566;12650;Mannen;2010;360.0;124.0;236.0;197.0;85.0;188.0;142.0;
567;12650;Mannen;2011;358.0;115.0;243.0;197.0;76.0;186.0;134.0;
568;12650;Mannen;2012;365.0;127.0;238.0;192.0;76.0;190.0;137.0;
569;12650;Mannen;2013;372.0;116.0;255.0;202.0;77.0;206.0;147.0;
570;12650;Vrouwen;2000;260.0;127.0;133.0;101.0;26.0;102.0;72.0;
571;12650;Vrouwen;2001 voor revisie;274.0;140.0;134.0;103.0;29.0;103.0;73.0;
572;12650;Vrouwen;2001 na revisie;262.0;134.0;127.0;97.0;26.0;97.0;69.0;
573;12650;Vrouwen;2002;263.0;128.0;135.0;107.0;31.0;105.0;77.0;
574;12650;Vrouwen;2003;271.0;134.0;138.0;107.0;29.0;106.0;74.0;
575;12650;Vrouwen;2004;272.0;132.0;140.0;112.0;27.0;111.0;78.0;
576;12650;Vrouwen;2005;288.0;141.0;146.0;117.0;31.0;110.0;79.0;
577;12650;Vrouwen;2006;292.0;144.0;149.0;116.0;31.0;115.0;84.0;
578;12650;Vrouwen;2007;298.0;144.0;153.0;124.0;30.0;115.0;86.0;
579;12650;Vrouwen;2008;321.0;148.0;174.0;136.0;38.0;136.0;103.0;
580;12650;Vrouwen;2009;315.0;154.0;161.0;135.0;39.0;124.0;97.0;
581;12650;Vrouwen;2010;318.0;139.0;178.0;140.0;29.0;134.0;104.0;
582;12650;Vrouwen;2011;315.0;130.0;184.0;145.0;34.0;138.0;110.0;
583;12650;Vrouwen;2012;337.0;130.0;207.0;167.0;41.0;158.0;125.0;
584;12650;Vrouwen;2013;324.0;134.0;190.0;148.0;31.0;151.0;116.0;
585;13000;Mannen en vrouwen;2000;449.0;198.0;250.0;184.0;86.0;197.0;130.0;
586;13000;Mannen en vrouwen;2001 voor revisie;494.0;227.0;266.0;206.0;88.0;205.0;133.0;
587;13000;Mannen en vrouwen;2001 na revisie;493.0;224.0;269.0;207.0;90.0;209.0;135.0;
588;13000;Mannen en vrouwen;2002;516.0;229.0;287.0;226.0;89.0;221.0;149.0;
