ID;Sectoren;Perioden;TotaalOverheidssaldo_1;Inkomsten_2;Uitgaven_3;OverheidsschuldEMU_4;TotaalMutatieOverheidsschuld_5;OverheidstekortEMU_6;TransactiesInFinancieleActiva_7;TransactiesInTransitorischeSchulden_8;Waarderingsverschillen_9;StatistischVerschil_10;AandeelOverheidsschuld_11;Overheidssaldo_12;OverheidsschuldEMU_13;AandeelOverheidsschuld_14
157;Centrale overheid;2009;-19545.0;158917.0;-178462.0;317831.0;-1713.0;19545.0;-16609.0;-527.0;-4242.0;120.0;301097.0;-3.2;51.5;48.8
158;Centrale overheid;2010 1e kwartaal;-6283.0;39737.0;-46020.0;324550.0;6719.0;6283.0;2296.0;-3483.0;989.0;634.0;304157.0;-3.2;52.6;49.3
159;Centrale overheid;2010 2e kwartaal;-5193.0;41865.0;-47058.0;334914.0;10364.0;5193.0;7269.0;-4013.0;166.0;1749.0;308824.0;-3.6;53.9;49.7
160;Centrale overheid;2010 3e kwartaal;-8557.0;34612.0;-43169.0;338353.0;3439.0;8557.0;-13960.0;7668.0;1561.0;-387.0;319636.0;-3.4;54.1;51.1
161;Centrale overheid;2010 4e kwartaal;-3046.0;48031.0;-51077.0;336718.0;-1635.0;3046.0;1168.0;-631.0;-3234.0;-1984.0;322442.0;-3.7;53.3;51.1
162;Centrale overheid;2010;-23079.0;164245.0;-187324.0;336718.0;18887.0;23079.0;-3227.0;-459.0;-518.0;12.0;322442.0;-3.7;53.3;51.1
163;Centrale overheid;2011 1e kwartaal;-3832.0;41354.0;-45186.0;340089.0;3371.0;3832.0;2890.0;-3897.0;322.0;224.0;323203.0;-3.2;53.4;50.8
164;Centrale overheid;2011 2e kwartaal;-3819.0;41965.0;-45784.0;347030.0;6941.0;3819.0;6783.0;-1520.0;-2430.0;289.0;323638.0;-3.0;54.3;50.6
165;Centrale overheid;2011 3e kwartaal;-5738.0;36383.0;-42121.0;352738.0;5708.0;5738.0;-8043.0;3867.0;3896.0;250.0;334666.0;-2.6;54.9;52.1
166;Centrale overheid;2011 4e kwartaal;-3361.0;41135.0;-44496.0;352210.0;-528.0;3361.0;-2390.0;645.0;-2267.0;123.0;334261.0;-2.6;54.8;52.0
167;Centrale overheid;2011;-16750.0;160837.0;-177587.0;352210.0;15492.0;16750.0;-760.0;-905.0;-479.0;886.0;334261.0;-2.6;54.8;52.0
168;Centrale overheid;2012 1e kwartaal;-4110.0;41653.0;-45763.0;360766.0;8556.0;4110.0;8291.0;-4376.0;768.0;-237.0;336931.0;-2.6;56.1;52.4
169;Centrale overheid;2012 2e kwartaal;-3759.0;42227.0;-45986.0;372153.0;11387.0;3759.0;17278.0;-2585.0;-2495.0;-4570.0;338034.0;-2.6;57.8;52.5
170;Centrale overheid;2012 3e kwartaal;-6233.0;35016.0;-41249.0;379373.0;7220.0;6233.0;-14612.0;7749.0;3127.0;4723.0;352359.0;-2.7;58.9;54.7
171;Centrale overheid;2012 4e kwartaal;-4476.0;39097.0;-43573.0;385574.0;6201.0;4476.0;5084.0;-638.0;-3324.0;603.0;359944.0;-2.9;59.8;55.8
172;Centrale overheid;2012;-18578.0;157993.0;-176571.0;385574.0;33364.0;18578.0;16041.0;150.0;-1924.0;519.0;359944.0;-2.9;59.8;55.8
173;Centrale overheid;2013 1e kwartaal;2439.0;43745.0;-41306.0;391038.0;5464.0;-2439.0;12046.0;-3356.0;513.0;-1300.0;360362.0;-1.9;60.5;55.7
174;Centrale overheid;2013 2e kwartaal;-281.0;43507.0;-43788.0;401501.0;10463.0;281.0;11988.0;867.0;-2472.0;-201.0;364671.0;-1.3;62.0;56.3
175;Centrale overheid;2013 3e kwartaal;-3561.0;36891.0;-40452.0;402770.0;1269.0;3561.0;-7261.0;3947.0;2589.0;-1567.0;368110.0;-0.9;61.9;56.6
176;Centrale overheid;2013 4e kwartaal;-3387.0;40139.0;-43526.0;404097.0;1327.0;3387.0;-5786.0;-1545.0;2371.0;2900.0;372798.0;-0.7;61.9;57.1
177;Centrale overheid;2013;-4790.0;164282.0;-169072.0;404097.0;18523.0;4790.0;10987.0;-87.0;3001.0;-168.0;372798.0;-0.7;61.9;57.1
178;Centrale overheid;2014 1e kwartaal;-1114.0;44153.0;-45267.0;402620.0;-1477.0;1114.0;-584.0;-2383.0;1663.0;-1287.0;367622.0;-1.3;61.5;56.2
179;Centrale overheid;2014 2e kwartaal;213.0;45924.0;-45711.0;416358.0;13738.0;-213.0;14503.0;2923.0;-2520.0;-955.0;379303.0;-1.2;63.5;57.8
180;Centrale overheid;2014 3e kwartaal;-3289.0;38220.0;-41509.0;411678.0;-4680.0;3289.0;-12243.0;-1635.0;3427.0;2482.0;376809.0;-1.1;62.5;57.2
181;Centrale overheid;2014 4e kwartaal;-2886.0;40425.0;-43311.0;413460.0;1782.0;2886.0;-797.0;2294.0;-2464.0;-137.0;377387.0;-1.1;62.4;56.9
182;Centrale overheid;2014;-7076.0;168722.0;-175798.0;413460.0;9363.0;7076.0;879.0;1199.0;106.0;103.0;377387.0;-1.1;62.4;56.9
183;Centrale overheid;2015 1e kwartaal;-2797.0;44900.0;-47697.0;418710.0;5250.0;2797.0;4577.0;-3559.0;1966.0;-531.0;386563.0;-1.3;62.8;58.0
184;Centrale overheid;2015 2e kwartaal;133.0;48138.0;-48005.0;415770.0;-2940.0;-133.0;-4534.0;1725.0;-2935.0;2937.0;379217.0;-1.3;61.8;56.4
185;Centrale overheid;2015 3e kwartaal;-5211.0;38025.0;-43236.0;414672.0;-1098.0;5211.0;-7103.0;1109.0;2871.0;-3186.0;378336.0;-1.6;61.1;55.7
186;Centrale overheid;2015 4e kwartaal;-4742.0;40903.0;-45645.0;410452.0;-4220.0;4742.0;-5934.0;-1320.0;-2093.0;385.0;372820.0;-1.8;60.1;54.5
187;Centrale overheid;2015;-12617.0;171966.0;-184583.0;410452.0;-3008.0;12617.0;-12994.0;-2045.0;-191.0;-395.0;372820.0;-1.8;60.1;54.5
188;Centrale overheid;2016 1e kwartaal;-3690.0;45237.0;-48927.0;411966.0;1514.0;3690.0;-365.0;-3918.0;1732.0;375.0;373910.0;-2.0;59.9;54.4
189;Centrale overheid;2016 2e kwartaal;1008.0;48516.0;-47508.0;413578.0;1612.0;-1008.0;6031.0;-3593.0;-2430.0;2612.0;367594.0;-1.8;59.7;53.1
190;Centrale overheid;2016 3e kwartaal;-3140.0;40821.0;-43961.0;407012.0;-6566.0;3140.0;-14213.0;8452.0;-735.0;-3210.0;368851.0;-1.5;58.4;52.9
191;Centrale overheid;2016 4e kwartaal;465.0;44261.0;-43796.0;406757.0;-255.0;-465.0;2467.0;-584.0;-1705.0;32.0;372285.0;-0.8;57.9;53.0
192;Centrale overheid;2016;-5357.0;178835.0;-184192.0;406757.0;-3695.0;5357.0;-6080.0;357.0;-3138.0;-191.0;372285.0;-0.8;57.9;53.0
193;Centrale overheid;2017 1e kwartaal;3803.0;51231.0;-47428.0;396003.0;-10754.0;-3803.0;-2948.0;-6138.0;2203.0;-68.0;360974.0;0.3;55.8;50.9
194;Centrale overheid;2017 2e kwartaal;1113.0;48749.0;-47636.0;402823.0;6820.0;-1113.0;5920.0;2837.0;-2334.0;1510.0;366109.0;0.3;56.1;51.0
195;Centrale overheid;2017 3e kwartaal;-2438.0;42227.0;-44665.0;393756.0;-9067.0;2438.0;-12247.0;-1792.0;1601.0;933.0;357816.0;0.4;54.3;49.3
196;Centrale overheid;2017 4e kwartaal;4125.0;50303.0;-46178.0;390081.0;-3675.0;-4125.0;1632.0;2120.0;-1430.0;-1872.0;357410.0;0.9;53.2;48.7
197;Centrale overheid;2017;6603.0;192510.0;-185907.0;390081.0;-16676.0;-6603.0;-7643.0;-2973.0;40.0;503.0;357410.0;0.9;53.2;48.7
198;Rijk;1995;-25855.0;77953.0;-103808.0;;;25855.0;;;;;;-7.9;;
199;Rijk;1996;-4931.0;83966.0;-88897.0;;;4931.0;;;;;;-1.4;;
200;Rijk;1997;-7480.0;87107.0;-94587.0;;;7480.0;;;;;;-2.0;;
201;Rijk;1998;-4670.0;90641.0;-95311.0;;;4670.0;;;;;;-1.2;;
202;Rijk;1999 1e kwartaal;;;;;;;;;;;;;;
203;Rijk;1999 2e kwartaal;;;;;;;;;;;;;;
204;Rijk;1999 3e kwartaal;;;;;;;;;;;;;;
205;Rijk;1999 4e kwartaal;;;;;;;;;;;;;;
206;Rijk;1999;-3587.0;96771.0;-100358.0;;;3587.0;;;;;;-0.9;;
207;Rijk;2000 1e kwartaal;;;;;;;;;;;;;;
208;Rijk;2000 2e kwartaal;;;;;;;;;;;;;;
209;Rijk;2000 3e kwartaal;;;;;;;;;;;;;;
210;Rijk;2000 4e kwartaal;;;;;;;;;;;;;;
211;Rijk;2000;2060.0;104764.0;-102704.0;;;-2060.0;;;;;;0.5;;
212;Rijk;2001 1e kwartaal;;;;;;;;;;;;;;
213;Rijk;2001 2e kwartaal;;;;;;;;;;;;;;
214;Rijk;2001 3e kwartaal;;;;;;;;;;;;;;
215;Rijk;2001 4e kwartaal;;;;;;;;;;;;;;
216;Rijk;2001;-469.0;115751.0;-116220.0;;;469.0;;;;;;-0.1;;
217;Rijk;2002 1e kwartaal;;;;;;;;;;;;;;
218;Rijk;2002 2e kwartaal;;;;;;;;;;;;;;
219;Rijk;2002 3e kwartaal;;;;;;;;;;;;;;
220;Rijk;2002 4e kwartaal;;;;;;;;;;;;;;
221;Rijk;2002;-5327.0;117443.0;-122770.0;;;5327.0;;;;;;-1.1;;
222;Rijk;2003 1e kwartaal;;;;;;;;;;;;;;
223;Rijk;2003 2e kwartaal;;;;;;;;;;;;;;
224;Rijk;2003 3e kwartaal;;;;;;;;;;;;;;
225;Rijk;2003 4e kwartaal;;;;;;;;;;;;;;
226;Rijk;2003;-13315.0;116748.0;-130063.0;;;13315.0;;;;;;-2.6;;
227;Rijk;2004 1e kwartaal;;;;;;;;;;;;;;
228;Rijk;2004 2e kwartaal;;;;;;;;;;;;;;
229;Rijk;2004 3e kwartaal;;;;;;;;;;;;;;
230;Rijk;2004 4e kwartaal;;;;;;;;;;;;;;
231;Rijk;2004;-8374.0;121036.0;-129410.0;;;8374.0;;;;;;-1.6;;
232;Rijk;2005 1e kwartaal;;;;;;;;;;;;;;
233;Rijk;2005 2e kwartaal;;;;;;;;;;;;;;
234;Rijk;2005 3e kwartaal;;;;;;;;;;;;;;
235;Rijk;2005 4e kwartaal;;;;;;;;;;;;;;
236;Rijk;2005;464.0;131965.0;-131501.0;;;-464.0;;;;;;0.1;;
237;Rijk;2006 1e kwartaal;;;;;;;;;;;;;;
238;Rijk;2006 2e kwartaal;;;;;;;;;;;;;;
239;Rijk;2006 3e kwartaal;;;;;;;;;;;;;;
240;Rijk;2006 4e kwartaal;;;;;;;;;;;;;;
241;Rijk;2006;4612.0;144195.0;-139583.0;;;-4612.0;;;;;;0.8;;
242;Rijk;2007 1e kwartaal;;;;;;;;;;;;;;
243;Rijk;2007 2e kwartaal;;;;;;;;;;;;;;
244;Rijk;2007 3e kwartaal;;;;;;;;;;;;;;
245;Rijk;2007 4e kwartaal;;;;;;;;;;;;;;
246;Rijk;2007;3022.0;153056.0;-150034.0;;;-3022.0;;;;;;0.5;;
247;Rijk;2008 1e kwartaal;-2074.0;38134.0;-40208.0;244364.0;10630.0;2074.0;8829.0;-354.0;656.0;-575.0;232215.0;-0.3;39.3;37.4
248;Rijk;2008 2e kwartaal;136.0;40413.0;-40277.0;250808.0;6444.0;-136.0;6212.0;1841.0;-1369.0;-104.0;239130.0;-0.3;39.9;38.0
249;Rijk;2008 3e kwartaal;-1390.0;36253.0;-37643.0;255344.0;4536.0;1390.0;3251.0;-3403.0;3317.0;-19.0;243307.0;-0.5;40.2;38.3
250;Rijk;2008 4e kwartaal;6250.0;46511.0;-40261.0;320625.0;65281.0;-6250.0;71445.0;1545.0;-1589.0;130.0;308093.0;0.5;50.2;48.2
251;Rijk;2008;2922.0;161311.0;-158389.0;320625.0;86891.0;-2922.0;89737.0;-371.0;1015.0;-568.0;308093.0;0.5;50.2;48.2
252;Rijk;2009 1e kwartaal;-6131.0;37173.0;-43304.0;338305.0;17680.0;6131.0;16714.0;-4002.0;-574.0;-589.0;322319.0;-0.2;53.2;50.7
253;Rijk;2009 2e kwartaal;-2880.0;38865.0;-41745.0;328169.0;-10136.0;2880.0;-8140.0;-1861.0;-3306.0;291.0;305602.0;-0.7;52.2;48.6
254;Rijk;2009 3e kwartaal;-9136.0;32979.0;-42115.0;330298.0;2129.0;9136.0;-13002.0;3679.0;2611.0;-295.0;312437.0;-1.9;53.0;50.2
255;Rijk;2009 4e kwartaal;-998.0;43189.0;-44187.0;318306.0;-11992.0;998.0;-12442.0;1529.0;-2954.0;877.0;298666.0;-3.1;51.5;48.4
256;Rijk;2009;-19145.0;152206.0;-171351.0;318306.0;-2319.0;19145.0;-16870.0;-655.0;-4223.0;284.0;298666.0;-3.1;51.5;48.4
257;Rijk;2010 1e kwartaal;-6805.0;38027.0;-44832.0;325012.0;6706.0;6805.0;2734.0;-4046.0;981.0;232.0;301290.0;-3.2;52.7;48.9
258;Rijk;2010 2e kwartaal;-6638.0;40217.0;-46855.0;335325.0;10313.0;6638.0;5494.0;-3872.0;172.0;1881.0;307555.0;-3.8;54.0;49.5
259;Rijk;2010 3e kwartaal;-8668.0;32938.0;-41606.0;338909.0;3584.0;8668.0;-13980.0;7551.0;1567.0;-222.0;318582.0;-3.7;54.2;50.9
260;Rijk;2010 4e kwartaal;-2567.0;46326.0;-48893.0;337506.0;-1403.0;2567.0;1272.0;-98.0;-3245.0;-1899.0;321483.0;-3.9;53.4;50.9
261;Rijk;2010;-24678.0;157508.0;-182186.0;337506.0;19200.0;24678.0;-4480.0;-465.0;-525.0;-8.0;321483.0;-3.9;53.4;50.9
262;Rijk;2011 1e kwartaal;-4223.0;39565.0;-43788.0;341347.0;3841.0;4223.0;2932.0;-3969.0;319.0;336.0;322723.0;-3.5;53.6;50.7
263;Rijk;2011 2e kwartaal;-3774.0;40292.0;-44066.0;348256.0;6909.0;3774.0;6826.0;-1520.0;-2431.0;260.0;323116.0;-3.0;54.4;50.5
264;Rijk;2011 3e kwartaal;-5762.0;34654.0;-40416.0;354171.0;5915.0;5762.0;-8017.0;4141.0;3895.0;134.0;334364.0;-2.5;55.2;52.1
265;Rijk;2011 4e kwartaal;-3274.0;39439.0;-42713.0;353626.0;-545.0;3274.0;-2481.0;797.0;-2267.0;132.0;334080.0;-2.6;55.0;52.0
266;Rijk;2011;-17033.0;153950.0;-170983.0;353626.0;16120.0;17033.0;-740.0;-551.0;-484.0;862.0;334080.0;-2.6;55.0;52.0
267;Rijk;2012 1e kwartaal;-4353.0;39905.0;-44258.0;362404.0;8778.0;4353.0;8243.0;-4164.0;766.0;-420.0;336975.0;-2.7;56.3;52.4
268;Rijk;2012 2e kwartaal;-4105.0;40549.0;-44654.0;373854.0;11450.0;4105.0;17214.0;-2658.0;-2497.0;-4714.0;338159.0;-2.7;58.0;52.5
269;Rijk;2012 3e kwartaal;-6264.0;33332.0;-39596.0;381076.0;7222.0;6264.0;-14515.0;7527.0;3127.0;4819.0;352348.0;-2.8;59.2;54.7
270;Rijk;2012 4e kwartaal;-3931.0;37458.0;-41389.0;386778.0;5702.0;3931.0;4884.0;-490.0;-3325.0;702.0;359595.0;-2.9;60.0;55.7
271;Rijk;2012;-18653.0;151244.0;-169897.0;386778.0;33152.0;18653.0;15826.0;215.0;-1929.0;387.0;359595.0;-2.9;60.0;55.7
272;Rijk;2013 1e kwartaal;1783.0;41744.0;-39961.0;392203.0;5425.0;-1783.0;11387.0;-3895.0;1140.0;-1424.0;359191.0;-1.9;60.7;55.6
273;Rijk;2013 2e kwartaal;-280.0;41599.0;-41879.0;403113.0;10910.0;280.0;12356.0;895.0;-2470.0;-151.0;363963.0;-1.3;62.3;56.2
274;Rijk;2013 3e kwartaal;-3425.0;34954.0;-38379.0;404116.0;1003.0;3425.0;-7364.0;3777.0;2589.0;-1424.0;367155.0;-0.9;62.1;56.5
275;Rijk;2013 4e kwartaal;-3556.0;38207.0;-41763.0;401054.0;-3062.0;3556.0;-5768.0;-1221.0;-2440.0;2811.0;367586.0;-0.8;61.4;56.3
276;Rijk;2013;-5478.0;156504.0;-161982.0;401054.0;14276.0;5478.0;10611.0;-444.0;-1181.0;-188.0;367586.0;-0.8;61.4;56.3
277;Rijk;2014 1e kwartaal;-1313.0;42136.0;-43449.0;399587.0;-1467.0;1313.0;-475.0;-2799.0;1693.0;-1199.0;362459.0;-1.3;61.1;55.4
278;Rijk;2014 2e kwartaal;-146.0;43914.0;-44060.0;413379.0;13792.0;146.0;14733.0;2354.0;-2517.0;-924.0;374231.0;-1.3;63.0;57.0
279;Rijk;2014 3e kwartaal;-2892.0;36214.0;-39106.0;408768.0;-4611.0;2892.0;-12089.0;-1321.0;3432.0;2475.0;371762.0;-1.2;62.0;56.4
280;Rijk;2014 4e kwartaal;-2480.0;38455.0;-40935.0;410572.0;1804.0;2480.0;-892.0;2897.0;-2460.0;-221.0;372626.0;-1.0;61.9;56.2
281;Rijk;2014;-6831.0;160719.0;-167550.0;410572.0;9518.0;6831.0;1277.0;1131.0;148.0;131.0;372626.0;-1.0;61.9;56.2
282;Rijk;2015 1e kwartaal;-3070.0;42977.0;-46047.0;416395.0;5823.0;3070.0;4910.0;-3732.0;1918.0;-343.0;381221.0;-1.3;62.5;57.2
283;Rijk;2015 2e kwartaal;-244.0;46256.0;-46500.0;413894.0;-2501.0;244.0;-4382.0;1571.0;-2935.0;3001.0;374398.0;-1.3;61.5;55.7
284;Rijk;2015 3e kwartaal;-4844.0;35969.0;-40813.0;414760.0;866.0;4844.0;-4555.0;1095.0;2871.0;-3389.0;376062.0;-1.6;61.1;55.4
285;Rijk;2015 4e kwartaal;-3982.0;39277.0;-43259.0;410287.0;-4473.0;3982.0;-5948.0;-747.0;-2096.0;336.0;370340.0;-1.8;60.0;54.2
286;Rijk;2015;-12140.0;164479.0;-176619.0;410287.0;-285.0;12140.0;-9975.0;-1813.0;-242.0;-395.0;370340.0;-1.8;60.0;54.2
287;Rijk;2016 1e kwartaal;-3635.0;43225.0;-46860.0;411661.0;1374.0;3635.0;-267.0;-4186.0;1732.0;460.0;371202.0;-1.8;59.9;54.0
288;Rijk;2016 2e kwartaal;779.0;46568.0;-45789.0;413690.0;2029.0;-779.0;6277.0;-3654.0;-2430.0;2615.0;365361.0;-1.7;59.7;52.8
289;Rijk;2016 3e kwartaal;-3165.0;38750.0;-41915.0;409436.0;-4254.0;3165.0;-13321.0;7541.0;1597.0;-3236.0;368941.0;-1.4;58.7;52.9
290;Rijk;2016 4e kwartaal;828.0;42239.0;-41411.0;409322.0;-114.0;-828.0;2504.0;-156.0;-1705.0;71.0;372516.0;-0.7;58.3;53.0
291;Rijk;2016;-5193.0;170782.0;-175975.0;409322.0;-965.0;5193.0;-4807.0;-455.0;-806.0;-90.0;372516.0;-0.7;58.3;53.0
292;Rijk;2017 1e kwartaal;3749.0;49161.0;-45412.0;398932.0;-10390.0;-3749.0;-3136.0;-5690.0;2253.0;-68.0;361447.0;0.3;56.2;50.9
293;Rijk;2017 2e kwartaal;776.0;46830.0;-46054.0;406332.0;7400.0;-776.0;6025.0;2975.0;-2334.0;1510.0;367116.0;0.3;56.6;51.1
294;Rijk;2017 3e kwartaal;-2353.0;40142.0;-42495.0;397214.0;-9118.0;2353.0;-12464.0;-1541.0;1601.0;933.0;358823.0;0.4;54.8;49.5
295;Rijk;2017 4e kwartaal;4359.0;48356.0;-43997.0;392824.0;-4390.0;-4359.0;1304.0;1967.0;-1430.0;-1872.0;357952.0;0.9;53.6;48.8
296;Rijk;2017;6531.0;184489.0;-177958.0;392824.0;-16498.0;-6531.0;-8271.0;-2289.0;90.0;503.0;357952.0;0.9;53.6;48.8
297;Overige centrale overheid;1995;169.0;8183.0;-8014.0;;;-169.0;;;;;;0.1;;
298;Overige centrale overheid;1996;40.0;8360.0;-8320.0;;;-40.0;;;;;;0.0;;
299;Overige centrale overheid;1997;-116.0;8717.0;-8833.0;;;116.0;;;;;;0.0;;
300;Overige centrale overheid;1998;88.0;9380.0;-9292.0;;;-88.0;;;;;;0.0;;
301;Overige centrale overheid;1999 1e kwartaal;;;;;;;;;;;;;;
302;Overige centrale overheid;1999 2e kwartaal;;;;;;;;;;;;;;
303;Overige centrale overheid;1999 3e kwartaal;;;;;;;;;;;;;;
304;Overige centrale overheid;1999 4e kwartaal;;;;;;;;;;;;;;
305;Overige centrale overheid;1999;-91.0;10129.0;-10220.0;;;91.0;;;;;;0.0;;
306;Overige centrale overheid;2000 1e kwartaal;;;;;;;;;;;;;;
307;Overige centrale overheid;2000 2e kwartaal;;;;;;;;;;;;;;
308;Overige centrale overheid;2000 3e kwartaal;;;;;;;;;;;;;;
309;Overige centrale overheid;2000 4e kwartaal;;;;;;;;;;;;;;
310;Overige centrale overheid;2000;-121.0;10794.0;-10915.0;;;121.0;;;;;;0.0;;
311;Overige centrale overheid;2001 1e kwartaal;;;;;;;;;;;;;;
312;Overige centrale overheid;2001 2e kwartaal;;;;;;;;;;;;;;
313;Overige centrale overheid;2001 3e kwartaal;;;;;;;;;;;;;;
314;Overige centrale overheid;2001 4e kwartaal;;;;;;;;;;;;;;
315;Overige centrale overheid;2001;-641.0;11616.0;-12257.0;;;641.0;;;;;;-0.1;;
316;Overige centrale overheid;2002 1e kwartaal;;;;;;;;;;;;;;
317;Overige centrale overheid;2002 2e kwartaal;;;;;;;;;;;;;;
318;Overige centrale overheid;2002 3e kwartaal;;;;;;;;;;;;;;
319;Overige centrale overheid;2002 4e kwartaal;;;;;;;;;;;;;;
320;Overige centrale overheid;2002;-428.0;12265.0;-12693.0;;;428.0;;;;;;-0.1;;
321;Overige centrale overheid;2003 1e kwartaal;;;;;;;;;;;;;;
322;Overige centrale overheid;2003 2e kwartaal;;;;;;;;;;;;;;
323;Overige centrale overheid;2003 3e kwartaal;;;;;;;;;;;;;;
324;Overige centrale overheid;2003 4e kwartaal;;;;;;;;;;;;;;
325;Overige centrale overheid;2003;-294.0;12486.0;-12780.0;;;294.0;;;;;;-0.1;;
326;Overige centrale overheid;2004 1e kwartaal;;;;;;;;;;;;;;
327;Overige centrale overheid;2004 2e kwartaal;;;;;;;;;;;;;;
328;Overige centrale overheid;2004 3e kwartaal;;;;;;;;;;;;;;
329;Overige centrale overheid;2004 4e kwartaal;;;;;;;;;;;;;;
330;Overige centrale overheid;2004;-90.0;12771.0;-12861.0;;;90.0;;;;;;0.0;;
331;Overige centrale overheid;2005 1e kwartaal;;;;;;;;;;;;;;
332;Overige centrale overheid;2005 2e kwartaal;;;;;;;;;;;;;;
333;Overige centrale overheid;2005 3e kwartaal;;;;;;;;;;;;;;
334;Overige centrale overheid;2005 4e kwartaal;;;;;;;;;;;;;;
335;Overige centrale overheid;2005;141.0;13250.0;-13109.0;;;-141.0;;;;;;0.0;;
336;Overige centrale overheid;2006 1e kwartaal;;;;;;;;;;;;;;
337;Overige centrale overheid;2006 2e kwartaal;;;;;;;;;;;;;;
338;Overige centrale overheid;2006 3e kwartaal;;;;;;;;;;;;;;
339;Overige centrale overheid;2006 4e kwartaal;;;;;;;;;;;;;;
340;Overige centrale overheid;2006;-2.0;13110.0;-13112.0;;;2.0;;;;;;0.0;;
341;Overige centrale overheid;2007 1e kwartaal;;;;;;;;;;;;;;
342;Overige centrale overheid;2007 2e kwartaal;;;;;;;;;;;;;;
343;Overige centrale overheid;2007 3e kwartaal;;;;;;;;;;;;;;
344;Overige centrale overheid;2007 4e kwartaal;;;;;;;;;;;;;;
345;Overige centrale overheid;2007;260.0;13401.0;-13141.0;;;-260.0;;;;;;0.0;;
346;Overige centrale overheid;2008 1e kwartaal;88.0;3410.0;-3322.0;4980.0;-373.0;-88.0;1438.0;-1618.0;2.0;-107.0;1009.0;0.0;0.8;0.2
347;Overige centrale overheid;2008 2e kwartaal;63.0;3724.0;-3661.0;5136.0;156.0;-63.0;2487.0;-2323.0;2.0;53.0;1375.0;0.0;0.8;0.2
348;Overige centrale overheid;2008 3e kwartaal;-42.0;3318.0;-3360.0;5155.0;19.0;42.0;-460.0;334.0;2.0;101.0;1417.0;0.0;0.8;0.2
349;Overige centrale overheid;2008 4e kwartaal;-227.0;3450.0;-3677.0;5285.0;130.0;227.0;-2865.0;3023.0;2.0;-257.0;1761.0;0.0;0.8;0.3
350;Overige centrale overheid;2008;-118.0;13902.0;-14020.0;5285.0;-68.0;118.0;600.0;-584.0;8.0;-210.0;1761.0;0.0;0.8;0.3
351;Overige centrale overheid;2009 1e kwartaal;125.0;3763.0;-3638.0;5427.0;142.0;-125.0;852.0;-649.0;-4.0;68.0;2072.0;0.0;0.9;0.3
352;Overige centrale overheid;2009 2e kwartaal;96.0;4014.0;-3918.0;5375.0;-52.0;-96.0;-1203.0;1208.0;-5.0;44.0;1900.0;0.0;0.9;0.3
353;Overige centrale overheid;2009 3e kwartaal;-123.0;3511.0;-3634.0;5274.0;-101.0;123.0;86.0;-298.0;-5.0;-7.0;1978.0;0.0;0.8;0.3
354;Overige centrale overheid;2009 4e kwartaal;-498.0;3432.0;-3930.0;5488.0;214.0;498.0;532.0;-542.0;-5.0;-269.0;2431.0;-0.1;0.9;0.4
355;Overige centrale overheid;2009;-400.0;14720.0;-15120.0;5488.0;203.0;400.0;267.0;-281.0;-19.0;-164.0;2431.0;-0.1;0.9;0.4
356;Overige centrale overheid;2010 1e kwartaal;522.0;4169.0;-3647.0;5798.0;310.0;-522.0;-127.0;560.0;-3.0;402.0;2867.0;0.0;0.9;0.5
357;Overige centrale overheid;2010 2e kwartaal;1445.0;5394.0;-3949.0;4067.0;-1731.0;-1445.0;-9.0;-145.0;0.0;-132.0;1269.0;0.2;0.7;0.2
358;Overige centrale overheid;2010 3e kwartaal;111.0;3767.0;-3656.0;3889.0;-178.0;-111.0;-14.0;113.0;-1.0;-165.0;1054.0;0.3;0.6;0.2
359;Overige centrale overheid;2010 4e kwartaal;-479.0;3460.0;-3939.0;3897.0;8.0;479.0;141.0;-536.0;9.0;-85.0;959.0;0.3;0.6;0.2
360;Overige centrale overheid;2010;1599.0;16790.0;-15191.0;3897.0;-1591.0;-1599.0;-9.0;-8.0;5.0;20.0;959.0;0.3;0.6;0.2
361;Overige centrale overheid;2011 1e kwartaal;391.0;4063.0;-3672.0;3789.0;-108.0;-391.0;261.0;131.0;3.0;-112.0;480.0;0.2;0.6;0.1
362;Overige centrale overheid;2011 2e kwartaal;-45.0;3874.0;-3919.0;3687.0;-102.0;45.0;-238.0;60.0;2.0;29.0;522.0;0.0;0.6;0.1
363;Overige centrale overheid;2011 3e kwartaal;24.0;3609.0;-3585.0;3568.0;-119.0;-24.0;1.0;-213.0;1.0;116.0;302.0;0.0;0.6;0.0
364;Overige centrale overheid;2011 4e kwartaal;-87.0;3638.0;-3725.0;3314.0;-254.0;87.0;-241.0;-92.0;1.0;-9.0;181.0;0.0;0.5;0.0
365;Overige centrale overheid;2011;283.0;15184.0;-14901.0;3314.0;-583.0;-283.0;-217.0;-114.0;7.0;24.0;181.0;0.0;0.5;0.0
366;Overige centrale overheid;2012 1e kwartaal;243.0;3721.0;-3478.0;3235.0;-79.0;-243.0;109.0;-130.0;2.0;183.0;-44.0;0.0;0.5;0.0
367;Overige centrale overheid;2012 2e kwartaal;346.0;3985.0;-3639.0;3139.0;-96.0;-346.0;-49.0;153.0;2.0;144.0;-125.0;0.1;0.5;0.0
368;Overige centrale overheid;2012 3e kwartaal;31.0;3434.0;-3403.0;3200.0;61.0;-31.0;-118.0;304.0;2.0;-96.0;11.0;0.1;0.5;0.0
