ID;Grensovergang;PlaatsVanLading;PlaatsVanLossing;TypeSchip;NationaliteitVlagVanHetSchip;Periode;AantalReizen_1;Laadvermogen_2;VaartuigkilometersTotaal_3;VaartuigkilometersInNederland_4;AantalBeladenReizen_5;Laadvermogen_6;VaartuigkilometersTotaal_7;VaartuigkilometersInNederland_8;LaadvermogentonkilometersTotaal_9;LaadvermogentonkilometersInNederland_10;LaadvermogentonkilometersTotaal_11;LaadvermogentonkilometersInNederland_12;LadingtonkilometersTotaal_13;LadingtonkilometersInNederland_14;TotaalVervoerdGewicht_15;LandbouwproductenDieren_16;VoedingsproductenVeevoeder_17;VasteBrandstoffen_18;AardolienAardolieproducten_19;ErtsenEnMetaalresiduen_20;MetalenMetalenHalffabrikaten_21;RuweMineralenEnBouwmaterialen_22;Meststoffen_23;ChemischeProducten_24;OverigeGoederenEnFabrikaten_25
1380;Lobith;0;Nederland totaal;Duwtankbak;Oostenrijkse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1381;Lobith;0;Nederland totaal;Duwtankbak;Oostenrijkse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1382;Lobith;0;Nederland totaal;Duwtankbak;Oostenrijkse;2003;0;0;0;0;0;0;0;0;0;0;0;0;543;131;1;0;0;0;1;0;0;0;0;0;0
1383;Lobith;0;Nederland totaal;Duwtankbak;Oostenrijkse;2004;65;115;35143;8970;65;115;35143;8970;62309;15904;62309;15904;713;173;1;0;0;0;1;0;0;0;0;0;0
1384;Lobith;0;Nederland totaal;Duwtankbak;Oostenrijkse;2005;40;71;22452;5332;40;71;22452;5332;39777;9447;39777;9447;2382;575;4;0;0;0;4;0;0;0;0;0;0
1385;Lobith;0;Nederland totaal;Duwtankbak;Oostenrijkse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1386;Lobith;0;Nederland totaal;Duwtankbak;Zwitserse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1387;Lobith;0;Nederland totaal;Duwtankbak;Zwitserse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1388;Lobith;0;Nederland totaal;Duwtankbak;Zwitserse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1389;Lobith;0;Nederland totaal;Duwtankbak;Zwitserse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1390;Lobith;0;Nederland totaal;Duwtankbak;Zwitserse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1391;Lobith;0;Nederland totaal;Duwtankbak;Zwitserse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1392;Lobith;0;Nederland totaal;Duwtankbak;Zwitserse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1393;Lobith;0;Nederland totaal;Duwtankbak;Zwitserse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1394;Lobith;0;Nederland totaal;Duwtankbak;Zwitserse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1395;Lobith;0;Nederland totaal;Duwtankbak;Zwitserse;2005;12;23;7885;1753;12;23;7885;1753;14990;3344;14990;3344;8;2;0;0;0;0;0;0;0;0;0;0;0
1396;Lobith;0;Nederland totaal;Duwtankbak;Zwitserse;2006;27;56;17384;4447;26;54;17165;4309;36054;9223;35600;8937;1046;223;2;0;0;0;2;0;0;0;0;0;0
1397;Lobith;0;Nederland totaal;Duwtankbak;Tsjechische;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1398;Lobith;0;Nederland totaal;Duwtankbak;Tsjechische;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1399;Lobith;0;Nederland totaal;Duwtankbak;Tsjechische;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1400;Lobith;0;Nederland totaal;Duwtankbak;Tsjechische;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401;Lobith;0;Nederland totaal;Duwtankbak;Tsjechische;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1402;Lobith;0;Nederland totaal;Duwtankbak;Tsjechische;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1403;Lobith;0;Nederland totaal;Duwtankbak;Tsjechische;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1404;Lobith;0;Nederland totaal;Duwtankbak;Tsjechische;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1405;Lobith;0;Nederland totaal;Duwtankbak;Tsjechische;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1406;Lobith;0;Nederland totaal;Duwtankbak;Tsjechische;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1407;Lobith;0;Nederland totaal;Duwtankbak;Tsjechische;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1408;Lobith;0;Nederland totaal;Duwtankbak;Franse;1996;0;0;0;0;0;0;0;0;0;0;0;0;525;127;1;0;0;0;1;0;0;0;0;0;0
1409;Lobith;0;Nederland totaal;Duwtankbak;Franse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1410;Lobith;0;Nederland totaal;Duwtankbak;Franse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1411;Lobith;0;Nederland totaal;Duwtankbak;Franse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1412;Lobith;0;Nederland totaal;Duwtankbak;Franse;2000;0;0;0;0;0;0;0;0;0;0;0;0;245;160;1;0;0;0;0;0;0;0;0;1;0
1413;Lobith;0;Nederland totaal;Duwtankbak;Franse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1414;Lobith;0;Nederland totaal;Duwtankbak;Franse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1415;Lobith;0;Nederland totaal;Duwtankbak;Franse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1416;Lobith;0;Nederland totaal;Duwtankbak;Franse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1417;Lobith;0;Nederland totaal;Duwtankbak;Franse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1418;Lobith;0;Nederland totaal;Duwtankbak;Franse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1419;Lobith;0;Nederland totaal;Duwtankbak;Luxemburgse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1420;Lobith;0;Nederland totaal;Duwtankbak;Luxemburgse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1421;Lobith;0;Nederland totaal;Duwtankbak;Luxemburgse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1422;Lobith;0;Nederland totaal;Duwtankbak;Luxemburgse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1423;Lobith;0;Nederland totaal;Duwtankbak;Luxemburgse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1424;Lobith;0;Nederland totaal;Duwtankbak;Luxemburgse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1425;Lobith;0;Nederland totaal;Duwtankbak;Luxemburgse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1426;Lobith;0;Nederland totaal;Duwtankbak;Luxemburgse;2003;51;170;22850;7086;42;134;19741;5832;75345;23669;62897;18623;2787;909;6;0;0;0;2;0;0;0;0;4;0
1427;Lobith;0;Nederland totaal;Duwtankbak;Luxemburgse;2004;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
1428;Lobith;0;Nederland totaal;Duwtankbak;Luxemburgse;2005;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1429;Lobith;0;Nederland totaal;Duwtankbak;Luxemburgse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1430;Lobith;0;Nederland totaal;Duwtankbak;Poolse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1431;Lobith;0;Nederland totaal;Duwtankbak;Poolse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1432;Lobith;0;Nederland totaal;Duwtankbak;Poolse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1433;Lobith;0;Nederland totaal;Duwtankbak;Poolse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1434;Lobith;0;Nederland totaal;Duwtankbak;Poolse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1435;Lobith;0;Nederland totaal;Duwtankbak;Poolse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1436;Lobith;0;Nederland totaal;Duwtankbak;Poolse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1437;Lobith;0;Nederland totaal;Duwtankbak;Poolse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1438;Lobith;0;Nederland totaal;Duwtankbak;Poolse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1439;Lobith;0;Nederland totaal;Duwtankbak;Poolse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1440;Lobith;0;Nederland totaal;Duwtankbak;Poolse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1441;Lobith;0;Nederland totaal;Duwtankbak;Overige vlaggen;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1442;Lobith;0;Nederland totaal;Duwtankbak;Overige vlaggen;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1443;Lobith;0;Nederland totaal;Duwtankbak;Overige vlaggen;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1444;Lobith;0;Nederland totaal;Duwtankbak;Overige vlaggen;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1445;Lobith;0;Nederland totaal;Duwtankbak;Overige vlaggen;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1446;Lobith;0;Nederland totaal;Duwtankbak;Overige vlaggen;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1447;Lobith;0;Nederland totaal;Duwtankbak;Overige vlaggen;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1448;Lobith;0;Nederland totaal;Duwtankbak;Overige vlaggen;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1449;Lobith;0;Nederland totaal;Duwtankbak;Overige vlaggen;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1450;Lobith;0;Nederland totaal;Duwtankbak;Overige vlaggen;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1451;Lobith;0;Nederland totaal;Duwtankbak;Overige vlaggen;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1452;Lobith;0;Nederland totaal;Sleepvrachtschip;Alle vlaggen;1996;66;84;33129;9162;35;46;19363;4947;41406;11714;24661;6548;18065;4827;34;11;5;0;0;6;2;9;0;0;1
1453;Lobith;0;Nederland totaal;Sleepvrachtschip;Alle vlaggen;1997;120;125;48662;16987;29;46;15161;4344;48077;17514;22368;6688;11741;2987;20;8;2;0;0;0;0;3;0;0;7
1454;Lobith;0;Nederland totaal;Sleepvrachtschip;Alle vlaggen;1998;89;117;39254;12895;30;46;16651;4526;49777;16561;25380;6899;17480;4509;29;7;1;4;0;0;0;7;0;0;10
1455;Lobith;0;Nederland totaal;Sleepvrachtschip;Alle vlaggen;1999;146;180;68511;20478;47;70;26866;6537;84244;24881;39246;9624;22102;5092;36;12;3;0;1;0;2;8;0;0;11
1456;Lobith;0;Nederland totaal;Sleepvrachtschip;Alle vlaggen;2000;62;81;34580;8629;12;19;5825;1653;49990;11090;9725;2649;22232;4548;31;10;0;0;2;3;3;4;5;0;4
1457;Lobith;0;Nederland totaal;Sleepvrachtschip;Alle vlaggen;2001;157;201;97053;20756;70;97;57287;10204;120804;27017;72782;14205;43365;8329;56;8;9;0;0;4;3;13;0;4;14
1458;Lobith;0;Nederland totaal;Sleepvrachtschip;Alle vlaggen;2002;57;51;25810;7503;17;23;7855;2252;22259;6682;10601;2966;18305;4543;32;6;4;0;0;7;1;5;0;0;8
1459;Lobith;0;Nederland totaal;Sleepvrachtschip;Alle vlaggen;2003;168;354;65660;22907;44;66;32206;5980;112298;48485;42543;9045;24590;5460;40;3;8;0;0;13;0;10;1;0;5
1460;Lobith;0;Nederland totaal;Sleepvrachtschip;Alle vlaggen;2004;193;383;70742;26495;59;95;31387;8097;122306;52713;49363;13138;26521;6931;50;9;2;1;1;12;0;14;0;0;11
1461;Lobith;0;Nederland totaal;Sleepvrachtschip;Alle vlaggen;2005;144;292;61438;19907;48;64;38185;6729;97354;40308;50499;8846;31788;5180;38;8;7;0;1;1;3;10;0;0;8
1462;Lobith;0;Nederland totaal;Sleepvrachtschip;Alle vlaggen;2006;146;301;50389;19874;45;58;25381;6243;84836;41309;30675;8055;22589;5284;38;12;3;0;2;4;2;13;0;0;3
1463;Lobith;0;Nederland totaal;Sleepvrachtschip;Nederlandse;1996;44;52;21352;6135;26;32;15236;3705;24983;7291;18236;4614;14328;3502;25;11;5;0;0;0;2;6;0;0;1
1464;Lobith;0;Nederland totaal;Sleepvrachtschip;Nederlandse;1997;110;113;44439;15604;27;43;13419;4071;43273;15939;20321;6367;10243;2756;18;7;2;0;0;0;0;3;0;0;7
1465;Lobith;0;Nederland totaal;Sleepvrachtschip;Nederlandse;1998;77;99;34159;10905;26;40;14833;3646;42267;13673;22718;5610;13264;3033;21;5;1;0;0;0;0;6;0;0;10
1466;Lobith;0;Nederland totaal;Sleepvrachtschip;Nederlandse;1999;126;155;59107;17700;43;64;24662;5985;72612;21334;35778;8730;20461;4655;33;12;3;0;1;0;1;7;0;0;10
1467;Lobith;0;Nederland totaal;Sleepvrachtschip;Nederlandse;2000;59;78;33875;8133;12;19;5825;1653;49241;10573;9725;2649;19672;3891;26;9;0;0;2;2;2;3;5;0;4
1468;Lobith;0;Nederland totaal;Sleepvrachtschip;Nederlandse;2001;144;188;84624;18926;64;93;49643;9364;109253;25121;66530;13614;38905;7912;53;7;9;0;0;4;1;13;0;4;14
1469;Lobith;0;Nederland totaal;Sleepvrachtschip;Nederlandse;2002;50;47;21983;6613;17;23;7855;2252;20368;6131;10601;2966;16932;4432;31;6;4;0;0;7;0;5;0;0;8
1470;Lobith;0;Nederland totaal;Sleepvrachtschip;Nederlandse;2003;96;158;48857;12974;42;61;31768;5704;68508;21396;41319;8274;23998;5088;37;3;8;0;0;11;0;10;1;0;5
1471;Lobith;0;Nederland totaal;Sleepvrachtschip;Nederlandse;2004;108;145;52127;14765;49;67;29197;6717;70296;19940;43244;9282;24878;5896;43;9;2;1;1;6;0;14;0;0;9
1472;Lobith;0;Nederland totaal;Sleepvrachtschip;Nederlandse;2005;65;75;46177;8835;45;60;37432;6151;55797;10265;49478;8123;31405;4916;36;8;7;0;1;0;3;10;0;0;8
1473;Lobith;0;Nederland totaal;Sleepvrachtschip;Nederlandse;2006;67;82;33772;8942;45;58;25381;6243;38692;10944;30675;8055;22589;5284;38;12;3;0;2;4;2;13;0;0;3
1474;Lobith;0;Nederland totaal;Sleepvrachtschip;Duitse;1996;18;25;9666;2478;9;14;4127;1242;12790;3409;6426;1934;3737;1325;10;0;0;0;0;6;1;3;0;0;0
1475;Lobith;0;Nederland totaal;Sleepvrachtschip;Duitse;1997;0;0;0;0;0;0;0;0;0;0;0;0;1497;231;2;1;0;0;0;0;0;1;0;0;0
1476;Lobith;0;Nederland totaal;Sleepvrachtschip;Duitse;1998;0;0;0;0;0;0;0;0;0;0;0;0;4216;1476;7;2;0;4;0;0;0;1;0;0;0
1477;Lobith;0;Nederland totaal;Sleepvrachtschip;Duitse;1999;0;0;0;0;0;0;0;0;0;0;0;0;1441;389;3;0;1;0;0;0;1;1;0;0;0
1478;Lobith;0;Nederland totaal;Sleepvrachtschip;Duitse;2000;0;0;0;0;0;0;0;0;0;0;0;0;2560;658;5;1;0;0;0;2;1;1;0;0;0
1479;Lobith;0;Nederland totaal;Sleepvrachtschip;Duitse;2001;0;0;0;0;0;0;0;0;0;0;0;0;2498;202;1;0;0;0;0;0;1;0;0;0;0
1480;Lobith;0;Nederland totaal;Sleepvrachtschip;Duitse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1481;Lobith;0;Nederland totaal;Sleepvrachtschip;Duitse;2003;0;0;0;0;0;0;0;0;0;0;0;0;591;373;3;0;0;0;0;3;0;0;0;0;0
1482;Lobith;0;Nederland totaal;Sleepvrachtschip;Duitse;2004;85;237;18615;11730;10;28;2190;1380;52010;32774;6119;3856;1643;1035;8;0;0;0;0;5;0;0;0;0;2
1483;Lobith;0;Nederland totaal;Sleepvrachtschip;Duitse;2005;0;0;0;0;0;0;0;0;0;0;0;0;263;166;1;0;0;0;0;1;0;0;0;0;0
1484;Lobith;0;Nederland totaal;Sleepvrachtschip;Duitse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1485;Lobith;0;Nederland totaal;Sleepvrachtschip;Belgische;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1486;Lobith;0;Nederland totaal;Sleepvrachtschip;Belgische;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1487;Lobith;0;Nederland totaal;Sleepvrachtschip;Belgische;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1488;Lobith;0;Nederland totaal;Sleepvrachtschip;Belgische;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1489;Lobith;0;Nederland totaal;Sleepvrachtschip;Belgische;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1490;Lobith;0;Nederland totaal;Sleepvrachtschip;Belgische;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1491;Lobith;0;Nederland totaal;Sleepvrachtschip;Belgische;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1492;Lobith;0;Nederland totaal;Sleepvrachtschip;Belgische;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1493;Lobith;0;Nederland totaal;Sleepvrachtschip;Belgische;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1494;Lobith;0;Nederland totaal;Sleepvrachtschip;Belgische;2005;0;0;0;0;0;0;0;0;0;0;0;0;120;99;0;0;0;0;0;0;0;0;0;0;0
1495;Lobith;0;Nederland totaal;Sleepvrachtschip;Belgische;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1496;Lobith;0;Nederland totaal;Sleepvrachtschip;Oostenrijkse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1497;Lobith;0;Nederland totaal;Sleepvrachtschip;Oostenrijkse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1498;Lobith;0;Nederland totaal;Sleepvrachtschip;Oostenrijkse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1499;Lobith;0;Nederland totaal;Sleepvrachtschip;Oostenrijkse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1500;Lobith;0;Nederland totaal;Sleepvrachtschip;Oostenrijkse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1501;Lobith;0;Nederland totaal;Sleepvrachtschip;Oostenrijkse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1502;Lobith;0;Nederland totaal;Sleepvrachtschip;Oostenrijkse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1503;Lobith;0;Nederland totaal;Sleepvrachtschip;Oostenrijkse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1504;Lobith;0;Nederland totaal;Sleepvrachtschip;Oostenrijkse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1505;Lobith;0;Nederland totaal;Sleepvrachtschip;Oostenrijkse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1506;Lobith;0;Nederland totaal;Sleepvrachtschip;Oostenrijkse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1507;Lobith;0;Nederland totaal;Sleepvrachtschip;Zwitserse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1508;Lobith;0;Nederland totaal;Sleepvrachtschip;Zwitserse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1509;Lobith;0;Nederland totaal;Sleepvrachtschip;Zwitserse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1510;Lobith;0;Nederland totaal;Sleepvrachtschip;Zwitserse;1999;0;0;0;0;0;0;0;0;0;0;0;0;200;48;0;0;0;0;0;0;0;0;0;0;0
1511;Lobith;0;Nederland totaal;Sleepvrachtschip;Zwitserse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1512;Lobith;0;Nederland totaal;Sleepvrachtschip;Zwitserse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1513;Lobith;0;Nederland totaal;Sleepvrachtschip;Zwitserse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1514;Lobith;0;Nederland totaal;Sleepvrachtschip;Zwitserse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1515;Lobith;0;Nederland totaal;Sleepvrachtschip;Zwitserse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1516;Lobith;0;Nederland totaal;Sleepvrachtschip;Zwitserse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1517;Lobith;0;Nederland totaal;Sleepvrachtschip;Zwitserse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1518;Lobith;0;Nederland totaal;Sleepvrachtschip;Tsjechische;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1519;Lobith;0;Nederland totaal;Sleepvrachtschip;Tsjechische;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1520;Lobith;0;Nederland totaal;Sleepvrachtschip;Tsjechische;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1521;Lobith;0;Nederland totaal;Sleepvrachtschip;Tsjechische;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1522;Lobith;0;Nederland totaal;Sleepvrachtschip;Tsjechische;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1523;Lobith;0;Nederland totaal;Sleepvrachtschip;Tsjechische;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1524;Lobith;0;Nederland totaal;Sleepvrachtschip;Tsjechische;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1525;Lobith;0;Nederland totaal;Sleepvrachtschip;Tsjechische;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1526;Lobith;0;Nederland totaal;Sleepvrachtschip;Tsjechische;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1527;Lobith;0;Nederland totaal;Sleepvrachtschip;Tsjechische;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1528;Lobith;0;Nederland totaal;Sleepvrachtschip;Tsjechische;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1529;Lobith;0;Nederland totaal;Sleepvrachtschip;Franse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1530;Lobith;0;Nederland totaal;Sleepvrachtschip;Franse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
