ID;LeeftijdReferentiepersoon;RegioS;Perioden;TotaalParticuliereHuishoudens_1;Eenpersoonshuishouden_2;TotaalMeerpersoonshuishoudens_3;MeerpersoonshuishoudensZonderKinderen_4;MeerpersoonshuishoudensMetKinderen_5;TotaalNietGehuwdeParen_6;k_0Kinderen_7;k_1Kind_8;k_2Kinderen_9;k_3OfMeerKinderen_10;TotaalGehuwdeParen_11;k_0Kinderen_12;k_1Kind_13;k_2Kinderen_14;k_3OfMeerKinderen_15;TotaalEenouderhuishoudens_16;k_1Kind_17;k_2Kinderen_18;k_3OfMeerKinderen_19;OverigHuishouden_20;TotaalParticuliereHuishoudens_21;Eenpersoonshuishouden_22;TotaalMeerpersoonshuishoudens_23;k_2Personen_24;k_3Personen_25;k_4Personen_26;k_5OfMeerPersonen_27
1973;Totaal;Amersfoort;2023;71879.0;26953.0;44926.0;19395.0;25531.0;10340.0;6105.0;1782.0;1923.0;530.0;28683.0;12945.0;5465.0;7040.0;3233.0;5558.0;3441.0;1588.0;529.0;345.0;71879.0;26953.0;44926.0;22437.0;8861.0;9465.0;4163.0
1974;Totaal;Amersfoort;2024;72682.0;27485.0;45197.0;19688.0;25509.0;10373.0;6147.0;1805.0;1885.0;536.0;28909.0;13184.0;5530.0;7014.0;3181.0;5558.0;3458.0;1563.0;537.0;357.0;72682.0;27485.0;45197.0;22725.0;8952.0;9397.0;4123.0
1975;Totaal;Amstelveen;2000;37482.0;16014.0;21468.0;10453.0;11015.0;3221.0;2388.0;471.0;302.0;60.0;16175.0;7857.0;3064.0;4028.0;1226.0;1864.0;1144.0;585.0;135.0;208.0;37482.0;16014.0;21468.0;11405.0;4216.0;4445.0;1402.0
1976;Totaal;Amstelveen;2001;37383.0;16168.0;21215.0;10167.0;11048.0;3137.0;2268.0;469.0;338.0;62.0;15903.0;7688.0;2904.0;4055.0;1256.0;1964.0;1220.0;608.0;136.0;211.0;37383.0;16168.0;21215.0;11191.0;4063.0;4534.0;1427.0
1977;Totaal;Amstelveen;2002;37399.0;16331.0;21068.0;9988.0;11080.0;3181.0;2233.0;525.0;356.0;67.0;15623.0;7539.0;2809.0;3998.0;1277.0;2048.0;1275.0;628.0;145.0;216.0;37399.0;16331.0;21068.0;11073.0;4042.0;4494.0;1459.0
1978;Totaal;Amstelveen;2003;37816.0;16526.0;21290.0;10051.0;11239.0;3303.0;2269.0;549.0;413.0;72.0;15576.0;7530.0;2776.0;3981.0;1289.0;2159.0;1349.0;641.0;169.0;252.0;37816.0;16526.0;21290.0;11182.0;4072.0;4551.0;1485.0
1979;Totaal;Amstelveen;2004;38213.0;16772.0;21441.0;10060.0;11381.0;3439.0;2308.0;586.0;461.0;84.0;15521.0;7508.0;2781.0;3918.0;1314.0;2237.0;1393.0;678.0;166.0;244.0;38213.0;16772.0;21441.0;11243.0;4134.0;4533.0;1531.0
1980;Totaal;Amstelveen;2005;38287.0;16840.0;21447.0;9922.0;11525.0;3384.0;2160.0;620.0;521.0;83.0;15449.0;7496.0;2758.0;3924.0;1271.0;2348.0;1444.0;731.0;173.0;266.0;38287.0;16840.0;21447.0;11129.0;4203.0;4619.0;1496.0
1981;Totaal;Amstelveen;2006;38246.0;16835.0;21411.0;9873.0;11538.0;3420.0;2131.0;645.0;549.0;95.0;15334.0;7464.0;2779.0;3830.0;1261.0;2379.0;1491.0;730.0;158.0;278.0;38246.0;16835.0;21411.0;11139.0;4254.0;4527.0;1491.0
1982;Totaal;Amstelveen;2007;38406.0;16869.0;21537.0;9967.0;11570.0;3537.0;2203.0;617.0;603.0;114.0;15245.0;7460.0;2776.0;3783.0;1226.0;2451.0;1544.0;755.0;152.0;304.0;38406.0;16869.0;21537.0;11288.0;4236.0;4540.0;1473.0
1983;Totaal;Amstelveen;2008;38526.0;17083.0;21443.0;9858.0;11585.0;3540.0;2107.0;675.0;617.0;141.0;15102.0;7430.0;2741.0;3731.0;1200.0;2480.0;1571.0;743.0;166.0;321.0;38526.0;17083.0;21443.0;11185.0;4235.0;4546.0;1477.0
1984;Totaal;Amstelveen;2009;38733.0;17066.0;21667.0;9884.0;11783.0;3633.0;2112.0;688.0;675.0;158.0;15195.0;7445.0;2804.0;3748.0;1198.0;2512.0;1584.0;757.0;171.0;327.0;38733.0;17066.0;21667.0;11201.0;4356.0;4604.0;1506.0
1985;Totaal;Amstelveen;2010;39119.0;17154.0;21965.0;9939.0;12026.0;3739.0;2108.0;720.0;743.0;168.0;15278.0;7496.0;2899.0;3706.0;1177.0;2613.0;1623.0;813.0;177.0;335.0;39119.0;17154.0;21965.0;11300.0;4524.0;4652.0;1489.0
1986;Totaal;Amstelveen;2011;39669.0;17441.0;22228.0;9879.0;12349.0;3959.0;2206.0;777.0;804.0;172.0;15394.0;7519.0;2949.0;3774.0;1152.0;2721.0;1736.0;800.0;185.0;154.0;39669.0;17441.0;22228.0;11416.0;4563.0;4782.0;1467.0
1987;Totaal;Amstelveen;2012;40295.0;17602.0;22693.0;10070.0;12623.0;4112.0;2262.0;819.0;851.0;180.0;15599.0;7619.0;2971.0;3860.0;1149.0;2793.0;1807.0;803.0;183.0;189.0;40295.0;17602.0;22693.0;11666.0;4646.0;4886.0;1495.0
1988;Totaal;Amstelveen;2013;40865.0;17999.0;22866.0;9990.0;12876.0;4169.0;2253.0;825.0;891.0;200.0;15638.0;7541.0;3110.0;3853.0;1134.0;2863.0;1836.0;844.0;183.0;196.0;40865.0;17999.0;22866.0;11601.0;4833.0;4940.0;1492.0
1989;Totaal;Amstelveen;2014;40942.0;17779.0;23163.0;10025.0;13138.0;4360.0;2371.0;862.0;912.0;215.0;15653.0;7453.0;3226.0;3833.0;1141.0;2949.0;1884.0;863.0;202.0;201.0;40942.0;17779.0;23163.0;11692.0;5006.0;4946.0;1519.0
1990;Totaal;Amstelveen;2015;42154.0;18468.0;23686.0;10187.0;13499.0;4552.0;2419.0;954.0;956.0;223.0;15976.0;7589.0;3304.0;3933.0;1150.0;2979.0;1922.0;852.0;205.0;179.0;42154.0;18468.0;23686.0;11901.0;5166.0;5075.0;1544.0
1991;Totaal;Amstelveen;2016;42636.0;18606.0;24030.0;10229.0;13801.0;4609.0;2412.0;930.0;1028.0;239.0;16211.0;7640.0;3362.0;4019.0;1190.0;3033.0;1940.0;882.0;211.0;177.0;42636.0;18606.0;24030.0;11943.0;5226.0;5270.0;1591.0
1992;Totaal;Amstelveen;2017;42756.0;18644.0;24112.0;10025.0;14087.0;4530.0;2295.0;936.0;1040.0;259.0;16324.0;7542.0;3478.0;4068.0;1236.0;3070.0;1934.0;899.0;237.0;188.0;42756.0;18644.0;24112.0;11719.0;5373.0;5347.0;1673.0
1993;Totaal;Amstelveen;2018;42865.0;18533.0;24332.0;10058.0;14274.0;4557.0;2342.0;932.0;1029.0;254.0;16425.0;7512.0;3565.0;4077.0;1271.0;3146.0;1959.0;931.0;256.0;204.0;42865.0;18533.0;24332.0;11763.0;5500.0;5359.0;1710.0
1994;Totaal;Amstelveen;2019;43326.0;18754.0;24572.0;10215.0;14357.0;4637.0;2434.0;899.0;1047.0;257.0;16633.0;7590.0;3613.0;4110.0;1320.0;3111.0;1913.0;929.0;269.0;191.0;43326.0;18754.0;24572.0;11851.0;5519.0;5442.0;1760.0
1995;Totaal;Amstelveen;2020;43485.0;18685.0;24800.0;10115.0;14685.0;4571.0;2397.0;891.0;1017.0;266.0;16796.0;7514.0;3686.0;4245.0;1351.0;3229.0;1971.0;982.0;276.0;204.0;43485.0;18685.0;24800.0;11847.0;5620.0;5512.0;1821.0
1996;Totaal;Amstelveen;2021;43004.0;18400.0;24604.0;10001.0;14603.0;4555.0;2383.0;860.0;1038.0;274.0;16596.0;7419.0;3631.0;4223.0;1323.0;3254.0;1982.0;1011.0;261.0;199.0;43004.0;18400.0;24604.0;11744.0;5541.0;5543.0;1776.0
1997;Totaal;Amstelveen;2022;43961.0;19061.0;24900.0;10171.0;14729.0;4613.0;2445.0;870.0;1014.0;284.0;16764.0;7515.0;3646.0;4265.0;1338.0;3312.0;1985.0;1059.0;268.0;211.0;43961.0;19061.0;24900.0;11900.0;5646.0;5548.0;1806.0
1998;Totaal;Amstelveen;2023;45149.0;19783.0;25366.0;10268.0;15098.0;4801.0;2637.0;888.0;988.0;288.0;16969.0;7444.0;3851.0;4312.0;1362.0;3409.0;2043.0;1083.0;283.0;187.0;45149.0;19783.0;25366.0;12049.0;5891.0;5595.0;1831.0
1999;Totaal;Amstelveen;2024;45423.0;19850.0;25573.0;10467.0;15106.0;4806.0;2728.0;865.0;933.0;280.0;17104.0;7498.0;3874.0;4379.0;1353.0;3422.0;2071.0;1072.0;279.0;241.0;45423.0;19850.0;25573.0;12240.0;5901.0;5577.0;1855.0
2000;Totaal;Amsterdam;2000;404579.0;223325.0;181254.0;86443.0;94811.0;46056.0;35207.0;6440.0;3496.0;913.0;93774.0;45985.0;19851.0;18312.0;9626.0;36173.0;22091.0;9946.0;4136.0;5251.0;404579.0;223325.0;181254.0;104134.0;38269.0;25567.0;13284.0
2001;Totaal;Amsterdam;2001;405572.0;223620.0;181952.0;85662.0;96290.0;46438.0;35024.0;6696.0;3765.0;953.0;93436.0;45393.0;19829.0;18423.0;9791.0;36833.0;22392.0;10270.0;4171.0;5245.0;405572.0;223620.0;181952.0;103535.0;38904.0;25997.0;13516.0
2002;Totaal;Amsterdam;2002;405359.0;223555.0;181804.0;84322.0;97482.0;45876.0;34214.0;6661.0;3977.0;1024.0;92457.0;44650.0;19376.0;18517.0;9914.0;38013.0;23046.0;10669.0;4298.0;5458.0;405359.0;223555.0;181804.0;102862.0;38700.0;26425.0;13817.0
2003;Totaal;Amsterdam;2003;405008.0;222945.0;182063.0;83484.0;98579.0;45923.0;33836.0;6876.0;4151.0;1060.0;92115.0;44305.0;19349.0;18494.0;9967.0;38682.0;23314.0;10919.0;4449.0;5343.0;405008.0;222945.0;182063.0;102280.0;39007.0;26792.0;13984.0
2004;Totaal;Amsterdam;2004;406273.0;224293.0;181980.0;82879.0;99101.0;46003.0;33443.0;7078.0;4399.0;1083.0;91818.0;44023.0;19364.0;18422.0;10009.0;38746.0;23317.0;11007.0;4422.0;5413.0;406273.0;224293.0;181980.0;101506.0;39399.0;26973.0;14102.0
2005;Totaal;Amsterdam;2005;407784.0;225153.0;182631.0;82751.0;99880.0;46938.0;33707.0;7453.0;4605.0;1173.0;91629.0;43586.0;19490.0;18545.0;10008.0;38606.0;23132.0;11076.0;4398.0;5458.0;407784.0;225153.0;182631.0;101083.0;39948.0;27418.0;14182.0
2006;Totaal;Amsterdam;2006;410201.0;228580.0;181621.0;81737.0;99884.0;47029.0;33577.0;7492.0;4723.0;1237.0;90680.0;42854.0;19257.0;18493.0;10076.0;38606.0;23271.0;11040.0;4295.0;5306.0;410201.0;228580.0;181621.0;100447.0;39578.0;27395.0;14201.0
2007;Totaal;Amsterdam;2007;410308.0;228651.0;181657.0;81659.0;99998.0;47941.0;34003.0;7656.0;5002.0;1280.0;89853.0;42137.0;19042.0;18597.0;10077.0;38344.0;23217.0;10905.0;4222.0;5519.0;410308.0;228651.0;181657.0;100370.0;39478.0;27621.0;14188.0
2008;Totaal;Amsterdam;2008;411520.0;228154.0;183366.0;82944.0;100422.0;50156.0;35308.0;8221.0;5262.0;1365.0;89148.0;41678.0;18636.0;18697.0;10137.0;38104.0;23156.0;10711.0;4237.0;5958.0;411520.0;228154.0;183366.0;101294.0;39728.0;28085.0;14259.0
2009;Totaal;Amsterdam;2009;416426.0;231238.0;185188.0;83715.0;101473.0;51602.0;36117.0;8490.0;5573.0;1422.0;89021.0;41446.0;18472.0;18838.0;10265.0;38413.0;23415.0;10792.0;4206.0;6152.0;416426.0;231238.0;185188.0;102222.0;39851.0;28540.0;14575.0
2010;Totaal;Amsterdam;2010;422073.0;233891.0;188182.0;84687.0;103495.0;52948.0;36723.0;8884.0;5860.0;1481.0;90125.0;41586.0;18881.0;19139.0;10519.0;38731.0;23622.0;10841.0;4268.0;6378.0;422073.0;233891.0;188182.0;103147.0;40923.0;29174.0;14938.0
2011;Totaal;Amsterdam;2011;427350.0;235961.0;191389.0;85914.0;105475.0;56505.0;39169.0;9348.0;6383.0;1605.0;90616.0;41448.0;19064.0;19315.0;10789.0;38971.0;23926.0;10844.0;4201.0;5297.0;427350.0;235961.0;191389.0;105729.0;40774.0;29569.0;15317.0
2012;Totaal;Amsterdam;2012;432612.0;238897.0;193715.0;86703.0;107012.0;57968.0;40033.0;9623.0;6639.0;1673.0;91199.0;41376.0;19233.0;19589.0;11001.0;39254.0;24170.0;10839.0;4245.0;5294.0;432612.0;238897.0;193715.0;106785.0;41193.0;30152.0;15585.0
2013;Totaal;Amsterdam;2013;436825.0;240699.0;196126.0;87733.0;108393.0;59861.0;41223.0;9804.0;7089.0;1745.0;91569.0;41259.0;19380.0;19766.0;11164.0;39445.0;24314.0;10873.0;4258.0;5251.0;436825.0;240699.0;196126.0;107947.0;41496.0;30786.0;15897.0
2014;Totaal;Amsterdam;2014;440780.0;241225.0;199555.0;89664.0;109891.0;62412.0;43031.0;10073.0;7448.0;1860.0;92262.0;41300.0;19592.0;20019.0;11351.0;39548.0;24331.0;10916.0;4301.0;5333.0;440780.0;241225.0;199555.0;109845.0;42005.0;31566.0;16139.0
2015;Totaal;Amsterdam;2015;449209.0;247417.0;201792.0;90851.0;110941.0;63813.0;43983.0;10167.0;7726.0;1937.0;92545.0;41408.0;19470.0;20181.0;11486.0;39974.0;24700.0;10941.0;4333.0;5460.0;449209.0;247417.0;201792.0;111352.0;42007.0;31993.0;16440.0
2016;Totaal;Amsterdam;2016;456462.0;251828.0;204634.0;92709.0;111925.0;66099.0;45894.0;10353.0;7837.0;2015.0;92770.0;41288.0;19503.0;20361.0;11618.0;40238.0;24962.0;10941.0;4335.0;5527.0;456462.0;251828.0;204634.0;113309.0;42367.0;32213.0;16745.0
2017;Totaal;Amsterdam;2017;462329.0;255703.0;206626.0;94028.0;112598.0;67716.0;47086.0;10549.0;8020.0;2061.0;93450.0;41577.0;19618.0;20392.0;11863.0;40095.0;24753.0;10940.0;4402.0;5365.0;462329.0;255703.0;206626.0;114376.0;42584.0;32506.0;17160.0
2018;Totaal;Amsterdam;2018;467606.0;258090.0;209516.0;96088.0;113428.0;69689.0;48917.0;10513.0;8104.0;2155.0;94284.0;41998.0;19907.0;20416.0;11963.0;40370.0;24967.0;11018.0;4385.0;5173.0;467606.0;258090.0;209516.0;116699.0;42939.0;32628.0;17250.0
2019;Totaal;Amsterdam;2019;470223.0;257453.0;212770.0;98584.0;114186.0;71542.0;50809.0;10434.0;8084.0;2215.0;95705.0;42667.0;20266.0;20686.0;12086.0;40415.0;24996.0;10945.0;4474.0;5108.0;470223.0;257453.0;212770.0;119185.0;43188.0;32926.0;17471.0
2020;Totaal;Amsterdam;2020;475368.0;258962.0;216406.0;101708.0;114698.0;73988.0;53327.0;10436.0;8003.0;2222.0;97165.0;43511.0;20564.0;20968.0;12122.0;40383.0;24874.0;10958.0;4551.0;4870.0;475368.0;258962.0;216406.0;122266.0;43536.0;33081.0;17523.0
2021;Totaal;Amsterdam;2021;474875.0;256596.0;218279.0;104309.0;113970.0;77323.0;56708.0;10309.0;8031.0;2275.0;96281.0;42898.0;20715.0;20696.0;11972.0;39972.0;24694.0;10753.0;4525.0;4703.0;474875.0;256596.0;218279.0;124787.0;43208.0;32883.0;17401.0
2022;Totaal;Amsterdam;2022;484574.0;265133.0;219441.0;105998.0;113443.0;79306.0;58618.0;10312.0;8080.0;2296.0;95642.0;42695.0;20554.0;20601.0;11792.0;39808.0;24570.0;10678.0;4560.0;4685.0;484574.0;265133.0;219441.0;126382.0;43087.0;32854.0;17118.0
2023;Totaal;Amsterdam;2023;505705.0;277385.0;228320.0;111234.0;117086.0;82209.0;61044.0;10518.0;8248.0;2399.0;100478.0;45492.0;21475.0;21489.0;12022.0;40935.0;25288.0;10966.0;4681.0;4698.0;505705.0;277385.0;228320.0;132271.0;44540.0;33953.0;17556.0
2024;Totaal;Amsterdam;2024;515181.0;283997.0;231184.0;114010.0;117174.0;82701.0;61888.0;10400.0;8107.0;2306.0;101878.0;46628.0;21885.0;21637.0;11728.0;41111.0;25458.0;10938.0;4715.0;5494.0;515181.0;283997.0;231184.0;134728.0;45213.0;34015.0;17228.0
2025;Totaal;Andijk;2000;2440.0;591.0;1849.0;804.0;1045.0;227.0;171.0;31.0;15.0;10.0;1494.0;616.0;282.0;344.0;252.0;111.0;62.0;38.0;11.0;17.0;2440.0;591.0;1849.0;856.0;349.0;371.0;273.0
2026;Totaal;Andijk;2001;2458.0;586.0;1872.0;831.0;1041.0;226.0;167.0;32.0;18.0;9.0;1517.0;648.0;279.0;344.0;246.0;113.0;63.0;38.0;12.0;16.0;2458.0;586.0;1872.0;886.0;345.0;374.0;267.0
2027;Totaal;Andijk;2002;2507.0;635.0;1872.0;811.0;1061.0;222.0;149.0;45.0;15.0;13.0;1511.0;642.0;289.0;347.0;233.0;119.0;64.0;42.0;13.0;20.0;2507.0;635.0;1872.0;868.0;376.0;372.0;256.0
2028;Totaal;Andijk;2003;2508.0;633.0;1875.0;826.0;1049.0;230.0;151.0;49.0;19.0;11.0;1507.0;659.0;275.0;346.0;227.0;122.0;70.0;37.0;15.0;16.0;2508.0;633.0;1875.0;883.0;365.0;380.0;247.0
2029;Totaal;Andijk;2004;2504.0;613.0;1891.0;845.0;1046.0;261.0;167.0;41.0;36.0;17.0;1497.0;664.0;260.0;342.0;231.0;119.0;66.0;42.0;11.0;14.0;2504.0;613.0;1891.0;898.0;351.0;387.0;255.0
2030;Totaal;Andijk;2005;2542.0;645.0;1897.0;855.0;1042.0;256.0;160.0;37.0;39.0;20.0;1500.0;680.0;270.0;318.0;232.0;126.0;78.0;39.0;9.0;15.0;2542.0;645.0;1897.0;921.0;351.0;370.0;255.0
2031;Totaal;Andijk;2006;2583.0;681.0;1902.0;867.0;1035.0;262.0;159.0;42.0;41.0;20.0;1502.0;695.0;247.0;350.0;210.0;125.0;79.0;36.0;10.0;13.0;2583.0;681.0;1902.0;929.0;328.0;405.0;240.0
2032;Totaal;Andijk;2007;2652.0;696.0;1956.0;904.0;1052.0;287.0;167.0;55.0;42.0;23.0;1527.0;725.0;255.0;340.0;207.0;130.0;83.0;37.0;10.0;12.0;2652.0;696.0;1956.0;966.0;355.0;394.0;241.0
2033;Totaal;Andijk;2008;2661.0;719.0;1942.0;896.0;1046.0;284.0;155.0;59.0;48.0;22.0;1527.0;729.0;257.0;341.0;200.0;119.0;70.0;38.0;11.0;12.0;2661.0;719.0;1942.0;955.0;357.0;396.0;234.0
2034;Totaal;Andijk;2009;2642.0;721.0;1921.0;894.0;1027.0;276.0;148.0;52.0;49.0;27.0;1511.0;733.0;249.0;334.0;195.0;121.0;70.0;40.0;11.0;13.0;2642.0;721.0;1921.0;957.0;341.0;385.0;238.0
2035;Totaal;Andijk;2010;2650.0;721.0;1929.0;904.0;1025.0;280.0;153.0;47.0;52.0;28.0;1503.0;735.0;252.0;340.0;176.0;130.0;71.0;49.0;10.0;16.0;2650.0;721.0;1929.0;963.0;351.0;392.0;223.0
2036;Totaal;Andijk;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;
2037;Totaal;Andijk;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;
2038;Totaal;Andijk;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;
2039;Totaal;Andijk;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;
2040;Totaal;Andijk;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;
2041;Totaal;Andijk;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;
2042;Totaal;Andijk;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;
2043;Totaal;Andijk;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;
2044;Totaal;Andijk;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;
2045;Totaal;Andijk;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;
2046;Totaal;Andijk;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;
2047;Totaal;Andijk;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;
2048;Totaal;Andijk;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;
2049;Totaal;Andijk;2024;;;;;;;;;;;;;;;;;;;;;;;;;;;
2050;Totaal;Angerlo;2000;1814.0;310.0;1504.0;637.0;867.0;198.0;148.0;25.0;21.0;4.0;1214.0;483.0;279.0;342.0;110.0;86.0;56.0;23.0;7.0;6.0;1814.0;310.0;1504.0;675.0;324.0;378.0;127.0
2051;Totaal;Angerlo;2001;1858.0;346.0;1512.0;654.0;858.0;201.0;143.0;30.0;25.0;3.0;1219.0;503.0;263.0;347.0;106.0;84.0;51.0;26.0;7.0;8.0;1858.0;346.0;1512.0;691.0;314.0;384.0;123.0
2052;Totaal;Angerlo;2002;1870.0;354.0;1516.0;651.0;865.0;195.0;131.0;31.0;27.0;6.0;1229.0;514.0;249.0;357.0;109.0;86.0;54.0;26.0;6.0;6.0;1870.0;354.0;1516.0;693.0;299.0;397.0;127.0
2053;Totaal;Angerlo;2003;1916.0;390.0;1526.0;651.0;875.0;211.0;137.0;35.0;31.0;8.0;1220.0;509.0;258.0;349.0;104.0;90.0;54.0;29.0;7.0;5.0;1916.0;390.0;1526.0;692.0;312.0;392.0;130.0
2054;Totaal;Angerlo;2004;1979.0;420.0;1559.0;667.0;892.0;225.0;139.0;44.0;35.0;7.0;1228.0;521.0;233.0;363.0;111.0;99.0;63.0;27.0;9.0;7.0;1979.0;420.0;1559.0;715.0;297.0;412.0;135.0
2055;Totaal;Angerlo;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;
2056;Totaal;Angerlo;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;
2057;Totaal;Angerlo;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;
2058;Totaal;Angerlo;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;
2059;Totaal;Angerlo;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;
2060;Totaal;Angerlo;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;
2061;Totaal;Angerlo;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;
2062;Totaal;Angerlo;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;
2063;Totaal;Angerlo;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064;Totaal;Angerlo;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;
2065;Totaal;Angerlo;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;
2066;Totaal;Angerlo;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;
2067;Totaal;Angerlo;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;
2068;Totaal;Angerlo;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;
2069;Totaal;Angerlo;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;
2070;Totaal;Angerlo;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;
2071;Totaal;Angerlo;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;
2072;Totaal;Angerlo;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;
2073;Totaal;Angerlo;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;
2074;Totaal;Angerlo;2024;;;;;;;;;;;;;;;;;;;;;;;;;;;
2075;Totaal;Anna Paulowna;2000;5370.0;1241.0;4129.0;1772.0;2357.0;563.0;399.0;85.0;55.0;24.0;3318.0;1363.0;661.0;836.0;458.0;238.0;139.0;65.0;34.0;10.0;5370.0;1241.0;4129.0;1898.0;813.0;920.0;498.0
2076;Totaal;Anna Paulowna;2001;5406.0;1263.0;4143.0;1793.0;2350.0;563.0;396.0;85.0;51.0;31.0;3325.0;1390.0;638.0;845.0;452.0;248.0;136.0;75.0;37.0;7.0;5406.0;1263.0;4143.0;1905.0;802.0;930.0;506.0
2077;Totaal;Anna Paulowna;2002;5413.0;1272.0;4141.0;1770.0;2371.0;568.0;380.0;93.0;65.0;30.0;3309.0;1380.0;611.0;865.0;453.0;254.0;133.0;83.0;38.0;10.0;5413.0;1272.0;4141.0;1877.0;799.0;964.0;501.0
2078;Totaal;Anna Paulowna;2003;5399.0;1277.0;4122.0;1770.0;2352.0;592.0;381.0;93.0;85.0;33.0;3271.0;1381.0;563.0;887.0;440.0;251.0;130.0;85.0;36.0;8.0;5399.0;1277.0;4122.0;1877.0;747.0;1005.0;493.0
2079;Totaal;Anna Paulowna;2004;5419.0;1285.0;4134.0;1780.0;2354.0;571.0;349.0;98.0;91.0;33.0;3301.0;1426.0;551.0;874.0;450.0;257.0;144.0;85.0;28.0;5.0;5419.0;1285.0;4134.0;1901.0;739.0;997.0;497.0
2080;Totaal;Anna Paulowna;2005;5471.0;1329.0;4142.0;1808.0;2334.0;585.0;361.0;97.0;82.0;45.0;3276.0;1438.0;541.0;860.0;437.0;272.0;154.0;93.0;25.0;9.0;5471.0;1329.0;4142.0;1942.0;732.0;964.0;504.0
2081;Totaal;Anna Paulowna;2006;5525.0;1349.0;4176.0;1841.0;2335.0;595.0;359.0;106.0;86.0;44.0;3291.0;1474.0;546.0;833.0;438.0;282.0;160.0;94.0;28.0;8.0;5525.0;1349.0;4176.0;1974.0;752.0;950.0;500.0
2082;Totaal;Anna Paulowna;2007;5568.0;1367.0;4201.0;1884.0;2317.0;595.0;358.0;97.0;93.0;47.0;3311.0;1518.0;563.0;812.0;418.0;287.0;166.0;92.0;29.0;8.0;5568.0;1367.0;4201.0;2026.0;757.0;938.0;480.0
2083;Totaal;Anna Paulowna;2008;5660.0;1435.0;4225.0;1892.0;2333.0;585.0;335.0;106.0;100.0;44.0;3319.0;1546.0;559.0;804.0;410.0;310.0;174.0;107.0;29.0;11.0;5660.0;1435.0;4225.0;2037.0;775.0;939.0;474.0
2084;Totaal;Anna Paulowna;2009;5688.0;1438.0;4250.0;1928.0;2322.0;609.0;352.0;105.0;104.0;48.0;3306.0;1560.0;534.0;819.0;393.0;319.0;190.0;96.0;33.0;16.0;5688.0;1438.0;4250.0;2093.0;731.0;960.0;466.0
2085;Totaal;Anna Paulowna;2010;5762.0;1481.0;4281.0;1959.0;2322.0;618.0;345.0;107.0;117.0;49.0;3321.0;1599.0;533.0;802.0;387.0;327.0;197.0;99.0;31.0;15.0;5762.0;1481.0;4281.0;2125.0;745.0;957.0;454.0
2086;Totaal;Anna Paulowna;2011;5815.0;1528.0;4287.0;1974.0;2313.0;612.0;338.0;117.0;109.0;48.0;3328.0;1624.0;517.0;819.0;368.0;335.0;207.0;100.0;28.0;12.0;5815.0;1528.0;4287.0;2144.0;740.0;956.0;447.0
2087;Totaal;Anna Paulowna;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;
2088;Totaal;Anna Paulowna;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;
2089;Totaal;Anna Paulowna;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;
2090;Totaal;Anna Paulowna;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;
2091;Totaal;Anna Paulowna;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;
2092;Totaal;Anna Paulowna;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;
2093;Totaal;Anna Paulowna;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;
2094;Totaal;Anna Paulowna;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;
2095;Totaal;Anna Paulowna;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;
2096;Totaal;Anna Paulowna;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;
2097;Totaal;Anna Paulowna;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;
