ID;Geslacht;Leeftijd;Nationaliteit;Perioden;DerdelandersIllegaalAanwezig_1
481;Totaal;Jonger dan 18 jaar;Oekraïens ;2019;
482;Totaal;Jonger dan 18 jaar;Oekraïens ;2020;0.0
483;Totaal;Jonger dan 18 jaar;Oekraïens ;2021;0.0
484;Totaal;Jonger dan 18 jaar;Oekraïens ;2022;
485;Totaal;Jonger dan 18 jaar;Oekraïens ;2023;
486;Totaal;Jonger dan 18 jaar;Oezbeeks ;2015;
487;Totaal;Jonger dan 18 jaar;Oezbeeks ;2016;
488;Totaal;Jonger dan 18 jaar;Oezbeeks ;2017;
489;Totaal;Jonger dan 18 jaar;Oezbeeks ;2018;
490;Totaal;Jonger dan 18 jaar;Oezbeeks ;2019;
491;Totaal;Jonger dan 18 jaar;Oezbeeks ;2020;
492;Totaal;Jonger dan 18 jaar;Oezbeeks ;2021;
493;Totaal;Jonger dan 18 jaar;Oezbeeks ;2022;0.0
494;Totaal;Jonger dan 18 jaar;Oezbeeks ;2023;
495;Totaal;Jonger dan 18 jaar;Peruaans ;2015;
496;Totaal;Jonger dan 18 jaar;Peruaans ;2016;
497;Totaal;Jonger dan 18 jaar;Peruaans ;2017;
498;Totaal;Jonger dan 18 jaar;Peruaans ;2018;
499;Totaal;Jonger dan 18 jaar;Peruaans ;2019;
500;Totaal;Jonger dan 18 jaar;Peruaans ;2020;
501;Totaal;Jonger dan 18 jaar;Peruaans ;2021;0.0
502;Totaal;Jonger dan 18 jaar;Peruaans ;2022;0.0
503;Totaal;Jonger dan 18 jaar;Peruaans ;2023;
504;Totaal;Jonger dan 18 jaar;Salvadoraans ;2015;0.0
505;Totaal;Jonger dan 18 jaar;Salvadoraans ;2016;
506;Totaal;Jonger dan 18 jaar;Salvadoraans ;2017;
507;Totaal;Jonger dan 18 jaar;Salvadoraans ;2018;
508;Totaal;Jonger dan 18 jaar;Salvadoraans ;2019;
509;Totaal;Jonger dan 18 jaar;Salvadoraans ;2020;
510;Totaal;Jonger dan 18 jaar;Salvadoraans ;2021;
511;Totaal;Jonger dan 18 jaar;Salvadoraans ;2022;
512;Totaal;Jonger dan 18 jaar;Salvadoraans ;2023;
513;Totaal;Jonger dan 18 jaar;Surinaams ;2015;0.0
514;Totaal;Jonger dan 18 jaar;Surinaams ;2016;
515;Totaal;Jonger dan 18 jaar;Surinaams ;2017;
516;Totaal;Jonger dan 18 jaar;Surinaams ;2018;
517;Totaal;Jonger dan 18 jaar;Surinaams ;2019;0.0
518;Totaal;Jonger dan 18 jaar;Surinaams ;2020;
519;Totaal;Jonger dan 18 jaar;Surinaams ;2021;
520;Totaal;Jonger dan 18 jaar;Surinaams ;2022;
521;Totaal;Jonger dan 18 jaar;Surinaams ;2023;0.0
522;Totaal;Jonger dan 18 jaar;Syrisch ;2015;0.0
523;Totaal;Jonger dan 18 jaar;Syrisch ;2016;
524;Totaal;Jonger dan 18 jaar;Syrisch ;2017;
525;Totaal;Jonger dan 18 jaar;Syrisch ;2018;
526;Totaal;Jonger dan 18 jaar;Syrisch ;2019;
527;Totaal;Jonger dan 18 jaar;Syrisch ;2020;
528;Totaal;Jonger dan 18 jaar;Syrisch ;2021;5.0
529;Totaal;Jonger dan 18 jaar;Syrisch ;2022;5.0
530;Totaal;Jonger dan 18 jaar;Syrisch ;2023;5.0
531;Totaal;Jonger dan 18 jaar;Turks ;2015;
532;Totaal;Jonger dan 18 jaar;Turks ;2016;
533;Totaal;Jonger dan 18 jaar;Turks ;2017;
534;Totaal;Jonger dan 18 jaar;Turks ;2018;0.0
535;Totaal;Jonger dan 18 jaar;Turks ;2019;
536;Totaal;Jonger dan 18 jaar;Turks ;2020;
537;Totaal;Jonger dan 18 jaar;Turks ;2021;
538;Totaal;Jonger dan 18 jaar;Turks ;2022;0.0
539;Totaal;Jonger dan 18 jaar;Turks ;2023;0.0
540;Totaal;Jonger dan 18 jaar;Vietnamees ;2015;
541;Totaal;Jonger dan 18 jaar;Vietnamees ;2016;5.0
542;Totaal;Jonger dan 18 jaar;Vietnamees ;2017;
543;Totaal;Jonger dan 18 jaar;Vietnamees ;2018;
544;Totaal;Jonger dan 18 jaar;Vietnamees ;2019;10.0
545;Totaal;Jonger dan 18 jaar;Vietnamees ;2020;
546;Totaal;Jonger dan 18 jaar;Vietnamees ;2021;
547;Totaal;Jonger dan 18 jaar;Vietnamees ;2022;0.0
548;Totaal;Jonger dan 18 jaar;Vietnamees ;2023;0.0
549;Totaal;Jonger dan 18 jaar;Onbekend;2015;5.0
550;Totaal;Jonger dan 18 jaar;Onbekend;2016;0.0
551;Totaal;Jonger dan 18 jaar;Onbekend;2017;5.0
552;Totaal;Jonger dan 18 jaar;Onbekend;2018;5.0
553;Totaal;Jonger dan 18 jaar;Onbekend;2019;5.0
554;Totaal;Jonger dan 18 jaar;Onbekend;2020;
555;Totaal;Jonger dan 18 jaar;Onbekend;2021;5.0
556;Totaal;Jonger dan 18 jaar;Onbekend;2022;5.0
557;Totaal;Jonger dan 18 jaar;Onbekend;2023;0.0
558;Totaal;18 jaar of ouder;Totaal;2015;3120.0
559;Totaal;18 jaar of ouder;Totaal;2016;2720.0
560;Totaal;18 jaar of ouder;Totaal;2017;2075.0
561;Totaal;18 jaar of ouder;Totaal;2018;2725.0
562;Totaal;18 jaar of ouder;Totaal;2019;3495.0
563;Totaal;18 jaar of ouder;Totaal;2020;3610.0
564;Totaal;18 jaar of ouder;Totaal;2021;4960.0
565;Totaal;18 jaar of ouder;Totaal;2022;5460.0
566;Totaal;18 jaar of ouder;Totaal;2023;6480.0
567;Totaal;18 jaar of ouder;Albanees ;2015;170.0
568;Totaal;18 jaar of ouder;Albanees ;2016;400.0
569;Totaal;18 jaar of ouder;Albanees ;2017;525.0
570;Totaal;18 jaar of ouder;Albanees ;2018;925.0
571;Totaal;18 jaar of ouder;Albanees ;2019;650.0
572;Totaal;18 jaar of ouder;Albanees ;2020;525.0
573;Totaal;18 jaar of ouder;Albanees ;2021;840.0
574;Totaal;18 jaar of ouder;Albanees ;2022;465.0
575;Totaal;18 jaar of ouder;Albanees ;2023;385.0
576;Totaal;18 jaar of ouder;Algerijns ;2015;40.0
577;Totaal;18 jaar of ouder;Algerijns ;2016;80.0
578;Totaal;18 jaar of ouder;Algerijns ;2017;70.0
579;Totaal;18 jaar of ouder;Algerijns ;2018;70.0
580;Totaal;18 jaar of ouder;Algerijns ;2019;105.0
581;Totaal;18 jaar of ouder;Algerijns ;2020;85.0
582;Totaal;18 jaar of ouder;Algerijns ;2021;130.0
583;Totaal;18 jaar of ouder;Algerijns ;2022;165.0
584;Totaal;18 jaar of ouder;Algerijns ;2023;100.0
585;Totaal;18 jaar of ouder;Amerikaans ;2015;130.0
586;Totaal;18 jaar of ouder;Amerikaans ;2016;55.0
587;Totaal;18 jaar of ouder;Amerikaans ;2017;25.0
588;Totaal;18 jaar of ouder;Amerikaans ;2018;10.0
589;Totaal;18 jaar of ouder;Amerikaans ;2019;30.0
590;Totaal;18 jaar of ouder;Amerikaans ;2020;70.0
591;Totaal;18 jaar of ouder;Amerikaans ;2021;80.0
592;Totaal;18 jaar of ouder;Amerikaans ;2022;75.0
593;Totaal;18 jaar of ouder;Amerikaans ;2023;60.0
594;Totaal;18 jaar of ouder;Braziliaans ;2015;165.0
595;Totaal;18 jaar of ouder;Braziliaans ;2016;115.0
596;Totaal;18 jaar of ouder;Braziliaans ;2017;80.0
597;Totaal;18 jaar of ouder;Braziliaans ;2018;120.0
598;Totaal;18 jaar of ouder;Braziliaans ;2019;195.0
599;Totaal;18 jaar of ouder;Braziliaans ;2020;420.0
600;Totaal;18 jaar of ouder;Braziliaans ;2021;280.0
601;Totaal;18 jaar of ouder;Braziliaans ;2022;435.0
602;Totaal;18 jaar of ouder;Braziliaans ;2023;430.0
603;Totaal;18 jaar of ouder;Brits ;2015;
604;Totaal;18 jaar of ouder;Brits ;2016;
605;Totaal;18 jaar of ouder;Brits ;2017;
606;Totaal;18 jaar of ouder;Brits ;2018;
607;Totaal;18 jaar of ouder;Brits ;2019;
608;Totaal;18 jaar of ouder;Brits ;2020;0.0
609;Totaal;18 jaar of ouder;Brits ;2021;65.0
610;Totaal;18 jaar of ouder;Brits ;2022;60.0
611;Totaal;18 jaar of ouder;Brits ;2023;90.0
612;Totaal;18 jaar of ouder;Chinees ;2015;295.0
613;Totaal;18 jaar of ouder;Chinees ;2016;180.0
614;Totaal;18 jaar of ouder;Chinees ;2017;55.0
615;Totaal;18 jaar of ouder;Chinees ;2018;60.0
616;Totaal;18 jaar of ouder;Chinees ;2019;145.0
617;Totaal;18 jaar of ouder;Chinees ;2020;145.0
618;Totaal;18 jaar of ouder;Chinees ;2021;135.0
619;Totaal;18 jaar of ouder;Chinees ;2022;210.0
620;Totaal;18 jaar of ouder;Chinees ;2023;205.0
621;Totaal;18 jaar of ouder;Colombiaans ;2015;55.0
622;Totaal;18 jaar of ouder;Colombiaans ;2016;60.0
623;Totaal;18 jaar of ouder;Colombiaans ;2017;30.0
624;Totaal;18 jaar of ouder;Colombiaans ;2018;60.0
625;Totaal;18 jaar of ouder;Colombiaans ;2019;100.0
626;Totaal;18 jaar of ouder;Colombiaans ;2020;160.0
627;Totaal;18 jaar of ouder;Colombiaans ;2021;195.0
628;Totaal;18 jaar of ouder;Colombiaans ;2022;275.0
629;Totaal;18 jaar of ouder;Colombiaans ;2023;355.0
630;Totaal;18 jaar of ouder;Egyptisch ;2015;55.0
631;Totaal;18 jaar of ouder;Egyptisch ;2016;40.0
632;Totaal;18 jaar of ouder;Egyptisch ;2017;35.0
633;Totaal;18 jaar of ouder;Egyptisch ;2018;35.0
634;Totaal;18 jaar of ouder;Egyptisch ;2019;30.0
635;Totaal;18 jaar of ouder;Egyptisch ;2020;35.0
636;Totaal;18 jaar of ouder;Egyptisch ;2021;40.0
637;Totaal;18 jaar of ouder;Egyptisch ;2022;40.0
638;Totaal;18 jaar of ouder;Egyptisch ;2023;35.0
639;Totaal;18 jaar of ouder;Eritrees ;2015;0.0
640;Totaal;18 jaar of ouder;Eritrees ;2016;20.0
641;Totaal;18 jaar of ouder;Eritrees ;2017;20.0
642;Totaal;18 jaar of ouder;Eritrees ;2018;25.0
643;Totaal;18 jaar of ouder;Eritrees ;2019;35.0
644;Totaal;18 jaar of ouder;Eritrees ;2020;50.0
645;Totaal;18 jaar of ouder;Eritrees ;2021;65.0
646;Totaal;18 jaar of ouder;Eritrees ;2022;20.0
647;Totaal;18 jaar of ouder;Eritrees ;2023;15.0
648;Totaal;18 jaar of ouder;Filippijns ;2015;105.0
649;Totaal;18 jaar of ouder;Filippijns ;2016;45.0
650;Totaal;18 jaar of ouder;Filippijns ;2017;25.0
651;Totaal;18 jaar of ouder;Filippijns ;2018;25.0
652;Totaal;18 jaar of ouder;Filippijns ;2019;80.0
653;Totaal;18 jaar of ouder;Filippijns ;2020;75.0
654;Totaal;18 jaar of ouder;Filippijns ;2021;60.0
655;Totaal;18 jaar of ouder;Filippijns ;2022;95.0
656;Totaal;18 jaar of ouder;Filippijns ;2023;80.0
657;Totaal;18 jaar of ouder;Georgisch ;2015;20.0
658;Totaal;18 jaar of ouder;Georgisch ;2016;30.0
659;Totaal;18 jaar of ouder;Georgisch ;2017;65.0
660;Totaal;18 jaar of ouder;Georgisch ;2018;85.0
661;Totaal;18 jaar of ouder;Georgisch ;2019;145.0
662;Totaal;18 jaar of ouder;Georgisch ;2020;165.0
663;Totaal;18 jaar of ouder;Georgisch ;2021;200.0
664;Totaal;18 jaar of ouder;Georgisch ;2022;355.0
665;Totaal;18 jaar of ouder;Georgisch ;2023;285.0
666;Totaal;18 jaar of ouder;Ghanees ;2015;65.0
667;Totaal;18 jaar of ouder;Ghanees ;2016;45.0
668;Totaal;18 jaar of ouder;Ghanees ;2017;35.0
669;Totaal;18 jaar of ouder;Ghanees ;2018;35.0
670;Totaal;18 jaar of ouder;Ghanees ;2019;40.0
671;Totaal;18 jaar of ouder;Ghanees ;2020;50.0
672;Totaal;18 jaar of ouder;Ghanees ;2021;70.0
673;Totaal;18 jaar of ouder;Ghanees ;2022;55.0
674;Totaal;18 jaar of ouder;Ghanees ;2023;60.0
675;Totaal;18 jaar of ouder;Hondurees ;2015;90.0
676;Totaal;18 jaar of ouder;Hondurees ;2016;45.0
677;Totaal;18 jaar of ouder;Hondurees ;2017;
678;Totaal;18 jaar of ouder;Hondurees ;2018;45.0
679;Totaal;18 jaar of ouder;Hondurees ;2019;30.0
680;Totaal;18 jaar of ouder;Hondurees ;2020;45.0
681;Totaal;18 jaar of ouder;Hondurees ;2021;95.0
682;Totaal;18 jaar of ouder;Hondurees ;2022;50.0
683;Totaal;18 jaar of ouder;Hondurees ;2023;10.0
684;Totaal;18 jaar of ouder;Indiaas ;2015;45.0
685;Totaal;18 jaar of ouder;Indiaas ;2016;45.0
686;Totaal;18 jaar of ouder;Indiaas ;2017;15.0
687;Totaal;18 jaar of ouder;Indiaas ;2018;20.0
688;Totaal;18 jaar of ouder;Indiaas ;2019;25.0
689;Totaal;18 jaar of ouder;Indiaas ;2020;30.0
690;Totaal;18 jaar of ouder;Indiaas ;2021;65.0
691;Totaal;18 jaar of ouder;Indiaas ;2022;115.0
692;Totaal;18 jaar of ouder;Indiaas ;2023;1850.0
693;Totaal;18 jaar of ouder;Indonesisch ;2015;105.0
694;Totaal;18 jaar of ouder;Indonesisch ;2016;75.0
695;Totaal;18 jaar of ouder;Indonesisch ;2017;25.0
696;Totaal;18 jaar of ouder;Indonesisch ;2018;20.0
697;Totaal;18 jaar of ouder;Indonesisch ;2019;155.0
698;Totaal;18 jaar of ouder;Indonesisch ;2020;140.0
699;Totaal;18 jaar of ouder;Indonesisch ;2021;70.0
700;Totaal;18 jaar of ouder;Indonesisch ;2022;105.0
701;Totaal;18 jaar of ouder;Indonesisch ;2023;100.0
702;Totaal;18 jaar of ouder;Iraaks ;2015;45.0
703;Totaal;18 jaar of ouder;Iraaks ;2016;45.0
704;Totaal;18 jaar of ouder;Iraaks ;2017;55.0
705;Totaal;18 jaar of ouder;Iraaks ;2018;60.0
706;Totaal;18 jaar of ouder;Iraaks ;2019;70.0
707;Totaal;18 jaar of ouder;Iraaks ;2020;50.0
708;Totaal;18 jaar of ouder;Iraaks ;2021;75.0
709;Totaal;18 jaar of ouder;Iraaks ;2022;95.0
710;Totaal;18 jaar of ouder;Iraaks ;2023;35.0
711;Totaal;18 jaar of ouder;Iraans ;2015;20.0
712;Totaal;18 jaar of ouder;Iraans ;2016;25.0
713;Totaal;18 jaar of ouder;Iraans ;2017;20.0
714;Totaal;18 jaar of ouder;Iraans ;2018;30.0
715;Totaal;18 jaar of ouder;Iraans ;2019;45.0
716;Totaal;18 jaar of ouder;Iraans ;2020;30.0
717;Totaal;18 jaar of ouder;Iraans ;2021;25.0
718;Totaal;18 jaar of ouder;Iraans ;2022;35.0
719;Totaal;18 jaar of ouder;Iraans ;2023;25.0
720;Totaal;18 jaar of ouder;Marokkaans ;2015;170.0
721;Totaal;18 jaar of ouder;Marokkaans ;2016;230.0
722;Totaal;18 jaar of ouder;Marokkaans ;2017;205.0
723;Totaal;18 jaar of ouder;Marokkaans ;2018;200.0
724;Totaal;18 jaar of ouder;Marokkaans ;2019;220.0
725;Totaal;18 jaar of ouder;Marokkaans ;2020;200.0
726;Totaal;18 jaar of ouder;Marokkaans ;2021;310.0
727;Totaal;18 jaar of ouder;Marokkaans ;2022;390.0
728;Totaal;18 jaar of ouder;Marokkaans ;2023;340.0
729;Totaal;18 jaar of ouder;Moldavisch ;2015;10.0
730;Totaal;18 jaar of ouder;Moldavisch ;2016;15.0
731;Totaal;18 jaar of ouder;Moldavisch ;2017;25.0
732;Totaal;18 jaar of ouder;Moldavisch ;2018;30.0
733;Totaal;18 jaar of ouder;Moldavisch ;2019;45.0
734;Totaal;18 jaar of ouder;Moldavisch ;2020;45.0
735;Totaal;18 jaar of ouder;Moldavisch ;2021;75.0
736;Totaal;18 jaar of ouder;Moldavisch ;2022;70.0
737;Totaal;18 jaar of ouder;Moldavisch ;2023;80.0
738;Totaal;18 jaar of ouder;Nicaraguaans ;2015;75.0
739;Totaal;18 jaar of ouder;Nicaraguaans ;2016;45.0
740;Totaal;18 jaar of ouder;Nicaraguaans ;2017;
741;Totaal;18 jaar of ouder;Nicaraguaans ;2018;25.0
742;Totaal;18 jaar of ouder;Nicaraguaans ;2019;60.0
743;Totaal;18 jaar of ouder;Nicaraguaans ;2020;25.0
744;Totaal;18 jaar of ouder;Nicaraguaans ;2021;170.0
745;Totaal;18 jaar of ouder;Nicaraguaans ;2022;55.0
746;Totaal;18 jaar of ouder;Nicaraguaans ;2023;30.0
747;Totaal;18 jaar of ouder;Nigeriaans ;2015;55.0
748;Totaal;18 jaar of ouder;Nigeriaans ;2016;55.0
749;Totaal;18 jaar of ouder;Nigeriaans ;2017;30.0
750;Totaal;18 jaar of ouder;Nigeriaans ;2018;20.0
751;Totaal;18 jaar of ouder;Nigeriaans ;2019;65.0
752;Totaal;18 jaar of ouder;Nigeriaans ;2020;30.0
753;Totaal;18 jaar of ouder;Nigeriaans ;2021;75.0
754;Totaal;18 jaar of ouder;Nigeriaans ;2022;75.0
755;Totaal;18 jaar of ouder;Nigeriaans ;2023;45.0
756;Totaal;18 jaar of ouder;Oekraïens ;2015;100.0
757;Totaal;18 jaar of ouder;Oekraïens ;2016;85.0
758;Totaal;18 jaar of ouder;Oekraïens ;2017;70.0
759;Totaal;18 jaar of ouder;Oekraïens ;2018;125.0
760;Totaal;18 jaar of ouder;Oekraïens ;2019;125.0
761;Totaal;18 jaar of ouder;Oekraïens ;2020;135.0
762;Totaal;18 jaar of ouder;Oekraïens ;2021;190.0
763;Totaal;18 jaar of ouder;Oekraïens ;2022;40.0
764;Totaal;18 jaar of ouder;Oekraïens ;2023;5.0
765;Totaal;18 jaar of ouder;Oezbeeks ;2015;5.0
766;Totaal;18 jaar of ouder;Oezbeeks ;2016;5.0
767;Totaal;18 jaar of ouder;Oezbeeks ;2017;10.0
768;Totaal;18 jaar of ouder;Oezbeeks ;2018;5.0
769;Totaal;18 jaar of ouder;Oezbeeks ;2019;30.0
770;Totaal;18 jaar of ouder;Oezbeeks ;2020;45.0
771;Totaal;18 jaar of ouder;Oezbeeks ;2021;45.0
772;Totaal;18 jaar of ouder;Oezbeeks ;2022;125.0
773;Totaal;18 jaar of ouder;Oezbeeks ;2023;165.0
774;Totaal;18 jaar of ouder;Peruaans ;2015;45.0
775;Totaal;18 jaar of ouder;Peruaans ;2016;15.0
776;Totaal;18 jaar of ouder;Peruaans ;2017;10.0
777;Totaal;18 jaar of ouder;Peruaans ;2018;30.0
778;Totaal;18 jaar of ouder;Peruaans ;2019;60.0
779;Totaal;18 jaar of ouder;Peruaans ;2020;145.0
780;Totaal;18 jaar of ouder;Peruaans ;2021;265.0
781;Totaal;18 jaar of ouder;Peruaans ;2022;370.0
782;Totaal;18 jaar of ouder;Peruaans ;2023;160.0
783;Totaal;18 jaar of ouder;Salvadoraans ;2015;55.0
784;Totaal;18 jaar of ouder;Salvadoraans ;2016;50.0
785;Totaal;18 jaar of ouder;Salvadoraans ;2017;
786;Totaal;18 jaar of ouder;Salvadoraans ;2018;10.0
787;Totaal;18 jaar of ouder;Salvadoraans ;2019;25.0
788;Totaal;18 jaar of ouder;Salvadoraans ;2020;15.0
789;Totaal;18 jaar of ouder;Salvadoraans ;2021;35.0
790;Totaal;18 jaar of ouder;Salvadoraans ;2022;30.0
791;Totaal;18 jaar of ouder;Salvadoraans ;2023;20.0
792;Totaal;18 jaar of ouder;Surinaams ;2015;90.0
793;Totaal;18 jaar of ouder;Surinaams ;2016;100.0
794;Totaal;18 jaar of ouder;Surinaams ;2017;55.0
795;Totaal;18 jaar of ouder;Surinaams ;2018;55.0
796;Totaal;18 jaar of ouder;Surinaams ;2019;90.0
797;Totaal;18 jaar of ouder;Surinaams ;2020;75.0
798;Totaal;18 jaar of ouder;Surinaams ;2021;85.0
799;Totaal;18 jaar of ouder;Surinaams ;2022;90.0
800;Totaal;18 jaar of ouder;Surinaams ;2023;70.0
801;Totaal;18 jaar of ouder;Syrisch ;2015;25.0
802;Totaal;18 jaar of ouder;Syrisch ;2016;15.0
803;Totaal;18 jaar of ouder;Syrisch ;2017;10.0
804;Totaal;18 jaar of ouder;Syrisch ;2018;10.0
805;Totaal;18 jaar of ouder;Syrisch ;2019;25.0
806;Totaal;18 jaar of ouder;Syrisch ;2020;15.0
807;Totaal;18 jaar of ouder;Syrisch ;2021;40.0
808;Totaal;18 jaar of ouder;Syrisch ;2022;85.0
809;Totaal;18 jaar of ouder;Syrisch ;2023;75.0
810;Totaal;18 jaar of ouder;Turks ;2015;125.0
811;Totaal;18 jaar of ouder;Turks ;2016;110.0
812;Totaal;18 jaar of ouder;Turks ;2017;50.0
813;Totaal;18 jaar of ouder;Turks ;2018;65.0
814;Totaal;18 jaar of ouder;Turks ;2019;120.0
815;Totaal;18 jaar of ouder;Turks ;2020;155.0
816;Totaal;18 jaar of ouder;Turks ;2021;170.0
817;Totaal;18 jaar of ouder;Turks ;2022;240.0
818;Totaal;18 jaar of ouder;Turks ;2023;305.0
819;Totaal;18 jaar of ouder;Vietnamees ;2015;25.0
820;Totaal;18 jaar of ouder;Vietnamees ;2016;25.0
821;Totaal;18 jaar of ouder;Vietnamees ;2017;20.0
822;Totaal;18 jaar of ouder;Vietnamees ;2018;5.0
823;Totaal;18 jaar of ouder;Vietnamees ;2019;55.0
824;Totaal;18 jaar of ouder;Vietnamees ;2020;15.0
825;Totaal;18 jaar of ouder;Vietnamees ;2021;30.0
826;Totaal;18 jaar of ouder;Vietnamees ;2022;15.0
827;Totaal;18 jaar of ouder;Vietnamees ;2023;25.0
828;Totaal;18 jaar of ouder;Onbekend;2015;115.0
829;Totaal;18 jaar of ouder;Onbekend;2016;110.0
830;Totaal;18 jaar of ouder;Onbekend;2017;55.0
831;Totaal;18 jaar of ouder;Onbekend;2018;40.0
832;Totaal;18 jaar of ouder;Onbekend;2019;50.0
833;Totaal;18 jaar of ouder;Onbekend;2020;35.0
834;Totaal;18 jaar of ouder;Onbekend;2021;90.0
835;Totaal;18 jaar of ouder;Onbekend;2022;140.0
836;Totaal;18 jaar of ouder;Onbekend;2023;115.0
837;Mannen;Totaal;Totaal;2015;2125.0
838;Mannen;Totaal;Totaal;2016;2110.0
839;Mannen;Totaal;Totaal;2017;1835.0
840;Mannen;Totaal;Totaal;2018;2355.0
841;Mannen;Totaal;Totaal;2019;2675.0
842;Mannen;Totaal;Totaal;2020;2610.0
843;Mannen;Totaal;Totaal;2021;3775.0
844;Mannen;Totaal;Totaal;2022;4140.0
845;Mannen;Totaal;Totaal;2023;5255.0
846;Mannen;Totaal;Albanees ;2015;170.0
847;Mannen;Totaal;Albanees ;2016;390.0
848;Mannen;Totaal;Albanees ;2017;530.0
849;Mannen;Totaal;Albanees ;2018;925.0
850;Mannen;Totaal;Albanees ;2019;620.0
851;Mannen;Totaal;Albanees ;2020;510.0
852;Mannen;Totaal;Albanees ;2021;820.0
853;Mannen;Totaal;Albanees ;2022;440.0
854;Mannen;Totaal;Albanees ;2023;360.0
855;Mannen;Totaal;Algerijns ;2015;40.0
856;Mannen;Totaal;Algerijns ;2016;80.0
857;Mannen;Totaal;Algerijns ;2017;70.0
858;Mannen;Totaal;Algerijns ;2018;70.0
859;Mannen;Totaal;Algerijns ;2019;105.0
860;Mannen;Totaal;Algerijns ;2020;85.0
861;Mannen;Totaal;Algerijns ;2021;135.0
862;Mannen;Totaal;Algerijns ;2022;165.0
863;Mannen;Totaal;Algerijns ;2023;100.0
864;Mannen;Totaal;Amerikaans ;2015;80.0
865;Mannen;Totaal;Amerikaans ;2016;40.0
866;Mannen;Totaal;Amerikaans ;2017;20.0
867;Mannen;Totaal;Amerikaans ;2018;10.0
868;Mannen;Totaal;Amerikaans ;2019;25.0
869;Mannen;Totaal;Amerikaans ;2020;50.0
870;Mannen;Totaal;Amerikaans ;2021;50.0
871;Mannen;Totaal;Amerikaans ;2022;50.0
872;Mannen;Totaal;Amerikaans ;2023;50.0
873;Mannen;Totaal;Braziliaans ;2015;80.0
874;Mannen;Totaal;Braziliaans ;2016;65.0
875;Mannen;Totaal;Braziliaans ;2017;55.0
876;Mannen;Totaal;Braziliaans ;2018;65.0
877;Mannen;Totaal;Braziliaans ;2019;110.0
878;Mannen;Totaal;Braziliaans ;2020;215.0
879;Mannen;Totaal;Braziliaans ;2021;145.0
880;Mannen;Totaal;Braziliaans ;2022;250.0
881;Mannen;Totaal;Braziliaans ;2023;240.0
882;Mannen;Totaal;Brits ;2015;
883;Mannen;Totaal;Brits ;2016;
884;Mannen;Totaal;Brits ;2017;
885;Mannen;Totaal;Brits ;2018;
886;Mannen;Totaal;Brits ;2019;
887;Mannen;Totaal;Brits ;2020;0.0
888;Mannen;Totaal;Brits ;2021;60.0
889;Mannen;Totaal;Brits ;2022;55.0
890;Mannen;Totaal;Brits ;2023;70.0
891;Mannen;Totaal;Chinees ;2015;155.0
892;Mannen;Totaal;Chinees ;2016;95.0
893;Mannen;Totaal;Chinees ;2017;30.0
894;Mannen;Totaal;Chinees ;2018;30.0
895;Mannen;Totaal;Chinees ;2019;75.0
896;Mannen;Totaal;Chinees ;2020;75.0
897;Mannen;Totaal;Chinees ;2021;60.0
898;Mannen;Totaal;Chinees ;2022;115.0
899;Mannen;Totaal;Chinees ;2023;90.0
900;Mannen;Totaal;Colombiaans ;2015;35.0
901;Mannen;Totaal;Colombiaans ;2016;40.0
902;Mannen;Totaal;Colombiaans ;2017;20.0
903;Mannen;Totaal;Colombiaans ;2018;40.0
904;Mannen;Totaal;Colombiaans ;2019;55.0
905;Mannen;Totaal;Colombiaans ;2020;80.0
906;Mannen;Totaal;Colombiaans ;2021;105.0
907;Mannen;Totaal;Colombiaans ;2022;145.0
908;Mannen;Totaal;Colombiaans ;2023;155.0
909;Mannen;Totaal;Egyptisch ;2015;50.0
910;Mannen;Totaal;Egyptisch ;2016;40.0
911;Mannen;Totaal;Egyptisch ;2017;35.0
912;Mannen;Totaal;Egyptisch ;2018;30.0
913;Mannen;Totaal;Egyptisch ;2019;25.0
914;Mannen;Totaal;Egyptisch ;2020;35.0
915;Mannen;Totaal;Egyptisch ;2021;40.0
916;Mannen;Totaal;Egyptisch ;2022;45.0
917;Mannen;Totaal;Egyptisch ;2023;35.0
918;Mannen;Totaal;Eritrees ;2015;0.0
919;Mannen;Totaal;Eritrees ;2016;10.0
920;Mannen;Totaal;Eritrees ;2017;15.0
921;Mannen;Totaal;Eritrees ;2018;25.0
922;Mannen;Totaal;Eritrees ;2019;35.0
923;Mannen;Totaal;Eritrees ;2020;45.0
924;Mannen;Totaal;Eritrees ;2021;60.0
925;Mannen;Totaal;Eritrees ;2022;20.0
926;Mannen;Totaal;Eritrees ;2023;10.0
927;Mannen;Totaal;Filippijns ;2015;30.0
928;Mannen;Totaal;Filippijns ;2016;10.0
929;Mannen;Totaal;Filippijns ;2017;10.0
930;Mannen;Totaal;Filippijns ;2018;5.0
931;Mannen;Totaal;Filippijns ;2019;15.0
932;Mannen;Totaal;Filippijns ;2020;20.0
933;Mannen;Totaal;Filippijns ;2021;15.0
934;Mannen;Totaal;Filippijns ;2022;35.0
935;Mannen;Totaal;Filippijns ;2023;20.0
936;Mannen;Totaal;Georgisch ;2015;15.0
937;Mannen;Totaal;Georgisch ;2016;25.0
938;Mannen;Totaal;Georgisch ;2017;65.0
939;Mannen;Totaal;Georgisch ;2018;85.0
940;Mannen;Totaal;Georgisch ;2019;135.0
941;Mannen;Totaal;Georgisch ;2020;125.0
942;Mannen;Totaal;Georgisch ;2021;175.0
