ID;SoortRijksmonument;RegioS;Perioden;Rijksmonumenten_1
2483;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2012;1767
2484;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2013;1746
2485;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2014;1750
2486;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2015;1748
2487;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2016;1747
2488;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2017;1750
2489;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2018;1748
2490;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2019;1750
2491;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2020;1748
2492;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2021;1753
2493;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2022;1752
2494;Rijksmonumenten totaal;Delft en Westland (CR);1965;0
2495;Rijksmonumenten totaal;Delft en Westland (CR);1966;38
2496;Rijksmonumenten totaal;Delft en Westland (CR);1967;617
2497;Rijksmonumenten totaal;Delft en Westland (CR);1968;621
2498;Rijksmonumenten totaal;Delft en Westland (CR);1969;645
2499;Rijksmonumenten totaal;Delft en Westland (CR);1970;646
2500;Rijksmonumenten totaal;Delft en Westland (CR);1971;647
2501;Rijksmonumenten totaal;Delft en Westland (CR);1972;648
2502;Rijksmonumenten totaal;Delft en Westland (CR);1973;674
2503;Rijksmonumenten totaal;Delft en Westland (CR);1974;678
2504;Rijksmonumenten totaal;Delft en Westland (CR);1975;688
2505;Rijksmonumenten totaal;Delft en Westland (CR);1976;692
2506;Rijksmonumenten totaal;Delft en Westland (CR);1977;695
2507;Rijksmonumenten totaal;Delft en Westland (CR);1978;696
2508;Rijksmonumenten totaal;Delft en Westland (CR);1979;696
2509;Rijksmonumenten totaal;Delft en Westland (CR);1980;697
2510;Rijksmonumenten totaal;Delft en Westland (CR);1981;705
2511;Rijksmonumenten totaal;Delft en Westland (CR);1982;705
2512;Rijksmonumenten totaal;Delft en Westland (CR);1983;705
2513;Rijksmonumenten totaal;Delft en Westland (CR);1984;706
2514;Rijksmonumenten totaal;Delft en Westland (CR);1985;706
2515;Rijksmonumenten totaal;Delft en Westland (CR);1986;707
2516;Rijksmonumenten totaal;Delft en Westland (CR);1987;707
2517;Rijksmonumenten totaal;Delft en Westland (CR);1988;707
2518;Rijksmonumenten totaal;Delft en Westland (CR);1989;709
2519;Rijksmonumenten totaal;Delft en Westland (CR);1990;708
2520;Rijksmonumenten totaal;Delft en Westland (CR);1991;708
2521;Rijksmonumenten totaal;Delft en Westland (CR);1992;708
2522;Rijksmonumenten totaal;Delft en Westland (CR);1993;708
2523;Rijksmonumenten totaal;Delft en Westland (CR);1994;708
2524;Rijksmonumenten totaal;Delft en Westland (CR);1995;708
2525;Rijksmonumenten totaal;Delft en Westland (CR);1996;707
2526;Rijksmonumenten totaal;Delft en Westland (CR);1997;712
2527;Rijksmonumenten totaal;Delft en Westland (CR);1998;712
2528;Rijksmonumenten totaal;Delft en Westland (CR);1999;712
2529;Rijksmonumenten totaal;Delft en Westland (CR);2000;726
2530;Rijksmonumenten totaal;Delft en Westland (CR);2001;755
2531;Rijksmonumenten totaal;Delft en Westland (CR);2002;849
2532;Rijksmonumenten totaal;Delft en Westland (CR);2003;856
2533;Rijksmonumenten totaal;Delft en Westland (CR);2004;864
2534;Rijksmonumenten totaal;Delft en Westland (CR);2005;865
2535;Rijksmonumenten totaal;Delft en Westland (CR);2006;873
2536;Rijksmonumenten totaal;Delft en Westland (CR);2007;873
2537;Rijksmonumenten totaal;Delft en Westland (CR);2008;873
2538;Rijksmonumenten totaal;Delft en Westland (CR);2009;873
2539;Rijksmonumenten totaal;Delft en Westland (CR);2010;874
2540;Rijksmonumenten totaal;Delft en Westland (CR);2011;875
2541;Rijksmonumenten totaal;Delft en Westland (CR);2012;875
2542;Rijksmonumenten totaal;Delft en Westland (CR);2013;872
2543;Rijksmonumenten totaal;Delft en Westland (CR);2014;873
2544;Rijksmonumenten totaal;Delft en Westland (CR);2015;874
2545;Rijksmonumenten totaal;Delft en Westland (CR);2016;874
2546;Rijksmonumenten totaal;Delft en Westland (CR);2017;874
2547;Rijksmonumenten totaal;Delft en Westland (CR);2018;874
2548;Rijksmonumenten totaal;Delft en Westland (CR);2019;874
2549;Rijksmonumenten totaal;Delft en Westland (CR);2020;874
2550;Rijksmonumenten totaal;Delft en Westland (CR);2021;874
2551;Rijksmonumenten totaal;Delft en Westland (CR);2022;874
2552;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1965;0
2553;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1966;336
2554;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1967;357
2555;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1968;357
2556;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1969;357
2557;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1970;358
2558;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1971;486
2559;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1972;586
2560;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1973;673
2561;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1974;684
2562;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1975;693
2563;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1976;698
2564;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1977;706
2565;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1978;726
2566;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1979;727
2567;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1980;731
2568;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1981;732
2569;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1982;732
2570;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1983;734
2571;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1984;734
2572;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1985;734
2573;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1986;735
2574;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1987;735
2575;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1988;739
2576;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1989;737
2577;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1990;733
2578;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1991;732
2579;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1992;733
2580;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1993;730
2581;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1994;730
2582;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1995;729
2583;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1996;728
2584;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1997;728
2585;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1998;742
2586;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1999;756
2587;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2000;816
2588;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2001;899
2589;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2002;939
2590;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2003;940
2591;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2004;948
2592;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2005;949
2593;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2006;949
2594;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2007;949
2595;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2008;949
2596;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2009;949
2597;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2010;949
2598;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2011;949
2599;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2012;949
2600;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2013;943
2601;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2014;943
2602;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2015;942
2603;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2016;942
2604;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2017;941
2605;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2018;941
2606;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2019;939
2607;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2020;938
2608;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2021;938
2609;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2022;938
2610;Rijksmonumenten totaal;Groot-Rijnmond (CR);1965;0
2611;Rijksmonumenten totaal;Groot-Rijnmond (CR);1966;492
2612;Rijksmonumenten totaal;Groot-Rijnmond (CR);1967;615
2613;Rijksmonumenten totaal;Groot-Rijnmond (CR);1968;658
2614;Rijksmonumenten totaal;Groot-Rijnmond (CR);1969;817
2615;Rijksmonumenten totaal;Groot-Rijnmond (CR);1970;830
2616;Rijksmonumenten totaal;Groot-Rijnmond (CR);1971;875
2617;Rijksmonumenten totaal;Groot-Rijnmond (CR);1972;944
2618;Rijksmonumenten totaal;Groot-Rijnmond (CR);1973;1389
2619;Rijksmonumenten totaal;Groot-Rijnmond (CR);1974;1407
2620;Rijksmonumenten totaal;Groot-Rijnmond (CR);1975;1439
2621;Rijksmonumenten totaal;Groot-Rijnmond (CR);1976;1465
2622;Rijksmonumenten totaal;Groot-Rijnmond (CR);1977;1491
2623;Rijksmonumenten totaal;Groot-Rijnmond (CR);1978;1505
2624;Rijksmonumenten totaal;Groot-Rijnmond (CR);1979;1514
2625;Rijksmonumenten totaal;Groot-Rijnmond (CR);1980;1520
2626;Rijksmonumenten totaal;Groot-Rijnmond (CR);1981;1529
2627;Rijksmonumenten totaal;Groot-Rijnmond (CR);1982;1539
2628;Rijksmonumenten totaal;Groot-Rijnmond (CR);1983;1558
2629;Rijksmonumenten totaal;Groot-Rijnmond (CR);1984;1558
2630;Rijksmonumenten totaal;Groot-Rijnmond (CR);1985;1594
2631;Rijksmonumenten totaal;Groot-Rijnmond (CR);1986;1605
2632;Rijksmonumenten totaal;Groot-Rijnmond (CR);1987;1618
2633;Rijksmonumenten totaal;Groot-Rijnmond (CR);1988;1626
2634;Rijksmonumenten totaal;Groot-Rijnmond (CR);1989;1625
2635;Rijksmonumenten totaal;Groot-Rijnmond (CR);1990;1623
2636;Rijksmonumenten totaal;Groot-Rijnmond (CR);1991;1623
2637;Rijksmonumenten totaal;Groot-Rijnmond (CR);1992;1623
2638;Rijksmonumenten totaal;Groot-Rijnmond (CR);1993;1624
2639;Rijksmonumenten totaal;Groot-Rijnmond (CR);1994;1637
2640;Rijksmonumenten totaal;Groot-Rijnmond (CR);1995;1636
2641;Rijksmonumenten totaal;Groot-Rijnmond (CR);1996;1636
2642;Rijksmonumenten totaal;Groot-Rijnmond (CR);1997;1691
2643;Rijksmonumenten totaal;Groot-Rijnmond (CR);1998;1698
2644;Rijksmonumenten totaal;Groot-Rijnmond (CR);1999;1699
2645;Rijksmonumenten totaal;Groot-Rijnmond (CR);2000;1770
2646;Rijksmonumenten totaal;Groot-Rijnmond (CR);2001;1842
2647;Rijksmonumenten totaal;Groot-Rijnmond (CR);2002;2044
2648;Rijksmonumenten totaal;Groot-Rijnmond (CR);2003;2098
2649;Rijksmonumenten totaal;Groot-Rijnmond (CR);2004;2111
2650;Rijksmonumenten totaal;Groot-Rijnmond (CR);2005;2115
2651;Rijksmonumenten totaal;Groot-Rijnmond (CR);2006;2121
2652;Rijksmonumenten totaal;Groot-Rijnmond (CR);2007;2139
2653;Rijksmonumenten totaal;Groot-Rijnmond (CR);2008;2162
2654;Rijksmonumenten totaal;Groot-Rijnmond (CR);2009;2178
2655;Rijksmonumenten totaal;Groot-Rijnmond (CR);2010;2207
2656;Rijksmonumenten totaal;Groot-Rijnmond (CR);2011;2208
2657;Rijksmonumenten totaal;Groot-Rijnmond (CR);2012;2220
2658;Rijksmonumenten totaal;Groot-Rijnmond (CR);2013;2198
2659;Rijksmonumenten totaal;Groot-Rijnmond (CR);2014;2230
2660;Rijksmonumenten totaal;Groot-Rijnmond (CR);2015;2231
2661;Rijksmonumenten totaal;Groot-Rijnmond (CR);2016;2235
2662;Rijksmonumenten totaal;Groot-Rijnmond (CR);2017;2237
2663;Rijksmonumenten totaal;Groot-Rijnmond (CR);2018;2230
2664;Rijksmonumenten totaal;Groot-Rijnmond (CR);2019;2232
2665;Rijksmonumenten totaal;Groot-Rijnmond (CR);2020;2232
2666;Rijksmonumenten totaal;Groot-Rijnmond (CR);2021;2232
2667;Rijksmonumenten totaal;Groot-Rijnmond (CR);2022;2231
2668;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1965;0
2669;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1966;878
2670;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1967;923
2671;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1968;1101
2672;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1969;1101
2673;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1970;1105
2674;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1971;1123
2675;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1972;1130
2676;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1973;1145
2677;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1974;1147
2678;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1975;1161
2679;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1976;1182
2680;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1977;1185
2681;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1978;1192
2682;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1979;1193
2683;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1980;1195
2684;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1981;1196
2685;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1982;1196
2686;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1983;1201
2687;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1984;1208
2688;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1985;1224
2689;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1986;1226
2690;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1987;1228
2691;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1988;1232
2692;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1989;1229
2693;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1990;1227
2694;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1991;1226
2695;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1992;1226
2696;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1993;1250
2697;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1994;1250
2698;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1995;1250
2699;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1996;1272
2700;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1997;1271
2701;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1998;1292
2702;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1999;1295
2703;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2000;1308
2704;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2001;1426
2705;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2002;1461
2706;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2003;1462
2707;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2004;1462
2708;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2005;1461
2709;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2006;1464
2710;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2007;1468
2711;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2008;1468
2712;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2009;1468
2713;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2010;1471
2714;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2011;1473
2715;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2012;1473
2716;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2013;1436
2717;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2014;1438
2718;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2015;1438
2719;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2016;1436
2720;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2017;1436
2721;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2018;1436
2722;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2019;1436
2723;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2020;1432
2724;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2021;1432
2725;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);2022;1431
2726;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1965;0
2727;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1966;0
2728;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1967;0
2729;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1968;0
2730;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1969;1
2731;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1970;1
2732;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1971;1
2733;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1972;10
2734;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1973;154
2735;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1974;289
2736;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1975;291
2737;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1976;295
2738;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1977;295
2739;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1978;300
2740;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1979;300
2741;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1980;302
2742;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1981;303
2743;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1982;305
2744;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1983;305
2745;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1984;305
2746;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1985;305
2747;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1986;314
2748;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1987;314
2749;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1988;313
2750;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1989;310
2751;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1990;311
2752;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1991;313
2753;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1992;313
2754;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1993;313
2755;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1994;313
2756;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1995;313
2757;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1996;313
2758;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1997;335
2759;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1998;382
2760;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);1999;392
2761;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2000;393
2762;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2001;392
2763;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2002;394
2764;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2003;395
2765;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2004;402
2766;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2005;403
2767;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2006;403
2768;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2007;403
2769;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2008;403
2770;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2009;404
2771;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2010;403
2772;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2011;404
2773;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2012;405
2774;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2013;403
2775;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2014;401
2776;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2015;401
2777;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2016;401
2778;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2017;401
2779;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2018;401
2780;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2019;400
2781;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2020;400
2782;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2021;400
2783;Rijksmonumenten totaal;Zeeuwsch-Vlaanderen (CR);2022;400
2784;Rijksmonumenten totaal;Overig Zeeland (CR);1965;78
2785;Rijksmonumenten totaal;Overig Zeeland (CR);1966;1811
2786;Rijksmonumenten totaal;Overig Zeeland (CR);1967;2353
2787;Rijksmonumenten totaal;Overig Zeeland (CR);1968;2354
2788;Rijksmonumenten totaal;Overig Zeeland (CR);1969;2368
2789;Rijksmonumenten totaal;Overig Zeeland (CR);1970;2376
2790;Rijksmonumenten totaal;Overig Zeeland (CR);1971;2379
2791;Rijksmonumenten totaal;Overig Zeeland (CR);1972;2469
2792;Rijksmonumenten totaal;Overig Zeeland (CR);1973;2483
2793;Rijksmonumenten totaal;Overig Zeeland (CR);1974;2617
2794;Rijksmonumenten totaal;Overig Zeeland (CR);1975;2631
2795;Rijksmonumenten totaal;Overig Zeeland (CR);1976;2678
2796;Rijksmonumenten totaal;Overig Zeeland (CR);1977;2684
2797;Rijksmonumenten totaal;Overig Zeeland (CR);1978;2689
2798;Rijksmonumenten totaal;Overig Zeeland (CR);1979;2719
2799;Rijksmonumenten totaal;Overig Zeeland (CR);1980;2794
2800;Rijksmonumenten totaal;Overig Zeeland (CR);1981;2797
2801;Rijksmonumenten totaal;Overig Zeeland (CR);1982;2808
2802;Rijksmonumenten totaal;Overig Zeeland (CR);1983;2814
2803;Rijksmonumenten totaal;Overig Zeeland (CR);1984;2831
2804;Rijksmonumenten totaal;Overig Zeeland (CR);1985;2831
2805;Rijksmonumenten totaal;Overig Zeeland (CR);1986;2833
2806;Rijksmonumenten totaal;Overig Zeeland (CR);1987;2833
2807;Rijksmonumenten totaal;Overig Zeeland (CR);1988;2837
2808;Rijksmonumenten totaal;Overig Zeeland (CR);1989;2835
2809;Rijksmonumenten totaal;Overig Zeeland (CR);1990;2834
2810;Rijksmonumenten totaal;Overig Zeeland (CR);1991;2842
2811;Rijksmonumenten totaal;Overig Zeeland (CR);1992;2842
2812;Rijksmonumenten totaal;Overig Zeeland (CR);1993;2844
2813;Rijksmonumenten totaal;Overig Zeeland (CR);1994;2844
2814;Rijksmonumenten totaal;Overig Zeeland (CR);1995;2868
2815;Rijksmonumenten totaal;Overig Zeeland (CR);1996;2933
2816;Rijksmonumenten totaal;Overig Zeeland (CR);1997;3088
2817;Rijksmonumenten totaal;Overig Zeeland (CR);1998;3213
2818;Rijksmonumenten totaal;Overig Zeeland (CR);1999;3222
2819;Rijksmonumenten totaal;Overig Zeeland (CR);2000;3240
2820;Rijksmonumenten totaal;Overig Zeeland (CR);2001;3243
2821;Rijksmonumenten totaal;Overig Zeeland (CR);2002;3277
2822;Rijksmonumenten totaal;Overig Zeeland (CR);2003;3286
2823;Rijksmonumenten totaal;Overig Zeeland (CR);2004;3292
2824;Rijksmonumenten totaal;Overig Zeeland (CR);2005;3299
2825;Rijksmonumenten totaal;Overig Zeeland (CR);2006;3307
2826;Rijksmonumenten totaal;Overig Zeeland (CR);2007;3315
2827;Rijksmonumenten totaal;Overig Zeeland (CR);2008;3315
2828;Rijksmonumenten totaal;Overig Zeeland (CR);2009;3321
2829;Rijksmonumenten totaal;Overig Zeeland (CR);2010;3316
2830;Rijksmonumenten totaal;Overig Zeeland (CR);2011;3314
2831;Rijksmonumenten totaal;Overig Zeeland (CR);2012;3312
2832;Rijksmonumenten totaal;Overig Zeeland (CR);2013;3356
2833;Rijksmonumenten totaal;Overig Zeeland (CR);2014;3350
2834;Rijksmonumenten totaal;Overig Zeeland (CR);2015;3346
2835;Rijksmonumenten totaal;Overig Zeeland (CR);2016;3348
2836;Rijksmonumenten totaal;Overig Zeeland (CR);2017;3350
2837;Rijksmonumenten totaal;Overig Zeeland (CR);2018;3349
2838;Rijksmonumenten totaal;Overig Zeeland (CR);2019;3346
2839;Rijksmonumenten totaal;Overig Zeeland (CR);2020;3343
2840;Rijksmonumenten totaal;Overig Zeeland (CR);2021;3343
2841;Rijksmonumenten totaal;Overig Zeeland (CR);2022;3339
2842;Rijksmonumenten totaal;West-Noord-Brabant (CR);1965;0
2843;Rijksmonumenten totaal;West-Noord-Brabant (CR);1966;487
2844;Rijksmonumenten totaal;West-Noord-Brabant (CR);1967;606
2845;Rijksmonumenten totaal;West-Noord-Brabant (CR);1968;642
2846;Rijksmonumenten totaal;West-Noord-Brabant (CR);1969;642
2847;Rijksmonumenten totaal;West-Noord-Brabant (CR);1970;707
2848;Rijksmonumenten totaal;West-Noord-Brabant (CR);1971;857
2849;Rijksmonumenten totaal;West-Noord-Brabant (CR);1972;871
2850;Rijksmonumenten totaal;West-Noord-Brabant (CR);1973;886
2851;Rijksmonumenten totaal;West-Noord-Brabant (CR);1974;905
2852;Rijksmonumenten totaal;West-Noord-Brabant (CR);1975;920
2853;Rijksmonumenten totaal;West-Noord-Brabant (CR);1976;937
2854;Rijksmonumenten totaal;West-Noord-Brabant (CR);1977;951
2855;Rijksmonumenten totaal;West-Noord-Brabant (CR);1978;958
2856;Rijksmonumenten totaal;West-Noord-Brabant (CR);1979;967
2857;Rijksmonumenten totaal;West-Noord-Brabant (CR);1980;978
2858;Rijksmonumenten totaal;West-Noord-Brabant (CR);1981;985
2859;Rijksmonumenten totaal;West-Noord-Brabant (CR);1982;988
2860;Rijksmonumenten totaal;West-Noord-Brabant (CR);1983;995
