ID;Huishoudenssamenstelling;Postcode;Perioden;ParticuliereHuishoudens_1;GemiddeldeHuishoudensgrootte_2
2256;Totaal particuliere huishoudens;1109;2013;625.0;2.36
2257;Totaal particuliere huishoudens;1109;2014;630.0;2.37
2258;Totaal particuliere huishoudens;1109;2015;625.0;2.38
2259;Totaal particuliere huishoudens;1109;2016;625.0;2.36
2260;Totaal particuliere huishoudens;1109;2017;640.0;2.38
2261;Totaal particuliere huishoudens;1109;2018;650.0;2.4
2262;Totaal particuliere huishoudens;1109;2019;675.0;2.38
2263;Totaal particuliere huishoudens;1109;2020;685.0;2.37
2264;Totaal particuliere huishoudens;1109;2021;685.0;2.37
2265;Totaal particuliere huishoudens;1109;2022;685.0;2.4
2266;Totaal particuliere huishoudens;1109;2023;685.0;2.41
2267;Totaal particuliere huishoudens;1109;2024;700.0;2.4
2268;Totaal particuliere huishoudens;1111;1998;6330.0;1.96
2269;Totaal particuliere huishoudens;1111;1999;6380.0;1.95
2270;Totaal particuliere huishoudens;1111;2000;6420.0;1.96
2271;Totaal particuliere huishoudens;1111;2001;6360.0;1.96
2272;Totaal particuliere huishoudens;1111;2002;6390.0;1.95
2273;Totaal particuliere huishoudens;1111;2003;6520.0;1.94
2274;Totaal particuliere huishoudens;1111;2004;6525.0;1.94
2275;Totaal particuliere huishoudens;1111;2005;6460.0;1.94
2276;Totaal particuliere huishoudens;1111;2006;6455.0;1.94
2277;Totaal particuliere huishoudens;1111;2007;6505.0;1.94
2278;Totaal particuliere huishoudens;1111;2008;6590.0;1.93
2279;Totaal particuliere huishoudens;1111;2009;6560.0;1.94
2280;Totaal particuliere huishoudens;1111;2010;6550.0;1.95
2281;Totaal particuliere huishoudens;1111;2011;6750.0;1.94
2282;Totaal particuliere huishoudens;1111;2012;6690.0;1.94
2283;Totaal particuliere huishoudens;1111;2013;6785.0;1.94
2284;Totaal particuliere huishoudens;1111;2014;6845.0;1.94
2285;Totaal particuliere huishoudens;1111;2015;6925.0;1.94
2286;Totaal particuliere huishoudens;1111;2016;6905.0;1.95
2287;Totaal particuliere huishoudens;1111;2017;6870.0;1.96
2288;Totaal particuliere huishoudens;1111;2018;7120.0;1.94
2289;Totaal particuliere huishoudens;1111;2019;7245.0;1.97
2290;Totaal particuliere huishoudens;1111;2020;7240.0;1.99
2291;Totaal particuliere huishoudens;1111;2021;7275.0;2.0
2292;Totaal particuliere huishoudens;1111;2022;7390.0;1.99
2293;Totaal particuliere huishoudens;1111;2023;7555.0;1.99
2294;Totaal particuliere huishoudens;1111;2024;7640.0;1.98
2295;Totaal particuliere huishoudens;1112;1998;3200.0;2.39
2296;Totaal particuliere huishoudens;1112;1999;3210.0;2.37
2297;Totaal particuliere huishoudens;1112;2000;3180.0;2.38
2298;Totaal particuliere huishoudens;1112;2001;3205.0;2.35
2299;Totaal particuliere huishoudens;1112;2002;3220.0;2.35
2300;Totaal particuliere huishoudens;1112;2003;3165.0;2.35
2301;Totaal particuliere huishoudens;1112;2004;3210.0;2.33
2302;Totaal particuliere huishoudens;1112;2005;3220.0;2.31
2303;Totaal particuliere huishoudens;1112;2006;3185.0;2.31
2304;Totaal particuliere huishoudens;1112;2007;3205.0;2.3
2305;Totaal particuliere huishoudens;1112;2008;3250.0;2.28
2306;Totaal particuliere huishoudens;1112;2009;3680.0;2.11
2307;Totaal particuliere huishoudens;1112;2010;3860.0;2.08
2308;Totaal particuliere huishoudens;1112;2011;3800.0;2.11
2309;Totaal particuliere huishoudens;1112;2012;3875.0;2.08
2310;Totaal particuliere huishoudens;1112;2013;3985.0;2.06
2311;Totaal particuliere huishoudens;1112;2014;4505.0;1.96
2312;Totaal particuliere huishoudens;1112;2015;4970.0;1.89
2313;Totaal particuliere huishoudens;1112;2016;4960.0;1.91
2314;Totaal particuliere huishoudens;1112;2017;5120.0;1.93
2315;Totaal particuliere huishoudens;1112;2018;5370.0;1.94
2316;Totaal particuliere huishoudens;1112;2019;5775.0;1.92
2317;Totaal particuliere huishoudens;1112;2020;6750.0;1.85
2318;Totaal particuliere huishoudens;1112;2021;6995.0;1.86
2319;Totaal particuliere huishoudens;1112;2022;7225.0;1.85
2320;Totaal particuliere huishoudens;1112;2023;7480.0;1.87
2321;Totaal particuliere huishoudens;1112;2024;7500.0;1.88
2322;Totaal particuliere huishoudens;1113;1998;1465.0;2.35
2323;Totaal particuliere huishoudens;1113;1999;1455.0;2.38
2324;Totaal particuliere huishoudens;1113;2000;1435.0;2.38
2325;Totaal particuliere huishoudens;1113;2001;1495.0;2.4
2326;Totaal particuliere huishoudens;1113;2002;1560.0;2.36
2327;Totaal particuliere huishoudens;1113;2003;1550.0;2.37
2328;Totaal particuliere huishoudens;1113;2004;1550.0;2.35
2329;Totaal particuliere huishoudens;1113;2005;1550.0;2.34
2330;Totaal particuliere huishoudens;1113;2006;1545.0;2.35
2331;Totaal particuliere huishoudens;1113;2007;1545.0;2.35
2332;Totaal particuliere huishoudens;1113;2008;1540.0;2.33
2333;Totaal particuliere huishoudens;1113;2009;1545.0;2.31
2334;Totaal particuliere huishoudens;1113;2010;1565.0;2.29
2335;Totaal particuliere huishoudens;1113;2011;1575.0;2.28
2336;Totaal particuliere huishoudens;1113;2012;1555.0;2.29
2337;Totaal particuliere huishoudens;1113;2013;1560.0;2.29
2338;Totaal particuliere huishoudens;1113;2014;1565.0;2.26
2339;Totaal particuliere huishoudens;1113;2015;1600.0;2.22
2340;Totaal particuliere huishoudens;1113;2016;1645.0;2.21
2341;Totaal particuliere huishoudens;1113;2017;1640.0;2.22
2342;Totaal particuliere huishoudens;1113;2018;1640.0;2.2
2343;Totaal particuliere huishoudens;1113;2019;1635.0;2.19
2344;Totaal particuliere huishoudens;1113;2020;1650.0;2.18
2345;Totaal particuliere huishoudens;1113;2021;1625.0;2.18
2346;Totaal particuliere huishoudens;1113;2022;1620.0;2.14
2347;Totaal particuliere huishoudens;1113;2023;1635.0;2.13
2348;Totaal particuliere huishoudens;1113;2024;1620.0;2.13
2349;Totaal particuliere huishoudens;1114;1998;;
2350;Totaal particuliere huishoudens;1114;1999;;
2351;Totaal particuliere huishoudens;1114;2000;;
2352;Totaal particuliere huishoudens;1114;2001;;
2353;Totaal particuliere huishoudens;1114;2002;;
2354;Totaal particuliere huishoudens;1114;2003;;
2355;Totaal particuliere huishoudens;1114;2004;;
2356;Totaal particuliere huishoudens;1114;2005;;
2357;Totaal particuliere huishoudens;1114;2006;;
2358;Totaal particuliere huishoudens;1114;2007;;
2359;Totaal particuliere huishoudens;1114;2008;;
2360;Totaal particuliere huishoudens;1114;2009;;
2361;Totaal particuliere huishoudens;1114;2010;;
2362;Totaal particuliere huishoudens;1114;2011;;
2363;Totaal particuliere huishoudens;1114;2012;;
2364;Totaal particuliere huishoudens;1114;2013;;
2365;Totaal particuliere huishoudens;1114;2014;40.0;2.27
2366;Totaal particuliere huishoudens;1114;2015;45.0;1.89
2367;Totaal particuliere huishoudens;1114;2016;40.0;1.81
2368;Totaal particuliere huishoudens;1114;2017;35.0;1.89
2369;Totaal particuliere huishoudens;1114;2018;40.0;1.73
2370;Totaal particuliere huishoudens;1114;2019;45.0;1.71
2371;Totaal particuliere huishoudens;1114;2020;35.0;1.8
2372;Totaal particuliere huishoudens;1114;2021;30.0;1.86
2373;Totaal particuliere huishoudens;1114;2022;35.0;1.72
2374;Totaal particuliere huishoudens;1114;2023;35.0;1.86
2375;Totaal particuliere huishoudens;1114;2024;195.0;1.48
2376;Totaal particuliere huishoudens;1115;1998;2305.0;2.02
2377;Totaal particuliere huishoudens;1115;1999;2295.0;2.03
2378;Totaal particuliere huishoudens;1115;2000;2315.0;2.03
2379;Totaal particuliere huishoudens;1115;2001;2320.0;2.04
2380;Totaal particuliere huishoudens;1115;2002;2300.0;2.03
2381;Totaal particuliere huishoudens;1115;2003;2300.0;2.03
2382;Totaal particuliere huishoudens;1115;2004;2290.0;2.03
2383;Totaal particuliere huishoudens;1115;2005;2330.0;2.03
2384;Totaal particuliere huishoudens;1115;2006;2335.0;2.01
2385;Totaal particuliere huishoudens;1115;2007;2310.0;2.0
2386;Totaal particuliere huishoudens;1115;2008;2315.0;1.99
2387;Totaal particuliere huishoudens;1115;2009;2320.0;1.98
2388;Totaal particuliere huishoudens;1115;2010;2340.0;1.97
2389;Totaal particuliere huishoudens;1115;2011;2350.0;1.95
2390;Totaal particuliere huishoudens;1115;2012;2340.0;1.98
2391;Totaal particuliere huishoudens;1115;2013;2370.0;1.96
2392;Totaal particuliere huishoudens;1115;2014;2350.0;1.98
2393;Totaal particuliere huishoudens;1115;2015;2375.0;1.96
2394;Totaal particuliere huishoudens;1115;2016;2365.0;1.96
2395;Totaal particuliere huishoudens;1115;2017;2380.0;1.97
2396;Totaal particuliere huishoudens;1115;2018;2385.0;1.98
2397;Totaal particuliere huishoudens;1115;2019;2550.0;1.92
2398;Totaal particuliere huishoudens;1115;2020;2600.0;1.94
2399;Totaal particuliere huishoudens;1115;2021;2670.0;1.95
2400;Totaal particuliere huishoudens;1115;2022;2705.0;1.95
2401;Totaal particuliere huishoudens;1115;2023;2705.0;1.94
2402;Totaal particuliere huishoudens;1115;2024;2715.0;1.94
2403;Totaal particuliere huishoudens;1117;1998;0.0;1.5
2404;Totaal particuliere huishoudens;1117;1999;0.0;2.0
2405;Totaal particuliere huishoudens;1117;2000;;
2406;Totaal particuliere huishoudens;1117;2001;;
2407;Totaal particuliere huishoudens;1117;2002;;
2408;Totaal particuliere huishoudens;1117;2003;;
2409;Totaal particuliere huishoudens;1117;2004;;
2410;Totaal particuliere huishoudens;1117;2005;;
2411;Totaal particuliere huishoudens;1117;2006;;
2412;Totaal particuliere huishoudens;1117;2007;;
2413;Totaal particuliere huishoudens;1117;2008;;
2414;Totaal particuliere huishoudens;1117;2009;;
2415;Totaal particuliere huishoudens;1117;2010;;
2416;Totaal particuliere huishoudens;1117;2011;;
2417;Totaal particuliere huishoudens;1117;2012;0.0;1.0
2418;Totaal particuliere huishoudens;1117;2013;0.0;1.0
2419;Totaal particuliere huishoudens;1117;2014;5.0;1.67
2420;Totaal particuliere huishoudens;1117;2015;0.0;1.67
2421;Totaal particuliere huishoudens;1117;2016;0.0;1.0
2422;Totaal particuliere huishoudens;1117;2017;0.0;1.0
2423;Totaal particuliere huishoudens;1117;2018;;
2424;Totaal particuliere huishoudens;1117;2019;;
2425;Totaal particuliere huishoudens;1117;2020;0.0;1.5
2426;Totaal particuliere huishoudens;1117;2021;5.0;1.0
2427;Totaal particuliere huishoudens;1117;2022;5.0;1.14
2428;Totaal particuliere huishoudens;1117;2023;5.0;1.22
2429;Totaal particuliere huishoudens;1117;2024;15.0;1.0
2430;Totaal particuliere huishoudens;1118;1998;;
2431;Totaal particuliere huishoudens;1118;1999;;
2432;Totaal particuliere huishoudens;1118;2000;;
2433;Totaal particuliere huishoudens;1118;2001;;
2434;Totaal particuliere huishoudens;1118;2002;;
2435;Totaal particuliere huishoudens;1118;2003;;
2436;Totaal particuliere huishoudens;1118;2004;;
2437;Totaal particuliere huishoudens;1118;2005;;
2438;Totaal particuliere huishoudens;1118;2006;;
2439;Totaal particuliere huishoudens;1118;2007;;
2440;Totaal particuliere huishoudens;1118;2008;;
2441;Totaal particuliere huishoudens;1118;2009;;
2442;Totaal particuliere huishoudens;1118;2010;;
2443;Totaal particuliere huishoudens;1118;2011;5.0;1.71
2444;Totaal particuliere huishoudens;1118;2012;15.0;1.19
2445;Totaal particuliere huishoudens;1118;2013;25.0;1.28
2446;Totaal particuliere huishoudens;1118;2014;20.0;1.3
2447;Totaal particuliere huishoudens;1118;2015;35.0;1.1
2448;Totaal particuliere huishoudens;1118;2016;45.0;1.26
2449;Totaal particuliere huishoudens;1118;2017;50.0;1.4
2450;Totaal particuliere huishoudens;1118;2018;50.0;1.33
2451;Totaal particuliere huishoudens;1118;2019;45.0;1.09
2452;Totaal particuliere huishoudens;1118;2020;50.0;1.1
2453;Totaal particuliere huishoudens;1118;2021;40.0;1.24
2454;Totaal particuliere huishoudens;1118;2022;25.0;1.46
2455;Totaal particuliere huishoudens;1118;2023;55.0;1.42
2456;Totaal particuliere huishoudens;1118;2024;80.0;1.35
2457;Totaal particuliere huishoudens;1119;1998;0.0;2.0
2458;Totaal particuliere huishoudens;1119;1999;0.0;2.0
2459;Totaal particuliere huishoudens;1119;2000;0.0;2.0
2460;Totaal particuliere huishoudens;1119;2001;0.0;2.0
2461;Totaal particuliere huishoudens;1119;2002;0.0;1.25
2462;Totaal particuliere huishoudens;1119;2003;5.0;1.5
2463;Totaal particuliere huishoudens;1119;2004;5.0;1.5
2464;Totaal particuliere huishoudens;1119;2005;0.0;2.0
2465;Totaal particuliere huishoudens;1119;2006;5.0;1.67
2466;Totaal particuliere huishoudens;1119;2007;5.0;1.33
2467;Totaal particuliere huishoudens;1119;2008;0.0;2.0
2468;Totaal particuliere huishoudens;1119;2009;5.0;1.4
2469;Totaal particuliere huishoudens;1119;2010;0.0;1.75
2470;Totaal particuliere huishoudens;1119;2011;20.0;1.16
2471;Totaal particuliere huishoudens;1119;2012;25.0;1.08
2472;Totaal particuliere huishoudens;1119;2013;20.0;1.15
2473;Totaal particuliere huishoudens;1119;2014;25.0;1.08
2474;Totaal particuliere huishoudens;1119;2015;15.0;1.29
2475;Totaal particuliere huishoudens;1119;2016;20.0;1.65
2476;Totaal particuliere huishoudens;1119;2017;15.0;1.23
2477;Totaal particuliere huishoudens;1119;2018;10.0;1.0
2478;Totaal particuliere huishoudens;1119;2019;15.0;1.06
2479;Totaal particuliere huishoudens;1119;2020;20.0;1.19
2480;Totaal particuliere huishoudens;1119;2021;15.0;1.12
2481;Totaal particuliere huishoudens;1119;2022;20.0;1.2
2482;Totaal particuliere huishoudens;1119;2023;75.0;1.88
2483;Totaal particuliere huishoudens;1119;2024;75.0;1.49
2484;Totaal particuliere huishoudens;1121;1998;3665.0;2.48
2485;Totaal particuliere huishoudens;1121;1999;3655.0;2.48
2486;Totaal particuliere huishoudens;1121;2000;3655.0;2.47
2487;Totaal particuliere huishoudens;1121;2001;3670.0;2.44
2488;Totaal particuliere huishoudens;1121;2002;3705.0;2.44
2489;Totaal particuliere huishoudens;1121;2003;3745.0;2.43
2490;Totaal particuliere huishoudens;1121;2004;3740.0;2.42
2491;Totaal particuliere huishoudens;1121;2005;3745.0;2.41
2492;Totaal particuliere huishoudens;1121;2006;3780.0;2.4
2493;Totaal particuliere huishoudens;1121;2007;3785.0;2.38
2494;Totaal particuliere huishoudens;1121;2008;3775.0;2.35
2495;Totaal particuliere huishoudens;1121;2009;3775.0;2.35
2496;Totaal particuliere huishoudens;1121;2010;3825.0;2.34
2497;Totaal particuliere huishoudens;1121;2011;3860.0;2.33
2498;Totaal particuliere huishoudens;1121;2012;3885.0;2.32
2499;Totaal particuliere huishoudens;1121;2013;3945.0;2.31
2500;Totaal particuliere huishoudens;1121;2014;3965.0;2.3
2501;Totaal particuliere huishoudens;1121;2015;4150.0;2.29
2502;Totaal particuliere huishoudens;1121;2016;4195.0;2.3
2503;Totaal particuliere huishoudens;1121;2017;4305.0;2.32
2504;Totaal particuliere huishoudens;1121;2018;4335.0;2.35
2505;Totaal particuliere huishoudens;1121;2019;4345.0;2.34
2506;Totaal particuliere huishoudens;1121;2020;4340.0;2.35
2507;Totaal particuliere huishoudens;1121;2021;4370.0;2.35
2508;Totaal particuliere huishoudens;1121;2022;4370.0;2.35
2509;Totaal particuliere huishoudens;1121;2023;4440.0;2.33
2510;Totaal particuliere huishoudens;1121;2024;4460.0;2.31
2511;Totaal particuliere huishoudens;1127;1998;325.0;2.42
2512;Totaal particuliere huishoudens;1127;1999;315.0;2.48
2513;Totaal particuliere huishoudens;1127;2000;315.0;2.47
2514;Totaal particuliere huishoudens;1127;2001;320.0;2.49
2515;Totaal particuliere huishoudens;1127;2002;325.0;2.42
2516;Totaal particuliere huishoudens;1127;2003;325.0;2.4
2517;Totaal particuliere huishoudens;1127;2004;325.0;2.4
2518;Totaal particuliere huishoudens;1127;2005;325.0;2.43
2519;Totaal particuliere huishoudens;1127;2006;320.0;2.44
2520;Totaal particuliere huishoudens;1127;2007;330.0;2.45
2521;Totaal particuliere huishoudens;1127;2008;335.0;2.45
2522;Totaal particuliere huishoudens;1127;2009;325.0;2.39
2523;Totaal particuliere huishoudens;1127;2010;330.0;2.37
2524;Totaal particuliere huishoudens;1127;2011;325.0;2.38
2525;Totaal particuliere huishoudens;1127;2012;340.0;2.39
2526;Totaal particuliere huishoudens;1127;2013;340.0;2.44
2527;Totaal particuliere huishoudens;1127;2014;340.0;2.42
2528;Totaal particuliere huishoudens;1127;2015;345.0;2.4
2529;Totaal particuliere huishoudens;1127;2016;355.0;2.37
2530;Totaal particuliere huishoudens;1127;2017;355.0;2.37
2531;Totaal particuliere huishoudens;1127;2018;350.0;2.37
2532;Totaal particuliere huishoudens;1127;2019;350.0;2.36
2533;Totaal particuliere huishoudens;1127;2020;345.0;2.4
2534;Totaal particuliere huishoudens;1127;2021;345.0;2.41
2535;Totaal particuliere huishoudens;1127;2022;340.0;2.45
2536;Totaal particuliere huishoudens;1127;2023;345.0;2.47
2537;Totaal particuliere huishoudens;1127;2024;350.0;2.42
2538;Totaal particuliere huishoudens;1131;1998;3975.0;2.48
2539;Totaal particuliere huishoudens;1131;1999;3975.0;2.41
2540;Totaal particuliere huishoudens;1131;2000;3985.0;2.36
2541;Totaal particuliere huishoudens;1131;2001;3975.0;2.33
2542;Totaal particuliere huishoudens;1131;2002;3940.0;2.29
2543;Totaal particuliere huishoudens;1131;2003;3925.0;2.23
2544;Totaal particuliere huishoudens;1131;2004;3925.0;2.19
2545;Totaal particuliere huishoudens;1131;2005;3945.0;2.16
2546;Totaal particuliere huishoudens;1131;2006;3980.0;2.14
2547;Totaal particuliere huishoudens;1131;2007;4015.0;2.11
2548;Totaal particuliere huishoudens;1131;2008;4075.0;2.07
2549;Totaal particuliere huishoudens;1131;2009;4095.0;2.07
2550;Totaal particuliere huishoudens;1131;2010;4140.0;2.06
2551;Totaal particuliere huishoudens;1131;2011;4165.0;2.06
2552;Totaal particuliere huishoudens;1131;2012;4200.0;2.06
2553;Totaal particuliere huishoudens;1131;2013;4205.0;2.07
2554;Totaal particuliere huishoudens;1131;2014;4235.0;2.06
2555;Totaal particuliere huishoudens;1131;2015;4275.0;2.06
2556;Totaal particuliere huishoudens;1131;2016;4295.0;2.06
2557;Totaal particuliere huishoudens;1131;2017;4285.0;2.07
2558;Totaal particuliere huishoudens;1131;2018;4285.0;2.07
2559;Totaal particuliere huishoudens;1131;2019;4265.0;2.07
2560;Totaal particuliere huishoudens;1131;2020;4270.0;2.07
2561;Totaal particuliere huishoudens;1131;2021;4260.0;2.06
2562;Totaal particuliere huishoudens;1131;2022;4255.0;2.04
2563;Totaal particuliere huishoudens;1131;2023;4240.0;2.04
2564;Totaal particuliere huishoudens;1131;2024;4290.0;2.05
2565;Totaal particuliere huishoudens;1132;1998;3000.0;3.19
2566;Totaal particuliere huishoudens;1132;1999;3215.0;3.15
2567;Totaal particuliere huishoudens;1132;2000;3340.0;3.15
2568;Totaal particuliere huishoudens;1132;2001;3410.0;3.17
2569;Totaal particuliere huishoudens;1132;2002;3610.0;3.12
2570;Totaal particuliere huishoudens;1132;2003;3775.0;3.12
2571;Totaal particuliere huishoudens;1132;2004;3875.0;3.12
2572;Totaal particuliere huishoudens;1132;2005;3920.0;3.12
2573;Totaal particuliere huishoudens;1132;2006;3955.0;3.14
2574;Totaal particuliere huishoudens;1132;2007;3960.0;3.15
2575;Totaal particuliere huishoudens;1132;2008;3965.0;3.15
2576;Totaal particuliere huishoudens;1132;2009;3965.0;3.15
2577;Totaal particuliere huishoudens;1132;2010;3970.0;3.15
2578;Totaal particuliere huishoudens;1132;2011;3985.0;3.14
2579;Totaal particuliere huishoudens;1132;2012;4025.0;3.13
2580;Totaal particuliere huishoudens;1132;2013;4070.0;3.11
2581;Totaal particuliere huishoudens;1132;2014;4290.0;3.01
2582;Totaal particuliere huishoudens;1132;2015;4410.0;2.96
2583;Totaal particuliere huishoudens;1132;2016;4450.0;2.93
2584;Totaal particuliere huishoudens;1132;2017;4530.0;2.91
2585;Totaal particuliere huishoudens;1132;2018;4600.0;2.89
2586;Totaal particuliere huishoudens;1132;2019;4670.0;2.87
2587;Totaal particuliere huishoudens;1132;2020;4695.0;2.86
2588;Totaal particuliere huishoudens;1132;2021;4825.0;2.8
2589;Totaal particuliere huishoudens;1132;2022;4935.0;2.77
2590;Totaal particuliere huishoudens;1132;2023;4990.0;2.75
2591;Totaal particuliere huishoudens;1132;2024;5055.0;2.72
2592;Totaal particuliere huishoudens;1135;1998;2865.0;2.45
2593;Totaal particuliere huishoudens;1135;1999;2875.0;2.45
2594;Totaal particuliere huishoudens;1135;2000;2965.0;2.42
2595;Totaal particuliere huishoudens;1135;2001;2955.0;2.43
2596;Totaal particuliere huishoudens;1135;2002;2960.0;2.41
2597;Totaal particuliere huishoudens;1135;2003;2990.0;2.39
2598;Totaal particuliere huishoudens;1135;2004;2990.0;2.39
2599;Totaal particuliere huishoudens;1135;2005;3010.0;2.38
2600;Totaal particuliere huishoudens;1135;2006;3020.0;2.36
2601;Totaal particuliere huishoudens;1135;2007;3045.0;2.36
2602;Totaal particuliere huishoudens;1135;2008;3045.0;2.35
2603;Totaal particuliere huishoudens;1135;2009;3065.0;2.34
2604;Totaal particuliere huishoudens;1135;2010;3075.0;2.32
2605;Totaal particuliere huishoudens;1135;2011;3050.0;2.33
2606;Totaal particuliere huishoudens;1135;2012;3055.0;2.31
2607;Totaal particuliere huishoudens;1135;2013;3055.0;2.29
2608;Totaal particuliere huishoudens;1135;2014;3045.0;2.27
2609;Totaal particuliere huishoudens;1135;2015;3065.0;2.26
2610;Totaal particuliere huishoudens;1135;2016;3085.0;2.26
2611;Totaal particuliere huishoudens;1135;2017;3100.0;2.27
2612;Totaal particuliere huishoudens;1135;2018;3110.0;2.26
2613;Totaal particuliere huishoudens;1135;2019;3175.0;2.25
2614;Totaal particuliere huishoudens;1135;2020;3200.0;2.24
2615;Totaal particuliere huishoudens;1135;2021;3175.0;2.24
2616;Totaal particuliere huishoudens;1135;2022;3210.0;2.24
2617;Totaal particuliere huishoudens;1135;2023;3325.0;2.22
2618;Totaal particuliere huishoudens;1135;2024;3310.0;2.22
2619;Totaal particuliere huishoudens;1141;1998;3930.0;2.58
2620;Totaal particuliere huishoudens;1141;1999;3925.0;2.55
2621;Totaal particuliere huishoudens;1141;2000;3910.0;2.55
2622;Totaal particuliere huishoudens;1141;2001;3885.0;2.53
2623;Totaal particuliere huishoudens;1141;2002;3905.0;2.51
2624;Totaal particuliere huishoudens;1141;2003;3960.0;2.48
2625;Totaal particuliere huishoudens;1141;2004;3980.0;2.46
2626;Totaal particuliere huishoudens;1141;2005;4015.0;2.45
2627;Totaal particuliere huishoudens;1141;2006;3985.0;2.46
2628;Totaal particuliere huishoudens;1141;2007;3985.0;2.44
2629;Totaal particuliere huishoudens;1141;2008;3990.0;2.42
2630;Totaal particuliere huishoudens;1141;2009;4030.0;2.4
2631;Totaal particuliere huishoudens;1141;2010;4110.0;2.37
2632;Totaal particuliere huishoudens;1141;2011;4145.0;2.36
2633;Totaal particuliere huishoudens;1141;2012;4120.0;2.34
2634;Totaal particuliere huishoudens;1141;2013;4140.0;2.32
2635;Totaal particuliere huishoudens;1141;2014;4165.0;2.3
2636;Totaal particuliere huishoudens;1141;2015;4145.0;2.29
2637;Totaal particuliere huishoudens;1141;2016;4155.0;2.3
2638;Totaal particuliere huishoudens;1141;2017;4160.0;2.28
2639;Totaal particuliere huishoudens;1141;2018;4160.0;2.28
2640;Totaal particuliere huishoudens;1141;2019;4155.0;2.27
2641;Totaal particuliere huishoudens;1141;2020;4185.0;2.26
2642;Totaal particuliere huishoudens;1141;2021;4170.0;2.24
2643;Totaal particuliere huishoudens;1141;2022;4210.0;2.23
2644;Totaal particuliere huishoudens;1141;2023;4355.0;2.2
2645;Totaal particuliere huishoudens;1141;2024;4410.0;2.19
2646;Totaal particuliere huishoudens;1145;1998;85.0;2.64
2647;Totaal particuliere huishoudens;1145;1999;90.0;2.62
2648;Totaal particuliere huishoudens;1145;2000;95.0;2.48
2649;Totaal particuliere huishoudens;1145;2001;95.0;2.59
2650;Totaal particuliere huishoudens;1145;2002;95.0;2.56
2651;Totaal particuliere huishoudens;1145;2003;85.0;2.59
2652;Totaal particuliere huishoudens;1145;2004;90.0;2.6
2653;Totaal particuliere huishoudens;1145;2005;90.0;2.64
2654;Totaal particuliere huishoudens;1145;2006;90.0;2.56
2655;Totaal particuliere huishoudens;1145;2007;90.0;2.61
2656;Totaal particuliere huishoudens;1145;2008;85.0;2.52
2657;Totaal particuliere huishoudens;1145;2009;85.0;2.6
2658;Totaal particuliere huishoudens;1145;2010;85.0;2.57
2659;Totaal particuliere huishoudens;1145;2011;90.0;2.4
2660;Totaal particuliere huishoudens;1145;2012;90.0;2.4
2661;Totaal particuliere huishoudens;1145;2013;95.0;2.48
2662;Totaal particuliere huishoudens;1145;2014;90.0;2.58
2663;Totaal particuliere huishoudens;1145;2015;100.0;2.74
2664;Totaal particuliere huishoudens;1145;2016;110.0;2.75
2665;Totaal particuliere huishoudens;1145;2017;110.0;2.85
2666;Totaal particuliere huishoudens;1145;2018;110.0;2.85
2667;Totaal particuliere huishoudens;1145;2019;115.0;2.8
2668;Totaal particuliere huishoudens;1145;2020;115.0;2.88
2669;Totaal particuliere huishoudens;1145;2021;115.0;2.9
2670;Totaal particuliere huishoudens;1145;2022;115.0;2.83
2671;Totaal particuliere huishoudens;1145;2023;115.0;2.79
2672;Totaal particuliere huishoudens;1145;2024;115.0;2.92
2673;Totaal particuliere huishoudens;1151;1998;955.0;2.4
2674;Totaal particuliere huishoudens;1151;1999;960.0;2.38
2675;Totaal particuliere huishoudens;1151;2000;960.0;2.38
2676;Totaal particuliere huishoudens;1151;2001;955.0;2.4
2677;Totaal particuliere huishoudens;1151;2002;960.0;2.39
2678;Totaal particuliere huishoudens;1151;2003;965.0;2.37
2679;Totaal particuliere huishoudens;1151;2004;1005.0;2.33
2680;Totaal particuliere huishoudens;1151;2005;1010.0;2.35
2681;Totaal particuliere huishoudens;1151;2006;1010.0;2.38
2682;Totaal particuliere huishoudens;1151;2007;1010.0;2.37
2683;Totaal particuliere huishoudens;1151;2008;995.0;2.38
2684;Totaal particuliere huishoudens;1151;2009;985.0;2.39
2685;Totaal particuliere huishoudens;1151;2010;985.0;2.41
2686;Totaal particuliere huishoudens;1151;2011;995.0;2.42
2687;Totaal particuliere huishoudens;1151;2012;995.0;2.41
2688;Totaal particuliere huishoudens;1151;2013;1055.0;2.36
2689;Totaal particuliere huishoudens;1151;2014;1105.0;2.33
2690;Totaal particuliere huishoudens;1151;2015;1125.0;2.34
2691;Totaal particuliere huishoudens;1151;2016;1125.0;2.37
2692;Totaal particuliere huishoudens;1151;2017;1145.0;2.38
2693;Totaal particuliere huishoudens;1151;2018;1150.0;2.38
2694;Totaal particuliere huishoudens;1151;2019;1135.0;2.42
2695;Totaal particuliere huishoudens;1151;2020;1145.0;2.41
2696;Totaal particuliere huishoudens;1151;2021;1145.0;2.4
2697;Totaal particuliere huishoudens;1151;2022;1160.0;2.39
2698;Totaal particuliere huishoudens;1151;2023;1195.0;2.37
2699;Totaal particuliere huishoudens;1151;2024;1195.0;2.32
2700;Totaal particuliere huishoudens;1153;1998;105.0;2.46
2701;Totaal particuliere huishoudens;1153;1999;105.0;2.43
2702;Totaal particuliere huishoudens;1153;2000;105.0;2.45
2703;Totaal particuliere huishoudens;1153;2001;105.0;2.51
2704;Totaal particuliere huishoudens;1153;2002;105.0;2.45
