ID;BedrijfstakkenBranchesSBI2008;LandVanZeggenschap;Perioden;AantalBedrijven_1;Omzet_2;Productiewaarde_3;ToegevoegdeWaardeTegenFactorkosten_4;TotaleAankoopVanGoederenEnDiensten_5;AankoopVanGoederenEnDiensten_6;Personeelskosten_7;BrutoInvesteringenInMateriele_8;AantalWerkzamePersonen_9;TotaleOOUitgavenBinnenshuis_10;TotaalAantalOOWerknemers_11
3502;10 Voedingsmiddelenindustrie;Belize;2021;;;;;;;;;;;
3503;10 Voedingsmiddelenindustrie;Belize;2022;;;;;;;;;;;
3504;10 Voedingsmiddelenindustrie;Benin;2021;;;;;;;;;;;
3505;10 Voedingsmiddelenindustrie;Benin;2022;;;;;;;;;;;
3506;10 Voedingsmiddelenindustrie;Bermuda;2021;;;;;;;;;;;
3507;10 Voedingsmiddelenindustrie;Bermuda;2022;;;;;;;;;;;
3508;10 Voedingsmiddelenindustrie;Bolivia;2021;;;;;;;;;;;
3509;10 Voedingsmiddelenindustrie;Bolivia;2022;;;;;;;;;;;
3510;10 Voedingsmiddelenindustrie;Bosnië-Herzegovina;2021;;;;;;;;;;;
3511;10 Voedingsmiddelenindustrie;Bosnië-Herzegovina;2022;;;;;;;;;;;
3512;10 Voedingsmiddelenindustrie;Botswana;2021;;;;;;;;;;;
3513;10 Voedingsmiddelenindustrie;Botswana;2022;;;;;;;;;;;
3514;10 Voedingsmiddelenindustrie;Bouveteiland;2021;;;;;;;;;;;
3515;10 Voedingsmiddelenindustrie;Bouveteiland;2022;;;;;;;;;;;
3516;10 Voedingsmiddelenindustrie;Brazilië;2021;;;;;;;;;;;
3517;10 Voedingsmiddelenindustrie;Brazilië;2022;;;;;;;;;;;
3518;10 Voedingsmiddelenindustrie;Brits gebied in de Indische Oceaan;2021;;;;;;;;;;;
3519;10 Voedingsmiddelenindustrie;Brits gebied in de Indische Oceaan;2022;;;;;;;;;;;
3520;10 Voedingsmiddelenindustrie;Britse Maagdeneilanden;2021;;;;;;;;;;;
3521;10 Voedingsmiddelenindustrie;Britse Maagdeneilanden;2022;;;;;;;;;;;
3522;10 Voedingsmiddelenindustrie;Brunei;2021;;;;;;;;;;;
3523;10 Voedingsmiddelenindustrie;Brunei;2022;;;;;;;;;;;
3524;10 Voedingsmiddelenindustrie;Bulgarije;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3525;10 Voedingsmiddelenindustrie;Bulgarije;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3526;10 Voedingsmiddelenindustrie;Burkina Faso;2021;;;;;;;;;;;
3527;10 Voedingsmiddelenindustrie;Burkina Faso;2022;;;;;;;;;;;
3528;10 Voedingsmiddelenindustrie;Burundi;2021;;;;;;;;;;;
3529;10 Voedingsmiddelenindustrie;Burundi;2022;;;;;;;;;;;
3530;10 Voedingsmiddelenindustrie;Cambodja;2021;;;;;;;;;;;
3531;10 Voedingsmiddelenindustrie;Cambodja;2022;;;;;;;;;;;
3532;10 Voedingsmiddelenindustrie;Canada;2021;5.0;1083.0;682.0;152.0;936.0;404.0;109.0;22.0;2.0;;
3533;10 Voedingsmiddelenindustrie;Canada;2022;5.0;;;;;;;70.0;2.0;;
3534;10 Voedingsmiddelenindustrie;Caribisch Nederland;2021;;;;;;;;;;;
3535;10 Voedingsmiddelenindustrie;Caribisch Nederland;2022;;;;;;;;;;;
3536;10 Voedingsmiddelenindustrie;Caymaneilanden;2021;;;;;;;;;;;
3537;10 Voedingsmiddelenindustrie;Caymaneilanden;2022;;;;;;;;;;;
3538;10 Voedingsmiddelenindustrie;Centraal-Afrikaanse Republiek;2021;;;;;;;;;;;
3539;10 Voedingsmiddelenindustrie;Centraal-Afrikaanse Republiek;2022;;;;;;;;;;;
3540;10 Voedingsmiddelenindustrie;Chili;2021;;;;;;;;;;;
3541;10 Voedingsmiddelenindustrie;Chili;2022;;;;;;;;;;;
3542;10 Voedingsmiddelenindustrie;China;2021;5.0;858.0;823.0;95.0;792.0;29.0;110.0;8.0;1.0;;
3543;10 Voedingsmiddelenindustrie;China;2022;5.0;;;;;;;;;;
3544;10 Voedingsmiddelenindustrie;Christmaseiland;2021;;;;;;;;;;;
3545;10 Voedingsmiddelenindustrie;Christmaseiland;2022;;;;;;;;;;;
3546;10 Voedingsmiddelenindustrie;Cocoseilanden;2021;;;;;;;;;;;
3547;10 Voedingsmiddelenindustrie;Cocoseilanden;2022;;;;;;;;;;;
3548;10 Voedingsmiddelenindustrie;Colombia;2021;;;;;;;;;;;
3549;10 Voedingsmiddelenindustrie;Colombia;2022;;;;;;;;;;;
3550;10 Voedingsmiddelenindustrie;Comoren;2021;;;;;;;;;;;
3551;10 Voedingsmiddelenindustrie;Comoren;2022;;;;;;;;;;;
3552;10 Voedingsmiddelenindustrie;Congo;2021;;;;;;;;;;;
3553;10 Voedingsmiddelenindustrie;Congo;2022;;;;;;;;;;;
3554;10 Voedingsmiddelenindustrie;Congo (Democratische Republiek);2021;;;;;;;;;;;
3555;10 Voedingsmiddelenindustrie;Congo (Democratische Republiek);2022;;;;;;;;;;;
3556;10 Voedingsmiddelenindustrie;Cookeilanden;2021;;;;;;;;;;;
3557;10 Voedingsmiddelenindustrie;Cookeilanden;2022;;;;;;;;;;;
3558;10 Voedingsmiddelenindustrie;Costa Rica;2021;;;;;;;;;;;
3559;10 Voedingsmiddelenindustrie;Costa Rica;2022;;;;;;;;;;;
3560;10 Voedingsmiddelenindustrie;Cuba;2021;;;;;;;;;;;
3561;10 Voedingsmiddelenindustrie;Cuba;2022;;;;;;;;;;;
3562;10 Voedingsmiddelenindustrie;Curaçao;2021;;;;;;;;;;;
3563;10 Voedingsmiddelenindustrie;Curaçao;2022;;;;;;;;;;;
3564;10 Voedingsmiddelenindustrie;Cyprus;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3565;10 Voedingsmiddelenindustrie;Cyprus;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3566;10 Voedingsmiddelenindustrie;Denemarken;2021;5.0;615.0;486.0;58.0;555.0;131.0;35.0;19.0;1.0;;
3567;10 Voedingsmiddelenindustrie;Denemarken;2022;5.0;;;;;;;;;;
3568;10 Voedingsmiddelenindustrie;Djibouti;2021;;;;;;;;;;;
3569;10 Voedingsmiddelenindustrie;Djibouti;2022;;;;;;;;;;;
3570;10 Voedingsmiddelenindustrie;Dominica;2021;;;;;;;;;;;
3571;10 Voedingsmiddelenindustrie;Dominica;2022;;;;;;;;;;;
3572;10 Voedingsmiddelenindustrie;Dominicaanse Republiek;2021;;;;;;;;;;;
3573;10 Voedingsmiddelenindustrie;Dominicaanse Republiek;2022;;;;;;;;;;;
3574;10 Voedingsmiddelenindustrie;Duitsland;2021;30.0;2242.0;2090.0;385.0;1898.0;165.0;221.0;74.0;4.0;4.0;0.0
3575;10 Voedingsmiddelenindustrie;Duitsland;2022;35.0;;;;;;;64.0;;4.0;0.0
3576;10 Voedingsmiddelenindustrie;Ecuador;2021;;;;;;;;;;;
3577;10 Voedingsmiddelenindustrie;Ecuador;2022;;;;;;;;;;;
3578;10 Voedingsmiddelenindustrie;Egypte;2021;;;;;;;;;;;
3579;10 Voedingsmiddelenindustrie;Egypte;2022;;;;;;;;;;;
3580;10 Voedingsmiddelenindustrie;El Salvador;2021;;;;;;;;;;;
3581;10 Voedingsmiddelenindustrie;El Salvador;2022;;;;;;;;;;;
3582;10 Voedingsmiddelenindustrie;Equatoriaal-Guinea;2021;;;;;;;;;;;
3583;10 Voedingsmiddelenindustrie;Equatoriaal-Guinea;2022;;;;;;;;;;;
3584;10 Voedingsmiddelenindustrie;Eritrea;2021;;;;;;;;;;;
3585;10 Voedingsmiddelenindustrie;Eritrea;2022;;;;;;;;;;;
3586;10 Voedingsmiddelenindustrie;Eswatini;2021;;;;;;;;;;;
3587;10 Voedingsmiddelenindustrie;Eswatini;2022;;;;;;;;;;;
3588;10 Voedingsmiddelenindustrie;Estland;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3589;10 Voedingsmiddelenindustrie;Estland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3590;10 Voedingsmiddelenindustrie;Ethiopië;2021;;;;;;;;;;;
3591;10 Voedingsmiddelenindustrie;Ethiopië;2022;;;;;;;;;;;
3592;10 Voedingsmiddelenindustrie;Faeröer-eilanden;2021;;;;;;;;;;;
3593;10 Voedingsmiddelenindustrie;Faeröer-eilanden;2022;;;;;;;;;;;
3594;10 Voedingsmiddelenindustrie;Falklandeilanden;2021;;;;;;;;;;;
3595;10 Voedingsmiddelenindustrie;Falklandeilanden;2022;;;;;;;;;;;
3596;10 Voedingsmiddelenindustrie;Fiji;2021;;;;;;;;;;;
3597;10 Voedingsmiddelenindustrie;Fiji;2022;;;;;;;;;;;
3598;10 Voedingsmiddelenindustrie;Filippijnen;2021;;;;;;;;;;;
3599;10 Voedingsmiddelenindustrie;Filippijnen;2022;;;;;;;;;;;
3600;10 Voedingsmiddelenindustrie;Finland;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3601;10 Voedingsmiddelenindustrie;Finland;2022;0.0;;;;;;;0.0;0.0;0.0;0.0
3602;10 Voedingsmiddelenindustrie;Frankrijk;2021;15.0;1764.0;1538.0;319.0;1473.0;251.0;206.0;56.0;3.0;;
3603;10 Voedingsmiddelenindustrie;Frankrijk;2022;20.0;;;;;;;;;;
3604;10 Voedingsmiddelenindustrie;Franse Zuidelijke, Antarctische Gebieden;2021;;;;;;;;;;;
3605;10 Voedingsmiddelenindustrie;Franse Zuidelijke, Antarctische Gebieden;2022;;;;;;;;;;;
3606;10 Voedingsmiddelenindustrie;Frans-Polynesië;2021;;;;;;;;;;;
3607;10 Voedingsmiddelenindustrie;Frans-Polynesië;2022;;;;;;;;;;;
3608;10 Voedingsmiddelenindustrie;Gabon;2021;;;;;;;;;;;
3609;10 Voedingsmiddelenindustrie;Gabon;2022;;;;;;;;;;;
3610;10 Voedingsmiddelenindustrie;Gambia;2021;;;;;;;;;;;
3611;10 Voedingsmiddelenindustrie;Gambia;2022;;;;;;;;;;;
3612;10 Voedingsmiddelenindustrie;Georgië;2021;;;;;;;;;;;
3613;10 Voedingsmiddelenindustrie;Georgië;2022;;;;;;;;;;;
3614;10 Voedingsmiddelenindustrie;Ghana;2021;;;;;;;;;;;
3615;10 Voedingsmiddelenindustrie;Ghana;2022;;;;;;;;;;;
3616;10 Voedingsmiddelenindustrie;Gibraltar;2021;;;;;;;;;;;
3617;10 Voedingsmiddelenindustrie;Gibraltar;2022;;;;;;;;;;;
3618;10 Voedingsmiddelenindustrie;Grenada;2021;;;;;;;;;;;
3619;10 Voedingsmiddelenindustrie;Grenada;2022;;;;;;;;;;;
3620;10 Voedingsmiddelenindustrie;Griekenland;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3621;10 Voedingsmiddelenindustrie;Griekenland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3622;10 Voedingsmiddelenindustrie;Groenland;2021;;;;;;;;;;;
3623;10 Voedingsmiddelenindustrie;Groenland;2022;;;;;;;;;;;
3624;10 Voedingsmiddelenindustrie;Guam;2021;;;;;;;;;;;
3625;10 Voedingsmiddelenindustrie;Guam;2022;;;;;;;;;;;
3626;10 Voedingsmiddelenindustrie;Guatemala;2021;;;;;;;;;;;
3627;10 Voedingsmiddelenindustrie;Guatemala;2022;;;;;;;;;;;
3628;10 Voedingsmiddelenindustrie;Guernsey (Verenigd Koninkrijk);2021;;;;;;;;;;;
3629;10 Voedingsmiddelenindustrie;Guernsey (Verenigd Koninkrijk);2022;;;;;;;;;;;
3630;10 Voedingsmiddelenindustrie;Guinee-Bissau;2021;;;;;;;;;;;
3631;10 Voedingsmiddelenindustrie;Guinee-Bissau;2022;;;;;;;;;;;
3632;10 Voedingsmiddelenindustrie;Guinee;2021;;;;;;;;;;;
3633;10 Voedingsmiddelenindustrie;Guinee;2022;;;;;;;;;;;
3634;10 Voedingsmiddelenindustrie;Guyana;2021;;;;;;;;;;;
3635;10 Voedingsmiddelenindustrie;Guyana;2022;;;;;;;;;;;
3636;10 Voedingsmiddelenindustrie;Haïti;2021;;;;;;;;;;;
3637;10 Voedingsmiddelenindustrie;Haïti;2022;;;;;;;;;;;
3638;10 Voedingsmiddelenindustrie;Heard en McDonaldeilanden;2021;;;;;;;;;;;
3639;10 Voedingsmiddelenindustrie;Heard en McDonaldeilanden;2022;;;;;;;;;;;
3640;10 Voedingsmiddelenindustrie;Honduras;2021;;;;;;;;;;;
3641;10 Voedingsmiddelenindustrie;Honduras;2022;;;;;;;;;;;
3642;10 Voedingsmiddelenindustrie;Hongarije;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3643;10 Voedingsmiddelenindustrie;Hongarije;2022;0.0;;;;;;;0.0;;0.0;0.0
3644;10 Voedingsmiddelenindustrie;Hongkong;2021;5.0;26.0;25.0;6.0;20.0;1.0;4.0;11.0;0.0;0.0;0.0
3645;10 Voedingsmiddelenindustrie;Hongkong;2022;0.0;;;;;;;;;0.0;0.0
3646;10 Voedingsmiddelenindustrie;Ierland;2021;0.0;234.0;199.0;43.0;191.0;36.0;32.0;5.0;0.0;;
3647;10 Voedingsmiddelenindustrie;Ierland;2022;0.0;;;;;;;;;0.0;0.0
3648;10 Voedingsmiddelenindustrie;IJsland;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3649;10 Voedingsmiddelenindustrie;IJsland;2022;0.0;;;;;;;;;0.0;0.0
3650;10 Voedingsmiddelenindustrie;India;2021;;;;;;;;;;;
3651;10 Voedingsmiddelenindustrie;India;2022;;;;;;;;;;;
3652;10 Voedingsmiddelenindustrie;Indonesië;2021;;;;;;;;;;;
3653;10 Voedingsmiddelenindustrie;Indonesië;2022;;;;;;;;;;;
3654;10 Voedingsmiddelenindustrie;Irak;2021;;;;;;;;;;;
3655;10 Voedingsmiddelenindustrie;Irak;2022;;;;;;;;;;;
3656;10 Voedingsmiddelenindustrie;Iran;2021;;;;;;;;;;;
3657;10 Voedingsmiddelenindustrie;Iran;2022;;;;;;;;;;;
3658;10 Voedingsmiddelenindustrie;Israël;2021;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3659;10 Voedingsmiddelenindustrie;Israël;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3660;10 Voedingsmiddelenindustrie;Italië;2021;5.0;520.0;433.0;144.0;377.0;84.0;97.0;3.0;1.0;;
3661;10 Voedingsmiddelenindustrie;Italië;2022;5.0;;;;;;;;;;
3662;10 Voedingsmiddelenindustrie;Ivoorkust;2021;;;;;;;;;;;
3663;10 Voedingsmiddelenindustrie;Ivoorkust;2022;;;;;;;;;;;
3664;10 Voedingsmiddelenindustrie;Jamaica;2021;;;;;;;;;;;
3665;10 Voedingsmiddelenindustrie;Jamaica;2022;;;;;;;;;;;
3666;10 Voedingsmiddelenindustrie;Japan;2021;10.0;599.0;598.0;156.0;454.0;12.0;79.0;27.0;1.0;;
3667;10 Voedingsmiddelenindustrie;Japan;2022;5.0;;;;;;;;;;
3668;10 Voedingsmiddelenindustrie;Jemen;2021;;;;;;;;;;;
3669;10 Voedingsmiddelenindustrie;Jemen;2022;;;;;;;;;;;
3670;10 Voedingsmiddelenindustrie;Jersey (Verenigd Koninkrijk);2021;;;;;;;;;;;
3671;10 Voedingsmiddelenindustrie;Jersey (Verenigd Koninkrijk);2022;;;;;;;;;;;
3672;10 Voedingsmiddelenindustrie;Jordanië;2021;;;;;;;;;;;
3673;10 Voedingsmiddelenindustrie;Jordanië;2022;;;;;;;;;;;
3674;10 Voedingsmiddelenindustrie;Kaapverdië;2021;;;;;;;;;;;
3675;10 Voedingsmiddelenindustrie;Kaapverdië;2022;;;;;;;;;;;
3676;10 Voedingsmiddelenindustrie;Kameroen;2021;;;;;;;;;;;
3677;10 Voedingsmiddelenindustrie;Kameroen;2022;;;;;;;;;;;
3678;10 Voedingsmiddelenindustrie;Qatar;2021;;;;;;;;;;;
3679;10 Voedingsmiddelenindustrie;Qatar;2022;;;;;;;;;;;
3680;10 Voedingsmiddelenindustrie;Kazachstan;2021;;;;;;;;;;;
3681;10 Voedingsmiddelenindustrie;Kazachstan;2022;;;;;;;;;;;
3682;10 Voedingsmiddelenindustrie;Kenia;2021;;;;;;;;;;;
3683;10 Voedingsmiddelenindustrie;Kenia;2022;;;;;;;;;;;
3684;10 Voedingsmiddelenindustrie;Kirgizië;2021;;;;;;;;;;;
3685;10 Voedingsmiddelenindustrie;Kirgizië;2022;;;;;;;;;;;
3686;10 Voedingsmiddelenindustrie;Kiribati;2021;;;;;;;;;;;
3687;10 Voedingsmiddelenindustrie;Kiribati;2022;;;;;;;;;;;
3688;10 Voedingsmiddelenindustrie;Koeweit;2021;;;;;;;;;;;
3689;10 Voedingsmiddelenindustrie;Koeweit;2022;;;;;;;;;;;
3690;10 Voedingsmiddelenindustrie;Kosovo;2021;;;;;;;;;;;
3691;10 Voedingsmiddelenindustrie;Kosovo;2022;;;;;;;;;;;
3692;10 Voedingsmiddelenindustrie;Kroatië;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3693;10 Voedingsmiddelenindustrie;Kroatië;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3694;10 Voedingsmiddelenindustrie;Laos;2021;;;;;;;;;;;
3695;10 Voedingsmiddelenindustrie;Laos;2022;;;;;;;;;;;
3696;10 Voedingsmiddelenindustrie;Lesotho;2021;;;;;;;;;;;
3697;10 Voedingsmiddelenindustrie;Lesotho;2022;;;;;;;;;;;
3698;10 Voedingsmiddelenindustrie;Letland;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3699;10 Voedingsmiddelenindustrie;Letland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3700;10 Voedingsmiddelenindustrie;Libanon;2021;;;;;;;;;;;
3701;10 Voedingsmiddelenindustrie;Libanon;2022;;;;;;;;;;;
3702;10 Voedingsmiddelenindustrie;Liberia;2021;;;;;;;;;;;
3703;10 Voedingsmiddelenindustrie;Liberia;2022;;;;;;;;;;;
3704;10 Voedingsmiddelenindustrie;Libië;2021;;;;;;;;;;;
3705;10 Voedingsmiddelenindustrie;Libië;2022;;;;;;;;;;;
3706;10 Voedingsmiddelenindustrie;Liechtenstein;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3707;10 Voedingsmiddelenindustrie;Liechtenstein;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3708;10 Voedingsmiddelenindustrie;Litouwen;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3709;10 Voedingsmiddelenindustrie;Litouwen;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3710;10 Voedingsmiddelenindustrie;Luxemburg;2021;0.0;3.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;;
3711;10 Voedingsmiddelenindustrie;Luxemburg;2022;0.0;;;;;;;;;;
3712;10 Voedingsmiddelenindustrie;Macau;2021;;;;;;;;;;;
3713;10 Voedingsmiddelenindustrie;Macau;2022;;;;;;;;;;;
3714;10 Voedingsmiddelenindustrie;Macedonië;2021;;;;;;;;;;;
3715;10 Voedingsmiddelenindustrie;Macedonië;2022;;;;;;;;;;;
3716;10 Voedingsmiddelenindustrie;Madagaskar;2021;;;;;;;;;;;
3717;10 Voedingsmiddelenindustrie;Madagaskar;2022;;;;;;;;;;;
3718;10 Voedingsmiddelenindustrie;Malawi;2021;;;;;;;;;;;
3719;10 Voedingsmiddelenindustrie;Malawi;2022;;;;;;;;;;;
3720;10 Voedingsmiddelenindustrie;Maldiven;2021;;;;;;;;;;;
3721;10 Voedingsmiddelenindustrie;Maldiven;2022;;;;;;;;;;;
3722;10 Voedingsmiddelenindustrie;Maleisië;2021;;;;;;;;;;;
3723;10 Voedingsmiddelenindustrie;Maleisië;2022;;;;;;;;;;;
3724;10 Voedingsmiddelenindustrie;Mali;2021;;;;;;;;;;;
3725;10 Voedingsmiddelenindustrie;Mali;2022;;;;;;;;;;;
3726;10 Voedingsmiddelenindustrie;Malta;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3727;10 Voedingsmiddelenindustrie;Malta;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3728;10 Voedingsmiddelenindustrie;Man;2021;;;;;;;;;;;
3729;10 Voedingsmiddelenindustrie;Man;2022;;;;;;;;;;;
3730;10 Voedingsmiddelenindustrie;Marokko;2021;;;;;;;;;;;
3731;10 Voedingsmiddelenindustrie;Marokko;2022;;;;;;;;;;;
3732;10 Voedingsmiddelenindustrie;Marshalleilanden;2021;;;;;;;;;;;
3733;10 Voedingsmiddelenindustrie;Marshalleilanden;2022;;;;;;;;;;;
3734;10 Voedingsmiddelenindustrie;Mauritanië;2021;;;;;;;;;;;
3735;10 Voedingsmiddelenindustrie;Mauritanië;2022;;;;;;;;;;;
3736;10 Voedingsmiddelenindustrie;Mauritius;2021;;;;;;;;;;;
3737;10 Voedingsmiddelenindustrie;Mauritius;2022;;;;;;;;;;;
3738;10 Voedingsmiddelenindustrie;Mexico;2021;;;;;;;;;;;
3739;10 Voedingsmiddelenindustrie;Mexico;2022;;;;;;;;;;;
3740;10 Voedingsmiddelenindustrie;Micronesië;2021;;;;;;;;;;;
3741;10 Voedingsmiddelenindustrie;Micronesië;2022;;;;;;;;;;;
3742;10 Voedingsmiddelenindustrie;Moldavië;2021;;;;;;;;;;;
3743;10 Voedingsmiddelenindustrie;Moldavië;2022;;;;;;;;;;;
3744;10 Voedingsmiddelenindustrie;Mongolië;2021;;;;;;;;;;;
3745;10 Voedingsmiddelenindustrie;Mongolië;2022;;;;;;;;;;;
3746;10 Voedingsmiddelenindustrie;Montenegro;2021;;;;;;;;;;;
3747;10 Voedingsmiddelenindustrie;Montenegro;2022;;;;;;;;;;;
3748;10 Voedingsmiddelenindustrie;Montserrat;2021;;;;;;;;;;;
3749;10 Voedingsmiddelenindustrie;Montserrat;2022;;;;;;;;;;;
3750;10 Voedingsmiddelenindustrie;Mozambique;2021;;;;;;;;;;;
3751;10 Voedingsmiddelenindustrie;Mozambique;2022;;;;;;;;;;;
3752;10 Voedingsmiddelenindustrie;Myanmar;2021;;;;;;;;;;;
3753;10 Voedingsmiddelenindustrie;Myanmar;2022;;;;;;;;;;;
3754;10 Voedingsmiddelenindustrie;Namibië;2021;;;;;;;;;;;
3755;10 Voedingsmiddelenindustrie;Namibië;2022;;;;;;;;;;;
3756;10 Voedingsmiddelenindustrie;Nauru;2021;;;;;;;;;;;
3757;10 Voedingsmiddelenindustrie;Nauru;2022;;;;;;;;;;;
3758;10 Voedingsmiddelenindustrie;Nederlandse Antillen;2021;;;;;;;;;;;
3759;10 Voedingsmiddelenindustrie;Nederlandse Antillen;2022;;;;;;;;;;;
3760;10 Voedingsmiddelenindustrie;Nepal;2021;;;;;;;;;;;
3761;10 Voedingsmiddelenindustrie;Nepal;2022;;;;;;;;;;;
3762;10 Voedingsmiddelenindustrie;Nicaragua;2021;;;;;;;;;;;
3763;10 Voedingsmiddelenindustrie;Nicaragua;2022;;;;;;;;;;;
3764;10 Voedingsmiddelenindustrie;Nieuw-Caledonië;2021;;;;;;;;;;;
3765;10 Voedingsmiddelenindustrie;Nieuw-Caledonië;2022;;;;;;;;;;;
3766;10 Voedingsmiddelenindustrie;Nieuw-Zeeland;2021;0.0;212.0;190.0;45.0;169.0;23.0;12.0;4.0;0.0;;
3767;10 Voedingsmiddelenindustrie;Nieuw-Zeeland;2022;0.0;;;;;;;;;0.0;0.0
3768;10 Voedingsmiddelenindustrie;Niger;2021;;;;;;;;;;;
3769;10 Voedingsmiddelenindustrie;Niger;2022;;;;;;;;;;;
3770;10 Voedingsmiddelenindustrie;Nigeria;2021;;;;;;;;;;;
3771;10 Voedingsmiddelenindustrie;Nigeria;2022;;;;;;;;;;;
3772;10 Voedingsmiddelenindustrie;Niue;2021;;;;;;;;;;;
3773;10 Voedingsmiddelenindustrie;Niue;2022;;;;;;;;;;;
3774;10 Voedingsmiddelenindustrie;Noordelijke Marianen;2021;;;;;;;;;;;
3775;10 Voedingsmiddelenindustrie;Noordelijke Marianen;2022;;;;;;;;;;;
3776;10 Voedingsmiddelenindustrie;Noord-Korea;2021;;;;;;;;;;;
3777;10 Voedingsmiddelenindustrie;Noord-Korea;2022;;;;;;;;;;;
3778;10 Voedingsmiddelenindustrie;Noorwegen;2021;0.0;141.0;139.0;27.0;118.0;4.0;21.0;5.0;0.0;;
3779;10 Voedingsmiddelenindustrie;Noorwegen;2022;5.0;;;;;;;;;;
3780;10 Voedingsmiddelenindustrie;Norfolkeiland;2021;;;;;;;;;;;
3781;10 Voedingsmiddelenindustrie;Norfolkeiland;2022;;;;;;;;;;;
3782;10 Voedingsmiddelenindustrie;Oekraïne;2021;;;;;;;;;;;
3783;10 Voedingsmiddelenindustrie;Oekraïne;2022;;;;;;;;;;;
3784;10 Voedingsmiddelenindustrie;Oezbekistan;2021;;;;;;;;;;;
3785;10 Voedingsmiddelenindustrie;Oezbekistan;2022;;;;;;;;;;;
3786;10 Voedingsmiddelenindustrie;Oman;2021;;;;;;;;;;;
3787;10 Voedingsmiddelenindustrie;Oman;2022;;;;;;;;;;;
3788;10 Voedingsmiddelenindustrie;Oostenrijk;2021;0.0;2763.0;2147.0;1124.0;1739.0;631.0;216.0;17.0;2.0;;
3789;10 Voedingsmiddelenindustrie;Oostenrijk;2022;0.0;;;;;;;;;;
3790;10 Voedingsmiddelenindustrie;Pakistan;2021;;;;;;;;;;;
3791;10 Voedingsmiddelenindustrie;Pakistan;2022;;;;;;;;;;;
3792;10 Voedingsmiddelenindustrie;Palau;2021;;;;;;;;;;;
3793;10 Voedingsmiddelenindustrie;Palau;2022;;;;;;;;;;;
3794;10 Voedingsmiddelenindustrie;Bezet Palestijns gebied;2021;;;;;;;;;;;
3795;10 Voedingsmiddelenindustrie;Bezet Palestijns gebied;2022;;;;;;;;;;;
3796;10 Voedingsmiddelenindustrie;Panama;2021;;;;;;;;;;;
3797;10 Voedingsmiddelenindustrie;Panama;2022;;;;;;;;;;;
3798;10 Voedingsmiddelenindustrie;Papoea-Nieuw-Guinea;2021;;;;;;;;;;;
3799;10 Voedingsmiddelenindustrie;Papoea-Nieuw-Guinea;2022;;;;;;;;;;;
3800;10 Voedingsmiddelenindustrie;Paraguay;2021;;;;;;;;;;;
3801;10 Voedingsmiddelenindustrie;Paraguay;2022;;;;;;;;;;;
3802;10 Voedingsmiddelenindustrie;Peru;2021;;;;;;;;;;;
3803;10 Voedingsmiddelenindustrie;Peru;2022;;;;;;;;;;;
3804;10 Voedingsmiddelenindustrie;Pitcairneilanden;2021;;;;;;;;;;;
3805;10 Voedingsmiddelenindustrie;Pitcairneilanden;2022;;;;;;;;;;;
3806;10 Voedingsmiddelenindustrie;Polen;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3807;10 Voedingsmiddelenindustrie;Polen;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
