ID;Vorderingen;RegioS;Perioden;AantalOpenstaandeVorderingen_1;OpenstaandSaldo_2
1364;Totaal;Flevoland (PV);2020 december;16200.0;60.9
1365;Totaal;Flevoland (PV);2021 januari;16030.0;61.6
1366;Totaal;Flevoland (PV);2021 februari;16260.0;61.7
1367;Totaal;Flevoland (PV);2021 maart;16320.0;61.1
1368;Totaal;Flevoland (PV);2021 april;16250.0;60.8
1369;Totaal;Flevoland (PV);2021 mei;16050.0;60.6
1370;Totaal;Flevoland (PV);2021 juni;16100.0;60.0
1371;Totaal;Flevoland (PV);2021 juli;15980.0;59.9
1372;Totaal;Flevoland (PV);2021 augustus;16030.0;59.9
1373;Totaal;Flevoland (PV);2021 september;16230.0;59.4
1374;Totaal;Flevoland (PV);2021 oktober;16090.0;58.9
1375;Totaal;Flevoland (PV);2021 november;16000.0;58.5
1376;Totaal;Flevoland (PV);2021 december;16130.0;58.2
1377;Totaal;Flevoland (PV);2022 januari;15960.0;59.5
1378;Totaal;Flevoland (PV);2022 februari;16330.0;59.1
1379;Totaal;Flevoland (PV);2022 maart;16420.0;58.9
1380;Totaal;Flevoland (PV);2022 april;16390.0;58.7
1381;Totaal;Flevoland (PV);2022 mei;16390.0;58.4
1382;Totaal;Flevoland (PV);2022 juni;16140.0;57.9
1383;Totaal;Flevoland (PV);2022 juli;16000.0;57.5
1384;Totaal;Flevoland (PV);2022 augustus;15950.0;57.2
1385;Totaal;Flevoland (PV);2022 september;15900.0;56.6
1386;Totaal;Flevoland (PV);2022 oktober;15750.0;55.9
1387;Totaal;Flevoland (PV);2022 november;15680.0;54.9
1388;Totaal;Flevoland (PV);2022 december;15520.0;54.6
1389;Totaal;Flevoland (PV);2023 januari;15400.0;54.5
1390;Totaal;Flevoland (PV);2023 februari;15340.0;53.6
1391;Totaal;Flevoland (PV);2023 maart;15190.0;52.7
1392;Totaal;Flevoland (PV);2023 april;15110.0;52.5
1393;Totaal;Flevoland (PV);2023 mei;15550.0;52.1
1394;Totaal;Flevoland (PV);2023 juni;14930.0;51.6
1395;Totaal;Flevoland (PV);2023 juli;14680.0;51.5
1396;Totaal;Flevoland (PV);2023 augustus;14470.0;51.0
1397;Totaal;Flevoland (PV);2023 september;14350.0;50.0
1398;Totaal;Flevoland (PV);2023 oktober;14250.0;49.6
1399;Totaal;Flevoland (PV);2023 november;14030.0;49.1
1400;Totaal;Flevoland (PV);2023 december;13860.0;48.6
1401;Totaal;Flevoland (PV);2024 januari;13540.0;48.9
1402;Totaal;Flevoland (PV);2024 februari;13590.0;48.2
1403;Totaal;Flevoland (PV);2024 maart;13450.0;47.8
1404;Totaal;Flevoland (PV);2024 april;13580.0;47.4
1405;Totaal;Flevoland (PV);2024 mei;13430.0;46.8
1406;Totaal;Flevoland (PV);2024 juni;13010.0;46.8
1407;Totaal;Flevoland (PV);2024 juli;13280.0;47.0
1408;Totaal;Flevoland (PV);2024 augustus;13060.0;46.5
1409;Totaal;Flevoland (PV);2024 september;13050.0;46.1
1410;Totaal;Gelderland (PV);2013 januari;39470.0;151.3
1411;Totaal;Gelderland (PV);2013 februari;39180.0;151.3
1412;Totaal;Gelderland (PV);2013 maart;39680.0;152.5
1413;Totaal;Gelderland (PV);2013 april;39960.0;152.1
1414;Totaal;Gelderland (PV);2013 mei;39980.0;152.2
1415;Totaal;Gelderland (PV);2013 juni;40120.0;153.5
1416;Totaal;Gelderland (PV);2013 juli;40210.0;153.6
1417;Totaal;Gelderland (PV);2013 augustus;40260.0;153.6
1418;Totaal;Gelderland (PV);2013 september;40840.0;154.6
1419;Totaal;Gelderland (PV);2013 oktober;41920.0;158.3
1420;Totaal;Gelderland (PV);2013 november;41860.0;158.8
1421;Totaal;Gelderland (PV);2013 december;42910.0;160.3
1422;Totaal;Gelderland (PV);2014 januari;42510.0;160.7
1423;Totaal;Gelderland (PV);2014 februari;42900.0;159.8
1424;Totaal;Gelderland (PV);2014 maart;42990.0;159.7
1425;Totaal;Gelderland (PV);2014 april;43130.0;159.5
1426;Totaal;Gelderland (PV);2014 mei;43180.0;159.3
1427;Totaal;Gelderland (PV);2014 juni;43120.0;158.6
1428;Totaal;Gelderland (PV);2014 juli;43540.0;159.7
1429;Totaal;Gelderland (PV);2014 augustus;43280.0;158.9
1430;Totaal;Gelderland (PV);2014 september;43510.0;159.4
1431;Totaal;Gelderland (PV);2014 oktober;44110.0;159.8
1432;Totaal;Gelderland (PV);2014 november;44440.0;159.6
1433;Totaal;Gelderland (PV);2014 december;44510.0;159.9
1434;Totaal;Gelderland (PV);2015 januari;43990.0;161.3
1435;Totaal;Gelderland (PV);2015 februari;44650.0;162.3
1436;Totaal;Gelderland (PV);2015 maart;45090.0;162.3
1437;Totaal;Gelderland (PV);2015 april;45710.0;163.2
1438;Totaal;Gelderland (PV);2015 mei;45510.0;162.4
1439;Totaal;Gelderland (PV);2015 juni;45400.0;162.5
1440;Totaal;Gelderland (PV);2015 juli;45340.0;162.7
1441;Totaal;Gelderland (PV);2015 augustus;45270.0;162.4
1442;Totaal;Gelderland (PV);2015 september;45760.0;164.2
1443;Totaal;Gelderland (PV);2015 oktober;46350.0;164.2
1444;Totaal;Gelderland (PV);2015 november;46660.0;163.0
1445;Totaal;Gelderland (PV);2015 december;46360.0;161.9
1446;Totaal;Gelderland (PV);2016 januari;45160.0;159.7
1447;Totaal;Gelderland (PV);2016 februari;46580.0;161.1
1448;Totaal;Gelderland (PV);2016 maart;46670.0;161.6
1449;Totaal;Gelderland (PV);2016 april;46560.0;161.4
1450;Totaal;Gelderland (PV);2016 mei;46960.0;163.0
1451;Totaal;Gelderland (PV);2016 juni;44870.0;161.8
1452;Totaal;Gelderland (PV);2016 juli;44620.0;162.3
1453;Totaal;Gelderland (PV);2016 augustus;44920.0;162.3
1454;Totaal;Gelderland (PV);2016 september;45080.0;161.8
1455;Totaal;Gelderland (PV);2016 oktober;45520.0;162.6
1456;Totaal;Gelderland (PV);2016 november;46010.0;162.8
1457;Totaal;Gelderland (PV);2016 december;46270.0;162.3
1458;Totaal;Gelderland (PV);2017 januari;45900.0;163.0
1459;Totaal;Gelderland (PV);2017 februari;46140.0;162.7
1460;Totaal;Gelderland (PV);2017 maart;46780.0;163.2
1461;Totaal;Gelderland (PV);2017 april;46590.0;163.2
1462;Totaal;Gelderland (PV);2017 mei;46910.0;162.8
1463;Totaal;Gelderland (PV);2017 juni;46810.0;162.4
1464;Totaal;Gelderland (PV);2017 juli;46770.0;162.3
1465;Totaal;Gelderland (PV);2017 augustus;47080.0;162.0
1466;Totaal;Gelderland (PV);2017 september;47100.0;161.7
1467;Totaal;Gelderland (PV);2017 oktober;47660.0;161.3
1468;Totaal;Gelderland (PV);2017 november;47960.0;159.9
1469;Totaal;Gelderland (PV);2017 december;47520.0;158.4
1470;Totaal;Gelderland (PV);2018 januari;47060.0;159.1
1471;Totaal;Gelderland (PV);2018 februari;47390.0;158.9
1472;Totaal;Gelderland (PV);2018 maart;47440.0;158.3
1473;Totaal;Gelderland (PV);2018 april;47180.0;157.4
1474;Totaal;Gelderland (PV);2018 mei;47080.0;156.2
1475;Totaal;Gelderland (PV);2018 juni;46910.0;155.2
1476;Totaal;Gelderland (PV);2018 juli;46750.0;154.6
1477;Totaal;Gelderland (PV);2018 augustus;46730.0;154.0
1478;Totaal;Gelderland (PV);2018 september;46600.0;153.2
1479;Totaal;Gelderland (PV);2018 oktober;46910.0;152.5
1480;Totaal;Gelderland (PV);2018 november;46850.0;151.1
1481;Totaal;Gelderland (PV);2018 december;46310.0;149.9
1482;Totaal;Gelderland (PV);2019 januari;45520.0;149.9
1483;Totaal;Gelderland (PV);2019 februari;46190.0;149.6
1484;Totaal;Gelderland (PV);2019 maart;45950.0;148.5
1485;Totaal;Gelderland (PV);2019 april;45970.0;147.3
1486;Totaal;Gelderland (PV);2019 mei;45750.0;146.2
1487;Totaal;Gelderland (PV);2019 juni;45090.0;145.1
1488;Totaal;Gelderland (PV);2019 juli;44830.0;144.4
1489;Totaal;Gelderland (PV);2019 augustus;44310.0;143.4
1490;Totaal;Gelderland (PV);2019 september;44200.0;143.0
1491;Totaal;Gelderland (PV);2019 oktober;44540.0;142.1
1492;Totaal;Gelderland (PV);2019 november;44300.0;140.9
1493;Totaal;Gelderland (PV);2019 december;43890.0;139.3
1494;Totaal;Gelderland (PV);2020 januari;43300.0;138.7
1495;Totaal;Gelderland (PV);2020 februari;43720.0;138.1
1496;Totaal;Gelderland (PV);2020 maart;43560.0;136.9
1497;Totaal;Gelderland (PV);2020 april;43410.0;138.2
1498;Totaal;Gelderland (PV);2020 mei;43880.0;141.8
1499;Totaal;Gelderland (PV);2020 juni;44680.0;145.2
1500;Totaal;Gelderland (PV);2020 juli;44770.0;147.0
1501;Totaal;Gelderland (PV);2020 augustus;44200.0;147.1
1502;Totaal;Gelderland (PV);2020 september;44430.0;146.9
1503;Totaal;Gelderland (PV);2020 oktober;45030.0;146.4
1504;Totaal;Gelderland (PV);2020 november;45240.0;146.6
1505;Totaal;Gelderland (PV);2020 december;45250.0;145.4
1506;Totaal;Gelderland (PV);2021 januari;44020.0;146.0
1507;Totaal;Gelderland (PV);2021 februari;44530.0;146.3
1508;Totaal;Gelderland (PV);2021 maart;44630.0;146.2
1509;Totaal;Gelderland (PV);2021 april;44450.0;146.2
1510;Totaal;Gelderland (PV);2021 mei;44030.0;145.7
1511;Totaal;Gelderland (PV);2021 juni;44040.0;145.4
1512;Totaal;Gelderland (PV);2021 juli;43550.0;144.6
1513;Totaal;Gelderland (PV);2021 augustus;43140.0;143.5
1514;Totaal;Gelderland (PV);2021 september;43080.0;142.7
1515;Totaal;Gelderland (PV);2021 oktober;43130.0;141.8
1516;Totaal;Gelderland (PV);2021 november;43280.0;140.5
1517;Totaal;Gelderland (PV);2021 december;43240.0;138.9
1518;Totaal;Gelderland (PV);2022 januari;42180.0;139.1
1519;Totaal;Gelderland (PV);2022 februari;42500.0;138.4
1520;Totaal;Gelderland (PV);2022 maart;42410.0;137.7
1521;Totaal;Gelderland (PV);2022 april;42680.0;137.2
1522;Totaal;Gelderland (PV);2022 mei;42880.0;135.9
1523;Totaal;Gelderland (PV);2022 juni;41760.0;134.6
1524;Totaal;Gelderland (PV);2022 juli;41220.0;132.2
1525;Totaal;Gelderland (PV);2022 augustus;40910.0;131.1
1526;Totaal;Gelderland (PV);2022 september;40620.0;129.7
1527;Totaal;Gelderland (PV);2022 oktober;40730.0;128.5
1528;Totaal;Gelderland (PV);2022 november;40700.0;127.4
1529;Totaal;Gelderland (PV);2022 december;40510.0;125.2
1530;Totaal;Gelderland (PV);2023 januari;39680.0;124.9
1531;Totaal;Gelderland (PV);2023 februari;39930.0;123.8
1532;Totaal;Gelderland (PV);2023 maart;39700.0;122.4
1533;Totaal;Gelderland (PV);2023 april;39470.0;121.5
1534;Totaal;Gelderland (PV);2023 mei;39460.0;120.4
1535;Totaal;Gelderland (PV);2023 juni;38780.0;119.1
1536;Totaal;Gelderland (PV);2023 juli;38190.0;118.4
1537;Totaal;Gelderland (PV);2023 augustus;37790.0;117.3
1538;Totaal;Gelderland (PV);2023 september;37420.0;115.4
1539;Totaal;Gelderland (PV);2023 oktober;37390.0;114.0
1540;Totaal;Gelderland (PV);2023 november;37040.0;112.9
1541;Totaal;Gelderland (PV);2023 december;36510.0;111.6
1542;Totaal;Gelderland (PV);2024 januari;35690.0;111.4
1543;Totaal;Gelderland (PV);2024 februari;35920.0;110.5
1544;Totaal;Gelderland (PV);2024 maart;35740.0;109.1
1545;Totaal;Gelderland (PV);2024 april;36180.0;108.6
1546;Totaal;Gelderland (PV);2024 mei;36060.0;107.5
1547;Totaal;Gelderland (PV);2024 juni;34880.0;106.4
1548;Totaal;Gelderland (PV);2024 juli;34600.0;104.9
1549;Totaal;Gelderland (PV);2024 augustus;34080.0;104.5
1550;Totaal;Gelderland (PV);2024 september;33960.0;103.7
1551;Totaal;Utrecht (PV);2013 januari;19070.0;82.0
1552;Totaal;Utrecht (PV);2013 februari;19030.0;82.0
1553;Totaal;Utrecht (PV);2013 maart;19270.0;82.0
1554;Totaal;Utrecht (PV);2013 april;19180.0;81.6
1555;Totaal;Utrecht (PV);2013 mei;19170.0;81.5
1556;Totaal;Utrecht (PV);2013 juni;19010.0;81.8
1557;Totaal;Utrecht (PV);2013 juli;19280.0;81.8
1558;Totaal;Utrecht (PV);2013 augustus;19220.0;81.6
1559;Totaal;Utrecht (PV);2013 september;19620.0;82.7
1560;Totaal;Utrecht (PV);2013 oktober;20370.0;84.5
1561;Totaal;Utrecht (PV);2013 november;20500.0;85.2
1562;Totaal;Utrecht (PV);2013 december;20840.0;85.3
1563;Totaal;Utrecht (PV);2014 januari;20510.0;85.7
1564;Totaal;Utrecht (PV);2014 februari;20840.0;85.9
1565;Totaal;Utrecht (PV);2014 maart;20930.0;85.6
1566;Totaal;Utrecht (PV);2014 april;21000.0;85.9
1567;Totaal;Utrecht (PV);2014 mei;20880.0;85.9
1568;Totaal;Utrecht (PV);2014 juni;20750.0;85.8
1569;Totaal;Utrecht (PV);2014 juli;20870.0;86.4
1570;Totaal;Utrecht (PV);2014 augustus;20860.0;86.7
1571;Totaal;Utrecht (PV);2014 september;21050.0;86.5
1572;Totaal;Utrecht (PV);2014 oktober;21210.0;86.3
1573;Totaal;Utrecht (PV);2014 november;21300.0;86.5
1574;Totaal;Utrecht (PV);2014 december;21520.0;86.1
1575;Totaal;Utrecht (PV);2015 januari;20920.0;86.5
1576;Totaal;Utrecht (PV);2015 februari;21120.0;87.0
1577;Totaal;Utrecht (PV);2015 maart;21300.0;87.0
1578;Totaal;Utrecht (PV);2015 april;21800.0;87.2
1579;Totaal;Utrecht (PV);2015 mei;21730.0;87.1
1580;Totaal;Utrecht (PV);2015 juni;21390.0;87.4
1581;Totaal;Utrecht (PV);2015 juli;21420.0;86.8
1582;Totaal;Utrecht (PV);2015 augustus;21370.0;87.0
1583;Totaal;Utrecht (PV);2015 september;21860.0;87.4
1584;Totaal;Utrecht (PV);2015 oktober;22220.0;87.6
1585;Totaal;Utrecht (PV);2015 november;22460.0;87.7
1586;Totaal;Utrecht (PV);2015 december;22460.0;86.7
1587;Totaal;Utrecht (PV);2016 januari;21990.0;87.6
1588;Totaal;Utrecht (PV);2016 februari;22470.0;87.7
1589;Totaal;Utrecht (PV);2016 maart;22680.0;87.7
1590;Totaal;Utrecht (PV);2016 april;22580.0;88.0
1591;Totaal;Utrecht (PV);2016 mei;22730.0;88.0
1592;Totaal;Utrecht (PV);2016 juni;22830.0;88.3
1593;Totaal;Utrecht (PV);2016 juli;22880.0;88.3
1594;Totaal;Utrecht (PV);2016 augustus;23160.0;88.4
1595;Totaal;Utrecht (PV);2016 september;23350.0;88.5
1596;Totaal;Utrecht (PV);2016 oktober;23590.0;88.5
1597;Totaal;Utrecht (PV);2016 november;23750.0;88.6
1598;Totaal;Utrecht (PV);2016 december;23730.0;87.8
1599;Totaal;Utrecht (PV);2017 januari;23440.0;87.4
1600;Totaal;Utrecht (PV);2017 februari;23640.0;88.1
1601;Totaal;Utrecht (PV);2017 maart;23710.0;88.0
1602;Totaal;Utrecht (PV);2017 april;23550.0;87.9
1603;Totaal;Utrecht (PV);2017 mei;23810.0;88.0
1604;Totaal;Utrecht (PV);2017 juni;23760.0;88.0
1605;Totaal;Utrecht (PV);2017 juli;23920.0;88.5
1606;Totaal;Utrecht (PV);2017 augustus;23980.0;88.3
1607;Totaal;Utrecht (PV);2017 september;24240.0;88.4
1608;Totaal;Utrecht (PV);2017 oktober;24490.0;88.1
1609;Totaal;Utrecht (PV);2017 november;24520.0;87.9
1610;Totaal;Utrecht (PV);2017 december;24300.0;86.7
1611;Totaal;Utrecht (PV);2018 januari;24060.0;87.1
1612;Totaal;Utrecht (PV);2018 februari;24160.0;86.9
1613;Totaal;Utrecht (PV);2018 maart;24300.0;87.0
1614;Totaal;Utrecht (PV);2018 april;24510.0;86.9
1615;Totaal;Utrecht (PV);2018 mei;24760.0;86.7
1616;Totaal;Utrecht (PV);2018 juni;24830.0;86.3
1617;Totaal;Utrecht (PV);2018 juli;24710.0;85.9
1618;Totaal;Utrecht (PV);2018 augustus;24650.0;85.4
1619;Totaal;Utrecht (PV);2018 september;24850.0;85.2
1620;Totaal;Utrecht (PV);2018 oktober;25120.0;84.5
1621;Totaal;Utrecht (PV);2018 november;24970.0;83.9
1622;Totaal;Utrecht (PV);2018 december;24830.0;83.5
1623;Totaal;Utrecht (PV);2019 januari;24910.0;84.7
1624;Totaal;Utrecht (PV);2019 februari;24890.0;84.4
1625;Totaal;Utrecht (PV);2019 maart;24840.0;84.4
1626;Totaal;Utrecht (PV);2019 april;24930.0;84.0
1627;Totaal;Utrecht (PV);2019 mei;24840.0;83.4
1628;Totaal;Utrecht (PV);2019 juni;24510.0;83.2
1629;Totaal;Utrecht (PV);2019 juli;24490.0;83.1
1630;Totaal;Utrecht (PV);2019 augustus;24410.0;82.5
1631;Totaal;Utrecht (PV);2019 september;24390.0;81.4
1632;Totaal;Utrecht (PV);2019 oktober;24490.0;80.6
1633;Totaal;Utrecht (PV);2019 november;24200.0;79.9
1634;Totaal;Utrecht (PV);2019 december;24140.0;79.5
1635;Totaal;Utrecht (PV);2020 januari;23610.0;79.2
1636;Totaal;Utrecht (PV);2020 februari;23710.0;79.3
1637;Totaal;Utrecht (PV);2020 maart;23640.0;79.1
1638;Totaal;Utrecht (PV);2020 april;23440.0;78.2
1639;Totaal;Utrecht (PV);2020 mei;24060.0;81.6
1640;Totaal;Utrecht (PV);2020 juni;24670.0;84.4
1641;Totaal;Utrecht (PV);2020 juli;24930.0;86.2
1642;Totaal;Utrecht (PV);2020 augustus;24970.0;86.4
1643;Totaal;Utrecht (PV);2020 september;25610.0;86.9
1644;Totaal;Utrecht (PV);2020 oktober;26220.0;87.4
1645;Totaal;Utrecht (PV);2020 november;26230.0;87.3
1646;Totaal;Utrecht (PV);2020 december;26290.0;87.2
1647;Totaal;Utrecht (PV);2021 januari;25690.0;87.4
1648;Totaal;Utrecht (PV);2021 februari;25980.0;87.1
1649;Totaal;Utrecht (PV);2021 maart;25840.0;86.8
1650;Totaal;Utrecht (PV);2021 april;25250.0;86.6
1651;Totaal;Utrecht (PV);2021 mei;27090.0;87.4
1652;Totaal;Utrecht (PV);2021 juni;26640.0;87.1
1653;Totaal;Utrecht (PV);2021 juli;26470.0;87.2
1654;Totaal;Utrecht (PV);2021 augustus;27260.0;87.7
1655;Totaal;Utrecht (PV);2021 september;27290.0;87.4
1656;Totaal;Utrecht (PV);2021 oktober;27310.0;87.4
1657;Totaal;Utrecht (PV);2021 november;27440.0;87.6
1658;Totaal;Utrecht (PV);2021 december;28310.0;87.4
1659;Totaal;Utrecht (PV);2022 januari;26970.0;87.5
1660;Totaal;Utrecht (PV);2022 februari;27230.0;87.2
1661;Totaal;Utrecht (PV);2022 maart;27270.0;87.3
1662;Totaal;Utrecht (PV);2022 april;27340.0;86.9
1663;Totaal;Utrecht (PV);2022 mei;27350.0;86.6
1664;Totaal;Utrecht (PV);2022 juni;26920.0;86.4
1665;Totaal;Utrecht (PV);2022 juli;26730.0;85.8
1666;Totaal;Utrecht (PV);2022 augustus;26620.0;85.2
1667;Totaal;Utrecht (PV);2022 september;26430.0;84.2
1668;Totaal;Utrecht (PV);2022 oktober;26330.0;83.4
1669;Totaal;Utrecht (PV);2022 november;26240.0;82.7
1670;Totaal;Utrecht (PV);2022 december;26130.0;81.9
1671;Totaal;Utrecht (PV);2023 januari;25860.0;81.6
1672;Totaal;Utrecht (PV);2023 februari;25760.0;80.8
1673;Totaal;Utrecht (PV);2023 maart;25390.0;79.9
1674;Totaal;Utrecht (PV);2023 april;25310.0;78.9
1675;Totaal;Utrecht (PV);2023 mei;25450.0;78.6
1676;Totaal;Utrecht (PV);2023 juni;25060.0;78.2
1677;Totaal;Utrecht (PV);2023 juli;24640.0;77.5
1678;Totaal;Utrecht (PV);2023 augustus;24530.0;76.8
1679;Totaal;Utrecht (PV);2023 september;24380.0;75.9
1680;Totaal;Utrecht (PV);2023 oktober;24560.0;75.6
1681;Totaal;Utrecht (PV);2023 november;24380.0;75.0
1682;Totaal;Utrecht (PV);2023 december;24150.0;74.2
1683;Totaal;Utrecht (PV);2024 januari;23840.0;73.7
1684;Totaal;Utrecht (PV);2024 februari;23810.0;73.3
1685;Totaal;Utrecht (PV);2024 maart;23780.0;72.8
1686;Totaal;Utrecht (PV);2024 april;24300.0;72.0
1687;Totaal;Utrecht (PV);2024 mei;24140.0;71.6
1688;Totaal;Utrecht (PV);2024 juni;23280.0;71.1
1689;Totaal;Utrecht (PV);2024 juli;23130.0;69.9
1690;Totaal;Utrecht (PV);2024 augustus;22960.0;69.2
1691;Totaal;Utrecht (PV);2024 september;22880.0;68.4
1692;Totaal;Noord-Holland (PV);2013 januari;62890.0;220.1
1693;Totaal;Noord-Holland (PV);2013 februari;63090.0;219.8
1694;Totaal;Noord-Holland (PV);2013 maart;63500.0;221.0
1695;Totaal;Noord-Holland (PV);2013 april;63700.0;221.2
1696;Totaal;Noord-Holland (PV);2013 mei;63730.0;219.0
1697;Totaal;Noord-Holland (PV);2013 juni;61660.0;218.4
1698;Totaal;Noord-Holland (PV);2013 juli;62140.0;218.5
1699;Totaal;Noord-Holland (PV);2013 augustus;62120.0;217.8
1700;Totaal;Noord-Holland (PV);2013 september;62600.0;219.0
1701;Totaal;Noord-Holland (PV);2013 oktober;63750.0;221.5
1702;Totaal;Noord-Holland (PV);2013 november;63650.0;220.9
1703;Totaal;Noord-Holland (PV);2013 december;63710.0;221.3
1704;Totaal;Noord-Holland (PV);2014 januari;63630.0;223.1
1705;Totaal;Noord-Holland (PV);2014 februari;64230.0;224.0
1706;Totaal;Noord-Holland (PV);2014 maart;64730.0;225.3
1707;Totaal;Noord-Holland (PV);2014 april;64970.0;226.2
1708;Totaal;Noord-Holland (PV);2014 mei;65110.0;224.0
1709;Totaal;Noord-Holland (PV);2014 juni;63420.0;223.8
1710;Totaal;Noord-Holland (PV);2014 juli;63630.0;223.3
1711;Totaal;Noord-Holland (PV);2014 augustus;63490.0;222.3
1712;Totaal;Noord-Holland (PV);2014 september;64180.0;221.6
1713;Totaal;Noord-Holland (PV);2014 oktober;65060.0;221.7
1714;Totaal;Noord-Holland (PV);2014 november;65290.0;221.9
1715;Totaal;Noord-Holland (PV);2014 december;65660.0;222.0
1716;Totaal;Noord-Holland (PV);2015 januari;63320.0;219.4
1717;Totaal;Noord-Holland (PV);2015 februari;63990.0;223.2
1718;Totaal;Noord-Holland (PV);2015 maart;64770.0;223.5
1719;Totaal;Noord-Holland (PV);2015 april;66790.0;223.5
1720;Totaal;Noord-Holland (PV);2015 mei;66220.0;221.4
1721;Totaal;Noord-Holland (PV);2015 juni;63440.0;221.2
1722;Totaal;Noord-Holland (PV);2015 juli;63480.0;221.3
1723;Totaal;Noord-Holland (PV);2015 augustus;64220.0;221.4
1724;Totaal;Noord-Holland (PV);2015 september;65230.0;221.6
1725;Totaal;Noord-Holland (PV);2015 oktober;66140.0;222.3
1726;Totaal;Noord-Holland (PV);2015 november;66800.0;222.2
1727;Totaal;Noord-Holland (PV);2015 december;67560.0;222.5
1728;Totaal;Noord-Holland (PV);2016 januari;66890.0;223.6
1729;Totaal;Noord-Holland (PV);2016 februari;68210.0;225.2
1730;Totaal;Noord-Holland (PV);2016 maart;68460.0;225.7
1731;Totaal;Noord-Holland (PV);2016 april;68180.0;225.5
1732;Totaal;Noord-Holland (PV);2016 mei;68140.0;223.3
1733;Totaal;Noord-Holland (PV);2016 juni;64560.0;222.2
1734;Totaal;Noord-Holland (PV);2016 juli;63710.0;220.9
1735;Totaal;Noord-Holland (PV);2016 augustus;63760.0;220.6
1736;Totaal;Noord-Holland (PV);2016 september;64460.0;220.3
1737;Totaal;Noord-Holland (PV);2016 oktober;64760.0;220.2
1738;Totaal;Noord-Holland (PV);2016 november;64720.0;220.2
1739;Totaal;Noord-Holland (PV);2016 december;64910.0;220.0
1740;Totaal;Noord-Holland (PV);2017 januari;64530.0;220.1
1741;Totaal;Noord-Holland (PV);2017 februari;65450.0;220.7
1742;Totaal;Noord-Holland (PV);2017 maart;65910.0;221.1
1743;Totaal;Noord-Holland (PV);2017 april;65360.0;221.2
1744;Totaal;Noord-Holland (PV);2017 mei;65880.0;220.3
1745;Totaal;Noord-Holland (PV);2017 juni;64790.0;219.1
1746;Totaal;Noord-Holland (PV);2017 juli;64530.0;217.5
1747;Totaal;Noord-Holland (PV);2017 augustus;64830.0;217.7
1748;Totaal;Noord-Holland (PV);2017 september;65100.0;217.1
1749;Totaal;Noord-Holland (PV);2017 oktober;65520.0;216.9
1750;Totaal;Noord-Holland (PV);2017 november;66010.0;216.6
1751;Totaal;Noord-Holland (PV);2017 december;65730.0;215.8
1752;Totaal;Noord-Holland (PV);2018 januari;65650.0;216.6
1753;Totaal;Noord-Holland (PV);2018 februari;66070.0;217.3
1754;Totaal;Noord-Holland (PV);2018 maart;66480.0;217.3
1755;Totaal;Noord-Holland (PV);2018 april;66630.0;217.1
1756;Totaal;Noord-Holland (PV);2018 mei;66780.0;214.7
1757;Totaal;Noord-Holland (PV);2018 juni;65440.0;213.0
1758;Totaal;Noord-Holland (PV);2018 juli;65310.0;212.4
1759;Totaal;Noord-Holland (PV);2018 augustus;65250.0;211.8
1760;Totaal;Noord-Holland (PV);2018 september;65110.0;211.1
1761;Totaal;Noord-Holland (PV);2018 oktober;66000.0;209.3
1762;Totaal;Noord-Holland (PV);2018 november;66050.0;208.5
1763;Totaal;Noord-Holland (PV);2018 december;65310.0;207.7
1764;Totaal;Noord-Holland (PV);2019 januari;65280.0;208.6
1765;Totaal;Noord-Holland (PV);2019 februari;65870.0;209.5
1766;Totaal;Noord-Holland (PV);2019 maart;65980.0;209.0
1767;Totaal;Noord-Holland (PV);2019 april;66380.0;208.0
1768;Totaal;Noord-Holland (PV);2019 mei;66110.0;205.3
1769;Totaal;Noord-Holland (PV);2019 juni;63880.0;204.4
1770;Totaal;Noord-Holland (PV);2019 juli;63830.0;203.1
1771;Totaal;Noord-Holland (PV);2019 augustus;63370.0;202.2
1772;Totaal;Noord-Holland (PV);2019 september;63380.0;201.1
1773;Totaal;Noord-Holland (PV);2019 oktober;64020.0;200.1
1774;Totaal;Noord-Holland (PV);2019 november;63960.0;199.2
1775;Totaal;Noord-Holland (PV);2019 december;63510.0;197.4
1776;Totaal;Noord-Holland (PV);2020 januari;63140.0;198.2
1777;Totaal;Noord-Holland (PV);2020 februari;63580.0;198.6
1778;Totaal;Noord-Holland (PV);2020 maart;64050.0;199.1
1779;Totaal;Noord-Holland (PV);2020 april;68500.0;203.1
1780;Totaal;Noord-Holland (PV);2020 mei;72580.0;210.4
1781;Totaal;Noord-Holland (PV);2020 juni;78390.0;219.7
1782;Totaal;Noord-Holland (PV);2020 juli;77840.0;231.6
1783;Totaal;Noord-Holland (PV);2020 augustus;76980.0;233.9
1784;Totaal;Noord-Holland (PV);2020 september;73960.0;234.6
1785;Totaal;Noord-Holland (PV);2020 oktober;71180.0;236.1
1786;Totaal;Noord-Holland (PV);2020 november;71230.0;238.3
1787;Totaal;Noord-Holland (PV);2020 december;86320.0;251.5
1788;Totaal;Noord-Holland (PV);2021 januari;78760.0;252.3
1789;Totaal;Noord-Holland (PV);2021 februari;76930.0;252.5
1790;Totaal;Noord-Holland (PV);2021 maart;78010.0;253.0
1791;Totaal;Noord-Holland (PV);2021 april;77980.0;253.1
1792;Totaal;Noord-Holland (PV);2021 mei;76530.0;252.0
1793;Totaal;Noord-Holland (PV);2021 juni;78480.0;253.3
1794;Totaal;Noord-Holland (PV);2021 juli;78650.0;253.3
