ID;RegioS;Geslacht;Leeftijd;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
1905;Ameland;Mannen en vrouwen;Totaal leeftijd;2.3;17.3
1906;Ameland;Mannen en vrouwen;15 tot 25 jaar;0.2;10.6
1907;Ameland;Mannen en vrouwen;25 tot 45 jaar;0.8;19.0
1908;Ameland;Mannen en vrouwen;45 tot 65 jaar;0.8;18.6
1909;Ameland;Mannen en vrouwen;65 jaar en ouder;0.5;15.4
1910;Ameland;Man;Totaal leeftijd;1.3;20.8
1911;Ameland;Man;15 tot 25 jaar;;
1912;Ameland;Man;25 tot 45 jaar;0.5;22.9
1913;Ameland;Man;45 tot 65 jaar;0.5;22.2
1914;Ameland;Man;65 jaar en ouder;0.2;19.0
1915;Ameland;Vrouw;Totaal leeftijd;1.0;12.8
1916;Ameland;Vrouw;15 tot 25 jaar;;
1917;Ameland;Vrouw;25 tot 45 jaar;0.3;13.5
1918;Ameland;Vrouw;45 tot 65 jaar;0.3;12.7
1919;Ameland;Vrouw;65 jaar en ouder;0.3;12.6
1920;het Bildt;Mannen en vrouwen;Totaal leeftijd;6.8;16.6
1921;het Bildt;Mannen en vrouwen;15 tot 25 jaar;0.6;10.5
1922;het Bildt;Mannen en vrouwen;25 tot 45 jaar;2.5;17.3
1923;het Bildt;Mannen en vrouwen;45 tot 65 jaar;2.3;19.4
1924;het Bildt;Mannen en vrouwen;65 jaar en ouder;1.5;13.7
1925;het Bildt;Man;Totaal leeftijd;3.8;20.1
1926;het Bildt;Man;15 tot 25 jaar;0.3;11.7
1927;het Bildt;Man;25 tot 45 jaar;1.4;20.6
1928;het Bildt;Man;45 tot 65 jaar;1.4;22.9
1929;het Bildt;Man;65 jaar en ouder;0.6;16.8
1930;het Bildt;Vrouw;Totaal leeftijd;3.0;12.3
1931;het Bildt;Vrouw;15 tot 25 jaar;0.3;9.0
1932;het Bildt;Vrouw;25 tot 45 jaar;1.0;13.0
1933;het Bildt;Vrouw;45 tot 65 jaar;0.8;13.3
1934;het Bildt;Vrouw;65 jaar en ouder;0.9;11.5
1935;Bolsward;Mannen en vrouwen;Totaal leeftijd;6.2;17.0
1936;Bolsward;Mannen en vrouwen;15 tot 25 jaar;0.6;9.3
1937;Bolsward;Mannen en vrouwen;25 tot 45 jaar;2.2;18.2
1938;Bolsward;Mannen en vrouwen;45 tot 65 jaar;1.9;20.0
1939;Bolsward;Mannen en vrouwen;65 jaar en ouder;1.5;14.5
1940;Bolsward;Man;Totaal leeftijd;3.3;20.7
1941;Bolsward;Man;15 tot 25 jaar;0.3;10.5
1942;Bolsward;Man;25 tot 45 jaar;1.2;21.5
1943;Bolsward;Man;45 tot 65 jaar;1.2;24.4
1944;Bolsward;Man;65 jaar en ouder;0.6;17.2
1945;Bolsward;Vrouw;Totaal leeftijd;2.9;12.9
1946;Bolsward;Vrouw;15 tot 25 jaar;0.3;7.7
1947;Bolsward;Vrouw;25 tot 45 jaar;1.0;14.1
1948;Bolsward;Vrouw;45 tot 65 jaar;0.8;13.1
1949;Bolsward;Vrouw;65 jaar en ouder;0.9;12.8
1950;Dantumadeel;Mannen en vrouwen;Totaal leeftijd;12.2;16.4
1951;Dantumadeel;Mannen en vrouwen;15 tot 25 jaar;1.4;10.2
1952;Dantumadeel;Mannen en vrouwen;25 tot 45 jaar;4.3;18.0
1953;Dantumadeel;Mannen en vrouwen;45 tot 65 jaar;3.7;19.1
1954;Dantumadeel;Mannen en vrouwen;65 jaar en ouder;2.8;13.6
1955;Dantumadeel;Man;Totaal leeftijd;6.9;20.0
1956;Dantumadeel;Man;15 tot 25 jaar;0.7;11.3
1957;Dantumadeel;Man;25 tot 45 jaar;2.6;21.9
1958;Dantumadeel;Man;45 tot 65 jaar;2.5;22.4
1959;Dantumadeel;Man;65 jaar en ouder;1.2;15.8
1960;Dantumadeel;Vrouw;Totaal leeftijd;5.3;11.9
1961;Dantumadeel;Vrouw;15 tot 25 jaar;0.7;9.1
1962;Dantumadeel;Vrouw;25 tot 45 jaar;1.7;12.3
1963;Dantumadeel;Vrouw;45 tot 65 jaar;1.2;12.6
1964;Dantumadeel;Vrouw;65 jaar en ouder;1.7;12.0
1965;Franekeradeel;Mannen en vrouwen;Totaal leeftijd;13.5;16.9
1966;Franekeradeel;Mannen en vrouwen;15 tot 25 jaar;1.4;9.6
1967;Franekeradeel;Mannen en vrouwen;25 tot 45 jaar;4.8;17.6
1968;Franekeradeel;Mannen en vrouwen;45 tot 65 jaar;4.4;20.4
1969;Franekeradeel;Mannen en vrouwen;65 jaar en ouder;2.8;14.1
1970;Franekeradeel;Man;Totaal leeftijd;7.4;20.5
1971;Franekeradeel;Man;15 tot 25 jaar;0.8;10.6
1972;Franekeradeel;Man;25 tot 45 jaar;2.7;21.1
1973;Franekeradeel;Man;45 tot 65 jaar;2.8;24.3
1974;Franekeradeel;Man;65 jaar en ouder;1.2;16.8
1975;Franekeradeel;Vrouw;Totaal leeftijd;6.1;12.4
1976;Franekeradeel;Vrouw;15 tot 25 jaar;0.7;8.6
1977;Franekeradeel;Vrouw;25 tot 45 jaar;2.1;12.9
1978;Franekeradeel;Vrouw;45 tot 65 jaar;1.6;13.7
1979;Franekeradeel;Vrouw;65 jaar en ouder;1.7;12.2
1980;Harlingen;Mannen en vrouwen;Totaal leeftijd;10.3;17.5
1981;Harlingen;Mannen en vrouwen;15 tot 25 jaar;1.0;10.5
1982;Harlingen;Mannen en vrouwen;25 tot 45 jaar;3.6;18.2
1983;Harlingen;Mannen en vrouwen;45 tot 65 jaar;3.4;20.6
1984;Harlingen;Mannen en vrouwen;65 jaar en ouder;2.3;14.6
1985;Harlingen;Man;Totaal leeftijd;5.5;21.2
1986;Harlingen;Man;15 tot 25 jaar;0.5;11.2
1987;Harlingen;Man;25 tot 45 jaar;2.0;21.6
1988;Harlingen;Man;45 tot 65 jaar;2.1;24.5
1989;Harlingen;Man;65 jaar en ouder;1.0;17.8
1990;Harlingen;Vrouw;Totaal leeftijd;4.8;13.3
1991;Harlingen;Vrouw;15 tot 25 jaar;0.5;9.9
1992;Harlingen;Vrouw;25 tot 45 jaar;1.6;14.1
1993;Harlingen;Vrouw;45 tot 65 jaar;1.3;14.4
1994;Harlingen;Vrouw;65 jaar en ouder;1.3;12.4
1995;Heerenveen;Mannen en vrouwen;Totaal leeftijd;28.6;17.8
1996;Heerenveen;Mannen en vrouwen;15 tot 25 jaar;2.6;9.6
1997;Heerenveen;Mannen en vrouwen;25 tot 45 jaar;10.4;18.6
1998;Heerenveen;Mannen en vrouwen;45 tot 65 jaar;8.6;20.6
1999;Heerenveen;Mannen en vrouwen;65 jaar en ouder;7.0;16.0
2000;Heerenveen;Man;Totaal leeftijd;15.2;21.5
2001;Heerenveen;Man;15 tot 25 jaar;1.4;10.3
2002;Heerenveen;Man;25 tot 45 jaar;5.8;21.9
2003;Heerenveen;Man;45 tot 65 jaar;5.3;24.9
2004;Heerenveen;Man;65 jaar en ouder;2.9;19.7
2005;Heerenveen;Vrouw;Totaal leeftijd;13.4;13.5
2006;Heerenveen;Vrouw;15 tot 25 jaar;1.2;8.8
2007;Heerenveen;Vrouw;25 tot 45 jaar;4.6;14.5
2008;Heerenveen;Vrouw;45 tot 65 jaar;3.4;14.1
2009;Heerenveen;Vrouw;65 jaar en ouder;4.1;13.4
2010;Kollumerland en Nieuwkruisland;Mannen en vrouwen;Totaal leeftijd;8.5;16.8
2011;Kollumerland en Nieuwkruisland;Mannen en vrouwen;15 tot 25 jaar;1.0;10.9
2012;Kollumerland en Nieuwkruisland;Mannen en vrouwen;25 tot 45 jaar;3.3;17.8
2013;Kollumerland en Nieuwkruisland;Mannen en vrouwen;45 tot 65 jaar;2.4;20.0
2014;Kollumerland en Nieuwkruisland;Mannen en vrouwen;65 jaar en ouder;1.8;14.0
2015;Kollumerland en Nieuwkruisland;Man;Totaal leeftijd;4.9;20.0
2016;Kollumerland en Nieuwkruisland;Man;15 tot 25 jaar;0.5;12.0
2017;Kollumerland en Nieuwkruisland;Man;25 tot 45 jaar;2.0;20.6
2018;Kollumerland en Nieuwkruisland;Man;45 tot 65 jaar;1.6;23.5
2019;Kollumerland en Nieuwkruisland;Man;65 jaar en ouder;0.8;16.6
2020;Kollumerland en Nieuwkruisland;Vrouw;Totaal leeftijd;3.5;12.3
2021;Kollumerland en Nieuwkruisland;Vrouw;15 tot 25 jaar;0.5;9.6
2022;Kollumerland en Nieuwkruisland;Vrouw;25 tot 45 jaar;1.3;13.5
2023;Kollumerland en Nieuwkruisland;Vrouw;45 tot 65 jaar;0.8;12.9
2024;Kollumerland en Nieuwkruisland;Vrouw;65 jaar en ouder;1.0;11.7
2025;Leeuwarden;Mannen en vrouwen;Totaal leeftijd;62.0;16.9
2026;Leeuwarden;Mannen en vrouwen;15 tot 25 jaar;8.4;9.4
2027;Leeuwarden;Mannen en vrouwen;25 tot 45 jaar;23.2;17.9
2028;Leeuwarden;Mannen en vrouwen;45 tot 65 jaar;17.2;19.5
2029;Leeuwarden;Mannen en vrouwen;65 jaar en ouder;13.1;16.4
2030;Leeuwarden;Man;Totaal leeftijd;31.5;19.9
2031;Leeuwarden;Man;15 tot 25 jaar;4.0;10.3
2032;Leeuwarden;Man;25 tot 45 jaar;12.5;20.2
2033;Leeuwarden;Man;45 tot 65 jaar;9.9;23.1
2034;Leeuwarden;Man;65 jaar en ouder;5.2;20.4
2035;Leeuwarden;Vrouw;Totaal leeftijd;30.4;13.8
2036;Leeuwarden;Vrouw;15 tot 25 jaar;4.4;8.7
2037;Leeuwarden;Vrouw;25 tot 45 jaar;10.8;15.3
2038;Leeuwarden;Vrouw;45 tot 65 jaar;7.3;14.6
2039;Leeuwarden;Vrouw;65 jaar en ouder;7.9;13.8
2040;Leeuwarderadeel;Mannen en vrouwen;Totaal leeftijd;6.8;18.2
2041;Leeuwarderadeel;Mannen en vrouwen;15 tot 25 jaar;0.6;8.4
2042;Leeuwarderadeel;Mannen en vrouwen;25 tot 45 jaar;2.6;18.7
2043;Leeuwarderadeel;Mannen en vrouwen;45 tot 65 jaar;2.5;21.0
2044;Leeuwarderadeel;Mannen en vrouwen;65 jaar en ouder;1.2;16.1
2045;Leeuwarderadeel;Man;Totaal leeftijd;3.7;21.9
2046;Leeuwarderadeel;Man;15 tot 25 jaar;0.3;8.8
2047;Leeuwarderadeel;Man;25 tot 45 jaar;1.4;22.7
2048;Leeuwarderadeel;Man;45 tot 65 jaar;1.5;25.2
2049;Leeuwarderadeel;Man;65 jaar en ouder;0.5;18.1
2050;Leeuwarderadeel;Vrouw;Totaal leeftijd;3.0;13.7
2051;Leeuwarderadeel;Vrouw;15 tot 25 jaar;0.3;8.0
2052;Leeuwarderadeel;Vrouw;25 tot 45 jaar;1.2;13.9
2053;Leeuwarderadeel;Vrouw;45 tot 65 jaar;1.0;14.5
2054;Leeuwarderadeel;Vrouw;65 jaar en ouder;0.6;14.5
2055;Lemsterland;Mannen en vrouwen;Totaal leeftijd;8.6;17.8
2056;Lemsterland;Mannen en vrouwen;15 tot 25 jaar;0.9;10.3
2057;Lemsterland;Mannen en vrouwen;25 tot 45 jaar;3.3;19.0
2058;Lemsterland;Mannen en vrouwen;45 tot 65 jaar;2.7;20.0
2059;Lemsterland;Mannen en vrouwen;65 jaar en ouder;1.7;16.1
2060;Lemsterland;Man;Totaal leeftijd;4.8;21.8
2061;Lemsterland;Man;15 tot 25 jaar;0.4;10.8
2062;Lemsterland;Man;25 tot 45 jaar;1.9;22.4
2063;Lemsterland;Man;45 tot 65 jaar;1.7;24.8
2064;Lemsterland;Man;65 jaar en ouder;0.8;20.1
2065;Lemsterland;Vrouw;Totaal leeftijd;3.8;12.9
2066;Lemsterland;Vrouw;15 tot 25 jaar;0.4;9.9
2067;Lemsterland;Vrouw;25 tot 45 jaar;1.4;14.4
2068;Lemsterland;Vrouw;45 tot 65 jaar;1.0;12.1
2069;Lemsterland;Vrouw;65 jaar en ouder;0.9;12.8
2070;Menaldumadeel;Mannen en vrouwen;Totaal leeftijd;9.1;17.9
2071;Menaldumadeel;Mannen en vrouwen;15 tot 25 jaar;0.8;8.8
2072;Menaldumadeel;Mannen en vrouwen;25 tot 45 jaar;3.6;18.7
2073;Menaldumadeel;Mannen en vrouwen;45 tot 65 jaar;3.0;21.6
2074;Menaldumadeel;Mannen en vrouwen;65 jaar en ouder;1.7;14.3
2075;Menaldumadeel;Man;Totaal leeftijd;5.1;21.7
2076;Menaldumadeel;Man;15 tot 25 jaar;0.4;9.7
2077;Menaldumadeel;Man;25 tot 45 jaar;2.0;22.2
2078;Menaldumadeel;Man;45 tot 65 jaar;1.9;25.6
2079;Menaldumadeel;Man;65 jaar en ouder;0.8;18.0
2080;Menaldumadeel;Vrouw;Totaal leeftijd;4.0;13.0
2081;Menaldumadeel;Vrouw;15 tot 25 jaar;0.4;7.8
2082;Menaldumadeel;Vrouw;25 tot 45 jaar;1.6;14.4
2083;Menaldumadeel;Vrouw;45 tot 65 jaar;1.1;14.6
2084;Menaldumadeel;Vrouw;65 jaar en ouder;1.0;11.4
2085;Ooststellingwerf;Mannen en vrouwen;Totaal leeftijd;17.6;16.8
2086;Ooststellingwerf;Mannen en vrouwen;15 tot 25 jaar;1.6;9.9
2087;Ooststellingwerf;Mannen en vrouwen;25 tot 45 jaar;6.3;17.3
2088;Ooststellingwerf;Mannen en vrouwen;45 tot 65 jaar;5.5;20.2
2089;Ooststellingwerf;Mannen en vrouwen;65 jaar en ouder;4.2;14.0
2090;Ooststellingwerf;Man;Totaal leeftijd;9.7;19.9
2091;Ooststellingwerf;Man;15 tot 25 jaar;0.9;10.7
2092;Ooststellingwerf;Man;25 tot 45 jaar;3.6;20.3
2093;Ooststellingwerf;Man;45 tot 65 jaar;3.4;23.6
2094;Ooststellingwerf;Man;65 jaar en ouder;1.8;16.5
2095;Ooststellingwerf;Vrouw;Totaal leeftijd;7.9;12.9
2096;Ooststellingwerf;Vrouw;15 tot 25 jaar;0.8;9.1
2097;Ooststellingwerf;Vrouw;25 tot 45 jaar;2.7;13.3
2098;Ooststellingwerf;Vrouw;45 tot 65 jaar;2.0;14.6
2099;Ooststellingwerf;Vrouw;65 jaar en ouder;2.3;12.1
2100;Opsterland;Mannen en vrouwen;Totaal leeftijd;19.0;17.2
2101;Opsterland;Mannen en vrouwen;15 tot 25 jaar;1.8;9.2
2102;Opsterland;Mannen en vrouwen;25 tot 45 jaar;7.1;18.1
2103;Opsterland;Mannen en vrouwen;45 tot 65 jaar;6.0;20.1
2104;Opsterland;Mannen en vrouwen;65 jaar en ouder;4.1;14.9
2105;Opsterland;Man;Totaal leeftijd;10.5;20.6
2106;Opsterland;Man;15 tot 25 jaar;1.0;10.1
2107;Opsterland;Man;25 tot 45 jaar;4.0;21.4
2108;Opsterland;Man;45 tot 65 jaar;3.7;23.9
2109;Opsterland;Man;65 jaar en ouder;1.8;18.1
2110;Opsterland;Vrouw;Totaal leeftijd;8.5;12.9
2111;Opsterland;Vrouw;15 tot 25 jaar;0.8;8.1
2112;Opsterland;Vrouw;25 tot 45 jaar;3.1;13.8
2113;Opsterland;Vrouw;45 tot 65 jaar;2.3;14.1
2114;Opsterland;Vrouw;65 jaar en ouder;2.3;12.3
2115;Schiermonnikoog;Mannen en vrouwen;Totaal leeftijd;0.7;19.7
2116;Schiermonnikoog;Mannen en vrouwen;15 tot 25 jaar;;
2117;Schiermonnikoog;Mannen en vrouwen;25 tot 45 jaar;0.2;16.0
2118;Schiermonnikoog;Mannen en vrouwen;45 tot 65 jaar;0.2;25.7
2119;Schiermonnikoog;Mannen en vrouwen;65 jaar en ouder;;
2120;Schiermonnikoog;Man;Totaal leeftijd;0.4;23.9
2121;Schiermonnikoog;Man;15 tot 25 jaar;;
2122;Schiermonnikoog;Man;25 tot 45 jaar;;
2123;Schiermonnikoog;Man;45 tot 65 jaar;;
2124;Schiermonnikoog;Man;65 jaar en ouder;;
2125;Schiermonnikoog;Vrouw;Totaal leeftijd;0.3;15.0
2126;Schiermonnikoog;Vrouw;15 tot 25 jaar;;
2127;Schiermonnikoog;Vrouw;25 tot 45 jaar;;
2128;Schiermonnikoog;Vrouw;45 tot 65 jaar;;
2129;Schiermonnikoog;Vrouw;65 jaar en ouder;;
2130;Smallingerland;Mannen en vrouwen;Totaal leeftijd;35.3;17.3
2131;Smallingerland;Mannen en vrouwen;15 tot 25 jaar;3.2;9.5
2132;Smallingerland;Mannen en vrouwen;25 tot 45 jaar;13.2;18.0
2133;Smallingerland;Mannen en vrouwen;45 tot 65 jaar;10.9;20.2
2134;Smallingerland;Mannen en vrouwen;65 jaar en ouder;8.0;15.2
2135;Smallingerland;Man;Totaal leeftijd;18.7;21.1
2136;Smallingerland;Man;15 tot 25 jaar;1.6;10.2
2137;Smallingerland;Man;25 tot 45 jaar;7.3;21.4
2138;Smallingerland;Man;45 tot 65 jaar;6.5;24.7
2139;Smallingerland;Man;65 jaar en ouder;3.4;19.0
2140;Smallingerland;Vrouw;Totaal leeftijd;16.5;12.9
2141;Smallingerland;Vrouw;15 tot 25 jaar;1.6;8.8
2142;Smallingerland;Vrouw;25 tot 45 jaar;5.9;13.8
2143;Smallingerland;Vrouw;45 tot 65 jaar;4.4;13.7
2144;Smallingerland;Vrouw;65 jaar en ouder;4.6;12.5
2145;Sneek;Mannen en vrouwen;Totaal leeftijd;21.8;17.4
2146;Sneek;Mannen en vrouwen;15 tot 25 jaar;2.2;9.7
2147;Sneek;Mannen en vrouwen;25 tot 45 jaar;8.2;18.2
2148;Sneek;Mannen en vrouwen;45 tot 65 jaar;6.4;20.3
2149;Sneek;Mannen en vrouwen;65 jaar en ouder;5.0;15.7
2150;Sneek;Man;Totaal leeftijd;11.5;21.2
2151;Sneek;Man;15 tot 25 jaar;1.1;10.5
2152;Sneek;Man;25 tot 45 jaar;4.5;21.6
2153;Sneek;Man;45 tot 65 jaar;3.9;24.6
2154;Sneek;Man;65 jaar en ouder;2.0;19.7
2155;Sneek;Vrouw;Totaal leeftijd;10.4;13.0
2156;Sneek;Vrouw;15 tot 25 jaar;1.2;8.9
2157;Sneek;Vrouw;25 tot 45 jaar;3.7;14.0
2158;Sneek;Vrouw;45 tot 65 jaar;2.6;13.8
2159;Sneek;Vrouw;65 jaar en ouder;2.9;12.8
2160;Terschelling;Mannen en vrouwen;Totaal leeftijd;3.1;18.1
2161;Terschelling;Mannen en vrouwen;15 tot 25 jaar;0.3;9.8
2162;Terschelling;Mannen en vrouwen;25 tot 45 jaar;1.1;19.1
2163;Terschelling;Mannen en vrouwen;45 tot 65 jaar;1.0;20.5
2164;Terschelling;Mannen en vrouwen;65 jaar en ouder;0.7;16.8
2165;Terschelling;Man;Totaal leeftijd;1.8;21.4
2166;Terschelling;Man;15 tot 25 jaar;;
2167;Terschelling;Man;25 tot 45 jaar;0.6;22.4
2168;Terschelling;Man;45 tot 65 jaar;0.6;24.6
2169;Terschelling;Man;65 jaar en ouder;0.3;20.4
2170;Terschelling;Vrouw;Totaal leeftijd;1.4;13.9
2171;Terschelling;Vrouw;15 tot 25 jaar;;
2172;Terschelling;Vrouw;25 tot 45 jaar;0.5;14.7
2173;Terschelling;Vrouw;45 tot 65 jaar;0.4;13.9
2174;Terschelling;Vrouw;65 jaar en ouder;0.4;14.0
2175;Vlieland;Mannen en vrouwen;Totaal leeftijd;0.8;18.6
2176;Vlieland;Mannen en vrouwen;15 tot 25 jaar;;
2177;Vlieland;Mannen en vrouwen;25 tot 45 jaar;0.4;17.9
2178;Vlieland;Mannen en vrouwen;45 tot 65 jaar;0.2;21.5
2179;Vlieland;Mannen en vrouwen;65 jaar en ouder;;
2180;Vlieland;Man;Totaal leeftijd;0.4;22.1
2181;Vlieland;Man;15 tot 25 jaar;;
2182;Vlieland;Man;25 tot 45 jaar;;
2183;Vlieland;Man;45 tot 65 jaar;;
2184;Vlieland;Man;65 jaar en ouder;;
2185;Vlieland;Vrouw;Totaal leeftijd;0.4;14.6
2186;Vlieland;Vrouw;15 tot 25 jaar;;
2187;Vlieland;Vrouw;25 tot 45 jaar;;
2188;Vlieland;Vrouw;45 tot 65 jaar;;
2189;Vlieland;Vrouw;65 jaar en ouder;;
2190;Weststellingwerf;Mannen en vrouwen;Totaal leeftijd;17.3;16.7
2191;Weststellingwerf;Mannen en vrouwen;15 tot 25 jaar;1.7;9.8
2192;Weststellingwerf;Mannen en vrouwen;25 tot 45 jaar;5.9;18.0
2193;Weststellingwerf;Mannen en vrouwen;45 tot 65 jaar;5.4;18.9
2194;Weststellingwerf;Mannen en vrouwen;65 jaar en ouder;4.3;15.0
2195;Weststellingwerf;Man;Totaal leeftijd;9.3;20.2
2196;Weststellingwerf;Man;15 tot 25 jaar;0.9;10.9
2197;Weststellingwerf;Man;25 tot 45 jaar;3.3;21.4
2198;Weststellingwerf;Man;45 tot 65 jaar;3.2;22.5
2199;Weststellingwerf;Man;65 jaar en ouder;1.9;18.8
2200;Weststellingwerf;Vrouw;Totaal leeftijd;8.0;12.6
2201;Weststellingwerf;Vrouw;15 tot 25 jaar;0.8;8.5
2202;Weststellingwerf;Vrouw;25 tot 45 jaar;2.6;13.6
2203;Weststellingwerf;Vrouw;45 tot 65 jaar;2.1;13.4
2204;Weststellingwerf;Vrouw;65 jaar en ouder;2.5;12.2
2205;Nijefurd;Mannen en vrouwen;Totaal leeftijd;7.1;16.8
2206;Nijefurd;Mannen en vrouwen;15 tot 25 jaar;0.6;9.6
2207;Nijefurd;Mannen en vrouwen;25 tot 45 jaar;2.4;17.7
2208;Nijefurd;Mannen en vrouwen;45 tot 65 jaar;2.3;19.5
2209;Nijefurd;Mannen en vrouwen;65 jaar en ouder;1.8;14.5
2210;Nijefurd;Man;Totaal leeftijd;3.9;20.2
2211;Nijefurd;Man;15 tot 25 jaar;0.3;10.3
2212;Nijefurd;Man;25 tot 45 jaar;1.3;21.0
2213;Nijefurd;Man;45 tot 65 jaar;1.4;23.0
2214;Nijefurd;Man;65 jaar en ouder;0.8;18.2
2215;Nijefurd;Vrouw;Totaal leeftijd;3.1;12.4
2216;Nijefurd;Vrouw;15 tot 25 jaar;0.3;8.9
2217;Nijefurd;Vrouw;25 tot 45 jaar;1.0;13.5
2218;Nijefurd;Vrouw;45 tot 65 jaar;0.9;13.7
2219;Nijefurd;Vrouw;65 jaar en ouder;1.0;11.3
2220;Assen;Mannen en vrouwen;Totaal leeftijd;40.9;17.9
2221;Assen;Mannen en vrouwen;15 tot 25 jaar;3.8;9.5
2222;Assen;Mannen en vrouwen;25 tot 45 jaar;16.2;18.6
2223;Assen;Mannen en vrouwen;45 tot 65 jaar;12.4;20.8
2224;Assen;Mannen en vrouwen;65 jaar en ouder;8.5;16.1
2225;Assen;Man;Totaal leeftijd;21.1;21.6
2226;Assen;Man;15 tot 25 jaar;1.9;9.9
2227;Assen;Man;25 tot 45 jaar;8.5;21.9
2228;Assen;Man;45 tot 65 jaar;7.3;25.1
2229;Assen;Man;65 jaar en ouder;3.4;20.3
2230;Assen;Vrouw;Totaal leeftijd;19.8;13.9
2231;Assen;Vrouw;15 tot 25 jaar;1.9;9.0
2232;Assen;Vrouw;25 tot 45 jaar;7.7;14.9
2233;Assen;Vrouw;45 tot 65 jaar;5.2;14.8
2234;Assen;Vrouw;65 jaar en ouder;5.0;13.3
2235;Coevorden;Mannen en vrouwen;Totaal leeftijd;24.1;16.7
2236;Coevorden;Mannen en vrouwen;15 tot 25 jaar;2.3;9.6
2237;Coevorden;Mannen en vrouwen;25 tot 45 jaar;8.6;17.4
2238;Coevorden;Mannen en vrouwen;45 tot 65 jaar;7.6;19.6
2239;Coevorden;Mannen en vrouwen;65 jaar en ouder;5.6;14.7
2240;Coevorden;Man;Totaal leeftijd;13.2;20.1
2241;Coevorden;Man;15 tot 25 jaar;1.2;10.3
2242;Coevorden;Man;25 tot 45 jaar;4.8;20.8
2243;Coevorden;Man;45 tot 65 jaar;4.7;23.3
2244;Coevorden;Man;65 jaar en ouder;2.5;17.6
2245;Coevorden;Vrouw;Totaal leeftijd;10.9;12.6
2246;Coevorden;Vrouw;15 tot 25 jaar;1.1;8.7
2247;Coevorden;Vrouw;25 tot 45 jaar;3.8;13.1
2248;Coevorden;Vrouw;45 tot 65 jaar;2.9;13.6
2249;Coevorden;Vrouw;65 jaar en ouder;3.2;12.4
2250;Emmen;Mannen en vrouwen;Totaal leeftijd;73.0;16.3
2251;Emmen;Mannen en vrouwen;15 tot 25 jaar;7.3;9.3
2252;Emmen;Mannen en vrouwen;25 tot 45 jaar;26.5;17.0
2253;Emmen;Mannen en vrouwen;45 tot 65 jaar;22.7;19.1
2254;Emmen;Mannen en vrouwen;65 jaar en ouder;16.5;14.3
2255;Emmen;Man;Totaal leeftijd;39.1;19.6
2256;Emmen;Man;15 tot 25 jaar;3.8;10.1
2257;Emmen;Man;25 tot 45 jaar;14.6;20.4
2258;Emmen;Man;45 tot 65 jaar;13.7;22.8
2259;Emmen;Man;65 jaar en ouder;7.0;17.0
2260;Emmen;Vrouw;Totaal leeftijd;33.9;12.4
2261;Emmen;Vrouw;15 tot 25 jaar;3.6;8.5
2262;Emmen;Vrouw;25 tot 45 jaar;11.9;12.9
2263;Emmen;Vrouw;45 tot 65 jaar;9.0;13.3
2264;Emmen;Vrouw;65 jaar en ouder;9.4;12.3
2265;Hoogeveen;Mannen en vrouwen;Totaal leeftijd;35.2;16.8
2266;Hoogeveen;Mannen en vrouwen;15 tot 25 jaar;4.1;10.0
2267;Hoogeveen;Mannen en vrouwen;25 tot 45 jaar;12.2;17.9
2268;Hoogeveen;Mannen en vrouwen;45 tot 65 jaar;10.7;19.8
2269;Hoogeveen;Mannen en vrouwen;65 jaar en ouder;8.2;14.9
2270;Hoogeveen;Man;Totaal leeftijd;19.2;20.3
2271;Hoogeveen;Man;15 tot 25 jaar;2.2;10.9
2272;Hoogeveen;Man;25 tot 45 jaar;7.0;21.3
2273;Hoogeveen;Man;45 tot 65 jaar;6.6;23.8
2274;Hoogeveen;Man;65 jaar en ouder;3.4;17.8
2275;Hoogeveen;Vrouw;Totaal leeftijd;16.0;12.7
2276;Hoogeveen;Vrouw;15 tot 25 jaar;1.9;9.0
2277;Hoogeveen;Vrouw;25 tot 45 jaar;5.2;13.2
2278;Hoogeveen;Vrouw;45 tot 65 jaar;4.1;13.5
2279;Hoogeveen;Vrouw;65 jaar en ouder;4.8;12.8
2280;Meppel;Mannen en vrouwen;Totaal leeftijd;20.6;17.8
2281;Meppel;Mannen en vrouwen;15 tot 25 jaar;2.1;9.9
2282;Meppel;Mannen en vrouwen;25 tot 45 jaar;8.2;18.8
2283;Meppel;Mannen en vrouwen;45 tot 65 jaar;6.2;20.4
2284;Meppel;Mannen en vrouwen;65 jaar en ouder;4.1;15.8
2285;Meppel;Man;Totaal leeftijd;10.8;21.6
2286;Meppel;Man;15 tot 25 jaar;1.1;10.9
2287;Meppel;Man;25 tot 45 jaar;4.4;22.3
2288;Meppel;Man;45 tot 65 jaar;3.6;25.0
2289;Meppel;Man;65 jaar en ouder;1.7;19.3
2290;Meppel;Vrouw;Totaal leeftijd;9.8;13.6
2291;Meppel;Vrouw;15 tot 25 jaar;1.0;8.8
2292;Meppel;Vrouw;25 tot 45 jaar;3.8;14.8
2293;Meppel;Vrouw;45 tot 65 jaar;2.6;14.1
2294;Meppel;Vrouw;65 jaar en ouder;2.5;13.4
2295;Littenseradiel;Mannen en vrouwen;Totaal leeftijd;6.9;18.1
2296;Littenseradiel;Mannen en vrouwen;15 tot 25 jaar;0.6;9.9
2297;Littenseradiel;Mannen en vrouwen;25 tot 45 jaar;2.8;19.1
2298;Littenseradiel;Mannen en vrouwen;45 tot 65 jaar;2.3;21.7
