ID;BronTechniek;Perioden;Elektriciteitsproductie_1;AandeelInTotaalElektriciteitsverbruik_2;Elektriciteitsproductie_3;AandeelInTotaalElektriciteitsverbruik_4;Elektriciteitsproductie_5;AandeelInTotaalElektriciteitsverbruik_6;Elektriciteit_7;AandeelInTotaalElektriciteitsverbruik_8;Elektriciteit_9;AandeelInTotaalElektriciteitsverbruik_10
577;Zonnestroom, netgekoppeld, overig;1991;0.0;0.0;0.0;0.0;0.0;0.0;;;;
578;Zonnestroom, netgekoppeld, overig;1992;0.0;0.0;0.0;0.0;0.0;0.0;;;;
579;Zonnestroom, netgekoppeld, overig;1993;0.0;0.0;0.0;0.0;0.0;0.0;;;;
580;Zonnestroom, netgekoppeld, overig;1994;0.0;0.0;0.0;0.0;0.0;0.0;;;;
581;Zonnestroom, netgekoppeld, overig;1995;0.0;0.0;0.0;0.0;0.0;0.0;;;;
582;Zonnestroom, netgekoppeld, overig;1996;1.0;0.0;1.0;0.0;1.0;0.0;;;;
583;Zonnestroom, netgekoppeld, overig;1997;1.0;0.0;1.0;0.0;1.0;0.0;;;;
584;Zonnestroom, netgekoppeld, overig;1998;2.0;0.0;2.0;0.0;2.0;0.0;;;;
585;Zonnestroom, netgekoppeld, overig;1999;4.0;0.0;4.0;0.0;4.0;0.0;;;;
586;Zonnestroom, netgekoppeld, overig;2000;6.0;0.01;6.0;0.01;6.0;0.01;;;;
587;Zonnestroom, netgekoppeld, overig;2001;10.0;0.01;10.0;0.01;10.0;0.01;;;;
588;Zonnestroom, netgekoppeld, overig;2002 1e kwartaal;;;;;;;0.0;0.0;;
589;Zonnestroom, netgekoppeld, overig;2002 2e kwartaal;;;;;;;0.0;0.0;;
590;Zonnestroom, netgekoppeld, overig;2002 3e kwartaal;;;;;;;0.0;0.0;;
591;Zonnestroom, netgekoppeld, overig;2002 4e kwartaal;;;;;;;0.0;0.0;;
592;Zonnestroom, netgekoppeld, overig;2002;13.0;0.01;13.0;0.01;13.0;0.01;0.0;0.0;;
593;Zonnestroom, netgekoppeld, overig;2003 1e kwartaal;;;;;;;0.0;0.0;;
594;Zonnestroom, netgekoppeld, overig;2003 2e kwartaal;;;;;;;0.0;0.0;;
595;Zonnestroom, netgekoppeld, overig;2003 3e kwartaal;;;;;;;0.0;0.0;;
596;Zonnestroom, netgekoppeld, overig;2003 4e kwartaal;;;;;;;0.0;0.0;;
597;Zonnestroom, netgekoppeld, overig;2003;27.0;0.02;27.0;0.02;27.0;0.02;0.0;0.0;;
598;Zonnestroom, netgekoppeld, overig;2004 1e kwartaal;;;;;;;0.0;0.0;;
599;Zonnestroom, netgekoppeld, overig;2004 2e kwartaal;;;;;;;0.0;0.0;;
600;Zonnestroom, netgekoppeld, overig;2004 3e kwartaal;;;;;;;0.0;0.0;;
601;Zonnestroom, netgekoppeld, overig;2004 4e kwartaal;;;;;;;0.0;0.0;;
602;Zonnestroom, netgekoppeld, overig;2004;29.0;0.02;29.0;0.02;29.0;0.03;0.0;0.0;;
603;Zonnestroom, netgekoppeld, overig;2005 1e kwartaal;;;;;;;0.0;0.0;;
604;Zonnestroom, netgekoppeld, overig;2005 2e kwartaal;;;;;;;0.0;0.0;;
605;Zonnestroom, netgekoppeld, overig;2005 3e kwartaal;;;;;;;0.0;0.0;;
606;Zonnestroom, netgekoppeld, overig;2005 4e kwartaal;;;;;;;0.0;0.0;;
607;Zonnestroom, netgekoppeld, overig;2005;30.0;0.03;30.0;0.03;30.0;0.03;0.0;0.0;;
608;Zonnestroom, netgekoppeld, overig;2006 1e kwartaal;;;;;;;0.0;0.0;;
609;Zonnestroom, netgekoppeld, overig;2006 2e kwartaal;;;;;;;0.0;0.0;;
610;Zonnestroom, netgekoppeld, overig;2006 3e kwartaal;;;;;;;0.0;0.0;;
611;Zonnestroom, netgekoppeld, overig;2006 4e kwartaal;;;;;;;0.0;0.0;;
612;Zonnestroom, netgekoppeld, overig;2006;31.0;0.03;31.0;0.03;31.0;0.03;0.0;0.0;;
613;Zonnestroom, netgekoppeld, overig;2007 1e kwartaal;;;;;;;0.0;0.0;;
614;Zonnestroom, netgekoppeld, overig;2007 2e kwartaal;;;;;;;0.0;0.0;;
615;Zonnestroom, netgekoppeld, overig;2007 3e kwartaal;;;;;;;0.0;0.0;;
616;Zonnestroom, netgekoppeld, overig;2007 4e kwartaal;;;;;;;0.0;0.0;;
617;Zonnestroom, netgekoppeld, overig;2007;31.0;0.03;31.0;0.03;31.0;0.03;0.0;0.0;;
618;Zonnestroom, netgekoppeld, overig;2008 1e kwartaal;;;;;;;0.0;0.0;;
619;Zonnestroom, netgekoppeld, overig;2008 2e kwartaal;;;;;;;0.0;0.0;;
620;Zonnestroom, netgekoppeld, overig;2008 3e kwartaal;;;;;;;0.0;0.0;;
621;Zonnestroom, netgekoppeld, overig;2008 4e kwartaal;;;;;;;0.0;0.0;;
622;Zonnestroom, netgekoppeld, overig;2008;34.0;0.03;34.0;0.03;34.0;0.03;0.0;0.0;;
623;Zonnestroom, netgekoppeld, overig;2009 1e kwartaal;;;;;;;0.0;0.0;;
624;Zonnestroom, netgekoppeld, overig;2009 2e kwartaal;;;;;;;0.0;0.0;;
625;Zonnestroom, netgekoppeld, overig;2009 3e kwartaal;;;;;;;0.0;0.0;;
626;Zonnestroom, netgekoppeld, overig;2009 4e kwartaal;;;;;;;0.0;0.0;;
627;Zonnestroom, netgekoppeld, overig;2009;41.0;0.03;41.0;0.03;41.0;0.04;0.0;0.0;;
628;Zonnestroom, netgekoppeld, overig;2010 1e kwartaal;;;;;;;0.0;0.0;;
629;Zonnestroom, netgekoppeld, overig;2010 2e kwartaal;;;;;;;0.0;0.0;;
630;Zonnestroom, netgekoppeld, overig;2010 3e kwartaal;;;;;;;0.0;0.0;;
631;Zonnestroom, netgekoppeld, overig;2010 4e kwartaal;;;;;;;0.0;0.0;;
632;Zonnestroom, netgekoppeld, overig;2010;54.0;0.04;54.0;0.04;54.0;0.05;0.0;0.0;;
633;Zonnestroom, netgekoppeld, overig;2011 1e kwartaal;;;;;;;0.0;0.0;;
634;Zonnestroom, netgekoppeld, overig;2011 2e kwartaal;;;;;;;0.0;0.0;;
635;Zonnestroom, netgekoppeld, overig;2011 3e kwartaal;;;;;;;0.0;0.0;;
636;Zonnestroom, netgekoppeld, overig;2011 4e kwartaal;;;;;;;0.0;0.0;;
637;Zonnestroom, netgekoppeld, overig;2011;91.0;0.07;91.0;0.07;91.0;0.08;0.0;0.0;;
638;Zonnestroom, netgekoppeld, overig;2012 1e kwartaal;;;;;;;0.0;0.0;;
639;Zonnestroom, netgekoppeld, overig;2012 2e kwartaal;;;;;;;0.0;0.0;;
640;Zonnestroom, netgekoppeld, overig;2012 3e kwartaal;;;;;;;0.0;0.0;;
641;Zonnestroom, netgekoppeld, overig;2012 4e kwartaal;;;;;;;0.0;0.0;;
642;Zonnestroom, netgekoppeld, overig;2012;241.0;0.2;241.0;0.2;241.0;0.21;0.0;0.0;;
643;Zonnestroom, netgekoppeld, overig;2013 1e kwartaal;;;;;;;;;;
644;Zonnestroom, netgekoppeld, overig;2013 2e kwartaal;;;;;;;;;;
645;Zonnestroom, netgekoppeld, overig;2013 3e kwartaal;;;;;;;;;;
646;Zonnestroom, netgekoppeld, overig;2013 4e kwartaal;;;;;;;;;;
647;Zonnestroom, netgekoppeld, overig;2013;;;;;;;0.0;0.0;;
648;Totaal biomassa;1990;670.0;0.83;670.0;0.83;579.0;0.74;;;;
649;Totaal biomassa;1991;750.0;0.9;750.0;0.9;654.0;0.81;;;;
650;Totaal biomassa;1992;752.0;0.87;752.0;0.87;625.0;0.75;;;;
651;Totaal biomassa;1993;863.0;0.99;863.0;0.99;685.0;0.81;;;;
652;Totaal biomassa;1994;939.0;1.04;939.0;1.04;748.0;0.86;;;;
653;Totaal biomassa;1995;1017.0;1.1;1017.0;1.1;808.0;0.91;;;;
654;Totaal biomassa;1996;1316.0;1.37;1316.0;1.37;1057.0;1.14;;;;
655;Totaal biomassa;1997;1463.0;1.47;1463.0;1.47;1156.0;1.21;;;;
656;Totaal biomassa;1998;1592.0;1.55;1592.0;1.55;1262.0;1.27;;;;
657;Totaal biomassa;1999;1791.0;1.7;1791.0;1.7;1447.0;1.42;;;;
658;Totaal biomassa;2000;2021.0;1.86;2021.0;1.86;1671.0;1.59;;;;
659;Totaal biomassa;2001;2374.0;2.14;2374.0;2.14;2024.0;1.89;;;;
660;Totaal biomassa;2002 1e kwartaal;;;;;;;;;;
661;Totaal biomassa;2002 2e kwartaal;;;;;;;;;;
662;Totaal biomassa;2002 3e kwartaal;;;;;;;;;;
663;Totaal biomassa;2002 4e kwartaal;;;;;;;;;;
664;Totaal biomassa;2002;2924.0;2.6;2924.0;2.6;2547.0;2.35;4382.0;4.04;;
665;Totaal biomassa;2003 1e kwartaal;;;;;;;;;;
666;Totaal biomassa;2003 2e kwartaal;;;;;;;;;;
667;Totaal biomassa;2003 3e kwartaal;;;;;;;;;;
668;Totaal biomassa;2003 4e kwartaal;;;;;;;;;;
669;Totaal biomassa;2003;2564.0;2.25;2564.0;2.25;2217.0;2.02;8704.0;7.92;;
670;Totaal biomassa;2004 1e kwartaal;;;;;;;;;;
671;Totaal biomassa;2004 2e kwartaal;;;;;;;;;;
672;Totaal biomassa;2004 3e kwartaal;;;;;;;;;;
673;Totaal biomassa;2004 4e kwartaal;;;;;;;;;;
674;Totaal biomassa;2004;3332.0;2.81;3332.0;2.81;2947.0;2.57;7516.0;6.56;;
675;Totaal biomassa;2005 1e kwartaal;;;;;;;;;;
676;Totaal biomassa;2005 2e kwartaal;;;;;;;;;;
677;Totaal biomassa;2005 3e kwartaal;;;;;;;;;;
678;Totaal biomassa;2005 4e kwartaal;;;;;;;;;;
679;Totaal biomassa;2005;5280.0;4.45;5280.0;4.45;4808.0;4.2;1482.0;1.29;;
680;Totaal biomassa;2006 1e kwartaal;;;;;;;;;;
681;Totaal biomassa;2006 2e kwartaal;;;;;;;;;;
682;Totaal biomassa;2006 3e kwartaal;;;;;;;;;;
683;Totaal biomassa;2006 4e kwartaal;;;;;;;;;;
684;Totaal biomassa;2006;5191.0;4.31;5191.0;4.31;4691.0;4.04;1430.0;1.23;;
685;Totaal biomassa;2007 1e kwartaal;;;;;;;;;;
686;Totaal biomassa;2007 2e kwartaal;;;;;;;;;;
687;Totaal biomassa;2007 3e kwartaal;;;;;;;;;;
688;Totaal biomassa;2007 4e kwartaal;;;;;;;;;;
689;Totaal biomassa;2007;4019.0;3.27;4019.0;3.27;3538.0;2.99;1447.0;1.22;;
690;Totaal biomassa;2008 1e kwartaal;;;1327.0;4.0;1168.0;3.64;;;;
691;Totaal biomassa;2008 2e kwartaal;;;998.0;3.42;878.0;3.12;;;;
692;Totaal biomassa;2008 3e kwartaal;;;1260.0;4.32;1108.0;3.94;;;;
693;Totaal biomassa;2008 4e kwartaal;;;1564.0;4.81;1376.0;4.39;;;;
694;Totaal biomassa;2008;5149.0;4.15;5149.0;4.15;4531.0;3.79;374.0;0.31;;
695;Totaal biomassa;2009 1e kwartaal;;;1559.0;4.93;1379.0;4.55;;;;
696;Totaal biomassa;2009 2e kwartaal;;;1570.0;5.66;1389.0;5.18;;;;
697;Totaal biomassa;2009 3e kwartaal;;;1524.0;5.58;1348.0;5.15;;;;
698;Totaal biomassa;2009 4e kwartaal;;;1476.0;4.65;1306.0;4.28;;;;
699;Totaal biomassa;2009;6129.0;5.18;6129.0;5.18;5422.0;4.76;260.0;0.23;;
700;Totaal biomassa;2010 1e kwartaal;;;1744.0;5.53;1553.0;5.1;;;;
701;Totaal biomassa;2010 2e kwartaal;;;1734.0;6.16;1544.0;5.68;;;;
702;Totaal biomassa;2010 3e kwartaal;;;1696.0;5.98;1510.0;5.49;;;;
703;Totaal biomassa;2010 4e kwartaal;;;1884.0;5.74;1677.0;5.28;;;;
704;Totaal biomassa;2010;7058.0;5.84;7058.0;5.84;6284.0;5.37;205.0;0.18;;
705;Totaal biomassa;2011 1e kwartaal;;;1851.0;5.76;1654.0;5.32;;;;
706;Totaal biomassa;2011 2e kwartaal;;;1793.0;6.35;1598.0;5.86;;;;
707;Totaal biomassa;2011 3e kwartaal;;;1813.0;6.32;1607.0;5.8;;;;
708;Totaal biomassa;2011 4e kwartaal;;;1615.0;4.9;1417.0;4.45;;;;
709;Totaal biomassa;2011;7083.0;5.8;7083.0;5.8;6276.0;5.32;1021.0;0.87;;
710;Totaal biomassa;2012 1e kwartaal;;;2035.0;6.45;1817.0;5.95;;;;
711;Totaal biomassa;2012 2e kwartaal;;;1770.0;6.35;1571.0;5.83;;;;
712;Totaal biomassa;2012 3e kwartaal;;;1821.0;6.45;1611.0;5.9;;;;
713;Totaal biomassa;2012 4e kwartaal;;;1612.0;5.04;1419.0;4.59;;;;
714;Totaal biomassa;2012;7239.0;6.05;7239.0;6.05;6418.0;5.55;1227.0;1.06;;
715;Totaal biomassa;2013 1e kwartaal;;;1558.0;5.05;1366.0;4.56;;;;
716;Totaal biomassa;2013 2e kwartaal;;;1422.0;5.22;1238.0;4.68;;;;
717;Totaal biomassa;2013 3e kwartaal;;;1559.0;5.6;1359.0;5.03;;;;
718;Totaal biomassa;2013 4e kwartaal;;;1395.0;4.38;1215.0;3.93;;;;
719;Totaal biomassa;2013;5934.0;5.04;5934.0;5.04;5178.0;4.53;2081.0;1.82;;
720;Afvalverbrandingsinstallaties;1990;539.0;0.67;539.0;0.67;462.0;0.59;;;;
721;Afvalverbrandingsinstallaties;1991;588.0;0.71;588.0;0.71;510.0;0.63;;;;
722;Afvalverbrandingsinstallaties;1992;567.0;0.66;567.0;0.66;476.0;0.57;;;;
723;Afvalverbrandingsinstallaties;1993;634.0;0.73;634.0;0.73;492.0;0.58;;;;
724;Afvalverbrandingsinstallaties;1994;661.0;0.73;661.0;0.73;506.0;0.58;;;;
725;Afvalverbrandingsinstallaties;1995;703.0;0.76;703.0;0.76;528.0;0.59;;;;
726;Afvalverbrandingsinstallaties;1996;953.0;0.99;953.0;0.99;731.0;0.79;;;;
727;Afvalverbrandingsinstallaties;1997;1108.0;1.12;1108.0;1.12;836.0;0.87;;;;
728;Afvalverbrandingsinstallaties;1998;1188.0;1.15;1188.0;1.15;898.0;0.9;;;;
729;Afvalverbrandingsinstallaties;1999;1261.0;1.2;1261.0;1.2;967.0;0.95;;;;
730;Afvalverbrandingsinstallaties;2000;1272.0;1.17;1272.0;1.17;987.0;0.94;;;;
731;Afvalverbrandingsinstallaties;2001;1214.0;1.09;1214.0;1.09;945.0;0.88;;;;
732;Afvalverbrandingsinstallaties;2002 1e kwartaal;;;;;;;;;;
733;Afvalverbrandingsinstallaties;2002 2e kwartaal;;;;;;;;;;
734;Afvalverbrandingsinstallaties;2002 3e kwartaal;;;;;;;;;;
735;Afvalverbrandingsinstallaties;2002 4e kwartaal;;;;;;;;;;
736;Afvalverbrandingsinstallaties;2002;1207.0;1.07;1207.0;1.07;933.0;0.86;;;;
737;Afvalverbrandingsinstallaties;2003 1e kwartaal;;;;;;;;;;
738;Afvalverbrandingsinstallaties;2003 2e kwartaal;;;;;;;;;;
739;Afvalverbrandingsinstallaties;2003 3e kwartaal;;;;;;;;;;
740;Afvalverbrandingsinstallaties;2003 4e kwartaal;;;;;;;;;;
741;Afvalverbrandingsinstallaties;2003;1208.0;1.06;1208.0;1.06;946.0;0.86;;;;
742;Afvalverbrandingsinstallaties;2004 1e kwartaal;;;;;;;;;;
743;Afvalverbrandingsinstallaties;2004 2e kwartaal;;;;;;;;;;
744;Afvalverbrandingsinstallaties;2004 3e kwartaal;;;;;;;;;;
745;Afvalverbrandingsinstallaties;2004 4e kwartaal;;;;;;;;;;
746;Afvalverbrandingsinstallaties;2004;1178.0;0.99;1178.0;0.99;915.0;0.8;;;;
747;Afvalverbrandingsinstallaties;2005 1e kwartaal;;;;;;;;;;
748;Afvalverbrandingsinstallaties;2005 2e kwartaal;;;;;;;;;;
749;Afvalverbrandingsinstallaties;2005 3e kwartaal;;;;;;;;;;
750;Afvalverbrandingsinstallaties;2005 4e kwartaal;;;;;;;;;;
751;Afvalverbrandingsinstallaties;2005;1266.0;1.07;1266.0;1.07;984.0;0.86;;;;
752;Afvalverbrandingsinstallaties;2006 1e kwartaal;;;;;;;;;;
753;Afvalverbrandingsinstallaties;2006 2e kwartaal;;;;;;;;;;
754;Afvalverbrandingsinstallaties;2006 3e kwartaal;;;;;;;;;;
755;Afvalverbrandingsinstallaties;2006 4e kwartaal;;;;;;;;;;
756;Afvalverbrandingsinstallaties;2006;1312.0;1.09;1312.0;1.09;1013.0;0.87;;;;
757;Afvalverbrandingsinstallaties;2007 1e kwartaal;;;;;;;;;;
758;Afvalverbrandingsinstallaties;2007 2e kwartaal;;;;;;;;;;
759;Afvalverbrandingsinstallaties;2007 3e kwartaal;;;;;;;;;;
760;Afvalverbrandingsinstallaties;2007 4e kwartaal;;;;;;;;;;
761;Afvalverbrandingsinstallaties;2007;1395.0;1.14;1395.0;1.14;1095.0;0.92;;;;
762;Afvalverbrandingsinstallaties;2008 1e kwartaal;;;377.0;1.14;286.0;0.89;;;;
763;Afvalverbrandingsinstallaties;2008 2e kwartaal;;;328.0;1.12;249.0;0.88;;;;
764;Afvalverbrandingsinstallaties;2008 3e kwartaal;;;340.0;1.16;258.0;0.92;;;;
765;Afvalverbrandingsinstallaties;2008 4e kwartaal;;;365.0;1.12;277.0;0.88;;;;
766;Afvalverbrandingsinstallaties;2008;1409.0;1.14;1409.0;1.14;1070.0;0.89;;;;
767;Afvalverbrandingsinstallaties;2009 1e kwartaal;;;347.0;1.1;267.0;0.88;;;;
768;Afvalverbrandingsinstallaties;2009 2e kwartaal;;;378.0;1.36;291.0;1.08;;;;
769;Afvalverbrandingsinstallaties;2009 3e kwartaal;;;400.0;1.46;307.0;1.17;;;;
770;Afvalverbrandingsinstallaties;2009 4e kwartaal;;;446.0;1.41;343.0;1.12;;;;
771;Afvalverbrandingsinstallaties;2009;1572.0;1.33;1572.0;1.33;1207.0;1.06;;;;
772;Afvalverbrandingsinstallaties;2010 1e kwartaal;;;423.0;1.34;335.0;1.1;;;;
773;Afvalverbrandingsinstallaties;2010 2e kwartaal;;;437.0;1.55;346.0;1.27;;;;
774;Afvalverbrandingsinstallaties;2010 3e kwartaal;;;467.0;1.65;370.0;1.34;;;;
775;Afvalverbrandingsinstallaties;2010 4e kwartaal;;;436.0;1.33;346.0;1.09;;;;
776;Afvalverbrandingsinstallaties;2010;1763.0;1.46;1763.0;1.46;1397.0;1.19;;;;
777;Afvalverbrandingsinstallaties;2011 1e kwartaal;;;461.0;1.43;370.0;1.19;;;;
778;Afvalverbrandingsinstallaties;2011 2e kwartaal;;;480.0;1.7;386.0;1.42;;;;
779;Afvalverbrandingsinstallaties;2011 3e kwartaal;;;535.0;1.86;430.0;1.55;;;;
780;Afvalverbrandingsinstallaties;2011 4e kwartaal;;;559.0;1.7;449.0;1.41;;;;
781;Afvalverbrandingsinstallaties;2011;2034.0;1.67;2034.0;1.67;1634.0;1.39;;;;
782;Afvalverbrandingsinstallaties;2012 1e kwartaal;;;553.0;1.75;446.0;1.46;;;;
783;Afvalverbrandingsinstallaties;2012 2e kwartaal;;;542.0;1.95;437.0;1.62;;;;
784;Afvalverbrandingsinstallaties;2012 3e kwartaal;;;597.0;2.12;481.0;1.76;;;;
785;Afvalverbrandingsinstallaties;2012 4e kwartaal;;;542.0;1.69;436.0;1.41;;;;
786;Afvalverbrandingsinstallaties;2012;2235.0;1.87;2235.0;1.87;1800.0;1.56;;;;
787;Afvalverbrandingsinstallaties;2013 1e kwartaal;;;532.0;1.72;421.0;1.41;;;;
788;Afvalverbrandingsinstallaties;2013 2e kwartaal;;;528.0;1.94;419.0;1.58;;;;
789;Afvalverbrandingsinstallaties;2013 3e kwartaal;;;572.0;2.05;453.0;1.68;;;;
790;Afvalverbrandingsinstallaties;2013 4e kwartaal;;;503.0;1.58;398.0;1.29;;;;
791;Afvalverbrandingsinstallaties;2013;2135.0;1.81;2135.0;1.81;1692.0;1.48;;;;
792;Bij- en meestoken biomassa in centrales;1990;0.0;0.0;0.0;0.0;0.0;0.0;;;;
793;Bij- en meestoken biomassa in centrales;1991;0.0;0.0;0.0;0.0;0.0;0.0;;;;
794;Bij- en meestoken biomassa in centrales;1992;0.0;0.0;0.0;0.0;0.0;0.0;;;;
795;Bij- en meestoken biomassa in centrales;1993;0.0;0.0;0.0;0.0;0.0;0.0;;;;
796;Bij- en meestoken biomassa in centrales;1994;0.0;0.0;0.0;0.0;0.0;0.0;;;;
797;Bij- en meestoken biomassa in centrales;1995;4.0;0.0;4.0;0.0;4.0;0.0;;;;
798;Bij- en meestoken biomassa in centrales;1996;42.0;0.04;42.0;0.04;40.0;0.04;;;;
799;Bij- en meestoken biomassa in centrales;1997;40.0;0.04;40.0;0.04;38.0;0.04;;;;
800;Bij- en meestoken biomassa in centrales;1998;101.0;0.1;101.0;0.1;96.0;0.1;;;;
801;Bij- en meestoken biomassa in centrales;1999;165.0;0.16;165.0;0.16;157.0;0.15;;;;
802;Bij- en meestoken biomassa in centrales;2000;208.0;0.19;208.0;0.19;198.0;0.19;;;;
803;Bij- en meestoken biomassa in centrales;2001;591.0;0.53;591.0;0.53;563.0;0.53;;;;
804;Bij- en meestoken biomassa in centrales;2002 1e kwartaal;;;216.0;0.75;206.0;0.74;;;;
805;Bij- en meestoken biomassa in centrales;2002 2e kwartaal;;;196.0;0.73;187.0;0.72;;;;
806;Bij- en meestoken biomassa in centrales;2002 3e kwartaal;;;356.0;1.3;339.0;1.29;;;;
807;Bij- en meestoken biomassa in centrales;2002 4e kwartaal;;;367.0;1.25;350.0;1.23;;;;
808;Bij- en meestoken biomassa in centrales;2002;1134.0;1.01;1134.0;1.01;1082.0;1.0;;;;
809;Bij- en meestoken biomassa in centrales;2003 1e kwartaal;;;159.0;0.54;151.0;0.53;;;;
810;Bij- en meestoken biomassa in centrales;2003 2e kwartaal;;;130.0;0.48;124.0;0.48;;;;
811;Bij- en meestoken biomassa in centrales;2003 3e kwartaal;;;306.0;1.12;291.0;1.11;;;;
812;Bij- en meestoken biomassa in centrales;2003 4e kwartaal;;;200.0;0.67;191.0;0.66;;;;
813;Bij- en meestoken biomassa in centrales;2003;795.0;0.7;795.0;0.7;757.0;0.69;;;;
814;Bij- en meestoken biomassa in centrales;2004 1e kwartaal;;;212.0;0.69;203.0;0.68;;;;
815;Bij- en meestoken biomassa in centrales;2004 2e kwartaal;;;258.0;0.91;247.0;0.91;;;;
816;Bij- en meestoken biomassa in centrales;2004 3e kwartaal;;;447.0;1.56;428.0;1.56;;;;
817;Bij- en meestoken biomassa in centrales;2004 4e kwartaal;;;692.0;2.22;662.0;2.19;;;;
818;Bij- en meestoken biomassa in centrales;2004;1609.0;1.36;1609.0;1.36;1539.0;1.34;;;;
819;Bij- en meestoken biomassa in centrales;2005 1e kwartaal;;;931.0;3.0;893.0;2.99;;;;
820;Bij- en meestoken biomassa in centrales;2005 2e kwartaal;;;885.0;3.13;850.0;3.11;;;;
821;Bij- en meestoken biomassa in centrales;2005 3e kwartaal;;;807.0;2.85;774.0;2.82;;;;
822;Bij- en meestoken biomassa in centrales;2005 4e kwartaal;;;826.0;2.65;793.0;2.65;;;;
823;Bij- en meestoken biomassa in centrales;2005;3449.0;2.91;3449.0;2.91;3310.0;2.89;;;;
824;Bij- en meestoken biomassa in centrales;2006 1e kwartaal;;;1045.0;3.27;1000.0;3.27;;;;
825;Bij- en meestoken biomassa in centrales;2006 2e kwartaal;;;1193.0;4.21;1141.0;4.1;;;;
826;Bij- en meestoken biomassa in centrales;2006 3e kwartaal;;;495.0;1.72;473.0;1.73;;;;
827;Bij- en meestoken biomassa in centrales;2006 4e kwartaal;;;510.0;1.63;488.0;1.61;;;;
828;Bij- en meestoken biomassa in centrales;2006;3244.0;2.7;3244.0;2.7;3103.0;2.67;;;;
829;Bij- en meestoken biomassa in centrales;2007 1e kwartaal;;;356.0;1.1;335.0;1.07;;;;
830;Bij- en meestoken biomassa in centrales;2007 2e kwartaal;;;372.0;1.28;350.0;1.25;;;;
831;Bij- en meestoken biomassa in centrales;2007 3e kwartaal;;;542.0;1.86;511.0;1.82;;;;
832;Bij- en meestoken biomassa in centrales;2007 4e kwartaal;;;547.0;1.69;515.0;1.66;;;;
833;Bij- en meestoken biomassa in centrales;2007;1816.0;1.48;1816.0;1.48;1711.0;1.44;;;;
834;Bij- en meestoken biomassa in centrales;2008 1e kwartaal;;;633.0;1.91;596.0;1.86;;;;
835;Bij- en meestoken biomassa in centrales;2008 2e kwartaal;;;332.0;1.14;313.0;1.11;;;;
836;Bij- en meestoken biomassa in centrales;2008 3e kwartaal;;;526.0;1.81;495.0;1.76;;;;
837;Bij- en meestoken biomassa in centrales;2008 4e kwartaal;;;757.0;2.33;712.0;2.27;;;;
838;Bij- en meestoken biomassa in centrales;2008;2248.0;1.81;2248.0;1.81;2116.0;1.77;;;;
839;Bij- en meestoken biomassa in centrales;2009 1e kwartaal;;;728.0;2.3;688.0;2.27;;;;
840;Bij- en meestoken biomassa in centrales;2009 2e kwartaal;;;694.0;2.5;656.0;2.45;;;;
841;Bij- en meestoken biomassa in centrales;2009 3e kwartaal;;;644.0;2.36;609.0;2.32;;;;
842;Bij- en meestoken biomassa in centrales;2009 4e kwartaal;;;549.0;1.73;519.0;1.7;;;;
843;Bij- en meestoken biomassa in centrales;2009;2615.0;2.21;2615.0;2.21;2472.0;2.17;;;;
844;Bij- en meestoken biomassa in centrales;2010 1e kwartaal;;;778.0;2.46;731.0;2.4;;;;
845;Bij- en meestoken biomassa in centrales;2010 2e kwartaal;;;784.0;2.78;737.0;2.71;;;;
846;Bij- en meestoken biomassa in centrales;2010 3e kwartaal;;;744.0;2.62;700.0;2.54;;;;
847;Bij- en meestoken biomassa in centrales;2010 4e kwartaal;;;932.0;2.84;876.0;2.76;;;;
848;Bij- en meestoken biomassa in centrales;2010;3237.0;2.68;3237.0;2.68;3043.0;2.6;;;;
849;Bij- en meestoken biomassa in centrales;2011 1e kwartaal;;;951.0;2.96;890.0;2.86;;;;
850;Bij- en meestoken biomassa in centrales;2011 2e kwartaal;;;875.0;3.1;819.0;3.0;;;;
851;Bij- en meestoken biomassa in centrales;2011 3e kwartaal;;;800.0;2.79;749.0;2.7;;;;
852;Bij- en meestoken biomassa in centrales;2011 4e kwartaal;;;557.0;1.69;521.0;1.64;;;;
853;Bij- en meestoken biomassa in centrales;2011;3182.0;2.61;3182.0;2.61;2979.0;2.53;;;;
854;Bij- en meestoken biomassa in centrales;2012 1e kwartaal;;;927.0;2.94;880.0;2.88;;;;
855;Bij- en meestoken biomassa in centrales;2012 2e kwartaal;;;739.0;2.65;701.0;2.6;;;;
856;Bij- en meestoken biomassa in centrales;2012 3e kwartaal;;;731.0;2.59;694.0;2.54;;;;
857;Bij- en meestoken biomassa in centrales;2012 4e kwartaal;;;557.0;1.74;528.0;1.71;;;;
858;Bij- en meestoken biomassa in centrales;2012;2953.0;2.47;2953.0;2.47;2802.0;2.42;;;;
859;Bij- en meestoken biomassa in centrales;2013 1e kwartaal;;;535.0;1.73;503.0;1.68;;;;
860;Bij- en meestoken biomassa in centrales;2013 2e kwartaal;;;396.0;1.46;372.0;1.41;;;;
861;Bij- en meestoken biomassa in centrales;2013 3e kwartaal;;;472.0;1.7;444.0;1.64;;;;
862;Bij- en meestoken biomassa in centrales;2013 4e kwartaal;;;377.0;1.18;355.0;1.15;;;;
863;Bij- en meestoken biomassa in centrales;2013;1780.0;1.51;1780.0;1.51;1674.0;1.46;;;;
864;Overige biomassaverbranding;1990;34.0;0.04;34.0;0.04;33.0;0.04;;;;
