ID;Populatie;Vervoerwijzen;Motieven;RegioS;Perioden;VerplaatsingenPerPersoonPerDag_1;AfgelegdeAfstandPerVerplaatsing_2;AfgelegdeAfstandPerPersoonPerDag_3;ReisduurPerVerplaatsing_4;ReisduurPerPersoonPerDag_5
4689;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Flevoland;2005;;;;;
4690;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Flevoland;2006;;;;;
4691;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Flevoland;2007;;;;;
4692;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Gelderland;1985;;;;;
4693;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Gelderland;1986;;;;;
4694;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Gelderland;1987;;;;;
4695;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Gelderland;1988;;;;;
4696;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Gelderland;1989;;;;;
4697;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Gelderland;1990;;;;;
4698;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Gelderland;1991;;;;;
4699;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Gelderland;1992;;;;;
4700;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Gelderland;1993;;;;;
4701;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Gelderland;1994;0.63;7.78;4.86;21.06;13.22
4702;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Gelderland;1995;0.64;8.6;5.51;21.65;13.9
4703;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Gelderland;1996;0.62;8.29;5.17;20.84;13.02
4704;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Gelderland;1997;0.66;8.91;5.93;22.29;14.73
4705;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Gelderland;1998;0.63;8.38;5.31;21.68;13.71
4706;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Gelderland;1999;0.62;8.98;5.56;21.74;13.45
4707;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Gelderland;2000;0.61;9.09;5.56;21.66;13.24
4708;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Gelderland;2001;0.6;8.8;5.28;21.08;12.66
4709;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Gelderland;2002;0.6;8.79;5.27;21.57;12.92
4710;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Gelderland;2003;0.63;8.27;5.24;20.13;12.76
4711;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Gelderland;2004;;;;;
4712;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Gelderland;2005;;;;;
4713;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Gelderland;2006;;;;;
4714;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Gelderland;2007;;;;;
4715;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Utrecht;1985;;;;;
4716;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Utrecht;1986;;;;;
4717;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Utrecht;1987;;;;;
4718;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Utrecht;1988;;;;;
4719;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Utrecht;1989;;;;;
4720;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Utrecht;1990;;;;;
4721;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Utrecht;1991;;;;;
4722;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Utrecht;1992;;;;;
4723;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Utrecht;1993;;;;;
4724;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Utrecht;1994;0.68;8.82;6.01;22.6;15.28
4725;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Utrecht;1995;0.68;8.8;5.99;21.99;14.91
4726;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Utrecht;1996;0.66;9.02;5.95;22.23;14.74
4727;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Utrecht;1997;0.66;9.02;5.91;23.61;15.52
4728;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Utrecht;1998;0.66;9.02;5.89;22.9;15.04
4729;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Utrecht;1999;0.6;8.84;5.3;21.0;12.6
4730;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Utrecht;2000;0.62;8.83;5.44;22.33;13.75
4731;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Utrecht;2001;0.61;9.01;5.46;22.19;13.43
4732;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Utrecht;2002;0.61;9.2;5.66;22.3;13.71
4733;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Utrecht;2003;0.61;8.84;5.36;21.72;13.16
4734;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Utrecht;2004;;;;;
4735;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Utrecht;2005;;;;;
4736;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Utrecht;2006;;;;;
4737;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Utrecht;2007;;;;;
4738;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Holland;1985;;;;;
4739;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Holland;1986;;;;;
4740;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Holland;1987;;;;;
4741;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Holland;1988;;;;;
4742;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Holland;1989;;;;;
4743;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Holland;1990;;;;;
4744;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Holland;1991;;;;;
4745;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Holland;1992;;;;;
4746;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Holland;1993;;;;;
4747;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Holland;1994;0.7;8.8;6.16;24.02;16.74
4748;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Holland;1995;0.69;8.79;6.06;23.58;16.25
4749;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Holland;1996;0.66;8.25;5.46;21.95;14.54
4750;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Holland;1997;0.67;9.33;6.26;23.98;16.06
4751;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Holland;1998;0.67;8.77;5.83;22.76;15.14
4752;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Holland;1999;0.63;9.25;5.79;23.56;14.74
4753;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Holland;2000;0.59;9.23;5.43;23.73;13.96
4754;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Holland;2001;0.6;8.19;4.95;22.89;13.84
4755;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Holland;2002;0.6;8.85;5.33;23.07;13.9
4756;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Holland;2003;0.6;9.62;5.74;24.27;14.49
4757;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Holland;2004;;;;;
4758;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Holland;2005;;;;;
4759;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Holland;2006;;;;;
4760;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Holland;2007;;;;;
4761;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zuid-Holland;1985;;;;;
4762;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zuid-Holland;1986;;;;;
4763;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zuid-Holland;1987;;;;;
4764;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zuid-Holland;1988;;;;;
4765;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zuid-Holland;1989;;;;;
4766;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zuid-Holland;1990;;;;;
4767;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zuid-Holland;1991;;;;;
4768;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zuid-Holland;1992;;;;;
4769;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zuid-Holland;1993;;;;;
4770;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zuid-Holland;1994;0.63;8.5;5.38;22.46;14.24
4771;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zuid-Holland;1995;0.65;8.16;5.28;22.32;14.46
4772;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zuid-Holland;1996;0.63;8.1;5.09;21.56;13.52
4773;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zuid-Holland;1997;0.65;8.62;5.58;23.0;14.84
4774;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zuid-Holland;1998;0.66;8.7;5.73;22.44;14.73
4775;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zuid-Holland;1999;0.59;9.12;5.36;22.44;13.19
4776;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zuid-Holland;2000;0.58;8.47;4.87;22.19;12.76
4777;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zuid-Holland;2001;0.56;8.8;4.97;22.55;12.73
4778;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zuid-Holland;2002;0.54;8.28;4.46;21.74;11.71
4779;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zuid-Holland;2003;0.59;8.21;4.85;21.93;12.96
4780;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zuid-Holland;2004;;;;;
4781;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zuid-Holland;2005;;;;;
4782;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zuid-Holland;2006;;;;;
4783;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zuid-Holland;2007;;;;;
4784;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeeland;1985;;;;;
4785;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeeland;1986;;;;;
4786;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeeland;1987;;;;;
4787;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeeland;1988;;;;;
4788;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeeland;1989;;;;;
4789;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeeland;1990;;;;;
4790;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeeland;1991;;;;;
4791;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeeland;1992;;;;;
4792;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeeland;1993;;;;;
4793;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeeland;1994;0.67;9.92;6.76;23.62;15.91
4794;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeeland;1995;0.69;7.42;5.1;20.79;14.3
4795;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeeland;1996;0.67;8.14;5.53;22.05;14.85
4796;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeeland;1997;0.67;9.5;6.37;24.11;16.17
4797;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeeland;1998;0.64;9.04;5.92;23.27;15.0
4798;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeeland;1999;0.75;7.92;5.92;19.93;14.89
4799;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeeland;2000;0.74;7.86;5.81;20.82;15.38
4800;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeeland;2001;0.62;7.29;4.53;19.93;12.39
4801;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeeland;2002;0.68;9.14;6.19;21.41;14.5
4802;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeeland;2003;0.64;8.22;5.23;22.15;14.09
4803;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeeland;2004;;;;;
4804;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeeland;2005;;;;;
4805;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeeland;2006;;;;;
4806;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeeland;2007;;;;;
4807;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Brabant;1985;;;;;
4808;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Brabant;1986;;;;;
4809;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Brabant;1987;;;;;
4810;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Brabant;1988;;;;;
4811;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Brabant;1989;;;;;
4812;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Brabant;1990;;;;;
4813;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Brabant;1991;;;;;
4814;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Brabant;1992;;;;;
4815;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Brabant;1993;;;;;
4816;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Brabant;1994;0.65;8.71;5.71;21.27;13.83
4817;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Brabant;1995;0.65;7.95;5.17;20.58;13.42
4818;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Brabant;1996;0.65;8.1;5.27;20.73;13.52
4819;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Brabant;1997;0.66;8.72;5.71;22.07;14.51
4820;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Brabant;1998;0.63;8.41;5.26;21.44;13.46
4821;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Brabant;1999;0.61;9.85;6.02;22.77;13.92
4822;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Brabant;2000;0.62;9.06;5.65;21.42;13.37
4823;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Brabant;2001;0.6;8.52;5.08;21.26;12.67
4824;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Brabant;2002;0.61;9.04;5.51;21.62;13.18
4825;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Brabant;2003;0.61;9.14;5.6;22.0;13.47
4826;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Brabant;2004;;;;;
4827;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Brabant;2005;;;;;
4828;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Brabant;2006;;;;;
4829;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Noord-Brabant;2007;;;;;
4830;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Limburg;1985;;;;;
4831;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Limburg;1986;;;;;
4832;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Limburg;1987;;;;;
4833;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Limburg;1988;;;;;
4834;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Limburg;1989;;;;;
4835;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Limburg;1990;;;;;
4836;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Limburg;1991;;;;;
4837;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Limburg;1992;;;;;
4838;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Limburg;1993;;;;;
4839;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Limburg;1994;0.7;7.72;5.33;21.59;15.01
4840;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Limburg;1995;0.65;7.73;5.02;22.3;14.47
4841;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Limburg;1996;0.63;7.52;4.72;22.29;13.93
4842;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Limburg;1997;0.67;7.36;4.92;21.54;14.53
4843;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Limburg;1998;0.64;7.09;4.57;21.55;13.89
4844;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Limburg;1999;0.65;8.09;5.22;21.8;14.06
4845;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Limburg;2000;0.63;7.71;4.83;22.28;13.95
4846;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Limburg;2001;0.62;8.12;5.07;22.2;13.86
4847;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Limburg;2002;0.6;7.63;4.55;21.6;12.89
4848;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Limburg;2003;0.59;9.2;5.4;24.3;14.28
4849;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Limburg;2004;;;;;
4850;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Limburg;2005;;;;;
4851;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Limburg;2006;;;;;
4852;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Limburg;2007;;;;;
4853;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Noord-Nederland;1985;;;;;
4854;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Noord-Nederland;1986;;;;;
4855;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Noord-Nederland;1987;;;;;
4856;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Noord-Nederland;1988;;;;;
4857;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Noord-Nederland;1989;;;;;
4858;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Noord-Nederland;1990;;;;;
4859;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Noord-Nederland;1991;;;;;
4860;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Noord-Nederland;1992;;;;;
4861;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Noord-Nederland;1993;;;;;
4862;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Noord-Nederland;1994;0.66;8.8;5.83;22.21;14.66
4863;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Noord-Nederland;1995;0.66;8.96;5.89;22.1;14.53
4864;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Noord-Nederland;1996;0.67;9.59;6.42;23.04;15.43
4865;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Noord-Nederland;1997;0.65;8.85;5.73;22.51;14.56
4866;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Noord-Nederland;1998;0.64;9.83;6.22;22.51;14.33
4867;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Noord-Nederland;1999;0.62;9.01;5.63;22.11;13.81
4868;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Noord-Nederland;2000;0.63;9.03;5.7;21.69;13.69
4869;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Noord-Nederland;2001;0.59;8.61;5.06;20.64;12.12
4870;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Noord-Nederland;2002;0.6;9.01;5.4;21.87;13.11
4871;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Noord-Nederland;2003;0.59;10.7;6.29;23.33;13.73
4872;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Noord-Nederland;2004;;;;;
4873;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Noord-Nederland;2005;;;;;
4874;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Noord-Nederland;2006;;;;;
4875;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Noord-Nederland;2007;;;;;
4876;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Oost-Nederland;1985;;;;;
4877;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Oost-Nederland;1986;;;;;
4878;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Oost-Nederland;1987;;;;;
4879;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Oost-Nederland;1988;;;;;
4880;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Oost-Nederland;1989;;;;;
4881;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Oost-Nederland;1990;;;;;
4882;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Oost-Nederland;1991;;;;;
4883;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Oost-Nederland;1992;;;;;
4884;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Oost-Nederland;1993;;;;;
4885;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Oost-Nederland;1994;0.64;8.96;5.76;22.03;14.21
4886;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Oost-Nederland;1995;0.65;8.52;5.56;21.34;13.94
4887;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Oost-Nederland;1996;0.63;8.36;5.24;20.65;12.97
4888;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Oost-Nederland;1997;0.66;8.93;5.92;22.0;14.53
4889;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Oost-Nederland;1998;0.62;8.53;5.31;21.63;13.45
4890;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Oost-Nederland;1999;0.61;8.71;5.31;21.2;12.92
4891;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Oost-Nederland;2000;0.6;8.89;5.37;21.19;12.79
4892;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Oost-Nederland;2001;0.6;8.94;5.37;21.07;12.67
4893;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Oost-Nederland;2002;0.6;8.49;5.09;20.48;12.28
4894;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Oost-Nederland;2003;0.61;8.39;5.14;20.34;12.46
4895;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Oost-Nederland;2004;;;;;
4896;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Oost-Nederland;2005;;;;;
4897;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Oost-Nederland;2006;;;;;
4898;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Oost-Nederland;2007;;;;;
4899;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel West-Nederland;1985;;;;;
4900;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel West-Nederland;1986;;;;;
4901;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel West-Nederland;1987;;;;;
4902;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel West-Nederland;1988;;;;;
4903;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel West-Nederland;1989;;;;;
4904;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel West-Nederland;1990;;;;;
4905;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel West-Nederland;1991;;;;;
4906;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel West-Nederland;1992;;;;;
4907;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel West-Nederland;1993;;;;;
4908;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel West-Nederland;1994;0.66;8.72;5.79;23.06;15.27
4909;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel West-Nederland;1995;0.67;8.42;5.62;22.6;15.08
4910;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel West-Nederland;1996;0.65;8.29;5.36;21.82;14.09
4911;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel West-Nederland;1997;0.66;8.95;5.88;23.46;15.39
4912;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel West-Nederland;1998;0.66;8.79;5.79;22.66;14.92
4913;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel West-Nederland;1999;0.61;9.05;5.52;22.47;13.71
4914;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel West-Nederland;2000;0.59;8.74;5.19;22.64;13.45
4915;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel West-Nederland;2001;0.59;8.54;5.01;22.47;13.19
4916;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel West-Nederland;2002;0.58;8.68;5.03;22.28;12.9
4917;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel West-Nederland;2003;0.6;8.79;5.25;22.71;13.57
4918;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel West-Nederland;2004;;;;;
4919;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel West-Nederland;2005;;;;;
4920;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel West-Nederland;2006;;;;;
4921;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel West-Nederland;2007;;;;;
4922;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Zuid-Nederland;1985;;;;;
4923;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Zuid-Nederland;1986;;;;;
4924;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Zuid-Nederland;1987;;;;;
4925;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Zuid-Nederland;1988;;;;;
4926;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Zuid-Nederland;1989;;;;;
4927;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Zuid-Nederland;1990;;;;;
4928;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Zuid-Nederland;1991;;;;;
4929;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Zuid-Nederland;1992;;;;;
4930;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Zuid-Nederland;1993;;;;;
4931;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Zuid-Nederland;1994;0.67;8.37;5.58;21.38;14.22
4932;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Zuid-Nederland;1995;0.65;7.88;5.12;21.15;13.77
