ID;ArbeidsmarktpositieBijUitstroom;PeilmomentenArbeidsmarktpositie;Regiokenmerken;Perioden;InstromersTotaal_1;InstromersVolgtRegulierOnderwijs_2;InstromersGeenRegulierOnderwijs_3
2221;Totaal;3 maanden na instroom;West-Nederland (LD);Jaar van instroom: 2017;;;
2222;Totaal;3 maanden na instroom;Zuid-Nederland (LD);Jaar van instroom: 2007;267.0;101.0;165.0
2223;Totaal;3 maanden na instroom;Zuid-Nederland (LD);Jaar van instroom: 2008;253.0;99.0;154.0
2224;Totaal;3 maanden na instroom;Zuid-Nederland (LD);Jaar van instroom: 2009;226.0;91.0;135.0
2225;Totaal;3 maanden na instroom;Zuid-Nederland (LD);Jaar van instroom: 2010;244.0;96.0;148.0
2226;Totaal;3 maanden na instroom;Zuid-Nederland (LD);Jaar van instroom: 2011;241.0;95.0;146.0
2227;Totaal;3 maanden na instroom;Zuid-Nederland (LD);Jaar van instroom: 2012;233.0;90.0;143.0
2228;Totaal;3 maanden na instroom;Zuid-Nederland (LD);Jaar van instroom: 2013;238.0;88.0;150.0
2229;Totaal;3 maanden na instroom;Zuid-Nederland (LD);Jaar van instroom: 2014;246.0;91.0;155.0
2230;Totaal;3 maanden na instroom;Zuid-Nederland (LD);Jaar van instroom: 2015;255.0;97.0;157.0
2231;Totaal;3 maanden na instroom;Zuid-Nederland (LD);Jaar van instroom: 2016;255.0;94.0;161.0
2232;Totaal;3 maanden na instroom;Zuid-Nederland (LD);Jaar van instroom: 2017;;;
2233;Totaal;3 maanden na instroom;Niet in te delen (LD);Jaar van instroom: 2007;0.0;0.0;0.0
2234;Totaal;3 maanden na instroom;Niet in te delen (LD);Jaar van instroom: 2008;0.0;0.0;0.0
2235;Totaal;3 maanden na instroom;Niet in te delen (LD);Jaar van instroom: 2009;0.0;0.0;0.0
2236;Totaal;3 maanden na instroom;Niet in te delen (LD);Jaar van instroom: 2010;0.0;0.0;0.0
2237;Totaal;3 maanden na instroom;Niet in te delen (LD);Jaar van instroom: 2011;0.0;0.0;0.0
2238;Totaal;3 maanden na instroom;Niet in te delen (LD);Jaar van instroom: 2012;3.0;1.0;2.0
2239;Totaal;3 maanden na instroom;Niet in te delen (LD);Jaar van instroom: 2013;0.0;0.0;0.0
2240;Totaal;3 maanden na instroom;Niet in te delen (LD);Jaar van instroom: 2014;7.0;3.0;4.0
2241;Totaal;3 maanden na instroom;Niet in te delen (LD);Jaar van instroom: 2015;0.0;0.0;0.0
2242;Totaal;3 maanden na instroom;Niet in te delen (LD);Jaar van instroom: 2016;0.0;0.0;0.0
2243;Totaal;3 maanden na instroom;Niet in te delen (LD);Jaar van instroom: 2017;;;
2244;Totaal;3 maanden na instroom;Groningen (PV);Jaar van instroom: 2007;49.0;23.0;26.0
2245;Totaal;3 maanden na instroom;Groningen (PV);Jaar van instroom: 2008;49.0;24.0;25.0
2246;Totaal;3 maanden na instroom;Groningen (PV);Jaar van instroom: 2009;44.0;21.0;23.0
2247;Totaal;3 maanden na instroom;Groningen (PV);Jaar van instroom: 2010;46.0;22.0;24.0
2248;Totaal;3 maanden na instroom;Groningen (PV);Jaar van instroom: 2011;46.0;22.0;24.0
2249;Totaal;3 maanden na instroom;Groningen (PV);Jaar van instroom: 2012;44.0;21.0;23.0
2250;Totaal;3 maanden na instroom;Groningen (PV);Jaar van instroom: 2013;45.0;20.0;24.0
2251;Totaal;3 maanden na instroom;Groningen (PV);Jaar van instroom: 2014;49.0;22.0;26.0
2252;Totaal;3 maanden na instroom;Groningen (PV);Jaar van instroom: 2015;47.0;23.0;25.0
2253;Totaal;3 maanden na instroom;Groningen (PV);Jaar van instroom: 2016;48.0;23.0;25.0
2254;Totaal;3 maanden na instroom;Groningen (PV);Jaar van instroom: 2017;;;
2255;Totaal;3 maanden na instroom;Friesland (PV);Jaar van instroom: 2007;49.0;21.0;29.0
2256;Totaal;3 maanden na instroom;Friesland (PV);Jaar van instroom: 2008;47.0;20.0;27.0
2257;Totaal;3 maanden na instroom;Friesland (PV);Jaar van instroom: 2009;42.0;18.0;24.0
2258;Totaal;3 maanden na instroom;Friesland (PV);Jaar van instroom: 2010;47.0;19.0;28.0
2259;Totaal;3 maanden na instroom;Friesland (PV);Jaar van instroom: 2011;45.0;19.0;25.0
2260;Totaal;3 maanden na instroom;Friesland (PV);Jaar van instroom: 2012;44.0;18.0;26.0
2261;Totaal;3 maanden na instroom;Friesland (PV);Jaar van instroom: 2013;44.0;18.0;26.0
2262;Totaal;3 maanden na instroom;Friesland (PV);Jaar van instroom: 2014;41.0;17.0;25.0
2263;Totaal;3 maanden na instroom;Friesland (PV);Jaar van instroom: 2015;46.0;19.0;27.0
2264;Totaal;3 maanden na instroom;Friesland (PV);Jaar van instroom: 2016;45.0;19.0;26.0
2265;Totaal;3 maanden na instroom;Friesland (PV);Jaar van instroom: 2017;;;
2266;Totaal;3 maanden na instroom;Drenthe (PV);Jaar van instroom: 2007;34.0;13.0;21.0
2267;Totaal;3 maanden na instroom;Drenthe (PV);Jaar van instroom: 2008;34.0;13.0;21.0
2268;Totaal;3 maanden na instroom;Drenthe (PV);Jaar van instroom: 2009;30.0;11.0;18.0
2269;Totaal;3 maanden na instroom;Drenthe (PV);Jaar van instroom: 2010;32.0;12.0;19.0
2270;Totaal;3 maanden na instroom;Drenthe (PV);Jaar van instroom: 2011;31.0;12.0;19.0
2271;Totaal;3 maanden na instroom;Drenthe (PV);Jaar van instroom: 2012;30.0;11.0;19.0
2272;Totaal;3 maanden na instroom;Drenthe (PV);Jaar van instroom: 2013;32.0;11.0;20.0
2273;Totaal;3 maanden na instroom;Drenthe (PV);Jaar van instroom: 2014;32.0;12.0;20.0
2274;Totaal;3 maanden na instroom;Drenthe (PV);Jaar van instroom: 2015;32.0;13.0;19.0
2275;Totaal;3 maanden na instroom;Drenthe (PV);Jaar van instroom: 2016;32.0;12.0;20.0
2276;Totaal;3 maanden na instroom;Drenthe (PV);Jaar van instroom: 2017;;;
2277;Totaal;3 maanden na instroom;Overijssel (PV);Jaar van instroom: 2007;85.0;36.0;48.0
2278;Totaal;3 maanden na instroom;Overijssel (PV);Jaar van instroom: 2008;83.0;36.0;47.0
2279;Totaal;3 maanden na instroom;Overijssel (PV);Jaar van instroom: 2009;73.0;31.0;42.0
2280;Totaal;3 maanden na instroom;Overijssel (PV);Jaar van instroom: 2010;81.0;34.0;47.0
2281;Totaal;3 maanden na instroom;Overijssel (PV);Jaar van instroom: 2011;78.0;33.0;44.0
2282;Totaal;3 maanden na instroom;Overijssel (PV);Jaar van instroom: 2012;76.0;32.0;44.0
2283;Totaal;3 maanden na instroom;Overijssel (PV);Jaar van instroom: 2013;76.0;31.0;44.0
2284;Totaal;3 maanden na instroom;Overijssel (PV);Jaar van instroom: 2014;82.0;32.0;50.0
2285;Totaal;3 maanden na instroom;Overijssel (PV);Jaar van instroom: 2015;81.0;33.0;48.0
2286;Totaal;3 maanden na instroom;Overijssel (PV);Jaar van instroom: 2016;82.0;34.0;48.0
2287;Totaal;3 maanden na instroom;Overijssel (PV);Jaar van instroom: 2017;;;
2288;Totaal;3 maanden na instroom;Flevoland (PV);Jaar van instroom: 2007;36.0;13.0;22.0
2289;Totaal;3 maanden na instroom;Flevoland (PV);Jaar van instroom: 2008;35.0;13.0;21.0
2290;Totaal;3 maanden na instroom;Flevoland (PV);Jaar van instroom: 2009;31.0;12.0;19.0
2291;Totaal;3 maanden na instroom;Flevoland (PV);Jaar van instroom: 2010;31.0;12.0;19.0
2292;Totaal;3 maanden na instroom;Flevoland (PV);Jaar van instroom: 2011;32.0;12.0;19.0
2293;Totaal;3 maanden na instroom;Flevoland (PV);Jaar van instroom: 2012;31.0;12.0;19.0
2294;Totaal;3 maanden na instroom;Flevoland (PV);Jaar van instroom: 2013;30.0;12.0;19.0
2295;Totaal;3 maanden na instroom;Flevoland (PV);Jaar van instroom: 2014;32.0;12.0;20.0
2296;Totaal;3 maanden na instroom;Flevoland (PV);Jaar van instroom: 2015;34.0;13.0;21.0
2297;Totaal;3 maanden na instroom;Flevoland (PV);Jaar van instroom: 2016;34.0;13.0;22.0
2298;Totaal;3 maanden na instroom;Flevoland (PV);Jaar van instroom: 2017;;;
2299;Totaal;3 maanden na instroom;Gelderland (PV);Jaar van instroom: 2007;154.0;60.0;94.0
2300;Totaal;3 maanden na instroom;Gelderland (PV);Jaar van instroom: 2008;145.0;59.0;86.0
2301;Totaal;3 maanden na instroom;Gelderland (PV);Jaar van instroom: 2009;131.0;54.0;77.0
2302;Totaal;3 maanden na instroom;Gelderland (PV);Jaar van instroom: 2010;137.0;56.0;81.0
2303;Totaal;3 maanden na instroom;Gelderland (PV);Jaar van instroom: 2011;138.0;57.0;81.0
2304;Totaal;3 maanden na instroom;Gelderland (PV);Jaar van instroom: 2012;130.0;52.0;78.0
2305;Totaal;3 maanden na instroom;Gelderland (PV);Jaar van instroom: 2013;133.0;52.0;80.0
2306;Totaal;3 maanden na instroom;Gelderland (PV);Jaar van instroom: 2014;141.0;56.0;85.0
2307;Totaal;3 maanden na instroom;Gelderland (PV);Jaar van instroom: 2015;145.0;58.0;87.0
2308;Totaal;3 maanden na instroom;Gelderland (PV);Jaar van instroom: 2016;145.0;58.0;87.0
2309;Totaal;3 maanden na instroom;Gelderland (PV);Jaar van instroom: 2017;;;
2310;Totaal;3 maanden na instroom;Utrecht (PV);Jaar van instroom: 2007;102.0;40.0;62.0
2311;Totaal;3 maanden na instroom;Utrecht (PV);Jaar van instroom: 2008;99.0;39.0;60.0
2312;Totaal;3 maanden na instroom;Utrecht (PV);Jaar van instroom: 2009;88.0;36.0;52.0
2313;Totaal;3 maanden na instroom;Utrecht (PV);Jaar van instroom: 2010;90.0;38.0;53.0
2314;Totaal;3 maanden na instroom;Utrecht (PV);Jaar van instroom: 2011;92.0;38.0;54.0
2315;Totaal;3 maanden na instroom;Utrecht (PV);Jaar van instroom: 2012;89.0;36.0;53.0
2316;Totaal;3 maanden na instroom;Utrecht (PV);Jaar van instroom: 2013;88.0;35.0;53.0
2317;Totaal;3 maanden na instroom;Utrecht (PV);Jaar van instroom: 2014;94.0;37.0;57.0
2318;Totaal;3 maanden na instroom;Utrecht (PV);Jaar van instroom: 2015;96.0;39.0;58.0
2319;Totaal;3 maanden na instroom;Utrecht (PV);Jaar van instroom: 2016;100.0;39.0;61.0
2320;Totaal;3 maanden na instroom;Utrecht (PV);Jaar van instroom: 2017;;;
2321;Totaal;3 maanden na instroom;Noord-Holland (PV);Jaar van instroom: 2007;217.0;77.0;140.0
2322;Totaal;3 maanden na instroom;Noord-Holland (PV);Jaar van instroom: 2008;207.0;75.0;132.0
2323;Totaal;3 maanden na instroom;Noord-Holland (PV);Jaar van instroom: 2009;189.0;70.0;119.0
2324;Totaal;3 maanden na instroom;Noord-Holland (PV);Jaar van instroom: 2010;197.0;75.0;122.0
2325;Totaal;3 maanden na instroom;Noord-Holland (PV);Jaar van instroom: 2011;197.0;73.0;124.0
2326;Totaal;3 maanden na instroom;Noord-Holland (PV);Jaar van instroom: 2012;187.0;69.0;119.0
2327;Totaal;3 maanden na instroom;Noord-Holland (PV);Jaar van instroom: 2013;191.0;70.0;121.0
2328;Totaal;3 maanden na instroom;Noord-Holland (PV);Jaar van instroom: 2014;201.0;72.0;129.0
2329;Totaal;3 maanden na instroom;Noord-Holland (PV);Jaar van instroom: 2015;206.0;73.0;133.0
2330;Totaal;3 maanden na instroom;Noord-Holland (PV);Jaar van instroom: 2016;214.0;75.0;139.0
2331;Totaal;3 maanden na instroom;Noord-Holland (PV);Jaar van instroom: 2017;;;
2332;Totaal;3 maanden na instroom;Zuid-Holland (PV);Jaar van instroom: 2007;282.0;108.0;174.0
2333;Totaal;3 maanden na instroom;Zuid-Holland (PV);Jaar van instroom: 2008;273.0;106.0;167.0
2334;Totaal;3 maanden na instroom;Zuid-Holland (PV);Jaar van instroom: 2009;244.0;95.0;148.0
2335;Totaal;3 maanden na instroom;Zuid-Holland (PV);Jaar van instroom: 2010;253.0;99.0;154.0
2336;Totaal;3 maanden na instroom;Zuid-Holland (PV);Jaar van instroom: 2011;253.0;99.0;154.0
2337;Totaal;3 maanden na instroom;Zuid-Holland (PV);Jaar van instroom: 2012;239.0;94.0;145.0
2338;Totaal;3 maanden na instroom;Zuid-Holland (PV);Jaar van instroom: 2013;244.0;93.0;151.0
2339;Totaal;3 maanden na instroom;Zuid-Holland (PV);Jaar van instroom: 2014;251.0;95.0;156.0
2340;Totaal;3 maanden na instroom;Zuid-Holland (PV);Jaar van instroom: 2015;260.0;102.0;158.0
2341;Totaal;3 maanden na instroom;Zuid-Holland (PV);Jaar van instroom: 2016;270.0;103.0;167.0
2342;Totaal;3 maanden na instroom;Zuid-Holland (PV);Jaar van instroom: 2017;;;
2343;Totaal;3 maanden na instroom;Zeeland (PV);Jaar van instroom: 2007;27.0;10.0;17.0
2344;Totaal;3 maanden na instroom;Zeeland (PV);Jaar van instroom: 2008;26.0;10.0;16.0
2345;Totaal;3 maanden na instroom;Zeeland (PV);Jaar van instroom: 2009;23.0;9.0;15.0
2346;Totaal;3 maanden na instroom;Zeeland (PV);Jaar van instroom: 2010;25.0;9.0;15.0
2347;Totaal;3 maanden na instroom;Zeeland (PV);Jaar van instroom: 2011;24.0;9.0;15.0
2348;Totaal;3 maanden na instroom;Zeeland (PV);Jaar van instroom: 2012;24.0;9.0;15.0
2349;Totaal;3 maanden na instroom;Zeeland (PV);Jaar van instroom: 2013;24.0;8.0;16.0
2350;Totaal;3 maanden na instroom;Zeeland (PV);Jaar van instroom: 2014;24.0;8.0;15.0
2351;Totaal;3 maanden na instroom;Zeeland (PV);Jaar van instroom: 2015;24.0;9.0;15.0
2352;Totaal;3 maanden na instroom;Zeeland (PV);Jaar van instroom: 2016;24.0;9.0;15.0
2353;Totaal;3 maanden na instroom;Zeeland (PV);Jaar van instroom: 2017;;;
2354;Totaal;3 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2007;182.0;70.0;113.0
2355;Totaal;3 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2008;175.0;68.0;106.0
2356;Totaal;3 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2009;156.0;63.0;93.0
2357;Totaal;3 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2010;168.0;66.0;102.0
2358;Totaal;3 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2011;167.0;66.0;101.0
2359;Totaal;3 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2012;160.0;63.0;97.0
2360;Totaal;3 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2013;164.0;61.0;103.0
2361;Totaal;3 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2014;171.0;64.0;106.0
2362;Totaal;3 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2015;179.0;70.0;110.0
2363;Totaal;3 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2016;178.0;67.0;111.0
2364;Totaal;3 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2017;;;
2365;Totaal;3 maanden na instroom;Limburg (PV);Jaar van instroom: 2007;84.0;31.0;53.0
2366;Totaal;3 maanden na instroom;Limburg (PV);Jaar van instroom: 2008;78.0;31.0;47.0
2367;Totaal;3 maanden na instroom;Limburg (PV);Jaar van instroom: 2009;70.0;28.0;41.0
2368;Totaal;3 maanden na instroom;Limburg (PV);Jaar van instroom: 2010;76.0;30.0;46.0
2369;Totaal;3 maanden na instroom;Limburg (PV);Jaar van instroom: 2011;75.0;29.0;45.0
2370;Totaal;3 maanden na instroom;Limburg (PV);Jaar van instroom: 2012;73.0;28.0;45.0
2371;Totaal;3 maanden na instroom;Limburg (PV);Jaar van instroom: 2013;74.0;27.0;47.0
2372;Totaal;3 maanden na instroom;Limburg (PV);Jaar van instroom: 2014;75.0;27.0;48.0
2373;Totaal;3 maanden na instroom;Limburg (PV);Jaar van instroom: 2015;75.0;28.0;48.0
2374;Totaal;3 maanden na instroom;Limburg (PV);Jaar van instroom: 2016;76.0;27.0;49.0
2375;Totaal;3 maanden na instroom;Limburg (PV);Jaar van instroom: 2017;;;
2376;Totaal;3 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2007;0.0;0.0;0.0
2377;Totaal;3 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2008;0.0;0.0;0.0
2378;Totaal;3 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2009;0.0;0.0;0.0
2379;Totaal;3 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2010;0.0;0.0;0.0
2380;Totaal;3 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2011;0.0;0.0;0.0
2381;Totaal;3 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2012;3.0;1.0;2.0
2382;Totaal;3 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2013;0.0;0.0;0.0
2383;Totaal;3 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2014;7.0;3.0;4.0
2384;Totaal;3 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2015;0.0;0.0;0.0
2385;Totaal;3 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2016;0.0;0.0;0.0
2386;Totaal;3 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2017;;;
2387;Totaal;3 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2007;10.0;4.0;6.0
2388;Totaal;3 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2008;10.0;4.0;7.0
2389;Totaal;3 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2009;9.0;3.0;6.0
2390;Totaal;3 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2010;9.0;3.0;6.0
2391;Totaal;3 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2011;9.0;3.0;6.0
2392;Totaal;3 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2012;9.0;3.0;6.0
2393;Totaal;3 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2013;9.0;3.0;6.0
2394;Totaal;3 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2014;10.0;3.0;7.0
2395;Totaal;3 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2015;9.0;4.0;6.0
2396;Totaal;3 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2016;9.0;3.0;6.0
2397;Totaal;3 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2017;;;
2398;Totaal;3 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2007;4.0;2.0;2.0
2399;Totaal;3 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2008;3.0;1.0;2.0
2400;Totaal;3 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2009;3.0;1.0;2.0
2401;Totaal;3 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2010;3.0;1.0;2.0
2402;Totaal;3 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2011;3.0;1.0;2.0
2403;Totaal;3 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2012;3.0;1.0;2.0
2404;Totaal;3 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2013;3.0;1.0;2.0
2405;Totaal;3 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2014;3.0;1.0;2.0
2406;Totaal;3 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2015;3.0;1.0;2.0
2407;Totaal;3 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2016;3.0;1.0;2.0
2408;Totaal;3 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2017;;;
2409;Totaal;3 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2007;35.0;18.0;17.0
2410;Totaal;3 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2008;35.0;18.0;17.0
2411;Totaal;3 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2009;32.0;17.0;15.0
2412;Totaal;3 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2010;33.0;18.0;16.0
2413;Totaal;3 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2011;33.0;17.0;16.0
2414;Totaal;3 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2012;32.0;16.0;16.0
2415;Totaal;3 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2013;33.0;16.0;16.0
2416;Totaal;3 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2014;35.0;18.0;17.0
2417;Totaal;3 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2015;35.0;18.0;17.0
2418;Totaal;3 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2016;36.0;18.0;18.0
2419;Totaal;3 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2017;;;
2420;Totaal;3 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2007;26.0;11.0;15.0
2421;Totaal;3 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2008;25.0;11.0;14.0
2422;Totaal;3 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2009;22.0;10.0;12.0
2423;Totaal;3 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2010;25.0;11.0;14.0
2424;Totaal;3 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2011;24.0;11.0;13.0
2425;Totaal;3 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2012;24.0;10.0;13.0
2426;Totaal;3 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2013;24.0;10.0;13.0
2427;Totaal;3 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2014;23.0;10.0;13.0
2428;Totaal;3 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2015;24.0;10.0;14.0
2429;Totaal;3 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2016;24.0;11.0;13.0
2430;Totaal;3 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2017;;;
2431;Totaal;3 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2007;8.0;3.0;5.0
2432;Totaal;3 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2008;7.0;3.0;4.0
2433;Totaal;3 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2009;7.0;3.0;4.0
2434;Totaal;3 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2010;8.0;3.0;4.0
2435;Totaal;3 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2011;7.0;3.0;4.0
2436;Totaal;3 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2012;7.0;3.0;4.0
2437;Totaal;3 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2013;7.0;3.0;4.0
2438;Totaal;3 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2014;6.0;2.0;3.0
2439;Totaal;3 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2015;9.0;4.0;6.0
2440;Totaal;3 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2016;9.0;4.0;6.0
2441;Totaal;3 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2017;;;
2442;Totaal;3 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2007;15.0;6.0;9.0
2443;Totaal;3 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2008;15.0;6.0;9.0
2444;Totaal;3 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2009;13.0;5.0;8.0
2445;Totaal;3 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2010;14.0;6.0;9.0
2446;Totaal;3 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2011;13.0;5.0;8.0
2447;Totaal;3 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2012;13.0;5.0;8.0
2448;Totaal;3 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2013;13.0;5.0;8.0
2449;Totaal;3 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2014;12.0;5.0;8.0
2450;Totaal;3 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2015;13.0;5.0;8.0
2451;Totaal;3 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2016;12.0;5.0;8.0
2452;Totaal;3 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2017;;;
2453;Totaal;3 maanden na instroom;Noord-Drenthe (CR);Jaar van instroom: 2007;13.0;5.0;8.0
2454;Totaal;3 maanden na instroom;Noord-Drenthe (CR);Jaar van instroom: 2008;13.0;5.0;7.0
2455;Totaal;3 maanden na instroom;Noord-Drenthe (CR);Jaar van instroom: 2009;11.0;4.0;7.0
2456;Totaal;3 maanden na instroom;Noord-Drenthe (CR);Jaar van instroom: 2010;12.0;5.0;7.0
2457;Totaal;3 maanden na instroom;Noord-Drenthe (CR);Jaar van instroom: 2011;11.0;5.0;7.0
2458;Totaal;3 maanden na instroom;Noord-Drenthe (CR);Jaar van instroom: 2012;11.0;4.0;7.0
2459;Totaal;3 maanden na instroom;Noord-Drenthe (CR);Jaar van instroom: 2013;12.0;4.0;7.0
2460;Totaal;3 maanden na instroom;Noord-Drenthe (CR);Jaar van instroom: 2014;12.0;5.0;7.0
2461;Totaal;3 maanden na instroom;Noord-Drenthe (CR);Jaar van instroom: 2015;12.0;5.0;7.0
