ID;Rijbewijscategorie;LeeftijdRijbewijshouder;RegioS;Perioden;PersonenMetRijbewijs_1
8618;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Zeeland (PV);2016;16089.0
8619;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Zeeland (PV);2017;17059.0
8620;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Zeeland (PV);2018;18163.0
8621;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Zeeland (PV);2019;19477.0
8622;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Zeeland (PV);2020;20721.0
8623;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Zeeland (PV);2021;23489.0
8624;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Zeeland (PV);2022;25055.0
8625;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Zeeland (PV);2023;26918.0
8626;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Zeeland (PV);2024;28740.0
8627;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Zeeland (PV);2025;30141.0
8628;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Noord-Brabant (PV);2014;76483.0
8629;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Noord-Brabant (PV);2015;82455.0
8630;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Noord-Brabant (PV);2016;89328.0
8631;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Noord-Brabant (PV);2017;95352.0
8632;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Noord-Brabant (PV);2018;101633.0
8633;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Noord-Brabant (PV);2019;108899.0
8634;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Noord-Brabant (PV);2020;115694.0
8635;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Noord-Brabant (PV);2021;130070.0
8636;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Noord-Brabant (PV);2022;138306.0
8637;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Noord-Brabant (PV);2023;147854.0
8638;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Noord-Brabant (PV);2024;158792.0
8639;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Noord-Brabant (PV);2025;168066.0
8640;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Limburg (PV);2014;35187.0
8641;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Limburg (PV);2015;38228.0
8642;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Limburg (PV);2016;41637.0
8643;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Limburg (PV);2017;44614.0
8644;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Limburg (PV);2018;47810.0
8645;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Limburg (PV);2019;51273.0
8646;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Limburg (PV);2020;54462.0
8647;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Limburg (PV);2021;61771.0
8648;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Limburg (PV);2022;65300.0
8649;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Limburg (PV);2023;69563.0
8650;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Limburg (PV);2024;74427.0
8651;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Limburg (PV);2025;78904.0
8652;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Niet in te delen (PV);2014;251.0
8653;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Niet in te delen (PV);2015;271.0
8654;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Niet in te delen (PV);2016;314.0
8655;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Niet in te delen (PV);2017;376.0
8656;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Niet in te delen (PV);2018;433.0
8657;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Niet in te delen (PV);2019;482.0
8658;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Niet in te delen (PV);2020;482.0
8659;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Niet in te delen (PV);2021;706.0
8660;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Niet in te delen (PV);2022;619.0
8661;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Niet in te delen (PV);2023;564.0
8662;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Niet in te delen (PV);2024;593.0
8663;Autorijbewijs incl. aanhangerrijbewijs;75 jaar of ouder;Niet in te delen (PV);2025;640.0
8664;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Nederland;2014;0.0
8665;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Nederland;2015;0.0
8666;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Nederland;2016;0.0
8667;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Nederland;2017;0.0
8668;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Nederland;2018;0.0
8669;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Nederland;2019;0.0
8670;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Nederland;2020;0.0
8671;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Nederland;2021;0.0
8672;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Nederland;2022;0.0
8673;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Nederland;2023;0.0
8674;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Nederland;2024;0.0
8675;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Nederland;2025;0.0
8676;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Nederland (LD);2014;0.0
8677;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Nederland (LD);2015;0.0
8678;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Nederland (LD);2016;0.0
8679;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Nederland (LD);2017;0.0
8680;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Nederland (LD);2018;0.0
8681;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Nederland (LD);2019;0.0
8682;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Nederland (LD);2020;0.0
8683;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Nederland (LD);2021;0.0
8684;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Nederland (LD);2022;0.0
8685;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Nederland (LD);2023;0.0
8686;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Nederland (LD);2024;0.0
8687;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Nederland (LD);2025;0.0
8688;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Oost-Nederland (LD);2014;0.0
8689;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Oost-Nederland (LD);2015;0.0
8690;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Oost-Nederland (LD);2016;0.0
8691;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Oost-Nederland (LD);2017;0.0
8692;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Oost-Nederland (LD);2018;0.0
8693;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Oost-Nederland (LD);2019;0.0
8694;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Oost-Nederland (LD);2020;0.0
8695;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Oost-Nederland (LD);2021;0.0
8696;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Oost-Nederland (LD);2022;0.0
8697;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Oost-Nederland (LD);2023;0.0
8698;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Oost-Nederland (LD);2024;0.0
8699;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Oost-Nederland (LD);2025;0.0
8700;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;West-Nederland (LD);2014;0.0
8701;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;West-Nederland (LD);2015;0.0
8702;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;West-Nederland (LD);2016;0.0
8703;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;West-Nederland (LD);2017;0.0
8704;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;West-Nederland (LD);2018;0.0
8705;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;West-Nederland (LD);2019;0.0
8706;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;West-Nederland (LD);2020;0.0
8707;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;West-Nederland (LD);2021;0.0
8708;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;West-Nederland (LD);2022;0.0
8709;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;West-Nederland (LD);2023;0.0
8710;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;West-Nederland (LD);2024;0.0
8711;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;West-Nederland (LD);2025;0.0
8712;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zuid-Nederland (LD);2014;0.0
8713;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zuid-Nederland (LD);2015;0.0
8714;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zuid-Nederland (LD);2016;0.0
8715;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zuid-Nederland (LD);2017;0.0
8716;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zuid-Nederland (LD);2018;0.0
8717;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zuid-Nederland (LD);2019;0.0
8718;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zuid-Nederland (LD);2020;0.0
8719;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zuid-Nederland (LD);2021;0.0
8720;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zuid-Nederland (LD);2022;0.0
8721;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zuid-Nederland (LD);2023;0.0
8722;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zuid-Nederland (LD);2024;0.0
8723;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zuid-Nederland (LD);2025;0.0
8724;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Niet in te delen (LD);2014;0.0
8725;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Niet in te delen (LD);2015;0.0
8726;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Niet in te delen (LD);2016;0.0
8727;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Niet in te delen (LD);2017;0.0
8728;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Niet in te delen (LD);2018;0.0
8729;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Niet in te delen (LD);2019;0.0
8730;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Niet in te delen (LD);2020;0.0
8731;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Niet in te delen (LD);2021;0.0
8732;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Niet in te delen (LD);2022;0.0
8733;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Niet in te delen (LD);2023;0.0
8734;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Niet in te delen (LD);2024;0.0
8735;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Niet in te delen (LD);2025;0.0
8736;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Groningen (PV);2014;0.0
8737;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Groningen (PV);2015;0.0
8738;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Groningen (PV);2016;0.0
8739;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Groningen (PV);2017;0.0
8740;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Groningen (PV);2018;0.0
8741;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Groningen (PV);2019;0.0
8742;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Groningen (PV);2020;0.0
8743;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Groningen (PV);2021;0.0
8744;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Groningen (PV);2022;0.0
8745;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Groningen (PV);2023;0.0
8746;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Groningen (PV);2024;0.0
8747;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Groningen (PV);2025;0.0
8748;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Fryslân (PV);2014;0.0
8749;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Fryslân (PV);2015;0.0
8750;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Fryslân (PV);2016;0.0
8751;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Fryslân (PV);2017;0.0
8752;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Fryslân (PV);2018;0.0
8753;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Fryslân (PV);2019;0.0
8754;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Fryslân (PV);2020;0.0
8755;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Fryslân (PV);2021;0.0
8756;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Fryslân (PV);2022;0.0
8757;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Fryslân (PV);2023;0.0
8758;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Fryslân (PV);2024;0.0
8759;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Fryslân (PV);2025;0.0
8760;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Drenthe (PV);2014;0.0
8761;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Drenthe (PV);2015;0.0
8762;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Drenthe (PV);2016;0.0
8763;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Drenthe (PV);2017;0.0
8764;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Drenthe (PV);2018;0.0
8765;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Drenthe (PV);2019;0.0
8766;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Drenthe (PV);2020;0.0
8767;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Drenthe (PV);2021;0.0
8768;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Drenthe (PV);2022;0.0
8769;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Drenthe (PV);2023;0.0
8770;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Drenthe (PV);2024;0.0
8771;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Drenthe (PV);2025;0.0
8772;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Overijssel (PV);2014;0.0
8773;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Overijssel (PV);2015;0.0
8774;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Overijssel (PV);2016;0.0
8775;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Overijssel (PV);2017;0.0
8776;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Overijssel (PV);2018;0.0
8777;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Overijssel (PV);2019;0.0
8778;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Overijssel (PV);2020;0.0
8779;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Overijssel (PV);2021;0.0
8780;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Overijssel (PV);2022;0.0
8781;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Overijssel (PV);2023;0.0
8782;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Overijssel (PV);2024;0.0
8783;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Overijssel (PV);2025;0.0
8784;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Flevoland (PV);2014;0.0
8785;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Flevoland (PV);2015;0.0
8786;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Flevoland (PV);2016;0.0
8787;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Flevoland (PV);2017;0.0
8788;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Flevoland (PV);2018;0.0
8789;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Flevoland (PV);2019;0.0
8790;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Flevoland (PV);2020;0.0
8791;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Flevoland (PV);2021;0.0
8792;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Flevoland (PV);2022;0.0
8793;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Flevoland (PV);2023;0.0
8794;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Flevoland (PV);2024;0.0
8795;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Flevoland (PV);2025;0.0
8796;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Gelderland (PV);2014;0.0
8797;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Gelderland (PV);2015;0.0
8798;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Gelderland (PV);2016;0.0
8799;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Gelderland (PV);2017;0.0
8800;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Gelderland (PV);2018;0.0
8801;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Gelderland (PV);2019;0.0
8802;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Gelderland (PV);2020;0.0
8803;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Gelderland (PV);2021;0.0
8804;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Gelderland (PV);2022;0.0
8805;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Gelderland (PV);2023;0.0
8806;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Gelderland (PV);2024;0.0
8807;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Gelderland (PV);2025;0.0
8808;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Utrecht (PV);2014;0.0
8809;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Utrecht (PV);2015;0.0
8810;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Utrecht (PV);2016;0.0
8811;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Utrecht (PV);2017;0.0
8812;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Utrecht (PV);2018;0.0
8813;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Utrecht (PV);2019;0.0
8814;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Utrecht (PV);2020;0.0
8815;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Utrecht (PV);2021;0.0
8816;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Utrecht (PV);2022;0.0
8817;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Utrecht (PV);2023;0.0
8818;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Utrecht (PV);2024;0.0
8819;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Utrecht (PV);2025;0.0
8820;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Holland (PV);2014;0.0
8821;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Holland (PV);2015;0.0
8822;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Holland (PV);2016;0.0
8823;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Holland (PV);2017;0.0
8824;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Holland (PV);2018;0.0
8825;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Holland (PV);2019;0.0
8826;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Holland (PV);2020;0.0
8827;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Holland (PV);2021;0.0
8828;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Holland (PV);2022;0.0
8829;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Holland (PV);2023;0.0
8830;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Holland (PV);2024;0.0
8831;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Holland (PV);2025;0.0
8832;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zuid-Holland (PV);2014;0.0
8833;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zuid-Holland (PV);2015;0.0
8834;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zuid-Holland (PV);2016;0.0
8835;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zuid-Holland (PV);2017;0.0
8836;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zuid-Holland (PV);2018;0.0
8837;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zuid-Holland (PV);2019;0.0
8838;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zuid-Holland (PV);2020;0.0
8839;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zuid-Holland (PV);2021;0.0
8840;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zuid-Holland (PV);2022;0.0
8841;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zuid-Holland (PV);2023;0.0
8842;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zuid-Holland (PV);2024;0.0
8843;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zuid-Holland (PV);2025;0.0
8844;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zeeland (PV);2014;0.0
8845;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zeeland (PV);2015;0.0
8846;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zeeland (PV);2016;0.0
8847;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zeeland (PV);2017;0.0
8848;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zeeland (PV);2018;0.0
8849;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zeeland (PV);2019;0.0
8850;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zeeland (PV);2020;0.0
8851;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zeeland (PV);2021;0.0
8852;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zeeland (PV);2022;0.0
8853;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zeeland (PV);2023;0.0
8854;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zeeland (PV);2024;0.0
8855;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Zeeland (PV);2025;0.0
8856;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Brabant (PV);2014;0.0
8857;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Brabant (PV);2015;0.0
8858;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Brabant (PV);2016;0.0
8859;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Brabant (PV);2017;0.0
8860;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Brabant (PV);2018;0.0
8861;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Brabant (PV);2019;0.0
8862;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Brabant (PV);2020;0.0
8863;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Brabant (PV);2021;0.0
8864;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Brabant (PV);2022;0.0
8865;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Brabant (PV);2023;0.0
8866;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Brabant (PV);2024;0.0
8867;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Noord-Brabant (PV);2025;0.0
8868;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Limburg (PV);2014;0.0
8869;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Limburg (PV);2015;0.0
8870;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Limburg (PV);2016;0.0
8871;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Limburg (PV);2017;0.0
8872;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Limburg (PV);2018;0.0
8873;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Limburg (PV);2019;0.0
8874;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Limburg (PV);2020;0.0
8875;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Limburg (PV);2021;0.0
8876;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Limburg (PV);2022;0.0
