ID;Geslacht;LeeftijdOp31December;Perioden;Overledenen_1
2038;Totaal mannen en vrouwen;46 jaar;2034;210
2039;Totaal mannen en vrouwen;46 jaar;2035;208
2040;Totaal mannen en vrouwen;46 jaar;2036;212
2041;Totaal mannen en vrouwen;46 jaar;2037;208
2042;Totaal mannen en vrouwen;46 jaar;2038;202
2043;Totaal mannen en vrouwen;46 jaar;2039;198
2044;Totaal mannen en vrouwen;46 jaar;2040;195
2045;Totaal mannen en vrouwen;46 jaar;2041;187
2046;Totaal mannen en vrouwen;46 jaar;2042;183
2047;Totaal mannen en vrouwen;46 jaar;2043;182
2048;Totaal mannen en vrouwen;46 jaar;2044;184
2049;Totaal mannen en vrouwen;46 jaar;2045;182
2050;Totaal mannen en vrouwen;46 jaar;2046;182
2051;Totaal mannen en vrouwen;46 jaar;2047;176
2052;Totaal mannen en vrouwen;46 jaar;2048;171
2053;Totaal mannen en vrouwen;46 jaar;2049;168
2054;Totaal mannen en vrouwen;46 jaar;2050;160
2055;Totaal mannen en vrouwen;46 jaar;2051;154
2056;Totaal mannen en vrouwen;46 jaar;2052;149
2057;Totaal mannen en vrouwen;46 jaar;2053;144
2058;Totaal mannen en vrouwen;46 jaar;2054;144
2059;Totaal mannen en vrouwen;46 jaar;2055;141
2060;Totaal mannen en vrouwen;46 jaar;2056;138
2061;Totaal mannen en vrouwen;46 jaar;2057;133
2062;Totaal mannen en vrouwen;46 jaar;2058;128
2063;Totaal mannen en vrouwen;46 jaar;2059;124
2064;Totaal mannen en vrouwen;47 jaar;2017;384
2065;Totaal mannen en vrouwen;47 jaar;2018;360
2066;Totaal mannen en vrouwen;47 jaar;2019;336
2067;Totaal mannen en vrouwen;47 jaar;2020;306
2068;Totaal mannen en vrouwen;47 jaar;2021;289
2069;Totaal mannen en vrouwen;47 jaar;2022;273
2070;Totaal mannen en vrouwen;47 jaar;2023;266
2071;Totaal mannen en vrouwen;47 jaar;2024;258
2072;Totaal mannen en vrouwen;47 jaar;2025;257
2073;Totaal mannen en vrouwen;47 jaar;2026;251
2074;Totaal mannen en vrouwen;47 jaar;2027;255
2075;Totaal mannen en vrouwen;47 jaar;2028;246
2076;Totaal mannen en vrouwen;47 jaar;2029;236
2077;Totaal mannen en vrouwen;47 jaar;2030;231
2078;Totaal mannen en vrouwen;47 jaar;2031;231
2079;Totaal mannen en vrouwen;47 jaar;2032;231
2080;Totaal mannen en vrouwen;47 jaar;2033;232
2081;Totaal mannen en vrouwen;47 jaar;2034;228
2082;Totaal mannen en vrouwen;47 jaar;2035;223
2083;Totaal mannen en vrouwen;47 jaar;2036;221
2084;Totaal mannen en vrouwen;47 jaar;2037;225
2085;Totaal mannen en vrouwen;47 jaar;2038;221
2086;Totaal mannen en vrouwen;47 jaar;2039;215
2087;Totaal mannen en vrouwen;47 jaar;2040;210
2088;Totaal mannen en vrouwen;47 jaar;2041;207
2089;Totaal mannen en vrouwen;47 jaar;2042;198
2090;Totaal mannen en vrouwen;47 jaar;2043;194
2091;Totaal mannen en vrouwen;47 jaar;2044;192
2092;Totaal mannen en vrouwen;47 jaar;2045;193
2093;Totaal mannen en vrouwen;47 jaar;2046;192
2094;Totaal mannen en vrouwen;47 jaar;2047;192
2095;Totaal mannen en vrouwen;47 jaar;2048;185
2096;Totaal mannen en vrouwen;47 jaar;2049;181
2097;Totaal mannen en vrouwen;47 jaar;2050;176
2098;Totaal mannen en vrouwen;47 jaar;2051;168
2099;Totaal mannen en vrouwen;47 jaar;2052;161
2100;Totaal mannen en vrouwen;47 jaar;2053;157
2101;Totaal mannen en vrouwen;47 jaar;2054;151
2102;Totaal mannen en vrouwen;47 jaar;2055;152
2103;Totaal mannen en vrouwen;47 jaar;2056;148
2104;Totaal mannen en vrouwen;47 jaar;2057;145
2105;Totaal mannen en vrouwen;47 jaar;2058;140
2106;Totaal mannen en vrouwen;47 jaar;2059;135
2107;Totaal mannen en vrouwen;48 jaar;2017;435
2108;Totaal mannen en vrouwen;48 jaar;2018;415
2109;Totaal mannen en vrouwen;48 jaar;2019;390
2110;Totaal mannen en vrouwen;48 jaar;2020;364
2111;Totaal mannen en vrouwen;48 jaar;2021;331
2112;Totaal mannen en vrouwen;48 jaar;2022;314
2113;Totaal mannen en vrouwen;48 jaar;2023;295
2114;Totaal mannen en vrouwen;48 jaar;2024;288
2115;Totaal mannen en vrouwen;48 jaar;2025;279
2116;Totaal mannen en vrouwen;48 jaar;2026;277
2117;Totaal mannen en vrouwen;48 jaar;2027;271
2118;Totaal mannen en vrouwen;48 jaar;2028;274
2119;Totaal mannen en vrouwen;48 jaar;2029;265
2120;Totaal mannen en vrouwen;48 jaar;2030;254
2121;Totaal mannen en vrouwen;48 jaar;2031;248
2122;Totaal mannen en vrouwen;48 jaar;2032;249
2123;Totaal mannen en vrouwen;48 jaar;2033;248
2124;Totaal mannen en vrouwen;48 jaar;2034;249
2125;Totaal mannen en vrouwen;48 jaar;2035;245
2126;Totaal mannen en vrouwen;48 jaar;2036;240
2127;Totaal mannen en vrouwen;48 jaar;2037;238
2128;Totaal mannen en vrouwen;48 jaar;2038;242
2129;Totaal mannen en vrouwen;48 jaar;2039;237
2130;Totaal mannen en vrouwen;48 jaar;2040;231
2131;Totaal mannen en vrouwen;48 jaar;2041;224
2132;Totaal mannen en vrouwen;48 jaar;2042;221
2133;Totaal mannen en vrouwen;48 jaar;2043;213
2134;Totaal mannen en vrouwen;48 jaar;2044;208
2135;Totaal mannen en vrouwen;48 jaar;2045;205
2136;Totaal mannen en vrouwen;48 jaar;2046;207
2137;Totaal mannen en vrouwen;48 jaar;2047;205
2138;Totaal mannen en vrouwen;48 jaar;2048;205
2139;Totaal mannen en vrouwen;48 jaar;2049;199
2140;Totaal mannen en vrouwen;48 jaar;2050;194
2141;Totaal mannen en vrouwen;48 jaar;2051;188
2142;Totaal mannen en vrouwen;48 jaar;2052;180
2143;Totaal mannen en vrouwen;48 jaar;2053;172
2144;Totaal mannen en vrouwen;48 jaar;2054;168
2145;Totaal mannen en vrouwen;48 jaar;2055;162
2146;Totaal mannen en vrouwen;48 jaar;2056;162
2147;Totaal mannen en vrouwen;48 jaar;2057;159
2148;Totaal mannen en vrouwen;48 jaar;2058;154
2149;Totaal mannen en vrouwen;48 jaar;2059;149
2150;Totaal mannen en vrouwen;49 jaar;2017;462
2151;Totaal mannen en vrouwen;49 jaar;2018;473
2152;Totaal mannen en vrouwen;49 jaar;2019;452
2153;Totaal mannen en vrouwen;49 jaar;2020;425
2154;Totaal mannen en vrouwen;49 jaar;2021;397
2155;Totaal mannen en vrouwen;49 jaar;2022;361
2156;Totaal mannen en vrouwen;49 jaar;2023;342
2157;Totaal mannen en vrouwen;49 jaar;2024;322
2158;Totaal mannen en vrouwen;49 jaar;2025;313
2159;Totaal mannen en vrouwen;49 jaar;2026;303
2160;Totaal mannen en vrouwen;49 jaar;2027;301
2161;Totaal mannen en vrouwen;49 jaar;2028;295
2162;Totaal mannen en vrouwen;49 jaar;2029;298
2163;Totaal mannen en vrouwen;49 jaar;2030;288
2164;Totaal mannen en vrouwen;49 jaar;2031;276
2165;Totaal mannen en vrouwen;49 jaar;2032;269
2166;Totaal mannen en vrouwen;49 jaar;2033;271
2167;Totaal mannen en vrouwen;49 jaar;2034;270
2168;Totaal mannen en vrouwen;49 jaar;2035;271
2169;Totaal mannen en vrouwen;49 jaar;2036;267
2170;Totaal mannen en vrouwen;49 jaar;2037;261
2171;Totaal mannen en vrouwen;49 jaar;2038;258
2172;Totaal mannen en vrouwen;49 jaar;2039;263
2173;Totaal mannen en vrouwen;49 jaar;2040;257
2174;Totaal mannen en vrouwen;49 jaar;2041;251
2175;Totaal mannen en vrouwen;49 jaar;2042;244
2176;Totaal mannen en vrouwen;49 jaar;2043;240
2177;Totaal mannen en vrouwen;49 jaar;2044;231
2178;Totaal mannen en vrouwen;49 jaar;2045;226
2179;Totaal mannen en vrouwen;49 jaar;2046;223
2180;Totaal mannen en vrouwen;49 jaar;2047;226
2181;Totaal mannen en vrouwen;49 jaar;2048;223
2182;Totaal mannen en vrouwen;49 jaar;2049;223
2183;Totaal mannen en vrouwen;49 jaar;2050;215
2184;Totaal mannen en vrouwen;49 jaar;2051;210
2185;Totaal mannen en vrouwen;49 jaar;2052;206
2186;Totaal mannen en vrouwen;49 jaar;2053;196
2187;Totaal mannen en vrouwen;49 jaar;2054;187
2188;Totaal mannen en vrouwen;49 jaar;2055;182
2189;Totaal mannen en vrouwen;49 jaar;2056;176
2190;Totaal mannen en vrouwen;49 jaar;2057;176
2191;Totaal mannen en vrouwen;49 jaar;2058;172
2192;Totaal mannen en vrouwen;49 jaar;2059;168
2193;Totaal mannen en vrouwen;50 jaar;2017;511
2194;Totaal mannen en vrouwen;50 jaar;2018;504
2195;Totaal mannen en vrouwen;50 jaar;2019;516
2196;Totaal mannen en vrouwen;50 jaar;2020;495
2197;Totaal mannen en vrouwen;50 jaar;2021;465
2198;Totaal mannen en vrouwen;50 jaar;2022;434
2199;Totaal mannen en vrouwen;50 jaar;2023;394
2200;Totaal mannen en vrouwen;50 jaar;2024;373
2201;Totaal mannen en vrouwen;50 jaar;2025;351
2202;Totaal mannen en vrouwen;50 jaar;2026;341
2203;Totaal mannen en vrouwen;50 jaar;2027;331
2204;Totaal mannen en vrouwen;50 jaar;2028;329
2205;Totaal mannen en vrouwen;50 jaar;2029;322
2206;Totaal mannen en vrouwen;50 jaar;2030;325
2207;Totaal mannen en vrouwen;50 jaar;2031;315
2208;Totaal mannen en vrouwen;50 jaar;2032;301
2209;Totaal mannen en vrouwen;50 jaar;2033;295
2210;Totaal mannen en vrouwen;50 jaar;2034;295
2211;Totaal mannen en vrouwen;50 jaar;2035;294
2212;Totaal mannen en vrouwen;50 jaar;2036;295
2213;Totaal mannen en vrouwen;50 jaar;2037;291
2214;Totaal mannen en vrouwen;50 jaar;2038;284
2215;Totaal mannen en vrouwen;50 jaar;2039;282
2216;Totaal mannen en vrouwen;50 jaar;2040;286
2217;Totaal mannen en vrouwen;50 jaar;2041;281
2218;Totaal mannen en vrouwen;50 jaar;2042;273
2219;Totaal mannen en vrouwen;50 jaar;2043;266
2220;Totaal mannen en vrouwen;50 jaar;2044;263
2221;Totaal mannen en vrouwen;50 jaar;2045;251
2222;Totaal mannen en vrouwen;50 jaar;2046;247
2223;Totaal mannen en vrouwen;50 jaar;2047;243
2224;Totaal mannen en vrouwen;50 jaar;2048;247
2225;Totaal mannen en vrouwen;50 jaar;2049;244
2226;Totaal mannen en vrouwen;50 jaar;2050;244
2227;Totaal mannen en vrouwen;50 jaar;2051;235
2228;Totaal mannen en vrouwen;50 jaar;2052;229
2229;Totaal mannen en vrouwen;50 jaar;2053;224
2230;Totaal mannen en vrouwen;50 jaar;2054;214
2231;Totaal mannen en vrouwen;50 jaar;2055;205
2232;Totaal mannen en vrouwen;50 jaar;2056;199
2233;Totaal mannen en vrouwen;50 jaar;2057;192
2234;Totaal mannen en vrouwen;50 jaar;2058;192
2235;Totaal mannen en vrouwen;50 jaar;2059;187
2236;Totaal mannen en vrouwen;51 jaar;2017;574
2237;Totaal mannen en vrouwen;51 jaar;2018;558
2238;Totaal mannen en vrouwen;51 jaar;2019;552
2239;Totaal mannen en vrouwen;51 jaar;2020;565
2240;Totaal mannen en vrouwen;51 jaar;2021;541
2241;Totaal mannen en vrouwen;51 jaar;2022;509
2242;Totaal mannen en vrouwen;51 jaar;2023;476
2243;Totaal mannen en vrouwen;51 jaar;2024;431
2244;Totaal mannen en vrouwen;51 jaar;2025;408
2245;Totaal mannen en vrouwen;51 jaar;2026;384
2246;Totaal mannen en vrouwen;51 jaar;2027;373
2247;Totaal mannen en vrouwen;51 jaar;2028;362
2248;Totaal mannen en vrouwen;51 jaar;2029;359
2249;Totaal mannen en vrouwen;51 jaar;2030;352
2250;Totaal mannen en vrouwen;51 jaar;2031;356
2251;Totaal mannen en vrouwen;51 jaar;2032;344
2252;Totaal mannen en vrouwen;51 jaar;2033;330
2253;Totaal mannen en vrouwen;51 jaar;2034;322
2254;Totaal mannen en vrouwen;51 jaar;2035;322
2255;Totaal mannen en vrouwen;51 jaar;2036;322
2256;Totaal mannen en vrouwen;51 jaar;2037;323
2257;Totaal mannen en vrouwen;51 jaar;2038;318
2258;Totaal mannen en vrouwen;51 jaar;2039;311
2259;Totaal mannen en vrouwen;51 jaar;2040;308
2260;Totaal mannen en vrouwen;51 jaar;2041;313
2261;Totaal mannen en vrouwen;51 jaar;2042;307
2262;Totaal mannen en vrouwen;51 jaar;2043;299
2263;Totaal mannen en vrouwen;51 jaar;2044;291
2264;Totaal mannen en vrouwen;51 jaar;2045;286
2265;Totaal mannen en vrouwen;51 jaar;2046;275
2266;Totaal mannen en vrouwen;51 jaar;2047;270
2267;Totaal mannen en vrouwen;51 jaar;2048;266
2268;Totaal mannen en vrouwen;51 jaar;2049;269
2269;Totaal mannen en vrouwen;51 jaar;2050;265
2270;Totaal mannen en vrouwen;51 jaar;2051;265
2271;Totaal mannen en vrouwen;51 jaar;2052;257
2272;Totaal mannen en vrouwen;51 jaar;2053;250
2273;Totaal mannen en vrouwen;51 jaar;2054;245
2274;Totaal mannen en vrouwen;51 jaar;2055;233
2275;Totaal mannen en vrouwen;51 jaar;2056;224
2276;Totaal mannen en vrouwen;51 jaar;2057;217
2277;Totaal mannen en vrouwen;51 jaar;2058;210
2278;Totaal mannen en vrouwen;51 jaar;2059;209
2279;Totaal mannen en vrouwen;52 jaar;2017;651
2280;Totaal mannen en vrouwen;52 jaar;2018;626
2281;Totaal mannen en vrouwen;52 jaar;2019;611
2282;Totaal mannen en vrouwen;52 jaar;2020;603
2283;Totaal mannen en vrouwen;52 jaar;2021;618
2284;Totaal mannen en vrouwen;52 jaar;2022;593
2285;Totaal mannen en vrouwen;52 jaar;2023;557
2286;Totaal mannen en vrouwen;52 jaar;2024;520
2287;Totaal mannen en vrouwen;52 jaar;2025;471
2288;Totaal mannen en vrouwen;52 jaar;2026;446
2289;Totaal mannen en vrouwen;52 jaar;2027;419
2290;Totaal mannen en vrouwen;52 jaar;2028;408
2291;Totaal mannen en vrouwen;52 jaar;2029;396
2292;Totaal mannen en vrouwen;52 jaar;2030;393
2293;Totaal mannen en vrouwen;52 jaar;2031;384
2294;Totaal mannen en vrouwen;52 jaar;2032;388
2295;Totaal mannen en vrouwen;52 jaar;2033;376
2296;Totaal mannen en vrouwen;52 jaar;2034;360
2297;Totaal mannen en vrouwen;52 jaar;2035;351
2298;Totaal mannen en vrouwen;52 jaar;2036;352
2299;Totaal mannen en vrouwen;52 jaar;2037;351
2300;Totaal mannen en vrouwen;52 jaar;2038;352
2301;Totaal mannen en vrouwen;52 jaar;2039;348
2302;Totaal mannen en vrouwen;52 jaar;2040;340
2303;Totaal mannen en vrouwen;52 jaar;2041;337
2304;Totaal mannen en vrouwen;52 jaar;2042;342
2305;Totaal mannen en vrouwen;52 jaar;2043;335
2306;Totaal mannen en vrouwen;52 jaar;2044;327
2307;Totaal mannen en vrouwen;52 jaar;2045;318
2308;Totaal mannen en vrouwen;52 jaar;2046;313
2309;Totaal mannen en vrouwen;52 jaar;2047;301
2310;Totaal mannen en vrouwen;52 jaar;2048;294
2311;Totaal mannen en vrouwen;52 jaar;2049;291
2312;Totaal mannen en vrouwen;52 jaar;2050;295
2313;Totaal mannen en vrouwen;52 jaar;2051;290
2314;Totaal mannen en vrouwen;52 jaar;2052;290
2315;Totaal mannen en vrouwen;52 jaar;2053;281
2316;Totaal mannen en vrouwen;52 jaar;2054;274
2317;Totaal mannen en vrouwen;52 jaar;2055;268
2318;Totaal mannen en vrouwen;52 jaar;2056;255
2319;Totaal mannen en vrouwen;52 jaar;2057;244
2320;Totaal mannen en vrouwen;52 jaar;2058;237
2321;Totaal mannen en vrouwen;52 jaar;2059;229
2322;Totaal mannen en vrouwen;53 jaar;2017;739
2323;Totaal mannen en vrouwen;53 jaar;2018;709
2324;Totaal mannen en vrouwen;53 jaar;2019;684
2325;Totaal mannen en vrouwen;53 jaar;2020;666
2326;Totaal mannen en vrouwen;53 jaar;2021;659
2327;Totaal mannen en vrouwen;53 jaar;2022;674
2328;Totaal mannen en vrouwen;53 jaar;2023;646
2329;Totaal mannen en vrouwen;53 jaar;2024;607
2330;Totaal mannen en vrouwen;53 jaar;2025;566
2331;Totaal mannen en vrouwen;53 jaar;2026;514
2332;Totaal mannen en vrouwen;53 jaar;2027;486
2333;Totaal mannen en vrouwen;53 jaar;2028;456
2334;Totaal mannen en vrouwen;53 jaar;2029;444
2335;Totaal mannen en vrouwen;53 jaar;2030;430
2336;Totaal mannen en vrouwen;53 jaar;2031;427
2337;Totaal mannen en vrouwen;53 jaar;2032;418
2338;Totaal mannen en vrouwen;53 jaar;2033;423
2339;Totaal mannen en vrouwen;53 jaar;2034;409
2340;Totaal mannen en vrouwen;53 jaar;2035;392
2341;Totaal mannen en vrouwen;53 jaar;2036;382
2342;Totaal mannen en vrouwen;53 jaar;2037;384
2343;Totaal mannen en vrouwen;53 jaar;2038;382
2344;Totaal mannen en vrouwen;53 jaar;2039;383
2345;Totaal mannen en vrouwen;53 jaar;2040;378
2346;Totaal mannen en vrouwen;53 jaar;2041;369
2347;Totaal mannen en vrouwen;53 jaar;2042;366
2348;Totaal mannen en vrouwen;53 jaar;2043;372
2349;Totaal mannen en vrouwen;53 jaar;2044;365
2350;Totaal mannen en vrouwen;53 jaar;2045;355
2351;Totaal mannen en vrouwen;53 jaar;2046;346
2352;Totaal mannen en vrouwen;53 jaar;2047;340
2353;Totaal mannen en vrouwen;53 jaar;2048;327
2354;Totaal mannen en vrouwen;53 jaar;2049;320
2355;Totaal mannen en vrouwen;53 jaar;2050;316
2356;Totaal mannen en vrouwen;53 jaar;2051;319
2357;Totaal mannen en vrouwen;53 jaar;2052;316
2358;Totaal mannen en vrouwen;53 jaar;2053;316
2359;Totaal mannen en vrouwen;53 jaar;2054;305
2360;Totaal mannen en vrouwen;53 jaar;2055;298
2361;Totaal mannen en vrouwen;53 jaar;2056;291
2362;Totaal mannen en vrouwen;53 jaar;2057;277
2363;Totaal mannen en vrouwen;53 jaar;2058;265
2364;Totaal mannen en vrouwen;53 jaar;2059;258
2365;Totaal mannen en vrouwen;54 jaar;2017;808
2366;Totaal mannen en vrouwen;54 jaar;2018;802
2367;Totaal mannen en vrouwen;54 jaar;2019;770
2368;Totaal mannen en vrouwen;54 jaar;2020;743
2369;Totaal mannen en vrouwen;54 jaar;2021;724
2370;Totaal mannen en vrouwen;54 jaar;2022;716
2371;Totaal mannen en vrouwen;54 jaar;2023;732
2372;Totaal mannen en vrouwen;54 jaar;2024;701
2373;Totaal mannen en vrouwen;54 jaar;2025;659
2374;Totaal mannen en vrouwen;54 jaar;2026;615
2375;Totaal mannen en vrouwen;54 jaar;2027;556
2376;Totaal mannen en vrouwen;54 jaar;2028;526
2377;Totaal mannen en vrouwen;54 jaar;2029;494
2378;Totaal mannen en vrouwen;54 jaar;2030;481
2379;Totaal mannen en vrouwen;54 jaar;2031;467
2380;Totaal mannen en vrouwen;54 jaar;2032;463
2381;Totaal mannen en vrouwen;54 jaar;2033;453
2382;Totaal mannen en vrouwen;54 jaar;2034;458
2383;Totaal mannen en vrouwen;54 jaar;2035;443
2384;Totaal mannen en vrouwen;54 jaar;2036;423
2385;Totaal mannen en vrouwen;54 jaar;2037;413
2386;Totaal mannen en vrouwen;54 jaar;2038;415
2387;Totaal mannen en vrouwen;54 jaar;2039;413
2388;Totaal mannen en vrouwen;54 jaar;2040;414
2389;Totaal mannen en vrouwen;54 jaar;2041;409
2390;Totaal mannen en vrouwen;54 jaar;2042;400
2391;Totaal mannen en vrouwen;54 jaar;2043;396
2392;Totaal mannen en vrouwen;54 jaar;2044;402
2393;Totaal mannen en vrouwen;54 jaar;2045;394
2394;Totaal mannen en vrouwen;54 jaar;2046;383
2395;Totaal mannen en vrouwen;54 jaar;2047;373
2396;Totaal mannen en vrouwen;54 jaar;2048;368
2397;Totaal mannen en vrouwen;54 jaar;2049;353
2398;Totaal mannen en vrouwen;54 jaar;2050;346
2399;Totaal mannen en vrouwen;54 jaar;2051;342
2400;Totaal mannen en vrouwen;54 jaar;2052;345
2401;Totaal mannen en vrouwen;54 jaar;2053;341
2402;Totaal mannen en vrouwen;54 jaar;2054;341
2403;Totaal mannen en vrouwen;54 jaar;2055;330
2404;Totaal mannen en vrouwen;54 jaar;2056;321
2405;Totaal mannen en vrouwen;54 jaar;2057;314
2406;Totaal mannen en vrouwen;54 jaar;2058;299
2407;Totaal mannen en vrouwen;54 jaar;2059;286
2408;Totaal mannen en vrouwen;55 jaar;2017;878
2409;Totaal mannen en vrouwen;55 jaar;2018;875
2410;Totaal mannen en vrouwen;55 jaar;2019;869
2411;Totaal mannen en vrouwen;55 jaar;2020;834
2412;Totaal mannen en vrouwen;55 jaar;2021;805
2413;Totaal mannen en vrouwen;55 jaar;2022;785
2414;Totaal mannen en vrouwen;55 jaar;2023;776
2415;Totaal mannen en vrouwen;55 jaar;2024;792
2416;Totaal mannen en vrouwen;55 jaar;2025;758
2417;Totaal mannen en vrouwen;55 jaar;2026;711
2418;Totaal mannen en vrouwen;55 jaar;2027;664
2419;Totaal mannen en vrouwen;55 jaar;2028;600
2420;Totaal mannen en vrouwen;55 jaar;2029;568
2421;Totaal mannen en vrouwen;55 jaar;2030;533
2422;Totaal mannen en vrouwen;55 jaar;2031;519
2423;Totaal mannen en vrouwen;55 jaar;2032;504
2424;Totaal mannen en vrouwen;55 jaar;2033;500
2425;Totaal mannen en vrouwen;55 jaar;2034;488
2426;Totaal mannen en vrouwen;55 jaar;2035;494
2427;Totaal mannen en vrouwen;55 jaar;2036;478
2428;Totaal mannen en vrouwen;55 jaar;2037;457
2429;Totaal mannen en vrouwen;55 jaar;2038;445
2430;Totaal mannen en vrouwen;55 jaar;2039;448
2431;Totaal mannen en vrouwen;55 jaar;2040;445
2432;Totaal mannen en vrouwen;55 jaar;2041;447
2433;Totaal mannen en vrouwen;55 jaar;2042;441
2434;Totaal mannen en vrouwen;55 jaar;2043;431
2435;Totaal mannen en vrouwen;55 jaar;2044;427
2436;Totaal mannen en vrouwen;55 jaar;2045;433
2437;Totaal mannen en vrouwen;55 jaar;2046;425
2438;Totaal mannen en vrouwen;55 jaar;2047;413
2439;Totaal mannen en vrouwen;55 jaar;2048;402
2440;Totaal mannen en vrouwen;55 jaar;2049;396
2441;Totaal mannen en vrouwen;55 jaar;2050;380
2442;Totaal mannen en vrouwen;55 jaar;2051;373
2443;Totaal mannen en vrouwen;55 jaar;2052;368
2444;Totaal mannen en vrouwen;55 jaar;2053;371
2445;Totaal mannen en vrouwen;55 jaar;2054;367
2446;Totaal mannen en vrouwen;55 jaar;2055;367
2447;Totaal mannen en vrouwen;55 jaar;2056;355
2448;Totaal mannen en vrouwen;55 jaar;2057;346
2449;Totaal mannen en vrouwen;55 jaar;2058;338
2450;Totaal mannen en vrouwen;55 jaar;2059;322
2451;Totaal mannen en vrouwen;56 jaar;2017;962
2452;Totaal mannen en vrouwen;56 jaar;2018;947
2453;Totaal mannen en vrouwen;56 jaar;2019;944
2454;Totaal mannen en vrouwen;56 jaar;2020;938
2455;Totaal mannen en vrouwen;56 jaar;2021;902
2456;Totaal mannen en vrouwen;56 jaar;2022;870
2457;Totaal mannen en vrouwen;56 jaar;2023;847
2458;Totaal mannen en vrouwen;56 jaar;2024;836
2459;Totaal mannen en vrouwen;56 jaar;2025;853
2460;Totaal mannen en vrouwen;56 jaar;2026;816
2461;Totaal mannen en vrouwen;56 jaar;2027;766
2462;Totaal mannen en vrouwen;56 jaar;2028;714
2463;Totaal mannen en vrouwen;56 jaar;2029;647
2464;Totaal mannen en vrouwen;56 jaar;2030;612
2465;Totaal mannen en vrouwen;56 jaar;2031;575
2466;Totaal mannen en vrouwen;56 jaar;2032;559
2467;Totaal mannen en vrouwen;56 jaar;2033;542
2468;Totaal mannen en vrouwen;56 jaar;2034;538
2469;Totaal mannen en vrouwen;56 jaar;2035;526
2470;Totaal mannen en vrouwen;56 jaar;2036;531
2471;Totaal mannen en vrouwen;56 jaar;2037;514
2472;Totaal mannen en vrouwen;56 jaar;2038;491
2473;Totaal mannen en vrouwen;56 jaar;2039;479
2474;Totaal mannen en vrouwen;56 jaar;2040;481
2475;Totaal mannen en vrouwen;56 jaar;2041;478
2476;Totaal mannen en vrouwen;56 jaar;2042;480
2477;Totaal mannen en vrouwen;56 jaar;2043;473
2478;Totaal mannen en vrouwen;56 jaar;2044;463
2479;Totaal mannen en vrouwen;56 jaar;2045;458
2480;Totaal mannen en vrouwen;56 jaar;2046;466
2481;Totaal mannen en vrouwen;56 jaar;2047;456
2482;Totaal mannen en vrouwen;56 jaar;2048;443
2483;Totaal mannen en vrouwen;56 jaar;2049;432
2484;Totaal mannen en vrouwen;56 jaar;2050;425
2485;Totaal mannen en vrouwen;56 jaar;2051;408
2486;Totaal mannen en vrouwen;56 jaar;2052;400
2487;Totaal mannen en vrouwen;56 jaar;2053;395
2488;Totaal mannen en vrouwen;56 jaar;2054;399
2489;Totaal mannen en vrouwen;56 jaar;2055;394
2490;Totaal mannen en vrouwen;56 jaar;2056;393
2491;Totaal mannen en vrouwen;56 jaar;2057;381
2492;Totaal mannen en vrouwen;56 jaar;2058;371
2493;Totaal mannen en vrouwen;56 jaar;2059;362
2494;Totaal mannen en vrouwen;57 jaar;2017;1032
2495;Totaal mannen en vrouwen;57 jaar;2018;1035
2496;Totaal mannen en vrouwen;57 jaar;2019;1020
2497;Totaal mannen en vrouwen;57 jaar;2020;1017
2498;Totaal mannen en vrouwen;57 jaar;2021;1011
2499;Totaal mannen en vrouwen;57 jaar;2022;972
2500;Totaal mannen en vrouwen;57 jaar;2023;937
2501;Totaal mannen en vrouwen;57 jaar;2024;911
2502;Totaal mannen en vrouwen;57 jaar;2025;899
2503;Totaal mannen en vrouwen;57 jaar;2026;917
2504;Totaal mannen en vrouwen;57 jaar;2027;877
2505;Totaal mannen en vrouwen;57 jaar;2028;823
2506;Totaal mannen en vrouwen;57 jaar;2029;768
2507;Totaal mannen en vrouwen;57 jaar;2030;696
2508;Totaal mannen en vrouwen;57 jaar;2031;657
2509;Totaal mannen en vrouwen;57 jaar;2032;617
2510;Totaal mannen en vrouwen;57 jaar;2033;601
2511;Totaal mannen en vrouwen;57 jaar;2034;582
2512;Totaal mannen en vrouwen;57 jaar;2035;577
2513;Totaal mannen en vrouwen;57 jaar;2036;565
2514;Totaal mannen en vrouwen;57 jaar;2037;570
2515;Totaal mannen en vrouwen;57 jaar;2038;551
2516;Totaal mannen en vrouwen;57 jaar;2039;527
2517;Totaal mannen en vrouwen;57 jaar;2040;514
2518;Totaal mannen en vrouwen;57 jaar;2041;516
2519;Totaal mannen en vrouwen;57 jaar;2042;513
2520;Totaal mannen en vrouwen;57 jaar;2043;515
2521;Totaal mannen en vrouwen;57 jaar;2044;507
2522;Totaal mannen en vrouwen;57 jaar;2045;496
2523;Totaal mannen en vrouwen;57 jaar;2046;491
2524;Totaal mannen en vrouwen;57 jaar;2047;499
2525;Totaal mannen en vrouwen;57 jaar;2048;489
2526;Totaal mannen en vrouwen;57 jaar;2049;475
2527;Totaal mannen en vrouwen;57 jaar;2050;463
2528;Totaal mannen en vrouwen;57 jaar;2051;456
2529;Totaal mannen en vrouwen;57 jaar;2052;437
2530;Totaal mannen en vrouwen;57 jaar;2053;429
2531;Totaal mannen en vrouwen;57 jaar;2054;424
2532;Totaal mannen en vrouwen;57 jaar;2055;427
2533;Totaal mannen en vrouwen;57 jaar;2056;422
2534;Totaal mannen en vrouwen;57 jaar;2057;422
2535;Totaal mannen en vrouwen;57 jaar;2058;408
