ID;RegioS;Perioden;Jeugdbeschermingstrajecten_1;TotaalBegonnenTrajecten_2;NieuweTrajecten_3;HerhaaldBeroep_4;TotaalBeeindigdeTrajecten_5;k_0Tot3Maanden_6;k_3Tot6Maanden_7;k_6Tot12Maanden_8;k_1Tot2Jaar_9;k_2Tot3Jaar_10;k_3Tot4Jaar_11;k_4JaarOfLanger_12;Ondertoezichtstelling_13;TotaalBegonnenTrajecten_14;NieuweTrajecten_15;HerhaaldBeroep_16;TotaalBeeindigdeTrajecten_17;k_0Tot3Maanden_18;k_3Tot6Maanden_19;k_6Tot12Maanden_20;k_1Tot2Jaar_21;k_2Tot3Jaar_22;k_3Tot4Jaar_23;k_4JaarOfLanger_24;BereikenMeerderjarigheidJeugdige_25;TussentijdseOpheffing_26;NietVerlengd_27;BeeindigdVolgensPlan_28;GezagsbeeindigendeMaatregel_29;OverlijdenJeugdige_30;VanVoorlopigeNaarReguliereOTS_31;Voogdij_32;TotaalBegonnenTrajecten_33;NieuweTrajecten_34;HerhaaldBeroep_35;TotaalBeeindigdeTrajecten_36;k_0Tot3Maanden_37;k_3Tot6Maanden_38;k_6Tot12Maanden_39;k_1Tot2Jaar_40;k_2Tot3Jaar_41;k_3Tot4Jaar_42;k_4JaarOfLanger_43;BereikenMeerderjarigheidJeugdige_44;VoogdijNaarPleegouder_45;VoogdijNaarContactpersoon_46;HerstelGezag_47;OverlijdenJeugdige_48
1859;Alkmaar;2015;275.0;55.0;50.0;;115.0;10.0;;20.0;30.0;20.0;10.0;15.0;220.0;40.0;35.0;;105.0;;;20.0;30.0;20.0;10.0;10.0;;;;;10.0;;;55.0;15.0;15.0;;10.0;;;;;;;;10.0;;;;
1860;Alkmaar;2016 1e halfjaar;210.0;30.0;25.0;;40.0;;;;;10.0;;15.0;155.0;15.0;15.0;;30.0;;;;;10.0;;10.0;;;;;;;;55.0;10.0;10.0;;10.0;;;;;;;;10.0;;;;
1861;Alkmaar;2016 2e halfjaar;220.0;50.0;45.0;;45.0;;;;10.0;10.0;;10.0;170.0;45.0;45.0;;35.0;;;;;;;;;;;;;;;50.0;;;;10.0;;;;;;;;10.0;;;;
1862;Alkmaar;2016;260.0;80.0;75.0;;85.0;10.0;;10.0;15.0;15.0;10.0;20.0;200.0;65.0;60.0;;65.0;;;;10.0;15.0;;15.0;;;;;;;;60.0;15.0;15.0;;20.0;;;;;;;;20.0;;;;
1863;Alkmaar;2017 1e halfjaar;220.0;45.0;35.0;;40.0;;;;10.0;;;;180.0;40.0;30.0;;35.0;;;;10.0;;;;;;;;;;;40.0;;;;;;;;;;;;;;;;
1864;Alkmaar;2017 2e halfjaar;220.0;45.0;40.0;;40.0;10.0;;;;;;;175.0;35.0;30.0;;35.0;10.0;;;;;;;;;;;;;;45.0;10.0;10.0;;;;;;;;;;;;;;
1865;Alkmaar;2017;265.0;85.0;75.0;;80.0;15.0;10.0;10.0;15.0;10.0;10.0;10.0;215.0;75.0;65.0;;70.0;10.0;10.0;10.0;15.0;10.0;10.0;10.0;;;;;10.0;;;50.0;10.0;10.0;;10.0;;;;;;;;;;;;
1866;Alkmaar;2018 1e halfjaar;235.0;55.0;50.0;;35.0;10.0;;;;;;10.0;195.0;50.0;45.0;;25.0;10.0;;;;;;;;;;;;;;45.0;;;;;;;;;;;;;;;;
1867;Alkmaar;2018 2e halfjaar;255.0;50.0;45.0;;40.0;;;10.0;15.0;;;;205.0;35.0;35.0;;35.0;;;10.0;15.0;;;;;;;;10.0;;;50.0;10.0;10.0;;;;;;;;;;;;;;
1868;Alkmaar;2018;285.0;105.0;95.0;;70.0;15.0;;15.0;20.0;;;15.0;230.0;85.0;80.0;;60.0;15.0;;15.0;20.0;;;10.0;;;;;15.0;;;55.0;15.0;15.0;;10.0;;;;;;;;;;;;
1869;Alkmaar;2019 1e halfjaar;250.0;55.0;50.0;;40.0;10.0;;10.0;10.0;;;;200.0;45.0;40.0;;35.0;;;10.0;10.0;;;;;;;;;;;50.0;10.0;10.0;;;;;;;;;;;;;;
1870;Alkmaar;2019 2e halfjaar;270.0;60.0;60.0;;50.0;10.0;;;15.0;15.0;;;220.0;60.0;55.0;;50.0;10.0;;;10.0;15.0;;;;;;;;;;50.0;;;;;;;;;;;;;;;;
1871;Alkmaar;2019;310.0;115.0;110.0;;95.0;20.0;;20.0;20.0;20.0;;10.0;255.0;105.0;95.0;;85.0;15.0;;20.0;20.0;20.0;;;;;;;;;;55.0;10.0;10.0;;10.0;;;;;;;;;;;;
1872;Alkmaar;2020 1e halfjaar;275.0;50.0;45.0;;45.0;10.0;;10.0;10.0;;;;225.0;45.0;45.0;;40.0;;;10.0;10.0;;;;;;;20.0;;;;50.0;;;;;;;;;;;;;;;;
1873;Alkmaar;2020 2e halfjaar;265.0;35.0;30.0;;40.0;;;10.0;10.0;10.0;;;215.0;30.0;25.0;;40.0;;;10.0;10.0;10.0;;;;;;25.0;;;;50.0;;;;;;;;;;;;;;;;
1874;Alkmaar;2020;310.0;80.0;75.0;;90.0;10.0;;15.0;20.0;15.0;;15.0;255.0;75.0;70.0;;80.0;10.0;;15.0;20.0;15.0;;;;;;45.0;10.0;;10.0;55.0;;;;10.0;;;;;;;;10.0;;;;
1875;Alkmaar;2021 1e halfjaar;285.0;50.0;45.0;;65.0;10.0;;15.0;25.0;;;;240.0;45.0;45.0;;60.0;10.0;;15.0;25.0;;;;;;;40.0;;;10.0;45.0;;;;;;;;;;;;;;;;
1876;Alkmaar;2021 2e halfjaar;260.0;40.0;35.0;;35.0;;;;;10.0;10.0;;215.0;35.0;30.0;;30.0;;;;;10.0;;;;;;20.0;;;;45.0;;;;;;;;;;;;;;;;
1877;Alkmaar;2021;325.0;85.0;80.0;;95.0;15.0;;15.0;30.0;15.0;10.0;;275.0;80.0;75.0;;90.0;15.0;;15.0;30.0;15.0;10.0;;10.0;;;60.0;;;15.0;50.0;;;;10.0;;;;;;;;;;;;
1878;Alkmaar;2022 1e halfjaar;280.0;35.0;30.0;;45.0;;;10.0;10.0;10.0;;10.0;215.0;30.0;25.0;;40.0;;;10.0;10.0;10.0;;;10.0;;;25.0;;;;60.0;;;;;;;;;;;;;;;;
1879;Alkmaar;2022 2e halfjaar;265.0;30.0;30.0;;45.0;;;;15.0;10.0;;;205.0;25.0;25.0;;40.0;;;;10.0;;;;;;;25.0;;;;60.0;;;;;;;;;;;;;;;;
1880;Alkmaar;2022;305.0;65.0;60.0;;90.0;;;15.0;25.0;20.0;10.0;15.0;240.0;55.0;50.0;;80.0;;;15.0;20.0;15.0;10.0;10.0;15.0;;;45.0;;;;65.0;10.0;10.0;;10.0;;;;;;;;10.0;;;;
1881;Alkmaar;2023 1e halfjaar;245.0;35.0;25.0;;30.0;;;;;10.0;;;185.0;30.0;25.0;;30.0;;;;;10.0;;;;;;20.0;;;;60.0;;;;;;;;;;;;;;;;
1882;Alkmaar;2023 2e halfjaar;245.0;30.0;30.0;;35.0;;;;10.0;;10.0;;180.0;30.0;25.0;;30.0;;;;10.0;;10.0;;;;;20.0;;;;65.0;;;;;;;;;;;;;;;;
1883;Alkmaar;2023;275.0;65.0;55.0;10.0;65.0;10.0;;10.0;15.0;15.0;10.0;;210.0;60.0;50.0;10.0;60.0;10.0;;10.0;15.0;15.0;10.0;;10.0;;;35.0;;;;65.0;;;;;;;;;;;;;;;;
1884;Alkmaar;2024 1e halfjaar;275.0;50.0;45.0;;45.0;;;;;;10.0;15.0;200.0;45.0;40.0;;35.0;;;;;;;;;;;25.0;;;;75.0;;;;10.0;;;;;;;;;;;;
1885;Almelo;2015 1e kwartaal;320.0;25.0;25.0;;25.0;;;10.0;;;;;280.0;20.0;20.0;;25.0;;;10.0;;;;;;;;;;;;35.0;;;;;;;;;;;;;;;;
1886;Almelo;2015 1e halfjaar;335.0;40.0;40.0;;60.0;10.0;;15.0;10.0;;;;300.0;40.0;35.0;;55.0;10.0;;15.0;10.0;;;;;;;;;;;35.0;;;;;;;;;;;;;;;;
1887;Almelo;2015 2e halfjaar;335.0;60.0;55.0;;60.0;;;10.0;10.0;10.0;;20.0;290.0;45.0;40.0;;55.0;;;10.0;10.0;10.0;;15.0;;;;;10.0;;;45.0;15.0;15.0;;;;;;;;;;;;;;
1888;Almelo;2015;395.0;100.0;95.0;;120.0;15.0;;25.0;20.0;15.0;10.0;25.0;340.0;80.0;75.0;;110.0;15.0;;25.0;20.0;10.0;10.0;20.0;;;;;15.0;;;50.0;20.0;20.0;;;;;;;;;;;;;;
1889;Almelo;2016 1e halfjaar;290.0;45.0;30.0;;50.0;10.0;;;10.0;;15.0;10.0;250.0;40.0;25.0;;45.0;10.0;;;10.0;;10.0;10.0;;;;;;;;40.0;;;;;;;;;;;;;;;;
1890;Almelo;2016 2e halfjaar;305.0;70.0;70.0;;65.0;10.0;;15.0;10.0;;;15.0;260.0;55.0;55.0;;60.0;10.0;;10.0;10.0;;;15.0;;;;;;;;45.0;15.0;15.0;;10.0;;;;;;;;;;;;
1891;Almelo;2016;360.0;110.0;100.0;;120.0;20.0;;20.0;20.0;10.0;15.0;25.0;305.0;90.0;80.0;;105.0;20.0;;15.0;20.0;;15.0;25.0;;;;;15.0;;;55.0;20.0;20.0;;15.0;;;;;;;;10.0;;;;
1892;Almelo;2017 1e halfjaar;300.0;50.0;45.0;;65.0;;;10.0;15.0;10.0;;20.0;255.0;40.0;35.0;;60.0;;;10.0;15.0;10.0;;20.0;;;;;;;;45.0;10.0;10.0;;;;;;;;;;;;;;
1893;Almelo;2017 2e halfjaar;275.0;45.0;40.0;;40.0;10.0;;10.0;;;;;235.0;40.0;35.0;;40.0;10.0;;10.0;;;;;;;;;;;;40.0;;;;;;;;;;;;;;;;
1894;Almelo;2017;345.0;95.0;85.0;;110.0;15.0;;25.0;20.0;15.0;10.0;25.0;295.0;80.0;70.0;;100.0;15.0;;25.0;20.0;10.0;10.0;25.0;;;;;10.0;;;50.0;15.0;15.0;;10.0;;;;;;;;;;;;
1895;Almelo;2018 1e halfjaar;305.0;70.0;60.0;;45.0;;;;15.0;;;10.0;255.0;60.0;50.0;;45.0;;;;15.0;;;10.0;;;;;10.0;;;50.0;10.0;10.0;;;;;;;;;;;;;;
1896;Almelo;2018 2e halfjaar;320.0;60.0;60.0;;55.0;;;10.0;20.0;10.0;;10.0;260.0;50.0;45.0;;50.0;;;;15.0;10.0;;10.0;;;;;10.0;;;60.0;10.0;10.0;;;;;;;;;;;;;;
1897;Almelo;2018;365.0;130.0;120.0;;100.0;15.0;10.0;10.0;30.0;10.0;;20.0;305.0;110.0;100.0;;95.0;15.0;10.0;10.0;30.0;10.0;;20.0;;;;;15.0;;;60.0;20.0;20.0;;10.0;;;;;;;;10.0;;;;
1898;Almelo;2019 1e halfjaar;310.0;40.0;35.0;;65.0;;;20.0;15.0;10.0;;10.0;250.0;35.0;30.0;;60.0;;;15.0;15.0;10.0;;;;;;;;;;60.0;;;;;;;;;;;;;;;;
1899;Almelo;2019 2e halfjaar;295.0;50.0;45.0;;50.0;15.0;;15.0;10.0;;;;240.0;50.0;40.0;;45.0;15.0;;15.0;10.0;;;;;;;;;;;55.0;;;;;;;;;;;;;;;;
1900;Almelo;2019;360.0;90.0;80.0;;115.0;20.0;;35.0;25.0;15.0;;10.0;300.0;85.0;75.0;;105.0;20.0;;30.0;20.0;15.0;;10.0;;;;;10.0;;;60.0;;;;10.0;;;;;;;;10.0;;;;
1901;Almelo;2020 1e halfjaar;290.0;45.0;40.0;;35.0;15.0;;;;;;;235.0;45.0;35.0;;30.0;15.0;;;;;;;;;;10.0;;;10.0;55.0;;;;;;;;;;;;;;;;
1902;Almelo;2020 2e halfjaar;290.0;35.0;35.0;;45.0;;;;;10.0;10.0;15.0;230.0;25.0;25.0;;40.0;;;;;10.0;10.0;15.0;;;;30.0;;;;60.0;;;;;;;;;;;;;;;;
1903;Almelo;2020;325.0;80.0;70.0;;80.0;15.0;10.0;10.0;10.0;10.0;10.0;15.0;260.0;70.0;65.0;;75.0;15.0;10.0;;10.0;10.0;10.0;15.0;;;;40.0;10.0;;15.0;60.0;10.0;10.0;;10.0;;;;;;;;;;;;
1904;Almelo;2021 1e halfjaar;275.0;40.0;40.0;;50.0;;;;15.0;10.0;;10.0;220.0;35.0;30.0;;50.0;;;;15.0;10.0;;10.0;;;;20.0;20.0;;;55.0;;;;;;;;;;;;;;;;
1905;Almelo;2021 2e halfjaar;280.0;55.0;50.0;;50.0;10.0;;;10.0;;;15.0;225.0;50.0;45.0;;40.0;10.0;;;10.0;;;10.0;;;;20.0;;;10.0;55.0;;;;10.0;;;;;;;10.0;10.0;;;;
1906;Almelo;2021;330.0;95.0;90.0;;100.0;15.0;;;25.0;20.0;10.0;30.0;270.0;85.0;75.0;;85.0;15.0;;;25.0;15.0;10.0;20.0;10.0;;;40.0;20.0;;10.0;60.0;10.0;10.0;;15.0;;;;;;;10.0;10.0;;;;
1907;Almelo;2022 1e halfjaar;330.0;45.0;45.0;;50.0;10.0;;;15.0;;;;220.0;40.0;35.0;;45.0;10.0;;;15.0;;;;;10.0;;25.0;;;;110.0;10.0;10.0;;;;;;;;;;;;;;
1908;Almelo;2022 2e halfjaar;305.0;20.0;20.0;;50.0;;;10.0;15.0;10.0;;10.0;190.0;20.0;20.0;;45.0;;;10.0;15.0;10.0;;;;;;30.0;;;;110.0;;;;;;;;;;;;;;;;
1909;Almelo;2022;350.0;70.0;65.0;;100.0;15.0;;15.0;30.0;15.0;10.0;15.0;240.0;60.0;55.0;;90.0;15.0;;15.0;30.0;15.0;10.0;10.0;10.0;10.0;;55.0;;;10.0;115.0;10.0;10.0;;10.0;;;;;;;;10.0;;;;
1910;Almelo;2023 1e halfjaar;310.0;50.0;45.0;;55.0;15.0;;;10.0;;;15.0;200.0;45.0;40.0;;45.0;15.0;;;10.0;;;10.0;;;;30.0;;;15.0;115.0;;;;10.0;;;;;;;;;;;;
1911;Almelo;2023 2e halfjaar;280.0;25.0;25.0;;35.0;10.0;;;10.0;;;10.0;175.0;25.0;20.0;;25.0;;;;10.0;;;;;;;15.0;;;;105.0;;;;10.0;;;;;;;;;;;;
1912;Almelo;2023;335.0;75.0;70.0;;90.0;25.0;;;20.0;;10.0;25.0;220.0;65.0;60.0;;75.0;20.0;;;20.0;;10.0;10.0;;;;45.0;;;20.0;115.0;;;;15.0;;;;;;;10.0;10.0;;;;
1913;Almelo;2024 1e halfjaar;270.0;25.0;20.0;;40.0;;;;;;;15.0;165.0;15.0;15.0;;30.0;;;;;;;;;;;15.0;;;;105.0;;;;10.0;;;;;;;;10.0;;;;
1914;Almere;2015 1e kwartaal;450.0;40.0;40.0;;60.0;;;15.0;20.0;10.0;;10.0;360.0;35.0;30.0;;55.0;;;10.0;15.0;10.0;;10.0;;;;;;;;90.0;10.0;10.0;;;;;;;;;;;;;;
1915;Almere;2015 1e halfjaar;500.0;90.0;85.0;;115.0;20.0;;20.0;30.0;15.0;15.0;15.0;400.0;80.0;70.0;;105.0;20.0;;20.0;25.0;15.0;15.0;10.0;;;;;10.0;;;100.0;15.0;15.0;;10.0;;;;;;;;10.0;;;;
1916;Almere;2015 2e halfjaar;490.0;105.0;95.0;;125.0;25.0;10.0;30.0;20.0;10.0;10.0;25.0;380.0;85.0;75.0;;115.0;25.0;;30.0;20.0;10.0;10.0;25.0;;;;;10.0;;;110.0;20.0;20.0;;10.0;;;;;;;;10.0;;;;
1917;Almere;2015;605.0;195.0;185.0;;245.0;45.0;15.0;50.0;50.0;25.0;20.0;40.0;485.0;160.0;150.0;;220.0;40.0;10.0;50.0;45.0;20.0;20.0;35.0;;;;;15.0;;;120.0;35.0;35.0;;20.0;;;;;;;;20.0;;;;
1918;Almere;2016 1e halfjaar;470.0;100.0;85.0;;95.0;20.0;;20.0;20.0;15.0;;10.0;365.0;90.0;75.0;;85.0;15.0;;20.0;15.0;15.0;;10.0;;;;;;;;105.0;10.0;10.0;;10.0;;;;;;;;;;;;
1919;Almere;2016 2e halfjaar;490.0;115.0;110.0;;110.0;25.0;10.0;20.0;15.0;20.0;10.0;15.0;375.0;95.0;90.0;;100.0;25.0;;20.0;15.0;15.0;;10.0;;;;;15.0;;;115.0;20.0;20.0;;10.0;;;;;;;;10.0;;;;
1920;Almere;2016;585.0;215.0;195.0;;205.0;45.0;15.0;40.0;30.0;35.0;15.0;25.0;460.0;185.0;165.0;;185.0;45.0;10.0;40.0;30.0;30.0;10.0;20.0;;;;;20.0;;;125.0;30.0;30.0;;25.0;;;;;;;;15.0;;;;
1921;Almere;2017 1e halfjaar;445.0;85.0;75.0;;90.0;15.0;10.0;25.0;15.0;;10.0;15.0;345.0;70.0;60.0;;80.0;15.0;10.0;25.0;15.0;;10.0;10.0;;;;;10.0;;;100.0;15.0;10.0;;10.0;;;;;;;;;;;;
1922;Almere;2017 2e halfjaar;445.0;90.0;75.0;;70.0;15.0;10.0;10.0;15.0;;;;345.0;80.0;65.0;;55.0;15.0;;10.0;10.0;;;;;;;;;;;100.0;10.0;10.0;;15.0;;;;;;;;10.0;;;;
1923;Almere;2017;535.0;175.0;150.0;;160.0;35.0;20.0;35.0;30.0;10.0;15.0;15.0;425.0;150.0;130.0;;135.0;30.0;15.0;35.0;25.0;10.0;15.0;10.0;;;;;10.0;;;110.0;25.0;20.0;;25.0;;;;;;;;15.0;;;;
1924;Almere;2018 1e halfjaar;485.0;85.0;75.0;;95.0;20.0;;25.0;20.0;10.0;;10.0;350.0;75.0;65.0;;80.0;20.0;;25.0;20.0;10.0;;;;;;;;;;130.0;10.0;10.0;;15.0;;;;;;;;10.0;;;;
1925;Almere;2018 2e halfjaar;475.0;85.0;80.0;;95.0;25.0;;20.0;20.0;15.0;10.0;10.0;350.0;80.0;70.0;;85.0;20.0;;20.0;20.0;10.0;;;;;;;;;;120.0;;;;10.0;;;;;;;;;;;;
1926;Almere;2018;570.0;170.0;150.0;;190.0;45.0;;45.0;40.0;25.0;10.0;20.0;430.0;150.0;135.0;;160.0;40.0;;40.0;40.0;20.0;10.0;10.0;;;;;;;;140.0;15.0;15.0;;25.0;;;;;;;10.0;15.0;;;;
1927;Almere;2019 1e halfjaar;480.0;80.0;75.0;;100.0;25.0;10.0;15.0;15.0;10.0;10.0;15.0;350.0;70.0;70.0;;80.0;25.0;;15.0;15.0;10.0;10.0;;;;;;;;;130.0;10.0;10.0;;20.0;;;;;;;10.0;15.0;;;;
1928;Almere;2019 2e halfjaar;500.0;115.0;110.0;;100.0;30.0;10.0;20.0;10.0;15.0;10.0;10.0;385.0;115.0;110.0;;95.0;30.0;10.0;20.0;10.0;15.0;10.0;;;;;;;;;115.0;;;;;;;;;;;;;;;;
1929;Almere;2019;595.0;195.0;185.0;;200.0;55.0;15.0;30.0;25.0;25.0;20.0;25.0;465.0;185.0;175.0;;175.0;55.0;15.0;30.0;25.0;25.0;20.0;10.0;;;;;;;;130.0;10.0;10.0;;20.0;;;;;;;15.0;15.0;;;;
1930;Almere;2020 1e halfjaar;500.0;110.0;105.0;;100.0;30.0;;15.0;25.0;15.0;10.0;;370.0;95.0;90.0;;95.0;30.0;;15.0;25.0;15.0;10.0;;;;;50.0;10.0;;25.0;130.0;15.0;15.0;;;;;;;;;;;;;;
1931;Almere;2020 2e halfjaar;500.0;100.0;90.0;;100.0;30.0;10.0;10.0;25.0;10.0;10.0;;370.0;90.0;85.0;;85.0;30.0;;;20.0;10.0;10.0;;15.0;;;40.0;10.0;;25.0;130.0;10.0;10.0;;20.0;;;;;;;;;;;10.0;
1932;Almere;2020;600.0;210.0;200.0;;200.0;60.0;15.0;25.0;50.0;25.0;20.0;10.0;460.0;185.0;175.0;;175.0;55.0;10.0;20.0;45.0;20.0;15.0;;20.0;;;90.0;15.0;;50.0;135.0;25.0;25.0;;25.0;;;;10.0;;;;10.0;;;15.0;
1933;Almere;2021 1e halfjaar;500.0;105.0;95.0;10.0;85.0;15.0;;25.0;15.0;15.0;;10.0;380.0;100.0;90.0;10.0;70.0;15.0;;25.0;10.0;10.0;;;10.0;;;45.0;;;10.0;120.0;;;;15.0;;;;;;;;10.0;;;;
1934;Almere;2021 2e halfjaar;530.0;110.0;105.0;10.0;110.0;25.0;;25.0;15.0;;10.0;15.0;415.0;105.0;95.0;10.0;95.0;25.0;;25.0;15.0;;10.0;;15.0;;;55.0;;;20.0;115.0;10.0;10.0;;15.0;;;;;;;10.0;10.0;;;;
1935;Almere;2021;610.0;215.0;200.0;15.0;190.0;40.0;10.0;50.0;30.0;20.0;15.0;25.0;485.0;205.0;185.0;15.0;165.0;40.0;;50.0;25.0;20.0;15.0;10.0;20.0;;;105.0;;;30.0;125.0;10.0;10.0;;30.0;;;;;;;15.0;20.0;;;;
1936;Almere;2022 1e halfjaar;580.0;105.0;95.0;10.0;80.0;20.0;;15.0;15.0;10.0;;15.0;420.0;100.0;90.0;10.0;70.0;20.0;;15.0;15.0;10.0;;10.0;;;;45.0;;;20.0;160.0;;;;10.0;;;;;;;;;;;;
1937;Almere;2022 2e halfjaar;615.0;110.0;100.0;10.0;100.0;20.0;;30.0;25.0;10.0;;10.0;455.0;105.0;95.0;10.0;90.0;20.0;;30.0;25.0;10.0;;;15.0;;;55.0;;;20.0;160.0;;;;10.0;;;;;;;;10.0;;;;
1938;Almere;2022;695.0;215.0;195.0;20.0;180.0;45.0;;45.0;45.0;20.0;;25.0;525.0;205.0;185.0;20.0;165.0;40.0;;45.0;40.0;20.0;;15.0;20.0;;;100.0;;;40.0;170.0;10.0;10.0;;20.0;;;;;;;10.0;15.0;;;;
1939;Almere;2023 1e halfjaar;625.0;105.0;95.0;;140.0;20.0;10.0;35.0;30.0;25.0;10.0;;470.0;90.0;85.0;;120.0;15.0;;35.0;30.0;25.0;;;15.0;;;90.0;;;10.0;155.0;15.0;15.0;;15.0;;;;;;;;10.0;;;;
1940;Almere;2023 2e halfjaar;590.0;100.0;85.0;15.0;115.0;25.0;;15.0;40.0;10.0;;15.0;440.0;90.0;80.0;10.0;105.0;20.0;;15.0;35.0;10.0;;10.0;10.0;;;80.0;;;15.0;150.0;10.0;10.0;;10.0;;;;;;;;;;;;
1941;Almere;2023;725.0;205.0;185.0;20.0;255.0;45.0;15.0;50.0;70.0;40.0;15.0;20.0;560.0;180.0;160.0;20.0;230.0;40.0;10.0;50.0;70.0;35.0;15.0;15.0;25.0;;;165.0;10.0;;25.0;165.0;25.0;20.0;;25.0;;;;;;;;15.0;;;;
1942;Almere;2024 1e halfjaar;555.0;90.0;80.0;10.0;100.0;20.0;10.0;25.0;25.0;10.0;;10.0;410.0;85.0;75.0;10.0;85.0;20.0;;25.0;20.0;10.0;;;15.0;;;60.0;;;10.0;150.0;;;;15.0;;;;;;;;10.0;;;;
1943;Alphen aan den Rijn;2015 1e kwartaal;245.0;15.0;15.0;;20.0;;;;10.0;;;;165.0;10.0;10.0;;20.0;;;;10.0;;;;;;;;;;;80.0;;;;;;;;;;;;;;;;
1944;Alphen aan den Rijn;2015 1e halfjaar;265.0;35.0;25.0;;45.0;;;;15.0;10.0;;10.0;185.0;30.0;20.0;;40.0;;;;15.0;10.0;;;;;;;;;;80.0;;;;;;;;;;;;;;;;
1945;Alphen aan den Rijn;2015 2e halfjaar;250.0;30.0;30.0;;50.0;10.0;;;10.0;;;15.0;170.0;25.0;25.0;;40.0;10.0;;;10.0;;;;;;;;;;;85.0;;;;10.0;;;;;;;;;;;;
1946;Alphen aan den Rijn;2015;295.0;65.0;55.0;;95.0;10.0;;15.0;25.0;20.0;;20.0;210.0;55.0;45.0;;80.0;10.0;;10.0;25.0;15.0;;15.0;;;;;;;;85.0;10.0;10.0;;15.0;;;;;;;10.0;;;;;
1947;Alphen aan den Rijn;2016 1e halfjaar;250.0;35.0;35.0;;50.0;10.0;;10.0;;;;20.0;155.0;20.0;20.0;;40.0;10.0;;10.0;;;;15.0;;;;;10.0;;;95.0;15.0;10.0;;;;;;;;;;;;;;
1948;Alphen aan den Rijn;2016 2e halfjaar;225.0;20.0;20.0;;35.0;;;;;;;15.0;130.0;20.0;15.0;;25.0;;;;;;;;;;;;;;;90.0;;;;10.0;;;;;;;;;;;;
1949;Alphen aan den Rijn;2016;270.0;55.0;50.0;;85.0;10.0;;10.0;10.0;10.0;10.0;30.0;175.0;40.0;40.0;;65.0;10.0;;10.0;10.0;10.0;;20.0;;;;;10.0;;;95.0;15.0;15.0;;15.0;;;;;;;10.0;10.0;;;;
1950;Alphen aan den Rijn;2017 1e halfjaar;225.0;40.0;40.0;;25.0;;;;10.0;;;;135.0;30.0;30.0;;25.0;;;;10.0;;;;;;;;;;;90.0;10.0;10.0;;;;;;;;;;;;;;
1951;Alphen aan den Rijn;2017 2e halfjaar;240.0;45.0;40.0;;40.0;10.0;;;;;;10.0;145.0;35.0;35.0;;30.0;;;;;;;;;;;;;;;95.0;;;;10.0;;;;;;;;10.0;;;;
1952;Alphen aan den Rijn;2017;270.0;85.0;80.0;;65.0;10.0;;10.0;15.0;;;15.0;170.0;70.0;65.0;;55.0;10.0;;10.0;15.0;;;10.0;;;;;;;;95.0;15.0;15.0;;10.0;;;;;;;;10.0;;;;
1953;Alphen aan den Rijn;2018 1e halfjaar;245.0;45.0;40.0;;40.0;10.0;;10.0;10.0;;;10.0;160.0;40.0;35.0;;30.0;10.0;;10.0;;;;;;;;;;;;85.0;;;;10.0;;;;;;;;10.0;;;;
1954;Alphen aan den Rijn;2018 2e halfjaar;240.0;35.0;25.0;;30.0;;;;;;;;155.0;30.0;20.0;;25.0;;;;;;;;;;;;;;;85.0;;;;;;;;;;;;;;;;
1955;Alphen aan den Rijn;2018;280.0;80.0;70.0;;70.0;10.0;;15.0;15.0;10.0;;15.0;190.0;70.0;60.0;;55.0;10.0;;15.0;15.0;;;;;;;;;;;95.0;10.0;10.0;;15.0;;;;;;;;10.0;;;;
1956;Alphen aan den Rijn;2019 1e halfjaar;235.0;20.0;20.0;;30.0;;;15.0;;;;;150.0;15.0;15.0;;25.0;;;15.0;;;;;;;;;;;;85.0;;;;;;;;;;;;;;;;
1957;Alphen aan den Rijn;2019 2e halfjaar;250.0;45.0;45.0;;35.0;;;;10.0;;;;160.0;35.0;35.0;;30.0;;;;10.0;;;;;;;;;;;90.0;10.0;10.0;;;;;;;;;;;;;;
1958;Alphen aan den Rijn;2019;280.0;65.0;65.0;;65.0;10.0;;15.0;15.0;;10.0;10.0;185.0;55.0;50.0;;60.0;10.0;;15.0;15.0;;10.0;;;;;;;;;95.0;15.0;15.0;;;;;;;;;;;;;;
1959;Alphen aan den Rijn;2020 1e halfjaar;245.0;35.0;30.0;;25.0;;;;;;;10.0;160.0;30.0;30.0;;20.0;;;;;;;;;;;10.0;;;;85.0;;;;;;;;;;;;;;;;
1960;Alphen aan den Rijn;2020 2e halfjaar;265.0;45.0;40.0;;25.0;;;;;;;;170.0;35.0;30.0;;20.0;;;;;;;;;;;10.0;;;;95.0;10.0;10.0;;;;;;;;;;;;;;
1961;Alphen aan den Rijn;2020;290.0;80.0;70.0;;50.0;;;10.0;10.0;10.0;;10.0;195.0;65.0;60.0;;45.0;;;10.0;10.0;10.0;;;;;;25.0;10.0;;;95.0;15.0;15.0;;;;;;;;;;;;;;
1962;Alphen aan den Rijn;2021 1e halfjaar;260.0;25.0;25.0;;45.0;;;10.0;10.0;;;10.0;170.0;20.0;20.0;;35.0;;;10.0;;;;;;;;30.0;;;;90.0;;;;10.0;;;;;;;;10.0;;;;
1963;Alphen aan den Rijn;2021 2e halfjaar;255.0;40.0;35.0;;40.0;10.0;;;15.0;;;10.0;165.0;30.0;25.0;;30.0;10.0;;;10.0;;;;;;;20.0;;;10.0;90.0;10.0;10.0;;10.0;;;;;;;;;;;;
