ID;BatenLastenSaldo;RegioS;Perioden;TotaalProvincaleFuncties_1;TotaalAlgemeenBestuur_2;ProvincialeStaten_3;GedeputeerdeStaten_4;Kabinetszaken_5;BestuurlijkeOrganisatie_6;FinancieelToezicht_7;UitvoeringOvWettelijkeRegelingen_8;OverigeZakenBetrAlgemeenBestuur_9;OverigeBatenEnLasten_10;TotaalOpenbareOrdeEnVeiligheid_11;OpenbareOrdeEnVeiligheidAlgemeen_12;OpenbareOrdeEnVeiligheid_13;OverigeBeschermendeMaatregelen_14;TotaalVerkeerEnVervoer_15;VerkeerEnVervoerAlgemeen_16;Landwegen_17;BootEnVeerdiensten_18;Waterwegen_19;Vervoer_20;TotaalWaterhuishouding_21;WaterhuishoudingAlgemeen_22;Waterschapsaangelegenheden_23;Waterkeringen_24;KwantitatiefBeheerOppervlaktewater_25;KwantitatiefBeheerGrondwater_26;Landaanwinning_27;TotaalMilieubeheer_28;MilieubeheerAlgemeen_29;KwalitatiefBeheerOppervlaktewater_30;KwalitatiefBeheerGrondwaterEnBodem_31;BestrijdingLuchtverontreiniging_32;BestrijdingGeluidhinder_33;VergunningverleningEnHandhaving_34;Ontgrondingen_35;TotaalRecreatieEnNatuur_36;RecreatieEnNatuurAlgemeen_37;Recreatie_38;Natuur_39;TotaalEconomischeEnAgrarischeZaken_40;AlgemeneEconomischeAangelegenheden_41;BevorderingEconomischeActiviteiten_42;Nutsvoorzieningen_43;AgrarischeAangelegenheden_44;TotaalWelzijn_45;WelzijnAlgemeen_46;Educatie_47;LichamelijkeVormingEnSport_48;KunstEnOudheidkunde_49;SociaalCultureelWerkEnOntwikkeling_50;MaatschappelijkeVoorzieningen_51;Volksgezondheid_52;Ouderenzorg_53;Jeugdhulpverlening_54;TotaalRuimtelijkeOrdEnVolkshuisv_55;RuimtOrdEnVolkshuisvAlgemeen_56;RuimtelijkeOrdening_57;Volkshuisvesting_58;StedelijkeVernieuwing_59;TotaalFinancieringEnAlgDekkingsmid_60;GeldleningenEnUitzettingen1Jaar_61;GeldleningenEnUitzettingen1Jaar_62;VennootschapsbelastingVpb_63;AlgemeneUitkeringProvinciefonds_64;EigenMiddelen_65;OverigeFinancieleMiddelen_66;AlgemeneBatenEnLastenOnvoorzien_67;SaldoKostenplaatsen_68;SaldoVanDeRekeningBatenEnLasten_69;MutatiesResDieVhmDeHoofdfuncties_70;ResultaatVdRekeningBatenEnLasten_71;TotaalProvincaleFuncties_72;TotaalAlgemeenBestuur_73;ProvincialeStaten_74;GedeputeerdeStaten_75;Kabinetszaken_76;BestuurlijkeOrganisatie_77;FinancieelToezicht_78;UitvoeringOvWettelijkeRegelingen_79;OverigeZakenBetrAlgemeenBestuur_80;OverigeBatenEnLasten_81;TotaalOpenbareOrdeEnVeiligheid_82;OpenbareOrdeEnVeiligheidAlgemeen_83;OpenbareOrdeEnVeiligheid_84;OverigeBeschermendeMaatregelen_85;TotaalVerkeerEnVervoer_86;VerkeerEnVervoerAlgemeen_87;Landwegen_88;BootEnVeerdiensten_89;Waterwegen_90;Vervoer_91;TotaalWaterhuishouding_92;WaterhuishoudingAlgemeen_93;Waterschapsaangelegenheden_94;Waterkeringen_95;KwantitatiefBeheerOppervlaktewater_96;KwantitatiefBeheerGrondwater_97;Landaanwinning_98;TotaalMilieubeheer_99;MilieubeheerAlgemeen_100;KwalitatiefBeheerOppervlaktewater_101;KwalitatiefBeheerGrondwaterEnBodem_102;BestrijdingLuchtverontreiniging_103;BestrijdingGeluidhinder_104;VergunningverleningEnHandhaving_105;Ontgrondingen_106;TotaalRecreatieEnNatuur_107;RecreatieEnNatuurAlgemeen_108;Recreatie_109;Natuur_110;TotaalEconomischeEnAgrarischeZaken_111;AlgemeneEconomischeAangelegenheden_112;BevorderingEconomischeActiviteiten_113;Nutsvoorzieningen_114;AgrarischeAangelegenheden_115;TotaalWelzijn_116;WelzijnAlgemeen_117;Educatie_118;LichamelijkeVormingEnSport_119;KunstEnOudheidkunde_120;SociaalCultureelWerkEnOntwikkeling_121;MaatschappelijkeVoorzieningen_122;Volksgezondheid_123;Ouderenzorg_124;Jeugdhulpverlening_125;TotaalRuimtelijkeOrdEnVolkshuisv_126;RuimtOrdEnVolkshuisvAlgemeen_127;RuimtelijkeOrdening_128;Volkshuisvesting_129;StedelijkeVernieuwing_130;TotaalFinancieringEnAlgDekkingsmid_131;GeldleningenEnUitzettingen1Jaar_132;GeldleningenEnUitzettingen1Jaar_133;VennootschapsbelastingVpb_134;AlgemeneUitkeringProvinciefonds_135;EigenMiddelen_136;OverigeFinancieleMiddelen_137;AlgemeneBatenEnLastenOnvoorzien_138;SaldoKostenplaatsen_139;SaldoVanDeRekeningBatenEnLasten_140;MutatiesResDieVhmDeHoofdfuncties_141;ResultaatVdRekeningBatenEnLasten_142
237;Lasten;Friesland (PV);2014;786.3;23.1;2.9;2.9;0.7;0.4;0.6;1.5;4.4;9.6;0.1;0.1;0.0;0.0;187.6;40.2;88.6;0.0;12.9;45.9;4.1;2.2;0.1;1.1;0.0;0.6;0;20.2;3.3;1.3;8.5;0.0;0.0;7.0;0.0;74.6;7.2;11.7;55.8;106.0;33.6;65.0;2.5;4.8;105.3;1.4;8.6;1.4;21.4;9.9;0.4;0.0;0.1;62.2;14.9;0.0;6.0;2.3;6.6;250.3;0.0;3.8;;0.0;0.0;0.0;3.4;0.0;0.0;232.6;10.4;1217;36;5;4;1;1;1;2;7;15;0;0;0;0;290;62;137;0;20;71;6;3;0;2;0;1;0;31;5;2;13;0;0;11;0;115;11;18;86;164;52;101;4;7;163;2;13;2;33;15;1;0;0;96;23;0;9;4;10;387;0;6;;0;0;0;5;0;0;360;16
238;Lasten;Friesland (PV);2015;1051.7;24.2;3.0;3.9;0.7;0.4;0.6;2.1;3.5;9.9;0.1;0.1;0.0;0.0;235.4;100.7;67.3;0.0;20.3;47.0;5.5;2.8;0.1;2.0;0.0;0.6;0;16.9;2.8;1.4;5.1;0.0;0.0;7.6;0.0;86.3;17.0;10.1;59.2;122.7;43.3;70.6;2.5;6.3;46.2;1.8;8.2;1.4;23.3;10.6;0.4;0.0;0.1;0.5;12.7;0.0;9.8;0.5;2.4;501.6;0.0;5.4;;0.0;0.0;0.0;3.3;0.0;0.0;471.6;21.2;1627;37;5;6;1;1;1;3;5;15;0;0;0;0;364;156;104;0;31;73;8;4;0;3;0;1;0;26;4;2;8;0;0;12;0;134;26;16;92;190;67;109;4;10;72;3;13;2;36;16;1;0;0;1;20;0;15;1;4;776;0;8;;0;0;0;5;0;0;730;33
239;Lasten;Friesland (PV);2016;1130.1;24.3;3.3;4.4;0.9;0.0;0.4;2.6;3.8;8.9;0.0;0.0;0.0;0.0;531.2;196.4;264.6;0.0;21.9;48.3;5.3;2.7;0.1;1.1;0.8;0.7;0;17.3;3.1;2.7;3.8;0.0;0.1;7.7;0.0;84.2;6.6;11.8;65.8;122.2;47.4;67.5;2.5;4.8;46.4;4.1;7.3;1.4;23.6;9.6;0.2;0.0;0.1;0.0;11.4;0.0;6.8;0.5;4.1;287.7;1.9;10.8;0.0;0.0;0.0;0.0;4.0;0.0;0.0;250.0;20.9;1749;38;5;7;1;0;1;4;6;14;0;0;0;0;822;304;410;0;34;75;8;4;0;2;1;1;0;27;5;4;6;0;0;12;0;130;10;18;102;189;73;105;4;7;72;6;11;2;37;15;0;0;0;0;18;0;10;1;6;445;3;17;0.0;0;0;0;6;0;0;387;32
240;Lasten;Drenthe (PV);2007;298.2;9.3;2.4;2.8;1.0;0.1;0.2;0.0;2.7;0.0;0.5;0.0;0.4;0.0;81.7;23.8;15.4;0.0;12.6;30.0;2.7;1.1;0.1;1.1;0.2;0.3;0;16.8;3.4;0.0;6.4;1.1;0.8;5.0;0.3;30.7;4.9;0.0;25.9;15.7;4.4;7.0;0.0;4.2;64.1;0.1;0.7;0.0;11.0;17.4;1.9;0.0;0.0;33.0;11.1;1.8;1.6;7.7;0.0;65.6;0.1;0.0;;0.0;0.0;0.4;0.0;4.1;4.6;61.0;0.0;613;19;5;6;2;0;0;0;6;0;1;0;1;0;168;49;32;0;26;62;5;2;0;2;0;1;0;35;7;0;13;2;2;10;1;63;10;0;53;32;9;14;0;9;132;0;2;0;23;36;4;0;0;68;23;4;3;16;0;135;0;0;;0;0;1;0;8;10;125;0
241;Lasten;Drenthe (PV);2008;329.2;9.8;2.5;2.8;1.3;0.1;0.2;0.0;2.8;0.0;0.4;0.0;0.4;0.0;77.3;23.4;14.6;0.0;15.0;24.4;2.8;1.2;0.1;1.1;0.1;0.3;0;18.2;4.1;0.0;7.5;1.1;0.1;5.2;0.3;30.9;2.0;0.0;28.8;15.1;3.0;8.1;0.0;4.0;69.4;0.2;0.9;0.0;13.5;17.5;3.0;0.0;0.0;34.3;6.9;2.4;1.8;2.7;0.0;98.4;0.0;0.0;;0.0;0.0;9.8;0.0;2.5;7.7;78.5;7.6;674;20;5;6;3;0;0;0;6;0;1;0;1;0;158;48;30;0;31;50;6;2;0;2;0;1;0;37;8;0;15;2;0;11;1;63;4;0;59;31;6;17;0;8;142;0;2;0;28;36;6;0;0;70;14;5;4;5;0;202;0;0;;0;0;20;0;5;16;161;16
242;Lasten;Drenthe (PV);2009;537.5;11.7;2.8;4.4;1.1;0.1;0.2;0.0;3.1;0.0;0.5;0.1;0.4;0.0;80.1;27.8;15.1;0.0;13.0;24.3;4.1;2.1;0.1;1.2;0.2;0.7;0;26.6;9.2;0.0;10.1;1.3;0.1;5.5;0.4;31.8;3.9;0.0;28.0;47.4;13.1;11.1;18.3;4.9;72.6;0.2;1.4;0.0;12.1;19.5;1.9;0.0;0.0;37.5;9.6;2.2;2.6;4.7;0.0;253.1;0.0;0.0;;0.0;0.0;8.2;0.0;2.8;168.8;240.7;1.3;1097;24;6;9;2;0;0;0;6;0;1;0;1;0;164;57;31;0;26;50;8;4;0;2;0;1;0;54;19;0;21;3;0;11;1;65;8;0;57;97;27;23;37;10;148;0;3;0;25;40;4;0;0;77;20;5;5;10;0;517;0;0;;0;0;17;0;6;345;491;3
243;Lasten;Drenthe (PV);2010;486.4;12.3;2.6;5.2;1.1;0.1;0.2;0.0;3.1;0.0;0.4;0.0;0.4;0.0;83.5;33.7;17.4;0.0;8.5;23.9;6.0;3.6;0.1;1.2;0.2;1.1;0;24.5;8.3;0.0;8.8;1.3;0.1;5.8;0.3;46.1;2.8;0.0;43.3;30.4;8.5;12.7;0.0;9.2;73.0;9.3;1.3;0.0;13.5;8.8;1.6;0.0;0.0;38.5;9.8;4.4;2.2;3.2;0.0;200.4;0.0;0.0;;0.0;0.0;7.1;0.0;2.8;0.0;177.6;12.8;991;25;5;11;2;0;0;0;6;0;1;0;1;0;170;69;35;0;17;49;12;7;0;2;0;2;0;50;17;0;18;3;0;12;1;94;6;0;88;62;17;26;0;19;149;19;3;0;28;18;3;0;0;78;20;9;5;6;0;408;0;0;;0;0;14;0;6;0;362;26
244;Lasten;Drenthe (PV);2011;335.7;10.3;2.6;3.5;1.1;0.1;0.2;1.5;1.2;0.0;0.4;0.0;0.4;0.0;72.8;23.8;13.3;0.0;11.5;24.2;5.2;4.4;0.1;0.2;0.1;0.4;0;22.8;9.4;0.0;6.2;1.1;0.1;5.7;0.3;62.7;3.2;0.0;59.5;22.9;10.3;9.0;0.0;3.6;71.1;9.4;1.3;0.0;12.4;8.7;0.8;0.0;0.0;38.4;9.1;2.7;2.0;4.3;0.0;58.5;0.0;0.0;;0.0;0.0;6.4;0.0;2.8;40.7;29.6;19.6;683;21;5;7;2;0;0;3;2;0;1;0;1;0;148;48;27;0;23;49;11;9;0;0;0;1;0;46;19;0;13;2;0;12;1;128;6;0;121;47;21;18;0;7;145;19;3;0;25;18;2;0;0;78;18;6;4;9;0;119;0;0;;0;0;13;0;6;83;60;40
245;Lasten;Drenthe (PV);2012;333.6;10.5;2.6;3.3;1.2;0.1;0.2;0.0;3.0;0.0;0.5;0.0;0.4;0.0;102.2;47.8;15.0;0.0;16.2;23.2;8.3;7.1;0.1;0.2;0.2;0.8;0;41.0;15.2;0.0;5.4;14.0;0.2;5.9;0.3;30.0;3.4;0.0;26.6;20.0;8.7;7.3;0.0;4.0;76.0;9.5;0.8;0.0;14.9;8.4;0.7;0.0;0.0;41.8;11.3;2.2;4.4;4.7;0.0;33.9;0.0;0.0;;0.0;0.0;0.1;0.0;3.0;0.0;22.1;8.7;680;21;5;7;2;0;1;0;6;0;1;0;1;0;208;97;31;0;33;47;17;15;0;0;0;2;0;83;31;0;11;29;0;12;1;61;7;0;54;41;18;15;0;8;155;19;2;0;30;17;1;0;0;85;23;5;9;10;0;69;0;0;;0;0;0;0;6;0;45;18
246;Lasten;Drenthe (PV);2013;366.3;10.3;2.7;3.2;1.2;0.1;0.2;0.0;2.9;0.0;0.5;0.0;0.4;0.0;91.8;41.2;15.6;0.0;11.5;23.6;6.6;5.6;0.1;0.2;0.1;0.7;0;34.0;10.4;0.0;6.3;11.2;0.1;5.7;0.4;27.4;3.2;0.0;24.2;16.1;3.8;10.5;0.1;1.8;72.2;9.6;0.4;0.0;14.4;6.1;0.3;0.0;0.0;41.4;6.3;2.0;2.0;2.3;0.0;101.0;0.0;0.0;;0.0;0.0;0.6;0.0;3.0;0.0;92.6;4.8;748;21;5;7;2;0;1;0;6;0;1;0;1;0;187;84;32;0;23;48;14;11;0;0;0;1;0;69;21;0;13;23;0;12;1;56;7;0;49;33;8;21;0;4;147;20;1;0;29;12;1;0;0;85;13;4;4;5;0;206;0;0;;0;0;1;0;6;0;189;10
247;Lasten;Drenthe (PV);2014;294.1;9.8;2.6;3.0;1.1;0.1;0.2;0.0;2.7;0.0;0.4;0.0;0.4;0.0;78.2;30.8;14.0;0.0;9.5;23.9;3.2;1.8;0.1;0.2;0.1;1.0;0;19.1;3.4;0.0;6.6;1.0;0.1;7.6;0.3;36.7;3.1;0.0;33.6;35.8;4.3;18.9;0.1;12.6;62.2;0.1;0.6;0.0;14.3;5.5;0.3;0.0;0.0;41.5;4.3;1.8;1.3;1.2;0.0;44.4;0.0;0.0;;0.0;0.0;0.5;0.0;2.8;0.0;37.8;3.3;601;20;5;6;2;0;0;0;6;0;1;0;1;0;160;63;29;0;19;49;6;4;0;0;0;2;0;39;7;0;14;2;0;16;1;75;6;0;69;73;9;39;0;26;127;0;1;0;29;11;1;0;0;85;9;4;3;3;0;91;0;0;;0;0;1;0;6;0;77;7
248;Lasten;Drenthe (PV);2015;301.9;10.8;2.9;3.3;1.2;0.1;0.3;0.0;3.1;0.0;0.5;0.1;0.4;0.0;104.0;49.9;13.3;0.0;10.2;30.5;2.9;1.9;0.1;0.2;0.2;0.6;0;19.4;5.2;0.0;4.8;0.8;0.1;8.2;0.3;49.0;3.1;0.0;45.9;16.2;7.0;7.9;0.0;1.2;22.3;0.1;0.4;0.0;15.2;5.9;0.3;0.0;0.0;0.5;8.6;2.0;1.8;4.8;0.0;68.3;0.1;0.0;;0.0;0.0;0.8;0.0;3.1;0.0;60.7;3.5;618;22;6;7;2;0;1;0;6;0;1;0;1;0;213;102;27;0;21;63;6;4;0;0;0;1;0;40;11;0;10;2;0;17;1;100;6;0;94;33;14;16;0;2;46;0;1;0;31;12;1;0;0;1;18;4;4;10;0;140;0;0;;0;0;2;0;6;0;124;7
249;Lasten;Drenthe (PV);2016;429.7;10.1;2.7;3.2;1.1;0.7;0.2;0.0;2.1;0.0;0.5;0.0;0.4;0.0;99.1;51.8;15.1;0.0;7.7;24.5;3.3;1.9;0.1;0.2;0.1;1.0;0;23.7;4.2;0.0;10.2;0.8;0.1;8.2;0.3;52.8;8.9;0.0;43.9;26.5;13.7;10.1;1.1;1.6;23.0;0.4;0.4;0.8;15.8;4.8;0.3;0.0;0.0;0.4;5.0;1.9;1.9;1.2;0.0;185.7;0.0;0.0;0.0;0.0;0.0;11.7;0.0;2.9;3.5;171.0;0.0;879;21;5;7;2;1;0;0;4;0;1;0;1;0;203;106;31;0;16;50;7;4;0;0;0;2;0;49;9;0;21;2;0;17;1;108;18;0;90;54;28;21;2;3;47;1;1;2;32;10;1;0;0;1;10;4;4;2;0;380;0;0;0.0;0;0;24;0;6;7;350;0
250;Lasten;Overijssel (PV);2007;905.8;46.1;4.8;1.9;0.9;2.4;1.1;1.8;11.2;21.9;2.4;2.4;0.0;0.0;124.9;16.1;62.8;0.0;8.1;37.9;20.7;0.0;0.2;6.3;12.0;2.1;0;50.2;7.9;0.0;24.8;0.0;2.7;13.7;1.1;34.1;0.0;3.9;30.2;99.9;2.2;48.7;1.1;47.9;155.0;7.1;0.7;1.4;15.3;15.6;2.2;9.0;0.0;103.8;21.0;0.0;12.1;5.5;3.4;351.5;0.0;4.6;;0.0;0.0;0.0;0.0;0.0;4.7;279.0;67.8;811;41;4;2;1;2;1;2;10;20;2;2;0;0;112;14;56;0;7;34;19;0;0;6;11;2;0;45;7;0;22;0;2;12;1;31;0;3;27;89;2;44;1;43;139;6;1;1;14;14;2;8;0;93;19;0;11;5;3;315;0;4;;0;0;0;0;0;4;250;61
251;Lasten;Overijssel (PV);2008;762.6;31.6;3.3;1.4;0.6;1.8;0.5;0.9;8.8;14.2;0.9;0.9;0.0;0.0;120.8;39.1;45.0;0.0;5.1;31.7;13.9;0.0;0.2;7.9;4.2;1.6;0;38.2;9.0;0.0;20.3;0.0;1.0;7.1;0.9;44.6;0.0;4.3;40.4;80.9;1.9;46.1;3.2;29.7;163.9;8.8;0.3;7.6;15.6;15.7;2.2;3.2;0.0;110.4;24.7;0.0;11.5;9.5;3.8;243.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;89.0;143.5;99.5;681;28;3;1;1;2;0;1;8;13;1;1;0;0;108;35;40;0;5;28;12;0;0;7;4;1;0;34;8;0;18;0;1;6;1;40;0;4;36;72;2;41;3;27;146;8;0;7;14;14;2;3;0;99;22;0;10;8;3;217;0;0;;0;0;0;0;0;79;128;89
252;Lasten;Overijssel (PV);2009;2354.0;30.5;3.3;1.5;0.7;2.1;0.8;1.0;9.6;11.3;1.0;1.0;0.0;0.0;115.8;34.3;42.4;0.0;5.3;33.8;17.7;0.0;0.3;7.8;8.6;1.0;0;75.3;16.6;0.0;37.9;0.0;7.8;10.3;2.7;51.2;0.0;5.3;45.9;79.1;1.9;54.3;3.7;19.2;184.8;9.6;0.5;1.4;33.7;15.8;0.0;2.1;1.7;119.9;49.1;0.0;35.3;10.0;3.9;1749.5;0.0;0.0;;0.0;0.0;20.0;0.0;0.0;1525.6;1728.7;0.8;2092;27;3;1;1;2;1;1;9;10;1;1;0;0;103;30;38;0;5;30;16;0;0;7;8;1;0;67;15;0;34;0;7;9;2;45;0;5;41;70;2;48;3;17;164;9;0;1;30;14;0;2;1;107;44;0;31;9;3;1554;0;0;;0;0;18;0;0;1356;1536;1
253;Lasten;Overijssel (PV);2010;1572.5;34.5;4.0;1.3;0.8;2.5;0.9;1.1;10.2;13.7;0.9;0.9;0.0;0.0;198.5;103.1;51.6;0.0;7.7;36.0;29.6;0.0;0.4;11.0;18.1;0.1;0;56.6;22.2;0.0;16.7;0.0;6.2;9.7;1.6;72.7;0.0;20.7;52.0;123.1;1.9;79.6;14.9;26.7;204.8;22.1;1.9;2.0;47.1;5.4;0.0;2.4;1.6;122.2;80.5;0.0;59.7;12.5;8.3;771.5;0.0;7.1;;0.0;0.0;20.0;0.0;0.0;0.0;719.3;25.1;1391;31;3;1;1;2;1;1;9;12;1;1;0;0;176;91;46;0;7;32;26;0;0;10;16;0;0;50;20;0;15;0;6;9;1;64;0;18;46;109;2;70;13;24;181;20;2;2;42;5;0;2;1;108;71;0;53;11;7;683;0;6;;0;0;18;0;0;0;636;22
254;Lasten;Overijssel (PV);2011;1318.0;34.1;3.6;1.5;1.0;1.4;0.8;1.2;9.2;15.4;0.6;0.6;0.0;0.0;134.8;26.6;42.4;0.0;10.7;55.1;46.9;0.0;0.4;8.5;34.1;3.9;0;85.0;43.8;0.0;24.8;0.5;5.8;9.8;0.3;70.5;0.0;10.4;60.1;84.7;1.9;50.4;14.9;17.5;216.3;20.5;2.8;4.6;54.1;5.6;0.0;2.3;2.6;123.8;112.0;0.6;91.7;8.1;11.6;533.1;0.0;20.4;;0.0;0.0;20.0;-2.4;0.0;0.0;481.3;13.7;1162;30;3;1;1;1;1;1;8;14;1;1;0;0;119;23;37;0;9;49;41;0;0;8;30;3;0;75;39;0;22;0;5;9;0;62;0;9;53;75;2;44;13;15;191;18;2;4;48;5;0;2;2;109;99;1;81;7;10;470;0;18;;0;0;18;-2;0;0;424;12
255;Lasten;Overijssel (PV);2012;2634.4;25.1;3.6;2.0;1.0;1.4;0.8;1.2;8.5;6.4;0.6;0.6;0.0;0.0;133.8;23.8;46.1;0.0;17.9;45.9;14.3;0.0;0.4;6.7;6.4;0.8;0;55.4;18.7;0.0;20.9;0.0;3.1;10.6;2.0;48.0;0.0;4.3;43.7;75.5;6.7;43.9;15.6;9.3;181.6;18.5;0.2;0.3;24.9;4.9;0.0;0.0;0.0;132.9;40.1;1.0;27.6;5.0;6.4;2059.9;0.0;32.2;;0.0;0.0;19.4;-17.8;0.0;0.0;1973.4;52.6;2316;22;3;2;1;1;1;1;7;6;1;1;0;0;118;21;41;0;16;40;13;0;0;6;6;1;0;49;16;0;18;0;3;9;2;42;0;4;38;66;6;39;14;8;160;16;0;0;22;4;0;0;0;117;35;1;24;4;6;1811;0;28;;0;0;17;-16;0;0;1735;46
256;Lasten;Overijssel (PV);2013;1460.2;24.1;3.4;2.0;1.1;1.4;0.7;1.2;8.2;6.0;0.6;0.6;0.0;0.0;141.2;26.7;57.3;0.0;12.7;44.5;15.8;0.0;0.3;6.3;8.5;0.7;0;69.5;12.7;0.0;40.9;0.0;6.3;9.4;0.2;81.5;0.0;7.8;73.7;71.2;4.1;40.1;11.2;15.8;171.5;21.4;0.1;2.5;15.2;4.4;0.0;0.0;0.0;127.8;87.7;2.0;73.4;5.0;7.3;797.0;0.0;60.7;;0.0;0.0;0.0;-7.1;0.0;0.0;712.3;31.1;1282;21;3;2;1;1;1;1;7;5;1;1;0;0;124;23;50;0;11;39;14;0;0;6;7;1;0;61;11;0;36;0;6;8;0;72;0;7;65;63;4;35;10;14;150;19;0;2;13;4;0;0;0;112;77;2;64;4;6;700;0;53;;0;0;0;-6;0;0;625;27
257;Lasten;Overijssel (PV);2014;1112.9;23.6;3.4;1.5;1.0;1.5;0.8;1.2;8.2;6.1;0.6;0.6;0.0;0.0;128.1;24.3;54.5;0.0;8.9;40.5;14.9;0.0;0.3;10.4;2.3;1.9;0;44.7;18.0;0.0;13.8;0.0;3.0;9.5;0.2;52.0;0.0;3.3;48.7;66.9;6.0;48.1;10.5;2.3;160.0;9.8;0.2;0.3;14.8;4.0;0.0;0.0;0.0;130.8;72.3;6.9;56.5;5.0;3.9;549.9;0.0;52.4;;0.0;0.0;0.0;-4.8;0.0;0.0;452.5;49.8;976;21;3;1;1;1;1;1;7;5;1;1;0;0;112;21;48;0;8;36;13;0;0;9;2;2;0;39;16;0;12;0;3;8;0;46;0;3;43;59;5;42;9;2;140;9;0;0;13;4;0;0;0;115;63;6;50;4;3;482;0;46;;0;0;0;-4;0;0;397;44
258;Lasten;Overijssel (PV);2015;1454.7;24.5;3.0;2.7;1.5;3.1;0.6;0.8;6.2;6.6;0.2;0.2;0.0;0.0;351.8;221.6;43.2;0.0;12.9;74.0;8.6;0.0;0.2;4.8;2.0;1.6;0;38.8;20.6;0.0;9.3;0.0;2.2;6.7;0.0;57.9;0.0;0.6;57.4;55.5;3.4;40.7;1.0;10.4;20.3;6.4;0.2;0.0;10.8;4.1;0.0;0.0;0.0;-1.2;43.6;2.5;34.0;2.1;5.1;853.7;0.0;10.5;;0.0;0.0;0.0;-11.0;0.0;0.0;744.2;109.9;1275;21;3;2;1;3;1;1;5;6;0;0;0;0;308;194;38;0;11;65;7;0;0;4;2;1;0;34;18;0;8;0;2;6;0;51;0;0;50;49;3;36;1;9;18;6;0;0;9;4;0;0;0;-1;38;2;30;2;4;748;0;9;;0;0;0;-10;0;0;652;96
259;Lasten;Overijssel (PV);2016;1292.5;24.2;3.0;2.6;1.9;3.0;0.7;0.6;5.6;6.8;0.1;0.1;0.0;0.0;215.6;43.5;42.6;0.0;10.7;118.8;13.3;0.0;0.2;4.2;7.1;1.7;0;46.1;18.4;0.0;19.5;0.0;0.9;7.3;0.0;68.5;0.0;0.1;68.5;41.0;4.4;28.9;0.9;6.8;21.7;4.8;0.2;0.0;12.6;4.1;0.0;0.0;0.0;0.0;33.0;11.3;18.9;1.9;0.9;828.9;0.0;10.3;0.0;0.0;0.0;0.1;0.0;0.0;94.0;756.6;61.9;1130;21;3;2;2;3;1;1;5;6;0;0;0;0;188;38;37;0;9;104;12;0;0;4;6;2;0;40;16;0;17;0;1;6;0;60;0;0;60;36;4;25;1;6;19;4;0;0;11;4;0;0;0;0;29;10;17;2;1;724;0;9;0.0;0;0;0;0;0;82;661;54
260;Lasten;Flevoland (PV);2007;218.0;10.8;2.7;4.6;0.4;0.0;0.3;0.3;2.5;0.0;0.3;0.3;0.0;0.0;56.2;1.6;23.1;0.0;5.6;25.9;2.7;0.9;0.2;0.8;0.0;0.9;0;14.0;10.8;0.0;2.3;0.0;0.3;0.7;0.0;11.4;0.0;0.0;11.4;37.9;2.9;34.5;0.0;0.5;62.0;6.8;0.5;0.9;4.7;3.6;0.0;1.8;0.0;43.7;2.4;0.0;2.1;0.1;0.2;20.0;0.1;0.0;;0.0;0.0;0.0;0.3;0.0;0.4;16.8;2.8;582;29;7;12;1;0;1;1;7;0;1;1;0;0;150;4;62;0;15;69;7;2;0;2;0;2;0;38;29;0;6;0;1;2;0;31;0;0;31;101;8;92;0;1;166;18;1;2;13;10;0;5;0;117;6;0;6;0;0;54;0;0;;0;0;0;1;0;1;45;8
261;Lasten;Flevoland (PV);2008;228.9;10.7;2.2;4.3;0.4;0.0;0.3;0.3;3.2;0.0;0.5;0.5;0.0;0.0;59.7;2.0;27.0;0.0;5.8;24.9;2.9;0.8;0.1;0.8;0.0;1.1;0;13.8;9.3;0.0;3.8;0.0;0.0;0.7;0.0;14.8;0.0;3.7;11.0;36.5;10.1;25.4;0.0;1.1;58.6;7.1;0.6;1.2;4.6;3.4;0.0;1.1;0.0;40.7;5.0;0.0;4.2;0.1;0.8;26.3;0.1;0.0;;0.0;0.0;4.0;0.8;0.0;1.5;17.9;3.5;604;28;6;11;1;0;1;1;8;0;1;1;0;0;158;5;71;0;15;66;8;2;0;2;0;3;0;36;25;0;10;0;0;2;0;39;0;10;29;96;27;67;0;3;155;19;1;3;12;9;0;3;0;107;13;0;11;0;2;69;0;0;;0;0;11;2;0;4;47;9
262;Lasten;Flevoland (PV);2009;256.7;11.5;2.4;4.1;0.5;0.0;0.2;0.3;3.9;0.0;0.5;0.5;0.0;0.0;69.2;2.3;31.7;0.0;9.6;25.7;3.0;0.8;0.0;0.8;0.0;1.3;0;14.6;9.0;0.0;4.5;0.0;0.0;1.0;0.0;22.7;0.0;0.0;22.7;26.4;8.0;17.3;0.1;0.9;67.4;7.3;1.0;1.5;5.4;3.9;0.0;3.3;0.0;45.0;5.7;0.0;5.1;0.2;0.3;35.7;0.1;0.0;;0.0;0.0;3.0;0.1;0.0;0.0;26.8;5.7;669;30;6;11;1;0;1;1;10;0;1;1;0;0;181;6;83;0;25;67;8;2;0;2;0;3;0;38;23;0;12;0;0;3;0;59;0;0;59;69;21;45;0;2;176;19;3;4;14;10;0;9;0;117;15;0;13;1;1;93;0;0;;0;0;8;0;0;0;70;15
