ID;SBI93;Rechtsvorm;Perioden;Oprichtingen_1;WerkzamePersonen_2;AantalBedrijven_3
687;I Vervoer, opslag en communicatie;V.o.f. en Maatschappen;1996;;;6.1
688;I Vervoer, opslag en communicatie;V.o.f. en Maatschappen;1997;;;6.3
689;I Vervoer, opslag en communicatie;V.o.f. en Maatschappen;1998;0.3;0.7;6.8
690;I Vervoer, opslag en communicatie;V.o.f. en Maatschappen;1999;0.6;1.2;7.2
691;I Vervoer, opslag en communicatie;V.o.f. en Maatschappen;2000;0.3;0.7;7.7
692;I Vervoer, opslag en communicatie;V.o.f. en Maatschappen;2001;0.3;0.6;7.8
693;I Vervoer, opslag en communicatie;V.o.f. en Maatschappen;2002;0.2;0.4;7.0
694;I Vervoer, opslag en communicatie;V.o.f. en Maatschappen;2003;0.2;0.4;6.7
695;I Vervoer, opslag en communicatie;V.o.f. en Maatschappen;2004;0.2;0.5;6.7
696;I Vervoer, opslag en communicatie;V.o.f. en Maatschappen;2005;0.3;0.5;6.6
697;I Vervoer, opslag en communicatie;V.o.f. en Maatschappen;2006;0.2;0.5;6.5
698;I Vervoer, opslag en communicatie;V.o.f. en Maatschappen;2007;0.3;0.6;6.9
699;I Vervoer, opslag en communicatie;V.o.f. en Maatschappen;2008;0.1;0.3;7.0
700;I Vervoer, opslag en communicatie;V.o.f. en Maatschappen;2009;0.2;0.3;7.1
701;I Vervoer, opslag en communicatie;V.o.f. en Maatschappen;2010;0.2;0.6;7.0
702;I Vervoer, opslag en communicatie;Overige rechtsvormen;1993;;;1.6
703;I Vervoer, opslag en communicatie;Overige rechtsvormen;1994;;;1.5
704;I Vervoer, opslag en communicatie;Overige rechtsvormen;1995;;;1.5
705;I Vervoer, opslag en communicatie;Overige rechtsvormen;1996;;;1.6
706;I Vervoer, opslag en communicatie;Overige rechtsvormen;1997;;;1.6
707;I Vervoer, opslag en communicatie;Overige rechtsvormen;1998;0.1;0.3;1.6
708;I Vervoer, opslag en communicatie;Overige rechtsvormen;1999;0.1;0.2;1.6
709;I Vervoer, opslag en communicatie;Overige rechtsvormen;2000;0.0;0.2;1.6
710;I Vervoer, opslag en communicatie;Overige rechtsvormen;2001;0.1;0.7;1.7
711;I Vervoer, opslag en communicatie;Overige rechtsvormen;2002;0.0;0.1;1.4
712;I Vervoer, opslag en communicatie;Overige rechtsvormen;2003;0.0;0.1;1.2
713;I Vervoer, opslag en communicatie;Overige rechtsvormen;2004;0.1;0.2;1.2
714;I Vervoer, opslag en communicatie;Overige rechtsvormen;2005;0.0;0.2;1.2
715;I Vervoer, opslag en communicatie;Overige rechtsvormen;2006;0.1;0.1;1.2
716;I Vervoer, opslag en communicatie;Overige rechtsvormen;2007;0.1;0.1;1.3
717;I Vervoer, opslag en communicatie;Overige rechtsvormen;2008;0.0;0.0;1.2
718;I Vervoer, opslag en communicatie;Overige rechtsvormen;2009;0.0;0.1;1.3
719;I Vervoer, opslag en communicatie;Overige rechtsvormen;2010;0.0;0.0;1.3
720;74 Overige zakelijke dienstverlening;Totaal rechtsvorm;1993;6.8;10.2;53.3
721;74 Overige zakelijke dienstverlening;Totaal rechtsvorm;1994;4.9;7.5;57.2
722;74 Overige zakelijke dienstverlening;Totaal rechtsvorm;1995;8.3;11.6;58.9
723;74 Overige zakelijke dienstverlening;Totaal rechtsvorm;1996;9.0;13.2;64.2
724;74 Overige zakelijke dienstverlening;Totaal rechtsvorm;1997;8.8;13.7;70.8
725;74 Overige zakelijke dienstverlening;Totaal rechtsvorm;1998;8.6;12.6;77.4
726;74 Overige zakelijke dienstverlening;Totaal rechtsvorm;1999;9.1;15.6;85.3
727;74 Overige zakelijke dienstverlening;Totaal rechtsvorm;2000;10.9;17.6;89.5
728;74 Overige zakelijke dienstverlening;Totaal rechtsvorm;2001;10.7;16.1;91.1
729;74 Overige zakelijke dienstverlening;Totaal rechtsvorm;2002;10.1;15.8;98.5
730;74 Overige zakelijke dienstverlening;Totaal rechtsvorm;2003;9.3;13.6;101.2
731;74 Overige zakelijke dienstverlening;Totaal rechtsvorm;2004;9.5;14.0;105.9
732;74 Overige zakelijke dienstverlening;Totaal rechtsvorm;2005;11.4;15.7;110.2
733;74 Overige zakelijke dienstverlening;Totaal rechtsvorm;2006;13.1;18.3;117.8
734;74 Overige zakelijke dienstverlening;Totaal rechtsvorm;2007;13.9;17.8;133.4
735;74 Overige zakelijke dienstverlening;Totaal rechtsvorm;2008;14.2;17.9;145.9
736;74 Overige zakelijke dienstverlening;Totaal rechtsvorm;2009;14.2;17.7;159.7
737;74 Overige zakelijke dienstverlening;Totaal rechtsvorm;2010;14.6;18.1;169.6
738;74 Overige zakelijke dienstverlening;Eenmanszaken;1993;;;28.6
739;74 Overige zakelijke dienstverlening;Eenmanszaken;1994;;;30.9
740;74 Overige zakelijke dienstverlening;Eenmanszaken;1995;;;32.1
741;74 Overige zakelijke dienstverlening;Eenmanszaken;1996;;;33.5
742;74 Overige zakelijke dienstverlening;Eenmanszaken;1997;;;37.8
743;74 Overige zakelijke dienstverlening;Eenmanszaken;1998;5.6;6.4;40.0
744;74 Overige zakelijke dienstverlening;Eenmanszaken;1999;5.9;7.2;43.7
745;74 Overige zakelijke dienstverlening;Eenmanszaken;2000;7.0;8.2;44.9
746;74 Overige zakelijke dienstverlening;Eenmanszaken;2001;7.0;8.2;44.4
747;74 Overige zakelijke dienstverlening;Eenmanszaken;2002;6.9;7.6;48.7
748;74 Overige zakelijke dienstverlening;Eenmanszaken;2003;6.5;7.2;51.3
749;74 Overige zakelijke dienstverlening;Eenmanszaken;2004;6.4;7.2;55.3
750;74 Overige zakelijke dienstverlening;Eenmanszaken;2005;7.8;8.3;57.9
751;74 Overige zakelijke dienstverlening;Eenmanszaken;2006;9.0;9.8;62.3
752;74 Overige zakelijke dienstverlening;Eenmanszaken;2007;10.6;11.4;70.5
753;74 Overige zakelijke dienstverlening;Eenmanszaken;2008;12.5;14.4;78.1
754;74 Overige zakelijke dienstverlening;Eenmanszaken;2009;11.3;11.8;86.8
755;74 Overige zakelijke dienstverlening;Eenmanszaken;2010;12.0;13.1;94.6
756;74 Overige zakelijke dienstverlening;NV's en BV's;1993;;;15.1
757;74 Overige zakelijke dienstverlening;NV's en BV's;1994;;;15.9
758;74 Overige zakelijke dienstverlening;NV's en BV's;1995;;;16.3
759;74 Overige zakelijke dienstverlening;NV's en BV's;1996;;;18.6
760;74 Overige zakelijke dienstverlening;NV's en BV's;1997;;;19.0
761;74 Overige zakelijke dienstverlening;NV's en BV's;1998;1.9;4.0;22.7
762;74 Overige zakelijke dienstverlening;NV's en BV's;1999;2.0;5.3;25.9
763;74 Overige zakelijke dienstverlening;NV's en BV's;2000;2.5;6.4;27.9
764;74 Overige zakelijke dienstverlening;NV's en BV's;2001;2.6;5.4;29.6
765;74 Overige zakelijke dienstverlening;NV's en BV's;2002;2.3;6.0;33.4
766;74 Overige zakelijke dienstverlening;NV's en BV's;2003;1.9;4.5;33.3
767;74 Overige zakelijke dienstverlening;NV's en BV's;2004;2.1;4.6;34.3
768;74 Overige zakelijke dienstverlening;NV's en BV's;2005;2.5;5.1;35.7
769;74 Overige zakelijke dienstverlening;NV's en BV's;2006;2.9;6.2;38.4
770;74 Overige zakelijke dienstverlening;NV's en BV's;2007;2.2;4.4;44.5
771;74 Overige zakelijke dienstverlening;NV's en BV's;2008;1.2;2.3;48.8
772;74 Overige zakelijke dienstverlening;NV's en BV's;2009;1.7;3.2;53.1
773;74 Overige zakelijke dienstverlening;NV's en BV's;2010;1.4;2.7;55.2
774;74 Overige zakelijke dienstverlening;V.o.f. en Maatschappen;1993;;;7.1
775;74 Overige zakelijke dienstverlening;V.o.f. en Maatschappen;1994;;;7.9
776;74 Overige zakelijke dienstverlening;V.o.f. en Maatschappen;1995;;;7.9
777;74 Overige zakelijke dienstverlening;V.o.f. en Maatschappen;1996;;;9.2
778;74 Overige zakelijke dienstverlening;V.o.f. en Maatschappen;1997;;;10.7
779;74 Overige zakelijke dienstverlening;V.o.f. en Maatschappen;1998;0.9;2.0;11.3
780;74 Overige zakelijke dienstverlening;V.o.f. en Maatschappen;1999;1.1;2.7;12.4
781;74 Overige zakelijke dienstverlening;V.o.f. en Maatschappen;2000;1.3;2.9;13.3
782;74 Overige zakelijke dienstverlening;V.o.f. en Maatschappen;2001;1.1;2.4;13.8
783;74 Overige zakelijke dienstverlening;V.o.f. en Maatschappen;2002;0.8;2.0;13.6
784;74 Overige zakelijke dienstverlening;V.o.f. en Maatschappen;2003;0.8;1.6;13.9
785;74 Overige zakelijke dienstverlening;V.o.f. en Maatschappen;2004;0.8;1.7;13.7
786;74 Overige zakelijke dienstverlening;V.o.f. en Maatschappen;2005;0.9;1.9;13.9
787;74 Overige zakelijke dienstverlening;V.o.f. en Maatschappen;2006;0.9;1.9;14.0
788;74 Overige zakelijke dienstverlening;V.o.f. en Maatschappen;2007;0.9;1.6;15.5
789;74 Overige zakelijke dienstverlening;V.o.f. en Maatschappen;2008;0.5;1.0;16.0
790;74 Overige zakelijke dienstverlening;V.o.f. en Maatschappen;2009;0.9;2.2;16.7
791;74 Overige zakelijke dienstverlening;V.o.f. en Maatschappen;2010;0.9;1.9;16.8
792;74 Overige zakelijke dienstverlening;Overige rechtsvormen;1993;;;2.4
793;74 Overige zakelijke dienstverlening;Overige rechtsvormen;1994;;;2.5
794;74 Overige zakelijke dienstverlening;Overige rechtsvormen;1995;;;2.6
795;74 Overige zakelijke dienstverlening;Overige rechtsvormen;1996;;;3.0
796;74 Overige zakelijke dienstverlening;Overige rechtsvormen;1997;;;3.4
797;74 Overige zakelijke dienstverlening;Overige rechtsvormen;1998;0.2;0.2;3.3
798;74 Overige zakelijke dienstverlening;Overige rechtsvormen;1999;0.1;0.3;3.3
799;74 Overige zakelijke dienstverlening;Overige rechtsvormen;2000;0.1;0.1;3.3
800;74 Overige zakelijke dienstverlening;Overige rechtsvormen;2001;0.1;0.2;3.3
801;74 Overige zakelijke dienstverlening;Overige rechtsvormen;2002;0.1;0.2;2.8
802;74 Overige zakelijke dienstverlening;Overige rechtsvormen;2003;0.1;0.3;2.7
803;74 Overige zakelijke dienstverlening;Overige rechtsvormen;2004;0.2;0.5;2.6
804;74 Overige zakelijke dienstverlening;Overige rechtsvormen;2005;0.2;0.4;2.7
805;74 Overige zakelijke dienstverlening;Overige rechtsvormen;2006;0.2;0.5;3.0
806;74 Overige zakelijke dienstverlening;Overige rechtsvormen;2007;0.2;0.4;2.9
807;74 Overige zakelijke dienstverlening;Overige rechtsvormen;2008;0.1;0.1;2.9
808;74 Overige zakelijke dienstverlening;Overige rechtsvormen;2009;0.2;0.5;3.1
809;74 Overige zakelijke dienstverlening;Overige rechtsvormen;2010;0.2;0.4;3.1
810;71/72/90 Verhuur roerend goed en ICT;Totaal rechtsvorm;1993;1.4;2.1;10.8
811;71/72/90 Verhuur roerend goed en ICT;Totaal rechtsvorm;1994;1.0;1.3;11.5
812;71/72/90 Verhuur roerend goed en ICT;Totaal rechtsvorm;1995;1.7;2.8;11.0
813;71/72/90 Verhuur roerend goed en ICT;Totaal rechtsvorm;1996;2.0;4.4;12.1
814;71/72/90 Verhuur roerend goed en ICT;Totaal rechtsvorm;1997;1.9;4.7;13.6
815;71/72/90 Verhuur roerend goed en ICT;Totaal rechtsvorm;1998;2.2;4.1;15.2
816;71/72/90 Verhuur roerend goed en ICT;Totaal rechtsvorm;1999;2.7;5.4;16.9
817;71/72/90 Verhuur roerend goed en ICT;Totaal rechtsvorm;2000;3.5;7.2;19.1
818;71/72/90 Verhuur roerend goed en ICT;Totaal rechtsvorm;2001;2.9;4.4;21.7
819;71/72/90 Verhuur roerend goed en ICT;Totaal rechtsvorm;2002;2.4;3.6;22.8
820;71/72/90 Verhuur roerend goed en ICT;Totaal rechtsvorm;2003;2.2;3.3;22.9
821;71/72/90 Verhuur roerend goed en ICT;Totaal rechtsvorm;2004;2.5;3.3;23.9
822;71/72/90 Verhuur roerend goed en ICT;Totaal rechtsvorm;2005;3.2;5.0;22.8
823;71/72/90 Verhuur roerend goed en ICT;Totaal rechtsvorm;2006;3.3;4.4;26.0
824;71/72/90 Verhuur roerend goed en ICT;Totaal rechtsvorm;2007;3.4;4.4;26.4
825;71/72/90 Verhuur roerend goed en ICT;Totaal rechtsvorm;2008;3.2;4.3;28.9
826;71/72/90 Verhuur roerend goed en ICT;Totaal rechtsvorm;2009;2.7;3.7;32.0
827;71/72/90 Verhuur roerend goed en ICT;Totaal rechtsvorm;2010;2.9;3.7;33.5
828;71/72/90 Verhuur roerend goed en ICT;Eenmanszaken;1993;;;5.3
829;71/72/90 Verhuur roerend goed en ICT;Eenmanszaken;1994;;;5.7
830;71/72/90 Verhuur roerend goed en ICT;Eenmanszaken;1995;;;5.4
831;71/72/90 Verhuur roerend goed en ICT;Eenmanszaken;1996;;;5.7
832;71/72/90 Verhuur roerend goed en ICT;Eenmanszaken;1997;;;6.5
833;71/72/90 Verhuur roerend goed en ICT;Eenmanszaken;1998;1.3;1.4;7.2
834;71/72/90 Verhuur roerend goed en ICT;Eenmanszaken;1999;1.4;1.7;8.0
835;71/72/90 Verhuur roerend goed en ICT;Eenmanszaken;2000;1.9;2.3;8.8
836;71/72/90 Verhuur roerend goed en ICT;Eenmanszaken;2001;1.7;1.9;9.8
837;71/72/90 Verhuur roerend goed en ICT;Eenmanszaken;2002;1.6;1.6;10.4
838;71/72/90 Verhuur roerend goed en ICT;Eenmanszaken;2003;1.4;1.6;10.9
839;71/72/90 Verhuur roerend goed en ICT;Eenmanszaken;2004;1.8;2.0;12.2
840;71/72/90 Verhuur roerend goed en ICT;Eenmanszaken;2005;2.2;2.5;11.6
841;71/72/90 Verhuur roerend goed en ICT;Eenmanszaken;2006;2.4;2.4;13.6
842;71/72/90 Verhuur roerend goed en ICT;Eenmanszaken;2007;2.6;2.7;12.7
843;71/72/90 Verhuur roerend goed en ICT;Eenmanszaken;2008;2.8;3.5;14.0
844;71/72/90 Verhuur roerend goed en ICT;Eenmanszaken;2009;2.0;2.0;16.2
845;71/72/90 Verhuur roerend goed en ICT;Eenmanszaken;2010;2.2;2.3;17.2
846;71/72/90 Verhuur roerend goed en ICT;NV's en BV's;1993;;;3.4
847;71/72/90 Verhuur roerend goed en ICT;NV's en BV's;1994;;;3.6
848;71/72/90 Verhuur roerend goed en ICT;NV's en BV's;1995;;;3.5
849;71/72/90 Verhuur roerend goed en ICT;NV's en BV's;1996;;;4.0
850;71/72/90 Verhuur roerend goed en ICT;NV's en BV's;1997;;;4.1
851;71/72/90 Verhuur roerend goed en ICT;NV's en BV's;1998;0.6;2.2;4.9
852;71/72/90 Verhuur roerend goed en ICT;NV's en BV's;1999;0.8;2.5;5.7
853;71/72/90 Verhuur roerend goed en ICT;NV's en BV's;2000;1.0;3.7;6.7
854;71/72/90 Verhuur roerend goed en ICT;NV's en BV's;2001;0.7;1.6;7.7
855;71/72/90 Verhuur roerend goed en ICT;NV's en BV's;2002;0.5;1.2;8.3
856;71/72/90 Verhuur roerend goed en ICT;NV's en BV's;2003;0.5;1.1;8.0
857;71/72/90 Verhuur roerend goed en ICT;NV's en BV's;2004;0.4;0.7;7.7
858;71/72/90 Verhuur roerend goed en ICT;NV's en BV's;2005;0.6;1.8;7.5
859;71/72/90 Verhuur roerend goed en ICT;NV's en BV's;2006;0.6;1.2;8.3
860;71/72/90 Verhuur roerend goed en ICT;NV's en BV's;2007;0.4;0.8;9.9
861;71/72/90 Verhuur roerend goed en ICT;NV's en BV's;2008;0.2;0.5;10.8
862;71/72/90 Verhuur roerend goed en ICT;NV's en BV's;2009;0.4;1.0;11.8
863;71/72/90 Verhuur roerend goed en ICT;NV's en BV's;2010;0.4;0.6;12.3
864;71/72/90 Verhuur roerend goed en ICT;V.o.f. en Maatschappen;1993;;;1.5
865;71/72/90 Verhuur roerend goed en ICT;V.o.f. en Maatschappen;1994;;;1.7
866;71/72/90 Verhuur roerend goed en ICT;V.o.f. en Maatschappen;1995;;;1.5
867;71/72/90 Verhuur roerend goed en ICT;V.o.f. en Maatschappen;1996;;;1.8
868;71/72/90 Verhuur roerend goed en ICT;V.o.f. en Maatschappen;1997;;;2.2
869;71/72/90 Verhuur roerend goed en ICT;V.o.f. en Maatschappen;1998;0.3;0.4;2.3
870;71/72/90 Verhuur roerend goed en ICT;V.o.f. en Maatschappen;1999;0.5;1.1;2.5
871;71/72/90 Verhuur roerend goed en ICT;V.o.f. en Maatschappen;2000;0.5;1.1;2.9
872;71/72/90 Verhuur roerend goed en ICT;V.o.f. en Maatschappen;2001;0.4;0.8;3.5
873;71/72/90 Verhuur roerend goed en ICT;V.o.f. en Maatschappen;2002;0.4;0.8;3.4
874;71/72/90 Verhuur roerend goed en ICT;V.o.f. en Maatschappen;2003;0.3;0.6;3.4
875;71/72/90 Verhuur roerend goed en ICT;V.o.f. en Maatschappen;2004;0.3;0.6;3.4
876;71/72/90 Verhuur roerend goed en ICT;V.o.f. en Maatschappen;2005;0.3;0.7;3.2
877;71/72/90 Verhuur roerend goed en ICT;V.o.f. en Maatschappen;2006;0.3;0.6;3.4
878;71/72/90 Verhuur roerend goed en ICT;V.o.f. en Maatschappen;2007;0.3;0.6;3.2
879;71/72/90 Verhuur roerend goed en ICT;V.o.f. en Maatschappen;2008;0.2;0.3;3.4
880;71/72/90 Verhuur roerend goed en ICT;V.o.f. en Maatschappen;2009;0.3;0.6;3.4
881;71/72/90 Verhuur roerend goed en ICT;V.o.f. en Maatschappen;2010;0.3;0.7;3.3
882;71/72/90 Verhuur roerend goed en ICT;Overige rechtsvormen;1993;;;0.6
883;71/72/90 Verhuur roerend goed en ICT;Overige rechtsvormen;1994;;;0.6
884;71/72/90 Verhuur roerend goed en ICT;Overige rechtsvormen;1995;;;0.6
885;71/72/90 Verhuur roerend goed en ICT;Overige rechtsvormen;1996;;;0.6
886;71/72/90 Verhuur roerend goed en ICT;Overige rechtsvormen;1997;;;0.7
887;71/72/90 Verhuur roerend goed en ICT;Overige rechtsvormen;1998;0.0;0.1;0.7
888;71/72/90 Verhuur roerend goed en ICT;Overige rechtsvormen;1999;0.0;0.0;0.7
889;71/72/90 Verhuur roerend goed en ICT;Overige rechtsvormen;2000;0.0;0.1;0.7
890;71/72/90 Verhuur roerend goed en ICT;Overige rechtsvormen;2001;0.0;0.1;0.7
891;71/72/90 Verhuur roerend goed en ICT;Overige rechtsvormen;2002;0.0;0.0;0.6
892;71/72/90 Verhuur roerend goed en ICT;Overige rechtsvormen;2003;0.0;0.0;0.6
893;71/72/90 Verhuur roerend goed en ICT;Overige rechtsvormen;2004;0.0;0.1;0.6
894;71/72/90 Verhuur roerend goed en ICT;Overige rechtsvormen;2005;0.0;0.0;0.6
895;71/72/90 Verhuur roerend goed en ICT;Overige rechtsvormen;2006;0.0;0.1;0.6
896;71/72/90 Verhuur roerend goed en ICT;Overige rechtsvormen;2007;0.1;0.2;0.7
897;71/72/90 Verhuur roerend goed en ICT;Overige rechtsvormen;2008;0.0;0.0;0.7
898;71/72/90 Verhuur roerend goed en ICT;Overige rechtsvormen;2009;0.0;0.1;0.6
899;71/72/90 Verhuur roerend goed en ICT;Overige rechtsvormen;2010;0.1;0.1;0.6
900;93 Overige dienstverlening;Totaal rechtsvorm;1993;1.4;2.0;16.8
901;93 Overige dienstverlening;Totaal rechtsvorm;1994;1.4;2.3;17.8
902;93 Overige dienstverlening;Totaal rechtsvorm;1995;1.5;1.8;18.3
903;93 Overige dienstverlening;Totaal rechtsvorm;1996;1.5;2.1;20.1
904;93 Overige dienstverlening;Totaal rechtsvorm;1997;1.4;1.6;20.7
905;93 Overige dienstverlening;Totaal rechtsvorm;1998;1.3;1.5;23.0
906;93 Overige dienstverlening;Totaal rechtsvorm;1999;1.4;1.8;22.9
907;93 Overige dienstverlening;Totaal rechtsvorm;2000;1.7;2.2;24.0
908;93 Overige dienstverlening;Totaal rechtsvorm;2001;1.5;1.8;24.4
909;93 Overige dienstverlening;Totaal rechtsvorm;2002;1.7;1.9;24.6
910;93 Overige dienstverlening;Totaal rechtsvorm;2003;1.8;2.1;25.3
911;93 Overige dienstverlening;Totaal rechtsvorm;2004;2.2;2.8;27.1
912;93 Overige dienstverlening;Totaal rechtsvorm;2005;2.3;2.8;27.7
913;93 Overige dienstverlening;Totaal rechtsvorm;2006;2.4;2.9;29.2
914;93 Overige dienstverlening;Totaal rechtsvorm;2007;2.1;2.5;30.9
915;93 Overige dienstverlening;Totaal rechtsvorm;2008;2.0;2.4;33.3
916;93 Overige dienstverlening;Totaal rechtsvorm;2009;2.4;2.7;34.9
917;93 Overige dienstverlening;Totaal rechtsvorm;2010;2.1;2.5;36.6
918;93 Overige dienstverlening;Eenmanszaken;1993;;;13.5
919;93 Overige dienstverlening;Eenmanszaken;1994;;;14.2
920;93 Overige dienstverlening;Eenmanszaken;1995;;;14.4
921;93 Overige dienstverlening;Eenmanszaken;1996;;;15.7
922;93 Overige dienstverlening;Eenmanszaken;1997;;;16.5
923;93 Overige dienstverlening;Eenmanszaken;1998;1.1;1.2;18.2
924;93 Overige dienstverlening;Eenmanszaken;1999;1.3;1.4;18.2
925;93 Overige dienstverlening;Eenmanszaken;2000;1.4;1.6;19.1
926;93 Overige dienstverlening;Eenmanszaken;2001;1.4;1.5;19.3
927;93 Overige dienstverlening;Eenmanszaken;2002;1.6;1.7;19.4
928;93 Overige dienstverlening;Eenmanszaken;2003;1.7;1.8;20.0
929;93 Overige dienstverlening;Eenmanszaken;2004;1.9;2.2;21.7
930;93 Overige dienstverlening;Eenmanszaken;2005;2.1;2.2;22.3
931;93 Overige dienstverlening;Eenmanszaken;2006;2.2;2.6;23.7
932;93 Overige dienstverlening;Eenmanszaken;2007;2.0;2.1;25.2
933;93 Overige dienstverlening;Eenmanszaken;2008;1.9;2.2;27.7
934;93 Overige dienstverlening;Eenmanszaken;2009;2.2;2.4;28.9
935;93 Overige dienstverlening;Eenmanszaken;2010;1.9;2.2;30.6
936;93 Overige dienstverlening;NV's en BV's;1993;;;0.9
937;93 Overige dienstverlening;NV's en BV's;1994;;;0.9
938;93 Overige dienstverlening;NV's en BV's;1995;;;1.0
939;93 Overige dienstverlening;NV's en BV's;1996;;;1.0
940;93 Overige dienstverlening;NV's en BV's;1997;;;0.9
941;93 Overige dienstverlening;NV's en BV's;1998;0.0;0.0;1.0
942;93 Overige dienstverlening;NV's en BV's;1999;0.0;0.0;1.0
943;93 Overige dienstverlening;NV's en BV's;2000;0.0;0.1;1.1
944;93 Overige dienstverlening;NV's en BV's;2001;0.0;0.0;1.1
945;93 Overige dienstverlening;NV's en BV's;2002;0.0;0.1;1.2
946;93 Overige dienstverlening;NV's en BV's;2003;0.0;0.1;1.2
947;93 Overige dienstverlening;NV's en BV's;2004;0.1;0.2;1.2
948;93 Overige dienstverlening;NV's en BV's;2005;0.1;0.3;1.2
949;93 Overige dienstverlening;NV's en BV's;2006;0.0;0.0;1.3
950;93 Overige dienstverlening;NV's en BV's;2007;0.1;0.2;1.2
951;93 Overige dienstverlening;NV's en BV's;2008;0.0;0.2;1.2
952;93 Overige dienstverlening;NV's en BV's;2009;0.0;0.1;1.6
953;93 Overige dienstverlening;NV's en BV's;2010;0.0;0.0;1.6
954;93 Overige dienstverlening;V.o.f. en Maatschappen;1993;;;2.1
955;93 Overige dienstverlening;V.o.f. en Maatschappen;1994;;;2.4
956;93 Overige dienstverlening;V.o.f. en Maatschappen;1995;;;2.6
957;93 Overige dienstverlening;V.o.f. en Maatschappen;1996;;;2.9
958;93 Overige dienstverlening;V.o.f. en Maatschappen;1997;;;2.8
959;93 Overige dienstverlening;V.o.f. en Maatschappen;1998;0.1;0.2;3.3
960;93 Overige dienstverlening;V.o.f. en Maatschappen;1999;0.1;0.3;3.2
961;93 Overige dienstverlening;V.o.f. en Maatschappen;2000;0.2;0.5;3.3
962;93 Overige dienstverlening;V.o.f. en Maatschappen;2001;0.1;0.3;3.5
963;93 Overige dienstverlening;V.o.f. en Maatschappen;2002;0.1;0.1;3.6
964;93 Overige dienstverlening;V.o.f. en Maatschappen;2003;0.1;0.2;3.7
965;93 Overige dienstverlening;V.o.f. en Maatschappen;2004;0.1;0.3;3.7
966;93 Overige dienstverlening;V.o.f. en Maatschappen;2005;0.1;0.2;3.7
967;93 Overige dienstverlening;V.o.f. en Maatschappen;2006;0.1;0.3;3.7
968;93 Overige dienstverlening;V.o.f. en Maatschappen;2007;0.1;0.1;4.0
969;93 Overige dienstverlening;V.o.f. en Maatschappen;2008;0.0;0.0;4.0
970;93 Overige dienstverlening;V.o.f. en Maatschappen;2009;0.1;0.2;4.0
971;93 Overige dienstverlening;V.o.f. en Maatschappen;2010;0.1;0.3;4.0
972;93 Overige dienstverlening;Overige rechtsvormen;1993;;;0.3
973;93 Overige dienstverlening;Overige rechtsvormen;1994;;;0.4
974;93 Overige dienstverlening;Overige rechtsvormen;1995;;;0.4
975;93 Overige dienstverlening;Overige rechtsvormen;1996;;;0.5
976;93 Overige dienstverlening;Overige rechtsvormen;1997;;;0.4
977;93 Overige dienstverlening;Overige rechtsvormen;1998;0.0;0.1;0.5
978;93 Overige dienstverlening;Overige rechtsvormen;1999;0.0;0.0;0.5
979;93 Overige dienstverlening;Overige rechtsvormen;2000;0.0;0.0;0.5
980;93 Overige dienstverlening;Overige rechtsvormen;2001;0.0;0.0;0.5
981;93 Overige dienstverlening;Overige rechtsvormen;2002;0.0;0.0;0.5
982;93 Overige dienstverlening;Overige rechtsvormen;2003;0.0;0.0;0.4
983;93 Overige dienstverlening;Overige rechtsvormen;2004;0.0;0.0;0.5
984;93 Overige dienstverlening;Overige rechtsvormen;2005;0.0;0.0;0.5
985;93 Overige dienstverlening;Overige rechtsvormen;2006;0.0;0.0;0.4
986;93 Overige dienstverlening;Overige rechtsvormen;2007;0.0;0.0;0.4
987;93 Overige dienstverlening;Overige rechtsvormen;2008;0.0;0.0;0.4
988;93 Overige dienstverlening;Overige rechtsvormen;2009;0.0;0.0;0.4
989;93 Overige dienstverlening;Overige rechtsvormen;2010;0.0;0.0;0.4
