ID;Regions;SIC1993;Periods;VolumeChange_1;Deflator_2
3129;Delft en Westland;K Renting and business activities;2006;;
3130;Delft en Westland;L Government, defence, social security;2002;-0.2122881;3.62601457
3131;Delft en Westland;L Government, defence, social security;2003;1.31500019;2.8822065
3132;Delft en Westland;L Government, defence, social security;2004;-1.8625945;2.35536639
3133;Delft en Westland;L Government, defence, social security;2005;1.02646836;2.08708037
3134;Delft en Westland;L Government, defence, social security;2006;;
3135;Delft en Westland;M Education;2002;-2.1248255;5.42863178
3136;Delft en Westland;M Education;2003;1.04080381;3.6248185
3137;Delft en Westland;M Education;2004;-2.7481562;3.57540044
3138;Delft en Westland;M Education;2005;-3.4436408;2.57442448
3139;Delft en Westland;M Education;2006;;
3140;Delft en Westland;N Health and social work;2002;3.33416964;8.83074538
3141;Delft en Westland;N Health and social work;2003;4.73703594;4.21372603
3142;Delft en Westland;N Health and social work;2004;2.00843405;1.46143058
3143;Delft en Westland;N Health and social work;2005;-1.3066024;2.73814909
3144;Delft en Westland;N Health and social work;2006;;
3145;Delft en Westland;O+P Environment, culture, other services;2002;-1.2598021;4.78131809
3146;Delft en Westland;O+P Environment, culture, other services;2003;1.85277104;5.08545616
3147;Delft en Westland;O+P Environment, culture, other services;2004;-1.6252081;2.73522858
3148;Delft en Westland;O+P Environment, culture, other services;2005;0.6975773;1.18804983
3149;Delft en Westland;O+P Environment, culture, other services;2006;;
3150;Oost-Zuid-Holland;Total commercial activities;2002;0.30960197;4.42922145
3151;Oost-Zuid-Holland;Total commercial activities;2003;-3.7606982;1.56065657
3152;Oost-Zuid-Holland;Total commercial activities;2004;-0.1082433;0.4666672
3153;Oost-Zuid-Holland;Total commercial activities;2005;1.88908879;1.14427773
3154;Oost-Zuid-Holland;Total commercial activities;2006;3.47013898;
3155;Oost-Zuid-Holland;A+B Agriculture, forestry and fishing;2002;-0.3101897;2.58664691
3156;Oost-Zuid-Holland;A+B Agriculture, forestry and fishing;2003;7.08135407;-0.2150244
3157;Oost-Zuid-Holland;A+B Agriculture, forestry and fishing;2004;3.12101538;-9.5908376
3158;Oost-Zuid-Holland;A+B Agriculture, forestry and fishing;2005;-0.1732808;1.84299218
3159;Oost-Zuid-Holland;A+B Agriculture, forestry and fishing;2006;;
3160;Oost-Zuid-Holland;C Mining and quarrying;2002;26.5603924;0.74589719
3161;Oost-Zuid-Holland;C Mining and quarrying;2003;-18.057183;3.16161968
3162;Oost-Zuid-Holland;C Mining and quarrying;2004;30.9443644;1.81350684
3163;Oost-Zuid-Holland;C Mining and quarrying;2005;5.20707307;-0.3452281
3164;Oost-Zuid-Holland;C Mining and quarrying;2006;;
3165;Oost-Zuid-Holland;D+E Manufacturing, public utilities;2002;-0.5932884;3.4306507
3166;Oost-Zuid-Holland;D+E Manufacturing, public utilities;2003;2.11609902;2.27973577
3167;Oost-Zuid-Holland;D+E Manufacturing, public utilities;2004;2.59945829;0.16485232
3168;Oost-Zuid-Holland;D+E Manufacturing, public utilities;2005;1.76664477;-0.0999662
3169;Oost-Zuid-Holland;D+E Manufacturing, public utilities;2006;;
3170;Oost-Zuid-Holland;F Construction;2002;2.3609298;7.78315613
3171;Oost-Zuid-Holland;F Construction;2003;4.08505333;4.71424607
3172;Oost-Zuid-Holland;F Construction;2004;-4.4281307;1.98368674
3173;Oost-Zuid-Holland;F Construction;2005;3.24679116;0.47441271
3174;Oost-Zuid-Holland;F Construction;2006;;
3175;Oost-Zuid-Holland;G Trade, repair, consumer articles;2002;-3.5729208;6.60558225
3176;Oost-Zuid-Holland;G Trade, repair, consumer articles;2003;3.39000809;-4.7701198
3177;Oost-Zuid-Holland;G Trade, repair, consumer articles;2004;0.50980904;-1.6412548
3178;Oost-Zuid-Holland;G Trade, repair, consumer articles;2005;3.74927482;-2.0233659
3179;Oost-Zuid-Holland;G Trade, repair, consumer articles;2006;;
3180;Oost-Zuid-Holland;H Hotels and restaurants;2002;0.19781669;11.0102502
3181;Oost-Zuid-Holland;H Hotels and restaurants;2003;-9.5037987;2.99985623
3182;Oost-Zuid-Holland;H Hotels and restaurants;2004;-4.7225368;2.7206253
3183;Oost-Zuid-Holland;H Hotels and restaurants;2005;-3.9608058;1.3309674
3184;Oost-Zuid-Holland;H Hotels and restaurants;2006;;
3185;Oost-Zuid-Holland;I Transport, storage and communication;2002;17.8877152;1.84573248
3186;Oost-Zuid-Holland;I Transport, storage and communication;2003;-5.9859845;2.78105335
3187;Oost-Zuid-Holland;I Transport, storage and communication;2004;0.6477425;-1.667345
3188;Oost-Zuid-Holland;I Transport, storage and communication;2005;9.35378119;-1.1232872
3189;Oost-Zuid-Holland;I Transport, storage and communication;2006;;
3190;Oost-Zuid-Holland;J Financial intermediation;2002;-0.479847;6.48663689
3191;Oost-Zuid-Holland;J Financial intermediation;2003;19.1843151;15.7179208
3192;Oost-Zuid-Holland;J Financial intermediation;2004;2.03947328;-3.0253989
3193;Oost-Zuid-Holland;J Financial intermediation;2005;-3.8873501;7.42738634
3194;Oost-Zuid-Holland;J Financial intermediation;2006;;
3195;Oost-Zuid-Holland;K Renting and business activities;2002;-1.3190749;0.83743816
3196;Oost-Zuid-Holland;K Renting and business activities;2003;-17.164065;0.28056333
3197;Oost-Zuid-Holland;K Renting and business activities;2004;-2.7440484;3.62467317
3198;Oost-Zuid-Holland;K Renting and business activities;2005;2.37661405;2.97325567
3199;Oost-Zuid-Holland;K Renting and business activities;2006;;
3200;Oost-Zuid-Holland;L Government, defence, social security;2002;0.33183388;3.65433751
3201;Oost-Zuid-Holland;L Government, defence, social security;2003;0.27432259;2.71468507
3202;Oost-Zuid-Holland;L Government, defence, social security;2004;0.47266263;2.39315392
3203;Oost-Zuid-Holland;L Government, defence, social security;2005;0.53814854;2.05658594
3204;Oost-Zuid-Holland;L Government, defence, social security;2006;;
3205;Oost-Zuid-Holland;M Education;2002;-0.6898448;8.09442482
3206;Oost-Zuid-Holland;M Education;2003;2.63010939;5.80864429
3207;Oost-Zuid-Holland;M Education;2004;0.18082986;2.71456576
3208;Oost-Zuid-Holland;M Education;2005;-1.1636906;3.01918694
3209;Oost-Zuid-Holland;M Education;2006;;
3210;Oost-Zuid-Holland;N Health and social work;2002;2.29714302;8.63729168
3211;Oost-Zuid-Holland;N Health and social work;2003;-12.183825;4.42761831
3212;Oost-Zuid-Holland;N Health and social work;2004;2.14612539;1.58580485
3213;Oost-Zuid-Holland;N Health and social work;2005;-0.9556834;2.36782718
3214;Oost-Zuid-Holland;N Health and social work;2006;;
3215;Oost-Zuid-Holland;O+P Environment, culture, other services;2002;8.86860723;5.71885874
3216;Oost-Zuid-Holland;O+P Environment, culture, other services;2003;-9.6175723;5.02539916
3217;Oost-Zuid-Holland;O+P Environment, culture, other services;2004;-1.0137948;3.00245276
3218;Oost-Zuid-Holland;O+P Environment, culture, other services;2005;1.20514728;1.37022376
3219;Oost-Zuid-Holland;O+P Environment, culture, other services;2006;;
3220;Groot-Rijnmond;Total commercial activities;2002;1.21438839;2.99358435
3221;Groot-Rijnmond;Total commercial activities;2003;0.30683464;3.0647814
3222;Groot-Rijnmond;Total commercial activities;2004;2.91654069;1.57087783
3223;Groot-Rijnmond;Total commercial activities;2005;1.75840759;2.78757429
3224;Groot-Rijnmond;Total commercial activities;2006;2.97851848;
3225;Groot-Rijnmond;A+B Agriculture, forestry and fishing;2002;-1.1810916;3.33599555
3226;Groot-Rijnmond;A+B Agriculture, forestry and fishing;2003;3.81083355;2.25391169
3227;Groot-Rijnmond;A+B Agriculture, forestry and fishing;2004;6.47534573;-15.142173
3228;Groot-Rijnmond;A+B Agriculture, forestry and fishing;2005;0.83566166;-1.5818902
3229;Groot-Rijnmond;A+B Agriculture, forestry and fishing;2006;;
3230;Groot-Rijnmond;C Mining and quarrying;2002;17.4078901;-7.1386958
3231;Groot-Rijnmond;C Mining and quarrying;2003;-26.630193;5.30388702
3232;Groot-Rijnmond;C Mining and quarrying;2004;0.69488133;-1.3952557
3233;Groot-Rijnmond;C Mining and quarrying;2005;62.281176;27.109421
3234;Groot-Rijnmond;C Mining and quarrying;2006;;
3235;Groot-Rijnmond;D+E Manufacturing, public utilities;2002;6.34724743;-4.9926828
3236;Groot-Rijnmond;D+E Manufacturing, public utilities;2003;-0.4811898;7.87976924
3237;Groot-Rijnmond;D+E Manufacturing, public utilities;2004;4.23669357;3.98782072
3238;Groot-Rijnmond;D+E Manufacturing, public utilities;2005;-0.2782065;10.1755991
3239;Groot-Rijnmond;D+E Manufacturing, public utilities;2006;;
3240;Groot-Rijnmond;F Construction;2002;2.92359778;8.15440934
3241;Groot-Rijnmond;F Construction;2003;-5.862387;5.03751345
3242;Groot-Rijnmond;F Construction;2004;-2.8022406;2.12956095
3243;Groot-Rijnmond;F Construction;2005;7.33876169;0.83821187
3244;Groot-Rijnmond;F Construction;2006;;
3245;Groot-Rijnmond;G Trade, repair, consumer articles;2002;2.54967452;6.67529102
3246;Groot-Rijnmond;G Trade, repair, consumer articles;2003;4.75197604;-4.7658432
3247;Groot-Rijnmond;G Trade, repair, consumer articles;2004;8.88568951;-2.3850387
3248;Groot-Rijnmond;G Trade, repair, consumer articles;2005;3.05120889;-2.9898194
3249;Groot-Rijnmond;G Trade, repair, consumer articles;2006;;
3250;Groot-Rijnmond;H Hotels and restaurants;2002;-2.7026484;11.0217789
3251;Groot-Rijnmond;H Hotels and restaurants;2003;-4.3974206;2.98753178
3252;Groot-Rijnmond;H Hotels and restaurants;2004;-7.1623139;2.70772365
3253;Groot-Rijnmond;H Hotels and restaurants;2005;-2.2402815;1.33613405
3254;Groot-Rijnmond;H Hotels and restaurants;2006;;
3255;Groot-Rijnmond;I Transport, storage and communication;2002;-5.6233829;2.75136051
3256;Groot-Rijnmond;I Transport, storage and communication;2003;-0.4288157;1.87151214
3257;Groot-Rijnmond;I Transport, storage and communication;2004;4.34402347;3.05994323
3258;Groot-Rijnmond;I Transport, storage and communication;2005;3.43088412;-1.8470858
3259;Groot-Rijnmond;I Transport, storage and communication;2006;;
3260;Groot-Rijnmond;J Financial intermediation;2002;2.65033439;7.30830367
3261;Groot-Rijnmond;J Financial intermediation;2003;2.37420746;10.954727
3262;Groot-Rijnmond;J Financial intermediation;2004;0.97206608;-3.193611
3263;Groot-Rijnmond;J Financial intermediation;2005;-0.0686809;5.70798118
3264;Groot-Rijnmond;J Financial intermediation;2006;;
3265;Groot-Rijnmond;K Renting and business activities;2002;-2.556205;1.71890002
3266;Groot-Rijnmond;K Renting and business activities;2003;-1.5067681;1.09431023
3267;Groot-Rijnmond;K Renting and business activities;2004;1.45168047;3.31832287
3268;Groot-Rijnmond;K Renting and business activities;2005;2.75563767;2.75556461
3269;Groot-Rijnmond;K Renting and business activities;2006;;
3270;Groot-Rijnmond;L Government, defence, social security;2002;3.39036146;3.61978879
3271;Groot-Rijnmond;L Government, defence, social security;2003;3.08446834;2.83026877
3272;Groot-Rijnmond;L Government, defence, social security;2004;0.34748424;2.3965934
3273;Groot-Rijnmond;L Government, defence, social security;2005;0.7967344;2.05993265
3274;Groot-Rijnmond;L Government, defence, social security;2006;;
3275;Groot-Rijnmond;M Education;2002;1.06822686;7.14122205
3276;Groot-Rijnmond;M Education;2003;1.06172157;5.06975608
3277;Groot-Rijnmond;M Education;2004;-0.4710658;3.2546478
3278;Groot-Rijnmond;M Education;2005;-0.9180017;2.97555807
3279;Groot-Rijnmond;M Education;2006;;
3280;Groot-Rijnmond;N Health and social work;2002;4.62954424;8.9894113
3281;Groot-Rijnmond;N Health and social work;2003;2.6651275;3.83604256
3282;Groot-Rijnmond;N Health and social work;2004;3.56606963;1.33384858
3283;Groot-Rijnmond;N Health and social work;2005;1.19414842;2.5494027
3284;Groot-Rijnmond;N Health and social work;2006;;
3285;Groot-Rijnmond;O+P Environment, culture, other services;2002;3.96903858;4.48138236
3286;Groot-Rijnmond;O+P Environment, culture, other services;2003;-1.0410757;5.01562259
3287;Groot-Rijnmond;O+P Environment, culture, other services;2004;0.80653768;2.79850077
3288;Groot-Rijnmond;O+P Environment, culture, other services;2005;-3.0934341;0.84974789
3289;Groot-Rijnmond;O+P Environment, culture, other services;2006;;
3290;Zuidoost-Zuid-Holland;Total commercial activities;2002;-6.6268898;4.14848225
3291;Zuidoost-Zuid-Holland;Total commercial activities;2003;1.17105141;1.47013861
3292;Zuidoost-Zuid-Holland;Total commercial activities;2004;0.08393118;0.97978048
3293;Zuidoost-Zuid-Holland;Total commercial activities;2005;1.1153643;1.19548986
3294;Zuidoost-Zuid-Holland;Total commercial activities;2006;3.45816929;
3295;Zuidoost-Zuid-Holland;A+B Agriculture, forestry and fishing;2002;-9.197799;-4.3272663
3296;Zuidoost-Zuid-Holland;A+B Agriculture, forestry and fishing;2003;4.88869767;-1.8251452
3297;Zuidoost-Zuid-Holland;A+B Agriculture, forestry and fishing;2004;5.61093798;-5.5391118
3298;Zuidoost-Zuid-Holland;A+B Agriculture, forestry and fishing;2005;-6.0417185;-1.0232039
3299;Zuidoost-Zuid-Holland;A+B Agriculture, forestry and fishing;2006;;
3300;Zuidoost-Zuid-Holland;C Mining and quarrying;2002;-7.7023732;0.08199501
3301;Zuidoost-Zuid-Holland;C Mining and quarrying;2003;-7.5696396;2.21703325
3302;Zuidoost-Zuid-Holland;C Mining and quarrying;2004;-15.481106;-0.7971988
3303;Zuidoost-Zuid-Holland;C Mining and quarrying;2005;-50.386531;-2.4215145
3304;Zuidoost-Zuid-Holland;C Mining and quarrying;2006;;
3305;Zuidoost-Zuid-Holland;D+E Manufacturing, public utilities;2002;-1.4983645;1.68376818
3306;Zuidoost-Zuid-Holland;D+E Manufacturing, public utilities;2003;-5.6274428;2.86166612
3307;Zuidoost-Zuid-Holland;D+E Manufacturing, public utilities;2004;6.58147611;0.6229407
3308;Zuidoost-Zuid-Holland;D+E Manufacturing, public utilities;2005;-0.4954949;2.73230345
3309;Zuidoost-Zuid-Holland;D+E Manufacturing, public utilities;2006;;
3310;Zuidoost-Zuid-Holland;F Construction;2002;-2.7662343;7.1495137
3311;Zuidoost-Zuid-Holland;F Construction;2003;-3.5152345;4.12648405
3312;Zuidoost-Zuid-Holland;F Construction;2004;-2.2562225;1.70011021
3313;Zuidoost-Zuid-Holland;F Construction;2005;-1.3235366;0.5362427
3314;Zuidoost-Zuid-Holland;F Construction;2006;;
3315;Zuidoost-Zuid-Holland;G Trade, repair, consumer articles;2002;-14.038544;6.34460157
3316;Zuidoost-Zuid-Holland;G Trade, repair, consumer articles;2003;5.3455573;-4.4316125
3317;Zuidoost-Zuid-Holland;G Trade, repair, consumer articles;2004;0.91102541;-1.7930557
3318;Zuidoost-Zuid-Holland;G Trade, repair, consumer articles;2005;2.95035335;-2.3515179
3319;Zuidoost-Zuid-Holland;G Trade, repair, consumer articles;2006;;
3320;Zuidoost-Zuid-Holland;H Hotels and restaurants;2002;-23.698945;11.2036013
3321;Zuidoost-Zuid-Holland;H Hotels and restaurants;2003;-3.3505923;3.02429618
3322;Zuidoost-Zuid-Holland;H Hotels and restaurants;2004;-3.8374287;2.76698495
3323;Zuidoost-Zuid-Holland;H Hotels and restaurants;2005;-2.3365914;1.31268981
3324;Zuidoost-Zuid-Holland;H Hotels and restaurants;2006;;
3325;Zuidoost-Zuid-Holland;I Transport, storage and communication;2002;1.5440312;0.84407186
3326;Zuidoost-Zuid-Holland;I Transport, storage and communication;2003;-0.3234459;2.32748569
3327;Zuidoost-Zuid-Holland;I Transport, storage and communication;2004;-10.688191;-0.7127605
3328;Zuidoost-Zuid-Holland;I Transport, storage and communication;2005;3.79001964;-1.2824013
3329;Zuidoost-Zuid-Holland;I Transport, storage and communication;2006;;
3330;Zuidoost-Zuid-Holland;J Financial intermediation;2002;2.85699735;11.5779307
3331;Zuidoost-Zuid-Holland;J Financial intermediation;2003;8.84141596;5.08356333
3332;Zuidoost-Zuid-Holland;J Financial intermediation;2004;9.60247029;-2.3811791
3333;Zuidoost-Zuid-Holland;J Financial intermediation;2005;5.35352486;0.22192218
3334;Zuidoost-Zuid-Holland;J Financial intermediation;2006;;
3335;Zuidoost-Zuid-Holland;K Renting and business activities;2002;-16.998372;0.98515326
3336;Zuidoost-Zuid-Holland;K Renting and business activities;2003;3.03147969;0.28649614
3337;Zuidoost-Zuid-Holland;K Renting and business activities;2004;-4.3479914;3.66609141
3338;Zuidoost-Zuid-Holland;K Renting and business activities;2005;6.09015508;2.8890247
3339;Zuidoost-Zuid-Holland;K Renting and business activities;2006;;
3340;Zuidoost-Zuid-Holland;L Government, defence, social security;2002;1.27947224;3.6486138
3341;Zuidoost-Zuid-Holland;L Government, defence, social security;2003;8.10556954;2.85478551
3342;Zuidoost-Zuid-Holland;L Government, defence, social security;2004;3.35610097;2.33495504
3343;Zuidoost-Zuid-Holland;L Government, defence, social security;2005;-0.1336681;2.09396473
3344;Zuidoost-Zuid-Holland;L Government, defence, social security;2006;;
3345;Zuidoost-Zuid-Holland;M Education;2002;-4.1706458;8.08454125
3346;Zuidoost-Zuid-Holland;M Education;2003;3.290553;5.87317786
3347;Zuidoost-Zuid-Holland;M Education;2004;0.72365197;3.37012364
3348;Zuidoost-Zuid-Holland;M Education;2005;0.12519537;3.35349047
3349;Zuidoost-Zuid-Holland;M Education;2006;;
3350;Zuidoost-Zuid-Holland;N Health and social work;2002;4.80138833;8.88886755
3351;Zuidoost-Zuid-Holland;N Health and social work;2003;7.74117336;3.6791875
3352;Zuidoost-Zuid-Holland;N Health and social work;2004;2.20055917;1.33077226
3353;Zuidoost-Zuid-Holland;N Health and social work;2005;2.0116986;2.89114362
3354;Zuidoost-Zuid-Holland;N Health and social work;2006;;
3355;Zuidoost-Zuid-Holland;O+P Environment, culture, other services;2002;1.30224501;5.14244416
3356;Zuidoost-Zuid-Holland;O+P Environment, culture, other services;2003;-6.9255716;5.10622511
3357;Zuidoost-Zuid-Holland;O+P Environment, culture, other services;2004;0.11969816;2.72031107
3358;Zuidoost-Zuid-Holland;O+P Environment, culture, other services;2005;-15.84661;1.15930251
3359;Zuidoost-Zuid-Holland;O+P Environment, culture, other services;2006;;
3360;Zeeuwsch-Vlaanderen;Total commercial activities;2002;5.2692818;4.93766658
3361;Zeeuwsch-Vlaanderen;Total commercial activities;2003;1.14590589;3.35090323
3362;Zeeuwsch-Vlaanderen;Total commercial activities;2004;-0.8332331;3.44984543
3363;Zeeuwsch-Vlaanderen;Total commercial activities;2005;0.23922088;-4.0092504
3364;Zeeuwsch-Vlaanderen;Total commercial activities;2006;3.09851871;
3365;Zeeuwsch-Vlaanderen;A+B Agriculture, forestry and fishing;2002;2.72960394;-3.3746649
3366;Zeeuwsch-Vlaanderen;A+B Agriculture, forestry and fishing;2003;8.74631354;6.96579593
3367;Zeeuwsch-Vlaanderen;A+B Agriculture, forestry and fishing;2004;3.96983919;-24.892897
3368;Zeeuwsch-Vlaanderen;A+B Agriculture, forestry and fishing;2005;3.88581589;-14.545507
3369;Zeeuwsch-Vlaanderen;A+B Agriculture, forestry and fishing;2006;;
3370;Zeeuwsch-Vlaanderen;C Mining and quarrying;2002;46.8443997;0.22717727
3371;Zeeuwsch-Vlaanderen;C Mining and quarrying;2003;18.3686135;2.14011448
3372;Zeeuwsch-Vlaanderen;C Mining and quarrying;2004;23.8717236;-0.8289874
3373;Zeeuwsch-Vlaanderen;C Mining and quarrying;2005;-19.339436;-2.4785917
3374;Zeeuwsch-Vlaanderen;C Mining and quarrying;2006;;
3375;Zeeuwsch-Vlaanderen;D+E Manufacturing, public utilities;2002;13.8385254;5.13336888
3376;Zeeuwsch-Vlaanderen;D+E Manufacturing, public utilities;2003;-3.8547533;5.66410264
3377;Zeeuwsch-Vlaanderen;D+E Manufacturing, public utilities;2004;-1.0390987;9.32493959
3378;Zeeuwsch-Vlaanderen;D+E Manufacturing, public utilities;2005;-0.3177183;-8.3448554
3379;Zeeuwsch-Vlaanderen;D+E Manufacturing, public utilities;2006;;
3380;Zeeuwsch-Vlaanderen;F Construction;2002;-0.1038239;8.18490334
3381;Zeeuwsch-Vlaanderen;F Construction;2003;-17.841046;5.37934592
3382;Zeeuwsch-Vlaanderen;F Construction;2004;-2.761298;2.59604654
3383;Zeeuwsch-Vlaanderen;F Construction;2005;1.49257622;1.26034787
3384;Zeeuwsch-Vlaanderen;F Construction;2006;;
3385;Zeeuwsch-Vlaanderen;G Trade, repair, consumer articles;2002;-5.449516;5.60715698
3386;Zeeuwsch-Vlaanderen;G Trade, repair, consumer articles;2003;3.77941062;-3.8812771
3387;Zeeuwsch-Vlaanderen;G Trade, repair, consumer articles;2004;0.43019212;-3.7987389
3388;Zeeuwsch-Vlaanderen;G Trade, repair, consumer articles;2005;5.1130615;-5.518184
3389;Zeeuwsch-Vlaanderen;G Trade, repair, consumer articles;2006;;
3390;Zeeuwsch-Vlaanderen;H Hotels and restaurants;2002;-5.7608421;11.244699
3391;Zeeuwsch-Vlaanderen;H Hotels and restaurants;2003;-3.7918712;3.02861904
3392;Zeeuwsch-Vlaanderen;H Hotels and restaurants;2004;-1.6491353;2.79984917
3393;Zeeuwsch-Vlaanderen;H Hotels and restaurants;2005;-4.9863975;1.29923357
3394;Zeeuwsch-Vlaanderen;H Hotels and restaurants;2006;;
3395;Zeeuwsch-Vlaanderen;I Transport, storage and communication;2002;1.97763336;1.00741938
3396;Zeeuwsch-Vlaanderen;I Transport, storage and communication;2003;26.9843822;1.69038083
3397;Zeeuwsch-Vlaanderen;I Transport, storage and communication;2004;-8.0819003;1.16643579
3398;Zeeuwsch-Vlaanderen;I Transport, storage and communication;2005;2.28580099;-1.8705263
3399;Zeeuwsch-Vlaanderen;I Transport, storage and communication;2006;;
3400;Zeeuwsch-Vlaanderen;J Financial intermediation;2002;-8.5084082;14.6778643
3401;Zeeuwsch-Vlaanderen;J Financial intermediation;2003;10.6842695;4.34385689
3402;Zeeuwsch-Vlaanderen;J Financial intermediation;2004;-3.2364857;-3.6979509
3403;Zeeuwsch-Vlaanderen;J Financial intermediation;2005;-7.8311368;-1.5415261
3404;Zeeuwsch-Vlaanderen;J Financial intermediation;2006;;
3405;Zeeuwsch-Vlaanderen;K Renting and business activities;2002;0.63060203;0.81550628
3406;Zeeuwsch-Vlaanderen;K Renting and business activities;2003;4.68369352;0.03303773
3407;Zeeuwsch-Vlaanderen;K Renting and business activities;2004;-3.0376351;3.62906726
3408;Zeeuwsch-Vlaanderen;K Renting and business activities;2005;-0.4334919;2.93161357
3409;Zeeuwsch-Vlaanderen;K Renting and business activities;2006;;
3410;Zeeuwsch-Vlaanderen;L Government, defence, social security;2002;5.343334;3.61901366
3411;Zeeuwsch-Vlaanderen;L Government, defence, social security;2003;-1.1935576;2.87690324
3412;Zeeuwsch-Vlaanderen;L Government, defence, social security;2004;-1.088246;2.34860595
3413;Zeeuwsch-Vlaanderen;L Government, defence, social security;2005;-0.5320025;2.0904668
3414;Zeeuwsch-Vlaanderen;L Government, defence, social security;2006;;
3415;Zeeuwsch-Vlaanderen;M Education;2002;0.01918356;8.1987154
3416;Zeeuwsch-Vlaanderen;M Education;2003;1.23444179;5.94086517
3417;Zeeuwsch-Vlaanderen;M Education;2004;0.61306927;3.06538215
3418;Zeeuwsch-Vlaanderen;M Education;2005;3.17321481;3.20933878
3419;Zeeuwsch-Vlaanderen;M Education;2006;;
3420;Zeeuwsch-Vlaanderen;N Health and social work;2002;4.88076904;8.80211649
3421;Zeeuwsch-Vlaanderen;N Health and social work;2003;4.65974456;3.55433204
3422;Zeeuwsch-Vlaanderen;N Health and social work;2004;3.63542693;1.59246844
3423;Zeeuwsch-Vlaanderen;N Health and social work;2005;-0.8411331;2.93659868
3424;Zeeuwsch-Vlaanderen;N Health and social work;2006;;
3425;Zeeuwsch-Vlaanderen;O+P Environment, culture, other services;2002;-2.0872304;5.24908196
3426;Zeeuwsch-Vlaanderen;O+P Environment, culture, other services;2003;1.83630178;5.22954716
3427;Zeeuwsch-Vlaanderen;O+P Environment, culture, other services;2004;17.6259609;2.83356172
3428;Zeeuwsch-Vlaanderen;O+P Environment, culture, other services;2005;0.91875805;1.46323003
3429;Zeeuwsch-Vlaanderen;O+P Environment, culture, other services;2006;;
3430;Overig Zeeland;Total commercial activities;2002;3.16804354;5.19782046
3431;Overig Zeeland;Total commercial activities;2003;1.73804624;2.50008558
3432;Overig Zeeland;Total commercial activities;2004;2.78713742;-1.018756
3433;Overig Zeeland;Total commercial activities;2005;1.55582723;0.31076099
3434;Overig Zeeland;Total commercial activities;2006;2.71981783;
3435;Overig Zeeland;A+B Agriculture, forestry and fishing;2002;-1.0470215;-2.3853811
3436;Overig Zeeland;A+B Agriculture, forestry and fishing;2003;11.5509965;4.52525333
3437;Overig Zeeland;A+B Agriculture, forestry and fishing;2004;6.86588992;-20.793636
3438;Overig Zeeland;A+B Agriculture, forestry and fishing;2005;6.85381202;-11.473465
3439;Overig Zeeland;A+B Agriculture, forestry and fishing;2006;;
3440;Overig Zeeland;C Mining and quarrying;2002;-2.2991766;0.23022408
3441;Overig Zeeland;C Mining and quarrying;2003;17.7490533;2.13788478
3442;Overig Zeeland;C Mining and quarrying;2004;-2.8877098;-0.8269683
3443;Overig Zeeland;C Mining and quarrying;2005;1.61647208;-2.4724907
3444;Overig Zeeland;C Mining and quarrying;2006;;
3445;Overig Zeeland;D+E Manufacturing, public utilities;2002;15.6396861;7.23690232
3446;Overig Zeeland;D+E Manufacturing, public utilities;2003;-0.0656156;3.56059032
3447;Overig Zeeland;D+E Manufacturing, public utilities;2004;9.25213095;-4.2387266
3448;Overig Zeeland;D+E Manufacturing, public utilities;2005;2.06293651;-0.3801719
3449;Overig Zeeland;D+E Manufacturing, public utilities;2006;;
3450;Overig Zeeland;F Construction;2002;1.59702531;7.90240028
3451;Overig Zeeland;F Construction;2003;-2.0518965;5.03232734
3452;Overig Zeeland;F Construction;2004;-9.0236019;2.40673066
3453;Overig Zeeland;F Construction;2005;2.54410451;1.15300756
3454;Overig Zeeland;F Construction;2006;;
3455;Overig Zeeland;G Trade, repair, consumer articles;2002;-2.1840068;5.93993392
3456;Overig Zeeland;G Trade, repair, consumer articles;2003;3.33832782;-3.6936323
3457;Overig Zeeland;G Trade, repair, consumer articles;2004;5.95146102;-2.2188203
3458;Overig Zeeland;G Trade, repair, consumer articles;2005;3.40942787;-3.0843782
3459;Overig Zeeland;G Trade, repair, consumer articles;2006;;
3460;Overig Zeeland;H Hotels and restaurants;2002;-9.823195;11.4052101
3461;Overig Zeeland;H Hotels and restaurants;2003;-5.8894052;3.04433711
3462;Overig Zeeland;H Hotels and restaurants;2004;12.4519411;2.86811163
3463;Overig Zeeland;H Hotels and restaurants;2005;-3.5906916;1.27191474
3464;Overig Zeeland;H Hotels and restaurants;2006;;
3465;Overig Zeeland;I Transport, storage and communication;2002;8.19452225;3.13452425
3466;Overig Zeeland;I Transport, storage and communication;2003;-0.7568611;2.35139369
3467;Overig Zeeland;I Transport, storage and communication;2004;2.75002034;0.21451393
3468;Overig Zeeland;I Transport, storage and communication;2005;1.02837237;-0.0192967
3469;Overig Zeeland;I Transport, storage and communication;2006;;
3470;Overig Zeeland;J Financial intermediation;2002;1.38246267;9.62117484
3471;Overig Zeeland;J Financial intermediation;2003;18.7589056;9.81275548
3472;Overig Zeeland;J Financial intermediation;2004;3.83379956;-3.3389711
3473;Overig Zeeland;J Financial intermediation;2005;-1.2435909;1.85310863
3474;Overig Zeeland;J Financial intermediation;2006;;
3475;Overig Zeeland;K Renting and business activities;2002;-3.8330908;0.51130503
3476;Overig Zeeland;K Renting and business activities;2003;0.53555477;-0.2692871
3477;Overig Zeeland;K Renting and business activities;2004;-4.6844095;3.98424507
3478;Overig Zeeland;K Renting and business activities;2005;2.12435343;3.12236836
3479;Overig Zeeland;K Renting and business activities;2006;;
