ID;Leeftijd;Perioden;TotaalBevolking_1;Mannen_2;Vrouwen_3
1581;31;2025;221481;111355;110126
1582;31;2026;222103;111769;110335
1583;31;2027;217480;109385;108095
1584;31;2028;217214;109781;107434
1585;31;2029;218899;109839;109060
1586;31;2030;224915;113230;111685
1587;31;2031;226429;114155;112274
1588;31;2032;230977;116052;114926
1589;31;2033;228043;114730;113313
1590;31;2034;226406;114012;112394
1591;31;2035;225606;113606;112000
1592;31;2036;219388;110200;109188
1593;31;2037;214000;107666;106334
1594;31;2038;212080;106898;105181
1595;31;2039;208920;104840;104080
1596;31;2040;212011;106885;105126
1597;31;2041;212432;106778;105654
1598;31;2042;211992;106402;105591
1599;31;2043;209310;105270;104040
1600;31;2044;208916;105064;103852
1601;31;2045;209151;105179;103972
1602;31;2046;209615;105418;104198
1603;31;2047;210306;105773;104533
1604;31;2048;211175;106227;104948
1605;31;2049;212336;106819;105517
1606;31;2050;213656;107488;106167
1607;31;2051;214929;108137;106792
1608;31;2052;216143;108753;107390
1609;31;2053;217135;109258;107877
1610;31;2054;218154;109773;108381
1611;31;2055;218978;110183;108795
1612;31;2056;219634;110511;109123
1613;31;2057;220154;110778;109376
1614;31;2058;220544;110972;109572
1615;31;2059;220851;111125;109727
1616;31;2060;221057;111221;109836
1617;32;2012;200095;100342;99752
1618;32;2013;206891;103753;103138
1619;32;2014;204251;102170;102081
1620;32;2015;199515;100146;99368
1621;32;2016;198580;99586;98994
1622;32;2017;203736;102391;101345
1623;32;2018;207151;103867;103284
1624;32;2019;212430;106238;106192
1625;32;2020;214204;107898;106306
1626;32;2021;214109;107496;106613
1627;32;2022;216658;108639;108019
1628;32;2023;224389;112983;111406
1629;32;2024;224739;112951;111789
1630;32;2025;222640;112155;110485
1631;32;2026;221435;111289;110146
1632;32;2027;222068;111708;110360
1633;32;2028;217487;109346;108140
1634;32;2029;217224;109738;107486
1635;32;2030;218911;109801;109110
1636;32;2031;224910;113179;111732
1637;32;2032;226429;114107;112323
1638;32;2033;230957;115992;114965
1639;32;2034;228055;114687;113368
1640;32;2035;226435;113976;112459
1641;32;2036;225646;113575;112071
1642;32;2037;219472;110194;109277
1643;32;2038;214118;107679;106439
1644;32;2039;212216;106919;105297
1645;32;2040;209081;104877;104204
1646;32;2041;212153;106906;105247
1647;32;2042;212577;106801;105777
1648;32;2043;212127;106422;105705
1649;32;2044;209479;105304;104174
1650;32;2045;209085;105098;103987
1651;32;2046;209322;105215;104107
1652;32;2047;209785;105451;104334
1653;32;2048;210475;105806;104670
1654;32;2049;211343;106258;105085
1655;32;2050;212500;106847;105654
1656;32;2051;213814;107513;106301
1657;32;2052;215082;108158;106924
1658;32;2053;216289;108770;107519
1659;32;2054;217278;109274;108004
1660;32;2055;218289;109783;108507
1661;32;2056;219108;110190;108918
1662;32;2057;219763;110517;109246
1663;32;2058;220282;110784;109497
1664;32;2059;220669;110977;109692
1665;32;2060;220975;111129;109846
1666;33;2012;200952;100440;100513
1667;33;2013;200379;100460;99918
1668;33;2014;207057;103800;103257
1669;33;2015;204315;102146;102169
1670;33;2016;199483;100062;99421
1671;33;2017;198536;99497;99039
1672;33;2018;203660;102291;101369
1673;33;2019;207104;103796;103309
1674;33;2020;212372;106169;106204
1675;33;2021;214140;107827;106313
1676;33;2022;214032;107421;106611
1677;33;2023;216570;108562;108008
1678;33;2024;224261;112879;111382
1679;33;2025;224624;112852;111772
1680;33;2026;222536;112056;110480
1681;33;2027;221365;111212;110152
1682;33;2028;221999;111631;110368
1683;33;2029;217460;109292;108167
1684;33;2030;217205;109682;107523
1685;33;2031;218894;109750;109144
1686;33;2032;224878;113113;111764
1687;33;2033;226399;114043;112356
1688;33;2034;230910;115917;114993
1689;33;2035;228037;114627;113410
1690;33;2036;226432;113921;112511
1691;33;2037;225654;113525;112129
1692;33;2038;219521;110170;109351
1693;33;2039;214200;107669;106531
1694;33;2040;212318;106918;105400
1695;33;2041;209204;104891;104313
1696;33;2042;212257;106905;105352
1697;33;2043;212686;106802;105884
1698;33;2044;212228;106421;105807
1699;33;2045;209603;105313;104290
1700;33;2046;209218;105110;104108
1701;33;2047;209457;105227;104229
1702;33;2048;209920;105462;104458
1703;33;2049;210609;105817;104792
1704;33;2050;211475;106267;105208
1705;33;2051;212629;106854;105775
1706;33;2052;213937;107517;106420
1707;33;2053;215201;108158;107042
1708;33;2054;216404;108769;107635
1709;33;2055;217389;109271;108117
1710;33;2056;218397;109777;108619
1711;33;2057;219212;110184;109028
1712;33;2058;219863;110508;109355
1713;33;2059;220380;110773;109607
1714;33;2060;220766;110965;109801
1715;34;2012;198280;99082;99198
1716;34;2013;201186;100512;100675
1717;34;2014;200587;100489;100098
1718;34;2015;207071;103715;103357
1719;34;2016;204282;102029;102253
1720;34;2017;199412;99923;99489
1721;34;2018;198483;99372;99111
1722;34;2019;203572;102151;101421
1723;34;2020;207025;103671;103354
1724;34;2021;212280;106044;106237
1725;34;2022;214048;107704;106344
1726;34;2023;213927;107294;106633
1727;34;2024;216452;108430;108022
1728;34;2025;224107;112722;111386
1729;34;2026;224483;112702;111781
1730;34;2027;222413;111911;110502
1731;34;2028;221267;111083;110183
1732;34;2029;221900;111501;110399
1733;34;2030;217400;109184;108216
1734;34;2031;217155;109573;107581
1735;34;2032;218848;109649;109199
1736;34;2033;224809;112994;111816
1737;34;2034;226336;113924;112412
1738;34;2035;230830;115787;115043
1739;34;2036;227983;114512;113472
1740;34;2037;226397;113818;112580
1741;34;2038;225629;113425;112205
1742;34;2039;219532;110090;109442
1743;34;2040;214244;107606;106638
1744;34;2041;212377;106863;105514
1745;34;2042;209283;104849;104433
1746;34;2043;212320;106852;105469
1747;34;2044;212748;106748;106001
1748;34;2045;212280;106364;105916
1749;34;2046;209686;105270;104417
1750;34;2047;209304;105070;104234
1751;34;2048;209544;105189;104356
1752;34;2049;210008;105423;104585
1753;34;2050;210699;105779;104919
1754;34;2051;211564;106228;105336
1755;34;2052;212714;106811;105903
1756;34;2053;214017;107472;106546
1757;34;2054;215278;108112;107166
1758;34;2055;216473;108718;107756
1759;34;2056;217455;109218;108237
1760;34;2057;218458;109721;108737
1761;34;2058;219272;110126;109145
1762;34;2059;219922;110449;109473
1763;34;2060;220437;110714;109723
1764;35;2012;200461;100562;99899
1765;35;2013;198569;99180;99389
1766;35;2014;201399;100553;100847
1767;35;2015;200684;100438;100246
1768;35;2016;207036;103590;103446
1769;35;2017;204241;101901;102340
1770;35;2018;199370;99794;99575
1771;35;2019;198453;99256;99197
1772;35;2020;203495;102010;101485
1773;35;2021;206951;103540;103411
1774;35;2022;212191;105912;106279
1775;35;2023;213961;107572;106389
1776;35;2024;213830;107158;106672
1777;35;2025;216349;108290;108059
1778;35;2026;223967;112558;111409
1779;35;2027;224354;112542;111811
1780;35;2028;222293;111751;110542
1781;35;2029;221171;110939;110232
1782;35;2030;221807;111357;110450
1783;35;2031;217342;109061;108282
1784;35;2032;217103;109449;107654
1785;35;2033;218797;109527;109270
1786;35;2034;224745;112861;111885
1787;35;2035;226270;113787;112483
1788;35;2036;230748;115639;115108
1789;35;2037;227927;114377;113550
1790;35;2038;226352;113689;112664
1791;35;2039;225589;113298;112291
1792;35;2040;219532;109986;109546
1793;35;2041;214275;107520;106755
1794;35;2042;212416;106780;105636
1795;35;2043;209341;104778;104562
1796;35;2044;212363;106769;105595
1797;35;2045;212791;106666;106126
1798;35;2046;212310;106276;106033
1799;35;2047;209744;105195;104549
1800;35;2048;209365;104997;104368
1801;35;2049;209607;105117;104490
1802;35;2050;210069;105349;104721
1803;35;2051;210760;105707;105053
1804;35;2052;211623;106153;105469
1805;35;2053;212771;106734;106037
1806;35;2054;214070;107391;106679
1807;35;2055;215326;108028;107298
1808;35;2056;216515;108629;107885
1809;35;2057;217496;109129;108367
1810;35;2058;218493;109629;108864
1811;35;2059;219303;110033;109270
1812;35;2060;219950;110353;109597
1813;36;2012;202491;101146;101345
1814;36;2013;200726;100656;100070
1815;36;2014;198784;99234;99549
1816;36;2015;201469;100512;100956
1817;36;2016;200691;100349;100342
1818;36;2017;206964;103462;103502
1819;36;2018;204189;101784;102405
1820;36;2019;199314;99673;99641
1821;36;2020;198390;99137;99254
1822;36;2021;203390;101869;101521
1823;36;2022;206851;103407;103444
1824;36;2023;212076;105774;106302
1825;36;2024;213845;107430;106415
1826;36;2025;213706;107012;106694
1827;36;2026;216213;108138;108075
1828;36;2027;223799;112382;111417
1829;36;2028;224194;112370;111824
1830;36;2029;222139;111576;110563
1831;36;2030;221038;110778;110260
1832;36;2031;221674;111194;110481
1833;36;2032;217244;108917;108327
1834;36;2033;217006;109301;107705
1835;36;2034;218702;109383;109319
1836;36;2035;224632;112700;111932
1837;36;2036;226161;113628;112532
1838;36;2037;230617;115464;115154
1839;36;2038;227818;114212;113606
1840;36;2039;226252;113528;112724
1841;36;2040;225496;113140;112356
1842;36;2041;219467;109847;109621
1843;36;2042;214240;107395;106844
1844;36;2043;212390;106660;105730
1845;36;2044;209332;104667;104665
1846;36;2045;212337;106645;105693
1847;36;2046;212765;106542;106223
1848;36;2047;212272;106148;106125
1849;36;2048;209731;105079;104652
1850;36;2049;209355;104882;104473
1851;36;2050;209596;105000;104596
1852;36;2051;210058;105231;104826
1853;36;2052;210748;105589;105158
1854;36;2053;211608;106033;105575
1855;36;2054;212750;106611;106140
1856;36;2055;214046;107265;106782
1857;36;2056;215300;107898;107402
1858;36;2057;216482;108494;107987
1859;36;2058;217459;108991;108467
1860;36;2059;218450;109488;108962
1861;36;2060;219257;109890;109368
1862;37;2012;211696;105630;106066
1863;37;2013;202676;101179;101498
1864;37;2014;200930;100690;100240
1865;37;2015;198866;99191;99675
1866;37;2016;201458;100412;101045
1867;37;2017;200665;100233;100432
1868;37;2018;206888;103322;103565
1869;37;2019;204138;101659;102479
1870;37;2020;199246;99539;99707
1871;37;2021;198318;99003;99315
1872;37;2022;203280;101718;101562
1873;37;2023;206745;103262;103483
1874;37;2024;211960;105626;106334
1875;37;2025;213729;107281;106448
1876;37;2026;213581;106860;106722
1877;37;2027;216086;107985;108101
1878;37;2028;223632;112201;111431
1879;37;2029;224032;112188;111843
1880;37;2030;221988;111396;110592
1881;37;2031;220909;110614;110295
1882;37;2032;221547;111029;110518
1883;37;2033;217149;108773;108376
1884;37;2034;216916;109154;107762
1885;37;2035;218610;109239;109372
1886;37;2036;224524;112541;111982
1887;37;2037;226052;113467;112585
1888;37;2038;230487;115287;115200
1889;37;2039;227705;114047;113659
1890;37;2040;226151;113368;112782
1891;37;2041;225399;112982;112417
1892;37;2042;219400;109707;109693
1893;37;2043;214200;107270;106930
1894;37;2044;212358;106538;105820
1895;37;2045;209319;104559;104760
1896;37;2046;212305;106521;105784
1897;37;2047;212736;106422;106315
1898;37;2048;212230;106021;106209
1899;37;2049;209714;104966;104748
1900;37;2050;209340;104770;104571
1901;37;2051;209582;104888;104694
1902;37;2052;210043;105119;104924
1903;37;2053;210733;105476;105258
1904;37;2054;211592;105918;105674
1905;37;2055;212732;106495;106237
1906;37;2056;214021;107146;106875
1907;37;2057;215269;107775;107494
1908;37;2058;216447;108370;108077
1909;37;2059;217420;108863;108557
1910;37;2060;218405;109355;109050
1911;38;2012;219665;109506;110159
1912;38;2013;211796;105620;106176
1913;38;2014;202785;101155;101630
1914;38;2015;200988;100632;100356
1915;38;2016;198858;99096;99762
1916;38;2017;201400;100291;101108
1917;38;2018;200621;100117;100504
1918;38;2019;206798;103184;103614
1919;38;2020;204062;101531;102532
1920;38;2021;199152;99400;99752
1921;38;2022;198228;98870;99358
1922;38;2023;203154;101566;101589
1923;38;2024;206621;103114;103507
1924;38;2025;211823;105474;106349
1925;38;2026;213592;107127;106466
1926;38;2027;213442;106707;106736
1927;38;2028;215941;107828;108113
1928;38;2029;223452;112020;111432
1929;38;2030;223861;112010;111851
1930;38;2031;221825;111218;110606
1931;38;2032;220765;110452;110313
1932;38;2033;221407;110870;110536
1933;38;2034;217034;108626;108408
1934;38;2035;216806;109008;107799
1935;38;2036;218506;109096;109410
1936;38;2037;224401;112386;112015
1937;38;2038;225922;113305;112617
1938;38;2039;230336;115110;115226
1939;38;2040;227576;113884;113692
1940;38;2041;226031;113211;112820
1941;38;2042;225287;112829;112458
1942;38;2043;219316;109570;109745
1943;38;2044;214141;107148;106993
1944;38;2045;212308;106420;105887
1945;38;2046;209285;104454;104831
1946;38;2047;212255;106403;105852
1947;38;2048;212686;106304;106382
1948;38;2049;212171;105901;106270
1949;38;2050;209681;104859;104823
1950;38;2051;209310;104664;104646
1951;38;2052;209554;104784;104770
1952;38;2053;210013;105014;104999
1953;38;2054;210701;105371;105330
1954;38;2055;211558;105812;105747
1955;38;2056;212693;106386;106307
1956;38;2057;213979;107034;106945
1957;38;2058;215224;107661;107563
1958;38;2059;216397;108254;108143
1959;38;2060;217366;108745;108621
1960;39;2012;238095;118575;119520
1961;39;2013;219734;109505;110229
1962;39;2014;211869;105619;106250
1963;39;2015;202814;101117;101697
1964;39;2016;201008;100585;100423
1965;39;2017;198853;99039;99814
1966;39;2018;201379;100231;101148
1967;39;2019;200611;100058;100553
1968;39;2020;206736;103100;103636
1969;39;2021;204011;101455;102555
1970;39;2022;199094;99318;99776
1971;39;2023;198171;98793;99378
1972;39;2024;203063;101470;101593
1973;39;2025;206533;103023;103510
1974;39;2026;211721;105377;106345
1975;39;2027;213494;107030;106464
1976;39;2028;213340;106607;106733
1977;39;2029;215829;107723;108106
1978;39;2030;223309;111896;111414
1979;39;2031;223723;111885;111837
1980;39;2032;221695;111095;110600
1981;39;2033;220655;110341;110314
1982;39;2034;221303;110762;110541
1983;39;2035;216954;108530;108424
1984;39;2036;216728;108910;107817
1985;39;2037;218431;109002;109428
1986;39;2038;224305;112276;112029
1987;39;2039;225822;113192;112630
1988;39;2040;230217;114984;115233
1989;39;2041;227475;113768;113707
1990;39;2042;225938;113101;112837
1991;39;2043;225201;112723;112478
1992;39;2044;219255;109480;109774
1993;39;2045;214104;107069;107034
1994;39;2046;212278;106346;105931
1995;39;2047;209272;104391;104881
1996;39;2048;212229;106331;105898
1997;39;2049;212661;106233;106428
1998;39;2050;212137;105828;106309
1999;39;2051;209669;104796;104873
2000;39;2052;209298;104601;104697
2001;39;2053;209543;104723;104820
2002;39;2054;210003;104953;105050
2003;39;2055;210691;105309;105383
2004;39;2056;211547;105750;105797
2005;39;2057;212680;106323;106357
2006;39;2058;213961;106968;106993
2007;39;2059;215201;107593;107608
2008;39;2060;216369;108183;108187
2009;40;2012;249857;125351;124506
2010;40;2013;238061;118526;119534
2011;40;2014;219792;109503;110289
2012;40;2015;211874;105586;106289
2013;40;2016;202816;101074;101742
2014;40;2017;201028;100554;100474
2015;40;2018;198882;99019;99863
2016;40;2019;201390;100205;101186
2017;40;2020;200621;100027;100594
2018;40;2021;206701;103045;103656
2019;40;2022;203985;101407;102578
2020;40;2023;199065;99267;99798
2021;40;2024;198139;98741;99398
2022;40;2025;203000;101401;101599
2023;40;2026;206470;102956;103514
2024;40;2027;211650;105307;106343
2025;40;2028;213422;106958;106463
2026;40;2029;213265;106534;106731
2027;40;2030;215747;107645;108102
2028;40;2031;223194;111795;111399
2029;40;2032;223611;111786;111825
2030;40;2033;221595;110998;110597
2031;40;2034;220570;110255;110315
2032;40;2035;221218;110675;110543
2033;40;2036;216897;108459;108438
2034;40;2037;216679;108839;107840
2035;40;2038;218375;108929;109446
2036;40;2039;224232;112189;112043
2037;40;2040;225747;113101;112646
2038;40;2041;230122;114882;115240
2039;40;2042;227395;113673;113722
2040;40;2043;225869;113013;112856
2041;40;2044;225134;112636;112498
2042;40;2045;219211;109407;109804
2043;40;2046;214081;107009;107072
2044;40;2047;212262;106289;105973
2045;40;2048;209272;104345;104927
2046;40;2049;212217;106275;105942
2047;40;2050;212650;106178;106473
2048;40;2051;212118;105769;106349
2049;40;2052;209670;104747;104923
2050;40;2053;209300;104554;104747
2051;40;2054;209547;104675;104872
2052;40;2055;210006;104903;105102
2053;40;2056;210696;105261;105434
2054;40;2057;211551;105703;105848
2055;40;2058;212679;106272;106407
2056;40;2059;213957;106915;107041
2057;40;2060;215190;107536;107654
2058;41;2012;261186;131258;129928
2059;41;2013;249700;125211;124490
2060;41;2014;237926;118399;119527
2061;41;2015;219690;109388;110302
2062;41;2016;211767;105477;106290
2063;41;2017;202741;100980;101761
2064;41;2018;200997;100487;100510
2065;41;2019;198857;98964;99893
2066;41;2020;201339;100134;101204
2067;41;2021;200570;99955;100615
2068;41;2022;206604;102947;103657
2069;41;2023;203897;101317;102580
2070;41;2024;198974;99171;99802
2071;41;2025;198050;98647;99403
2072;41;2026;202881;101290;101591
2073;41;2027;206346;102846;103499
2074;41;2028;211515;105192;106323
2075;41;2029;213285;106838;106447
2076;41;2030;213128;106414;106714
2077;41;2031;215602;107518;108084
2078;41;2032;223018;111648;111370
2079;41;2033;223441;111644;111797
2080;41;2034;221431;110857;110574
2081;41;2035;220424;110124;110300
2082;41;2036;221073;110543;110530
2083;41;2037;216778;108343;108436
2084;41;2038;216563;108718;107845
2085;41;2039;218254;108809;109445
2086;41;2040;224091;112053;112038
2087;41;2041;225605;112964;112641
2088;41;2042;229960;114733;115227
2089;41;2043;227246;113529;113717
2090;41;2044;225727;112872;112855
2091;41;2045;224997;112498;112499
2092;41;2046;219100;109286;109813
2093;41;2047;213990;106900;107090
2094;41;2048;212178;106183;105995
2095;41;2049;209201;104248;104953
2096;41;2050;212133;106167;105966
2097;41;2051;212568;106071;106497
2098;41;2052;212032;105661;106372
2099;41;2053;209603;104648;104955
2100;41;2054;209236;104456;104779
2101;41;2055;209486;104579;104906
2102;41;2056;209941;104807;105135
2103;41;2057;210628;105162;105465
2104;41;2058;211482;105603;105879
2105;41;2059;212606;106168;106438
2106;41;2060;213880;106810;107071
2107;42;2012;267252;134730;132521
2108;42;2013;260866;131014;129852
2109;42;2014;249470;125028;124442
2110;42;2015;237666;118198;119468
2111;42;2016;219500;109232;110268
2112;42;2017;211603;105347;106256
2113;42;2018;202633;100882;101750
2114;42;2019;200927;100411;100516
2115;42;2020;198785;98895;99890
2116;42;2021;201245;100055;101190
2117;42;2022;200471;99870;100601
2118;42;2023;206464;102840;103623
2119;42;2024;203767;101215;102552
2120;42;2025;198847;99070;99778
2121;42;2026;197925;98549;99376
2122;42;2027;202729;101176;101554
2123;42;2028;206187;102730;103458
2124;42;2029;211346;105071;106275
2125;42;2030;213115;106712;106402
2126;42;2031;212955;106289;106667
2127;42;2032;215422;107388;108034
2128;42;2033;222811;111498;111313
2129;42;2034;223239;111496;111743
2130;42;2035;221236;110710;110526
2131;42;2036;220247;109990;110257
2132;42;2037;220898;110410;110488
2133;42;2038;216627;108223;108405
2134;42;2039;216415;108597;107819
2135;42;2040;218104;108687;109417
2136;42;2041;223922;111919;112003
2137;42;2042;225431;112825;112606
2138;42;2043;229766;114582;115185
2139;42;2044;227064;113385;113679
2140;42;2045;225555;112734;112821
2141;42;2046;224833;112363;112470
2142;42;2047;218960;109167;109793
2143;42;2048;213871;106792;107079
2144;42;2049;212066;106078;105987
2145;42;2050;209105;104153;104951
2146;42;2051;212024;106063;105961
2147;42;2052;212459;105969;106490
2148;42;2053;211918;105557;106361
2149;42;2054;209507;104554;104953
2150;42;2055;209144;104366;104778
2151;42;2056;209394;104488;104907
2152;42;2057;209849;104715;105135
2153;42;2058;210535;105069;105466
2154;42;2059;211386;105507;105878
2155;42;2060;212510;106072;106438
2156;43;2012;256217;128997;127220
2157;43;2013;266901;134477;132424
2158;43;2014;260510;130761;129748
2159;43;2015;249145;124798;124347
2160;43;2016;237353;117982;119371
2161;43;2017;219288;109079;110209
2162;43;2018;211434;105230;106205
2163;43;2019;202516;100794;101722
2164;43;2020;200838;100344;100494
2165;43;2021;198694;98830;99864
2166;43;2022;201131;99979;101152
2167;43;2023;200359;99792;100566
2168;43;2024;206307;102739;103568
2169;43;2025;203623;101121;102502
2170;43;2026;198710;98979;99731
2171;43;2027;197788;98459;99329
2172;43;2028;202568;101071;101496
2173;43;2029;206019;102623;103396
2174;43;2030;211164;104960;106204
2175;43;2031;212935;106598;106337
2176;43;2032;212773;106173;106600
2177;43;2033;215232;107268;107964
2178;43;2034;222598;111361;111237
2179;43;2035;223028;111359;111669
2180;43;2036;221034;110576;110457
2181;43;2037;220061;109868;110193
2182;43;2038;220715;110288;110427
2183;43;2039;216464;108111;108353
2184;43;2040;216256;108485;107771
2185;43;2041;217944;108578;109367
2186;43;2042;223740;111796;111944
2187;43;2043;225240;112694;112547
2188;43;2044;229560;114442;115118
2189;43;2045;226871;113252;113619
2190;43;2046;225372;112607;112765
2191;43;2047;224659;112239;112419
2192;43;2048;218807;109056;109750
2193;43;2049;213737;106692;107045
2194;43;2050;211940;105983;105956
2195;43;2051;208992;104067;104925
2196;43;2052;211901;105968;105933
2197;43;2053;212340;105876;106463
2198;43;2054;211791;105461;106331
2199;43;2055;209400;104468;104932
2200;43;2056;209039;104282;104757
2201;43;2057;209289;104403;104886
2202;43;2058;209744;104629;105115
2203;43;2059;210429;104983;105445
2204;43;2060;211275;105418;105857
2205;44;2012;253931;128201;125730
2206;44;2013;255867;128739;127128
2207;44;2014;266506;134185;132321
2208;44;2015;260068;130445;129622
2209;44;2016;248768;124530;124237
2210;44;2017;237022;117751;119271
2211;44;2018;219068;108918;110150
2212;44;2019;211262;105105;106157
2213;44;2020;202385;100693;101692
2214;44;2021;200729;100260;100469
2215;44;2022;198584;98749;99835
2216;44;2023;201001;99890;101112
2217;44;2024;200227;99697;100530
2218;44;2025;206137;102625;103511
2219;44;2026;203461;101013;102448
2220;44;2027;198555;98873;99682
2221;44;2028;197636;98356;99281
2222;44;2029;202389;100950;101439
2223;44;2030;205839;102502;103337
2224;44;2031;210970;104832;106138
2225;44;2032;212737;106467;106270
2226;44;2033;212576;106043;106532
2227;44;2034;215028;107133;107895
2228;44;2035;222366;111208;111159
2229;44;2036;222803;111210;111593
2230;44;2037;220819;110432;110387
2231;44;2038;219862;109732;110130
2232;44;2039;220513;110151;110362
2233;44;2040;216281;107984;108298
2234;44;2041;216079;108361;107718
2235;44;2042;217761;108450;109311
2236;44;2043;223539;111655;111884
2237;44;2044;225033;112548;112485
2238;44;2045;229339;114288;115051
2239;44;2046;226660;113103;113557
2240;44;2047;225168;112461;112706
2241;44;2048;224458;112095;112363
2242;44;2049;218627;108925;109702
2243;44;2050;213577;106573;107005
2244;44;2051;211789;105869;105920
2245;44;2052;208852;103961;104890
2246;44;2053;211753;105855;105898
2247;44;2054;212193;105764;106429
2248;44;2055;211640;105346;106294
2249;44;2056;209266;104362;104904
2250;44;2057;208908;104177;104730
2251;44;2058;209158;104299;104860
2252;44;2059;209612;104522;105090
2253;44;2060;210297;104878;105420
2254;45;2012;255641;129198;126443
2255;45;2013;253554;127912;125642
2256;45;2014;255448;128423;127025
2257;45;2015;265997;133810;132188
2258;45;2016;259550;130071;129479
2259;45;2017;248334;124220;124115
2260;45;2018;236658;117493;119165
2261;45;2019;218808;108725;110083
2262;45;2020;211038;104943;106096
2263;45;2021;202203;100557;101646
2264;45;2022;200571;100141;100430
2265;45;2023;198427;98633;99794
2266;45;2024;200823;99762;101061
2267;45;2025;200050;99566;100484
2268;45;2026;205926;102477;103449
2269;45;2027;203259;100871;102388
2270;45;2028;198362;98736;99626
2271;45;2029;197445;98218;99227
2272;45;2030;202176;100800;101376
2273;45;2031;205621;102351;103270
2274;45;2032;210741;104677;106064
2275;45;2033;212507;106307;106200
2276;45;2034;212344;105885;106459
2277;45;2035;214792;106973;107819
2278;45;2036;222107;111032;111075
2279;45;2037;222547;111036;111511
2280;45;2038;220572;110262;110310
2281;45;2039;219627;109569;110058
2282;45;2040;220279;109987;110291
2283;45;2041;216072;107836;108236
2284;45;2042;215871;108212;107658
2285;45;2043;217547;108299;109247
2286;45;2044;223308;111491;111817
2287;45;2045;224798;112382;112417
2288;45;2046;229088;114112;114976
2289;45;2047;226420;112932;113488
2290;45;2048;224934;112294;112640
2291;45;2049;224230;111930;112300
2292;45;2050;218421;108774;109646
2293;45;2051;213389;106433;106955
2294;45;2052;211607;105733;105875
2295;45;2053;208686;103837;104849
2296;45;2054;211575;105720;105855
2297;45;2055;212016;105631;106385
2298;45;2056;211458;105211;106247
2299;45;2057;209102;104235;104867
2300;45;2058;208745;104051;104694
2301;45;2059;208997;104174;104823
2302;45;2060;209452;104398;105053
2303;46;2012;260034;131623;128411
2304;46;2013;255097;128799;126298
2305;46;2014;253005;127516;125490
2306;46;2015;254828;127985;126843
2307;46;2016;265322;133337;131985
2308;46;2017;258895;129621;129274
2309;46;2018;247777;123839;123937
2310;46;2019;236161;117157;119004
2311;46;2020;218407;108450;109957
2312;46;2021;210673;104694;105978
2313;46;2022;201880;100334;101546
2314;46;2023;200267;99930;100337
2315;46;2024;198124;98423;99700
2316;46;2025;200503;99544;100959
2317;46;2026;199729;99343;100385
2318;46;2027;205578;102240;103339
2319;46;2028;202917;100638;102279
2320;46;2029;198029;98508;99521
2321;46;2030;197122;97997;99125
2322;46;2031;201830;100564;101266
2323;46;2032;205272;102115;103158
2324;46;2033;210378;104433;105944
2325;46;2034;212142;106058;106084
2326;46;2035;211983;105640;106343
2327;46;2036;214421;106722;107699
2328;46;2037;221712;110765;110947
2329;46;2038;222156;110770;111386
2330;46;2039;220195;110001;110194
2331;46;2040;219261;109317;109944
2332;46;2041;219910;109734;110177
2333;46;2042;215726;107596;108129
2334;46;2043;215530;107973;107557
2335;46;2044;217202;108059;109143
2336;46;2045;222944;111237;111707
2337;46;2046;224428;112123;112305
2338;46;2047;228702;113845;114857
2339;46;2048;226045;112669;113376
2340;46;2049;224568;112036;112532
2341;46;2050;223870;111674;112196
2342;46;2051;218082;108533;109549
2343;46;2052;213068;106201;106866
2344;46;2053;211293;105504;105789
2345;46;2054;208384;103617;104767
2346;46;2055;211261;105490;105771
2347;46;2056;211706;105405;106301
2348;46;2057;211142;104982;106160
2349;46;2058;208802;104015;104787
2350;46;2059;208448;103832;104616
2351;46;2060;208700;103954;104746
2352;47;2012;264722;133747;130975
2353;47;2013;259394;131201;128193
2354;47;2014;254502;128398;126104
2355;47;2015;252373;127100;125274
2356;47;2016;254153;127544;126609
2357;47;2017;264619;132881;131738
2358;47;2018;258226;129197;129029
2359;47;2019;247202;123481;123721
2360;47;2020;235643;116839;118803
2361;47;2021;217981;108188;109793
2362;47;2022;210281;104459;105822
2363;47;2023;201536;100126;101409
2364;47;2024;199940;99734;100207
2365;47;2025;197798;98229;99569
2366;47;2026;200161;99342;100819
2367;47;2027;199390;99140;100250
2368;47;2028;205210;102020;103190
2369;47;2029;202559;100424;102135
2370;47;2030;197687;98303;99383
2371;47;2031;196781;97795;98986
2372;47;2032;201468;100350;101118
2373;47;2033;204909;101900;103009
2374;47;2034;210002;104212;105790
2375;47;2035;211766;105833;105933
2376;47;2036;211612;105419;106193
2377;47;2037;214042;106497;107545
2378;47;2038;221312;110526;110786
2379;47;2039;221763;110535;111228
2380;47;2040;219811;109768;110043
2381;47;2041;218887;109091;109796
2382;47;2042;219538;109509;110028
2383;47;2043;215374;107384;107991
2384;47;2044;215183;107760;107424
2385;47;2045;216853;107846;109007
2386;47;2046;222574;111010;111564
2387;47;2047;224056;111894;112162
2388;47;2048;228316;113610;114707
2389;47;2049;225673;112440;113232
2390;47;2050;224201;111810;112391
2391;47;2051;223508;111452;112056
2392;47;2052;217739;108322;109417
2393;47;2053;212745;106003;106742
2394;47;2054;210977;105307;105671
2395;47;2055;208082;103430;104652
2396;47;2056;210949;105294;105655
2397;47;2057;211396;105210;106186
2398;47;2058;210829;104787;106042
2399;47;2059;208506;103828;104677
2400;47;2060;208154;103649;104506
2401;48;2012;260506;131597;128909
