ID;BedrijfstakkenBranchesSBI2008;Perioden;BedrijfsbestelautoS_1
1097;242 Stalen buizenindustrie;2014;50.0
1098;242 Stalen buizenindustrie;2015;51.0
1099;242 Stalen buizenindustrie;2016;63.0
1100;242 Stalen buizenindustrie;2017;70.0
1101;242 Stalen buizenindustrie;2018;80.0
1102;242 Stalen buizenindustrie;2019;69.0
1103;242 Stalen buizenindustrie;2020;71.0
1104;243 Staaltrekkerijen, -walserijen e.d.;2009;22.0
1105;243 Staaltrekkerijen, -walserijen e.d.;2010;28.0
1106;243 Staaltrekkerijen, -walserijen e.d.;2011;27.0
1107;243 Staaltrekkerijen, -walserijen e.d.;2012;19.0
1108;243 Staaltrekkerijen, -walserijen e.d.;2013;18.0
1109;243 Staaltrekkerijen, -walserijen e.d.;2014;21.0
1110;243 Staaltrekkerijen, -walserijen e.d.;2015;18.0
1111;243 Staaltrekkerijen, -walserijen e.d.;2016;13.0
1112;243 Staaltrekkerijen, -walserijen e.d.;2017;17.0
1113;243 Staaltrekkerijen, -walserijen e.d.;2018;22.0
1114;243 Staaltrekkerijen, -walserijen e.d.;2019;26.0
1115;243 Staaltrekkerijen, -walserijen e.d.;2020;
1116;244 Edel- en non-ferrometaalindustrie;2009;84.0
1117;244 Edel- en non-ferrometaalindustrie;2010;82.0
1118;244 Edel- en non-ferrometaalindustrie;2011;73.0
1119;244 Edel- en non-ferrometaalindustrie;2012;77.0
1120;244 Edel- en non-ferrometaalindustrie;2013;99.0
1121;244 Edel- en non-ferrometaalindustrie;2014;90.0
1122;244 Edel- en non-ferrometaalindustrie;2015;92.0
1123;244 Edel- en non-ferrometaalindustrie;2016;88.0
1124;244 Edel- en non-ferrometaalindustrie;2017;96.0
1125;244 Edel- en non-ferrometaalindustrie;2018;100.0
1126;244 Edel- en non-ferrometaalindustrie;2019;61.0
1127;244 Edel- en non-ferrometaalindustrie;2020;82.0
1128;245 Metaalgieterijen;2009;121.0
1129;245 Metaalgieterijen;2010;112.0
1130;245 Metaalgieterijen;2011;103.0
1131;245 Metaalgieterijen;2012;103.0
1132;245 Metaalgieterijen;2013;102.0
1133;245 Metaalgieterijen;2014;90.0
1134;245 Metaalgieterijen;2015;92.0
1135;245 Metaalgieterijen;2016;84.0
1136;245 Metaalgieterijen;2017;89.0
1137;245 Metaalgieterijen;2018;106.0
1138;245 Metaalgieterijen;2019;101.0
1139;245 Metaalgieterijen;2020;97.0
1140;25 Metaalproductenindustrie;2009;14179.0
1141;25 Metaalproductenindustrie;2010;14421.0
1142;25 Metaalproductenindustrie;2011;14761.0
1143;25 Metaalproductenindustrie;2012;14336.0
1144;25 Metaalproductenindustrie;2013;14231.0
1145;25 Metaalproductenindustrie;2014;14166.0
1146;25 Metaalproductenindustrie;2015;14394.0
1147;25 Metaalproductenindustrie;2016;15044.0
1148;25 Metaalproductenindustrie;2017;15349.0
1149;25 Metaalproductenindustrie;2018;15864.0
1150;25 Metaalproductenindustrie;2019;16563.0
1151;25 Metaalproductenindustrie;2020;16763.0
1152;251 Metalen bouwproductenindustrie;2009;6178.0
1153;251 Metalen bouwproductenindustrie;2010;6191.0
1154;251 Metalen bouwproductenindustrie;2011;6307.0
1155;251 Metalen bouwproductenindustrie;2012;5895.0
1156;251 Metalen bouwproductenindustrie;2013;5789.0
1157;251 Metalen bouwproductenindustrie;2014;5630.0
1158;251 Metalen bouwproductenindustrie;2015;5651.0
1159;251 Metalen bouwproductenindustrie;2016;5768.0
1160;251 Metalen bouwproductenindustrie;2017;5850.0
1161;251 Metalen bouwproductenindustrie;2018;6057.0
1162;251 Metalen bouwproductenindustrie;2019;6331.0
1163;251 Metalen bouwproductenindustrie;2020;6333.0
1164;252 Tankbouw en cv-industrie;2009;358.0
1165;252 Tankbouw en cv-industrie;2010;442.0
1166;252 Tankbouw en cv-industrie;2011;382.0
1167;252 Tankbouw en cv-industrie;2012;405.0
1168;252 Tankbouw en cv-industrie;2013;506.0
1169;252 Tankbouw en cv-industrie;2014;497.0
1170;252 Tankbouw en cv-industrie;2015;531.0
1171;252 Tankbouw en cv-industrie;2016;597.0
1172;252 Tankbouw en cv-industrie;2017;550.0
1173;252 Tankbouw en cv-industrie;2018;399.0
1174;252 Tankbouw en cv-industrie;2019;405.0
1175;252 Tankbouw en cv-industrie;2020;374.0
1176;253 Stoomketelindustrie;2009;41.0
1177;253 Stoomketelindustrie;2010;39.0
1178;253 Stoomketelindustrie;2011;
1179;253 Stoomketelindustrie;2012;
1180;253 Stoomketelindustrie;2013;
1181;253 Stoomketelindustrie;2014;10.0
1182;253 Stoomketelindustrie;2015;
1183;253 Stoomketelindustrie;2016;
1184;253 Stoomketelindustrie;2017;
1185;253 Stoomketelindustrie;2018;
1186;253 Stoomketelindustrie;2019;
1187;253 Stoomketelindustrie;2020;25.0
1188;254 Wapen- en munitie-industrie;2009;9.0
1189;254 Wapen- en munitie-industrie;2010;9.0
1190;254 Wapen- en munitie-industrie;2011;
1191;254 Wapen- en munitie-industrie;2012;
1192;254 Wapen- en munitie-industrie;2013;
1193;254 Wapen- en munitie-industrie;2014;9.0
1194;254 Wapen- en munitie-industrie;2015;
1195;254 Wapen- en munitie-industrie;2016;
1196;254 Wapen- en munitie-industrie;2017;
1197;254 Wapen- en munitie-industrie;2018;
1198;254 Wapen- en munitie-industrie;2019;
1199;254 Wapen- en munitie-industrie;2020;3.0
1200;255 Smederijen, profielwalserijen e.d.;2009;683.0
1201;255 Smederijen, profielwalserijen e.d.;2010;669.0
1202;255 Smederijen, profielwalserijen e.d.;2011;655.0
1203;255 Smederijen, profielwalserijen e.d.;2012;656.0
1204;255 Smederijen, profielwalserijen e.d.;2013;624.0
1205;255 Smederijen, profielwalserijen e.d.;2014;589.0
1206;255 Smederijen, profielwalserijen e.d.;2015;600.0
1207;255 Smederijen, profielwalserijen e.d.;2016;590.0
1208;255 Smederijen, profielwalserijen e.d.;2017;558.0
1209;255 Smederijen, profielwalserijen e.d.;2018;556.0
1210;255 Smederijen, profielwalserijen e.d.;2019;546.0
1211;255 Smederijen, profielwalserijen e.d.;2020;520.0
1212;256 Overige metaalbewerkingsindustrie;2009;5455.0
1213;256 Overige metaalbewerkingsindustrie;2010;5601.0
1214;256 Overige metaalbewerkingsindustrie;2011;5859.0
1215;256 Overige metaalbewerkingsindustrie;2012;5840.0
1216;256 Overige metaalbewerkingsindustrie;2013;5797.0
1217;256 Overige metaalbewerkingsindustrie;2014;5848.0
1218;256 Overige metaalbewerkingsindustrie;2015;6079.0
1219;256 Overige metaalbewerkingsindustrie;2016;6544.0
1220;256 Overige metaalbewerkingsindustrie;2017;6816.0
1221;256 Overige metaalbewerkingsindustrie;2018;7263.0
1222;256 Overige metaalbewerkingsindustrie;2019;7643.0
1223;256 Overige metaalbewerkingsindustrie;2020;7903.0
1224;257 Bestek-, gereedschapindustrie e.d.;2009;345.0
1225;257 Bestek-, gereedschapindustrie e.d.;2010;338.0
1226;257 Bestek-, gereedschapindustrie e.d.;2011;423.0
1227;257 Bestek-, gereedschapindustrie e.d.;2012;453.0
1228;257 Bestek-, gereedschapindustrie e.d.;2013;439.0
1229;257 Bestek-, gereedschapindustrie e.d.;2014;440.0
1230;257 Bestek-, gereedschapindustrie e.d.;2015;419.0
1231;257 Bestek-, gereedschapindustrie e.d.;2016;463.0
1232;257 Bestek-, gereedschapindustrie e.d.;2017;494.0
1233;257 Bestek-, gereedschapindustrie e.d.;2018;475.0
1234;257 Bestek-, gereedschapindustrie e.d.;2019;495.0
1235;257 Bestek-, gereedschapindustrie e.d.;2020;493.0
1236;259 Overige metaalproductenindustrie;2009;1110.0
1237;259 Overige metaalproductenindustrie;2010;1132.0
1238;259 Overige metaalproductenindustrie;2011;1119.0
1239;259 Overige metaalproductenindustrie;2012;1066.0
1240;259 Overige metaalproductenindustrie;2013;1056.0
1241;259 Overige metaalproductenindustrie;2014;1143.0
1242;259 Overige metaalproductenindustrie;2015;1094.0
1243;259 Overige metaalproductenindustrie;2016;1066.0
1244;259 Overige metaalproductenindustrie;2017;1070.0
1245;259 Overige metaalproductenindustrie;2018;1096.0
1246;259 Overige metaalproductenindustrie;2019;1125.0
1247;259 Overige metaalproductenindustrie;2020;1112.0
1248;26 Elektrotechnische industrie;2009;903.0
1249;26 Elektrotechnische industrie;2010;893.0
1250;26 Elektrotechnische industrie;2011;919.0
1251;26 Elektrotechnische industrie;2012;932.0
1252;26 Elektrotechnische industrie;2013;923.0
1253;26 Elektrotechnische industrie;2014;903.0
1254;26 Elektrotechnische industrie;2015;880.0
1255;26 Elektrotechnische industrie;2016;795.0
1256;26 Elektrotechnische industrie;2017;827.0
1257;26 Elektrotechnische industrie;2018;810.0
1258;26 Elektrotechnische industrie;2019;843.0
1259;26 Elektrotechnische industrie;2020;792.0
1260;261 Elektrocomponentenindustrie e.d.;2009;136.0
1261;261 Elektrocomponentenindustrie e.d.;2010;133.0
1262;261 Elektrocomponentenindustrie e.d.;2011;138.0
1263;261 Elektrocomponentenindustrie e.d.;2012;149.0
1264;261 Elektrocomponentenindustrie e.d.;2013;175.0
1265;261 Elektrocomponentenindustrie e.d.;2014;161.0
1266;261 Elektrocomponentenindustrie e.d.;2015;174.0
1267;261 Elektrocomponentenindustrie e.d.;2016;174.0
1268;261 Elektrocomponentenindustrie e.d.;2017;174.0
1269;261 Elektrocomponentenindustrie e.d.;2018;173.0
1270;261 Elektrocomponentenindustrie e.d.;2019;192.0
1271;261 Elektrocomponentenindustrie e.d.;2020;175.0
1272;262 Computerindustrie;2009;51.0
1273;262 Computerindustrie;2010;71.0
1274;262 Computerindustrie;2011;65.0
1275;262 Computerindustrie;2012;70.0
1276;262 Computerindustrie;2013;64.0
1277;262 Computerindustrie;2014;64.0
1278;262 Computerindustrie;2015;56.0
1279;262 Computerindustrie;2016;57.0
1280;262 Computerindustrie;2017;64.0
1281;262 Computerindustrie;2018;58.0
1282;262 Computerindustrie;2019;66.0
1283;262 Computerindustrie;2020;67.0
1284;263 Communicatieapparatenindustrie;2009;153.0
1285;263 Communicatieapparatenindustrie;2010;113.0
1286;263 Communicatieapparatenindustrie;2011;108.0
1287;263 Communicatieapparatenindustrie;2012;86.0
1288;263 Communicatieapparatenindustrie;2013;84.0
1289;263 Communicatieapparatenindustrie;2014;86.0
1290;263 Communicatieapparatenindustrie;2015;66.0
1291;263 Communicatieapparatenindustrie;2016;64.0
1292;263 Communicatieapparatenindustrie;2017;75.0
1293;263 Communicatieapparatenindustrie;2018;72.0
1294;263 Communicatieapparatenindustrie;2019;47.0
1295;263 Communicatieapparatenindustrie;2020;41.0
1296;264 Consumentenelektronicaindustrie;2009;61.0
1297;264 Consumentenelektronicaindustrie;2010;57.0
1298;264 Consumentenelektronicaindustrie;2011;58.0
1299;264 Consumentenelektronicaindustrie;2012;61.0
1300;264 Consumentenelektronicaindustrie;2013;51.0
1301;264 Consumentenelektronicaindustrie;2014;50.0
1302;264 Consumentenelektronicaindustrie;2015;53.0
1303;264 Consumentenelektronicaindustrie;2016;55.0
1304;264 Consumentenelektronicaindustrie;2017;52.0
1305;264 Consumentenelektronicaindustrie;2018;51.0
1306;264 Consumentenelektronicaindustrie;2019;58.0
1307;264 Consumentenelektronicaindustrie;2020;53.0
1308;265 Meetapparaten- en uurwerkindustrie;2009;387.0
1309;265 Meetapparaten- en uurwerkindustrie;2010;390.0
1310;265 Meetapparaten- en uurwerkindustrie;2011;421.0
1311;265 Meetapparaten- en uurwerkindustrie;2012;449.0
1312;265 Meetapparaten- en uurwerkindustrie;2013;458.0
1313;265 Meetapparaten- en uurwerkindustrie;2014;450.0
1314;265 Meetapparaten- en uurwerkindustrie;2015;439.0
1315;265 Meetapparaten- en uurwerkindustrie;2016;360.0
1316;265 Meetapparaten- en uurwerkindustrie;2017;361.0
1317;265 Meetapparaten- en uurwerkindustrie;2018;361.0
1318;265 Meetapparaten- en uurwerkindustrie;2019;387.0
1319;265 Meetapparaten- en uurwerkindustrie;2020;376.0
1320;266 Elektromedische apparatenindustrie;2009;30.0
1321;266 Elektromedische apparatenindustrie;2010;39.0
1322;266 Elektromedische apparatenindustrie;2011;44.0
1323;266 Elektromedische apparatenindustrie;2012;41.0
1324;266 Elektromedische apparatenindustrie;2013;36.0
1325;266 Elektromedische apparatenindustrie;2014;42.0
1326;266 Elektromedische apparatenindustrie;2015;39.0
1327;266 Elektromedische apparatenindustrie;2016;40.0
1328;266 Elektromedische apparatenindustrie;2017;40.0
1329;266 Elektromedische apparatenindustrie;2018;41.0
1330;266 Elektromedische apparatenindustrie;2019;40.0
1331;266 Elektromedische apparatenindustrie;2020;36.0
1332;267 Optische instrumentenindustrie;2009;75.0
1333;267 Optische instrumentenindustrie;2010;80.0
1334;267 Optische instrumentenindustrie;2011;78.0
1335;267 Optische instrumentenindustrie;2012;67.0
1336;267 Optische instrumentenindustrie;2013;46.0
1337;267 Optische instrumentenindustrie;2014;42.0
1338;267 Optische instrumentenindustrie;2015;43.0
1339;267 Optische instrumentenindustrie;2016;37.0
1340;267 Optische instrumentenindustrie;2017;52.0
1341;267 Optische instrumentenindustrie;2018;46.0
1342;267 Optische instrumentenindustrie;2019;46.0
1343;267 Optische instrumentenindustrie;2020;40.0
1344;268 Industrie van informatiedragers;2009;10.0
1345;268 Industrie van informatiedragers;2010;10.0
1346;268 Industrie van informatiedragers;2011;7.0
1347;268 Industrie van informatiedragers;2012;9.0
1348;268 Industrie van informatiedragers;2013;9.0
1349;268 Industrie van informatiedragers;2014;8.0
1350;268 Industrie van informatiedragers;2015;10.0
1351;268 Industrie van informatiedragers;2016;8.0
1352;268 Industrie van informatiedragers;2017;9.0
1353;268 Industrie van informatiedragers;2018;8.0
1354;268 Industrie van informatiedragers;2019;7.0
1355;268 Industrie van informatiedragers;2020;4.0
1356;27 Elektrische apparatenindustrie;2009;1694.0
1357;27 Elektrische apparatenindustrie;2010;1671.0
1358;27 Elektrische apparatenindustrie;2011;1744.0
1359;27 Elektrische apparatenindustrie;2012;1601.0
1360;27 Elektrische apparatenindustrie;2013;1595.0
1361;27 Elektrische apparatenindustrie;2014;1485.0
1362;27 Elektrische apparatenindustrie;2015;1364.0
1363;27 Elektrische apparatenindustrie;2016;1450.0
1364;27 Elektrische apparatenindustrie;2017;1443.0
1365;27 Elektrische apparatenindustrie;2018;1451.0
1366;27 Elektrische apparatenindustrie;2019;1461.0
1367;27 Elektrische apparatenindustrie;2020;1513.0
1368;271 Elektromotor- en -panelenindustrie;2009;537.0
1369;271 Elektromotor- en -panelenindustrie;2010;556.0
1370;271 Elektromotor- en -panelenindustrie;2011;625.0
1371;271 Elektromotor- en -panelenindustrie;2012;582.0
1372;271 Elektromotor- en -panelenindustrie;2013;625.0
1373;271 Elektromotor- en -panelenindustrie;2014;576.0
1374;271 Elektromotor- en -panelenindustrie;2015;453.0
1375;271 Elektromotor- en -panelenindustrie;2016;504.0
1376;271 Elektromotor- en -panelenindustrie;2017;524.0
1377;271 Elektromotor- en -panelenindustrie;2018;524.0
1378;271 Elektromotor- en -panelenindustrie;2019;537.0
1379;271 Elektromotor- en -panelenindustrie;2020;542.0
1380;272 Accu- en batterijenindustrie;2009;
1381;272 Accu- en batterijenindustrie;2010;
1382;272 Accu- en batterijenindustrie;2011;7.0
1383;272 Accu- en batterijenindustrie;2012;11.0
1384;272 Accu- en batterijenindustrie;2013;20.0
1385;272 Accu- en batterijenindustrie;2014;19.0
1386;272 Accu- en batterijenindustrie;2015;19.0
1387;272 Accu- en batterijenindustrie;2016;20.0
1388;272 Accu- en batterijenindustrie;2017;20.0
1389;272 Accu- en batterijenindustrie;2018;25.0
1390;272 Accu- en batterijenindustrie;2019;28.0
1391;272 Accu- en batterijenindustrie;2020;28.0
1392;273 Elektr. kabel-, schakelaarindustrie;2009;
1393;273 Elektr. kabel-, schakelaarindustrie;2010;
1394;273 Elektr. kabel-, schakelaarindustrie;2011;66.0
1395;273 Elektr. kabel-, schakelaarindustrie;2012;61.0
1396;273 Elektr. kabel-, schakelaarindustrie;2013;40.0
1397;273 Elektr. kabel-, schakelaarindustrie;2014;55.0
1398;273 Elektr. kabel-, schakelaarindustrie;2015;56.0
1399;273 Elektr. kabel-, schakelaarindustrie;2016;71.0
1400;273 Elektr. kabel-, schakelaarindustrie;2017;74.0
1401;273 Elektr. kabel-, schakelaarindustrie;2018;79.0
1402;273 Elektr. kabel-, schakelaarindustrie;2019;76.0
1403;273 Elektr. kabel-, schakelaarindustrie;2020;80.0
1404;274 Elektrische verlichtingsindustrie;2009;391.0
1405;274 Elektrische verlichtingsindustrie;2010;372.0
1406;274 Elektrische verlichtingsindustrie;2011;364.0
1407;274 Elektrische verlichtingsindustrie;2012;386.0
1408;274 Elektrische verlichtingsindustrie;2013;361.0
1409;274 Elektrische verlichtingsindustrie;2014;358.0
1410;274 Elektrische verlichtingsindustrie;2015;363.0
1411;274 Elektrische verlichtingsindustrie;2016;358.0
1412;274 Elektrische verlichtingsindustrie;2017;339.0
1413;274 Elektrische verlichtingsindustrie;2018;302.0
1414;274 Elektrische verlichtingsindustrie;2019;336.0
1415;274 Elektrische verlichtingsindustrie;2020;335.0
1416;275 Huishoudelijke apparatenindustrie;2009;167.0
1417;275 Huishoudelijke apparatenindustrie;2010;153.0
1418;275 Huishoudelijke apparatenindustrie;2011;185.0
1419;275 Huishoudelijke apparatenindustrie;2012;159.0
1420;275 Huishoudelijke apparatenindustrie;2013;157.0
1421;275 Huishoudelijke apparatenindustrie;2014;139.0
1422;275 Huishoudelijke apparatenindustrie;2015;134.0
1423;275 Huishoudelijke apparatenindustrie;2016;159.0
1424;275 Huishoudelijke apparatenindustrie;2017;146.0
1425;275 Huishoudelijke apparatenindustrie;2018;161.0
1426;275 Huishoudelijke apparatenindustrie;2019;164.0
1427;275 Huishoudelijke apparatenindustrie;2020;167.0
1428;279 Overige elektr. apparatenindustrie;2009;501.0
1429;279 Overige elektr. apparatenindustrie;2010;501.0
1430;279 Overige elektr. apparatenindustrie;2011;497.0
1431;279 Overige elektr. apparatenindustrie;2012;402.0
1432;279 Overige elektr. apparatenindustrie;2013;392.0
1433;279 Overige elektr. apparatenindustrie;2014;338.0
1434;279 Overige elektr. apparatenindustrie;2015;339.0
1435;279 Overige elektr. apparatenindustrie;2016;338.0
1436;279 Overige elektr. apparatenindustrie;2017;340.0
1437;279 Overige elektr. apparatenindustrie;2018;360.0
1438;279 Overige elektr. apparatenindustrie;2019;320.0
1439;279 Overige elektr. apparatenindustrie;2020;361.0
1440;28 Machine-industrie;2009;6468.0
1441;28 Machine-industrie;2010;6637.0
1442;28 Machine-industrie;2011;6954.0
1443;28 Machine-industrie;2012;6746.0
1444;28 Machine-industrie;2013;6888.0
1445;28 Machine-industrie;2014;6798.0
1446;28 Machine-industrie;2015;6160.0
1447;28 Machine-industrie;2016;6471.0
1448;28 Machine-industrie;2017;6735.0
1449;28 Machine-industrie;2018;7038.0
1450;28 Machine-industrie;2019;7210.0
1451;28 Machine-industrie;2020;7245.0
1452;281 Motoren-, pompen- e.d. industrie;2009;815.0
1453;281 Motoren-, pompen- e.d. industrie;2010;907.0
1454;281 Motoren-, pompen- e.d. industrie;2011;876.0
1455;281 Motoren-, pompen- e.d. industrie;2012;952.0
1456;281 Motoren-, pompen- e.d. industrie;2013;995.0
1457;281 Motoren-, pompen- e.d. industrie;2014;1010.0
1458;281 Motoren-, pompen- e.d. industrie;2015;776.0
1459;281 Motoren-, pompen- e.d. industrie;2016;896.0
1460;281 Motoren-, pompen- e.d. industrie;2017;869.0
1461;281 Motoren-, pompen- e.d. industrie;2018;886.0
1462;281 Motoren-, pompen- e.d. industrie;2019;820.0
1463;281 Motoren-, pompen- e.d. industrie;2020;843.0
1464;282 Overige machine-industrie algemeen;2009;3255.0
1465;282 Overige machine-industrie algemeen;2010;3243.0
1466;282 Overige machine-industrie algemeen;2011;3432.0
1467;282 Overige machine-industrie algemeen;2012;3103.0
1468;282 Overige machine-industrie algemeen;2013;3147.0
1469;282 Overige machine-industrie algemeen;2014;3105.0
1470;282 Overige machine-industrie algemeen;2015;2770.0
1471;282 Overige machine-industrie algemeen;2016;2921.0
1472;282 Overige machine-industrie algemeen;2017;3087.0
1473;282 Overige machine-industrie algemeen;2018;3216.0
1474;282 Overige machine-industrie algemeen;2019;3409.0
1475;282 Overige machine-industrie algemeen;2020;3445.0
1476;283 Landbouwmachine-industrie;2009;808.0
1477;283 Landbouwmachine-industrie;2010;818.0
1478;283 Landbouwmachine-industrie;2011;909.0
1479;283 Landbouwmachine-industrie;2012;958.0
1480;283 Landbouwmachine-industrie;2013;966.0
1481;283 Landbouwmachine-industrie;2014;897.0
1482;283 Landbouwmachine-industrie;2015;870.0
1483;283 Landbouwmachine-industrie;2016;883.0
1484;283 Landbouwmachine-industrie;2017;838.0
1485;283 Landbouwmachine-industrie;2018;835.0
1486;283 Landbouwmachine-industrie;2019;849.0
1487;283 Landbouwmachine-industrie;2020;872.0
1488;284 Gereedschapswerktuigenindustrie;2009;227.0
1489;284 Gereedschapswerktuigenindustrie;2010;239.0
1490;284 Gereedschapswerktuigenindustrie;2011;229.0
1491;284 Gereedschapswerktuigenindustrie;2012;266.0
1492;284 Gereedschapswerktuigenindustrie;2013;277.0
1493;284 Gereedschapswerktuigenindustrie;2014;263.0
1494;284 Gereedschapswerktuigenindustrie;2015;257.0
1495;284 Gereedschapswerktuigenindustrie;2016;244.0
1496;284 Gereedschapswerktuigenindustrie;2017;238.0
1497;284 Gereedschapswerktuigenindustrie;2018;271.0
1498;284 Gereedschapswerktuigenindustrie;2019;284.0
1499;284 Gereedschapswerktuigenindustrie;2020;306.0
1500;289 Overige machine-industrie specifiek;2009;1363.0
1501;289 Overige machine-industrie specifiek;2010;1430.0
1502;289 Overige machine-industrie specifiek;2011;1508.0
1503;289 Overige machine-industrie specifiek;2012;1467.0
1504;289 Overige machine-industrie specifiek;2013;1503.0
1505;289 Overige machine-industrie specifiek;2014;1523.0
1506;289 Overige machine-industrie specifiek;2015;1487.0
1507;289 Overige machine-industrie specifiek;2016;1527.0
1508;289 Overige machine-industrie specifiek;2017;1703.0
1509;289 Overige machine-industrie specifiek;2018;1830.0
1510;289 Overige machine-industrie specifiek;2019;1848.0
1511;289 Overige machine-industrie specifiek;2020;1779.0
1512;29 Auto- en aanhangwagenindustrie;2009;1330.0
1513;29 Auto- en aanhangwagenindustrie;2010;1311.0
1514;29 Auto- en aanhangwagenindustrie;2011;1214.0
1515;29 Auto- en aanhangwagenindustrie;2012;1171.0
1516;29 Auto- en aanhangwagenindustrie;2013;1147.0
1517;29 Auto- en aanhangwagenindustrie;2014;1201.0
1518;29 Auto- en aanhangwagenindustrie;2015;1170.0
1519;29 Auto- en aanhangwagenindustrie;2016;1242.0
1520;29 Auto- en aanhangwagenindustrie;2017;1222.0
1521;29 Auto- en aanhangwagenindustrie;2018;1262.0
1522;29 Auto- en aanhangwagenindustrie;2019;1249.0
1523;29 Auto- en aanhangwagenindustrie;2020;1223.0
1524;291 Autoindustrie;2009;232.0
1525;291 Autoindustrie;2010;245.0
1526;291 Autoindustrie;2011;232.0
1527;291 Autoindustrie;2012;206.0
1528;291 Autoindustrie;2013;222.0
1529;291 Autoindustrie;2014;224.0
1530;291 Autoindustrie;2015;206.0
1531;291 Autoindustrie;2016;215.0
1532;291 Autoindustrie;2017;186.0
1533;291 Autoindustrie;2018;194.0
1534;291 Autoindustrie;2019;179.0
1535;291 Autoindustrie;2020;183.0
1536;292 Carrosserie-, aanhangwagenindustrie;2009;863.0
1537;292 Carrosserie-, aanhangwagenindustrie;2010;822.0
1538;292 Carrosserie-, aanhangwagenindustrie;2011;828.0
1539;292 Carrosserie-, aanhangwagenindustrie;2012;816.0
1540;292 Carrosserie-, aanhangwagenindustrie;2013;789.0
1541;292 Carrosserie-, aanhangwagenindustrie;2014;827.0
1542;292 Carrosserie-, aanhangwagenindustrie;2015;816.0
1543;292 Carrosserie-, aanhangwagenindustrie;2016;874.0
1544;292 Carrosserie-, aanhangwagenindustrie;2017;888.0
1545;292 Carrosserie-, aanhangwagenindustrie;2018;913.0
1546;292 Carrosserie-, aanhangwagenindustrie;2019;897.0
1547;292 Carrosserie-, aanhangwagenindustrie;2020;857.0
1548;293 Auto-onderdelenindustrie;2009;235.0
1549;293 Auto-onderdelenindustrie;2010;244.0
1550;293 Auto-onderdelenindustrie;2011;154.0
1551;293 Auto-onderdelenindustrie;2012;149.0
1552;293 Auto-onderdelenindustrie;2013;136.0
1553;293 Auto-onderdelenindustrie;2014;150.0
1554;293 Auto-onderdelenindustrie;2015;148.0
1555;293 Auto-onderdelenindustrie;2016;153.0
1556;293 Auto-onderdelenindustrie;2017;148.0
1557;293 Auto-onderdelenindustrie;2018;155.0
1558;293 Auto-onderdelenindustrie;2019;173.0
1559;293 Auto-onderdelenindustrie;2020;183.0
1560;30 Overige transportmiddelenindustrie;2009;1212.0
1561;30 Overige transportmiddelenindustrie;2010;1290.0
1562;30 Overige transportmiddelenindustrie;2011;1236.0
1563;30 Overige transportmiddelenindustrie;2012;1244.0
1564;30 Overige transportmiddelenindustrie;2013;1215.0
1565;30 Overige transportmiddelenindustrie;2014;1140.0
1566;30 Overige transportmiddelenindustrie;2015;1064.0
1567;30 Overige transportmiddelenindustrie;2016;1106.0
1568;30 Overige transportmiddelenindustrie;2017;1174.0
1569;30 Overige transportmiddelenindustrie;2018;1276.0
1570;30 Overige transportmiddelenindustrie;2019;1303.0
1571;30 Overige transportmiddelenindustrie;2020;1278.0
1572;301 Scheepsbouw;2009;1005.0
1573;301 Scheepsbouw;2010;1043.0
1574;301 Scheepsbouw;2011;989.0
1575;301 Scheepsbouw;2012;979.0
1576;301 Scheepsbouw;2013;963.0
1577;301 Scheepsbouw;2014;929.0
1578;301 Scheepsbouw;2015;873.0
1579;301 Scheepsbouw;2016;903.0
1580;301 Scheepsbouw;2017;941.0
1581;301 Scheepsbouw;2018;1010.0
1582;301 Scheepsbouw;2019;1018.0
1583;301 Scheepsbouw;2020;969.0
1584;302 Industrie van rollend spoormaterieel;2009;12.0
1585;302 Industrie van rollend spoormaterieel;2010;36.0
1586;302 Industrie van rollend spoormaterieel;2011;26.0
1587;302 Industrie van rollend spoormaterieel;2012;25.0
1588;302 Industrie van rollend spoormaterieel;2013;19.0
1589;302 Industrie van rollend spoormaterieel;2014;17.0
1590;302 Industrie van rollend spoormaterieel;2015;
1591;302 Industrie van rollend spoormaterieel;2016;
1592;302 Industrie van rollend spoormaterieel;2017;
1593;302 Industrie van rollend spoormaterieel;2018;10.0
1594;302 Industrie van rollend spoormaterieel;2019;26.0
1595;302 Industrie van rollend spoormaterieel;2020;
1596;303 Vliegtuigindustrie;2009;20.0
1597;303 Vliegtuigindustrie;2010;24.0
1598;303 Vliegtuigindustrie;2011;25.0
1599;303 Vliegtuigindustrie;2012;25.0
1600;303 Vliegtuigindustrie;2013;
1601;303 Vliegtuigindustrie;2014;
1602;303 Vliegtuigindustrie;2015;
1603;303 Vliegtuigindustrie;2016;
1604;303 Vliegtuigindustrie;2017;
1605;303 Vliegtuigindustrie;2018;
1606;303 Vliegtuigindustrie;2019;
1607;303 Vliegtuigindustrie;2020;
1608;304 Industrie van gevechtsvoertuigen;2009;0.0
1609;304 Industrie van gevechtsvoertuigen;2010;0.0
1610;304 Industrie van gevechtsvoertuigen;2011;0.0
1611;304 Industrie van gevechtsvoertuigen;2012;0.0
1612;304 Industrie van gevechtsvoertuigen;2013;
1613;304 Industrie van gevechtsvoertuigen;2014;
1614;304 Industrie van gevechtsvoertuigen;2015;
1615;304 Industrie van gevechtsvoertuigen;2016;
1616;304 Industrie van gevechtsvoertuigen;2017;
1617;304 Industrie van gevechtsvoertuigen;2018;
