ID;Delictgroep;Geslacht;Leeftijd;Opleiding;Perioden;HaltJongeren_1;HaltJongerenRelatief_2
4570;Totaal misdrijven;Totaal;17 jaar;Totaal opleidingen;2015;  1140  ;55      
4571;Totaal misdrijven;Totaal;17 jaar;Totaal opleidingen;2016;  1040  ;49      
4572;Totaal misdrijven;Totaal;17 jaar;Totaal opleidingen;2017;  1300  ;57      
4573;Totaal misdrijven;Totaal;17 jaar;Totaal opleidingen;2018;  1370  ;61      
4574;Totaal misdrijven;Totaal;17 jaar;Totaal opleidingen;2019;  1520  ;69      
4575;Totaal misdrijven;Totaal;17 jaar;Totaal opleidingen;2020;  1210  ;54      
4576;Totaal misdrijven;Totaal;17 jaar;Totaal opleidingen;2021;   920  ;42      
4577;Totaal misdrijven;Totaal;17 jaar;Totaal opleidingen;2022;   930  ;43      
4578;Totaal misdrijven;Totaal;17 jaar;Totaal opleidingen;2023;920     ;44      
4579;Totaal misdrijven;Totaal;17 jaar;Basisonderwijs;2005;.       ;.       
4580;Totaal misdrijven;Totaal;17 jaar;Basisonderwijs;2006;.       ;.       
4581;Totaal misdrijven;Totaal;17 jaar;Basisonderwijs;2007;.       ;.       
4582;Totaal misdrijven;Totaal;17 jaar;Basisonderwijs;2008;.       ;.       
4583;Totaal misdrijven;Totaal;17 jaar;Basisonderwijs;2009;.       ;.       
4584;Totaal misdrijven;Totaal;17 jaar;Basisonderwijs;2010;.       ;.       
4585;Totaal misdrijven;Totaal;17 jaar;Basisonderwijs;2011;.       ;.       
4586;Totaal misdrijven;Totaal;17 jaar;Basisonderwijs;2012;.       ;.       
4587;Totaal misdrijven;Totaal;17 jaar;Basisonderwijs;2013;     0  ;.       
4588;Totaal misdrijven;Totaal;17 jaar;Basisonderwijs;2014;     0  ;.       
4589;Totaal misdrijven;Totaal;17 jaar;Basisonderwijs;2015;    10  ;134     
4590;Totaal misdrijven;Totaal;17 jaar;Basisonderwijs;2016;     0  ;.       
4591;Totaal misdrijven;Totaal;17 jaar;Basisonderwijs;2017;     0  ;.       
4592;Totaal misdrijven;Totaal;17 jaar;Basisonderwijs;2018;     0  ;.       
4593;Totaal misdrijven;Totaal;17 jaar;Basisonderwijs;2019;     0  ;.       
4594;Totaal misdrijven;Totaal;17 jaar;Basisonderwijs;2020;     0  ;.       
4595;Totaal misdrijven;Totaal;17 jaar;Basisonderwijs;2021;     0  ;.       
4596;Totaal misdrijven;Totaal;17 jaar;Basisonderwijs;2022;     0  ;.       
4597;Totaal misdrijven;Totaal;17 jaar;Basisonderwijs;2023;.       ;.       
4598;Totaal misdrijven;Totaal;17 jaar;Vmbo;2005;.       ;.       
4599;Totaal misdrijven;Totaal;17 jaar;Vmbo;2006;.       ;.       
4600;Totaal misdrijven;Totaal;17 jaar;Vmbo;2007;.       ;.       
4601;Totaal misdrijven;Totaal;17 jaar;Vmbo;2008;.       ;.       
4602;Totaal misdrijven;Totaal;17 jaar;Vmbo;2009;.       ;.       
4603;Totaal misdrijven;Totaal;17 jaar;Vmbo;2010;.       ;.       
4604;Totaal misdrijven;Totaal;17 jaar;Vmbo;2011;.       ;.       
4605;Totaal misdrijven;Totaal;17 jaar;Vmbo;2012;.       ;.       
4606;Totaal misdrijven;Totaal;17 jaar;Vmbo;2013;    50  ;60      
4607;Totaal misdrijven;Totaal;17 jaar;Vmbo;2014;    70  ;82      
4608;Totaal misdrijven;Totaal;17 jaar;Vmbo;2015;    60  ;72      
4609;Totaal misdrijven;Totaal;17 jaar;Vmbo;2016;    50  ;63      
4610;Totaal misdrijven;Totaal;17 jaar;Vmbo;2017;    50  ;70      
4611;Totaal misdrijven;Totaal;17 jaar;Vmbo;2018;    60  ;81      
4612;Totaal misdrijven;Totaal;17 jaar;Vmbo;2019;    80  ;114     
4613;Totaal misdrijven;Totaal;17 jaar;Vmbo;2020;    40  ;80      
4614;Totaal misdrijven;Totaal;17 jaar;Vmbo;2021;    40  ;74      
4615;Totaal misdrijven;Totaal;17 jaar;Vmbo;2022;    30  ;51      
4616;Totaal misdrijven;Totaal;17 jaar;Vmbo;2023;.       ;.       
4617;Totaal misdrijven;Totaal;17 jaar;Voortgezet speciaal onderwijs;2005;.       ;.       
4618;Totaal misdrijven;Totaal;17 jaar;Voortgezet speciaal onderwijs;2006;.       ;.       
4619;Totaal misdrijven;Totaal;17 jaar;Voortgezet speciaal onderwijs;2007;.       ;.       
4620;Totaal misdrijven;Totaal;17 jaar;Voortgezet speciaal onderwijs;2008;.       ;.       
4621;Totaal misdrijven;Totaal;17 jaar;Voortgezet speciaal onderwijs;2009;.       ;.       
4622;Totaal misdrijven;Totaal;17 jaar;Voortgezet speciaal onderwijs;2010;.       ;.       
4623;Totaal misdrijven;Totaal;17 jaar;Voortgezet speciaal onderwijs;2011;.       ;.       
4624;Totaal misdrijven;Totaal;17 jaar;Voortgezet speciaal onderwijs;2012;.       ;.       
4625;Totaal misdrijven;Totaal;17 jaar;Voortgezet speciaal onderwijs;2013;    40  ;77      
4626;Totaal misdrijven;Totaal;17 jaar;Voortgezet speciaal onderwijs;2014;    60  ;110     
4627;Totaal misdrijven;Totaal;17 jaar;Voortgezet speciaal onderwijs;2015;    50  ;101     
4628;Totaal misdrijven;Totaal;17 jaar;Voortgezet speciaal onderwijs;2016;    40  ;80      
4629;Totaal misdrijven;Totaal;17 jaar;Voortgezet speciaal onderwijs;2017;    60  ;101     
4630;Totaal misdrijven;Totaal;17 jaar;Voortgezet speciaal onderwijs;2018;    70  ;128     
4631;Totaal misdrijven;Totaal;17 jaar;Voortgezet speciaal onderwijs;2019;    80  ;136     
4632;Totaal misdrijven;Totaal;17 jaar;Voortgezet speciaal onderwijs;2020;    70  ;129     
4633;Totaal misdrijven;Totaal;17 jaar;Voortgezet speciaal onderwijs;2021;    60  ;115     
4634;Totaal misdrijven;Totaal;17 jaar;Voortgezet speciaal onderwijs;2022;    50  ;83      
4635;Totaal misdrijven;Totaal;17 jaar;Voortgezet speciaal onderwijs;2023;.       ;.       
4636;Totaal misdrijven;Totaal;17 jaar;Praktijkonderwijs;2005;.       ;.       
4637;Totaal misdrijven;Totaal;17 jaar;Praktijkonderwijs;2006;.       ;.       
4638;Totaal misdrijven;Totaal;17 jaar;Praktijkonderwijs;2007;.       ;.       
4639;Totaal misdrijven;Totaal;17 jaar;Praktijkonderwijs;2008;.       ;.       
4640;Totaal misdrijven;Totaal;17 jaar;Praktijkonderwijs;2009;.       ;.       
4641;Totaal misdrijven;Totaal;17 jaar;Praktijkonderwijs;2010;.       ;.       
4642;Totaal misdrijven;Totaal;17 jaar;Praktijkonderwijs;2011;.       ;.       
4643;Totaal misdrijven;Totaal;17 jaar;Praktijkonderwijs;2012;.       ;.       
4644;Totaal misdrijven;Totaal;17 jaar;Praktijkonderwijs;2013;    40  ;90      
4645;Totaal misdrijven;Totaal;17 jaar;Praktijkonderwijs;2014;    60  ;124     
4646;Totaal misdrijven;Totaal;17 jaar;Praktijkonderwijs;2015;    70  ;140     
4647;Totaal misdrijven;Totaal;17 jaar;Praktijkonderwijs;2016;    60  ;114     
4648;Totaal misdrijven;Totaal;17 jaar;Praktijkonderwijs;2017;    60  ;111     
4649;Totaal misdrijven;Totaal;17 jaar;Praktijkonderwijs;2018;    70  ;134     
4650;Totaal misdrijven;Totaal;17 jaar;Praktijkonderwijs;2019;    40  ;103     
4651;Totaal misdrijven;Totaal;17 jaar;Praktijkonderwijs;2020;    40  ;105     
4652;Totaal misdrijven;Totaal;17 jaar;Praktijkonderwijs;2021;    20  ;64      
4653;Totaal misdrijven;Totaal;17 jaar;Praktijkonderwijs;2022;    30  ;99      
4654;Totaal misdrijven;Totaal;17 jaar;Praktijkonderwijs;2023;.       ;.       
4655;Totaal misdrijven;Totaal;17 jaar;Mbo;2005;.       ;.       
4656;Totaal misdrijven;Totaal;17 jaar;Mbo;2006;.       ;.       
4657;Totaal misdrijven;Totaal;17 jaar;Mbo;2007;.       ;.       
4658;Totaal misdrijven;Totaal;17 jaar;Mbo;2008;.       ;.       
4659;Totaal misdrijven;Totaal;17 jaar;Mbo;2009;.       ;.       
4660;Totaal misdrijven;Totaal;17 jaar;Mbo;2010;.       ;.       
4661;Totaal misdrijven;Totaal;17 jaar;Mbo;2011;.       ;.       
4662;Totaal misdrijven;Totaal;17 jaar;Mbo;2012;.       ;.       
4663;Totaal misdrijven;Totaal;17 jaar;Mbo;2013;   650  ;72      
4664;Totaal misdrijven;Totaal;17 jaar;Mbo;2014;   690  ;74      
4665;Totaal misdrijven;Totaal;17 jaar;Mbo;2015;   700  ;75      
4666;Totaal misdrijven;Totaal;17 jaar;Mbo;2016;   620  ;65      
4667;Totaal misdrijven;Totaal;17 jaar;Mbo;2017;   760  ;78      
4668;Totaal misdrijven;Totaal;17 jaar;Mbo;2018;   810  ;83      
4669;Totaal misdrijven;Totaal;17 jaar;Mbo;2019;   900  ;91      
4670;Totaal misdrijven;Totaal;17 jaar;Mbo;2020;   720  ;73      
4671;Totaal misdrijven;Totaal;17 jaar;Mbo;2021;   560  ;59      
4672;Totaal misdrijven;Totaal;17 jaar;Mbo;2022;   570  ;62      
4673;Totaal misdrijven;Totaal;17 jaar;Mbo;2023;.       ;.       
4674;Totaal misdrijven;Totaal;17 jaar;Havo, vwo;2005;.       ;.       
4675;Totaal misdrijven;Totaal;17 jaar;Havo, vwo;2006;.       ;.       
4676;Totaal misdrijven;Totaal;17 jaar;Havo, vwo;2007;.       ;.       
4677;Totaal misdrijven;Totaal;17 jaar;Havo, vwo;2008;.       ;.       
4678;Totaal misdrijven;Totaal;17 jaar;Havo, vwo;2009;.       ;.       
4679;Totaal misdrijven;Totaal;17 jaar;Havo, vwo;2010;.       ;.       
4680;Totaal misdrijven;Totaal;17 jaar;Havo, vwo;2011;.       ;.       
4681;Totaal misdrijven;Totaal;17 jaar;Havo, vwo;2012;.       ;.       
4682;Totaal misdrijven;Totaal;17 jaar;Havo, vwo;2013;   120  ;19      
4683;Totaal misdrijven;Totaal;17 jaar;Havo, vwo;2014;   130  ;20      
4684;Totaal misdrijven;Totaal;17 jaar;Havo, vwo;2015;   130  ;20      
4685;Totaal misdrijven;Totaal;17 jaar;Havo, vwo;2016;   140  ;21      
4686;Totaal misdrijven;Totaal;17 jaar;Havo, vwo;2017;   170  ;24      
4687;Totaal misdrijven;Totaal;17 jaar;Havo, vwo;2018;   180  ;26      
4688;Totaal misdrijven;Totaal;17 jaar;Havo, vwo;2019;   220  ;33      
4689;Totaal misdrijven;Totaal;17 jaar;Havo, vwo;2020;   150  ;23      
4690;Totaal misdrijven;Totaal;17 jaar;Havo, vwo;2021;   110  ;17      
4691;Totaal misdrijven;Totaal;17 jaar;Havo, vwo;2022;   120  ;18      
4692;Totaal misdrijven;Totaal;17 jaar;Havo, vwo;2023;.       ;.       
4693;Totaal misdrijven;Totaal;17 jaar;Overige opleidingen/onbekend;2005;.       ;.       
4694;Totaal misdrijven;Totaal;17 jaar;Overige opleidingen/onbekend;2006;.       ;.       
4695;Totaal misdrijven;Totaal;17 jaar;Overige opleidingen/onbekend;2007;.       ;.       
4696;Totaal misdrijven;Totaal;17 jaar;Overige opleidingen/onbekend;2008;.       ;.       
4697;Totaal misdrijven;Totaal;17 jaar;Overige opleidingen/onbekend;2009;.       ;.       
4698;Totaal misdrijven;Totaal;17 jaar;Overige opleidingen/onbekend;2010;.       ;.       
4699;Totaal misdrijven;Totaal;17 jaar;Overige opleidingen/onbekend;2011;.       ;.       
4700;Totaal misdrijven;Totaal;17 jaar;Overige opleidingen/onbekend;2012;.       ;.       
4701;Totaal misdrijven;Totaal;17 jaar;Overige opleidingen/onbekend;2013;   120  ;        
4702;Totaal misdrijven;Totaal;17 jaar;Overige opleidingen/onbekend;2014;   110  ;        
4703;Totaal misdrijven;Totaal;17 jaar;Overige opleidingen/onbekend;2015;   120  ;        
4704;Totaal misdrijven;Totaal;17 jaar;Overige opleidingen/onbekend;2016;   120  ;        
4705;Totaal misdrijven;Totaal;17 jaar;Overige opleidingen/onbekend;2017;   210  ;        
4706;Totaal misdrijven;Totaal;17 jaar;Overige opleidingen/onbekend;2018;   180  ;        
4707;Totaal misdrijven;Totaal;17 jaar;Overige opleidingen/onbekend;2019;   200  ;        
4708;Totaal misdrijven;Totaal;17 jaar;Overige opleidingen/onbekend;2020;   190  ;        
4709;Totaal misdrijven;Totaal;17 jaar;Overige opleidingen/onbekend;2021;   130  ;        
4710;Totaal misdrijven;Totaal;17 jaar;Overige opleidingen/onbekend;2022;   130  ;        
4711;Totaal misdrijven;Totaal;17 jaar;Overige opleidingen/onbekend;2023;.       ;.       
4712;Totaal misdrijven;Totaal;Overig of onbekend;Totaal opleidingen;2005;170     ;.       
4713;Totaal misdrijven;Totaal;Overig of onbekend;Totaal opleidingen;2006;150     ;        
4714;Totaal misdrijven;Totaal;Overig of onbekend;Totaal opleidingen;2007;180     ;        
4715;Totaal misdrijven;Totaal;Overig of onbekend;Totaal opleidingen;2008;160     ;        
4716;Totaal misdrijven;Totaal;Overig of onbekend;Totaal opleidingen;2009;140     ;        
4717;Totaal misdrijven;Totaal;Overig of onbekend;Totaal opleidingen;2010;110     ;        
4718;Totaal misdrijven;Totaal;Overig of onbekend;Totaal opleidingen;2011;130     ;        
4719;Totaal misdrijven;Totaal;Overig of onbekend;Totaal opleidingen;2012;140     ;        
4720;Totaal misdrijven;Totaal;Overig of onbekend;Totaal opleidingen;2013;   140  ;        
4721;Totaal misdrijven;Totaal;Overig of onbekend;Totaal opleidingen;2014;   110  ;        
4722;Totaal misdrijven;Totaal;Overig of onbekend;Totaal opleidingen;2015;    70  ;        
4723;Totaal misdrijven;Totaal;Overig of onbekend;Totaal opleidingen;2016;    90  ;        
4724;Totaal misdrijven;Totaal;Overig of onbekend;Totaal opleidingen;2017;    90  ;        
4725;Totaal misdrijven;Totaal;Overig of onbekend;Totaal opleidingen;2018;   150  ;        
4726;Totaal misdrijven;Totaal;Overig of onbekend;Totaal opleidingen;2019;   200  ;        
4727;Totaal misdrijven;Totaal;Overig of onbekend;Totaal opleidingen;2020;   190  ;        
4728;Totaal misdrijven;Totaal;Overig of onbekend;Totaal opleidingen;2021;   120  ;        
4729;Totaal misdrijven;Totaal;Overig of onbekend;Totaal opleidingen;2022;    50  ;        
4730;Totaal misdrijven;Totaal;Overig of onbekend;Totaal opleidingen;2023;40      ;        
4731;Totaal misdrijven;Totaal;Overig of onbekend;Basisonderwijs;2005;.       ;.       
4732;Totaal misdrijven;Totaal;Overig of onbekend;Basisonderwijs;2006;.       ;.       
4733;Totaal misdrijven;Totaal;Overig of onbekend;Basisonderwijs;2007;.       ;.       
4734;Totaal misdrijven;Totaal;Overig of onbekend;Basisonderwijs;2008;.       ;.       
4735;Totaal misdrijven;Totaal;Overig of onbekend;Basisonderwijs;2009;.       ;.       
4736;Totaal misdrijven;Totaal;Overig of onbekend;Basisonderwijs;2010;.       ;.       
4737;Totaal misdrijven;Totaal;Overig of onbekend;Basisonderwijs;2011;.       ;.       
4738;Totaal misdrijven;Totaal;Overig of onbekend;Basisonderwijs;2012;.       ;.       
4739;Totaal misdrijven;Totaal;Overig of onbekend;Basisonderwijs;2013;     0  ;        
4740;Totaal misdrijven;Totaal;Overig of onbekend;Basisonderwijs;2014;     0  ;        
4741;Totaal misdrijven;Totaal;Overig of onbekend;Basisonderwijs;2015;     0  ;        
4742;Totaal misdrijven;Totaal;Overig of onbekend;Basisonderwijs;2016;     0  ;        
4743;Totaal misdrijven;Totaal;Overig of onbekend;Basisonderwijs;2017;     0  ;        
4744;Totaal misdrijven;Totaal;Overig of onbekend;Basisonderwijs;2018;     0  ;        
4745;Totaal misdrijven;Totaal;Overig of onbekend;Basisonderwijs;2019;     0  ;        
4746;Totaal misdrijven;Totaal;Overig of onbekend;Basisonderwijs;2020;     0  ;        
4747;Totaal misdrijven;Totaal;Overig of onbekend;Basisonderwijs;2021;     0  ;        
4748;Totaal misdrijven;Totaal;Overig of onbekend;Basisonderwijs;2022;     0  ;        
4749;Totaal misdrijven;Totaal;Overig of onbekend;Basisonderwijs;2023;.       ;.       
4750;Totaal misdrijven;Totaal;Overig of onbekend;Vmbo;2005;.       ;.       
4751;Totaal misdrijven;Totaal;Overig of onbekend;Vmbo;2006;.       ;.       
4752;Totaal misdrijven;Totaal;Overig of onbekend;Vmbo;2007;.       ;.       
4753;Totaal misdrijven;Totaal;Overig of onbekend;Vmbo;2008;.       ;.       
4754;Totaal misdrijven;Totaal;Overig of onbekend;Vmbo;2009;.       ;.       
4755;Totaal misdrijven;Totaal;Overig of onbekend;Vmbo;2010;.       ;.       
4756;Totaal misdrijven;Totaal;Overig of onbekend;Vmbo;2011;.       ;.       
4757;Totaal misdrijven;Totaal;Overig of onbekend;Vmbo;2012;.       ;.       
4758;Totaal misdrijven;Totaal;Overig of onbekend;Vmbo;2013;    10  ;        
4759;Totaal misdrijven;Totaal;Overig of onbekend;Vmbo;2014;    10  ;        
4760;Totaal misdrijven;Totaal;Overig of onbekend;Vmbo;2015;     0  ;        
4761;Totaal misdrijven;Totaal;Overig of onbekend;Vmbo;2016;     0  ;        
4762;Totaal misdrijven;Totaal;Overig of onbekend;Vmbo;2017;    10  ;        
4763;Totaal misdrijven;Totaal;Overig of onbekend;Vmbo;2018;    10  ;        
4764;Totaal misdrijven;Totaal;Overig of onbekend;Vmbo;2019;    10  ;        
4765;Totaal misdrijven;Totaal;Overig of onbekend;Vmbo;2020;     0  ;        
4766;Totaal misdrijven;Totaal;Overig of onbekend;Vmbo;2021;     0  ;        
4767;Totaal misdrijven;Totaal;Overig of onbekend;Vmbo;2022;     0  ;        
4768;Totaal misdrijven;Totaal;Overig of onbekend;Vmbo;2023;.       ;.       
4769;Totaal misdrijven;Totaal;Overig of onbekend;Voortgezet speciaal onderwijs;2005;.       ;.       
4770;Totaal misdrijven;Totaal;Overig of onbekend;Voortgezet speciaal onderwijs;2006;.       ;.       
4771;Totaal misdrijven;Totaal;Overig of onbekend;Voortgezet speciaal onderwijs;2007;.       ;.       
4772;Totaal misdrijven;Totaal;Overig of onbekend;Voortgezet speciaal onderwijs;2008;.       ;.       
4773;Totaal misdrijven;Totaal;Overig of onbekend;Voortgezet speciaal onderwijs;2009;.       ;.       
4774;Totaal misdrijven;Totaal;Overig of onbekend;Voortgezet speciaal onderwijs;2010;.       ;.       
4775;Totaal misdrijven;Totaal;Overig of onbekend;Voortgezet speciaal onderwijs;2011;.       ;.       
4776;Totaal misdrijven;Totaal;Overig of onbekend;Voortgezet speciaal onderwijs;2012;.       ;.       
4777;Totaal misdrijven;Totaal;Overig of onbekend;Voortgezet speciaal onderwijs;2013;    10  ;        
4778;Totaal misdrijven;Totaal;Overig of onbekend;Voortgezet speciaal onderwijs;2014;     0  ;        
4779;Totaal misdrijven;Totaal;Overig of onbekend;Voortgezet speciaal onderwijs;2015;     0  ;        
4780;Totaal misdrijven;Totaal;Overig of onbekend;Voortgezet speciaal onderwijs;2016;     0  ;        
4781;Totaal misdrijven;Totaal;Overig of onbekend;Voortgezet speciaal onderwijs;2017;    10  ;        
4782;Totaal misdrijven;Totaal;Overig of onbekend;Voortgezet speciaal onderwijs;2018;    10  ;        
4783;Totaal misdrijven;Totaal;Overig of onbekend;Voortgezet speciaal onderwijs;2019;    10  ;        
4784;Totaal misdrijven;Totaal;Overig of onbekend;Voortgezet speciaal onderwijs;2020;    10  ;        
4785;Totaal misdrijven;Totaal;Overig of onbekend;Voortgezet speciaal onderwijs;2021;    10  ;        
4786;Totaal misdrijven;Totaal;Overig of onbekend;Voortgezet speciaal onderwijs;2022;     0  ;        
4787;Totaal misdrijven;Totaal;Overig of onbekend;Voortgezet speciaal onderwijs;2023;.       ;.       
4788;Totaal misdrijven;Totaal;Overig of onbekend;Praktijkonderwijs;2005;.       ;.       
4789;Totaal misdrijven;Totaal;Overig of onbekend;Praktijkonderwijs;2006;.       ;.       
4790;Totaal misdrijven;Totaal;Overig of onbekend;Praktijkonderwijs;2007;.       ;.       
4791;Totaal misdrijven;Totaal;Overig of onbekend;Praktijkonderwijs;2008;.       ;.       
4792;Totaal misdrijven;Totaal;Overig of onbekend;Praktijkonderwijs;2009;.       ;.       
4793;Totaal misdrijven;Totaal;Overig of onbekend;Praktijkonderwijs;2010;.       ;.       
4794;Totaal misdrijven;Totaal;Overig of onbekend;Praktijkonderwijs;2011;.       ;.       
4795;Totaal misdrijven;Totaal;Overig of onbekend;Praktijkonderwijs;2012;.       ;.       
4796;Totaal misdrijven;Totaal;Overig of onbekend;Praktijkonderwijs;2013;     0  ;        
4797;Totaal misdrijven;Totaal;Overig of onbekend;Praktijkonderwijs;2014;    10  ;        
4798;Totaal misdrijven;Totaal;Overig of onbekend;Praktijkonderwijs;2015;    10  ;        
4799;Totaal misdrijven;Totaal;Overig of onbekend;Praktijkonderwijs;2016;     0  ;        
4800;Totaal misdrijven;Totaal;Overig of onbekend;Praktijkonderwijs;2017;     0  ;        
4801;Totaal misdrijven;Totaal;Overig of onbekend;Praktijkonderwijs;2018;    10  ;        
4802;Totaal misdrijven;Totaal;Overig of onbekend;Praktijkonderwijs;2019;    10  ;        
4803;Totaal misdrijven;Totaal;Overig of onbekend;Praktijkonderwijs;2020;     0  ;        
4804;Totaal misdrijven;Totaal;Overig of onbekend;Praktijkonderwijs;2021;     0  ;        
4805;Totaal misdrijven;Totaal;Overig of onbekend;Praktijkonderwijs;2022;     0  ;        
4806;Totaal misdrijven;Totaal;Overig of onbekend;Praktijkonderwijs;2023;.       ;.       
4807;Totaal misdrijven;Totaal;Overig of onbekend;Mbo;2005;.       ;.       
4808;Totaal misdrijven;Totaal;Overig of onbekend;Mbo;2006;.       ;.       
4809;Totaal misdrijven;Totaal;Overig of onbekend;Mbo;2007;.       ;.       
4810;Totaal misdrijven;Totaal;Overig of onbekend;Mbo;2008;.       ;.       
4811;Totaal misdrijven;Totaal;Overig of onbekend;Mbo;2009;.       ;.       
4812;Totaal misdrijven;Totaal;Overig of onbekend;Mbo;2010;.       ;.       
4813;Totaal misdrijven;Totaal;Overig of onbekend;Mbo;2011;.       ;.       
4814;Totaal misdrijven;Totaal;Overig of onbekend;Mbo;2012;.       ;.       
4815;Totaal misdrijven;Totaal;Overig of onbekend;Mbo;2013;    80  ;        
4816;Totaal misdrijven;Totaal;Overig of onbekend;Mbo;2014;    60  ;        
4817;Totaal misdrijven;Totaal;Overig of onbekend;Mbo;2015;    40  ;        
4818;Totaal misdrijven;Totaal;Overig of onbekend;Mbo;2016;    50  ;        
4819;Totaal misdrijven;Totaal;Overig of onbekend;Mbo;2017;    50  ;        
4820;Totaal misdrijven;Totaal;Overig of onbekend;Mbo;2018;    70  ;        
4821;Totaal misdrijven;Totaal;Overig of onbekend;Mbo;2019;   120  ;        
4822;Totaal misdrijven;Totaal;Overig of onbekend;Mbo;2020;   110  ;        
4823;Totaal misdrijven;Totaal;Overig of onbekend;Mbo;2021;    80  ;        
4824;Totaal misdrijven;Totaal;Overig of onbekend;Mbo;2022;    40  ;        
4825;Totaal misdrijven;Totaal;Overig of onbekend;Mbo;2023;.       ;.       
4826;Totaal misdrijven;Totaal;Overig of onbekend;Havo, vwo;2005;.       ;.       
4827;Totaal misdrijven;Totaal;Overig of onbekend;Havo, vwo;2006;.       ;.       
4828;Totaal misdrijven;Totaal;Overig of onbekend;Havo, vwo;2007;.       ;.       
4829;Totaal misdrijven;Totaal;Overig of onbekend;Havo, vwo;2008;.       ;.       
4830;Totaal misdrijven;Totaal;Overig of onbekend;Havo, vwo;2009;.       ;.       
4831;Totaal misdrijven;Totaal;Overig of onbekend;Havo, vwo;2010;.       ;.       
4832;Totaal misdrijven;Totaal;Overig of onbekend;Havo, vwo;2011;.       ;.       
4833;Totaal misdrijven;Totaal;Overig of onbekend;Havo, vwo;2012;.       ;.       
4834;Totaal misdrijven;Totaal;Overig of onbekend;Havo, vwo;2013;    10  ;        
4835;Totaal misdrijven;Totaal;Overig of onbekend;Havo, vwo;2014;    10  ;        
4836;Totaal misdrijven;Totaal;Overig of onbekend;Havo, vwo;2015;     0  ;        
4837;Totaal misdrijven;Totaal;Overig of onbekend;Havo, vwo;2016;    10  ;        
4838;Totaal misdrijven;Totaal;Overig of onbekend;Havo, vwo;2017;    10  ;        
4839;Totaal misdrijven;Totaal;Overig of onbekend;Havo, vwo;2018;    10  ;        
4840;Totaal misdrijven;Totaal;Overig of onbekend;Havo, vwo;2019;    20  ;        
4841;Totaal misdrijven;Totaal;Overig of onbekend;Havo, vwo;2020;    10  ;        
4842;Totaal misdrijven;Totaal;Overig of onbekend;Havo, vwo;2021;    10  ;        
4843;Totaal misdrijven;Totaal;Overig of onbekend;Havo, vwo;2022;     0  ;        
4844;Totaal misdrijven;Totaal;Overig of onbekend;Havo, vwo;2023;.       ;.       
4845;Totaal misdrijven;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2005;.       ;.       
4846;Totaal misdrijven;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2006;.       ;.       
4847;Totaal misdrijven;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2007;.       ;.       
4848;Totaal misdrijven;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2008;.       ;.       
4849;Totaal misdrijven;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2009;.       ;.       
4850;Totaal misdrijven;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2010;.       ;.       
4851;Totaal misdrijven;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2011;.       ;.       
4852;Totaal misdrijven;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2012;.       ;.       
4853;Totaal misdrijven;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2013;    30  ;        
4854;Totaal misdrijven;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2014;    20  ;        
4855;Totaal misdrijven;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2015;    20  ;        
4856;Totaal misdrijven;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2016;    10  ;        
4857;Totaal misdrijven;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2017;    20  ;        
4858;Totaal misdrijven;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2018;    30  ;        
4859;Totaal misdrijven;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2019;    40  ;        
4860;Totaal misdrijven;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2020;    50  ;        
4861;Totaal misdrijven;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2021;    30  ;        
4862;Totaal misdrijven;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2022;    10  ;        
4863;Totaal misdrijven;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2023;.       ;.       
4864;Totaal misdrijven;Mannen;Totaal;Totaal opleidingen;2005;8740    ;.       
4865;Totaal misdrijven;Mannen;Totaal;Totaal opleidingen;2006;8790    ;133     
4866;Totaal misdrijven;Mannen;Totaal;Totaal opleidingen;2007;8590    ;132     
4867;Totaal misdrijven;Mannen;Totaal;Totaal opleidingen;2008;8020    ;125     
4868;Totaal misdrijven;Mannen;Totaal;Totaal opleidingen;2009;7020    ;111     
4869;Totaal misdrijven;Mannen;Totaal;Totaal opleidingen;2010;5110    ;81      
4870;Totaal misdrijven;Mannen;Totaal;Totaal opleidingen;2011;4600    ;72      
4871;Totaal misdrijven;Mannen;Totaal;Totaal opleidingen;2012;4920    ;78      
4872;Totaal misdrijven;Mannen;Totaal;Totaal opleidingen;2013;  4540  ;71      
4873;Totaal misdrijven;Mannen;Totaal;Totaal opleidingen;2014;  4950  ;77      
4874;Totaal misdrijven;Mannen;Totaal;Totaal opleidingen;2015;  5030  ;78      
