ID;Geslacht;Achtergrondkenmerken;Perioden;WerknemersDieRegelmatigOverwerken_1;WerknemersDieRegelmatigOverwerken_2
708;3000;100400;2002;64.0;23.0
709;3000;100400;2003;63.0;23.0
710;3000;100400;2004;75.0;26.0
711;3000;100400;2005;82.0;28.0
712;3000;100400;2006;76.0;26.0
713;3000;100400;2007;82.0;25.0
714;3000;100400;2008;94.0;27.0
715;3000;100400;2009;84.0;25.0
716;3000;100400;2010;84.0;26.0
717;3000;100400;2011;87.0;26.0
718;3000;100400;2012;81.0;26.0
719;3000;100400;2013;72.0;23.0
720;3000;121600;2000;19.0;29.0
721;3000;121600;2001voor revisie;17.0;27.0
722;3000;121600;2001 na revisie;16.0;25.0
723;3000;121600;2002;16.0;26.0
724;3000;121600;2003;19.0;29.0
725;3000;121600;2004;23.0;35.0
726;3000;121600;2005;21.0;32.0
727;3000;121600;2006;19.0;30.0
728;3000;121600;2007;22.0;34.0
729;3000;121600;2008;26.0;34.0
730;3000;121600;2009;20.0;31.0
731;3000;121600;2010;21.0;30.0
732;3000;121600;2011;21.0;31.0
733;3000;121600;2012;18.0;28.0
734;3000;121600;2013;17.0;27.0
735;3000;115300;2000;8.0;37.0
736;3000;115300;2001voor revisie;6.0;25.0
737;3000;115300;2001 na revisie;6.0;25.0
738;3000;115300;2002;6.0;26.0
739;3000;115300;2003;5.0;22.0
740;3000;115300;2004;7.0;32.0
741;3000;115300;2005;9.0;37.0
742;3000;115300;2006;8.0;31.0
743;3000;115300;2007;6.0;22.0
744;3000;115300;2008;8.0;26.0
745;3000;115300;2009;8.0;28.0
746;3000;115300;2010;9.0;33.0
747;3000;115300;2011;7.0;29.0
748;3000;115300;2012;9.0;35.0
749;3000;115300;2013;7.0;28.0
750;3000;123300;2000;11.0;19.0
751;3000;123300;2001voor revisie;13.0;22.0
752;3000;123300;2001 na revisie;12.0;21.0
753;3000;123300;2002;13.0;23.0
754;3000;123300;2003;14.0;23.0
755;3000;123300;2004;15.0;23.0
756;3000;123300;2005;14.0;23.0
757;3000;123300;2006;14.0;22.0
758;3000;123300;2007;15.0;21.0
759;3000;123300;2008;17.0;24.0
760;3000;123300;2009;16.0;23.0
761;3000;123300;2010;17.0;24.0
762;3000;123300;2011;15.0;22.0
763;3000;123300;2012;17.0;25.0
764;3000;123300;2013;11.0;17.0
765;3000;113800;2000;4.0;10.0
766;3000;113800;2001voor revisie;9.0;18.0
767;3000;113800;2001 na revisie;9.0;18.0
768;3000;113800;2002;10.0;20.0
769;3000;113800;2003;12.0;23.0
770;3000;113800;2004;8.0;17.0
771;3000;113800;2005;12.0;22.0
772;3000;113800;2006;14.0;26.0
773;3000;113800;2007;13.0;23.0
774;3000;113800;2008;15.0;25.0
775;3000;113800;2009;13.0;21.0
776;3000;113800;2010;13.0;23.0
777;3000;113800;2011;15.0;24.0
778;3000;113800;2012;11.0;21.0
779;3000;113800;2013;10.0;18.0
780;3000;125400;2000;14.0;20.0
781;3000;125400;2001voor revisie;18.0;22.0
782;3000;125400;2001 na revisie;17.0;21.0
783;3000;125400;2002;18.0;21.0
784;3000;125400;2003;14.0;18.0
785;3000;125400;2004;21.0;24.0
786;3000;125400;2005;25.0;28.0
787;3000;125400;2006;21.0;24.0
788;3000;125400;2007;26.0;25.0
789;3000;125400;2008;28.0;25.0
790;3000;125400;2009;26.0;25.0
791;3000;125400;2010;26.0;26.0
792;3000;125400;2011;30.0;27.0
793;3000;125400;2012;26.0;25.0
794;3000;125400;2013;27.0;26.0
795;3000;125300;2000;;
796;3000;125300;2001voor revisie;;
797;3000;125300;2001 na revisie;;
798;3000;125300;2002;;
799;3000;125300;2003;;
800;3000;125300;2004;;
801;3000;125300;2005;;
802;3000;125300;2006;;
803;3000;125300;2007;;
804;3000;125300;2008;;
805;3000;125300;2009;;
806;3000;125300;2010;;
807;3000;125300;2011;;
808;3000;125300;2012;;
809;3000;125300;2013;;
810;3000;10050;2000;185.0;35.0
811;3000;10050;2001voor revisie;185.0;34.0
812;3000;10050;2001 na revisie;182.0;34.0
813;3000;10050;2002;182.0;33.0
814;3000;10050;2003;181.0;35.0
815;3000;10050;2004;201.0;39.0
816;3000;10050;2005;198.0;38.0
817;3000;10050;2006;213.0;40.0
818;3000;10050;2007;223.0;39.0
819;3000;10050;2008;221.0;38.0
820;3000;10050;2009;212.0;37.0
821;3000;10050;2010;212.0;39.0
822;3000;10050;2011;205.0;38.0
823;3000;10050;2012;203.0;37.0
824;3000;10050;2013;194.0;33.0
825;3000;10350;2000;13.0;36.0
826;3000;10350;2001voor revisie;12.0;39.0
827;3000;10350;2001 na revisie;10.0;35.0
828;3000;10350;2002;12.0;36.0
829;3000;10350;2003;12.0;35.0
830;3000;10350;2004;12.0;38.0
831;3000;10350;2005;15.0;40.0
832;3000;10350;2006;14.0;35.0
833;3000;10350;2007;17.0;43.0
834;3000;10350;2008;20.0;43.0
835;3000;10350;2009;19.0;39.0
836;3000;10350;2010;17.0;40.0
837;3000;10350;2011;18.0;41.0
838;3000;10350;2012;18.0;41.0
839;3000;10350;2013;15.0;34.0
840;3000;10303;2000;417.0;41.0
841;3000;10303;2001voor revisie;393.0;40.0
842;3000;10303;2001 na revisie;354.0;39.0
843;3000;10303;2002;343.0;39.0
844;3000;10303;2003;376.0;42.0
845;3000;10303;2004;374.0;43.0
846;3000;10303;2005;387.0;45.0
847;3000;10303;2006;398.0;45.0
848;3000;10303;2007;384.0;44.0
849;3000;10303;2008;399.0;43.0
850;3000;10303;2009;425.0;45.0
851;3000;10303;2010;391.0;42.0
852;3000;10303;2011;372.0;40.0
853;3000;10303;2012;365.0;41.0
854;3000;10303;2013;317.0;37.0
855;3000;10302;2000;646.0;41.0
856;3000;10302;2001voor revisie;679.0;43.0
857;3000;10302;2001 na revisie;689.0;42.0
858;3000;10302;2002;652.0;41.0
859;3000;10302;2003;687.0;44.0
860;3000;10302;2004;704.0;45.0
861;3000;10302;2005;711.0;46.0
862;3000;10302;2006;705.0;46.0
863;3000;10302;2007;714.0;47.0
864;3000;10302;2008;693.0;46.0
865;3000;10302;2009;675.0;46.0
866;3000;10302;2010;657.0;45.0
867;3000;10302;2011;630.0;44.0
868;3000;10302;2012;609.0;43.0
869;3000;10302;2013;558.0;41.0
870;3000;124;2000;129.0;27.0
871;3000;124;2001voor revisie;130.0;26.0
872;3000;124;2001 na revisie;135.0;26.0
873;3000;124;2002;131.0;26.0
874;3000;124;2003;130.0;27.0
875;3000;124;2004;130.0;28.0
876;3000;124;2005;139.0;30.0
877;3000;124;2006;129.0;28.0
878;3000;124;2007;140.0;30.0
879;3000;124;2008;132.0;28.0
880;3000;124;2009;119.0;26.0
881;3000;124;2010;116.0;27.0
882;3000;124;2011;109.0;26.0
883;3000;124;2012;104.0;25.0
884;3000;124;2013;94.0;25.0
885;3000;301000;2000;26.0;38.0
886;3000;301000;2001voor revisie;24.0;40.0
887;3000;301000;2001 na revisie;24.0;39.0
888;3000;301000;2002;29.0;41.0
889;3000;301000;2003;30.0;45.0
890;3000;301000;2004;30.0;42.0
891;3000;301000;2005;33.0;49.0
892;3000;301000;2006;30.0;44.0
893;3000;301000;2007;33.0;47.0
894;3000;301000;2008;25.0;50.0
895;3000;301000;2009;26.0;48.0
896;3000;301000;2010;27.0;47.0
897;3000;301000;2011;21.0;39.0
898;3000;301000;2012;21.0;42.0
899;3000;301000;2013;;
900;3000;300003;2000;252.0;38.0
901;3000;300003;2001voor revisie;247.0;38.0
902;3000;300003;2001 na revisie;247.0;38.0
903;3000;300003;2002;226.0;36.0
904;3000;300003;2003;224.0;37.0
905;3000;300003;2004;250.0;40.0
906;3000;300003;2005;248.0;41.0
907;3000;300003;2006;253.0;42.0
908;3000;300003;2007;242.0;40.0
909;3000;300003;2008;391.0;35.0
910;3000;300003;2009;377.0;35.0
911;3000;300003;2010;359.0;35.0
912;3000;300003;2011;338.0;34.0
913;3000;300003;2012;337.0;34.0
914;3000;300003;2013;;
915;3000;300007;2000;779.0;39.0
916;3000;300007;2001voor revisie;772.0;38.0
917;3000;300007;2001 na revisie;781.0;37.0
918;3000;300007;2002;721.0;36.0
919;3000;300007;2003;781.0;39.0
920;3000;300007;2004;796.0;41.0
921;3000;300007;2005;805.0;41.0
922;3000;300007;2006;803.0;41.0
923;3000;300007;2007;828.0;41.0
924;3000;300007;2008;702.0;44.0
925;3000;300007;2009;674.0;44.0
926;3000;300007;2010;649.0;43.0
927;3000;300007;2011;630.0;42.0
928;3000;300007;2012;618.0;41.0
929;3000;300007;2013;;
930;3000;300013;2000;314.0;39.0
931;3000;300013;2001voor revisie;322.0;40.0
932;3000;300013;2001 na revisie;314.0;39.0
933;3000;300013;2002;337.0;41.0
934;3000;300013;2003;346.0;42.0
935;3000;300013;2004;342.0;43.0
936;3000;300013;2005;361.0;46.0
937;3000;300013;2006;370.0;46.0
938;3000;300013;2007;370.0;46.0
939;3000;300013;2008;341.0;44.0
940;3000;300013;2009;366.0;46.0
941;3000;300013;2010;350.0;45.0
942;3000;300013;2011;337.0;43.0
943;3000;300013;2012;304.0;42.0
944;3000;300013;2013;;
945;3000;999999;2000;21.0;32.0
946;3000;999999;2001voor revisie;34.0;41.0
947;3000;999999;2001 na revisie;;
948;3000;999999;2002;;
949;3000;999999;2003;;
950;3000;999999;2004;;
951;3000;999999;2005;;
952;3000;999999;2006;;
953;3000;999999;2007;;
954;3000;999999;2008;;
955;3000;999999;2009;8.0;39.0
956;3000;999999;2010;9.0;37.0
957;3000;999999;2011;9.0;34.0
958;3000;999999;2012;18.0;31.0
959;3000;999999;2013;;
960;3000;21330;2000;1274.0;40.0
961;3000;21330;2001voor revisie;1285.0;39.0
962;3000;21330;2001 na revisie;1256.0;39.0
963;3000;21330;2002;1214.0;38.0
964;3000;21330;2003;1266.0;41.0
965;3000;21330;2004;1288.0;43.0
966;3000;21330;2005;1306.0;44.0
967;3000;21330;2006;1294.0;44.0
968;3000;21330;2007;1300.0;44.0
969;3000;21330;2008;1302.0;43.0
970;3000;21330;2009;1281.0;44.0
971;3000;21330;2010;1216.0;43.0
972;3000;21330;2011;1159.0;42.0
973;3000;21330;2012;1107.0;41.0
974;3000;21330;2013;987.0;38.0
975;3000;21340;2000;117.0;28.0
976;3000;21340;2001voor revisie;115.0;29.0
977;3000;21340;2001 na revisie;114.0;29.0
978;3000;21340;2002;105.0;27.0
979;3000;21340;2003;120.0;29.0
980;3000;21340;2004;132.0;32.0
981;3000;21340;2005;144.0;32.0
982;3000;21340;2006;164.0;34.0
983;3000;21340;2007;177.0;32.0
984;3000;21340;2008;164.0;30.0
985;3000;21340;2009;169.0;31.0
986;3000;21340;2010;177.0;32.0
987;3000;21340;2011;177.0;29.0
988;3000;21340;2012;192.0;30.0
989;3000;21340;2013;192.0;30.0
990;3000;21250;2000;113.0;25.0
991;3000;21250;2001voor revisie;118.0;26.0
992;3000;21250;2001 na revisie;119.0;26.0
993;3000;21250;2002;120.0;24.0
994;3000;21250;2003;131.0;26.0
995;3000;21250;2004;139.0;28.0
996;3000;21250;2005;154.0;30.0
997;3000;21250;2006;153.0;29.0
998;3000;21250;2007;166.0;30.0
999;3000;21250;2008;160.0;28.0
1000;3000;21250;2009;163.0;28.0
1001;3000;21250;2010;159.0;27.0
1002;3000;21250;2011;156.0;26.0
1003;3000;21250;2012;153.0;25.0
1004;3000;21250;2013;140.0;23.0
1005;3000;21260;2000;1278.0;40.0
1006;3000;21260;2001voor revisie;1281.0;40.0
1007;3000;21260;2001 na revisie;1251.0;40.0
1008;3000;21260;2002;1200.0;39.0
1009;3000;21260;2003;1255.0;42.0
1010;3000;21260;2004;1281.0;44.0
1011;3000;21260;2005;1296.0;45.0
1012;3000;21260;2006;1305.0;45.0
1013;3000;21260;2007;1311.0;45.0
1014;3000;21260;2008;1306.0;44.0
1015;3000;21260;2009;1287.0;44.0
1016;3000;21260;2010;1235.0;44.0
1017;3000;21260;2011;1179.0;43.0
1018;3000;21260;2012;1145.0;42.0
1019;3000;21260;2013;1039.0;39.0
1020;4000;100;2000;614.0;25.0
1021;4000;100;2001voor revisie;650.0;25.0
1022;4000;100;2001 na revisie;607.0;24.0
1023;4000;100;2002;627.0;24.0
1024;4000;100;2003;713.0;28.0
1025;4000;100;2004;796.0;31.0
1026;4000;100;2005;833.0;32.0
1027;4000;100;2006;881.0;33.0
1028;4000;100;2007;913.0;32.0
1029;4000;100;2008;949.0;33.0
1030;4000;100;2009;984.0;34.0
1031;4000;100;2010;936.0;32.0
1032;4000;100;2011;922.0;31.0
1033;4000;100;2012;917.0;31.0
1034;4000;100;2013;822.0;28.0
1035;4000;53050;2000;65.0;17.0
1036;4000;53050;2001voor revisie;67.0;17.0
1037;4000;53050;2001 na revisie;66.0;17.0
1038;4000;53050;2002;71.0;18.0
1039;4000;53050;2003;76.0;21.0
1040;4000;53050;2004;81.0;23.0
1041;4000;53050;2005;87.0;26.0
1042;4000;53050;2006;87.0;25.0
1043;4000;53050;2007;87.0;24.0
1044;4000;53050;2008;87.0;23.0
1045;4000;53050;2009;96.0;26.0
1046;4000;53050;2010;78.0;22.0
1047;4000;53050;2011;82.0;23.0
1048;4000;53050;2012;82.0;23.0
1049;4000;53050;2013;70.0;21.0
1050;4000;53500;2000;196.0;24.0
1051;4000;53500;2001voor revisie;197.0;25.0
1052;4000;53500;2001 na revisie;185.0;24.0
1053;4000;53500;2002;187.0;25.0
1054;4000;53500;2003;211.0;28.0
1055;4000;53500;2004;246.0;33.0
1056;4000;53500;2005;243.0;33.0
1057;4000;53500;2006;242.0;33.0
1058;4000;53500;2007;247.0;34.0
1059;4000;53500;2008;251.0;34.0
1060;4000;53500;2009;250.0;34.0
1061;4000;53500;2010;250.0;34.0
1062;4000;53500;2011;247.0;34.0
1063;4000;53500;2012;243.0;33.0
1064;4000;53500;2013;226.0;31.0
1065;4000;53700;2000;182.0;27.0
1066;4000;53700;2001voor revisie;198.0;27.0
1067;4000;53700;2001 na revisie;190.0;27.0
1068;4000;53700;2002;187.0;26.0
1069;4000;53700;2003;210.0;29.0
1070;4000;53700;2004;223.0;31.0
1071;4000;53700;2005;238.0;32.0
1072;4000;53700;2006;254.0;33.0
1073;4000;53700;2007;258.0;32.0
1074;4000;53700;2008;272.0;33.0
1075;4000;53700;2009;276.0;34.0
1076;4000;53700;2010;253.0;32.0
1077;4000;53700;2011;240.0;31.0
1078;4000;53700;2012;238.0;32.0
1079;4000;53700;2013;203.0;28.0
1080;4000;53800;2000;138.0;28.0
1081;4000;53800;2001voor revisie;157.0;29.0
1082;4000;53800;2001 na revisie;139.0;28.0
1083;4000;53800;2002;144.0;27.0
1084;4000;53800;2003;172.0;30.0
1085;4000;53800;2004;192.0;33.0
1086;4000;53800;2005;204.0;34.0
1087;4000;53800;2006;232.0;37.0
1088;4000;53800;2007;241.0;36.0
1089;4000;53800;2008;251.0;36.0
1090;4000;53800;2009;262.0;37.0
1091;4000;53800;2010;255.0;35.0
1092;4000;53800;2011;245.0;33.0
1093;4000;53800;2012;244.0;33.0
1094;4000;53800;2013;218.0;29.0
1095;4000;53900;2000;32.0;26.0
1096;4000;53900;2001voor revisie;31.0;23.0
1097;4000;53900;2001 na revisie;26.0;22.0
1098;4000;53900;2002;37.0;25.0
1099;4000;53900;2003;45.0;29.0
1100;4000;53900;2004;53.0;29.0
1101;4000;53900;2005;60.0;30.0
1102;4000;53900;2006;67.0;30.0
1103;4000;53900;2007;80.0;32.0
1104;4000;53900;2008;88.0;33.0
1105;4000;53900;2009;99.0;32.0
1106;4000;53900;2010;99.0;30.0
1107;4000;53900;2011;107.0;30.0
1108;4000;53900;2012;109.0;28.0
1109;4000;53900;2013;104.0;27.0
1110;4000;18700;2000;99.0;16.0
1111;4000;18700;2001voor revisie;96.0;14.0
1112;4000;18700;2001 na revisie;95.0;14.0
1113;4000;18700;2002;97.0;15.0
1114;4000;18700;2003;103.0;17.0
1115;4000;18700;2004;114.0;19.0
1116;4000;18700;2005;113.0;20.0
1117;4000;18700;2006;112.0;20.0
1118;4000;18700;2007;115.0;20.0
1119;4000;18700;2008;130.0;20.0
1120;4000;18700;2009;124.0;20.0
1121;4000;18700;2010;105.0;18.0
1122;4000;18700;2011;97.0;17.0
1123;4000;18700;2012;99.0;18.0
1124;4000;18700;2013;77.0;15.0
1125;4000;18740;2000;236.0;20.0
1126;4000;18740;2001voor revisie;266.0;22.0
1127;4000;18740;2001 na revisie;252.0;21.0
1128;4000;18740;2002;257.0;21.0
1129;4000;18740;2003;285.0;24.0
1130;4000;18740;2004;304.0;26.0
1131;4000;18740;2005;327.0;27.0
1132;4000;18740;2006;343.0;27.0
1133;4000;18740;2007;356.0;28.0
1134;4000;18740;2008;357.0;28.0
1135;4000;18740;2009;377.0;29.0
1136;4000;18740;2010;351.0;27.0
1137;4000;18740;2011;334.0;25.0
1138;4000;18740;2012;331.0;25.0
1139;4000;18740;2013;278.0;22.0
1140;4000;18790;2000;277.0;41.0
1141;4000;18790;2001voor revisie;286.0;41.0
1142;4000;18790;2001 na revisie;259.0;40.0
1143;4000;18790;2002;272.0;39.0
1144;4000;18790;2003;324.0;43.0
1145;4000;18790;2004;376.0;45.0
1146;4000;18790;2005;391.0;47.0
1147;4000;18790;2006;424.0;49.0
1148;4000;18790;2007;439.0;48.0
1149;4000;18790;2008;462.0;48.0
1150;4000;18790;2009;481.0;48.0
1151;4000;18790;2010;479.0;47.0
1152;4000;18790;2011;488.0;47.0
1153;4000;18790;2012;484.0;45.0
1154;4000;18790;2013;460.0;42.0
1155;4000;18820;2000;;
1156;4000;18820;2001voor revisie;;
1157;4000;18820;2001 na revisie;;
1158;4000;18820;2002;;
1159;4000;18820;2003;;
1160;4000;18820;2004;;
1161;4000;18820;2005;;
1162;4000;18820;2006;;
1163;4000;18820;2007;;
1164;4000;18820;2008;;
1165;4000;18820;2009;;
1166;4000;18820;2010;;
1167;4000;18820;2011;;
1168;4000;18820;2012;2.0;12.0
1169;4000;18820;2013;6.0;15.0
1170;4000;100200;2000;528.0;25.0
1171;4000;100200;2001voor revisie;552.0;26.0
1172;4000;100200;2001 na revisie;519.0;25.0
1173;4000;100200;2002;539.0;25.0
1174;4000;100200;2003;612.0;29.0
1175;4000;100200;2004;673.0;31.0
1176;4000;100200;2005;700.0;32.0
1177;4000;100200;2006;749.0;34.0
1178;4000;100200;2007;772.0;33.0
1179;4000;100200;2008;796.0;34.0
1180;4000;100200;2009;834.0;35.0
1181;4000;100200;2010;790.0;33.0
1182;4000;100200;2011;769.0;32.0
1183;4000;100200;2012;763.0;32.0
1184;4000;100200;2013;683.0;29.0
1185;4000;100300;2000;86.0;22.0
1186;4000;100300;2001voor revisie;98.0;23.0
1187;4000;100300;2001 na revisie;88.0;21.0
1188;4000;100300;2002;87.0;21.0
1189;4000;100300;2003;102.0;23.0
1190;4000;100300;2004;123.0;28.0
1191;4000;100300;2005;132.0;29.0
1192;4000;100300;2006;133.0;28.0
1193;4000;100300;2007;141.0;28.0
1194;4000;100300;2008;153.0;28.0
1195;4000;100300;2009;150.0;28.0
1196;4000;100300;2010;146.0;27.0
1197;4000;100300;2011;153.0;28.0
1198;4000;100300;2012;154.0;28.0
1199;4000;100300;2013;139.0;25.0
1200;4000;100500;2000;61.0;26.0
1201;4000;100500;2001voor revisie;67.0;27.0
1202;4000;100500;2001 na revisie;59.0;25.0
1203;4000;100500;2002;59.0;25.0
1204;4000;100500;2003;66.0;27.0
1205;4000;100500;2004;76.0;31.0
1206;4000;100500;2005;86.0;33.0
1207;4000;100500;2006;86.0;33.0
1208;4000;100500;2007;88.0;33.0
1209;4000;100500;2008;95.0;34.0
1210;4000;100500;2009;94.0;33.0
1211;4000;100500;2010;92.0;33.0
1212;4000;100500;2011;95.0;34.0
1213;4000;100500;2012;91.0;31.0
1214;4000;100500;2013;83.0;29.0
1215;4000;100400;2000;25.0;16.0
1216;4000;100400;2001voor revisie;31.0;17.0
1217;4000;100400;2001 na revisie;28.0;16.0
1218;4000;100400;2002;28.0;15.0
1219;4000;100400;2003;35.0;18.0
1220;4000;100400;2004;47.0;23.0
1221;4000;100400;2005;47.0;23.0
1222;4000;100400;2006;47.0;23.0
1223;4000;100400;2007;53.0;22.0
1224;4000;100400;2008;58.0;22.0
1225;4000;100400;2009;56.0;22.0
1226;4000;100400;2010;54.0;21.0
1227;4000;100400;2011;58.0;22.0
1228;4000;100400;2012;63.0;24.0
1229;4000;100400;2013;55.0;21.0
1230;4000;121600;2000;11.0;19.0
1231;4000;121600;2001voor revisie;12.0;18.0
1232;4000;121600;2001 na revisie;10.0;16.0
1233;4000;121600;2002;11.0;18.0
1234;4000;121600;2003;14.0;22.0
1235;4000;121600;2004;16.0;24.0
1236;4000;121600;2005;16.0;25.0
1237;4000;121600;2006;16.0;24.0
1238;4000;121600;2007;19.0;24.0
1239;4000;121600;2008;18.0;24.0
1240;4000;121600;2009;17.0;24.0
1241;4000;121600;2010;21.0;26.0
1242;4000;121600;2011;21.0;28.0
1243;4000;121600;2012;18.0;25.0
1244;4000;121600;2013;14.0;20.0
1245;4000;115300;2000;4.0;24.0
1246;4000;115300;2001voor revisie;5.0;25.0
1247;4000;115300;2001 na revisie;5.0;26.0
1248;4000;115300;2002;4.0;20.0
1249;4000;115300;2003;4.0;17.0
1250;4000;115300;2004;6.0;29.0
1251;4000;115300;2005;6.0;29.0
1252;4000;115300;2006;6.0;28.0
1253;4000;115300;2007;5.0;25.0
1254;4000;115300;2008;8.0;32.0
1255;4000;115300;2009;6.0;26.0
1256;4000;115300;2010;6.0;25.0
1257;4000;115300;2011;6.0;27.0
1258;4000;115300;2012;7.0;29.0
1259;4000;115300;2013;7.0;29.0
1260;4000;123300;2000;2.0;10.0
1261;4000;123300;2001voor revisie;4.0;12.0
1262;4000;123300;2001 na revisie;3.0;11.0
1263;4000;123300;2002;3.0;9.0
1264;4000;123300;2003;4.0;14.0
1265;4000;123300;2004;7.0;21.0
1266;4000;123300;2005;4.0;13.0
1267;4000;123300;2006;7.0;19.0
1268;4000;123300;2007;8.0;19.0
1269;4000;123300;2008;9.0;19.0
1270;4000;123300;2009;7.0;17.0
1271;4000;123300;2010;8.0;18.0
1272;4000;123300;2011;8.0;17.0
1273;4000;123300;2012;11.0;24.0
1274;4000;123300;2013;8.0;19.0
1275;4000;113800;2000;;
1276;4000;113800;2001voor revisie;2.0;11.0
1277;4000;113800;2001 na revisie;2.0;12.0
1278;4000;113800;2002;3.0;11.0
1279;4000;113800;2003;5.0;19.0
1280;4000;113800;2004;4.0;18.0
1281;4000;113800;2005;6.0;24.0
1282;4000;113800;2006;5.0;21.0
1283;4000;113800;2007;6.0;18.0
1284;4000;113800;2008;6.0;16.0
1285;4000;113800;2009;5.0;16.0
1286;4000;113800;2010;6.0;18.0
1287;4000;113800;2011;6.0;17.0
1288;4000;113800;2012;7.0;21.0
1289;4000;113800;2013;7.0;18.0
1290;4000;125400;2000;7.0;17.0
1291;4000;125400;2001voor revisie;8.0;18.0
1292;4000;125400;2001 na revisie;7.0;16.0
1293;4000;125400;2002;7.0;16.0
1294;4000;125400;2003;9.0;16.0
1295;4000;125400;2004;13.0;24.0
1296;4000;125400;2005;14.0;26.0
1297;4000;125400;2006;13.0;22.0
1298;4000;125400;2007;15.0;21.0
1299;4000;125400;2008;17.0;21.0
1300;4000;125400;2009;20.0;24.0
1301;4000;125400;2010;14.0;18.0
1302;4000;125400;2011;17.0;20.0
1303;4000;125400;2012;20.0;23.0
1304;4000;125400;2013;19.0;22.0
1305;4000;125300;2000;;
1306;4000;125300;2001voor revisie;;
1307;4000;125300;2001 na revisie;;
1308;4000;125300;2002;;
1309;4000;125300;2003;;
1310;4000;125300;2004;;
1311;4000;125300;2005;;
1312;4000;125300;2006;;
1313;4000;125300;2007;;
1314;4000;125300;2008;;
1315;4000;125300;2009;;
1316;4000;125300;2010;;
1317;4000;125300;2011;;
1318;4000;125300;2012;;
1319;4000;125300;2013;;
1320;4000;10050;2000;93.0;26.0
1321;4000;10050;2001voor revisie;110.0;30.0
1322;4000;10050;2001 na revisie;103.0;29.0
1323;4000;10050;2002;96.0;27.0
1324;4000;10050;2003;115.0;32.0
1325;4000;10050;2004;128.0;35.0
1326;4000;10050;2005;126.0;35.0
1327;4000;10050;2006;135.0;36.0
1328;4000;10050;2007;154.0;39.0
1329;4000;10050;2008;131.0;34.0
1330;4000;10050;2009;146.0;37.0
1331;4000;10050;2010;136.0;34.0
1332;4000;10050;2011;139.0;34.0
1333;4000;10050;2012;136.0;33.0
1334;4000;10050;2013;140.0;31.0
1335;4000;10350;2000;30.0;25.0
1336;4000;10350;2001voor revisie;31.0;23.0
1337;4000;10350;2001 na revisie;28.0;23.0
1338;4000;10350;2002;30.0;22.0
1339;4000;10350;2003;36.0;25.0
1340;4000;10350;2004;43.0;30.0
1341;4000;10350;2005;48.0;31.0
1342;4000;10350;2006;54.0;34.0
1343;4000;10350;2007;57.0;31.0
1344;4000;10350;2008;57.0;31.0
1345;4000;10350;2009;61.0;31.0
1346;4000;10350;2010;60.0;32.0
1347;4000;10350;2011;57.0;30.0
1348;4000;10350;2012;61.0;31.0
1349;4000;10350;2013;54.0;27.0
1350;4000;10303;2000;219.0;26.0
1351;4000;10303;2001voor revisie;222.0;27.0
1352;4000;10303;2001 na revisie;189.0;26.0
1353;4000;10303;2002;193.0;26.0
1354;4000;10303;2003;219.0;29.0
1355;4000;10303;2004;240.0;32.0
1356;4000;10303;2005;255.0;34.0
1357;4000;10303;2006;267.0;34.0
1358;4000;10303;2007;258.0;33.0
1359;4000;10303;2008;292.0;36.0
1360;4000;10303;2009;293.0;35.0
1361;4000;10303;2010;280.0;33.0
1362;4000;10303;2011;275.0;32.0
1363;4000;10303;2012;262.0;32.0
1364;4000;10303;2013;235.0;30.0
1365;4000;10302;2000;231.0;25.0
1366;4000;10302;2001voor revisie;246.0;25.0
1367;4000;10302;2001 na revisie;246.0;25.0
1368;4000;10302;2002;259.0;25.0
1369;4000;10302;2003;295.0;28.0
1370;4000;10302;2004;332.0;30.0
1371;4000;10302;2005;345.0;31.0
1372;4000;10302;2006;369.0;32.0
1373;4000;10302;2007;383.0;32.0
1374;4000;10302;2008;407.0;33.0
1375;4000;10302;2009;421.0;34.0
1376;4000;10302;2010;407.0;33.0
1377;4000;10302;2011;394.0;32.0
1378;4000;10302;2012;402.0;32.0
1379;4000;10302;2013;342.0;28.0
1380;4000;124;2000;40.0;16.0
1381;4000;124;2001voor revisie;41.0;15.0
1382;4000;124;2001 na revisie;41.0;15.0
1383;4000;124;2002;49.0;18.0
1384;4000;124;2003;49.0;19.0
1385;4000;124;2004;54.0;22.0
1386;4000;124;2005;59.0;23.0
1387;4000;124;2006;56.0;23.0
1388;4000;124;2007;61.0;23.0
1389;4000;124;2008;62.0;22.0
1390;4000;124;2009;63.0;23.0
1391;4000;124;2010;52.0;21.0
1392;4000;124;2011;57.0;22.0
1393;4000;124;2012;56.0;21.0
1394;4000;124;2013;50.0;19.0
1395;4000;301000;2000;3.0;11.0
1396;4000;301000;2001voor revisie;3.0;11.0
1397;4000;301000;2001 na revisie;3.0;11.0
1398;4000;301000;2002;4.0;14.0
1399;4000;301000;2003;4.0;18.0
1400;4000;301000;2004;6.0;22.0
1401;4000;301000;2005;7.0;25.0
1402;4000;301000;2006;7.0;27.0
1403;4000;301000;2007;7.0;26.0
1404;4000;301000;2008;7.0;28.0
1405;4000;301000;2009;6.0;27.0
1406;4000;301000;2010;5.0;28.0
1407;4000;301000;2011;4.0;18.0
1408;4000;301000;2012;4.0;18.0
1409;4000;301000;2013;;
1410;4000;300003;2000;36.0;21.0
1411;4000;300003;2001voor revisie;37.0;21.0
1412;4000;300003;2001 na revisie;35.0;21.0
