ID;PrognoseInterval;Perioden;Bevolkingsomvang_1;k_0Tot20Jaar_2;k_20Tot65Jaar_3;k_65JaarEnOuder_4;k_0Tot20Jaar_5;k_20Tot65Jaar_6;k_65JaarEnOuder_7;DemografischeDruk_8;Levendgeborenen_9;TotaalVruchtbaarheidscijfer_10;Overledenen_11;LevensverwachtingMannen_12;LevensverwachtingVrouwen_13;Immigratie_14;EmigratieInclSaldoAdmCorrecties_15;MigratiesaldoInclSaldoAdmCorr_16
183;4;2046;15158875.0;3207076.0;8321207.0;3222180.0;20.4;52.7;19.7;75.47;142411;1.5;197071;75.78;78.98;74830;61187;4738
184;4;2047;15108250.0;3184304.0;8323618.0;3175959.0;20.4;52.9;19.4;74.8;141370;1.5;197429;75.88;79.05;74772;62196;4565
185;4;2048;15033020.0;3163520.0;8327096.0;3128324.0;20.3;53.0;19.2;74.03;141621;1.49;197217;76.03;79.17;74724;61942;4435
186;4;2049;14965440.0;3145990.0;8333571.0;3091715.0;20.2;53.2;18.9;73.25;140513;1.5;195849;76.04;79.13;74657;61940;5867
187;4;2050;14914580.0;3114894.0;8335690.0;3050312.0;20.1;53.4;18.7;72.68;141101;1.49;195760;75.98;79.03;74597;62366;6059
188;5;2004;;;;;;;;;198310;1.77;149193;76.91;81.59;104051;122643;-2805
189;5;2005;16310285.0;3994095.0;10032700.0;2288986.0;24.5;61.5;14.0;62.66;196176;1.79;152471;77.4;81.89;108815;124775;5446
190;5;2006;16363890.0;3996235.0;10047578.0;2331296.0;24.5;61.4;14.3;63.06;194642;1.81;156384;77.74;82.06;113812;124954;11564
191;5;2007;16420050.0;3995659.0;10074679.0;2368522.0;24.4;61.4;14.5;63.3;192488;1.82;158490;78.15;82.34;119258;123908;16043
192;5;2008;16474860.0;3992767.0;10096984.0;2411114.0;24.3;61.4;14.7;63.59;191033;1.84;160783;78.4;82.48;124766;123463;22590
193;5;2009;16532120.0;3990438.0;10112886.0;2464796.0;24.2;61.3;15.0;64.06;190256;1.85;163176;78.58;82.6;130090;123418;27582
194;5;2010;16593455.0;3985994.0;10129080.0;2525947.0;24.1;61.2;15.3;64.6;189479;1.86;165577;78.77;82.75;134797;123478;30362
195;5;2011;16648480.0;3971472.0;10158846.0;2576587.0;24.0;61.2;15.6;64.83;189655;1.86;169399;78.98;82.93;138806;124654;33878
196;5;2012;16707945.0;3958548.0;10127286.0;2689856.0;23.8;60.9;16.3;66.09;190099;1.87;171933;79.15;83.07;142003;123882;36970
197;5;2013;16779090.0;3950882.0;10102673.0;2795134.0;23.7;60.5;16.9;67.25;191568;1.88;173219;79.38;83.28;144188;126363;37625
198;5;2014;16846190.0;3946892.0;10089730.0;2886792.0;23.6;60.3;17.4;68.23;192495;1.88;175624;79.59;83.47;145550;124791;36550
199;5;2015;16903820.0;3943408.0;10085578.0;2967098.0;23.5;60.1;17.9;69.04;193545;1.88;178969;79.71;83.56;146451;127242;38450
200;5;2016;16969350.0;3945418.0;10078952.0;3047562.0;23.4;59.9;18.3;69.84;195049;1.89;180709;79.77;83.61;147190;126181;39480
201;5;2017;17033744.0;3948545.0;10078105.0;3120184.0;23.4;59.8;18.7;70.63;196266;1.89;183142;79.96;83.79;147840;125302;39257
202;5;2018;17097136.0;3953918.0;10077272.0;3196252.0;23.3;59.6;19.1;71.49;197870;1.9;186978;80.18;83.99;148338;126938;38181
203;5;2019;17164564.0;3950790.0;10079931.0;3271210.0;23.3;59.5;19.5;72.21;200255;1.91;188070;80.28;84.07;148805;123903;40600
204;5;2020;17220150.0;3947187.0;10083724.0;3345552.0;23.2;59.4;19.9;72.88;201755;1.91;192856;80.33;84.11;149227;125415;39172
205;5;2021;17273870.0;3942002.0;10088754.0;3418214.0;23.1;59.2;20.3;73.55;203827;1.91;194889;80.44;84.2;149493;124136;41364
206;5;2022;17338924.0;3941082.0;10095777.0;3489098.0;23.0;59.1;20.7;74.32;204915;1.92;198214;80.65;84.39;149722;124779;41328
207;5;2023;17392064.0;3949024.0;10084726.0;3561015.0;23.0;58.9;21.1;75.21;205723;1.92;202241;80.73;84.45;149931;125501;41408
208;5;2024;17458880.0;3952984.0;10070116.0;3634771.0;23.0;58.8;21.5;76.15;206660;1.93;204020;80.72;84.43;150118;124624;41490
209;5;2025;17517590.0;3963915.0;10055284.0;3717994.0;23.0;58.5;21.9;77.28;209233;1.93;208433;80.88;84.57;150334;124518;41183
210;5;2026;17570020.0;3981298.0;10037312.0;3790145.0;23.0;58.3;22.3;78.43;209909;1.94;212544;80.99;84.66;150501;122887;41634
211;5;2027;17628760.0;3999639.0;10004208.0;3865587.0;23.1;58.0;22.7;79.63;210247;1.94;215396;81.17;84.82;150642;122455;43608
212;5;2028;17687180.0;4015992.0;9975142.0;3937156.0;23.2;57.7;23.1;80.82;211903;1.95;219718;81.25;84.88;150748;123121;44972
213;5;2029;17745110.0;4045365.0;9933561.0;4013981.0;23.3;57.4;23.5;82.08;212057;1.95;223227;81.28;84.9;150827;121089;44020
214;5;2030;17805790.0;4069285.0;9892931.0;4080924.0;23.4;57.1;23.9;83.47;211046;1.95;225808;81.43;85.03;150910;120403;44105
215;5;2031;17831576.0;4089481.0;9866344.0;4152202.0;23.5;56.8;24.2;84.69;212266;1.96;228698;81.52;85.1;150978;119199;45749
216;5;2032;17878160.0;4114419.0;9835908.0;4209467.0;23.6;56.6;24.5;85.93;212391;1.96;231930;81.47;85.03;151036;117324;45069
217;5;2033;17916776.0;4145484.0;9806350.0;4259285.0;23.7;56.3;24.8;87.07;212532;1.96;235454;81.58;85.12;151057;116694;47684
218;5;2034;17946504.0;4177516.0;9784214.0;4313065.0;23.9;56.1;25.1;88.1;212728;1.95;238782;81.8;85.32;151108;116245;48230
219;5;2035;17974896.0;4203394.0;9756606.0;4370600.0;24.0;55.9;25.4;89.37;212566;1.97;241939;81.75;85.25;151141;113956;49437
220;5;2036;18016720.0;4230145.0;9735786.0;4415860.0;24.1;55.7;25.7;90.5;211768;1.97;243091;81.86;85.33;151137;113665;50558
221;5;2037;18042930.0;4250565.0;9721867.0;4451375.0;24.2;55.6;25.9;91.35;211516;1.97;245915;81.88;85.33;151145;112991;50706
222;5;2038;18102256.0;4272477.0;9731657.0;4476758.0;24.2;55.5;26.1;91.98;210639;1.98;246900;82.09;85.51;151131;111195;52188
223;5;2039;18150844.0;4294811.0;9758440.0;4479473.0;24.3;55.5;26.0;92.03;212218;1.98;250129;82.11;85.51;151152;110326;51419
224;5;2040;18188040.0;4314177.0;9786946.0;4469816.0;24.3;55.7;26.0;91.97;212562;1.97;252988;82.19;85.57;151173;110380;51052
225;5;2041;18192630.0;4323707.0;9825890.0;4441651.0;24.3;55.9;25.9;91.76;213834;1.98;252305;82.24;85.59;151172;110051;53123
226;5;2042;18204956.0;4339009.0;9853976.0;4409824.0;24.4;56.1;25.8;91.44;214290;1.98;252214;82.36;85.68;151187;107036;53033
227;5;2043;18217470.0;4343704.0;9911933.0;4388515.0;24.4;56.3;25.7;90.97;214246;1.99;252064;82.41;85.71;151219;106440;54477
228;5;2044;18245450.0;4352627.0;9962027.0;4367739.0;24.4;56.5;25.6;90.5;215444;1.98;254319;82.5;85.76;151181;107161;53329
229;5;2045;18263680.0;4364389.0;10006680.0;4342735.0;24.5;56.8;25.5;89.92;216432;1.99;254718;82.61;85.85;151149;106679;55324
230;5;2046;18301436.0;4379061.0;10061400.0;4332849.0;24.5;57.0;25.5;89.59;218051;1.99;252701;82.64;85.84;151139;104573;56720
231;5;2047;18335940.0;4393182.0;10127112.0;4294323.0;24.5;57.2;25.4;89.17;221309;2.0;250259;82.87;86.04;151112;103455;57159
232;5;2048;18390104.0;4409206.0;10180757.0;4275883.0;24.6;57.5;25.2;88.57;222576;2.01;248408;82.94;86.08;151090;103089;55864
233;5;2049;18422800.0;4414560.0;10234125.0;4252101.0;24.6;57.7;25.0;87.85;225458;2.01;247241;83.01;86.1;151062;104456;55781
234;5;2050;18453296.0;4424803.0;10284320.0;4238731.0;24.6;57.9;24.9;87.25;226177;2.01;246061;83.13;86.19;151037;105481;56387
