ID;Sectoren;Perioden;TotaalBelastingen_1;BTWBelastingOverToegevoegdeWaarde_2;LoonEnInkomstenbelasting_3;Vennootschapsbelasting_4;Accijnzen_5;VerbruiksbelOpMilieugrondslag_6;Milieuheffingen_7;Motorrijtuigenbelasting_8;BPMBelPersonenautoSEnMotorrijw_9;Overdrachtsbelasting_10;Onroerendezaakbelasting_11;Dividendbelasting_12;Vermogensheffingen_13;Assurantiebelasting_14;Kansspelbelasting_15;BankenbelastingInclResolutieheffing_16;Verhuurderheffing_17;Loonkostenheffing_18;OverigeBelastingen_19;TotaalBelastOpProductieEnInvoer_20;TotaalProductgebondenBelastingen_21;BTWBelastingOverToegevoegdeWaarde_22;TotaalAccijnzen_23;Benzineaccijns_24;AccijnsOpOverigeMineraleOlien_25;Tabakaccijns_26;Alcoholaccijns_27;Bieraccijns_28;WijnaccijnsEAMousserendeDranken_29;OverigeAccijnzen_30;VerbruiksbelOpAlcoholvrijeDranken_31;BelastingenOpMilieugrondslag_32;BPMBelOpPersonenautoSEnMotorrijw_33;Kansspelbelasting_34;Overdrachtsbelasting_35;Assurantiebelasting_36;Kapitaalbelasting_37;VoorraadheffingAardolieprodukten_38;TotaalNietProductgebondenBelastingen_39;Onroerendezaakbelasting_40;Motorrijtuigenbelasting_41;TotaalMilieuheffingen_42;Rioolrechten_43;HeffingenOpWaterverontreiniging_44;OmslagheffingWaterschappen_45;OverigeMilieuheffingen_46;BankenbelastingInclResolutieheffing_47;Verhuurderheffing_48;Loonkostenheffing_49;PBOHeffingen_50;InschrijfgeldenKamerVanKoophandel_51;Toeristenbelasting_52;NietProductgebondenOverig_53;TotaalBelastOpInkomenEnVermogen_54;TotaalBelastingenOpInkomen_55;Vennootschapsbelasting_56;Loonbelasting_57;Inkomstenbelasting_58;Dividendbelasting_59;Kansspelbelasting_60;TotaalBelastingenOpVermogen_61;Onroerendezaakbelasting_62;Vermogensbelasting_63;Motorrijtuigenbelasting_64;TotaalMilieuheffingen_65;Rioolrechten_66;HeffingenOpWaterverontreiniging_67;OmslagheffingWaterschappen_68;OverigeBelastingenInkomenEnVermogen_69;Vermogensheffingen_70
178;Rijk;2015;146623;44879.0;51387.0;16108.0;11207.0;5024.0;214.0;3973.0;1462.0;1772.0;;3116.0;1614.0;2375.0;476.0;932.0;1345.0;208.0;531;70746;67270.0;44879.0;11207.0;4109.0;3757.0;2222.0;314.0;451.0;329.0;25.0;207.0;5024.0;1462.0;238.0;1772.0;2375.0;0.0;106.0;3476;;767.0;214.0;;16.0;;198.0;932.0;1345.0;208.0;;;;10.0;74263.0;70849.0;16108.0;53953.0;-2566.0;3116.0;238.0;3414.0;;0.0;3206.0;;;;;208.0;1614.0
179;Rijk;2016 1e kwartaal;39628;10854.0;12292.0;7432.0;2804.0;1691.0;56.0;1006.0;407.0;513.0;;448.0;381.0;856.0;114.0;228.0;365.0;37.0;144;18146;17262.0;10854.0;2804.0;1040.0;926.0;567.0;84.0;98.0;82.0;7.0;53.0;1691.0;407.0;57.0;513.0;856.0;0.0;27.0;884;;194.0;56.0;;5.0;;51.0;228.0;365.0;37.0;;;;4.0;21101.0;20229.0;7432.0;12386.0;-94.0;448.0;57.0;872.0;;0.0;812.0;;;;;60.0;381.0
180;Rijk;2016 2e kwartaal;42350;11688.0;15329.0;5870.0;2959.0;1095.0;56.0;1024.0;399.0;503.0;;1578.0;401.0;539.0;118.0;229.0;371.0;37.0;154;18231;17336.0;11688.0;2959.0;1045.0;969.0;665.0;76.0;120.0;79.0;5.0;67.0;1095.0;399.0;59.0;503.0;539.0;0.0;27.0;895;;198.0;56.0;;4.0;;52.0;229.0;371.0;37.0;;;;4.0;23718.0;22836.0;5870.0;16012.0;-683.0;1578.0;59.0;882.0;;0.0;826.0;;;;;56.0;401.0
181;Rijk;2016 3e kwartaal;35885;11449.0;11490.0;4573.0;2880.0;891.0;56.0;1006.0;399.0;568.0;;516.0;559.0;544.0;114.0;235.0;371.0;34.0;200;17788;16894.0;11449.0;2880.0;1020.0;933.0;638.0;76.0;125.0;83.0;5.0;78.0;891.0;399.0;57.0;568.0;544.0;0.0;28.0;894;;194.0;56.0;;4.0;;52.0;235.0;371.0;34.0;;;;4.0;17538.0;16636.0;4573.0;11973.0;-483.0;516.0;57.0;902.0;;0.0;812.0;;;;;90.0;559.0
182;Rijk;2016 4e kwartaal;37959;14566.0;11067.0;3160.0;3064.0;1654.0;56.0;1022.0;346.0;708.0;;435.0;504.0;526.0;136.0;229.0;367.0;55.0;64;21922;21016.0;14566.0;3064.0;1121.0;1034.0;621.0;88.0;103.0;89.0;8.0;58.0;1654.0;346.0;68.0;708.0;526.0;0.0;26.0;906;;197.0;56.0;;4.0;;52.0;229.0;367.0;55.0;;;;2.0;15533.0;14730.0;3160.0;14918.0;-3851.0;435.0;68.0;803.0;;0.0;825.0;;;;;-22.0;504.0
183;Rijk;2016;155822;48557.0;50178.0;21035.0;11707.0;5331.0;224.0;4058.0;1551.0;2292.0;;2977.0;1845.0;2465.0;482.0;921.0;1474.0;163.0;562;76087;72508.0;48557.0;11707.0;4226.0;3862.0;2491.0;324.0;446.0;333.0;25.0;256.0;5331.0;1551.0;241.0;2292.0;2465.0;0.0;108.0;3579;;783.0;224.0;;17.0;;207.0;921.0;1474.0;163.0;;;;14.0;77890.0;74431.0;21035.0;55289.0;-5111.0;2977.0;241.0;3459.0;;0.0;3275.0;;;;;184.0;1845.0
184;Rijk;2017 1e kwartaal;45869;10914.0;15637.0;10044.0;2771.0;1761.0;64.0;981.0;589.0;570.0;;441.0;361.0;785.0;124.0;230.0;417.0;33.0;147;18478;17540.0;10914.0;2771.0;1056.0;939.0;516.0;82.0;96.0;76.0;6.0;60.0;1761.0;589.0;62.0;570.0;785.0;0.0;28.0;938;;189.0;64.0;;5.0;;59.0;230.0;417.0;33.0;;;;5.0;27030.0;26184.0;10044.0;13299.0;2338.0;441.0;62.0;846.0;;0.0;792.0;;;;;54.0;361.0
185;Rijk;2017 2e kwartaal;43328;12215.0;16656.0;4309.0;3052.0;1130.0;64.0;1028.0;519.0;669.0;;1674.0;439.0;565.0;142.0;236.0;416.0;37.0;177;19280;18324.0;12215.0;3052.0;1096.0;1000.0;661.0;79.0;128.0;83.0;5.0;76.0;1130.0;519.0;71.0;669.0;565.0;0.0;27.0;956;;198.0;64.0;;5.0;;59.0;236.0;416.0;37.0;;;;5.0;23609.0;22710.0;4309.0;17658.0;-1002.0;1674.0;71.0;899.0;;0.0;830.0;;;;;69.0;439.0
186;Rijk;2017 3e kwartaal;37156;12102.0;12627.0;3946.0;2828.0;952.0;64.0;1040.0;488.0;706.0;;530.0;341.0;550.0;114.0;243.0;416.0;37.0;172;18739;17773.0;12102.0;2828.0;1025.0;923.0;605.0;77.0;115.0;78.0;5.0;62.0;952.0;488.0;57.0;706.0;550.0;0.0;28.0;966;;201.0;64.0;;5.0;;59.0;243.0;416.0;37.0;;;;5.0;18076.0;17160.0;3946.0;13220.0;-593.0;530.0;57.0;916.0;;0.0;839.0;;;;;77.0;341.0
187;Rijk;2017 4e kwartaal;43853;14583.0;16119.0;3114.0;3036.0;1730.0;32.0;1021.0;404.0;781.0;;1015.0;500.0;586.0;92.0;239.0;369.0;41.0;191;22145;21262.0;14583.0;3036.0;1116.0;1012.0;615.0;92.0;109.0;85.0;7.0;68.0;1730.0;404.0;46.0;781.0;586.0;0.0;28.0;883;;197.0;32.0;;3.0;;29.0;239.0;369.0;41.0;;;;5.0;21208.0;20294.0;3114.0;18044.0;-1925.0;1015.0;46.0;914.0;;0.0;824.0;;;;;90.0;500.0
188;Rijk;2017;170206;49814.0;61039.0;21413.0;11687.0;5573.0;224.0;4070.0;2000.0;2726.0;;3660.0;1641.0;2486.0;472.0;948.0;1618.0;148.0;687;78642;74899.0;49814.0;11687.0;4293.0;3874.0;2397.0;330.0;448.0;322.0;23.0;266.0;5573.0;2000.0;236.0;2726.0;2486.0;0.0;111.0;3743;;785.0;224.0;;18.0;;206.0;948.0;1618.0;148.0;;;;20.0;89923.0;86348.0;21413.0;62221.0;-1182.0;3660.0;236.0;3575.0;;0.0;3285.0;;;;;290.0;1641.0
189;Overige centrale overheid;1995;325;;;;;;;;;;;;;;;;;;325;325;;;;;;;;;;;;;;;;;;;325;;;;;;;;;;;325.0;;;0.0;;;;;;;;;;;;;;;;;
190;Overige centrale overheid;1996;352;;;;;;;;;;;;;;;;;;352;352;;;;;;;;;;;;;;;;;;;352;;;;;;;;;;;352.0;;;0.0;;;;;;;;;;;;;;;;;
191;Overige centrale overheid;1997;333;;;;;;;;;;;;;;;;;;333;333;;;;;;;;;;;;;;;;;;;333;;;;;;;;;;;333.0;;;0.0;;;;;;;;;;;;;;;;;
192;Overige centrale overheid;1998;316;;;;;;;;;;;;;;;;;;316;316;;;;;;;;;;;;;;;;;;;316;;;;;;;;;;;316.0;;;0.0;;;;;;;;;;;;;;;;;
193;Overige centrale overheid;1999;301;;;;;;;;;;;;;;;;;;301;301;;;;;;;;;;;;;;;;;;;301;;;;;;;;;;;301.0;;;0.0;;;;;;;;;;;;;;;;;
194;Overige centrale overheid;2000;290;;;;;;;;;;;;;;;;;;290;290;;;;;;;;;;;;;;;;;;;290;;;;;;;;;;;290.0;;;0.0;;;;;;;;;;;;;;;;;
195;Overige centrale overheid;2001;358;;;;;;;;;;;;;;;;;;358;358;;;;;;;;;;;;;;;;;;;358;;;;;;;;;;;358.0;;;0.0;;;;;;;;;;;;;;;;;
196;Overige centrale overheid;2002;334;;;;;;;;;;;;;;;;;;334;334;;;;;;;;;;;;;;;;;;;334;;;;;;;;;;;334.0;;;0.0;;;;;;;;;;;;;;;;;
197;Overige centrale overheid;2003;249;;;;;;;;;;;;;;;;;;249;249;;;;;;;;;;;;;;;;;;;249;;;;;;;;;;;249.0;;;0.0;;;;;;;;;;;;;;;;;
198;Overige centrale overheid;2004;244;;;;;;;;;;;;;;;;;;244;244;;;;;;;;;;;;;;;;;;;244;;;;;;;;;;;244.0;;;0.0;;;;;;;;;;;;;;;;;
199;Overige centrale overheid;2005;237;;;;;;;;;;;;;;;;;;237;237;;;;;;;;;;;;;;;;;;;237;;;;;;;;;;;237.0;;;0.0;;;;;;;;;;;;;;;;;
200;Overige centrale overheid;2006;198;;;;;;;;;;;;;;;;;;198;198;;;;;;;;;;;;;;;;;;;198;;;;;;;;;;;198.0;;;0.0;;;;;;;;;;;;;;;;;
201;Overige centrale overheid;2007;186;;;;;;;;;;;;;;;;;;186;186;;;;;;;;;;;;;;;;;;;186;;;;;;;;;;;186.0;;;0.0;;;;;;;;;;;;;;;;;
202;Overige centrale overheid;2008 1e kwartaal;64;;;;;;;;;;;;;;;;;;64;64;;;;;;;;;;;;;;;;;;;64;;;;;;;;;;;45.0;;;19.0;;;;;;;;;;;;;;;;;
203;Overige centrale overheid;2008 2e kwartaal;64;;;;;;;;;;;;;;;;;;64;64;;;;;;;;;;;;;;;;;;;64;;;;;;;;;;;45.0;;;19.0;;;;;;;;;;;;;;;;;
204;Overige centrale overheid;2008 3e kwartaal;63;;;;;;;;;;;;;;;;;;63;63;;;;;;;;;;;;;;;;;;;63;;;;;;;;;;;44.0;;;19.0;;;;;;;;;;;;;;;;;
205;Overige centrale overheid;2008 4e kwartaal;64;;;;;;;;;;;;;;;;;;64;64;;;;;;;;;;;;;;;;;;;64;;;;;;;;;;;44.0;;;20.0;;;;;;;;;;;;;;;;;
206;Overige centrale overheid;2008;255;;;;;;;;;;;;;;;;;;255;255;;;;;;;;;;;;;;;;;;;255;;;;;;;;;;;178.0;;;77.0;;;;;;;;;;;;;;;;;
207;Overige centrale overheid;2009 1e kwartaal;60;;;;;;;;;;;;;;;;;;60;60;;;;;;;;;;;;;;;;;;;60;;;;;;;;;;;45.0;;;15.0;;;;;;;;;;;;;;;;;
208;Overige centrale overheid;2009 2e kwartaal;62;;;;;;;;;;;;;;;;;;62;62;;;;;;;;;;;;;;;;;;;62;;;;;;;;;;;46.0;;;16.0;;;;;;;;;;;;;;;;;
209;Overige centrale overheid;2009 3e kwartaal;64;;;;;;;;;;;;;;;;;;64;64;;;;;;;;;;;;;;;;;;;64;;;;;;;;;;;45.0;;;19.0;;;;;;;;;;;;;;;;;
210;Overige centrale overheid;2009 4e kwartaal;69;;;;;;;;;;;;;;;;;;69;69;;;;;;;;;;;;;;;;;;;69;;;;;;;;;;;46.0;;;23.0;;;;;;;;;;;;;;;;;
211;Overige centrale overheid;2009;255;;;;;;;;;;;;;;;;;;255;255;;;;;;;;;;;;;;;;;;;255;;;;;;;;;;;182.0;;;73.0;;;;;;;;;;;;;;;;;
212;Overige centrale overheid;2010 1e kwartaal;68;;;;;;;;;;;;;;;;;;68;68;;;;;;;;;;;;;;;;;;;68;;;;;;;;;;;43.0;;;25.0;;;;;;;;;;;;;;;;;
213;Overige centrale overheid;2010 2e kwartaal;65;;;;;;;;;;;;;;;;;;65;65;;;;;;;;;;;;;;;;;;;65;;;;;;;;;;;42.0;;;23.0;;;;;;;;;;;;;;;;;
214;Overige centrale overheid;2010 3e kwartaal;59;;;;;;;;;;;;;;;;;;59;59;;;;;;;;;;;;;;;;;;;59;;;;;;;;;;;42.0;;;17.0;;;;;;;;;;;;;;;;;
215;Overige centrale overheid;2010 4e kwartaal;53;;;;;;;;;;;;;;;;;;53;53;;;;;;;;;;;;;;;;;;;53;;;;;;;;;;;42.0;;;11.0;;;;;;;;;;;;;;;;;
216;Overige centrale overheid;2010;245;;;;;;;;;;;;;;;;;;245;245;;;;;;;;;;;;;;;;;;;245;;;;;;;;;;;169.0;;;76.0;;;;;;;;;;;;;;;;;
217;Overige centrale overheid;2011 1e kwartaal;57;;;;;;;;;;;;;;;;;;57;57;;;;;;;;;;;;;;;;;;;57;;;;;;;;;;;40.0;;;17.0;;;;;;;;;;;;;;;;;
218;Overige centrale overheid;2011 2e kwartaal;79;;;;;;;;;;;;;;;;;;79;79;;;;;;;;;;;;;;;;;;;79;;;;;;;;;;;44.0;;;35.0;;;;;;;;;;;;;;;;;
219;Overige centrale overheid;2011 3e kwartaal;67;;;;;;;;;;;;;;;;;;67;67;;;;;;;;;;;;;;;;;;;67;;;;;;;;;;;44.0;;;23.0;;;;;;;;;;;;;;;;;
220;Overige centrale overheid;2011 4e kwartaal;75;;;;;;;;;;;;;;;;;;75;75;;;;;;;;;;;;;;;;;;;75;;;;;;;;;;;44.0;;;31.0;;;;;;;;;;;;;;;;;
221;Overige centrale overheid;2011;278;;;;;;;;;;;;;;;;;;278;278;;;;;;;;;;;;;;;;;;;278;;;;;;;;;;;172.0;;;106.0;;;;;;;;;;;;;;;;;
222;Overige centrale overheid;2012 1e kwartaal;48;;;;;;;;;;;;;;;;;;48;48;;;;;;;;;;;;;;;;;;;48;;;;;;;;;;;41.0;;;7.0;;;;;;;;;;;;;;;;;
223;Overige centrale overheid;2012 2e kwartaal;46;;;;;;;;;;;;;;;;;;46;46;;;;;;;;;;;;;;;;;;;46;;;;;;;;;;;40.0;;;6.0;;;;;;;;;;;;;;;;;
224;Overige centrale overheid;2012 3e kwartaal;46;;;;;;;;;;;;;;;;;;46;46;;;;;;;;;;;;;;;;;;;46;;;;;;;;;;;40.0;;;6.0;;;;;;;;;;;;;;;;;
225;Overige centrale overheid;2012 4e kwartaal;50;;;;;;;;;;;;;;;;;;50;50;;;;;;;;;;;;;;;;;;;50;;;;;;;;;;;44.0;;;6.0;;;;;;;;;;;;;;;;;
226;Overige centrale overheid;2012;190;;;;;;;;;;;;;;;;;;190;190;;;;;;;;;;;;;;;;;;;190;;;;;;;;;;;165.0;;;25.0;;;;;;;;;;;;;;;;;
227;Overige centrale overheid;2013 1e kwartaal;161;;;;;;;;;;;;;;;;;;161;161;;;;;;;;;;;;;;;;;;;161;;;;;;;;;;;35.0;;;126.0;;;;;;;;;;;;;;;;;
228;Overige centrale overheid;2013 2e kwartaal;162;;;;;;;;;;;;;;;;;;162;162;;;;;;;;;;;;;;;;;;;162;;;;;;;;;;;36.0;;;126.0;;;;;;;;;;;;;;;;;
229;Overige centrale overheid;2013 3e kwartaal;163;;;;;;;;;;;;;;;;;;163;163;;;;;;;;;;;;;;;;;;;163;;;;;;;;;;;36.0;;;127.0;;;;;;;;;;;;;;;;;
230;Overige centrale overheid;2013 4e kwartaal;161;;;;;;;;;;;;;;;;;;161;161;;;;;;;;;;;;;;;;;;;161;;;;;;;;;;;32.0;;;129.0;;;;;;;;;;;;;;;;;
231;Overige centrale overheid;2013;647;;;;;;;;;;;;;;;;;;647;647;;;;;;;;;;;;;;;;;;;647;;;;;;;;;;;139.0;;;508.0;;;;;;;;;;;;;;;;;
232;Overige centrale overheid;2014 1e kwartaal;121;;;;;;;;;;;;;;;;;;121;121;;;;;;;;;;;;;;;;;;;121;;;;;;;;;;;8.0;;;113.0;;;;;;;;;;;;;;;;;
233;Overige centrale overheid;2014 2e kwartaal;122;;;;;;;;;;;;;;;;;;122;122;;;;;;;;;;;;;;;;;;;122;;;;;;;;;;;8.0;;;114.0;;;;;;;;;;;;;;;;;
234;Overige centrale overheid;2014 3e kwartaal;123;;;;;;;;;;;;;;;;;;123;123;;;;;;;;;;;;;;;;;;;123;;;;;;;;;;;9.0;;;114.0;;;;;;;;;;;;;;;;;
235;Overige centrale overheid;2014 4e kwartaal;122;;;;;;;;;;;;;;;;;;122;122;;;;;;;;;;;;;;;;;;;122;;;;;;;;;;;8.0;;;114.0;;;;;;;;;;;;;;;;;
236;Overige centrale overheid;2014;488;;;;;;;;;;;;;;;;;;488;488;;;;;;;;;;;;;;;;;;;488;;;;;;;;;;;33.0;;;455.0;;;;;;;;;;;;;;;;;
237;Overige centrale overheid;2015 1e kwartaal;0;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;0.0;;;0.0;;;;;;;;;;;;;;;;;
238;Overige centrale overheid;2015 2e kwartaal;0;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;0.0;;;0.0;;;;;;;;;;;;;;;;;
239;Overige centrale overheid;2015 3e kwartaal;0;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;0.0;;;0.0;;;;;;;;;;;;;;;;;
240;Overige centrale overheid;2015 4e kwartaal;0;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;0.0;;;0.0;;;;;;;;;;;;;;;;;
241;Overige centrale overheid;2015;0;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;0.0;;;0.0;;;;;;;;;;;;;;;;;
242;Overige centrale overheid;2016 1e kwartaal;0;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;0.0;;;0.0;;;;;;;;;;;;;;;;;
243;Overige centrale overheid;2016 2e kwartaal;0;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;0.0;;;0.0;;;;;;;;;;;;;;;;;
244;Overige centrale overheid;2016 3e kwartaal;0;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;0.0;;;0.0;;;;;;;;;;;;;;;;;
245;Overige centrale overheid;2016 4e kwartaal;0;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;0.0;;;0.0;;;;;;;;;;;;;;;;;
246;Overige centrale overheid;2016;0;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;0.0;;;0.0;;;;;;;;;;;;;;;;;
247;Overige centrale overheid;2017 1e kwartaal;0;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;0.0;;;0.0;;;;;;;;;;;;;;;;;
248;Overige centrale overheid;2017 2e kwartaal;0;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;0.0;;;0.0;;;;;;;;;;;;;;;;;
249;Overige centrale overheid;2017 3e kwartaal;0;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;0.0;;;0.0;;;;;;;;;;;;;;;;;
250;Overige centrale overheid;2017 4e kwartaal;0;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;0.0;;;0.0;;;;;;;;;;;;;;;;;
251;Overige centrale overheid;2017;0;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;0.0;;;0.0;;;;;;;;;;;;;;;;;
252;Lokale overheid;1995;3951;;;;;;1714.0;145.0;;;1855.0;;8.0;;;;;;229;2271;;;;;;;;;;;;;;;;;;;2271;1317.0;35.0;737.0;146.0;270.0;315.0;6.0;;;;;123.0;53.0;6.0;1672.0;;;;;;;1672.0;538.0;;110.0;977.0;311.0;556.0;110.0;47.0;8.0
253;Lokale overheid;1996;4436;;;;;;1769.0;477.0;;;1953.0;;4.0;;;;;;233;2356;;;;;;;;;;;;;;;;;;;2356;1372.0;95.0;702.0;95.0;279.0;322.0;6.0;;;;;124.0;57.0;6.0;2076.0;;;;;;;2076.0;581.0;;382.0;1067.0;372.0;581.0;114.0;46.0;4.0
254;Lokale overheid;1997;4722;;;;;;1891.0;513.0;;;2078.0;;5.0;;;;;;235;2542;;;;;;;;;;;;;;;;;;;2542;1475.0;115.0;763.0;104.0;305.0;345.0;9.0;;;;;123.0;59.0;7.0;2175.0;;;;;;;2175.0;603.0;;398.0;1128.0;418.0;582.0;128.0;46.0;5.0
255;Lokale overheid;1998;5092;;;;;;1962.0;627.0;;;2249.0;;6.0;;;;;;248;2686;;;;;;;;;;;;;;;;;;;2686;1598.0;125.0;764.0;113.0;288.0;354.0;9.0;;;;;124.0;68.0;7.0;2400.0;;;;;;;2400.0;651.0;;502.0;1198.0;452.0;612.0;134.0;49.0;6.0
256;Lokale overheid;1999;5284;;;;;;2059.0;632.0;;;2337.0;;7.0;;;;;;249;2794;;;;;;;;;;;;;;;;;;;2794;1660.0;127.0;808.0;119.0;290.0;375.0;24.0;;;;;117.0;74.0;8.0;2483.0;;;;;;;2483.0;677.0;;505.0;1251.0;475.0;638.0;138.0;50.0;7.0
257;Lokale overheid;2000;5725;;;;;;2201.0;714.0;;;2543.0;;4.0;;;;;;263;3016;;;;;;;;;;;;;;;;;;;3016;1806.0;143.0;856.0;130.0;297.0;395.0;34.0;;;;;120.0;83.0;8.0;2705.0;;;;;;;2705.0;737.0;;571.0;1345.0;520.0;670.0;155.0;52.0;4.0
258;Lokale overheid;2001;6120;;;;;;2351.0;760.0;;;2723.0;;4.0;;;;;;282;3235;;;;;;;;;;;;;;;;;;;3235;1934.0;152.0;922.0;140.0;308.0;434.0;40.0;;;;;123.0;95.0;9.0;2881.0;;;;;;;2881.0;789.0;;608.0;1429.0;561.0;696.0;172.0;55.0;4.0
259;Lokale overheid;2002;6512;;;;;;2486.0;818.0;;;2907.0;;3.0;;;;;;298;3453;;;;;;;;;;;;;;;;;;;3453;2065.0;163.0;986.0;149.0;325.0;453.0;59.0;;;;;129.0;101.0;9.0;3056.0;;;;;;;3056.0;842.0;;655.0;1500.0;597.0;722.0;181.0;59.0;3.0
260;Lokale overheid;2003;6976;;;;;;2624.0;881.0;;;3163.0;;4.0;;;;;;304;3677;;;;;;;;;;;;;;;;;;;3677;2247.0;175.0;1013.0;161.0;334.0;485.0;33.0;;;;;136.0;96.0;10.0;3295.0;;;;;;;3295.0;916.0;;706.0;1611.0;644.0;765.0;202.0;62.0;4.0
261;Lokale overheid;2004;7423;;;;;;2735.0;974.0;;;3390.0;;4.0;;;;;;320;3881;;;;;;;;;;;;;;;;;;;3881;2408.0;193.0;1026.0;153.0;336.0;503.0;34.0;;;;;139.0;105.0;10.0;3538.0;;;;;;;3538.0;982.0;;781.0;1709.0;678.0;805.0;226.0;66.0;4.0
262;Lokale overheid;2005;7810;;;;;;2837.0;1055.0;;;3590.0;;4.0;;;;;;324;4051;;;;;;;;;;;;;;;;;;;4051;2559.0;210.0;1029.0;155.0;333.0;505.0;36.0;;;;;135.0;108.0;10.0;3755.0;;;;;;;3755.0;1031.0;;845.0;1808.0;731.0;832.0;245.0;71.0;4.0
263;Lokale overheid;2006;7021;;;;;;3009.0;1115.0;;;2558.0;;7.0;;;;;;332;4143;;;;;;;;;;;;;;;;;;;4143;2558.0;222.0;1103.0;204.0;341.0;523.0;35.0;;;;;136.0;114.0;10.0;2871.0;;;;;;;2871.0;;;893.0;1906.0;808.0;834.0;264.0;72.0;7.0
264;Lokale overheid;2007;7361;;;;;;3120.0;1204.0;;;2685.0;;5.0;;;;;;347;4296;;;;;;;;;;;;;;;;;;;4296;2685.0;231.0;1108.0;211.0;335.0;527.0;35.0;;;;;136.0;125.0;11.0;3060.0;;;;;;;3060.0;;;973.0;2012.0;883.0;855.0;274.0;75.0;5.0
265;Lokale overheid;2008 1e kwartaal;1926;;;;;;813.0;348.0;;;675.0;;1.0;;;;;;89;1093;;;;;;;;;;;;;;;;;;;1093;675.0;70.0;279.0;52.0;88.0;134.0;5.0;;;;;33.0;34.0;2.0;832.0;;;;;;;832.0;;;278.0;534.0;239.0;226.0;69.0;20.0;1.0
266;Lokale overheid;2008 2e kwartaal;1955;;;;;;837.0;337.0;;;691.0;;0.0;;;;;;90;1102;;;;;;;;;;;;;;;;;;;1102;691.0;61.0;280.0;53.0;88.0;134.0;5.0;;;;;33.0;34.0;3.0;853.0;;;;;;;853.0;;;276.0;557.0;261.0;227.0;69.0;20.0;0.0
267;Lokale overheid;2008 3e kwartaal;1952;;;;;;859.0;336.0;;;666.0;;0.0;;;;;;91;1090;;;;;;;;;;;;;;;;;;;1090;666.0;62.0;291.0;52.0;100.0;134.0;5.0;;;;;34.0;35.0;2.0;862.0;;;;;;;862.0;;;274.0;568.0;257.0;239.0;72.0;20.0;0.0
268;Lokale overheid;2008 4e kwartaal;1892;;;;;;728.0;312.0;;;762.0;;0.0;;;;;;90;1157;;;;;;;;;;;;;;;;;;;1157;762.0;64.0;259.0;54.0;67.0;133.0;5.0;;;;;35.0;34.0;3.0;735.0;;;;;;;735.0;;;248.0;469.0;207.0;193.0;69.0;18.0;0.0
269;Lokale overheid;2008;7725;;;;;;3237.0;1333.0;;;2794.0;;1.0;;;;;;360;4442;;;;;;;;;;;;;;;;;;;4442;2794.0;257.0;1109.0;211.0;343.0;535.0;20.0;;;;;135.0;137.0;10.0;3282.0;;;;;;;3282.0;;;1076.0;2128.0;964.0;885.0;279.0;78.0;1.0
270;Lokale overheid;2009 1e kwartaal;2004;;;;;;849.0;346.0;;;713.0;;1.0;;;;;;95;1149;;;;;;;;;;;;;;;;;;;1149;713.0;67.0;296.0;56.0;74.0;162.0;4.0;;;;;37.0;33.0;3.0;854.0;;;;;;;854.0;;;279.0;553.0;260.0;195.0;98.0;22.0;1.0
271;Lokale overheid;2009 2e kwartaal;2033;;;;;;862.0;342.0;;;735.0;;1.0;;;;;;93;1170;;;;;;;;;;;;;;;;;;;1170;735.0;65.0;298.0;55.0;72.0;166.0;5.0;;;;;37.0;32.0;3.0;862.0;;;;;;;862.0;;;277.0;564.0;270.0;195.0;99.0;21.0;1.0
272;Lokale overheid;2009 3e kwartaal;1997;;;;;;862.0;340.0;;;706.0;;0.0;;;;;;89;1139;;;;;;;;;;;;;;;;;;;1139;706.0;63.0;300.0;55.0;73.0;167.0;5.0;;;;;36.0;30.0;4.0;858.0;;;;;;;858.0;;;277.0;562.0;269.0;195.0;98.0;19.0;0.0
