ID;BedrijfstakkenBranchesSBI2008;Perioden;IndexcijfersOmzet_1;OmzetontwikkelingTOVEenJaarEerder_2
837;51 Vervoer door de lucht;2016 3e kwartaal;138.9;-3.3
838;51 Vervoer door de lucht;2016 4e kwartaal;110.4;-3.7
839;51 Vervoer door de lucht;2016;117.4;-2.3
840;51 Vervoer door de lucht;2017 1e kwartaal;105.8;4.5
841;51 Vervoer door de lucht;2017 2e kwartaal;125.6;5.3
842;51 Vervoer door de lucht;2017 3e kwartaal;142.1;2.3
843;51 Vervoer door de lucht;2017 4e kwartaal;116.4;5.4
844;51 Vervoer door de lucht;2017;122.5;4.3
845;52 Opslag, dienstverlening voor vervoer;2005 1e kwartaal;82.1;
846;52 Opslag, dienstverlening voor vervoer;2005 2e kwartaal;88.8;
847;52 Opslag, dienstverlening voor vervoer;2005 3e kwartaal;89.1;
848;52 Opslag, dienstverlening voor vervoer;2005 4e kwartaal;94.2;
849;52 Opslag, dienstverlening voor vervoer;2005;88.5;
850;52 Opslag, dienstverlening voor vervoer;2006 1e kwartaal;90.7;10.4
851;52 Opslag, dienstverlening voor vervoer;2006 2e kwartaal;97.3;9.6
852;52 Opslag, dienstverlening voor vervoer;2006 3e kwartaal;92.8;4.1
853;52 Opslag, dienstverlening voor vervoer;2006 4e kwartaal;101.5;7.7
854;52 Opslag, dienstverlening voor vervoer;2006;95.6;7.9
855;52 Opslag, dienstverlening voor vervoer;2007 1e kwartaal;98.7;8.9
856;52 Opslag, dienstverlening voor vervoer;2007 2e kwartaal;104.8;7.7
857;52 Opslag, dienstverlening voor vervoer;2007 3e kwartaal;106.9;15.2
858;52 Opslag, dienstverlening voor vervoer;2007 4e kwartaal;114.7;13.1
859;52 Opslag, dienstverlening voor vervoer;2007;106.3;11.2
860;52 Opslag, dienstverlening voor vervoer;2008 1e kwartaal;104.1;5.4
861;52 Opslag, dienstverlening voor vervoer;2008 2e kwartaal;110.4;5.3
862;52 Opslag, dienstverlening voor vervoer;2008 3e kwartaal;110.7;3.5
863;52 Opslag, dienstverlening voor vervoer;2008 4e kwartaal;110.2;-4.0
864;52 Opslag, dienstverlening voor vervoer;2008;108.8;2.4
865;52 Opslag, dienstverlening voor vervoer;2009 1e kwartaal;93.5;-10.1
866;52 Opslag, dienstverlening voor vervoer;2009 2e kwartaal;94.6;-14.3
867;52 Opslag, dienstverlening voor vervoer;2009 3e kwartaal;94.3;-14.8
868;52 Opslag, dienstverlening voor vervoer;2009 4e kwartaal;96.3;-12.6
869;52 Opslag, dienstverlening voor vervoer;2009;94.7;-13.0
870;52 Opslag, dienstverlening voor vervoer;2010 1e kwartaal;93.1;-0.5
871;52 Opslag, dienstverlening voor vervoer;2010 2e kwartaal;99.3;5.0
872;52 Opslag, dienstverlening voor vervoer;2010 3e kwartaal;103.3;9.5
873;52 Opslag, dienstverlening voor vervoer;2010 4e kwartaal;104.4;8.4
874;52 Opslag, dienstverlening voor vervoer;2010;100.0;5.6
875;52 Opslag, dienstverlening voor vervoer;2011 1e kwartaal;100.2;7.6
876;52 Opslag, dienstverlening voor vervoer;2011 2e kwartaal;106.1;6.9
877;52 Opslag, dienstverlening voor vervoer;2011 3e kwartaal;106.1;2.8
878;52 Opslag, dienstverlening voor vervoer;2011 4e kwartaal;109.1;4.5
879;52 Opslag, dienstverlening voor vervoer;2011;105.4;5.4
880;52 Opslag, dienstverlening voor vervoer;2012 1e kwartaal;103.6;3.4
881;52 Opslag, dienstverlening voor vervoer;2012 2e kwartaal;109.8;3.5
882;52 Opslag, dienstverlening voor vervoer;2012 3e kwartaal;109.0;2.7
883;52 Opslag, dienstverlening voor vervoer;2012 4e kwartaal;109.5;0.4
884;52 Opslag, dienstverlening voor vervoer;2012;108.0;2.4
885;52 Opslag, dienstverlening voor vervoer;2013 1e kwartaal;104.6;1.0
886;52 Opslag, dienstverlening voor vervoer;2013 2e kwartaal;109.1;-0.6
887;52 Opslag, dienstverlening voor vervoer;2013 3e kwartaal;110.1;1.0
888;52 Opslag, dienstverlening voor vervoer;2013 4e kwartaal;110.8;1.2
889;52 Opslag, dienstverlening voor vervoer;2013;108.7;0.7
890;52 Opslag, dienstverlening voor vervoer;2014 1e kwartaal;105.2;0.6
891;52 Opslag, dienstverlening voor vervoer;2014 2e kwartaal;112.2;2.8
892;52 Opslag, dienstverlening voor vervoer;2014 3e kwartaal;113.8;3.3
893;52 Opslag, dienstverlening voor vervoer;2014 4e kwartaal;115.2;4.0
894;52 Opslag, dienstverlening voor vervoer;2014;111.6;2.7
895;52 Opslag, dienstverlening voor vervoer;2015 1e kwartaal;109.6;4.2
896;52 Opslag, dienstverlening voor vervoer;2015 2e kwartaal;113.8;1.5
897;52 Opslag, dienstverlening voor vervoer;2015 3e kwartaal;115.0;1.1
898;52 Opslag, dienstverlening voor vervoer;2015 4e kwartaal;118.8;3.2
899;52 Opslag, dienstverlening voor vervoer;2015;114.3;2.4
900;52 Opslag, dienstverlening voor vervoer;2016 1e kwartaal;108.7;-0.9
901;52 Opslag, dienstverlening voor vervoer;2016 2e kwartaal;112.8;-0.9
902;52 Opslag, dienstverlening voor vervoer;2016 3e kwartaal;112.6;-2.1
903;52 Opslag, dienstverlening voor vervoer;2016 4e kwartaal;119.1;0.2
904;52 Opslag, dienstverlening voor vervoer;2016;113.3;-0.9
905;52 Opslag, dienstverlening voor vervoer;2017 1e kwartaal;113.2;4.1
906;52 Opslag, dienstverlening voor vervoer;2017 2e kwartaal;118.2;4.8
907;52 Opslag, dienstverlening voor vervoer;2017 3e kwartaal;118.7;5.4
908;52 Opslag, dienstverlening voor vervoer;2017 4e kwartaal;124.9;4.9
909;52 Opslag, dienstverlening voor vervoer;2017;118.8;4.8
910;521 Opslag;2005 1e kwartaal;78.5;
911;521 Opslag;2005 2e kwartaal;81.4;
912;521 Opslag;2005 3e kwartaal;84.9;
913;521 Opslag;2005 4e kwartaal;98.1;
914;521 Opslag;2005;85.7;
915;521 Opslag;2006 1e kwartaal;90.2;14.9
916;521 Opslag;2006 2e kwartaal;94.4;15.9
917;521 Opslag;2006 3e kwartaal;94.2;10.9
918;521 Opslag;2006 4e kwartaal;105.1;7.2
919;521 Opslag;2006;95.9;11.9
920;521 Opslag;2007 1e kwartaal;96.7;7.3
921;521 Opslag;2007 2e kwartaal;97.1;2.9
922;521 Opslag;2007 3e kwartaal;88.0;-6.5
923;521 Opslag;2007 4e kwartaal;95.5;-9.1
924;521 Opslag;2007;94.3;-1.7
925;521 Opslag;2008 1e kwartaal;96.4;-0.3
926;521 Opslag;2008 2e kwartaal;99.3;2.3
927;521 Opslag;2008 3e kwartaal;94.0;6.8
928;521 Opslag;2008 4e kwartaal;104.4;9.3
929;521 Opslag;2008;98.5;4.5
930;521 Opslag;2009 1e kwartaal;91.7;-4.9
931;521 Opslag;2009 2e kwartaal;99.6;0.4
932;521 Opslag;2009 3e kwartaal;98.3;4.5
933;521 Opslag;2009 4e kwartaal;101.1;-3.1
934;521 Opslag;2009;97.7;-0.9
935;521 Opslag;2010 1e kwartaal;95.8;4.5
936;521 Opslag;2010 2e kwartaal;98.2;-1.4
937;521 Opslag;2010 3e kwartaal;102.4;4.2
938;521 Opslag;2010 4e kwartaal;103.6;2.4
939;521 Opslag;2010;100.0;2.4
940;521 Opslag;2011 1e kwartaal;102.9;7.4
941;521 Opslag;2011 2e kwartaal;106.2;8.1
942;521 Opslag;2011 3e kwartaal;103.8;1.4
943;521 Opslag;2011 4e kwartaal;107.2;3.5
944;521 Opslag;2011;105.0;5.0
945;521 Opslag;2012 1e kwartaal;104.5;1.5
946;521 Opslag;2012 2e kwartaal;106.4;0.3
947;521 Opslag;2012 3e kwartaal;98.1;-5.4
948;521 Opslag;2012 4e kwartaal;103.7;-3.2
949;521 Opslag;2012;103.2;-1.7
950;521 Opslag;2013 1e kwartaal;101.6;-2.8
951;521 Opslag;2013 2e kwartaal;103.4;-2.9
952;521 Opslag;2013 3e kwartaal;106.2;8.2
953;521 Opslag;2013 4e kwartaal;110.8;6.8
954;521 Opslag;2013;105.5;2.2
955;521 Opslag;2014 1e kwartaal;108.8;7.2
956;521 Opslag;2014 2e kwartaal;112.7;9.0
957;521 Opslag;2014 3e kwartaal;113.7;7.0
958;521 Opslag;2014 4e kwartaal;114.8;3.5
959;521 Opslag;2014;112.5;6.6
960;521 Opslag;2015 1e kwartaal;110.4;1.4
961;521 Opslag;2015 2e kwartaal;110.0;-2.4
962;521 Opslag;2015 3e kwartaal;111.3;-2.1
963;521 Opslag;2015 4e kwartaal;113.3;-1.3
964;521 Opslag;2015;111.2;-1.1
965;521 Opslag;2016 1e kwartaal;108.1;-2.0
966;521 Opslag;2016 2e kwartaal;109.4;-0.5
967;521 Opslag;2016 3e kwartaal;108.3;-2.7
968;521 Opslag;2016 4e kwartaal;112.6;-0.6
969;521 Opslag;2016;109.6;-1.5
970;521 Opslag;2017 1e kwartaal;109.9;1.6
971;521 Opslag;2017 2e kwartaal;110.7;1.2
972;521 Opslag;2017 3e kwartaal;114.5;5.7
973;521 Opslag;2017 4e kwartaal;124.9;10.9
974;521 Opslag;2017;115.0;4.9
975;522 Dienstverlening voor vervoer;2005 1e kwartaal;82.8;
976;522 Dienstverlening voor vervoer;2005 2e kwartaal;90.2;
977;522 Dienstverlening voor vervoer;2005 3e kwartaal;90.0;
978;522 Dienstverlening voor vervoer;2005 4e kwartaal;93.4;
979;522 Dienstverlening voor vervoer;2005;89.1;
980;522 Dienstverlening voor vervoer;2006 1e kwartaal;90.8;9.6
981;522 Dienstverlening voor vervoer;2006 2e kwartaal;97.9;8.5
982;522 Dienstverlening voor vervoer;2006 3e kwartaal;92.5;2.9
983;522 Dienstverlening voor vervoer;2006 4e kwartaal;100.8;7.8
984;522 Dienstverlening voor vervoer;2006;95.5;7.2
985;522 Dienstverlening voor vervoer;2007 1e kwartaal;99.1;9.2
986;522 Dienstverlening voor vervoer;2007 2e kwartaal;106.3;8.6
987;522 Dienstverlening voor vervoer;2007 3e kwartaal;110.7;19.6
988;522 Dienstverlening voor vervoer;2007 4e kwartaal;118.5;17.6
989;522 Dienstverlening voor vervoer;2007;108.7;13.8
990;522 Dienstverlening voor vervoer;2008 1e kwartaal;105.6;6.5
991;522 Dienstverlening voor vervoer;2008 2e kwartaal;112.5;5.8
992;522 Dienstverlening voor vervoer;2008 3e kwartaal;113.9;3.0
993;522 Dienstverlening voor vervoer;2008 4e kwartaal;111.3;-6.1
994;522 Dienstverlening voor vervoer;2008;110.8;2.0
995;522 Dienstverlening voor vervoer;2009 1e kwartaal;93.9;-11.0
996;522 Dienstverlening voor vervoer;2009 2e kwartaal;93.6;-16.9
997;522 Dienstverlening voor vervoer;2009 3e kwartaal;93.5;-17.9
998;522 Dienstverlening voor vervoer;2009 4e kwartaal;95.3;-14.3
999;522 Dienstverlening voor vervoer;2009;94.1;-15.1
1000;522 Dienstverlening voor vervoer;2010 1e kwartaal;92.6;-1.4
1001;522 Dienstverlening voor vervoer;2010 2e kwartaal;99.5;6.3
1002;522 Dienstverlening voor vervoer;2010 3e kwartaal;103.4;10.6
1003;522 Dienstverlening voor vervoer;2010 4e kwartaal;104.5;9.6
1004;522 Dienstverlening voor vervoer;2010;100.0;6.3
1005;522 Dienstverlening voor vervoer;2011 1e kwartaal;99.7;7.7
1006;522 Dienstverlening voor vervoer;2011 2e kwartaal;106.1;6.7
1007;522 Dienstverlening voor vervoer;2011 3e kwartaal;106.6;3.1
1008;522 Dienstverlening voor vervoer;2011 4e kwartaal;109.4;4.7
1009;522 Dienstverlening voor vervoer;2011;105.4;5.4
1010;522 Dienstverlening voor vervoer;2012 1e kwartaal;103.4;3.8
1011;522 Dienstverlening voor vervoer;2012 2e kwartaal;110.5;4.1
1012;522 Dienstverlening voor vervoer;2012 3e kwartaal;111.1;4.2
1013;522 Dienstverlening voor vervoer;2012 4e kwartaal;110.6;1.0
1014;522 Dienstverlening voor vervoer;2012;108.9;3.3
1015;522 Dienstverlening voor vervoer;2013 1e kwartaal;105.2;1.8
1016;522 Dienstverlening voor vervoer;2013 2e kwartaal;110.3;-0.2
1017;522 Dienstverlening voor vervoer;2013 3e kwartaal;110.9;-0.2
1018;522 Dienstverlening voor vervoer;2013 4e kwartaal;110.8;0.2
1019;522 Dienstverlening voor vervoer;2013;109.3;0.4
1020;522 Dienstverlening voor vervoer;2014 1e kwartaal;104.5;-0.7
1021;522 Dienstverlening voor vervoer;2014 2e kwartaal;112.1;1.7
1022;522 Dienstverlening voor vervoer;2014 3e kwartaal;113.8;2.6
1023;522 Dienstverlening voor vervoer;2014 4e kwartaal;115.3;4.1
1024;522 Dienstverlening voor vervoer;2014;111.4;2.0
1025;522 Dienstverlening voor vervoer;2015 1e kwartaal;109.5;4.8
1026;522 Dienstverlening voor vervoer;2015 2e kwartaal;114.6;2.2
1027;522 Dienstverlening voor vervoer;2015 3e kwartaal;115.7;1.7
1028;522 Dienstverlening voor vervoer;2015 4e kwartaal;119.9;4.0
1029;522 Dienstverlening voor vervoer;2015;114.9;3.2
1030;522 Dienstverlening voor vervoer;2016 1e kwartaal;108.8;-0.7
1031;522 Dienstverlening voor vervoer;2016 2e kwartaal;113.5;-1.0
1032;522 Dienstverlening voor vervoer;2016 3e kwartaal;113.5;-2.0
1033;522 Dienstverlening voor vervoer;2016 4e kwartaal;120.4;0.4
1034;522 Dienstverlening voor vervoer;2016;114.0;-0.8
1035;522 Dienstverlening voor vervoer;2017 1e kwartaal;113.8;4.6
1036;522 Dienstverlening voor vervoer;2017 2e kwartaal;119.7;5.4
1037;522 Dienstverlening voor vervoer;2017 3e kwartaal;119.5;5.4
1038;522 Dienstverlening voor vervoer;2017 4e kwartaal;124.9;3.7
1039;522 Dienstverlening voor vervoer;2017;119.5;4.8
1040;5221 Dienstverlening voor landvervoer;2005 1e kwartaal;69.4;
1041;5221 Dienstverlening voor landvervoer;2005 2e kwartaal;83.1;
1042;5221 Dienstverlening voor landvervoer;2005 3e kwartaal;81.1;
1043;5221 Dienstverlening voor landvervoer;2005 4e kwartaal;84.1;
1044;5221 Dienstverlening voor landvervoer;2005;79.4;
1045;5221 Dienstverlening voor landvervoer;2006 1e kwartaal;86.9;25.2
1046;5221 Dienstverlening voor landvervoer;2006 2e kwartaal;97.6;17.4
1047;5221 Dienstverlening voor landvervoer;2006 3e kwartaal;96.5;19.0
1048;5221 Dienstverlening voor landvervoer;2006 4e kwartaal;104.7;24.6
1049;5221 Dienstverlening voor landvervoer;2006;96.4;21.4
1050;5221 Dienstverlening voor landvervoer;2007 1e kwartaal;94.0;8.2
1051;5221 Dienstverlening voor landvervoer;2007 2e kwartaal;94.3;-3.4
1052;5221 Dienstverlening voor landvervoer;2007 3e kwartaal;93.9;-2.7
1053;5221 Dienstverlening voor landvervoer;2007 4e kwartaal;101.0;-3.6
1054;5221 Dienstverlening voor landvervoer;2007;95.8;-0.7
1055;5221 Dienstverlening voor landvervoer;2008 1e kwartaal;92.2;-1.9
1056;5221 Dienstverlening voor landvervoer;2008 2e kwartaal;94.6;0.3
1057;5221 Dienstverlening voor landvervoer;2008 3e kwartaal;90.2;-3.9
1058;5221 Dienstverlening voor landvervoer;2008 4e kwartaal;99.6;-1.4
1059;5221 Dienstverlening voor landvervoer;2008;94.1;-1.7
1060;5221 Dienstverlening voor landvervoer;2009 1e kwartaal;93.1;1.0
1061;5221 Dienstverlening voor landvervoer;2009 2e kwartaal;96.4;1.9
1062;5221 Dienstverlening voor landvervoer;2009 3e kwartaal;97.0;7.6
1063;5221 Dienstverlening voor landvervoer;2009 4e kwartaal;107.5;8.0
1064;5221 Dienstverlening voor landvervoer;2009;98.5;4.7
1065;5221 Dienstverlening voor landvervoer;2010 1e kwartaal;95.0;2.1
1066;5221 Dienstverlening voor landvervoer;2010 2e kwartaal;98.4;2.1
1067;5221 Dienstverlening voor landvervoer;2010 3e kwartaal;96.4;-0.6
1068;5221 Dienstverlening voor landvervoer;2010 4e kwartaal;110.2;2.4
1069;5221 Dienstverlening voor landvervoer;2010;100.0;1.5
1070;5221 Dienstverlening voor landvervoer;2011 1e kwartaal;99.8;5.0
1071;5221 Dienstverlening voor landvervoer;2011 2e kwartaal;105.9;7.6
1072;5221 Dienstverlening voor landvervoer;2011 3e kwartaal;104.3;8.1
1073;5221 Dienstverlening voor landvervoer;2011 4e kwartaal;114.9;4.3
1074;5221 Dienstverlening voor landvervoer;2011;106.2;6.2
1075;5221 Dienstverlening voor landvervoer;2012 1e kwartaal;104.0;4.2
1076;5221 Dienstverlening voor landvervoer;2012 2e kwartaal;113.0;6.7
1077;5221 Dienstverlening voor landvervoer;2012 3e kwartaal;108.9;4.5
1078;5221 Dienstverlening voor landvervoer;2012 4e kwartaal;114.5;-0.3
1079;5221 Dienstverlening voor landvervoer;2012;110.1;3.7
1080;5221 Dienstverlening voor landvervoer;2013 1e kwartaal;104.7;0.7
1081;5221 Dienstverlening voor landvervoer;2013 2e kwartaal;110.3;-2.4
1082;5221 Dienstverlening voor landvervoer;2013 3e kwartaal;112.2;3.0
1083;5221 Dienstverlening voor landvervoer;2013 4e kwartaal;118.4;3.3
1084;5221 Dienstverlening voor landvervoer;2013;111.4;1.1
1085;5221 Dienstverlening voor landvervoer;2014 1e kwartaal;105.7;0.9
1086;5221 Dienstverlening voor landvervoer;2014 2e kwartaal;114.0;3.4
1087;5221 Dienstverlening voor landvervoer;2014 3e kwartaal;111.9;-0.2
1088;5221 Dienstverlening voor landvervoer;2014 4e kwartaal;121.7;2.8
1089;5221 Dienstverlening voor landvervoer;2014;113.4;1.8
1090;5221 Dienstverlening voor landvervoer;2015 1e kwartaal;112.6;6.5
1091;5221 Dienstverlening voor landvervoer;2015 2e kwartaal;119.3;4.6
1092;5221 Dienstverlening voor landvervoer;2015 3e kwartaal;117.7;5.2
1093;5221 Dienstverlening voor landvervoer;2015 4e kwartaal;126.6;4.0
1094;5221 Dienstverlening voor landvervoer;2015;119.1;5.0
1095;5221 Dienstverlening voor landvervoer;2016 1e kwartaal;120.8;7.3
1096;5221 Dienstverlening voor landvervoer;2016 2e kwartaal;135.7;13.8
1097;5221 Dienstverlening voor landvervoer;2016 3e kwartaal;131.0;11.3
1098;5221 Dienstverlening voor landvervoer;2016 4e kwartaal;136.4;7.8
1099;5221 Dienstverlening voor landvervoer;2016;131.0;10.0
1100;5221 Dienstverlening voor landvervoer;2017 1e kwartaal;121.3;0.4
1101;5221 Dienstverlening voor landvervoer;2017 2e kwartaal;138.8;2.2
1102;5221 Dienstverlening voor landvervoer;2017 3e kwartaal;136.9;4.5
1103;5221 Dienstverlening voor landvervoer;2017 4e kwartaal;145.4;6.6
1104;5221 Dienstverlening voor landvervoer;2017;135.6;3.5
1105;5222 Dienstverlening voor de scheepvaart;2005 1e kwartaal;80.7;
1106;5222 Dienstverlening voor de scheepvaart;2005 2e kwartaal;80.1;
1107;5222 Dienstverlening voor de scheepvaart;2005 3e kwartaal;85.4;
1108;5222 Dienstverlening voor de scheepvaart;2005 4e kwartaal;87.1;
1109;5222 Dienstverlening voor de scheepvaart;2005;83.3;
1110;5222 Dienstverlening voor de scheepvaart;2006 1e kwartaal;81.9;1.5
1111;5222 Dienstverlening voor de scheepvaart;2006 2e kwartaal;89.7;12.0
1112;5222 Dienstverlening voor de scheepvaart;2006 3e kwartaal;92.8;8.8
1113;5222 Dienstverlening voor de scheepvaart;2006 4e kwartaal;95.6;9.7
1114;5222 Dienstverlening voor de scheepvaart;2006;90.0;8.0
1115;5222 Dienstverlening voor de scheepvaart;2007 1e kwartaal;91.8;12.0
1116;5222 Dienstverlening voor de scheepvaart;2007 2e kwartaal;101.6;13.2
1117;5222 Dienstverlening voor de scheepvaart;2007 3e kwartaal;100.0;7.7
1118;5222 Dienstverlening voor de scheepvaart;2007 4e kwartaal;111.6;16.8
1119;5222 Dienstverlening voor de scheepvaart;2007;101.2;12.5
1120;5222 Dienstverlening voor de scheepvaart;2008 1e kwartaal;90.9;-1.0
1121;5222 Dienstverlening voor de scheepvaart;2008 2e kwartaal;108.3;6.6
1122;5222 Dienstverlening voor de scheepvaart;2008 3e kwartaal;115.2;15.3
1123;5222 Dienstverlening voor de scheepvaart;2008 4e kwartaal;109.6;-1.8
1124;5222 Dienstverlening voor de scheepvaart;2008;106.0;4.7
1125;5222 Dienstverlening voor de scheepvaart;2009 1e kwartaal;93.0;2.3
1126;5222 Dienstverlening voor de scheepvaart;2009 2e kwartaal;97.7;-9.8
1127;5222 Dienstverlening voor de scheepvaart;2009 3e kwartaal;95.4;-17.2
1128;5222 Dienstverlening voor de scheepvaart;2009 4e kwartaal;95.0;-13.3
1129;5222 Dienstverlening voor de scheepvaart;2009;95.3;-10.1
1130;5222 Dienstverlening voor de scheepvaart;2010 1e kwartaal;93.6;0.6
1131;5222 Dienstverlening voor de scheepvaart;2010 2e kwartaal;99.4;1.7
1132;5222 Dienstverlening voor de scheepvaart;2010 3e kwartaal;102.9;7.9
1133;5222 Dienstverlening voor de scheepvaart;2010 4e kwartaal;104.1;9.6
1134;5222 Dienstverlening voor de scheepvaart;2010;100.0;5.0
1135;5222 Dienstverlening voor de scheepvaart;2011 1e kwartaal;100.2;7.1
1136;5222 Dienstverlening voor de scheepvaart;2011 2e kwartaal;100.4;1.1
1137;5222 Dienstverlening voor de scheepvaart;2011 3e kwartaal;107.7;4.6
1138;5222 Dienstverlening voor de scheepvaart;2011 4e kwartaal;108.6;4.3
1139;5222 Dienstverlening voor de scheepvaart;2011;104.2;4.2
1140;5222 Dienstverlening voor de scheepvaart;2012 1e kwartaal;110.4;10.2
1141;5222 Dienstverlening voor de scheepvaart;2012 2e kwartaal;102.1;1.7
1142;5222 Dienstverlening voor de scheepvaart;2012 3e kwartaal;102.7;-4.6
1143;5222 Dienstverlening voor de scheepvaart;2012 4e kwartaal;110.9;2.1
1144;5222 Dienstverlening voor de scheepvaart;2012;106.5;2.2
1145;5222 Dienstverlening voor de scheepvaart;2013 1e kwartaal;104.0;-5.8
1146;5222 Dienstverlening voor de scheepvaart;2013 2e kwartaal;106.4;4.3
1147;5222 Dienstverlening voor de scheepvaart;2013 3e kwartaal;119.2;16.1
1148;5222 Dienstverlening voor de scheepvaart;2013 4e kwartaal;124.9;12.7
1149;5222 Dienstverlening voor de scheepvaart;2013;113.6;6.7
1150;5222 Dienstverlening voor de scheepvaart;2014 1e kwartaal;111.2;6.9
1151;5222 Dienstverlening voor de scheepvaart;2014 2e kwartaal;113.1;6.3
1152;5222 Dienstverlening voor de scheepvaart;2014 3e kwartaal;113.6;-4.6
1153;5222 Dienstverlening voor de scheepvaart;2014 4e kwartaal;115.9;-7.2
1154;5222 Dienstverlening voor de scheepvaart;2014;113.5;-0.1
1155;5222 Dienstverlening voor de scheepvaart;2015 1e kwartaal;113.1;1.7
1156;5222 Dienstverlening voor de scheepvaart;2015 2e kwartaal;114.2;0.9
1157;5222 Dienstverlening voor de scheepvaart;2015 3e kwartaal;115.9;2.0
1158;5222 Dienstverlening voor de scheepvaart;2015 4e kwartaal;123.5;6.5
1159;5222 Dienstverlening voor de scheepvaart;2015;116.6;2.8
1160;5222 Dienstverlening voor de scheepvaart;2016 1e kwartaal;111.0;-1.8
1161;5222 Dienstverlening voor de scheepvaart;2016 2e kwartaal;112.5;-1.5
1162;5222 Dienstverlening voor de scheepvaart;2016 3e kwartaal;113.9;-1.7
1163;5222 Dienstverlening voor de scheepvaart;2016 4e kwartaal;116.1;-6.0
1164;5222 Dienstverlening voor de scheepvaart;2016;113.4;-2.8
1165;5222 Dienstverlening voor de scheepvaart;2017 1e kwartaal;111.3;0.2
1166;5222 Dienstverlening voor de scheepvaart;2017 2e kwartaal;114.0;1.4
1167;5222 Dienstverlening voor de scheepvaart;2017 3e kwartaal;117.8;3.5
1168;5222 Dienstverlening voor de scheepvaart;2017 4e kwartaal;118.9;2.4
1169;5222 Dienstverlening voor de scheepvaart;2017;115.5;1.9
1170;5223 Dienstverlening voor de luchtvaart;2005 1e kwartaal;80.9;
1171;5223 Dienstverlening voor de luchtvaart;2005 2e kwartaal;101.5;
1172;5223 Dienstverlening voor de luchtvaart;2005 3e kwartaal;108.4;
1173;5223 Dienstverlening voor de luchtvaart;2005 4e kwartaal;96.8;
1174;5223 Dienstverlening voor de luchtvaart;2005;96.9;
1175;5223 Dienstverlening voor de luchtvaart;2006 1e kwartaal;81.3;0.4
1176;5223 Dienstverlening voor de luchtvaart;2006 2e kwartaal;106.6;5.0
1177;5223 Dienstverlening voor de luchtvaart;2006 3e kwartaal;112.9;4.1
1178;5223 Dienstverlening voor de luchtvaart;2006 4e kwartaal;97.2;0.4
1179;5223 Dienstverlening voor de luchtvaart;2006;99.5;2.7
1180;5223 Dienstverlening voor de luchtvaart;2007 1e kwartaal;86.4;6.3
1181;5223 Dienstverlening voor de luchtvaart;2007 2e kwartaal;107.2;0.5
1182;5223 Dienstverlening voor de luchtvaart;2007 3e kwartaal;120.7;6.9
1183;5223 Dienstverlening voor de luchtvaart;2007 4e kwartaal;102.2;5.2
1184;5223 Dienstverlening voor de luchtvaart;2007;104.1;4.7
1185;5223 Dienstverlening voor de luchtvaart;2008 1e kwartaal;90.1;4.3
1186;5223 Dienstverlening voor de luchtvaart;2008 2e kwartaal;106.4;-0.7
1187;5223 Dienstverlening voor de luchtvaart;2008 3e kwartaal;113.5;-6.0
1188;5223 Dienstverlening voor de luchtvaart;2008 4e kwartaal;100.7;-1.4
1189;5223 Dienstverlening voor de luchtvaart;2008;102.7;-1.4
1190;5223 Dienstverlening voor de luchtvaart;2009 1e kwartaal;90.1;0.1
1191;5223 Dienstverlening voor de luchtvaart;2009 2e kwartaal;104.8;-1.5
1192;5223 Dienstverlening voor de luchtvaart;2009 3e kwartaal;111.0;-2.2
1193;5223 Dienstverlening voor de luchtvaart;2009 4e kwartaal;94.9;-5.8
1194;5223 Dienstverlening voor de luchtvaart;2009;100.2;-2.4
1195;5223 Dienstverlening voor de luchtvaart;2010 1e kwartaal;83.9;-6.9
1196;5223 Dienstverlening voor de luchtvaart;2010 2e kwartaal;98.6;-5.9
1197;5223 Dienstverlening voor de luchtvaart;2010 3e kwartaal;115.3;3.9
1198;5223 Dienstverlening voor de luchtvaart;2010 4e kwartaal;102.2;7.7
1199;5223 Dienstverlening voor de luchtvaart;2010;100.0;-0.2
1200;5223 Dienstverlening voor de luchtvaart;2011 1e kwartaal;91.2;8.8
1201;5223 Dienstverlening voor de luchtvaart;2011 2e kwartaal;114.6;16.2
1202;5223 Dienstverlening voor de luchtvaart;2011 3e kwartaal;123.1;6.8
1203;5223 Dienstverlening voor de luchtvaart;2011 4e kwartaal;107.2;4.9
1204;5223 Dienstverlening voor de luchtvaart;2011;109.1;9.1
1205;5223 Dienstverlening voor de luchtvaart;2012 1e kwartaal;92.9;1.9
1206;5223 Dienstverlening voor de luchtvaart;2012 2e kwartaal;117.2;2.3
1207;5223 Dienstverlening voor de luchtvaart;2012 3e kwartaal;128.3;4.2
1208;5223 Dienstverlening voor de luchtvaart;2012 4e kwartaal;109.5;2.1
1209;5223 Dienstverlening voor de luchtvaart;2012;112.0;2.7
1210;5223 Dienstverlening voor de luchtvaart;2013 1e kwartaal;99.3;6.8
1211;5223 Dienstverlening voor de luchtvaart;2013 2e kwartaal;124.7;6.4
1212;5223 Dienstverlening voor de luchtvaart;2013 3e kwartaal;133.4;3.9
1213;5223 Dienstverlening voor de luchtvaart;2013 4e kwartaal;115.2;5.2
1214;5223 Dienstverlening voor de luchtvaart;2013;118.1;5.5
1215;5223 Dienstverlening voor de luchtvaart;2014 1e kwartaal;100.3;1.0
1216;5223 Dienstverlening voor de luchtvaart;2014 2e kwartaal;129.6;4.0
