ID;Geslacht;Persoonskenmerken;GeboortelandOuders;Herkomstland;RegioS;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
4606;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Meerssen;2021;12700.0;8700.0;68.0;84.0;62.0;22.0;16.0
4607;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Meierijstad;2021;55270.0;41090.0;74.0;82.0;58.0;24.0;18.0
4608;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Meppel;2021;23600.0;17020.0;72.0;86.0;59.0;27.0;14.0
4609;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Middelburg (Z.);2021;31390.0;21920.0;70.0;85.0;60.0;25.0;15.0
4610;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Midden-Delfland;2021;13270.0;10170.0;77.0;82.0;60.0;22.0;18.0
4611;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Midden-Drenthe;2021;23950.0;17010.0;71.0;82.0;57.0;25.0;18.0
4612;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Midden-Groningen;2021;41040.0;27040.0;66.0;86.0;60.0;26.0;14.0
4613;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Moerdijk;2021;25770.0;18400.0;71.0;84.0;60.0;24.0;16.0
4614;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Molenlanden;2021;30920.0;23440.0;76.0;80.0;57.0;23.0;20.0
4615;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Montferland;2021;25400.0;17850.0;70.0;85.0;60.0;25.0;15.0
4616;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Montfoort;2021;9590.0;7420.0;77.0;82.0;58.0;24.0;18.0
4617;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Mook en Middelaar;2021;5500.0;3870.0;71.0;81.0;59.0;23.0;19.0
4618;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Neder-Betuwe;2021;16540.0;12470.0;75.0;78.0;55.0;24.0;22.0
4619;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Nederweert;2021;12140.0;8990.0;74.0;81.0;59.0;22.0;19.0
4620;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Nieuwegein;2021;40480.0;28350.0;70.0;88.0;62.0;26.0;12.0
4621;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Nieuwkoop;2021;19830.0;15080.0;76.0;81.0;59.0;22.0;19.0
4622;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Nijkerk;2021;29470.0;22200.0;75.0;83.0;58.0;25.0;17.0
4623;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Nijmegen;2021;116720.0;82550.0;71.0;87.0;52.0;35.0;13.0
4624;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Nissewaard;2021;54640.0;37110.0;68.0;90.0;64.0;26.0;10.0
4625;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Noardeast-Fryslân;2021;31890.0;22310.0;70.0;81.0;57.0;25.0;19.0
4626;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Noord-Beveland;2021;5220.0;3590.0;69.0;75.0;52.0;23.0;25.0
4627;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Noordenveld;2021;21240.0;14620.0;69.0;81.0;58.0;23.0;19.0
4628;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Noordoostpolder;2021;30610.0;22740.0;74.0;79.0;53.0;26.0;21.0
4629;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Noordwijk;2021;28470.0;20680.0;73.0;81.0;57.0;24.0;19.0
4630;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Nuenen, Gerwen en Nederwetten;2021;15720.0;11070.0;70.0;81.0;59.0;22.0;19.0
4631;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Nunspeet;2021;18920.0;13820.0;73.0;81.0;55.0;26.0;19.0
4632;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Oegstgeest;2021;14730.0;10630.0;72.0;82.0;61.0;21.0;18.0
4633;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Oirschot;2021;13540.0;10270.0;76.0;79.0;56.0;23.0;21.0
4634;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Oisterwijk;2021;21980.0;16180.0;74.0;78.0;55.0;23.0;22.0
4635;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Oldambt;2021;26750.0;16930.0;63.0;86.0;61.0;26.0;14.0
4636;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Oldebroek;2021;16610.0;12150.0;73.0;82.0;58.0;24.0;18.0
4637;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Oldenzaal;2021;21210.0;15090.0;71.0;88.0;61.0;26.0;12.0
4638;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Olst-Wijhe;2021;13050.0;9700.0;74.0;83.0;59.0;24.0;17.0
4639;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Ommen;2021;12550.0;9170.0;73.0;80.0;56.0;24.0;20.0
4640;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Oost Gelre;2021;21070.0;16090.0;76.0;85.0;61.0;24.0;15.0
4641;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Oosterhout;2021;36800.0;25820.0;70.0;85.0;59.0;26.0;15.0
4642;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Ooststellingwerf;2021;17850.0;12230.0;69.0;81.0;57.0;24.0;19.0
4643;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Oostzaan;2021;6580.0;4830.0;73.0;81.0;58.0;23.0;19.0
4644;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Opmeer;2021;8440.0;6340.0;75.0;80.0;56.0;24.0;20.0
4645;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Opsterland;2021;20900.0;14970.0;72.0;81.0;57.0;24.0;19.0
4646;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Oss;2021;60950.0;43440.0;71.0;84.0;58.0;26.0;16.0
4647;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Oude IJsselstreek;2021;27250.0;19300.0;71.0;84.0;60.0;25.0;16.0
4648;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Ouder-Amstel;2021;8490.0;6090.0;72.0;78.0;53.0;25.0;22.0
4649;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Oudewater;2021;7020.0;5380.0;77.0;76.0;55.0;21.0;24.0
4650;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Overbetuwe;2021;33290.0;24530.0;74.0;84.0;60.0;24.0;16.0
4651;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Papendrecht;2021;20970.0;14830.0;71.0;87.0;63.0;24.0;13.0
4652;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Peel en Maas;2021;30430.0;22740.0;75.0;84.0;61.0;24.0;16.0
4653;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Pekela;2021;8600.0;5430.0;63.0;89.0;61.0;28.0;11.0
4654;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Pijnacker-Nootdorp;2021;35560.0;27270.0;77.0;85.0;62.0;23.0;15.0
4655;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Purmerend;2021;57900.0;41020.0;71.0;86.0;60.0;25.0;14.0
4656;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Putten;2021;16660.0;12440.0;75.0;78.0;54.0;24.0;22.0
4657;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Raalte;2021;26810.0;20120.0;75.0;85.0;61.0;24.0;15.0
4658;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Reimerswaal;2021;14210.0;10690.0;75.0;80.0;56.0;24.0;20.0
4659;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Renkum;2021;20290.0;13630.0;67.0;80.0;57.0;22.0;20.0
4660;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Renswoude;2021;3860.0;3090.0;80.0;77.0;55.0;23.0;23.0
4661;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Reusel-De Mierden;2021;9340.0;7110.0;76.0;80.0;58.0;21.0;20.0
4662;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Rheden;2021;28130.0;18750.0;67.0;84.0;58.0;26.0;16.0
4663;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Rhenen;2021;13380.0;9700.0;72.0;80.0;55.0;24.0;20.0
4664;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Ridderkerk;2021;29600.0;20810.0;70.0;87.0;63.0;24.0;13.0
4665;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Rijssen-Holten;2021;25610.0;19620.0;77.0;86.0;60.0;26.0;14.0
4666;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Rijswijk (ZH.);2021;30180.0;20940.0;69.0;86.0;63.0;23.0;14.0
4667;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Roerdalen;2021;13920.0;9380.0;67.0;84.0;61.0;23.0;16.0
4668;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Roermond;2021;36140.0;24450.0;68.0;86.0;60.0;26.0;14.0
4669;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;De Ronde Venen;2021;30020.0;22100.0;74.0;78.0;55.0;23.0;22.0
4670;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Roosendaal;2021;47700.0;32940.0;69.0;86.0;60.0;26.0;14.0
4671;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Rotterdam;2021;321200.0;221420.0;69.0;85.0;52.0;33.0;15.0
4672;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Rozendaal;2021;1100.0;810.0;73.0;75.0;56.0;19.0;25.0
4673;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Rucphen;2021;16640.0;11380.0;68.0;79.0;58.0;22.0;21.0
4674;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Schagen;2021;31910.0;22770.0;71.0;80.0;56.0;24.0;20.0
4675;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Scherpenzeel;2021;6900.0;5290.0;77.0;82.0;59.0;24.0;18.0
4676;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Schiedam;2021;42590.0;29630.0;70.0;87.0;59.0;28.0;13.0
4677;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Schiermonnikoog;2021;670.0;480.0;72.0;72.0;44.0;28.0;28.0
4678;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Schouwen-Duiveland;2021;23330.0;16400.0;70.0;76.0;54.0;22.0;24.0
4679;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Simpelveld;2021;7010.0;4780.0;68.0;86.0;62.0;24.0;14.0
4680;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Sint-Michielsgestel;2021;20400.0;15030.0;74.0;78.0;57.0;21.0;22.0
4681;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Sittard-Geleen;2021;61750.0;39480.0;64.0;87.0;62.0;25.0;13.0
4682;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Sliedrecht;2021;16140.0;11650.0;72.0;87.0;63.0;24.0;13.0
4683;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Sluis;2021;12890.0;8680.0;67.0;75.0;58.0;18.0;25.0
4684;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Smallingerland;2021;37480.0;25790.0;69.0;86.0;60.0;26.0;14.0
4685;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Soest;2021;29830.0;21460.0;72.0;80.0;56.0;24.0;20.0
4686;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Someren;2021;13600.0;10260.0;75.0;79.0;57.0;23.0;21.0
4687;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Son en Breugel;2021;11260.0;8400.0;75.0;83.0;59.0;23.0;17.0
4688;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Stadskanaal;2021;21900.0;14170.0;65.0;86.0;59.0;27.0;14.0
4689;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Staphorst;2021;11770.0;9350.0;79.0;79.0;54.0;25.0;21.0
4690;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Stede Broec;2021;14580.0;10290.0;71.0;85.0;60.0;25.0;15.0
4691;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Steenbergen;2021;16360.0;11500.0;70.0;82.0;59.0;23.0;18.0
4692;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Steenwijkerland;2021;30900.0;22010.0;71.0;80.0;55.0;25.0;20.0
4693;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Stein (L.);2021;17530.0;11500.0;66.0;87.0;64.0;23.0;13.0
4694;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Stichtse Vecht;2021;42550.0;30670.0;72.0;81.0;57.0;23.0;19.0
4695;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Súdwest-Fryslân;2021;62060.0;44090.0;71.0;79.0;55.0;24.0;21.0
4696;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Terneuzen;2021;32030.0;21420.0;67.0;86.0;63.0;23.0;14.0
4697;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Terschelling;2021;3580.0;2580.0;72.0;72.0;45.0;26.0;28.0
4698;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Texel;2021;9500.0;6900.0;73.0;69.0;46.0;23.0;31.0
4699;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Teylingen;2021;25060.0;18930.0;76.0;84.0;60.0;25.0;16.0
4700;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Tholen;2021;17680.0;12920.0;73.0;80.0;58.0;23.0;20.0
4701;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Tiel;2021;26500.0;18560.0;70.0;87.0;59.0;28.0;13.0
4702;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Tilburg;2021;136780.0;98460.0;72.0;87.0;56.0;31.0;13.0
4703;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Tubbergen;2021;15690.0;12190.0;78.0;82.0;59.0;23.0;18.0
4704;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Twenterand;2021;23970.0;17210.0;72.0;85.0;60.0;26.0;15.0
4705;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Tynaarlo;2021;22570.0;15880.0;70.0;81.0;60.0;21.0;19.0
4706;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Tytsjerksteradiel;2021;22090.0;15400.0;70.0;83.0;59.0;24.0;17.0
4707;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Uitgeest;2021;9610.0;7260.0;75.0;87.0;62.0;25.0;13.0
4708;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Uithoorn;2021;18050.0;13500.0;75.0;85.0;60.0;25.0;15.0
4709;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Urk;2021;13930.0;11280.0;81.0;80.0;52.0;29.0;20.0
4710;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Utrecht (gemeente);2021;215530.0;166400.0;77.0;85.0;52.0;33.0;15.0
4711;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Utrechtse Heuvelrug;2021;31540.0;22200.0;70.0;77.0;54.0;22.0;23.0
4712;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Vaals;2021;4360.0;2610.0;60.0;82.0;60.0;22.0;18.0
4713;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Valkenburg aan de Geul;2021;11030.0;7310.0;66.0;80.0;57.0;23.0;20.0
4714;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Valkenswaard;2021;20920.0;14780.0;71.0;84.0;60.0;24.0;16.0
4715;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Veendam;2021;18870.0;12200.0;65.0;88.0;60.0;28.0;12.0
4716;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Veenendaal;2021;43600.0;31860.0;73.0;87.0;60.0;27.0;13.0
4717;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Veere;2021;14820.0;10570.0;71.0;73.0;53.0;21.0;27.0
4718;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Veldhoven;2021;28990.0;20900.0;72.0;85.0;62.0;24.0;15.0
4719;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Velsen;2021;45120.0;32150.0;71.0;85.0;61.0;25.0;15.0
4720;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Venlo;2021;62230.0;42960.0;69.0;87.0;59.0;28.0;13.0
4721;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Venray;2021;27860.0;20320.0;73.0;85.0;59.0;26.0;15.0
4722;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Vijfheerenlanden;2021;38220.0;28100.0;74.0;83.0;59.0;24.0;17.0
4723;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Vlaardingen;2021;42590.0;29220.0;69.0;88.0;62.0;26.0;12.0
4724;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Vlieland;2021;850.0;660.0;78.0;76.0;46.0;30.0;24.0
4725;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Vlissingen;2021;27050.0;17920.0;66.0;87.0;60.0;28.0;13.0
4726;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Voerendaal;2021;8550.0;5790.0;68.0;83.0;62.0;21.0;17.0
4727;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Voorschoten;2021;15430.0;11030.0;72.0;83.0;60.0;23.0;17.0
4728;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Voorst;2021;16930.0;12340.0;73.0;81.0;59.0;22.0;19.0
4729;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Vught;2021;20670.0;15180.0;73.0;79.0;57.0;22.0;21.0
4730;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Waadhoeke;2021;32100.0;22420.0;70.0;82.0;58.0;24.0;18.0
4731;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Waalre;2021;11030.0;7790.0;71.0;81.0;58.0;23.0;19.0
4732;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Waalwijk;2021;31630.0;22640.0;72.0;84.0;59.0;25.0;16.0
4733;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Waddinxveen;2021;19830.0;14940.0;75.0;85.0;61.0;24.0;15.0
4734;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Wageningen;2021;24210.0;15790.0;65.0;86.0;52.0;34.0;14.0
4735;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Wassenaar;2021;13600.0;8890.0;65.0;75.0;53.0;21.0;25.0
4736;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Waterland;2021;11660.0;8190.0;70.0;76.0;54.0;21.0;24.0
4737;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Weert;2021;32250.0;22730.0;70.0;85.0;60.0;25.0;15.0
4738;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Weesp;2021;12270.0;9040.0;74.0;82.0;58.0;24.0;18.0
4739;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;West Betuwe;2021;35940.0;26830.0;75.0;79.0;57.0;22.0;21.0
4740;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;West Maas en Waal;2021;14120.0;10350.0;73.0;80.0;58.0;22.0;20.0
4741;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Westerkwartier;2021;44390.0;32080.0;72.0;82.0;59.0;23.0;18.0
4742;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Westerveld;2021;13850.0;9340.0;67.0;75.0;52.0;23.0;25.0
4743;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Westervoort;2021;10310.0;7110.0;69.0;88.0;62.0;26.0;12.0
4744;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Westerwolde;2021;17420.0;10920.0;63.0;80.0;56.0;24.0;20.0
4745;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Westland;2021;72540.0;55960.0;77.0;81.0;59.0;23.0;19.0
4746;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Weststellingwerf;2021;18180.0;12690.0;70.0;80.0;55.0;25.0;20.0
4747;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Westvoorne;2021;10270.0;7050.0;69.0;77.0;57.0;20.0;23.0
4748;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Wierden;2021;17220.0;13010.0;76.0;83.0;60.0;24.0;17.0
4749;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Wijchen;2021;28870.0;20790.0;72.0;85.0;61.0;24.0;15.0
4750;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Wijdemeren;2021;16460.0;11900.0;72.0;74.0;52.0;22.0;26.0
4751;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Wijk bij Duurstede;2021;16940.0;12400.0;73.0;83.0;59.0;23.0;17.0
4752;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Winterswijk;2021;19570.0;14060.0;72.0;83.0;57.0;26.0;17.0
4753;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Woensdrecht;2021;13520.0;9360.0;69.0;83.0;60.0;23.0;17.0
4754;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Woerden;2021;35140.0;26230.0;75.0;83.0;59.0;24.0;17.0
4755;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;De Wolden;2021;17330.0;12740.0;73.0;78.0;55.0;23.0;22.0
4756;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Wormerland;2021;11150.0;7960.0;71.0;83.0;59.0;24.0;17.0
4757;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Woudenberg;2021;8930.0;6840.0;77.0;82.0;58.0;24.0;18.0
4758;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Zaanstad;2021;92370.0;65130.0;71.0;86.0;59.0;27.0;14.0
4759;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Zaltbommel;2021;19510.0;14520.0;74.0;80.0;55.0;24.0;20.0
4760;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Zandvoort;2021;10700.0;7050.0;66.0;75.0;51.0;24.0;25.0
4761;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Zeewolde;2021;15370.0;11680.0;76.0;82.0;56.0;26.0;18.0
4762;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Zeist;2021;39550.0;27630.0;70.0;80.0;55.0;25.0;20.0
4763;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Zevenaar;2021;30650.0;21110.0;69.0;86.0;60.0;26.0;14.0
4764;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Zoetermeer;2021;75650.0;52800.0;70.0;89.0;63.0;26.0;11.0
4765;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Zoeterwoude;2021;6010.0;4630.0;77.0;83.0;62.0;21.0;17.0
4766;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Zuidplas;2021;29820.0;22490.0;75.0;83.0;60.0;23.0;17.0
4767;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Zundert;2021;14830.0;11040.0;74.0;79.0;57.0;21.0;21.0
4768;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Zutphen;2021;32250.0;21510.0;67.0;84.0;57.0;28.0;16.0
4769;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Zwartewaterland;2021;15670.0;12040.0;77.0;84.0;58.0;25.0;16.0
4770;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Zwijndrecht;2021;27800.0;19310.0;69.0;87.0;62.0;26.0;13.0
4771;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Zwolle;2021;86650.0;64590.0;75.0;88.0;58.0;29.0;12.0
4772;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Groningen (AM);2021;503740.0;341850.0;68.0;85.0;56.0;29.0;15.0
4773;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Friesland (AM);2021;447940.0;312750.0;70.0;82.0;56.0;26.0;18.0
4774;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Drenthe (AM);2021;196160.0;133050.0;68.0;84.0;57.0;27.0;16.0
4775;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Twente (AM);2021;416750.0;296920.0;71.0;86.0;59.0;27.0;14.0
4776;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Stedendriehoek en Noordwest Veluwe (AM);2021;390160.0;278570.0;71.0;84.0;58.0;26.0;16.0
4777;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Midden-Gelderland (AM);2021;260770.0;183100.0;70.0;85.0;58.0;27.0;15.0
4778;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Rijk van Nijmegen (AM);2021;218240.0;155250.0;71.0;85.0;56.0;30.0;15.0
4779;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Totaal;Achterhoek (AM);2021;208730.0;150160.0;72.0;84.0;59.0;25.0;16.0
