ID;LeeftijdReferentiepersoon;Perioden;TotaalParen_1;GeenKinderen_2;k_1Kind_3;k_2Kinderen_4;k_3OfMeerKinderen_5;TotaalEenouderhuishoudens_6;k_1Kind_7;k_2Kinderen_8;k_3OfMeerKinderen_9
332;45 tot 50 jaar;2057;390023;49736;70194;186616;83477;105077;54306;38873;11898
333;45 tot 50 jaar;2058;388730;49935;69835;185813;83147;104516;54025;38665;11826
334;45 tot 50 jaar;2059;385000;48250;69390;184676;82684;103311;53389;38224;11698
335;45 tot 50 jaar;2060;382226;47026;68978;183837;82385;102446;52920;37916;11610
336;50 tot 55 jaar;2019;470442;121306;120682;165245;63209;100066;63230;30087;6749
337;50 tot 55 jaar;2020;469716;119348;120949;166088;63331;102835;64815;31086;6934
338;50 tot 55 jaar;2021;468287;117738;120920;166380;63249;105229;66319;31850;7060
339;50 tot 55 jaar;2022;464656;116171;120193;165450;62842;106950;67538;32273;7139
340;50 tot 55 jaar;2023;456852;113845;118053;163017;61937;107279;67898;32277;7104
341;50 tot 55 jaar;2024;442175;109879;113570;158383;60343;105285;66655;31660;6970
342;50 tot 55 jaar;2025;421299;103599;107606;152076;58018;101688;64320;30639;6729
343;50 tot 55 jaar;2026;399900;97050;101623;145637;55590;97650;61591;29620;6439
344;50 tot 55 jaar;2027;382188;91271;96725;140509;53683;93970;59063;28709;6198
345;50 tot 55 jaar;2028;368451;86659;93142;136472;52178;91094;57169;27956;5969
346;50 tot 55 jaar;2029;362022;84267;91172;134963;51620;89909;56334;27708;5867
347;50 tot 55 jaar;2030;358367;82616;90005;134363;51383;89126;55751;27569;5806
348;50 tot 55 jaar;2031;360212;82690;89951;135622;51949;89571;56024;27721;5826
349;50 tot 55 jaar;2032;361065;82280;89461;136829;52495;89969;56310;27820;5839
350;50 tot 55 jaar;2033;361711;81811;88760;138045;53095;89895;56218;27829;5848
351;50 tot 55 jaar;2034;361117;80681;88009;138930;53497;89549;55995;27732;5822
352;50 tot 55 jaar;2035;362465;80076;87606;140597;54186;89781;55984;27937;5860
353;50 tot 55 jaar;2036;362602;78714;87275;141939;54674;89916;55783;28203;5930
354;50 tot 55 jaar;2037;365581;78373;87667;144146;55395;90977;56084;28838;6055
355;50 tot 55 jaar;2038;370873;79000;88609;146921;56343;92672;56734;29683;6255
356;50 tot 55 jaar;2039;376092;79596;89731;149585;57180;94536;57497;30601;6438
357;50 tot 55 jaar;2040;380258;79593;91069;151797;57799;96455;58404;31459;6592
358;50 tot 55 jaar;2041;386118;80932;92811;153982;58393;98868;59778;32344;6746
359;50 tot 55 jaar;2042;390320;81516;94650;155421;58733;100914;61158;32925;6831
360;50 tot 55 jaar;2043;393183;81283;96503;156432;58965;102726;62553;33300;6873
361;50 tot 55 jaar;2044;396128;81224;98165;157470;59269;104462;63887;33652;6923
362;50 tot 55 jaar;2045;398706;81280;99338;158440;59648;105862;64956;33935;6971
363;50 tot 55 jaar;2046;397177;78519;100032;158836;59790;106132;65259;33913;6960
364;50 tot 55 jaar;2047;396100;76164;100735;159288;59913;106097;65276;33866;6955
365;50 tot 55 jaar;2048;395572;74288;101444;159801;60039;106390;65419;33979;6992
366;50 tot 55 jaar;2049;397816;74585;102252;160685;60294;107186;65845;34276;7065
367;50 tot 55 jaar;2050;400222;75272;103184;161369;60397;107940;66268;34546;7126
368;50 tot 55 jaar;2051;405087;78237;104213;162115;60522;109443;67226;35006;7211
369;50 tot 55 jaar;2052;408676;80843;104901;162423;60509;110644;68012;35360;7272
370;50 tot 55 jaar;2053;411606;83582;105180;162400;60444;111330;68454;35567;7309
371;50 tot 55 jaar;2054;411805;84812;104957;161814;60222;111351;68506;35550;7295
372;50 tot 55 jaar;2055;409278;84437;104199;160759;59883;110658;68091;35325;7242
373;50 tot 55 jaar;2056;404090;82269;103290;159205;59326;108940;67047;34768;7125
374;50 tot 55 jaar;2057;399298;80354;102371;157759;58814;107327;66047;34258;7022
375;50 tot 55 jaar;2058;393688;77703;101389;156301;58295;105657;64964;33760;6933
376;50 tot 55 jaar;2059;389648;75975;100628;155143;57902;104362;64122;33376;6864
377;50 tot 55 jaar;2060;387598;75566;100107;154319;57606;103647;63666;33158;6823
378;55 tot 60 jaar;2019;458944;217045;129381;86407;26111;64673;47519;14681;2473
379;55 tot 60 jaar;2020;464308;216719;132043;88859;26687;68049;49802;15628;2619
380;55 tot 60 jaar;2021;467072;215910;133763;90410;26989;70826;51646;16439;2741
381;55 tot 60 jaar;2022;466153;213326;134698;91065;27064;72788;52885;17077;2826
382;55 tot 60 jaar;2023;463835;210045;135480;91324;26986;74588;54054;17648;2886
383;55 tot 60 jaar;2024;460403;206147;136055;91326;26875;76323;55198;18183;2942
384;55 tot 60 jaar;2025;459340;203272;137194;91917;26957;78225;56542;18684;2999
385;55 tot 60 jaar;2026;457637;200976;137442;92254;26965;79745;57723;18990;3032
386;55 tot 60 jaar;2027;453845;198722;136305;91957;26861;80558;58392;19123;3043
387;55 tot 60 jaar;2028;445995;195113;133487;90880;26515;80389;58399;19009;2981
388;55 tot 60 jaar;2029;431602;188429;128449;88784;25940;78680;57140;18640;2900
389;55 tot 60 jaar;2030;411245;177741;122332;86021;25151;75969;55134;18068;2767
390;55 tot 60 jaar;2031;390426;166675;116397;83066;24288;72947;52856;17483;2608
391;55 tot 60 jaar;2032;373235;157017;111779;80771;23668;70288;50843;16943;2502
392;55 tot 60 jaar;2033;359891;149454;108333;78937;23167;68170;49298;16467;2405
393;55 tot 60 jaar;2034;353656;145564;106543;78481;23068;67357;48657;16332;2368
394;55 tot 60 jaar;2035;350065;143019;105478;78510;23058;66828;48185;16296;2347
395;55 tot 60 jaar;2036;351794;143207;105569;79613;23405;67248;48457;16433;2358
396;55 tot 60 jaar;2037;352543;142931;105343;80583;23686;67497;48667;16478;2352
397;55 tot 60 jaar;2038;353050;142613;104945;81509;23983;67386;48543;16500;2343
398;55 tot 60 jaar;2039;352325;141245;104689;82234;24157;67155;48347;16470;2338
399;55 tot 60 jaar;2040;353527;140550;105101;83446;24430;67487;48440;16678;2369
400;55 tot 60 jaar;2041;353586;138821;105774;84400;24591;67886;48505;16961;2420
401;55 tot 60 jaar;2042;356455;138625;107364;85658;24808;69045;49127;17441;2477
402;55 tot 60 jaar;2043;361650;139903;109559;87087;25101;70660;50088;18016;2556
403;55 tot 60 jaar;2044;366791;141357;111848;88276;25310;72345;51175;18558;2612
404;55 tot 60 jaar;2045;370929;142105;114129;89229;25466;74048;52349;19043;2656
405;55 tot 60 jaar;2046;376801;144342;116540;90253;25666;76108;53863;19539;2706
406;55 tot 60 jaar;2047;381033;145712;118601;90933;25787;77780;55213;19837;2730
407;55 tot 60 jaar;2048;383911;146332;120263;91429;25887;79121;56368;20011;2742
408;55 tot 60 jaar;2049;386865;147369;121592;91913;25991;80296;57360;20181;2755
409;55 tot 60 jaar;2050;389467;148444;122494;92413;26116;81195;58111;20316;2768
410;55 tot 60 jaar;2051;387969;146436;122857;92549;26127;81249;58198;20289;2762
411;55 tot 60 jaar;2052;386917;144807;123334;92666;26110;81101;58074;20265;2762
412;55 tot 60 jaar;2053;386404;143624;123889;92797;26094;81257;58117;20357;2783
413;55 tot 60 jaar;2054;388668;144628;124712;93171;26157;81872;58498;20560;2814
414;55 tot 60 jaar;2055;391097;145913;125640;93385;26159;82474;58896;20738;2840
415;55 tot 60 jaar;2056;395993;149529;126631;93645;26188;83634;59767;20998;2869
416;55 tot 60 jaar;2057;399625;152622;127169;93664;26170;84488;60430;21171;2887
417;55 tot 60 jaar;2058;402613;155698;127234;93543;26138;84935;60773;21264;2898
418;55 tot 60 jaar;2059;402890;156903;126720;93194;26073;84900;60793;21220;2887
419;55 tot 60 jaar;2060;400420;156240;125620;92605;25955;84287;60376;21050;2861
420;60 tot 65 jaar;2019;416057;301046;79890;28262;6859;31545;26046;4786;713
421;60 tot 65 jaar;2020;420709;300477;83343;29707;7182;33425;27493;5133;799
422;60 tot 65 jaar;2021;425556;300639;86472;30998;7447;35319;28941;5508;870
423;60 tot 65 jaar;2022;430580;301407;89352;32145;7676;37075;30247;5882;946
424;60 tot 65 jaar;2023;435758;302716;92095;33103;7844;38921;31632;6261;1028
425;60 tot 65 jaar;2024;440953;303925;94955;34074;7999;40784;33029;6662;1093
426;60 tot 65 jaar;2025;445805;305648;97220;34810;8127;42546;34402;6992;1152
427;60 tot 65 jaar;2026;448254;306184;98638;35238;8194;43846;35400;7257;1189
428;60 tot 65 jaar;2027;447154;304324;99246;35378;8206;44518;35913;7407;1198
429;60 tot 65 jaar;2028;444757;301495;99604;35455;8203;45092;36322;7553;1217
430;60 tot 65 jaar;2029;441216;297316;100012;35650;8238;45756;36806;7719;1231
431;60 tot 65 jaar;2030;440103;294464;101045;36239;8355;46856;37688;7930;1238
432;60 tot 65 jaar;2031;438356;291968;101289;36655;8444;47723;38424;8038;1261
433;60 tot 65 jaar;2032;434631;288861;100523;36771;8476;48147;38782;8112;1253
434;60 tot 65 jaar;2033;426992;283668;98472;36451;8401;47893;38678;8014;1201
435;60 tot 65 jaar;2034;413148;273849;95149;35848;8302;46775;37741;7849;1185
436;60 tot 65 jaar;2035;393598;259154;91284;35041;8119;45066;36340;7585;1141
437;60 tot 65 jaar;2036;373635;243795;87667;34236;7937;43306;34892;7342;1072
438;60 tot 65 jaar;2037;357176;230750;84959;33661;7806;41793;33627;7142;1024
439;60 tot 65 jaar;2038;344396;220365;83021;33285;7725;40729;32764;6976;989
440;60 tot 65 jaar;2039;338449;215106;82227;33377;7739;40418;32489;6959;970
441;60 tot 65 jaar;2040;335052;211704;81963;33615;7770;40304;32371;6976;957
442;60 tot 65 jaar;2041;336741;212311;82399;34157;7874;40663;32645;7051;967
443;60 tot 65 jaar;2042;337477;212365;82620;34562;7930;40836;32805;7063;968
444;60 tot 65 jaar;2043;337954;212316;82804;34869;7965;40743;32724;7061;958
445;60 tot 65 jaar;2044;337237;211021;83197;35062;7957;40605;32601;7049;955
446;60 tot 65 jaar;2045;338403;210861;84184;35386;7972;40835;32740;7126;969
447;60 tot 65 jaar;2046;338489;209540;85356;35624;7969;41151;32934;7238;979
448;60 tot 65 jaar;2047;341333;210428;86959;35953;7993;41919;33530;7400;989
449;60 tot 65 jaar;2048;346457;213336;88727;36347;8047;42871;34281;7585;1005
450;60 tot 65 jaar;2049;351514;216515;90292;36629;8078;43770;35025;7731;1014
451;60 tot 65 jaar;2050;355592;218943;91675;36862;8112;44642;35756;7861;1025
452;60 tot 65 jaar;2051;361409;223013;93059;37170;8167;45717;36665;8011;1041
453;60 tot 65 jaar;2052;365586;225900;94119;37373;8194;46531;37396;8090;1045
454;60 tot 65 jaar;2053;368412;227821;94871;37516;8204;47127;37949;8134;1044
455;60 tot 65 jaar;2054;371302;230045;95420;37625;8212;47618;38392;8178;1048
456;60 tot 65 jaar;2055;373862;232097;95818;37729;8218;48004;38732;8215;1057
457;60 tot 65 jaar;2056;372382;230623;95881;37684;8194;47907;38660;8193;1054
458;60 tot 65 jaar;2057;371342;229473;96072;37630;8167;47739;38504;8182;1053
459;60 tot 65 jaar;2058;370836;228757;96338;37592;8149;47772;38491;8220;1061
460;60 tot 65 jaar;2059;373091;230393;96835;37690;8173;48138;38761;8303;1074
461;60 tot 65 jaar;2060;375527;232259;97334;37745;8189;48487;39033;8374;1080
462;65 tot 70 jaar;2019;383408;336709;36698;8104;1897;16091;14142;1726;223
463;65 tot 70 jaar;2020;381315;332355;38412;8551;1997;16946;14834;1876;236
464;65 tot 70 jaar;2021;381479;330201;40182;9010;2086;17727;15450;2026;251
465;65 tot 70 jaar;2022;384065;330137;42224;9516;2188;18699;16231;2198;270
466;65 tot 70 jaar;2023;385350;329083;44072;9926;2269;19350;16758;2306;286
467;65 tot 70 jaar;2024;389044;330411;45937;10350;2346;20124;17379;2433;312
468;65 tot 70 jaar;2025;393621;332808;47658;10728;2427;20933;18002;2578;353
469;65 tot 70 jaar;2026;398379;335649;49174;11060;2496;21749;18620;2730;399
470;65 tot 70 jaar;2027;403352;339015;50469;11326;2542;22509;19200;2882;427
471;65 tot 70 jaar;2028;408317;342657;51552;11522;2586;23233;19746;3008;479
472;65 tot 70 jaar;2029;413347;346199;52752;11771;2625;23971;20325;3159;487
473;65 tot 70 jaar;2030;418025;349421;53871;12051;2682;24733;20907;3300;526
474;65 tot 70 jaar;2031;420441;350843;54580;12275;2743;25278;21267;3441;570
475;65 tot 70 jaar;2032;419440;349239;54972;12448;2781;25547;21466;3506;575
476;65 tot 70 jaar;2033;417285;347007;54975;12516;2787;25534;21456;3522;556
477;65 tot 70 jaar;2034;414020;343304;55174;12697;2845;25813;21673;3578;562
478;65 tot 70 jaar;2035;413155;341974;55394;12903;2884;26098;22009;3577;512
479;65 tot 70 jaar;2036;411634;340283;55324;13097;2930;26345;22214;3608;523
480;65 tot 70 jaar;2037;408216;337308;54766;13196;2946;26422;22215;3680;527
481;65 tot 70 jaar;2038;401032;331042;53836;13205;2949;26251;22074;3675;502
482;65 tot 70 jaar;2039;387997;319499;52415;13152;2931;25660;21452;3704;504
483;65 tot 70 jaar;2040;369649;302765;50971;13020;2893;24789;20694;3602;493
484;65 tot 70 jaar;2041;350941;285692;49537;12859;2853;23835;19893;3479;463
485;65 tot 70 jaar;2042;335563;271484;48514;12745;2820;23016;19233;3349;434
486;65 tot 70 jaar;2043;323660;260438;47786;12649;2787;22379;18749;3220;410
487;65 tot 70 jaar;2044;318227;255191;47587;12670;2779;22154;18582;3171;401
488;65 tot 70 jaar;2045;315195;252116;47621;12693;2765;21999;18466;3143;390
489;65 tot 70 jaar;2046;316972;253351;48066;12788;2767;22143;18607;3144;392
490;65 tot 70 jaar;2047;317828;253807;48414;12848;2759;22223;18668;3159;396
491;65 tot 70 jaar;2048;318405;254068;48709;12879;2749;22176;18613;3168;395
492;65 tot 70 jaar;2049;317822;253180;49048;12868;2726;22084;18548;3147;389
493;65 tot 70 jaar;2050;319052;253838;49605;12893;2716;22166;18622;3156;388
494;65 tot 70 jaar;2051;319281;253516;50155;12904;2706;22249;18707;3157;385
495;65 tot 70 jaar;2052;322155;255706;50800;12945;2704;22523;18964;3171;388
496;65 tot 70 jaar;2053;327208;259999;51471;13028;2710;22874;19257;3224;393
497;65 tot 70 jaar;2054;332156;264326;52028;13087;2715;23195;19527;3273;395
498;65 tot 70 jaar;2055;336170;267811;52497;13140;2722;23498;19802;3301;395
499;65 tot 70 jaar;2056;341885;272898;53031;13220;2736;23922;20189;3334;399
500;65 tot 70 jaar;2057;345992;276549;53439;13264;2740;24226;20466;3357;403
501;65 tot 70 jaar;2058;348775;279022;53733;13281;2739;24429;20653;3372;404
502;65 tot 70 jaar;2059;351618;281649;53940;13290;2739;24603;20806;3392;405
503;65 tot 70 jaar;2060;354155;283999;54124;13294;2738;24744;20919;3414;411
504;70 tot 75 jaar;2019;350739;328710;18457;2759;813;11431;10474;855;102
505;70 tot 75 jaar;2020;359048;335865;19372;2947;864;11941;10941;893;107
506;70 tot 75 jaar;2021;367816;343471;20227;3194;924;12534;11485;937;112
507;70 tot 75 jaar;2022;354958;330226;20507;3283;942;12503;11456;935;112
508;70 tot 75 jaar;2023;347409;322062;20995;3387;965;12667;11607;947;113
509;70 tot 75 jaar;2024;342963;316779;21655;3527;1002;12989;11902;971;116
510;70 tot 75 jaar;2025;341963;314921;22345;3656;1041;13340;12224;997;119
511;70 tot 75 jaar;2026;342863;314925;23064;3794;1080;13667;12523;1022;122
512;70 tot 75 jaar;2027;345865;316962;23849;3937;1117;14113;12932;1055;126
513;70 tot 75 jaar;2028;347723;317932;24586;4049;1156;14436;13228;1079;129
514;70 tot 75 jaar;2029;351672;320972;25313;4176;1211;14834;13592;1109;133
515;70 tot 75 jaar;2030;356392;324716;26077;4330;1269;15285;14005;1143;137
516;70 tot 75 jaar;2031;361208;328655;26751;4484;1318;15746;14428;1177;141
517;70 tot 75 jaar;2032;366279;332931;27340;4626;1382;16213;14856;1212;145
518;70 tot 75 jaar;2033;371238;337510;27645;4684;1399;16534;15150;1236;148
519;70 tot 75 jaar;2034;376303;341950;28119;4796;1438;16946;15527;1267;152
520;70 tot 75 jaar;2035;381013;346352;28332;4862;1467;17213;15772;1287;154
521;70 tot 75 jaar;2036;383622;348746;28442;4947;1487;17386;15931;1300;155
522;70 tot 75 jaar;2037;383038;348084;28451;5015;1488;17360;15907;1298;155
523;70 tot 75 jaar;2038;381426;346374;28431;5094;1527;17350;15898;1297;155
524;70 tot 75 jaar;2039;378748;343580;28449;5188;1531;17341;15890;1296;155
525;70 tot 75 jaar;2040;378370;342926;28584;5314;1546;17515;16049;1309;157
526;70 tot 75 jaar;2041;377312;341809;28514;5414;1575;17644;16167;1319;158
527;70 tot 75 jaar;2042;374445;339140;28273;5458;1574;17665;16186;1321;158
528;70 tot 75 jaar;2043;368001;333132;27838;5464;1567;17509;16043;1309;157
529;70 tot 75 jaar;2044;356134;321923;27227;5430;1554;17070;15641;1276;153
530;70 tot 75 jaar;2045;339439;305961;26614;5346;1518;16398;15025;1226;147
531;70 tot 75 jaar;2046;322437;289628;26076;5248;1485;15697;14383;1174;140
532;70 tot 75 jaar;2047;308535;276163;25735;5185;1452;15100;13836;1129;135
533;70 tot 75 jaar;2048;297851;265776;25525;5125;1425;14633;13408;1094;131
534;70 tot 75 jaar;2049;293142;261125;25512;5107;1398;14436;13228;1079;129
535;70 tot 75 jaar;2050;290653;258607;25601;5073;1372;14308;13110;1070;128
536;70 tot 75 jaar;2051;292602;260352;25818;5070;1362;14367;13165;1074;128
537;70 tot 75 jaar;2052;293673;261289;25973;5059;1352;14384;13180;1075;129
538;70 tot 75 jaar;2053;294436;261961;26090;5046;1339;14324;13125;1071;128
539;70 tot 75 jaar;2054;294088;261525;26218;5018;1327;14223;13033;1063;127
540;70 tot 75 jaar;2055;295451;262705;26418;5005;1323;14214;13024;1063;127
541;70 tot 75 jaar;2056;295917;262978;26636;4987;1316;14189;13001;1061;127
542;70 tot 75 jaar;2057;298885;265698;26882;4992;1313;14296;13099;1069;128
543;70 tot 75 jaar;2058;303880;270397;27152;5013;1318;14469;13258;1082;129
544;70 tot 75 jaar;2059;308733;274986;27396;5029;1322;14636;13411;1094;131
545;70 tot 75 jaar;2060;312707;278722;27617;5042;1326;14793;13555;1106;132
546;75 tot 80 jaar;2019;217673;207329;8817;1124;403;8656;7974;611;71
547;75 tot 80 jaar;2020;226850;216168;9062;1194;426;8905;8203;629;73
548;75 tot 80 jaar;2021;231615;220714;9243;1226;432;9022;8311;637;74
549;75 tot 80 jaar;2022;257576;245708;10042;1355;471;9798;9026;692;80
550;75 tot 80 jaar;2023;277655;265033;10645;1474;503;10413;9593;735;85
551;75 tot 80 jaar;2024;290250;277058;11060;1581;551;10886;10028;769;89
552;75 tot 80 jaar;2025;297795;284091;11455;1665;584;11251;10365;794;92
553;75 tot 80 jaar;2026;305413;291209;11777;1795;632;11719;10796;827;96
554;75 tot 80 jaar;2027;296011;281630;11900;1836;645;11540;10631;815;94
555;75 tot 80 jaar;2028;291035;276353;12128;1885;669;11549;10640;815;94
556;75 tot 80 jaar;2029;288469;273400;12400;1946;723;11689;10769;825;95
557;75 tot 80 jaar;2030;288647;273133;12723;2021;770;11899;10962;840;97
558;75 tot 80 jaar;2031;290300;274321;13087;2098;794;12122;11167;856;99
559;75 tot 80 jaar;2032;293703;277212;13451;2184;856;12436;11457;878;101
560;75 tot 80 jaar;2033;296196;279308;13778;2232;878;12643;11647;893;103
561;75 tot 80 jaar;2034;300414;283076;14122;2299;917;12927;11909;913;105
562;75 tot 80 jaar;2035;305285;287578;14386;2360;961;13207;12167;932;108
563;75 tot 80 jaar;2036;310168;292135;14629;2423;981;13475;12414;951;110
564;75 tot 80 jaar;2037;315340;297032;14853;2473;982;13762;12678;972;112
565;75 tot 80 jaar;2038;320341;301817;14988;2513;1023;14006;12903;989;114
566;75 tot 80 jaar;2039;325455;306724;15163;2551;1017;14232;13111;1005;116
567;75 tot 80 jaar;2040;330248;311338;15277;2607;1026;14425;13289;1018;118
568;75 tot 80 jaar;2041;333117;314104;15307;2665;1041;14545;13399;1027;119
569;75 tot 80 jaar;2042;333132;314086;15300;2703;1043;14513;13370;1025;118
570;75 tot 80 jaar;2043;332243;313182;15261;2745;1055;14473;13333;1022;118
571;75 tot 80 jaar;2044;330435;311379;15243;2762;1051;14415;13279;1018;118
572;75 tot 80 jaar;2045;330763;311677;15236;2785;1065;14463;13324;1021;118
573;75 tot 80 jaar;2046;330381;311343;15184;2793;1061;14499;13357;1024;118
574;75 tot 80 jaar;2047;328286;309388;15056;2788;1054;14467;13328;1021;118
575;75 tot 80 jaar;2048;322907;304245;14854;2777;1031;14314;13186;1011;117
576;75 tot 80 jaar;2049;312687;294353;14584;2758;992;13940;12842;984;114
577;75 tot 80 jaar;2050;298342;280367;14321;2701;953;13352;12300;943;109
578;75 tot 80 jaar;2051;283770;266119;14081;2648;922;12742;11738;900;104
579;75 tot 80 jaar;2052;271985;254554;13922;2606;903;12210;11248;862;100
580;75 tot 80 jaar;2053;263045;245768;13837;2562;878;11785;10857;832;96
581;75 tot 80 jaar;2054;259374;242145;13826;2532;871;11575;10664;817;94
582;75 tot 80 jaar;2055;257651;240425;13868;2493;865;11433;10533;807;93
583;75 tot 80 jaar;2056;259864;242553;13984;2474;853;11446;10545;808;93
584;75 tot 80 jaar;2057;261253;243879;14067;2462;845;11449;10548;808;93
585;75 tot 80 jaar;2058;262294;244861;14136;2453;844;11404;10506;805;93
586;75 tot 80 jaar;2059;262323;244821;14226;2438;838;11324;10432;800;92
587;75 tot 80 jaar;2060;263918;246306;14348;2428;836;11312;10421;799;92
588;80 tot 85 jaar;2019;126721;121887;4244;443;147;7773;7173;562;38
589;80 tot 85 jaar;2020;132215;127095;4475;485;160;7867;7260;569;38
590;80 tot 85 jaar;2021;138281;132808;4799;508;166;7994;7377;578;39
591;80 tot 85 jaar;2022;142477;136776;4985;538;178;8062;7440;583;39
592;80 tot 85 jaar;2023;147783;141793;5214;584;192;8317;7675;602;40
593;80 tot 85 jaar;2024;154321;148005;5472;630;214;8478;7824;613;41
594;80 tot 85 jaar;2025;161866;155299;5662;674;231;8748;8072;633;43
595;80 tot 85 jaar;2026;166041;159271;5839;694;237;8873;8188;642;43
596;80 tot 85 jaar;2027;186485;179233;6238;755;259;9675;8928;700;47
597;80 tot 85 jaar;2028;202174;194528;6553;813;280;10337;9539;748;50
598;80 tot 85 jaar;2029;212123;204173;6764;876;310;10812;9977;782;53
599;80 tot 85 jaar;2030;218128;209892;6965;935;336;11166;10304;808;54
600;80 tot 85 jaar;2031;223711;215203;7155;994;359;11599;10704;839;56
601;80 tot 85 jaar;2032;218185;209528;7274;1014;369;11396;10517;824;55
602;80 tot 85 jaar;2033;215998;207157;7430;1036;375;11355;10479;821;55
603;80 tot 85 jaar;2034;215400;206331;7615;1067;387;11442;10558;828;56
604;80 tot 85 jaar;2035;216719;207423;7780;1104;412;11600;10705;839;56
605;80 tot 85 jaar;2036;219027;209493;7975;1133;426;11781;10872;852;57
606;80 tot 85 jaar;2037;222658;212875;8183;1169;431;12030;11101;870;59
607;80 tot 85 jaar;2038;225686;215667;8368;1198;453;12222;11279;884;59
608;80 tot 85 jaar;2039;229982;219742;8558;1226;456;12458;11496;901;61
609;80 tot 85 jaar;2040;234776;224320;8720;1265;471;12704;11723;919;62
610;80 tot 85 jaar;2041;239487;228857;8858;1297;475;12935;11936;936;63
611;80 tot 85 jaar;2042;244516;233731;8979;1324;482;13180;12163;953;64
612;80 tot 85 jaar;2043;249315;238415;9068;1345;487;13394;12360;969;65
613;80 tot 85 jaar;2044;254248;243248;9173;1347;480;13587;12538;983;66
614;80 tot 85 jaar;2045;258928;247851;9223;1365;489;13755;12693;995;67
615;80 tot 85 jaar;2046;261946;250820;9262;1380;484;13863;12793;1003;67
616;80 tot 85 jaar;2047;262675;251534;9266;1387;488;13827;12760;1000;67
617;80 tot 85 jaar;2048;262697;251546;9268;1401;482;13780;12716;997;67
618;80 tot 85 jaar;2049;262072;250933;9283;1390;466;13712;12653;992;67
619;80 tot 85 jaar;2050;263381;252247;9291;1386;457;13728;12668;993;67
620;80 tot 85 jaar;2051;263930;252847;9249;1384;450;13727;12667;993;67
621;80 tot 85 jaar;2052;262917;251933;9169;1370;445;13658;12604;988;66
622;80 tot 85 jaar;2053;259056;248217;9043;1358;438;13478;12437;975;66
623;80 tot 85 jaar;2054;251189;240536;8879;1340;434;13092;12081;947;64
624;80 tot 85 jaar;2055;240247;229787;8744;1294;422;12511;11545;905;61
625;80 tot 85 jaar;2056;229167;218867;8639;1254;407;11907;10988;861;58
626;80 tot 85 jaar;2057;220438;210244;8586;1214;394;11388;10509;824;55
627;80 tot 85 jaar;2058;213980;203848;8560;1186;386;10963;10117;793;53
628;80 tot 85 jaar;2059;211752;201628;8580;1166;378;10753;9923;778;52
629;80 tot 85 jaar;2060;211069;200921;8630;1146;372;10616;9796;768;52
630;85 tot 90 jaar;2019;52534;50767;1579;147;41;5873;5398;452;23
631;85 tot 90 jaar;2020;55044;53163;1677;160;44;5920;5442;455;23
632;85 tot 90 jaar;2021;57361;55402;1744;169;46;5917;5439;455;23
633;85 tot 90 jaar;2022;59939;57854;1852;182;51;5983;5499;460;24
634;85 tot 90 jaar;2023;62389;60192;1949;194;54;5982;5498;460;24
635;85 tot 90 jaar;2024;66072;63741;2066;207;58;6146;5649;473;24
636;85 tot 90 jaar;2025;69469;66997;2187;223;62;6293;5784;484;25
637;85 tot 90 jaar;2026;73215;70572;2358;224;61;6479;5955;498;26
638;85 tot 90 jaar;2027;75870;73098;2470;237;65;6598;6065;507;26
639;85 tot 90 jaar;2028;79223;76295;2604;254;70;6829;6277;525;27
640;85 tot 90 jaar;2029;83574;80471;2750;277;76;7047;6477;542;28
641;85 tot 90 jaar;2030;88505;85250;2877;297;81;7340;6747;564;29
642;85 tot 90 jaar;2031;91346;87959;2979;320;88;7504;6897;577;30
643;85 tot 90 jaar;2032;104314;100688;3200;335;91;8285;7615;637;33
644;85 tot 90 jaar;2033;113982;110164;3371;353;94;8924;8203;686;35
645;85 tot 90 jaar;2034;120047;116072;3504;372;99;9364;8607;720;37
646;85 tot 90 jaar;2035;123632;119524;3608;393;107;9677;8895;744;38
647;85 tot 90 jaar;2036;126577;122341;3712;411;113;10015;9206;770;39
648;85 tot 90 jaar;2037;124673;120348;3782;427;116;9865;9068;758;39
649;85 tot 90 jaar;2038;124809;120371;3875;441;122;9868;9070;759;39
650;85 tot 90 jaar;2039;125664;121104;3981;455;124;9958;9153;766;39
651;85 tot 90 jaar;2040;127519;122832;4088;471;128;10116;9298;778;40
652;85 tot 90 jaar;2041;129842;125026;4203;483;130;10298;9465;792;41
653;85 tot 90 jaar;2042;132978;128028;4321;496;133;10534;9683;810;41
654;85 tot 90 jaar;2043;135843;130764;4437;507;135;10725;9858;825;42
655;85 tot 90 jaar;2044;139434;134232;4554;513;135;10962;10076;843;43
656;85 tot 90 jaar;2045;143353;138033;4661;523;136;11211;10305;862;44
657;85 tot 90 jaar;2046;147132;141708;4759;530;135;11441;10516;880;45
658;85 tot 90 jaar;2047;151240;145723;4850;532;135;11695;10750;899;46
659;85 tot 90 jaar;2048;155138;149548;4926;532;132;11918;10955;916;47
660;85 tot 90 jaar;2049;159209;153551;5007;523;128;12132;11151;933;48
661;85 tot 90 jaar;2050;163152;157439;5069;519;125;12311;11316;947;48
662;85 tot 90 jaar;2051;165883;160134;5108;518;123;12436;11431;956;49
663;85 tot 90 jaar;2052;167143;161373;5135;514;121;12429;11424;956;49
664;85 tot 90 jaar;2053;167989;162203;5149;516;121;12409;11406;954;49
665;85 tot 90 jaar;2054;168575;162789;5152;514;120;12370;11370;951;49
