ID;Geslacht;Migratieachtergrond;Startjaar;BrugklastypeStartjaar;Peilmoment;OnderwijspositiePeilmoment;TotaalLeerlingenStartjaar_1;ZonderVertraging_2;TotaalMetVertraging_3;VertraagdBinnenGelijkNiveau_4;VertraagdNaarHogerNiveau_5;VertraagdNaarLagerNiveau_6;VertraagdNaarHogerEnLagerNiveau_7;VertraagdNiveauveranderingOnbekend_8;VertragingOnbekend_9;ZonderVertraging_10;TotaalMetVertraging_11;VertraagdBinnenGelijkNiveau_12;VertraagdNaarHogerNiveau_13;VertraagdNaarLagerNiveau_14;VertraagdNaarHogerEnLagerNiveau_15;VertraagdNiveauveranderingOnbekend_16;VertragingOnbekend_17
7570;Totaal leerlingen startjaar;Marokko;2008;Totaal leerlingen startjaar;4 jaar na startjaar;Leerlingen in vo op peilmoment;2216.0;767.0;1438.0;828.0;276.0;241.0;92.0;1.0;11.0;35.0;65.0;37.0;12.0;11.0;4.0;0.0;0.0
7571;Totaal leerlingen startjaar;Marokko;2008;Totaal leerlingen startjaar;4 jaar na startjaar;Leerlingen uit vo op peilmoment;3415.0;3088.0;262.0;202.0;12.0;45.0;3.0;0.0;65.0;90.0;8.0;6.0;0.0;1.0;0.0;0.0;2.0
7572;Totaal leerlingen startjaar;Marokko;2008;Totaal leerlingen startjaar;5 jaar na startjaar;Totaal;5631.0;3740.0;1815.0;1066.0;332.0;312.0;104.0;1.0;76.0;66.0;32.0;19.0;6.0;6.0;2.0;0.0;1.0
7573;Totaal leerlingen startjaar;Marokko;2008;Totaal leerlingen startjaar;5 jaar na startjaar;Leerlingen in vo op peilmoment;996.0;272.0;722.0;338.0;226.0;100.0;58.0;0.0;2.0;27.0;72.0;34.0;23.0;10.0;6.0;0.0;0.0
7574;Totaal leerlingen startjaar;Marokko;2008;Totaal leerlingen startjaar;5 jaar na startjaar;Leerlingen uit vo op peilmoment;4635.0;3468.0;1093.0;728.0;106.0;212.0;46.0;1.0;74.0;75.0;24.0;16.0;2.0;5.0;1.0;0.0;2.0
7575;Totaal leerlingen startjaar;Marokko;2008;Totaal leerlingen startjaar;6 jaar na startjaar;Totaal;5631.0;3713.0;1842.0;1080.0;334.0;322.0;105.0;1.0;76.0;66.0;33.0;19.0;6.0;6.0;2.0;0.0;1.0
7576;Totaal leerlingen startjaar;Marokko;2008;Totaal leerlingen startjaar;6 jaar na startjaar;Leerlingen in vo op peilmoment;177.0;;176.0;105.0;48.0;14.0;9.0;0.0;1.0;;99.0;59.0;27.0;8.0;5.0;0.0;1.0
7577;Totaal leerlingen startjaar;Marokko;2008;Totaal leerlingen startjaar;6 jaar na startjaar;Leerlingen uit vo op peilmoment;5454.0;3713.0;1666.0;975.0;286.0;308.0;96.0;1.0;75.0;68.0;31.0;18.0;5.0;6.0;2.0;0.0;1.0
7578;Totaal leerlingen startjaar;Marokko;2008;Totaal leerlingen startjaar;7 jaar na startjaar;Totaal;5631.0;3713.0;1842.0;1080.0;334.0;322.0;105.0;1.0;76.0;66.0;33.0;19.0;6.0;6.0;2.0;0.0;1.0
7579;Totaal leerlingen startjaar;Marokko;2008;Totaal leerlingen startjaar;7 jaar na startjaar;Leerlingen in vo op peilmoment;17.0;;17.0;7.0;9.0;0.0;1.0;0.0;0.0;;100.0;41.0;53.0;0.0;6.0;0.0;0.0
7580;Totaal leerlingen startjaar;Marokko;2008;Totaal leerlingen startjaar;7 jaar na startjaar;Leerlingen uit vo op peilmoment;5614.0;3713.0;1825.0;1073.0;325.0;322.0;104.0;1.0;76.0;66.0;33.0;19.0;6.0;6.0;2.0;0.0;1.0
7581;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas vmbo;1 jaar na startjaar;Totaal;3262.0;3123.0;66.0;61.0;3.0;2.0;;;73.0;96.0;2.0;2.0;0.0;0.0;;;2.0
7582;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas vmbo;1 jaar na startjaar;Leerlingen in vo op peilmoment;3217.0;3123.0;66.0;61.0;3.0;2.0;;;28.0;97.0;2.0;2.0;0.0;0.0;;;1.0
7583;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas vmbo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;45.0;0.0;0.0;0.0;0.0;0.0;;;45.0;0.0;0.0;0.0;0.0;0.0;;;100.0
7584;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas vmbo;2 jaar na startjaar;Totaal;3262.0;2995.0;204.0;178.0;5.0;18.0;2.0;1.0;63.0;92.0;6.0;5.0;0.0;1.0;0.0;0.0;2.0
7585;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas vmbo;2 jaar na startjaar;Leerlingen in vo op peilmoment;3163.0;2944.0;195.0;172.0;3.0;17.0;2.0;1.0;24.0;93.0;6.0;5.0;0.0;1.0;0.0;0.0;1.0
7586;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas vmbo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;99.0;51.0;9.0;6.0;2.0;1.0;0.0;0.0;39.0;52.0;9.0;6.0;2.0;1.0;0.0;0.0;39.0
7587;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas vmbo;3 jaar na startjaar;Totaal;3262.0;2746.0;458.0;351.0;35.0;57.0;15.0;0.0;58.0;84.0;14.0;11.0;1.0;2.0;0.0;0.0;2.0
7588;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas vmbo;3 jaar na startjaar;Leerlingen in vo op peilmoment;2989.0;2567.0;403.0;306.0;33.0;51.0;13.0;0.0;19.0;86.0;13.0;10.0;1.0;2.0;0.0;0.0;1.0
7589;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas vmbo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;273.0;179.0;55.0;45.0;2.0;6.0;2.0;0.0;39.0;66.0;20.0;16.0;1.0;2.0;1.0;0.0;14.0
7590;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas vmbo;4 jaar na startjaar;Totaal;3262.0;2462.0;743.0;469.0;166.0;73.0;34.0;1.0;57.0;75.0;23.0;14.0;5.0;2.0;1.0;0.0;2.0
7591;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas vmbo;4 jaar na startjaar;Leerlingen in vo op peilmoment;638.0;61.0;567.0;328.0;155.0;52.0;31.0;1.0;10.0;10.0;89.0;51.0;24.0;8.0;5.0;0.0;2.0
7592;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas vmbo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;2624.0;2401.0;176.0;141.0;11.0;21.0;3.0;0.0;47.0;92.0;7.0;5.0;0.0;1.0;0.0;0.0;2.0
7593;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas vmbo;5 jaar na startjaar;Totaal;3262.0;2449.0;756.0;461.0;185.0;75.0;34.0;1.0;57.0;75.0;23.0;14.0;6.0;2.0;1.0;0.0;2.0
7594;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas vmbo;5 jaar na startjaar;Leerlingen in vo op peilmoment;145.0;6.0;137.0;23.0;102.0;7.0;5.0;0.0;2.0;4.0;94.0;16.0;70.0;5.0;3.0;0.0;1.0
7595;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas vmbo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;3117.0;2443.0;619.0;438.0;83.0;68.0;29.0;1.0;55.0;78.0;20.0;14.0;3.0;2.0;1.0;0.0;2.0
7596;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas vmbo;6 jaar na startjaar;Totaal;3262.0;2448.0;757.0;460.0;186.0;76.0;34.0;1.0;57.0;75.0;23.0;14.0;6.0;2.0;1.0;0.0;2.0
7597;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas vmbo;6 jaar na startjaar;Leerlingen in vo op peilmoment;18.0;;17.0;0.0;15.0;2.0;0.0;0.0;1.0;;94.0;0.0;83.0;11.0;0.0;0.0;6.0
7598;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas vmbo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;3244.0;2448.0;740.0;460.0;171.0;74.0;34.0;1.0;56.0;75.0;23.0;14.0;5.0;2.0;1.0;0.0;2.0
7599;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas vmbo;7 jaar na startjaar;Totaal;3262.0;2448.0;757.0;460.0;186.0;76.0;34.0;1.0;57.0;75.0;23.0;14.0;6.0;2.0;1.0;0.0;2.0
7600;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas vmbo;7 jaar na startjaar;Leerlingen in vo op peilmoment;4.0;;4.0;0.0;4.0;0.0;0.0;0.0;0.0;;100.0;0.0;100.0;0.0;0.0;0.0;0.0
7601;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas vmbo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;3258.0;2448.0;753.0;460.0;182.0;76.0;34.0;1.0;57.0;75.0;23.0;14.0;6.0;2.0;1.0;0.0;2.0
7602;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-basis-kader;1 jaar na startjaar;Totaal;1662.0;1598.0;24.0;21.0;2.0;1.0;;;40.0;96.0;1.0;1.0;0.0;0.0;;;2.0
7603;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-basis-kader;1 jaar na startjaar;Leerlingen in vo op peilmoment;1639.0;1598.0;24.0;21.0;2.0;1.0;;;17.0;97.0;1.0;1.0;0.0;0.0;;;1.0
7604;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-basis-kader;1 jaar na startjaar;Leerlingen uit vo op peilmoment;23.0;0.0;0.0;0.0;0.0;0.0;;;23.0;0.0;0.0;0.0;0.0;0.0;;;100.0
7605;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-basis-kader;2 jaar na startjaar;Totaal;1662.0;1545.0;81.0;74.0;3.0;3.0;1.0;0.0;36.0;93.0;5.0;4.0;0.0;0.0;0.0;0.0;2.0
7606;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-basis-kader;2 jaar na startjaar;Leerlingen in vo op peilmoment;1613.0;1519.0;77.0;72.0;1.0;3.0;1.0;0.0;17.0;94.0;5.0;4.0;0.0;0.0;0.0;0.0;1.0
7607;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-basis-kader;2 jaar na startjaar;Leerlingen uit vo op peilmoment;49.0;26.0;4.0;2.0;2.0;0.0;0.0;0.0;19.0;53.0;8.0;4.0;4.0;0.0;0.0;0.0;39.0
7608;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-basis-kader;3 jaar na startjaar;Totaal;1662.0;1453.0;177.0;138.0;19.0;11.0;9.0;0.0;32.0;87.0;11.0;8.0;1.0;1.0;1.0;0.0;2.0
7609;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-basis-kader;3 jaar na startjaar;Leerlingen in vo op peilmoment;1523.0;1356.0;152.0;117.0;17.0;10.0;8.0;0.0;15.0;89.0;10.0;8.0;1.0;1.0;1.0;0.0;1.0
7610;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-basis-kader;3 jaar na startjaar;Leerlingen uit vo op peilmoment;139.0;97.0;25.0;21.0;2.0;1.0;1.0;0.0;17.0;70.0;18.0;15.0;1.0;1.0;1.0;0.0;12.0
7611;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-basis-kader;4 jaar na startjaar;Totaal;1662.0;1349.0;282.0;175.0;76.0;16.0;14.0;1.0;31.0;81.0;17.0;11.0;5.0;1.0;1.0;0.0;2.0
7612;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-basis-kader;4 jaar na startjaar;Leerlingen in vo op peilmoment;220.0;8.0;205.0;109.0;71.0;11.0;13.0;1.0;7.0;4.0;93.0;50.0;32.0;5.0;6.0;0.0;3.0
7613;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-basis-kader;4 jaar na startjaar;Leerlingen uit vo op peilmoment;1442.0;1341.0;77.0;66.0;5.0;5.0;1.0;0.0;24.0;93.0;5.0;5.0;0.0;0.0;0.0;0.0;2.0
7614;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-basis-kader;5 jaar na startjaar;Totaal;1662.0;1345.0;286.0;176.0;78.0;17.0;14.0;1.0;31.0;81.0;17.0;11.0;5.0;1.0;1.0;0.0;2.0
7615;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-basis-kader;5 jaar na startjaar;Leerlingen in vo op peilmoment;35.0;1.0;34.0;8.0;24.0;2.0;0.0;0.0;0.0;3.0;97.0;23.0;69.0;6.0;0.0;0.0;0.0
7616;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-basis-kader;5 jaar na startjaar;Leerlingen uit vo op peilmoment;1627.0;1344.0;252.0;168.0;54.0;15.0;14.0;1.0;31.0;83.0;15.0;10.0;3.0;1.0;1.0;0.0;2.0
7617;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-basis-kader;6 jaar na startjaar;Totaal;1662.0;1345.0;286.0;176.0;78.0;17.0;14.0;1.0;31.0;81.0;17.0;11.0;5.0;1.0;1.0;0.0;2.0
7618;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-basis-kader;6 jaar na startjaar;Leerlingen in vo op peilmoment;1.0;;1.0;0.0;1.0;0.0;0.0;0.0;0.0;;100.0;0.0;100.0;0.0;0.0;0.0;0.0
7619;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-basis-kader;6 jaar na startjaar;Leerlingen uit vo op peilmoment;1661.0;1345.0;285.0;176.0;77.0;17.0;14.0;1.0;31.0;81.0;17.0;11.0;5.0;1.0;1.0;0.0;2.0
7620;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-basis-kader;7 jaar na startjaar;Totaal;1662.0;1345.0;286.0;176.0;78.0;17.0;14.0;1.0;31.0;81.0;17.0;11.0;5.0;1.0;1.0;0.0;2.0
7621;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-basis-kader;7 jaar na startjaar;Leerlingen in vo op peilmoment;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
7622;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-basis-kader;7 jaar na startjaar;Leerlingen uit vo op peilmoment;1662.0;1345.0;286.0;176.0;78.0;17.0;14.0;1.0;31.0;81.0;17.0;11.0;5.0;1.0;1.0;0.0;2.0
7623;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-gt;1 jaar na startjaar;Totaal;650.0;630.0;14.0;13.0;0.0;1.0;;;6.0;97.0;2.0;2.0;0.0;0.0;;;1.0
7624;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-gt;1 jaar na startjaar;Leerlingen in vo op peilmoment;644.0;630.0;14.0;13.0;0.0;1.0;;;0.0;98.0;2.0;2.0;0.0;0.0;;;0.0
7625;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-gt;1 jaar na startjaar;Leerlingen uit vo op peilmoment;6.0;0.0;0.0;0.0;0.0;0.0;;;6.0;0.0;0.0;0.0;0.0;0.0;;;100.0
7626;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-gt;2 jaar na startjaar;Totaal;650.0;585.0;61.0;46.0;0.0;14.0;1.0;0.0;4.0;90.0;9.0;7.0;0.0;2.0;0.0;0.0;1.0
7627;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-gt;2 jaar na startjaar;Leerlingen in vo op peilmoment;640.0;582.0;58.0;44.0;0.0;13.0;1.0;0.0;0.0;91.0;9.0;7.0;0.0;2.0;0.0;0.0;0.0
7628;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-gt;2 jaar na startjaar;Leerlingen uit vo op peilmoment;10.0;3.0;3.0;2.0;0.0;1.0;0.0;0.0;4.0;30.0;30.0;20.0;0.0;10.0;0.0;0.0;40.0
7629;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-gt;3 jaar na startjaar;Totaal;650.0;490.0;156.0;112.0;6.0;33.0;5.0;0.0;4.0;75.0;24.0;17.0;1.0;5.0;1.0;0.0;1.0
7630;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-gt;3 jaar na startjaar;Leerlingen in vo op peilmoment;618.0;475.0;143.0;105.0;6.0;28.0;4.0;0.0;0.0;77.0;23.0;17.0;1.0;5.0;1.0;0.0;0.0
7631;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-gt;3 jaar na startjaar;Leerlingen uit vo op peilmoment;32.0;15.0;13.0;7.0;0.0;5.0;1.0;0.0;4.0;47.0;41.0;22.0;0.0;16.0;3.0;0.0;13.0
7632;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-gt;4 jaar na startjaar;Totaal;650.0;375.0;271.0;160.0;57.0;40.0;14.0;0.0;4.0;58.0;42.0;25.0;9.0;6.0;2.0;0.0;1.0
7633;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-gt;4 jaar na startjaar;Leerlingen in vo op peilmoment;257.0;33.0;224.0;128.0;57.0;27.0;12.0;0.0;0.0;13.0;87.0;50.0;22.0;11.0;5.0;0.0;0.0
7634;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-gt;4 jaar na startjaar;Leerlingen uit vo op peilmoment;393.0;342.0;47.0;32.0;0.0;13.0;2.0;0.0;4.0;87.0;12.0;8.0;0.0;3.0;1.0;0.0;1.0
7635;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-gt;5 jaar na startjaar;Totaal;650.0;371.0;275.0;153.0;68.0;40.0;14.0;0.0;4.0;57.0;42.0;24.0;10.0;6.0;2.0;0.0;1.0
7636;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-gt;5 jaar na startjaar;Leerlingen in vo op peilmoment;70.0;1.0;69.0;8.0;55.0;4.0;2.0;0.0;0.0;1.0;99.0;11.0;79.0;6.0;3.0;0.0;0.0
7637;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-gt;5 jaar na startjaar;Leerlingen uit vo op peilmoment;580.0;370.0;206.0;145.0;13.0;36.0;12.0;0.0;4.0;64.0;36.0;25.0;2.0;6.0;2.0;0.0;1.0
7638;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-gt;6 jaar na startjaar;Totaal;650.0;371.0;275.0;153.0;68.0;40.0;14.0;0.0;4.0;57.0;42.0;24.0;10.0;6.0;2.0;0.0;1.0
7639;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-gt;6 jaar na startjaar;Leerlingen in vo op peilmoment;12.0;;12.0;0.0;11.0;1.0;0.0;0.0;0.0;;100.0;0.0;92.0;8.0;0.0;0.0;0.0
7640;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-gt;6 jaar na startjaar;Leerlingen uit vo op peilmoment;638.0;371.0;263.0;153.0;57.0;39.0;14.0;0.0;4.0;58.0;41.0;24.0;9.0;6.0;2.0;0.0;1.0
7641;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-gt;7 jaar na startjaar;Totaal;650.0;371.0;275.0;153.0;68.0;40.0;14.0;0.0;4.0;57.0;42.0;24.0;10.0;6.0;2.0;0.0;1.0
7642;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-gt;7 jaar na startjaar;Leerlingen in vo op peilmoment;2.0;;2.0;0.0;2.0;0.0;0.0;0.0;0.0;;100.0;0.0;100.0;0.0;0.0;0.0;0.0
7643;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-gt;7 jaar na startjaar;Leerlingen uit vo op peilmoment;648.0;371.0;273.0;153.0;66.0;40.0;14.0;0.0;4.0;57.0;42.0;24.0;10.0;6.0;2.0;0.0;1.0
7644;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-alle leerwegen;1 jaar na startjaar;Totaal;950.0;895.0;28.0;27.0;1.0;0.0;;;27.0;94.0;3.0;3.0;0.0;0.0;;;3.0
7645;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-alle leerwegen;1 jaar na startjaar;Leerlingen in vo op peilmoment;934.0;895.0;28.0;27.0;1.0;0.0;;;11.0;96.0;3.0;3.0;0.0;0.0;;;1.0
7646;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-alle leerwegen;1 jaar na startjaar;Leerlingen uit vo op peilmoment;16.0;0.0;0.0;0.0;0.0;0.0;;;16.0;0.0;0.0;0.0;0.0;0.0;;;100.0
7647;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-alle leerwegen;2 jaar na startjaar;Totaal;950.0;865.0;62.0;58.0;2.0;1.0;0.0;1.0;23.0;91.0;7.0;6.0;0.0;0.0;0.0;0.0;2.0
7648;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-alle leerwegen;2 jaar na startjaar;Leerlingen in vo op peilmoment;910.0;843.0;60.0;56.0;2.0;1.0;0.0;1.0;7.0;93.0;7.0;6.0;0.0;0.0;0.0;0.0;1.0
7649;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-alle leerwegen;2 jaar na startjaar;Leerlingen uit vo op peilmoment;40.0;22.0;2.0;2.0;0.0;0.0;0.0;0.0;16.0;55.0;5.0;5.0;0.0;0.0;0.0;0.0;40.0
7650;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-alle leerwegen;3 jaar na startjaar;Totaal;950.0;803.0;125.0;101.0;10.0;13.0;1.0;0.0;22.0;85.0;13.0;11.0;1.0;1.0;0.0;0.0;2.0
7651;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-alle leerwegen;3 jaar na startjaar;Leerlingen in vo op peilmoment;848.0;736.0;108.0;84.0;10.0;13.0;1.0;0.0;4.0;87.0;13.0;10.0;1.0;2.0;0.0;0.0;0.0
7652;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-alle leerwegen;3 jaar na startjaar;Leerlingen uit vo op peilmoment;102.0;67.0;17.0;17.0;0.0;0.0;0.0;0.0;18.0;66.0;17.0;17.0;0.0;0.0;0.0;0.0;18.0
7653;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-alle leerwegen;4 jaar na startjaar;Totaal;950.0;738.0;190.0;134.0;33.0;17.0;6.0;0.0;22.0;78.0;20.0;14.0;3.0;2.0;1.0;0.0;2.0
7654;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-alle leerwegen;4 jaar na startjaar;Leerlingen in vo op peilmoment;161.0;20.0;138.0;91.0;27.0;14.0;6.0;0.0;3.0;12.0;86.0;57.0;17.0;9.0;4.0;0.0;2.0
7655;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-alle leerwegen;4 jaar na startjaar;Leerlingen uit vo op peilmoment;789.0;718.0;52.0;43.0;6.0;3.0;0.0;0.0;19.0;91.0;7.0;5.0;1.0;0.0;0.0;0.0;2.0
7656;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-alle leerwegen;5 jaar na startjaar;Totaal;950.0;733.0;195.0;132.0;39.0;18.0;6.0;0.0;22.0;77.0;21.0;14.0;4.0;2.0;1.0;0.0;2.0
7657;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-alle leerwegen;5 jaar na startjaar;Leerlingen in vo op peilmoment;40.0;4.0;34.0;7.0;23.0;1.0;3.0;0.0;2.0;10.0;85.0;18.0;58.0;3.0;8.0;0.0;5.0
7658;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-alle leerwegen;5 jaar na startjaar;Leerlingen uit vo op peilmoment;910.0;729.0;161.0;125.0;16.0;17.0;3.0;0.0;20.0;80.0;18.0;14.0;2.0;2.0;0.0;0.0;2.0
7659;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-alle leerwegen;6 jaar na startjaar;Totaal;950.0;732.0;196.0;131.0;40.0;19.0;6.0;0.0;22.0;77.0;21.0;14.0;4.0;2.0;1.0;0.0;2.0
7660;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-alle leerwegen;6 jaar na startjaar;Leerlingen in vo op peilmoment;5.0;;4.0;0.0;3.0;1.0;0.0;0.0;1.0;;80.0;0.0;60.0;20.0;0.0;0.0;20.0
7661;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-alle leerwegen;6 jaar na startjaar;Leerlingen uit vo op peilmoment;945.0;732.0;192.0;131.0;37.0;18.0;6.0;0.0;21.0;77.0;20.0;14.0;4.0;2.0;1.0;0.0;2.0
7662;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-alle leerwegen;7 jaar na startjaar;Totaal;950.0;732.0;196.0;131.0;40.0;19.0;6.0;0.0;22.0;77.0;21.0;14.0;4.0;2.0;1.0;0.0;2.0
7663;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-alle leerwegen;7 jaar na startjaar;Leerlingen in vo op peilmoment;2.0;;2.0;0.0;2.0;0.0;0.0;0.0;0.0;;100.0;0.0;100.0;0.0;0.0;0.0;0.0
7664;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-alle leerwegen;7 jaar na startjaar;Leerlingen uit vo op peilmoment;948.0;732.0;194.0;131.0;38.0;19.0;6.0;0.0;22.0;77.0;20.0;14.0;4.0;2.0;1.0;0.0;2.0
7665;Totaal leerlingen startjaar;Marokko;2008;Totaal brede brugklas;1 jaar na startjaar;Totaal;1446.0;1398.0;32.0;31.0;0.0;1.0;;;16.0;97.0;2.0;2.0;0.0;0.0;;;1.0
7666;Totaal leerlingen startjaar;Marokko;2008;Totaal brede brugklas;1 jaar na startjaar;Leerlingen in vo op peilmoment;1432.0;1398.0;32.0;31.0;0.0;1.0;;;2.0;98.0;2.0;2.0;0.0;0.0;;;0.0
7667;Totaal leerlingen startjaar;Marokko;2008;Totaal brede brugklas;1 jaar na startjaar;Leerlingen uit vo op peilmoment;14.0;0.0;0.0;0.0;0.0;0.0;;;14.0;0.0;0.0;0.0;0.0;0.0;;;100.0
7668;Totaal leerlingen startjaar;Marokko;2008;Totaal brede brugklas;2 jaar na startjaar;Totaal;1446.0;1307.0;123.0;110.0;3.0;10.0;0.0;0.0;16.0;90.0;9.0;8.0;0.0;1.0;0.0;0.0;1.0
7669;Totaal leerlingen startjaar;Marokko;2008;Totaal brede brugklas;2 jaar na startjaar;Leerlingen in vo op peilmoment;1417.0;1294.0;121.0;109.0;3.0;9.0;0.0;0.0;2.0;91.0;9.0;8.0;0.0;1.0;0.0;0.0;0.0
7670;Totaal leerlingen startjaar;Marokko;2008;Totaal brede brugklas;2 jaar na startjaar;Leerlingen uit vo op peilmoment;29.0;13.0;2.0;1.0;0.0;1.0;0.0;0.0;14.0;45.0;7.0;3.0;0.0;3.0;0.0;0.0;48.0
7671;Totaal leerlingen startjaar;Marokko;2008;Totaal brede brugklas;3 jaar na startjaar;Totaal;1446.0;1126.0;304.0;232.0;12.0;56.0;4.0;0.0;16.0;78.0;21.0;16.0;1.0;4.0;0.0;0.0;1.0
7672;Totaal leerlingen startjaar;Marokko;2008;Totaal brede brugklas;3 jaar na startjaar;Leerlingen in vo op peilmoment;1391.0;1096.0;293.0;222.0;12.0;55.0;4.0;0.0;2.0;79.0;21.0;16.0;1.0;4.0;0.0;0.0;0.0
7673;Totaal leerlingen startjaar;Marokko;2008;Totaal brede brugklas;3 jaar na startjaar;Leerlingen uit vo op peilmoment;55.0;30.0;11.0;10.0;0.0;1.0;0.0;0.0;14.0;55.0;20.0;18.0;0.0;2.0;0.0;0.0;25.0
7674;Totaal leerlingen startjaar;Marokko;2008;Totaal brede brugklas;4 jaar na startjaar;Totaal;1446.0;829.0;601.0;358.0;117.0;93.0;33.0;0.0;16.0;57.0;42.0;25.0;8.0;6.0;2.0;0.0;1.0
