ID;PersoonsEnBuurtkenmerken;Cijfersoort;Perioden;Inbraakalarm_1;ExtraHangEnSluitwerk_2;ExtraBuitenverlichting_3;LuikenVoorRamenDeuren_4;PolitiekeurmerkVoorVeiligWonen_5;InbraakpreventieSchaalscore_6;FietsVerzekerdTegenDiefstal_7;FietsMetDiefstalpreventiechip_8;AlarminstallatieStartonderbreker_9;ZelfAangebrachteInstallatie_10;MobieleTelefoonMetPincode_11;PCMetWachtwoord_12
208;126;Waarde;2005;10.0;84.7;81.7;14.9;14.4;4.1;49.9;11.3;57.9;6.4;89.5;62.8
209;126;Waarde;2006;11.1;86.5;83.2;16.7;16.6;4.3;47.1;11.3;58.5;6.1;87.6;63.2
210;126;Waarde;2007;10.4;85.3;84.3;17.0;16.3;4.3;50.8;11.9;59.6;4.4;88.7;66.9
211;126;Waarde;2008;11.8;86.4;85.6;19.4;17.1;4.4;49.9;12.2;59.5;3.5;88.0;66.6
212;126;Betrouwbaarheidsmarge;2005;1.7;2.2;2.8;2.0;2.1;0.1;2.8;1.7;3.2;2.3;1.8;2.7
213;126;Betrouwbaarheidsmarge;2006;0.9;1.2;1.3;1.2;1.1;0.1;1.4;0.9;1.6;1.1;0.9;1.4
214;126;Betrouwbaarheidsmarge;2007;1.0;1.3;1.4;1.1;1.2;0.1;1.5;0.9;1.7;0.9;0.9;1.4
215;126;Betrouwbaarheidsmarge;2008;1.0;1.1;1.3;1.2;1.2;0.1;1.4;0.9;1.6;0.8;0.9;1.4
216;127;Waarde;2005;17.4;85.1;83.9;13.7;16.6;4.3;50.3;10.1;68.2;6.1;89.5;64.0
217;127;Waarde;2006;17.4;86.4;84.1;14.8;17.2;4.4;48.9;10.5;64.4;4.6;89.5;65.4
218;127;Waarde;2007;18.9;86.1;84.7;15.7;19.2;4.5;50.2;11.9;62.8;4.7;88.9;68.4
219;127;Waarde;2008;19.6;87.6;87.9;17.1;18.7;4.6;52.9;11.4;62.7;4.3;88.8;69.4
220;127;Betrouwbaarheidsmarge;2005;2.1;2.4;2.6;1.9;2.2;0.1;2.7;1.5;2.8;1.8;1.6;2.6
221;127;Betrouwbaarheidsmarge;2006;1.1;1.2;1.4;1.0;1.2;0.1;1.4;0.8;1.5;0.8;0.9;1.4
222;127;Betrouwbaarheidsmarge;2007;1.2;1.3;1.4;1.1;1.2;0.1;1.5;0.9;1.6;0.9;0.9;1.4
223;127;Betrouwbaarheidsmarge;2008;1.2;1.1;1.2;1.1;1.2;0.1;1.4;0.9;1.5;0.9;0.9;1.3
224;150;Waarde;2005;11.9;82.8;79.1;14.8;14.8;4.1;47.7;10.2;56.5;6.5;86.6;62.7
225;150;Waarde;2006;10.9;82.7;78.2;15.3;15.5;4.1;45.8;10.5;56.6;5.9;86.6;62.9
226;150;Waarde;2007;11.5;83.0;80.6;15.6;16.1;4.1;46.8;11.3;57.0;4.9;86.9;65.2
227;150;Waarde;2008;12.4;83.9;81.3;16.7;16.7;4.2;47.6;11.3;57.3;4.2;86.4;66.7
228;150;Betrouwbaarheidsmarge;2005;0.9;1.2;1.3;1.0;1.0;0.1;1.3;0.8;1.6;1.1;1.0;1.4
229;150;Betrouwbaarheidsmarge;2006;0.4;0.7;0.8;0.5;0.5;0.0;0.7;0.4;0.8;0.6;0.5;0.7
230;150;Betrouwbaarheidsmarge;2007;0.5;0.7;0.7;0.5;0.6;0.0;0.7;0.4;0.8;0.5;0.5;0.7
231;150;Betrouwbaarheidsmarge;2008;0.5;0.6;0.7;0.5;0.6;0.0;0.7;0.4;0.8;0.5;0.5;0.7
232;151;Waarde;2005;9.3;73.6;70.9;11.6;8.4;3.5;24.8;6.9;51.5;9.6;89.7;55.6
233;151;Waarde;2006;10.2;77.6;65.5;11.1;11.2;3.5;24.8;8.7;52.9;11.2;88.5;66.6
234;151;Waarde;2007;10.6;78.3;67.4;15.8;14.0;3.7;29.1;8.6;56.9;5.7;89.9;69.5
235;151;Waarde;2008;8.3;78.5;70.3;13.6;10.8;3.6;28.0;5.4;58.4;5.1;90.0;69.9
236;151;Betrouwbaarheidsmarge;2005;5.3;8.3;9.1;4.8;3.6;0.4;7.0;4.2;9.4;6.9;4.5;8.5
237;151;Betrouwbaarheidsmarge;2006;2.7;4.4;4.9;2.8;2.5;0.2;3.9;2.6;5.2;4.7;2.7;4.3
238;151;Betrouwbaarheidsmarge;2007;2.6;4.1;4.8;3.1;3.0;0.2;3.8;2.4;5.0;3.3;2.5;3.8
239;151;Betrouwbaarheidsmarge;2008;2.3;3.8;4.4;2.8;2.6;0.2;3.8;2.1;4.9;4.2;2.4;3.9
240;152;Waarde;2005;;;;;;;;;;;;
241;152;Waarde;2006;7.9;74.4;58.8;10.3;7.9;3.2;32.1;9.9;45.8;;88.9;68.1
242;152;Waarde;2007;12.2;80.6;59.3;17.1;12.9;3.6;28.5;8.3;65.9;;90.4;64.7
243;152;Waarde;2008;7.2;76.0;64.8;12.5;6.0;3.3;24.1;3.4;60.6;;84.4;62.9
244;152;Betrouwbaarheidsmarge;2005;;;;;;;;;;;;
245;152;Betrouwbaarheidsmarge;2006;4.7;8.4;9.2;6.0;3.5;0.3;8.2;5.1;10.3;;5.3;8.1
246;152;Betrouwbaarheidsmarge;2007;5.8;7.9;9.3;6.3;4.9;0.5;7.4;4.3;9.6;;4.5;7.9
247;152;Betrouwbaarheidsmarge;2008;5.4;7.4;8.7;4.8;3.6;0.3;6.8;2.5;9.5;;5.7;7.5
248;153;Waarde;2005;;;;;;;;;;;;
249;153;Waarde;2006;10.8;83.2;69.8;11.5;8.6;3.7;19.4;5.9;52.5;;88.2;66.9
250;153;Waarde;2007;8.8;71.8;59.9;13.7;10.8;3.3;24.5;9.7;54.9;;89.8;71.8
251;153;Waarde;2008;4.0;69.1;65.0;17.1;9.3;3.3;30.3;;65.3;;89.7;68.4
252;153;Betrouwbaarheidsmarge;2005;;;;;;;;;;;;
253;153;Betrouwbaarheidsmarge;2006;5.7;7.4;10.1;5.9;5.2;0.4;7.2;5.2;11.3;;6.4;9.0
254;153;Betrouwbaarheidsmarge;2007;4.8;9.1;9.4;5.8;5.5;0.4;7.1;5.6;11.2;;4.8;7.4
255;153;Betrouwbaarheidsmarge;2008;3.2;9.1;9.5;7.4;4.3;0.4;8.5;;11.5;;5.7;8.1
256;154;Waarde;2005;;65.3;57.9;7.5;7.0;2.8;;;;;;
257;154;Waarde;2006;8.6;82.5;68.4;12.6;14.4;3.7;25.1;7.9;55.6;10.6;86.9;64.8
258;154;Waarde;2007;7.9;76.2;69.8;13.2;15.3;3.7;29.4;7.0;53.7;;88.0;69.8
259;154;Waarde;2008;8.7;77.6;72.7;11.2;14.7;3.7;26.4;5.3;56.9;;92.9;73.1
260;154;Betrouwbaarheidsmarge;2005;;14.9;16.4;6.0;5.9;0.6;;;;;;
261;154;Betrouwbaarheidsmarge;2006;3.7;6.6;8.0;5.3;4.5;0.3;6.7;4.3;7.9;6.1;4.9;7.4
262;154;Betrouwbaarheidsmarge;2007;3.5;7.1;8.3;4.4;5.6;0.3;6.6;3.8;8.1;;4.9;6.7
263;154;Betrouwbaarheidsmarge;2008;3.2;6.4;7.0;3.7;4.8;0.3;6.0;3.3;7.3;;2.8;6.4
264;155;Waarde;2005;;;;;;;;;;;;
265;155;Waarde;2006;7.7;69.6;59.9;8.4;12.0;3.2;22.6;8.8;54.4;;86.0;64.2
266;155;Waarde;2007;5.1;70.9;68.4;14.6;16.2;3.5;29.0;8.9;65.7;;87.7;69.0
267;155;Waarde;2008;7.4;73.5;74.9;16.4;7.2;3.6;26.8;4.9;56.4;;87.4;70.4
268;155;Betrouwbaarheidsmarge;2005;;;;;;;;;;;;
269;155;Betrouwbaarheidsmarge;2006;5.9;10.6;10.8;4.6;5.7;0.5;8.0;6.2;13.1;;6.9;9.1
270;155;Betrouwbaarheidsmarge;2007;3.2;10.0;10.6;6.5;7.1;0.5;8.1;5.1;11.2;;6.0;7.8
271;155;Betrouwbaarheidsmarge;2008;4.6;9.4;8.6;6.2;5.6;0.4;8.0;4.4;11.8;;6.1;8.3
272;128;Waarde;2005;8.9;79.7;58.3;6.4;9.4;3.3;35.0;5.4;54.7;9.1;85.4;60.4
273;128;Waarde;2006;6.7;76.1;54.8;7.1;9.9;3.1;34.4;6.7;54.8;10.6;86.4;60.2
274;128;Waarde;2007;6.7;75.7;60.2;7.0;11.6;3.2;36.0;7.9;54.4;7.8;89.1;62.5
275;128;Waarde;2008;7.7;77.3;59.8;7.8;10.4;3.3;37.9;8.5;53.7;5.3;85.2;63.9
276;128;Betrouwbaarheidsmarge;2005;2.0;3.0;3.6;1.7;2.1;0.1;3.3;1.4;4.4;3.6;2.5;3.5
277;128;Betrouwbaarheidsmarge;2006;0.9;1.9;2.1;1.0;1.1;0.1;1.9;0.9;2.5;2.3;1.4;2.0
278;128;Betrouwbaarheidsmarge;2007;1.0;1.9;2.0;0.9;1.2;0.1;1.9;1.0;2.5;1.9;1.2;2.0
279;128;Betrouwbaarheidsmarge;2008;1.0;1.7;2.0;1.0;1.2;0.1;1.9;1.1;2.5;1.8;1.3;1.9
280;129;Waarde;2005;11.8;83.8;79.8;12.2;14.7;4.0;49.7;11.7;56.5;4.7;88.1;60.9
281;129;Waarde;2006;10.7;83.8;78.2;14.1;14.5;4.0;48.0;10.1;57.6;5.6;87.1;62.9
282;129;Waarde;2007;11.6;84.5;79.9;13.8;15.2;4.1;50.2;12.4;58.3;5.2;87.2;65.1
283;129;Waarde;2008;13.2;84.0;80.0;14.5;17.0;4.2;48.5;10.6;58.4;5.1;86.9;66.7
284;129;Betrouwbaarheidsmarge;2005;1.8;2.3;2.6;1.9;2.0;0.1;2.8;1.7;3.4;1.9;1.8;2.9
285;129;Betrouwbaarheidsmarge;2006;0.9;1.3;1.4;1.0;1.0;0.1;1.5;0.8;1.7;1.2;1.0;1.5
286;129;Betrouwbaarheidsmarge;2007;1.0;1.2;1.4;1.0;1.1;0.1;1.5;0.9;1.7;1.1;1.0;1.5
287;129;Betrouwbaarheidsmarge;2008;1.1;1.2;1.3;1.1;1.2;0.1;1.5;0.9;1.7;1.1;1.0;1.4
288;130;Waarde;2005;12.9;85.0;83.0;15.4;18.3;4.3;52.2;10.5;60.7;8.3;88.8;65.2
289;130;Waarde;2006;12.0;85.9;85.0;16.9;20.3;4.4;49.7;12.3;58.0;5.3;88.5;64.2
290;130;Waarde;2007;13.5;86.4;86.5;18.2;20.7;4.5;52.3;11.3;57.6;4.5;87.1;66.8
291;130;Waarde;2008;12.2;88.2;87.3;18.3;21.3;4.5;51.6;11.8;58.6;4.0;87.0;67.3
292;130;Betrouwbaarheidsmarge;2005;2.3;2.5;2.7;2.2;2.4;0.1;3.0;1.7;3.4;2.5;1.9;2.9
293;130;Betrouwbaarheidsmarge;2006;1.0;1.2;1.3;1.2;1.3;0.1;1.5;1.0;1.7;1.1;1.0;1.5
294;130;Betrouwbaarheidsmarge;2007;1.1;1.3;1.3;1.2;1.4;0.1;1.6;0.9;1.8;1.0;1.0;1.5
295;130;Betrouwbaarheidsmarge;2008;1.0;1.1;1.2;1.2;1.3;0.1;1.5;1.0;1.8;0.9;1.0;1.5
296;131;Waarde;2005;12.3;83.6;87.1;21.0;18.7;4.5;52.2;10.9;54.2;5.6;87.1;63.9
297;131;Waarde;2006;13.9;87.3;88.0;18.9;19.4;4.5;48.9;12.1;57.7;5.4;86.3;64.2
298;131;Waarde;2007;13.5;86.7;89.5;20.5;19.5;4.6;48.5;12.5;58.6;3.6;87.5;66.1
299;131;Waarde;2008;13.9;88.4;90.4;22.9;20.5;4.7;51.6;12.8;59.6;3.4;87.6;67.3
300;131;Betrouwbaarheidsmarge;2005;1.9;2.5;2.4;2.4;2.3;0.1;2.8;1.7;3.3;2.2;2.0;2.9
301;131;Betrouwbaarheidsmarge;2006;1.1;1.2;1.2;1.2;1.2;0.1;1.4;0.9;1.7;1.0;1.0;1.5
302;131;Betrouwbaarheidsmarge;2007;1.1;1.2;1.2;1.2;1.2;0.1;1.5;1.0;1.7;0.8;1.0;1.5
303;131;Betrouwbaarheidsmarge;2008;1.1;1.1;1.0;1.3;1.3;0.1;1.5;1.0;1.7;0.8;1.0;1.4
304;132;Waarde;2005;13.7;80.4;91.7;22.0;12.9;4.4;44.1;11.4;55.0;6.0;84.0;62.2
305;132;Waarde;2006;12.4;80.8;89.7;21.9;14.1;4.4;43.0;10.4;54.1;4.7;84.9;63.6
306;132;Waarde;2007;13.3;81.7;90.0;22.2;14.1;4.4;41.8;11.4;55.4;4.6;84.2;66.3
307;132;Waarde;2008;15.0;81.7;92.4;22.3;13.6;4.5;42.9;11.6;55.2;3.6;85.8;68.4
308;132;Betrouwbaarheidsmarge;2005;2.0;2.7;1.9;2.5;2.2;0.1;2.8;1.8;3.2;2.1;2.2;3.0
309;132;Betrouwbaarheidsmarge;2006;1.0;1.2;1.1;1.3;1.1;0.1;1.4;0.8;1.6;0.9;1.0;1.4
310;132;Betrouwbaarheidsmarge;2007;1.1;1.3;1.1;1.3;1.1;0.1;1.4;0.9;1.6;0.9;1.1;1.5
311;132;Betrouwbaarheidsmarge;2008;1.1;1.3;0.9;1.2;1.0;0.1;1.4;0.9;1.6;0.8;1.0;1.4
312;133;Waarde;2005;14.9;84.0;86.7;18.9;16.5;4.4;48.3;10.4;60.3;4.5;88.6;65.0
313;133;Waarde;2006;15.6;84.7;88.4;18.1;17.6;4.5;48.8;11.0;58.9;3.8;86.2;63.5
314;133;Waarde;2007;16.7;85.5;89.5;17.6;18.4;4.6;49.0;11.8;58.3;3.7;87.8;67.0
315;133;Waarde;2008;;;;;;;;;;;;
316;133;Betrouwbaarheidsmarge;2005;2.4;2.7;2.6;2.5;2.5;0.1;3.0;1.8;3.4;2.1;2.0;3.1
317;133;Betrouwbaarheidsmarge;2006;1.3;1.4;1.4;1.3;1.3;0.1;1.6;1.0;1.8;0.9;1.2;1.6
318;133;Betrouwbaarheidsmarge;2007;1.3;1.3;1.3;1.3;1.3;0.1;1.6;1.0;1.8;0.9;1.1;1.6
319;133;Betrouwbaarheidsmarge;2008;;;;;;;;;;;;
320;134;Waarde;2005;14.1;84.8;86.2;17.6;18.2;4.4;51.3;10.4;56.3;5.5;85.3;63.0
321;134;Waarde;2006;13.1;85.4;87.0;17.0;18.6;4.4;49.9;11.5;58.1;5.1;86.1;64.5
322;134;Waarde;2007;13.3;85.6;87.7;17.4;16.9;4.4;48.9;11.7;59.1;3.7;87.0;66.2
323;134;Waarde;2008;;;;;;;;;;;;
324;134;Betrouwbaarheidsmarge;2005;2.3;2.5;2.7;2.4;2.6;0.1;3.0;1.8;3.5;2.3;2.3;3.1
325;134;Betrouwbaarheidsmarge;2006;1.1;1.3;1.3;1.3;1.3;0.1;1.5;1.0;1.8;1.1;1.1;1.6
326;134;Betrouwbaarheidsmarge;2007;1.2;1.4;1.3;1.3;1.3;0.1;1.7;1.0;1.9;1.0;1.1;1.7
327;134;Betrouwbaarheidsmarge;2008;;;;;;;;;;;;
328;135;Waarde;2005;13.3;81.3;81.3;14.7;15.2;4.1;51.5;11.1;59.2;6.9;87.1;64.4
329;135;Waarde;2006;11.3;84.7;82.1;17.0;17.6;4.3;47.4;11.1;55.1;7.0;87.0;65.3
330;135;Waarde;2007;11.6;84.2;84.0;17.9;17.5;4.3;47.7;12.1;57.2;4.5;85.9;65.8
331;135;Waarde;2008;;;;;;;;;;;;
332;135;Betrouwbaarheidsmarge;2005;2.3;2.9;3.0;2.1;2.3;0.1;3.1;1.9;3.6;2.5;2.1;3.1
333;135;Betrouwbaarheidsmarge;2006;1.0;1.4;1.6;1.2;1.3;0.1;1.6;1.0;1.8;1.4;1.1;1.6
334;135;Betrouwbaarheidsmarge;2007;1.1;1.4;1.5;1.2;1.4;0.1;1.6;1.0;1.8;1.0;1.1;1.6
335;135;Betrouwbaarheidsmarge;2008;;;;;;;;;;;;
336;136;Waarde;2005;11.4;83.4;80.2;12.2;13.9;4.0;47.0;10.1;53.2;7.4;86.0;60.4
337;136;Waarde;2006;10.7;82.7;77.1;14.5;14.2;4.0;45.8;10.8;56.1;5.2;87.4;63.1
338;136;Waarde;2007;11.4;82.4;79.9;16.2;15.9;4.1;47.0;11.0;56.6;6.0;86.7;65.2
339;136;Waarde;2008;;;;;;;;;;;;
340;136;Betrouwbaarheidsmarge;2005;2.1;2.7;3.0;2.1;2.3;0.1;3.1;1.8;3.8;2.8;2.4;3.2
341;136;Betrouwbaarheidsmarge;2006;1.1;1.5;1.7;1.2;1.2;0.1;1.6;1.0;1.9;1.2;1.1;1.7
342;136;Betrouwbaarheidsmarge;2007;1.2;1.5;1.7;1.3;1.3;0.1;1.7;1.0;2.0;1.4;1.2;1.7
343;136;Betrouwbaarheidsmarge;2008;;;;;;;;;;;;
344;137;Waarde;2005;7.2;80.1;65.2;11.2;10.7;3.5;37.1;8.7;52.4;9.4;87.2;59.8
345;137;Waarde;2006;6.6;78.2;63.2;11.4;11.4;3.4;35.9;8.1;54.7;9.4;86.7;59.5
346;137;Waarde;2007;7.0;78.7;66.4;11.4;13.0;3.5;39.5;9.6;53.8;7.4;87.9;63.0
347;137;Waarde;2008;;;;;;;;;;;;
348;137;Betrouwbaarheidsmarge;2005;1.7;2.8;3.4;2.0;2.0;0.1;3.2;1.8;4.1;3.2;2.2;3.4
349;137;Betrouwbaarheidsmarge;2006;0.8;1.6;1.9;1.0;1.0;0.1;1.6;0.9;2.2;2.0;1.2;1.8
350;137;Betrouwbaarheidsmarge;2007;0.9;1.6;1.8;1.0;1.2;0.1;1.7;1.0;2.2;1.6;1.1;1.7
351;137;Betrouwbaarheidsmarge;2008;;;;;;;;;;;;
352;138;Waarde;2005;13.8;81.3;89.0;20.1;17.5;4.4;50.6;10.1;59.4;5.2;88.4;63.6
353;138;Waarde;2006;15.5;84.8;90.3;20.0;18.6;4.6;47.3;11.7;57.8;3.9;86.1;64.6
354;138;Waarde;2007;;;;;;;;;;;;
355;138;Waarde;2008;;;;;;;;;;;;
356;138;Betrouwbaarheidsmarge;2005;2.3;2.9;2.5;2.6;2.5;0.1;3.1;1.9;3.5;2.2;2.0;3.2
357;138;Betrouwbaarheidsmarge;2006;1.3;1.4;1.2;1.4;1.4;0.1;1.6;1.0;1.8;0.9;1.1;1.6
358;138;Betrouwbaarheidsmarge;2007;;;;;;;;;;;;
359;138;Betrouwbaarheidsmarge;2008;;;;;;;;;;;;
360;139;Waarde;2005;12.5;86.0;84.9;17.8;15.3;4.3;52.8;11.1;57.8;5.3;86.8;65.4
361;139;Waarde;2006;12.6;85.8;86.3;18.0;17.9;4.4;49.2;11.4;57.9;5.0;87.3;64.9
362;139;Waarde;2007;;;;;;;;;;;;
363;139;Waarde;2008;;;;;;;;;;;;
364;139;Betrouwbaarheidsmarge;2005;2.2;2.5;2.8;2.6;2.7;0.1;3.2;2.0;3.7;2.3;2.3;3.2
365;139;Betrouwbaarheidsmarge;2006;1.2;1.3;1.4;1.3;1.4;0.1;1.6;1.0;1.9;1.1;1.1;1.7
366;139;Betrouwbaarheidsmarge;2007;;;;;;;;;;;;
367;139;Betrouwbaarheidsmarge;2008;;;;;;;;;;;;
368;140;Waarde;2005;13.7;84.3;82.0;17.4;17.0;4.3;50.1;12.7;56.8;4.7;87.1;62.3
369;140;Waarde;2006;11.6;84.6;82.6;16.8;16.3;4.2;48.1;10.6;56.1;5.9;85.9;63.9
370;140;Waarde;2007;;;;;;;;;;;;
371;140;Waarde;2008;;;;;;;;;;;;
372;140;Betrouwbaarheidsmarge;2005;2.4;2.8;3.0;2.5;2.5;0.1;3.2;2.1;3.8;2.3;2.2;3.3
373;140;Betrouwbaarheidsmarge;2006;1.2;1.5;1.7;1.3;1.4;0.1;1.7;1.0;2.0;1.4;1.2;1.7
374;140;Betrouwbaarheidsmarge;2007;;;;;;;;;;;;
375;140;Betrouwbaarheidsmarge;2008;;;;;;;;;;;;
376;141;Waarde;2005;13.8;83.3;79.7;13.0;12.7;4.1;45.9;10.0;54.7;9.9;85.6;61.5
377;141;Waarde;2006;11.0;84.0;78.9;15.7;14.8;4.1;46.8;11.2;56.2;7.2;87.0;63.1
378;141;Waarde;2007;;;;;;;;;;;;
379;141;Waarde;2008;;;;;;;;;;;;
380;141;Betrouwbaarheidsmarge;2005;2.5;2.8;3.1;2.1;2.1;0.1;3.2;1.9;3.9;3.4;2.4;3.4
381;141;Betrouwbaarheidsmarge;2006;1.1;1.5;1.8;1.3;1.2;0.1;1.7;1.0;2.0;1.5;1.2;1.7
382;141;Betrouwbaarheidsmarge;2007;;;;;;;;;;;;
383;141;Betrouwbaarheidsmarge;2008;;;;;;;;;;;;
384;142;Waarde;2005;6.8;79.1;64.9;8.0;11.9;3.4;35.9;7.1;52.4;8.7;86.3;59.4
385;142;Waarde;2006;6.7;77.4;61.9;9.2;12.1;3.3;36.7;7.7;54.6;8.5;86.9;59.9
386;142;Waarde;2007;;;;;;;;;;;;
387;142;Waarde;2008;;;;;;;;;;;;
388;142;Betrouwbaarheidsmarge;2005;1.8;3.1;3.6;1.9;2.3;0.1;3.3;1.6;4.6;3.3;2.4;3.6
389;142;Betrouwbaarheidsmarge;2006;0.9;1.7;1.9;1.0;1.1;0.1;1.7;0.9;2.3;1.9;1.2;1.9
390;142;Betrouwbaarheidsmarge;2007;;;;;;;;;;;;
391;142;Betrouwbaarheidsmarge;2008;;;;;;;;;;;;
392;143;Waarde;2005;11.9;80.1;91.3;23.1;12.7;4.4;45.6;11.1;52.0;5.7;83.5;65.2
393;143;Waarde;2006;12.5;80.4;90.7;22.8;13.2;4.4;44.4;11.4;54.4;4.7;84.3;64.1
394;143;Waarde;2007;13.9;80.9;91.2;22.3;13.6;4.4;45.0;12.1;54.5;3.7;85.1;66.6
395;143;Waarde;2008;14.9;82.8;92.2;24.4;13.1;4.5;44.0;12.2;55.6;3.9;85.3;67.3
396;143;Betrouwbaarheidsmarge;2005;2.0;2.8;2.3;2.7;2.3;0.1;3.0;1.9;3.5;2.3;2.4;3.1
397;143;Betrouwbaarheidsmarge;2006;1.1;1.4;1.1;1.4;1.1;0.1;1.5;1.0;1.7;1.0;1.1;1.6
398;143;Betrouwbaarheidsmarge;2007;1.3;1.4;1.1;1.4;1.2;0.1;1.6;1.0;1.8;1.0;1.2;1.6
399;143;Betrouwbaarheidsmarge;2008;1.2;1.4;1.1;1.5;1.2;0.1;1.6;1.0;1.8;1.0;1.2;1.6
400;144;Waarde;2005;14.7;83.6;86.9;20.9;15.9;4.4;53.1;11.2;57.5;6.3;87.0;63.7
401;144;Waarde;2006;13.7;85.4;87.6;19.2;16.7;4.5;49.7;11.8;56.5;5.2;86.3;64.1
402;144;Waarde;2007;13.5;86.8;88.2;20.3;16.6;4.5;49.0;12.5;57.8;4.5;86.6;65.7
403;144;Waarde;2008;14.4;85.4;90.7;21.4;17.6;4.6;51.5;12.5;57.0;3.5;87.0;68.1
404;144;Betrouwbaarheidsmarge;2005;2.0;2.3;2.2;2.2;2.0;0.1;2.6;1.6;3.0;2.0;1.9;2.7
405;144;Betrouwbaarheidsmarge;2006;1.0;1.1;1.1;1.1;1.0;0.1;1.3;0.8;1.5;0.9;0.9;1.3
406;144;Betrouwbaarheidsmarge;2007;1.0;1.0;1.1;1.1;1.1;0.1;1.4;0.9;1.6;0.9;0.9;1.4
407;144;Betrouwbaarheidsmarge;2008;1.0;1.1;0.9;1.1;1.1;0.1;1.3;0.9;1.5;0.7;0.9;1.3
408;145;Waarde;2005;14.0;82.3;78.5;13.4;13.9;4.0;49.4;10.4;58.7;5.6;88.0;62.7
409;145;Waarde;2006;12.0;85.4;82.1;16.4;16.2;4.2;49.5;11.7;57.5;5.9;87.3;64.1
410;145;Waarde;2007;13.1;83.2;82.5;16.3;16.6;4.2;50.4;12.0;57.9;3.9;86.5;66.2
411;145;Waarde;2008;13.5;87.1;84.2;17.2;18.0;4.4;51.6;11.5;56.4;3.7;86.8;66.8
412;145;Betrouwbaarheidsmarge;2005;2.3;2.7;2.9;2.0;2.0;0.1;2.9;1.8;3.4;2.1;1.9;3.0
413;145;Betrouwbaarheidsmarge;2006;1.2;1.5;1.7;1.4;1.4;0.1;1.8;1.1;2.1;1.4;1.2;1.8
414;145;Betrouwbaarheidsmarge;2007;1.2;1.5;1.5;1.2;1.3;0.1;1.6;1.0;1.9;1.0;1.1;1.6
415;145;Betrouwbaarheidsmarge;2008;1.1;1.2;1.3;1.2;1.3;0.1;1.6;1.0;1.8;0.9;1.1;1.5
416;146;Waarde;2005;11.3;84.9;77.7;10.5;17.1;4.0;49.2;10.0;58.9;8.3;88.3;59.8
417;146;Waarde;2006;10.3;83.4;74.0;13.2;16.4;3.9;47.1;10.3;57.7;5.5;87.1;62.9
418;146;Waarde;2007;11.2;84.6;77.7;14.5;17.1;4.1;48.1;11.2;59.0;5.4;87.2;65.4
419;146;Waarde;2008;9.9;83.3;76.6;13.4;17.1;4.0;48.0;10.5;58.5;3.6;86.7;66.4
420;146;Betrouwbaarheidsmarge;2005;2.0;2.6;3.1;2.0;2.5;0.1;3.1;1.8;3.7;2.9;2.1;3.2
421;146;Betrouwbaarheidsmarge;2006;0.9;1.3;1.6;1.0;1.1;0.1;1.5;0.9;1.7;1.2;1.0;1.5
422;146;Betrouwbaarheidsmarge;2007;1.1;1.4;1.6;1.1;1.3;0.1;1.7;1.0;1.9;1.2;1.1;1.6
423;146;Betrouwbaarheidsmarge;2008;1.0;1.4;1.6;1.1;1.3;0.1;1.6;1.0;1.9;1.0;1.1;1.5
424;147;Waarde;2005;7.9;81.1;66.3;8.9;13.0;3.5;36.9;7.9;53.8;7.2;86.3;61.4
425;147;Waarde;2006;7.8;79.5;65.0;9.2;14.0;3.5;36.4;7.6;56.5;8.8;87.7;60.8
426;147;Waarde;2007;8.0;79.1;68.5;9.2;15.6;3.6;39.3;8.7;55.7;7.3;88.9;63.6
427;147;Waarde;2008;10.0;80.8;68.1;10.8;15.6;3.7;38.9;9.1;59.2;6.5;86.5;65.4
428;147;Betrouwbaarheidsmarge;2005;1.8;2.6;3.2;1.7;2.0;0.1;3.0;1.6;4.0;2.7;2.1;3.2
429;147;Betrouwbaarheidsmarge;2006;0.8;1.6;1.8;0.9;1.1;0.1;1.6;0.8;2.1;1.7;1.1;1.7
430;147;Betrouwbaarheidsmarge;2007;0.9;1.6;1.7;0.9;1.2;0.1;1.6;0.9;2.1;1.5;1.0;1.6
431;147;Betrouwbaarheidsmarge;2008;1.0;1.4;1.7;1.0;1.2;0.1;1.6;0.9;2.1;1.5;1.1;1.6
432;148;Waarde;2005;7.8;84.4;58.0;7.3;6.2;3.3;26.8;6.0;46.1;;87.6;54.7
433;148;Waarde;2006;6.4;76.3;54.9;7.5;8.3;3.1;26.6;5.8;55.7;17.4;83.9;58.8
434;148;Waarde;2007;4.5;76.5;56.4;7.8;13.1;3.2;29.2;6.9;55.9;13.1;90.1;58.9
435;148;Waarde;2008;8.5;80.2;55.9;8.2;10.8;3.3;32.5;5.8;53.4;10.0;86.8;67.3
436;148;Betrouwbaarheidsmarge;2005;4.5;5.3;7.3;3.4;3.2;0.3;7.0;3.3;9.6;;4.4;7.7
437;148;Betrouwbaarheidsmarge;2006;2.0;4.0;4.5;2.0;2.0;0.2;3.9;1.9;5.9;6.5;3.2;4.6
438;148;Betrouwbaarheidsmarge;2007;1.8;4.0;4.5;2.3;2.8;0.2;4.4;2.3;5.9;5.4;2.5;4.5
439;148;Betrouwbaarheidsmarge;2008;2.4;3.6;4.5;2.1;2.5;0.2;4.4;2.2;6.1;5.2;2.7;4.2
440;149;Waarde;2005;12.1;82.3;80.2;15.1;15.1;4.1;47.8;10.3;56.7;6.3;86.6;62.9
