ID;RegioS;Perioden;OntvangenMeldingenTotaal_1;k_1eMeldingGeenBetrokkenenBekendVT_2;Totaal_3;MeerdereBetrokkenenAlBekendBijVT_4;EenBetrokkeneAlBekendBijVT_5;Totaal_6;TijdensVeiligheidsbeoordeling_7;NaVeiligheidsbeoordeling_8;TijdensMonitoringDoorVT_9;MeldingNietIngedeeld_10;OntvangenMeldingenTotaal_11;k_1eMeldingGeenBetrokkenenBekendVT_12;Totaal_13;MeerdereBetrokkenenAlBekendBijVT_14;EenBetrokkeneAlBekendBijVT_15;Totaal_16;TijdensVeiligheidsbeoordeling_17;NaVeiligheidsbeoordeling_18;TijdensMonitoring_19;MeldingNietIngedeeld_20
129;Aalsmeer;1e halfjaar 2023;110.0;45.0;35.0;30.0;;35.0;20.0;10.0;;;100.0;40.9;31.8;27.3;;31.8;18.2;9.1;;
130;Aalsmeer;2e halfjaar 2023;110.0;45.0;30.0;25.0;;30.0;20.0;;;;100.0;40.9;27.3;22.7;;27.3;18.2;;;
131;Aalsmeer;2023;220.0;90.0;60.0;55.0;;65.0;40.0;20.0;;;100.0;40.9;27.3;25.0;;29.5;18.2;9.1;;
132;Aalsmeer;1e halfjaar 2024;100.0;35.0;35.0;25.0;;30.0;15.0;10.0;;;100.0;35.0;35.0;25.0;;30.0;15.0;10.0;;
133;Aalten;1e halfjaar 2022;35.0;10.0;10.0;;;15.0;;;;;100.0;28.6;28.6;;;42.9;;;;
134;Aalten;2e halfjaar 2022;35.0;10.0;10.0;10.0;;10.0;;;;;100.0;33.3;33.3;27.3;;33.3;;;;
135;Aalten;2022;65.0;20.0;20.0;15.0;;25.0;;15.0;10.0;;100.0;31.8;28.8;24.2;;39.4;;19.7;15.2;
136;Aalten;1e halfjaar 2023;25.0;15.0;;;;;;;;;100.0;60.0;;;;;;;;
137;Aalten;2e halfjaar 2023;45.0;20.0;10.0;10.0;;15.0;;10.0;;;100.0;44.4;22.2;22.2;;33.3;;22.2;;
138;Aalten;2023;70.0;35.0;15.0;15.0;;20.0;;15.0;;;100.0;50.0;21.4;21.4;;28.6;;21.4;;
139;Aalten;1e halfjaar 2024;20.0;10.0;;;;;;;;;100.0;50.0;;;;;;;;
140;Achtkarspelen;1e halfjaar 2022;90.0;30.0;35.0;30.0;;25.0;10.0;;10.0;;100.0;33.3;38.9;33.3;;27.8;11.1;;11.1;
141;Achtkarspelen;2e halfjaar 2022;100.0;35.0;40.0;30.0;10.0;25.0;10.0;10.0;;;100.0;33.7;38.8;30.6;8.2;24.5;10.2;8.2;;
142;Achtkarspelen;2022;190.0;65.0;70.0;60.0;10.0;50.0;20.0;15.0;15.0;;100.0;34.4;38.1;32.3;5.8;25.4;10.6;7.9;6.9;
143;Achtkarspelen;1e halfjaar 2023;100.0;35.0;35.0;30.0;;30.0;10.0;10.0;10.0;;100.0;35.0;35.0;30.0;;30.0;10.0;10.0;10.0;
144;Achtkarspelen;2e halfjaar 2023;70.0;20.0;20.0;15.0;;30.0;10.0;;10.0;;100.0;28.6;28.6;21.4;;42.9;14.3;;14.3;
145;Achtkarspelen;2023;170.0;55.0;50.0;45.0;;60.0;25.0;15.0;20.0;;100.0;32.4;29.4;26.5;;35.3;14.7;8.8;11.8;
146;Achtkarspelen;1e halfjaar 2024;95.0;40.0;30.0;25.0;10.0;15.0;10.0;;;10.0;100.0;42.1;31.6;26.3;10.5;15.8;10.5;;;10.5
147;Alblasserdam;1e halfjaar 2022;60.0;25.0;25.0;20.0;;;;;;;100.0;41.7;41.7;33.3;;;;;;
148;Alblasserdam;2e halfjaar 2022;90.0;30.0;35.0;35.0;;25.0;10.0;10.0;;;100.0;32.6;40.2;37.0;;27.2;10.9;13.0;;
149;Alblasserdam;2022;150.0;55.0;65.0;55.0;10.0;30.0;10.0;15.0;;;100.0;36.7;42.0;36.0;6.0;20.7;8.0;10.0;;
150;Alblasserdam;1e halfjaar 2023;90.0;35.0;30.0;30.0;;20.0;10.0;10.0;;;100.0;38.9;33.3;33.3;;22.2;11.1;11.1;;
151;Alblasserdam;2e halfjaar 2023;75.0;15.0;35.0;35.0;;20.0;;15.0;;;100.0;20.0;46.7;46.7;;26.7;;20.0;;
152;Alblasserdam;2023;160.0;50.0;70.0;60.0;;40.0;15.0;20.0;;;100.0;31.3;43.8;37.5;;25.0;9.4;12.5;;
153;Alblasserdam;1e halfjaar 2024;105.0;40.0;45.0;40.0;;20.0;;15.0;;;100.0;38.1;42.9;38.1;;19.0;;14.3;;
154;Albrandswaard;1e halfjaar 2022;60.0;20.0;20.0;15.0;;20.0;10.0;;;;100.0;33.3;33.3;25.0;;33.3;16.7;;;
155;Albrandswaard;2e halfjaar 2022;70.0;20.0;25.0;25.0;;20.0;15.0;;;;100.0;30.9;33.8;33.8;;30.9;20.6;;;
156;Albrandswaard;2022;125.0;40.0;45.0;40.0;;40.0;25.0;10.0;;;100.0;31.0;34.9;31.7;;31.0;18.3;7.9;;
157;Albrandswaard;1e halfjaar 2023;75.0;25.0;15.0;10.0;;35.0;15.0;10.0;10.0;;100.0;33.3;20.0;13.3;;46.7;20.0;13.3;13.3;
158;Albrandswaard;2e halfjaar 2023;65.0;15.0;25.0;25.0;;20.0;10.0;10.0;;;100.0;23.1;38.5;38.5;;30.8;15.4;15.4;;
159;Albrandswaard;2023;140.0;45.0;40.0;35.0;;60.0;25.0;20.0;10.0;;100.0;32.1;28.6;25.0;;42.9;17.9;14.3;7.1;
160;Albrandswaard;1e halfjaar 2024;60.0;25.0;25.0;20.0;;10.0;;;;;100.0;41.7;41.7;33.3;;16.7;;;;
161;Alkmaar;1e halfjaar 2022;475.0;145.0;135.0;115.0;20.0;195.0;75.0;75.0;50.0;;100.0;30.5;28.4;24.2;4.2;41.1;15.8;15.8;10.5;
162;Alkmaar;2e halfjaar 2022;480.0;150.0;150.0;130.0;20.0;175.0;65.0;55.0;55.0;;100.0;31.2;31.8;27.6;4.2;37.0;13.4;11.7;11.9;
163;Alkmaar;2022;950.0;295.0;285.0;245.0;40.0;375.0;135.0;135.0;105.0;;100.0;30.8;29.9;25.9;4.0;39.3;14.4;14.0;10.9;
164;Alkmaar;1e halfjaar 2023;470.0;140.0;125.0;110.0;15.0;200.0;90.0;60.0;55.0;;100.0;29.8;26.6;23.4;3.2;42.6;19.1;12.8;11.7;
165;Alkmaar;2e halfjaar 2023;345.0;110.0;110.0;95.0;15.0;125.0;55.0;40.0;30.0;;100.0;31.9;31.9;27.5;4.3;36.2;15.9;11.6;8.7;
166;Alkmaar;2023;815.0;250.0;240.0;205.0;30.0;325.0;140.0;100.0;85.0;;100.0;30.7;29.4;25.2;3.7;39.9;17.2;12.3;10.4;
167;Alkmaar;1e halfjaar 2024;395.0;100.0;125.0;115.0;10.0;165.0;75.0;55.0;35.0;;100.0;25.3;31.6;29.1;2.5;41.8;19.0;13.9;8.9;
168;Almelo;1e halfjaar 2022;320.0;110.0;125.0;115.0;10.0;65.0;40.0;15.0;15.0;20.0;100.0;34.4;39.1;35.9;3.1;20.3;12.5;4.7;4.7;6.3
169;Almelo;2e halfjaar 2022;360.0;95.0;165.0;145.0;25.0;85.0;40.0;30.0;20.0;15.0;100.0;25.8;46.1;39.7;6.4;23.3;10.6;7.8;5.0;4.7
170;Almelo;2022;680.0;200.0;290.0;260.0;35.0;150.0;75.0;40.0;30.0;35.0;100.0;29.8;42.9;38.1;4.9;22.0;11.2;6.0;4.7;5.3
171;Almelo;1e halfjaar 2023;410.0;120.0;155.0;130.0;20.0;110.0;75.0;20.0;20.0;25.0;100.0;29.3;37.8;31.7;4.9;26.8;18.3;4.9;4.9;6.1
172;Almelo;2e halfjaar 2023;395.0;95.0;190.0;155.0;35.0;95.0;55.0;30.0;15.0;15.0;100.0;24.1;48.1;39.2;8.9;24.1;13.9;7.6;3.8;3.8
173;Almelo;2023;805.0;215.0;345.0;285.0;60.0;210.0;125.0;45.0;35.0;35.0;100.0;26.7;42.9;35.4;7.5;26.1;15.5;5.6;4.3;4.3
174;Almelo;1e halfjaar 2024;405.0;100.0;180.0;160.0;20.0;115.0;65.0;25.0;25.0;15.0;100.0;24.7;44.4;39.5;4.9;28.4;16.0;6.2;6.2;3.7
175;Almere;1e halfjaar 2022;1570.0;485.0;495.0;445.0;45.0;590.0;125.0;220.0;240.0;;100.0;30.9;31.5;28.3;2.9;37.6;8.0;14.0;15.3;
176;Almere;2e halfjaar 2022;1680.0;470.0;580.0;525.0;55.0;625.0;190.0;195.0;240.0;;100.0;28.1;34.7;31.3;3.3;37.2;11.4;11.6;14.2;
177;Almere;2022;3250.0;960.0;1080.0;975.0;105.0;1210.0;315.0;420.0;475.0;;100.0;29.5;33.2;30.0;3.2;37.3;9.8;13.0;14.5;
178;Almere;1e halfjaar 2023;1895.0;545.0;565.0;500.0;70.0;775.0;260.0;270.0;245.0;;100.0;28.8;29.8;26.4;3.7;40.9;13.7;14.2;12.9;
179;Almere;2e halfjaar 2023;1710.0;450.0;590.0;530.0;60.0;665.0;225.0;240.0;205.0;;100.0;26.3;34.5;31.0;3.5;38.9;13.2;14.0;12.0;
180;Almere;2023;3605.0;1000.0;1160.0;1030.0;130.0;1445.0;485.0;530.0;430.0;;100.0;27.7;32.2;28.6;3.6;40.1;13.5;14.7;11.9;
181;Almere;1e halfjaar 2024;1650.0;435.0;550.0;505.0;45.0;665.0;215.0;265.0;185.0;;100.0;26.4;33.3;30.6;2.7;40.3;13.0;16.1;11.2;
182;Alphen aan den Rijn;1e halfjaar 2022;485.0;160.0;170.0;165.0;;155.0;35.0;90.0;30.0;;100.0;33.0;35.1;34.0;;32.0;7.2;18.6;6.2;
183;Alphen aan den Rijn;2e halfjaar 2022;465.0;160.0;160.0;155.0;;140.0;45.0;60.0;35.0;;100.0;34.8;34.8;33.3;;29.6;9.9;12.4;7.3;
184;Alphen aan den Rijn;2022;950.0;320.0;330.0;320.0;10.0;295.0;80.0;150.0;65.0;;100.0;33.6;34.7;33.4;1.3;30.9;8.5;15.7;6.7;
185;Alphen aan den Rijn;1e halfjaar 2023;515.0;195.0;150.0;140.0;10.0;170.0;45.0;85.0;40.0;;100.0;37.9;29.1;27.2;1.9;33.0;8.7;16.5;7.8;
186;Alphen aan den Rijn;2e halfjaar 2023;485.0;150.0;170.0;165.0;;160.0;50.0;70.0;40.0;;100.0;30.9;35.1;34.0;;33.0;10.3;14.4;8.2;
187;Alphen aan den Rijn;2023;1000.0;345.0;320.0;305.0;15.0;330.0;95.0;155.0;80.0;;100.0;34.5;32.0;30.5;1.5;33.0;9.5;15.5;8.0;
188;Alphen aan den Rijn;1e halfjaar 2024;475.0;135.0;180.0;170.0;10.0;155.0;50.0;60.0;45.0;;100.0;28.4;37.9;35.8;2.1;32.6;10.5;12.6;9.5;
189;Alphen-Chaam;1e halfjaar 2022;20.0;;10.0;10.0;;10.0;;;;;100.0;;50.0;50.0;;50.0;;;;
190;Alphen-Chaam;2e halfjaar 2022;15.0;;;;;;;;;;100.0;;;;;;;;;
191;Alphen-Chaam;2022;35.0;10.0;10.0;10.0;;15.0;10.0;;;;100.0;25.0;33.3;33.3;;36.1;27.8;;;
192;Alphen-Chaam;1e halfjaar 2023;45.0;15.0;10.0;10.0;;20.0;15.0;;;;100.0;33.3;22.2;22.2;;44.4;33.3;;;
193;Alphen-Chaam;2e halfjaar 2023;30.0;10.0;10.0;;;15.0;;;;;100.0;33.3;33.3;;;50.0;;;;
194;Alphen-Chaam;2023;80.0;25.0;20.0;20.0;;35.0;20.0;10.0;;;100.0;31.3;25.0;25.0;;43.8;25.0;12.5;;
195;Alphen-Chaam;1e halfjaar 2024;35.0;;10.0;10.0;;15.0;10.0;;;;100.0;;28.6;28.6;;42.9;28.6;;;
196;Altena;1e halfjaar 2022;145.0;50.0;50.0;45.0;;30.0;20.0;10.0;;10.0;100.0;34.5;34.5;31.0;;20.7;13.8;6.9;;6.9
197;Altena;2e halfjaar 2022;180.0;40.0;65.0;65.0;;55.0;45.0;10.0;;15.0;100.0;23.0;37.1;35.4;;30.3;24.2;5.1;;9.6
198;Altena;2022;320.0;90.0;115.0;105.0;10.0;85.0;65.0;15.0;;30.0;100.0;28.7;35.5;33.0;2.5;26.8;19.9;5.3;;9.0
199;Altena;1e halfjaar 2023;205.0;65.0;70.0;65.0;;60.0;50.0;10.0;;10.0;100.0;31.7;34.1;31.7;;29.3;24.4;4.9;;4.9
200;Altena;2e halfjaar 2023;155.0;60.0;45.0;45.0;;45.0;30.0;10.0;;;100.0;38.7;29.0;29.0;;29.0;19.4;6.5;;
201;Altena;2023;360.0;125.0;120.0;110.0;10.0;105.0;80.0;15.0;;15.0;100.0;34.7;33.3;30.6;2.8;29.2;22.2;4.2;;4.2
202;Altena;1e halfjaar 2024;215.0;60.0;85.0;80.0;;55.0;35.0;20.0;;10.0;100.0;27.9;39.5;37.2;;25.6;16.3;9.3;;4.7
203;Ameland;1e halfjaar 2022;;;;;;;;;;;;;;;;;;;;
204;Ameland;2e halfjaar 2022;;;;;;;;;;;;;;;;;;;;
205;Ameland;2022;10.0;;;;;;;;;;100.0;;;;;;;;;
206;Ameland;1e halfjaar 2023;;;;;;;;;;;;;;;;;;;;
207;Ameland;2e halfjaar 2023;;;;;;;;;;;;;;;;;;;;
208;Ameland;2023;;;;;;;;;;;;;;;;;;;;
209;Ameland;1e halfjaar 2024;10.0;;;;;;;;;;100.0;;;;;;;;;
210;Amersfoort;1e halfjaar 2022;445.0;160.0;200.0;170.0;30.0;80.0;30.0;40.0;10.0;;100.0;36.0;44.9;38.2;6.7;18.0;6.7;9.0;2.2;
211;Amersfoort;2e halfjaar 2022;445.0;155.0;210.0;185.0;25.0;85.0;40.0;30.0;15.0;;100.0;34.8;46.6;41.5;5.2;18.6;8.5;6.5;3.6;
212;Amersfoort;2022;890.0;315.0;410.0;355.0;55.0;165.0;70.0;70.0;25.0;;100.0;35.7;46.0;40.0;6.0;18.3;7.6;7.9;2.8;
213;Amersfoort;1e halfjaar 2023;475.0;175.0;200.0;160.0;40.0;95.0;35.0;50.0;10.0;;100.0;36.8;42.1;33.7;8.4;20.0;7.4;10.5;2.1;
214;Amersfoort;2e halfjaar 2023;570.0;180.0;250.0;210.0;40.0;140.0;70.0;60.0;10.0;;100.0;31.6;43.9;36.8;7.0;24.6;12.3;10.5;1.8;
215;Amersfoort;2023;1045.0;360.0;450.0;370.0;80.0;235.0;105.0;110.0;20.0;;100.0;34.4;43.1;35.4;7.7;22.5;10.0;10.5;1.9;
216;Amersfoort;1e halfjaar 2024;620.0;230.0;255.0;225.0;25.0;135.0;80.0;45.0;10.0;;100.0;37.1;41.1;36.3;4.0;21.8;12.9;7.3;1.6;
217;Amstelveen;1e halfjaar 2022;320.0;110.0;120.0;105.0;15.0;90.0;35.0;40.0;20.0;;100.0;34.4;37.5;32.8;4.7;28.1;10.9;12.5;6.3;
218;Amstelveen;2e halfjaar 2022;360.0;120.0;140.0;130.0;10.0;100.0;30.0;50.0;20.0;;100.0;33.1;39.0;36.2;2.8;27.9;8.0;13.8;6.1;
219;Amstelveen;2022;680.0;230.0;260.0;240.0;25.0;190.0;60.0;90.0;40.0;;100.0;33.5;38.5;34.9;3.5;28.0;9.1;13.1;5.9;
220;Amstelveen;1e halfjaar 2023;340.0;110.0;105.0;95.0;10.0;125.0;65.0;45.0;15.0;;100.0;32.4;30.9;27.9;2.9;36.8;19.1;13.2;4.4;
221;Amstelveen;2e halfjaar 2023;320.0;100.0;100.0;95.0;10.0;115.0;55.0;40.0;20.0;;100.0;31.3;31.3;29.7;3.1;35.9;17.2;12.5;6.3;
222;Amstelveen;2023;660.0;210.0;210.0;190.0;20.0;240.0;120.0;80.0;40.0;;100.0;31.8;31.8;28.8;3.0;36.4;18.2;12.1;6.1;
223;Amstelveen;1e halfjaar 2024;315.0;105.0;100.0;95.0;;110.0;55.0;35.0;20.0;;100.0;33.3;31.7;30.2;;34.9;17.5;11.1;6.3;
224;Amsterdam;1e halfjaar 2022;4235.0;1470.0;1525.0;1305.0;220.0;1230.0;390.0;475.0;370.0;;100.0;34.7;36.0;30.8;5.2;29.0;9.2;11.2;8.7;
225;Amsterdam;2e halfjaar 2022;4345.0;1410.0;1570.0;1345.0;225.0;1370.0;490.0;500.0;380.0;;100.0;32.4;36.1;30.9;5.2;31.5;11.3;11.5;8.7;
226;Amsterdam;2022;8580.0;2880.0;3095.0;2650.0;445.0;2600.0;880.0;980.0;740.0;;100.0;33.6;36.1;30.9;5.2;30.3;10.3;11.4;8.6;
227;Amsterdam;1e halfjaar 2023;4600.0;1540.0;1565.0;1345.0;220.0;1480.0;600.0;535.0;340.0;15.0;100.0;33.5;34.0;29.2;4.8;32.2;13.0;11.6;7.4;0.3
228;Amsterdam;2e halfjaar 2023;4380.0;1355.0;1525.0;1320.0;205.0;1480.0;715.0;445.0;320.0;15.0;100.0;30.9;34.8;30.1;4.7;33.8;16.3;10.2;7.3;0.3
229;Amsterdam;2023;8975.0;2895.0;3095.0;2670.0;425.0;2960.0;1315.0;990.0;660.0;25.0;100.0;32.3;34.5;29.7;4.7;33.0;14.7;11.0;7.4;0.3
230;Amsterdam;1e halfjaar 2024;4180.0;1325.0;1315.0;1145.0;170.0;1540.0;775.0;465.0;300.0;;100.0;31.7;31.5;27.4;4.1;36.8;18.5;11.1;7.2;
231;Apeldoorn;1e halfjaar 2022;290.0;125.0;85.0;75.0;10.0;80.0;10.0;40.0;25.0;;100.0;43.1;29.3;25.9;3.4;27.6;3.4;13.8;8.6;
232;Apeldoorn;2e halfjaar 2022;330.0;150.0;90.0;75.0;15.0;85.0;15.0;40.0;30.0;;100.0;45.7;27.7;23.2;4.6;25.3;4.6;12.2;8.5;
233;Apeldoorn;2022;620.0;280.0;175.0;150.0;25.0;160.0;25.0;80.0;55.0;;100.0;44.9;28.3;24.1;4.2;26.0;4.2;12.9;8.9;
234;Apeldoorn;1e halfjaar 2023;290.0;120.0;75.0;65.0;10.0;90.0;20.0;45.0;20.0;;100.0;41.4;25.9;22.4;3.4;31.0;6.9;15.5;6.9;
235;Apeldoorn;2e halfjaar 2023;305.0;110.0;95.0;85.0;10.0;100.0;20.0;55.0;25.0;;100.0;36.1;31.1;27.9;3.3;32.8;6.6;18.0;8.2;
236;Apeldoorn;2023;595.0;230.0;170.0;150.0;20.0;190.0;45.0;105.0;45.0;;100.0;38.7;28.6;25.2;3.4;31.9;7.6;17.6;7.6;
237;Apeldoorn;1e halfjaar 2024;275.0;125.0;65.0;60.0;10.0;80.0;25.0;30.0;25.0;;100.0;45.5;23.6;21.8;3.6;29.1;9.1;10.9;9.1;
238;Arnhem;1e halfjaar 2022;485.0;180.0;195.0;160.0;30.0;100.0;50.0;35.0;15.0;;100.0;37.1;40.2;33.0;6.2;20.6;10.3;7.2;3.1;
239;Arnhem;2e halfjaar 2022;470.0;180.0;195.0;170.0;25.0;85.0;35.0;25.0;30.0;10.0;100.0;38.7;41.5;35.7;5.7;17.9;7.0;4.9;6.0;1.9
240;Arnhem;2022;955.0;365.0;390.0;330.0;60.0;185.0;85.0;55.0;45.0;15.0;100.0;38.3;40.8;34.6;6.2;19.5;8.9;6.0;4.6;1.5
241;Arnhem;1e halfjaar 2023;480.0;195.0;170.0;145.0;25.0;110.0;50.0;35.0;25.0;;100.0;40.6;35.4;30.2;5.2;22.9;10.4;7.3;5.2;
242;Arnhem;2e halfjaar 2023;500.0;190.0;180.0;155.0;25.0;125.0;55.0;35.0;35.0;;100.0;38.0;36.0;31.0;5.0;25.0;11.0;7.0;7.0;
243;Arnhem;2023;975.0;390.0;350.0;300.0;50.0;230.0;105.0;70.0;60.0;;100.0;40.0;35.9;30.8;5.1;23.6;10.8;7.2;6.2;
244;Arnhem;1e halfjaar 2024;555.0;230.0;205.0;175.0;30.0;115.0;50.0;40.0;25.0;;100.0;41.4;36.9;31.5;5.4;20.7;9.0;7.2;4.5;
245;Assen;1e halfjaar 2022;165.0;60.0;60.0;50.0;;50.0;25.0;15.0;;;100.0;36.4;36.4;30.3;;30.3;15.2;9.1;;
246;Assen;2e halfjaar 2022;130.0;65.0;40.0;35.0;;30.0;10.0;10.0;10.0;;100.0;48.5;29.2;25.4;;21.5;7.7;7.7;6.2;
247;Assen;2022;295.0;125.0;95.0;85.0;10.0;75.0;35.0;25.0;15.0;;100.0;41.6;32.4;28.4;4.1;25.7;12.5;8.1;5.1;
248;Assen;1e halfjaar 2023;120.0;60.0;35.0;30.0;;25.0;15.0;;;;100.0;50.0;29.2;25.0;;20.8;12.5;;;
249;Assen;2e halfjaar 2023;150.0;70.0;50.0;45.0;10.0;30.0;15.0;;;;100.0;46.7;33.3;30.0;6.7;20.0;10.0;;;
250;Assen;2023;270.0;130.0;85.0;75.0;10.0;55.0;35.0;15.0;10.0;;100.0;48.1;31.5;27.8;3.7;20.4;13.0;5.6;3.7;
251;Assen;1e halfjaar 2024;180.0;70.0;60.0;50.0;;45.0;30.0;15.0;;;100.0;38.9;33.3;27.8;;25.0;16.7;8.3;;
252;Asten;1e halfjaar 2022;50.0;15.0;30.0;25.0;;;;;;;100.0;30.0;60.0;50.0;;;;;;
253;Asten;2e halfjaar 2022;35.0;20.0;15.0;15.0;;;;;;;100.0;51.4;37.8;35.1;;;;;;
254;Asten;2022;85.0;35.0;45.0;40.0;;;;;;;100.0;41.2;50.6;45.9;;;;;;
255;Asten;1e halfjaar 2023;55.0;15.0;20.0;15.0;;20.0;;10.0;;;100.0;27.3;36.4;27.3;;36.4;;18.2;;
256;Asten;2e halfjaar 2023;45.0;15.0;15.0;15.0;;15.0;;;;;100.0;33.3;33.3;33.3;;33.3;;;;
257;Asten;2023;100.0;30.0;40.0;30.0;10.0;35.0;10.0;15.0;10.0;;100.0;30.0;40.0;30.0;10.0;35.0;10.0;15.0;10.0;
258;Asten;1e halfjaar 2024;40.0;20.0;10.0;10.0;;10.0;;;;;100.0;50.0;25.0;25.0;;25.0;;;;
259;Baarle-Nassau;1e halfjaar 2022;20.0;;;;;10.0;;;;;100.0;;;;;50.0;;;;
260;Baarle-Nassau;2e halfjaar 2022;25.0;;10.0;;;10.0;;;;;100.0;;32.0;;;40.0;;;;
261;Baarle-Nassau;2022;45.0;10.0;15.0;10.0;;20.0;;;;;100.0;27.3;31.8;27.3;;40.9;;;;
262;Baarle-Nassau;1e halfjaar 2023;20.0;10.0;;;;;;;;;100.0;50.0;;;;;;;;
263;Baarle-Nassau;2e halfjaar 2023;50.0;20.0;10.0;10.0;;20.0;15.0;;;;100.0;40.0;20.0;20.0;;40.0;30.0;;;
264;Baarle-Nassau;2023;70.0;30.0;15.0;10.0;;25.0;20.0;;;;100.0;42.9;21.4;14.3;;35.7;28.6;;;
265;Baarle-Nassau;1e halfjaar 2024;30.0;10.0;10.0;10.0;;15.0;10.0;;;;100.0;33.3;33.3;33.3;;50.0;33.3;;;
266;Baarn;1e halfjaar 2022;65.0;30.0;25.0;25.0;;10.0;;;;;100.0;46.2;38.5;38.5;;15.4;;;;
267;Baarn;2e halfjaar 2022;95.0;30.0;40.0;40.0;;25.0;10.0;15.0;;;100.0;30.2;43.8;41.7;;26.0;8.3;16.7;;
268;Baarn;2022;160.0;60.0;70.0;65.0;;35.0;10.0;20.0;;;100.0;37.3;42.2;39.1;;20.5;7.5;12.4;;
269;Baarn;1e halfjaar 2023;80.0;25.0;40.0;35.0;10.0;15.0;10.0;;;;100.0;31.3;50.0;43.8;12.5;18.8;12.5;;;
270;Baarn;2e halfjaar 2023;115.0;35.0;50.0;45.0;;30.0;20.0;10.0;;;100.0;30.4;43.5;39.1;;26.1;17.4;8.7;;
271;Baarn;2023;195.0;55.0;90.0;80.0;15.0;50.0;30.0;15.0;;;100.0;28.2;46.2;41.0;7.7;25.6;15.4;7.7;;
272;Baarn;1e halfjaar 2024;85.0;35.0;35.0;25.0;10.0;15.0;;;;;100.0;41.2;41.2;29.4;11.8;17.6;;;;
273;Barendrecht;1e halfjaar 2022;120.0;40.0;50.0;45.0;;30.0;;20.0;;;100.0;33.3;41.7;37.5;;25.0;;16.7;;
274;Barendrecht;2e halfjaar 2022;120.0;40.0;40.0;35.0;;45.0;25.0;15.0;;;100.0;31.4;33.1;29.8;;35.5;19.8;11.6;;
275;Barendrecht;2022;240.0;80.0;90.0;80.0;10.0;70.0;30.0;35.0;;;100.0;32.8;37.3;33.2;4.1;29.5;12.9;13.7;;
276;Barendrecht;1e halfjaar 2023;145.0;50.0;45.0;40.0;;45.0;25.0;20.0;;;100.0;34.5;31.0;27.6;;31.0;17.2;13.8;;
277;Barendrecht;2e halfjaar 2023;165.0;50.0;60.0;55.0;10.0;55.0;30.0;20.0;;;100.0;30.3;36.4;33.3;6.1;33.3;18.2;12.1;;
278;Barendrecht;2023;310.0;100.0;105.0;95.0;10.0;105.0;55.0;35.0;15.0;;100.0;32.3;33.9;30.6;3.2;33.9;17.7;11.3;4.8;
279;Barendrecht;1e halfjaar 2024;160.0;50.0;50.0;45.0;;60.0;20.0;30.0;10.0;;100.0;31.3;31.3;28.1;;37.5;12.5;18.8;6.3;
280;Barneveld;1e halfjaar 2022;80.0;40.0;25.0;25.0;;15.0;10.0;;;;100.0;50.0;31.3;31.3;;18.8;12.5;;;
281;Barneveld;2e halfjaar 2022;90.0;50.0;20.0;15.0;;15.0;10.0;;;;100.0;56.8;21.6;19.3;;18.2;10.2;;;
282;Barneveld;2022;170.0;90.0;45.0;40.0;;30.0;15.0;;;;100.0;52.4;27.4;25.0;;17.3;10.1;;;
283;Barneveld;1e halfjaar 2023;85.0;40.0;25.0;20.0;;20.0;10.0;;;;100.0;47.1;29.4;23.5;;23.5;11.8;;;
284;Barneveld;2e halfjaar 2023;90.0;35.0;40.0;35.0;;15.0;;;;;100.0;38.9;44.4;38.9;;16.7;;;;
285;Barneveld;2023;180.0;80.0;65.0;60.0;10.0;30.0;20.0;;;;100.0;44.4;36.1;33.3;5.6;16.7;11.1;;;
286;Barneveld;1e halfjaar 2024;90.0;45.0;35.0;30.0;;10.0;;;;;100.0;50.0;38.9;33.3;;11.1;;;;
287;Beek (L.);1e halfjaar 2022;30.0;15.0;10.0;10.0;;;;;;;100.0;50.0;33.3;33.3;;;;;;
288;Beek (L.);2e halfjaar 2022;25.0;10.0;10.0;;;;;;;;100.0;48.0;40.0;;;;;;;
289;Beek (L.);2022;55.0;25.0;20.0;15.0;;10.0;;;;;100.0;45.5;38.2;30.9;;14.5;;;;
290;Beek (L.);1e halfjaar 2023;40.0;15.0;20.0;15.0;;;;;;;100.0;37.5;50.0;37.5;;;;;;
291;Beek (L.);2e halfjaar 2023;45.0;;25.0;15.0;10.0;15.0;;;;;100.0;;55.6;33.3;22.2;33.3;;;;
292;Beek (L.);2023;85.0;20.0;45.0;30.0;10.0;20.0;10.0;;;;100.0;23.5;52.9;35.3;11.8;23.5;11.8;;;
293;Beek (L.);1e halfjaar 2024;60.0;20.0;25.0;20.0;;20.0;;10.0;;;100.0;33.3;41.7;33.3;;33.3;;16.7;;
294;Beekdaelen;1e halfjaar 2022;90.0;25.0;55.0;40.0;15.0;10.0;;;;;100.0;27.8;61.1;44.4;16.7;11.1;;;;
295;Beekdaelen;2e halfjaar 2022;90.0;20.0;40.0;40.0;;25.0;10.0;;10.0;;100.0;20.5;47.7;45.5;;27.3;10.2;;9.1;
296;Beekdaelen;2022;180.0;45.0;95.0;80.0;15.0;35.0;15.0;10.0;10.0;;100.0;24.2;54.5;46.1;8.4;19.1;9.0;4.5;5.6;
297;Beekdaelen;1e halfjaar 2023;75.0;15.0;35.0;30.0;;20.0;;10.0;;;100.0;20.0;46.7;40.0;;26.7;;13.3;;
