ID;UitkeringenInRelatieMetDeAOW;RegioS;Perioden;AantalBijstandsuitkeringen_1;LeefvormAlleenstaande_2;LeefvormAlleenstaandeOuder_3;LeefvormEchtPaar_4
1050;Uitkeringen totaal;Fryslân (PV);2014 januari;16700.0;11020.0;3310.0;2350.0
1051;Uitkeringen totaal;Fryslân (PV);2014 februari;16790.0;11090.0;3320.0;2370.0
1052;Uitkeringen totaal;Fryslân (PV);2014 maart;16920.0;11170.0;3350.0;2390.0
1053;Uitkeringen totaal;Fryslân (PV);2014 april;17000.0;11230.0;3360.0;2400.0
1054;Uitkeringen totaal;Fryslân (PV);2014 mei;16990.0;11220.0;3360.0;2390.0
1055;Uitkeringen totaal;Fryslân (PV);2014 juni;16980.0;11200.0;3390.0;2380.0
1056;Uitkeringen totaal;Fryslân (PV);2014 juli;17030.0;11230.0;3410.0;2380.0
1057;Uitkeringen totaal;Fryslân (PV);2014 augustus;16870.0;11110.0;3370.0;2370.0
1058;Uitkeringen totaal;Fryslân (PV);2014 september;16800.0;11070.0;3360.0;2350.0
1059;Uitkeringen totaal;Fryslân (PV);2014 oktober;16900.0;11150.0;3360.0;2370.0
1060;Uitkeringen totaal;Fryslân (PV);2014 november;17030.0;11270.0;3360.0;2390.0
1061;Uitkeringen totaal;Fryslân (PV);2014 december;17170.0;11370.0;3370.0;2410.0
1062;Uitkeringen totaal;Fryslân (PV);2015 januari;17230.0;11470.0;3330.0;2430.0
1063;Uitkeringen totaal;Fryslân (PV);2015 februari;17310.0;11550.0;3330.0;2420.0
1064;Uitkeringen totaal;Fryslân (PV);2015 maart;17400.0;11590.0;3350.0;2450.0
1065;Uitkeringen totaal;Fryslân (PV);2015 april;17490.0;11660.0;3350.0;2470.0
1066;Uitkeringen totaal;Fryslân (PV);2015 mei;17480.0;11690.0;3310.0;2460.0
1067;Uitkeringen totaal;Fryslân (PV);2015 juni;17430.0;11650.0;3300.0;2470.0
1068;Uitkeringen totaal;Fryslân (PV);2015 juli;17400.0;11620.0;3300.0;2460.0
1069;Uitkeringen totaal;Fryslân (PV);2015 augustus;17270.0;11530.0;3270.0;2460.0
1070;Uitkeringen totaal;Fryslân (PV);2015 september;17250.0;11540.0;3240.0;2460.0
1071;Uitkeringen totaal;Fryslân (PV);2015 oktober;17400.0;11670.0;3240.0;2470.0
1072;Uitkeringen totaal;Fryslân (PV);2015 november;17520.0;11770.0;3250.0;2490.0
1073;Uitkeringen totaal;Fryslân (PV);2015 december;17720.0;11910.0;3280.0;2520.0
1074;Uitkeringen totaal;Fryslân (PV);2016 januari;17900.0;12040.0;3300.0;2560.0
1075;Uitkeringen totaal;Fryslân (PV);2016 februari;18050.0;12150.0;3310.0;2590.0
1076;Uitkeringen totaal;Fryslân (PV);2016 maart;18140.0;12240.0;3320.0;2580.0
1077;Uitkeringen totaal;Fryslân (PV);2016 april;18130.0;12260.0;3290.0;2560.0
1078;Uitkeringen totaal;Fryslân (PV);2016 mei;18180.0;12320.0;3290.0;2560.0
1079;Uitkeringen totaal;Fryslân (PV);2016 juni;18160.0;12320.0;3270.0;2560.0
1080;Uitkeringen totaal;Fryslân (PV);2016 juli;18180.0;12320.0;3280.0;2570.0
1081;Uitkeringen totaal;Fryslân (PV);2016 augustus;18130.0;12290.0;3280.0;2560.0
1082;Uitkeringen totaal;Fryslân (PV);2016 september;18150.0;12330.0;3240.0;2560.0
1083;Uitkeringen totaal;Fryslân (PV);2016 oktober;18250.0;12400.0;3260.0;2580.0
1084;Uitkeringen totaal;Fryslân (PV);2016 november;18400.0;12490.0;3280.0;2620.0
1085;Uitkeringen totaal;Fryslân (PV);2016 december;18540.0;12580.0;3290.0;2660.0
1086;Uitkeringen totaal;Fryslân (PV);2017 januari;18620.0;12670.0;3280.0;2660.0
1087;Uitkeringen totaal;Fryslân (PV);2017 februari;18750.0;12760.0;3280.0;2710.0
1088;Uitkeringen totaal;Fryslân (PV);2017 maart;18750.0;12740.0;3280.0;2730.0
1089;Uitkeringen totaal;Fryslân (PV);2017 april;18670.0;12690.0;3260.0;2710.0
1090;Uitkeringen totaal;Fryslân (PV);2017 mei;18580.0;12620.0;3260.0;2690.0
1091;Uitkeringen totaal;Fryslân (PV);2017 juni;18550.0;12580.0;3260.0;2700.0
1092;Uitkeringen totaal;Fryslân (PV);2017 juli;18470.0;12540.0;3230.0;2680.0
1093;Uitkeringen totaal;Fryslân (PV);2017 augustus;18270.0;12380.0;3200.0;2680.0
1094;Uitkeringen totaal;Fryslân (PV);2017 september;18130.0;12260.0;3170.0;2680.0
1095;Uitkeringen totaal;Fryslân (PV);2017 oktober;18060.0;12220.0;3160.0;2670.0
1096;Uitkeringen totaal;Fryslân (PV);2017 november;18000.0;12200.0;3120.0;2670.0
1097;Uitkeringen totaal;Fryslân (PV);2017 december;18000.0;12190.0;3120.0;2680.0
1098;Uitkeringen totaal;Fryslân (PV);2018 januari;17960.0;12180.0;3090.0;2690.0
1099;Uitkeringen totaal;Fryslân (PV);2018 februari;17880.0;12140.0;3070.0;2670.0
1100;Uitkeringen totaal;Fryslân (PV);2018 maart;17800.0;12090.0;3050.0;2660.0
1101;Uitkeringen totaal;Fryslân (PV);2018 april;17690.0;12000.0;3040.0;2650.0
1102;Uitkeringen totaal;Fryslân (PV);2018 mei;17550.0;11890.0;3020.0;2640.0
1103;Uitkeringen totaal;Fryslân (PV);2018 juni;17370.0;11740.0;3000.0;2620.0
1104;Uitkeringen totaal;Fryslân (PV);2018 juli;17250.0;11640.0;2970.0;2630.0
1105;Uitkeringen totaal;Fryslân (PV);2018 augustus;16990.0;11450.0;2940.0;2600.0
1106;Uitkeringen totaal;Fryslân (PV);2018 september;16850.0;11350.0;2920.0;2580.0
1107;Uitkeringen totaal;Fryslân (PV);2018 oktober;16780.0;11320.0;2900.0;2550.0
1108;Uitkeringen totaal;Fryslân (PV);2018 november;16720.0;11280.0;2900.0;2550.0
1109;Uitkeringen totaal;Fryslân (PV);2018 december;16740.0;11270.0;2910.0;2560.0
1110;Uitkeringen totaal;Fryslân (PV);2019 januari;16750.0;11300.0;2890.0;2560.0
1111;Uitkeringen totaal;Fryslân (PV);2019 februari;16720.0;11270.0;2880.0;2550.0
1112;Uitkeringen totaal;Fryslân (PV);2019 maart;16700.0;11290.0;2870.0;2540.0
1113;Uitkeringen totaal;Fryslân (PV);2019 april;16660.0;11250.0;2880.0;2530.0
1114;Uitkeringen totaal;Fryslân (PV);2019 mei;16500.0;11150.0;2870.0;2480.0
1115;Uitkeringen totaal;Fryslân (PV);2019 juni;16410.0;11080.0;2840.0;2480.0
1116;Uitkeringen totaal;Fryslân (PV);2019 juli;16290.0;11020.0;2830.0;2440.0
1117;Uitkeringen totaal;Fryslân (PV);2019 augustus;16120.0;10920.0;2780.0;2410.0
1118;Uitkeringen totaal;Fryslân (PV);2019 september;16020.0;10880.0;2740.0;2390.0
1119;Uitkeringen totaal;Fryslân (PV);2019 oktober;16030.0;10920.0;2720.0;2390.0
1120;Uitkeringen totaal;Fryslân (PV);2019 november;15960.0;10880.0;2690.0;2380.0
1121;Uitkeringen totaal;Fryslân (PV);2019 december;16020.0;10930.0;2690.0;2400.0
1122;Uitkeringen totaal;Fryslân (PV);2020 januari;16080.0;10980.0;2670.0;2430.0
1123;Uitkeringen totaal;Fryslân (PV);2020 februari;16100.0;11000.0;2670.0;2420.0
1124;Uitkeringen totaal;Fryslân (PV);2020 maart;16320.0;11180.0;2690.0;2440.0
1125;Uitkeringen totaal;Fryslân (PV);2020 april;16490.0;11340.0;2700.0;2450.0
1126;Uitkeringen totaal;Fryslân (PV);2020 mei;16580.0;11420.0;2700.0;2460.0
1127;Uitkeringen totaal;Fryslân (PV);2020 juni;16580.0;11420.0;2700.0;2460.0
1128;Uitkeringen totaal;Fryslân (PV);2020 juli;16570.0;11410.0;2690.0;2470.0
1129;Uitkeringen totaal;Fryslân (PV);2020 augustus;16390.0;11300.0;2640.0;2440.0
1130;Uitkeringen totaal;Fryslân (PV);2020 september;16270.0;11210.0;2610.0;2440.0
1131;Uitkeringen totaal;Fryslân (PV);2020 oktober;16280.0;11230.0;2590.0;2440.0
1132;Uitkeringen totaal;Fryslân (PV);2020 november;16290.0;11250.0;2590.0;2440.0
1133;Uitkeringen totaal;Fryslân (PV);2020 december;16380.0;11290.0;2620.0;2470.0
1134;Uitkeringen totaal;Fryslân (PV);2021 januari;16410.0;11300.0;2630.0;2480.0
1135;Uitkeringen totaal;Fryslân (PV);2021 februari;16440.0;11320.0;2630.0;2480.0
1136;Uitkeringen totaal;Fryslân (PV);2021 maart;16430.0;11340.0;2610.0;2480.0
1137;Uitkeringen totaal;Fryslân (PV);2021 april;16310.0;11260.0;2600.0;2440.0
1138;Uitkeringen totaal;Fryslân (PV);2021 mei;16220.0;11200.0;2600.0;2410.0
1139;Uitkeringen totaal;Fryslân (PV);2021 juni;16080.0;11120.0;2570.0;2380.0
1140;Uitkeringen totaal;Fryslân (PV);2021 juli;16020.0;11090.0;2550.0;2370.0
1141;Uitkeringen totaal;Fryslân (PV);2021 augustus;15800.0;10950.0;2490.0;2350.0
1142;Uitkeringen totaal;Fryslân (PV);2021 september;15660.0;10860.0;2470.0;2330.0
1143;Uitkeringen totaal;Fryslân (PV);2021 oktober;15590.0;10820.0;2440.0;2330.0
1144;Uitkeringen totaal;Fryslân (PV);2021 november;15560.0;10810.0;2430.0;2320.0
1145;Uitkeringen totaal;Fryslân (PV);2021 december;15530.0;10770.0;2420.0;2340.0
1146;Uitkeringen totaal;Fryslân (PV);2022 januari;15450.0;10720.0;2400.0;2330.0
1147;Uitkeringen totaal;Fryslân (PV);2022 februari ;15410.0;10700.0;2390.0;2310.0
1148;Uitkeringen totaal;Fryslân (PV);2022 maart;15370.0;10650.0;2410.0;2300.0
1149;Uitkeringen totaal;Fryslân (PV);2022 april;15380.0;10680.0;2390.0;2300.0
1150;Uitkeringen totaal;Fryslân (PV);2022 mei;15300.0;10630.0;2360.0;2300.0
1151;Uitkeringen totaal;Fryslân (PV);2022 juni;15210.0;10570.0;2340.0;2300.0
1152;Uitkeringen totaal;Fryslân (PV);2022 juli;15170.0;10550.0;2330.0;2300.0
1153;Uitkeringen totaal;Fryslân (PV);2022 augustus;15060.0;10450.0;2310.0;2300.0
1154;Uitkeringen totaal;Fryslân (PV);2022 september;14990.0;10410.0;2310.0;2270.0
1155;Uitkeringen totaal;Fryslân (PV);2022 oktober;14930.0;10380.0;2280.0;2260.0
1156;Uitkeringen totaal;Fryslân (PV);2022 november;14950.0;10410.0;2280.0;2260.0
1157;Uitkeringen totaal;Fryslân (PV);2022 december;14970.0;10420.0;2300.0;2260.0
1158;Uitkeringen totaal;Fryslân (PV);2023 januari;15020.0;10450.0;2300.0;2270.0
1159;Uitkeringen totaal;Fryslân (PV);2023 februari;15080.0;10520.0;2300.0;2270.0
1160;Uitkeringen totaal;Fryslân (PV);2023 maart;15110.0;10560.0;2290.0;2260.0
1161;Uitkeringen totaal;Fryslân (PV);2023 april;15150.0;10590.0;2300.0;2260.0
1162;Uitkeringen totaal;Fryslân (PV);2023 mei;15110.0;10560.0;2280.0;2260.0
1163;Uitkeringen totaal;Fryslân (PV);2023 juni;15080.0;10540.0;2290.0;2250.0
1164;Uitkeringen totaal;Fryslân (PV);2023 juli;15130.0;10580.0;2280.0;2270.0
1165;Uitkeringen totaal;Fryslân (PV);2023 augustus;15100.0;10570.0;2270.0;2250.0
1166;Uitkeringen totaal;Fryslân (PV);2023 september;15090.0;10580.0;2250.0;2250.0
1167;Uitkeringen totaal;Fryslân (PV);2023 oktober;15120.0;10620.0;2240.0;2250.0
1168;Uitkeringen totaal;Fryslân (PV);2023 november;15120.0;10630.0;2240.0;2250.0
1169;Uitkeringen totaal;Fryslân (PV);2023 december;15140.0;10660.0;2230.0;2260.0
1170;Uitkeringen totaal;Fryslân (PV);2024 januari;15190.0;10720.0;2210.0;2250.0
1171;Uitkeringen totaal;Fryslân (PV);2024 februari;15310.0;10820.0;2220.0;2260.0
1172;Uitkeringen totaal;Fryslân (PV);2024 maart;15360.0;10880.0;2220.0;2260.0
1173;Uitkeringen totaal;Fryslân (PV);2024 april;15380.0;10880.0;2230.0;2280.0
1174;Uitkeringen totaal;Fryslân (PV);2024 mei;15420.0;10890.0;2230.0;2290.0
1175;Uitkeringen totaal;Fryslân (PV);2024 juni;15460.0;10920.0;2250.0;2280.0
1176;Uitkeringen totaal;Fryslân (PV);2024 juli;15460.0;10910.0;2250.0;2290.0
1177;Uitkeringen totaal;Fryslân (PV);2024 augustus;15470.0;10910.0;2260.0;2300.0
1178;Uitkeringen totaal;Fryslân (PV);2024 september;15430.0;10900.0;2250.0;2290.0
1179;Uitkeringen totaal;Fryslân (PV);2024 oktober;15560.0;11010.0;2250.0;2290.0
1180;Uitkeringen totaal;Fryslân (PV);2024 november;;;;
1181;Uitkeringen totaal;Fryslân (PV);2024 december;;;;
1182;Uitkeringen totaal;Fryslân (PV);2025 januari;;;;
1183;Uitkeringen totaal;Drenthe (PV);2011 januari;9140.0;5700.0;2120.0;1270.0
1184;Uitkeringen totaal;Drenthe (PV);2011 februari;9220.0;5750.0;2140.0;1280.0
1185;Uitkeringen totaal;Drenthe (PV);2011 maart;9270.0;5790.0;2140.0;1280.0
1186;Uitkeringen totaal;Drenthe (PV);2011 april;9280.0;5800.0;2150.0;1270.0
1187;Uitkeringen totaal;Drenthe (PV);2011 mei;9250.0;5790.0;2160.0;1250.0
1188;Uitkeringen totaal;Drenthe (PV);2011 juni;9180.0;5730.0;2170.0;1230.0
1189;Uitkeringen totaal;Drenthe (PV);2011 juli;9180.0;5710.0;2190.0;1230.0
1190;Uitkeringen totaal;Drenthe (PV);2011 augustus;9150.0;5680.0;2190.0;1220.0
1191;Uitkeringen totaal;Drenthe (PV);2011 september;9130.0;5660.0;2190.0;1220.0
1192;Uitkeringen totaal;Drenthe (PV);2011 oktober;9180.0;5700.0;2190.0;1240.0
1193;Uitkeringen totaal;Drenthe (PV);2011 november;9240.0;5720.0;2200.0;1260.0
1194;Uitkeringen totaal;Drenthe (PV);2011 december;9420.0;5850.0;2220.0;1290.0
1195;Uitkeringen totaal;Drenthe (PV);2012 januari;9400.0;5750.0;2290.0;1340.0
1196;Uitkeringen totaal;Drenthe (PV);2012 februari;9390.0;5700.0;2280.0;1380.0
1197;Uitkeringen totaal;Drenthe (PV);2012 maart;9340.0;5680.0;2270.0;1370.0
1198;Uitkeringen totaal;Drenthe (PV);2012 april;9350.0;5680.0;2270.0;1380.0
1199;Uitkeringen totaal;Drenthe (PV);2012 mei;9380.0;5700.0;2270.0;1400.0
1200;Uitkeringen totaal;Drenthe (PV);2012 juni;9400.0;5680.0;2290.0;1410.0
1201;Uitkeringen totaal;Drenthe (PV);2012 juli;9430.0;5680.0;2290.0;1430.0
1202;Uitkeringen totaal;Drenthe (PV);2012 augustus;9500.0;5740.0;2310.0;1440.0
1203;Uitkeringen totaal;Drenthe (PV);2012 september;9470.0;5710.0;2320.0;1440.0
1204;Uitkeringen totaal;Drenthe (PV);2012 oktober;9530.0;5700.0;2350.0;1480.0
1205;Uitkeringen totaal;Drenthe (PV);2012 november;9670.0;5790.0;2380.0;1490.0
1206;Uitkeringen totaal;Drenthe (PV);2012 december;9760.0;5870.0;2370.0;1510.0
1207;Uitkeringen totaal;Drenthe (PV);2013 januari;9840.0;5920.0;2370.0;1540.0
1208;Uitkeringen totaal;Drenthe (PV);2013 februari;9940.0;5980.0;2390.0;1570.0
1209;Uitkeringen totaal;Drenthe (PV);2013 maart;10030.0;6030.0;2400.0;1600.0
1210;Uitkeringen totaal;Drenthe (PV);2013 april;10160.0;6110.0;2430.0;1630.0
1211;Uitkeringen totaal;Drenthe (PV);2013 mei;10200.0;6140.0;2420.0;1640.0
1212;Uitkeringen totaal;Drenthe (PV);2013 juni;10210.0;6130.0;2420.0;1650.0
1213;Uitkeringen totaal;Drenthe (PV);2013 juli;10240.0;6150.0;2440.0;1660.0
1214;Uitkeringen totaal;Drenthe (PV);2013 augustus;10270.0;6160.0;2440.0;1670.0
1215;Uitkeringen totaal;Drenthe (PV);2013 september;10210.0;6110.0;2440.0;1660.0
1216;Uitkeringen totaal;Drenthe (PV);2013 oktober;10260.0;6150.0;2430.0;1670.0
1217;Uitkeringen totaal;Drenthe (PV);2013 november;10380.0;6250.0;2440.0;1690.0
1218;Uitkeringen totaal;Drenthe (PV);2013 december;10510.0;6340.0;2450.0;1720.0
1219;Uitkeringen totaal;Drenthe (PV);2014 januari;10590.0;6400.0;2450.0;1740.0
1220;Uitkeringen totaal;Drenthe (PV);2014 februari;10740.0;6580.0;2390.0;1770.0
1221;Uitkeringen totaal;Drenthe (PV);2014 maart;10780.0;6600.0;2400.0;1780.0
1222;Uitkeringen totaal;Drenthe (PV);2014 april;10780.0;6580.0;2420.0;1780.0
1223;Uitkeringen totaal;Drenthe (PV);2014 mei;10740.0;6560.0;2420.0;1760.0
1224;Uitkeringen totaal;Drenthe (PV);2014 juni;10750.0;6560.0;2440.0;1760.0
1225;Uitkeringen totaal;Drenthe (PV);2014 juli;10760.0;6560.0;2450.0;1760.0
1226;Uitkeringen totaal;Drenthe (PV);2014 augustus;10680.0;6470.0;2430.0;1780.0
1227;Uitkeringen totaal;Drenthe (PV);2014 september;10670.0;6490.0;2410.0;1770.0
1228;Uitkeringen totaal;Drenthe (PV);2014 oktober;10730.0;6560.0;2390.0;1780.0
1229;Uitkeringen totaal;Drenthe (PV);2014 november;10810.0;6630.0;2380.0;1800.0
1230;Uitkeringen totaal;Drenthe (PV);2014 december;10860.0;6650.0;2380.0;1820.0
1231;Uitkeringen totaal;Drenthe (PV);2015 januari;10900.0;6740.0;2330.0;1830.0
1232;Uitkeringen totaal;Drenthe (PV);2015 februari;10990.0;6830.0;2330.0;1840.0
1233;Uitkeringen totaal;Drenthe (PV);2015 maart;11050.0;6870.0;2330.0;1850.0
1234;Uitkeringen totaal;Drenthe (PV);2015 april;11040.0;6870.0;2330.0;1840.0
1235;Uitkeringen totaal;Drenthe (PV);2015 mei;11030.0;6870.0;2330.0;1830.0
1236;Uitkeringen totaal;Drenthe (PV);2015 juni;10970.0;6830.0;2310.0;1820.0
1237;Uitkeringen totaal;Drenthe (PV);2015 juli;10850.0;6730.0;2320.0;1810.0
1238;Uitkeringen totaal;Drenthe (PV);2015 augustus;10740.0;6650.0;2290.0;1790.0
1239;Uitkeringen totaal;Drenthe (PV);2015 september;10720.0;6640.0;2290.0;1790.0
1240;Uitkeringen totaal;Drenthe (PV);2015 oktober;10740.0;6650.0;2290.0;1810.0
1241;Uitkeringen totaal;Drenthe (PV);2015 november;10810.0;6710.0;2280.0;1820.0
1242;Uitkeringen totaal;Drenthe (PV);2015 december;10910.0;6780.0;2270.0;1850.0
1243;Uitkeringen totaal;Drenthe (PV);2016 januari;11000.0;6860.0;2250.0;1880.0
1244;Uitkeringen totaal;Drenthe (PV);2016 februari;11110.0;6920.0;2280.0;1910.0
1245;Uitkeringen totaal;Drenthe (PV);2016 maart;11150.0;6960.0;2270.0;1920.0
1246;Uitkeringen totaal;Drenthe (PV);2016 april;11090.0;6880.0;2270.0;1930.0
1247;Uitkeringen totaal;Drenthe (PV);2016 mei;11030.0;6850.0;2280.0;1900.0
1248;Uitkeringen totaal;Drenthe (PV);2016 juni;10950.0;6770.0;2280.0;1900.0
1249;Uitkeringen totaal;Drenthe (PV);2016 juli;10910.0;6810.0;2210.0;1890.0
1250;Uitkeringen totaal;Drenthe (PV);2016 augustus;10850.0;6820.0;2150.0;1880.0
1251;Uitkeringen totaal;Drenthe (PV);2016 september;10880.0;6850.0;2150.0;1870.0
1252;Uitkeringen totaal;Drenthe (PV);2016 oktober;10980.0;6930.0;2170.0;1880.0
1253;Uitkeringen totaal;Drenthe (PV);2016 november;11090.0;7010.0;2180.0;1900.0
1254;Uitkeringen totaal;Drenthe (PV);2016 december;11190.0;7080.0;2170.0;1940.0
1255;Uitkeringen totaal;Drenthe (PV);2017 januari;11230.0;7110.0;2150.0;1960.0
1256;Uitkeringen totaal;Drenthe (PV);2017 februari;11350.0;7220.0;2150.0;1990.0
1257;Uitkeringen totaal;Drenthe (PV);2017 maart;11390.0;7240.0;2150.0;1990.0
1258;Uitkeringen totaal;Drenthe (PV);2017 april;11340.0;7230.0;2120.0;1990.0
1259;Uitkeringen totaal;Drenthe (PV);2017 mei;11320.0;7200.0;2130.0;1980.0
1260;Uitkeringen totaal;Drenthe (PV);2017 juni;11240.0;7120.0;2130.0;2000.0
1261;Uitkeringen totaal;Drenthe (PV);2017 juli;11230.0;7110.0;2130.0;1990.0
1262;Uitkeringen totaal;Drenthe (PV);2017 augustus;11160.0;7050.0;2130.0;1990.0
1263;Uitkeringen totaal;Drenthe (PV);2017 september;11090.0;7000.0;2110.0;1980.0
1264;Uitkeringen totaal;Drenthe (PV);2017 oktober;11040.0;6950.0;2090.0;1990.0
1265;Uitkeringen totaal;Drenthe (PV);2017 november;11010.0;6930.0;2090.0;1990.0
1266;Uitkeringen totaal;Drenthe (PV);2017 december;10970.0;6910.0;2080.0;1980.0
1267;Uitkeringen totaal;Drenthe (PV);2018 januari;10880.0;6880.0;2040.0;1950.0
1268;Uitkeringen totaal;Drenthe (PV);2018 februari;10910.0;6910.0;2050.0;1960.0
1269;Uitkeringen totaal;Drenthe (PV);2018 maart;10910.0;6910.0;2040.0;1970.0
1270;Uitkeringen totaal;Drenthe (PV);2018 april;10850.0;6870.0;2020.0;1960.0
1271;Uitkeringen totaal;Drenthe (PV);2018 mei;10810.0;6840.0;2030.0;1940.0
1272;Uitkeringen totaal;Drenthe (PV);2018 juni;10720.0;6790.0;2020.0;1910.0
1273;Uitkeringen totaal;Drenthe (PV);2018 juli;10670.0;6740.0;2010.0;1920.0
1274;Uitkeringen totaal;Drenthe (PV);2018 augustus;10550.0;6650.0;1990.0;1920.0
1275;Uitkeringen totaal;Drenthe (PV);2018 september;10430.0;6550.0;1980.0;1900.0
1276;Uitkeringen totaal;Drenthe (PV);2018 oktober;10400.0;6540.0;1980.0;1880.0
1277;Uitkeringen totaal;Drenthe (PV);2018 november;10390.0;6550.0;1950.0;1890.0
1278;Uitkeringen totaal;Drenthe (PV);2018 december;10430.0;6590.0;1950.0;1900.0
1279;Uitkeringen totaal;Drenthe (PV);2019 januari;10430.0;6560.0;1970.0;1910.0
1280;Uitkeringen totaal;Drenthe (PV);2019 februari;10440.0;6600.0;1940.0;1900.0
1281;Uitkeringen totaal;Drenthe (PV);2019 maart;10410.0;6600.0;1920.0;1890.0
1282;Uitkeringen totaal;Drenthe (PV);2019 april;10360.0;6580.0;1900.0;1880.0
1283;Uitkeringen totaal;Drenthe (PV);2019 mei;10280.0;6550.0;1850.0;1870.0
1284;Uitkeringen totaal;Drenthe (PV);2019 juni;10240.0;6530.0;1850.0;1860.0
1285;Uitkeringen totaal;Drenthe (PV);2019 juli;10210.0;6500.0;1840.0;1860.0
1286;Uitkeringen totaal;Drenthe (PV);2019 augustus;10110.0;6430.0;1810.0;1860.0
1287;Uitkeringen totaal;Drenthe (PV);2019 september;10020.0;6370.0;1800.0;1850.0
1288;Uitkeringen totaal;Drenthe (PV);2019 oktober;9980.0;6350.0;1780.0;1850.0
1289;Uitkeringen totaal;Drenthe (PV);2019 november;10000.0;6380.0;1770.0;1850.0
1290;Uitkeringen totaal;Drenthe (PV);2019 december;10060.0;6440.0;1780.0;1840.0
1291;Uitkeringen totaal;Drenthe (PV);2020 januari;10050.0;6450.0;1770.0;1820.0
1292;Uitkeringen totaal;Drenthe (PV);2020 februari;10110.0;6500.0;1770.0;1840.0
1293;Uitkeringen totaal;Drenthe (PV);2020 maart;10270.0;6730.0;1680.0;1850.0
1294;Uitkeringen totaal;Drenthe (PV);2020 april;10360.0;6810.0;1680.0;1860.0
1295;Uitkeringen totaal;Drenthe (PV);2020 mei;10420.0;6830.0;1710.0;1870.0
1296;Uitkeringen totaal;Drenthe (PV);2020 juni;10430.0;6840.0;1720.0;1870.0
1297;Uitkeringen totaal;Drenthe (PV);2020 juli;10410.0;6830.0;1700.0;1870.0
1298;Uitkeringen totaal;Drenthe (PV);2020 augustus;10250.0;6700.0;1690.0;1860.0
1299;Uitkeringen totaal;Drenthe (PV);2020 september;10180.0;6670.0;1680.0;1830.0
1300;Uitkeringen totaal;Drenthe (PV);2020 oktober;10170.0;6660.0;1680.0;1830.0
1301;Uitkeringen totaal;Drenthe (PV);2020 november;10180.0;6670.0;1690.0;1820.0
1302;Uitkeringen totaal;Drenthe (PV);2020 december;10230.0;6720.0;1670.0;1830.0
1303;Uitkeringen totaal;Drenthe (PV);2021 januari;10240.0;6750.0;1670.0;1820.0
1304;Uitkeringen totaal;Drenthe (PV);2021 februari;10240.0;6760.0;1660.0;1820.0
1305;Uitkeringen totaal;Drenthe (PV);2021 maart;10250.0;6770.0;1660.0;1820.0
1306;Uitkeringen totaal;Drenthe (PV);2021 april;10220.0;6750.0;1650.0;1820.0
1307;Uitkeringen totaal;Drenthe (PV);2021 mei;10100.0;6660.0;1640.0;1800.0
1308;Uitkeringen totaal;Drenthe (PV);2021 juni;10020.0;6610.0;1620.0;1790.0
1309;Uitkeringen totaal;Drenthe (PV);2021 juli;9920.0;6540.0;1610.0;1770.0
1310;Uitkeringen totaal;Drenthe (PV);2021 augustus;9780.0;6440.0;1580.0;1760.0
1311;Uitkeringen totaal;Drenthe (PV);2021 september;9700.0;6360.0;1550.0;1780.0
1312;Uitkeringen totaal;Drenthe (PV);2021 oktober;9630.0;6320.0;1530.0;1780.0
1313;Uitkeringen totaal;Drenthe (PV);2021 november;9640.0;6320.0;1520.0;1790.0
1314;Uitkeringen totaal;Drenthe (PV);2021 december;9640.0;6320.0;1520.0;1800.0
1315;Uitkeringen totaal;Drenthe (PV);2022 januari;9580.0;6270.0;1510.0;1790.0
1316;Uitkeringen totaal;Drenthe (PV);2022 februari ;9590.0;6270.0;1510.0;1800.0
1317;Uitkeringen totaal;Drenthe (PV);2022 maart;9580.0;6260.0;1510.0;1810.0
1318;Uitkeringen totaal;Drenthe (PV);2022 april;9510.0;6210.0;1500.0;1800.0
1319;Uitkeringen totaal;Drenthe (PV);2022 mei;9450.0;6150.0;1490.0;1810.0
1320;Uitkeringen totaal;Drenthe (PV);2022 juni;9400.0;6110.0;1480.0;1820.0
1321;Uitkeringen totaal;Drenthe (PV);2022 juli;9380.0;6080.0;1480.0;1810.0
1322;Uitkeringen totaal;Drenthe (PV);2022 augustus;9340.0;6050.0;1470.0;1810.0
1323;Uitkeringen totaal;Drenthe (PV);2022 september;9290.0;6000.0;1470.0;1820.0
1324;Uitkeringen totaal;Drenthe (PV);2022 oktober;9250.0;5970.0;1450.0;1820.0
1325;Uitkeringen totaal;Drenthe (PV);2022 november;9250.0;6020.0;1410.0;1820.0
1326;Uitkeringen totaal;Drenthe (PV);2022 december;9250.0;6010.0;1430.0;1820.0
1327;Uitkeringen totaal;Drenthe (PV);2023 januari;9260.0;6020.0;1420.0;1820.0
1328;Uitkeringen totaal;Drenthe (PV);2023 februari;9280.0;6030.0;1420.0;1820.0
1329;Uitkeringen totaal;Drenthe (PV);2023 maart;9320.0;6060.0;1410.0;1840.0
1330;Uitkeringen totaal;Drenthe (PV);2023 april;9290.0;6040.0;1410.0;1840.0
1331;Uitkeringen totaal;Drenthe (PV);2023 mei;9310.0;6060.0;1410.0;1840.0
1332;Uitkeringen totaal;Drenthe (PV);2023 juni;9300.0;6060.0;1410.0;1840.0
1333;Uitkeringen totaal;Drenthe (PV);2023 juli;9330.0;6070.0;1410.0;1840.0
1334;Uitkeringen totaal;Drenthe (PV);2023 augustus;9300.0;6050.0;1410.0;1840.0
