ID;Geslacht;Leeftijd;RegioIndeling2015;Perioden;TotaleBevolking_1
1219;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2036;234.0
1220;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2037;233.3
1221;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2038;232.5
1222;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2039;231.7
1223;Totaal mannen en vrouwen;Totaal;Midden-Limburg (CR);2040;230.8
1224;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2017;603.2
1225;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2018;604.6
1226;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2019;604.6
1227;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2020;603.9
1228;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2021;602.9
1229;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2022;602.1
1230;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2023;601.6
1231;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2024;601.2
1232;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2025;600.6
1233;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2026;600.3
1234;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2027;599.9
1235;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2028;599.5
1236;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2029;599.2
1237;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2030;598.8
1238;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2031;598.5
1239;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2032;598.1
1240;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2033;597.7
1241;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2034;597.2
1242;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2035;596.6
1243;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2036;595.9
1244;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2037;595.2
1245;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2038;594.4
1246;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2039;593.6
1247;Totaal mannen en vrouwen;Totaal;Zuid-Limburg (CR);2040;592.7
1248;Totaal mannen en vrouwen;Totaal;Flevoland (CR);2017;409.2
1249;Totaal mannen en vrouwen;Totaal;Flevoland (CR);2018;413.5
1250;Totaal mannen en vrouwen;Totaal;Flevoland (CR);2019;416.5
1251;Totaal mannen en vrouwen;Totaal;Flevoland (CR);2020;419.3
1252;Totaal mannen en vrouwen;Totaal;Flevoland (CR);2021;422.2
1253;Totaal mannen en vrouwen;Totaal;Flevoland (CR);2022;425.1
1254;Totaal mannen en vrouwen;Totaal;Flevoland (CR);2023;427.8
1255;Totaal mannen en vrouwen;Totaal;Flevoland (CR);2024;430.5
1256;Totaal mannen en vrouwen;Totaal;Flevoland (CR);2025;433.1
1257;Totaal mannen en vrouwen;Totaal;Flevoland (CR);2026;435.9
1258;Totaal mannen en vrouwen;Totaal;Flevoland (CR);2027;438.4
1259;Totaal mannen en vrouwen;Totaal;Flevoland (CR);2028;440.6
1260;Totaal mannen en vrouwen;Totaal;Flevoland (CR);2029;442.9
1261;Totaal mannen en vrouwen;Totaal;Flevoland (CR);2030;445.2
1262;Totaal mannen en vrouwen;Totaal;Flevoland (CR);2031;447.7
1263;Totaal mannen en vrouwen;Totaal;Flevoland (CR);2032;450.2
1264;Totaal mannen en vrouwen;Totaal;Flevoland (CR);2033;452.8
1265;Totaal mannen en vrouwen;Totaal;Flevoland (CR);2034;455.0
1266;Totaal mannen en vrouwen;Totaal;Flevoland (CR);2035;457.1
1267;Totaal mannen en vrouwen;Totaal;Flevoland (CR);2036;459.0
1268;Totaal mannen en vrouwen;Totaal;Flevoland (CR);2037;460.5
1269;Totaal mannen en vrouwen;Totaal;Flevoland (CR);2038;461.9
1270;Totaal mannen en vrouwen;Totaal;Flevoland (CR);2039;463.1
1271;Totaal mannen en vrouwen;Totaal;Flevoland (CR);2040;464.1
1272;Totaal mannen en vrouwen;Totaal;Alkmaar;2017;108.9
1273;Totaal mannen en vrouwen;Totaal;Alkmaar;2018;109.9
1274;Totaal mannen en vrouwen;Totaal;Alkmaar;2019;110.7
1275;Totaal mannen en vrouwen;Totaal;Alkmaar;2020;111.4
1276;Totaal mannen en vrouwen;Totaal;Alkmaar;2021;112.0
1277;Totaal mannen en vrouwen;Totaal;Alkmaar;2022;112.7
1278;Totaal mannen en vrouwen;Totaal;Alkmaar;2023;113.3
1279;Totaal mannen en vrouwen;Totaal;Alkmaar;2024;113.9
1280;Totaal mannen en vrouwen;Totaal;Alkmaar;2025;114.2
1281;Totaal mannen en vrouwen;Totaal;Alkmaar;2026;114.6
1282;Totaal mannen en vrouwen;Totaal;Alkmaar;2027;115.0
1283;Totaal mannen en vrouwen;Totaal;Alkmaar;2028;115.2
1284;Totaal mannen en vrouwen;Totaal;Alkmaar;2029;115.5
1285;Totaal mannen en vrouwen;Totaal;Alkmaar;2030;115.7
1286;Totaal mannen en vrouwen;Totaal;Alkmaar;2031;115.9
1287;Totaal mannen en vrouwen;Totaal;Alkmaar;2032;116.0
1288;Totaal mannen en vrouwen;Totaal;Alkmaar;2033;116.0
1289;Totaal mannen en vrouwen;Totaal;Alkmaar;2034;116.0
1290;Totaal mannen en vrouwen;Totaal;Alkmaar;2035;116.0
1291;Totaal mannen en vrouwen;Totaal;Alkmaar;2036;116.1
1292;Totaal mannen en vrouwen;Totaal;Alkmaar;2037;116.2
1293;Totaal mannen en vrouwen;Totaal;Alkmaar;2038;116.2
1294;Totaal mannen en vrouwen;Totaal;Alkmaar;2039;116.2
1295;Totaal mannen en vrouwen;Totaal;Alkmaar;2040;116.4
1296;Totaal mannen en vrouwen;Totaal;Almelo;2017;72.4
1297;Totaal mannen en vrouwen;Totaal;Almelo;2018;72.5
1298;Totaal mannen en vrouwen;Totaal;Almelo;2019;72.7
1299;Totaal mannen en vrouwen;Totaal;Almelo;2020;72.7
1300;Totaal mannen en vrouwen;Totaal;Almelo;2021;72.7
1301;Totaal mannen en vrouwen;Totaal;Almelo;2022;72.6
1302;Totaal mannen en vrouwen;Totaal;Almelo;2023;72.7
1303;Totaal mannen en vrouwen;Totaal;Almelo;2024;72.7
1304;Totaal mannen en vrouwen;Totaal;Almelo;2025;72.7
1305;Totaal mannen en vrouwen;Totaal;Almelo;2026;72.8
1306;Totaal mannen en vrouwen;Totaal;Almelo;2027;72.8
1307;Totaal mannen en vrouwen;Totaal;Almelo;2028;72.8
1308;Totaal mannen en vrouwen;Totaal;Almelo;2029;72.8
1309;Totaal mannen en vrouwen;Totaal;Almelo;2030;72.8
1310;Totaal mannen en vrouwen;Totaal;Almelo;2031;72.8
1311;Totaal mannen en vrouwen;Totaal;Almelo;2032;72.8
1312;Totaal mannen en vrouwen;Totaal;Almelo;2033;72.8
1313;Totaal mannen en vrouwen;Totaal;Almelo;2034;72.8
1314;Totaal mannen en vrouwen;Totaal;Almelo;2035;72.7
1315;Totaal mannen en vrouwen;Totaal;Almelo;2036;72.6
1316;Totaal mannen en vrouwen;Totaal;Almelo;2037;72.4
1317;Totaal mannen en vrouwen;Totaal;Almelo;2038;72.3
1318;Totaal mannen en vrouwen;Totaal;Almelo;2039;72.2
1319;Totaal mannen en vrouwen;Totaal;Almelo;2040;72.0
1320;Totaal mannen en vrouwen;Totaal;Almere;2017;200.3
1321;Totaal mannen en vrouwen;Totaal;Almere;2018;202.5
1322;Totaal mannen en vrouwen;Totaal;Almere;2019;204.4
1323;Totaal mannen en vrouwen;Totaal;Almere;2020;206.3
1324;Totaal mannen en vrouwen;Totaal;Almere;2021;208.3
1325;Totaal mannen en vrouwen;Totaal;Almere;2022;210.3
1326;Totaal mannen en vrouwen;Totaal;Almere;2023;212.3
1327;Totaal mannen en vrouwen;Totaal;Almere;2024;214.5
1328;Totaal mannen en vrouwen;Totaal;Almere;2025;216.7
1329;Totaal mannen en vrouwen;Totaal;Almere;2026;219.2
1330;Totaal mannen en vrouwen;Totaal;Almere;2027;221.4
1331;Totaal mannen en vrouwen;Totaal;Almere;2028;223.7
1332;Totaal mannen en vrouwen;Totaal;Almere;2029;226.1
1333;Totaal mannen en vrouwen;Totaal;Almere;2030;228.6
1334;Totaal mannen en vrouwen;Totaal;Almere;2031;231.2
1335;Totaal mannen en vrouwen;Totaal;Almere;2032;233.8
1336;Totaal mannen en vrouwen;Totaal;Almere;2033;236.5
1337;Totaal mannen en vrouwen;Totaal;Almere;2034;238.9
1338;Totaal mannen en vrouwen;Totaal;Almere;2035;241.1
1339;Totaal mannen en vrouwen;Totaal;Almere;2036;243.2
1340;Totaal mannen en vrouwen;Totaal;Almere;2037;244.8
1341;Totaal mannen en vrouwen;Totaal;Almere;2038;246.4
1342;Totaal mannen en vrouwen;Totaal;Almere;2039;247.9
1343;Totaal mannen en vrouwen;Totaal;Almere;2040;249.1
1344;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2017;108.7
1345;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2018;109.4
1346;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2019;109.9
1347;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2020;110.4
1348;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2021;110.9
1349;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2022;111.4
1350;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2023;111.8
1351;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2024;112.1
1352;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2025;112.4
1353;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2026;112.5
1354;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2027;112.6
1355;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2028;112.7
1356;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2029;112.8
1357;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2030;112.9
1358;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2031;113.0
1359;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2032;113.2
1360;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2033;113.2
1361;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2034;113.4
1362;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2035;113.3
1363;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2036;113.0
1364;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2037;112.8
1365;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2038;112.7
1366;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2039;112.3
1367;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2040;112.1
1368;Totaal mannen en vrouwen;Totaal;Amersfoort;2017;155.4
1369;Totaal mannen en vrouwen;Totaal;Amersfoort;2018;157.1
1370;Totaal mannen en vrouwen;Totaal;Amersfoort;2019;158.7
1371;Totaal mannen en vrouwen;Totaal;Amersfoort;2020;160.1
1372;Totaal mannen en vrouwen;Totaal;Amersfoort;2021;161.4
1373;Totaal mannen en vrouwen;Totaal;Amersfoort;2022;162.5
1374;Totaal mannen en vrouwen;Totaal;Amersfoort;2023;163.6
1375;Totaal mannen en vrouwen;Totaal;Amersfoort;2024;164.6
1376;Totaal mannen en vrouwen;Totaal;Amersfoort;2025;165.9
1377;Totaal mannen en vrouwen;Totaal;Amersfoort;2026;167.2
1378;Totaal mannen en vrouwen;Totaal;Amersfoort;2027;168.6
1379;Totaal mannen en vrouwen;Totaal;Amersfoort;2028;169.9
1380;Totaal mannen en vrouwen;Totaal;Amersfoort;2029;171.1
1381;Totaal mannen en vrouwen;Totaal;Amersfoort;2030;172.3
1382;Totaal mannen en vrouwen;Totaal;Amersfoort;2031;173.5
1383;Totaal mannen en vrouwen;Totaal;Amersfoort;2032;174.6
1384;Totaal mannen en vrouwen;Totaal;Amersfoort;2033;175.5
1385;Totaal mannen en vrouwen;Totaal;Amersfoort;2034;176.6
1386;Totaal mannen en vrouwen;Totaal;Amersfoort;2035;177.7
1387;Totaal mannen en vrouwen;Totaal;Amersfoort;2036;178.7
1388;Totaal mannen en vrouwen;Totaal;Amersfoort;2037;179.7
1389;Totaal mannen en vrouwen;Totaal;Amersfoort;2038;180.7
1390;Totaal mannen en vrouwen;Totaal;Amersfoort;2039;181.7
1391;Totaal mannen en vrouwen;Totaal;Amersfoort;2040;182.7
1392;Totaal mannen en vrouwen;Totaal;Amstelveen;2017;89.7
1393;Totaal mannen en vrouwen;Totaal;Amstelveen;2018;91.3
1394;Totaal mannen en vrouwen;Totaal;Amstelveen;2019;92.5
1395;Totaal mannen en vrouwen;Totaal;Amstelveen;2020;93.4
1396;Totaal mannen en vrouwen;Totaal;Amstelveen;2021;94.3
1397;Totaal mannen en vrouwen;Totaal;Amstelveen;2022;95.3
1398;Totaal mannen en vrouwen;Totaal;Amstelveen;2023;96.2
1399;Totaal mannen en vrouwen;Totaal;Amstelveen;2024;96.9
1400;Totaal mannen en vrouwen;Totaal;Amstelveen;2025;97.6
1401;Totaal mannen en vrouwen;Totaal;Amstelveen;2026;98.2
1402;Totaal mannen en vrouwen;Totaal;Amstelveen;2027;98.8
1403;Totaal mannen en vrouwen;Totaal;Amstelveen;2028;99.3
1404;Totaal mannen en vrouwen;Totaal;Amstelveen;2029;99.9
1405;Totaal mannen en vrouwen;Totaal;Amstelveen;2030;100.5
1406;Totaal mannen en vrouwen;Totaal;Amstelveen;2031;101.1
1407;Totaal mannen en vrouwen;Totaal;Amstelveen;2032;101.7
1408;Totaal mannen en vrouwen;Totaal;Amstelveen;2033;102.4
1409;Totaal mannen en vrouwen;Totaal;Amstelveen;2034;103.0
1410;Totaal mannen en vrouwen;Totaal;Amstelveen;2035;103.7
1411;Totaal mannen en vrouwen;Totaal;Amstelveen;2036;104.3
1412;Totaal mannen en vrouwen;Totaal;Amstelveen;2037;104.7
1413;Totaal mannen en vrouwen;Totaal;Amstelveen;2038;105.2
1414;Totaal mannen en vrouwen;Totaal;Amstelveen;2039;105.8
1415;Totaal mannen en vrouwen;Totaal;Amstelveen;2040;106.3
1416;Totaal mannen en vrouwen;Totaal;Amsterdam;2017;845.1
1417;Totaal mannen en vrouwen;Totaal;Amsterdam;2018;859.7
1418;Totaal mannen en vrouwen;Totaal;Amsterdam;2019;870.9
1419;Totaal mannen en vrouwen;Totaal;Amsterdam;2020;880.0
1420;Totaal mannen en vrouwen;Totaal;Amsterdam;2021;888.1
1421;Totaal mannen en vrouwen;Totaal;Amsterdam;2022;896.2
1422;Totaal mannen en vrouwen;Totaal;Amsterdam;2023;905.8
1423;Totaal mannen en vrouwen;Totaal;Amsterdam;2024;915.3
1424;Totaal mannen en vrouwen;Totaal;Amsterdam;2025;925.0
1425;Totaal mannen en vrouwen;Totaal;Amsterdam;2026;934.3
1426;Totaal mannen en vrouwen;Totaal;Amsterdam;2027;943.5
1427;Totaal mannen en vrouwen;Totaal;Amsterdam;2028;952.8
1428;Totaal mannen en vrouwen;Totaal;Amsterdam;2029;961.8
1429;Totaal mannen en vrouwen;Totaal;Amsterdam;2030;970.4
1430;Totaal mannen en vrouwen;Totaal;Amsterdam;2031;978.6
1431;Totaal mannen en vrouwen;Totaal;Amsterdam;2032;986.2
1432;Totaal mannen en vrouwen;Totaal;Amsterdam;2033;993.7
1433;Totaal mannen en vrouwen;Totaal;Amsterdam;2034;1001.1
1434;Totaal mannen en vrouwen;Totaal;Amsterdam;2035;1008.4
1435;Totaal mannen en vrouwen;Totaal;Amsterdam;2036;1015.5
1436;Totaal mannen en vrouwen;Totaal;Amsterdam;2037;1022.5
1437;Totaal mannen en vrouwen;Totaal;Amsterdam;2038;1029.3
1438;Totaal mannen en vrouwen;Totaal;Amsterdam;2039;1035.7
1439;Totaal mannen en vrouwen;Totaal;Amsterdam;2040;1042.2
1440;Totaal mannen en vrouwen;Totaal;Apeldoorn;2017;159.1
1441;Totaal mannen en vrouwen;Totaal;Apeldoorn;2018;159.6
1442;Totaal mannen en vrouwen;Totaal;Apeldoorn;2019;159.8
1443;Totaal mannen en vrouwen;Totaal;Apeldoorn;2020;159.9
1444;Totaal mannen en vrouwen;Totaal;Apeldoorn;2021;160.0
1445;Totaal mannen en vrouwen;Totaal;Apeldoorn;2022;160.1
1446;Totaal mannen en vrouwen;Totaal;Apeldoorn;2023;160.2
1447;Totaal mannen en vrouwen;Totaal;Apeldoorn;2024;160.2
1448;Totaal mannen en vrouwen;Totaal;Apeldoorn;2025;160.3
1449;Totaal mannen en vrouwen;Totaal;Apeldoorn;2026;160.4
1450;Totaal mannen en vrouwen;Totaal;Apeldoorn;2027;160.4
1451;Totaal mannen en vrouwen;Totaal;Apeldoorn;2028;160.5
1452;Totaal mannen en vrouwen;Totaal;Apeldoorn;2029;160.6
1453;Totaal mannen en vrouwen;Totaal;Apeldoorn;2030;160.6
1454;Totaal mannen en vrouwen;Totaal;Apeldoorn;2031;160.7
1455;Totaal mannen en vrouwen;Totaal;Apeldoorn;2032;160.7
1456;Totaal mannen en vrouwen;Totaal;Apeldoorn;2033;160.7
1457;Totaal mannen en vrouwen;Totaal;Apeldoorn;2034;160.8
1458;Totaal mannen en vrouwen;Totaal;Apeldoorn;2035;160.8
1459;Totaal mannen en vrouwen;Totaal;Apeldoorn;2036;160.8
1460;Totaal mannen en vrouwen;Totaal;Apeldoorn;2037;160.7
1461;Totaal mannen en vrouwen;Totaal;Apeldoorn;2038;160.8
1462;Totaal mannen en vrouwen;Totaal;Apeldoorn;2039;160.8
1463;Totaal mannen en vrouwen;Totaal;Apeldoorn;2040;160.8
1464;Totaal mannen en vrouwen;Totaal;Arnhem;2017;154.8
1465;Totaal mannen en vrouwen;Totaal;Arnhem;2018;156.3
1466;Totaal mannen en vrouwen;Totaal;Arnhem;2019;157.6
1467;Totaal mannen en vrouwen;Totaal;Arnhem;2020;158.6
1468;Totaal mannen en vrouwen;Totaal;Arnhem;2021;159.8
1469;Totaal mannen en vrouwen;Totaal;Arnhem;2022;161.1
1470;Totaal mannen en vrouwen;Totaal;Arnhem;2023;162.3
1471;Totaal mannen en vrouwen;Totaal;Arnhem;2024;163.3
1472;Totaal mannen en vrouwen;Totaal;Arnhem;2025;164.2
1473;Totaal mannen en vrouwen;Totaal;Arnhem;2026;165.0
1474;Totaal mannen en vrouwen;Totaal;Arnhem;2027;165.7
1475;Totaal mannen en vrouwen;Totaal;Arnhem;2028;166.4
1476;Totaal mannen en vrouwen;Totaal;Arnhem;2029;167.0
1477;Totaal mannen en vrouwen;Totaal;Arnhem;2030;167.4
1478;Totaal mannen en vrouwen;Totaal;Arnhem;2031;167.8
1479;Totaal mannen en vrouwen;Totaal;Arnhem;2032;168.2
1480;Totaal mannen en vrouwen;Totaal;Arnhem;2033;168.5
1481;Totaal mannen en vrouwen;Totaal;Arnhem;2034;168.8
1482;Totaal mannen en vrouwen;Totaal;Arnhem;2035;169.1
1483;Totaal mannen en vrouwen;Totaal;Arnhem;2036;169.5
1484;Totaal mannen en vrouwen;Totaal;Arnhem;2037;169.8
1485;Totaal mannen en vrouwen;Totaal;Arnhem;2038;170.2
1486;Totaal mannen en vrouwen;Totaal;Arnhem;2039;170.5
1487;Totaal mannen en vrouwen;Totaal;Arnhem;2040;170.7
1488;Totaal mannen en vrouwen;Totaal;Assen;2017;67.3
1489;Totaal mannen en vrouwen;Totaal;Assen;2018;67.3
1490;Totaal mannen en vrouwen;Totaal;Assen;2019;67.6
1491;Totaal mannen en vrouwen;Totaal;Assen;2020;68.0
1492;Totaal mannen en vrouwen;Totaal;Assen;2021;68.2
1493;Totaal mannen en vrouwen;Totaal;Assen;2022;68.6
1494;Totaal mannen en vrouwen;Totaal;Assen;2023;69.0
1495;Totaal mannen en vrouwen;Totaal;Assen;2024;69.4
1496;Totaal mannen en vrouwen;Totaal;Assen;2025;69.6
1497;Totaal mannen en vrouwen;Totaal;Assen;2026;69.9
1498;Totaal mannen en vrouwen;Totaal;Assen;2027;70.2
1499;Totaal mannen en vrouwen;Totaal;Assen;2028;70.6
1500;Totaal mannen en vrouwen;Totaal;Assen;2029;70.9
1501;Totaal mannen en vrouwen;Totaal;Assen;2030;71.3
1502;Totaal mannen en vrouwen;Totaal;Assen;2031;71.6
1503;Totaal mannen en vrouwen;Totaal;Assen;2032;72.0
1504;Totaal mannen en vrouwen;Totaal;Assen;2033;72.3
1505;Totaal mannen en vrouwen;Totaal;Assen;2034;72.6
1506;Totaal mannen en vrouwen;Totaal;Assen;2035;73.0
1507;Totaal mannen en vrouwen;Totaal;Assen;2036;73.2
1508;Totaal mannen en vrouwen;Totaal;Assen;2037;73.4
1509;Totaal mannen en vrouwen;Totaal;Assen;2038;73.5
1510;Totaal mannen en vrouwen;Totaal;Assen;2039;73.8
1511;Totaal mannen en vrouwen;Totaal;Assen;2040;74.1
1512;Totaal mannen en vrouwen;Totaal;Barneveld;2017;55.7
1513;Totaal mannen en vrouwen;Totaal;Barneveld;2018;56.3
1514;Totaal mannen en vrouwen;Totaal;Barneveld;2019;56.8
1515;Totaal mannen en vrouwen;Totaal;Barneveld;2020;57.3
1516;Totaal mannen en vrouwen;Totaal;Barneveld;2021;57.8
1517;Totaal mannen en vrouwen;Totaal;Barneveld;2022;58.5
1518;Totaal mannen en vrouwen;Totaal;Barneveld;2023;59.3
1519;Totaal mannen en vrouwen;Totaal;Barneveld;2024;59.9
1520;Totaal mannen en vrouwen;Totaal;Barneveld;2025;60.6
1521;Totaal mannen en vrouwen;Totaal;Barneveld;2026;61.2
1522;Totaal mannen en vrouwen;Totaal;Barneveld;2027;61.8
1523;Totaal mannen en vrouwen;Totaal;Barneveld;2028;62.4
1524;Totaal mannen en vrouwen;Totaal;Barneveld;2029;63.0
1525;Totaal mannen en vrouwen;Totaal;Barneveld;2030;63.7
1526;Totaal mannen en vrouwen;Totaal;Barneveld;2031;64.3
1527;Totaal mannen en vrouwen;Totaal;Barneveld;2032;64.8
1528;Totaal mannen en vrouwen;Totaal;Barneveld;2033;65.2
1529;Totaal mannen en vrouwen;Totaal;Barneveld;2034;65.5
1530;Totaal mannen en vrouwen;Totaal;Barneveld;2035;65.8
1531;Totaal mannen en vrouwen;Totaal;Barneveld;2036;65.9
1532;Totaal mannen en vrouwen;Totaal;Barneveld;2037;66.1
1533;Totaal mannen en vrouwen;Totaal;Barneveld;2038;66.1
1534;Totaal mannen en vrouwen;Totaal;Barneveld;2039;66.1
1535;Totaal mannen en vrouwen;Totaal;Barneveld;2040;66.1
1536;Totaal mannen en vrouwen;Totaal;Bergen op Zoom;2017;66.0
1537;Totaal mannen en vrouwen;Totaal;Bergen op Zoom;2018;66.2
1538;Totaal mannen en vrouwen;Totaal;Bergen op Zoom;2019;66.5
1539;Totaal mannen en vrouwen;Totaal;Bergen op Zoom;2020;66.6
1540;Totaal mannen en vrouwen;Totaal;Bergen op Zoom;2021;66.8
1541;Totaal mannen en vrouwen;Totaal;Bergen op Zoom;2022;66.9
1542;Totaal mannen en vrouwen;Totaal;Bergen op Zoom;2023;66.9
1543;Totaal mannen en vrouwen;Totaal;Bergen op Zoom;2024;67.0
1544;Totaal mannen en vrouwen;Totaal;Bergen op Zoom;2025;67.0
1545;Totaal mannen en vrouwen;Totaal;Bergen op Zoom;2026;67.0
1546;Totaal mannen en vrouwen;Totaal;Bergen op Zoom;2027;66.9
1547;Totaal mannen en vrouwen;Totaal;Bergen op Zoom;2028;67.0
1548;Totaal mannen en vrouwen;Totaal;Bergen op Zoom;2029;67.0
1549;Totaal mannen en vrouwen;Totaal;Bergen op Zoom;2030;67.0
1550;Totaal mannen en vrouwen;Totaal;Bergen op Zoom;2031;67.0
1551;Totaal mannen en vrouwen;Totaal;Bergen op Zoom;2032;67.0
1552;Totaal mannen en vrouwen;Totaal;Bergen op Zoom;2033;67.0
1553;Totaal mannen en vrouwen;Totaal;Bergen op Zoom;2034;66.9
1554;Totaal mannen en vrouwen;Totaal;Bergen op Zoom;2035;66.9
1555;Totaal mannen en vrouwen;Totaal;Bergen op Zoom;2036;66.8
1556;Totaal mannen en vrouwen;Totaal;Bergen op Zoom;2037;66.6
1557;Totaal mannen en vrouwen;Totaal;Bergen op Zoom;2038;66.4
1558;Totaal mannen en vrouwen;Totaal;Bergen op Zoom;2039;66.3
1559;Totaal mannen en vrouwen;Totaal;Bergen op Zoom;2040;66.1
1560;Totaal mannen en vrouwen;Totaal;Breda;2017;184.7
1561;Totaal mannen en vrouwen;Totaal;Breda;2018;186.5
1562;Totaal mannen en vrouwen;Totaal;Breda;2019;188.0
1563;Totaal mannen en vrouwen;Totaal;Breda;2020;189.5
1564;Totaal mannen en vrouwen;Totaal;Breda;2021;190.9
1565;Totaal mannen en vrouwen;Totaal;Breda;2022;192.2
1566;Totaal mannen en vrouwen;Totaal;Breda;2023;193.4
1567;Totaal mannen en vrouwen;Totaal;Breda;2024;194.6
1568;Totaal mannen en vrouwen;Totaal;Breda;2025;195.6
1569;Totaal mannen en vrouwen;Totaal;Breda;2026;196.7
1570;Totaal mannen en vrouwen;Totaal;Breda;2027;197.9
1571;Totaal mannen en vrouwen;Totaal;Breda;2028;199.0
1572;Totaal mannen en vrouwen;Totaal;Breda;2029;200.1
1573;Totaal mannen en vrouwen;Totaal;Breda;2030;201.4
1574;Totaal mannen en vrouwen;Totaal;Breda;2031;202.5
1575;Totaal mannen en vrouwen;Totaal;Breda;2032;203.6
1576;Totaal mannen en vrouwen;Totaal;Breda;2033;204.5
1577;Totaal mannen en vrouwen;Totaal;Breda;2034;205.5
1578;Totaal mannen en vrouwen;Totaal;Breda;2035;206.4
1579;Totaal mannen en vrouwen;Totaal;Breda;2036;207.3
1580;Totaal mannen en vrouwen;Totaal;Breda;2037;208.1
1581;Totaal mannen en vrouwen;Totaal;Breda;2038;208.8
1582;Totaal mannen en vrouwen;Totaal;Breda;2039;209.4
1583;Totaal mannen en vrouwen;Totaal;Breda;2040;210.0
1584;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2017;66.8
1585;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2018;67.0
1586;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2019;67.2
1587;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2020;67.4
1588;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2021;67.5
1589;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2022;67.7
1590;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2023;67.9
1591;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2024;68.1
1592;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2025;68.4
1593;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2026;68.6
1594;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2027;68.7
1595;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2028;68.6
1596;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2029;68.8
1597;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2030;68.9
1598;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2031;68.8
1599;Totaal mannen en vrouwen;Totaal;Capelle aan den IJssel;2032;68.9
