ID;SectorBranchesSIC2008;Periods;TurnoverIndices_1;TurnoverYearOnYearChange_2
1261;4672 Wholesale of metals and metal ores;2010 2nd quarter;105.0;9.7
1262;4672 Wholesale of metals and metal ores;2010 3rd quarter;100.0;9.9
1263;4672 Wholesale of metals and metal ores;2010 4th quarter;109.8;23.6
1264;4672 Wholesale of metals and metal ores;2010;100.0;7.4
1265;4672 Wholesale of metals and metal ores;2011 1st quarter;122.8;44.2
1266;4672 Wholesale of metals and metal ores;2011 2nd quarter;121.9;16.1
1267;4672 Wholesale of metals and metal ores;2011 3rd quarter;116.3;16.3
1268;4672 Wholesale of metals and metal ores;2011 4th quarter;111.4;1.4
1269;4672 Wholesale of metals and metal ores;2011;118.1;18.1
1270;4672 Wholesale of metals and metal ores;2012 1st quarter;121.4;-1.1
1271;4672 Wholesale of metals and metal ores;2012 2nd quarter;116.6;-4.4
1272;4672 Wholesale of metals and metal ores;2012 3rd quarter;112.3;-3.4
1273;4672 Wholesale of metals and metal ores;2012 4th quarter;101.4;-9.0
1274;4672 Wholesale of metals and metal ores;2012;112.9;-4.4
1275;4672 Wholesale of metals and metal ores;2013 1st quarter;104.4;-14.0
1276;4672 Wholesale of metals and metal ores;2013 2nd quarter;112.3;-3.7
1277;4672 Wholesale of metals and metal ores;2013 3rd quarter;109.5;-2.5
1278;4672 Wholesale of metals and metal ores;2013 4th quarter;96.5;-4.8
1279;4672 Wholesale of metals and metal ores;2013;105.7;-6.4
1280;4672 Wholesale of metals and metal ores;2014 1st quarter;100.8;-3.4
1281;4672 Wholesale of metals and metal ores;2014 2nd quarter;110.4;-1.6
1282;4672 Wholesale of metals and metal ores;2014 3rd quarter;103.3;-5.7
1283;4672 Wholesale of metals and metal ores;2014 4th quarter;107.0;10.9
1284;4672 Wholesale of metals and metal ores;2014;105.4;-0.3
1285;4672 Wholesale of metals and metal ores;2015 1st quarter;108.9;8.0
1286;4672 Wholesale of metals and metal ores;2015 2nd quarter;115.6;4.7
1287;4672 Wholesale of metals and metal ores;2015 3rd quarter;104.7;1.4
1288;4672 Wholesale of metals and metal ores;2015 4th quarter;97.7;-8.7
1289;4672 Wholesale of metals and metal ores;2015;106.8;1.3
1290;4672 Wholesale of metals and metal ores;2016 1st quarter;97.2;-10.8
1291;4672 Wholesale of metals and metal ores;2016 2nd quarter;102.5;-11.4
1292;4672 Wholesale of metals and metal ores;2016 3rd quarter;102.2;-2.4
1293;4672 Wholesale of metals and metal ores;2016 4th quarter;104.3;6.7
1294;4672 Wholesale of metals and metal ores;2016;101.6;-4.9
1295;4672 Wholesale of metals and metal ores;2017 1st quarter;120.0;23.5
1296;4672 Wholesale of metals and metal ores;2017 2nd quarter;125.2;22.2
1297;4672 Wholesale of metals and metal ores;2017 3rd quarter;112.9;10.5
1298;4672 Wholesale of metals and metal ores;2017 4th quarter;118.5;13.6
1299;4672 Wholesale of metals and metal ores;2017;119.2;17.4
1300;4673 Wholesale of construction materials;2005 1st quarter;;
1301;4673 Wholesale of construction materials;2005 2nd quarter;;
1302;4673 Wholesale of construction materials;2005 3rd quarter;;
1303;4673 Wholesale of construction materials;2005 4th quarter;;
1304;4673 Wholesale of construction materials;2005;;
1305;4673 Wholesale of construction materials;2006 1st quarter;;
1306;4673 Wholesale of construction materials;2006 2nd quarter;;
1307;4673 Wholesale of construction materials;2006 3rd quarter;;
1308;4673 Wholesale of construction materials;2006 4th quarter;;
1309;4673 Wholesale of construction materials;2006;;
1310;4673 Wholesale of construction materials;2007 1st quarter;109.5;
1311;4673 Wholesale of construction materials;2007 2nd quarter;126.4;
1312;4673 Wholesale of construction materials;2007 3rd quarter;104.7;
1313;4673 Wholesale of construction materials;2007 4th quarter;113.9;
1314;4673 Wholesale of construction materials;2007;113.6;
1315;4673 Wholesale of construction materials;2008 1st quarter;113.7;3.8
1316;4673 Wholesale of construction materials;2008 2nd quarter;131.7;4.2
1317;4673 Wholesale of construction materials;2008 3rd quarter;111.1;6.0
1318;4673 Wholesale of construction materials;2008 4th quarter;117.8;3.4
1319;4673 Wholesale of construction materials;2008;118.6;4.3
1320;4673 Wholesale of construction materials;2009 1st quarter;107.5;-5.5
1321;4673 Wholesale of construction materials;2009 2nd quarter;117.6;-10.8
1322;4673 Wholesale of construction materials;2009 3rd quarter;99.0;-10.9
1323;4673 Wholesale of construction materials;2009 4th quarter;100.0;-15.1
1324;4673 Wholesale of construction materials;2009;106.0;-10.6
1325;4673 Wholesale of construction materials;2010 1st quarter;91.1;-15.2
1326;4673 Wholesale of construction materials;2010 2nd quarter;112.1;-4.7
1327;4673 Wholesale of construction materials;2010 3rd quarter;95.9;-3.2
1328;4673 Wholesale of construction materials;2010 4th quarter;101.0;0.9
1329;4673 Wholesale of construction materials;2010;100.0;-5.7
1330;4673 Wholesale of construction materials;2011 1st quarter;99.6;9.3
1331;4673 Wholesale of construction materials;2011 2nd quarter;116.3;3.7
1332;4673 Wholesale of construction materials;2011 3rd quarter;100.6;5.0
1333;4673 Wholesale of construction materials;2011 4th quarter;106.0;5.0
1334;4673 Wholesale of construction materials;2011;105.6;5.6
1335;4673 Wholesale of construction materials;2012 1st quarter;93.5;-6.1
1336;4673 Wholesale of construction materials;2012 2nd quarter;105.2;-9.5
1337;4673 Wholesale of construction materials;2012 3rd quarter;91.7;-8.9
1338;4673 Wholesale of construction materials;2012 4th quarter;94.3;-11.0
1339;4673 Wholesale of construction materials;2012;96.2;-8.9
1340;4673 Wholesale of construction materials;2013 1st quarter;80.5;-13.9
1341;4673 Wholesale of construction materials;2013 2nd quarter;97.1;-7.7
1342;4673 Wholesale of construction materials;2013 3rd quarter;88.4;-3.6
1343;4673 Wholesale of construction materials;2013 4th quarter;91.4;-3.0
1344;4673 Wholesale of construction materials;2013;89.4;-7.1
1345;4673 Wholesale of construction materials;2014 1st quarter;87.5;8.6
1346;4673 Wholesale of construction materials;2014 2nd quarter;97.0;-0.1
1347;4673 Wholesale of construction materials;2014 3rd quarter;88.3;-0.1
1348;4673 Wholesale of construction materials;2014 4th quarter;95.2;4.1
1349;4673 Wholesale of construction materials;2014;92.0;2.9
1350;4673 Wholesale of construction materials;2015 1st quarter;90.9;3.9
1351;4673 Wholesale of construction materials;2015 2nd quarter;105.4;8.7
1352;4673 Wholesale of construction materials;2015 3rd quarter;94.5;7.0
1353;4673 Wholesale of construction materials;2015 4th quarter;102.1;7.2
1354;4673 Wholesale of construction materials;2015;98.2;6.8
1355;4673 Wholesale of construction materials;2016 1st quarter;96.8;6.5
1356;4673 Wholesale of construction materials;2016 2nd quarter;112.7;7.0
1357;4673 Wholesale of construction materials;2016 3rd quarter;101.2;7.2
1358;4673 Wholesale of construction materials;2016 4th quarter;107.3;5.1
1359;4673 Wholesale of construction materials;2016;104.5;6.4
1360;4673 Wholesale of construction materials;2017 1st quarter;105.9;9.3
1361;4673 Wholesale of construction materials;2017 2nd quarter;122.8;8.9
1362;4673 Wholesale of construction materials;2017 3rd quarter;109.0;7.6
1363;4673 Wholesale of construction materials;2017 4th quarter;117.5;9.6
1364;4673 Wholesale of construction materials;2017;113.8;8.9
1365;4674 Wholesale of hardware etc.;2005 1st quarter;;
1366;4674 Wholesale of hardware etc.;2005 2nd quarter;;
1367;4674 Wholesale of hardware etc.;2005 3rd quarter;;
1368;4674 Wholesale of hardware etc.;2005 4th quarter;;
1369;4674 Wholesale of hardware etc.;2005;;
1370;4674 Wholesale of hardware etc.;2006 1st quarter;;
1371;4674 Wholesale of hardware etc.;2006 2nd quarter;;
1372;4674 Wholesale of hardware etc.;2006 3rd quarter;;
1373;4674 Wholesale of hardware etc.;2006 4th quarter;;
1374;4674 Wholesale of hardware etc.;2006;;
1375;4674 Wholesale of hardware etc.;2007 1st quarter;109.9;
1376;4674 Wholesale of hardware etc.;2007 2nd quarter;113.9;
1377;4674 Wholesale of hardware etc.;2007 3rd quarter;98.1;
1378;4674 Wholesale of hardware etc.;2007 4th quarter;114.7;
1379;4674 Wholesale of hardware etc.;2007;109.1;
1380;4674 Wholesale of hardware etc.;2008 1st quarter;118.3;7.7
1381;4674 Wholesale of hardware etc.;2008 2nd quarter;125.4;10.2
1382;4674 Wholesale of hardware etc.;2008 3rd quarter;107.8;9.8
1383;4674 Wholesale of hardware etc.;2008 4th quarter;114.3;-0.3
1384;4674 Wholesale of hardware etc.;2008;116.5;6.7
1385;4674 Wholesale of hardware etc.;2009 1st quarter;108.4;-8.4
1386;4674 Wholesale of hardware etc.;2009 2nd quarter;113.1;-9.9
1387;4674 Wholesale of hardware etc.;2009 3rd quarter;92.8;-13.9
1388;4674 Wholesale of hardware etc.;2009 4th quarter;101.9;-10.9
1389;4674 Wholesale of hardware etc.;2009;104.1;-10.7
1390;4674 Wholesale of hardware etc.;2010 1st quarter;99.6;-8.1
1391;4674 Wholesale of hardware etc.;2010 2nd quarter;105.9;-6.3
1392;4674 Wholesale of hardware etc.;2010 3rd quarter;92.9;0.1
1393;4674 Wholesale of hardware etc.;2010 4th quarter;101.5;-0.3
1394;4674 Wholesale of hardware etc.;2010;100.0;-3.9
1395;4674 Wholesale of hardware etc.;2011 1st quarter;103.2;3.5
1396;4674 Wholesale of hardware etc.;2011 2nd quarter;109.0;2.8
1397;4674 Wholesale of hardware etc.;2011 3rd quarter;96.3;3.6
1398;4674 Wholesale of hardware etc.;2011 4th quarter;104.4;2.9
1399;4674 Wholesale of hardware etc.;2011;103.2;3.2
1400;4674 Wholesale of hardware etc.;2012 1st quarter;103.6;0.4
1401;4674 Wholesale of hardware etc.;2012 2nd quarter;105.2;-3.4
1402;4674 Wholesale of hardware etc.;2012 3rd quarter;92.0;-4.4
1403;4674 Wholesale of hardware etc.;2012 4th quarter;104.5;0.0
1404;4674 Wholesale of hardware etc.;2012;101.3;-1.8
1405;4674 Wholesale of hardware etc.;2013 1st quarter;103.1;-0.5
1406;4674 Wholesale of hardware etc.;2013 2nd quarter;107.1;1.8
1407;4674 Wholesale of hardware etc.;2013 3rd quarter;91.0;-1.1
1408;4674 Wholesale of hardware etc.;2013 4th quarter;102.0;-2.3
1409;4674 Wholesale of hardware etc.;2013;100.8;-0.5
1410;4674 Wholesale of hardware etc.;2014 1st quarter;100.4;-2.6
1411;4674 Wholesale of hardware etc.;2014 2nd quarter;103.2;-3.6
1412;4674 Wholesale of hardware etc.;2014 3rd quarter;97.7;7.4
1413;4674 Wholesale of hardware etc.;2014 4th quarter;106.1;4.0
1414;4674 Wholesale of hardware etc.;2014;101.9;1.1
1415;4674 Wholesale of hardware etc.;2015 1st quarter;106.1;5.7
1416;4674 Wholesale of hardware etc.;2015 2nd quarter;110.3;6.9
1417;4674 Wholesale of hardware etc.;2015 3rd quarter;100.9;3.2
1418;4674 Wholesale of hardware etc.;2015 4th quarter;112.8;6.3
1419;4674 Wholesale of hardware etc.;2015;107.5;5.6
1420;4674 Wholesale of hardware etc.;2016 1st quarter;109.2;2.9
1421;4674 Wholesale of hardware etc.;2016 2nd quarter;116.0;5.2
1422;4674 Wholesale of hardware etc.;2016 3rd quarter;104.9;4.0
1423;4674 Wholesale of hardware etc.;2016 4th quarter;121.9;8.1
1424;4674 Wholesale of hardware etc.;2016;113.0;5.1
1425;4674 Wholesale of hardware etc.;2017 1st quarter;120.5;10.3
1426;4674 Wholesale of hardware etc.;2017 2nd quarter;123.2;6.2
1427;4674 Wholesale of hardware etc.;2017 3rd quarter;113.6;8.2
1428;4674 Wholesale of hardware etc.;2017 4th quarter;131.6;8.0
1429;4674 Wholesale of hardware etc.;2017;122.2;8.1
1430;4675 Wholesale of chemical products;2005 1st quarter;;
1431;4675 Wholesale of chemical products;2005 2nd quarter;;
1432;4675 Wholesale of chemical products;2005 3rd quarter;;
1433;4675 Wholesale of chemical products;2005 4th quarter;;
1434;4675 Wholesale of chemical products;2005;;
1435;4675 Wholesale of chemical products;2006 1st quarter;;
1436;4675 Wholesale of chemical products;2006 2nd quarter;;
1437;4675 Wholesale of chemical products;2006 3rd quarter;;
1438;4675 Wholesale of chemical products;2006 4th quarter;;
1439;4675 Wholesale of chemical products;2006;;
1440;4675 Wholesale of chemical products;2007 1st quarter;98.7;
1441;4675 Wholesale of chemical products;2007 2nd quarter;110.8;
1442;4675 Wholesale of chemical products;2007 3rd quarter;118.0;
1443;4675 Wholesale of chemical products;2007 4th quarter;114.4;
1444;4675 Wholesale of chemical products;2007;110.5;
1445;4675 Wholesale of chemical products;2008 1st quarter;122.8;24.3
1446;4675 Wholesale of chemical products;2008 2nd quarter;131.3;18.6
1447;4675 Wholesale of chemical products;2008 3rd quarter;144.3;22.3
1448;4675 Wholesale of chemical products;2008 4th quarter;103.5;-9.5
1449;4675 Wholesale of chemical products;2008;125.5;13.6
1450;4675 Wholesale of chemical products;2009 1st quarter;77.2;-37.1
1451;4675 Wholesale of chemical products;2009 2nd quarter;85.7;-34.8
1452;4675 Wholesale of chemical products;2009 3rd quarter;90.0;-37.6
1453;4675 Wholesale of chemical products;2009 4th quarter;78.1;-24.5
1454;4675 Wholesale of chemical products;2009;82.8;-34.0
1455;4675 Wholesale of chemical products;2010 1st quarter;95.3;23.4
1456;4675 Wholesale of chemical products;2010 2nd quarter;107.6;25.6
1457;4675 Wholesale of chemical products;2010 3rd quarter;101.1;12.3
1458;4675 Wholesale of chemical products;2010 4th quarter;96.0;22.9
1459;4675 Wholesale of chemical products;2010;100.0;20.8
1460;4675 Wholesale of chemical products;2011 1st quarter;113.5;19.1
1461;4675 Wholesale of chemical products;2011 2nd quarter;124.3;15.5
1462;4675 Wholesale of chemical products;2011 3rd quarter;106.0;4.9
1463;4675 Wholesale of chemical products;2011 4th quarter;97.7;1.8
1464;4675 Wholesale of chemical products;2011;110.4;10.4
1465;4675 Wholesale of chemical products;2012 1st quarter;114.0;0.4
1466;4675 Wholesale of chemical products;2012 2nd quarter;120.9;-2.7
1467;4675 Wholesale of chemical products;2012 3rd quarter;107.9;1.8
1468;4675 Wholesale of chemical products;2012 4th quarter;102.8;5.3
1469;4675 Wholesale of chemical products;2012;111.4;0.9
1470;4675 Wholesale of chemical products;2013 1st quarter;115.8;1.6
1471;4675 Wholesale of chemical products;2013 2nd quarter;118.8;-1.7
1472;4675 Wholesale of chemical products;2013 3rd quarter;109.3;1.3
1473;4675 Wholesale of chemical products;2013 4th quarter;103.7;0.9
1474;4675 Wholesale of chemical products;2013;111.9;0.5
1475;4675 Wholesale of chemical products;2014 1st quarter;115.2;-0.5
1476;4675 Wholesale of chemical products;2014 2nd quarter;117.2;-1.4
1477;4675 Wholesale of chemical products;2014 3rd quarter;111.3;1.8
1478;4675 Wholesale of chemical products;2014 4th quarter;107.7;3.9
1479;4675 Wholesale of chemical products;2014;112.9;0.8
1480;4675 Wholesale of chemical products;2015 1st quarter;104.3;-9.4
1481;4675 Wholesale of chemical products;2015 2nd quarter;112.4;-4.1
1482;4675 Wholesale of chemical products;2015 3rd quarter;104.9;-5.8
1483;4675 Wholesale of chemical products;2015 4th quarter;96.4;-10.5
1484;4675 Wholesale of chemical products;2015;104.5;-7.4
1485;4675 Wholesale of chemical products;2016 1st quarter;100.4;-3.7
1486;4675 Wholesale of chemical products;2016 2nd quarter;109.2;-2.8
1487;4675 Wholesale of chemical products;2016 3rd quarter;100.9;-3.8
1488;4675 Wholesale of chemical products;2016 4th quarter;98.2;1.9
1489;4675 Wholesale of chemical products;2016;102.2;-2.2
1490;4675 Wholesale of chemical products;2017 1st quarter;118.3;17.8
1491;4675 Wholesale of chemical products;2017 2nd quarter;121.4;11.2
1492;4675 Wholesale of chemical products;2017 3rd quarter;110.8;9.8
1493;4675 Wholesale of chemical products;2017 4th quarter;110.9;12.9
1494;4675 Wholesale of chemical products;2017;115.3;12.9
