ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;Huishoudgrootte;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
2591;Mannen;0;0;23 jaar of ouder;6 leden of meer;2005/'06;1620.0;350.0;1270.0;21.7
2592;Mannen;0;0;23 jaar of ouder;6 leden of meer;2006/'07;2020.0;450.0;1570.0;22.2
2593;Mannen;0;0;23 jaar of ouder;6 leden of meer;2007/'08;2290.0;520.0;1770.0;22.6
2594;Mannen;0;0;23 jaar of ouder;6 leden of meer;2008/'09;2190.0;390.0;1800.0;17.9
2595;Mannen;0;0;23 jaar of ouder;Huishoudgrootte onbekend;2004/'05;280.0;100.0;180.0;36.2
2596;Mannen;0;0;23 jaar of ouder;Huishoudgrootte onbekend;2005/'06;390.0;130.0;260.0;33.2
2597;Mannen;0;0;23 jaar of ouder;Huishoudgrootte onbekend;2006/'07;840.0;160.0;690.0;18.5
2598;Mannen;0;0;23 jaar of ouder;Huishoudgrootte onbekend;2007/'08;50.0;10.0;40.0;20.4
2599;Mannen;0;0;23 jaar of ouder;Huishoudgrootte onbekend;2008/'09;;;;
2600;Mannen;0;Voortgezet onderwijs;0;Totaal huishoudgrootte;2004/'05;434660.0;9910.0;424750.0;2.3
2601;Mannen;0;Voortgezet onderwijs;0;Totaal huishoudgrootte;2005/'06;453110.0;9010.0;444100.0;2.0
2602;Mannen;0;Voortgezet onderwijs;0;Totaal huishoudgrootte;2006/'07;454990.0;8450.0;446550.0;1.9
2603;Mannen;0;Voortgezet onderwijs;0;Totaal huishoudgrootte;2007/'08;453720.0;7110.0;446610.0;1.6
2604;Mannen;0;Voortgezet onderwijs;0;Totaal huishoudgrootte;2008/'09;450120.0;6170.0;443950.0;1.4
2605;Mannen;0;Voortgezet onderwijs;0;1 tot 5 leden;2004/'05;381420.0;8560.0;372860.0;2.2
2606;Mannen;0;Voortgezet onderwijs;0;1 tot 5 leden;2005/'06;399220.0;7860.0;391360.0;2.0
2607;Mannen;0;Voortgezet onderwijs;0;1 tot 5 leden;2006/'07;400110.0;7210.0;392900.0;1.8
2608;Mannen;0;Voortgezet onderwijs;0;1 tot 5 leden;2007/'08;401250.0;6190.0;395070.0;1.5
2609;Mannen;0;Voortgezet onderwijs;0;1 tot 5 leden;2008/'09;400520.0;5460.0;395050.0;1.4
2610;Mannen;0;Voortgezet onderwijs;0;6 leden of meer;2004/'05;51700.0;1230.0;50470.0;2.4
2611;Mannen;0;Voortgezet onderwijs;0;6 leden of meer;2005/'06;52250.0;1020.0;51230.0;1.9
2612;Mannen;0;Voortgezet onderwijs;0;6 leden of meer;2006/'07;51080.0;1060.0;50010.0;2.1
2613;Mannen;0;Voortgezet onderwijs;0;6 leden of meer;2007/'08;50780.0;850.0;49930.0;1.7
2614;Mannen;0;Voortgezet onderwijs;0;6 leden of meer;2008/'09;49590.0;710.0;48880.0;1.4
2615;Mannen;0;Voortgezet onderwijs;0;Huishoudgrootte onbekend;2004/'05;1540.0;120.0;1420.0;7.7
2616;Mannen;0;Voortgezet onderwijs;0;Huishoudgrootte onbekend;2005/'06;1640.0;140.0;1510.0;8.2
2617;Mannen;0;Voortgezet onderwijs;0;Huishoudgrootte onbekend;2006/'07;3810.0;180.0;3630.0;4.7
2618;Mannen;0;Voortgezet onderwijs;0;Huishoudgrootte onbekend;2007/'08;1690.0;70.0;1620.0;4.3
2619;Mannen;0;Voortgezet onderwijs;0;Huishoudgrootte onbekend;2008/'09;20.0;;20.0;
2620;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Totaal huishoudgrootte;2004/'05;434620.0;9890.0;424730.0;2.3
2621;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Totaal huishoudgrootte;2005/'06;453070.0;8990.0;444080.0;2.0
2622;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Totaal huishoudgrootte;2006/'07;454960.0;8430.0;446520.0;1.9
2623;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Totaal huishoudgrootte;2007/'08;453690.0;7100.0;446600.0;1.6
2624;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Totaal huishoudgrootte;2008/'09;450120.0;6170.0;443950.0;1.4
2625;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;1 tot 5 leden;2004/'05;381390.0;8540.0;372850.0;2.2
2626;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;1 tot 5 leden;2005/'06;399190.0;7850.0;391350.0;2.0
2627;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;1 tot 5 leden;2006/'07;400080.0;7190.0;392880.0;1.8
2628;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;1 tot 5 leden;2007/'08;401240.0;6180.0;395060.0;1.5
2629;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;1 tot 5 leden;2008/'09;400510.0;5460.0;395050.0;1.4
2630;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;6 leden of meer;2004/'05;51700.0;1230.0;50470.0;2.4
2631;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;6 leden of meer;2005/'06;52240.0;1020.0;51230.0;1.9
2632;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;6 leden of meer;2006/'07;51070.0;1060.0;50010.0;2.1
2633;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;6 leden of meer;2007/'08;50770.0;840.0;49920.0;1.7
2634;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;6 leden of meer;2008/'09;49590.0;710.0;48880.0;1.4
2635;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Huishoudgrootte onbekend;2004/'05;1530.0;120.0;1420.0;7.5
2636;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Huishoudgrootte onbekend;2005/'06;1630.0;130.0;1510.0;7.7
2637;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Huishoudgrootte onbekend;2006/'07;3810.0;180.0;3630.0;4.7
2638;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Huishoudgrootte onbekend;2007/'08;1690.0;70.0;1620.0;4.3
2639;Mannen;0;Voortgezet onderwijs;22 jaar of jonger;Huishoudgrootte onbekend;2008/'09;20.0;;20.0;
2640;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal huishoudgrootte;2004/'05;399000.0;8020.0;390980.0;2.0
2641;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal huishoudgrootte;2005/'06;416910.0;7480.0;409430.0;1.8
2642;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal huishoudgrootte;2006/'07;418040.0;6950.0;411090.0;1.7
2643;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal huishoudgrootte;2007/'08;414520.0;5600.0;408920.0;1.4
2644;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal huishoudgrootte;2008/'09;410690.0;4870.0;405820.0;1.2
2645;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;1 tot 5 leden;2004/'05;349120.0;6890.0;342220.0;2.0
2646;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;1 tot 5 leden;2005/'06;366330.0;6520.0;359820.0;1.8
2647;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;1 tot 5 leden;2006/'07;366730.0;5910.0;360820.0;1.6
2648;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;1 tot 5 leden;2007/'08;365470.0;4850.0;360620.0;1.3
2649;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;1 tot 5 leden;2008/'09;364280.0;4270.0;360010.0;1.2
2650;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;6 leden of meer;2004/'05;48410.0;1020.0;47400.0;2.1
2651;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;6 leden of meer;2005/'06;49030.0;870.0;48160.0;1.8
2652;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;6 leden of meer;2006/'07;47770.0;890.0;46880.0;1.9
2653;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;6 leden of meer;2007/'08;47390.0;680.0;46710.0;1.4
2654;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;6 leden of meer;2008/'09;46380.0;590.0;45790.0;1.3
2655;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Huishoudgrootte onbekend;2004/'05;1470.0;110.0;1360.0;7.3
2656;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Huishoudgrootte onbekend;2005/'06;1540.0;100.0;1450.0;6.2
2657;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Huishoudgrootte onbekend;2006/'07;3540.0;150.0;3390.0;4.2
2658;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Huishoudgrootte onbekend;2007/'08;1660.0;70.0;1590.0;4.3
2659;Mannen;0;Voortgezet onderwijs;17 jaar of jonger;Huishoudgrootte onbekend;2008/'09;20.0;;20.0;
2660;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Totaal huishoudgrootte;2004/'05;35620.0;1870.0;33750.0;5.2
2661;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Totaal huishoudgrootte;2005/'06;36160.0;1510.0;34650.0;4.2
2662;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Totaal huishoudgrootte;2006/'07;36910.0;1480.0;35430.0;4.0
2663;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Totaal huishoudgrootte;2007/'08;39180.0;1500.0;37680.0;3.8
2664;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Totaal huishoudgrootte;2008/'09;39430.0;1310.0;38130.0;3.3
2665;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;1 tot 5 leden;2004/'05;32280.0;1650.0;30630.0;5.1
2666;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;1 tot 5 leden;2005/'06;32860.0;1330.0;31530.0;4.1
2667;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;1 tot 5 leden;2006/'07;33350.0;1290.0;32060.0;3.9
2668;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;1 tot 5 leden;2007/'08;35770.0;1340.0;34430.0;3.7
2669;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;1 tot 5 leden;2008/'09;36230.0;1190.0;35040.0;3.3
2670;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;6 leden of meer;2004/'05;3290.0;210.0;3070.0;6.5
2671;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;6 leden of meer;2005/'06;3210.0;150.0;3070.0;4.5
2672;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;6 leden of meer;2006/'07;3300.0;160.0;3140.0;5.0
2673;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;6 leden of meer;2007/'08;3380.0;160.0;3220.0;4.7
2674;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;6 leden of meer;2008/'09;3200.0;120.0;3090.0;3.6
2675;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Huishoudgrootte onbekend;2004/'05;60.0;;50.0;
2676;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Huishoudgrootte onbekend;2005/'06;90.0;30.0;60.0;33.7
2677;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Huishoudgrootte onbekend;2006/'07;270.0;30.0;240.0;10.9
2678;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Huishoudgrootte onbekend;2007/'08;30.0;;30.0;
2679;Mannen;0;Voortgezet onderwijs;18 tot 23 jaar;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
2680;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Totaal huishoudgrootte;2004/'05;40.0;30.0;10.0;64.1
2681;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Totaal huishoudgrootte;2005/'06;40.0;20.0;20.0;55.6
2682;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Totaal huishoudgrootte;2006/'07;40.0;10.0;20.0;37.8
2683;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Totaal huishoudgrootte;2007/'08;20.0;10.0;10.0;50.0
2684;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Totaal huishoudgrootte;2008/'09;;;;
2685;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;1 tot 5 leden;2004/'05;30.0;20.0;10.0;62.5
2686;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;1 tot 5 leden;2005/'06;20.0;10.0;10.0;43.5
2687;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;1 tot 5 leden;2006/'07;30.0;10.0;20.0;35.5
2688;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;1 tot 5 leden;2007/'08;20.0;;;
2689;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;1 tot 5 leden;2008/'09;;;;
2690;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;6 leden of meer;2004/'05;;;;
2691;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;6 leden of meer;2005/'06;;;;
2692;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;6 leden of meer;2006/'07;;;;
2693;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;6 leden of meer;2007/'08;;;;
2694;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;6 leden of meer;2008/'09;;0.0;;0.0
2695;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Huishoudgrootte onbekend;2004/'05;;;;
2696;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Huishoudgrootte onbekend;2005/'06;10.0;;;
2697;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Huishoudgrootte onbekend;2006/'07;0.0;0.0;0.0;0.0
2698;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Huishoudgrootte onbekend;2007/'08;0.0;0.0;0.0;0.0
2699;Mannen;0;Voortgezet onderwijs;23 jaar of ouder;Huishoudgrootte onbekend;2008/'09;0.0;0.0;0.0;0.0
2700;Mannen;0;Mbo (inclusief extraneï);0;Totaal huishoudgrootte;2004/'05;233530.0;34820.0;198700.0;14.9
2701;Mannen;0;Mbo (inclusief extraneï);0;Totaal huishoudgrootte;2005/'06;258260.0;33580.0;224690.0;13.0
2702;Mannen;0;Mbo (inclusief extraneï);0;Totaal huishoudgrootte;2006/'07;265250.0;32680.0;232580.0;12.3
2703;Mannen;0;Mbo (inclusief extraneï);0;Totaal huishoudgrootte;2007/'08;273260.0;33280.0;239980.0;12.2
2704;Mannen;0;Mbo (inclusief extraneï);0;Totaal huishoudgrootte;2008/'09;275280.0;30010.0;245270.0;10.9
2705;Mannen;0;Mbo (inclusief extraneï);0;1 tot 5 leden;2004/'05;212590.0;32080.0;180510.0;15.1
2706;Mannen;0;Mbo (inclusief extraneï);0;1 tot 5 leden;2005/'06;235820.0;30970.0;204850.0;13.1
2707;Mannen;0;Mbo (inclusief extraneï);0;1 tot 5 leden;2006/'07;240520.0;29730.0;210790.0;12.4
2708;Mannen;0;Mbo (inclusief extraneï);0;1 tot 5 leden;2007/'08;250920.0;30720.0;220210.0;12.2
2709;Mannen;0;Mbo (inclusief extraneï);0;1 tot 5 leden;2008/'09;253840.0;27900.0;225940.0;11.0
2710;Mannen;0;Mbo (inclusief extraneï);0;6 leden of meer;2004/'05;19940.0;2460.0;17480.0;12.4
2711;Mannen;0;Mbo (inclusief extraneï);0;6 leden of meer;2005/'06;21100.0;2260.0;18830.0;10.7
2712;Mannen;0;Mbo (inclusief extraneï);0;6 leden of meer;2006/'07;21510.0;2410.0;19110.0;11.2
2713;Mannen;0;Mbo (inclusief extraneï);0;6 leden of meer;2007/'08;22030.0;2500.0;19530.0;11.3
2714;Mannen;0;Mbo (inclusief extraneï);0;6 leden of meer;2008/'09;21420.0;2110.0;19310.0;9.8
2715;Mannen;0;Mbo (inclusief extraneï);0;Huishoudgrootte onbekend;2004/'05;990.0;280.0;710.0;28.0
2716;Mannen;0;Mbo (inclusief extraneï);0;Huishoudgrootte onbekend;2005/'06;1350.0;340.0;1010.0;25.3
2717;Mannen;0;Mbo (inclusief extraneï);0;Huishoudgrootte onbekend;2006/'07;3220.0;540.0;2680.0;16.8
2718;Mannen;0;Mbo (inclusief extraneï);0;Huishoudgrootte onbekend;2007/'08;310.0;70.0;250.0;21.3
2719;Mannen;0;Mbo (inclusief extraneï);0;Huishoudgrootte onbekend;2008/'09;30.0;;20.0;
2720;Mannen;0;Mbo (inclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2004/'05;186170.0;22930.0;163250.0;12.3
2721;Mannen;0;Mbo (inclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2005/'06;204660.0;21890.0;182760.0;10.7
2722;Mannen;0;Mbo (inclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2006/'07;207790.0;21300.0;186490.0;10.2
2723;Mannen;0;Mbo (inclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2007/'08;209000.0;20450.0;188550.0;9.8
2724;Mannen;0;Mbo (inclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2008/'09;208910.0;18650.0;190250.0;8.9
2725;Mannen;0;Mbo (inclusief extraneï);22 jaar of jonger;1 tot 5 leden;2004/'05;166980.0;20660.0;146320.0;12.4
2726;Mannen;0;Mbo (inclusief extraneï);22 jaar of jonger;1 tot 5 leden;2005/'06;184180.0;19750.0;164430.0;10.7
2727;Mannen;0;Mbo (inclusief extraneï);22 jaar of jonger;1 tot 5 leden;2006/'07;185870.0;18930.0;166930.0;10.2
2728;Mannen;0;Mbo (inclusief extraneï);22 jaar of jonger;1 tot 5 leden;2007/'08;188960.0;18400.0;170560.0;9.7
2729;Mannen;0;Mbo (inclusief extraneï);22 jaar of jonger;1 tot 5 leden;2008/'09;189620.0;16930.0;172690.0;8.9
2730;Mannen;0;Mbo (inclusief extraneï);22 jaar of jonger;6 leden of meer;2004/'05;18480.0;2090.0;16390.0;11.3
2731;Mannen;0;Mbo (inclusief extraneï);22 jaar of jonger;6 leden of meer;2005/'06;19490.0;1920.0;17570.0;9.8
2732;Mannen;0;Mbo (inclusief extraneï);22 jaar of jonger;6 leden of meer;2006/'07;19530.0;1980.0;17560.0;10.1
2733;Mannen;0;Mbo (inclusief extraneï);22 jaar of jonger;6 leden of meer;2007/'08;19780.0;2000.0;17790.0;10.1
2734;Mannen;0;Mbo (inclusief extraneï);22 jaar of jonger;6 leden of meer;2008/'09;19270.0;1720.0;17550.0;8.9
2735;Mannen;0;Mbo (inclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2004/'05;720.0;180.0;540.0;25.1
2736;Mannen;0;Mbo (inclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2005/'06;980.0;230.0;760.0;23.1
2737;Mannen;0;Mbo (inclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2006/'07;2390.0;390.0;2000.0;16.2
2738;Mannen;0;Mbo (inclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2007/'08;260.0;60.0;210.0;21.5
2739;Mannen;0;Mbo (inclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2008/'09;20.0;;20.0;
2740;Mannen;0;Mbo (inclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2004/'05;28560.0;3020.0;25540.0;10.6
2741;Mannen;0;Mbo (inclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2005/'06;30610.0;3000.0;27620.0;9.8
2742;Mannen;0;Mbo (inclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2006/'07;31400.0;2760.0;28650.0;8.8
2743;Mannen;0;Mbo (inclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2007/'08;30910.0;1990.0;28920.0;6.4
2744;Mannen;0;Mbo (inclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2008/'09;30040.0;1530.0;28500.0;5.1
2745;Mannen;0;Mbo (inclusief extraneï);17 jaar of jonger;1 tot 5 leden;2004/'05;24950.0;2680.0;22280.0;10.7
2746;Mannen;0;Mbo (inclusief extraneï);17 jaar of jonger;1 tot 5 leden;2005/'06;26770.0;2640.0;24140.0;9.8
2747;Mannen;0;Mbo (inclusief extraneï);17 jaar of jonger;1 tot 5 leden;2006/'07;27350.0;2410.0;24950.0;8.8
2748;Mannen;0;Mbo (inclusief extraneï);17 jaar of jonger;1 tot 5 leden;2007/'08;27250.0;1720.0;25530.0;6.3
2749;Mannen;0;Mbo (inclusief extraneï);17 jaar of jonger;1 tot 5 leden;2008/'09;26520.0;1350.0;25170.0;5.1
2750;Mannen;0;Mbo (inclusief extraneï);17 jaar of jonger;6 leden of meer;2004/'05;3540.0;320.0;3220.0;9.1
2751;Mannen;0;Mbo (inclusief extraneï);17 jaar of jonger;6 leden of meer;2005/'06;3760.0;330.0;3420.0;8.8
2752;Mannen;0;Mbo (inclusief extraneï);17 jaar of jonger;6 leden of meer;2006/'07;3810.0;320.0;3490.0;8.3
2753;Mannen;0;Mbo (inclusief extraneï);17 jaar of jonger;6 leden of meer;2007/'08;3630.0;260.0;3370.0;7.3
2754;Mannen;0;Mbo (inclusief extraneï);17 jaar of jonger;6 leden of meer;2008/'09;3510.0;180.0;3330.0;5.2
2755;Mannen;0;Mbo (inclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2004/'05;70.0;20.0;50.0;30.3
2756;Mannen;0;Mbo (inclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2005/'06;80.0;30.0;50.0;34.9
2757;Mannen;0;Mbo (inclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2006/'07;240.0;30.0;210.0;13.8
2758;Mannen;0;Mbo (inclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2007/'08;30.0;;30.0;
2759;Mannen;0;Mbo (inclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2008/'09;;;;
2760;Mannen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2004/'05;157620.0;19910.0;137710.0;12.6
2761;Mannen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2005/'06;174040.0;18900.0;155150.0;10.9
2762;Mannen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2006/'07;176380.0;18540.0;157840.0;10.5
2763;Mannen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2007/'08;178090.0;18460.0;159630.0;10.4
2764;Mannen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2008/'09;178870.0;17120.0;161750.0;9.6
2765;Mannen;0;Mbo (inclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2004/'05;142020.0;17980.0;124040.0;12.7
2766;Mannen;0;Mbo (inclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2005/'06;157410.0;17110.0;140300.0;10.9
2767;Mannen;0;Mbo (inclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2006/'07;158510.0;16530.0;141980.0;10.4
2768;Mannen;0;Mbo (inclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2007/'08;161710.0;16680.0;145040.0;10.3
2769;Mannen;0;Mbo (inclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2008/'09;163100.0;15580.0;147520.0;9.6
2770;Mannen;0;Mbo (inclusief extraneï);18 tot 23 jaar;6 leden of meer;2004/'05;14940.0;1760.0;13180.0;11.8
2771;Mannen;0;Mbo (inclusief extraneï);18 tot 23 jaar;6 leden of meer;2005/'06;15740.0;1590.0;14150.0;10.1
2772;Mannen;0;Mbo (inclusief extraneï);18 tot 23 jaar;6 leden of meer;2006/'07;15720.0;1660.0;14070.0;10.5
2773;Mannen;0;Mbo (inclusief extraneï);18 tot 23 jaar;6 leden of meer;2007/'08;16150.0;1730.0;14420.0;10.7
2774;Mannen;0;Mbo (inclusief extraneï);18 tot 23 jaar;6 leden of meer;2008/'09;15750.0;1540.0;14220.0;9.8
2775;Mannen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2004/'05;650.0;160.0;490.0;24.6
2776;Mannen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2005/'06;900.0;200.0;700.0;22.0
2777;Mannen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2006/'07;2150.0;350.0;1790.0;16.4
2778;Mannen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2007/'08;230.0;50.0;180.0;22.5
2779;Mannen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2008/'09;20.0;;10.0;
2780;Mannen;0;Mbo (inclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2004/'05;47350.0;11900.0;35460.0;25.1
2781;Mannen;0;Mbo (inclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2005/'06;53610.0;11690.0;41920.0;21.8
2782;Mannen;0;Mbo (inclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2006/'07;57460.0;11380.0;46080.0;19.8
2783;Mannen;0;Mbo (inclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2007/'08;64260.0;12830.0;51430.0;20.0
2784;Mannen;0;Mbo (inclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2008/'09;66380.0;11360.0;55020.0;17.1
2785;Mannen;0;Mbo (inclusief extraneï);23 jaar of ouder;1 tot 5 leden;2004/'05;45620.0;11420.0;34200.0;25.0
2786;Mannen;0;Mbo (inclusief extraneï);23 jaar of ouder;1 tot 5 leden;2005/'06;51640.0;11220.0;40410.0;21.7
2787;Mannen;0;Mbo (inclusief extraneï);23 jaar of ouder;1 tot 5 leden;2006/'07;54650.0;10800.0;43860.0;19.8
2788;Mannen;0;Mbo (inclusief extraneï);23 jaar of ouder;1 tot 5 leden;2007/'08;61970.0;12320.0;49650.0;19.9
2789;Mannen;0;Mbo (inclusief extraneï);23 jaar of ouder;1 tot 5 leden;2008/'09;64220.0;10970.0;53250.0;17.1
2790;Mannen;0;Mbo (inclusief extraneï);23 jaar of ouder;6 leden of meer;2004/'05;1470.0;380.0;1090.0;25.9
2791;Mannen;0;Mbo (inclusief extraneï);23 jaar of ouder;6 leden of meer;2005/'06;1610.0;350.0;1260.0;21.5
2792;Mannen;0;Mbo (inclusief extraneï);23 jaar of ouder;6 leden of meer;2006/'07;1980.0;430.0;1550.0;21.8
2793;Mannen;0;Mbo (inclusief extraneï);23 jaar of ouder;6 leden of meer;2007/'08;2250.0;500.0;1740.0;22.3
2794;Mannen;0;Mbo (inclusief extraneï);23 jaar of ouder;6 leden of meer;2008/'09;2150.0;390.0;1770.0;17.9
2795;Mannen;0;Mbo (inclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2004/'05;270.0;100.0;180.0;35.7
2796;Mannen;0;Mbo (inclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2005/'06;370.0;120.0;250.0;31.3
2797;Mannen;0;Mbo (inclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2006/'07;830.0;150.0;680.0;18.4
2798;Mannen;0;Mbo (inclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2007/'08;50.0;10.0;40.0;20.8
2799;Mannen;0;Mbo (inclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2008/'09;;;;
2800;Mannen;0;Mbo (exclusief extraneï);0;Totaal huishoudgrootte;2004/'05;229670.0;33640.0;196030.0;14.6
2801;Mannen;0;Mbo (exclusief extraneï);0;Totaal huishoudgrootte;2005/'06;253720.0;32450.0;221270.0;12.8
