ID;Geslacht;Leeftijd;Migratiemotief;SociaaleconomischeCategorie;Nationaliteit;Verblijfsduur;JaarVanImmigratie;ImmigrantenExclusiefEUEFTA_1
2020;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;9 jaar;2019;
2021;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;9 jaar;2020;
2022;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;9 jaar;2021;
2023;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;9 jaar;2022;
2024;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;9 jaar;2023;
2025;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;1999 ;15645.0
2026;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;2000 ;18380.0
2027;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;2001;20320.0
2028;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;2002 ;20485.0
2029;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;2003;20380.0
2030;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;2004 ;15940.0
2031;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;2005 ;15490.0
2032;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;2006;15930.0
2033;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;2007 ;16530.0
2034;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;2008;21335.0
2035;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;2009;21000.0
2036;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;2010 ;21610.0
2037;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;2011;23080.0
2038;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;2012 ;22065.0
2039;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;2013 ;23330.0
2040;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;2014 ;
2041;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;2015 ;
2042;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;2016;
2043;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;2017;
2044;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;2018;
2045;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;2019;
2046;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;2020;
2047;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;2021;
2048;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;2022;
2049;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;10 jaar;2023;
2050;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;1999 ;15645.0
2051;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;2000 ;18380.0
2052;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;2001;20320.0
2053;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;2002 ;20485.0
2054;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;2003;20380.0
2055;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;2004 ;15940.0
2056;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;2005 ;15490.0
2057;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;2006;15930.0
2058;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;2007 ;16530.0
2059;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;2008;21335.0
2060;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;2009;21000.0
2061;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;2010 ;21610.0
2062;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;2011;23080.0
2063;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;2012 ;22065.0
2064;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;2013 ;
2065;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;2014 ;
2066;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;2015 ;
2067;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;2016;
2068;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;2017;
2069;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;2018;
2070;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;2019;
2071;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;2020;
2072;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;2021;
2073;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;2022;
2074;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;11 jaar;2023;
2075;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;1999 ;15645.0
2076;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;2000 ;18380.0
2077;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;2001;20320.0
2078;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;2002 ;20485.0
2079;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;2003;20380.0
2080;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;2004 ;15940.0
2081;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;2005 ;15490.0
2082;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;2006;15930.0
2083;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;2007 ;16530.0
2084;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;2008;21335.0
2085;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;2009;21000.0
2086;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;2010 ;21610.0
2087;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;2011;23080.0
2088;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;2012 ;
2089;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;2013 ;
2090;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;2014 ;
2091;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;2015 ;
2092;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;2016;
2093;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;2017;
2094;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;2018;
2095;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;2019;
2096;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;2020;
2097;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;2021;
2098;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;2022;
2099;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;12 jaar;2023;
2100;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;1999 ;15645.0
2101;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;2000 ;18380.0
2102;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;2001;20320.0
2103;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;2002 ;20485.0
2104;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;2003;20380.0
2105;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;2004 ;15940.0
2106;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;2005 ;15490.0
2107;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;2006;15930.0
2108;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;2007 ;16530.0
2109;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;2008;21335.0
2110;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;2009;21000.0
2111;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;2010 ;21610.0
2112;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;2011;
2113;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;2012 ;
2114;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;2013 ;
2115;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;2014 ;
2116;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;2015 ;
2117;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;2016;
2118;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;2017;
2119;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;2018;
2120;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;2019;
2121;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;2020;
2122;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;2021;
2123;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;2022;
2124;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;13 jaar;2023;
2125;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;1999 ;15645.0
2126;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;2000 ;18380.0
2127;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;2001;20320.0
2128;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;2002 ;20485.0
2129;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;2003;20380.0
2130;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;2004 ;15940.0
2131;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;2005 ;15490.0
2132;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;2006;15930.0
2133;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;2007 ;16530.0
2134;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;2008;21335.0
2135;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;2009;21000.0
2136;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;2010 ;
2137;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;2011;
2138;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;2012 ;
2139;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;2013 ;
2140;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;2014 ;
2141;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;2015 ;
2142;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;2016;
2143;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;2017;
2144;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;2018;
2145;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;2019;
2146;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;2020;
2147;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;2021;
2148;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;2022;
2149;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;14 jaar;2023;
2150;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;1999 ;15645.0
2151;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;2000 ;18380.0
2152;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;2001;20320.0
2153;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;2002 ;20485.0
2154;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;2003;20380.0
2155;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;2004 ;15940.0
2156;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;2005 ;15490.0
2157;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;2006;15930.0
2158;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;2007 ;16530.0
2159;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;2008;21335.0
2160;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;2009;
2161;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;2010 ;
2162;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;2011;
2163;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;2012 ;
2164;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;2013 ;
2165;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;2014 ;
2166;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;2015 ;
2167;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;2016;
2168;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;2017;
2169;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;2018;
2170;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;2019;
2171;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;2020;
2172;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;2021;
2173;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;2022;
2174;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;15 jaar;2023;
2175;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;1999 ;15645.0
2176;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;2000 ;18380.0
2177;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;2001;20320.0
2178;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;2002 ;20485.0
2179;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;2003;20380.0
2180;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;2004 ;15940.0
2181;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;2005 ;15490.0
2182;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;2006;15930.0
2183;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;2007 ;16530.0
2184;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;2008;
2185;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;2009;
2186;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;2010 ;
2187;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;2011;
2188;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;2012 ;
2189;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;2013 ;
2190;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;2014 ;
2191;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;2015 ;
2192;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;2016;
2193;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;2017;
2194;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;2018;
2195;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;2019;
2196;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;2020;
2197;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;2021;
2198;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;2022;
2199;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;16 jaar;2023;
2200;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;1999 ;15645.0
2201;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;2000 ;18380.0
2202;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;2001;20320.0
2203;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;2002 ;20485.0
2204;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;2003;20380.0
2205;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;2004 ;15940.0
2206;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;2005 ;15490.0
2207;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;2006;15930.0
2208;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;2007 ;
2209;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;2008;
2210;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;2009;
2211;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;2010 ;
2212;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;2011;
2213;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;2012 ;
2214;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;2013 ;
2215;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;2014 ;
2216;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;2015 ;
2217;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;2016;
2218;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;2017;
2219;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;2018;
2220;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;2019;
2221;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;2020;
2222;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;2021;
2223;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;2022;
2224;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;17 jaar;2023;
2225;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;1999 ;15645.0
2226;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;2000 ;18380.0
2227;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;2001;20320.0
2228;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;2002 ;20485.0
2229;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;2003;20380.0
2230;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;2004 ;15940.0
2231;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;2005 ;15490.0
2232;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;2006;
2233;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;2007 ;
2234;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;2008;
2235;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;2009;
2236;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;2010 ;
2237;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;2011;
2238;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;2012 ;
2239;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;2013 ;
2240;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;2014 ;
2241;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;2015 ;
2242;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;2016;
2243;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;2017;
2244;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;2018;
2245;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;2019;
2246;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;2020;
2247;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;2021;
2248;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;2022;
2249;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;18 jaar;2023;
2250;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;1999 ;15645.0
2251;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;2000 ;18380.0
2252;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;2001;20320.0
2253;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;2002 ;20485.0
2254;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;2003;20380.0
2255;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;2004 ;15940.0
2256;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;2005 ;
2257;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;2006;
2258;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;2007 ;
2259;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;2008;
2260;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;2009;
2261;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;2010 ;
2262;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;2011;
2263;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;2012 ;
2264;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;2013 ;
2265;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;2014 ;
2266;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;2015 ;
2267;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;2016;
2268;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;2017;
2269;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;2018;
2270;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;2019;
2271;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;2020;
2272;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;2021;
2273;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;2022;
2274;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;19 jaar;2023;
2275;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;1999 ;15645.0
2276;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;2000 ;18380.0
2277;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;2001;20320.0
2278;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;2002 ;20485.0
2279;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;2003;20380.0
2280;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;2004 ;
2281;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;2005 ;
2282;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;2006;
2283;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;2007 ;
2284;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;2008;
2285;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;2009;
2286;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;2010 ;
2287;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;2011;
2288;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;2012 ;
2289;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;2013 ;
2290;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;2014 ;
2291;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;2015 ;
2292;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;2016;
2293;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;2017;
2294;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;2018;
2295;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;2019;
2296;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;2020;
2297;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;2021;
2298;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;2022;
2299;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;20 jaar;2023;
2300;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;21 jaar;1999 ;15645.0
2301;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;21 jaar;2000 ;18380.0
2302;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;21 jaar;2001;20320.0
2303;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;21 jaar;2002 ;20485.0
2304;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;21 jaar;2003;
2305;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;21 jaar;2004 ;
2306;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;21 jaar;2005 ;
2307;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;21 jaar;2006;
2308;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;21 jaar;2007 ;
2309;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;21 jaar;2008;
2310;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;21 jaar;2009;
2311;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;21 jaar;2010 ;
2312;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;21 jaar;2011;
2313;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;21 jaar;2012 ;
2314;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;21 jaar;2013 ;
2315;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;21 jaar;2014 ;
2316;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;21 jaar;2015 ;
2317;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;21 jaar;2016;
2318;Totaal mannen en vrouwen;10000;Totaal;Totaal;Azië;21 jaar;2017;
