ID;EconomischeActiviteit;Geslacht;Jaren;Totaal_1;Werknemers_2;Totaal_3;Zelfstandigen_4;MeewerkendeGezinsleden_5;Totaal_6;Totaal_7;Voltijdbanen_8;Deeltijdbanen_9;FlexibeleBanen_10;Totaal_11;Zelfstandigen_12;MeewerkendeGezinsleden_13;Totaal_14;Totaal_15;Voltijdbanen_16;Deeltijdbanen_17;FlexibeleWerknemers_18;Totaal_19;Zelfstandigen_20;MeewerkendeGezinsleden_21;Totaal_22;Voltijdbanen_23;Deeltijdbanen_24;FlexibeleBanen_25;Totaal_26;Voltijdbanen_27;Deeltijdbanen_28;FlexibeleBanen_29
2667;36   Elektrotechnische industrie;Vrouw;1985;0.0;0.0;0.0;0.0;0.0;0.0;19.0;12.0;7.0;1.0;0.0;0.0;0.0;0.0;16.0;12.0;4.0;0.0;0.0;0.0;0.0;1524.0;1778.0;1192.0;424.0;29.0;21.0;8.0;0.0
2668;36   Elektrotechnische industrie;Vrouw;1986;0.0;0.0;0.0;0.0;0.0;0.0;20.0;12.0;7.0;1.0;0.0;0.0;0.0;0.0;17.0;12.0;5.0;0.0;0.0;0.0;0.0;1510.0;1777.0;1178.0;423.0;30.0;21.0;9.0;0.0
2669;36   Elektrotechnische industrie;Vrouw;1987;21.0;21.0;;;;21.0;21.0;13.0;8.0;1.0;;;;18.0;18.0;13.0;5.0;0.0;;;;1503.0;1776.0;1155.0;413.0;31.0;22.0;9.0;0.0
2670;36   Elektrotechnische industrie;Vrouw;1988;20.0;20.0;;;;20.0;20.0;13.0;7.0;;;;;18.0;18.0;13.0;4.0;;;;;1535.0;1772.0;1102.0;;31.0;23.0;8.0;
2671;36   Elektrotechnische industrie;Vrouw;1989;21.0;21.0;;;;21.0;21.0;14.0;6.0;1.0;;;;18.0;18.0;14.0;4.0;0.0;;;;1523.0;1767.0;1109.0;553.0;32.0;25.0;7.0;0.0
2672;36   Elektrotechnische industrie;Vrouw;1990;22.0;22.0;;;;22.0;22.0;15.0;6.0;1.0;;;;19.0;19.0;15.0;4.0;0.0;;;;1537.0;1760.0;1113.0;705.0;33.0;26.0;6.0;1.0
2673;36   Elektrotechnische industrie;Vrouw;1991;22.0;21.0;;;;22.0;21.0;15.0;6.0;1.0;;;;19.0;19.0;15.0;4.0;0.0;;;;1540.0;1761.0;1117.0;373.0;33.0;26.0;7.0;0.0
2674;36   Elektrotechnische industrie;Vrouw;1992;22.0;21.0;;;;22.0;21.0;14.0;6.0;;;;;19.0;19.0;14.0;4.0;;;;;1530.0;1747.0;1117.0;;32.0;25.0;7.0;
2675;36   Elektrotechnische industrie;Vrouw;1993;21.0;20.0;;;;21.0;20.0;13.0;7.0;;;;;18.0;18.0;13.0;4.0;;;;;1526.0;1747.0;1122.0;;31.0;23.0;8.0;
2676;36   Elektrotechnische industrie;Vrouw;1994;19.0;19.0;;;;19.0;18.0;12.0;6.0;1.0;;;;16.0;16.0;12.0;4.0;0.0;;;;1500.0;1734.0;1123.0;528.0;27.0;20.0;7.0;0.0
2677;36   Elektrotechnische industrie;Vrouw;1995;0.0;0.0;0.0;0.0;0.0;0.0;18.0;12.0;6.0;;0.0;0.0;0.0;0.0;16.0;12.0;4.0;;0.0;0.0;0.0;1515.0;1733.0;1153.0;;27.0;20.0;7.0;
2678;36   Elektrotechnische industrie;Vrouw;1996;0.0;0.0;0.0;0.0;0.0;0.0;18.0;12.0;6.0;;0.0;0.0;0.0;0.0;16.0;12.0;4.0;;0.0;0.0;0.0;1524.0;1735.0;1151.0;;28.0;21.0;7.0;
2679;37   Transportmiddelenfabrieken;Totaal;1950;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2680;37   Transportmiddelenfabrieken;Totaal;1951;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2681;37   Transportmiddelenfabrieken;Totaal;1952;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2682;37   Transportmiddelenfabrieken;Totaal;1953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2683;37   Transportmiddelenfabrieken;Totaal;1954;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2684;37   Transportmiddelenfabrieken;Totaal;1955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2685;37   Transportmiddelenfabrieken;Totaal;1956;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2686;37   Transportmiddelenfabrieken;Totaal;1957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2687;37   Transportmiddelenfabrieken;Totaal;1958;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2688;37   Transportmiddelenfabrieken;Totaal;1959;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2689;37   Transportmiddelenfabrieken;Totaal;1960;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2690;37   Transportmiddelenfabrieken;Totaal;1961;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2691;37   Transportmiddelenfabrieken;Totaal;1962;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2692;37   Transportmiddelenfabrieken;Totaal;1963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2693;37   Transportmiddelenfabrieken;Totaal;1964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2694;37   Transportmiddelenfabrieken;Totaal;1965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2695;37   Transportmiddelenfabrieken;Totaal;1966;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2696;37   Transportmiddelenfabrieken;Totaal;1967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2697;37   Transportmiddelenfabrieken;Totaal;1968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2698;37   Transportmiddelenfabrieken;Totaal;1969;0.0;0.0;0.0;0.0;0.0;0.0;89.0;86.0;3.0;1.0;0.0;0.0;0.0;0.0;88.0;86.0;2.0;0.0;0.0;0.0;0.0;2062.0;2094.0;1510.0;415.0;184.0;179.0;5.0;0.0
2699;37   Transportmiddelenfabrieken;Totaal;1970;0.0;0.0;0.0;0.0;0.0;0.0;89.0;86.0;3.0;1.0;0.0;0.0;0.0;0.0;88.0;86.0;2.0;0.0;0.0;0.0;0.0;1991.0;2023.0;1454.0;397.0;178.0;173.0;5.0;0.0
2700;37   Transportmiddelenfabrieken;Totaal;1971;0.0;0.0;0.0;0.0;0.0;0.0;91.0;87.0;3.0;1.0;0.0;0.0;0.0;0.0;89.0;87.0;2.0;0.0;0.0;0.0;0.0;1983.0;2015.0;1448.0;395.0;180.0;175.0;5.0;0.0
2701;37   Transportmiddelenfabrieken;Totaal;1972;0.0;0.0;0.0;0.0;0.0;0.0;91.0;87.0;3.0;1.0;0.0;0.0;0.0;0.0;89.0;87.0;2.0;0.0;0.0;0.0;0.0;1982.0;2015.0;1441.0;394.0;180.0;175.0;5.0;0.0
2702;37   Transportmiddelenfabrieken;Totaal;1973;0.0;0.0;0.0;0.0;0.0;0.0;91.0;87.0;3.0;1.0;0.0;0.0;0.0;0.0;89.0;87.0;2.0;0.0;0.0;0.0;0.0;1972.0;2006.0;1432.0;389.0;179.0;174.0;5.0;0.0
2703;37   Transportmiddelenfabrieken;Totaal;1974;0.0;0.0;0.0;0.0;0.0;0.0;91.0;87.0;3.0;1.0;0.0;0.0;0.0;0.0;89.0;87.0;2.0;0.0;0.0;0.0;0.0;1917.0;1951.0;1385.0;375.0;174.0;169.0;5.0;0.0
2704;37   Transportmiddelenfabrieken;Totaal;1975;0.0;0.0;0.0;0.0;0.0;0.0;91.0;87.0;3.0;1.0;0.0;0.0;0.0;0.0;89.0;87.0;2.0;0.0;0.0;0.0;0.0;1846.0;1880.0;1330.0;361.0;168.0;163.0;5.0;0.0
2705;37   Transportmiddelenfabrieken;Totaal;1976;0.0;0.0;0.0;0.0;0.0;0.0;89.0;85.0;4.0;1.0;0.0;0.0;0.0;0.0;87.0;85.0;2.0;0.0;0.0;0.0;0.0;1837.0;1872.0;1321.0;355.0;163.0;158.0;5.0;0.0
2706;37   Transportmiddelenfabrieken;Totaal;1977;0.0;0.0;0.0;0.0;0.0;0.0;85.0;80.0;3.0;1.0;0.0;0.0;0.0;0.0;83.0;80.0;2.0;0.0;0.0;0.0;0.0;1836.0;1872.0;1320.0;349.0;155.0;151.0;4.0;0.0
2707;37   Transportmiddelenfabrieken;Totaal;1978;0.0;0.0;0.0;0.0;0.0;0.0;81.0;77.0;3.0;1.0;0.0;0.0;0.0;0.0;79.0;77.0;2.0;0.0;0.0;0.0;0.0;1826.0;1864.0;1290.0;331.0;148.0;144.0;4.0;0.0
2708;37   Transportmiddelenfabrieken;Totaal;1979;0.0;0.0;0.0;0.0;0.0;0.0;79.0;76.0;3.0;1.0;0.0;0.0;0.0;0.0;78.0;76.0;2.0;0.0;0.0;0.0;0.0;1816.0;1852.0;1297.0;321.0;144.0;140.0;4.0;0.0
2709;37   Transportmiddelenfabrieken;Totaal;1980;0.0;0.0;0.0;0.0;0.0;0.0;77.0;73.0;3.0;1.0;0.0;0.0;0.0;0.0;75.0;73.0;2.0;0.0;0.0;0.0;0.0;1811.0;1852.0;1255.0;310.0;139.0;135.0;4.0;0.0
2710;37   Transportmiddelenfabrieken;Totaal;1981;0.0;0.0;0.0;0.0;0.0;0.0;77.0;74.0;3.0;1.0;0.0;0.0;0.0;0.0;76.0;74.0;2.0;0.0;0.0;0.0;0.0;1808.0;1849.0;1161.0;273.0;140.0;137.0;3.0;0.0
2711;37   Transportmiddelenfabrieken;Totaal;1982;0.0;0.0;0.0;0.0;0.0;0.0;75.0;72.0;2.0;1.0;0.0;0.0;0.0;0.0;74.0;72.0;2.0;0.0;0.0;0.0;0.0;1805.0;1845.0;1168.0;258.0;136.0;133.0;3.0;0.0
2712;37   Transportmiddelenfabrieken;Totaal;1983;0.0;0.0;0.0;0.0;0.0;0.0;70.0;67.0;2.0;1.0;0.0;0.0;0.0;0.0;68.0;67.0;2.0;0.0;0.0;0.0;0.0;1797.0;1840.0;1182.0;267.0;126.0;123.0;3.0;0.0
2713;37   Transportmiddelenfabrieken;Totaal;1984;0.0;0.0;0.0;0.0;0.0;0.0;66.0;62.0;2.0;1.0;0.0;0.0;0.0;0.0;64.0;62.0;2.0;0.0;0.0;0.0;0.0;1782.0;1825.0;1188.0;257.0;117.0;114.0;3.0;0.0
2714;37   Transportmiddelenfabrieken;Totaal;1985;0.0;0.0;0.0;0.0;0.0;0.0;64.0;61.0;2.0;1.0;0.0;0.0;0.0;0.0;63.0;61.0;2.0;0.0;0.0;0.0;0.0;1716.0;1758.0;1161.0;248.0;111.0;108.0;3.0;0.0
2715;37   Transportmiddelenfabrieken;Totaal;1986;0.0;0.0;0.0;0.0;0.0;0.0;66.0;63.0;2.0;1.0;0.0;0.0;0.0;0.0;64.0;63.0;1.0;0.0;0.0;0.0;0.0;1710.0;1753.0;1102.0;225.0;113.0;110.0;2.0;0.0
2716;37   Transportmiddelenfabrieken;Totaal;1987;66.0;64.0;;;;67.0;65.0;62.0;2.0;1.0;;;;65.0;63.0;62.0;1.0;0.0;;;;1710.0;1755.0;1082.0;225.0;110.0;108.0;2.0;0.0
2717;37   Transportmiddelenfabrieken;Totaal;1988;64.0;62.0;;;;64.0;62.0;59.0;2.0;1.0;;;;62.0;60.0;59.0;1.0;0.0;;;;1712.0;1756.0;995.0;178.0;106.0;103.0;2.0;0.0
2718;37   Transportmiddelenfabrieken;Totaal;1989;66.0;64.0;;;;66.0;64.0;60.0;2.0;2.0;;;;64.0;62.0;60.0;1.0;0.0;;;;1696.0;1758.0;987.0;345.0;109.0;106.0;2.0;1.0
2719;37   Transportmiddelenfabrieken;Totaal;1990;69.0;67.0;;;;69.0;67.0;63.0;3.0;1.0;;;;67.0;65.0;63.0;2.0;0.0;;;;1705.0;1761.0;1023.0;374.0;115.0;112.0;3.0;0.0
2720;37   Transportmiddelenfabrieken;Totaal;1991;68.0;67.0;;;;69.0;67.0;63.0;3.0;1.0;;;;66.0;65.0;63.0;2.0;0.0;;;;1699.0;1759.0;1053.0;320.0;114.0;110.0;3.0;0.0
2721;37   Transportmiddelenfabrieken;Totaal;1992;67.0;65.0;;;;67.0;65.0;62.0;3.0;;;;;65.0;64.0;62.0;2.0;;;;;1725.0;1761.0;1045.0;;113.0;109.0;3.0;
2722;37   Transportmiddelenfabrieken;Totaal;1993;62.0;60.0;;;;62.0;60.0;56.0;3.0;1.0;;;;60.0;58.0;56.0;2.0;0.0;;;;1703.0;1762.0;1047.0;407.0;103.0;99.0;3.0;0.0
2723;37   Transportmiddelenfabrieken;Totaal;1994;57.0;55.0;;;;57.0;55.0;52.0;3.0;1.0;;;;55.0;54.0;52.0;2.0;0.0;;;;1710.0;1758.0;1024.0;609.0;94.0;91.0;3.0;0.0
2724;37   Transportmiddelenfabrieken;Totaal;1995;0.0;0.0;0.0;0.0;0.0;0.0;54.0;50.0;3.0;1.0;0.0;0.0;0.0;0.0;52.0;50.0;2.0;0.0;0.0;0.0;0.0;1711.0;1757.0;1063.0;757.0;92.0;88.0;3.0;0.0
2725;37   Transportmiddelenfabrieken;Totaal;1996;0.0;0.0;0.0;0.0;0.0;0.0;52.0;49.0;2.0;;0.0;0.0;0.0;0.0;51.0;49.0;1.0;;0.0;0.0;0.0;1710.0;1751.0;1071.0;;89.0;86.0;3.0;
2726;37   Transportmiddelenfabrieken;Man;1950;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2727;37   Transportmiddelenfabrieken;Man;1951;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2728;37   Transportmiddelenfabrieken;Man;1952;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2729;37   Transportmiddelenfabrieken;Man;1953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2730;37   Transportmiddelenfabrieken;Man;1954;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2731;37   Transportmiddelenfabrieken;Man;1955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2732;37   Transportmiddelenfabrieken;Man;1956;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2733;37   Transportmiddelenfabrieken;Man;1957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2734;37   Transportmiddelenfabrieken;Man;1958;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2735;37   Transportmiddelenfabrieken;Man;1959;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2736;37   Transportmiddelenfabrieken;Man;1960;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2737;37   Transportmiddelenfabrieken;Man;1961;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2738;37   Transportmiddelenfabrieken;Man;1962;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2739;37   Transportmiddelenfabrieken;Man;1963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2740;37   Transportmiddelenfabrieken;Man;1964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2741;37   Transportmiddelenfabrieken;Man;1965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2742;37   Transportmiddelenfabrieken;Man;1966;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2743;37   Transportmiddelenfabrieken;Man;1967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2744;37   Transportmiddelenfabrieken;Man;1968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2745;37   Transportmiddelenfabrieken;Man;1969;0.0;0.0;0.0;0.0;0.0;0.0;86.0;84.0;2.0;1.0;0.0;0.0;0.0;0.0;85.0;84.0;2.0;0.0;0.0;0.0;0.0;2071.0;2094.0;1608.0;431.0;179.0;175.0;3.0;0.0
2746;37   Transportmiddelenfabrieken;Man;1970;0.0;0.0;0.0;0.0;0.0;0.0;86.0;83.0;2.0;1.0;0.0;0.0;0.0;0.0;85.0;83.0;2.0;0.0;0.0;0.0;0.0;2000.0;2023.0;1554.0;413.0;172.0;169.0;3.0;0.0
2747;37   Transportmiddelenfabrieken;Man;1971;0.0;0.0;0.0;0.0;0.0;0.0;87.0;85.0;2.0;1.0;0.0;0.0;0.0;0.0;86.0;85.0;2.0;0.0;0.0;0.0;0.0;1992.0;2015.0;1548.0;411.0;174.0;170.0;3.0;0.0
2748;37   Transportmiddelenfabrieken;Man;1972;0.0;0.0;0.0;0.0;0.0;0.0;87.0;84.0;2.0;1.0;0.0;0.0;0.0;0.0;86.0;84.0;2.0;0.0;0.0;0.0;0.0;1992.0;2015.0;1548.0;410.0;173.0;170.0;3.0;0.0
2749;37   Transportmiddelenfabrieken;Man;1973;0.0;0.0;0.0;0.0;0.0;0.0;87.0;84.0;2.0;1.0;0.0;0.0;0.0;0.0;86.0;84.0;2.0;0.0;0.0;0.0;0.0;1983.0;2006.0;1541.0;407.0;172.0;169.0;3.0;0.0
2750;37   Transportmiddelenfabrieken;Man;1974;0.0;0.0;0.0;0.0;0.0;0.0;87.0;84.0;2.0;1.0;0.0;0.0;0.0;0.0;86.0;84.0;2.0;0.0;0.0;0.0;0.0;1929.0;1951.0;1498.0;392.0;168.0;164.0;3.0;0.0
2751;37   Transportmiddelenfabrieken;Man;1975;0.0;0.0;0.0;0.0;0.0;0.0;87.0;84.0;2.0;1.0;0.0;0.0;0.0;0.0;86.0;84.0;2.0;0.0;0.0;0.0;0.0;1858.0;1880.0;1444.0;378.0;161.0;158.0;3.0;0.0
2752;37   Transportmiddelenfabrieken;Man;1976;0.0;0.0;0.0;0.0;0.0;0.0;85.0;82.0;2.0;1.0;0.0;0.0;0.0;0.0;84.0;82.0;2.0;0.0;0.0;0.0;0.0;1850.0;1872.0;1438.0;372.0;157.0;154.0;3.0;0.0
2753;37   Transportmiddelenfabrieken;Man;1977;0.0;0.0;0.0;0.0;0.0;0.0;81.0;78.0;2.0;1.0;0.0;0.0;0.0;0.0;80.0;78.0;2.0;0.0;0.0;0.0;0.0;1849.0;1872.0;1438.0;366.0;149.0;146.0;3.0;0.0
2754;37   Transportmiddelenfabrieken;Man;1978;0.0;0.0;0.0;0.0;0.0;0.0;77.0;75.0;2.0;1.0;0.0;0.0;0.0;0.0;76.0;75.0;1.0;0.0;0.0;0.0;0.0;1840.0;1864.0;1397.0;346.0;142.0;139.0;3.0;0.0
2755;37   Transportmiddelenfabrieken;Man;1979;0.0;0.0;0.0;0.0;0.0;0.0;76.0;73.0;2.0;1.0;0.0;0.0;0.0;0.0;75.0;73.0;1.0;0.0;0.0;0.0;0.0;1829.0;1852.0;1407.0;333.0;138.0;136.0;2.0;0.0
2756;37   Transportmiddelenfabrieken;Man;1980;0.0;0.0;0.0;0.0;0.0;0.0;73.0;70.0;2.0;1.0;0.0;0.0;0.0;0.0;72.0;70.0;1.0;0.0;0.0;0.0;0.0;1825.0;1852.0;1335.0;322.0;133.0;130.0;2.0;0.0
2757;37   Transportmiddelenfabrieken;Man;1981;0.0;0.0;0.0;0.0;0.0;0.0;73.0;71.0;1.0;1.0;0.0;0.0;0.0;0.0;72.0;71.0;1.0;0.0;0.0;0.0;0.0;1823.0;1849.0;1215.0;281.0;133.0;131.0;2.0;0.0
2758;37   Transportmiddelenfabrieken;Man;1982;0.0;0.0;0.0;0.0;0.0;0.0;71.0;69.0;1.0;1.0;0.0;0.0;0.0;0.0;70.0;69.0;1.0;0.0;0.0;0.0;0.0;1820.0;1845.0;1168.0;259.0;129.0;128.0;1.0;0.0
2759;37   Transportmiddelenfabrieken;Man;1983;0.0;0.0;0.0;0.0;0.0;0.0;66.0;64.0;1.0;1.0;0.0;0.0;0.0;0.0;65.0;64.0;1.0;0.0;0.0;0.0;0.0;1814.0;1840.0;1246.0;273.0;120.0;118.0;1.0;0.0
2760;37   Transportmiddelenfabrieken;Man;1984;0.0;0.0;0.0;0.0;0.0;0.0;61.0;60.0;1.0;1.0;0.0;0.0;0.0;0.0;61.0;60.0;0.0;0.0;0.0;0.0;0.0;1801.0;1825.0;1260.0;259.0;111.0;110.0;1.0;0.0
2761;37   Transportmiddelenfabrieken;Man;1985;0.0;0.0;0.0;0.0;0.0;0.0;60.0;59.0;1.0;1.0;0.0;0.0;0.0;0.0;59.0;59.0;0.0;0.0;0.0;0.0;0.0;1735.0;1759.0;1235.0;249.0;104.0;103.0;1.0;0.0
2762;37   Transportmiddelenfabrieken;Man;1986;0.0;0.0;0.0;0.0;0.0;0.0;61.0;60.0;1.0;1.0;0.0;0.0;0.0;0.0;60.0;60.0;0.0;0.0;0.0;0.0;0.0;1728.0;1754.0;1110.0;223.0;106.0;105.0;1.0;0.0
2763;37   Transportmiddelenfabrieken;Man;1987;61.0;60.0;;;;61.0;60.0;58.0;1.0;1.0;;;;60.0;59.0;58.0;0.0;0.0;;;;1727.0;1755.0;1119.0;227.0;103.0;102.0;1.0;0.0
2764;37   Transportmiddelenfabrieken;Man;1988;58.0;57.0;;;;58.0;57.0;56.0;1.0;;;;;58.0;56.0;56.0;0.0;;;;;1736.0;1756.0;1064.0;;98.0;98.0;1.0;
2765;37   Transportmiddelenfabrieken;Man;1989;60.0;59.0;;;;61.0;59.0;57.0;1.0;2.0;;;;59.0;58.0;57.0;0.0;0.0;;;;1712.0;1759.0;1003.0;329.0;101.0;100.0;1.0;1.0
