ID;Logiesvormen;Toeristengebieden;Perioden;AlleLanden_1;Nederland_2;Buitenland_3;AlleLanden_4;Nederland_5;Buitenland_6
446;Hotels/pensions/jeugdaccommodaties;Twente, Salland en Vechtstreek (TR);2009;599.8;491.3;108.5;1036.7;862.7;173.9
447;Hotels/pensions/jeugdaccommodaties;Twente, Salland en Vechtstreek (TR);2010;650.1;533.2;116.9;1088.2;890.5;197.7
448;Hotels/pensions/jeugdaccommodaties;Twente, Salland en Vechtstreek (TR);2011;612.9;504.7;108.2;1044.4;848.8;195.7
449;Hotels/pensions/jeugdaccommodaties;Twente, Salland en Vechtstreek (TR);2012;687.3;558.7;128.6;1140.8;935.1;205.8
450;Hotels/pensions/jeugdaccommodaties;Groningse, Fr. en Dr. Zandgronden (TR);1998;289.2;248.7;40.5;551.5;470.2;81.2
451;Hotels/pensions/jeugdaccommodaties;Groningse, Fr. en Dr. Zandgronden (TR);1999;358.8;301.7;57.2;714.2;598.0;116.2
452;Hotels/pensions/jeugdaccommodaties;Groningse, Fr. en Dr. Zandgronden (TR);2000;373.3;304.9;68.4;757.2;608.4;148.7
453;Hotels/pensions/jeugdaccommodaties;Groningse, Fr. en Dr. Zandgronden (TR);2001;359.1;297.8;61.3;719.0;590.8;128.2
454;Hotels/pensions/jeugdaccommodaties;Groningse, Fr. en Dr. Zandgronden (TR);2002;419.8;354.4;65.4;819.0;692.0;127.0
455;Hotels/pensions/jeugdaccommodaties;Groningse, Fr. en Dr. Zandgronden (TR);2003;371.8;322.7;49.1;736.2;639.0;97.1
456;Hotels/pensions/jeugdaccommodaties;Groningse, Fr. en Dr. Zandgronden (TR);2004;395.4;346.1;49.3;750.8;653.1;97.7
457;Hotels/pensions/jeugdaccommodaties;Groningse, Fr. en Dr. Zandgronden (TR);2005;426.8;356.1;70.8;777.2;649.1;128.2
458;Hotels/pensions/jeugdaccommodaties;Groningse, Fr. en Dr. Zandgronden (TR);2006;537.5;449.3;88.1;976.2;814.7;161.5
459;Hotels/pensions/jeugdaccommodaties;Groningse, Fr. en Dr. Zandgronden (TR);2007;542.0;472.4;69.6;955.3;832.1;123.2
460;Hotels/pensions/jeugdaccommodaties;Groningse, Fr. en Dr. Zandgronden (TR);2008;539.3;482.6;56.6;1020.6;917.4;103.2
461;Hotels/pensions/jeugdaccommodaties;Groningse, Fr. en Dr. Zandgronden (TR);2009;514.4;452.8;61.6;892.0;778.4;113.5
462;Hotels/pensions/jeugdaccommodaties;Groningse, Fr. en Dr. Zandgronden (TR);2010;419.2;366.8;52.4;745.9;647.6;98.3
463;Hotels/pensions/jeugdaccommodaties;Groningse, Fr. en Dr. Zandgronden (TR);2011;479.2;419.7;59.5;851.6;740.4;111.2
464;Hotels/pensions/jeugdaccommodaties;Groningse, Fr. en Dr. Zandgronden (TR);2012;531.9;474.6;57.3;943.9;842.1;101.8
465;Hotels/pensions/jeugdaccommodaties;West- en Midden-Brabant (TR);1998;960.5;571.5;389.0;1613.7;877.6;736.1
466;Hotels/pensions/jeugdaccommodaties;West- en Midden-Brabant (TR);1999;992.5;592.7;399.8;1691.1;928.8;762.3
467;Hotels/pensions/jeugdaccommodaties;West- en Midden-Brabant (TR);2000;889.8;516.7;373.1;1617.8;845.4;772.5
468;Hotels/pensions/jeugdaccommodaties;West- en Midden-Brabant (TR);2001;922.4;543.4;379.0;1581.3;855.3;726.0
469;Hotels/pensions/jeugdaccommodaties;West- en Midden-Brabant (TR);2002;959.5;593.3;366.1;1676.8;963.1;713.7
470;Hotels/pensions/jeugdaccommodaties;West- en Midden-Brabant (TR);2003;861.7;537.9;323.8;1481.0;865.4;615.6
471;Hotels/pensions/jeugdaccommodaties;West- en Midden-Brabant (TR);2004;1078.2;652.2;426.0;1833.1;1036.3;796.8
472;Hotels/pensions/jeugdaccommodaties;West- en Midden-Brabant (TR);2005;1122.8;703.8;419.0;1955.2;1148.3;807.0
473;Hotels/pensions/jeugdaccommodaties;West- en Midden-Brabant (TR);2006;1234.2;739.1;495.1;2026.9;1184.2;842.7
474;Hotels/pensions/jeugdaccommodaties;West- en Midden-Brabant (TR);2007;1316.3;833.6;482.7;2155.5;1311.9;843.6
475;Hotels/pensions/jeugdaccommodaties;West- en Midden-Brabant (TR);2008;1325.2;887.8;437.4;2135.6;1347.4;788.2
476;Hotels/pensions/jeugdaccommodaties;West- en Midden-Brabant (TR);2009;1246.2;837.6;408.6;1949.9;1283.0;666.9
477;Hotels/pensions/jeugdaccommodaties;West- en Midden-Brabant (TR);2010;1326.4;819.5;506.9;2176.2;1307.4;868.8
478;Hotels/pensions/jeugdaccommodaties;West- en Midden-Brabant (TR);2011;1339.2;849.8;489.4;2187.1;1302.4;884.6
479;Hotels/pensions/jeugdaccommodaties;West- en Midden-Brabant (TR);2012;1397.3;884.0;513.3;2246.6;1391.3;855.3
480;Hotels/pensions/jeugdaccommodaties;Oost-Br., N.- en Midden-L., Nijm. (TR);1998;451.8;318.4;133.4;817.5;554.8;262.8
481;Hotels/pensions/jeugdaccommodaties;Oost-Br., N.- en Midden-L., Nijm. (TR);1999;477.9;320.6;157.3;823.6;523.7;299.9
482;Hotels/pensions/jeugdaccommodaties;Oost-Br., N.- en Midden-L., Nijm. (TR);2000;497.6;303.8;193.8;856.8;501.9;354.9
483;Hotels/pensions/jeugdaccommodaties;Oost-Br., N.- en Midden-L., Nijm. (TR);2001;483.1;295.0;188.1;865.5;516.6;349.0
484;Hotels/pensions/jeugdaccommodaties;Oost-Br., N.- en Midden-L., Nijm. (TR);2002;495.0;335.6;159.4;817.6;531.5;286.1
485;Hotels/pensions/jeugdaccommodaties;Oost-Br., N.- en Midden-L., Nijm. (TR);2003;473.4;318.7;154.7;769.3;506.3;263.0
486;Hotels/pensions/jeugdaccommodaties;Oost-Br., N.- en Midden-L., Nijm. (TR);2004;505.7;339.1;166.6;851.8;559.5;292.4
487;Hotels/pensions/jeugdaccommodaties;Oost-Br., N.- en Midden-L., Nijm. (TR);2005;560.3;386.2;174.1;925.7;599.9;325.8
488;Hotels/pensions/jeugdaccommodaties;Oost-Br., N.- en Midden-L., Nijm. (TR);2006;631.4;448.0;183.3;990.1;673.8;316.3
489;Hotels/pensions/jeugdaccommodaties;Oost-Br., N.- en Midden-L., Nijm. (TR);2007;703.0;504.6;198.4;1182.6;792.1;390.5
490;Hotels/pensions/jeugdaccommodaties;Oost-Br., N.- en Midden-L., Nijm. (TR);2008;645.0;477.8;167.2;1049.4;738.9;310.5
491;Hotels/pensions/jeugdaccommodaties;Oost-Br., N.- en Midden-L., Nijm. (TR);2009;609.2;459.0;150.3;960.9;697.6;263.3
492;Hotels/pensions/jeugdaccommodaties;Oost-Br., N.- en Midden-L., Nijm. (TR);2010;584.4;437.6;146.8;1012.8;717.7;295.2
493;Hotels/pensions/jeugdaccommodaties;Oost-Br., N.- en Midden-L., Nijm. (TR);2011;664.8;495.1;169.8;1034.4;730.2;304.2
494;Hotels/pensions/jeugdaccommodaties;Oost-Br., N.- en Midden-L., Nijm. (TR);2012;680.2;452.3;227.8;1087.7;697.6;390.1
495;Hotels/pensions/jeugdaccommodaties;Zuid-Limburg (TR);1998;1109.5;867.4;242.2;2202.6;1722.3;480.3
496;Hotels/pensions/jeugdaccommodaties;Zuid-Limburg (TR);1999;1123.3;849.2;274.1;2183.6;1601.7;581.9
497;Hotels/pensions/jeugdaccommodaties;Zuid-Limburg (TR);2000;1242.2;992.8;249.4;2319.3;1818.3;501.1
498;Hotels/pensions/jeugdaccommodaties;Zuid-Limburg (TR);2001;1124.6;888.6;236.0;2171.0;1696.6;474.4
499;Hotels/pensions/jeugdaccommodaties;Zuid-Limburg (TR);2002;1126.0;872.8;253.3;2181.5;1682.0;499.5
500;Hotels/pensions/jeugdaccommodaties;Zuid-Limburg (TR);2003;1084.1;836.7;247.4;2131.2;1643.4;487.8
501;Hotels/pensions/jeugdaccommodaties;Zuid-Limburg (TR);2004;1118.9;867.1;251.7;2040.9;1570.8;470.1
502;Hotels/pensions/jeugdaccommodaties;Zuid-Limburg (TR);2005;1096.7;827.0;269.7;2002.0;1524.6;477.4
503;Hotels/pensions/jeugdaccommodaties;Zuid-Limburg (TR);2006;1343.5;1013.5;330.0;2180.2;1657.5;522.7
504;Hotels/pensions/jeugdaccommodaties;Zuid-Limburg (TR);2007;1372.3;1054.9;317.4;2458.7;1884.4;574.3
505;Hotels/pensions/jeugdaccommodaties;Zuid-Limburg (TR);2008;1284.3;966.6;317.6;2282.1;1730.7;551.4
506;Hotels/pensions/jeugdaccommodaties;Zuid-Limburg (TR);2009;1224.2;967.3;256.8;2139.3;1698.7;440.6
507;Hotels/pensions/jeugdaccommodaties;Zuid-Limburg (TR);2010;1251.6;964.2;287.4;2139.4;1657.7;481.7
508;Hotels/pensions/jeugdaccommodaties;Zuid-Limburg (TR);2011;1305.6;1015.2;290.3;2258.2;1749.9;508.3
509;Hotels/pensions/jeugdaccommodaties;Zuid-Limburg (TR);2012;1351.1;1021.4;329.7;2322.4;1739.9;582.5
510;Hotels/pensions/jeugdaccommodaties;4 grote steden excl. Noordzeebadpl. (TR);1998;4626.3;727.6;3898.7;8845.1;1229.2;7615.9
511;Hotels/pensions/jeugdaccommodaties;4 grote steden excl. Noordzeebadpl. (TR);1999;4678.1;795.9;3882.2;9055.8;1348.1;7707.7
512;Hotels/pensions/jeugdaccommodaties;4 grote steden excl. Noordzeebadpl. (TR);2000;4826.7;848.3;3978.5;9283.3;1461.6;7821.6
513;Hotels/pensions/jeugdaccommodaties;4 grote steden excl. Noordzeebadpl. (TR);2001;4817.7;864.9;3952.8;9294.9;1451.5;7843.4
514;Hotels/pensions/jeugdaccommodaties;4 grote steden excl. Noordzeebadpl. (TR);2002;4989.3;1027.9;3961.3;9671.3;1740.8;7930.5
515;Hotels/pensions/jeugdaccommodaties;4 grote steden excl. Noordzeebadpl. (TR);2003;4535.9;852.9;3683.0;8602.2;1436.4;7165.8
516;Hotels/pensions/jeugdaccommodaties;4 grote steden excl. Noordzeebadpl. (TR);2004;4938.2;930.3;4007.9;9216.2;1515.9;7700.2
517;Hotels/pensions/jeugdaccommodaties;4 grote steden excl. Noordzeebadpl. (TR);2005;5482.9;1069.6;4413.2;9834.8;1666.7;8168.1
518;Hotels/pensions/jeugdaccommodaties;4 grote steden excl. Noordzeebadpl. (TR);2006;5806.1;1240.5;4565.6;10504.6;1961.0;8543.6
519;Hotels/pensions/jeugdaccommodaties;4 grote steden excl. Noordzeebadpl. (TR);2007;6130.4;1567.1;4563.3;11039.8;2514.5;8525.3
520;Hotels/pensions/jeugdaccommodaties;4 grote steden excl. Noordzeebadpl. (TR);2008;5706.8;1459.2;4247.6;10296.2;2352.9;7943.4
521;Hotels/pensions/jeugdaccommodaties;4 grote steden excl. Noordzeebadpl. (TR);2009;5821.4;1506.0;4315.4;10542.4;2472.8;8069.6
522;Hotels/pensions/jeugdaccommodaties;4 grote steden excl. Noordzeebadpl. (TR);2010;6584.4;1753.3;4831.1;11888.9;2899.1;8989.7
523;Hotels/pensions/jeugdaccommodaties;4 grote steden excl. Noordzeebadpl. (TR);2011;6701.0;1691.5;5009.4;12038.8;2803.2;9235.6
524;Hotels/pensions/jeugdaccommodaties;4 grote steden excl. Noordzeebadpl. (TR);2012;6848.2;1708.0;5140.3;12209.3;2787.9;9421.4
525;Hotels/pensions/jeugdaccommodaties;Overig Nederland (TR);1998;2099.7;927.3;1172.3;3346.0;1469.3;1876.7
526;Hotels/pensions/jeugdaccommodaties;Overig Nederland (TR);1999;2160.6;949.1;1211.5;3669.5;1567.8;2101.7
527;Hotels/pensions/jeugdaccommodaties;Overig Nederland (TR);2000;2327.9;1119.1;1208.9;3897.6;1758.1;2139.5
528;Hotels/pensions/jeugdaccommodaties;Overig Nederland (TR);2001;2258.2;1080.7;1177.5;3712.8;1724.2;1988.6
529;Hotels/pensions/jeugdaccommodaties;Overig Nederland (TR);2002;2207.8;998.9;1209.0;3630.5;1598.1;2032.3
530;Hotels/pensions/jeugdaccommodaties;Overig Nederland (TR);2003;1946.2;938.2;1007.9;3175.2;1470.3;1704.9
531;Hotels/pensions/jeugdaccommodaties;Overig Nederland (TR);2004;2212.0;1063.7;1148.3;3505.7;1604.1;1901.6
532;Hotels/pensions/jeugdaccommodaties;Overig Nederland (TR);2005;2258.4;1033.1;1225.3;3500.3;1535.2;1965.1
533;Hotels/pensions/jeugdaccommodaties;Overig Nederland (TR);2006;2657.2;1356.3;1300.9;4270.1;2093.8;2176.2
534;Hotels/pensions/jeugdaccommodaties;Overig Nederland (TR);2007;2927.1;1490.4;1436.6;4709.8;2321.7;2388.1
535;Hotels/pensions/jeugdaccommodaties;Overig Nederland (TR);2008;2737.4;1465.4;1272.0;4461.0;2354.8;2106.2
536;Hotels/pensions/jeugdaccommodaties;Overig Nederland (TR);2009;2592.2;1460.1;1132.1;4201.1;2304.2;1897.0
537;Hotels/pensions/jeugdaccommodaties;Overig Nederland (TR);2010;2944.0;1608.3;1335.7;4630.8;2440.2;2190.6
538;Hotels/pensions/jeugdaccommodaties;Overig Nederland (TR);2011;3059.5;1654.3;1405.1;4821.4;2476.7;2344.7
539;Hotels/pensions/jeugdaccommodaties;Overig Nederland (TR);2012;3127.5;1672.9;1454.6;4962.1;2563.6;2398.5
540;Verblijfsrecreatieve logiesvormen;Nederland;1998;9194.9;7315.7;1879.2;49178.7;38904.5;10274.1
541;Verblijfsrecreatieve logiesvormen;Nederland;1999;10459.3;8127.9;2331.4;54245.0;41993.6;12251.5
542;Verblijfsrecreatieve logiesvormen;Nederland;2000;10337.5;8072.8;2264.7;52849.1;41283.1;11566.0
543;Verblijfsrecreatieve logiesvormen;Nederland;2001;10139.9;8085.1;2054.9;51911.5;41364.6;10546.9
544;Verblijfsrecreatieve logiesvormen;Nederland;2002;10216.4;8053.9;2162.5;53856.9;42410.7;11446.2
545;Verblijfsrecreatieve logiesvormen;Nederland;2003;10632.4;8382.3;2250.1;54023.7;42480.5;11543.2
546;Verblijfsrecreatieve logiesvormen;Nederland;2004;10155.4;8110.3;2045.1;52525.9;41757.8;10768.1
547;Verblijfsrecreatieve logiesvormen;Nederland;2005;9812.4;7881.3;1931.1;50642.2;40575.4;10066.8
548;Verblijfsrecreatieve logiesvormen;Nederland;2006;10473.1;8301.6;2171.4;52184.1;41273.7;10910.4
549;Verblijfsrecreatieve logiesvormen;Nederland;2007;11031.3;8736.5;2294.8;54108.5;42484.0;11624.5
550;Verblijfsrecreatieve logiesvormen;Nederland;2008;10606.3;8536.7;2069.6;51833.7;41527.6;10306.1
551;Verblijfsrecreatieve logiesvormen;Nederland;2009;11113.3;8946.8;2166.5;53035.1;42450.0;10585.1
552;Verblijfsrecreatieve logiesvormen;Nederland;2010;10783.1;8626.6;2156.5;51165.7;40540.8;10624.9
553;Verblijfsrecreatieve logiesvormen;Nederland;2011;10791.1;8518.3;2272.7;50792.8;39738.9;11053.9
554;Verblijfsrecreatieve logiesvormen;Nederland;2012;10842.7;8520.0;2322.7;48745.9;37913.0;10832.9
555;Verblijfsrecreatieve logiesvormen;Waddeneilanden (TR);1998;610.6;461.4;149.2;4338.2;2972.1;1366.1
556;Verblijfsrecreatieve logiesvormen;Waddeneilanden (TR);1999;769.3;559.5;209.8;5167.3;3386.8;1780.5
557;Verblijfsrecreatieve logiesvormen;Waddeneilanden (TR);2000;654.9;510.4;144.5;4216.9;3000.2;1216.7
558;Verblijfsrecreatieve logiesvormen;Waddeneilanden (TR);2001;737.3;554.8;182.5;4499.1;3229.5;1269.6
559;Verblijfsrecreatieve logiesvormen;Waddeneilanden (TR);2002;708.4;532.9;175.4;4527.1;3125.0;1402.1
560;Verblijfsrecreatieve logiesvormen;Waddeneilanden (TR);2003;695.5;547.5;148.0;4466.7;3299.9;1166.8
561;Verblijfsrecreatieve logiesvormen;Waddeneilanden (TR);2004;687.0;536.2;150.8;4370.2;3124.5;1245.7
562;Verblijfsrecreatieve logiesvormen;Waddeneilanden (TR);2005;623.1;487.2;135.9;3778.1;2716.4;1061.7
563;Verblijfsrecreatieve logiesvormen;Waddeneilanden (TR);2006;687.6;532.8;154.8;4028.5;2872.7;1155.8
564;Verblijfsrecreatieve logiesvormen;Waddeneilanden (TR);2007;706.0;557.3;148.8;4077.8;2979.8;1098.0
565;Verblijfsrecreatieve logiesvormen;Waddeneilanden (TR);2008;675.0;529.1;145.9;3881.6;2906.7;974.8
566;Verblijfsrecreatieve logiesvormen;Waddeneilanden (TR);2009;737.2;586.0;151.1;3988.3;3011.8;976.4
567;Verblijfsrecreatieve logiesvormen;Waddeneilanden (TR);2010;722.2;568.8;153.4;4004.6;2934.7;1069.9
568;Verblijfsrecreatieve logiesvormen;Waddeneilanden (TR);2011;697.5;540.5;157.0;3669.7;2693.9;975.8
569;Verblijfsrecreatieve logiesvormen;Waddeneilanden (TR);2012;693.3;559.3;134.0;3623.9;2763.9;860.0
570;Verblijfsrecreatieve logiesvormen;Noordzeebadplaatsen (TR);1998;1524.3;922.6;601.7;8761.1;5164.9;3596.2
571;Verblijfsrecreatieve logiesvormen;Noordzeebadplaatsen (TR);1999;1728.9;1039.0;689.9;9581.9;5598.5;3983.4
572;Verblijfsrecreatieve logiesvormen;Noordzeebadplaatsen (TR);2000;1598.9;979.2;619.7;9344.9;5541.7;3803.2
573;Verblijfsrecreatieve logiesvormen;Noordzeebadplaatsen (TR);2001;1638.8;1069.8;569.0;9441.7;6014.8;3426.9
574;Verblijfsrecreatieve logiesvormen;Noordzeebadplaatsen (TR);2002;1682.2;1058.3;623.9;10130.7;6367.3;3763.4
575;Verblijfsrecreatieve logiesvormen;Noordzeebadplaatsen (TR);2003;1762.8;1056.3;706.5;10308.5;6228.7;4079.8
576;Verblijfsrecreatieve logiesvormen;Noordzeebadplaatsen (TR);2004;1643.6;997.3;646.3;9933.4;6135.6;3797.8
577;Verblijfsrecreatieve logiesvormen;Noordzeebadplaatsen (TR);2005;1532.3;969.9;562.4;9275.0;5937.9;3337.1
578;Verblijfsrecreatieve logiesvormen;Noordzeebadplaatsen (TR);2006;1712.0;1064.9;647.1;9870.2;6079.1;3791.1
579;Verblijfsrecreatieve logiesvormen;Noordzeebadplaatsen (TR);2007;1867.3;1163.7;703.6;10924.5;6745.0;4179.5
580;Verblijfsrecreatieve logiesvormen;Noordzeebadplaatsen (TR);2008;1773.9;1126.6;647.3;9821.0;6151.8;3669.2
581;Verblijfsrecreatieve logiesvormen;Noordzeebadplaatsen (TR);2009;1921.2;1191.1;730.1;10162.7;6271.3;3891.4
582;Verblijfsrecreatieve logiesvormen;Noordzeebadplaatsen (TR);2010;1868.7;1119.3;749.4;10168.5;6137.3;4031.2
583;Verblijfsrecreatieve logiesvormen;Noordzeebadplaatsen (TR);2011;1927.0;1162.5;764.5;10343.3;6164.1;4179.2
584;Verblijfsrecreatieve logiesvormen;Noordzeebadplaatsen (TR);2012;1828.1;1084.1;744.0;9360.4;5513.7;3846.7
585;Verblijfsrecreatieve logiesvormen;IJsselmeerkust (TR);1998;508.7;335.6;173.1;2393.1;1540.3;852.8
586;Verblijfsrecreatieve logiesvormen;IJsselmeerkust (TR);1999;619.3;385.5;233.8;2870.6;1771.2;1099.4
587;Verblijfsrecreatieve logiesvormen;IJsselmeerkust (TR);2000;521.8;349.1;172.8;2532.3;1734.9;797.4
588;Verblijfsrecreatieve logiesvormen;IJsselmeerkust (TR);2001;309.8;198.8;111.0;1580.7;1075.1;505.7
589;Verblijfsrecreatieve logiesvormen;IJsselmeerkust (TR);2002;475.8;322.6;153.2;2400.8;1627.6;773.2
590;Verblijfsrecreatieve logiesvormen;IJsselmeerkust (TR);2003;605.5;400.6;204.9;2715.4;1770.5;944.8
591;Verblijfsrecreatieve logiesvormen;IJsselmeerkust (TR);2004;518.9;352.3;166.6;2235.8;1459.2;776.5
592;Verblijfsrecreatieve logiesvormen;IJsselmeerkust (TR);2005;540.9;385.8;155.1;2386.7;1645.7;741.0
593;Verblijfsrecreatieve logiesvormen;IJsselmeerkust (TR);2006;575.7;423.1;152.6;2597.7;1878.9;718.7
594;Verblijfsrecreatieve logiesvormen;IJsselmeerkust (TR);2007;570.9;422.3;148.6;2475.5;1758.3;717.2
595;Verblijfsrecreatieve logiesvormen;IJsselmeerkust (TR);2008;557.2;413.9;143.4;2459.0;1759.6;699.4
596;Verblijfsrecreatieve logiesvormen;IJsselmeerkust (TR);2009;694.7;486.0;208.7;2898.9;1915.2;983.6
597;Verblijfsrecreatieve logiesvormen;IJsselmeerkust (TR);2010;647.1;480.3;166.8;2546.3;1828.4;717.9
598;Verblijfsrecreatieve logiesvormen;IJsselmeerkust (TR);2011;569.4;417.9;151.5;2657.9;1899.7;758.3
599;Verblijfsrecreatieve logiesvormen;IJsselmeerkust (TR);2012;759.0;550.8;208.2;2963.6;2039.1;924.5
600;Verblijfsrecreatieve logiesvormen;Deltagebied (TR);1998;230.0;140.9;89.1;1683.7;1090.2;593.4
601;Verblijfsrecreatieve logiesvormen;Deltagebied (TR);1999;202.6;120.2;82.5;1479.4;947.4;532.0
602;Verblijfsrecreatieve logiesvormen;Deltagebied (TR);2000;316.9;179.1;137.8;1928.2;1087.9;840.3
603;Verblijfsrecreatieve logiesvormen;Deltagebied (TR);2001;329.5;193.0;136.5;1896.9;1090.7;806.2
604;Verblijfsrecreatieve logiesvormen;Deltagebied (TR);2002;279.1;171.6;107.5;1813.4;1062.6;750.7
605;Verblijfsrecreatieve logiesvormen;Deltagebied (TR);2003;369.0;225.0;144.0;2267.1;1340.1;927.0
606;Verblijfsrecreatieve logiesvormen;Deltagebied (TR);2004;378.1;246.2;131.8;2232.8;1448.1;784.7
607;Verblijfsrecreatieve logiesvormen;Deltagebied (TR);2005;326.0;211.0;115.0;2197.2;1439.3;757.9
608;Verblijfsrecreatieve logiesvormen;Deltagebied (TR);2006;374.5;237.6;136.9;2300.3;1471.7;828.6
609;Verblijfsrecreatieve logiesvormen;Deltagebied (TR);2007;415.4;261.8;153.6;2568.4;1663.4;905.0
610;Verblijfsrecreatieve logiesvormen;Deltagebied (TR);2008;343.8;210.8;133.0;2114.5;1327.4;787.2
611;Verblijfsrecreatieve logiesvormen;Deltagebied (TR);2009;323.2;207.9;115.3;1885.1;1215.6;669.5
612;Verblijfsrecreatieve logiesvormen;Deltagebied (TR);2010;343.1;226.8;116.3;1979.9;1309.5;670.4
613;Verblijfsrecreatieve logiesvormen;Deltagebied (TR);2011;323.0;174.8;148.1;1897.1;1041.9;855.3
614;Verblijfsrecreatieve logiesvormen;Deltagebied (TR);2012;289.7;154.6;135.1;1620.6;868.6;752.0
615;Verblijfsrecreatieve logiesvormen;Meren in Gron., Fr. en Noordw.-Ov. (TR);1998;194.2;154.3;39.9;907.0;717.0;190.0
616;Verblijfsrecreatieve logiesvormen;Meren in Gron., Fr. en Noordw.-Ov. (TR);1999;212.7;169.3;43.5;960.7;783.0;177.7
617;Verblijfsrecreatieve logiesvormen;Meren in Gron., Fr. en Noordw.-Ov. (TR);2000;171.9;140.1;31.7;761.6;643.2;118.4
618;Verblijfsrecreatieve logiesvormen;Meren in Gron., Fr. en Noordw.-Ov. (TR);2001;254.1;209.4;44.7;1178.8;972.5;206.3
619;Verblijfsrecreatieve logiesvormen;Meren in Gron., Fr. en Noordw.-Ov. (TR);2002;193.4;157.8;35.7;898.8;726.4;172.4
620;Verblijfsrecreatieve logiesvormen;Meren in Gron., Fr. en Noordw.-Ov. (TR);2003;243.2;199.7;43.5;1023.9;861.0;162.9
621;Verblijfsrecreatieve logiesvormen;Meren in Gron., Fr. en Noordw.-Ov. (TR);2004;207.8;175.2;32.6;900.3;773.5;126.9
622;Verblijfsrecreatieve logiesvormen;Meren in Gron., Fr. en Noordw.-Ov. (TR);2005;203.6;158.4;45.1;940.9;758.9;182.0
623;Verblijfsrecreatieve logiesvormen;Meren in Gron., Fr. en Noordw.-Ov. (TR);2006;236.5;196.8;39.7;1068.0;902.0;166.0
624;Verblijfsrecreatieve logiesvormen;Meren in Gron., Fr. en Noordw.-Ov. (TR);2007;198.7;177.9;20.8;823.3;738.8;84.5
625;Verblijfsrecreatieve logiesvormen;Meren in Gron., Fr. en Noordw.-Ov. (TR);2008;222.1;194.1;28.1;1003.9;883.9;120.0
626;Verblijfsrecreatieve logiesvormen;Meren in Gron., Fr. en Noordw.-Ov. (TR);2009;272.3;235.4;36.9;1153.2;974.2;179.0
627;Verblijfsrecreatieve logiesvormen;Meren in Gron., Fr. en Noordw.-Ov. (TR);2010;211.1;180.7;30.3;917.1;781.5;135.5
628;Verblijfsrecreatieve logiesvormen;Meren in Gron., Fr. en Noordw.-Ov. (TR);2011;191.3;153.4;38.0;727.3;589.7;137.6
629;Verblijfsrecreatieve logiesvormen;Meren in Gron., Fr. en Noordw.-Ov. (TR);2012;156.4;136.3;20.0;585.3;502.2;83.1
630;Verblijfsrecreatieve logiesvormen;Hollands-Utrechtse meren (TR);1998;51.8;22.6;29.2;190.2;96.9;93.3
631;Verblijfsrecreatieve logiesvormen;Hollands-Utrechtse meren (TR);1999;38.8;11.5;27.3;152.0;55.9;96.1
632;Verblijfsrecreatieve logiesvormen;Hollands-Utrechtse meren (TR);2000;55.6;23.0;32.6;222.7;103.8;118.8
633;Verblijfsrecreatieve logiesvormen;Hollands-Utrechtse meren (TR);2001;49.3;23.1;26.2;174.3;85.5;88.8
634;Verblijfsrecreatieve logiesvormen;Hollands-Utrechtse meren (TR);2002;41.9;23.7;18.2;171.8;116.6;55.2
635;Verblijfsrecreatieve logiesvormen;Hollands-Utrechtse meren (TR);2003;39.6;32.6;7.1;164.7;133.8;30.9
636;Verblijfsrecreatieve logiesvormen;Hollands-Utrechtse meren (TR);2004;42.6;35.4;7.2;161.2;128.2;33.0
637;Verblijfsrecreatieve logiesvormen;Hollands-Utrechtse meren (TR);2005;29.8;18.5;11.4;98.9;69.0;29.9
638;Verblijfsrecreatieve logiesvormen;Hollands-Utrechtse meren (TR);2006;47.3;43.7;3.6;125.4;113.2;12.2
639;Verblijfsrecreatieve logiesvormen;Hollands-Utrechtse meren (TR);2007;24.3;20.9;3.4;52.3;41.0;11.3
640;Verblijfsrecreatieve logiesvormen;Hollands-Utrechtse meren (TR);2008;31.6;21.5;10.2;101.4;71.5;29.9
641;Verblijfsrecreatieve logiesvormen;Hollands-Utrechtse meren (TR);2009;34.6;25.2;9.3;120.9;90.4;30.5
642;Verblijfsrecreatieve logiesvormen;Hollands-Utrechtse meren (TR);2010;14.4;12.8;1.7;91.0;85.4;5.7
643;Verblijfsrecreatieve logiesvormen;Hollands-Utrechtse meren (TR);2011;54.1;46.7;7.3;150.6;128.8;21.7
644;Verblijfsrecreatieve logiesvormen;Hollands-Utrechtse meren (TR);2012;28.3;24.5;3.8;98.9;83.0;15.9
645;Verblijfsrecreatieve logiesvormen;Utrechtse Heuvelrug en 't Gooi (TR);1998;151.6;146.9;4.7;844.3;807.5;36.8
646;Verblijfsrecreatieve logiesvormen;Utrechtse Heuvelrug en 't Gooi (TR);1999;183.1;175.4;7.7;978.1;874.6;103.4
647;Verblijfsrecreatieve logiesvormen;Utrechtse Heuvelrug en 't Gooi (TR);2000;152.7;142.3;10.3;778.2;713.7;64.5
648;Verblijfsrecreatieve logiesvormen;Utrechtse Heuvelrug en 't Gooi (TR);2001;134.5;126.2;8.3;779.8;712.5;67.3
649;Verblijfsrecreatieve logiesvormen;Utrechtse Heuvelrug en 't Gooi (TR);2002;157.8;149.6;8.3;904.9;842.5;62.5
650;Verblijfsrecreatieve logiesvormen;Utrechtse Heuvelrug en 't Gooi (TR);2003;152.9;146.7;6.1;773.5;712.8;60.7
