ID;AantalMaatwerkvoorzieningen;RegioS;Perioden;ClientenMetMaatwerkvoorzieningen_1;HuishoudensMetMaatwerkvoorzieningen_2;ClientenMetMaatwerkvoorzieningen_3;HuishoudensMetMaatwerkvoorzieningen_4
323;Totaal;Woensdrecht;1e halfjaar 2024;1760.0;1580.0;79.0;154.0
324;Totaal;Woerden;1e halfjaar 2024;2770.0;2620.0;52.0;111.0
325;Totaal;De Wolden;1e halfjaar 2024;1340.0;1295.0;54.0;119.0
326;Totaal;Wormerland;1e halfjaar 2024;995.0;915.0;60.0;123.0
327;Totaal;Woudenberg;1e halfjaar 2024;730.0;675.0;50.0;114.0
328;Totaal;Zaanstad;1e halfjaar 2024;8685.0;8105.0;54.0;108.0
329;Totaal;Zaltbommel;1e halfjaar 2024;1805.0;1670.0;59.0;128.0
330;Totaal;Zandvoort;1e halfjaar 2024;1365.0;1270.0;78.0;137.0
331;Totaal;Zeewolde;1e halfjaar 2024;1100.0;1000.0;46.0;95.0
332;Totaal;Zeist;1e halfjaar 2024;4510.0;4250.0;68.0;131.0
333;Totaal;Zevenaar;1e halfjaar 2024;;;;
334;Totaal;Zoetermeer;1e halfjaar 2024;7445.0;6940.0;58.0;118.0
335;Totaal;Zoeterwoude;1e halfjaar 2024;315.0;300.0;32.0;68.0
336;Totaal;Zuidplas;1e halfjaar 2024;2460.0;2220.0;51.0;111.0
337;Totaal;Zundert;1e halfjaar 2024;1645.0;1490.0;73.0;144.0
338;Totaal;Zutphen;1e halfjaar 2024;3715.0;3480.0;76.0;144.0
339;Totaal;Zwartewaterland;1e halfjaar 2024;1145.0;1070.0;49.0;115.0
340;Totaal;Zwijndrecht;1e halfjaar 2024;3625.0;3375.0;81.0;161.0
341;Totaal;Zwolle;1e halfjaar 2024;11150.0;10295.0;84.0;158.0
342;1 maatwerkvoorziening;Aa en Hunze;1e halfjaar 2024;1035.0;815.0;40.0;69.0
343;1 maatwerkvoorziening;Aalsmeer;1e halfjaar 2024;1055.0;875.0;32.0;59.0
344;1 maatwerkvoorziening;Aalten;1e halfjaar 2024;1290.0;1150.0;47.0;94.0
345;1 maatwerkvoorziening;Achtkarspelen;1e halfjaar 2024;1105.0;995.0;39.0;80.0
346;1 maatwerkvoorziening;Alblasserdam;1e halfjaar 2024;795.0;690.0;39.0;80.0
347;1 maatwerkvoorziening;Albrandswaard;1e halfjaar 2024;830.0;670.0;31.0;60.0
348;1 maatwerkvoorziening;Alkmaar;1e halfjaar 2024;4320.0;3865.0;38.0;70.0
349;1 maatwerkvoorziening;Almelo;1e halfjaar 2024;4115.0;3685.0;55.0;105.0
350;1 maatwerkvoorziening;Almere;1e halfjaar 2024;5920.0;5450.0;26.0;55.0
351;1 maatwerkvoorziening;Alphen aan den Rijn;1e halfjaar 2024;2460.0;2280.0;21.0;44.0
352;1 maatwerkvoorziening;Alphen-Chaam;1e halfjaar 2024;375.0;315.0;36.0;70.0
353;1 maatwerkvoorziening;Altena;1e halfjaar 2024;2115.0;1780.0;36.0;72.0
354;1 maatwerkvoorziening;Ameland;1e halfjaar 2024;160.0;130.0;42.0;69.0
355;1 maatwerkvoorziening;Amersfoort;1e halfjaar 2024;6265.0;5110.0;39.0;68.0
356;1 maatwerkvoorziening;Amstelveen;1e halfjaar 2024;615.0;600.0;6.0;13.0
357;1 maatwerkvoorziening;Amsterdam;1e halfjaar 2024;39465.0;33495.0;42.0;64.0
358;1 maatwerkvoorziening;Apeldoorn;1e halfjaar 2024;8860.0;7675.0;53.0;96.0
359;1 maatwerkvoorziening;Arnhem;1e halfjaar 2024;8400.0;7580.0;50.0;85.0
360;1 maatwerkvoorziening;Assen;1e halfjaar 2024;3005.0;2715.0;43.0;79.0
361;1 maatwerkvoorziening;Asten;1e halfjaar 2024;675.0;575.0;39.0;75.0
362;1 maatwerkvoorziening;Baarle-Nassau;1e halfjaar 2024;355.0;315.0;50.0;95.0
363;1 maatwerkvoorziening;Baarn;1e halfjaar 2024;1300.0;1050.0;52.0;86.0
364;1 maatwerkvoorziening;Barendrecht;1e halfjaar 2024;1590.0;1315.0;33.0;65.0
365;1 maatwerkvoorziening;Barneveld;1e halfjaar 2024;1990.0;1790.0;32.0;73.0
366;1 maatwerkvoorziening;Beek (L.);1e halfjaar 2024;655.0;550.0;40.0;71.0
367;1 maatwerkvoorziening;Beekdaelen;1e halfjaar 2024;1550.0;1360.0;43.0;81.0
368;1 maatwerkvoorziening;Beesel;1e halfjaar 2024;570.0;510.0;43.0;83.0
369;1 maatwerkvoorziening;Berg en Dal;1e halfjaar 2024;1640.0;1390.0;46.0;81.0
370;1 maatwerkvoorziening;Bergeijk;1e halfjaar 2024;675.0;580.0;35.0;68.0
371;1 maatwerkvoorziening;Bergen (L.);1e halfjaar 2024;520.0;425.0;40.0;72.0
372;1 maatwerkvoorziening;Bergen (NH.);1e halfjaar 2024;1335.0;1165.0;45.0;78.0
373;1 maatwerkvoorziening;Bergen op Zoom;1e halfjaar 2024;3995.0;3165.0;57.0;96.0
374;1 maatwerkvoorziening;Berkelland;1e halfjaar 2024;2120.0;1830.0;48.0;92.0
375;1 maatwerkvoorziening;Bernheze;1e halfjaar 2024;1305.0;1115.0;40.0;79.0
376;1 maatwerkvoorziening;Best;1e halfjaar 2024;960.0;855.0;31.0;62.0
377;1 maatwerkvoorziening;Beuningen;1e halfjaar 2024;955.0;820.0;36.0;69.0
378;1 maatwerkvoorziening;Beverwijk;1e halfjaar 2024;1575.0;1420.0;37.0;70.0
379;1 maatwerkvoorziening;De Bilt;1e halfjaar 2024;1570.0;1395.0;36.0;69.0
380;1 maatwerkvoorziening;Bladel;1e halfjaar 2024;910.0;760.0;43.0;81.0
381;1 maatwerkvoorziening;Blaricum;1e halfjaar 2024;375.0;335.0;29.0;61.0
382;1 maatwerkvoorziening;Bloemendaal;1e halfjaar 2024;980.0;830.0;41.0;79.0
383;1 maatwerkvoorziening;Bodegraven-Reeuwijk;1e halfjaar 2024;805.0;665.0;22.0;43.0
384;1 maatwerkvoorziening;Boekel;1e halfjaar 2024;485.0;425.0;43.0;88.0
385;1 maatwerkvoorziening;Borger-Odoorn;1e halfjaar 2024;1245.0;1050.0;48.0;89.0
386;1 maatwerkvoorziening;Borne;1e halfjaar 2024;1130.0;970.0;46.0;91.0
387;1 maatwerkvoorziening;Borsele;1e halfjaar 2024;1005.0;865.0;43.0;85.0
388;1 maatwerkvoorziening;Boxtel;1e halfjaar 2024;1380.0;1220.0;41.0;77.0
389;1 maatwerkvoorziening;Breda;1e halfjaar 2024;9330.0;7310.0;50.0;77.0
390;1 maatwerkvoorziening;Bronckhorst;1e halfjaar 2024;1475.0;1345.0;41.0;83.0
391;1 maatwerkvoorziening;Brummen;1e halfjaar 2024;995.0;885.0;47.0;90.0
392;1 maatwerkvoorziening;Brunssum;1e halfjaar 2024;1785.0;1505.0;64.0;106.0
393;1 maatwerkvoorziening;Bunnik;1e halfjaar 2024;450.0;400.0;28.0;56.0
394;1 maatwerkvoorziening;Bunschoten;1e halfjaar 2024;880.0;750.0;39.0;82.0
395;1 maatwerkvoorziening;Buren;1e halfjaar 2024;770.0;695.0;28.0;58.0
396;1 maatwerkvoorziening;Capelle aan den IJssel;1e halfjaar 2024;;;;
397;1 maatwerkvoorziening;Castricum;1e halfjaar 2024;1230.0;1080.0;34.0;65.0
398;1 maatwerkvoorziening;Coevorden;1e halfjaar 2024;1600.0;1425.0;45.0;87.0
399;1 maatwerkvoorziening;Cranendonck;1e halfjaar 2024;780.0;715.0;38.0;75.0
400;1 maatwerkvoorziening;Culemborg;1e halfjaar 2024;1080.0;915.0;36.0;68.0
401;1 maatwerkvoorziening;Dalfsen;1e halfjaar 2024;990.0;895.0;33.0;71.0
402;1 maatwerkvoorziening;Dantumadiel;1e halfjaar 2024;905.0;810.0;47.0;97.0
403;1 maatwerkvoorziening;Delft;1e halfjaar 2024;4080.0;3610.0;37.0;56.0
404;1 maatwerkvoorziening;Deurne;1e halfjaar 2024;1645.0;1340.0;50.0;89.0
405;1 maatwerkvoorziening;Deventer;1e halfjaar 2024;4495.0;3895.0;43.0;78.0
406;1 maatwerkvoorziening;Diemen;1e halfjaar 2024;1235.0;880.0;37.0;52.0
407;1 maatwerkvoorziening;Dijk en Waard;1e halfjaar 2024;2525.0;2290.0;28.0;58.0
408;1 maatwerkvoorziening;Dinkelland;1e halfjaar 2024;1075.0;910.0;40.0;82.0
409;1 maatwerkvoorziening;Doesburg;1e halfjaar 2024;575.0;535.0;52.0;97.0
410;1 maatwerkvoorziening;Doetinchem;1e halfjaar 2024;3295.0;2945.0;55.0;105.0
411;1 maatwerkvoorziening;Dongen;1e halfjaar 2024;1060.0;960.0;39.0;78.0
412;1 maatwerkvoorziening;Dordrecht;1e halfjaar 2024;5915.0;5155.0;48.0;87.0
413;1 maatwerkvoorziening;Drechterland;1e halfjaar 2024;885.0;720.0;43.0;80.0
414;1 maatwerkvoorziening;Drimmelen;1e halfjaar 2024;1275.0;1080.0;45.0;84.0
415;1 maatwerkvoorziening;Dronten;1e halfjaar 2024;1505.0;1240.0;34.0;62.0
416;1 maatwerkvoorziening;Druten;1e halfjaar 2024;955.0;745.0;49.0;85.0
417;1 maatwerkvoorziening;Duiven;1e halfjaar 2024;1115.0;985.0;45.0;89.0
418;1 maatwerkvoorziening;Echt-Susteren;1e halfjaar 2024;1685.0;1395.0;53.0;91.0
419;1 maatwerkvoorziening;Edam-Volendam;1e halfjaar 2024;1115.0;980.0;30.0;62.0
420;1 maatwerkvoorziening;Ede;1e halfjaar 2024;5235.0;4470.0;42.0;82.0
421;1 maatwerkvoorziening;Eemnes;1e halfjaar 2024;285.0;265.0;29.0;62.0
422;1 maatwerkvoorziening;Eemsdelta;1e halfjaar 2024;1890.0;1740.0;42.0;79.0
423;1 maatwerkvoorziening;Eersel;1e halfjaar 2024;835.0;715.0;41.0;81.0
424;1 maatwerkvoorziening;Eijsden-Margraten;1e halfjaar 2024;895.0;870.0;34.0;74.0
425;1 maatwerkvoorziening;Eindhoven;1e halfjaar 2024;10440.0;9070.0;42.0;69.0
426;1 maatwerkvoorziening;Elburg;1e halfjaar 2024;830.0;720.0;35.0;72.0
427;1 maatwerkvoorziening;Emmen;1e halfjaar 2024;5650.0;5055.0;52.0;97.0
428;1 maatwerkvoorziening;Enkhuizen;1e halfjaar 2024;895.0;785.0;47.0;86.0
429;1 maatwerkvoorziening;Enschede;1e halfjaar 2024;8670.0;7325.0;54.0;87.0
430;1 maatwerkvoorziening;Epe;1e halfjaar 2024;1330.0;1210.0;40.0;81.0
431;1 maatwerkvoorziening;Ermelo;1e halfjaar 2024;1215.0;1085.0;44.0;84.0
432;1 maatwerkvoorziening;Etten-Leur;1e halfjaar 2024;2195.0;1750.0;49.0;85.0
433;1 maatwerkvoorziening;De Fryske Marren;1e halfjaar 2024;2160.0;1885.0;42.0;80.0
434;1 maatwerkvoorziening;Geertruidenberg;1e halfjaar 2024;1195.0;925.0;54.0;91.0
435;1 maatwerkvoorziening;Geldrop-Mierlo;1e halfjaar 2024;1725.0;1505.0;42.0;81.0
436;1 maatwerkvoorziening;Gemert-Bakel;1e halfjaar 2024;1200.0;1030.0;38.0;75.0
437;1 maatwerkvoorziening;Gennep;1e halfjaar 2024;990.0;785.0;56.0;92.0
438;1 maatwerkvoorziening;Gilze en Rijen;1e halfjaar 2024;1210.0;1045.0;44.0;87.0
439;1 maatwerkvoorziening;Goeree-Overflakkee;1e halfjaar 2024;2050.0;1760.0;40.0;76.0
440;1 maatwerkvoorziening;Goes;1e halfjaar 2024;2375.0;1970.0;60.0;101.0
441;1 maatwerkvoorziening;Goirle;1e halfjaar 2024;1050.0;920.0;43.0;85.0
442;1 maatwerkvoorziening;Gooise Meren;1e halfjaar 2024;2265.0;1960.0;38.0;70.0
443;1 maatwerkvoorziening;Gorinchem;1e halfjaar 2024;1680.0;1420.0;43.0;78.0
444;1 maatwerkvoorziening;Gouda;1e halfjaar 2024;3190.0;2800.0;42.0;77.0
445;1 maatwerkvoorziening;'s-Gravenhage (gemeente);1e halfjaar 2024;18855.0;16730.0;33.0;58.0
446;1 maatwerkvoorziening;Groningen (gemeente);1e halfjaar 2024;9380.0;8405.0;38.0;57.0
447;1 maatwerkvoorziening;Gulpen-Wittem;1e halfjaar 2024;635.0;545.0;45.0;80.0
448;1 maatwerkvoorziening;Haaksbergen;1e halfjaar 2024;995.0;910.0;41.0;84.0
449;1 maatwerkvoorziening;Haarlem;1e halfjaar 2024;5940.0;5135.0;35.0;62.0
450;1 maatwerkvoorziening;Haarlemmermeer;1e halfjaar 2024;4930.0;4065.0;30.0;57.0
451;1 maatwerkvoorziening;Halderberge;1e halfjaar 2024;1465.0;1190.0;47.0;85.0
452;1 maatwerkvoorziening;Hardenberg;1e halfjaar 2024;2765.0;2385.0;44.0;90.0
453;1 maatwerkvoorziening;Harderwijk;1e halfjaar 2024;2205.0;1955.0;45.0;88.0
454;1 maatwerkvoorziening;Hardinxveld-Giessendam;1e halfjaar 2024;665.0;580.0;35.0;77.0
455;1 maatwerkvoorziening;Harlingen;1e halfjaar 2024;775.0;640.0;48.0;79.0
456;1 maatwerkvoorziening;Hattem;1e halfjaar 2024;470.0;410.0;37.0;75.0
457;1 maatwerkvoorziening;Heemskerk;1e halfjaar 2024;1655.0;1425.0;42.0;78.0
458;1 maatwerkvoorziening;Heemstede;1e halfjaar 2024;1115.0;970.0;40.0;76.0
459;1 maatwerkvoorziening;Heerde;1e halfjaar 2024;435.0;390.0;23.0;47.0
460;1 maatwerkvoorziening;Heerenveen;1e halfjaar 2024;2650.0;2245.0;51.0;91.0
461;1 maatwerkvoorziening;Heerlen;1e halfjaar 2024;4840.0;4200.0;55.0;88.0
462;1 maatwerkvoorziening;Heeze-Leende;1e halfjaar 2024;565.0;500.0;33.0;66.0
463;1 maatwerkvoorziening;Heiloo;1e halfjaar 2024;855.0;730.0;35.0;64.0
464;1 maatwerkvoorziening;Den Helder;1e halfjaar 2024;2685.0;2315.0;48.0;80.0
465;1 maatwerkvoorziening;Hellendoorn;1e halfjaar 2024;1585.0;1400.0;44.0;90.0
466;1 maatwerkvoorziening;Helmond;1e halfjaar 2024;4270.0;3495.0;45.0;79.0
467;1 maatwerkvoorziening;Hendrik-Ido-Ambacht;1e halfjaar 2024;1075.0;905.0;33.0;69.0
468;1 maatwerkvoorziening;Hengelo (O.);1e halfjaar 2024;4105.0;3610.0;49.0;88.0
469;1 maatwerkvoorziening;'s-Hertogenbosch;1e halfjaar 2024;7310.0;6240.0;45.0;78.0
470;1 maatwerkvoorziening;Heumen;1e halfjaar 2024;;;;
471;1 maatwerkvoorziening;Heusden;1e halfjaar 2024;1795.0;1610.0;39.0;78.0
472;1 maatwerkvoorziening;Hillegom;1e halfjaar 2024;765.0;670.0;33.0;63.0
473;1 maatwerkvoorziening;Hilvarenbeek;1e halfjaar 2024;640.0;575.0;40.0;81.0
474;1 maatwerkvoorziening;Hilversum;1e halfjaar 2024;3735.0;3185.0;40.0;69.0
475;1 maatwerkvoorziening;Hoeksche Waard;1e halfjaar 2024;2945.0;2645.0;33.0;67.0
476;1 maatwerkvoorziening;Hof van Twente;1e halfjaar 2024;1500.0;1310.0;42.0;83.0
477;1 maatwerkvoorziening;Het Hogeland;1e halfjaar 2024;2285.0;1830.0;47.0;81.0
478;1 maatwerkvoorziening;Hollands Kroon;1e halfjaar 2024;1055.0;975.0;21.0;43.0
479;1 maatwerkvoorziening;Hoogeveen;1e halfjaar 2024;2790.0;2425.0;49.0;93.0
480;1 maatwerkvoorziening;Hoorn;1e halfjaar 2024;3445.0;2950.0;46.0;83.0
481;1 maatwerkvoorziening;Horst aan de Maas;1e halfjaar 2024;1725.0;1500.0;39.0;75.0
482;1 maatwerkvoorziening;Houten;1e halfjaar 2024;995.0;915.0;20.0;42.0
483;1 maatwerkvoorziening;Huizen;1e halfjaar 2024;1560.0;1375.0;38.0;71.0
484;1 maatwerkvoorziening;Hulst;1e halfjaar 2024;1045.0;980.0;38.0;73.0
485;1 maatwerkvoorziening;IJsselstein;1e halfjaar 2024;875.0;810.0;26.0;55.0
486;1 maatwerkvoorziening;Kaag en Braassem;1e halfjaar 2024;;;;
487;1 maatwerkvoorziening;Kampen;1e halfjaar 2024;2025.0;1780.0;36.0;74.0
488;1 maatwerkvoorziening;Kapelle;1e halfjaar 2024;545.0;465.0;42.0;83.0
489;1 maatwerkvoorziening;Katwijk;1e halfjaar 2024;2625.0;2185.0;39.0;77.0
490;1 maatwerkvoorziening;Kerkrade;1e halfjaar 2024;3025.0;2535.0;67.0;106.0
491;1 maatwerkvoorziening;Koggenland;1e halfjaar 2024;750.0;650.0;32.0;64.0
492;1 maatwerkvoorziening;Krimpen aan den IJssel;1e halfjaar 2024;1070.0;940.0;36.0;73.0
493;1 maatwerkvoorziening;Krimpenerwaard;1e halfjaar 2024;1980.0;1660.0;34.0;66.0
494;1 maatwerkvoorziening;Laarbeek;1e halfjaar 2024;875.0;735.0;38.0;72.0
495;1 maatwerkvoorziening;Land van Cuijk;1e halfjaar 2024;3830.0;3140.0;42.0;77.0
496;1 maatwerkvoorziening;Landgraaf;1e halfjaar 2024;2325.0;1910.0;63.0;103.0
497;1 maatwerkvoorziening;Landsmeer;1e halfjaar 2024;385.0;325.0;33.0;64.0
498;1 maatwerkvoorziening;Lansingerland;1e halfjaar 2024;1660.0;1325.0;25.0;51.0
499;1 maatwerkvoorziening;Laren (NH.);1e halfjaar 2024;500.0;435.0;44.0;78.0
500;1 maatwerkvoorziening;Leeuwarden;1e halfjaar 2024;5785.0;5060.0;45.0;74.0
501;1 maatwerkvoorziening;Leiden;1e halfjaar 2024;4875.0;4275.0;37.0;57.0
502;1 maatwerkvoorziening;Leiderdorp;1e halfjaar 2024;935.0;860.0;34.0;67.0
503;1 maatwerkvoorziening;Leidschendam-Voorburg;1e halfjaar 2024;2585.0;2305.0;33.0;60.0
504;1 maatwerkvoorziening;Lelystad;1e halfjaar 2024;2825.0;2510.0;34.0;66.0
505;1 maatwerkvoorziening;Leudal;1e halfjaar 2024;1450.0;1255.0;40.0;74.0
506;1 maatwerkvoorziening;Leusden;1e halfjaar 2024;1045.0;950.0;33.0;66.0
507;1 maatwerkvoorziening;Lingewaard;1e halfjaar 2024;1995.0;1715.0;42.0;83.0
508;1 maatwerkvoorziening;Lisse;1e halfjaar 2024;805.0;680.0;34.0;63.0
509;1 maatwerkvoorziening;Lochem;1e halfjaar 2024;1440.0;1275.0;42.0;80.0
510;1 maatwerkvoorziening;Loon op Zand;1e halfjaar 2024;1200.0;1035.0;50.0;96.0
511;1 maatwerkvoorziening;Lopik;1e halfjaar 2024;295.0;270.0;20.0;45.0
512;1 maatwerkvoorziening;Losser;1e halfjaar 2024;1040.0;920.0;44.0;89.0
513;1 maatwerkvoorziening;Maasdriel;1e halfjaar 2024;995.0;850.0;38.0;73.0
514;1 maatwerkvoorziening;Maasgouw;1e halfjaar 2024;1365.0;1110.0;56.0;94.0
515;1 maatwerkvoorziening;Maashorst;1e halfjaar 2024;2275.0;2020.0;38.0;75.0
516;1 maatwerkvoorziening;Maassluis;1e halfjaar 2024;895.0;795.0;25.0;49.0
517;1 maatwerkvoorziening;Maastricht;1e halfjaar 2024;6855.0;5740.0;55.0;76.0
518;1 maatwerkvoorziening;Medemblik;1e halfjaar 2024;1575.0;1355.0;34.0;67.0
519;1 maatwerkvoorziening;Meerssen;1e halfjaar 2024;930.0;765.0;50.0;86.0
520;1 maatwerkvoorziening;Meierijstad;1e halfjaar 2024;3235.0;2800.0;38.0;74.0
521;1 maatwerkvoorziening;Meppel;1e halfjaar 2024;1630.0;1405.0;46.0;81.0
522;1 maatwerkvoorziening;Middelburg (Z.);1e halfjaar 2024;2095.0;1810.0;42.0;73.0
523;1 maatwerkvoorziening;Midden-Delfland;1e halfjaar 2024;625.0;505.0;32.0;62.0
524;1 maatwerkvoorziening;Midden-Drenthe;1e halfjaar 2024;1210.0;1140.0;36.0;74.0
525;1 maatwerkvoorziening;Midden-Groningen;1e halfjaar 2024;3105.0;2525.0;51.0;86.0
526;1 maatwerkvoorziening;Moerdijk;1e halfjaar 2024;1510.0;1285.0;40.0;74.0
527;1 maatwerkvoorziening;Molenlanden;1e halfjaar 2024;1410.0;1115.0;31.0;62.0
528;1 maatwerkvoorziening;Montferland;1e halfjaar 2024;1890.0;1550.0;51.0;93.0
529;1 maatwerkvoorziening;Montfoort;1e halfjaar 2024;;;;
530;1 maatwerkvoorziening;Mook en Middelaar;1e halfjaar 2024;300.0;270.0;37.0;69.0
531;1 maatwerkvoorziening;Neder-Betuwe;1e halfjaar 2024;790.0;685.0;31.0;69.0
532;1 maatwerkvoorziening;Nederweert;1e halfjaar 2024;635.0;560.0;36.0;71.0
533;1 maatwerkvoorziening;Nieuwegein;1e halfjaar 2024;2185.0;1995.0;33.0;64.0
534;1 maatwerkvoorziening;Nieuwkoop;1e halfjaar 2024;1005.0;805.0;34.0;63.0
535;1 maatwerkvoorziening;Nijkerk;1e halfjaar 2024;960.0;900.0;21.0;47.0
536;1 maatwerkvoorziening;Nijmegen;1e halfjaar 2024;7245.0;6505.0;39.0;62.0
537;1 maatwerkvoorziening;Nissewaard;1e halfjaar 2024;4260.0;3310.0;49.0;82.0
538;1 maatwerkvoorziening;Noardeast-Fryslân;1e halfjaar 2024;2180.0;1875.0;47.0;90.0
539;1 maatwerkvoorziening;Noord-Beveland;1e halfjaar 2024;415.0;360.0;52.0;90.0
540;1 maatwerkvoorziening;Noordenveld;1e halfjaar 2024;1345.0;1165.0;42.0;78.0
541;1 maatwerkvoorziening;Noordoostpolder;1e halfjaar 2024;1760.0;1480.0;35.0;67.0
542;1 maatwerkvoorziening;Noordwijk;1e halfjaar 2024;1655.0;1365.0;36.0;63.0
543;1 maatwerkvoorziening;Nuenen, Gerwen en Nederwetten;1e halfjaar 2024;755.0;660.0;31.0;61.0
544;1 maatwerkvoorziening;Nunspeet;1e halfjaar 2024;1085.0;960.0;37.0;79.0
545;1 maatwerkvoorziening;Oegstgeest;1e halfjaar 2024;770.0;685.0;30.0;58.0
546;1 maatwerkvoorziening;Oirschot;1e halfjaar 2024;595.0;550.0;31.0;65.0
547;1 maatwerkvoorziening;Oisterwijk;1e halfjaar 2024;1425.0;1245.0;43.0;82.0
548;1 maatwerkvoorziening;Oldambt;1e halfjaar 2024;2310.0;1895.0;59.0;97.0
549;1 maatwerkvoorziening;Oldebroek;1e halfjaar 2024;580.0;540.0;24.0;55.0
550;1 maatwerkvoorziening;Oldenzaal;1e halfjaar 2024;1625.0;1415.0;51.0;95.0
551;1 maatwerkvoorziening;Olst-Wijhe;1e halfjaar 2024;805.0;680.0;43.0;81.0
552;1 maatwerkvoorziening;Ommen;1e halfjaar 2024;855.0;730.0;45.0;87.0
553;1 maatwerkvoorziening;Oost Gelre;1e halfjaar 2024;1175.0;1025.0;39.0;76.0
554;1 maatwerkvoorziening;Oosterhout;1e halfjaar 2024;2965.0;2375.0;51.0;89.0
555;1 maatwerkvoorziening;Ooststellingwerf;1e halfjaar 2024;1330.0;1130.0;51.0;93.0
556;1 maatwerkvoorziening;Oostzaan;1e halfjaar 2024;235.0;200.0;24.0;47.0
557;1 maatwerkvoorziening;Opmeer;1e halfjaar 2024;450.0;405.0;37.0;75.0
558;1 maatwerkvoorziening;Opsterland;1e halfjaar 2024;1220.0;1105.0;41.0;82.0
559;1 maatwerkvoorziening;Oss;1e halfjaar 2024;4805.0;3950.0;51.0;90.0
560;1 maatwerkvoorziening;Oude IJsselstreek;1e halfjaar 2024;1765.0;1540.0;45.0;85.0
561;1 maatwerkvoorziening;Ouder-Amstel;1e halfjaar 2024;645.0;465.0;45.0;69.0
562;1 maatwerkvoorziening;Oudewater;1e halfjaar 2024;320.0;295.0;31.0;65.0
563;1 maatwerkvoorziening;Overbetuwe;1e halfjaar 2024;1725.0;1500.0;35.0;71.0
564;1 maatwerkvoorziening;Papendrecht;1e halfjaar 2024;1410.0;1170.0;44.0;80.0
565;1 maatwerkvoorziening;Peel en Maas;1e halfjaar 2024;1555.0;1340.0;34.0;65.0
566;1 maatwerkvoorziening;Pekela;1e halfjaar 2024;675.0;570.0;54.0;96.0
567;1 maatwerkvoorziening;Pijnacker-Nootdorp;1e halfjaar 2024;1405.0;1125.0;24.0;48.0
568;1 maatwerkvoorziening;Purmerend;1e halfjaar 2024;2650.0;2320.0;28.0;52.0
569;1 maatwerkvoorziening;Putten;1e halfjaar 2024;750.0;660.0;30.0;63.0
570;1 maatwerkvoorziening;Raalte;1e halfjaar 2024;1645.0;1410.0;43.0;84.0
571;1 maatwerkvoorziening;Reimerswaal;1e halfjaar 2024;;;;
572;1 maatwerkvoorziening;Renkum;1e halfjaar 2024;1790.0;1530.0;57.0;97.0
573;1 maatwerkvoorziening;Renswoude;1e halfjaar 2024;105.0;100.0;19.0;45.0
574;1 maatwerkvoorziening;Reusel-De Mierden;1e halfjaar 2024;435.0;385.0;32.0;65.0
575;1 maatwerkvoorziening;Rheden;1e halfjaar 2024;2405.0;2120.0;55.0;95.0
576;1 maatwerkvoorziening;Rhenen;1e halfjaar 2024;740.0;620.0;37.0;71.0
577;1 maatwerkvoorziening;Ridderkerk;1e halfjaar 2024;2145.0;1815.0;45.0;83.0
578;1 maatwerkvoorziening;Rijssen-Holten;1e halfjaar 2024;1515.0;1315.0;39.0;87.0
579;1 maatwerkvoorziening;Rijswijk (ZH.);1e halfjaar 2024;2940.0;2255.0;49.0;76.0
580;1 maatwerkvoorziening;Roerdalen;1e halfjaar 2024;950.0;835.0;46.0;84.0
581;1 maatwerkvoorziening;Roermond;1e halfjaar 2024;2460.0;2160.0;40.0;71.0
582;1 maatwerkvoorziening;De Ronde Venen;1e halfjaar 2024;1325.0;1155.0;29.0;57.0
583;1 maatwerkvoorziening;Roosendaal;1e halfjaar 2024;3815.0;3040.0;49.0;82.0
584;1 maatwerkvoorziening;Rotterdam;1e halfjaar 2024;29350.0;24905.0;44.0;71.0
585;1 maatwerkvoorziening;Rozendaal;1e halfjaar 2024;30.0;25.0;17.0;36.0
586;1 maatwerkvoorziening;Rucphen;1e halfjaar 2024;990.0;875.0;41.0;82.0
587;1 maatwerkvoorziening;Schagen;1e halfjaar 2024;1415.0;1285.0;30.0;58.0
588;1 maatwerkvoorziening;Scherpenzeel;1e halfjaar 2024;400.0;340.0;38.0;78.0
589;1 maatwerkvoorziening;Schiedam;1e halfjaar 2024;1895.0;1670.0;23.0;42.0
590;1 maatwerkvoorziening;Schiermonnikoog;1e halfjaar 2024;30.0;30.0;30.0;48.0
591;1 maatwerkvoorziening;Schouwen-Duiveland;1e halfjaar 2024;1610.0;1395.0;47.0;85.0
592;1 maatwerkvoorziening;Simpelveld;1e halfjaar 2024;475.0;400.0;47.0;81.0
593;1 maatwerkvoorziening;Sint-Michielsgestel;1e halfjaar 2024;1165.0;1010.0;39.0;78.0
594;1 maatwerkvoorziening;Sittard-Geleen;1e halfjaar 2024;5580.0;4710.0;60.0;99.0
595;1 maatwerkvoorziening;Sliedrecht;1e halfjaar 2024;1520.0;1195.0;58.0;102.0
596;1 maatwerkvoorziening;Sluis;1e halfjaar 2024;1255.0;1010.0;54.0;86.0
597;1 maatwerkvoorziening;Smallingerland;1e halfjaar 2024;2445.0;2070.0;43.0;77.0
598;1 maatwerkvoorziening;Soest;1e halfjaar 2024;1550.0;1430.0;32.0;66.0
599;1 maatwerkvoorziening;Someren;1e halfjaar 2024;685.0;615.0;34.0;70.0
600;1 maatwerkvoorziening;Son en Breugel;1e halfjaar 2024;725.0;605.0;40.0;78.0
601;1 maatwerkvoorziening;Stadskanaal;1e halfjaar 2024;2065.0;1675.0;65.0;108.0
