ID;TypeMaatwerkvoorziening;RegioS;Perioden;WmoClienten_1;WmoClientenPer1000Inwoners_2
5942;Totaal exclusief verblijf en opvang;Best;2019;1595.0;53.0
5943;Totaal exclusief verblijf en opvang;Best;1e halfjaar 2020;1515.0;51.0
5944;Totaal exclusief verblijf en opvang;Best;2e halfjaar 2020;1435.0;48.0
5945;Totaal exclusief verblijf en opvang;Best;2020;1655.0;55.0
5946;Totaal exclusief verblijf en opvang;Best;1e halfjaar 2021;1450.0;48.0
5947;Totaal exclusief verblijf en opvang;Best;2e halfjaar 2021;1460.0;48.0
5948;Totaal exclusief verblijf en opvang;Best;2021;1580.0;52.0
5949;Totaal exclusief verblijf en opvang;Best;1e halfjaar 2022;1410.0;46.0
5950;Totaal exclusief verblijf en opvang;Best;2e halfjaar 2022;1420.0;46.0
5951;Totaal exclusief verblijf en opvang;Best;2022;1540.0;50.0
5952;Totaal exclusief verblijf en opvang;Best;1e halfjaar 2023;1445.0;47.0
5953;Totaal exclusief verblijf en opvang;Best;2e halfjaar 2023;1500.0;49.0
5954;Totaal exclusief verblijf en opvang;Best;2023;1620.0;52.0
5955;Totaal exclusief verblijf en opvang;Beuningen;1e halfjaar 2019;;
5956;Totaal exclusief verblijf en opvang;Beuningen;2e halfjaar 2019;;
5957;Totaal exclusief verblijf en opvang;Beuningen;2019;;
5958;Totaal exclusief verblijf en opvang;Beuningen;1e halfjaar 2020;;
5959;Totaal exclusief verblijf en opvang;Beuningen;2e halfjaar 2020;;
5960;Totaal exclusief verblijf en opvang;Beuningen;2020;;
5961;Totaal exclusief verblijf en opvang;Beuningen;1e halfjaar 2021;1470.0;56.0
5962;Totaal exclusief verblijf en opvang;Beuningen;2e halfjaar 2021;1480.0;57.0
5963;Totaal exclusief verblijf en opvang;Beuningen;2021;1620.0;62.0
5964;Totaal exclusief verblijf en opvang;Beuningen;1e halfjaar 2022;1505.0;57.0
5965;Totaal exclusief verblijf en opvang;Beuningen;2e halfjaar 2022;1535.0;59.0
5966;Totaal exclusief verblijf en opvang;Beuningen;2022;1660.0;63.0
5967;Totaal exclusief verblijf en opvang;Beuningen;1e halfjaar 2023;1565.0;59.0
5968;Totaal exclusief verblijf en opvang;Beuningen;2e halfjaar 2023;1580.0;59.0
5969;Totaal exclusief verblijf en opvang;Beuningen;2023;1725.0;65.0
5970;Totaal exclusief verblijf en opvang;Beverwijk;1e halfjaar 2019;2370.0;58.0
5971;Totaal exclusief verblijf en opvang;Beverwijk;2e halfjaar 2019;2450.0;60.0
5972;Totaal exclusief verblijf en opvang;Beverwijk;2019;2635.0;64.0
5973;Totaal exclusief verblijf en opvang;Beverwijk;1e halfjaar 2020;2490.0;60.0
5974;Totaal exclusief verblijf en opvang;Beverwijk;2e halfjaar 2020;2465.0;59.0
5975;Totaal exclusief verblijf en opvang;Beverwijk;2020;2655.0;64.0
5976;Totaal exclusief verblijf en opvang;Beverwijk;1e halfjaar 2021;2480.0;59.0
5977;Totaal exclusief verblijf en opvang;Beverwijk;2e halfjaar 2021;2540.0;61.0
5978;Totaal exclusief verblijf en opvang;Beverwijk;2021;2740.0;65.0
5979;Totaal exclusief verblijf en opvang;Beverwijk;1e halfjaar 2022;2575.0;61.0
5980;Totaal exclusief verblijf en opvang;Beverwijk;2e halfjaar 2022;2615.0;62.0
5981;Totaal exclusief verblijf en opvang;Beverwijk;2022;2810.0;67.0
5982;Totaal exclusief verblijf en opvang;Beverwijk;1e halfjaar 2023;2610.0;61.0
5983;Totaal exclusief verblijf en opvang;Beverwijk;2e halfjaar 2023;2580.0;60.0
5984;Totaal exclusief verblijf en opvang;Beverwijk;2023;2795.0;65.0
5985;Totaal exclusief verblijf en opvang;De Bilt;1e halfjaar 2019;2380.0;56.0
5986;Totaal exclusief verblijf en opvang;De Bilt;2e halfjaar 2019;2920.0;68.0
5987;Totaal exclusief verblijf en opvang;De Bilt;2019;3090.0;72.0
5988;Totaal exclusief verblijf en opvang;De Bilt;1e halfjaar 2020;2865.0;66.0
5989;Totaal exclusief verblijf en opvang;De Bilt;2e halfjaar 2020;2810.0;65.0
5990;Totaal exclusief verblijf en opvang;De Bilt;2020;3050.0;71.0
5991;Totaal exclusief verblijf en opvang;De Bilt;1e halfjaar 2021;2765.0;64.0
5992;Totaal exclusief verblijf en opvang;De Bilt;2e halfjaar 2021;2755.0;64.0
5993;Totaal exclusief verblijf en opvang;De Bilt;2021;2990.0;69.0
5994;Totaal exclusief verblijf en opvang;De Bilt;1e halfjaar 2022;2495.0;57.0
5995;Totaal exclusief verblijf en opvang;De Bilt;2e halfjaar 2022;2470.0;57.0
5996;Totaal exclusief verblijf en opvang;De Bilt;2022;2715.0;62.0
5997;Totaal exclusief verblijf en opvang;De Bilt;1e halfjaar 2023;2380.0;54.0
5998;Totaal exclusief verblijf en opvang;De Bilt;2e halfjaar 2023;2355.0;54.0
5999;Totaal exclusief verblijf en opvang;De Bilt;2023;2545.0;58.0
6000;Totaal exclusief verblijf en opvang;Bladel;1e halfjaar 2019;1225.0;61.0
6001;Totaal exclusief verblijf en opvang;Bladel;2e halfjaar 2019;1275.0;63.0
6002;Totaal exclusief verblijf en opvang;Bladel;2019;1365.0;68.0
6003;Totaal exclusief verblijf en opvang;Bladel;1e halfjaar 2020;1285.0;63.0
6004;Totaal exclusief verblijf en opvang;Bladel;2e halfjaar 2020;1310.0;64.0
6005;Totaal exclusief verblijf en opvang;Bladel;2020;1430.0;70.0
6006;Totaal exclusief verblijf en opvang;Bladel;1e halfjaar 2021;1300.0;63.0
6007;Totaal exclusief verblijf en opvang;Bladel;2e halfjaar 2021;1340.0;65.0
6008;Totaal exclusief verblijf en opvang;Bladel;2021;1445.0;70.0
6009;Totaal exclusief verblijf en opvang;Bladel;1e halfjaar 2022;1365.0;66.0
6010;Totaal exclusief verblijf en opvang;Bladel;2e halfjaar 2022;1395.0;67.0
6011;Totaal exclusief verblijf en opvang;Bladel;2022;1510.0;73.0
6012;Totaal exclusief verblijf en opvang;Bladel;1e halfjaar 2023;1415.0;67.0
6013;Totaal exclusief verblijf en opvang;Bladel;2e halfjaar 2023;1395.0;66.0
6014;Totaal exclusief verblijf en opvang;Bladel;2023;1525.0;73.0
6015;Totaal exclusief verblijf en opvang;Blaricum;1e halfjaar 2019;195.0;17.0
6016;Totaal exclusief verblijf en opvang;Blaricum;2e halfjaar 2019;220.0;20.0
6017;Totaal exclusief verblijf en opvang;Blaricum;2019;235.0;21.0
6018;Totaal exclusief verblijf en opvang;Blaricum;1e halfjaar 2020;350.0;30.0
6019;Totaal exclusief verblijf en opvang;Blaricum;2e halfjaar 2020;395.0;34.0
6020;Totaal exclusief verblijf en opvang;Blaricum;2020;415.0;36.0
6021;Totaal exclusief verblijf en opvang;Blaricum;1e halfjaar 2021;445.0;37.0
6022;Totaal exclusief verblijf en opvang;Blaricum;2e halfjaar 2021;450.0;38.0
6023;Totaal exclusief verblijf en opvang;Blaricum;2021;500.0;42.0
6024;Totaal exclusief verblijf en opvang;Blaricum;1e halfjaar 2022;445.0;36.0
6025;Totaal exclusief verblijf en opvang;Blaricum;2e halfjaar 2022;500.0;40.0
6026;Totaal exclusief verblijf en opvang;Blaricum;2022;530.0;43.0
6027;Totaal exclusief verblijf en opvang;Blaricum;1e halfjaar 2023;510.0;41.0
6028;Totaal exclusief verblijf en opvang;Blaricum;2e halfjaar 2023;525.0;42.0
6029;Totaal exclusief verblijf en opvang;Blaricum;2023;570.0;46.0
6030;Totaal exclusief verblijf en opvang;Bloemendaal;1e halfjaar 2019;1340.0;57.0
6031;Totaal exclusief verblijf en opvang;Bloemendaal;2e halfjaar 2019;1395.0;60.0
6032;Totaal exclusief verblijf en opvang;Bloemendaal;2019;1500.0;64.0
6033;Totaal exclusief verblijf en opvang;Bloemendaal;1e halfjaar 2020;1395.0;59.0
6034;Totaal exclusief verblijf en opvang;Bloemendaal;2e halfjaar 2020;1415.0;60.0
6035;Totaal exclusief verblijf en opvang;Bloemendaal;2020;1515.0;64.0
6036;Totaal exclusief verblijf en opvang;Bloemendaal;1e halfjaar 2021;1400.0;60.0
6037;Totaal exclusief verblijf en opvang;Bloemendaal;2e halfjaar 2021;1420.0;60.0
6038;Totaal exclusief verblijf en opvang;Bloemendaal;2021;1545.0;66.0
6039;Totaal exclusief verblijf en opvang;Bloemendaal;1e halfjaar 2022;1410.0;59.0
6040;Totaal exclusief verblijf en opvang;Bloemendaal;2e halfjaar 2022;1430.0;60.0
6041;Totaal exclusief verblijf en opvang;Bloemendaal;2022;1565.0;66.0
6042;Totaal exclusief verblijf en opvang;Bloemendaal;1e halfjaar 2023;1440.0;60.0
6043;Totaal exclusief verblijf en opvang;Bloemendaal;2e halfjaar 2023;1430.0;60.0
6044;Totaal exclusief verblijf en opvang;Bloemendaal;2023;1565.0;65.0
6045;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;1e halfjaar 2019;1505.0;44.0
6046;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2e halfjaar 2019;1500.0;44.0
6047;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2019;1630.0;47.0
6048;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;1e halfjaar 2020;1530.0;44.0
6049;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2e halfjaar 2020;1550.0;44.0
6050;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2020;1675.0;48.0
6051;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;1e halfjaar 2021;1560.0;44.0
6052;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2e halfjaar 2021;1520.0;43.0
6053;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2021;1690.0;48.0
6054;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;1e halfjaar 2022;1550.0;43.0
6055;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2e halfjaar 2022;1545.0;43.0
6056;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2022;1695.0;47.0
6057;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;1e halfjaar 2023;1575.0;43.0
6058;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2e halfjaar 2023;1590.0;44.0
6059;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2023;1750.0;48.0
6060;Totaal exclusief verblijf en opvang;Boekel;1e halfjaar 2019;490.0;46.0
6061;Totaal exclusief verblijf en opvang;Boekel;2e halfjaar 2019;475.0;45.0
6062;Totaal exclusief verblijf en opvang;Boekel;2019;540.0;51.0
6063;Totaal exclusief verblijf en opvang;Boekel;1e halfjaar 2020;505.0;47.0
6064;Totaal exclusief verblijf en opvang;Boekel;2e halfjaar 2020;515.0;48.0
6065;Totaal exclusief verblijf en opvang;Boekel;2020;555.0;51.0
6066;Totaal exclusief verblijf en opvang;Boekel;1e halfjaar 2021;535.0;49.0
6067;Totaal exclusief verblijf en opvang;Boekel;2e halfjaar 2021;550.0;50.0
6068;Totaal exclusief verblijf en opvang;Boekel;2021;595.0;54.0
6069;Totaal exclusief verblijf en opvang;Boekel;1e halfjaar 2022;560.0;51.0
6070;Totaal exclusief verblijf en opvang;Boekel;2e halfjaar 2022;580.0;53.0
6071;Totaal exclusief verblijf en opvang;Boekel;2022;620.0;56.0
6072;Totaal exclusief verblijf en opvang;Boekel;1e halfjaar 2023;635.0;57.0
6073;Totaal exclusief verblijf en opvang;Boekel;2e halfjaar 2023;645.0;58.0
6074;Totaal exclusief verblijf en opvang;Boekel;2023;690.0;62.0
6075;Totaal exclusief verblijf en opvang;Borger-Odoorn;1e halfjaar 2019;1875.0;74.0
6076;Totaal exclusief verblijf en opvang;Borger-Odoorn;2e halfjaar 2019;1915.0;75.0
6077;Totaal exclusief verblijf en opvang;Borger-Odoorn;2019;2080.0;82.0
6078;Totaal exclusief verblijf en opvang;Borger-Odoorn;1e halfjaar 2020;1900.0;74.0
6079;Totaal exclusief verblijf en opvang;Borger-Odoorn;2e halfjaar 2020;1925.0;75.0
6080;Totaal exclusief verblijf en opvang;Borger-Odoorn;2020;2075.0;81.0
6081;Totaal exclusief verblijf en opvang;Borger-Odoorn;1e halfjaar 2021;1930.0;75.0
6082;Totaal exclusief verblijf en opvang;Borger-Odoorn;2e halfjaar 2021;1935.0;76.0
6083;Totaal exclusief verblijf en opvang;Borger-Odoorn;2021;2110.0;82.0
6084;Totaal exclusief verblijf en opvang;Borger-Odoorn;1e halfjaar 2022;1935.0;75.0
6085;Totaal exclusief verblijf en opvang;Borger-Odoorn;2e halfjaar 2022;1940.0;76.0
6086;Totaal exclusief verblijf en opvang;Borger-Odoorn;2022;2110.0;82.0
6087;Totaal exclusief verblijf en opvang;Borger-Odoorn;1e halfjaar 2023;1985.0;77.0
6088;Totaal exclusief verblijf en opvang;Borger-Odoorn;2e halfjaar 2023;1980.0;76.0
6089;Totaal exclusief verblijf en opvang;Borger-Odoorn;2023;2165.0;84.0
6090;Totaal exclusief verblijf en opvang;Borne;1e halfjaar 2019;1410.0;61.0
6091;Totaal exclusief verblijf en opvang;Borne;2e halfjaar 2019;1570.0;68.0
6092;Totaal exclusief verblijf en opvang;Borne;2019;1685.0;73.0
6093;Totaal exclusief verblijf en opvang;Borne;1e halfjaar 2020;1795.0;77.0
6094;Totaal exclusief verblijf en opvang;Borne;2e halfjaar 2020;1810.0;78.0
6095;Totaal exclusief verblijf en opvang;Borne;2020;1945.0;83.0
6096;Totaal exclusief verblijf en opvang;Borne;1e halfjaar 2021;1820.0;77.0
6097;Totaal exclusief verblijf en opvang;Borne;2e halfjaar 2021;1860.0;79.0
6098;Totaal exclusief verblijf en opvang;Borne;2021;2010.0;85.0
6099;Totaal exclusief verblijf en opvang;Borne;1e halfjaar 2022;1880.0;78.0
6100;Totaal exclusief verblijf en opvang;Borne;2e halfjaar 2022;1880.0;78.0
6101;Totaal exclusief verblijf en opvang;Borne;2022;2030.0;85.0
6102;Totaal exclusief verblijf en opvang;Borne;1e halfjaar 2023;1770.0;72.0
6103;Totaal exclusief verblijf en opvang;Borne;2e halfjaar 2023;1805.0;74.0
6104;Totaal exclusief verblijf en opvang;Borne;2023;1930.0;79.0
6105;Totaal exclusief verblijf en opvang;Borsele;1e halfjaar 2019;1445.0;63.0
6106;Totaal exclusief verblijf en opvang;Borsele;2e halfjaar 2019;1485.0;65.0
6107;Totaal exclusief verblijf en opvang;Borsele;2019;1535.0;67.0
6108;Totaal exclusief verblijf en opvang;Borsele;1e halfjaar 2020;1525.0;67.0
6109;Totaal exclusief verblijf en opvang;Borsele;2e halfjaar 2020;1565.0;69.0
6110;Totaal exclusief verblijf en opvang;Borsele;2020;1650.0;73.0
6111;Totaal exclusief verblijf en opvang;Borsele;1e halfjaar 2021;1565.0;69.0
6112;Totaal exclusief verblijf en opvang;Borsele;2e halfjaar 2021;1540.0;67.0
6113;Totaal exclusief verblijf en opvang;Borsele;2021;1660.0;73.0
6114;Totaal exclusief verblijf en opvang;Borsele;1e halfjaar 2022;1505.0;66.0
6115;Totaal exclusief verblijf en opvang;Borsele;2e halfjaar 2022;1560.0;68.0
6116;Totaal exclusief verblijf en opvang;Borsele;2022;1650.0;72.0
6117;Totaal exclusief verblijf en opvang;Borsele;1e halfjaar 2023;1615.0;70.0
6118;Totaal exclusief verblijf en opvang;Borsele;2e halfjaar 2023;1610.0;70.0
6119;Totaal exclusief verblijf en opvang;Borsele;2023;1735.0;75.0
6120;Totaal exclusief verblijf en opvang;Boxmeer;1e halfjaar 2019;;
6121;Totaal exclusief verblijf en opvang;Boxmeer;2e halfjaar 2019;;
6122;Totaal exclusief verblijf en opvang;Boxmeer;2019;;
6123;Totaal exclusief verblijf en opvang;Boxmeer;1e halfjaar 2020;;
6124;Totaal exclusief verblijf en opvang;Boxmeer;2e halfjaar 2020;;
6125;Totaal exclusief verblijf en opvang;Boxmeer;2020;;
6126;Totaal exclusief verblijf en opvang;Boxmeer;1e halfjaar 2021;;
6127;Totaal exclusief verblijf en opvang;Boxmeer;2e halfjaar 2021;;
6128;Totaal exclusief verblijf en opvang;Boxmeer;2021;;
6129;Totaal exclusief verblijf en opvang;Boxmeer;1e halfjaar 2022;;
6130;Totaal exclusief verblijf en opvang;Boxmeer;2e halfjaar 2022;;
6131;Totaal exclusief verblijf en opvang;Boxmeer;2022;;
6132;Totaal exclusief verblijf en opvang;Boxmeer;1e halfjaar 2023;;
6133;Totaal exclusief verblijf en opvang;Boxmeer;2e halfjaar 2023;;
6134;Totaal exclusief verblijf en opvang;Boxmeer;2023;;
6135;Totaal exclusief verblijf en opvang;Boxtel;1e halfjaar 2019;1590.0;52.0
6136;Totaal exclusief verblijf en opvang;Boxtel;2e halfjaar 2019;1675.0;54.0
6137;Totaal exclusief verblijf en opvang;Boxtel;2019;1780.0;58.0
6138;Totaal exclusief verblijf en opvang;Boxtel;1e halfjaar 2020;2045.0;66.0
6139;Totaal exclusief verblijf en opvang;Boxtel;2e halfjaar 2020;2095.0;68.0
6140;Totaal exclusief verblijf en opvang;Boxtel;2020;2220.0;72.0
6141;Totaal exclusief verblijf en opvang;Boxtel;1e halfjaar 2021;2070.0;63.0
6142;Totaal exclusief verblijf en opvang;Boxtel;2e halfjaar 2021;2085.0;63.0
6143;Totaal exclusief verblijf en opvang;Boxtel;2021;2240.0;68.0
6144;Totaal exclusief verblijf en opvang;Boxtel;1e halfjaar 2022;2090.0;63.0
6145;Totaal exclusief verblijf en opvang;Boxtel;2e halfjaar 2022;2075.0;63.0
6146;Totaal exclusief verblijf en opvang;Boxtel;2022;2255.0;68.0
6147;Totaal exclusief verblijf en opvang;Boxtel;1e halfjaar 2023;2140.0;63.0
6148;Totaal exclusief verblijf en opvang;Boxtel;2e halfjaar 2023;2140.0;63.0
6149;Totaal exclusief verblijf en opvang;Boxtel;2023;2295.0;68.0
6150;Totaal exclusief verblijf en opvang;Breda;1e halfjaar 2019;14350.0;78.0
6151;Totaal exclusief verblijf en opvang;Breda;2e halfjaar 2019;14620.0;80.0
6152;Totaal exclusief verblijf en opvang;Breda;2019;15625.0;85.0
6153;Totaal exclusief verblijf en opvang;Breda;1e halfjaar 2020;14590.0;79.0
6154;Totaal exclusief verblijf en opvang;Breda;2e halfjaar 2020;14520.0;79.0
6155;Totaal exclusief verblijf en opvang;Breda;2020;15505.0;84.0
6156;Totaal exclusief verblijf en opvang;Breda;1e halfjaar 2021;14550.0;79.0
6157;Totaal exclusief verblijf en opvang;Breda;2e halfjaar 2021;14610.0;79.0
6158;Totaal exclusief verblijf en opvang;Breda;2021;15630.0;85.0
6159;Totaal exclusief verblijf en opvang;Breda;1e halfjaar 2022;14380.0;78.0
6160;Totaal exclusief verblijf en opvang;Breda;2e halfjaar 2022;14265.0;77.0
6161;Totaal exclusief verblijf en opvang;Breda;2022;15420.0;83.0
6162;Totaal exclusief verblijf en opvang;Breda;1e halfjaar 2023;14220.0;76.0
6163;Totaal exclusief verblijf en opvang;Breda;2e halfjaar 2023;14255.0;76.0
6164;Totaal exclusief verblijf en opvang;Breda;2023;15245.0;82.0
6165;Totaal exclusief verblijf en opvang;Brielle;1e halfjaar 2019;1090.0;63.0
6166;Totaal exclusief verblijf en opvang;Brielle;2e halfjaar 2019;1100.0;64.0
6167;Totaal exclusief verblijf en opvang;Brielle;2019;1190.0;69.0
6168;Totaal exclusief verblijf en opvang;Brielle;1e halfjaar 2020;1015.0;59.0
6169;Totaal exclusief verblijf en opvang;Brielle;2e halfjaar 2020;1030.0;60.0
6170;Totaal exclusief verblijf en opvang;Brielle;2020;1100.0;64.0
6171;Totaal exclusief verblijf en opvang;Brielle;1e halfjaar 2021;1065.0;61.0
6172;Totaal exclusief verblijf en opvang;Brielle;2e halfjaar 2021;1085.0;62.0
6173;Totaal exclusief verblijf en opvang;Brielle;2021;1160.0;67.0
6174;Totaal exclusief verblijf en opvang;Brielle;1e halfjaar 2022;1100.0;62.0
6175;Totaal exclusief verblijf en opvang;Brielle;2e halfjaar 2022;1115.0;63.0
6176;Totaal exclusief verblijf en opvang;Brielle;2022;1205.0;68.0
6177;Totaal exclusief verblijf en opvang;Brielle;1e halfjaar 2023;;
6178;Totaal exclusief verblijf en opvang;Brielle;2e halfjaar 2023;;
6179;Totaal exclusief verblijf en opvang;Brielle;2023;;
6180;Totaal exclusief verblijf en opvang;Bronckhorst;1e halfjaar 2019;1970.0;54.0
6181;Totaal exclusief verblijf en opvang;Bronckhorst;2e halfjaar 2019;2090.0;58.0
6182;Totaal exclusief verblijf en opvang;Bronckhorst;2019;2260.0;62.0
6183;Totaal exclusief verblijf en opvang;Bronckhorst;1e halfjaar 2020;2170.0;60.0
6184;Totaal exclusief verblijf en opvang;Bronckhorst;2e halfjaar 2020;2150.0;60.0
6185;Totaal exclusief verblijf en opvang;Bronckhorst;2020;2395.0;66.0
6186;Totaal exclusief verblijf en opvang;Bronckhorst;1e halfjaar 2021;2120.0;59.0
6187;Totaal exclusief verblijf en opvang;Bronckhorst;2e halfjaar 2021;2180.0;60.0
6188;Totaal exclusief verblijf en opvang;Bronckhorst;2021;2380.0;66.0
6189;Totaal exclusief verblijf en opvang;Bronckhorst;1e halfjaar 2022;2200.0;61.0
6190;Totaal exclusief verblijf en opvang;Bronckhorst;2e halfjaar 2022;2075.0;58.0
6191;Totaal exclusief verblijf en opvang;Bronckhorst;2022;2425.0;67.0
6192;Totaal exclusief verblijf en opvang;Bronckhorst;1e halfjaar 2023;1950.0;54.0
6193;Totaal exclusief verblijf en opvang;Bronckhorst;2e halfjaar 2023;2070.0;57.0
6194;Totaal exclusief verblijf en opvang;Bronckhorst;2023;2255.0;62.0
6195;Totaal exclusief verblijf en opvang;Brummen;1e halfjaar 2019;1420.0;69.0
6196;Totaal exclusief verblijf en opvang;Brummen;2e halfjaar 2019;1445.0;70.0
6197;Totaal exclusief verblijf en opvang;Brummen;2019;1550.0;75.0
6198;Totaal exclusief verblijf en opvang;Brummen;1e halfjaar 2020;1460.0;70.0
6199;Totaal exclusief verblijf en opvang;Brummen;2e halfjaar 2020;1490.0;72.0
6200;Totaal exclusief verblijf en opvang;Brummen;2020;1610.0;78.0
6201;Totaal exclusief verblijf en opvang;Brummen;1e halfjaar 2021;1415.0;68.0
6202;Totaal exclusief verblijf en opvang;Brummen;2e halfjaar 2021;1395.0;67.0
6203;Totaal exclusief verblijf en opvang;Brummen;2021;1515.0;73.0
6204;Totaal exclusief verblijf en opvang;Brummen;1e halfjaar 2022;1405.0;67.0
6205;Totaal exclusief verblijf en opvang;Brummen;2e halfjaar 2022;1405.0;67.0
6206;Totaal exclusief verblijf en opvang;Brummen;2022;1530.0;73.0
6207;Totaal exclusief verblijf en opvang;Brummen;1e halfjaar 2023;1380.0;65.0
6208;Totaal exclusief verblijf en opvang;Brummen;2e halfjaar 2023;1390.0;66.0
6209;Totaal exclusief verblijf en opvang;Brummen;2023;1510.0;72.0
6210;Totaal exclusief verblijf en opvang;Brunssum;1e halfjaar 2019;2385.0;85.0
6211;Totaal exclusief verblijf en opvang;Brunssum;2e halfjaar 2019;2395.0;85.0
6212;Totaal exclusief verblijf en opvang;Brunssum;2019;2600.0;93.0
6213;Totaal exclusief verblijf en opvang;Brunssum;1e halfjaar 2020;2710.0;97.0
6214;Totaal exclusief verblijf en opvang;Brunssum;2e halfjaar 2020;2755.0;99.0
6215;Totaal exclusief verblijf en opvang;Brunssum;2020;2965.0;107.0
6216;Totaal exclusief verblijf en opvang;Brunssum;1e halfjaar 2021;2730.0;99.0
6217;Totaal exclusief verblijf en opvang;Brunssum;2e halfjaar 2021;2735.0;99.0
6218;Totaal exclusief verblijf en opvang;Brunssum;2021;2950.0;107.0
6219;Totaal exclusief verblijf en opvang;Brunssum;1e halfjaar 2022;2820.0;102.0
6220;Totaal exclusief verblijf en opvang;Brunssum;2e halfjaar 2022;2980.0;108.0
6221;Totaal exclusief verblijf en opvang;Brunssum;2022;3155.0;114.0
6222;Totaal exclusief verblijf en opvang;Brunssum;1e halfjaar 2023;2950.0;107.0
6223;Totaal exclusief verblijf en opvang;Brunssum;2e halfjaar 2023;3055.0;110.0
6224;Totaal exclusief verblijf en opvang;Brunssum;2023;3265.0;118.0
6225;Totaal exclusief verblijf en opvang;Bunnik;1e halfjaar 2019;755.0;50.0
6226;Totaal exclusief verblijf en opvang;Bunnik;2e halfjaar 2019;760.0;50.0
6227;Totaal exclusief verblijf en opvang;Bunnik;2019;830.0;55.0
6228;Totaal exclusief verblijf en opvang;Bunnik;1e halfjaar 2020;730.0;48.0
6229;Totaal exclusief verblijf en opvang;Bunnik;2e halfjaar 2020;760.0;50.0
6230;Totaal exclusief verblijf en opvang;Bunnik;2020;825.0;54.0
6231;Totaal exclusief verblijf en opvang;Bunnik;1e halfjaar 2021;725.0;47.0
6232;Totaal exclusief verblijf en opvang;Bunnik;2e halfjaar 2021;715.0;47.0
6233;Totaal exclusief verblijf en opvang;Bunnik;2021;775.0;51.0
6234;Totaal exclusief verblijf en opvang;Bunnik;1e halfjaar 2022;740.0;47.0
6235;Totaal exclusief verblijf en opvang;Bunnik;2e halfjaar 2022;750.0;48.0
6236;Totaal exclusief verblijf en opvang;Bunnik;2022;820.0;53.0
6237;Totaal exclusief verblijf en opvang;Bunnik;1e halfjaar 2023;755.0;47.0
6238;Totaal exclusief verblijf en opvang;Bunnik;2e halfjaar 2023;750.0;47.0
6239;Totaal exclusief verblijf en opvang;Bunnik;2023;830.0;52.0
6240;Totaal exclusief verblijf en opvang;Bunschoten;1e halfjaar 2019;960.0;44.0
6241;Totaal exclusief verblijf en opvang;Bunschoten;2e halfjaar 2019;1005.0;47.0
6242;Totaal exclusief verblijf en opvang;Bunschoten;2019;1060.0;49.0
6243;Totaal exclusief verblijf en opvang;Bunschoten;1e halfjaar 2020;1200.0;55.0
6244;Totaal exclusief verblijf en opvang;Bunschoten;2e halfjaar 2020;1215.0;56.0
6245;Totaal exclusief verblijf en opvang;Bunschoten;2020;1295.0;59.0
6246;Totaal exclusief verblijf en opvang;Bunschoten;1e halfjaar 2021;1260.0;57.0
6247;Totaal exclusief verblijf en opvang;Bunschoten;2e halfjaar 2021;1300.0;59.0
6248;Totaal exclusief verblijf en opvang;Bunschoten;2021;1370.0;62.0
6249;Totaal exclusief verblijf en opvang;Bunschoten;1e halfjaar 2022;1300.0;58.0
6250;Totaal exclusief verblijf en opvang;Bunschoten;2e halfjaar 2022;1315.0;59.0
6251;Totaal exclusief verblijf en opvang;Bunschoten;2022;1405.0;63.0
6252;Totaal exclusief verblijf en opvang;Bunschoten;1e halfjaar 2023;1315.0;58.0
6253;Totaal exclusief verblijf en opvang;Bunschoten;2e halfjaar 2023;1330.0;59.0
6254;Totaal exclusief verblijf en opvang;Bunschoten;2023;1420.0;63.0
6255;Totaal exclusief verblijf en opvang;Buren;1e halfjaar 2019;820.0;31.0
6256;Totaal exclusief verblijf en opvang;Buren;2e halfjaar 2019;875.0;33.0
6257;Totaal exclusief verblijf en opvang;Buren;2019;940.0;35.0
6258;Totaal exclusief verblijf en opvang;Buren;1e halfjaar 2020;1055.0;39.0
6259;Totaal exclusief verblijf en opvang;Buren;2e halfjaar 2020;1105.0;41.0
6260;Totaal exclusief verblijf en opvang;Buren;2020;1185.0;44.0
6261;Totaal exclusief verblijf en opvang;Buren;1e halfjaar 2021;1095.0;41.0
6262;Totaal exclusief verblijf en opvang;Buren;2e halfjaar 2021;1130.0;42.0
6263;Totaal exclusief verblijf en opvang;Buren;2021;1235.0;46.0
6264;Totaal exclusief verblijf en opvang;Buren;1e halfjaar 2022;1110.0;41.0
6265;Totaal exclusief verblijf en opvang;Buren;2e halfjaar 2022;1165.0;43.0
