ID;Geslacht;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;TotaalWerkzaamOpWoonadres_2;Thuiswerkers_3;WerkzaamInEigenWoning_4;WerkzaamMetThuisAlsUitvalsbasis_5;WerkzaamInAparteRuimteOfGrondstuk_6;VastWerkadres_7;GeenVastWerkadres_8;LiggingWerkadresOnbekend_9;k_0Tot8Kilometer_10;k_8Tot18Kilometer_11;k_18Tot32Kilometer_12;k_32KilometerEnMeer_13;ReisafstandOnbekend_14;Auto_15;Fiets_16;BusTramMetro_17;Trein_18;TeVoet_19;OverigVervoermiddel_20;OnbekendVervoermiddel_21
630;Mannen;Herkomst: niet-westerse allochtoon;1999;258.0;7.0;;;;;211.0;20.0;20.0;88.0;58.0;35.0;29.0;49.0;117.0;43.0;30.0;9.0;9.0;16.0;34.0
631;Mannen;Herkomst: niet-westerse allochtoon;2000;285.0;8.0;;;;;236.0;18.0;22.0;100.0;63.0;37.0;26.0;58.0;142.0;41.0;33.0;13.0;7.0;14.0;34.0
632;Mannen;Herkomst: niet-westerse allochtoon;2001 voor revisie;302.0;8.0;;;;;247.0;30.0;18.0;112.0;57.0;38.0;31.0;65.0;139.0;42.0;29.0;16.0;12.0;20.0;44.0
633;Mannen;Herkomst: niet-westerse allochtoon;2001 na revisie;302.0;8.0;;;;;244.0;32.0;17.0;108.0;57.0;37.0;32.0;68.0;137.0;41.0;28.0;17.0;12.0;20.0;47.0
634;Mannen;Herkomst: niet-westerse allochtoon;2002;318.0;10.0;;;;;254.0;31.0;22.0;104.0;66.0;35.0;36.0;77.0;144.0;46.0;35.0;13.0;10.0;18.0;51.0
635;Mannen;Herkomst: niet-westerse allochtoon;2003;312.0;11.0;;;;;248.0;31.0;22.0;96.0;68.0;35.0;31.0;83.0;151.0;42.0;28.0;14.0;10.0;15.0;52.0
636;Mannen;Herkomst: niet-westerse allochtoon;2004;318.0;9.0;;;;;258.0;27.0;23.0;117.0;60.0;38.0;31.0;72.0;151.0;48.0;33.0;10.0;9.0;20.0;46.0
637;Mannen;Herkomst: niet-westerse allochtoon;2005;336.0;10.0;;;;;265.0;38.0;22.0;98.0;62.0;49.0;36.0;91.0;158.0;41.0;31.0;15.0;9.0;22.0;60.0
638;Mannen;Herkomst: niet-westerse allochtoon;2006;337.0;10.0;;;;;268.0;34.0;25.0;103.0;65.0;40.0;35.0;93.0;162.0;44.0;30.0;15.0;9.0;20.0;56.0
639;Mannen;Herkomst: niet-westerse allochtoon;2007;368.0;10.0;;;;;296.0;35.0;27.0;112.0;76.0;47.0;40.0;92.0;174.0;62.0;27.0;18.0;9.0;22.0;56.0
640;Mannen;Herkomst: niet-westerse allochtoon;2008;399.0;31.0;28.0;7.0;21.0;3.0;326.0;43.0;;120.0;81.0;45.0;36.0;116.0;176.0;58.0;29.0;20.0;13.0;24.0;80.0
641;Mannen;Herkomst: niet-westerse allochtoon;2009;387.0;32.0;29.0;4.0;25.0;3.0;312.0;42.0;;118.0;65.0;47.0;36.0;120.0;167.0;53.0;34.0;19.0;11.0;19.0;84.0
642;Mannen;Herkomst: niet-westerse allochtoon;2010;379.0;29.0;26.0;5.0;21.0;2.0;316.0;34.0;;;;;;;;;;;;;
643;Mannen;Herkomst: niet-westerse allochtoon;2011;395.0;37.0;34.0;8.0;26.0;4.0;322.0;35.0;;;;;;;;;;;;;
644;Mannen;Herkomst: niet-westerse allochtoon;2012;394.0;38.0;36.0;11.0;26.0;2.0;321.0;34.0;;;;;;;;;;;;;
645;Mannen;Herkomst: niet-westerse allochtoon;2013;369.0;37.0;35.0;10.0;24.0;2.0;295.0;37.0;;;;;;;;;;;;;
646;Mannen;Herkomst: onbekend;1996;;;;;;;;;;;;;;;;;;;;;
647;Mannen;Herkomst: onbekend;1997;;;;;;;;;;;;;;;;;;;;;
648;Mannen;Herkomst: onbekend;1998;;;;;;;;;;;;;;;;;;;;;
649;Mannen;Herkomst: onbekend;1999;;;;;;;;;;;;;;;;;;;;;
650;Mannen;Herkomst: onbekend;2000;;;;;;;;;;;;;;;;;;;;;
651;Mannen;Herkomst: onbekend;2001 voor revisie;;;;;;;;;;;;;;;;;;;;;
652;Mannen;Herkomst: onbekend;2001 na revisie;;;;;;;;;;;;;;;;;;;;;
653;Mannen;Herkomst: onbekend;2002;;;;;;;;;;;;;;;;;;;;;
654;Mannen;Herkomst: onbekend;2003;;;;;;;;;;;;;;;;;;;;;
655;Mannen;Herkomst: onbekend;2004;;;;;;;;;;;;;;;;;;;;;
656;Mannen;Herkomst: onbekend;2005;;;;;;;;;;;;;;;;;;;;;
657;Mannen;Herkomst: onbekend;2006;;;;;;;;;;;;;;;;;;;;;
658;Mannen;Herkomst: onbekend;2007;;;;;;;;;;;;;;;;;;;;;
659;Mannen;Herkomst: onbekend;2008;;;;;;;;;;;;;;;;;;;;;
660;Mannen;Herkomst: onbekend;2009;;;;;;;;;;;;;;;;;;;;;
661;Mannen;Herkomst: onbekend;2010;;;;;;;;;;;;;;;;;;;;;
662;Mannen;Herkomst: onbekend;2011;;;;;;;;;;;;;;;;;;;;;
663;Mannen;Herkomst: onbekend;2012;;;;;;;;;;;;;;;;;;;;;
664;Mannen;Herkomst: onbekend;2013;;;;;;;;;;;;;;;;;;;;;
665;Mannen;4010;1996;500.0;34.0;;;;;380.0;52.0;34.0;182.0;91.0;60.0;54.0;112.0;198.0;114.0;26.0;24.0;17.0;19.0;102.0
666;Mannen;4010;1997;513.0;29.0;;;;;400.0;48.0;36.0;184.0;95.0;67.0;64.0;103.0;203.0;130.0;24.0;26.0;16.0;21.0;92.0
667;Mannen;4010;1998;547.0;31.0;;;;;424.0;58.0;34.0;193.0;98.0;69.0;73.0;114.0;214.0;122.0;30.0;29.0;25.0;23.0;104.0
668;Mannen;4010;1999;582.0;32.0;;;;;455.0;57.0;38.0;211.0;117.0;67.0;71.0;117.0;222.0;139.0;35.0;29.0;21.0;29.0;108.0
669;Mannen;4010;2000;591.0;35.0;;;;;455.0;65.0;36.0;217.0;108.0;74.0;64.0;128.0;235.0;125.0;39.0;30.0;21.0;24.0;117.0
670;Mannen;4010;2001 voor revisie;611.0;32.0;;;;;481.0;70.0;28.0;220.0;109.0;78.0;75.0;129.0;251.0;129.0;30.0;35.0;24.0;24.0;119.0
671;Mannen;4010;2001 na revisie;615.0;36.0;;;;;475.0;72.0;32.0;227.0;108.0;74.0;72.0;134.0;241.0;134.0;30.0;36.0;24.0;24.0;124.0
672;Mannen;4010;2002;619.0;35.0;;;;;477.0;75.0;32.0;218.0;112.0;77.0;75.0;137.0;257.0;129.0;31.0;32.0;19.0;25.0;127.0
673;Mannen;4010;2003;605.0;46.0;;;;;451.0;69.0;40.0;221.0;104.0;73.0;63.0;144.0;234.0;133.0;27.0;30.0;21.0;26.0;133.0
674;Mannen;4010;2004;605.0;48.0;;;;;450.0;72.0;34.0;209.0;101.0;72.0;78.0;145.0;242.0;125.0;24.0;31.0;20.0;27.0;136.0
675;Mannen;4010;2005;610.0;45.0;;;;;456.0;75.0;34.0;200.0;107.0;75.0;78.0;150.0;245.0;125.0;22.0;30.0;22.0;28.0;138.0
676;Mannen;4010;2006;616.0;41.0;;;;;464.0;77.0;34.0;200.0;112.0;77.0;75.0;153.0;254.0;126.0;26.0;32.0;16.0;28.0;135.0
677;Mannen;4010;2007;669.0;44.0;;;;;508.0;78.0;40.0;217.0;120.0;82.0;90.0;161.0;257.0;147.0;26.0;40.0;23.0;35.0;141.0
678;Mannen;4010;2008;684.0;101.0;89.0;21.0;68.0;12.0;517.0;65.0;;218.0;116.0;74.0;79.0;197.0;256.0;133.0;25.0;36.0;19.0;35.0;179.0
679;Mannen;4010;2009;667.0;98.0;85.0;20.0;65.0;13.0;502.0;67.0;;203.0;115.0;74.0;78.0;198.0;240.0;134.0;29.0;32.0;18.0;33.0;181.0
680;Mannen;4010;2010;658.0;105.0;89.0;23.0;66.0;16.0;495.0;57.0;;;;;;;;;;;;;
681;Mannen;4010;2011;655.0;110.0;93.0;27.0;67.0;17.0;485.0;59.0;;;;;;;;;;;;;
682;Mannen;4010;2012;637.0;107.0;93.0;27.0;66.0;14.0;473.0;56.0;;;;;;;;;;;;;
683;Mannen;4010;2013;667.0;110.0;101.0;32.0;70.0;9.0;493.0;61.0;2.0;;;;;;;;;;;;
684;Mannen;4060;1996;30.0;3.0;;;;;22.0;4.0;;11.0;5.0;4.0;2.0;8.0;13.0;6.0;;;;;8.0
685;Mannen;4060;1997;30.0;3.0;;;;;22.0;5.0;;9.0;5.0;4.0;4.0;8.0;14.0;4.0;;;;;8.0
686;Mannen;4060;1998;36.0;3.0;;;;;28.0;4.0;;13.0;6.0;6.0;4.0;8.0;17.0;7.0;;;;2.0;8.0
687;Mannen;4060;1999;37.0;3.0;;;;;29.0;4.0;;14.0;8.0;4.0;3.0;8.0;16.0;9.0;2.0;;;;7.0
688;Mannen;4060;2000;42.0;2.0;;;;;36.0;3.0;;16.0;8.0;6.0;6.0;7.0;23.0;9.0;;;;2.0;6.0
689;Mannen;4060;2001 voor revisie;37.0;4.0;;;;;26.0;7.0;;11.0;7.0;4.0;4.0;12.0;17.0;4.0;;2.0;;2.0;11.0
690;Mannen;4060;2001 na revisie;32.0;4.0;;;;;23.0;5.0;;10.0;6.0;3.0;3.0;10.0;16.0;4.0;;;;2.0;9.0
691;Mannen;4060;2002;40.0;3.0;;;;;29.0;6.0;;11.0;7.0;6.0;4.0;11.0;18.0;6.0;;;;2.0;10.0
692;Mannen;4060;2003;42.0;4.0;;;;;31.0;6.0;;12.0;7.0;7.0;5.0;11.0;19.0;6.0;;2.0;;3.0;10.0
693;Mannen;4060;2004;40.0;4.0;;;;;30.0;5.0;;14.0;6.0;5.0;4.0;11.0;17.0;8.0;2.0;;;2.0;10.0
694;Mannen;4060;2005;47.0;5.0;;;;;34.0;7.0;;15.0;8.0;6.0;5.0;13.0;21.0;9.0;;;;3.0;12.0
695;Mannen;4060;2006;52.0;6.0;;;;;37.0;7.0;2.0;15.0;9.0;6.0;6.0;16.0;23.0;8.0;2.0;2.0;;2.0;15.0
696;Mannen;4060;2007;46.0;4.0;;;;;35.0;6.0;;14.0;9.0;6.0;5.0;12.0;22.0;8.0;;;;2.0;11.0
697;Mannen;4060;2008;60.0;11.0;9.0;;8.0;2.0;42.0;7.0;;16.0;11.0;8.0;5.0;20.0;26.0;9.0;;2.0;;2.0;19.0
698;Mannen;4060;2009;58.0;10.0;9.0;;8.0;;42.0;7.0;;14.0;11.0;7.0;8.0;19.0;25.0;8.0;;2.0;;3.0;18.0
699;Mannen;4060;2010;55.0;11.0;10.0;;9.0;;37.0;7.0;;;;;;;;;;;;;
700;Mannen;4060;2011;55.0;8.0;7.0;2.0;5.0;;42.0;5.0;;;;;;;;;;;;;
701;Mannen;4060;2012;56.0;12.0;11.0;2.0;9.0;;38.0;6.0;;;;;;;;;;;;;
702;Mannen;4060;2013;58.0;13.0;11.0;3.0;8.0;2.0;41.0;5.0;;;;;;;;;;;;;
703;Mannen;4090;1996;1082.0;69.0;;;;;852.0;138.0;24.0;324.0;210.0;158.0;133.0;257.0;518.0;195.0;25.0;42.0;24.0;49.0;230.0
704;Mannen;4090;1997;1096.0;68.0;;;;;863.0;140.0;25.0;324.0;204.0;155.0;150.0;262.0;525.0;192.0;23.0;43.0;24.0;56.0;232.0
705;Mannen;4090;1998;1164.0;68.0;;;;;920.0;153.0;23.0;353.0;221.0;157.0;153.0;280.0;551.0;202.0;29.0;48.0;28.0;58.0;248.0
706;Mannen;4090;1999;1177.0;63.0;;;;;935.0;157.0;22.0;342.0;224.0;168.0;168.0;274.0;576.0;193.0;29.0;51.0;25.0;56.0;246.0
707;Mannen;4090;2000;1181.0;78.0;;;;;929.0;149.0;25.0;354.0;218.0;169.0;160.0;279.0;577.0;195.0;31.0;47.0;24.0;60.0;247.0
708;Mannen;4090;2001 voor revisie;1142.0;71.0;;;;;911.0;140.0;19.0;343.0;211.0;160.0;160.0;267.0;556.0;187.0;28.0;52.0;25.0;59.0;234.0
709;Mannen;4090;2001 na revisie;1056.0;72.0;;;;;832.0;133.0;19.0;318.0;193.0;148.0;142.0;256.0;505.0;171.0;24.0;50.0;24.0;55.0;227.0
710;Mannen;4090;2002;1056.0;79.0;;;;;824.0;132.0;21.0;315.0;190.0;145.0;144.0;262.0;507.0;170.0;26.0;40.0;24.0;59.0;230.0
711;Mannen;4090;2003;1059.0;79.0;;;;;816.0;139.0;26.0;307.0;189.0;154.0;137.0;272.0;498.0;181.0;21.0;39.0;25.0;55.0;240.0
712;Mannen;4090;2004;1037.0;81.0;;;;;794.0;138.0;24.0;297.0;185.0;137.0;144.0;275.0;488.0;170.0;22.0;41.0;18.0;58.0;239.0
713;Mannen;4090;2005;1036.0;77.0;;;;;798.0;136.0;25.0;282.0;188.0;142.0;148.0;277.0;485.0;175.0;24.0;41.0;21.0;56.0;234.0
714;Mannen;4090;2006;1067.0;77.0;;;;;823.0;144.0;23.0;302.0;191.0;145.0;150.0;279.0;497.0;179.0;25.0;42.0;24.0;60.0;241.0
715;Mannen;4090;2007;1068.0;73.0;;;;;823.0;148.0;24.0;290.0;186.0;152.0;154.0;285.0;503.0;171.0;23.0;48.0;21.0;60.0;241.0
716;Mannen;4090;2008;1121.0;176.0;143.0;26.0;117.0;33.0;831.0;113.0;;291.0;194.0;152.0;138.0;346.0;474.0;185.0;23.0;55.0;20.0;61.0;303.0
717;Mannen;4090;2009;1139.0;193.0;163.0;31.0;132.0;29.0;840.0;107.0;;295.0;186.0;141.0;150.0;368.0;487.0;182.0;22.0;53.0;21.0;62.0;312.0
718;Mannen;4090;2010;1125.0;189.0;157.0;37.0;120.0;32.0;828.0;108.0;;;;;;;;;;;;;
719;Mannen;4090;2011;1079.0;179.0;152.0;42.0;111.0;27.0;809.0;90.0;;;;;;;;;;;;;
720;Mannen;4090;2012;1076.0;168.0;145.0;30.0;115.0;23.0;808.0;99.0;2.0;;;;;;;;;;;;
721;Mannen;4090;2013;1058.0;192.0;169.0;44.0;125.0;23.0;760.0;104.0;2.0;;;;;;;;;;;;
722;Mannen;4100;1996;1771.0;129.0;;;;;1380.0;233.0;29.0;537.0;338.0;249.0;199.0;448.0;822.0;350.0;29.0;55.0;31.0;91.0;394.0
723;Mannen;4100;1997;1796.0;134.0;;;;;1399.0;235.0;28.0;537.0;349.0;241.0;204.0;464.0;807.0;354.0;30.0;60.0;35.0;102.0;408.0
724;Mannen;4100;1998;1805.0;120.0;;;;;1421.0;237.0;27.0;542.0;347.0;260.0;211.0;446.0;834.0;359.0;33.0;55.0;32.0;102.0;390.0
725;Mannen;4100;1999;1810.0;120.0;;;;;1441.0;223.0;27.0;542.0;333.0;270.0;221.0;443.0;857.0;335.0;33.0;65.0;33.0;107.0;380.0
726;Mannen;4100;2000;1841.0;124.0;;;;;1451.0;242.0;24.0;539.0;356.0;262.0;226.0;458.0;868.0;329.0;34.0;68.0;33.0;109.0;401.0
727;Mannen;4100;2001 voor revisie;1867.0;115.0;;;;;1479.0;249.0;23.0;535.0;368.0;266.0;237.0;460.0;896.0;330.0;33.0;65.0;35.0;112.0;397.0
728;Mannen;4100;2001 na revisie;1927.0;123.0;;;;;1518.0;263.0;23.0;551.0;377.0;271.0;242.0;485.0;918.0;336.0;33.0;65.0;37.0;118.0;419.0
729;Mannen;4100;2002;1920.0;133.0;;;;;1487.0;273.0;27.0;536.0;365.0;262.0;240.0;517.0;902.0;335.0;38.0;58.0;23.0;125.0;438.0
730;Mannen;4100;2003;1896.0;127.0;;;;;1475.0;265.0;29.0;531.0;363.0;257.0;228.0;516.0;888.0;337.0;34.0;58.0;30.0;120.0;430.0
731;Mannen;4100;2004;1882.0;138.0;;;;;1461.0;257.0;26.0;513.0;347.0;268.0;231.0;523.0;876.0;320.0;39.0;65.0;26.0;123.0;432.0
732;Mannen;4100;2005;1884.0;134.0;;;;;1456.0;267.0;27.0;487.0;352.0;264.0;250.0;531.0;873.0;318.0;35.0;65.0;25.0;126.0;441.0
733;Mannen;4100;2006;1878.0;134.0;;;;;1435.0;279.0;30.0;473.0;340.0;251.0;259.0;554.0;876.0;305.0;30.0;68.0;28.0;120.0;452.0
734;Mannen;4100;2007;1895.0;128.0;;;;;1477.0;265.0;24.0;490.0;346.0;269.0;259.0;531.0;896.0;319.0;26.0;70.0;27.0;122.0;435.0
735;Mannen;4100;2008;1886.0;320.0;258.0;37.0;221.0;62.0;1370.0;195.0;;460.0;325.0;247.0;219.0;634.0;823.0;295.0;29.0;61.0;23.0;111.0;544.0
736;Mannen;4100;2009;1852.0;317.0;254.0;29.0;225.0;63.0;1353.0;181.0;;430.0;328.0;242.0;222.0;629.0;793.0;287.0;29.0;71.0;22.0;120.0;530.0
737;Mannen;4100;2010;1824.0;327.0;267.0;42.0;225.0;60.0;1331.0;166.0;;;;;;;;;;;;;
738;Mannen;4100;2011;1834.0;324.0;268.0;46.0;222.0;56.0;1339.0;168.0;2.0;;;;;;;;;;;;
739;Mannen;4100;2012;1844.0;328.0;272.0;56.0;216.0;56.0;1348.0;166.0;2.0;;;;;;;;;;;;
740;Mannen;4100;2013;1783.0;337.0;290.0;64.0;226.0;46.0;1292.0;154.0;;;;;;;;;;;;;
741;Mannen;4140;1996;488.0;30.0;;;;;348.0;53.0;57.0;163.0;100.0;53.0;48.0;123.0;195.0;102.0;20.0;12.0;13.0;43.0;102.0
742;Mannen;4140;1997;506.0;24.0;;;;;366.0;60.0;56.0;169.0;102.0;60.0;48.0;127.0;198.0;110.0;21.0;14.0;14.0;45.0;102.0
743;Mannen;4140;1998;485.0;21.0;;;;;358.0;53.0;53.0;172.0;91.0;60.0;48.0;114.0;186.0;105.0;24.0;15.0;15.0;45.0;94.0
744;Mannen;4140;1999;499.0;21.0;;;;;370.0;56.0;52.0;177.0;101.0;53.0;48.0;120.0;206.0;102.0;21.0;15.0;15.0;47.0;93.0
745;Mannen;4140;2000;506.0;18.0;;;;;381.0;54.0;53.0;191.0;107.0;56.0;39.0;113.0;203.0;106.0;25.0;23.0;14.0;46.0;89.0
746;Mannen;4140;2001 voor revisie;528.0;21.0;;;;;390.0;63.0;55.0;205.0;100.0;53.0;42.0;128.0;204.0;110.0;29.0;21.0;15.0;49.0;101.0
747;Mannen;4140;2001 na revisie;547.0;23.0;;;;;402.0;66.0;55.0;211.0;103.0;55.0;44.0;134.0;212.0;114.0;28.0;22.0;15.0;51.0;106.0
748;Mannen;4140;2002;541.0;23.0;;;;;397.0;66.0;54.0;198.0;109.0;55.0;40.0;140.0;210.0;109.0;33.0;17.0;15.0;44.0;112.0
749;Mannen;4140;2003;509.0;21.0;;;;;384.0;56.0;48.0;192.0;101.0;52.0;36.0;128.0;204.0;104.0;27.0;16.0;17.0;42.0;98.0
750;Mannen;4140;2004;504.0;22.0;;;;;378.0;56.0;48.0;194.0;96.0;51.0;34.0;129.0;202.0;109.0;24.0;15.0;14.0;38.0;101.0
751;Mannen;4140;2005;492.0;18.0;;;;;368.0;52.0;55.0;178.0;94.0;56.0;41.0;125.0;201.0;105.0;24.0;18.0;14.0;37.0;92.0
752;Mannen;4140;2006;487.0;19.0;;;;;359.0;55.0;55.0;183.0;97.0;49.0;33.0;125.0;192.0;113.0;26.0;17.0;15.0;33.0;92.0
753;Mannen;4140;2007;507.0;19.0;;;;;368.0;60.0;60.0;181.0;97.0;54.0;39.0;137.0;198.0;112.0;26.0;20.0;12.0;39.0;99.0
754;Mannen;4140;2008;515.0;29.0;22.0;5.0;16.0;8.0;411.0;75.0;;185.0;91.0;51.0;34.0;154.0;181.0;119.0;26.0;19.0;14.0;37.0;119.0
755;Mannen;4140;2009;484.0;27.0;15.0;3.0;12.0;12.0;390.0;67.0;;180.0;81.0;47.0;34.0;143.0;171.0;109.0;28.0;18.0;12.0;39.0;106.0
756;Mannen;4140;2010;456.0;28.0;20.0;4.0;16.0;8.0;371.0;55.0;2.0;;;;;;;;;;;;
757;Mannen;4140;2011;472.0;30.0;24.0;7.0;17.0;7.0;384.0;57.0;;;;;;;;;;;;;
758;Mannen;4140;2012;456.0;30.0;21.0;8.0;13.0;9.0;378.0;47.0;;;;;;;;;;;;;
759;Mannen;4140;2013;433.0;39.0;29.0;9.0;21.0;9.0;347.0;47.0;;;;;;;;;;;;;
760;Vrouwen;1;1996;2315.0;143.0;;;;;1925.0;134.0;112.0;988.0;492.0;278.0;190.0;367.0;1006.0;614.0;144.0;100.0;85.0;52.0;314.0
761;Vrouwen;1;1997;2444.0;151.0;;;;;2020.0;148.0;124.0;1034.0;513.0;293.0;206.0;398.0;1030.0;663.0;154.0;109.0;88.0;56.0;344.0
762;Vrouwen;1;1998;2551.0;148.0;;;;;2139.0;145.0;118.0;1083.0;537.0;323.0;215.0;393.0;1129.0;660.0;162.0;113.0;79.0;62.0;345.0
763;Vrouwen;1;1999;2663.0;150.0;;;;;2239.0;145.0;130.0;1162.0;558.0;324.0;219.0;400.0;1173.0;693.0;180.0;110.0;95.0;63.0;349.0
764;Vrouwen;1;2000;2755.0;167.0;;;;;2297.0;148.0;143.0;1222.0;584.0;329.0;202.0;418.0;1212.0;707.0;179.0;128.0;105.0;58.0;366.0
765;Vrouwen;1;2001 voor revisie;2836.0;154.0;;;;;2391.0;166.0;125.0;1232.0;604.0;361.0;203.0;437.0;1278.0;718.0;187.0;114.0;100.0;66.0;374.0
766;Vrouwen;1;2001 na revisie;2759.0;164.0;;;;;2308.0;163.0;124.0;1206.0;582.0;342.0;188.0;441.0;1226.0;701.0;179.0;110.0;99.0;65.0;381.0
767;Vrouwen;1;2002;2834.0;172.0;;;;;2360.0;180.0;121.0;1241.0;581.0;335.0;188.0;488.0;1254.0;726.0;185.0;107.0;91.0;62.0;409.0
768;Vrouwen;1;2003;2857.0;170.0;;;;;2393.0;179.0;115.0;1252.0;595.0;332.0;204.0;474.0;1258.0;747.0;166.0;120.0;101.0;51.0;414.0
769;Vrouwen;1;2004;2873.0;177.0;;;;;2405.0;178.0;113.0;1217.0;607.0;350.0;208.0;491.0;1290.0;726.0;168.0;119.0;96.0;58.0;417.0
770;Vrouwen;1;2005;2904.0;178.0;;;;;2419.0;187.0;120.0;1170.0;626.0;366.0;220.0;522.0;1303.0;729.0;155.0;130.0;93.0;52.0;441.0
771;Vrouwen;1;2006;2997.0;175.0;;;;;2484.0;207.0;131.0;1206.0;619.0;378.0;238.0;556.0;1345.0;754.0;154.0;147.0;87.0;53.0;457.0
772;Vrouwen;1;2007;3124.0;178.0;;;;;2596.0;209.0;141.0;1235.0;646.0;399.0;257.0;587.0;1390.0;792.0;167.0;138.0;101.0;56.0;480.0
773;Vrouwen;1;2008;3235.0;353.0;268.0;104.0;164.0;85.0;2668.0;212.0;2.0;1234.0;639.0;399.0;225.0;739.0;1388.0;764.0;163.0;138.0;95.0;59.0;629.0
774;Vrouwen;1;2009;3269.0;356.0;274.0;104.0;170.0;82.0;2701.0;211.0;;1212.0;642.0;412.0;244.0;758.0;1383.0;776.0;169.0;147.0;96.0;60.0;638.0
775;Vrouwen;1;2010;3272.0;367.0;287.0;106.0;180.0;80.0;2689.0;215.0;;;;;;;;;;;;;
776;Vrouwen;1;2011;3297.0;369.0;292.0;122.0;170.0;78.0;2726.0;199.0;3.0;;;;;;;;;;;;
777;Vrouwen;1;2012;3318.0;392.0;323.0;135.0;188.0;69.0;2716.0;207.0;3.0;;;;;;;;;;;;
778;Vrouwen;1;2013;3284.0;386.0;330.0;132.0;198.0;56.0;2679.0;216.0;3.0;;;;;;;;;;;;
779;Vrouwen;53050;1996;362.0;6.0;;;;;297.0;15.0;45.0;174.0;82.0;40.0;27.0;39.0;118.0;125.0;38.0;18.0;15.0;20.0;28.0
780;Vrouwen;53050;1997;377.0;4.0;;;;;308.0;14.0;51.0;172.0;84.0;46.0;34.0;40.0;122.0;127.0;40.0;19.0;17.0;23.0;29.0
781;Vrouwen;53050;1998;366.0;4.0;;;;;306.0;14.0;42.0;171.0;78.0;44.0;31.0;41.0;120.0;116.0;40.0;21.0;16.0;22.0;30.0
782;Vrouwen;53050;1999;387.0;3.0;;;;;318.0;18.0;49.0;186.0;82.0;44.0;33.0;42.0;121.0;122.0;49.0;20.0;19.0;23.0;33.0
783;Vrouwen;53050;2000;382.0;3.0;;;;;312.0;13.0;53.0;189.0;81.0;44.0;25.0;42.0;131.0;118.0;46.0;21.0;18.0;21.0;27.0
784;Vrouwen;53050;2001 voor revisie;400.0;5.0;;;;;337.0;17.0;41.0;202.0;81.0;47.0;22.0;47.0;129.0;126.0;51.0;18.0;25.0;17.0;33.0
785;Vrouwen;53050;2001 na revisie;398.0;5.0;;;;;335.0;16.0;42.0;203.0;81.0;48.0;21.0;45.0;130.0;126.0;49.0;19.0;24.0;17.0;33.0
786;Vrouwen;53050;2002;397.0;3.0;;;;;325.0;21.0;48.0;195.0;81.0;43.0;23.0;55.0;137.0;123.0;48.0;17.0;18.0;16.0;37.0
787;Vrouwen;53050;2003;377.0;3.0;;;;;315.0;16.0;43.0;192.0;74.0;43.0;24.0;43.0;129.0;121.0;43.0;22.0;16.0;15.0;31.0
788;Vrouwen;53050;2004;354.0;3.0;;;;;291.0;19.0;41.0;169.0;79.0;39.0;21.0;46.0;130.0;108.0;40.0;18.0;13.0;13.0;32.0
789;Vrouwen;53050;2005;344.0;4.0;;;;;280.0;14.0;47.0;165.0;74.0;37.0;22.0;47.0;127.0;111.0;33.0;18.0;14.0;11.0;30.0
790;Vrouwen;53050;2006;352.0;3.0;;;;;279.0;19.0;52.0;158.0;75.0;39.0;22.0;57.0;126.0;105.0;36.0;23.0;14.0;13.0;35.0
791;Vrouwen;53050;2007;372.0;4.0;;;;;301.0;15.0;52.0;169.0;76.0;45.0;23.0;60.0;125.0;120.0;45.0;20.0;16.0;11.0;36.0
792;Vrouwen;53050;2008;385.0;10.0;8.0;2.0;5.0;2.0;349.0;27.0;;175.0;71.0;43.0;24.0;73.0;131.0;120.0;36.0;21.0;15.0;13.0;50.0
793;Vrouwen;53050;2009;380.0;13.0;11.0;3.0;8.0;2.0;342.0;26.0;;168.0;70.0;42.0;22.0;78.0;126.0;111.0;40.0;23.0;16.0;14.0;51.0
794;Vrouwen;53050;2010;358.0;12.0;10.0;3.0;8.0;;320.0;26.0;;;;;;;;;;;;;
795;Vrouwen;53050;2011;363.0;14.0;13.0;5.0;8.0;;323.0;25.0;;;;;;;;;;;;;
796;Vrouwen;53050;2012;362.0;13.0;12.0;5.0;7.0;;325.0;23.0;;;;;;;;;;;;;
797;Vrouwen;53050;2013;352.0;12.0;10.0;3.0;7.0;2.0;317.0;24.0;;;;;;;;;;;;;
798;Vrouwen;53500;1996;804.0;28.0;;;;;709.0;37.0;31.0;325.0;177.0;121.0;86.0;96.0;405.0;196.0;41.0;45.0;26.0;13.0;77.0
799;Vrouwen;53500;1997;833.0;26.0;;;;;729.0;46.0;32.0;330.0;188.0;120.0;90.0;105.0;407.0;207.0;49.0;44.0;23.0;17.0;86.0
800;Vrouwen;53500;1998;860.0;28.0;;;;;759.0;43.0;31.0;337.0;194.0;127.0;101.0;101.0;443.0;200.0;47.0;46.0;19.0;19.0;86.0
801;Vrouwen;53500;1999;866.0;28.0;;;;;762.0;45.0;31.0;340.0;194.0;130.0;95.0;107.0;447.0;194.0;52.0;44.0;22.0;17.0;90.0
802;Vrouwen;53500;2000;861.0;27.0;;;;;759.0;41.0;33.0;339.0;206.0;127.0;89.0;101.0;441.0;186.0;55.0;52.0;29.0;15.0;83.0
803;Vrouwen;53500;2001 voor revisie;846.0;25.0;;;;;757.0;39.0;25.0;325.0;198.0;135.0;86.0;102.0;456.0;180.0;51.0;40.0;22.0;16.0;82.0
