ID;SoortTeler;RegioS;Perioden;BoomteeltEnVastePlantenTotaal_1;GewassenTotaal_2;BosEnHaagplantsoen_3;LaanEnParkbomenTotaal_4;Onderstammen_5;Spillen_6;Opzetters_7;Rozenstruiken_8;Sierconiferen_9;SierheestersEnKlimplantenTotaal_10;Buxus_11;Ericaceae_12;TrekEnBesheester_13;OverigeSierheestersEnKlimplanten_14;VastePlanten_15;VruchtbomenTotaal_16;Moerbomen_17;Onderstammen_18;OverigeVruchtbomen_19;TeeltwijzeTotaal_20;TeeltInDeVolleGrond_21;TeeltInPottenEnContainers_22;OnderGlasTotaal_23;Vermeerdering_24;VolledigeTeeltOnderGlas_25;BoomteeltEnVastePlantenTotaal_26;GewassenTotaal_27;BosEnHaagplantsoen_28;LaanEnParkbomenTotaal_29;Onderstammen_30;Spillen_31;Opzetters_32;Rozenstruiken_33;Sierconiferen_34;SierheestersEnKlimplantenTotaal_35;Buxus_36;Ericaceae_37;TrekEnBesheester_38;OverigeSierheestersEnKlimplanten_39;VastePlanten_40;VruchtbomenTotaal_41;Moerbomen_42;Onderstammen_43;OverigeVruchtbomen_44;TeeltwijzeTotaal_45;TeeltInDeVolleGrond_46;TeeltInPottenEnContainers_47;OnderGlasTotaal_48;Vermeerdering_49;VolledigeTeeltOnderGlas_50
321;Bos- en haagplantsoen telers;Noord-Brabant (PV);2001;1438.0;1436.0;1404.0;13.0;;;;3.0;15.0;1.0;;;;;1.0;0.0;;;;1436.0;1420.0;17.0;2.0;1.0;0.0;391.0;391.0;391.0;11.0;;;;2.0;10.0;5.0;;;;;3.0;0.0;;;;391.0;388.0;14.0;15.0;12.0;5.0
322;Bos- en haagplantsoen telers;Noord-Brabant (PV);2002;1458.0;1457.0;1409.0;26.0;;;;1.0;20.0;1.0;;;;;0.0;0.0;;;;1457.0;1430.0;27.0;2.0;1.0;0.0;392.0;392.0;392.0;10.0;;;;1.0;15.0;2.0;;;;;1.0;0.0;;;;392.0;388.0;14.0;15.0;11.0;4.0
323;Bos- en haagplantsoen telers;Noord-Brabant (PV);2003;1450.0;1448.0;1394.0;33.0;;;;0.0;17.0;4.0;;;;;0.0;1.0;;;;1448.0;1422.0;27.0;2.0;1.0;1.0;378.0;378.0;378.0;13.0;;;;0.0;10.0;6.0;;;;;1.0;1.0;;;;378.0;373.0;14.0;21.0;15.0;7.0
324;Bos- en haagplantsoen telers;Noord-Brabant (PV);2004;1424.0;1421.0;1374.0;27.0;;;;0.0;15.0;3.0;;;;;0.0;2.0;;;;1421.0;1388.0;34.0;2.0;2.0;0.0;351.0;351.0;351.0;13.0;;;;0.0;13.0;8.0;;;;;0.0;1.0;;;;351.0;347.0;16.0;18.0;14.0;5.0
325;Bos- en haagplantsoen telers;Noord-Brabant (PV);2005;1696.0;1694.0;1637.0;40.0;;;;0.0;16.0;1.0;;;;;0.0;0.0;;;;1694.0;1674.0;19.0;3.0;2.0;0.0;376.0;376.0;376.0;12.0;;;;1.0;13.0;3.0;;;;;0.0;0.0;;;;376.0;372.0;19.0;19.0;15.0;5.0
326;Bos- en haagplantsoen telers;Noord-Brabant (PV);2006;1651.0;1650.0;1591.0;45.0;0.0;8.0;36.0;0.0;3.0;8.0;8.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;1.0;1650.0;1626.0;23.0;1.0;1.0;0.0;349.0;349.0;349.0;11.0;4.0;5.0;2.0;1.0;3.0;18.0;18.0;0.0;0.0;1.0;2.0;2.0;1.0;0.0;1.0;349.0;346.0;17.0;7.0;5.0;3.0
327;Bos- en haagplantsoen telers;Noord-Brabant (PV);2007;1747.0;1745.0;1706.0;14.0;5.0;8.0;2.0;1.0;5.0;11.0;10.0;0.0;0.0;1.0;0.0;7.0;1.0;5.0;1.0;1745.0;1737.0;8.0;2.0;2.0;0.0;359.0;359.0;359.0;10.0;4.0;5.0;1.0;1.0;7.0;22.0;20.0;0.0;0.0;4.0;1.0;2.0;1.0;1.0;1.0;359.0;357.0;13.0;7.0;4.0;5.0
328;Bos- en haagplantsoen telers;Noord-Brabant (PV);2008;1765.0;1763.0;1729.0;19.0;4.0;11.0;4.0;0.0;2.0;10.0;9.0;0.0;0.0;2.0;1.0;2.0;2.0;0.0;1.0;1763.0;1752.0;12.0;2.0;1.0;0.0;333.0;333.0;333.0;5.0;1.0;3.0;2.0;0.0;3.0;19.0;18.0;0.0;0.0;4.0;1.0;2.0;1.0;0.0;1.0;333.0;331.0;11.0;10.0;6.0;5.0
329;Bos- en haagplantsoen telers;Noord-Brabant (PV);2009;1888.0;1886.0;1857.0;8.0;4.0;2.0;2.0;0.0;1.0;13.0;12.0;0.0;0.0;1.0;0.0;8.0;5.0;0.0;3.0;1886.0;1877.0;9.0;2.0;1.0;0.0;328.0;328.0;328.0;3.0;1.0;1.0;1.0;1.0;2.0;22.0;20.0;0.0;0.0;5.0;0.0;4.0;2.0;0.0;2.0;328.0;327.0;8.0;9.0;5.0;4.0
330;Bos- en haagplantsoen telers;Limburg (PV);2000;169.0;168.0;140.0;7.0;;;;18.0;1.0;0.0;;;;;0.0;3.0;;;;168.0;166.0;2.0;0.0;0.0;0.0;43.0;43.0;43.0;2.0;;;;6.0;2.0;1.0;;;;;0.0;1.0;;;;43.0;42.0;2.0;2.0;2.0;0.0
331;Bos- en haagplantsoen telers;Limburg (PV);2001;178.0;177.0;154.0;7.0;;;;11.0;2.0;3.0;;;;;0.0;0.0;;;;177.0;165.0;12.0;1.0;1.0;0.0;40.0;40.0;40.0;3.0;;;;6.0;6.0;3.0;;;;;0.0;0.0;;;;40.0;39.0;3.0;3.0;3.0;0.0
332;Bos- en haagplantsoen telers;Limburg (PV);2002;173.0;173.0;150.0;5.0;;;;13.0;4.0;1.0;;;;;0.0;0.0;;;;173.0;170.0;2.0;0.0;0.0;0.0;48.0;48.0;48.0;2.0;;;;2.0;4.0;1.0;;;;;1.0;1.0;;;;48.0;48.0;3.0;1.0;1.0;0.0
333;Bos- en haagplantsoen telers;Limburg (PV);2003;130.0;130.0;117.0;7.0;;;;4.0;1.0;1.0;;;;;0.0;0.0;;;;130.0;127.0;4.0;0.0;0.0;0.0;37.0;37.0;37.0;4.0;;;;3.0;3.0;2.0;;;;;0.0;0.0;;;;37.0;35.0;4.0;1.0;1.0;0.0
334;Bos- en haagplantsoen telers;Limburg (PV);2004;166.0;165.0;148.0;5.0;;;;9.0;3.0;1.0;;;;;0.0;0.0;;;;165.0;154.0;11.0;0.0;0.0;0.0;43.0;43.0;43.0;3.0;;;;4.0;3.0;2.0;;;;;0.0;0.0;;;;43.0;40.0;8.0;2.0;2.0;0.0
335;Bos- en haagplantsoen telers;Limburg (PV);2005;150.0;150.0;137.0;5.0;;;;3.0;3.0;2.0;;;;;0.0;0.0;;;;150.0;146.0;4.0;0.0;0.0;0.0;40.0;40.0;40.0;2.0;;;;3.0;4.0;2.0;;;;;0.0;0.0;;;;40.0;39.0;6.0;2.0;2.0;0.0
336;Bos- en haagplantsoen telers;Limburg (PV);2006;141.0;141.0;135.0;0.0;0.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;1.0;141.0;138.0;3.0;0.0;0.0;0.0;39.0;39.0;39.0;2.0;1.0;1.0;0.0;1.0;4.0;3.0;1.0;0.0;0.0;2.0;0.0;2.0;0.0;1.0;2.0;39.0;38.0;4.0;2.0;2.0;0.0
337;Bos- en haagplantsoen telers;Limburg (PV);2007;198.0;198.0;196.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;198.0;197.0;1.0;0.0;0.0;0.0;45.0;45.0;45.0;2.0;0.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;2.0;45.0;45.0;2.0;1.0;1.0;0.0
338;Bos- en haagplantsoen telers;Limburg (PV);2008;251.0;250.0;246.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;250.0;246.0;4.0;1.0;0.0;1.0;50.0;50.0;50.0;2.0;1.0;0.0;1.0;2.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;50.0;50.0;5.0;2.0;1.0;1.0
339;Bos- en haagplantsoen telers;Limburg (PV);2009;244.0;244.0;240.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;244.0;242.0;2.0;1.0;0.0;1.0;39.0;39.0;39.0;4.0;1.0;2.0;1.0;1.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;39.0;39.0;4.0;3.0;2.0;1.0
340;Buxus telers;Nederland;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;Buxus telers;Nederland;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
342;Buxus telers;Nederland;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;Buxus telers;Nederland;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;Buxus telers;Nederland;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
345;Buxus telers;Nederland;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
346;Buxus telers;Nederland;2006;1349.0;1339.0;154.0;52.0;28.0;3.0;22.0;35.0;200.0;865.0;811.0;1.0;6.0;47.0;19.0;15.0;0.0;1.0;14.0;1339.0;1312.0;28.0;9.0;3.0;6.0;361.0;361.0;48.0;20.0;11.0;10.0;3.0;12.0;92.0;361.0;361.0;3.0;8.0;59.0;29.0;11.0;0.0;2.0;9.0;361.0;357.0;62.0;58.0;50.0;20.0
347;Buxus telers;Nederland;2007;1659.0;1650.0;181.0;52.0;33.0;7.0;12.0;29.0;209.0;1131.0;1083.0;6.0;8.0;35.0;27.0;20.0;6.0;2.0;13.0;1650.0;1617.0;33.0;9.0;5.0;5.0;436.0;436.0;62.0;19.0;6.0;10.0;4.0;9.0;109.0;436.0;436.0;6.0;12.0;57.0;31.0;14.0;2.0;3.0;11.0;436.0;433.0;56.0;62.0;51.0;20.0
348;Buxus telers;Nederland;2008;1541.0;1534.0;131.0;40.0;27.0;4.0;9.0;30.0;193.0;1109.0;1062.0;1.0;4.0;42.0;17.0;14.0;1.0;4.0;9.0;1534.0;1508.0;26.0;7.0;4.0;3.0;425.0;425.0;47.0;18.0;8.0;8.0;3.0;10.0;100.0;425.0;425.0;9.0;8.0;47.0;24.0;5.0;1.0;2.0;4.0;425.0;420.0;52.0;46.0;37.0;15.0
349;Buxus telers;Nederland;2009;1520.0;1508.0;63.0;3.0;1.0;1.0;0.0;25.0;256.0;1136.0;1089.0;1.0;1.0;45.0;22.0;3.0;0.0;2.0;1.0;1508.0;1485.0;23.0;12.0;9.0;3.0;426.0;426.0;40.0;9.0;5.0;3.0;1.0;9.0;101.0;426.0;426.0;6.0;4.0;57.0;25.0;6.0;0.0;2.0;4.0;426.0;424.0;41.0;44.0;35.0;15.0
350;Buxus telers;Noord-Nederland (LD);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
351;Buxus telers;Noord-Nederland (LD);2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
352;Buxus telers;Noord-Nederland (LD);2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
353;Buxus telers;Noord-Nederland (LD);2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
354;Buxus telers;Noord-Nederland (LD);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
355;Buxus telers;Noord-Nederland (LD);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;Buxus telers;Noord-Nederland (LD);2006;67.0;67.0;23.0;1.0;0.0;0.0;0.0;0.0;2.0;41.0;41.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67.0;66.0;0.0;0.0;0.0;0.0;11.0;11.0;2.0;1.0;1.0;1.0;0.0;1.0;4.0;11.0;11.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;11.0;11.0;2.0;2.0;2.0;0.0
357;Buxus telers;Noord-Nederland (LD);2007;149.0;148.0;45.0;0.0;0.0;0.0;0.0;0.0;34.0;69.0;69.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;148.0;148.0;0.0;0.0;0.0;0.0;13.0;13.0;2.0;0.0;0.0;0.0;0.0;0.0;5.0;13.0;13.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;13.0;13.0;1.0;2.0;2.0;0.0
358;Buxus telers;Noord-Nederland (LD);2008;80.0;80.0;22.0;0.0;0.0;0.0;0.0;0.0;7.0;51.0;51.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;80.0;0.0;0.0;0.0;0.0;17.0;17.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;17.0;17.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;17.0;17.0;2.0;1.0;1.0;0.0
359;Buxus telers;Noord-Nederland (LD);2009;53.0;53.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;48.0;47.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;53.0;53.0;0.0;0.0;0.0;0.0;18.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;18.0;18.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;18.0;18.0;2.0;1.0;0.0;1.0
360;Buxus telers;Oost-Nederland (LD);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
361;Buxus telers;Oost-Nederland (LD);2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
362;Buxus telers;Oost-Nederland (LD);2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
363;Buxus telers;Oost-Nederland (LD);2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
364;Buxus telers;Oost-Nederland (LD);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365;Buxus telers;Oost-Nederland (LD);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
366;Buxus telers;Oost-Nederland (LD);2006;429.0;429.0;37.0;25.0;4.0;0.0;21.0;0.0;129.0;229.0;205.0;0.0;0.0;24.0;0.0;7.0;0.0;0.0;7.0;429.0;428.0;1.0;0.0;0.0;0.0;55.0;55.0;7.0;5.0;3.0;0.0;2.0;0.0;18.0;55.0;55.0;0.0;0.0;8.0;2.0;1.0;0.0;0.0;1.0;55.0;53.0;6.0;3.0;2.0;2.0
367;Buxus telers;Oost-Nederland (LD);2007;487.0;486.0;26.0;13.0;1.0;0.0;11.0;0.0;83.0;350.0;339.0;0.0;0.0;11.0;0.0;15.0;6.0;1.0;8.0;486.0;484.0;3.0;1.0;0.0;0.0;85.0;85.0;9.0;6.0;3.0;1.0;2.0;0.0;27.0;85.0;85.0;0.0;0.0;6.0;2.0;3.0;1.0;1.0;3.0;85.0;84.0;6.0;3.0;2.0;1.0
368;Buxus telers;Oost-Nederland (LD);2008;522.0;522.0;20.0;9.0;0.0;0.0;8.0;0.0;108.0;374.0;366.0;0.0;0.0;9.0;2.0;9.0;1.0;1.0;7.0;522.0;520.0;2.0;1.0;0.0;0.0;75.0;75.0;5.0;4.0;1.0;1.0;2.0;0.0;19.0;75.0;75.0;0.0;0.0;3.0;2.0;1.0;1.0;1.0;1.0;75.0;74.0;3.0;3.0;2.0;1.0
369;Buxus telers;Oost-Nederland (LD);2009;470.0;467.0;2.0;0.0;0.0;0.0;0.0;0.0;161.0;303.0;297.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;0.0;467.0;465.0;2.0;3.0;3.0;0.0;71.0;71.0;6.0;1.0;0.0;0.0;1.0;0.0;23.0;71.0;71.0;1.0;1.0;3.0;2.0;0.0;0.0;0.0;0.0;71.0;70.0;3.0;5.0;4.0;1.0
370;Buxus telers;West-Nederland (LD);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371;Buxus telers;West-Nederland (LD);2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372;Buxus telers;West-Nederland (LD);2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373;Buxus telers;West-Nederland (LD);2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374;Buxus telers;West-Nederland (LD);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
375;Buxus telers;West-Nederland (LD);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
376;Buxus telers;West-Nederland (LD);2006;237.0;234.0;25.0;1.0;1.0;0.0;0.0;5.0;15.0;183.0;166.0;1.0;4.0;12.0;3.0;3.0;0.0;1.0;2.0;234.0;220.0;14.0;3.0;2.0;2.0;140.0;140.0;8.0;5.0;3.0;2.0;0.0;7.0;34.0;140.0;140.0;3.0;4.0;32.0;13.0;5.0;0.0;2.0;3.0;140.0;139.0;35.0;29.0;26.0;6.0
377;Buxus telers;West-Nederland (LD);2007;237.0;235.0;13.0;3.0;0.0;3.0;0.0;4.0;12.0;197.0;180.0;1.0;5.0;12.0;3.0;3.0;0.0;0.0;3.0;235.0;226.0;9.0;2.0;1.0;1.0;144.0;144.0;7.0;6.0;2.0;4.0;0.0;5.0;35.0;144.0;144.0;4.0;8.0;33.0;15.0;7.0;1.0;1.0;5.0;144.0;144.0;28.0;25.0;21.0;6.0
378;Buxus telers;West-Nederland (LD);2008;220.0;218.0;6.0;2.0;1.0;1.0;0.0;3.0;8.0;192.0;176.0;1.0;3.0;12.0;6.0;1.0;0.0;0.0;1.0;218.0;206.0;12.0;2.0;1.0;1.0;133.0;133.0;6.0;6.0;4.0;2.0;0.0;4.0;26.0;133.0;133.0;6.0;6.0;27.0;10.0;2.0;0.0;0.0;2.0;133.0;132.0;25.0;21.0;18.0;4.0
379;Buxus telers;West-Nederland (LD);2009;239.0;237.0;6.0;2.0;1.0;1.0;0.0;3.0;10.0;210.0;198.0;1.0;0.0;11.0;6.0;0.0;0.0;0.0;0.0;237.0;229.0;9.0;2.0;1.0;1.0;135.0;135.0;7.0;4.0;3.0;1.0;0.0;3.0;26.0;135.0;135.0;3.0;2.0;30.0;9.0;1.0;0.0;0.0;1.0;135.0;135.0;20.0;16.0;13.0;4.0
380;Buxus telers;Zuid-Nederland (LD);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
381;Buxus telers;Zuid-Nederland (LD);2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
382;Buxus telers;Zuid-Nederland (LD);2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
383;Buxus telers;Zuid-Nederland (LD);2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
384;Buxus telers;Zuid-Nederland (LD);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
385;Buxus telers;Zuid-Nederland (LD);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
386;Buxus telers;Zuid-Nederland (LD);2006;616.0;610.0;69.0;26.0;23.0;2.0;0.0;30.0;53.0;412.0;399.0;0.0;3.0;10.0;16.0;5.0;0.0;0.0;5.0;610.0;598.0;12.0;6.0;2.0;4.0;155.0;155.0;31.0;9.0;4.0;7.0;1.0;4.0;36.0;155.0;155.0;0.0;4.0;19.0;13.0;5.0;0.0;0.0;5.0;155.0;154.0;19.0;24.0;20.0;12.0
387;Buxus telers;Zuid-Nederland (LD);2007;787.0;780.0;96.0;36.0;32.0;4.0;1.0;25.0;80.0;515.0;495.0;5.0;3.0;12.0;24.0;3.0;0.0;0.0;2.0;780.0;759.0;21.0;7.0;3.0;3.0;194.0;194.0;44.0;7.0;1.0;5.0;2.0;4.0;42.0;194.0;194.0;2.0;4.0;18.0;13.0;4.0;0.0;1.0;3.0;194.0;192.0;21.0;32.0;26.0;13.0
388;Buxus telers;Zuid-Nederland (LD);2008;719.0;714.0;82.0;29.0;25.0;3.0;1.0;27.0;71.0;491.0;469.0;0.0;0.0;21.0;10.0;5.0;0.0;3.0;2.0;714.0;702.0;13.0;4.0;2.0;2.0;200.0;200.0;35.0;8.0;3.0;5.0;1.0;6.0;48.0;200.0;200.0;2.0;2.0;16.0;11.0;2.0;0.0;1.0;1.0;200.0;197.0;22.0;21.0;16.0;10.0
389;Buxus telers;Zuid-Nederland (LD);2009;757.0;750.0;55.0;1.0;1.0;0.0;0.0;22.0;80.0;576.0;548.0;0.0;0.0;28.0;14.0;2.0;0.0;2.0;0.0;750.0;739.0;12.0;7.0;5.0;2.0;202.0;202.0;27.0;4.0;2.0;2.0;0.0;6.0;46.0;202.0;202.0;1.0;1.0;22.0;13.0;4.0;0.0;2.0;2.0;202.0;201.0;16.0;22.0;18.0;9.0
390;Buxus telers;Groningen (PV);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
391;Buxus telers;Groningen (PV);2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
392;Buxus telers;Groningen (PV);2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
393;Buxus telers;Groningen (PV);2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
394;Buxus telers;Groningen (PV);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
395;Buxus telers;Groningen (PV);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
396;Buxus telers;Groningen (PV);2006;3.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;3.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0
397;Buxus telers;Groningen (PV);2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
398;Buxus telers;Groningen (PV);2008;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0
399;Buxus telers;Groningen (PV);2009;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;3.0;3.0;2.0;0.0;0.0;0.0
400;Buxus telers;Friesland (PV);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
401;Buxus telers;Friesland (PV);2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
402;Buxus telers;Friesland (PV);2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
403;Buxus telers;Friesland (PV);2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
404;Buxus telers;Friesland (PV);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
405;Buxus telers;Friesland (PV);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
406;Buxus telers;Friesland (PV);2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
407;Buxus telers;Friesland (PV);2007;78.0;78.0;23.0;0.0;0.0;0.0;0.0;0.0;31.0;24.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.0;78.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
408;Buxus telers;Friesland (PV);2008;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0
409;Buxus telers;Friesland (PV);2009;12.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;12.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0
410;Buxus telers;Drenthe (PV);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
411;Buxus telers;Drenthe (PV);2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
412;Buxus telers;Drenthe (PV);2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
413;Buxus telers;Drenthe (PV);2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
