ID;PrognoseInterval;Perioden;BevolkingOp1Januari_1;k_0Tot20Jaar_2;k_20Tot65Jaar_3;k_65JaarEnOuder_4;k_0Tot20Jaar_5;k_20Tot65Jaar_6;k_65JaarEnOuder_7;TotaleDruk_8;GroeneDruk_9;GrijzeDruk_10;LevendGeborenenKinderen_11;TotaalVruchtbaarheidscijfer_12;Overledenen_13;Totaal_14;Mannen_15;Vrouwen_16;Totaal_17;Mannen_18;Vrouwen_19;Immigratie_20;EmigratieInclusiefCorrecties_21;MigratiesaldoInclusiefCorrecties_22
237;Bovengrens 67%-prognose-interval;2053;20640112.0;4494688.0;11247864.0;5209253.0;22.2;55.8;26.4;87.8;41.1;49.2;217531;1.91;230793;89.34;87.56;91.11;25.71;24.26;27.13;356392;282130;93283
238;Bovengrens 67%-prognose-interval;2054;20713174.0;4503413.0;11291108.0;5223604.0;22.1;55.9;26.5;87.7;40.9;49.3;219801;1.92;230790;89.5;87.72;91.28;25.85;24.39;27.27;356869;282777;93273
239;Bovengrens 67%-prognose-interval;2055;20808004.0;4506683.0;11326006.0;5251447.0;22.1;56.0;26.6;87.6;40.7;49.4;222370;1.92;230687;89.66;87.88;91.44;25.98;24.52;27.4;357062;283415;93495
240;Bovengrens 67%-prognose-interval;2056;20886708.0;4509529.0;11380268.0;5285591.0;22.0;56.0;26.7;87.7;40.7;49.7;225300;1.92;230676;89.82;88.04;91.6;26.11;24.64;27.55;357959;284194;93081
241;Bovengrens 67%-prognose-interval;2057;20949648.0;4515383.0;11432421.0;5317829.0;22.0;56.0;26.8;87.7;40.6;49.9;228704;1.93;230566;89.98;88.19;91.76;26.24;24.77;27.68;358893;285473;92451
242;Bovengrens 67%-prognose-interval;2058;21011712.0;4525246.0;11460746.0;5352721.0;22.0;56.0;26.9;87.8;40.6;50.1;232280;1.93;229988;90.14;88.35;91.92;26.37;24.9;27.81;358913;285922;91636
243;Bovengrens 67%-prognose-interval;2059;21081088.0;4535088.0;11492508.0;5382437.0;22.0;56.0;26.9;88.0;40.5;50.2;235887;1.93;229899;90.3;88.5;92.07;26.5;25.02;27.95;359895;286210;91675
244;Bovengrens 67%-prognose-interval;2060;21137264.0;4547692.0;11526786.0;5413487.0;22.0;55.9;27.0;88.1;40.6;50.4;238984;1.93;228870;90.44;88.65;92.22;26.63;25.15;28.08;359541;286816;91538
245;Bovengrens 67%-prognose-interval;2061;21225406.0;4563367.0;11561734.0;5443077.0;22.1;55.9;27.1;88.3;40.7;50.7;241859;1.94;228120;90.59;88.8;92.37;26.75;25.27;28.21;359714;287415;91582
246;Bovengrens 67%-prognose-interval;2062;21291476.0;4596443.0;11606641.0;5464948.0;22.1;55.8;27.2;88.5;40.9;50.9;244608;1.94;225665;90.75;88.95;92.52;26.88;25.4;28.33;358814;287885;91178
247;Bovengrens 67%-prognose-interval;2063;21360656.0;4626214.0;11619820.0;5490993.0;22.2;55.8;27.3;88.9;41.1;51.2;247239;1.94;223141;90.9;89.1;92.67;27.01;25.51;28.46;359181;288892;90934
248;Bovengrens 67%-prognose-interval;2064;21416180.0;4655050.0;11636720.0;5525800.0;22.2;55.7;27.3;89.4;41.2;51.5;249027;1.94;220658;91.05;89.25;92.82;27.13;25.64;28.59;359105;288847;91236
249;Bovengrens 67%-prognose-interval;2065;21516830.0;4697708.0;11658843.0;5565401.0;22.2;55.6;27.5;90.0;41.5;51.9;250564;1.95;218990;91.18;89.39;92.96;27.26;25.76;28.72;359574;288896;91637
250;Bovengrens 67%-prognose-interval;2066;21618510.0;4736183.0;11663742.0;5617864.0;22.3;55.4;27.7;90.7;41.8;52.4;251626;1.95;217180;91.33;89.54;93.11;27.38;25.88;28.84;358333;287986;91540
251;Bovengrens 67%-prognose-interval;2067;21695710.0;4768655.0;11675486.0;5668793.0;22.4;55.2;27.9;91.4;42.1;52.9;252567;1.95;215267;91.48;89.69;93.25;27.49;25.99;28.97;357466;287607;92043
252;Bovengrens 67%-prognose-interval;2068;21797800.0;4812243.0;11683551.0;5720468.0;22.5;55.1;28.1;92.2;42.4;53.4;253188;1.96;213402;91.61;89.82;93.38;27.61;26.12;29.09;356747;287476;93037
253;Bovengrens 67%-prognose-interval;2069;21887716.0;4854485.0;11719780.0;5761302.0;22.6;54.9;28.3;92.9;42.7;53.9;253779;1.96;212314;91.76;89.97;93.53;27.74;26.24;29.21;357470;287615;92988
254;Bovengrens 67%-prognose-interval;2070;21976160.0;4894538.0;11739966.0;5810873.0;22.7;54.8;28.4;93.5;43.0;54.4;254104;1.96;211211;91.89;90.1;93.66;27.86;26.36;29.33;357954;287349;94360
