ID;RegioS;Code_1;Naam_2;SorteringNaam_3;Code_4;Naam_5;Code_6;Naam_7;Code_8;Naam_9;Code_10;Naam_11;Code_12;Naam_13;Code_14;Naam_15;Code_16;Naam_17;Code_18;Naam_19;Code_20;Naam_21;Code_22;Naam_23;Code_24;Naam_25;Code_26;Naam_27;Code_28;Naam_29;Code_30;Naam_31;Code_32;Naam_33;Code_34;Naam_35;Code_36;Naam_37;Code_38;Naam_39;Code_40;Naam_41;Code_42;Naam_43;Code_44;Naam_45;Code_46;Omschrijving_47;Code_48;Naam_49;Inwonertal_50;Omgevingsadressendichtheid_51
105;Echt-Susteren;1711;Echt-Susteren                          ;Echt+Susteren              ;4;Roermond        ;42;Noord- en Midden-Limburg  ;38;Midden-Limburg                     ;380;Midden-Limburg                     ;3800;Midden-Limburg                             ;122;Overig Midden-Limburg ten oosten v. Maas;59;GGD Noord- en Midden-Limburg      ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ; NL4;Zuid-Nederland ; NL42;Limburg      ; NL422;Midden-Limburg                     ;23;Limburg-Noord            ;31;Limburg      ;1;'s-Hertogenbosch;31;Roermond               ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;39;Midden-Limburg                 ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;32295;598
106;385;385;Edam-Volendam                          ;Edam+Volendam              ;15;Haarlem         ;13;Zaanstreek-Waterland      ;23;Groot-Amsterdam                    ;232;Overig Groot-Amsterdam             ;2322;Edam-Volendam en omgeving                  ;57;Waterland                               ;73;GGD Zaanstreek/Waterland          ;2706;Waterland en N.-Hollandse Droogmakerijen;8;Waterland en Droogmakerijen  ;3;West-Nederland ; NL3;West-Nederland ; NL32;Noord-Holland; NL326;Groot-Amsterdam                    ;11;Zaanstreek-Waterland     ;27;Noord-Holland;4;Amsterdam       ;20;Zuidelijk Noord-Holland;3;IJsselmeerkust                          ;21;Agglomeratie Amsterdam         ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;28459;1419
107;228;228;Ede                                    ;Ede                        ;5;Arnhem          ;45;Gelderland-Midden         ;13;Veluwe                             ;130;Veluwe                             ;1300;Veluwe                                     ;31;Gelderse Vallei                         ;19;Hulpverlening Gelderland-Midden   ;2507;Westelijke Veluwe                       ;5;Centraal Veehouderijgebied   ;2;Oost-Nederland ; NL2;Oost-Nederland ; NL22;Gelderland   ; NL221;Veluwe                             ;7;Gelderland-Midden        ;25;Gelderland   ;2;Arnhem          ;10;De Vallei              ;8;Veluwe en Veluwerand                    ;16;Eem en Vallei                  ;0;                ;0;                ;6;100 000 - < 150 000 inwoners;3;Matig stedelijk     ;107048;1398
108;317;317;Eemnes                                 ;Eemnes                     ;16;Utrecht         ;50;Utrechtsland              ;17;Utrecht                            ;170;Utrecht                            ;1702;Stadsgewest Amersfoort                     ;43;Utrechtse Vallei en Eemgebied           ;23;GGD Eemland                       ;2604;Eemland                                 ;9;Hollands/Utrechts weidegebied;3;West-Nederland ; NL3;West-Nederland ; NL31;Utrecht      ; NL310;Utrecht                            ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;16;Gooi & Vechtstreek     ;3;IJsselmeerkust                          ;16;Eem en Vallei                  ;0;                ;0;                ;2;5 000 - < 10 000 inwoners   ;4;Weinig stedelijk    ;8859;781
109;Eemsmond;1651;Eemsmond                               ;Eemsmond                   ;18;Groningen       ;34;Groningen                 ;3;Overig Groningen                   ;30;Overig Groningen                   ;300;Overig Groningen                           ;1;Groninger Hoogeland en N. Westerkwartier;1;Hulpverleningsdienst GGD Groningen;2006;Oostelijk Hogeland                      ;1;Bouwhoek en Hogeland         ;1;Noord-Nederland; NL1;Noord-Nederland; NL11;Groningen    ; NL113;Overig Groningen                   ;1;Groningen                ;20;Groningen    ;5;Leeuwarden      ;1;Noord Groningen        ;17;Overig Nederland                        ;2;Noord-Groningen en Eemsmond    ;0;                ;0;                ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;16695;341
110;770;770;Eersel                                 ;Eersel                     ;1;'s-Hertogenbosch;11;Zuidoost-Brabant          ;36;Zuidoost-Noord-Brabant             ;360;Zuidoost-Noord-Brabant             ;3600;Zuidoost-Noord-Brabant                     ;116;Kempenland                              ;56;GGD Zuidoost-Brabant              ;3007;De Kempen                               ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ; NL4;Zuid-Nederland ; NL41;Noord-Brabant; NL414;Zuidoost-Noord-Brabant             ;22;Brabant-Zuidoost         ;30;Noord-Brabant;1;'s-Hertogenbosch;28;Zuidoost Brabant       ;13;West- en Midden-Brabant                 ;37;Zuidoost-Brabant               ;0;                ;0;                ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;18183;450
111;905;905;Eijsden                                ;Eijsden                    ;3;Maastricht      ;67;Zuid-Limburg              ;39;Zuid-Limburg                       ;390;Zuid-Limburg                       ;3900;Zuid-Limburg                               ;127;Overige gemeenten Zuid-Limburg          ;61;GGD Zuid-Limburg                  ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                 ;4;Zuid-Nederland ; NL4;Zuid-Nederland ; NL42;Limburg      ; NL423;Zuid-Limburg                       ;24;Limburg-Zuid             ;31;Limburg      ;1;'s-Hertogenbosch;34;Maastricht Mergelland  ;15;Zuid-Limburg                            ;42;Maastricht en Mergelland       ;0;                ;22;Maastricht      ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;11723;538
112;772;772;Eindhoven                              ;Eindhoven                  ;1;'s-Hertogenbosch;11;Zuidoost-Brabant          ;36;Zuidoost-Noord-Brabant             ;360;Zuidoost-Noord-Brabant             ;3600;Zuidoost-Noord-Brabant                     ;113;Eindhoven                               ;57;GGD Eindhoven                     ;3008;Midden Noord-Brabant                    ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ; NL4;Zuid-Nederland ; NL41;Noord-Brabant; NL414;Zuidoost-Noord-Brabant             ;22;Brabant-Zuidoost         ;30;Noord-Brabant;1;'s-Hertogenbosch;28;Zuidoost Brabant       ;13;West- en Midden-Brabant                 ;37;Zuidoost-Brabant               ;19;Eindhoven       ;19;Eindhoven       ;7;150 000 - < 250 000 inwoners;2;Sterk stedelijk     ;209172;2097
113;230;230;Elburg                                 ;Elburg                     ;6;Zutphen         ;31;Noord- en Oost-Gelderland ;13;Veluwe                             ;130;Veluwe                             ;1300;Veluwe                                     ;32;IJsselmeerkust                          ;16;GGD Regio Noord-Veluwe            ;2501;Oostelijke Veluwe                       ;5;Centraal Veehouderijgebied   ;2;Oost-Nederland ; NL2;Oost-Nederland ; NL22;Gelderland   ; NL221;Veluwe                             ;6;Noord- en Oost-Gelderland;25;Gelderland   ;2;Arnhem          ;8;Noordwest Veluwe       ;3;IJsselmeerkust                          ;17;Noordwest-Veluwe               ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;22086;609
114;114;114;Emmen                                  ;Emmen                      ;19;Assen           ;71;Drenthe                   ;8;Zuidoost-Drenthe                   ;80;Zuidoost-Drenthe                   ;800;Zuidoost-Drenthe                           ;15;Emmen                                   ;7;GGD Drenthe                       ;2205;Drentse Veenkoloniën en Hondsrug        ;2;Veenkoloniën en Oldambt      ;1;Noord-Nederland; NL1;Noord-Nederland; NL13;Drenthe      ; NL132;Zuidoost-Drenthe                   ;3;Drenthe                  ;22;Drenthe      ;5;Leeuwarden      ;5;Zuid en Midden Drenthe ;12;Groningse, Friese en Drentse zandgronden;8;Zuidoost-Drenthe               ;0;                ;0;                ;6;100 000 - < 150 000 inwoners;4;Weinig stedelijk    ;108589;713
115;388;388;Enkhuizen                              ;Enkhuizen                  ;14;Alkmaar         ;6;Noord-Holland-Noord       ;18;Kop van Noord-Holland              ;180;Kop van Noord-Holland              ;1800;Kop van Noord-Holland                      ;54;Midden- en oostelijk West-Friesland     ;28;GGD Westfriesland                 ;2705;West-Friesland en omgeving              ;7;Westelijk Holland            ;3;West-Nederland ; NL3;West-Nederland ; NL32;Noord-Holland; NL321;Kop van Noord-Holland              ;10;Noord-Holland-Noord      ;27;Noord-Holland;4;Amsterdam       ;19;Noord-Holland Noord    ;3;IJsselmeerkust                          ;22;Westfriesland                  ;0;                ;0;                ;3;10 000 - < 20 000 inwoners  ;3;Matig stedelijk     ;17715;1260
116;153;153;Enschede                               ;Enschede                   ;8;Almelo          ;35;Twente                    ;12;Twente                             ;120;Twente                             ;1200;Twente                                     ;23;Enschede                                ;11;GGD Regio Twente                  ;2303;Twente                                  ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ; NL2;Oost-Nederland ; NL21;Overijssel   ; NL213;Twente                             ;5;Twente                   ;23;Overijssel   ;2;Arnhem          ;7;Twente                 ;11;Twente, Salland en Vechtstreek          ;12;Twente                         ;4;Enschede        ;4;Enschede        ;7;150 000 - < 250 000 inwoners;2;Sterk stedelijk     ;154377;1884
117;232;232;Epe                                    ;Epe                        ;6;Zutphen         ;31;Noord- en Oost-Gelderland ;13;Veluwe                             ;130;Veluwe                             ;1300;Veluwe                                     ;34;Overige gemeenten oostelijke Veluwezoom ;14;GGD Gelre-IJssel                  ;2501;Oostelijke Veluwe                       ;5;Centraal Veehouderijgebied   ;2;Oost-Nederland ; NL2;Oost-Nederland ; NL22;Gelderland   ; NL221;Veluwe                             ;6;Noord- en Oost-Gelderland;25;Gelderland   ;2;Arnhem          ;9;Stedendriehoek         ;8;Veluwe en Veluwerand                    ;11;Stedendriehoek                 ;0;                ;5;Apeldoorn       ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;32978;619
118;233;233;Ermelo                                 ;Ermelo                     ;6;Zutphen         ;31;Noord- en Oost-Gelderland ;13;Veluwe                             ;130;Veluwe                             ;1300;Veluwe                                     ;32;IJsselmeerkust                          ;16;GGD Regio Noord-Veluwe            ;2507;Westelijke Veluwe                       ;5;Centraal Veehouderijgebied   ;2;Oost-Nederland ; NL2;Oost-Nederland ; NL22;Gelderland   ; NL221;Veluwe                             ;6;Noord- en Oost-Gelderland;25;Gelderland   ;2;Arnhem          ;8;Noordwest Veluwe       ;8;Veluwe en Veluwerand                    ;17;Noordwest-Veluwe               ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;26251;819
119;777;777;Etten-Leur                             ;Etten+Leur                 ;2;Breda           ;1;Midden- en West-Brabant   ;33;West-Noord-Brabant                 ;330;West-Noord-Brabant                 ;3300;West-Noord-Brabant                         ;104;Gebied om Breda                         ;52;GGD West-Brabant                  ;3005;Westelijke Zandgronden                  ;12;Zuidwest-Brabant             ;4;Zuid-Nederland ; NL4;Zuid-Nederland ; NL41;Noord-Brabant; NL411;West-Noord-Brabant                 ;20;Midden- en West-Brabant  ;30;Noord-Brabant;1;'s-Hertogenbosch;25;West Brabant           ;13;West- en Midden-Brabant                 ;34;West-Brabant                   ;0;                ;16;Breda           ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;40322;1407
120;Ferwerderadiel;1722;Ferwerderadiel                         ;Ferwerderadiel             ;17;Leeuwarden      ;23;Fryslân                   ;4;Noord-Friesland                    ;40;Noord-Friesland                    ;400;Noord-Friesland                            ;12;Friese Bouwstreek                       ;72;GGD Fryslân                       ;2101;Noordelijk Friesland                    ;1;Bouwhoek en Hogeland         ;1;Noord-Nederland; NL1;Noord-Nederland; NL12;Friesland    ; NL121;Noord-Friesland                    ;2;Friesland                ;21;Friesland    ;5;Leeuwarden      ;4;Fryslân                ;17;Overig Nederland                        ;4;Friesland-noord                ;0;                ;0;                ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;8976;191
121;70;70;Franekeradeel                          ;Franekeradeel              ;17;Leeuwarden      ;23;Fryslân                   ;4;Noord-Friesland                    ;40;Noord-Friesland                    ;400;Noord-Friesland                            ;12;Friese Bouwstreek                       ;72;GGD Fryslân                       ;2101;Noordelijk Friesland                    ;1;Bouwhoek en Hogeland         ;1;Noord-Nederland; NL1;Noord-Nederland; NL12;Friesland    ; NL121;Noord-Friesland                    ;2;Friesland                ;21;Friesland    ;5;Leeuwarden      ;4;Fryslân                ;17;Overig Nederland                        ;4;Friesland-noord                ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;20887;607
122;653;653;Gaasterlân-Sleat                       ;Gaasterlân+Sleat           ;17;Leeuwarden      ;23;Fryslân                   ;5;Zuidwest-Friesland                 ;50;Zuidwest-Friesland                 ;500;Zuidwest-Friesland                         ;10;Fries Weidegebied                       ;72;GGD Fryslân                       ;2102;Weidestreek in Friesland                ;3;Noordelijk Weidegebied       ;1;Noord-Nederland; NL1;Noord-Nederland; NL12;Friesland    ; NL122;Zuidwest-Friesland                 ;2;Friesland                ;21;Friesland    ;5;Leeuwarden      ;4;Fryslân                ;5;Meren in Groningen, Friesl., Nw. Overijs;5;Zuidwest-Friesland             ;0;                ;0;                ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;10305;240
123;779;779;Geertruidenberg                        ;Geertruidenberg            ;2;Breda           ;1;Midden- en West-Brabant   ;33;West-Noord-Brabant                 ;330;West-Noord-Brabant                 ;3300;West-Noord-Brabant                         ;104;Gebied om Breda                         ;52;GGD West-Brabant                  ;3002;Westelijke Langstraat                   ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ; NL4;Zuid-Nederland ; NL41;Noord-Brabant; NL411;West-Noord-Brabant                 ;20;Midden- en West-Brabant  ;30;Noord-Brabant;1;'s-Hertogenbosch;25;West Brabant           ;13;West- en Midden-Brabant                 ;34;West-Brabant                   ;0;                ;0;                ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;20855;901
