ID;Verbruiksbestemming;Landen;CPA2008;Perioden;InvoerGoederenNaarEigendomsoverdracht_1
1313;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;20 Chemische producten;2016;55.0
1314;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;20 Chemische producten;2017;134.0
1315;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;20 Chemische producten;2018;196.0
1316;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;20 Chemische producten;2019;168.0
1317;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;20 Chemische producten;2020;197.0
1318;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;20 Chemische producten;2021;662.0
1319;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;20 Chemische producten;2022;609.0
1320;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;201 Chemische basisproducten..;2015;22.0
1321;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;201 Chemische basisproducten..;2016;39.0
1322;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;201 Chemische basisproducten..;2017;47.0
1323;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;201 Chemische basisproducten..;2018;42.0
1324;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;201 Chemische basisproducten..;2019;44.0
1325;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;201 Chemische basisproducten..;2020;58.0
1326;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;201 Chemische basisproducten..;2021;95.0
1327;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;201 Chemische basisproducten..;2022;139.0
1328;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;202 Pesticiden en andere chemische..;2015;
1329;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;202 Pesticiden en andere chemische..;2016;
1330;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;202 Pesticiden en andere chemische..;2017;
1331;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;202 Pesticiden en andere chemische..;2018;
1332;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;202 Pesticiden en andere chemische..;2019;
1333;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;202 Pesticiden en andere chemische..;2020;
1334;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;202 Pesticiden en andere chemische..;2021;
1335;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;202 Pesticiden en andere chemische..;2022;
1336;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;203 Verf, vernis en dergelijke..;2015;
1337;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;203 Verf, vernis en dergelijke..;2016;
1338;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;203 Verf, vernis en dergelijke..;2017;4.0
1339;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;203 Verf, vernis en dergelijke..;2018;
1340;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;203 Verf, vernis en dergelijke..;2019;
1341;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;203 Verf, vernis en dergelijke..;2020;
1342;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;203 Verf, vernis en dergelijke..;2021;
1343;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;203 Verf, vernis en dergelijke..;2022;
1344;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;204 Zeep en wasmiddelen, poets- en..;2015;5.0
1345;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;204 Zeep en wasmiddelen, poets- en..;2016;
1346;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;204 Zeep en wasmiddelen, poets- en..;2017;
1347;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;204 Zeep en wasmiddelen, poets- en..;2018;
1348;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;204 Zeep en wasmiddelen, poets- en..;2019;
1349;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;204 Zeep en wasmiddelen, poets- en..;2020;
1350;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;204 Zeep en wasmiddelen, poets- en..;2021;
1351;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;204 Zeep en wasmiddelen, poets- en..;2022;
1352;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;205 Andere chemische producten;2015;6.0
1353;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;205 Andere chemische producten;2016;13.0
1354;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;205 Andere chemische producten;2017;74.0
1355;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;205 Andere chemische producten;2018;147.0
1356;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;205 Andere chemische producten;2019;121.0
1357;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;205 Andere chemische producten;2020;135.0
1358;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;205 Andere chemische producten;2021;559.0
1359;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;205 Andere chemische producten;2022;454.0
1360;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;21 Farmaceutische basisproducten en..;2015;16.0
1361;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;21 Farmaceutische basisproducten en..;2016;15.0
1362;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;21 Farmaceutische basisproducten en..;2017;17.0
1363;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;21 Farmaceutische basisproducten en..;2018;17.0
1364;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;21 Farmaceutische basisproducten en..;2019;19.0
1365;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;21 Farmaceutische basisproducten en..;2020;15.0
1366;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;21 Farmaceutische basisproducten en..;2021;
1367;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;21 Farmaceutische basisproducten en..;2022;42.0
1368;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;211 Farmaceutische basisproducten;2015;16.0
1369;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;211 Farmaceutische basisproducten;2016;15.0
1370;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;211 Farmaceutische basisproducten;2017;17.0
1371;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;211 Farmaceutische basisproducten;2018;17.0
1372;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;211 Farmaceutische basisproducten;2019;
1373;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;211 Farmaceutische basisproducten;2020;15.0
1374;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;211 Farmaceutische basisproducten;2021;
1375;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;211 Farmaceutische basisproducten;2022;40.0
1376;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;212 Farmaceutische bereidingen;2015;
1377;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;212 Farmaceutische bereidingen;2016;
1378;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;212 Farmaceutische bereidingen;2017;
1379;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;212 Farmaceutische bereidingen;2018;
1380;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;212 Farmaceutische bereidingen;2019;
1381;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;212 Farmaceutische bereidingen;2020;
1382;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;212 Farmaceutische bereidingen;2021;
1383;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;212 Farmaceutische bereidingen;2022;2.0
1384;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;22 Werken van rubber of kunststof;2015;
1385;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;22 Werken van rubber of kunststof;2016;
1386;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;22 Werken van rubber of kunststof;2017;
1387;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;22 Werken van rubber of kunststof;2018;
1388;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;22 Werken van rubber of kunststof;2019;
1389;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;22 Werken van rubber of kunststof;2020;
1390;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;22 Werken van rubber of kunststof;2021;
1391;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;22 Werken van rubber of kunststof;2022;
1392;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;221 Werken van rubber;2015;
1393;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;221 Werken van rubber;2016;
1394;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;221 Werken van rubber;2017;
1395;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;221 Werken van rubber;2018;
1396;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;221 Werken van rubber;2019;
1397;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;221 Werken van rubber;2020;
1398;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;221 Werken van rubber;2021;
1399;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;221 Werken van rubber;2022;
1400;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;222 Werken van kunststof;2015;
1401;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;222 Werken van kunststof;2016;
1402;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;222 Werken van kunststof;2017;
1403;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;222 Werken van kunststof;2018;
1404;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;222 Werken van kunststof;2019;
1405;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;222 Werken van kunststof;2020;
1406;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;222 Werken van kunststof;2021;
1407;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;222 Werken van kunststof;2022;
1408;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;23 Andere niet-metaalhoudende..;2015;
1409;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;23 Andere niet-metaalhoudende..;2016;
1410;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;23 Andere niet-metaalhoudende..;2017;
1411;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;23 Andere niet-metaalhoudende..;2018;
1412;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;23 Andere niet-metaalhoudende..;2019;
1413;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;23 Andere niet-metaalhoudende..;2020;
1414;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;23 Andere niet-metaalhoudende..;2021;
1415;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;23 Andere niet-metaalhoudende..;2022;
1416;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;231 Glas en glaswerk;2015;
1417;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;231 Glas en glaswerk;2016;
1418;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;231 Glas en glaswerk;2017;
1419;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;231 Glas en glaswerk;2018;
1420;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;231 Glas en glaswerk;2019;
1421;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;231 Glas en glaswerk;2020;
1422;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;231 Glas en glaswerk;2021;
1423;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;231 Glas en glaswerk;2022;
1424;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;232 Vuurvaste producten;2015;
1425;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;232 Vuurvaste producten;2016;
1426;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;232 Vuurvaste producten;2017;
1427;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;232 Vuurvaste producten;2018;
1428;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;232 Vuurvaste producten;2019;
1429;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;232 Vuurvaste producten;2020;
1430;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;232 Vuurvaste producten;2021;
1431;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;232 Vuurvaste producten;2022;
1432;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;236 Werken van beton, cement en gips;2015;
1433;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;236 Werken van beton, cement en gips;2016;
1434;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;236 Werken van beton, cement en gips;2017;
1435;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;236 Werken van beton, cement en gips;2018;
1436;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;236 Werken van beton, cement en gips;2019;
1437;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;236 Werken van beton, cement en gips;2020;
1438;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;236 Werken van beton, cement en gips;2021;
1439;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;236 Werken van beton, cement en gips;2022;
1440;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;239 Andere niet-metaalhoudende..;2015;
1441;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;239 Andere niet-metaalhoudende..;2016;
1442;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;239 Andere niet-metaalhoudende..;2017;
1443;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;239 Andere niet-metaalhoudende..;2018;
1444;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;239 Andere niet-metaalhoudende..;2019;
1445;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;239 Andere niet-metaalhoudende..;2020;
1446;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;239 Andere niet-metaalhoudende..;2021;
1447;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;239 Andere niet-metaalhoudende..;2022;
1448;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;24 Metalen in primaire vorm;2015;
1449;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;24 Metalen in primaire vorm;2016;
1450;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;24 Metalen in primaire vorm;2017;
1451;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;24 Metalen in primaire vorm;2018;
1452;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;24 Metalen in primaire vorm;2019;
1453;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;24 Metalen in primaire vorm;2020;
1454;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;24 Metalen in primaire vorm;2021;
1455;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;24 Metalen in primaire vorm;2022;
1456;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;241 IJzer en staal en..;2015;
1457;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;241 IJzer en staal en..;2016;
1458;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;241 IJzer en staal en..;2017;
1459;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;241 IJzer en staal en..;2018;
1460;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;241 IJzer en staal en..;2019;
1461;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;241 IJzer en staal en..;2020;
1462;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;241 IJzer en staal en..;2021;
1463;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;241 IJzer en staal en..;2022;
1464;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;242 Buizen, pijpen, holle profielen..;2015;
1465;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;242 Buizen, pijpen, holle profielen..;2016;
1466;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;242 Buizen, pijpen, holle profielen..;2017;
1467;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;242 Buizen, pijpen, holle profielen..;2018;
1468;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;242 Buizen, pijpen, holle profielen..;2019;
1469;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;242 Buizen, pijpen, holle profielen..;2020;
1470;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;242 Buizen, pijpen, holle profielen..;2021;
1471;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;242 Buizen, pijpen, holle profielen..;2022;
1472;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;243 Andere producten van de eerste..;2015;
1473;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;243 Andere producten van de eerste..;2016;
1474;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;243 Andere producten van de eerste..;2017;
1475;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;243 Andere producten van de eerste..;2018;
1476;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;243 Andere producten van de eerste..;2019;
1477;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;243 Andere producten van de eerste..;2020;
1478;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;243 Andere producten van de eerste..;2021;
1479;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;243 Andere producten van de eerste..;2022;
1480;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;244 Edelmetalen en andere..;2015;
1481;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;244 Edelmetalen en andere..;2016;
1482;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;244 Edelmetalen en andere..;2017;
1483;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;244 Edelmetalen en andere..;2018;
1484;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;244 Edelmetalen en andere..;2019;
1485;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;244 Edelmetalen en andere..;2020;
1486;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;244 Edelmetalen en andere..;2021;
1487;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;244 Edelmetalen en andere..;2022;
1488;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;245 Gieten van metalen;2015;
1489;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;245 Gieten van metalen;2016;
1490;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;245 Gieten van metalen;2017;
1491;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;245 Gieten van metalen;2018;
1492;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;245 Gieten van metalen;2019;
1493;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;245 Gieten van metalen;2020;
1494;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;245 Gieten van metalen;2021;
1495;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;245 Gieten van metalen;2022;
1496;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;25 Werken van metaal, andere dan..;2015;
1497;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;25 Werken van metaal, andere dan..;2016;
1498;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;25 Werken van metaal, andere dan..;2017;
1499;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;25 Werken van metaal, andere dan..;2018;4.0
1500;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;25 Werken van metaal, andere dan..;2019;
1501;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;25 Werken van metaal, andere dan..;2020;2.0
1502;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;25 Werken van metaal, andere dan..;2021;2.0
1503;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;25 Werken van metaal, andere dan..;2022;1.0
1504;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;251 Metalen constructiewerken;2015;
1505;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;251 Metalen constructiewerken;2016;
1506;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;251 Metalen constructiewerken;2017;
1507;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;251 Metalen constructiewerken;2018;
1508;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;251 Metalen constructiewerken;2019;
1509;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;251 Metalen constructiewerken;2020;
1510;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;251 Metalen constructiewerken;2021;
1511;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;251 Metalen constructiewerken;2022;
1512;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;259 Andere werken van metaal;2015;4.0
1513;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;259 Andere werken van metaal;2016;4.0
1514;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;259 Andere werken van metaal;2017;5.0
1515;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;259 Andere werken van metaal;2018;4.0
1516;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;259 Andere werken van metaal;2019;4.0
1517;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;259 Andere werken van metaal;2020;2.0
1518;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;259 Andere werken van metaal;2021;2.0
1519;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;259 Andere werken van metaal;2022;1.0
1520;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;26 Informaticaproducten, elektronische..;2015;1.0
1521;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;26 Informaticaproducten, elektronische..;2016;2.0
1522;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;26 Informaticaproducten, elektronische..;2017;1.0
1523;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;26 Informaticaproducten, elektronische..;2018;1.0
1524;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;26 Informaticaproducten, elektronische..;2019;
1525;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;26 Informaticaproducten, elektronische..;2020;
1526;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;26 Informaticaproducten, elektronische..;2021;
1527;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;26 Informaticaproducten, elektronische..;2022;
1528;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;261 Elektronische onderdelen en..;2015;
1529;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;261 Elektronische onderdelen en..;2016;
1530;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;261 Elektronische onderdelen en..;2017;
1531;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;261 Elektronische onderdelen en..;2018;
1532;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;261 Elektronische onderdelen en..;2019;
1533;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;261 Elektronische onderdelen en..;2020;
1534;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;261 Elektronische onderdelen en..;2021;
1535;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;261 Elektronische onderdelen en..;2022;
1536;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;262 Computers en randapparatuur;2015;
1537;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;262 Computers en randapparatuur;2016;
1538;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;262 Computers en randapparatuur;2017;
1539;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;262 Computers en randapparatuur;2018;
1540;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;262 Computers en randapparatuur;2019;
1541;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;262 Computers en randapparatuur;2020;
1542;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;262 Computers en randapparatuur;2021;
1543;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;262 Computers en randapparatuur;2022;
1544;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;263 Communicatieapparatuur;2015;
1545;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;263 Communicatieapparatuur;2016;
1546;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;263 Communicatieapparatuur;2017;
1547;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;263 Communicatieapparatuur;2018;1.0
1548;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;263 Communicatieapparatuur;2019;
1549;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;263 Communicatieapparatuur;2020;
1550;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;263 Communicatieapparatuur;2021;
1551;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;263 Communicatieapparatuur;2022;
1552;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;264 Consumentenelektronica;2015;
1553;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;264 Consumentenelektronica;2016;
1554;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;264 Consumentenelektronica;2017;
1555;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;264 Consumentenelektronica;2018;
1556;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;264 Consumentenelektronica;2019;
1557;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;264 Consumentenelektronica;2020;
1558;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;264 Consumentenelektronica;2021;
1559;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;264 Consumentenelektronica;2022;
1560;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;265 Meet-, controle- en..;2015;
1561;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;265 Meet-, controle- en..;2016;
1562;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;265 Meet-, controle- en..;2017;
1563;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;265 Meet-, controle- en..;2018;
1564;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;265 Meet-, controle- en..;2019;
1565;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;265 Meet-, controle- en..;2020;
1566;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;265 Meet-, controle- en..;2021;
1567;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;265 Meet-, controle- en..;2022;
1568;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;266 Bestralingsapparatuur en..;2015;
1569;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;266 Bestralingsapparatuur en..;2016;
1570;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;266 Bestralingsapparatuur en..;2017;
1571;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;266 Bestralingsapparatuur en..;2018;
1572;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;266 Bestralingsapparatuur en..;2019;
1573;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;266 Bestralingsapparatuur en..;2020;
1574;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;266 Bestralingsapparatuur en..;2021;
1575;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;266 Bestralingsapparatuur en..;2022;
1576;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;267 Optische instrumenten en foto..;2015;
1577;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;267 Optische instrumenten en foto..;2016;
1578;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;267 Optische instrumenten en foto..;2017;
1579;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;267 Optische instrumenten en foto..;2018;
1580;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;267 Optische instrumenten en foto..;2019;
1581;"Goedereninvoer; eigendomsoverdracht; tot";Argentinië;267 Optische instrumenten en foto..;2020;
