ID;Contouren;RegioS;Perioden;AantalInwoners_1;ToenameInwonersTOVHetJaar2000_2;AantalWoningen_3;ToenameWoningenTOVHetJaar2000_4
4088;3;Staphorst;2000;0;;0;
4089;3;Staphorst;2002;0;0.0;0;0.0
4090;3;Staphorst;2004;0;0.0;0;0.0
4091;3;Staphorst;2006;0;0.0;0;0.0
4092;3;Stede Broec;2000;0;;0;
4093;3;Stede Broec;2002;0;0.0;0;0.0
4094;3;Stede Broec;2004;0;0.0;0;0.0
4095;3;Stede Broec;2006;0;0.0;0;0.0
4096;3;Steenbergen;2000;0;;0;
4097;3;Steenbergen;2002;0;0.0;0;0.0
4098;3;Steenbergen;2004;0;0.0;0;0.0
4099;3;Steenbergen;2006;0;0.0;0;0.0
4100;3;Steenwijkerland;2000;0;;0;
4101;3;Steenwijkerland;2002;0;0.0;0;0.0
4102;3;Steenwijkerland;2004;0;0.0;0;0.0
4103;3;Steenwijkerland;2006;0;0.0;0;0.0
4104;3;Stein;2000;21038;;8474;
4105;3;Stein;2002;21276;238.0;8716;242.0
4106;3;Stein;2004;21341;303.0;8850;376.0
4107;3;Stein;2006;21505;467.0;9026;552.0
4108;3;Strijen;2000;0;;0;
4109;3;Strijen;2002;0;0.0;0;0.0
4110;3;Strijen;2004;0;0.0;0;0.0
4111;3;Strijen;2006;0;0.0;0;0.0
4112;3;Swalmen;2000;0;;0;
4113;3;Swalmen;2002;0;0.0;0;0.0
4114;3;Swalmen;2004;0;0.0;0;0.0
4115;3;Swalmen;2006;0;0.0;0;0.0
4116;3;Terneuzen;2000;0;;0;
4117;3;Terneuzen;2002;0;0.0;0;0.0
4118;3;Terneuzen;2004;0;0.0;0;0.0
4119;3;Terneuzen;2006;0;0.0;0;0.0
4120;3;Terschelling;2000;0;;0;
4121;3;Terschelling;2002;0;0.0;0;0.0
4122;3;Terschelling;2004;0;0.0;0;0.0
4123;3;Terschelling;2006;0;0.0;0;0.0
4124;3;Texel;2000;0;;0;
4125;3;Texel;2002;0;0.0;0;0.0
4126;3;Texel;2004;0;0.0;0;0.0
4127;3;Texel;2006;0;0.0;0;0.0
4128;3;Teylingen;2000;33381;;12663;
4129;3;Teylingen;2002;33895;514.0;13069;406.0
4130;3;Teylingen;2004;34338;957.0;13307;644.0
4131;3;Teylingen;2006;34419;1038.0;13593;930.0
4132;3;Tholen;2000;0;;0;
4133;3;Tholen;2002;0;0.0;0;0.0
4134;3;Tholen;2004;0;0.0;0;0.0
4135;3;Tholen;2006;0;0.0;0;0.0
4136;3;Thorn;2000;0;;0;
4137;3;Thorn;2002;0;0.0;0;0.0
4138;3;Thorn;2004;0;0.0;0;0.0
4139;3;Thorn;2006;0;0.0;0;0.0
4140;3;Tiel;2000;0;;0;
4141;3;Tiel;2002;0;0.0;0;0.0
4142;3;Tiel;2004;0;0.0;0;0.0
4143;3;Tiel;2006;0;0.0;0;0.0
4144;3;Tilburg;2000;192631;;83445;
4145;3;Tilburg;2002;196856;4225.0;85309;1864.0
4146;3;Tilburg;2004;198295;5664.0;85755;2310.0
4147;3;Tilburg;2006;199879;7248.0;87776;4331.0
4148;3;Tubbergen;2000;0;;0;
4149;3;Tubbergen;2002;0;0.0;0;0.0
4150;3;Tubbergen;2004;0;0.0;0;0.0
4151;3;Tubbergen;2006;0;0.0;0;0.0
4152;3;Twenterand;2000;0;;0;
4153;3;Twenterand;2002;0;0.0;0;0.0
4154;3;Twenterand;2004;0;0.0;0;0.0
4155;3;Twenterand;2006;0;0.0;0;0.0
4156;3;Tynaarlo;2000;5607;;2204;
4157;3;Tynaarlo;2002;5585;-22.0;2226;22.0
4158;3;Tynaarlo;2004;5636;29.0;2232;28.0
4159;3;Tynaarlo;2006;5607;0.0;2246;42.0
4160;3;Tytsjerksteradiel;2000;0;;0;
4161;3;Tytsjerksteradiel;2002;0;0.0;0;0.0
4162;3;Tytsjerksteradiel;2004;0;0.0;0;0.0
4163;3;Tytsjerksteradiel;2006;0;0.0;0;0.0
4164;3;Ubbergen;2000;61;;5;
4165;3;Ubbergen;2002;47;-14.0;5;0.0
4166;3;Ubbergen;2004;37;-24.0;5;0.0
4167;3;Ubbergen;2006;30;-31.0;5;0.0
4168;3;Uden;2000;0;;0;
4169;3;Uden;2002;0;0.0;0;0.0
4170;3;Uden;2004;0;0.0;0;0.0
4171;3;Uden;2006;0;0.0;0;0.0
4172;3;Uitgeest;2000;11093;;4375;
4173;3;Uitgeest;2002;11554;461.0;4503;128.0
4174;3;Uitgeest;2004;11565;472.0;4524;149.0
4175;3;Uitgeest;2006;11701;608.0;4667;292.0
4176;3;Uithoorn;2000;25825;;10761;
4177;3;Uithoorn;2002;26154;329.0;10976;215.0
4178;3;Uithoorn;2004;26478;653.0;11120;359.0
4179;3;Uithoorn;2006;26580;755.0;11203;442.0
4180;3;Urk;2000;0;;0;
4181;3;Urk;2002;0;0.0;0;0.0
4182;3;Urk;2004;0;0.0;0;0.0
4183;3;Urk;2006;0;0.0;0;0.0
4184;3;Utrecht;2000;253224;;115228;
4185;3;Utrecht;2002;259730;6506.0;119169;3941.0
4186;3;Utrecht;2004;269375;16151.0;122070;6842.0
4187;3;Utrecht;2006;280084;26860.0;125827;10599.0
4188;3;Utrechtse Heuvelrug;2000;0;;0;
4189;3;Utrechtse Heuvelrug;2002;0;0.0;0;0.0
4190;3;Utrechtse Heuvelrug;2004;0;0.0;0;0.0
4191;3;Utrechtse Heuvelrug;2006;0;0.0;0;0.0
4192;3;Vaals;2000;0;;0;
4193;3;Vaals;2002;0;0.0;0;0.0
4194;3;Vaals;2004;0;0.0;0;0.0
4195;3;Vaals;2006;0;0.0;0;0.0
4196;3;Valkenburg aan de Geul;2000;0;;0;
4197;3;Valkenburg aan de Geul;2002;0;0.0;0;0.0
4198;3;Valkenburg aan de Geul;2004;0;0.0;0;0.0
4199;3;Valkenburg aan de Geul;2006;0;0.0;0;0.0
4200;3;Valkenswaard;2000;29499;;12256;
4201;3;Valkenswaard;2002;29554;55.0;12587;331.0
4202;3;Valkenswaard;2004;29520;21.0;12619;363.0
4203;3;Valkenswaard;2006;29365;-134.0;12798;542.0
4204;3;Veendam;2000;0;;0;
4205;3;Veendam;2002;0;0.0;0;0.0
4206;3;Veendam;2004;0;0.0;0;0.0
4207;3;Veendam;2006;0;0.0;0;0.0
4208;3;Veenendaal;2000;0;;0;
4209;3;Veenendaal;2002;0;0.0;0;0.0
4210;3;Veenendaal;2004;0;0.0;0;0.0
4211;3;Veenendaal;2006;0;0.0;0;0.0
4212;3;Veere;2000;0;;0;
4213;3;Veere;2002;0;0.0;0;0.0
4214;3;Veere;2004;0;0.0;0;0.0
4215;3;Veere;2006;0;0.0;0;0.0
4216;3;Veghel;2000;0;;0;
4217;3;Veghel;2002;0;0.0;0;0.0
4218;3;Veghel;2004;0;0.0;0;0.0
4219;3;Veghel;2006;0;0.0;0;0.0
4220;3;Veldhoven;2000;41777;;16547;
4221;3;Veldhoven;2002;42489;712.0;16922;375.0
4222;3;Veldhoven;2004;42308;531.0;17042;495.0
4223;3;Veldhoven;2006;43402;1625.0;17722;1175.0
4224;3;Velsen;2000;66538;;28707;
4225;3;Velsen;2002;67373;835.0;28706;-1.0
4226;3;Velsen;2004;67638;1100.0;28850;143.0
4227;3;Velsen;2006;67678;1140.0;29532;825.0
4228;3;Venlo;2000;0;;0;
4229;3;Venlo;2002;0;0.0;0;0.0
4230;3;Venlo;2004;0;0.0;0;0.0
4231;3;Venlo;2006;0;0.0;0;0.0
4232;3;Venray;2000;0;;0;
4233;3;Venray;2002;0;0.0;0;0.0
4234;3;Venray;2004;0;0.0;0;0.0
4235;3;Venray;2006;0;0.0;0;0.0
4236;3;Vianen;2000;0;;0;
4237;3;Vianen;2002;0;0.0;0;0.0
4238;3;Vianen;2004;0;0.0;0;0.0
4239;3;Vianen;2006;0;0.0;0;0.0
4240;3;Vlaardingen;2000;73535;;34150;
4241;3;Vlaardingen;2002;73935;400.0;34216;66.0
4242;3;Vlaardingen;2004;74058;523.0;34541;391.0
4243;3;Vlaardingen;2006;72553;-982.0;34426;276.0
4244;3;Vlagtwedde;2000;0;;0;
4245;3;Vlagtwedde;2002;0;0.0;0;0.0
4246;3;Vlagtwedde;2004;0;0.0;0;0.0
4247;3;Vlagtwedde;2006;0;0.0;0;0.0
4248;3;Vlieland;2000;0;;0;
4249;3;Vlieland;2002;0;0.0;0;0.0
4250;3;Vlieland;2004;0;0.0;0;0.0
4251;3;Vlieland;2006;0;0.0;0;0.0
4252;3;Vlissingen;2000;0;;0;
4253;3;Vlissingen;2002;0;0.0;0;0.0
4254;3;Vlissingen;2004;0;0.0;0;0.0
4255;3;Vlissingen;2006;0;0.0;0;0.0
4256;3;Vlist;2000;0;;0;
4257;3;Vlist;2002;0;0.0;0;0.0
4258;3;Vlist;2004;0;0.0;0;0.0
4259;3;Vlist;2006;0;0.0;0;0.0
4260;3;Voerendaal;2000;0;;0;
4261;3;Voerendaal;2002;0;0.0;0;0.0
4262;3;Voerendaal;2004;0;0.0;0;0.0
4263;3;Voerendaal;2006;0;0.0;0;0.0
4264;3;Voorschoten;2000;22662;;9455;
4265;3;Voorschoten;2002;22558;-104.0;9494;39.0
4266;3;Voorschoten;2004;22505;-157.0;9613;158.0
4267;3;Voorschoten;2006;22887;225.0;9988;533.0
4268;3;Voorst;2000;0;;0;
4269;3;Voorst;2002;0;0.0;0;0.0
4270;3;Voorst;2004;0;0.0;0;0.0
4271;3;Voorst;2006;0;0.0;0;0.0
4272;3;Vught;2000;23462;;9519;
4273;3;Vught;2002;23795;333.0;9764;245.0
4274;3;Vught;2004;23694;232.0;9843;324.0
4275;3;Vught;2006;23751;289.0;9821;302.0
4276;3;Waalre;2000;15092;;6201;
4277;3;Waalre;2002;15016;-76.0;6264;63.0
4278;3;Waalre;2004;15266;174.0;6400;199.0
4279;3;Waalre;2006;15281;189.0;6425;224.0
4280;3;Waalwijk;2000;37348;;15081;
4281;3;Waalwijk;2002;37411;63.0;15236;155.0
4282;3;Waalwijk;2004;37414;66.0;15367;286.0
4283;3;Waalwijk;2006;37579;231.0;15652;571.0
4284;3;Waddinxveen;2000;8671;;2874;
4285;3;Waddinxveen;2002;8985;314.0;2926;52.0
4286;3;Waddinxveen;2004;8495;-176.0;2928;54.0
4287;3;Waddinxveen;2006;8293;-378.0;2928;54.0
4288;3;Wageningen;2000;0;;0;
4289;3;Wageningen;2002;0;0.0;0;0.0
4290;3;Wageningen;2004;0;0.0;0;0.0
4291;3;Wageningen;2006;0;0.0;0;0.0
4292;3;Wassenaar;2000;25997;;11523;
4293;3;Wassenaar;2002;25801;-196.0;11570;47.0
4294;3;Wassenaar;2004;25505;-492.0;11612;89.0
4295;3;Wassenaar;2006;25621;-376.0;11778;255.0
4296;3;Waterland;2000;502;;201;
4297;3;Waterland;2002;524;22.0;201;0.0
4298;3;Waterland;2004;515;13.0;202;1.0
4299;3;Waterland;2006;516;14.0;202;1.0
4300;3;Weert;2000;0;;0;
4301;3;Weert;2002;0;0.0;0;0.0
4302;3;Weert;2004;0;0.0;0;0.0
4303;3;Weert;2006;0;0.0;0;0.0
4304;3;Weesp;2000;583;;186;
4305;3;Weesp;2002;594;11.0;185;-1.0
4306;3;Weesp;2004;586;3.0;187;1.0
4307;3;Weesp;2006;598;15.0;201;15.0
4308;3;Werkendam;2000;0;;0;
4309;3;Werkendam;2002;0;0.0;0;0.0
4310;3;Werkendam;2004;0;0.0;0;0.0
4311;3;Werkendam;2006;0;0.0;0;0.0
4312;3;Wervershoof;2000;0;;0;
4313;3;Wervershoof;2002;0;0.0;0;0.0
4314;3;Wervershoof;2004;0;0.0;0;0.0
4315;3;Wervershoof;2006;0;0.0;0;0.0
4316;3;West Maas en Waal;2000;0;;0;
4317;3;West Maas en Waal;2002;0;0.0;0;0.0
4318;3;West Maas en Waal;2004;0;0.0;0;0.0
4319;3;West Maas en Waal;2006;0;0.0;0;0.0
4320;3;Wester-Koggenland;2000;0;;0;
4321;3;Wester-Koggenland;2002;0;0.0;0;0.0
4322;3;Wester-Koggenland;2004;0;0.0;0;0.0
4323;3;Wester-Koggenland;2006;0;0.0;0;0.0
4324;3;Westerveld;2000;0;;0;
4325;3;Westerveld;2002;0;0.0;0;0.0
4326;3;Westerveld;2004;0;0.0;0;0.0
4327;3;Westerveld;2006;0;0.0;0;0.0
4328;3;Westervoort;2000;16225;;6047;
4329;3;Westervoort;2002;16212;-13.0;6123;76.0
4330;3;Westervoort;2004;16068;-157.0;6146;99.0
4331;3;Westervoort;2006;15730;-495.0;6169;122.0
4332;3;Westland;2000;95702;;35818;
4333;3;Westland;2002;96657;955.0;36886;1068.0
4334;3;Westland;2004;97270;1568.0;37690;1872.0
4335;3;Westland;2006;98328;2626.0;38706;2888.0
4336;3;Weststellingwerf;2000;0;;0;
4337;3;Weststellingwerf;2002;0;0.0;0;0.0
4338;3;Weststellingwerf;2004;0;0.0;0;0.0
4339;3;Weststellingwerf;2006;0;0.0;0;0.0
4340;3;Westvoorne;2000;166;;60;
4341;3;Westvoorne;2002;155;-11.0;59;-1.0
4342;3;Westvoorne;2004;154;-12.0;59;-1.0
4343;3;Westvoorne;2006;162;-4.0;59;-1.0
4344;3;Wierden;2000;0;;0;
4345;3;Wierden;2002;0;0.0;0;0.0
4346;3;Wierden;2004;0;0.0;0;0.0
4347;3;Wierden;2006;0;0.0;0;0.0
4348;3;Wieringen;2000;0;;0;
4349;3;Wieringen;2002;0;0.0;0;0.0
4350;3;Wieringen;2004;0;0.0;0;0.0
4351;3;Wieringen;2006;0;0.0;0;0.0
4352;3;Wieringermeer;2000;0;;0;
4353;3;Wieringermeer;2002;0;0.0;0;0.0
4354;3;Wieringermeer;2004;0;0.0;0;0.0
4355;3;Wieringermeer;2006;0;0.0;0;0.0
4356;3;Wijchen;2000;33489;;12993;
4357;3;Wijchen;2002;34093;604.0;13217;224.0
4358;3;Wijchen;2004;35056;1567.0;13710;717.0
4359;3;Wijchen;2006;34615;1126.0;13777;784.0
4360;3;Wijdemeren;2000;531;;230;
4361;3;Wijdemeren;2002;537;6.0;230;0.0
4362;3;Wijdemeren;2004;539;8.0;231;1.0
4363;3;Wijdemeren;2006;512;-19.0;233;3.0
4364;3;Wijk bij Duurstede;2000;0;;0;
4365;3;Wijk bij Duurstede;2002;0;0.0;0;0.0
4366;3;Wijk bij Duurstede;2004;0;0.0;0;0.0
4367;3;Wijk bij Duurstede;2006;0;0.0;0;0.0
4368;3;Winschoten;2000;0;;0;
4369;3;Winschoten;2002;0;0.0;0;0.0
4370;3;Winschoten;2004;0;0.0;0;0.0
4371;3;Winschoten;2006;0;0.0;0;0.0
4372;3;Winsum;2000;0;;0;
4373;3;Winsum;2002;0;0.0;0;0.0
4374;3;Winsum;2004;0;0.0;0;0.0
4375;3;Winsum;2006;0;0.0;0;0.0
4376;3;Winterswijk;2000;0;;0;
4377;3;Winterswijk;2002;0;0.0;0;0.0
4378;3;Winterswijk;2004;0;0.0;0;0.0
4379;3;Winterswijk;2006;0;0.0;0;0.0
4380;3;Woensdrecht;2000;0;;0;
4381;3;Woensdrecht;2002;0;0.0;0;0.0
4382;3;Woensdrecht;2004;0;0.0;0;0.0
4383;3;Woensdrecht;2006;0;0.0;0;0.0
4384;3;Woerden;2000;0;;0;
4385;3;Woerden;2002;0;0.0;0;0.0
4386;3;Woerden;2004;0;0.0;0;0.0
4387;3;Woerden;2006;0;0.0;0;0.0
4388;3;Wognum;2000;0;;0;
4389;3;Wognum;2002;0;0.0;0;0.0
4390;3;Wognum;2004;0;0.0;0;0.0
4391;3;Wognum;2006;0;0.0;0;0.0
4392;3;De Wolden;2000;0;;0;
4393;3;De Wolden;2002;0;0.0;0;0.0
4394;3;De Wolden;2004;0;0.0;0;0.0
4395;3;De Wolden;2006;0;0.0;0;0.0
4396;3;Wormerland;2000;12500;;5099;
4397;3;Wormerland;2002;12736;236.0;5201;102.0
4398;3;Wormerland;2004;13004;504.0;5330;231.0
4399;3;Wormerland;2006;13040;540.0;5335;236.0
4400;3;Woudenberg;2000;0;;0;
4401;3;Woudenberg;2002;0;0.0;0;0.0
4402;3;Woudenberg;2004;0;0.0;0;0.0
4403;3;Woudenberg;2006;0;0.0;0;0.0
4404;3;Woudrichem;2000;0;;0;
4405;3;Woudrichem;2002;0;0.0;0;0.0
4406;3;Woudrichem;2004;0;0.0;0;0.0
4407;3;Woudrichem;2006;0;0.0;0;0.0
4408;3;Wûnseradiel;2000;0;;0;
4409;3;Wûnseradiel;2002;0;0.0;0;0.0
4410;3;Wûnseradiel;2004;0;0.0;0;0.0
4411;3;Wûnseradiel;2006;0;0.0;0;0.0
4412;3;Wymbritseradiel;2000;0;;0;
4413;3;Wymbritseradiel;2002;0;0.0;0;0.0
4414;3;Wymbritseradiel;2004;0;0.0;0;0.0
4415;3;Wymbritseradiel;2006;0;0.0;0;0.0
4416;3;Zaanstad;2000;135508;;56590;
4417;3;Zaanstad;2002;137418;1910.0;57690;1100.0
4418;3;Zaanstad;2004;139540;4032.0;59315;2725.0
4419;3;Zaanstad;2006;140029;4521.0;59965;3375.0
4420;3;Zaltbommel;2000;0;;0;
4421;3;Zaltbommel;2002;0;0.0;0;0.0
4422;3;Zaltbommel;2004;0;0.0;0;0.0
4423;3;Zaltbommel;2006;0;0.0;0;0.0
4424;3;Zandvoort;2000;15876;;7768;
4425;3;Zandvoort;2002;16809;933.0;8189;421.0
4426;3;Zandvoort;2004;16866;990.0;8189;421.0
4427;3;Zandvoort;2006;16651;775.0;8258;490.0
4428;3;Zederik;2000;0;;0;
4429;3;Zederik;2002;0;0.0;0;0.0
4430;3;Zederik;2004;0;0.0;0;0.0
4431;3;Zederik;2006;0;0.0;0;0.0
4432;3;Zeevang;2000;0;;0;
4433;3;Zeevang;2002;0;0.0;0;0.0
4434;3;Zeevang;2004;0;0.0;0;0.0
4435;3;Zeevang;2006;0;0.0;0;0.0
4436;3;Zeewolde;2000;79;;21;
4437;3;Zeewolde;2002;82;3.0;21;0.0
4438;3;Zeewolde;2004;84;5.0;23;2.0
4439;3;Zeewolde;2006;85;6.0;23;2.0
4440;3;Zeist;2000;54363;;23375;
4441;3;Zeist;2002;54166;-197.0;24064;689.0
4442;3;Zeist;2004;54834;471.0;24267;892.0
4443;3;Zeist;2006;54882;519.0;24508;1133.0
4444;3;Zevenaar;2000;23466;;9857;
4445;3;Zevenaar;2002;23341;-125.0;9923;66.0
4446;3;Zevenaar;2004;23258;-208.0;10126;269.0
4447;3;Zevenaar;2006;23537;71.0;10402;545.0
4448;3;Zevenhuizen-Moerkapelle;2000;2793;;1031;
4449;3;Zevenhuizen-Moerkapelle;2002;2828;35.0;1050;19.0
4450;3;Zevenhuizen-Moerkapelle;2004;2896;103.0;1086;55.0
4451;3;Zevenhuizen-Moerkapelle;2006;3174;381.0;1175;144.0
4452;3;Zijpe;2000;0;;0;
4453;3;Zijpe;2002;0;0.0;0;0.0
4454;3;Zijpe;2004;0;0.0;0;0.0
4455;3;Zijpe;2006;0;0.0;0;0.0
4456;3;Zoetermeer;2000;108715;;44171;
4457;3;Zoetermeer;2002;109176;461.0;44769;598.0
4458;3;Zoetermeer;2004;112785;4070.0;47232;3061.0
4459;3;Zoetermeer;2006;115581;6866.0;49267;5096.0
4460;3;Zoeterwoude;2000;2824;;1040;
4461;3;Zoeterwoude;2002;2784;-40.0;1040;0.0
4462;3;Zoeterwoude;2004;2770;-54.0;1058;18.0
4463;3;Zoeterwoude;2006;2735;-89.0;1055;15.0
4464;3;Zuidhorn;2000;101;;35;
4465;3;Zuidhorn;2002;122;21.0;35;0.0
4466;3;Zuidhorn;2004;127;26.0;35;0.0
4467;3;Zuidhorn;2006;131;30.0;35;0.0
4468;3;Zundert;2000;0;;0;
4469;3;Zundert;2002;0;0.0;0;0.0
4470;3;Zundert;2004;0;0.0;0;0.0
4471;3;Zundert;2006;0;0.0;0;0.0
4472;3;Zutphen;2000;0;;0;
4473;3;Zutphen;2002;0;0.0;0;0.0
4474;3;Zutphen;2004;0;0.0;0;0.0
4475;3;Zutphen;2006;0;0.0;0;0.0
4476;3;Zwartewaterland;2000;0;;0;
4477;3;Zwartewaterland;2002;0;0.0;0;0.0
4478;3;Zwartewaterland;2004;0;0.0;0;0.0
4479;3;Zwartewaterland;2006;0;0.0;0;0.0
4480;3;Zwijndrecht;2000;44996;;18803;
4481;3;Zwijndrecht;2002;45047;51.0;18893;90.0
4482;3;Zwijndrecht;2004;45368;372.0;19251;448.0
4483;3;Zwijndrecht;2006;44570;-426.0;19436;633.0
4484;3;Zwolle;2000;0;;0;
4485;3;Zwolle;2002;0;0.0;0;0.0
4486;3;Zwolle;2004;0;0.0;0;0.0
4487;3;Zwolle;2006;0;0.0;0;0.0
4488;4;Nederland;2000;170683;;66806;
4489;4;Nederland;2002;171054;371.0;67515;709.0
4490;4;Nederland;2004;170499;-184.0;68064;1258.0
4491;4;Nederland;2006;169648;-1035.0;68732;1926.0
4492;4;Noord-Nederland (LD);2000;0;;0;
4493;4;Noord-Nederland (LD);2002;0;0.0;0;0.0
4494;4;Noord-Nederland (LD);2004;0;0.0;0;0.0
4495;4;Noord-Nederland (LD);2006;0;0.0;0;0.0
4496;4;Oost-Nederland (LD);2000;0;;0;
4497;4;Oost-Nederland (LD);2002;0;0.0;0;0.0
4498;4;Oost-Nederland (LD);2004;0;0.0;0;0.0
4499;4;Oost-Nederland (LD);2006;0;0.0;0;0.0
4500;4;West-Nederland (LD);2000;128550;;50420;
4501;4;West-Nederland (LD);2002;129296;746.0;51013;593.0
4502;4;West-Nederland (LD);2004;129196;646.0;51435;1015.0
4503;4;West-Nederland (LD);2006;128900;350.0;51907;1487.0
4504;4;Zuid-Nederland (LD);2000;42133;;16386;
4505;4;Zuid-Nederland (LD);2002;41758;-375.0;16502;116.0
4506;4;Zuid-Nederland (LD);2004;41303;-830.0;16629;243.0
4507;4;Zuid-Nederland (LD);2006;40748;-1385.0;16825;439.0
4508;4;Groningen (PV);2000;0;;0;
4509;4;Groningen (PV);2002;0;0.0;0;0.0
4510;4;Groningen (PV);2004;0;0.0;0;0.0
4511;4;Groningen (PV);2006;0;0.0;0;0.0
4512;4;Friesland (PV);2000;0;;0;
4513;4;Friesland (PV);2002;0;0.0;0;0.0
4514;4;Friesland (PV);2004;0;0.0;0;0.0
4515;4;Friesland (PV);2006;0;0.0;0;0.0
4516;4;Drenthe (PV);2000;0;;0;
4517;4;Drenthe (PV);2002;0;0.0;0;0.0
4518;4;Drenthe (PV);2004;0;0.0;0;0.0
4519;4;Drenthe (PV);2006;0;0.0;0;0.0
4520;4;Overijssel (PV);2000;0;;0;
4521;4;Overijssel (PV);2002;0;0.0;0;0.0
4522;4;Overijssel (PV);2004;0;0.0;0;0.0
4523;4;Overijssel (PV);2006;0;0.0;0;0.0
4524;4;Flevoland (PV);2000;0;;0;
4525;4;Flevoland (PV);2002;0;0.0;0;0.0
4526;4;Flevoland (PV);2004;0;0.0;0;0.0
4527;4;Flevoland (PV);2006;0;0.0;0;0.0
4528;4;Gelderland (PV);2000;0;;0;
4529;4;Gelderland (PV);2002;0;0.0;0;0.0
4530;4;Gelderland (PV);2004;0;0.0;0;0.0
4531;4;Gelderland (PV);2006;0;0.0;0;0.0
4532;4;Utrecht (PV);2000;14274;;5162;
4533;4;Utrecht (PV);2002;14410;136.0;5209;47.0
4534;4;Utrecht (PV);2004;14236;-38.0;5221;59.0
4535;4;Utrecht (PV);2006;14211;-63.0;5227;65.0
4536;4;Noord-Holland (PV);2000;66955;;25992;
4537;4;Noord-Holland (PV);2002;67471;516.0;26342;350.0
4538;4;Noord-Holland (PV);2004;67654;699.0;26590;598.0
4539;4;Noord-Holland (PV);2006;67404;449.0;26785;793.0
4540;4;Zuid-Holland (PV);2000;47321;;19266;
4541;4;Zuid-Holland (PV);2002;47415;94.0;19462;196.0
4542;4;Zuid-Holland (PV);2004;47306;-15.0;19624;358.0
4543;4;Zuid-Holland (PV);2006;47285;-36.0;19895;629.0
4544;4;Zeeland (PV);2000;0;;0;
4545;4;Zeeland (PV);2002;0;0.0;0;0.0
4546;4;Zeeland (PV);2004;0;0.0;0;0.0
4547;4;Zeeland (PV);2006;0;0.0;0;0.0
4548;4;Noord-Brabant (PV);2000;0;;0;
4549;4;Noord-Brabant (PV);2002;0;0.0;0;0.0
4550;4;Noord-Brabant (PV);2004;0;0.0;0;0.0
4551;4;Noord-Brabant (PV);2006;0;0.0;0;0.0
4552;4;Limburg (PV);2000;42133;;16386;
4553;4;Limburg (PV);2002;41758;-375.0;16502;116.0
4554;4;Limburg (PV);2004;41303;-830.0;16629;243.0
4555;4;Limburg (PV);2006;40748;-1385.0;16825;439.0
4556;4;Oost-Groningen (CR);2000;0;;0;
4557;4;Oost-Groningen (CR);2002;0;0.0;0;0.0
4558;4;Oost-Groningen (CR);2004;0;0.0;0;0.0
4559;4;Oost-Groningen (CR);2006;0;0.0;0;0.0
4560;4;Delfzijl en omgeving (CR);2000;0;;0;
4561;4;Delfzijl en omgeving (CR);2002;0;0.0;0;0.0
4562;4;Delfzijl en omgeving (CR);2004;0;0.0;0;0.0
4563;4;Delfzijl en omgeving (CR);2006;0;0.0;0;0.0
4564;4;Overig Groningen (CR);2000;0;;0;
4565;4;Overig Groningen (CR);2002;0;0.0;0;0.0
4566;4;Overig Groningen (CR);2004;0;0.0;0;0.0
4567;4;Overig Groningen (CR);2006;0;0.0;0;0.0
4568;4;Noord-Friesland (CR);2000;0;;0;
4569;4;Noord-Friesland (CR);2002;0;0.0;0;0.0
4570;4;Noord-Friesland (CR);2004;0;0.0;0;0.0
4571;4;Noord-Friesland (CR);2006;0;0.0;0;0.0
4572;4;Zuidwest-Friesland (CR);2000;0;;0;
4573;4;Zuidwest-Friesland (CR);2002;0;0.0;0;0.0
4574;4;Zuidwest-Friesland (CR);2004;0;0.0;0;0.0
4575;4;Zuidwest-Friesland (CR);2006;0;0.0;0;0.0
4576;4;Zuidoost-Friesland (CR);2000;0;;0;
4577;4;Zuidoost-Friesland (CR);2002;0;0.0;0;0.0
4578;4;Zuidoost-Friesland (CR);2004;0;0.0;0;0.0
4579;4;Zuidoost-Friesland (CR);2006;0;0.0;0;0.0
4580;4;Noord-Drenthe (CR);2000;0;;0;
4581;4;Noord-Drenthe (CR);2002;0;0.0;0;0.0
4582;4;Noord-Drenthe (CR);2004;0;0.0;0;0.0
4583;4;Noord-Drenthe (CR);2006;0;0.0;0;0.0
4584;4;Zuidoost-Drenthe (CR);2000;0;;0;
4585;4;Zuidoost-Drenthe (CR);2002;0;0.0;0;0.0
4586;4;Zuidoost-Drenthe (CR);2004;0;0.0;0;0.0
4587;4;Zuidoost-Drenthe (CR);2006;0;0.0;0;0.0
4588;4;Zuidwest-Drenthe (CR);2000;0;;0;
4589;4;Zuidwest-Drenthe (CR);2002;0;0.0;0;0.0
4590;4;Zuidwest-Drenthe (CR);2004;0;0.0;0;0.0
4591;4;Zuidwest-Drenthe (CR);2006;0;0.0;0;0.0
4592;4;Noord-Overijssel (CR);2000;0;;0;
4593;4;Noord-Overijssel (CR);2002;0;0.0;0;0.0
4594;4;Noord-Overijssel (CR);2004;0;0.0;0;0.0
4595;4;Noord-Overijssel (CR);2006;0;0.0;0;0.0
4596;4;Zuidwest-Overijssel (CR);2000;0;;0;
4597;4;Zuidwest-Overijssel (CR);2002;0;0.0;0;0.0
4598;4;Zuidwest-Overijssel (CR);2004;0;0.0;0;0.0
4599;4;Zuidwest-Overijssel (CR);2006;0;0.0;0;0.0
4600;4;Twente (CR);2000;0;;0;
4601;4;Twente (CR);2002;0;0.0;0;0.0
4602;4;Twente (CR);2004;0;0.0;0;0.0
4603;4;Twente (CR);2006;0;0.0;0;0.0
