ID;BronTechniek;Energietoepassingen;Perioden;VermedenVerbruik_1;VermedenVerbruikRelatief_2;VermedenEmissie_3;VermedenEmissieRelatief_4
2616;Totaal biomassa huishoudens;Totaal energietoepassingen;2022;11507.0;0.39;650.0;0.46
2617;Totaal biomassa huishoudens;Totaal energietoepassingen;2023;11600.0;0.4;653.0;0.51
2618;Totaal biomassa huishoudens;Elektriciteit;1990;;;;
2619;Totaal biomassa huishoudens;Elektriciteit;1991;;;;
2620;Totaal biomassa huishoudens;Elektriciteit;1992;;;;
2621;Totaal biomassa huishoudens;Elektriciteit;1993;;;;
2622;Totaal biomassa huishoudens;Elektriciteit;1994;;;;
2623;Totaal biomassa huishoudens;Elektriciteit;1995;;;;
2624;Totaal biomassa huishoudens;Elektriciteit;1996;;;;
2625;Totaal biomassa huishoudens;Elektriciteit;1997;;;;
2626;Totaal biomassa huishoudens;Elektriciteit;1998;;;;
2627;Totaal biomassa huishoudens;Elektriciteit;1999;;;;
2628;Totaal biomassa huishoudens;Elektriciteit;2000;;;;
2629;Totaal biomassa huishoudens;Elektriciteit;2001;;;;
2630;Totaal biomassa huishoudens;Elektriciteit;2002;;;;
2631;Totaal biomassa huishoudens;Elektriciteit;2003;;;;
2632;Totaal biomassa huishoudens;Elektriciteit;2004;;;;
2633;Totaal biomassa huishoudens;Elektriciteit;2005;;;;
2634;Totaal biomassa huishoudens;Elektriciteit;2006;;;;
2635;Totaal biomassa huishoudens;Elektriciteit;2007;;;;
2636;Totaal biomassa huishoudens;Elektriciteit;2008;;;;
2637;Totaal biomassa huishoudens;Elektriciteit;2009;;;;
2638;Totaal biomassa huishoudens;Elektriciteit;2010;;;;
2639;Totaal biomassa huishoudens;Elektriciteit;2011;;;;
2640;Totaal biomassa huishoudens;Elektriciteit;2012;;;;
2641;Totaal biomassa huishoudens;Elektriciteit;2013;;;;
2642;Totaal biomassa huishoudens;Elektriciteit;2014;;;;
2643;Totaal biomassa huishoudens;Elektriciteit;2015;;;;
2644;Totaal biomassa huishoudens;Elektriciteit;2016;;;;
2645;Totaal biomassa huishoudens;Elektriciteit;2017;;;;
2646;Totaal biomassa huishoudens;Elektriciteit;2018;;;;
2647;Totaal biomassa huishoudens;Elektriciteit;2019;;;;
2648;Totaal biomassa huishoudens;Elektriciteit;2020;;;;
2649;Totaal biomassa huishoudens;Elektriciteit;2021;;;;
2650;Totaal biomassa huishoudens;Elektriciteit;2022;;;;
2651;Totaal biomassa huishoudens;Elektriciteit;2023;;;;
2652;Totaal biomassa huishoudens;Warmte;1990;5094.0;0.18;289.0;0.18
2653;Totaal biomassa huishoudens;Warmte;1991;5085.0;0.17;289.0;0.17
2654;Totaal biomassa huishoudens;Warmte;1992;5128.0;0.18;291.0;0.17
2655;Totaal biomassa huishoudens;Warmte;1993;5219.0;0.17;296.0;0.17
2656;Totaal biomassa huishoudens;Warmte;1994;5339.0;0.18;303.0;0.17
2657;Totaal biomassa huishoudens;Warmte;1995;5477.0;0.18;311.0;0.18
2658;Totaal biomassa huishoudens;Warmte;1996;5869.0;0.18;333.0;0.18
2659;Totaal biomassa huishoudens;Warmte;1997;6110.0;0.19;347.0;0.2
2660;Totaal biomassa huishoudens;Warmte;1998;6332.0;0.2;360.0;0.2
2661;Totaal biomassa huishoudens;Warmte;1999;6529.0;0.21;371.0;0.22
2662;Totaal biomassa huishoudens;Warmte;2000;6699.0;0.21;380.0;0.22
2663;Totaal biomassa huishoudens;Warmte;2001;6770.0;0.21;385.0;0.22
2664;Totaal biomassa huishoudens;Warmte;2002;6844.0;0.21;389.0;0.22
2665;Totaal biomassa huishoudens;Warmte;2003;7194.0;0.22;409.0;0.23
2666;Totaal biomassa huishoudens;Warmte;2004;7829.0;0.23;445.0;0.24
2667;Totaal biomassa huishoudens;Warmte;2005;8507.0;0.25;483.0;0.27
2668;Totaal biomassa huishoudens;Warmte;2006;9160.0;0.28;520.0;0.3
2669;Totaal biomassa huishoudens;Warmte;2007;9268.0;0.28;525.0;0.3
2670;Totaal biomassa huishoudens;Warmte;2008;9552.0;0.29;542.0;0.31
2671;Totaal biomassa huishoudens;Warmte;2009;9910.0;0.31;561.0;0.33
2672;Totaal biomassa huishoudens;Warmte;2010;10339.0;0.3;585.0;0.32
2673;Totaal biomassa huishoudens;Warmte;2011;10745.0;0.33;607.0;0.36
2674;Totaal biomassa huishoudens;Warmte;2012;10480.0;0.32;592.0;0.36
2675;Totaal biomassa huishoudens;Warmte;2013;10706.0;0.34;605.0;0.36
2676;Totaal biomassa huishoudens;Warmte;2014;10799.0;0.36;609.0;0.38
2677;Totaal biomassa huishoudens;Warmte;2015;10847.0;0.35;613.0;0.37
2678;Totaal biomassa huishoudens;Warmte;2016;10874.0;0.34;614.0;0.37
2679;Totaal biomassa huishoudens;Warmte;2017;10932.0;0.34;619.0;0.38
2680;Totaal biomassa huishoudens;Warmte;2018;11115.0;0.36;629.0;0.39
2681;Totaal biomassa huishoudens;Warmte;2019;11168.0;0.36;632.0;0.41
2682;Totaal biomassa huishoudens;Warmte;2020;11215.0;0.38;633.0;0.46
2683;Totaal biomassa huishoudens;Warmte;2021;11389.0;0.37;642.0;0.44
2684;Totaal biomassa huishoudens;Warmte;2022;11507.0;0.39;650.0;0.46
2685;Totaal biomassa huishoudens;Warmte;2023;11600.0;0.4;653.0;0.51
2686;Totaal biomassa huishoudens;Vervoer;1990;;;;
2687;Totaal biomassa huishoudens;Vervoer;1991;;;;
2688;Totaal biomassa huishoudens;Vervoer;1992;;;;
2689;Totaal biomassa huishoudens;Vervoer;1993;;;;
2690;Totaal biomassa huishoudens;Vervoer;1994;;;;
2691;Totaal biomassa huishoudens;Vervoer;1995;;;;
2692;Totaal biomassa huishoudens;Vervoer;1996;;;;
2693;Totaal biomassa huishoudens;Vervoer;1997;;;;
2694;Totaal biomassa huishoudens;Vervoer;1998;;;;
2695;Totaal biomassa huishoudens;Vervoer;1999;;;;
2696;Totaal biomassa huishoudens;Vervoer;2000;;;;
2697;Totaal biomassa huishoudens;Vervoer;2001;;;;
2698;Totaal biomassa huishoudens;Vervoer;2002;;;;
2699;Totaal biomassa huishoudens;Vervoer;2003;;;;
2700;Totaal biomassa huishoudens;Vervoer;2004;;;;
2701;Totaal biomassa huishoudens;Vervoer;2005;;;;
2702;Totaal biomassa huishoudens;Vervoer;2006;;;;
2703;Totaal biomassa huishoudens;Vervoer;2007;;;;
2704;Totaal biomassa huishoudens;Vervoer;2008;;;;
2705;Totaal biomassa huishoudens;Vervoer;2009;;;;
2706;Totaal biomassa huishoudens;Vervoer;2010;;;;
2707;Totaal biomassa huishoudens;Vervoer;2011;;;;
2708;Totaal biomassa huishoudens;Vervoer;2012;;;;
2709;Totaal biomassa huishoudens;Vervoer;2013;;;;
2710;Totaal biomassa huishoudens;Vervoer;2014;;;;
2711;Totaal biomassa huishoudens;Vervoer;2015;;;;
2712;Totaal biomassa huishoudens;Vervoer;2016;;;;
2713;Totaal biomassa huishoudens;Vervoer;2017;;;;
2714;Totaal biomassa huishoudens;Vervoer;2018;;;;
2715;Totaal biomassa huishoudens;Vervoer;2019;;;;
2716;Totaal biomassa huishoudens;Vervoer;2020;;;;
2717;Totaal biomassa huishoudens;Vervoer;2021;;;;
2718;Totaal biomassa huishoudens;Vervoer;2022;;;;
2719;Totaal biomassa huishoudens;Vervoer;2023;;;;
2720;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;1990;404.0;0.01;23.0;0.01
2721;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;1991;396.0;0.01;22.0;0.01
2722;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;1992;388.0;0.01;22.0;0.01
2723;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;1993;380.0;0.01;22.0;0.01
2724;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;1994;372.0;0.01;21.0;0.01
2725;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;1995;364.0;0.01;21.0;0.01
2726;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;1996;358.0;0.01;20.0;0.01
2727;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;1997;352.0;0.01;20.0;0.01
2728;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;1998;345.0;0.01;20.0;0.01
2729;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;1999;339.0;0.01;19.0;0.01
2730;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;2000;333.0;0.01;19.0;0.01
2731;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;2001;329.0;0.01;19.0;0.01
2732;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;2002;325.0;0.01;18.0;0.01
2733;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;2003;321.0;0.01;18.0;0.01
2734;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;2004;317.0;0.01;18.0;0.01
2735;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;2005;313.0;0.01;18.0;0.01
2736;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;2006;311.0;0.01;18.0;0.01
2737;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;2007;309.0;0.01;18.0;0.01
2738;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;2008;301.0;0.01;17.0;0.01
2739;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;2009;292.0;0.01;17.0;0.01
2740;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;2010;284.0;0.01;16.0;0.01
2741;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;2011;276.0;0.01;16.0;0.01
2742;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;2012;268.0;0.01;15.0;0.01
2743;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;2013;260.0;0.01;15.0;0.01
2744;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;2014;252.0;0.01;14.0;0.01
2745;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;2015;244.0;0.01;14.0;0.01
2746;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;2016;237.0;0.01;13.0;0.01
2747;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;2017;229.0;0.01;13.0;0.01
2748;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;2018;221.0;0.01;13.0;0.01
2749;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;2019;211.0;0.01;12.0;0.01
2750;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;2020;202.0;0.01;11.0;0.01
2751;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;2021;194.0;0.01;11.0;0.01
2752;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;2022;187.0;0.01;11.0;0.01
2753;Biomassa huishoudens, openhaarden;Totaal energietoepassingen;2023;180.0;0.01;10.0;0.01
2754;Biomassa huishoudens, openhaarden;Elektriciteit;1990;;;;
2755;Biomassa huishoudens, openhaarden;Elektriciteit;1991;;;;
2756;Biomassa huishoudens, openhaarden;Elektriciteit;1992;;;;
2757;Biomassa huishoudens, openhaarden;Elektriciteit;1993;;;;
2758;Biomassa huishoudens, openhaarden;Elektriciteit;1994;;;;
2759;Biomassa huishoudens, openhaarden;Elektriciteit;1995;;;;
2760;Biomassa huishoudens, openhaarden;Elektriciteit;1996;;;;
2761;Biomassa huishoudens, openhaarden;Elektriciteit;1997;;;;
2762;Biomassa huishoudens, openhaarden;Elektriciteit;1998;;;;
2763;Biomassa huishoudens, openhaarden;Elektriciteit;1999;;;;
2764;Biomassa huishoudens, openhaarden;Elektriciteit;2000;;;;
2765;Biomassa huishoudens, openhaarden;Elektriciteit;2001;;;;
2766;Biomassa huishoudens, openhaarden;Elektriciteit;2002;;;;
2767;Biomassa huishoudens, openhaarden;Elektriciteit;2003;;;;
2768;Biomassa huishoudens, openhaarden;Elektriciteit;2004;;;;
2769;Biomassa huishoudens, openhaarden;Elektriciteit;2005;;;;
2770;Biomassa huishoudens, openhaarden;Elektriciteit;2006;;;;
2771;Biomassa huishoudens, openhaarden;Elektriciteit;2007;;;;
2772;Biomassa huishoudens, openhaarden;Elektriciteit;2008;;;;
2773;Biomassa huishoudens, openhaarden;Elektriciteit;2009;;;;
2774;Biomassa huishoudens, openhaarden;Elektriciteit;2010;;;;
2775;Biomassa huishoudens, openhaarden;Elektriciteit;2011;;;;
2776;Biomassa huishoudens, openhaarden;Elektriciteit;2012;;;;
2777;Biomassa huishoudens, openhaarden;Elektriciteit;2013;;;;
2778;Biomassa huishoudens, openhaarden;Elektriciteit;2014;;;;
2779;Biomassa huishoudens, openhaarden;Elektriciteit;2015;;;;
2780;Biomassa huishoudens, openhaarden;Elektriciteit;2016;;;;
2781;Biomassa huishoudens, openhaarden;Elektriciteit;2017;;;;
2782;Biomassa huishoudens, openhaarden;Elektriciteit;2018;;;;
2783;Biomassa huishoudens, openhaarden;Elektriciteit;2019;;;;
2784;Biomassa huishoudens, openhaarden;Elektriciteit;2020;;;;
2785;Biomassa huishoudens, openhaarden;Elektriciteit;2021;;;;
2786;Biomassa huishoudens, openhaarden;Elektriciteit;2022;;;;
2787;Biomassa huishoudens, openhaarden;Elektriciteit;2023;;;;
2788;Biomassa huishoudens, openhaarden;Warmte;1990;404.0;0.01;23.0;0.01
2789;Biomassa huishoudens, openhaarden;Warmte;1991;396.0;0.01;22.0;0.01
2790;Biomassa huishoudens, openhaarden;Warmte;1992;388.0;0.01;22.0;0.01
2791;Biomassa huishoudens, openhaarden;Warmte;1993;380.0;0.01;22.0;0.01
2792;Biomassa huishoudens, openhaarden;Warmte;1994;372.0;0.01;21.0;0.01
2793;Biomassa huishoudens, openhaarden;Warmte;1995;364.0;0.01;21.0;0.01
2794;Biomassa huishoudens, openhaarden;Warmte;1996;358.0;0.01;20.0;0.01
2795;Biomassa huishoudens, openhaarden;Warmte;1997;352.0;0.01;20.0;0.01
2796;Biomassa huishoudens, openhaarden;Warmte;1998;345.0;0.01;20.0;0.01
2797;Biomassa huishoudens, openhaarden;Warmte;1999;339.0;0.01;19.0;0.01
2798;Biomassa huishoudens, openhaarden;Warmte;2000;333.0;0.01;19.0;0.01
2799;Biomassa huishoudens, openhaarden;Warmte;2001;329.0;0.01;19.0;0.01
2800;Biomassa huishoudens, openhaarden;Warmte;2002;325.0;0.01;18.0;0.01
2801;Biomassa huishoudens, openhaarden;Warmte;2003;321.0;0.01;18.0;0.01
2802;Biomassa huishoudens, openhaarden;Warmte;2004;317.0;0.01;18.0;0.01
2803;Biomassa huishoudens, openhaarden;Warmte;2005;313.0;0.01;18.0;0.01
2804;Biomassa huishoudens, openhaarden;Warmte;2006;311.0;0.01;18.0;0.01
2805;Biomassa huishoudens, openhaarden;Warmte;2007;309.0;0.01;18.0;0.01
2806;Biomassa huishoudens, openhaarden;Warmte;2008;301.0;0.01;17.0;0.01
2807;Biomassa huishoudens, openhaarden;Warmte;2009;292.0;0.01;17.0;0.01
2808;Biomassa huishoudens, openhaarden;Warmte;2010;284.0;0.01;16.0;0.01
2809;Biomassa huishoudens, openhaarden;Warmte;2011;276.0;0.01;16.0;0.01
2810;Biomassa huishoudens, openhaarden;Warmte;2012;268.0;0.01;15.0;0.01
2811;Biomassa huishoudens, openhaarden;Warmte;2013;260.0;0.01;15.0;0.01
2812;Biomassa huishoudens, openhaarden;Warmte;2014;252.0;0.01;14.0;0.01
2813;Biomassa huishoudens, openhaarden;Warmte;2015;244.0;0.01;14.0;0.01
2814;Biomassa huishoudens, openhaarden;Warmte;2016;237.0;0.01;13.0;0.01
2815;Biomassa huishoudens, openhaarden;Warmte;2017;229.0;0.01;13.0;0.01
2816;Biomassa huishoudens, openhaarden;Warmte;2018;221.0;0.01;13.0;0.01
2817;Biomassa huishoudens, openhaarden;Warmte;2019;211.0;0.01;12.0;0.01
2818;Biomassa huishoudens, openhaarden;Warmte;2020;202.0;0.01;11.0;0.01
2819;Biomassa huishoudens, openhaarden;Warmte;2021;194.0;0.01;11.0;0.01
2820;Biomassa huishoudens, openhaarden;Warmte;2022;187.0;0.01;11.0;0.01
2821;Biomassa huishoudens, openhaarden;Warmte;2023;180.0;0.01;10.0;0.01
2822;Biomassa huishoudens, openhaarden;Vervoer;1990;;;;
2823;Biomassa huishoudens, openhaarden;Vervoer;1991;;;;
2824;Biomassa huishoudens, openhaarden;Vervoer;1992;;;;
2825;Biomassa huishoudens, openhaarden;Vervoer;1993;;;;
2826;Biomassa huishoudens, openhaarden;Vervoer;1994;;;;
2827;Biomassa huishoudens, openhaarden;Vervoer;1995;;;;
2828;Biomassa huishoudens, openhaarden;Vervoer;1996;;;;
2829;Biomassa huishoudens, openhaarden;Vervoer;1997;;;;
2830;Biomassa huishoudens, openhaarden;Vervoer;1998;;;;
2831;Biomassa huishoudens, openhaarden;Vervoer;1999;;;;
2832;Biomassa huishoudens, openhaarden;Vervoer;2000;;;;
2833;Biomassa huishoudens, openhaarden;Vervoer;2001;;;;
2834;Biomassa huishoudens, openhaarden;Vervoer;2002;;;;
2835;Biomassa huishoudens, openhaarden;Vervoer;2003;;;;
2836;Biomassa huishoudens, openhaarden;Vervoer;2004;;;;
2837;Biomassa huishoudens, openhaarden;Vervoer;2005;;;;
2838;Biomassa huishoudens, openhaarden;Vervoer;2006;;;;
2839;Biomassa huishoudens, openhaarden;Vervoer;2007;;;;
2840;Biomassa huishoudens, openhaarden;Vervoer;2008;;;;
2841;Biomassa huishoudens, openhaarden;Vervoer;2009;;;;
2842;Biomassa huishoudens, openhaarden;Vervoer;2010;;;;
2843;Biomassa huishoudens, openhaarden;Vervoer;2011;;;;
2844;Biomassa huishoudens, openhaarden;Vervoer;2012;;;;
2845;Biomassa huishoudens, openhaarden;Vervoer;2013;;;;
2846;Biomassa huishoudens, openhaarden;Vervoer;2014;;;;
2847;Biomassa huishoudens, openhaarden;Vervoer;2015;;;;
2848;Biomassa huishoudens, openhaarden;Vervoer;2016;;;;
2849;Biomassa huishoudens, openhaarden;Vervoer;2017;;;;
2850;Biomassa huishoudens, openhaarden;Vervoer;2018;;;;
2851;Biomassa huishoudens, openhaarden;Vervoer;2019;;;;
2852;Biomassa huishoudens, openhaarden;Vervoer;2020;;;;
2853;Biomassa huishoudens, openhaarden;Vervoer;2021;;;;
2854;Biomassa huishoudens, openhaarden;Vervoer;2022;;;;
2855;Biomassa huishoudens, openhaarden;Vervoer;2023;;;;
2856;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;1990;1296.0;0.05;74.0;0.05
2857;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;1991;1490.0;0.05;85.0;0.05
2858;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;1992;1725.0;0.06;98.0;0.06
2859;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;1993;1993.0;0.07;113.0;0.07
2860;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;1994;2279.0;0.08;129.0;0.07
2861;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;1995;2575.0;0.08;146.0;0.08
2862;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;1996;2716.0;0.08;154.0;0.08
2863;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;1997;2723.0;0.09;155.0;0.09
2864;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;1998;2724.0;0.09;155.0;0.09
2865;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;1999;2720.0;0.09;155.0;0.09
2866;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2000;2712.0;0.09;154.0;0.09
2867;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2001;2695.0;0.08;153.0;0.09
2868;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2002;2675.0;0.08;152.0;0.09
2869;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2003;2645.0;0.08;150.0;0.08
2870;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2004;2613.0;0.08;148.0;0.08
2871;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2005;2579.0;0.08;146.0;0.08
2872;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2006;2488.0;0.08;141.0;0.08
2873;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2007;2396.0;0.07;136.0;0.08
2874;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2008;2390.0;0.07;136.0;0.08
2875;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2009;2399.0;0.07;136.0;0.08
2876;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2010;2424.0;0.07;137.0;0.08
2877;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2011;2449.0;0.08;138.0;0.08
2878;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2012;1959.0;0.06;111.0;0.07
2879;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2013;1879.0;0.06;106.0;0.06
2880;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2014;1842.0;0.06;104.0;0.07
2881;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2015;1799.0;0.06;102.0;0.06
2882;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2016;1757.0;0.06;99.0;0.06
2883;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2017;1717.0;0.05;97.0;0.06
2884;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2018;1672.0;0.05;95.0;0.06
2885;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2019;1613.0;0.05;91.0;0.06
2886;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2020;1617.0;0.05;91.0;0.07
2887;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2021;1631.0;0.05;92.0;0.06
2888;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2022;1644.0;0.06;93.0;0.07
2889;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2023;1658.0;0.06;93.0;0.07
2890;Biomassa huishoudens, inzethaarden;Elektriciteit;1990;;;;
2891;Biomassa huishoudens, inzethaarden;Elektriciteit;1991;;;;
2892;Biomassa huishoudens, inzethaarden;Elektriciteit;1992;;;;
2893;Biomassa huishoudens, inzethaarden;Elektriciteit;1993;;;;
2894;Biomassa huishoudens, inzethaarden;Elektriciteit;1994;;;;
2895;Biomassa huishoudens, inzethaarden;Elektriciteit;1995;;;;
2896;Biomassa huishoudens, inzethaarden;Elektriciteit;1996;;;;
2897;Biomassa huishoudens, inzethaarden;Elektriciteit;1997;;;;
2898;Biomassa huishoudens, inzethaarden;Elektriciteit;1998;;;;
2899;Biomassa huishoudens, inzethaarden;Elektriciteit;1999;;;;
2900;Biomassa huishoudens, inzethaarden;Elektriciteit;2000;;;;
2901;Biomassa huishoudens, inzethaarden;Elektriciteit;2001;;;;
2902;Biomassa huishoudens, inzethaarden;Elektriciteit;2002;;;;
2903;Biomassa huishoudens, inzethaarden;Elektriciteit;2003;;;;
2904;Biomassa huishoudens, inzethaarden;Elektriciteit;2004;;;;
2905;Biomassa huishoudens, inzethaarden;Elektriciteit;2005;;;;
2906;Biomassa huishoudens, inzethaarden;Elektriciteit;2006;;;;
2907;Biomassa huishoudens, inzethaarden;Elektriciteit;2007;;;;
2908;Biomassa huishoudens, inzethaarden;Elektriciteit;2008;;;;
2909;Biomassa huishoudens, inzethaarden;Elektriciteit;2009;;;;
2910;Biomassa huishoudens, inzethaarden;Elektriciteit;2010;;;;
2911;Biomassa huishoudens, inzethaarden;Elektriciteit;2011;;;;
2912;Biomassa huishoudens, inzethaarden;Elektriciteit;2012;;;;
2913;Biomassa huishoudens, inzethaarden;Elektriciteit;2013;;;;
2914;Biomassa huishoudens, inzethaarden;Elektriciteit;2014;;;;
2915;Biomassa huishoudens, inzethaarden;Elektriciteit;2015;;;;
2916;Biomassa huishoudens, inzethaarden;Elektriciteit;2016;;;;
2917;Biomassa huishoudens, inzethaarden;Elektriciteit;2017;;;;
2918;Biomassa huishoudens, inzethaarden;Elektriciteit;2018;;;;
2919;Biomassa huishoudens, inzethaarden;Elektriciteit;2019;;;;
2920;Biomassa huishoudens, inzethaarden;Elektriciteit;2020;;;;
2921;Biomassa huishoudens, inzethaarden;Elektriciteit;2021;;;;
2922;Biomassa huishoudens, inzethaarden;Elektriciteit;2022;;;;
2923;Biomassa huishoudens, inzethaarden;Elektriciteit;2023;;;;
2924;Biomassa huishoudens, inzethaarden;Warmte;1990;1296.0;0.05;74.0;0.05
2925;Biomassa huishoudens, inzethaarden;Warmte;1991;1490.0;0.05;85.0;0.05
2926;Biomassa huishoudens, inzethaarden;Warmte;1992;1725.0;0.06;98.0;0.06
2927;Biomassa huishoudens, inzethaarden;Warmte;1993;1993.0;0.07;113.0;0.07
2928;Biomassa huishoudens, inzethaarden;Warmte;1994;2279.0;0.08;129.0;0.07
2929;Biomassa huishoudens, inzethaarden;Warmte;1995;2575.0;0.08;146.0;0.08
2930;Biomassa huishoudens, inzethaarden;Warmte;1996;2716.0;0.08;154.0;0.08
2931;Biomassa huishoudens, inzethaarden;Warmte;1997;2723.0;0.09;155.0;0.09
2932;Biomassa huishoudens, inzethaarden;Warmte;1998;2724.0;0.09;155.0;0.09
2933;Biomassa huishoudens, inzethaarden;Warmte;1999;2720.0;0.09;155.0;0.09
2934;Biomassa huishoudens, inzethaarden;Warmte;2000;2712.0;0.09;154.0;0.09
2935;Biomassa huishoudens, inzethaarden;Warmte;2001;2695.0;0.08;153.0;0.09
2936;Biomassa huishoudens, inzethaarden;Warmte;2002;2675.0;0.08;152.0;0.09
2937;Biomassa huishoudens, inzethaarden;Warmte;2003;2645.0;0.08;150.0;0.08
2938;Biomassa huishoudens, inzethaarden;Warmte;2004;2613.0;0.08;148.0;0.08
2939;Biomassa huishoudens, inzethaarden;Warmte;2005;2579.0;0.08;146.0;0.08
2940;Biomassa huishoudens, inzethaarden;Warmte;2006;2488.0;0.08;141.0;0.08
2941;Biomassa huishoudens, inzethaarden;Warmte;2007;2396.0;0.07;136.0;0.08
2942;Biomassa huishoudens, inzethaarden;Warmte;2008;2390.0;0.07;136.0;0.08
2943;Biomassa huishoudens, inzethaarden;Warmte;2009;2399.0;0.07;136.0;0.08
2944;Biomassa huishoudens, inzethaarden;Warmte;2010;2424.0;0.07;137.0;0.08
2945;Biomassa huishoudens, inzethaarden;Warmte;2011;2449.0;0.08;138.0;0.08
2946;Biomassa huishoudens, inzethaarden;Warmte;2012;1959.0;0.06;111.0;0.07
2947;Biomassa huishoudens, inzethaarden;Warmte;2013;1879.0;0.06;106.0;0.06
2948;Biomassa huishoudens, inzethaarden;Warmte;2014;1842.0;0.06;104.0;0.07
2949;Biomassa huishoudens, inzethaarden;Warmte;2015;1799.0;0.06;102.0;0.06
2950;Biomassa huishoudens, inzethaarden;Warmte;2016;1757.0;0.06;99.0;0.06
2951;Biomassa huishoudens, inzethaarden;Warmte;2017;1717.0;0.05;97.0;0.06
2952;Biomassa huishoudens, inzethaarden;Warmte;2018;1672.0;0.05;95.0;0.06
2953;Biomassa huishoudens, inzethaarden;Warmte;2019;1613.0;0.05;91.0;0.06
2954;Biomassa huishoudens, inzethaarden;Warmte;2020;1617.0;0.05;91.0;0.07
2955;Biomassa huishoudens, inzethaarden;Warmte;2021;1631.0;0.05;92.0;0.06
2956;Biomassa huishoudens, inzethaarden;Warmte;2022;1644.0;0.06;93.0;0.07
2957;Biomassa huishoudens, inzethaarden;Warmte;2023;1658.0;0.06;93.0;0.07
2958;Biomassa huishoudens, inzethaarden;Vervoer;1990;;;;
2959;Biomassa huishoudens, inzethaarden;Vervoer;1991;;;;
2960;Biomassa huishoudens, inzethaarden;Vervoer;1992;;;;
2961;Biomassa huishoudens, inzethaarden;Vervoer;1993;;;;
