ID;InstitutioneleSectoren;Schuldtitels;Geldgevers;FacialeEnMarktwaarde;Perioden;OverheidsschuldTotaal_1;OverheidsschuldInVreemdeValuta_2
1206;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;1995;8133.0;
1207;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;1996;6262.0;
1208;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;1997;7106.0;
1209;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;1998;7301.0;
1210;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;1999 1e kwartaal;;
1211;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;1999 2e kwartaal;;
1212;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;1999 3e kwartaal;;
1213;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;1999 4e kwartaal;5709.0;
1214;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;1999;5709.0;
1215;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2000 1e kwartaal;;
1216;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2000 2e kwartaal;;
1217;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2000 3e kwartaal;;
1218;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2000 4e kwartaal;3998.0;
1219;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2000;3998.0;
1220;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2001 1e kwartaal;;
1221;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2001 2e kwartaal;;
1222;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2001 3e kwartaal;;
1223;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2001 4e kwartaal;4067.0;
1224;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2001;4067.0;
1225;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2002 1e kwartaal;;
1226;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2002 2e kwartaal;;
1227;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2002 3e kwartaal;;
1228;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2002 4e kwartaal;5341.0;
1229;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2002;5341.0;
1230;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2003 1e kwartaal;;
1231;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2003 2e kwartaal;;
1232;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2003 3e kwartaal;;
1233;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2003 4e kwartaal;3838.0;
1234;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2003;3838.0;
1235;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2004 1e kwartaal;;
1236;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2004 2e kwartaal;;
1237;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2004 3e kwartaal;;
1238;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2004 4e kwartaal;2930.0;
1239;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2004;2930.0;
1240;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2005 1e kwartaal;;
1241;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2005 2e kwartaal;;
1242;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2005 3e kwartaal;;
1243;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2005 4e kwartaal;2793.0;
1244;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2005;2793.0;
1245;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2006 1e kwartaal;;
1246;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2006 2e kwartaal;;
1247;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2006 3e kwartaal;;
1248;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2006 4e kwartaal;2450.0;
1249;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2006;2450.0;
1250;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2007 1e kwartaal;;
1251;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2007 2e kwartaal;;
1252;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2007 3e kwartaal;;
1253;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2007 4e kwartaal;2333.0;
1254;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2007;2333.0;
1255;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2008 1e kwartaal;2291.0;
1256;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2008 2e kwartaal;2221.0;
1257;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2008 3e kwartaal;2323.0;
1258;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2008 4e kwartaal;4922.0;
1259;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2008;4922.0;
1260;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2009 1e kwartaal;4154.0;
1261;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2009 2e kwartaal;6120.0;
1262;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2009 3e kwartaal;6349.0;
1263;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2009 4e kwartaal;6201.0;
1264;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2009;6201.0;
1265;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2010 1e kwartaal;6062.0;
1266;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2010 2e kwartaal;8704.0;
1267;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2010 3e kwartaal;8086.0;
1268;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2010 4e kwartaal;7914.0;
1269;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2010;7914.0;
1270;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2011 1e kwartaal;8561.0;
1271;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2011 2e kwartaal;9175.0;
1272;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2011 3e kwartaal;10075.0;
1273;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2011 4e kwartaal;10151.0;
1274;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2011;10151.0;
1275;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2012 1e kwartaal;10500.0;
1276;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2012 2e kwartaal;10977.0;
1277;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2012 3e kwartaal;11336.0;
1278;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2012 4e kwartaal;17554.0;
1279;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2012;17554.0;
1280;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2013 1e kwartaal;12233.0;
1281;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2013 2e kwartaal;13190.0;
1282;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2013 3e kwartaal;13231.0;
1283;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2013 4e kwartaal;14421.0;
1284;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2013;14421.0;
1285;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2014 1e kwartaal;14130.0;
1286;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2014 2e kwartaal;14617.0;
1287;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2014 3e kwartaal;14433.0;
1288;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2014 4e kwartaal;14362.0;
1289;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2014;14362.0;
1290;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2015 1e kwartaal;15763.0;
1291;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2015 2e kwartaal;14891.0;
1292;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2015 3e kwartaal;15008.0;
1293;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2015 4e kwartaal;14581.0;
1294;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2015;14581.0;
1295;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2016 1e kwartaal;14018.0;
1296;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2016 2e kwartaal;13237.0;
1297;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2016 3e kwartaal;13647.0;
1298;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2016 4e kwartaal;13414.0;
1299;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2016;13414.0;
1300;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2017 1e kwartaal;11053.0;
1301;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2017 2e kwartaal;11251.0;
1302;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2017 3e kwartaal;10276.0;
1303;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2017 4e kwartaal;10425.0;
1304;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2017;10425.0;
1305;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2018 1e kwartaal;9609.0;
1306;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2018 2e kwartaal;10358.0;
1307;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2018 3e kwartaal;8620.0;
1308;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2018 4e kwartaal;8629.0;
1309;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2018;8629.0;
1310;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2019 1e kwartaal;9656.0;
1311;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2019 2e kwartaal;9665.0;
1312;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2019 3e kwartaal;9736.0;
1313;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2019 4e kwartaal;8443.0;
1314;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2019;8443.0;
1315;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2020 1e kwartaal;8438.0;
1316;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2020 2e kwartaal;9307.0;
1317;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2020 3e kwartaal;6887.0;
1318;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2020 4e kwartaal;7231.0;
1319;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2020;7231.0;
1320;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2021 1e kwartaal;7199.0;
1321;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2021 2e kwartaal;6585.0;
1322;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2021 3e kwartaal;6063.0;
1323;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2021 4e kwartaal;6989.0;
1324;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2021;6989.0;
1325;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2022 1e kwartaal;5677.0;
1326;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2022 2e kwartaal;4608.0;
1327;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2022 3e kwartaal;4340.0;
1328;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2022 4e kwartaal;5345.0;
1329;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2022;5345.0;
1330;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2023 1e kwartaal;6235.0;
1331;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2023 2e kwartaal;4924.0;
1332;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2023 3e kwartaal;3963.0;
1333;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2023 4e kwartaal;6157.0;
1334;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2023;6157.0;
1335;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2024 1e kwartaal;4375.0;
1336;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2024 2e kwartaal;3766.0;
1337;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2024 3e kwartaal;4327.0;
1338;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2024 4e kwartaal;5334.0;
1339;Overheid;Overheidsschuld (EMU);Overige financiële instellingen;Marktwaarde;2024;5334.0;
1340;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;1995;92599.0;
1341;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;1996;98951.0;
1342;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;1997;95207.0;
1343;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;1998;85186.0;
1344;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;1999 1e kwartaal;;
1345;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;1999 2e kwartaal;;
1346;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;1999 3e kwartaal;;
1347;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;1999 4e kwartaal;70070.0;
1348;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;1999;70070.0;
1349;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2000 1e kwartaal;;
1350;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2000 2e kwartaal;;
1351;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2000 3e kwartaal;;
1352;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2000 4e kwartaal;58794.0;
1353;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2000;58794.0;
1354;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2001 1e kwartaal;;
1355;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2001 2e kwartaal;;
1356;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2001 3e kwartaal;;
1357;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2001 4e kwartaal;45527.0;
1358;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2001;45527.0;
1359;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2002 1e kwartaal;;
1360;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2002 2e kwartaal;;
1361;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2002 3e kwartaal;;
1362;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2002 4e kwartaal;38295.0;
1363;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2002;38295.0;
1364;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2003 1e kwartaal;;
1365;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2003 2e kwartaal;;
1366;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2003 3e kwartaal;;
1367;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2003 4e kwartaal;38616.0;
1368;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2003;38616.0;
1369;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2004 1e kwartaal;;
1370;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2004 2e kwartaal;;
1371;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2004 3e kwartaal;;
1372;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2004 4e kwartaal;37801.0;
1373;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2004;37801.0;
1374;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2005 1e kwartaal;;
1375;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2005 2e kwartaal;;
1376;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2005 3e kwartaal;;
1377;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2005 4e kwartaal;31395.0;
1378;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2005;31395.0;
1379;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2006 1e kwartaal;;
1380;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2006 2e kwartaal;;
1381;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2006 3e kwartaal;;
1382;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2006 4e kwartaal;27729.0;
1383;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2006;27729.0;
1384;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2007 1e kwartaal;;
1385;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2007 2e kwartaal;;
1386;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2007 3e kwartaal;;
1387;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2007 4e kwartaal;27872.0;
1388;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2007;27872.0;
1389;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2008 1e kwartaal;27685.0;
1390;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2008 2e kwartaal;25850.0;
1391;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2008 3e kwartaal;24248.0;
1392;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2008 4e kwartaal;24351.0;
1393;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2008;24351.0;
1394;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2009 1e kwartaal;24987.0;
1395;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2009 2e kwartaal;26386.0;
1396;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2009 3e kwartaal;29739.0;
1397;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2009 4e kwartaal;30677.0;
1398;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2009;30677.0;
1399;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2010 1e kwartaal;32027.0;
1400;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2010 2e kwartaal;37590.0;
1401;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2010 3e kwartaal;41185.0;
1402;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2010 4e kwartaal;44464.0;
1403;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2010;44464.0;
1404;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2011 1e kwartaal;50071.0;
1405;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2011 2e kwartaal;52268.0;
1406;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2011 3e kwartaal;61231.0;
1407;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2011 4e kwartaal;67076.0;
1408;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2011;67076.0;
1409;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2012 1e kwartaal;66742.0;
1410;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2012 2e kwartaal;67774.0;
1411;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2012 3e kwartaal;69879.0;
1412;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2012 4e kwartaal;72311.0;
1413;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2012;72311.0;
1414;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2013 1e kwartaal;71760.0;
1415;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2013 2e kwartaal;73529.0;
1416;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2013 3e kwartaal;75047.0;
1417;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2013 4e kwartaal;76665.0;
1418;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2013;76665.0;
1419;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2014 1e kwartaal;77896.0;
1420;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2014 2e kwartaal;78233.0;
1421;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2014 3e kwartaal;80336.0;
1422;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2014 4e kwartaal;83851.0;
1423;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2014;83851.0;
1424;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2015 1e kwartaal;78177.0;
1425;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2015 2e kwartaal;80410.0;
1426;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2015 3e kwartaal;79648.0;
1427;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2015 4e kwartaal;79831.0;
1428;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2015;79831.0;
1429;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2016 1e kwartaal;81654.0;
1430;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2016 2e kwartaal;83401.0;
1431;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2016 3e kwartaal;81826.0;
1432;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2016 4e kwartaal;80249.0;
1433;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2016;80249.0;
1434;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2017 1e kwartaal;80670.0;
1435;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2017 2e kwartaal;81399.0;
1436;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2017 3e kwartaal;78751.0;
1437;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2017 4e kwartaal;81263.0;
1438;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2017;81263.0;
1439;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2018 1e kwartaal;80173.0;
1440;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2018 2e kwartaal;78742.0;
1441;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2018 3e kwartaal;77196.0;
1442;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2018 4e kwartaal;75195.0;
